LNCR,Date
8.416669845581055,1999-10-13
8.625329971313477,1999-10-14
8.635330200195312,1999-10-15
8.333330154418945,1999-10-18
9.645999908447266,1999-10-19
9.927330017089844,1999-10-20
9.75,1999-10-21
9.645999908447266,1999-10-22
9.625329971313477,1999-10-25
9.541999816894531,1999-10-26
9.333330154418945,1999-10-27
9.187999725341797,1999-10-28
9.375329971313477,1999-10-29
9.666669845581055,1999-11-01
9.208669662475586,1999-11-02
9.083330154418945,1999-11-03
9.166669845581055,1999-11-04
9.458669662475586,1999-11-05
9.5,1999-11-08
9.083330154418945,1999-11-09
8.833330154418945,1999-11-10
8.229330062866211,1999-11-11
9.06266975402832,1999-11-12
9.083330154418945,1999-11-15
9.145999908447266,1999-11-16
9.521329879760742,1999-11-17
9.437999725341797,1999-11-18
9.541999816894531,1999-11-19
9.687999725341797,1999-11-22
9.291999816894531,1999-11-23
9.437999725341797,1999-11-24
9.354669570922852,1999-11-26
9.354669570922852,1999-11-29
9.458669662475586,1999-11-30
9.729330062866211,1999-12-01
10.16670036315918,1999-12-02
10.312700271606445,1999-12-03
10.021300315856934,1999-12-06
9.937999725341797,1999-12-07
9.833330154418945,1999-12-08
9.833330154418945,1999-12-09
9.895999908447266,1999-12-10
10.021300315856934,1999-12-13
10.16670036315918,1999-12-14
10.041999816894531,1999-12-15
9.937999725341797,1999-12-16
10.33329963684082,1999-12-17
10.208700180053711,1999-12-20
10.354700088500977,1999-12-21
10.33329963684082,1999-12-22
10.812700271606445,1999-12-23
11.062700271606445,1999-12-27
11.312700271606445,1999-12-28
11.3233003616333,1999-12-29
11.41670036315918,1999-12-30
11.562700271606445,1999-12-31
11.375300407409668,2000-01-03
11.58329963684082,2000-01-04
11.625300407409668,2000-01-05
12.66670036315918,2000-01-06
13.0,2000-01-07
12.16670036315918,2000-01-10
12.395999908447266,2000-01-11
12.187999725341797,2000-01-12
12.541999816894531,2000-01-13
12.25,2000-01-14
12.354700088500977,2000-01-18
12.187999725341797,2000-01-19
12.271300315856934,2000-01-20
11.729299545288086,2000-01-21
11.5,2000-01-24
11.354700088500977,2000-01-25
11.541999816894531,2000-01-26
11.541999816894531,2000-01-27
11.458700180053711,2000-01-28
11.812700271606445,2000-01-31
11.729299545288086,2000-02-01
11.75,2000-02-02
11.91670036315918,2000-02-03
12.208700180053711,2000-02-04
12.41670036315918,2000-02-07
10.5,2000-02-08
11.625300407409668,2000-02-09
10.75,2000-02-10
10.16670036315918,2000-02-11
10.145999908447266,2000-02-14
9.916669845581055,2000-02-15
9.583330154418945,2000-02-16
8.5,2000-02-17
8.833330154418945,2000-02-18
8.521329879760742,2000-02-22
8.166669845581055,2000-02-23
7.85467004776001,2000-02-24
7.708670139312744,2000-02-25
7.729330062866211,2000-02-28
7.8126702308654785,2000-02-29
8.0,2000-03-01
7.521329879760742,2000-03-02
7.85467004776001,2000-03-03
7.395999908447266,2000-03-06
7.625329971313477,2000-03-07
7.479330062866211,2000-03-08
7.375329971313477,2000-03-09
7.25,2000-03-10
7.5626702308654785,2000-03-13
7.333330154418945,2000-03-14
7.10467004776001,2000-03-15
7.8126702308654785,2000-03-16
7.791999816894531,2000-03-17
7.35467004776001,2000-03-20
7.979330062866211,2000-03-21
8.5,2000-03-22
8.333330154418945,2000-03-23
8.187999725341797,2000-03-24
8.5,2000-03-27
8.645999908447266,2000-03-28
8.666669845581055,2000-03-29
8.81266975402832,2000-03-30
9.458669662475586,2000-03-31
9.333330154418945,2000-04-03
8.854669570922852,2000-04-04
9.125329971313477,2000-04-05
9.56266975402832,2000-04-06
9.104669570922852,2000-04-07
9.625329971313477,2000-04-10
9.333330154418945,2000-04-11
9.25,2000-04-12
9.145999908447266,2000-04-13
8.291999816894531,2000-04-14
8.666669845581055,2000-04-17
9.0,2000-04-18
9.354669570922852,2000-04-19
9.541999816894531,2000-04-20
9.521329879760742,2000-04-24
9.791999816894531,2000-04-25
10.041999816894531,2000-04-26
9.979330062866211,2000-04-27
10.16670036315918,2000-04-28
10.395999908447266,2000-05-01
9.916669845581055,2000-05-02
9.791999816894531,2000-05-03
10.041999816894531,2000-05-04
9.854669570922852,2000-05-05
9.791999816894531,2000-05-08
10.104700088500977,2000-05-09
9.75,2000-05-10
9.895999908447266,2000-05-11
9.666669845581055,2000-05-12
10.291999816894531,2000-05-15
10.66670036315918,2000-05-16
10.66670036315918,2000-05-17
10.395999908447266,2000-05-18
10.291999816894531,2000-05-19
10.104700088500977,2000-05-22
10.33329963684082,2000-05-23
11.125300407409668,2000-05-24
11.08329963684082,2000-05-25
11.58329963684082,2000-05-26
11.479299545288086,2000-05-30
9.666669845581055,2000-05-31
10.354700088500977,2000-06-01
10.958700180053711,2000-06-02
10.395999908447266,2000-06-05
10.125300407409668,2000-06-06
9.958669662475586,2000-06-07
9.708669662475586,2000-06-08
9.916669845581055,2000-06-09
9.666669845581055,2000-06-12
9.687999725341797,2000-06-13
10.145999908447266,2000-06-14
9.937999725341797,2000-06-15
10.83329963684082,2000-06-16
10.895999908447266,2000-06-19
10.937999725341797,2000-06-20
11.187999725341797,2000-06-21
10.83329963684082,2000-06-22
10.625300407409668,2000-06-23
7.771329879760742,2000-06-26
8.708669662475586,2000-06-27
9.083330154418945,2000-06-28
9.333330154418945,2000-06-29
8.208669662475586,2000-06-30
8.708669662475586,2000-07-03
8.895999908447266,2000-07-05
9.229330062866211,2000-07-06
9.104669570922852,2000-07-07
9.31266975402832,2000-07-10
9.31266975402832,2000-07-11
9.291999816894531,2000-07-12
9.021329879760742,2000-07-13
8.958669662475586,2000-07-14
9.333330154418945,2000-07-17
9.208669662475586,2000-07-18
8.81266975402832,2000-07-19
9.125329971313477,2000-07-20
8.291999816894531,2000-07-21
8.81266975402832,2000-07-24
8.937999725341797,2000-07-25
8.416669845581055,2000-07-26
8.5,2000-07-27
8.916669845581055,2000-07-28
8.916669845581055,2000-07-31
9.06266975402832,2000-08-01
9.083330154418945,2000-08-02
8.937999725341797,2000-08-03
9.229330062866211,2000-08-04
9.645999908447266,2000-08-07
8.833330154418945,2000-08-08
9.291999816894531,2000-08-09
9.0,2000-08-10
9.166669845581055,2000-08-11
9.208669662475586,2000-08-14
8.771329879760742,2000-08-15
8.958669662475586,2000-08-16
8.854669570922852,2000-08-17
8.729330062866211,2000-08-18
8.645999908447266,2000-08-21
8.406669616699219,2000-08-22
8.375329971313477,2000-08-23
8.395999908447266,2000-08-24
8.395999908447266,2000-08-25
8.375329971313477,2000-08-28
8.145999908447266,2000-08-29
8.31266975402832,2000-08-30
8.5,2000-08-31
8.375329971313477,2000-09-01
8.375329971313477,2000-09-05
8.645999908447266,2000-09-06
8.833330154418945,2000-09-07
8.541999816894531,2000-09-08
8.583330154418945,2000-09-11
8.687999725341797,2000-09-12
9.271329879760742,2000-09-13
9.479330062866211,2000-09-14
9.31266975402832,2000-09-15
8.916669845581055,2000-09-18
9.166669845581055,2000-09-19
9.5,2000-09-20
9.541999816894531,2000-09-21
9.958669662475586,2000-09-22
9.708669662475586,2000-09-25
9.708669662475586,2000-09-26
9.541999816894531,2000-09-27
9.708669662475586,2000-09-28
9.56266975402832,2000-09-29
9.395999908447266,2000-10-02
9.604669570922852,2000-10-03
10.75,2000-10-04
11.947999954223633,2000-10-05
11.958700180053711,2000-10-06
11.854700088500977,2000-10-09
12.312700271606445,2000-10-10
12.104700088500977,2000-10-11
11.958700180053711,2000-10-12
12.479299545288086,2000-10-13
12.437999725341797,2000-10-16
12.021300315856934,2000-10-17
13.5,2000-10-18
14.354700088500977,2000-10-19
14.0,2000-10-20
13.843999862670898,2000-10-23
13.354700088500977,2000-10-24
14.125300407409668,2000-10-25
14.08329963684082,2000-10-26
14.0,2000-10-27
14.041999816894531,2000-10-30
14.021300315856934,2000-10-31
13.16670036315918,2000-11-01
12.937999725341797,2000-11-02
12.562700271606445,2000-11-03
12.83329963684082,2000-11-06
13.437999725341797,2000-11-07
13.25,2000-11-08
13.0,2000-11-09
12.687999725341797,2000-11-10
12.625300407409668,2000-11-13
12.5,2000-11-14
12.521300315856934,2000-11-15
13.291999816894531,2000-11-16
13.708700180053711,2000-11-17
13.645999908447266,2000-11-20
13.708700180053711,2000-11-21
13.708700180053711,2000-11-22
13.937999725341797,2000-11-24
14.271300315856934,2000-11-27
14.312700271606445,2000-11-28
14.625300407409668,2000-11-29
14.708700180053711,2000-11-30
15.08329963684082,2000-12-01
15.41670036315918,2000-12-04
16.271299362182617,2000-12-05
16.0,2000-12-06
16.16670036315918,2000-12-07
16.54199981689453,2000-12-08
18.104700088500977,2000-12-11
16.979299545288086,2000-12-12
17.354700088500977,2000-12-13
17.25,2000-12-14
17.271299362182617,2000-12-15
17.91670036315918,2000-12-18
18.312700271606445,2000-12-19
17.979299545288086,2000-12-20
17.937999725341797,2000-12-21
17.95870018005371,2000-12-22
18.75,2000-12-26
19.729299545288086,2000-12-27
20.354700088500977,2000-12-28
19.021299362182617,2000-12-29
16.8439998626709,2001-01-02
18.79199981689453,2001-01-03
17.37529945373535,2001-01-04
16.91670036315918,2001-01-05
17.66670036315918,2001-01-08
16.854700088500977,2001-01-09
17.771299362182617,2001-01-10
18.645999908447266,2001-01-11
18.062700271606445,2001-01-12
18.33329963684082,2001-01-16
17.20870018005371,2001-01-17
17.479299545288086,2001-01-18
16.08329963684082,2001-01-19
17.12529945373535,2001-01-22
17.16670036315918,2001-01-23
17.062700271606445,2001-01-24
17.0,2001-01-25
17.08329963684082,2001-01-26
18.021299362182617,2001-01-29
18.08329963684082,2001-01-30
16.687999725341797,2001-01-31
16.33329963684082,2001-02-01
16.04199981689453,2001-02-02
15.958700180053711,2001-02-05
16.75,2001-02-06
17.312700271606445,2001-02-07
17.854700088500977,2001-02-08
18.021299362182617,2001-02-09
19.0,2001-02-12
19.062700271606445,2001-02-13
19.187999725341797,2001-02-14
18.87529945373535,2001-02-15
18.687999725341797,2001-02-16
18.37529945373535,2001-02-20
17.937999725341797,2001-02-21
17.95870018005371,2001-02-22
18.33329963684082,2001-02-23
19.354700088500977,2001-02-26
18.83329963684082,2001-02-27
19.645999908447266,2001-02-28
19.66670036315918,2001-03-01
19.645999908447266,2001-03-02
19.229299545288086,2001-03-05
19.312700271606445,2001-03-06
18.604700088500977,2001-03-07
18.312700271606445,2001-03-08
17.562700271606445,2001-03-09
17.70870018005371,2001-03-12
17.604700088500977,2001-03-13
17.83329963684082,2001-03-14
18.062700271606445,2001-03-15
18.33329963684082,2001-03-16
19.271299362182617,2001-03-19
19.04199981689453,2001-03-20
19.271299362182617,2001-03-21
18.145999908447266,2001-03-22
17.70870018005371,2001-03-23
18.104700088500977,2001-03-26
18.54199981689453,2001-03-27
17.95870018005371,2001-03-28
17.979299545288086,2001-03-29
17.645999908447266,2001-03-30
18.229299545288086,2001-04-02
17.645999908447266,2001-04-03
18.16670036315918,2001-04-04
18.895999908447266,2001-04-05
18.104700088500977,2001-04-06
18.29669952392578,2001-04-09
18.766700744628906,2001-04-10
18.54330062866211,2001-04-11
18.799999237060547,2001-04-12
18.63330078125,2001-04-16
19.676700592041016,2001-04-17
19.136699676513672,2001-04-18
18.373300552368164,2001-04-19
18.18670082092285,2001-04-20
18.13330078125,2001-04-23
18.246700286865234,2001-04-24
18.899999618530273,2001-04-25
18.766700744628906,2001-04-26
18.75670051574707,2001-04-27
16.623300552368164,2001-04-30
18.09000015258789,2001-05-01
17.636699676513672,2001-05-02
18.336700439453125,2001-05-03
18.283300399780273,2001-05-04
18.113300323486328,2001-05-07
18.066699981689453,2001-05-08
18.25670051574707,2001-05-09
17.860000610351562,2001-05-10
17.799999237060547,2001-05-11
18.053300857543945,2001-05-14
18.43000030517578,2001-05-15
19.0,2001-05-16
19.016700744628906,2001-05-17
18.83329963684082,2001-05-18
18.170000076293945,2001-05-21
17.966699600219727,2001-05-22
17.90329933166504,2001-05-23
18.503299713134766,2001-05-24
18.38330078125,2001-05-25
18.54669952392578,2001-05-29
19.16670036315918,2001-05-30
19.34670066833496,2001-05-31
19.073299407958984,2001-06-01
19.766700744628906,2001-06-04
21.030000686645508,2001-06-05
21.799999237060547,2001-06-06
21.16670036315918,2001-06-07
20.983299255371094,2001-06-08
20.549999237060547,2001-06-11
20.479999542236328,2001-06-12
19.86669921875,2001-06-13
20.66670036315918,2001-06-14
21.016700744628906,2001-06-15
21.0,2001-06-18
21.316699981689453,2001-06-19
22.253299713134766,2001-06-20
22.149999618530273,2001-06-21
21.663299560546875,2001-06-22
21.65329933166504,2001-06-25
20.86669921875,2001-06-26
20.940000534057617,2001-06-27
21.479999542236328,2001-06-28
20.00670051574707,2001-06-29
20.540000915527344,2001-07-02
20.99329948425293,2001-07-03
21.33329963684082,2001-07-05
20.867300033569336,2001-07-06
20.406700134277344,2001-07-09
20.386699676513672,2001-07-10
20.600000381469727,2001-07-11
20.959999084472656,2001-07-12
20.920000076293945,2001-07-13
19.420000076293945,2001-07-16
20.059999465942383,2001-07-17
20.52669906616211,2001-07-18
20.239999771118164,2001-07-19
20.579999923706055,2001-07-20
20.433300018310547,2001-07-23
19.233299255371094,2001-07-24
20.360000610351562,2001-07-25
21.066699981689453,2001-07-26
21.0,2001-07-27
21.54669952392578,2001-07-30
21.899999618530273,2001-07-31
22.593299865722656,2001-08-01
21.36669921875,2001-08-02
20.853300094604492,2001-08-03
20.433300018310547,2001-08-06
20.446699142456055,2001-08-07
20.5939998626709,2001-08-08
19.373300552368164,2001-08-09
19.040000915527344,2001-08-10
19.266700744628906,2001-08-13
18.66670036315918,2001-08-14
19.033300399780273,2001-08-15
19.13330078125,2001-08-16
18.86669921875,2001-08-17
19.746700286865234,2001-08-20
20.200700759887695,2001-08-21
19.83329963684082,2001-08-22
19.63330078125,2001-08-23
20.066699981689453,2001-08-24
19.33329963684082,2001-08-27
18.81329917907715,2001-08-28
18.5,2001-08-29
18.83329963684082,2001-08-30
18.940000534057617,2001-08-31
19.579999923706055,2001-09-04
19.13330078125,2001-09-05
19.266700744628906,2001-09-06
18.966699600219727,2001-09-07
17.81999969482422,2001-09-10
18.540000915527344,2001-09-17
19.566699981689453,2001-09-18
18.066699981689453,2001-09-19
16.9867000579834,2001-09-20
16.13330078125,2001-09-21
16.70669937133789,2001-09-24
16.299999237060547,2001-09-25
17.360000610351562,2001-09-26
17.126699447631836,2001-09-27
17.99329948425293,2001-09-28
18.073299407958984,2001-10-01
17.52669906616211,2001-10-02
17.286699295043945,2001-10-03
16.260000228881836,2001-10-04
16.266700744628906,2001-10-05
15.979999542236328,2001-10-08
15.76669979095459,2001-10-09
16.52669906616211,2001-10-10
16.393299102783203,2001-10-11
16.426700592041016,2001-10-12
17.0132999420166,2001-10-15
16.799999237060547,2001-10-16
16.66670036315918,2001-10-17
16.33329963684082,2001-10-18
16.573299407958984,2001-10-19
17.0,2001-10-22
16.406700134277344,2001-10-23
15.873299598693848,2001-10-24
16.65999984741211,2001-10-25
17.853300094604492,2001-10-26
17.639999389648438,2001-10-29
17.31329917907715,2001-10-30
17.13330078125,2001-10-31
17.299999237060547,2001-11-01
16.459999084472656,2001-11-02
17.139999389648438,2001-11-05
17.586700439453125,2001-11-06
17.726699829101562,2001-11-07
17.33329963684082,2001-11-08
17.9867000579834,2001-11-09
18.533300399780273,2001-11-12
18.966699600219727,2001-11-13
18.646699905395508,2001-11-14
18.66670036315918,2001-11-15
18.200000762939453,2001-11-16
18.253299713134766,2001-11-19
18.593299865722656,2001-11-20
18.946699142456055,2001-11-21
19.34670066833496,2001-11-23
19.786699295043945,2001-11-26
19.933300018310547,2001-11-27
19.86669921875,2001-11-28
20.20669937133789,2001-11-29
19.81329917907715,2001-11-30
19.36669921875,2001-12-03
19.600000381469727,2001-12-04
19.726699829101562,2001-12-05
18.446699142456055,2001-12-06
18.079999923706055,2001-12-07
18.093299865722656,2001-12-10
17.940000534057617,2001-12-11
17.209999084472656,2001-12-12
17.520000457763672,2001-12-13
17.940000534057617,2001-12-14
17.99329948425293,2001-12-17
18.31999969482422,2001-12-18
18.200000762939453,2001-12-19
18.1200008392334,2001-12-20
18.47330093383789,2001-12-21
18.899999618530273,2001-12-24
18.95330047607422,2001-12-26
19.126699447631836,2001-12-27
19.100000381469727,2001-12-28
19.100000381469727,2001-12-31
19.126699447631836,2002-01-02
18.853300094604492,2002-01-03
18.83329963684082,2002-01-04
18.733299255371094,2002-01-07
18.893299102783203,2002-01-08
18.66670036315918,2002-01-09
18.83329963684082,2002-01-10
18.766700744628906,2002-01-11
18.873300552368164,2002-01-14
18.9867000579834,2002-01-15
19.13330078125,2002-01-16
18.700000762939453,2002-01-17
18.139999389648438,2002-01-18
18.15329933166504,2002-01-22
18.15999984741211,2002-01-23
18.04669952392578,2002-01-24
17.82670021057129,2002-01-25
17.739999771118164,2002-01-28
17.719999313354492,2002-01-29
17.7367000579834,2002-01-30
17.719999313354492,2002-01-31
17.739999771118164,2002-02-01
17.34670066833496,2002-02-04
17.646699905395508,2002-02-05
17.899999618530273,2002-02-06
18.079999923706055,2002-02-07
18.733299255371094,2002-02-08
18.406700134277344,2002-02-11
16.573299407958984,2002-02-12
16.853300094604492,2002-02-13
16.9867000579834,2002-02-14
16.899999618530273,2002-02-15
16.66670036315918,2002-02-19
16.84670066833496,2002-02-20
16.646699905395508,2002-02-21
16.84670066833496,2002-02-22
16.733299255371094,2002-02-25
16.86669921875,2002-02-26
16.720699310302734,2002-02-27
16.773300170898438,2002-02-28
16.36669921875,2002-03-01
16.533300399780273,2002-03-04
16.933300018310547,2002-03-05
17.239999771118164,2002-03-06
17.16670036315918,2002-03-07
17.353300094604492,2002-03-08
17.5132999420166,2002-03-11
17.733299255371094,2002-03-12
17.780000686645508,2002-03-13
17.766700744628906,2002-03-14
17.753299713134766,2002-03-15
17.639999389648438,2002-03-18
17.979999542236328,2002-03-19
18.273300170898438,2002-03-20
18.219999313354492,2002-03-21
18.193300247192383,2002-03-22
17.95330047607422,2002-03-25
17.99329948425293,2002-03-26
18.0132999420166,2002-03-27
18.079999923706055,2002-03-28
18.020000457763672,2002-04-01
18.299999237060547,2002-04-02
18.386699676513672,2002-04-03
18.933300018310547,2002-04-04
19.49329948425293,2002-04-05
19.600000381469727,2002-04-08
19.773300170898438,2002-04-09
20.260000228881836,2002-04-10
20.36669921875,2002-04-11
20.853300094604492,2002-04-12
21.266700744628906,2002-04-15
21.299999237060547,2002-04-16
21.31999969482422,2002-04-17
21.646699905395508,2002-04-18
21.733299255371094,2002-04-19
21.260000228881836,2002-04-22
21.606700897216797,2002-04-23
21.433300018310547,2002-04-24
21.18000030517578,2002-04-25
20.739999771118164,2002-04-26
21.04669952392578,2002-04-29
20.9867000579834,2002-04-30
21.266700744628906,2002-05-01
20.873300552368164,2002-05-02
20.68000030517578,2002-05-03
20.8799991607666,2002-05-06
21.033300399780273,2002-05-07
20.760000228881836,2002-05-08
20.233999252319336,2002-05-09
20.719999313354492,2002-05-10
20.440000534057617,2002-05-13
20.29330062866211,2002-05-14
20.67329978942871,2002-05-15
20.273300170898438,2002-05-16
20.573299407958984,2002-05-17
20.1200008392334,2002-05-20
19.760000228881836,2002-05-21
19.753299713134766,2002-05-22
19.600000381469727,2002-05-23
19.646699905395508,2002-05-24
19.66670036315918,2002-05-28
19.70669937133789,2002-05-29
19.899999618530273,2002-05-30
20.0,2002-05-31
19.540000915527344,2002-06-03
19.446699142456055,2002-06-04
19.753299713134766,2002-06-05
19.4867000579834,2002-06-06
19.84000015258789,2002-06-07
19.99329948425293,2002-06-10
20.32670021057129,2002-06-11
20.02669906616211,2002-06-12
19.426700592041016,2002-06-13
19.906700134277344,2002-06-14
20.466699600219727,2002-06-17
20.34670066833496,2002-06-18
20.47330093383789,2002-06-19
20.466699600219727,2002-06-20
20.47330093383789,2002-06-21
20.073299407958984,2002-06-24
20.040000915527344,2002-06-25
20.81329917907715,2002-06-26
21.233299255371094,2002-06-27
21.533300399780273,2002-06-28
20.533300399780273,2002-07-01
20.02669906616211,2002-07-02
20.65329933166504,2002-07-03
21.239999771118164,2002-07-05
21.600000381469727,2002-07-08
20.946699142456055,2002-07-09
20.786699295043945,2002-07-10
20.566699981689453,2002-07-11
20.918699264526367,2002-07-12
20.600000381469727,2002-07-15
20.31329917907715,2002-07-16
20.420000076293945,2002-07-17
19.8799991607666,2002-07-18
19.913299560546875,2002-07-19
19.940000534057617,2002-07-22
20.086700439453125,2002-07-23
20.566699981689453,2002-07-24
19.81329917907715,2002-07-25
19.646699905395508,2002-07-26
20.306699752807617,2002-07-29
20.399999618530273,2002-07-30
20.920000076293945,2002-07-31
21.073299407958984,2002-08-01
21.0,2002-08-02
20.18670082092285,2002-08-05
20.86669921875,2002-08-06
20.559999465942383,2002-08-07
21.113300323486328,2002-08-08
20.753299713134766,2002-08-09
20.933300018310547,2002-08-12
20.399999618530273,2002-08-13
21.926700592041016,2002-08-14
22.739999771118164,2002-08-15
22.253299713134766,2002-08-16
22.65999984741211,2002-08-19
23.20669937133789,2002-08-20
23.19930076599121,2002-08-21
23.126699447631836,2002-08-22
22.68000030517578,2002-08-23
23.226699829101562,2002-08-26
21.86669921875,2002-08-27
21.020000457763672,2002-08-28
21.50670051574707,2002-08-29
21.360000610351562,2002-08-30
20.82670021057129,2002-09-03
21.81329917907715,2002-09-04
21.83329963684082,2002-09-05
22.533300399780273,2002-09-06
22.45330047607422,2002-09-09
21.766700744628906,2002-09-10
21.760000228881836,2002-09-11
21.193300247192383,2002-09-12
21.273300170898438,2002-09-13
20.913299560546875,2002-09-16
21.040000915527344,2002-09-17
21.18000030517578,2002-09-18
20.86669921875,2002-09-19
20.433300018310547,2002-09-20
20.0132999420166,2002-09-23
19.766700744628906,2002-09-24
20.753299713134766,2002-09-25
20.79330062866211,2002-09-26
21.040000915527344,2002-09-27
20.693300247192383,2002-09-30
21.100000381469727,2002-10-01
21.34000015258789,2002-10-02
21.899999618530273,2002-10-03
21.44729995727539,2002-10-04
22.00670051574707,2002-10-07
21.926700592041016,2002-10-08
21.66670036315918,2002-10-09
22.593299865722656,2002-10-10
22.465299606323242,2002-10-11
22.446699142456055,2002-10-14
23.16670036315918,2002-10-15
23.053300857543945,2002-10-16
22.818700790405273,2002-10-17
23.33329963684082,2002-10-18
22.753299713134766,2002-10-21
22.780000686645508,2002-10-22
23.253299713134766,2002-10-23
22.966699600219727,2002-10-24
23.31999969482422,2002-10-25
22.639999389648438,2002-10-28
22.9867000579834,2002-10-29
23.059999465942383,2002-10-30
22.713300704956055,2002-10-31
22.99329948425293,2002-11-01
22.68670082092285,2002-11-04
22.479999542236328,2002-11-05
22.693300247192383,2002-11-06
22.70669937133789,2002-11-07
21.54669952392578,2002-11-08
21.16670036315918,2002-11-11
22.073299407958984,2002-11-12
22.3799991607666,2002-11-13
22.893299102783203,2002-11-14
23.18000030517578,2002-11-15
22.593299865722656,2002-11-18
22.253299713134766,2002-11-19
22.79330062866211,2002-11-20
22.726699829101562,2002-11-21
22.806699752807617,2002-11-22
22.13330078125,2002-11-25
21.626699447631836,2002-11-26
21.83329963684082,2002-11-27
21.81329917907715,2002-11-29
21.68670082092285,2002-12-02
22.0,2002-12-03
22.593299865722656,2002-12-04
22.13330078125,2002-12-05
22.393299102783203,2002-12-06
21.899999618530273,2002-12-09
22.106700897216797,2002-12-10
22.233299255371094,2002-12-11
21.899999618530273,2002-12-12
21.499300003051758,2002-12-13
21.97330093383789,2002-12-16
21.799999237060547,2002-12-17
21.573299407958984,2002-12-18
21.146699905395508,2002-12-19
21.073299407958984,2002-12-20
21.17329978942871,2002-12-23
21.0,2002-12-24
20.773300170898438,2002-12-26
20.65399932861328,2002-12-27
20.799999237060547,2002-12-30
21.079999923706055,2002-12-31
21.606700897216797,2003-01-02
21.579999923706055,2003-01-03
22.086700439453125,2003-01-06
21.446699142456055,2003-01-07
21.040000915527344,2003-01-08
20.853300094604492,2003-01-09
21.020000457763672,2003-01-10
21.033300399780273,2003-01-13
21.426700592041016,2003-01-14
21.753299713134766,2003-01-15
22.053300857543945,2003-01-16
21.940000534057617,2003-01-17
21.66670036315918,2003-01-21
21.82670021057129,2003-01-22
22.020000457763672,2003-01-23
21.606700897216797,2003-01-24
21.613300323486328,2003-01-27
21.700000762939453,2003-01-28
21.100000381469727,2003-01-29
19.020000457763672,2003-01-30
19.033300399780273,2003-01-31
19.200000762939453,2003-02-03
19.073299407958984,2003-02-04
19.1200008392334,2003-02-05
18.533300399780273,2003-02-06
18.860000610351562,2003-02-07
18.940000534057617,2003-02-10
19.15329933166504,2003-02-11
18.8799991607666,2003-02-12
19.226699829101562,2003-02-13
19.3799991607666,2003-02-14
19.906700134277344,2003-02-18
19.959999084472656,2003-02-19
19.786699295043945,2003-02-20
19.979999542236328,2003-02-21
19.726699829101562,2003-02-24
19.873300552368164,2003-02-25
19.693300247192383,2003-02-26
20.00670051574707,2003-02-27
19.933300018310547,2003-02-28
20.033300399780273,2003-03-03
20.00670051574707,2003-03-04
20.17329978942871,2003-03-05
20.253299713134766,2003-03-06
20.040000915527344,2003-03-07
19.459299087524414,2003-03-10
19.31999969482422,2003-03-11
19.286699295043945,2003-03-12
19.79330062866211,2003-03-13
19.586700439453125,2003-03-14
20.520000457763672,2003-03-17
20.84000015258789,2003-03-18
20.579999923706055,2003-03-19
20.440000534057617,2003-03-20
20.799999237060547,2003-03-21
20.073299407958984,2003-03-24
20.533300399780273,2003-03-25
20.559999465942383,2003-03-26
20.17329978942871,2003-03-27
20.4867000579834,2003-03-28
20.459999084472656,2003-03-31
20.413299560546875,2003-04-01
20.946699142456055,2003-04-02
21.079999923706055,2003-04-03
20.81329917907715,2003-04-04
20.479999542236328,2003-04-07
20.47330093383789,2003-04-08
20.16670036315918,2003-04-09
20.100000381469727,2003-04-10
20.226699829101562,2003-04-11
20.566699981689453,2003-04-14
20.073299407958984,2003-04-15
19.266700744628906,2003-04-16
18.95330047607422,2003-04-17
19.213300704956055,2003-04-21
20.20669937133789,2003-04-22
20.126699447631836,2003-04-23
20.139999389648438,2003-04-24
19.799999237060547,2003-04-25
20.246700286865234,2003-04-28
20.406700134277344,2003-04-29
20.246700286865234,2003-04-30
20.200000762939453,2003-05-01
20.393299102783203,2003-05-02
20.17329978942871,2003-05-05
20.700000762939453,2003-05-06
20.273300170898438,2003-05-07
19.966699600219727,2003-05-08
20.059999465942383,2003-05-09
20.13330078125,2003-05-12
20.15329933166504,2003-05-13
20.45330047607422,2003-05-14
20.5,2003-05-15
20.433300018310547,2003-05-16
19.906700134277344,2003-05-19
20.086700439453125,2003-05-20
20.13330078125,2003-05-21
20.04669952392578,2003-05-22
20.20669937133789,2003-05-23
20.373300552368164,2003-05-27
20.49329948425293,2003-05-28
20.066699981689453,2003-05-29
20.399999618530273,2003-05-30
20.073299407958984,2003-06-02
20.4867000579834,2003-06-03
20.520000457763672,2003-06-04
20.913299560546875,2003-06-05
22.299999237060547,2003-06-06
21.82670021057129,2003-06-09
21.84000015258789,2003-06-10
21.527299880981445,2003-06-11
21.290000915527344,2003-06-12
21.266700744628906,2003-06-13
22.127300262451172,2003-06-16
22.253299713134766,2003-06-17
20.8799991607666,2003-06-18
20.52669906616211,2003-06-19
20.853300094604492,2003-06-20
20.593299865722656,2003-06-23
20.613300323486328,2003-06-24
20.70669937133789,2003-06-25
21.18000030517578,2003-06-26
21.053300857543945,2003-06-27
21.073299407958984,2003-06-30
21.33329963684082,2003-07-01
21.36669921875,2003-07-02
21.459999084472656,2003-07-03
21.586700439453125,2003-07-07
22.0,2003-07-08
22.126699447631836,2003-07-09
22.233299255371094,2003-07-10
22.920000076293945,2003-07-11
23.239999771118164,2003-07-14
23.299999237060547,2003-07-15
23.113300323486328,2003-07-16
22.993999481201172,2003-07-17
22.860000610351562,2003-07-18
22.532699584960938,2003-07-21
