ROP,Date
55.273475646972656,2007-08-27
54.811588287353516,2007-08-28
56.351234436035156,2007-08-29
56.740684509277344,2007-08-30
57.320308685302734,2007-08-31
57.96332931518555,2007-09-04
57.284088134765625,2007-09-05
57.88182830810547,2007-09-06
56.541419982910156,2007-09-07
56.75877380371094,2007-09-10
57.34749221801758,2007-09-11
57.68256759643555,2007-09-12
57.71881103515625,2007-09-13
56.45087814331055,2007-09-14
56.04330825805664,2007-09-17
57.73691940307617,2007-09-18
57.447105407714844,2007-09-19
56.88557815551758,2007-09-20
57.383705139160156,2007-09-21
57.447105407714844,2007-09-24
58.379940032958984,2007-09-25
59.15882110595703,2007-09-26
58.84183883666992,2007-09-27
59.321842193603516,2007-09-28
59.4395866394043,2007-10-01
59.167911529541016,2007-10-02
59.09544372558594,2007-10-03
58.832801818847656,2007-10-04
60.35433578491211,2007-10-05
60.290924072265625,2007-10-08
60.046390533447266,2007-10-09
60.359188079833984,2007-10-10
60.005619049072266,2007-10-11
60.63113784790039,2007-10-12
60.64019775390625,2007-10-15
60.522335052490234,2007-10-16
61.35637283325195,2007-10-17
61.65556335449219,2007-10-18
59.67017364501953,2007-10-19
60.422611236572266,2007-10-22
61.19321060180664,2007-10-23
60.78524398803711,2007-10-24
61.918460845947266,2007-10-25
60.55863571166992,2007-10-26
62.018165588378906,2007-10-29
62.03630065917969,2007-10-30
64.19393920898438,2007-10-31
62.98820877075195,2007-11-01
62.951908111572266,2007-11-02
62.49866485595703,2007-11-05
63.16045379638672,2007-11-06
61.56488800048828,2007-11-07
61.08441925048828,2007-11-08
59.815208435058594,2007-11-09
58.219661712646484,2007-11-12
58.9902458190918,2007-11-13
58.19247817993164,2007-11-14
57.71199035644531,2007-11-15
56.524383544921875,2007-11-16
54.78378677368164,2007-11-19
55.61781692504883,2007-11-20
55.4365119934082,2007-11-21
55.327720642089844,2007-11-23
55.16453170776367,2007-11-26
56.55159378051758,2007-11-27
56.687564849853516,2007-11-28
57.11365509033203,2007-11-29
57.5216064453125,2007-11-30
57.086448669433594,2007-12-03
56.560646057128906,2007-12-04
58.31938934326172,2007-12-05
59.03558349609375,2007-12-06
59.080909729003906,2007-12-07
60.01465606689453,2007-12-10
57.87516784667969,2007-12-11
58.38285446166992,2007-12-12
57.85703659057617,2007-12-13
58.24687194824219,2007-12-14
55.4093132019043,2007-12-17
56.19803237915039,2007-12-18
54.85630416870117,2007-12-19
55.16453170776367,2007-12-20
56.216156005859375,2007-12-21
57.05924987792969,2007-12-24
56.941410064697266,2007-12-26
56.379329681396484,2007-12-27
56.79636764526367,2007-12-28
56.69664764404297,2007-12-31
55.30958557128906,2008-01-02
54.937904357910156,2008-01-03
52.308868408203125,2008-01-04
49.31718063354492,2008-01-07
47.19582748413086,2008-01-08
47.61615753173828,2008-01-09
47.670623779296875,2008-01-10
46.00928497314453,2008-01-11
47.60707092285156,2008-01-14
46.18177032470703,2008-01-15
46.89896774291992,2008-01-16
45.437339782714844,2008-01-17
46.163612365722656,2008-01-18
46.58121871948242,2008-01-22
47.66155242919922,2008-01-23
49.63155746459961,2008-01-24
49.50446701049805,2008-01-25
49.68601989746094,2008-01-28
49.75864791870117,2008-01-29
49.386451721191406,2008-01-30
50.76634979248047,2008-01-31
51.973777770996094,2008-02-01
51.71958541870117,2008-02-04
50.339656829833984,2008-02-05
50.02191162109375,2008-02-06
48.93254089355469,2008-02-07
49.57708740234375,2008-02-08
49.51354217529297,2008-02-11
50.067325592041016,2008-02-12
51.45631408691406,2008-02-13
51.029632568359375,2008-02-14
50.13086700439453,2008-02-15
49.54985427856445,2008-02-19
50.88435745239258,2008-02-20
51.447242736816406,2008-02-21
53.989173889160156,2008-02-22
53.18121337890625,2008-02-25
53.7622184753418,2008-02-26
53.84393310546875,2008-02-27
53.19028091430664,2008-02-28
51.20211410522461,2008-02-29
51.93748092651367,2008-03-03
51.084102630615234,2008-03-04
51.45631408691406,2008-03-05
51.029632568359375,2008-03-06
49.63155746459961,2008-03-07
48.179012298583984,2008-03-10
49.93113327026367,2008-03-11
50.86620330810547,2008-03-12
51.45631408691406,2008-03-13
50.28520202636719,2008-03-14
49.75864791870117,2008-03-17
51.64695739746094,2008-03-18
51.00239181518555,2008-03-19
51.45631408691406,2008-03-20
53.03594970703125,2008-03-24
54.107181549072266,2008-03-25
54.13444137573242,2008-03-26
53.72591781616211,2008-03-27
53.335548400878906,2008-03-28
53.96194839477539,2008-03-31
56.24971008300781,2008-04-01
56.131690979003906,2008-04-02
56.06813049316406,2008-04-03
56.167999267578125,2008-04-04
56.24971008300781,2008-04-07
56.27692794799805,2008-04-08
56.14332962036133,2008-04-09
56.52506637573242,2008-04-10
54.43457794189453,2008-04-11
53.98013687133789,2008-04-14
53.98013687133789,2008-04-15
56.07060623168945,2008-04-16
55.51616668701172,2008-04-17
56.343292236328125,2008-04-18
57.27036666870117,2008-04-21
56.79775619506836,2008-04-22
56.54322052001953,2008-04-23
56.5341682434082,2008-04-24
56.416011810302734,2008-04-25
56.343292236328125,2008-04-28
55.47981262207031,2008-04-29
56.4614372253418,2008-04-30
57.06132507324219,2008-05-01
57.76116943359375,2008-05-02
57.043148040771484,2008-05-05
57.07951736450195,2008-05-06
56.40690612792969,2008-05-07
57.26129150390625,2008-05-08
56.597782135009766,2008-05-09
57.288543701171875,2008-05-12
57.37944412231445,2008-05-13
57.19765090942383,2008-05-14
57.17949676513672,2008-05-15
57.71573257446289,2008-05-16
56.45235824584961,2008-05-19
56.17059326171875,2008-05-20
54.80722427368164,2008-05-21
55.2889518737793,2008-05-22
55.10719680786133,2008-05-23
55.779754638671875,2008-05-27
57.415809631347656,2008-05-28
58.124755859375,2008-05-29
59.115474700927734,2008-05-30
58.42467498779297,2008-06-02
58.04294967651367,2008-06-03
58.960933685302734,2008-06-04
60.551544189453125,2008-06-05
59.633541107177734,2008-06-06
59.87894821166992,2008-06-09
59.106361389160156,2008-06-10
58.933677673339844,2008-06-11
58.72461700439453,2008-06-12
60.29703140258789,2008-06-13
61.53315734863281,2008-06-16
61.024166107177734,2008-06-17
60.8242073059082,2008-06-18
60.978736877441406,2008-06-19
59.151824951171875,2008-06-20
59.3154182434082,2008-06-23
59.05183792114258,2008-06-24
60.34248733520508,2008-06-25
58.17927932739258,2008-06-26
60.151607513427734,2008-06-27
59.87894821166992,2008-06-30
59.52448272705078,2008-07-01
56.0433464050293,2008-07-02
55.77066421508789,2008-07-03
55.570701599121094,2008-07-07
56.08879089355469,2008-07-08
54.79935073852539,2008-07-09
55.70933532714844,2008-07-10
54.717445373535156,2008-07-11
53.33426284790039,2008-07-14
52.26957321166992,2008-07-15
53.51626205444336,2008-07-16
56.828617095947266,2008-07-17
56.08242416381836,2008-07-18
56.728515625,2008-07-21
57.929691314697266,2008-07-22
58.22090148925781,2008-07-23
56.956016540527344,2008-07-24
54.744754791259766,2008-07-25
55.53643798828125,2008-07-28
56.90140151977539,2008-07-29
56.73760986328125,2008-07-30
55.67292785644531,2008-07-31
56.50102233886719,2008-08-01
54.872135162353516,2008-08-04
55.299842834472656,2008-08-05
55.37261962890625,2008-08-06
55.436336517333984,2008-08-07
55.96412658691406,2008-08-08
56.41911315917969,2008-08-11
55.85493087768555,2008-08-12
56.41911315917969,2008-08-13
56.47370910644531,2008-08-14
57.14711380004883,2008-08-15
56.446407318115234,2008-08-18
55.927711486816406,2008-08-19
55.70933532714844,2008-08-20
54.5991325378418,2008-08-21
54.5991325378418,2008-08-22
53.65276336669922,2008-08-25
53.78016662597656,2008-08-26
54.198753356933594,2008-08-27
54.5991325378418,2008-08-28
53.761959075927734,2008-08-29
53.8802604675293,2008-09-02
52.95207977294922,2008-09-03
51.19580078125,2008-09-04
51.15940856933594,2008-09-05
52.81557846069336,2008-09-08
52.18766784667969,2008-09-09
51.99660110473633,2008-09-10
52.81557846069336,2008-09-11
52.89748764038086,2008-09-12
52.00568771362305,2008-09-15
53.29787826538086,2008-09-16
51.79639434814453,2008-09-17
55.37261962890625,2008-09-18
57.6294059753418,2008-09-19
54.03495788574219,2008-09-22
52.924774169921875,2008-09-23
52.16038513183594,2008-09-24
53.0976676940918,2008-09-25
51.85100173950195,2008-09-26
49.821720123291016,2008-09-29
51.83279037475586,2008-09-30
49.739830017089844,2008-10-01
45.98158645629883,2008-10-02
44.325416564941406,2008-10-03
42.4144287109375,2008-10-06
39.375091552734375,2008-10-07
39.168182373046875,2008-10-08
36.479183197021484,2008-10-09
36.34245300292969,2008-10-10
45.62174606323242,2008-10-13
43.096839904785156,2008-10-14
38.90381622314453,2008-10-15
38.07434844970703,2008-10-16
38.92205047607422,2008-10-17
41.2099723815918,2008-10-20
39.55101013183594,2008-10-21
37.27219772338867,2008-10-22
38.320430755615234,2008-10-23
33.826656341552734,2008-10-24
34.58320236206055,2008-10-27
37.77354431152344,2008-10-28
39.04967498779297,2008-10-29
40.56278610229492,2008-10-30
41.33760452270508,2008-10-31
41.10969161987305,2008-11-03
42.21266174316406,2008-11-04
39.587467193603516,2008-11-05
36.944061279296875,2008-11-06
38.07434844970703,2008-11-07
37.55475997924805,2008-11-10
36.98051452636719,2008-11-11
35.14836883544922,2008-11-12
39.21375274658203,2008-11-13
36.19660186767578,2008-11-14
36.13280487060547,2008-11-17
37.8191032409668,2008-11-18
34.96603775024414,2008-11-19
32.076499938964844,2008-11-20
33.908668518066406,2008-11-21
35.5767707824707,2008-11-24
37.64591979980469,2008-11-25
41.547264099121094,2008-11-26
41.720436096191406,2008-11-28
37.09902572631836,2008-12-01
39.14081954956055,2008-12-02
39.94296646118164,2008-12-03
37.32689666748047,2008-12-04
39.44163513183594,2008-12-05
41.62016677856445,2008-12-08
38.48452377319336,2008-12-09
37.609466552734375,2008-12-10
35.65880584716797,2008-12-11
36.087223052978516,2008-12-12
35.12100601196289,2008-12-15
37.6003532409668,2008-12-16
38.39337921142578,2008-12-17
37.928497314453125,2008-12-18
37.91937255859375,2008-12-19
36.205726623535156,2008-12-22
36.005184173583984,2008-12-23
36.2148551940918,2008-12-24
36.83467483520508,2008-12-26
36.67060089111328,2008-12-29
38.511878967285156,2008-12-30
39.56923294067383,2008-12-31
40.836246490478516,2009-01-02
40.91829299926758,2009-01-05
41.6839599609375,2009-01-06
39.25766372680664,2009-01-07
39.77818298339844,2009-01-08
39.102413177490234,2009-01-09
38.68235778808594,2009-01-12
38.161842346191406,2009-01-13
36.81947326660156,2009-01-14
38.13444137573242,2009-01-15
38.4266471862793,2009-01-16
36.61856460571289,2009-01-20
38.41753005981445,2009-01-21
37.36737823486328,2009-01-22
37.64132308959961,2009-01-23
38.07052230834961,2009-01-26
39.0019645690918,2009-01-27
39.87862014770508,2009-01-28
38.3809928894043,2009-01-29
37.56827926635742,2009-01-30
37.07514190673828,2009-02-02
37.16648483276367,2009-02-03
36.75553512573242,2009-02-04
36.07063293457031,2009-02-05
39.91514587402344,2009-02-06
39.997337341308594,2009-02-09
38.892391204833984,2009-02-10
38.198360443115234,2009-02-11
38.30793380737305,2009-02-12
39.95167922973633,2009-02-13
39.312442779541016,2009-02-17
39.12980651855469,2009-02-18
39.102413177490234,2009-02-19
39.504207611083984,2009-02-20
37.120792388916016,2009-02-23
38.527099609375,2009-02-24
38.45405578613281,2009-02-25
38.21662521362305,2009-02-26
37.76004409790039,2009-02-27
34.6917610168457,2009-03-02
35.623172760009766,2009-03-03
36.572906494140625,2009-03-04
35.2122688293457,2009-03-05
34.801334381103516,2009-03-06
33.751163482666016,2009-03-09
36.271549224853516,2009-03-10
36.71901321411133,2009-03-11
38.18009567260742,2009-03-12
37.970054626464844,2009-03-13
37.82395935058594,2009-03-16
39.02936935424805,2009-03-17
40.33522033691406,2009-03-18
39.33983612060547,2009-03-19
38.052249908447266,2009-03-20
40.536102294921875,2009-03-23
39.6685791015625,2009-03-24
38.919769287109375,2009-03-25
40.35348129272461,2009-03-26
39.77818298339844,2009-03-27
38.1526985168457,2009-03-30
38.76453399658203,2009-03-31
39.367244720458984,2009-04-01
41.832828521728516,2009-04-02
41.93326950073242,2009-04-03
41.284908294677734,2009-04-06
40.09834671020508,2009-04-07
40.25387191772461,2009-04-08
42.43123245239258,2009-04-09
42.001251220703125,2009-04-13
40.14408493041992,2009-04-14
39.72323989868164,2009-04-15
42.19336700439453,2009-04-16
42.266571044921875,2009-04-17
37.53672409057617,2009-04-20
38.744346618652344,2009-04-21
39.704959869384766,2009-04-22
37.957584381103516,2009-04-23
42.52272415161133,2009-04-24
41.47064971923828,2009-04-27
40.78449249267578,2009-04-28
41.58957290649414,2009-04-29
41.70851135253906,2009-04-30
41.67189407348633,2009-05-01
43.4009895324707,2009-05-04
42.91611862182617,2009-05-05
42.81547927856445,2009-05-06
41.78168487548828,2009-05-07
43.00760269165039,2009-05-08
42.056148529052734,2009-05-11
41.35170364379883,2009-05-12
39.56773376464844,2009-05-13
39.72323989868164,2009-05-14
39.32070541381836,2009-05-15
41.05895233154297,2009-05-18
41.095523834228516,2009-05-19
39.92451858520508,2009-05-20
38.78093719482422,2009-05-21
39.01881408691406,2009-05-22
40.02515411376953,2009-05-26
39.14688491821289,2009-05-27
38.65285873413086,2009-05-28
39.32070541381836,2009-05-29
40.5557746887207,2009-06-01
40.500885009765625,2009-06-02
41.049800872802734,2009-06-03
42.77888488769531,2009-06-04
43.181419372558594,2009-06-05
43.37355041503906,2009-06-08
43.35524368286133,2009-06-09
43.556514739990234,2009-06-10
43.904170989990234,2009-06-11
43.0624885559082,2009-06-12
42.0378532409668,2009-06-15
41.31511688232422,2009-06-16
41.75424575805664,2009-06-17
42.07444381713867,2009-06-18
42.22996520996094,2009-06-19
40.32706069946289,2009-06-22
39.76899337768555,2009-06-23
39.33901596069336,2009-06-24
40.06174850463867,2009-06-25
40.44597244262695,2009-06-26
41.5621223449707,2009-06-29
41.45234680175781,2009-06-30
42.16593933105469,2009-07-01
41.7176399230957,2009-07-02
39.915374755859375,2009-07-06
39.16520309448242,2009-07-07
38.74628448486328,2009-07-08
38.84711456298828,2009-07-09
39.21376037597656,2009-07-10
39.791229248046875,2009-07-13
39.72709655761719,2009-07-14
41.19370651245117,2009-07-15
42.367008209228516,2009-07-16
41.72534942626953,2009-07-17
42.30282211303711,2009-07-20
42.467830657958984,2009-07-21
42.96281051635742,2009-07-22
44.09945297241211,2009-07-23
43.23780059814453,2009-07-24
42.73366928100586,2009-07-27
42.8161506652832,2009-07-28
42.96281051635742,2009-07-29
43.94361114501953,2009-07-30
43.833614349365234,2009-07-31
44.27360916137695,2009-08-03
44.33777618408203,2009-08-04
43.46696472167969,2009-08-05
42.8253288269043,2009-08-06
43.05447006225586,2009-08-07
42.669490814208984,2009-08-10
42.34867858886719,2009-08-11
42.78865432739258,2009-08-12
42.8161506652832,2009-08-13
41.92701721191406,2009-08-14
40.790382385253906,2009-08-17
41.441192626953125,2009-08-18
41.688697814941406,2009-08-19
41.697845458984375,2009-08-20
42.34867858886719,2009-08-21
42.26616668701172,2009-08-24
43.10947799682617,2009-08-25
43.64112091064453,2009-08-26
44.25527572631836,2009-08-27
44.67694091796875,2009-08-28
43.4303092956543,2009-08-31
42.57781982421875,2009-09-01
42.797821044921875,2009-09-02
42.88031005859375,2009-09-03
43.476112365722656,2009-09-04
43.851951599121094,2009-09-08
44.631099700927734,2009-09-09
45.960227966308594,2009-09-10
46.40938186645508,2009-09-11
46.88603210449219,2009-09-14
47.894325256347656,2009-09-15
48.627628326416016,2009-09-16
47.967655181884766,2009-09-17
47.46350860595703,2009-09-18
47.500179290771484,2009-09-21
47.58266067504883,2009-09-22
46.482704162597656,2009-09-23
46.02437973022461,2009-09-24
46.42770004272461,2009-09-25
46.730194091796875,2009-09-28
47.161006927490234,2009-09-29
46.730194091796875,2009-09-30
44.76856994628906,2009-10-01
43.54029846191406,2009-10-02
44.044456481933594,2009-10-05
44.58526611328125,2009-10-06
44.42274475097656,2009-10-07
45.86432647705078,2009-10-08
46.51624298095703,2009-10-09
46.745811462402344,2009-10-12
46.93862533569336,2009-10-13
47.8109130859375,2009-10-14
47.893558502197266,2009-10-15
47.38854217529297,2009-10-16
48.15065383911133,2009-10-19
47.351810455322266,2009-10-20
47.159000396728516,2009-10-21
47.801734924316406,2009-10-22
47.93946838378906,2009-10-23
47.801734924316406,2009-10-26
46.644798278808594,2009-10-27
46.644798278808594,2009-10-28
47.24161911010742,2009-10-29
46.415252685546875,2009-10-30
46.11224365234375,2009-11-02
46.525428771972656,2009-11-03
46.332618713378906,2009-11-04
47.86601257324219,2009-11-05
48.06800842285156,2009-11-06
48.820945739746094,2009-11-09
48.77503967285156,2009-11-10
48.692386627197266,2009-11-11
47.893558502197266,2009-11-12
48.46284103393555,2009-11-13
49.58305740356445,2009-11-16
49.564697265625,2009-11-17
49.24332809448242,2009-11-18
48.196563720703125,2009-11-19
48.554664611816406,2009-11-20
49.20658493041992,2009-11-23
48.77503967285156,2009-11-24
48.573028564453125,2009-11-25
47.96701431274414,2009-11-27
47.783348083496094,2009-11-30
48.98621368408203,2009-12-01
48.77503967285156,2009-12-02
48.43528747558594,2009-12-03
49.33513641357422,2009-12-04
49.18822479248047,2009-12-07
48.426116943359375,2009-12-08
48.66483688354492,2009-12-09
49.390220642089844,2009-12-10
49.90442657470703,2009-12-11
49.610595703125,2009-12-14
48.92192077636719,2009-12-15
50.53798294067383,2009-12-16
49.69324493408203,2009-12-17
49.757511138916016,2009-12-18
50.19824981689453,2009-12-21
48.894412994384766,2009-12-22
48.66483688354492,2009-12-23
48.85767364501953,2009-12-24
49.17903137207031,2009-12-28
49.390220642089844,2009-12-29
48.83929443359375,2009-12-30
48.086387634277344,2009-12-31
48.24246597290039,2010-01-04
47.627281188964844,2010-01-05
48.0826301574707,2010-01-06
47.89863967895508,2010-01-07
48.2390022277832,2010-01-08
48.441375732421875,2010-01-11
48.40457534790039,2010-01-12
48.22980880737305,2010-01-13
48.29420471191406,2010-01-14
47.56748962402344,2010-01-15
49.52684783935547,2010-01-19
49.03011703491211,2010-01-20
48.073421478271484,2010-01-21
47.015560150146484,2010-01-22
47.153541564941406,2010-01-25
46.91435241699219,2010-01-26
46.61078643798828,2010-01-27
46.31643295288086,2010-01-28
46.06807327270508,2010-01-29
46.445220947265625,2010-02-01
47.273109436035156,2010-02-02
49.306068420410156,2010-02-03
48.827735900878906,2010-02-04
48.312599182128906,2010-02-05
47.650299072265625,2010-02-08
48.05502700805664,2010-02-09
47.604278564453125,2010-02-10
48.71733474731445,2010-02-11
48.662147521972656,2010-02-12
49.52684783935547,2010-02-16
49.59123992919922,2010-02-17
50.44674301147461,2010-02-18
51.0722770690918,2010-02-19
50.77790451049805,2010-02-22
50.115596771240234,2010-02-23
50.649112701416016,2010-02-24
50.428340911865234,2010-02-25
50.998687744140625,2010-02-26
51.23783493041992,2010-03-01
51.228641510009766,2010-03-02
51.29304885864258,2010-03-03
51.23783493041992,2010-03-04
51.881778717041016,2010-03-05
52.22212219238281,2010-03-08
52.13933563232422,2010-03-09
52.37849807739258,2010-03-10
53.040828704833984,2010-03-11
53.39958572387695,2010-03-12
52.66366958618164,2010-03-15
53.27080535888672,2010-03-16
53.66634750366211,2010-03-17
53.16963195800781,2010-03-18
52.67287063598633,2010-03-19
52.88446044921875,2010-03-22
53.279998779296875,2010-03-23
52.70966720581055,2010-03-24
52.295719146728516,2010-03-25
52.31413269042969,2010-03-26
52.396888732910156,2010-03-29
53.123619079589844,2010-03-30
53.20640563964844,2010-03-31
53.905521392822266,2010-04-01
54.24589157104492,2010-04-05
54.705833435058594,2010-04-06
54.83943557739258,2010-04-07
55.327754974365234,2010-04-08
55.63178634643555,2010-04-09
56.08326721191406,2010-04-12
56.17542266845703,2010-04-13
56.5807991027832,2010-04-14
56.82957077026367,2010-04-15
56.01876449584961,2010-04-16
55.88056182861328,2010-04-19
56.470237731933594,2010-04-20
56.65452194213867,2010-04-21
57.54822540283203,2010-04-22
58.88420486450195,2010-04-23
56.230674743652344,2010-04-26
56.22147750854492,2010-04-27
55.797645568847656,2010-04-28
57.50216293334961,2010-04-29
56.22147750854492,2010-04-30
57.446876525878906,2010-05-03
55.77000427246094,2010-05-04
55.26326370239258,2010-05-05
53.42053985595703,2010-05-06
52.95985412597656,2010-05-07
56.2767448425293,2010-05-10
55.88056182861328,2010-05-11
57.06911849975586,2010-05-12
56.73744583129883,2010-05-13
55.55808639526367,2010-05-14
55.972686767578125,2010-05-17
55.429100036621094,2010-05-18
54.47087478637695,2010-05-19
52.379390716552734,2010-05-20
53.47580337524414,2010-05-21
52.78479766845703,2010-05-24
52.27803421020508,2010-05-25
52.42546081542969,2010-05-26
54.24053955078125,2010-05-27
53.45737838745117,2010-05-28
52.16748046875,2010-06-01
53.82592010498047,2010-06-02
54.535377502441406,2010-06-03
52.07533645629883,2010-06-04
51.107906341552734,2010-06-07
51.550174713134766,2010-06-08
51.68836975097656,2010-06-09
53.531089782714844,2010-06-10
53.696937561035156,2010-06-11
54.23133087158203,2010-06-14
55.68708038330078,2010-06-15
55.44752883911133,2010-06-16
55.66865158081055,2010-06-17
55.852935791015625,2010-06-18
55.55808639526367,2010-06-21
54.40638732910156,2010-06-22
54.55380630493164,2010-06-23
53.38367462158203,2010-06-24
53.411319732666016,2010-06-25
53.30074691772461,2010-06-28
51.448814392089844,2010-06-29
51.55936813354492,2010-06-30
50.739376068115234,2010-07-01
50.472171783447266,2010-07-02
50.481380462646484,2010-07-06
51.78738021850586,2010-07-07
52.3873176574707,2010-07-08
52.51652526855469,2010-07-09
52.22118377685547,2010-07-12
53.421016693115234,2010-07-13
53.80867385864258,2010-07-14
53.98402404785156,2010-07-15
52.544212341308594,2010-07-16
52.80263900756836,2010-07-19
53.670204162597656,2010-07-20
53.82712173461914,2010-07-21
55.488460540771484,2010-07-22
57.23284149169922,2010-07-23
58.59882736206055,2010-07-26
57.989688873291016,2010-07-27
57.33437728881836,2010-07-28
57.29745864868164,2010-07-29
57.68510818481445,2010-07-30
58.165035247802734,2010-08-02
58.60806655883789,2010-08-03
58.68192672729492,2010-08-04
58.54345703125,2010-08-05
58.26657485961914,2010-08-06
58.82033157348633,2010-08-09
58.017356872558594,2010-08-10
55.83917236328125,2010-08-11
55.51615524291992,2010-08-12
54.84239196777344,2010-08-13
55.19310760498047,2010-08-16
56.272979736328125,2010-08-17
56.14375305175781,2010-08-18
54.96237564086914,2010-08-19
54.879295349121094,2010-08-20
54.713172912597656,2010-08-23
53.95634460449219,2010-08-24
53.37487030029297,2010-08-25
53.41181182861328,2010-08-26
54.68547821044922,2010-08-27
53.55023193359375,2010-08-30
53.60560989379883,2010-08-31
55.377689361572266,2010-09-01
56.162200927734375,2010-09-02
57.18671798706055,2010-09-03
56.300682067871094,2010-09-07
57.47281265258789,2010-09-08
57.61125946044922,2010-09-09
57.49127960205078,2010-09-10
59.07879638671875,2010-09-13
58.80188751220703,2010-09-14
58.95878219604492,2010-09-15
59.04186248779297,2010-09-16
59.12491989135742,2010-09-17
59.93714141845703,2010-09-20
60.2694091796875,2010-09-21
59.06954574584961,2010-09-22
58.66344451904297,2010-09-23
60.3062858581543,2010-09-24
59.59563064575195,2010-09-27
60.53703308105469,2010-09-28
60.24169921875,2010-09-29
60.15864562988281,2010-09-30
60.92469024658203,2010-10-01
59.97406768798828,2010-10-04
61.626129150390625,2010-10-05
61.880313873291016,2010-10-06
61.48288345336914,2010-10-07
61.29804229736328,2010-10-08
61.4089469909668,2010-10-11
61.187129974365234,2010-10-12
62.23154067993164,2010-10-13
61.7416877746582,2010-10-14
61.972747802734375,2010-10-15
62.91550827026367,2010-10-18
61.16864013671875,2010-10-19
62.36095428466797,2010-10-20
63.941471099853516,2010-10-21
64.23723602294922,2010-10-22
65.05059814453125,2010-10-25
65.09678649902344,2010-10-26
64.10781860351562,2010-10-27
64.31117248535156,2010-10-28
64.17252349853516,2010-10-29
64.47752380371094,2010-11-01
65.09678649902344,2010-11-02
64.93966674804688,2010-11-03
66.68657684326172,2010-11-04
66.27064514160156,2010-11-05
65.98411560058594,2010-11-08
65.97489166259766,2010-11-09
66.68657684326172,2010-11-10
66.04878997802734,2010-11-11
65.50347900390625,2010-11-12
66.01182556152344,2010-11-15
64.50526428222656,2010-11-16
64.7825698852539,2010-11-17
65.82698059082031,2010-11-18
66.58486938476562,2010-11-19
66.68657684326172,2010-11-22
66.03958129882812,2010-11-23
67.89736938476562,2010-11-24
67.25963592529297,2010-11-26
66.75128173828125,2010-11-29
66.92688751220703,2010-11-30
68.16543579101562,2010-12-01
69.1451644897461,2010-12-02
69.58879852294922,2010-12-03
70.1803207397461,2010-12-06
70.79037475585938,2010-12-07
70.67947387695312,2010-12-08
71.03070068359375,2010-12-09
71.82554626464844,2010-12-10
71.47432708740234,2010-12-13
71.51129913330078,2010-12-14
71.34490966796875,2010-12-15
72.49100494384766,2010-12-16
72.18599700927734,2010-12-17
71.28946685791016,2010-12-20
71.96418762207031,2010-12-21
72.07508850097656,2010-12-22
70.97517395019531,2010-12-23
71.8070297241211,2010-12-27
71.51129913330078,2010-12-28
71.47432708740234,2010-12-29
71.03070068359375,2010-12-30
70.64248657226562,2010-12-31
71.22478485107422,2011-01-03
70.18960571289062,2011-01-04
70.57832336425781,2011-01-05
70.00444030761719,2011-01-06
69.3010025024414,2011-01-07
69.48609924316406,2011-01-10
69.95818328857422,2011-01-11
69.79156494140625,2011-01-12
69.6527328491211,2011-01-13
69.76382446289062,2011-01-14
70.0414810180664,2011-01-18
68.54198455810547,2011-01-19
68.08840942382812,2011-01-20
68.42163848876953,2011-01-21
69.19915008544922,2011-01-24
69.35648345947266,2011-01-25
70.33767700195312,2011-01-26
70.95783233642578,2011-01-27
70.05998229980469,2011-01-28
71.91122436523438,2011-01-31
73.04046630859375,2011-02-01
73.20707702636719,2011-02-02
73.22563171386719,2011-02-03
74.0309066772461,2011-02-04
74.69734191894531,2011-02-07
76.00244903564453,2011-02-08
76.0487289428711,2011-02-09
76.9095458984375,2011-02-10
77.51119995117188,2011-02-11
78.47386169433594,2011-02-14
78.1868896484375,2011-02-15
78.69599914550781,2011-02-16
78.2979736328125,2011-02-17
78.94591522216797,2011-02-18
77.27980041503906,2011-02-22
76.77072143554688,2011-02-23
76.11353302001953,2011-02-24
77.02063751220703,2011-02-25
77.8722152709961,2011-02-28
77.03914642333984,2011-03-01
78.4090576171875,2011-03-02
80.9822769165039,2011-03-03
79.55682373046875,2011-03-04
78.55716705322266,2011-03-07
79.47351837158203,2011-03-08
79.90855407714844,2011-03-09
78.08509063720703,2011-03-10
78.1868896484375,2011-03-11
77.40013885498047,2011-03-14
76.78923797607422,2011-03-15
75.7895736694336,2011-03-16
76.36345672607422,2011-03-17
77.89070129394531,2011-03-18
79.41800689697266,2011-03-21
78.98294067382812,2011-03-22
78.43681335449219,2011-03-23
78.74230194091797,2011-03-24
79.47351837158203,2011-03-25
78.83482360839844,2011-03-28
79.39022064208984,2011-03-29
79.35315704345703,2011-03-30
80.0289077758789,2011-03-31
81.7597885131836,2011-04-01
81.87088012695312,2011-04-04
81.0840835571289,2011-04-05
80.62068939208984,2011-04-06
79.92559814453125,2011-04-07
79.1842041015625,2011-04-08
78.96178436279297,2011-04-11
78.40569305419922,2011-04-12
78.5632553100586,2011-04-13
78.34081268310547,2011-04-14
78.63737487792969,2011-04-15
77.23794555664062,2011-04-18
77.66426849365234,2011-04-19
79.51785278320312,2011-04-20
80.04608154296875,2011-04-21
79.83293914794922,2011-04-25
80.81534576416016,2011-04-26
80.07389068603516,2011-04-27
80.1666030883789,2011-04-28
80.15730285644531,2011-04-29
79.87001037597656,2011-05-02
79.2583236694336,2011-05-03
77.68280792236328,2011-05-04
77.83109283447266,2011-05-05
77.61790466308594,2011-05-06
77.7198715209961,2011-05-09
