ESS,Date
67.29705810546875,2008-06-20
65.03282928466797,2008-06-23
65.47737884521484,2008-06-24
65.86267852783203,2008-06-25
64.39106750488281,2008-06-26
63.864662170410156,2008-06-27
63.7091064453125,2008-06-30
64.99524688720703,2008-07-01
64.4568862915039,2008-07-02
64.37310028076172,2008-07-03
63.88859176635742,2008-07-07
69.03314208984375,2008-07-08
62.907508850097656,2008-07-09
63.368133544921875,2008-07-10
63.00321960449219,2008-07-11
62.35717010498047,2008-07-14
62.931419372558594,2008-07-15
68.1059341430664,2008-07-16
69.11691284179688,2008-07-17
69.31434631347656,2008-07-18
70.55860137939453,2008-07-21
70.33128356933594,2008-07-22
73.84871673583984,2008-07-23
69.57754516601562,2008-07-24
70.52271270751953,2008-07-25
68.1238784790039,2008-07-28
72.0840072631836,2008-07-29
72.17375183105469,2008-07-30
72.59247589111328,2008-07-31
73.40009307861328,2008-08-01
71.12689971923828,2008-08-04
73.94446563720703,2008-08-05
71.44393920898438,2008-08-06
69.24852752685547,2008-08-07
72.19767761230469,2008-08-08
73.10096740722656,2008-08-11
71.5516128540039,2008-08-12
72.26349639892578,2008-08-13
73.02922058105469,2008-08-14
73.07707214355469,2008-08-15
71.37215423583984,2008-08-18
69.51770782470703,2008-08-19
69.29639434814453,2008-08-20
68.78791809082031,2008-08-21
71.30635070800781,2008-08-22
69.72110748291016,2008-08-25
69.427978515625,2008-08-26
69.55958557128906,2008-08-27
70.86965942382812,2008-08-28
70.19966888427734,2008-08-29
70.31932830810547,2008-09-02
71.62940216064453,2008-09-03
69.15876007080078,2008-09-04
70.52271270751953,2008-09-05
72.97537994384766,2008-09-08
68.74003601074219,2008-09-09
69.2305908203125,2008-09-10
69.84072875976562,2008-09-11
70.0621109008789,2008-09-12
64.00821685791016,2008-09-15
70.09201049804688,2008-09-16
67.17872619628906,2008-09-17
77.16879272460938,2008-09-18
75.07505798339844,2008-09-19
68.18373107910156,2008-09-22
69.93646240234375,2008-09-23
69.09297180175781,2008-09-24
70.21762084960938,2008-09-25
71.8046875,2008-09-26
67.18829345703125,2008-09-29
71.40641784667969,2008-09-30
70.2115707397461,2008-10-01
67.94865417480469,2008-10-02
67.88829040527344,2008-10-03
63.815006256103516,2008-10-06
63.36240768432617,2008-10-07
63.169315338134766,2008-10-08
58.53482437133789,2008-10-09
62.143436431884766,2008-10-10
67.88829040527344,2008-10-13
61.189971923828125,2008-10-14
52.60285568237305,2008-10-15
54.039100646972656,2008-10-16
55.08908462524414,2008-10-17
57.0744514465332,2008-10-20
55.61408233642578,2008-10-21
52.506324768066406,2008-10-22
53.803733825683594,2008-10-23
51.83650588989258,2008-10-24
51.009761810302734,2008-10-27
58.23911666870117,2008-10-28
57.327903747558594,2008-10-29
55.42702102661133,2008-10-30
58.71583557128906,2008-10-31
52.85028076171875,2008-11-03
52.8563117980957,2008-11-04
47.793331146240234,2008-11-05
47.2381706237793,2008-11-06
50.41838455200195,2008-11-07
48.14336395263672,2008-11-10
46.791622161865234,2008-11-11
44.85455322265625,2008-11-12
49.50111770629883,2008-11-13
44.03386306762695,2008-11-14
41.752811431884766,2008-11-17
42.25367736816406,2008-11-18
38.590728759765625,2008-11-19
40.28641128540039,2008-11-20
42.25367736816406,2008-11-21
47.12956619262695,2008-11-24
50.69599151611328,2008-11-25
52.15025329589844,2008-11-26
52.1804313659668,2008-11-28
41.89762878417969,2008-12-01
46.94248962402344,2008-12-02
49.959739685058594,2008-12-03
48.3605842590332,2008-12-04
51.64942169189453,2008-12-05
51.951141357421875,2008-12-08
47.67266845703125,2008-12-09
49.86319351196289,2008-12-10
43.659706115722656,2008-12-11
48.4028434753418,2008-12-12
44.818328857421875,2008-12-15
49.18128967285156,2008-12-16
49.356300354003906,2008-12-17
46.19422149658203,2008-12-18
47.84766387939453,2008-12-19
45.87437057495117,2008-12-22
44.902828216552734,2008-12-23
45.27092361450195,2008-12-24
45.52437973022461,2008-12-26
43.080406188964844,2008-12-29
45.2353401184082,2008-12-30
46.98622512817383,2008-12-31
45.90264892578125,2009-01-02
45.80467224121094,2009-01-05
46.69849395751953,2009-01-06
45.7618293762207,2009-01-07
44.421119689941406,2009-01-08
41.81925964355469,2009-01-09
38.63584518432617,2009-01-12
40.215309143066406,2009-01-13
39.22967529296875,2009-01-14
41.598876953125,2009-01-15
43.564048767089844,2009-01-16
40.23368453979492,2009-01-20
42.817161560058594,2009-01-21
40.098995208740234,2009-01-22
41.01729965209961,2009-01-23
40.778541564941406,2009-01-26
41.72132110595703,2009-01-27
44.01094436645508,2009-01-28
42.11925506591797,2009-01-29
40.43570327758789,2009-01-30
40.08062744140625,2009-02-02
38.617488861083984,2009-02-03
37.7971305847168,2009-02-04
34.36880874633789,2009-02-05
36.107460021972656,2009-02-06
37.631839752197266,2009-02-09
35.434043884277344,2009-02-10
36.058494567871094,2009-02-11
34.932037353515625,2009-02-12
33.426025390625,2009-02-13
31.932270050048828,2009-02-17
32.29347229003906,2009-02-18
31.313955307006836,2009-02-19
33.77498245239258,2009-02-20
32.47711944580078,2009-02-23
34.46064758300781,2009-02-24
34.338199615478516,2009-02-25
33.028106689453125,2009-02-26
33.30359649658203,2009-02-27
31.0751953125,2009-03-02
32.924034118652344,2009-03-03
34.58308792114258,2009-03-04
33.30971908569336,2009-03-05
33.78722381591797,2009-03-06
34.47903060913086,2009-03-09
38.56849670410156,2009-03-10
38.66643524169922,2009-03-11
40.81526184082031,2009-03-12
40.25815963745117,2009-03-13
37.36859893798828,2009-03-16
40.50305938720703,2009-03-17
40.73568344116211,2009-03-18
37.65019989013672,2009-03-19
34.613704681396484,2009-03-20
39.737789154052734,2009-03-23
36.88494873046875,2009-03-24
37.331851959228516,2009-03-25
37.49102020263672,2009-03-26
35.95302963256836,2009-03-27
34.15351104736328,2009-03-30
35.70396423339844,2009-03-31
36.41381072998047,2009-04-01
39.8135871887207,2009-04-02
42.66542434692383,2009-04-03
42.634300231933594,2009-04-06
39.02279281616211,2009-04-07
39.65168380737305,2009-04-08
43.58697509765625,2009-04-09
42.428810119628906,2009-04-13
38.4873046875,2009-04-14
40.80363082885742,2009-04-15
41.8932991027832,2009-04-16
41.73765182495117,2009-04-17
37.91444778442383,2009-04-20
40.28682327270508,2009-04-21
39.197147369384766,2009-04-22
40.25570297241211,2009-04-23
42.161048889160156,2009-04-24
39.31544876098633,2009-04-27
39.48358154296875,2009-04-28
41.73141098022461,2009-04-29
39.533390045166016,2009-04-30
38.54334259033203,2009-05-01
41.158565521240234,2009-05-04
39.58944320678711,2009-05-05
42.12993621826172,2009-05-06
40.025306701660156,2009-05-07
42.12993621826172,2009-05-08
40.47984313964844,2009-05-11
40.66042709350586,2009-05-12
38.636741638183594,2009-05-13
39.66414260864258,2009-05-14
38.879573822021484,2009-05-15
41.02155685424805,2009-05-18
39.657920837402344,2009-05-19
39.15978240966797,2009-05-20
39.576988220214844,2009-05-21
38.779964447021484,2009-05-22
41.46366882324219,2009-05-26
40.31795883178711,2009-05-27
41.1710205078125,2009-05-28
42.39768981933594,2009-05-29
43.10753631591797,2009-06-01
42.416351318359375,2009-06-02
43.10753631591797,2009-06-03
42.87712860107422,2009-06-04
42.37899398803711,2009-06-05
41.79990768432617,2009-06-08
41.64424514770508,2009-06-09
41.18346405029297,2009-06-10
39.73887634277344,2009-06-11
41.040245056152344,2009-06-12
39.40886688232422,2009-06-15
39.27185821533203,2009-06-16
39.08507537841797,2009-06-17
39.788692474365234,2009-06-18
39.464908599853516,2009-06-19
38.306732177734375,2009-06-22
39.05393600463867,2009-06-23
39.626792907714844,2009-06-24
39.02903366088867,2009-06-25
38.99104309082031,2009-06-26
39.32024383544922,2009-06-29
39.39621353149414,2009-06-30
39.64944839477539,2009-07-01
37.48432540893555,2009-07-02
39.51649475097656,2009-07-06
37.91481018066406,2009-07-07
37.155120849609375,2009-07-08
36.62333297729492,2009-07-09
36.11688232421875,2009-07-10
37.560279846191406,2009-07-13
37.59195327758789,2009-07-14
38.6048583984375,2009-07-15
38.826438903808594,2009-07-16
37.78819274902344,2009-07-17
38.97205352783203,2009-07-20
38.250343322753906,2009-07-21
38.06041717529297,2009-07-22
39.09233474731445,2009-07-23
40.130577087402344,2009-07-24
41.25111770629883,2009-07-27
41.57399368286133,2009-07-28
41.029537200927734,2009-07-29
42.023460388183594,2009-07-30
41.156150817871094,2009-07-31
41.46636199951172,2009-08-03
44.53042984008789,2009-08-04
45.84090042114258,2009-08-05
45.91686248779297,2009-08-06
47.58186340332031,2009-08-07
46.30305862426758,2009-08-10
46.29039001464844,2009-08-11
46.31570053100586,2009-08-12
46.5119514465332,2009-08-13
46.29039001464844,2009-08-14
44.34052276611328,2009-08-17
45.25847625732422,2009-08-18
45.03057098388672,2009-08-19
45.885215759277344,2009-08-20
46.5119514465332,2009-08-21
46.575260162353516,2009-08-24
46.89813995361328,2009-08-25
46.79052734375,2009-08-26
47.20833969116211,2009-08-27
46.92347717285156,2009-08-28
47.233642578125,2009-08-31
45.75228500366211,2009-09-01
44.38482666015625,2009-09-02
44.85963439941406,2009-09-03
45.663631439208984,2009-09-04
46.94879913330078,2009-09-08
47.727447509765625,2009-09-09
47.778114318847656,2009-09-10
47.41093444824219,2009-09-11
48.214927673339844,2009-09-14
49.158203125,2009-09-15
52.60213851928711,2009-09-16
52.52615737915039,2009-09-17
53.380802154541016,2009-09-18
53.330177307128906,2009-09-21
54.482357025146484,2009-09-22
52.329933166503906,2009-09-23
51.373966217041016,2009-09-24
51.02577209472656,2009-09-25
52.42374801635742,2009-09-28
51.6029052734375,2009-09-29
51.03219223022461,2009-09-30
48.544063568115234,2009-10-01
47.98616027832031,2009-10-02
49.178924560546875,2009-10-05
48.621028900146484,2009-10-06
48.56332015991211,2009-10-07
49.92280197143555,2009-10-08
50.44224548339844,2009-10-09
49.98052978515625,2009-10-12
49.73682403564453,2009-10-13
51.48748016357422,2009-10-14
50.583309173583984,2009-10-15
49.756065368652344,2009-10-16
51.32076644897461,2009-10-19
49.76248550415039,2009-10-20
48.55690383911133,2009-10-21
49.8201904296875,2009-10-22
49.358482360839844,2009-10-23
49.486724853515625,2009-10-26
49.730430603027344,2009-10-27
48.39017105102539,2009-10-28
49.60215377807617,2009-10-29
48.210601806640625,2009-10-30
48.64667892456055,2009-11-02
49.24948501586914,2009-11-03
49.6983757019043,2009-11-04
50.62178421020508,2009-11-05
49.58292770385742,2009-11-06
51.08991241455078,2009-11-09
51.55162048339844,2009-11-10
52.54560470581055,2009-11-11
52.21214294433594,2009-11-12
52.301918029785156,2009-11-13
53.36001205444336,2009-11-16
51.6029052734375,2009-11-17
51.955623626708984,2009-11-18
50.737213134765625,2009-11-19
50.0574836730957,2009-11-20
50.94241714477539,2009-11-23
49.768890380859375,2009-11-24
50.179298400878906,2009-11-25
48.74286651611328,2009-11-27
51.14122009277344,2009-11-30
52.17365646362305,2009-12-01
53.129154205322266,2009-12-02
52.05820846557617,2009-12-03
53.03293991088867,2009-12-04
52.08389663696289,2009-12-07
52.12876892089844,2009-12-08
52.23136520385742,2009-12-09
52.57123947143555,2009-12-10
53.41770553588867,2009-12-11
54.014095306396484,2009-12-14
54.42450714111328,2009-12-15
54.36037063598633,2009-12-16
53.802486419677734,2009-12-17
54.379615783691406,2009-12-18
54.91185760498047,2009-12-21
55.48261260986328,2009-12-22
55.431297302246094,2009-12-23
56.00844192504883,2009-12-24
55.80323791503906,2009-12-28
54.738739013671875,2009-12-29
55.10872268676758,2009-12-30
54.29730987548828,2009-12-31
53.62876892089844,2010-01-04
53.953330993652344,2010-01-05
54.329795837402344,2010-01-06
54.89451599121094,2010-01-07
54.329795837402344,2010-01-08
54.368743896484375,2010-01-11
53.64824295043945,2010-01-12
54.712745666503906,2010-01-13
55.082767486572266,2010-01-14
54.712745666503906,2010-01-15
55.459224700927734,2010-01-19
55.62151336669922,2010-01-20
54.17399978637695,2010-01-21
52.499332427978516,2010-01-22
52.86931610107422,2010-01-25
52.57722473144531,2010-01-26
53.22633743286133,2010-01-27
52.849849700927734,2010-01-28
51.72689437866211,2010-01-29
52.570735931396484,2010-02-01
53.47947311401367,2010-02-02
51.94111633300781,2010-02-03
50.40921401977539,2010-02-04
50.79220199584961,2010-02-05
50.5455436706543,2010-02-08
50.79220199584961,2010-02-09
50.90254592895508,2010-02-10
51.56462860107422,2010-02-11
52.064430236816406,2010-02-12
53.369140625,2010-02-16
54.29730987548828,2010-02-17
54.686798095703125,2010-02-18
54.647850036621094,2010-02-19
54.926971435546875,2010-02-22
54.90749740600586,2010-02-23
55.31642150878906,2010-02-24
55.44624710083008,2010-02-25
55.757835388183594,2010-02-26
56.160274505615234,2010-03-01
56.536746978759766,2010-03-02
56.55619430541992,2010-03-03
57.15987777709961,2010-03-04
58.665775299072266,2010-03-05
58.769657135009766,2010-03-08
58.3152961730957,2010-03-09
58.32826614379883,2010-03-10
58.71771240234375,2010-03-11
59.133155822753906,2010-03-12
58.71771240234375,2010-03-15
59.957515716552734,2010-03-16
60.63906478881836,2010-03-17
60.31451416015625,2010-03-18
59.82768630981445,2010-03-19
60.30154800415039,2010-03-22
59.568023681640625,2010-03-23
59.55507278442383,2010-03-24
59.146114349365234,2010-03-25
58.29579162597656,2010-03-26
58.113922119140625,2010-03-29
58.98070526123047,2010-03-30
59.066062927246094,2010-03-31
59.663631439208984,2010-04-01
61.298728942871094,2010-04-05
63.03882598876953,2010-04-06
62.329620361328125,2010-04-07
62.414974212646484,2010-04-08
64.16827392578125,2010-04-09
64.18138885498047,2010-04-12
66.07913970947266,2010-04-13
65.21892547607422,2010-04-14
63.964717864990234,2010-04-15
63.268653869628906,2010-04-16
63.1373405456543,2010-04-19
64.46376037597656,2010-04-20
65.9543685913086,2010-04-21
66.50596618652344,2010-04-22
68.2854995727539,2010-04-23
69.06034088134766,2010-04-26
67.50406646728516,2010-04-27
68.29205322265625,2010-04-28
72.0743637084961,2010-04-29
69.4871826171875,2010-04-30
72.38956451416016,2010-05-03
72.8492431640625,2010-05-04
72.23196411132812,2010-05-05
69.0078125,2010-05-06
67.33993530273438,2010-05-07
71.31266784667969,2010-05-10
71.87738800048828,2010-05-11
72.98712158203125,2010-05-12
71.77889251708984,2010-05-13
70.29483795166016,2010-05-14
71.53594207763672,2010-05-17
70.39993286132812,2010-05-18
70.03218841552734,2010-05-19
66.53881072998047,2010-05-20
68.98155975341797,2010-05-21
67.54344940185547,2010-05-24
67.65510559082031,2010-05-25
67.7010726928711,2010-05-26
70.68883514404297,2010-05-27
69.0997314453125,2010-05-28
66.9984359741211,2010-06-01
67.81928253173828,2010-06-02
67.39900207519531,2010-06-03
63.524776458740234,2010-06-04
64.06975555419922,2010-06-07
65.17298126220703,2010-06-08
66.96562194824219,2010-06-09
69.3295669555664,2010-06-10
69.97309112548828,2010-06-11
70.14385223388672,2010-06-14
71.08281707763672,2010-06-15
70.88583374023438,2010-06-16
70.8530044555664,2010-06-17
70.99089813232422,2010-06-18
70.44587707519531,2010-06-21
67.79957580566406,2010-06-22
68.04254150390625,2010-06-23
66.38775634765625,2010-06-24
69.20478057861328,2010-06-25
68.87523651123047,2010-06-28
66.19609069824219,2010-06-29
64.68408966064453,2010-06-30
64.21987915039062,2010-07-01
63.052730560302734,2010-07-02
61.98503112792969,2010-07-06
65.80481719970703,2010-07-07
67.54226684570312,2010-07-08
68.51712036132812,2010-07-09
68.50385284423828,2010-07-12
70.01585388183594,2010-07-13
68.99459838867188,2010-07-14
69.0675277709961,2010-07-15
66.95206451416016,2010-07-16
68.14573669433594,2010-07-19
68.55692291259766,2010-07-20
66.91891479492188,2010-07-21
69.33282470703125,2010-07-22
69.38585662841797,2010-07-23
70.6922607421875,2010-07-26
71.18299865722656,2010-07-27
70.97740936279297,2010-07-28
69.3924789428711,2010-07-29
69.70416259765625,2010-07-30
71.62065887451172,2010-08-02
71.03047180175781,2010-08-03
70.9906997680664,2010-08-04
70.53974914550781,2010-08-05
70.32090759277344,2010-08-06
71.1365737915039,2010-08-09
70.80501556396484,2010-08-10
68.86857604980469,2010-08-11
68.01313018798828,2010-08-12
68.0263671875,2010-08-13
67.41627502441406,2010-08-16
69.09407043457031,2010-08-17
69.1072998046875,2010-08-18
67.92028045654297,2010-08-19
67.97997283935547,2010-08-20
67.60858154296875,2010-08-23
67.68817901611328,2010-08-24
68.87523651123047,2010-08-25
68.66964721679688,2010-08-26
69.64448547363281,2010-08-27
68.50385284423828,2010-08-30
70.14181518554688,2010-08-31
72.3634033203125,2010-09-01
72.82763671875,2010-09-02
73.38467407226562,2010-09-03
72.92707824707031,2010-09-07
72.26393127441406,2010-09-08
71.88595581054688,2010-09-09
72.60877990722656,2010-09-10
73.56370544433594,2010-09-13
72.83424377441406,2010-09-14
73.19898223876953,2010-09-15
72.61542510986328,2010-09-16
73.44437408447266,2010-09-17
76.07707214355469,2010-09-20
74.24011993408203,2010-09-21
73.36477661132812,2010-09-22
71.39521026611328,2010-09-23
73.32498168945312,2010-09-24
72.0185775756836,2010-09-27
72.46247863769531,2010-09-28
72.63652801513672,2010-09-29
73.27259063720703,2010-09-30
73.03155517578125,2010-10-01
73.43997955322266,2010-10-04
74.0492172241211,2010-10-05
73.29267120361328,2010-10-06
73.55379486083984,2010-10-07
73.52029418945312,2010-10-08
73.68771362304688,2010-10-11
74.63841247558594,2010-10-12
74.99996185302734,2010-10-13
74.71875762939453,2010-10-14
74.5312728881836,2010-10-15
75.60253143310547,2010-10-18
75.46864318847656,2010-10-19
77.10896301269531,2010-10-20
77.37677764892578,2010-10-21
77.50396728515625,2010-10-22
77.70478820800781,2010-10-25
76.84114074707031,2010-10-26
76.30552673339844,2010-10-27
75.4217758178711,2010-10-28
75.62930297851562,2010-10-29
76.077880859375,2010-11-01
76.0243148803711,2010-11-02
75.89713287353516,2010-11-03
77.6981201171875,2010-11-04
78.29400634765625,2010-11-05
77.15580749511719,2010-11-08
73.66759490966797,2010-11-09
75.06021881103516,2010-11-10
75.01335144042969,2010-11-11
74.47771453857422,2010-11-12
74.2568130493164,2010-11-15
71.51844787597656,2010-11-16
72.10093688964844,2010-11-17
72.73698425292969,2010-11-18
72.91773986816406,2010-11-19
73.10520935058594,2010-11-22
72.5762939453125,2010-11-23
73.87516021728516,2010-11-24
73.48683166503906,2010-11-26
74.01576232910156,2010-11-29
74.20992279052734,2010-11-30
75.79669952392578,2010-12-01
76.47289276123047,2010-12-02
76.31224060058594,2010-12-03
76.57335662841797,2010-12-06
77.03530883789062,2010-12-07
75.4217758178711,2010-12-08
73.95549011230469,2010-12-09
75.4753189086914,2010-12-10
75.78999328613281,2010-12-13
74.97987365722656,2010-12-14
74.04254150390625,2010-12-15
74.01576232910156,2010-12-16
73.76136779785156,2010-12-17
74.64512634277344,2010-12-20
75.67615509033203,2010-12-21
76.35240173339844,2010-12-22
76.04440307617188,2010-12-23
76.96166229248047,2010-12-27
77.13573455810547,2010-12-28
76.9281997680664,2010-12-29
77.11939239501953,2010-12-30
77.16665649414062,2010-12-31
79.1731948852539,2011-01-03
77.89630889892578,2011-01-04
78.43680572509766,2011-01-05
77.94361114501953,2011-01-06
76.78832244873047,2011-01-07
76.58566284179688,2011-01-10
76.47757720947266,2011-01-11
76.91670227050781,2011-01-12
76.50457763671875,2011-01-13
76.74102783203125,2011-01-14
77.4977035522461,2011-01-18
75.88981628417969,2011-01-19
74.83586120605469,2011-01-20
75.04529571533203,2011-01-21
76.58566284179688,2011-01-24
78.00440979003906,2011-01-25
78.02467346191406,2011-01-26
78.68678283691406,2011-01-27
77.46394348144531,2011-01-28
78.36921691894531,2011-01-31
78.36247253417969,2011-02-01
78.0449447631836,2011-02-02
79.04483795166016,2011-02-03
76.01815795898438,2011-02-04
76.93020629882812,2011-02-07
77.10584259033203,2011-02-08
77.9098129272461,2011-02-09
78.13953399658203,2011-02-10
78.30166625976562,2011-02-11
78.73403930664062,2011-02-14
78.65296173095703,2011-02-15
78.46382141113281,2011-02-16
78.18008422851562,2011-02-17
79.13938903808594,2011-02-18
79.53124237060547,2011-02-22
79.38265991210938,2011-02-23
79.38937377929688,2011-02-24
81.81476593017578,2011-02-25
83.62537384033203,2011-02-28
81.3283462524414,2011-03-01
79.92310333251953,2011-03-02
80.30819702148438,2011-03-03
79.7339096069336,2011-03-04
78.87591552734375,2011-03-07
80.3014144897461,2011-03-08
80.2608871459961,2011-03-09
79.26778411865234,2011-03-10
80.59871673583984,2011-03-11
80.32169342041016,2011-03-14
80.93650817871094,2011-03-15
80.46358489990234,2011-03-16
81.36888122558594,2011-03-17
81.77425384521484,2011-03-18
82.09178924560547,2011-03-21
81.82828521728516,2011-03-22
80.87567901611328,2011-03-23
81.25404357910156,2011-03-24
82.45660400390625,2011-03-25
82.11875915527344,2011-03-28
82.29594421386719,2011-03-29
83.14775085449219,2011-03-30
84.49696350097656,2011-03-31
85.14433288574219,2011-04-01
85.22610473632812,2011-04-04
85.72352600097656,2011-04-05
85.72352600097656,2011-04-06
85.2874526977539,2011-04-07
85.21927642822266,2011-04-08
85.15113830566406,2011-04-11
84.36750793457031,2011-04-12
84.14940643310547,2011-04-13
84.41519927978516,2011-04-14
86.26866149902344,2011-04-15
85.60768127441406,2011-04-18
86.43224334716797,2011-04-19
87.40666961669922,2011-04-20
87.96543884277344,2011-04-21
89.26697540283203,2011-04-25
90.41175079345703,2011-04-26
91.24308776855469,2011-04-27
93.37600708007812,2011-04-28
92.3197250366211,2011-04-29
92.34703063964844,2011-05-02
91.65194702148438,2011-05-03
90.90919494628906,2011-05-04
91.1408920288086,2011-05-05
90.6093978881836,2011-05-06
91.32487487792969,2011-05-09
93.1102066040039,2011-05-10
91.82911682128906,2011-05-11
91.37258911132812,2011-05-12
91.05912017822266,2011-05-13
91.07276153564453,2011-05-16
91.61106872558594,2011-05-17
91.7201156616211,2011-05-18
91.92451477050781,2011-05-19
90.43901062011719,2011-05-20
89.43052673339844,2011-05-23
90.0778579711914,2011-05-24
90.89559173583984,2011-05-25
91.7201156616211,2011-05-26
91.96541595458984,2011-05-27
93.77120971679688,2011-05-31
91.3453369140625,2011-06-01
91.0386734008789,2011-06-02
92.41515350341797,2011-06-03
91.8359375,2011-06-06
93.47135925292969,2011-06-07
93.03524780273438,2011-06-08
92.85128021240234,2011-06-09
90.97730255126953,2011-06-10
90.86152648925781,2011-06-13
92.02676391601562,2011-06-14
90.13920593261719,2011-06-15
90.71158599853516,2011-06-16
91.7201156616211,2011-06-17
92.8717041015625,2011-06-20
93.83935546875,2011-06-21
92.53780364990234,2011-06-22
90.7320327758789,2011-06-23
91.28398895263672,2011-06-24
90.82743072509766,2011-06-27
91.8438720703125,2011-06-28
92.1872787475586,2011-06-29
92.91526794433594,2011-06-30
94.49485778808594,2011-07-01
95.41516876220703,2011-07-05
97.20767974853516,2011-07-06
98.07987213134766,2011-07-07
98.21037292480469,2011-07-08
97.4823989868164,2011-07-11
97.70216369628906,2011-07-12
96.12938690185547,2011-07-13
95.34648895263672,2011-07-14
96.13627624511719,2011-07-15
95.7654037475586,2011-07-18
96.97415161132812,2011-07-19
97.86698150634766,2011-07-20
98.05927276611328,2011-07-21
98.5468978881836,2011-07-22
98.12793731689453,2011-07-25
98.13482666015625,2011-07-26
95.5113296508789,2011-07-27
95.02371215820312,2011-07-28
96.39727783203125,2011-07-29
97.12525939941406,2011-08-01
95.47010803222656,2011-08-02
93.91112518310547,2011-08-03
89.20660400390625,2011-08-04
87.44159698486328,2011-08-05
82.92940521240234,2011-08-08
90.4153823852539,2011-08-09
89.83159637451172,2011-08-10
94.94126892089844,2011-08-11
93.85616302490234,2011-08-12
96.39727783203125,2011-08-15
95.80662536621094,2011-08-16
96.03327178955078,2011-08-17
92.23534393310547,2011-08-18
90.77934265136719,2011-08-19
90.53898620605469,2011-08-22
93.66386413574219,2011-08-23
95.40827941894531,2011-08-24
93.21060180664062,2011-08-25
95.11983489990234,2011-08-26
97.31755828857422,2011-08-29
97.58541107177734,2011-08-30
98.5881118774414,2011-08-31
96.85054779052734,2011-09-01
95.88903045654297,2011-09-02
95.6211929321289,2011-09-06
98.95899963378906,2011-09-07
99.00702667236328,2011-09-08
96.48654174804688,2011-09-09
96.76813507080078,2011-09-12
96.97415161132812,2011-09-13
96.91233825683594,2011-09-14
97.37250518798828,2011-09-15
97.81201934814453,2011-09-16
94.98934173583984,2011-09-19
93.59519958496094,2011-09-20
87.5102767944336,2011-09-21
84.59830474853516,2011-09-22
85.1408462524414,2011-09-23
85.36061096191406,2011-09-26
85.23011016845703,2011-09-27
83.27009582519531,2011-09-28
85.33402252197266,2011-09-29
83.13850402832031,2011-09-30
79.37080383300781,2011-10-03
83.87265014648438,2011-10-04
83.2008285522461,2011-10-05
85.75648498535156,2011-10-06
84.01807403564453,2011-10-07
89.11557006835938,2011-10-10
85.77725982666016,2011-10-11
88.20825958251953,2011-10-12
86.78152465820312,2011-10-13
88.921630859375,2011-10-14
88.59609985351562,2011-10-17
91.76818084716797,2011-10-18
92.35688018798828,2011-10-19
91.8097152709961,2011-10-20
93.88748168945312,2011-10-21
97.06649017333984,2011-10-24
96.55399322509766,2011-10-25
97.58592987060547,2011-10-26
101.42979431152344,2011-10-27
98.81871795654297,2011-10-28
98.87413787841797,2011-10-31
95.11336517333984,2011-11-01
95.875244140625,2011-11-02
94.30307006835938,2011-11-03
95.55665588378906,2011-11-04
95.52893829345703,2011-11-07
95.94451141357422,2011-11-08
92.079833984375,2011-11-09
92.98712921142578,2011-11-10
95.00257110595703,2011-11-11
93.22955322265625,2011-11-14
94.67707824707031,2011-11-15
93.27108764648438,2011-11-16
90.48687744140625,2011-11-17
90.57691192626953,2011-11-18
88.06975555419922,2011-11-21
87.24557495117188,2011-11-22
84.73146057128906,2011-11-23
85.18856048583984,2011-11-25
86.51142883300781,2011-11-28
87.24557495117188,2011-11-29
92.0105972290039,2011-11-30
92.76551055908203,2011-12-01
92.43998718261719,2011-12-02
92.03829956054688,2011-12-05
91.44268035888672,2011-12-06
93.35420989990234,2011-12-07
91.56040954589844,2011-12-08
93.30574798583984,2011-12-09
91.55347442626953,2011-12-12
91.35263061523438,2011-12-13
92.07290649414062,2011-12-14
94.13682556152344,2011-12-15
95.2587890625,2011-12-16
94.16453552246094,2011-12-19
96.477783203125,2011-12-20
96.87950897216797,2011-12-21
98.19539642333984,2011-12-22
98.45167541503906,2011-12-23
99.33125305175781,2011-12-27
97.7313461303711,2011-12-28
98.08723449707031,2011-12-29
98.03838348388672,2011-12-30
97.89881896972656,2012-01-03
96.28707885742188,2012-01-04
98.08026123046875,2012-01-05
97.66858673095703,2012-01-06
97.3127212524414,2012-01-09
97.64762878417969,2012-01-10
96.71968841552734,2012-01-11
95.5474853515625,2012-01-12
98.4709701538086,2012-01-13
98.72212982177734,2012-01-17
98.26861572265625,2012-01-18
96.97083282470703,2012-01-19
96.3568344116211,2012-01-20
97.73139190673828,2012-01-23
98.96636199951172,2012-01-24
100.61299133300781,2012-01-25
101.5898208618164,2012-01-26
100.65489196777344,2012-01-27
100.1734619140625,2012-01-30
100.47344970703125,2012-01-31
102.76902770996094,2012-02-01
102.64338684082031,2012-02-02
104.03887176513672,2012-02-03
102.21778869628906,2012-02-06
102.05033874511719,2012-02-07
101.35958862304688,2012-02-08
100.29207611083984,2012-02-09
99.39894104003906,2012-02-10
99.60824584960938,2012-02-13
99.09895324707031,2012-02-14
98.78495025634766,2012-02-15
99.3082504272461,2012-02-16
100.25019836425781,2012-02-17
97.55693054199219,2012-02-21
96.42662811279297,2012-02-22
97.56390380859375,2012-02-23
98.51982116699219,2012-02-24
98.21979522705078,2012-02-27
96.71270751953125,2012-02-28
97.67558288574219,2012-02-29
98.26165008544922,2012-03-01
97.8848876953125,2012-03-02
99.7757339477539,2012-03-05
