ADTN,Date
11.291383743286133,2009-02-20
10.789043426513672,2009-02-23
11.081450462341309,2009-02-24
11.066452980041504,2009-02-25
10.774046897888184,2009-02-26
10.826534271240234,2009-02-27
10.376678466796875,2009-03-02
10.48164176940918,2009-03-03
10.916501998901367,2009-03-04
10.541618347167969,2009-03-05
10.601601600646973,2009-03-06
10.436655044555664,2009-03-09
10.9614896774292,2009-03-10
10.976481437683105,2009-03-11
11.576289176940918,2009-03-12
11.598784446716309,2009-03-13
11.463827133178711,2009-03-16
12.153599739074707,2009-03-17
12.52849006652832,2009-03-18
12.28856372833252,2009-03-19
11.748737335205078,2009-03-20
12.363540649414062,2009-03-23
11.928678512573242,2009-03-24
12.116118431091309,2009-03-25
12.371034622192383,2009-03-26
12.146108627319336,2009-03-27
12.033642768859863,2009-03-30
12.153599739074707,2009-03-31
12.520984649658203,2009-04-01
13.525662422180176,2009-04-02
13.78057861328125,2009-04-03
13.083305358886719,2009-04-06
12.663445472717285,2009-04-07
13.413203239440918,2009-04-08
14.102984428405762,2009-04-09
13.855561256408691,2009-04-13
13.720606803894043,2009-04-14
14.822752952575684,2009-04-15
15.280105590820312,2009-04-16
15.8124361038208,2009-04-17
14.845239639282227,2009-04-20
14.927715301513672,2009-04-21
14.875228881835938,2009-04-22
14.755271911621094,2009-04-23
16.04486083984375,2009-04-24
15.654985427856445,2009-04-27
15.587213516235352,2009-04-28
16.167030334472656,2009-04-29
15.926056861877441,2009-04-30
15.835702896118164,2009-05-01
15.632391929626465,2009-05-04
15.293540954589844,2009-05-05
15.323663711547852,2009-05-06
14.87186050415039,2009-05-07
15.014930725097656,2009-05-08
14.57818603515625,2009-05-11
14.766438484191895,2009-05-12
14.367344856262207,2009-05-13
14.608301162719727,2009-05-14
14.84926986694336,2009-05-15
15.248361587524414,2009-05-18
15.353778839111328,2009-05-19
15.293540954589844,2009-05-20
14.977279663085938,2009-05-21
14.84926986694336,2009-05-22
15.511913299560547,2009-05-26
15.233301162719727,2009-05-27
15.383903503417969,2009-05-28
15.647459983825684,2009-05-29
16.0766658782959,2009-06-01
16.09173011779785,2009-06-02
16.182086944580078,2009-06-03
15.956183433532715,2009-06-04
15.767927169799805,2009-06-05
15.62486457824707,2009-06-08
15.564620018005371,2009-06-09
15.338723182678223,2009-06-10
15.466740608215332,2009-06-11
15.24083423614502,2009-06-12
14.94715690612793,2009-06-15
14.54054069519043,2009-06-16
14.653487205505371,2009-06-17
14.623369216918945,2009-06-18
15.188117980957031,2009-06-19
14.713728904724121,2009-06-22
14.585718154907227,2009-06-23
14.999869346618652,2009-06-24
15.654985427856445,2009-06-25
15.828176498413086,2009-06-26
16.174556732177734,2009-06-29
16.167030334472656,2009-06-30
16.85979652404785,2009-07-01
17.30406379699707,2009-07-02
16.935094833374023,2009-07-06
16.008892059326172,2009-07-07
15.767927169799805,2009-07-08
15.617329597473145,2009-07-09
15.700164794921875,2009-07-10
16.114315032958984,2009-07-13
16.37033462524414,2009-07-14
16.4381046295166,2009-07-15
17.59773826599121,2009-07-16
17.785991668701172,2009-07-17
18.147432327270508,2009-07-20
18.260379791259766,2009-07-21
18.53899383544922,2009-07-22
18.85525894165039,2009-07-23
18.82513427734375,2009-07-24
18.779953002929688,2009-07-27
18.409648895263672,2009-07-28
18.50033187866211,2009-07-29
18.402090072631836,2009-07-30
18.258501052856445,2009-07-31
18.296287536621094,2009-08-03
18.122468948364258,2009-08-04
17.865528106689453,2009-08-05
17.812620162963867,2009-08-06
17.789945602416992,2009-08-07
17.502765655517578,2009-08-10
17.25337791442871,2009-08-11
17.238262176513672,2009-08-12
17.457426071166992,2009-08-13
17.215593338012695,2009-08-14
16.98130989074707,2009-08-17
17.321388244628906,2009-08-18
17.502765655517578,2009-08-19
17.52544403076172,2009-08-20
17.842851638793945,2009-08-21
17.92597198486328,2009-08-24
17.92597198486328,2009-08-25
17.68414878845215,2009-08-26
17.510326385498047,2009-08-27
17.17024803161621,2009-08-28
17.177806854248047,2009-08-31
16.913286209106445,2009-09-01
16.595895767211914,2009-09-02
16.550540924072266,2009-09-03
17.094675064086914,2009-09-04
17.192916870117188,2009-09-08
17.67658805847168,2009-09-09
18.0620059967041,2009-09-10
18.530569076538086,2009-09-11
18.318960189819336,2009-09-14
18.2358341217041,2009-09-15
18.530569076538086,2009-09-16
18.560792922973633,2009-09-17
18.689266204833984,2009-09-18
18.8177433013916,2009-09-21
18.711938858032227,2009-09-22
18.394533157348633,2009-09-23
18.099794387817383,2009-09-24
18.61369514465332,2009-09-25
18.76484489440918,2009-09-28
18.59857749938965,2009-09-29
18.553241729736328,2009-09-30
18.03934097290039,2009-10-01
17.706817626953125,2009-10-02
17.797500610351562,2009-10-05
18.084680557250977,2009-10-06
18.160253524780273,2009-10-07
18.334074020385742,2009-10-08
18.76484489440918,2009-10-09
18.273618698120117,2009-10-12
19.082250595092773,2009-10-13
19.42988395690918,2009-10-14
19.157817840576172,2009-10-15
19.354312896728516,2009-10-16
19.414777755737305,2009-10-19
19.3165283203125,2009-10-20
18.84041404724121,2009-10-21
18.90842628479004,2009-10-22
18.575908660888672,2009-10-23
18.424768447875977,2009-10-26
17.878618240356445,2009-10-27
17.5676212310791,2009-10-28
17.772432327270508,2009-10-29
17.476593017578125,2009-10-30
17.332473754882812,2009-11-02
17.590375900268555,2009-11-03
17.5676212310791,2009-11-04
17.833110809326172,2009-11-05
17.79518699645996,2009-11-06
17.946880340576172,2009-11-09
17.90895652770996,2009-11-10
17.977222442626953,2009-11-11
17.5676212310791,2009-11-12
17.69656753540039,2009-11-13
17.78000831604004,2009-11-16
17.992393493652344,2009-11-17
17.70415687561035,2009-11-18
17.21111297607422,2009-11-19
16.528430938720703,2009-11-20
16.482912063598633,2009-11-23
16.498090744018555,2009-11-24
16.308452606201172,2009-11-25
15.944364547729492,2009-11-27
16.027795791625977,2009-11-30
15.519583702087402,2009-12-01
15.504412651062012,2009-12-02
15.648531913757324,2009-12-03
15.929189682006836,2009-12-04
16.179500579833984,2009-12-07
16.270530700683594,2009-12-08
16.528430938720703,2009-12-09
16.72563934326172,2009-12-10
16.72563934326172,2009-12-11
16.953216552734375,2009-12-14
16.99112892150879,2009-12-15
17.241451263427734,2009-12-16
16.83184242248535,2009-12-17
16.67255210876465,2009-12-18
16.869768142700195,2009-12-21
16.91527557373047,2009-12-22
17.0745792388916,2009-12-23
17.08974266052246,2009-12-24
17.082157135009766,2009-12-28
17.150428771972656,2009-12-29
17.264211654663086,2009-12-30
17.104915618896484,2009-12-31
17.218698501586914,2010-01-04
17.423500061035156,2010-01-05
17.393157958984375,2010-01-06
17.825523376464844,2010-01-07
17.69656753540039,2010-01-08
17.286954879760742,2010-01-11
16.960796356201172,2010-01-12
17.355224609375,2010-01-13
17.400741577148438,2010-01-14
17.127674102783203,2010-01-15
17.347646713256836,2010-01-19
17.08974266052246,2010-01-20
17.522109985351562,2010-01-21
16.87735366821289,2010-01-22
16.513263702392578,2010-01-25
16.680131912231445,2010-01-26
16.854595184326172,2010-01-27
16.52084732055664,2010-01-28
16.08089256286621,2010-01-29
16.225019454956055,2010-02-01
16.369747161865234,2010-02-02
16.263103485107422,2010-02-03
15.966023445129395,2010-02-04
16.141220092773438,2010-02-05
16.103134155273438,2010-02-08
16.369747161865234,2010-02-09
16.461153030395508,2010-02-10
16.826786041259766,2010-02-11
17.139101028442383,2010-02-12
17.184803009033203,2010-02-16
17.116249084472656,2010-02-17
17.428558349609375,2010-02-18
17.740873336791992,2010-02-19
17.740873336791992,2010-02-22
17.626609802246094,2010-02-23
18.030336380004883,2010-02-24
18.030336380004883,2010-02-25
17.809431076049805,2010-02-26
18.022716522216797,2010-03-01
18.060802459716797,2010-03-02
18.609254837036133,2010-03-03
18.693050384521484,2010-03-04
18.883481979370117,2010-03-05
19.081531524658203,2010-03-08
19.29482078552246,2010-03-09
19.447168350219727,2010-03-10
19.348142623901367,2010-03-11
19.2338809967041,2010-03-12
19.134851455688477,2010-03-15
19.2338809967041,2010-03-16
19.866113662719727,2010-03-17
20.36125373840332,2010-03-18
19.942296981811523,2010-03-19
20.14796257019043,2010-03-22
20.23175621032715,2010-03-23
20.00323486328125,2010-03-24
20.224145889282227,2010-03-25
20.208906173706055,2010-03-26
20.52883529663086,2010-03-29
20.30792999267578,2010-03-30
20.071794509887695,2010-03-31
20.18605613708496,2010-04-01
20.70402717590332,2010-04-05
20.77259635925293,2010-04-06
20.902080535888672,2010-04-07
20.810680389404297,2010-04-08
20.871620178222656,2010-04-09
21.252487182617188,2010-04-12
20.810680389404297,2010-04-13
22.395095825195312,2010-04-14
22.547439575195312,2010-04-15
22.296066284179688,2010-04-16
21.94567108154297,2010-04-19
22.2503662109375,2010-04-20
22.257978439331055,2010-04-21
21.016347885131836,2010-04-22
20.924938201904297,2010-04-23
20.97825813293457,2010-04-26
20.741352081298828,2010-04-27
20.733701705932617,2010-04-28
20.99354362487793,2010-04-29
20.458580017089844,2010-04-30
21.08525276184082,2010-05-03
20.443294525146484,2010-05-04
20.5885066986084,2010-05-05
19.56443214416504,2010-05-06
19.541501998901367,2010-05-07
20.435653686523438,2010-05-10
20.473876953125,2010-05-11
20.848342895507812,2010-05-12
20.321020126342773,2010-05-13
20.152883529663086,2010-05-14
20.206382751464844,2010-05-17
19.656139373779297,2010-05-18
19.786054611206055,2010-05-19
19.373363494873047,2010-05-20
19.60263442993164,2010-05-21
19.594995498657227,2010-05-24
20.6267147064209,2010-05-25
20.664926528930664,2010-05-26
21.00118064880371,2010-05-27
20.962980270385742,2010-05-28
20.183452606201172,2010-06-01
21.25339126586914,2010-06-02
21.902982711791992,2010-06-03
20.55793571472168,2010-06-04
20.160526275634766,2010-06-07
20.336305618286133,2010-06-08
20.366872787475586,2010-06-09
20.840700149536133,2010-06-10
20.917125701904297,2010-06-11
20.756633758544922,2010-06-14
21.207530975341797,2010-06-15
21.039396286010742,2010-06-16
21.283958435058594,2010-06-17
21.467370986938477,2010-06-18
21.5208683013916,2010-06-21
21.18461036682129,2010-06-22
21.291601181030273,2010-06-23
21.146390914916992,2010-06-24
21.176959991455078,2010-06-25
21.375659942626953,2010-06-28
20.917125701904297,2010-06-29
20.840700149536133,2010-06-30
21.06996726989746,2010-07-01
20.81777000427246,2010-07-02
20.664926528930664,2010-07-06
21.48265838623047,2010-07-07
21.551437377929688,2010-07-08
21.81891441345215,2010-07-09
21.627857208251953,2010-07-12
22.055830001831055,2010-07-13
23.874713897705078,2010-07-14
24.096338272094727,2010-07-15
23.5384464263916,2010-07-16
24.01991844177246,2010-07-19
24.126909255981445,2010-07-20
23.569019317626953,2010-07-21
24.51667594909668,2010-07-22
24.677160263061523,2010-07-23
25.158626556396484,2010-07-26
24.514915466308594,2010-07-27
24.353984832763672,2010-07-28
24.323322296142578,2010-07-29
24.200721740722656,2010-07-30
24.3846378326416,2010-08-02
24.254356384277344,2010-08-03
24.6221981048584,2010-08-04
24.216041564941406,2010-08-05
24.108762741088867,2010-08-06
24.399965286254883,2010-08-09
24.308002471923828,2010-08-10
23.15083885192871,2010-08-11
22.744688034057617,2010-08-12
22.69870948791504,2010-08-13
23.058883666992188,2010-08-16
23.37308120727539,2010-08-17
23.763912200927734,2010-08-18
23.449716567993164,2010-08-19
23.518678665161133,2010-08-20
23.258132934570312,2010-08-23
23.143178939819336,2010-08-24
23.127853393554688,2010-08-25
22.974590301513672,2010-08-26
24.246694564819336,2010-08-27
23.825218200683594,2010-08-30
24.085769653320312,2010-08-31
24.599205017089844,2010-09-01
24.752470016479492,2010-09-02
24.905736923217773,2010-09-03
24.652851104736328,2010-09-07
25.17395782470703,2010-09-08
25.748701095581055,2010-09-09
25.80234146118164,2010-09-10
25.947952270507812,2010-09-13
25.756370544433594,2010-09-14
25.748701095581055,2010-09-15
25.79468536376953,2010-09-16
26.139528274536133,2010-09-17
26.553354263305664,2010-09-20
26.515031814575195,2010-09-21
25.886640548706055,2010-09-22
25.6567440032959,2010-09-23
26.03990936279297,2010-09-24
25.924955368041992,2010-09-27
25.93262481689453,2010-09-28
26.645313262939453,2010-09-29
27.051467895507812,2010-09-30
27.36565589904785,2010-10-01
27.21238899230957,2010-10-04
27.794803619384766,2010-10-05
27.6262149810791,2010-10-06
27.112773895263672,2010-10-07
27.066795349121094,2010-10-08
27.013147354125977,2010-10-11
27.22005271911621,2010-10-12
25.57244300842285,2010-10-13
25.013023376464844,2010-10-14
24.729488372802734,2010-10-15
24.94405746459961,2010-10-18
25.020692825317383,2010-10-19
25.043678283691406,2010-10-20
25.059001922607422,2010-10-21
25.21993064880371,2010-10-22
26.055238723754883,2010-10-25
24.772066116333008,2010-10-26
24.510820388793945,2010-10-27
24.549238204956055,2010-10-28
24.810489654541016,2010-10-29
24.994895935058594,2010-11-01
25.0179500579834,2010-11-02
25.225406646728516,2010-11-03
25.386756896972656,2010-11-04
25.893878936767578,2010-11-05
25.23308753967285,2010-11-08
25.010263442993164,2010-11-09
25.3022403717041,2010-11-10
24.633766174316406,2010-11-11
24.449350357055664,2010-11-12
24.334102630615234,2010-11-15
24.072853088378906,2010-11-16
24.065170288085938,2010-11-17
24.326419830322266,2010-11-18
24.426311492919922,2010-11-19
24.457046508789062,2010-11-22
23.78856086730957,2010-11-23
24.295684814453125,2010-11-24
24.1881103515625,2010-11-26
23.9115047454834,2010-11-29
23.926860809326172,2010-11-30
24.649131774902344,2010-12-01
25.27149200439453,2010-12-02
25.70946502685547,2010-12-03
25.878509521484375,2010-12-06
25.886201858520508,2010-12-07
25.970712661743164,2010-12-08
26.208913803100586,2010-12-09
26.63150978088379,2010-12-10
26.46246910095215,2010-12-13
26.46246910095215,2010-12-14
26.692983627319336,2010-12-15
27.30767250061035,2010-12-16
27.192413330078125,2010-12-17
27.138633728027344,2010-12-20
27.40754508972168,2010-12-21
27.553544998168945,2010-12-22
27.630380630493164,2010-12-23
27.707218170166016,2010-12-27
27.791725158691406,2010-12-28
27.822463989257812,2010-12-29
27.95309829711914,2010-12-30
27.822463989257812,2010-12-31
27.98383140563965,2011-01-03
27.876258850097656,2011-01-04
28.306549072265625,2011-01-05
29.91243553161621,2011-01-06
29.70496940612793,2011-01-07
30.01231575012207,2011-01-10
29.95851707458496,2011-01-11
30.31966209411621,2011-01-12
30.28892707824707,2011-01-13
30.273550033569336,2011-01-14
30.465641021728516,2011-01-18
32.46339416503906,2011-01-19
32.07920837402344,2011-01-20
31.74881935119629,2011-01-21
31.81028175354004,2011-01-24
31.756505966186523,2011-01-25
32.64781188964844,2011-01-26
32.77842330932617,2011-01-27
32.0561637878418,2011-01-28
31.602813720703125,2011-01-31
32.04176330566406,2011-02-01
32.48837661743164,2011-02-02
32.65779495239258,2011-02-03
34.19019317626953,2011-02-04
34.621429443359375,2011-02-07
34.59832000732422,2011-02-08
34.844730377197266,2011-02-09
35.46076965332031,2011-02-10
35.868896484375,2011-02-11
35.537784576416016,2011-02-14
35.12965393066406,2011-02-15
35.12196350097656,2011-02-16
35.89970397949219,2011-02-17
35.583984375,2011-02-18
34.31340026855469,2011-02-22
33.65116882324219,2011-02-23
34.413509368896484,2011-02-24
35.360660552978516,2011-02-25
35.02183532714844,2011-02-28
34.86013412475586,2011-03-01
34.78313064575195,2011-03-02
36.37712860107422,2011-03-03
36.26162338256836,2011-03-04
35.12196350097656,2011-03-07
35.13735580444336,2011-03-08
34.37500762939453,2011-03-09
32.996620178222656,2011-03-10
33.68966293334961,2011-03-11
33.77436828613281,2011-03-14
33.535667419433594,2011-03-15
33.543357849121094,2011-03-16
34.020782470703125,2011-03-17
34.49821853637695,2011-03-18
33.89756393432617,2011-03-21
31.50271987915039,2011-03-22
32.46528625488281,2011-03-23
32.73479461669922,2011-03-24
31.980161666870117,2011-03-25
32.02635955810547,2011-03-28
32.85799789428711,2011-03-29
32.90421676635742,2011-03-30
32.6962890625,2011-03-31
31.980161666870117,2011-04-01
31.987852096557617,2011-04-04
32.32667541503906,2011-04-05
32.28047180175781,2011-04-06
32.010963439941406,2011-04-07
32.2111701965332,2011-04-08
32.28047180175781,2011-04-11
32.034053802490234,2011-04-12
31.68753433227539,2011-04-13
31.317907333374023,2011-04-14
31.441112518310547,2011-04-15
30.201332092285156,2011-04-18
30.432344436645508,2011-04-19
31.08687973022461,2011-04-20
30.801973342895508,2011-04-21
30.509355545043945,2011-04-25
30.972434997558594,2011-04-26
31.21169090270996,2011-04-27
31.10364532470703,2011-04-28
31.852283477783203,2011-04-29
32.04524612426758,2011-05-02
31.613027572631836,2011-05-03
31.15765953063965,2011-05-04
31.991214752197266,2011-05-05
31.74422264099121,2011-05-06
32.51604080200195,2011-05-09
32.97141647338867,2011-05-10
32.66267395019531,2011-05-11
33.34186553955078,2011-05-12
32.60093307495117,2011-05-13
31.667055130004883,2011-05-16
31.728811264038086,2011-05-17
32.338531494140625,2011-05-18
32.57779312133789,2011-05-19
32.53147888183594,2011-05-20
31.651615142822266,2011-05-23
31.674774169921875,2011-05-24
32.076114654541016,2011-05-25
32.42341995239258,2011-05-26
32.58550262451172,2011-05-27
33.07946014404297,2011-05-31
31.998924255371094,2011-06-01
32.20731735229492,2011-06-02
31.15765953063965,2011-06-03
30.67144203186035,2011-06-06
30.887544631958008,2011-06-07
30.339557647705078,2011-06-08
30.331846237182617,2011-06-09
29.683530807495117,2011-06-10
29.305343627929688,2011-06-13
30.300960540771484,2011-06-14
29.814735412597656,2011-06-15
29.55232048034668,2011-06-16
28.79595947265625,2011-06-17
28.873126983642578,2011-06-20
29.31304931640625,2011-06-21
29.24360466003418,2011-06-22
29.776147842407227,2011-06-23
29.459701538085938,2011-06-24
29.683530807495117,2011-06-27
30.239219665527344,2011-06-28
29.91507339477539,2011-06-29
29.876476287841797,2011-06-30
30.40130043029785,2011-07-01
30.818082809448242,2011-07-05
31.16537857055664,2011-07-06
32.84020233154297,2011-07-07
32.37712478637695,2011-07-08
31.358335494995117,2011-07-11
30.972434997558594,2011-07-12
27.869789123535156,2011-07-13
27.20604133605957,2011-07-14
27.26007652282715,2011-07-15
27.2755069732666,2011-07-18
27.66140365600586,2011-07-19
27.4453067779541,2011-07-20
27.298664093017578,2011-07-21
27.406709671020508,2011-07-22
26.905046463012695,2011-07-25
26.982421875,2011-07-26
25.991960525512695,2011-07-27
26.138975143432617,2011-07-28
25.597318649291992,2011-07-29
25.024702072143555,2011-08-01
24.250900268554688,2011-08-02
24.746135711669922,2011-08-03
23.5467472076416,2011-08-04
23.237228393554688,2011-08-05
21.60450553894043,2011-08-08
23.051515579223633,2011-08-09
21.488433837890625,2011-08-10
23.260440826416016,2011-08-11
23.02829933166504,2011-08-12
23.159841537475586,2011-08-15
22.974140167236328,2011-08-16
22.881275177001953,2011-08-17
21.202131271362305,2011-08-18
20.969987869262695,2011-08-19
21.24855613708496,2011-08-22
22.30866050720215,2011-08-23
22.24676513671875,2011-08-24
21.743793487548828,2011-08-25
22.169376373291016,2011-08-26
23.22174644470215,2011-08-29
23.492572784423828,2011-08-30
24.03423309326172,2011-08-31
23.693767547607422,2011-09-01
22.35508918762207,2011-09-02
21.952720642089844,2011-09-06
23.322341918945312,2011-09-07
23.152109146118164,2011-09-08
22.39378547668457,2011-09-09
22.919965744018555,2011-09-12
24.21995735168457,2011-09-13
24.753873825073242,2011-09-14
24.85447120666504,2011-09-15
24.452091217041016,2011-09-16
24.227689743041992,2011-09-19
23.786623001098633,2011-09-20
22.889013290405273,2011-09-21
21.859861373901367,2011-09-22
22.517593383789062,2011-09-23
22.734249114990234,2011-09-26
22.316402435302734,2011-09-27
21.527128219604492,2011-09-28
21.124755859375,2011-09-29
20.47475814819336,2011-09-30
20.11107063293457,2011-10-03
20.76106071472168,2011-10-04
21.751527786254883,2011-10-05
22.49437713623047,2011-10-06
21.84438705444336,2011-10-07
22.35508918762207,2011-10-10
23.30686378479004,2011-10-11
22.8735408782959,2011-10-12
23.453893661499023,2011-10-13
24.661022186279297,2011-10-14
24.204471588134766,2011-10-17
24.746135711669922,2011-10-18
24.40566635131836,2011-10-19
24.76934814453125,2011-10-20
24.080671310424805,2011-10-21
24.62232780456543,2011-10-24
23.807537078857422,2011-10-25
24.2808895111084,2011-10-26
26.034639358520508,2011-10-27
25.941518783569336,2011-10-28
26.07343864440918,2011-10-31
25.514719009399414,2011-11-01
25.52248191833496,2011-11-02
25.708721160888672,2011-11-03
25.863924026489258,2011-11-04
25.763044357299805,2011-11-07
26.20536231994629,2011-11-08
24.917207717895508,2011-11-09
25.087928771972656,2011-11-10
26.298479080200195,2011-11-11
26.026880264282227,2011-11-14
26.61663246154785,2011-11-15
26.306243896484375,2011-11-16
25.35952377319336,2011-11-17
24.99480438232422,2011-11-18
24.24985122680664,2011-11-21
24.017051696777344,2011-11-22
23.163454055786133,2011-11-23
23.124658584594727,2011-11-25
24.52920913696289,2011-11-28
23.667848587036133,2011-11-29
25.631120681762695,2011-11-30
24.979286193847656,2011-12-01
25.40608787536621,2011-12-02
26.251911163330078,2011-12-05
25.27416229248047,2011-12-06
25.134479522705078,2011-12-07
24.27313232421875,2011-12-08
25.002567291259766,2011-12-09
23.636810302734375,2011-12-12
22.18570327758789,2011-12-13
21.99945640563965,2011-12-14
22.022743225097656,2011-12-15
22.193456649780273,2011-12-16
21.603702545166016,2011-12-19
23.489376068115234,2011-12-20
23.132417678833008,2011-12-21
23.566974639892578,2011-12-22
23.737695693969727,2011-12-23
23.729934692382812,2011-12-27
23.178974151611328,2011-12-28
23.326425552368164,2011-12-29
23.404020309448242,2011-12-30
23.43505859375,2012-01-03
22.511619567871094,2012-01-04
22.829776763916016,2012-01-05
22.519386291503906,2012-01-06
22.728899002075195,2012-01-09
23.039295196533203,2012-01-10
23.636810302734375,2012-01-11
24.467130661010742,2012-01-12
24.327449798583984,2012-01-13
24.304168701171875,2012-01-17
26.368316650390625,2012-01-18
26.399351119995117,2012-01-19
26.313993453979492,2012-01-20
27.152074813842773,2012-01-23
27.36158561706543,2012-01-24
27.51679229736328,2012-01-25
27.136550903320312,2012-01-26
27.276222229003906,2012-01-27
27.36158561706543,2012-01-30
26.94148063659668,2012-01-31
27.400487899780273,2012-02-01
27.80504035949707,2012-02-02
28.76195526123047,2012-02-03
28.57524299621582,2012-02-06
28.870874404907227,2012-02-07
29.057588577270508,2012-02-08
29.174278259277344,2012-02-09
28.870874404907227,2012-02-10
29.2287540435791,2012-02-13
29.166513442993164,2012-02-14
29.46991729736328,2012-02-15
29.85112762451172,2012-02-16
29.87446403503418,2012-02-17
29.890026092529297,2012-02-21
29.882247924804688,2012-02-22
29.516590118408203,2012-02-23
29.259857177734375,2012-02-24
28.987571716308594,2012-02-27
29.065370559692383,2012-02-28
27.423831939697266,2012-02-29
25.922330856323242,2012-03-01
25.58001708984375,2012-03-02
25.22991371154785,2012-03-05
24.40526580810547,2012-03-06
24.420820236206055,2012-03-07
24.685335159301758,2012-03-08
25.284379959106445,2012-03-09
24.646438598632812,2012-03-12
24.350807189941406,2012-03-13
24.249666213989258,2012-03-14
25.128787994384766,2012-03-15
23.806217193603516,2012-03-16
24.46750259399414,2012-03-19
24.094066619873047,2012-03-20
24.20298957824707,2012-03-21
23.635059356689453,2012-03-22
23.635059356689453,2012-03-23
24.031829833984375,2012-03-26
24.27301025390625,2012-03-27
24.016279220581055,2012-03-28
24.234107971191406,2012-03-29
24.26522445678711,2012-03-30
24.062955856323242,2012-04-02
23.860681533813477,2012-04-03
23.440568923950195,2012-04-04
22.763721466064453,2012-04-05
22.39029312133789,2012-04-09
22.14911651611328,2012-04-10
23.907350540161133,2012-04-11
23.84511947631836,2012-04-12
23.238283157348633,2012-04-13
22.958215713500977,2012-04-16
23.526142120361328,2012-04-17
23.370548248291016,2012-04-18
23.557270050048828,2012-04-19
23.137149810791016,2012-04-20
23.12938117980957,2012-04-23
23.059144973754883,2012-04-24
23.61318588256836,2012-04-25
23.69902229309082,2012-04-26
23.89410972595215,2012-04-27
23.816082000732422,2012-04-30
24.24526596069336,2012-05-01
24.136014938354492,2012-05-02
23.72243309020996,2012-05-03
23.137176513671875,2012-05-04
22.84064483642578,2012-05-07
23.558570861816406,2012-05-08
23.95653533935547,2012-05-09
23.66000747680664,2012-05-10
23.59758758544922,2012-05-11
23.19180679321289,2012-05-14
23.644397735595703,2012-05-15
23.12156867980957,2012-05-16
22.786027908325195,2012-05-17
22.364643096923828,2012-05-18
23.183996200561523,2012-05-21
23.2230167388916,2012-05-22
23.69902229309082,2012-05-23
23.254226684570312,2012-05-24
23.48052215576172,2012-05-25
24.026769638061523,2012-05-29
22.762609481811523,2012-05-30
22.809436798095703,2012-05-31
22.09932518005371,2012-06-01
21.865219116210938,2012-06-04
22.473886489868164,2012-06-05
23.12156867980957,2012-06-06
23.254226684570312,2012-06-07
23.215208053588867,2012-06-08
22.356836318969727,2012-06-11
22.88746452331543,2012-06-12
22.575332641601562,2012-06-13
22.536317825317383,2012-06-14
22.87966537475586,2012-06-15
23.254226684570312,2012-06-18
23.89410972595215,2012-06-19
23.95653533935547,2012-06-20
22.64556312561035,2012-06-21
23.074745178222656,2012-06-22
22.832841873168945,2012-06-25
23.04353904724121,2012-06-26
23.285442352294922,2012-06-27
23.03573989868164,2012-06-28
23.558570861816406,2012-06-29
23.059144973754883,2012-07-02
23.03573989868164,2012-07-03
22.94209098815918,2012-07-05
22.1617488861084,2012-07-06
21.65452766418457,2012-07-09
21.217531204223633,2012-07-10
17.955698013305664,2012-07-11
17.15194320678711,2012-07-12
16.839813232421875,2012-07-13
16.74616813659668,2012-07-16
16.699342727661133,2012-07-17
16.949058532714844,2012-07-18
17.14414405822754,2012-07-19
16.91004180908203,2012-07-20
16.691539764404297,2012-07-23
16.291889190673828,2012-07-24
16.26054573059082,2012-07-25
16.06462860107422,2012-07-26
16.440773010253906,2012-07-27
16.276216506958008,2012-07-30
16.910964965820312,2012-07-31
16.385923385620117,2012-08-01
16.299718856811523,2012-08-02
16.37808609008789,2012-08-03
16.675870895385742,2012-08-06
17.553539276123047,2012-08-07
17.30278205871582,2012-08-08
17.678937911987305,2012-08-09
17.412485122680664,2012-08-10
17.114707946777344,2012-08-13
16.69937515258789,2012-08-14
17.099040985107422,2012-08-15
17.725950241088867,2012-08-16
17.819984436035156,2012-08-17
17.522201538085938,2012-08-20
18.117767333984375,2012-08-21
17.9296932220459,2012-08-22
16.64452362060547,2012-08-23
16.440773010253906,2012-08-24
16.385923385620117,2012-08-27
16.291889190673828,2012-08-28
16.503467559814453,2012-08-29
16.190013885498047,2012-08-30
15.900068283081055,2012-08-31
15.884395599365234,2012-09-04
15.735504150390625,2012-09-05
16.142993927001953,2012-09-06
15.696316719055176,2012-09-07
15.328006744384766,2012-09-10
15.774678230285645,2012-09-11
15.74333381652832,2012-09-12
15.74333381652832,2012-09-13
15.91573429107666,2012-09-14
15.798188209533691,2012-09-17
15.610122680664062,2012-09-18
15.782516479492188,2012-09-19
15.821701049804688,2012-09-20
15.625789642333984,2012-09-21
15.74333381652832,2012-09-24
15.4063720703125,2012-09-25
14.8656587600708,2012-09-26
15.014549255371094,2012-09-27
13.541308403015137,2012-09-28
13.31404972076416,2012-10-01
13.40809154510498,2012-10-02
12.836030006408691,2012-10-03
13.063286781311035,2012-10-04
12.687140464782715,2012-10-05
12.726322174072266,2012-10-08
12.522573471069336,2012-10-09
12.522573471069336,2012-10-10
12.412864685058594,2012-10-11
12.263975143432617,2012-10-12
12.318828582763672,2012-10-15
12.381522178649902,2012-10-16
12.663633346557617,2012-10-17
12.506900787353516,2012-10-18
12.405030250549316,2012-10-19
12.42070198059082,2012-10-22
13.066957473754883,2012-10-23
12.775350570678711,2012-10-24
13.090599060058594,2012-10-25
13.476778030395508,2012-10-26
13.311269760131836,2012-10-31
13.728972434997559,2012-11-01
