GNRC,Date
37.349998474121094,2017-08-02
37.7599983215332,2017-08-03
38.220001220703125,2017-08-04
38.349998474121094,2017-08-07
38.63999938964844,2017-08-08
38.310001373291016,2017-08-09
37.349998474121094,2017-08-10
37.38999938964844,2017-08-11
37.65999984741211,2017-08-14
37.130001068115234,2017-08-15
37.2400016784668,2017-08-16
36.349998474121094,2017-08-17
36.40999984741211,2017-08-18
36.68000030517578,2017-08-21
37.2400016784668,2017-08-22
36.189998626708984,2017-08-23
37.70000076293945,2017-08-24
38.59000015258789,2017-08-25
38.060001373291016,2017-08-28
37.79999923706055,2017-08-29
39.45000076293945,2017-08-30
40.380001068115234,2017-08-31
40.65999984741211,2017-09-01
42.04999923706055,2017-09-05
43.59000015258789,2017-09-06
42.849998474121094,2017-09-07
41.79999923706055,2017-09-08
41.90999984741211,2017-09-11
43.41999816894531,2017-09-12
42.970001220703125,2017-09-13
43.15999984741211,2017-09-14
45.279998779296875,2017-09-15
46.060001373291016,2017-09-18
46.150001525878906,2017-09-19
45.93000030517578,2017-09-20
45.0,2017-09-21
45.380001068115234,2017-09-22
45.41999816894531,2017-09-25
45.11000061035156,2017-09-26
45.5,2017-09-27
45.619998931884766,2017-09-28
45.93000030517578,2017-09-29
48.619998931884766,2017-10-02
48.68000030517578,2017-10-03
48.7400016784668,2017-10-04
48.72999954223633,2017-10-05
49.029998779296875,2017-10-06
48.72999954223633,2017-10-09
48.91999816894531,2017-10-10
49.09000015258789,2017-10-11
49.880001068115234,2017-10-12
50.58000183105469,2017-10-13
50.88999938964844,2017-10-16
50.4900016784668,2017-10-17
50.0,2017-10-18
49.349998474121094,2017-10-19
50.61000061035156,2017-10-20
50.86000061035156,2017-10-23
51.630001068115234,2017-10-24
51.689998626708984,2017-10-25
52.0,2017-10-26
51.97999954223633,2017-10-27
51.95000076293945,2017-10-30
52.09000015258789,2017-10-31
50.34000015258789,2017-11-01
51.29999923706055,2017-11-02
50.20000076293945,2017-11-03
50.599998474121094,2017-11-06
49.310001373291016,2017-11-07
49.29999923706055,2017-11-08
48.90999984741211,2017-11-09
49.84000015258789,2017-11-10
49.72999954223633,2017-11-13
49.540000915527344,2017-11-14
49.400001525878906,2017-11-15
50.189998626708984,2017-11-16
50.310001373291016,2017-11-17
48.7599983215332,2017-11-20
48.58000183105469,2017-11-21
48.68000030517578,2017-11-22
48.7599983215332,2017-11-24
48.209999084472656,2017-11-27
48.84000015258789,2017-11-28
48.310001373291016,2017-11-29
49.16999816894531,2017-11-30
48.72999954223633,2017-12-01
48.7599983215332,2017-12-04
48.5,2017-12-05
48.540000915527344,2017-12-06
48.66999816894531,2017-12-07
48.86000061035156,2017-12-08
49.279998779296875,2017-12-11
49.41999816894531,2017-12-12
49.720001220703125,2017-12-13
48.5099983215332,2017-12-14
48.939998626708984,2017-12-15
49.880001068115234,2017-12-18
49.40999984741211,2017-12-19
49.650001525878906,2017-12-20
50.130001068115234,2017-12-21
50.36000061035156,2017-12-22
50.150001525878906,2017-12-26
49.86000061035156,2017-12-27
49.810001373291016,2017-12-28
49.52000045776367,2017-12-29
48.029998779296875,2018-01-02
49.72999954223633,2018-01-03
50.06999969482422,2018-01-04
50.40999984741211,2018-01-05
49.529998779296875,2018-01-08
48.349998474121094,2018-01-09
47.38999938964844,2018-01-10
49.02000045776367,2018-01-11
49.27000045776367,2018-01-12
48.9900016784668,2018-01-16
50.54999923706055,2018-01-17
50.40999984741211,2018-01-18
51.63999938964844,2018-01-19
51.70000076293945,2018-01-22
51.630001068115234,2018-01-23
51.5,2018-01-24
50.61000061035156,2018-01-25
51.13999938964844,2018-01-26
51.41999816894531,2018-01-29
50.470001220703125,2018-01-30
48.93000030517578,2018-01-31
49.22999954223633,2018-02-01
49.2400016784668,2018-02-02
48.290000915527344,2018-02-05
48.630001068115234,2018-02-06
48.400001525878906,2018-02-07
46.529998779296875,2018-02-08
46.470001220703125,2018-02-09
47.9900016784668,2018-02-12
45.029998779296875,2018-02-13
46.58000183105469,2018-02-14
45.75,2018-02-15
45.689998626708984,2018-02-16
45.11000061035156,2018-02-20
45.09000015258789,2018-02-21
45.650001525878906,2018-02-22
45.38999938964844,2018-02-23
46.20000076293945,2018-02-26
46.11000061035156,2018-02-27
44.47999954223633,2018-02-28
43.34000015258789,2018-03-01
43.720001220703125,2018-03-02
44.5,2018-03-05
45.25,2018-03-06
45.45000076293945,2018-03-07
47.0099983215332,2018-03-08
47.61000061035156,2018-03-09
46.68000030517578,2018-03-12
46.5099983215332,2018-03-13
46.349998474121094,2018-03-14
46.31999969482422,2018-03-15
47.38999938964844,2018-03-16
46.630001068115234,2018-03-19
46.86000061035156,2018-03-20
46.790000915527344,2018-03-21
45.31999969482422,2018-03-22
44.470001220703125,2018-03-23
45.63999938964844,2018-03-26
45.06999969482422,2018-03-27
46.040000915527344,2018-03-28
45.90999984741211,2018-03-29
44.630001068115234,2018-04-02
45.27000045776367,2018-04-03
45.70000076293945,2018-04-04
46.209999084472656,2018-04-05
45.29999923706055,2018-04-06
44.90999984741211,2018-04-09
45.810001373291016,2018-04-10
45.790000915527344,2018-04-11
46.22999954223633,2018-04-12
45.970001220703125,2018-04-13
47.0099983215332,2018-04-16
47.84000015258789,2018-04-17
47.900001525878906,2018-04-18
47.189998626708984,2018-04-19
45.77000045776367,2018-04-20
46.59000015258789,2018-04-23
45.630001068115234,2018-04-24
45.84000015258789,2018-04-25
45.29999923706055,2018-04-26
45.029998779296875,2018-04-27
45.0099983215332,2018-04-30
44.970001220703125,2018-05-01
45.349998474121094,2018-05-02
44.939998626708984,2018-05-03
46.029998779296875,2018-05-04
47.029998779296875,2018-05-07
47.5099983215332,2018-05-08
48.45000076293945,2018-05-09
48.65999984741211,2018-05-10
49.25,2018-05-11
48.63999938964844,2018-05-14
48.54999923706055,2018-05-15
48.939998626708984,2018-05-16
49.33000183105469,2018-05-17
49.709999084472656,2018-05-18
50.400001525878906,2018-05-21
50.119998931884766,2018-05-22
50.540000915527344,2018-05-23
49.33000183105469,2018-05-24
49.040000915527344,2018-05-25
49.380001068115234,2018-05-29
50.52000045776367,2018-05-30
50.09000015258789,2018-05-31
50.439998626708984,2018-06-01
50.38999938964844,2018-06-04
50.25,2018-06-05
51.040000915527344,2018-06-06
51.029998779296875,2018-06-07
51.060001373291016,2018-06-08
51.220001220703125,2018-06-11
51.13999938964844,2018-06-12
51.279998779296875,2018-06-13
52.08000183105469,2018-06-14
52.560001373291016,2018-06-15
52.81999969482422,2018-06-18
52.25,2018-06-19
51.5099983215332,2018-06-20
50.209999084472656,2018-06-21
50.459999084472656,2018-06-22
50.029998779296875,2018-06-25
50.720001220703125,2018-06-26
50.7599983215332,2018-06-27
51.29999923706055,2018-06-28
51.72999954223633,2018-06-29
51.5,2018-07-02
51.63999938964844,2018-07-03
52.970001220703125,2018-07-05
53.220001220703125,2018-07-06
53.66999816894531,2018-07-09
53.56999969482422,2018-07-10
52.900001525878906,2018-07-11
52.7599983215332,2018-07-12
53.0099983215332,2018-07-13
52.380001068115234,2018-07-16
50.41999816894531,2018-07-17
51.02000045776367,2018-07-18
51.40999984741211,2018-07-19
50.869998931884766,2018-07-20
51.349998474121094,2018-07-23
51.61000061035156,2018-07-24
51.869998931884766,2018-07-25
53.279998779296875,2018-07-26
52.810001373291016,2018-07-27
52.900001525878906,2018-07-30
53.75,2018-07-31
54.470001220703125,2018-08-01
55.38999938964844,2018-08-02
55.7599983215332,2018-08-03
55.13999938964844,2018-08-06
55.68000030517578,2018-08-07
55.540000915527344,2018-08-08
55.27000045776367,2018-08-09
54.689998626708984,2018-08-10
53.900001525878906,2018-08-13
54.869998931884766,2018-08-14
54.130001068115234,2018-08-15
54.79999923706055,2018-08-16
54.79999923706055,2018-08-17
54.65999984741211,2018-08-20
55.7400016784668,2018-08-21
56.11000061035156,2018-08-22
54.2599983215332,2018-08-23
54.36000061035156,2018-08-24
54.790000915527344,2018-08-27
55.06999969482422,2018-08-28
55.31999969482422,2018-08-29
54.93000030517578,2018-08-30
55.4900016784668,2018-08-31
54.939998626708984,2018-09-04
54.900001525878906,2018-09-05
55.5,2018-09-06
55.720001220703125,2018-09-07
58.83000183105469,2018-09-10
59.439998626708984,2018-09-11
58.13999938964844,2018-09-12
57.65999984741211,2018-09-13
57.5,2018-09-14
58.150001525878906,2018-09-17
58.459999084472656,2018-09-18
57.31999969482422,2018-09-19
58.02000045776367,2018-09-20
57.970001220703125,2018-09-21
58.189998626708984,2018-09-24
58.0,2018-09-25
57.16999816894531,2018-09-26
56.29999923706055,2018-09-27
56.40999984741211,2018-09-28
56.4900016784668,2018-10-01
55.209999084472656,2018-10-02
55.40999984741211,2018-10-03
56.029998779296875,2018-10-04
56.130001068115234,2018-10-05
57.040000915527344,2018-10-08
57.04999923706055,2018-10-09
57.04999923706055,2018-10-10
54.470001220703125,2018-10-11
54.630001068115234,2018-10-12
55.5099983215332,2018-10-15
57.18000030517578,2018-10-16
56.29999923706055,2018-10-17
56.5,2018-10-18
55.95000076293945,2018-10-19
55.130001068115234,2018-10-22
53.2400016784668,2018-10-23
50.33000183105469,2018-10-24
50.849998474121094,2018-10-25
49.72999954223633,2018-10-26
49.189998626708984,2018-10-29
50.34000015258789,2018-10-30
50.72999954223633,2018-10-31
53.720001220703125,2018-11-01
52.27000045776367,2018-11-02
52.650001525878906,2018-11-05
54.11000061035156,2018-11-06
56.130001068115234,2018-11-07
54.75,2018-11-08
54.5099983215332,2018-11-09
53.58000183105469,2018-11-12
54.900001525878906,2018-11-13
55.54999923706055,2018-11-14
56.31999969482422,2018-11-15
56.79999923706055,2018-11-16
56.189998626708984,2018-11-19
55.560001373291016,2018-11-20
56.560001373291016,2018-11-21
54.540000915527344,2018-11-23
55.22999954223633,2018-11-26
56.189998626708984,2018-11-27
57.18000030517578,2018-11-28
56.77000045776367,2018-11-29
56.91999816894531,2018-11-30
56.20000076293945,2018-12-03
52.40999984741211,2018-12-04
52.83000183105469,2018-12-06
52.52000045776367,2018-12-07
52.689998626708984,2018-12-10
51.540000915527344,2018-12-11
53.189998626708984,2018-12-12
53.52000045776367,2018-12-13
52.119998931884766,2018-12-14
51.5,2018-12-17
51.43000030517578,2018-12-18
50.20000076293945,2018-12-19
48.79999923706055,2018-12-20
47.20000076293945,2018-12-21
45.529998779296875,2018-12-24
48.400001525878906,2018-12-26
49.15999984741211,2018-12-27
49.11000061035156,2018-12-28
49.70000076293945,2018-12-31
50.9900016784668,2019-01-02
49.150001525878906,2019-01-03
51.13999938964844,2019-01-04
51.06999969482422,2019-01-07
51.970001220703125,2019-01-08
52.77000045776367,2019-01-09
53.2599983215332,2019-01-10
53.540000915527344,2019-01-11
52.88999938964844,2019-01-14
53.439998626708984,2019-01-15
53.56999969482422,2019-01-16
54.130001068115234,2019-01-17
54.7400016784668,2019-01-18
54.08000183105469,2019-01-22
52.849998474121094,2019-01-23
53.459999084472656,2019-01-24
53.619998931884766,2019-01-25
53.06999969482422,2019-01-28
52.75,2019-01-29
52.939998626708984,2019-01-30
52.93000030517578,2019-01-31
52.97999954223633,2019-02-01
52.790000915527344,2019-02-04
52.83000183105469,2019-02-05
50.779998779296875,2019-02-06
49.810001373291016,2019-02-07
49.9900016784668,2019-02-08
50.209999084472656,2019-02-11
51.41999816894531,2019-02-12
51.15999984741211,2019-02-13
52.18000030517578,2019-02-14
52.630001068115234,2019-02-15
52.7400016784668,2019-02-19
53.849998474121094,2019-02-20
53.119998931884766,2019-02-21
52.939998626708984,2019-02-22
52.79999923706055,2019-02-25
51.970001220703125,2019-02-26
51.88999938964844,2019-02-27
51.560001373291016,2019-02-28
52.5,2019-03-01
52.65999984741211,2019-03-04
52.13999938964844,2019-03-05
51.06999969482422,2019-03-06
51.27000045776367,2019-03-07
51.52000045776367,2019-03-08
52.790000915527344,2019-03-11
52.66999816894531,2019-03-12
52.900001525878906,2019-03-13
52.83000183105469,2019-03-14
52.88999938964844,2019-03-15
53.04999923706055,2019-03-18
52.560001373291016,2019-03-19
51.54999923706055,2019-03-20
51.900001525878906,2019-03-21
49.72999954223633,2019-03-22
49.58000183105469,2019-03-25
50.439998626708984,2019-03-26
50.47999954223633,2019-03-27
50.7599983215332,2019-03-28
51.22999954223633,2019-03-29
52.65999984741211,2019-04-01
52.150001525878906,2019-04-02
52.38999938964844,2019-04-03
53.0,2019-04-04
53.83000183105469,2019-04-05
54.5,2019-04-08
53.41999816894531,2019-04-09
54.060001373291016,2019-04-10
54.61000061035156,2019-04-11
54.93000030517578,2019-04-12
54.36000061035156,2019-04-15
53.97999954223633,2019-04-16
54.47999954223633,2019-04-17
55.02000045776367,2019-04-18
54.33000183105469,2019-04-22
55.5099983215332,2019-04-23
56.27000045776367,2019-04-24
54.779998779296875,2019-04-25
55.34000015258789,2019-04-26
54.9900016784668,2019-04-29
54.9900016784668,2019-04-30
54.81999969482422,2019-05-01
57.5,2019-05-02
59.9900016784668,2019-05-03
59.38999938964844,2019-05-06
58.75,2019-05-07
58.040000915527344,2019-05-08
58.08000183105469,2019-05-09
58.08000183105469,2019-05-10
57.08000183105469,2019-05-13
56.91999816894531,2019-05-14
56.63999938964844,2019-05-15
57.18000030517578,2019-05-16
56.54999923706055,2019-05-17
56.459999084472656,2019-05-20
57.029998779296875,2019-05-21
57.099998474121094,2019-05-22
56.2400016784668,2019-05-23
56.5,2019-05-24
56.45000076293945,2019-05-28
55.689998626708984,2019-05-29
55.849998474121094,2019-05-30
55.150001525878906,2019-05-31
55.81999969482422,2019-06-03
57.869998931884766,2019-06-04
58.11000061035156,2019-06-05
58.83000183105469,2019-06-06
60.220001220703125,2019-06-07
62.75,2019-06-10
62.56999969482422,2019-06-11
63.099998474121094,2019-06-12
65.44000244140625,2019-06-13
64.75,2019-06-14
64.26000213623047,2019-06-17
65.4000015258789,2019-06-18
65.83000183105469,2019-06-19
67.79000091552734,2019-06-20
68.61000061035156,2019-06-21
68.91999816894531,2019-06-24
68.87000274658203,2019-06-25
68.48999786376953,2019-06-26
69.7699966430664,2019-06-27
69.41000366210938,2019-06-28
70.5,2019-07-01
70.81999969482422,2019-07-02
71.08000183105469,2019-07-03
71.11000061035156,2019-07-05
70.73999786376953,2019-07-08
70.41000366210938,2019-07-09
69.79000091552734,2019-07-10
69.08000183105469,2019-07-11
70.5199966430664,2019-07-12
71.51000213623047,2019-07-15
71.55999755859375,2019-07-16
68.69000244140625,2019-07-17
70.87999725341797,2019-07-18
71.11000061035156,2019-07-19
71.48999786376953,2019-07-22
73.0,2019-07-23
72.66000366210938,2019-07-24
72.80000305175781,2019-07-25
73.5,2019-07-26
72.48999786376953,2019-07-29
73.25,2019-07-30
72.30000305175781,2019-07-31
70.91999816894531,2019-08-01
71.0,2019-08-02
70.0,2019-08-05
72.08000183105469,2019-08-06
72.47000122070312,2019-08-07
73.3499984741211,2019-08-08
73.0,2019-08-09
72.4000015258789,2019-08-12
73.26000213623047,2019-08-13
71.97000122070312,2019-08-14
71.91999816894531,2019-08-15
73.7699966430664,2019-08-16
74.33999633789062,2019-08-19
74.12999725341797,2019-08-20
74.6500015258789,2019-08-21
76.27999877929688,2019-08-22
74.7699966430664,2019-08-23
74.97000122070312,2019-08-26
75.05000305175781,2019-08-27
76.70999908447266,2019-08-28
77.19000244140625,2019-08-29
77.98999786376953,2019-08-30
73.79000091552734,2019-09-03
75.79000091552734,2019-09-04
80.30999755859375,2019-09-05
79.83999633789062,2019-09-06
80.87000274658203,2019-09-09
80.72000122070312,2019-09-10
83.0199966430664,2019-09-11
82.88999938964844,2019-09-12
83.2300033569336,2019-09-13
82.26000213623047,2019-09-16
82.26000213623047,2019-09-17
81.33000183105469,2019-09-18
79.9800033569336,2019-09-19
79.98999786376953,2019-09-20
79.69999694824219,2019-09-23
78.69000244140625,2019-09-24
80.83999633789062,2019-09-25
80.94000244140625,2019-09-26
78.86000061035156,2019-09-27
78.33999633789062,2019-09-30
76.7300033569336,2019-10-01
76.36000061035156,2019-10-02
77.25,2019-10-03
78.0,2019-10-04
77.9800033569336,2019-10-07
76.83000183105469,2019-10-08
83.83999633789062,2019-10-09
86.1500015258789,2019-10-10
82.48999786376953,2019-10-11
83.33999633789062,2019-10-14
84.66999816894531,2019-10-15
86.01000213623047,2019-10-16
85.73999786376953,2019-10-17
87.33000183105469,2019-10-18
86.55000305175781,2019-10-21
87.06999969482422,2019-10-22
89.70999908447266,2019-10-23
90.31999969482422,2019-10-24
90.70999908447266,2019-10-25
93.25,2019-10-28
91.44999694824219,2019-10-29
92.66999816894531,2019-10-30
96.58000183105469,2019-10-31
91.80000305175781,2019-11-01
93.12999725341797,2019-11-04
93.5999984741211,2019-11-05
92.9000015258789,2019-11-06
92.69000244140625,2019-11-07
93.4000015258789,2019-11-08
96.13999938964844,2019-11-11
93.13999938964844,2019-11-12
92.47000122070312,2019-11-13
93.52999877929688,2019-11-14
93.26000213623047,2019-11-15
94.27999877929688,2019-11-18
94.7699966430664,2019-11-19
94.83999633789062,2019-11-20
93.8499984741211,2019-11-21
93.69000244140625,2019-11-22
97.30999755859375,2019-11-25
98.5,2019-11-26
99.04000091552734,2019-11-27
98.5,2019-11-29
97.5,2019-12-02
97.55999755859375,2019-12-03
98.31999969482422,2019-12-04
98.76000213623047,2019-12-05
101.73999786376953,2019-12-06
99.05999755859375,2019-12-09
100.51000213623047,2019-12-10
99.54000091552734,2019-12-11
99.58000183105469,2019-12-12
99.05000305175781,2019-12-13
101.19000244140625,2019-12-16
100.80999755859375,2019-12-17
101.23999786376953,2019-12-18
101.4000015258789,2019-12-19
101.80000305175781,2019-12-20
101.0199966430664,2019-12-23
101.68000030517578,2019-12-24
101.97000122070312,2019-12-26
101.70999908447266,2019-12-27
101.12000274658203,2019-12-30
100.58999633789062,2019-12-31
102.01000213623047,2020-01-02
101.66999816894531,2020-01-03
101.25,2020-01-06
102.9000015258789,2020-01-07
100.02999877929688,2020-01-08
99.4000015258789,2020-01-09
98.7300033569336,2020-01-10
100.91000366210938,2020-01-13
102.13999938964844,2020-01-14
102.29000091552734,2020-01-15
103.91999816894531,2020-01-16
103.5199966430664,2020-01-17
102.41000366210938,2020-01-21
102.56999969482422,2020-01-22
102.98999786376953,2020-01-23
106.66999816894531,2020-01-24
104.9800033569336,2020-01-27
107.08999633789062,2020-01-28
109.68000030517578,2020-01-29
107.5,2020-01-30
103.58999633789062,2020-01-31
103.73999786376953,2020-02-03
104.27999877929688,2020-02-04
104.06999969482422,2020-02-05
102.91999816894531,2020-02-06
101.3499984741211,2020-02-07
109.30000305175781,2020-02-10
110.2300033569336,2020-02-11
113.72000122070312,2020-02-12
115.75,2020-02-13
113.26000213623047,2020-02-14
111.0999984741211,2020-02-18
116.26000213623047,2020-02-19
116.97000122070312,2020-02-20
116.19000244140625,2020-02-21
112.77999877929688,2020-02-24
107.30999755859375,2020-02-25
110.87000274658203,2020-02-26
105.62000274658203,2020-02-27
102.98999786376953,2020-02-28
108.91000366210938,2020-03-02
111.23999786376953,2020-03-03
118.08000183105469,2020-03-04
116.51000213623047,2020-03-05
112.0,2020-03-06
101.06999969482422,2020-03-09
108.05999755859375,2020-03-10
102.08000183105469,2020-03-11
94.4000015258789,2020-03-12
99.51000213623047,2020-03-13
87.37000274658203,2020-03-16
94.80000305175781,2020-03-17
88.52999877929688,2020-03-18
88.5999984741211,2020-03-19
84.77999877929688,2020-03-20
79.01000213623047,2020-03-23
85.70999908447266,2020-03-24
87.7699966430664,2020-03-25
96.37000274658203,2020-03-26
88.95999908447266,2020-03-27
93.52999877929688,2020-03-30
93.16999816894531,2020-03-31
83.02999877929688,2020-04-01
86.4800033569336,2020-04-02
84.66000366210938,2020-04-03
92.0,2020-04-06
89.63999938964844,2020-04-07
96.3499984741211,2020-04-08
101.33999633789062,2020-04-09
99.04000091552734,2020-04-13
102.08000183105469,2020-04-14
96.80999755859375,2020-04-15
96.48999786376953,2020-04-16
99.30999755859375,2020-04-17
99.37000274658203,2020-04-20
94.1500015258789,2020-04-21
96.68000030517578,2020-04-22
96.97000122070312,2020-04-23
97.55000305175781,2020-04-24
98.8499984741211,2020-04-27
99.16000366210938,2020-04-28
103.68000030517578,2020-04-29
97.44000244140625,2020-04-30
93.29000091552734,2020-05-01
94.41000366210938,2020-05-04
99.41999816894531,2020-05-05
99.5,2020-05-06
99.19999694824219,2020-05-07
103.86000061035156,2020-05-08
103.8499984741211,2020-05-11
99.7300033569336,2020-05-12
97.9000015258789,2020-05-13
100.66999816894531,2020-05-14
104.69999694824219,2020-05-15
111.41000366210938,2020-05-18
110.12000274658203,2020-05-19
113.01000213623047,2020-05-20
114.44000244140625,2020-05-21
114.4000015258789,2020-05-22
118.0,2020-05-26
122.05000305175781,2020-05-27
117.98999786376953,2020-05-28
111.2699966430664,2020-05-29
110.56999969482422,2020-06-01
110.48999786376953,2020-06-02
112.22000122070312,2020-06-03
110.52999877929688,2020-06-04
114.83000183105469,2020-06-05
113.87000274658203,2020-06-08
112.97000122070312,2020-06-09
113.2300033569336,2020-06-10
106.62999725341797,2020-06-11
105.44000244140625,2020-06-12
110.5,2020-06-15
114.76000213623047,2020-06-16
112.48999786376953,2020-06-17
110.72000122070312,2020-06-18
113.52999877929688,2020-06-19
117.0199966430664,2020-06-22
116.69000244140625,2020-06-23
113.2699966430664,2020-06-24
114.81999969482422,2020-06-25
117.75,2020-06-26
118.87999725341797,2020-06-29
121.93000030517578,2020-06-30
121.08999633789062,2020-07-01
122.7300033569336,2020-07-02
124.88999938964844,2020-07-06
124.52999877929688,2020-07-07
126.58000183105469,2020-07-08
126.61000061035156,2020-07-09
127.37000274658203,2020-07-10
126.63999938964844,2020-07-13
131.1300048828125,2020-07-14
133.9499969482422,2020-07-15
132.5399932861328,2020-07-16
134.80999755859375,2020-07-17
136.63999938964844,2020-07-20
136.10000610351562,2020-07-21
135.5399932861328,2020-07-22
136.82000732421875,2020-07-23
135.25,2020-07-24
138.35000610351562,2020-07-27
135.30999755859375,2020-07-28
139.72999572753906,2020-07-29
147.83999633789062,2020-07-30
157.5800018310547,2020-07-31
162.6699981689453,2020-08-03
164.57000732421875,2020-08-04
170.4199981689453,2020-08-05
172.97999572753906,2020-08-06
178.60000610351562,2020-08-07
166.32000732421875,2020-08-10
164.86000061035156,2020-08-11
171.3000030517578,2020-08-12
174.8800048828125,2020-08-13
175.35000610351562,2020-08-14
182.1999969482422,2020-08-17
181.67999267578125,2020-08-18
181.1999969482422,2020-08-19
182.4499969482422,2020-08-20
186.7100067138672,2020-08-21
188.1300048828125,2020-08-24
186.3699951171875,2020-08-25
190.82000732421875,2020-08-26
186.64999389648438,2020-08-27
189.02000427246094,2020-08-28
189.97999572753906,2020-08-31
193.25,2020-09-01
191.47999572753906,2020-09-02
178.07000732421875,2020-09-03
178.50999450683594,2020-09-04
174.8000030517578,2020-09-08
183.9499969482422,2020-09-09
180.02999877929688,2020-09-10
178.41000366210938,2020-09-11
184.10000610351562,2020-09-14
187.11000061035156,2020-09-15
186.52000427246094,2020-09-16
184.08999633789062,2020-09-17
182.67999267578125,2020-09-18
181.22999572753906,2020-09-21
182.89999389648438,2020-09-22
175.75999450683594,2020-09-23
178.07000732421875,2020-09-24
180.66000366210938,2020-09-25
190.17999267578125,2020-09-28
188.13999938964844,2020-09-29
193.63999938964844,2020-09-30
196.16000366210938,2020-10-01
197.75,2020-10-02
207.86000061035156,2020-10-05
207.3699951171875,2020-10-06
207.0399932861328,2020-10-07
204.5,2020-10-08
205.52999877929688,2020-10-09
203.99000549316406,2020-10-12
201.5399932861328,2020-10-13
203.0,2020-10-14
209.7899932861328,2020-10-15
208.2100067138672,2020-10-16
210.1300048828125,2020-10-19
211.8699951171875,2020-10-20
205.35000610351562,2020-10-21
209.33999633789062,2020-10-22
212.0399932861328,2020-10-23
210.39999389648438,2020-10-26
207.7100067138672,2020-10-27
217.11000061035156,2020-10-28
216.57000732421875,2020-10-29
210.14999389648438,2020-10-30
212.57000732421875,2020-11-02
221.5399932861328,2020-11-03
223.5,2020-11-04
230.72999572753906,2020-11-05
233.0399932861328,2020-11-06
220.5399932861328,2020-11-09
217.9499969482422,2020-11-10
225.2899932861328,2020-11-11
219.77999877929688,2020-11-12
215.97000122070312,2020-11-13
213.19000244140625,2020-11-16
210.08999633789062,2020-11-17
211.94000244140625,2020-11-18
216.75,2020-11-19
222.97000122070312,2020-11-20
219.6300048828125,2020-11-23
213.83999633789062,2020-11-24
216.50999450683594,2020-11-25
221.39999389648438,2020-11-27
215.60000610351562,2020-11-30
213.02000427246094,2020-12-01
210.74000549316406,2020-12-02
207.5800018310547,2020-12-03
205.25999450683594,2020-12-04
208.91000366210938,2020-12-07
216.8699951171875,2020-12-08
209.42999267578125,2020-12-09
211.27000427246094,2020-12-10
217.27999877929688,2020-12-11
218.05999755859375,2020-12-14
224.39999389648438,2020-12-15
220.44000244140625,2020-12-16
218.60000610351562,2020-12-17
216.7899932861328,2020-12-18
230.2899932861328,2020-12-21
227.30999755859375,2020-12-22
227.00999450683594,2020-12-23
233.1999969482422,2020-12-24
233.0399932861328,2020-12-28
221.3699951171875,2020-12-29
229.19000244140625,2020-12-30
227.41000366210938,2020-12-31
224.55999755859375,2021-01-04
227.97999572753906,2021-01-05
246.2899932861328,2021-01-06
254.5,2021-01-07
252.5,2021-01-08
260.79998779296875,2021-01-11
259.04998779296875,2021-01-12
252.6300048828125,2021-01-13
253.05999755859375,2021-01-14
252.80999755859375,2021-01-15
267.4599914550781,2021-01-19
268.7900085449219,2021-01-20
272.3299865722656,2021-01-21
277.6099853515625,2021-01-22
269.0199890136719,2021-01-25
264.80999755859375,2021-01-26
248.80999755859375,2021-01-27
252.92999267578125,2021-01-28
246.4199981689453,2021-01-29
258.7300109863281,2021-02-01
266.989990234375,2021-02-02
264.29998779296875,2021-02-03
262.239990234375,2021-02-04
270.5799865722656,2021-02-05
279.0,2021-02-08
275.55999755859375,2021-02-09
277.5400085449219,2021-02-10
316.1099853515625,2021-02-11
326.8399963378906,2021-02-12
350.5299987792969,2021-02-16
355.32000732421875,2021-02-17
351.4599914550781,2021-02-18
363.4700012207031,2021-02-19
336.70001220703125,2021-02-22
333.0400085449219,2021-02-23
322.67999267578125,2021-02-24
315.6600036621094,2021-02-25
329.55999755859375,2021-02-26
346.25,2021-03-01
338.70001220703125,2021-03-02
318.260009765625,2021-03-03
305.7200012207031,2021-03-04
307.0299987792969,2021-03-05
294.80999755859375,2021-03-08
309.1400146484375,2021-03-09
314.5,2021-03-10
331.760009765625,2021-03-11
329.29998779296875,2021-03-12
338.1099853515625,2021-03-15
325.8900146484375,2021-03-16
316.5199890136719,2021-03-17
306.9599914550781,2021-03-18
305.6300048828125,2021-03-19
313.7300109863281,2021-03-22
303.57000732421875,2021-03-23
296.8800048828125,2021-03-24
301.0299987792969,2021-03-25
316.0400085449219,2021-03-26
303.1400146484375,2021-03-29
317.75,2021-03-30
327.45001220703125,2021-03-31
323.79998779296875,2021-04-01
325.0400085449219,2021-04-05
333.6400146484375,2021-04-06
326.0199890136719,2021-04-07
331.9100036621094,2021-04-08
330.4100036621094,2021-04-09
328.3399963378906,2021-04-12
328.4700012207031,2021-04-13
325.57000732421875,2021-04-14
327.04998779296875,2021-04-15
332.2300109863281,2021-04-16
318.67999267578125,2021-04-19
313.7699890136719,2021-04-20
323.0199890136719,2021-04-21
321.6600036621094,2021-04-22
330.5799865722656,2021-04-23
330.82000732421875,2021-04-26
331.75,2021-04-27
316.1600036621094,2021-04-28
337.17999267578125,2021-04-29
323.95001220703125,2021-04-30
325.25,2021-05-03
312.989990234375,2021-05-04
319.3299865722656,2021-05-05
318.1600036621094,2021-05-06
327.3800048828125,2021-05-07
305.2099914550781,2021-05-10
304.6199951171875,2021-05-11
