COF,Date
33.798336029052734,2010-01-12
34.00825119018555,2010-01-13
33.644920349121094,2010-01-14
33.20891189575195,2010-01-15
34.726837158203125,2010-01-19
34.73492431640625,2010-01-20
34.476539611816406,2010-01-21
30.30223274230957,2010-01-22
29.15570640563965,2010-01-25
28.429027557373047,2010-01-26
29.51094627380371,2010-01-27
29.664365768432617,2010-01-28
29.761259078979492,2010-01-29
29.696659088134766,2010-02-01
30.221481323242188,2010-02-02
29.51094627380371,2010-02-03
28.219091415405273,2010-02-04
28.55013656616211,2010-02-05
27.960731506347656,2010-02-08
28.52591896057129,2010-02-09
28.752307891845703,2010-02-10
28.81699562072754,2010-02-11
28.412721633911133,2010-02-12
29.7064151763916,2010-02-16
29.795345306396484,2010-02-17
30.18346405029297,2010-02-18
30.555383682250977,2010-02-19
30.951595306396484,2010-02-22
29.940895080566406,2010-02-23
30.43411636352539,2010-02-24
30.21579360961914,2010-02-25
30.523048400878906,2010-02-26
30.223899841308594,2010-03-01
30.70903778076172,2010-03-02
30.531131744384766,2010-03-03
29.78724479675293,2010-03-04
30.676679611206055,2010-03-05
30.603910446166992,2010-03-08
31.25884246826172,2010-03-09
31.606525421142578,2010-03-10
32.18867874145508,2010-03-11
32.25337600708008,2010-03-12
32.326148986816406,2010-03-15
32.65763854980469,2010-03-16
32.54446029663086,2010-03-17
33.0214958190918,2010-03-18
32.156341552734375,2010-03-19
32.835514068603516,2010-03-22
33.078094482421875,2010-03-23
33.361087799072266,2010-03-24
33.999855041503906,2010-03-25
33.89473342895508,2010-03-26
34.48499298095703,2010-03-29
33.89473342895508,2010-03-30
33.48236846923828,2010-03-31
33.611751556396484,2010-04-01
34.88926315307617,2010-04-05
34.978214263916016,2010-04-06
34.88926315307617,2010-04-07
35.568458557128906,2010-04-08
35.46333312988281,2010-04-09
36.530643463134766,2010-04-12
36.34466552734375,2010-04-13
37.242156982421875,2010-04-14
36.50639343261719,2010-04-15
35.16416931152344,2010-04-16
35.422916412353516,2010-04-19
36.045494079589844,2010-04-20
36.174869537353516,2010-04-21
36.829803466796875,2010-04-22
37.78387451171875,2010-04-23
36.57915115356445,2010-04-26
35.00246047973633,2010-04-27
35.47142028808594,2010-04-28
36.27998352050781,2010-04-29
35.0994873046875,2010-04-30
37.298770904541016,2010-05-03
36.296165466308594,2010-05-04
35.770591735839844,2010-05-05
34.86500930786133,2010-05-06
34.112178802490234,2010-05-07
35.77973937988281,2010-05-10
36.24925994873047,2010-05-11
37.73061752319336,2010-05-12
36.354488372802734,2010-05-13
34.61406326293945,2010-05-14
34.492637634277344,2010-05-17
33.650760650634766,2010-05-18
34.30645751953125,2010-05-19
33.45648956298828,2010-05-20
33.84504699707031,2010-05-21
33.12459945678711,2010-05-24
32.906028747558594,2010-05-25
32.63079833984375,2010-05-26
34.168861389160156,2010-05-27
33.432193756103516,2010-05-28
32.76840591430664,2010-06-01
33.79646682739258,2010-06-02
33.3431510925293,2010-06-03
31.82130241394043,2010-06-04
31.16561508178711,2010-06-07
31.578447341918945,2010-06-08
30.777048110961914,2010-06-09
32.436527252197266,2010-06-10
32.59031677246094,2010-06-11
32.75222396850586,2010-06-14
34.42788314819336,2010-06-15
34.40359878540039,2010-06-16
34.29834747314453,2010-06-17
34.51693344116211,2010-06-18
35.07548522949219,2010-06-21
35.33452606201172,2010-06-22
35.00262451171875,2010-06-23
34.622161865234375,2010-06-24
35.16450881958008,2010-06-25
34.751678466796875,2010-06-28
33.043643951416016,2010-06-29
32.62270736694336,2010-06-30
32.03986740112305,2010-07-01
31.91844367980957,2010-07-02
32.03178787231445,2010-07-06
34.07170867919922,2010-07-07
34.6302604675293,2010-07-08
35.35879135131836,2010-07-09
35.35879135131836,2010-07-12
36.42734146118164,2010-07-13
36.04688262939453,2010-07-14
35.01881408691406,2010-07-15
33.56172561645508,2010-07-16
33.181251525878906,2010-07-19
33.56172561645508,2010-07-20
32.45269775390625,2010-07-21
34.063602447509766,2010-07-22
33.05982971191406,2010-07-23
33.553611755371094,2010-07-26
33.63457489013672,2010-07-27
33.81265640258789,2010-07-28
34.338836669921875,2010-07-29
34.265987396240234,2010-07-30
34.6302604675293,2010-08-02
33.94217300415039,2010-08-03
33.70742416381836,2010-08-04
33.326961517333984,2010-08-05
33.12459945678711,2010-08-06
33.44878387451172,2010-08-09
33.61899185180664,2010-08-10
32.305999755859375,2010-08-11
31.292879104614258,2010-08-12
31.463096618652344,2010-08-13
31.552248001098633,2010-08-16
31.70623779296875,2010-08-17
31.65760612487793,2010-08-18
30.482410430908203,2010-08-19
30.620189666748047,2010-08-20
30.70122528076172,2010-08-23
30.25547981262207,2010-08-24
30.08525848388672,2010-08-25
30.158214569091797,2010-08-26
30.968706130981445,2010-08-27
30.506731033325195,2010-08-30
30.693130493164062,2010-08-31
31.63330078125,2010-09-01
32.03042984008789,2010-09-02
32.97871017456055,2010-09-03
31.487409591674805,2010-09-07
31.673818588256836,2010-09-08
31.93317222595215,2010-09-09
31.519834518432617,2010-09-10
31.973695755004883,2010-09-13
31.28477668762207,2010-09-14
31.681922912597656,2010-09-15
32.02231979370117,2010-09-16
31.341520309448242,2010-09-17
31.87642478942871,2010-09-20
31.06594467163086,2010-09-21
30.709331512451172,2010-09-22
30.53102684020996,2010-09-23
31.89264678955078,2010-09-24
31.42255973815918,2010-09-27
31.73056411743164,2010-09-28
31.552248001098633,2010-09-29
32.054744720458984,2010-09-30
31.85213279724121,2010-10-01
31.260473251342773,2010-10-04
32.73556137084961,2010-10-05
32.54913330078125,2010-10-06
31.827804565429688,2010-10-07
31.90074348449707,2010-10-08
32.16011047363281,2010-10-11
32.881446838378906,2010-10-12
32.767982482910156,2010-10-13
32.33031463623047,2010-10-14
29.87454605102539,2010-10-15
30.174428939819336,2010-10-18
31.414464950561523,2010-10-19
31.406356811523438,2010-10-20
31.85213279724121,2010-10-21
31.70623779296875,2010-10-22
30.993013381958008,2010-10-25
30.61208152770996,2010-10-26
30.725542068481445,2010-10-27
30.733659744262695,2010-10-28
30.206838607788086,2010-10-29
30.239259719848633,2010-11-01
30.28788185119629,2010-11-02
30.60397720336914,2010-11-03
31.85213279724121,2010-11-04
32.71125411987305,2010-11-05
32.48432159423828,2010-11-08
31.429363250732422,2010-11-09
32.184051513671875,2010-11-10
32.062320709228516,2010-11-11
31.867555618286133,2010-11-12
32.20839309692383,2010-11-15
31.502395629882812,2010-11-16
31.056076049804688,2010-11-17
30.885656356811523,2010-11-18
30.69088363647461,2010-11-19
30.122846603393555,2010-11-22
29.6602840423584,2010-11-23
30.593521118164062,2010-11-24
30.025455474853516,2010-11-26
30.617860794067383,2010-11-29
30.212116241455078,2010-11-30
30.942461013793945,2010-12-01
31.607894897460938,2010-12-02
31.453716278076172,2010-12-03
31.258939743041992,2010-12-06
31.299522399902344,2010-12-07
32.89004898071289,2010-12-08
33.49055862426758,2010-12-09
34.25336456298828,2010-12-10
34.2614860534668,2010-12-13
34.16411590576172,2010-12-14
33.693450927734375,2010-12-15
33.19031524658203,2010-12-16
32.857608795166016,2010-12-17
33.31203842163086,2010-12-20
34.22903060913086,2010-12-21
34.52117156982422,2010-12-22
34.37510299682617,2010-12-23
34.56174087524414,2010-12-27
34.7159309387207,2010-12-28
34.56983947753906,2010-12-29
34.46435546875,2010-12-30
34.537410736083984,2010-12-31
35.45438766479492,2011-01-03
35.44626235961914,2011-01-04
36.9394416809082,2011-01-05
36.84205627441406,2011-01-06
36.85017395019531,2011-01-07
36.980010986328125,2011-01-10
37.49125289916992,2011-01-11
38.27841567993164,2011-01-12
37.888893127441406,2011-01-13
39.260318756103516,2011-01-14
38.9600830078125,2011-01-18
38.400142669677734,2011-01-19
38.34333419799805,2011-01-20
39.90141677856445,2011-01-21
39.33335876464844,2011-01-24
39.122352600097656,2011-01-25
39.17916488647461,2011-01-26
39.27656173706055,2011-01-27
39.1467170715332,2011-01-28
39.08179473876953,2011-01-31
40.461341857910156,2011-02-01
40.136749267578125,2011-02-02
39.80403518676758,2011-02-03
39.56869888305664,2011-02-04
40.19353485107422,2011-02-07
41.85711669921875,2011-02-08
41.45098114013672,2011-02-09
41.995208740234375,2011-02-10
42.28763198852539,2011-02-11
42.85623550415039,2011-02-14
42.328243255615234,2011-02-15
42.328243255615234,2011-02-16
42.34449768066406,2011-02-17
42.79936218261719,2011-02-18
41.20729064941406,2011-02-22
40.890506744384766,2011-02-23
41.126068115234375,2011-02-24
40.606204986572266,2011-02-25
40.42750549316406,2011-02-28
39.20094299316406,2011-03-01
38.916648864746094,2011-03-02
39.77766036987305,2011-03-03
39.42026901245117,2011-03-04
39.23342514038086,2011-03-07
40.02946853637695,2011-03-08
40.0700798034668,2011-03-09
39.20906066894531,2011-03-10
40.26504135131836,2011-03-11
40.175697326660156,2011-03-14
41.50783157348633,2011-03-15
40.77677917480469,2011-03-16
41.247894287109375,2011-03-17
41.467227935791016,2011-03-18
41.621551513671875,2011-03-21
41.06919479370117,2011-03-22
41.759639739990234,2011-03-23
42.12517547607422,2011-03-24
42.425724029541016,2011-03-25
41.897743225097656,2011-03-28
42.24702072143555,2011-03-29
42.328243255615234,2011-03-30
42.2064094543457,2011-03-31
42.31201171875,2011-04-01
42.092681884765625,2011-04-04
41.97084045410156,2011-04-05
42.360740661621094,2011-04-06
42.19828414916992,2011-04-07
41.95458984375,2011-04-08
41.832759857177734,2011-04-11
41.93021774291992,2011-04-12
41.85711669921875,2011-04-13
40.8173942565918,2011-04-14
40.63867950439453,2011-04-15
40.15943145751953,2011-04-18
40.79302978515625,2011-04-19
41.044830322265625,2011-04-20
43.26237106323242,2011-04-21
44.22900390625,2011-04-25
44.35896301269531,2011-04-26
45.03316116333008,2011-04-27
44.83821487426758,2011-04-28
44.45643997192383,2011-04-29
44.49703598022461,2011-05-02
43.89595413208008,2011-05-03
43.18926239013672,2011-05-04
43.164894104003906,2011-05-05
43.69289016723633,2011-05-06
43.351722717285156,2011-05-09
43.82285690307617,2011-05-10
43.0755500793457,2011-05-11
43.010555267333984,2011-05-12
42.515079498291016,2011-05-13
43.44108581542969,2011-05-16
44.57014465332031,2011-05-17
44.97629165649414,2011-05-18
45.699893951416016,2011-05-19
44.773048400878906,2011-05-20
43.976287841796875,2011-05-23
43.114479064941406,2011-05-24
42.610416412353516,2011-05-25
42.98439407348633,2011-05-26
43.935630798339844,2011-05-27
44.1795539855957,2011-05-31
42.8868408203125,2011-06-01
42.69983673095703,2011-06-02
41.911216735839844,2011-06-03
41.24453353881836,2011-06-06
40.78112030029297,2011-06-07
40.40713119506836,2011-06-08
40.77299499511719,2011-06-09
40.27703857421875,2011-06-10
40.69981002807617,2011-06-13
39.37458801269531,2011-06-14
38.91929244995117,2011-06-15
39.8380012512207,2011-06-16
39.707916259765625,2011-06-17
40.31769561767578,2011-06-20
41.18761444091797,2011-06-21
40.943729400634766,2011-06-22
40.943729400634766,2011-06-23
40.25265121459961,2011-06-24
41.2689208984375,2011-06-27
41.805519104003906,2011-06-28
42.488460540771484,2011-06-29
42.00877380371094,2011-06-30
42.8055419921875,2011-07-01
43.138858795166016,2011-07-05
43.19578170776367,2011-07-06
44.1551513671875,2011-07-07
43.66735076904297,2011-07-08
42.333984375,2011-07-11
42.47219467163086,2011-07-12
41.35835266113281,2011-07-13
39.634761810302734,2011-07-14
39.43149185180664,2011-07-15
39.30955123901367,2011-07-18
39.480289459228516,2011-07-19
39.797367095947266,2011-07-20
40.65104293823242,2011-07-21
40.35833740234375,2011-07-22
39.74045181274414,2011-07-25
39.707916259765625,2011-07-26
38.707916259765625,2011-07-27
38.72417068481445,2011-07-28
38.86238479614258,2011-07-29
38.30952835083008,2011-08-01
36.65096664428711,2011-08-02
37.36643600463867,2011-08-03
35.04118728637695,2011-08-04
34.79729461669922,2011-08-05
30.593971252441406,2011-08-08
33.18751907348633,2011-08-09
33.41542434692383,2011-08-10
35.93075180053711,2011-08-11
35.637691497802734,2011-08-12
36.95640563964844,2011-08-15
36.264488220214844,2011-08-16
36.1993522644043,2011-08-17
34.131752014160156,2011-08-18
33.61893081665039,2011-08-19
33.48054885864258,2011-08-22
34.8399658203125,2011-08-23
35.637691497802734,2011-08-24
35.31206512451172,2011-08-25
36.00400924682617,2011-08-26
36.94826126098633,2011-08-29
36.931976318359375,2011-08-30
37.48552322387695,2011-08-31
36.875,2011-09-01
34.41667556762695,2011-09-02
33.96895217895508,2011-09-06
35.85748291015625,2011-09-07
35.08415985107422,2011-09-08
34.0096549987793,2011-09-09
34.66086959838867,2011-09-12
34.72598648071289,2011-09-13
35.42604064941406,2011-09-14
35.377201080322266,2011-09-15
34.97834014892578,2011-09-16
34.77484130859375,2011-09-19
34.53064727783203,2011-09-20
33.692176818847656,2011-09-21
33.2119140625,2011-09-22
33.32587432861328,2011-09-23
34.89693832397461,2011-09-26
34.53877639770508,2011-09-27
33.32587432861328,2011-09-28
33.39915084838867,2011-09-29
32.259521484375,2011-09-30
30.729162216186523,2011-10-03
31.58388328552246,2011-10-04
32.08857727050781,2011-10-05
33.065406799316406,2011-10-06
32.40604019165039,2011-10-07
34.10734558105469,2011-10-10
34.61202621459961,2011-10-11
35.360923767089844,2011-10-12
34.08292007446289,2011-10-13
34.23758316040039,2011-10-14
32.78861999511719,2011-10-17
33.5212516784668,2011-10-18
32.35719680786133,2011-10-19
32.95958709716797,2011-10-20
35.23881912231445,2011-10-21
36.98896408081055,2011-10-24
35.33650207519531,2011-10-25
36.305179595947266,2011-10-26
38.31580352783203,2011-10-27
38.177433013916016,2011-10-28
37.16806411743164,2011-10-31
35.629554748535156,2011-11-01
36.793601989746094,2011-11-02
38.04719543457031,2011-11-03
37.57505798339844,2011-11-04
37.74599075317383,2011-11-07
38.13671875,2011-11-08
36.14237976074219,2011-11-09
36.215641021728516,2011-11-10
36.6470832824707,2011-11-11
35.662113189697266,2011-11-14
35.55628967285156,2011-11-15
34.24571990966797,2011-11-16
33.5855712890625,2011-11-17
33.93602752685547,2011-11-18
33.398136138916016,2011-11-21
33.22700119018555,2011-11-22
32.47720718383789,2011-11-23
32.615745544433594,2011-11-25
34.115333557128906,2011-11-28
33.84637451171875,2011-11-29
36.39729309082031,2011-11-30
36.470619201660156,2011-12-01
36.951480865478516,2011-12-02
38.1413688659668,2011-12-05
37.228580474853516,2011-12-06
37.70125961303711,2011-12-07
36.44618606567383,2011-12-08
37.54641342163086,2011-12-09
36.796630859375,2011-12-12
36.348388671875,2011-12-13
36.12834167480469,2011-12-14
35.08515167236328,2011-12-15
35.36225891113281,2011-12-16
33.870826721191406,2011-12-19
34.02568817138672,2011-12-20
34.18052291870117,2011-12-21
34.75101852416992,2011-12-22
35.125892639160156,2011-12-23
34.628761291503906,2011-12-27
34.00123596191406,2011-12-28
34.75101852416992,2011-12-29
34.46576690673828,2011-12-30
35.6556510925293,2012-01-03
36.26688766479492,2012-01-04
36.821083068847656,2012-01-05
36.80479431152344,2012-01-06
37.6931266784668,2012-01-09
38.858551025390625,2012-01-10
38.88298797607422,2012-01-11
39.445343017578125,2012-01-12
39.84469223022461,2012-01-13
39.77134704589844,2012-01-17
40.03213119506836,2012-01-18
39.746864318847656,2012-01-19
37.51380920410156,2012-01-20
37.562713623046875,2012-01-23
36.706974029541016,2012-01-24
37.1715202331543,2012-01-25
37.1715202331543,2012-01-26
37.530128479003906,2012-01-27
36.511375427246094,2012-01-30
37.28562927246094,2012-01-31
38.019107818603516,2012-02-01
38.29620361328125,2012-02-02
40.17881774902344,2012-02-03
39.037845611572266,2012-02-06
38.54069519042969,2012-02-07
39.47077560424805,2012-02-08
40.05817794799805,2012-02-09
39.38917922973633,2012-02-10
39.560523986816406,2012-02-13
39.14443588256836,2012-02-14
40.12344741821289,2012-02-15
40.213191986083984,2012-02-16
39.8379020690918,2012-02-17
39.69920349121094,2012-02-21
39.364707946777344,2012-02-22
40.22133255004883,2012-02-23
40.213191986083984,2012-02-24
40.580326080322266,2012-02-27
41.09430694580078,2012-02-28
41.28195571899414,2012-02-29
40.988243103027344,2012-03-01
40.702693939208984,2012-03-02
40.286624908447266,2012-03-05
39.38102340698242,2012-03-06
39.642112731933594,2012-03-07
40.3274040222168,2012-03-08
40.64558029174805,2012-03-09
39.96028137207031,2012-03-12
41.56749725341797,2012-03-13
42.69337463378906,2012-03-14
43.75397872924805,2012-03-15
44.46376037597656,2012-03-16
44.95328140258789,2012-03-19
44.97773742675781,2012-03-20
45.18171691894531,2012-03-21
44.398502349853516,2012-03-22
45.475425720214844,2012-03-23
46.62575149536133,2012-03-26
46.405487060546875,2012-03-27
46.4870719909668,2012-03-28
46.0383415222168,2012-03-29
45.475425720214844,2012-03-30
45.98123550415039,2012-04-02
45.96492004394531,2012-04-03
45.18986892700195,2012-04-04
45.4019889831543,2012-04-05
44.25165557861328,2012-04-09
42.98707962036133,2012-04-10
43.83555221557617,2012-04-11
44.58613967895508,2012-04-12
43.62343978881836,2012-04-13
43.46843338012695,2012-04-16
44.07217025756836,2012-04-17
44.26795959472656,2012-04-18
43.998741149902344,2012-04-19
43.933467864990234,2012-04-20
44.12111282348633,2012-04-23
44.349552154541016,2012-04-24
44.806419372558594,2012-04-25
44.741153717041016,2012-04-26
45.736480712890625,2012-04-27
45.26329803466797,2012-04-30
45.703853607177734,2012-05-01
45.7528076171875,2012-05-02
45.32856750488281,2012-05-03
44.480079650878906,2012-05-04
44.58613967895508,2012-05-07
44.11296081542969,2012-05-08
43.672401428222656,2012-05-09
44.30876541137695,2012-05-10
44.35771179199219,2012-05-11
42.67706298828125,2012-05-14
41.836734771728516,2012-05-15
41.077247619628906,2012-05-16
40.668914794921875,2012-05-17
40.12177658081055,2012-05-18
40.7342529296875,2012-05-21
41.06907653808594,2012-05-22
41.109920501708984,2012-05-23
42.23689651489258,2012-05-24
41.75506591796875,2012-05-25
42.3675537109375,2012-05-29
41.632568359375,2012-05-30
41.9510612487793,2012-05-31
39.525630950927734,2012-06-01
39.754276275634766,2012-06-04
41.05275344848633,2012-06-05
41.33041763305664,2012-06-06
41.787742614746094,2012-06-07
42.94736099243164,2012-06-08
42.285884857177734,2012-06-11
43.3475341796875,2012-06-12
42.52269744873047,2012-06-13
43.290367126464844,2012-06-14
43.94367599487305,2012-06-15
44.188663482666016,2012-06-18
44.956329345703125,2012-06-19
44.44998550415039,2012-06-20
43.306697845458984,2012-06-21
43.22501754760742,2012-06-22
42.62071228027344,2012-06-25
43.39652633666992,2012-06-26
43.421024322509766,2012-06-27
43.657840728759766,2012-06-28
44.63783264160156,2012-06-29
44.71131896972656,2012-07-02
44.99714660644531,2012-07-03
44.53166580200195,2012-07-05
44.11518478393555,2012-07-06
44.286678314208984,2012-07-09
43.73134231567383,2012-07-10
44.13151168823242,2012-07-11
43.5761833190918,2012-07-12
44.44183349609375,2012-07-13
44.988983154296875,2012-07-16
45.593299865722656,2012-07-17
44.825653076171875,2012-07-18
46.03428268432617,2012-07-19
45.63413619995117,2012-07-20
45.16047286987305,2012-07-23
44.915489196777344,2012-07-24
44.80931091308594,2012-07-25
46.02611541748047,2012-07-26
47.038761138916016,2012-07-27
46.46710205078125,2012-07-30
46.132286071777344,2012-07-31
45.438140869140625,2012-08-01
45.054325103759766,2012-08-02
47.02243423461914,2012-08-03
46.29560852050781,2012-08-06
46.20578384399414,2012-08-07
46.23030090332031,2012-08-08
46.22212600708008,2012-08-09
45.854312896728516,2012-08-10
45.43745040893555,2012-08-13
45.06146240234375,2012-08-14
44.98789978027344,2012-08-15
45.960567474365234,2012-08-16
46.418304443359375,2012-08-17
46.17308807373047,2012-08-20
46.15675354003906,2012-08-21
45.674495697021484,2012-08-22
45.47016143798828,2012-08-23
46.48367691040039,2012-08-24
46.45099639892578,2012-08-27
46.320213317871094,2012-08-28
46.15675354003906,2012-08-29
45.78892517089844,2012-08-30
46.20579528808594,2012-08-31
46.17308807373047,2012-09-04
45.91152572631836,2012-09-05
46.7207145690918,2012-09-06
46.92506790161133,2012-09-07
46.62263870239258,2012-09-10
46.15675354003906,2012-09-11
47.341922760009766,2012-09-12
48.20832824707031,2012-09-13
48.527095794677734,2012-09-14
48.028507232666016,2012-09-17
47.309234619140625,2012-09-18
47.38279724121094,2012-09-19
47.448184967041016,2012-09-20
46.802459716796875,2012-09-21
46.87602233886719,2012-09-24
45.690834045410156,2012-09-25
45.1840705871582,2012-09-26
46.5572509765625,2012-09-27
46.59811782836914,2012-09-28
47.456356048583984,2012-10-01
47.660709381103516,2012-10-02
47.92224884033203,2012-10-03
48.65788269042969,2012-10-04
48.22467803955078,2012-10-05
48.26555633544922,2012-10-08
47.9467658996582,2012-10-09
47.595306396484375,2012-10-10
48.134761810302734,2012-10-11
47.57896041870117,2012-10-12
47.08037567138672,2012-10-15
47.41547775268555,2012-10-16
47.431827545166016,2012-10-17
46.83515548706055,2012-10-18
49.655067443847656,2012-10-19
49.04206466674805,2012-10-22
49.05840301513672,2012-10-23
48.77231216430664,2012-10-24
49.01752471923828,2012-10-25
49.04206466674805,2012-10-26
49.18099594116211,2012-10-31
50.186370849609375,2012-11-01
50.186370849609375,2012-11-02
49.59785842895508,2012-11-05
49.91664123535156,2012-11-06
48.6077880859375,2012-11-07
47.68339157104492,2012-11-08
47.74882888793945,2012-11-09
47.29891586303711,2012-11-12
46.881717681884766,2012-11-13
45.92461395263672,2012-11-14
44.80390548706055,2012-11-15
45.56467819213867,2012-11-16
47.56068801879883,2012-11-19
47.83881378173828,2012-11-20
47.69975280761719,2012-11-21
48.23965835571289,2012-11-23
47.99424743652344,2012-11-26
47.12711715698242,2012-11-27
47.511592864990234,2012-11-28
47.65884780883789,2012-11-29
47.11894989013672,2012-11-30
46.8980712890625,2012-12-03
46.644493103027344,2012-12-04
46.66902542114258,2012-12-05
46.849002838134766,2012-12-06
46.68538284301758,2012-12-07
47.03713607788086,2012-12-10
47.65884780883789,2012-12-11
47.789737701416016,2012-12-12
47.446170806884766,2012-12-13
46.489051818847656,2012-12-14
47.4543342590332,2012-12-17
48.96771240234375,2012-12-18
48.03515625,2012-12-19
48.38689422607422,2012-12-20
48.17420196533203,2012-12-21
47.896080017089844,2012-12-24
47.27437210083008,2012-12-26
46.9144401550293,2012-12-27
46.70991516113281,2012-12-28
47.38888931274414,2012-12-31
50.08841323852539,2013-01-02
49.53215789794922,2013-01-03
50.68559265136719,2013-01-04
51.43819046020508,2013-01-07
50.849185943603516,2013-01-08
50.97189712524414,2013-01-09
51.429996490478516,2013-01-10
50.710121154785156,2013-01-11
50.12932205200195,2013-01-14
50.4728889465332,2013-01-15
50.51380157470703,2013-01-16
50.382911682128906,2013-01-17
46.61994934082031,2013-01-18
45.94096755981445,2013-01-22
46.006412506103516,2013-01-23
46.51359176635742,2013-01-24
46.071861267089844,2013-01-25
45.810089111328125,2013-01-28
45.49923324584961,2013-01-29
46.2681770324707,2013-01-30
46.071861267089844,2013-01-31
46.21910858154297,2013-02-01
46.129119873046875,2013-02-04
46.734466552734375,2013-02-05
47.01259231567383,2013-02-06
46.82429122924805,2013-02-07
46.88978576660156,2013-02-08
46.30027389526367,2013-02-11
45.66984939575195,2013-02-12
45.08853530883789,2013-02-13
45.5142822265625,2013-02-14
44.23704147338867,2013-02-15
43.491981506347656,2013-02-19
42.79603576660156,2013-02-20
42.74689865112305,2013-02-21
42.80421829223633,2013-02-22
41.59246826171875,2013-02-25
42.14103317260742,2013-02-26
42.23929214477539,2013-02-27
41.780792236328125,2013-02-28
42.46853256225586,2013-03-01
43.491981506347656,2013-03-04
44.17153549194336,2013-03-05
44.46628952026367,2013-03-06
44.55634689331055,2013-03-07
44.376220703125,2013-03-08
45.01484298706055,2013-03-11
44.70371627807617,2013-03-12
44.728294372558594,2013-03-13
44.63004684448242,2013-03-14
45.18678665161133,2013-03-15
44.752845764160156,2013-03-18
43.91773223876953,2013-03-19
44.1387825012207,2013-03-20
43.975040435791016,2013-03-21
44.29435729980469,2013-03-22
44.69553756713867,2013-03-25
45.08034896850586,2013-03-26
44.88384246826172,2013-03-27
44.99028396606445,2013-03-28
43.950477600097656,2013-04-01
44.728294372558594,2013-04-02
44.343475341796875,2013-04-03
45.08853530883789,2013-04-04
44.79378128051758,2013-04-05
45.366905212402344,2013-04-08
45.69441223144531,2013-04-09
45.65346908569336,2013-04-10
44.88384246826172,2013-04-11
44.752845764160156,2013-04-12
43.47560119628906,2013-04-15
43.663917541503906,2013-04-16
43.197235107421875,2013-04-17
43.22178268432617,2013-04-18
45.98916244506836,2013-04-19
45.32598114013672,2013-04-22
46.128360748291016,2013-04-23
46.71785354614258,2013-04-24
46.69327926635742,2013-04-25
46.791534423828125,2013-04-26
47.08628463745117,2013-04-29
47.30734634399414,2013-04-30
46.955284118652344,2013-05-01
47.63483810424805,2013-05-02
47.91322326660156,2013-05-03
48.34715270996094,2013-05-06
48.37171173095703,2013-05-07
48.99397277832031,2013-05-08
48.67304611206055,2013-05-09
48.96928405761719,2013-05-10
48.393272399902344,2013-05-13
49.0433349609375,2013-05-14
49.46300506591797,2013-05-15
48.67304611206055,2013-05-16
50.05548095703125,2013-05-17
50.86189270019531,2013-05-20
51.10875701904297,2013-05-21
50.639713287353516,2013-05-22
50.39285659790039,2013-05-23
50.30234909057617,2013-05-24
50.86189270019531,2013-05-28
50.68909454345703,2013-05-29
51.37207794189453,2013-05-30
50.137779235839844,2013-05-31
50.94417953491211,2013-06-03
50.409305572509766,2013-06-04
49.528831481933594,2013-06-05
50.00609588623047,2013-06-06
51.289798736572266,2013-06-07
51.46259307861328,2013-06-10
50.57389450073242,2013-06-11
50.508056640625,2013-06-12
51.306243896484375,2013-06-13
50.20359420776367,2013-06-14
51.01823043823242,2013-06-17
51.100528717041016,2013-06-18
50.86189270019531,2013-06-19
50.70555877685547,2013-06-20
50.49160385131836,2013-06-21
49.34780502319336,2013-06-24
50.285888671875,2013-06-25
50.66441345214844,2013-06-26
51.58602523803711,2013-06-27
51.68476486206055,2013-06-28
52.32661437988281,2013-07-01
52.861488342285156,2013-07-02
52.598167419433594,2013-07-03
54.02996826171875,2013-07-05
53.93122482299805,2013-07-08
53.92298889160156,2013-07-09
53.41280746459961,2013-07-10
54.153377532958984,2013-07-11
54.976261138916016,2013-07-12
55.00920104980469,2013-07-15
54.86930465698242,2013-07-16
55.05032730102539,2013-07-17
55.17375946044922,2013-07-18
56.893558502197266,2013-07-19
56.93472671508789,2013-07-22
56.786598205566406,2013-07-23
56.547969818115234,2013-07-24
56.547969818115234,2013-07-25
56.580875396728516,2013-07-26
56.325801849365234,2013-07-29
56.918235778808594,2013-07-30
56.794822692871094,2013-07-31
57.604740142822266,2013-08-01
57.513851165771484,2013-08-02
57.439483642578125,2013-08-05
57.265907287597656,2013-08-06
56.14189910888672,2013-08-07
56.546875,2013-08-08
56.38985061645508,2013-08-09
56.546875,2013-08-12
56.66259765625,2013-08-13
56.49730682373047,2013-08-14
55.381561279296875,2013-08-15
55.50553512573242,2013-08-16
54.472442626953125,2013-08-19
55.034461975097656,2013-08-20
54.67905044555664,2013-08-21
55.10883712768555,2013-08-22
55.100547790527344,2013-08-23
54.54683303833008,2013-08-26
53.15010452270508,2013-08-27
52.92695999145508,2013-08-28
53.20794677734375,2013-08-29
53.34846115112305,2013-08-30
53.2244873046875,2013-09-03
53.74515914916992,2013-09-04
54.19971466064453,2013-09-05
54.03441619873047,2013-09-06
54.926998138427734,2013-09-09
56.07579803466797,2013-09-10
55.885711669921875,2013-09-11
56.15845489501953,2013-09-12
55.77825164794922,2013-09-13
55.91049575805664,2013-09-16
57.12541580200195,2013-09-17
57.25764465332031,2013-09-18
57.059295654296875,2013-09-19
57.10887908935547,2013-09-20
56.57168960571289,2013-09-23
56.60472869873047,2013-09-24
57.18328094482422,2013-09-25
57.12541580200195,2013-09-26
