NRG,Date
18.799938201904297,2011-04-29
18.7377986907959,2011-05-02
18.512500762939453,2011-05-03
18.49696922302246,2011-05-04
18.42704963684082,2011-05-05
18.71448516845703,2011-05-06
18.9320125579834,2011-05-09
19.382585525512695,2011-05-10
19.320446014404297,2011-05-11
19.24275016784668,2011-05-12
19.048540115356445,2011-05-13
19.180599212646484,2011-05-16
19.141759872436523,2011-05-17
19.25052261352539,2011-05-18
19.359275817871094,2011-05-19
19.631174087524414,2011-05-20
19.188373565673828,2011-05-23
19.102920532226562,2011-05-24
19.188373565673828,2011-05-25
19.196142196655273,2011-05-26
19.102920532226562,2011-05-27
19.234981536865234,2011-05-31
18.885398864746094,2011-06-01
18.667875289916992,2011-06-02
18.559118270874023,2011-06-03
18.489194869995117,2011-06-06
18.566879272460938,2011-06-07
18.75333595275879,2011-06-08
18.722259521484375,2011-06-09
18.48143196105957,2011-06-10
18.357131958007812,2011-06-13
18.442588806152344,2011-06-14
17.914323806762695,2011-06-15
17.844406127929688,2011-06-16
18.108543395996094,2011-06-17
18.24837303161621,2011-06-20
18.42704963684082,2011-06-21
18.178455352783203,2011-06-22
18.04639434814453,2011-06-23
17.712339401245117,2011-06-24
17.914323806762695,2011-06-27
18.574657440185547,2011-06-28
18.869861602783203,2011-06-29
19.09514808654785,2011-06-30
19.266054153442383,2011-07-01
18.81548500061035,2011-07-05
18.652339935302734,2011-07-06
18.8232421875,2011-07-07
18.799938201904297,2011-07-08
18.170690536499023,2011-07-11
18.41928482055664,2011-07-12
18.63680648803711,2011-07-13
18.71448516845703,2011-07-14
18.877626419067383,2011-07-15
18.792177200317383,2011-07-18
19.25828742980957,2011-07-19
19.087379455566406,2011-07-20
19.382585525512695,2011-07-21
19.227214813232422,2011-07-22
19.739938735961914,2011-07-25
19.55349349975586,2011-07-26
19.514652252197266,2011-07-27
19.304899215698242,2011-07-28
19.048540115356445,2011-07-29
18.986392974853516,2011-08-01
18.403749465942383,2011-08-02
18.38043785095215,2011-08-03
17.21515464782715,2011-08-04
17.21515464782715,2011-08-05
15.80904483795166,2011-08-08
16.686891555786133,2011-08-09
16.329538345336914,2011-08-10
17.440444946289062,2011-08-11
17.300609588623047,2011-08-12
17.766725540161133,2011-08-15
17.43267822265625,2011-08-16
17.29283905029297,2011-08-17
16.927717208862305,2011-08-18
16.60920524597168,2011-08-19
16.461599349975586,2011-08-22
16.87333869934082,2011-08-23
17.33167839050293,2011-08-24
16.772340774536133,2011-08-25
17.020944595336914,2011-08-26
17.58804702758789,2011-08-29
17.56473731994629,2011-08-30
18.209535598754883,2011-08-31
18.29498291015625,2011-09-01
17.992006301879883,2011-09-02
17.712339401245117,2011-09-06
18.29498291015625,2011-09-07
18.287216186523438,2011-09-08
17.642425537109375,2011-09-09
17.821107864379883,2011-09-12
18.007551193237305,2011-09-13
18.01531219482422,2011-09-14
18.48143196105957,2011-09-15
18.209535598754883,2011-09-16
17.844406127929688,2011-09-19
17.867712020874023,2011-09-20
17.3782901763916,2011-09-21
16.85779571533203,2011-09-22
16.904415130615234,2011-09-23
17.028701782226562,2011-09-26
16.85779571533203,2011-09-27
16.492679595947266,2011-09-28
16.81119155883789,2011-09-29
16.477136611938477,2011-09-30
15.482758522033691,2011-10-03
15.203088760375977,2011-10-04
15.933334350585938,2011-10-05
16.181941986083984,2011-10-06
15.847886085510254,2011-10-07
16.228538513183594,2011-10-10
16.14308738708496,2011-10-11
16.306230545043945,2011-10-12
16.24408721923828,2011-10-13
16.422760009765625,2011-10-14
15.941102981567383,2011-10-17
16.337310791015625,2011-10-18
16.228538513183594,2011-10-19
16.251848220825195,2011-10-20
16.648046493530273,2011-10-21
16.686891555786133,2011-10-24
16.251848220825195,2011-10-25
16.166393280029297,2011-10-26
17.028701782226562,2011-10-27
16.86556625366211,2011-10-28
16.640283584594727,2011-10-31
15.933334350585938,2011-11-01
16.313997268676758,2011-11-02
16.850032806396484,2011-11-03
16.717967987060547,2011-11-04
17.059783935546875,2011-11-07
17.533668518066406,2011-11-08
16.795654296875,2011-11-09
16.81119155883789,2011-11-10
17.020944595336914,2011-11-11
16.772340774536133,2011-11-14
16.593669891357422,2011-11-15
16.213008880615234,2011-11-16
16.11201286315918,2011-11-17
15.941102981567383,2011-11-18
15.661441802978516,2011-11-21
15.428382873535156,2011-11-22
14.581607818603516,2011-11-23
14.534994125366211,2011-11-25
14.768054962158203,2011-11-28
14.768054962158203,2011-11-29
15.288554191589355,2011-11-30
15.280779838562012,2011-12-01
15.047721862792969,2011-12-02
15.055487632751465,2011-12-05
15.047721862792969,2011-12-06
15.172019958496094,2011-12-07
14.457310676574707,2011-12-08
14.705903053283691,2011-12-09
14.20871639251709,2011-12-12
14.28640365600586,2011-12-13
13.983428955078125,2011-12-14
14.14656925201416,2011-12-15
14.22425365447998,2011-12-16
13.649382591247559,2011-12-19
14.465079307556152,2011-12-20
14.480615615844727,2011-12-21
14.496155738830566,2011-12-22
14.426238059997559,2011-12-23
14.434002876281738,2011-12-27
14.115493774414062,2011-12-28
14.177648544311523,2011-12-29
14.076651573181152,2011-12-30
13.960124015808105,2012-01-03
13.967893600463867,2012-01-04
14.022273063659668,2012-01-05
13.74260139465332,2012-01-06
13.626072883605957,2012-01-09
13.695988655090332,2012-01-10
13.664917945861816,2012-01-11
13.695988655090332,2012-01-12
13.74260139465332,2012-01-13
13.393013954162598,2012-01-17
13.393013954162598,2012-01-18
12.75599193572998,2012-01-19
12.546241760253906,2012-01-20
12.9191312789917,2012-01-23
12.818140029907227,2012-01-24
13.462936401367188,2012-01-25
13.268715858459473,2012-01-26
12.957976341247559,2012-01-27
13.051198959350586,2012-01-30
13.113348960876465,2012-01-31
13.058968544006348,2012-02-01
13.097808837890625,2012-02-02
13.408556938171387,2012-02-03
13.167728424072266,2012-02-06
13.299795150756836,2012-02-07
13.299795150756836,2012-02-08
13.268715858459473,2012-02-09
13.455168724060059,2012-02-10
13.268715858459473,2012-02-13
13.245414733886719,2012-02-14
13.152191162109375,2012-02-15
13.47070598602295,2012-02-16
13.594996452331543,2012-02-17
13.804749488830566,2012-02-21
13.633841514587402,2012-02-22
13.781441688537598,2012-02-23
13.866899490356445,2012-02-24
13.672680854797363,2012-02-27
13.633841514587402,2012-02-28
13.284259796142578,2012-02-29
13.361940383911133,2012-03-01
13.43186092376709,2012-03-02
13.354172706604004,2012-03-05
12.989051818847656,2012-03-06
12.911367416381836,2012-03-07
12.965743064880371,2012-03-08
12.996817588806152,2012-03-09
12.802603721618652,2012-03-12
12.989051818847656,2012-03-13
12.895827293395996,2012-03-14
12.748224258422852,2012-03-15
13.027896881103516,2012-03-16
12.748224258422852,2012-03-19
12.802603721618652,2012-03-20
13.144423484802246,2012-03-21
12.934671401977539,2012-03-22
12.981282234191895,2012-03-23
12.880290985107422,2012-03-26
12.818140029907227,2012-03-27
12.515167236328125,2012-03-28
12.227730751037598,2012-03-29
12.173351287841797,2012-03-30
12.118972778320312,2012-04-02
12.041287422180176,2012-04-03
12.080126762390137,2012-04-04
11.792689323425293,2012-04-05
11.544095993041992,2012-04-09
11.357651710510254,2012-04-10
11.380958557128906,2012-04-11
11.450871467590332,2012-04-12
11.326577186584473,2012-04-13
11.140132904052734,2012-04-16
11.676158905029297,2012-04-17
11.62955093383789,2012-04-18
11.699467658996582,2012-04-19
11.95583438873291,2012-04-20
11.924759864807129,2012-04-23
12.352029800415039,2012-04-24
12.709386825561523,2012-04-25
12.965743064880371,2012-04-26
12.9191312789917,2012-04-27
13.206570625305176,2012-04-30
13.18326473236084,2012-05-01
12.90359878540039,2012-05-02
12.592854499816895,2012-05-03
12.01797866821289,2012-05-04
12.033516883850098,2012-05-07
11.777156829833984,2012-05-08
11.979135513305664,2012-05-09
12.530704498291016,2012-05-10
12.655003547668457,2012-05-11
12.484091758728027,2012-05-14
12.212194442749023,2012-05-15
12.25103759765625,2012-05-16
12.134506225585938,2012-05-17
11.994673728942871,2012-05-18
12.243266105651855,2012-05-21
12.305418014526367,2012-05-22
12.173351287841797,2012-05-23
12.188886642456055,2012-05-24
12.150047302246094,2012-05-25
12.212194442749023,2012-05-29
11.901449203491211,2012-05-30
11.901449203491211,2012-05-31
11.528559684753418,2012-06-01
11.761618614196777,2012-06-04
12.033516883850098,2012-06-05
12.484091758728027,2012-06-06
12.289877891540527,2012-06-07
12.375333786010742,2012-06-08
11.839301109313965,2012-06-11
11.885910987854004,2012-06-12
11.676158905029297,2012-06-13
11.72277545928955,2012-06-14
11.668397903442383,2012-06-15
11.815999984741211,2012-06-18
12.305418014526367,2012-06-19
12.282112121582031,2012-06-20
11.854840278625488,2012-06-21
12.126742362976074,2012-06-22
12.041287422180176,2012-06-25
12.126742362976074,2012-06-26
12.85698413848877,2012-06-27
13.074505805969238,2012-06-28
13.486238479614258,2012-06-29
13.408556938171387,2012-07-02
13.72706413269043,2012-07-03
13.44739818572998,2012-07-05
13.315332412719727,2012-07-06
13.167728424072266,2012-07-09
13.074505805969238,2012-07-10
13.284259796142578,2012-07-11
13.385248184204102,2012-07-12
13.672680854797363,2012-07-13
13.563925743103027,2012-07-16
13.587228775024414,2012-07-17
13.929049491882324,2012-07-18
14.06110954284668,2012-07-19
14.022273063659668,2012-07-20
15.164249420166016,2012-07-23
14.566073417663574,2012-07-24
14.775822639465332,2012-07-25
15.226397514343262,2012-07-26
15.366231918334961,2012-07-27
15.522313117980957,2012-07-30
15.467684745788574,2012-07-31
15.413064002990723,2012-08-01
14.897990226745605,2012-08-02
15.147720336914062,2012-08-03
15.288195610046387,2012-08-06
15.249174118041992,2012-08-07
15.795459747314453,2012-08-08
16.29491424560547,2012-08-09
16.27931022644043,2012-08-10
16.13102912902832,2012-08-13
16.318336486816406,2012-08-14
16.287109375,2012-08-15
16.38076400756836,2012-08-16
16.80998992919922,2012-08-17
17.37187957763672,2012-08-20
17.051916122436523,2012-08-21
16.763164520263672,2012-08-22
16.55245590209961,2012-08-23
16.529043197631836,2012-08-24
16.544649124145508,2012-08-27
16.513431549072266,2012-08-28
16.544649124145508,2012-08-29
16.55245590209961,2012-08-30
16.65390968322754,2012-08-31
16.80219078063965,2012-09-04
16.669511795043945,2012-09-05
17.4265079498291,2012-09-06
16.997282028198242,2012-09-07
17.13776206970215,2012-09-10
17.41090202331543,2012-09-11
17.434314727783203,2012-09-12
17.012893676757812,2012-09-13
17.24701690673828,2012-09-14
16.98948860168457,2012-09-17
16.739749908447266,2012-09-18
16.739749908447266,2012-09-19
16.763164520263672,2012-09-20
17.0831356048584,2012-09-21
17.184585571289062,2012-09-24
16.950464248657227,2012-09-25
16.700733184814453,2012-09-26
16.84120750427246,2012-09-27
16.692930221557617,2012-09-28
16.880220413208008,2012-10-01
17.059724807739258,2012-10-02
17.309452056884766,2012-10-03
17.65283203125,2012-10-04
17.762088775634766,2012-10-05
17.910364151000977,2012-10-08
18.019620895385742,2012-10-09
17.96498680114746,2012-10-10
18.456640243530273,2012-10-11
17.96498680114746,2012-10-12
18.160097122192383,2012-10-15
18.128877639770508,2012-10-16
18.292766571044922,2012-10-17
18.160097122192383,2012-10-18
18.167896270751953,2012-10-19
17.96498680114746,2012-10-22
17.48114585876465,2012-10-23
17.574790954589844,2012-10-24
17.36408233642578,2012-10-25
17.12215805053711,2012-10-26
16.8948974609375,2012-10-31
16.88706398010254,2012-11-01
16.620635986328125,2012-11-02
16.456071853637695,2012-11-05
16.68332290649414,2012-11-06
16.291515350341797,2012-11-07
16.158302307128906,2012-11-08
16.087770462036133,2012-11-09
15.837015151977539,2012-11-12
15.413860321044922,2012-11-13
15.217951774597168,2012-11-14
15.351162910461426,2012-11-15
15.5000581741333,2012-11-16
15.476545333862305,2012-11-19
15.523558616638184,2012-11-20
15.65677547454834,2012-11-21
15.633269309997559,2012-11-23
15.837015151977539,2012-11-26
16.19746971130371,2012-11-27
16.299346923828125,2012-11-28
16.47174644470215,2012-11-29
16.534435272216797,2012-11-30
16.557945251464844,2012-12-03
16.628477096557617,2012-12-04
17.028120040893555,2012-12-05
17.177003860473633,2012-12-06
17.14565658569336,2012-12-07
17.380748748779297,2012-12-10
17.58449363708496,2012-12-11
17.694194793701172,2012-12-12
17.819580078125,2012-12-13
18.023317337036133,2012-12-14
18.375947952270508,2012-12-17
18.10951805114746,2012-12-18
17.85091781616211,2012-12-19
18.172210693359375,2012-12-20
17.92144775390625,2012-12-21
17.83525276184082,2012-12-24
17.709869384765625,2012-12-26
17.968469619750977,2012-12-27
17.7020320892334,2012-12-28
18.015483856201172,2012-12-31
17.944950103759766,2013-01-02
17.991966247558594,2013-01-03
18.164371490478516,2013-01-04
17.77256202697754,2013-01-07
17.929285049438477,2013-01-08
17.866594314575195,2013-01-09
18.13302230834961,2013-01-10
18.46214485168457,2013-01-11
18.180042266845703,2013-01-14
18.352441787719727,2013-01-15
18.227062225341797,2013-01-16
18.55617904663086,2013-01-17
18.72074317932129,2013-01-18
18.74424934387207,2013-01-22
18.71289825439453,2013-01-23
18.5483455657959,2013-01-24
18.48565673828125,2013-01-25
18.477821350097656,2013-01-28
18.71289825439453,2013-01-29
18.767967224121094,2013-01-30
18.878087997436523,2013-01-31
18.917421340942383,2013-02-01
18.602779388427734,2013-02-04
18.657846450805664,2013-02-05
19.09046745300293,2013-02-06
19.00394058227539,2013-02-07
18.980344772338867,2013-02-08
18.97248077392578,2013-02-11
19.066865921020508,2013-02-12
18.97248077392578,2013-02-13
18.79156494140625,2013-02-14
18.83089828491211,2013-02-15
19.29498291015625,2013-02-19
18.893821716308594,2013-02-20
18.838760375976562,2013-02-21
18.90168571472168,2013-02-22
18.602779388427734,2013-02-25
18.74437141418457,2013-02-26
18.878087997436523,2013-02-27
18.878087997436523,2013-02-28
18.878087997436523,2013-03-01
18.980344772338867,2013-03-04
19.255645751953125,2013-03-05
19.342178344726562,2013-03-06
19.428707122802734,2013-03-07
19.570281982421875,2013-03-08
19.829853057861328,2013-03-11
19.92424774169922,2013-03-12
19.955713272094727,2013-03-13
20.349008560180664,2013-03-14
20.522056579589844,2013-03-15
20.53778839111328,2013-03-18
20.427669525146484,2013-03-19
20.435535430908203,2013-03-20
20.238887786865234,2013-03-21
20.278215408325195,2013-03-22
20.207420349121094,2013-03-25
20.293949127197266,2013-03-26
20.640043258666992,2013-03-27
20.836688995361328,2013-03-28
20.844554901123047,2013-04-01
20.938945770263672,2013-04-02
20.7265682220459,2013-04-03
20.75802993774414,2013-04-04
20.7265682220459,2013-04-05
21.049068450927734,2013-04-08
21.182785034179688,2013-04-09
21.395172119140625,2013-04-10
21.450233459472656,2013-04-11
21.34796905517578,2013-04-12
20.750165939331055,2013-04-15
21.056928634643555,2013-04-16
20.765901565551758,2013-04-17
20.95467758178711,2013-04-18
21.442365646362305,2013-04-19
21.560348510742188,2013-04-22
21.615413665771484,2013-04-23
21.93004608154297,2013-04-24
22.00870704650879,2013-04-25
21.96150779724121,2013-04-26
22.072107315063477,2013-04-29
22.016813278198242,2013-04-30
21.803512573242188,2013-05-01
21.44802474975586,2013-05-02
21.811412811279297,2013-05-03
21.835111618041992,2013-05-06
21.63762092590332,2013-05-07
21.503318786621094,2013-05-08
21.226829528808594,2013-05-09
21.471725463867188,2013-05-10
21.487518310546875,2013-05-13
21.858806610107422,2013-05-14
22.127412796020508,2013-05-15
21.89830780029297,2013-05-16
22.127412796020508,2013-05-17
22.19060707092285,2013-05-20
22.261709213256836,2013-05-21
21.937816619873047,2013-05-22
21.96940803527832,2013-05-23
21.463821411132812,2013-05-24
20.67384147644043,2013-05-28
20.476343154907227,2013-05-29
20.2867488861084,2013-05-30
20.16035270690918,2013-05-31
20.168254852294922,2013-06-03
19.899660110473633,2013-06-04
19.93916130065918,2013-06-05
20.263050079345703,2013-06-06
21.408517837524414,2013-06-07
21.669218063354492,2013-06-10
21.4243221282959,2013-06-11
20.887136459350586,2013-06-12
21.084627151489258,2013-06-13
21.329524993896484,2013-06-14
21.124126434326172,2013-06-17
21.16362762451172,2013-06-18
20.8160343170166,2013-06-19
20.09715461730957,2013-06-20
20.08135223388672,2013-06-21
20.492151260375977,2013-06-24
20.974023818969727,2013-06-25
20.96612548828125,2013-06-26
21.092533111572266,2013-06-27
21.092533111572266,2013-06-28
20.74493408203125,2013-07-01
20.610639572143555,2013-07-02
20.74493408203125,2013-07-03
20.650136947631836,2013-07-05
21.511219024658203,2013-07-08
21.84300994873047,2013-07-09
22.001012802124023,2013-07-10
22.648792266845703,2013-07-11
22.625089645385742,2013-07-12
22.972686767578125,2013-07-15
22.74359130859375,2013-07-16
22.443395614624023,2013-07-17
22.451295852661133,2013-07-18
22.48290252685547,2013-07-19
22.10370635986328,2013-07-22
22.072107315063477,2013-07-23
21.669218063354492,2013-07-24
21.748218536376953,2013-07-25
21.858806610107422,2013-07-26
21.52701759338379,2013-07-29
21.423871994018555,2013-07-30
21.28104019165039,2013-07-31
21.487342834472656,2013-08-01
21.455608367919922,2013-08-02
21.352449417114258,2013-08-05
20.86842918395996,2013-08-06
20.939838409423828,2013-08-07
21.344524383544922,2013-08-08
20.908111572265625,2013-08-09
20.606586456298828,2013-08-12
20.249523162841797,2013-08-13
21.042997360229492,2013-08-14
20.947786331176758,2013-08-15
20.749408721923828,2013-08-16
20.670059204101562,2013-08-19
21.019189834594727,2013-08-20
20.971588134765625,2013-08-21
20.923980712890625,2013-08-22
20.88430404663086,2013-08-23
20.574844360351562,2013-08-26
20.551050186157227,2013-08-27
20.614521026611328,2013-08-28
20.630386352539062,2013-08-29
20.828760147094727,2013-08-30
20.70973777770996,2013-09-03
20.62245750427246,2013-09-04
20.416152954101562,2013-09-05
20.677995681762695,2013-09-06
20.908111572265625,2013-09-09
21.25724220275879,2013-09-10
20.828760147094727,2013-09-11
20.916044235229492,2013-09-12
21.534950256347656,2013-09-13
21.86821174621582,2013-09-16
22.15386390686035,2013-09-17
22.145931243896484,2013-09-18
22.058645248413086,2013-09-19
21.844411849975586,2013-09-20
22.17766761779785,2013-09-23
22.233205795288086,2013-09-24
22.24908447265625,2013-09-25
22.16973304748535,2013-09-26
21.995174407958984,2013-09-27
21.685712814331055,2013-09-30
21.78093147277832,2013-10-01
21.86028289794922,2013-10-02
21.69365119934082,2013-10-03
21.76506233215332,2013-10-04
21.630170822143555,2013-10-07
21.796804428100586,2013-10-08
21.717453002929688,2013-10-09
22.106258392333984,2013-10-10
22.320497512817383,2013-10-11
22.16973304748535,2013-10-14
21.86821174621582,2013-10-15
21.80473518371582,2013-10-16
22.185598373413086,2013-10-17
23.248863220214844,2013-10-18
22.899734497070312,2013-10-21
22.923542022705078,2013-10-22
22.55060577392578,2013-10-23
22.368106842041016,2013-10-24
23.891578674316406,2013-10-25
23.391685485839844,2013-10-28
23.153648376464844,2013-10-29
22.978357315063477,2013-10-30
22.73137092590332,2013-10-31
22.619821548461914,2013-11-01
22.50827407836914,2013-11-04
22.548112869262695,2013-11-05
22.436567306518555,2013-11-06
22.293149948120117,2013-11-07
22.56405258178711,2013-11-08
22.34096336364746,2013-11-11
21.560142517089844,2013-11-12
21.719493865966797,2013-11-13
21.607946395874023,2013-11-14
21.727455139160156,2013-11-15
21.607946395874023,2013-11-18
21.647777557373047,2013-11-19
21.69559097290039,2013-11-20
21.966487884521484,2013-11-21
21.687620162963867,2013-11-22
21.46453285217285,2013-11-25
21.193639755249023,2013-11-26
21.233474731445312,2013-11-27
21.082090377807617,2013-11-29
21.376888275146484,2013-12-02
21.831037521362305,2013-12-03
22.26925277709961,2013-12-04
22.388765335083008,2013-12-05
22.779176712036133,2013-12-06
22.89072608947754,2013-12-09
22.60388946533203,2013-12-10
22.26925277709961,2013-12-11
22.293149948120117,2013-12-12
22.26925277709961,2013-12-13
22.19754409790039,2013-12-16
22.20551109313965,2013-12-17
22.388765335083008,2013-12-18
22.64372444152832,2013-12-19
22.627788543701172,2013-12-20
22.60388946533203,2013-12-23
22.61185646057129,2013-12-24
22.691532135009766,2013-12-26
22.779176712036133,2013-12-27
22.811044692993164,2013-12-30
22.882755279541016,2013-12-31
22.771207809448242,2014-01-02
22.834945678710938,2014-01-03
22.874784469604492,2014-01-06
22.82697868347168,2014-01-07
22.667634963989258,2014-01-08
22.364866256713867,2014-01-09
22.356891632080078,2014-01-10
21.878841400146484,2014-01-13
22.141767501831055,2014-01-14
22.33298683166504,2014-01-15
22.372831344604492,2014-01-16
22.364866256713867,2014-01-17
22.364866256713867,2014-01-21
22.221439361572266,2014-01-22
21.78322982788086,2014-01-23
21.368925094604492,2014-01-24
21.31315040588379,2014-01-27
21.671688079833984,2014-01-28
21.663719177246094,2014-01-29
22.111873626708984,2014-01-30
22.287944793701172,2014-01-31
21.951820373535156,2014-02-03
21.919809341430664,2014-02-04
21.895801544189453,2014-02-05
22.127880096435547,2014-02-06
22.095869064331055,2014-02-07
22.07185935974121,2014-02-10
22.207910537719727,2014-02-11
21.991832733154297,2014-02-12
22.632061004638672,2014-02-13
22.752107620239258,2014-02-14
22.984189987182617,2014-02-18
22.832134246826172,2014-02-19
22.984189987182617,2014-02-20
22.856142044067383,2014-02-21
23.112232208251953,2014-02-24
23.056211471557617,2014-02-25
22.976179122924805,2014-02-26
22.928171157836914,2014-02-27
23.26428985595703,2014-02-28
22.872146606445312,2014-03-03
23.096227645874023,2014-03-04
23.104232788085938,2014-03-05
23.016197204589844,2014-03-06
22.968183517456055,2014-03-07
23.22427749633789,2014-03-10
23.472362518310547,2014-03-11
23.944528579711914,2014-03-12
23.840496063232422,2014-03-13
23.98454475402832,2014-03-14
23.920520782470703,2014-03-17
24.136600494384766,2014-03-18
23.840496063232422,2014-03-19
24.384689331054688,2014-03-20
24.312660217285156,2014-03-21
24.296659469604492,2014-03-24
24.616769790649414,2014-03-25
24.696796417236328,2014-03-26
25.032915115356445,2014-03-27
25.24899673461914,2014-03-28
25.449060440063477,2014-03-31
25.35303497314453,2014-04-01
25.729167938232422,2014-04-02
25.553102493286133,2014-04-03
26.137311935424805,2014-04-04
25.69715118408203,2014-04-07
25.881221771240234,2014-04-08
26.313373565673828,2014-04-09
25.929243087768555,2014-04-10
25.385042190551758,2014-04-11
25.62512969970703,2014-04-14
25.89722442626953,2014-04-15
26.129314422607422,2014-04-16
25.777185440063477,2014-04-17
25.881221771240234,2014-04-21
25.889217376708984,2014-04-22
26.12129783630371,2014-04-23
26.38540267944336,2014-04-24
26.53745460510254,2014-04-25
26.38540267944336,2014-04-28
26.36933135986328,2014-04-29
26.2969970703125,2014-04-30
26.956022262573242,2014-05-01
26.980140686035156,2014-05-02
27.124805450439453,2014-05-05
27.51057243347168,2014-05-06
28.193714141845703,2014-05-07
27.727581024169922,2014-05-08
27.41413116455078,2014-05-09
27.406091690063477,2014-05-12
27.068540573120117,2014-05-13
27.38199234008789,2014-05-14
27.068540573120117,2014-05-15
27.148908615112305,2014-05-16
26.85957908630371,2014-05-19
26.97209358215332,2014-05-20
27.028358459472656,2014-05-21
27.04443359375,2014-05-22
27.100692749023438,2014-05-23
28.37858009338379,2014-05-27
28.258020401000977,2014-05-28
28.57145118713379,2014-05-29
28.64378547668457,2014-05-30
28.63574981689453,2014-06-02
28.98134422302246,2014-06-03
28.98134422302246,2014-06-04
29.310869216918945,2014-06-05
29.013484954833984,2014-06-06
29.294784545898438,2014-06-09
29.12600326538086,2014-06-10
29.158159255981445,2014-06-11
28.87685775756836,2014-06-12
29.50374412536621,2014-06-13
29.704675674438477,2014-06-16
29.527856826782227,2014-06-17
30.16277503967285,2014-06-18
30.26726531982422,2014-06-19
29.929706573486328,2014-06-20
29.76897621154785,2014-06-23
29.535898208618164,2014-06-24
29.60019302368164,2014-06-25
29.47159194946289,2014-06-26
29.777002334594727,2014-06-27
29.897563934326172,2014-06-30
29.206378936767578,2014-07-01
28.740236282348633,2014-07-02
28.53931427001953,2014-07-03
28.12139129638672,2014-07-07
28.491086959838867,2014-07-08
28.57145118713379,2014-07-09
28.41875648498535,2014-07-10
27.76776695251465,2014-07-11
27.07657814025879,2014-07-14
26.70687484741211,2014-07-15
26.441654205322266,2014-07-16
25.5495548248291,2014-07-17
25.951404571533203,2014-07-18
25.56562614440918,2014-07-21
25.228073120117188,2014-07-22
25.38077735900879,2014-07-23
25.461149215698242,2014-07-24
25.195926666259766,2014-07-25
25.533477783203125,2014-07-28
25.019105911254883,2014-07-29
24.881872177124023,2014-07-30
24.994892120361328,2014-07-31
24.8092041015625,2014-08-01
25.05140495300293,2014-08-04
24.80113410949707,2014-08-05
24.308664321899414,2014-08-06
24.082611083984375,2014-08-07
23.91307830810547,2014-08-08
23.678956985473633,2014-08-11
23.57399559020996,2014-08-12
23.65473175048828,2014-08-13
23.75161361694336,2014-08-14
23.541706085205078,2014-08-15
23.460966110229492,2014-08-18
23.921146392822266,2014-08-19
24.026100158691406,2014-08-20
24.22793197631836,2014-08-21
23.896928787231445,2014-08-22
24.00188446044922,2014-08-25
24.00995635986328,2014-08-26
24.53471565246582,2014-08-27
24.607376098632812,2014-08-28
24.849578857421875,2014-08-29
24.599302291870117,2014-09-02
24.63966941833496,2014-09-03
24.462060928344727,2014-09-04
24.93837547302246,2014-09-05
24.865718841552734,2014-09-08
24.63159942626953,2014-09-09
24.793062210083008,2014-09-10
25.011037826538086,2014-09-11
24.445911407470703,2014-09-12
24.381324768066406,2014-09-15
24.76076889038086,2014-09-16
24.671958923339844,2014-09-17
24.865718841552734,2014-09-18
25.229015350341797,2014-09-19
24.986825942993164,2014-09-22
24.83342933654785,2014-09-23
24.27637481689453,2014-09-24
24.03417205810547,2014-09-25
24.058391571044922,2014-09-26
24.550857543945312,2014-09-29
24.607376098632812,2014-09-30
25.18058204650879,2014-10-01
25.422771453857422,2014-10-02
25.47928810119629,2014-10-03
25.430856704711914,2014-10-06
25.30975341796875,2014-10-07
25.681123733520508,2014-10-08
25.059478759765625,2014-10-09
24.332883834838867,2014-10-10
23.517484664916992,2014-10-13
22.702085494995117,2014-10-14
21.88667869567871,2014-10-15
22.669790267944336,2014-10-16
22.774738311767578,2014-10-17
22.960426330566406,2014-10-20
23.097671508789062,2014-10-21
23.557849884033203,2014-10-22
23.68701934814453,2014-10-23
23.993806838989258,2014-10-24
23.2106990814209,2014-10-27
23.606287002563477,2014-10-28
23.59014129638672,2014-10-29
24.13365364074707,2014-10-30
24.320240020751953,2014-10-31
24.685279846191406,2014-11-03
24.287790298461914,2014-11-04
26.17791748046875,2014-11-05
26.469955444335938,2014-11-06
27.354188919067383,2014-11-07
26.908010482788086,2014-11-10
26.899900436401367,2014-11-11
26.315828323364258,2014-11-12
25.593852996826172,2014-11-13
25.39914894104004,2014-11-14
25.699302673339844,2014-11-17
25.747982025146484,2014-11-18
25.391040802001953,2014-11-19
25.269357681274414,2014-11-20
25.39914894104004,2014-11-21
25.147676467895508,2014-11-24
24.9367618560791,2014-11-25
25.082782745361328,2014-11-26
25.358591079711914,2014-11-28
25.034107208251953,2014-12-01
25.025997161865234,2014-12-02
23.78483772277832,2014-12-03
23.143970489501953,2014-12-04
22.933061599731445,2014-12-05
22.446331024169922,2014-12-08
22.58423614501953,2014-12-09
21.862255096435547,2014-12-10
21.837915420532227,2014-12-11
21.626996994018555,2014-12-12
21.188947677612305,2014-12-15
20.95368766784668,2014-12-16
21.700010299682617,2014-12-17
22.51934051513672,2014-12-18
21.91904067993164,2014-12-19
21.57832908630371,2014-12-22
22.016386032104492,2014-12-23
22.50311279296875,2014-12-24
22.63290786743164,2014-12-26
22.843826293945312,2014-12-29
22.470664978027344,2014-12-30
21.862255096435547,2014-12-31
22.308425903320312,2015-01-02
21.45664405822754,2015-01-05
21.18083381652832,2015-01-06
21.278179168701172,2015-01-07
21.748685836791992,2015-01-08
22.016386032104492,2015-01-09
21.651336669921875,2015-01-12
21.805469512939453,2015-01-13
