NEM,Date
13.673340797424316,2001-12-04
13.687176704406738,2001-12-05
14.047362327575684,2001-12-06
13.867269515991211,2001-12-07
13.209234237670898,2001-12-10
13.091475486755371,2001-12-11
13.361623764038086,2001-12-12
13.181528091430664,2001-12-13
13.65947151184082,2001-12-14
13.548643112182617,2001-12-17
13.915764808654785,2001-12-18
13.33391284942627,2001-12-19
13.514006614685059,2001-12-20
13.493234634399414,2001-12-21
13.638687133789062,2001-12-24
13.417036056518555,2001-12-26
13.326988220214844,2001-12-27
13.126116752624512,2001-12-28
13.236936569213867,2001-12-31
13.223090171813965,2002-01-02
13.167668342590332,2002-01-03
13.036063194274902,2002-01-04
13.112255096435547,2002-01-07
12.952947616577148,2002-01-08
13.444743156433105,2002-01-09
13.652536392211914,2002-01-10
13.638687133789062,2002-01-11
13.818785667419434,2002-01-14
14.269018173217773,2002-01-15
14.608429908752441,2002-01-16
14.303658485412598,2002-01-17
13.991955757141113,2002-01-18
14.151264190673828,2002-01-22
13.81185245513916,2002-01-23
13.83263874053955,2002-01-24
14.483753204345703,2002-01-25
14.462966918945312,2002-01-28
14.9132080078125,2002-01-29
14.746960639953613,2002-01-30
15.127936363220215,2002-01-31
15.799823760986328,2002-02-01
16.554832458496094,2002-02-04
17.36526107788086,2002-02-05
16.831905364990234,2002-02-06
16.714147567749023,2002-02-07
17.31678009033203,2002-02-08
16.28468894958496,2002-02-11
16.603328704833984,2002-02-12
16.57561683654785,2002-02-13
17.081270217895508,2002-02-14
16.852678298950195,2002-02-15
16.464784622192383,2002-02-19
16.035329818725586,2002-02-20
16.49248695373535,2002-02-21
16.520198822021484,2002-02-22
16.20156478881836,2002-02-25
17.04662322998047,2002-02-26
16.637956619262695,2002-02-27
16.707229614257812,2002-02-28
16.96351432800293,2002-03-01
16.991256713867188,2002-03-04
17.02592658996582,2002-03-05
17.587677001953125,2002-03-06
16.776262283325195,2002-03-07
15.950971603393555,2002-03-08
16.3670711517334,2002-03-11
16.790128707885742,2002-03-12
16.332401275634766,2002-03-13
16.42949676513672,2002-03-14
16.297733306884766,2002-03-15
17.095279693603516,2002-03-18
17.095279693603516,2002-03-19
17.365755081176758,2002-03-20
17.504459381103516,2002-03-21
18.28814125061035,2002-03-22
18.829078674316406,2002-03-25
18.34361457824707,2002-03-26
19.585012435913086,2002-03-27
19.20357894897461,2002-03-28
19.952587127685547,2002-04-01
19.77920913696289,2002-04-02
19.161968231201172,2002-04-03
19.279865264892578,2002-04-04
18.905376434326172,2002-04-05
18.829078674316406,2002-04-08
18.738933563232422,2002-04-09
19.529539108276367,2002-04-10
19.46018409729004,2002-04-11
19.585012435913086,2002-04-12
19.626632690429688,2002-04-15
19.550331115722656,2002-04-16
20.160640716552734,2002-04-17
19.626632690429688,2002-04-18
20.139829635620117,2002-04-19
20.181446075439453,2002-04-22
20.278547286987305,2002-04-23
20.278547286987305,2002-04-24
19.98031997680664,2002-04-25
20.861085891723633,2002-04-26
20.694643020629883,2002-04-29
19.772268295288086,2002-04-30
20.53514289855957,2002-05-01
20.403366088867188,2002-05-02
20.770946502685547,2002-05-03
21.006725311279297,2002-05-06
20.264665603637695,2002-05-07
20.042743682861328,2002-05-08
20.4935302734375,2002-05-09
20.798681259155273,2002-05-10
20.777868270874023,2002-05-13
19.4532470703125,2002-05-14
19.189708709716797,2002-05-15
19.66824722290039,2002-05-16
20.424177169799805,2002-05-17
20.9027042388916,2002-05-20
21.367361068725586,2002-05-21
21.284141540527344,2002-05-22
21.45752716064453,2002-05-23
21.26333999633789,2002-05-24
22.19264793395996,2002-05-28
21.665578842163086,2002-05-29
21.270259857177734,2002-05-30
21.644773483276367,2002-05-31
22.019630432128906,2002-06-03
21.9085636138916,2002-06-04
21.658666610717773,2002-06-05
21.519817352294922,2002-06-06
19.923187255859375,2002-06-07
19.506683349609375,2002-06-10
20.13144302368164,2002-06-11
19.610795974731445,2002-06-12
19.340068817138672,2002-06-13
20.103670120239258,2002-06-14
19.090158462524414,2002-06-17
19.659395217895508,2002-06-18
19.451143264770508,2002-06-19
20.193925857543945,2002-06-20
19.853775024414062,2002-06-21
19.832942962646484,2002-06-24
19.853775024414062,2002-06-25
19.430309295654297,2002-06-26
18.611173629760742,2002-06-27
18.2779598236084,2002-06-28
18.861082077026367,2002-07-01
17.70178985595703,2002-07-02
18.048879623413086,2002-07-03
17.660127639770508,2002-07-05
18.680591583251953,2002-07-08
19.86764907836914,2002-07-09
20.04814338684082,2002-07-10
19.47196388244629,2002-07-11
19.812114715576172,2002-07-12
19.263713836669922,2002-07-15
18.90273666381836,2002-07-16
18.701425552368164,2002-07-17
18.458446502685547,2002-07-18
18.368202209472656,2002-07-19
17.70178985595703,2002-07-22
15.605339050292969,2002-07-23
16.834049224853516,2002-07-24
16.14680290222168,2002-07-25
15.417901992797852,2002-07-26
16.34117889404297,2002-07-29
16.660511016845703,2002-07-30
16.938182830810547,2002-07-31
17.347753524780273,2002-08-01
17.694841384887695,2002-08-02
16.695209503173828,2002-08-05
17.319984436035156,2002-08-06
17.771207809448242,2002-08-07
17.167268753051758,2002-08-08
18.59034538269043,2002-08-09
18.618112564086914,2002-08-12
18.729185104370117,2002-08-13
18.222431182861328,2002-08-14
18.743059158325195,2002-08-15
18.604223251342773,2002-08-16
17.771207809448242,2002-08-19
17.986400604248047,2002-08-20
17.472707748413086,2002-08-21
17.771207809448242,2002-08-22
17.45188331604004,2002-08-23
18.618112564086914,2002-08-26
18.986034393310547,2002-08-27
18.79861068725586,2002-08-28
19.485855102539062,2002-08-29
19.798568725585938,2002-08-30
20.201623916625977,2002-09-03
19.597034454345703,2002-09-04
20.305864334106445,2002-09-05
20.1877384185791,2002-09-06
20.62553596496582,2002-09-09
19.7777156829834,2002-09-10
20.07654571533203,2002-09-11
20.5699405670166,2002-09-12
20.389257431030273,2002-09-13
20.757572174072266,2002-09-16
19.749929428100586,2002-09-17
19.569236755371094,2002-09-18
20.24332046508789,2002-09-19
20.257217407226562,2002-09-20
19.902809143066406,2002-09-23
20.458749771118164,2002-09-24
19.548385620117188,2002-09-25
18.936851501464844,2002-09-26
19.0063419342041,2002-09-27
19.117536544799805,2002-09-30
18.67972755432129,2002-10-01
18.380916595458984,2002-10-02
18.068193435668945,2002-10-03
17.998695373535156,2002-10-04
17.58869171142578,2002-10-07
17.373262405395508,2002-10-08
17.011898040771484,2002-10-09
16.31696128845215,2002-10-10
16.4698486328125,2002-10-11
16.261377334594727,2002-10-14
16.052898406982422,2002-10-15
16.46290397644043,2002-10-16
16.449005126953125,2002-10-17
16.407306671142578,2002-10-18
16.23356819152832,2002-10-21
17.373262405395508,2002-10-22
16.782573699951172,2002-10-23
16.810367584228516,2002-10-24
16.879858016967773,2002-10-25
17.48444938659668,2002-10-28
17.234275817871094,2002-10-29
17.616483688354492,2002-10-30
17.17868423461914,2002-10-31
17.706825256347656,2002-11-01
18.033445358276367,2002-11-04
18.026500701904297,2002-11-05
18.1237850189209,2002-11-06
18.089035034179688,2002-11-07
17.998695373535156,2002-11-08
17.699878692626953,2002-11-11
16.872915267944336,2002-11-12
16.400362014770508,2002-11-13
16.782573699951172,2002-11-14
17.498342514038086,2002-11-15
16.893756866455078,2002-11-18
16.442054748535156,2002-11-19
16.504596710205078,2002-11-20
16.622730255126953,2002-11-21
16.60883903503418,2002-11-22
16.796466827392578,2002-11-25
16.4698486328125,2002-11-26
16.052898406982422,2002-11-27
16.268321990966797,2002-11-29
16.143077850341797,2002-12-02
16.929351806640625,2002-12-03
17.367713928222656,2002-12-04
17.840883255004883,2002-12-05
18.627147674560547,2002-12-06
18.61324119567871,2002-12-09
18.188785552978516,2002-12-10
18.787195205688477,2002-12-11
19.55955696105957,2002-12-12
20.17884063720703,2002-12-13
20.24842071533203,2002-12-16
19.517805099487305,2002-12-17
20.213638305664062,2002-12-18
19.51085090637207,2002-12-19
19.907474517822266,2002-12-20
20.59633445739746,2002-12-23
20.074462890625,2002-12-24
20.860755920410156,2002-12-26
20.686786651611328,2002-12-27
20.34584617614746,2002-12-30
20.1997127532959,2002-12-31
20.665910720825195,2003-01-02
20.95815658569336,2003-01-03
20.352798461914062,2003-01-06
19.371679306030273,2003-01-07
19.99097442626953,2003-01-08
19.45518684387207,2003-01-09
19.907474517822266,2003-01-10
19.503894805908203,2003-01-13
18.961151123046875,2003-01-14
19.135112762451172,2003-01-15
19.844846725463867,2003-01-16
19.239479064941406,2003-01-17
19.406476974487305,2003-01-21
19.900508880615234,2003-01-22
20.540674209594727,2003-01-23
20.979036331176758,2003-01-24
20.47804069519043,2003-01-27
20.498920440673828,2003-01-28
20.046628952026367,2003-01-29
20.547626495361328,2003-01-30
20.1440486907959,2003-01-31
19.99097442626953,2003-02-03
20.72854995727539,2003-02-04
19.984020233154297,2003-02-05
19.900508880615234,2003-02-06
19.7752685546875,2003-02-07
19.232519149780273,2003-02-10
19.830930709838867,2003-02-11
18.856773376464844,2003-02-12
19.789182662963867,2003-02-13
18.954195022583008,2003-02-14
18.912452697753906,2003-02-18
19.204694747924805,2003-02-19
19.677841186523438,2003-02-20
19.14206886291504,2003-02-21
19.211645126342773,2003-02-24
18.870695114135742,2003-02-25
19.135112762451172,2003-02-26
18.682817459106445,2003-02-27
19.016822814941406,2003-02-28
18.69626235961914,2003-03-03
18.98894500732422,2003-03-04
18.849571228027344,2003-03-05
18.891389846801758,2003-03-06
18.09001922607422,2003-03-07
17.532541275024414,2003-03-10
17.246837615966797,2003-03-11
17.28168296813965,2003-03-12
17.18411636352539,2003-03-13
17.483762741088867,2003-03-14
17.49770164489746,2003-03-17
18.103960037231445,2003-03-18
17.80431365966797,2003-03-19
17.414079666137695,2003-03-20
16.982038497924805,2003-03-21
17.10050392150879,2003-03-24
17.42104721069336,2003-03-25
17.469829559326172,2003-03-26
17.114431381225586,2003-03-27
18.52903175354004,2003-03-28
18.222415924072266,2003-03-31
18.03428077697754,2003-04-01
17.56739044189453,2003-04-02
17.588281631469727,2003-04-03
17.82521629333496,2003-04-04
17.560413360595703,2003-04-07
17.525569915771484,2003-04-08
18.02730941772461,2003-04-09
17.943687438964844,2003-04-10
18.076080322265625,2003-04-11
18.06911277770996,2003-04-14
18.382688522338867,2003-04-15
18.710201263427734,2003-04-16
18.772920608520508,2003-04-17
19.191030502319336,2003-04-21
19.330398559570312,2003-04-22
19.26767921447754,2003-04-23
18.70323944091797,2003-04-24
18.661434173583984,2003-04-25
18.50115203857422,2003-04-28
18.354820251464844,2003-04-29
18.828672409057617,2003-04-30
19.23284339904785,2003-05-01
19.253740310668945,2003-05-02
19.53248405456543,2003-05-05
19.825159072875977,2003-05-06
19.64396858215332,2003-05-07
20.027246475219727,2003-05-08
19.915746688842773,2003-05-09
19.999364852905273,2003-05-12
19.518545150756836,2003-05-13
19.832122802734375,2003-05-14
19.901813507080078,2003-05-15
20.00633430480957,2003-05-16
20.312946319580078,2003-05-19
20.361724853515625,2003-05-20
20.905256271362305,2003-05-21
20.61955451965332,2003-05-22
20.61955451965332,2003-05-23
20.828609466552734,2003-05-27
20.278099060058594,2003-05-28
20.640459060668945,2003-05-29
20.668331146240234,2003-05-30
21.177711486816406,2003-06-02
21.038156509399414,2003-06-03
21.540563583374023,2003-06-04
22.294166564941406,2003-06-05
22.53142547607422,2003-06-06
22.782617568969727,2003-06-09
21.980167388916016,2003-06-10
21.96620750427246,2003-06-11
22.105764389038086,2003-06-12
22.37790298461914,2003-06-13
22.622121810913086,2003-06-16
23.612972259521484,2003-06-17
23.522262573242188,2003-06-18
23.64787483215332,2003-06-19
23.445510864257812,2003-06-20
22.782617568969727,2003-06-23
22.196475982666016,2003-06-24
22.461631774902344,2003-06-25
22.475595474243164,2003-06-26
22.6849308013916,2003-06-27
22.65003776550293,2003-06-30
23.26409149169922,2003-07-01
23.375730514526367,2003-07-02
23.005905151367188,2003-07-03
22.894258499145508,2003-07-07
22.615158081054688,2003-07-08
22.880306243896484,2003-07-09
22.831466674804688,2003-07-10
22.880306243896484,2003-07-11
23.166404724121094,2003-07-14
22.2174129486084,2003-07-15
21.805721282958984,2003-07-16
22.315093994140625,2003-07-17
22.419771194458008,2003-07-18
23.026844024658203,2003-07-21
23.305946350097656,2003-07-22
24.61778450012207,2003-07-23
24.701526641845703,2003-07-24
25.322540283203125,2003-07-25
24.785245895385742,2003-07-28
25.10623550415039,2003-07-29
24.729434967041016,2003-07-30
25.189971923828125,2003-07-31
24.82712173461914,2003-08-01
25.322540283203125,2003-08-04
24.945741653442383,2003-08-05
25.734230041503906,2003-08-06
25.783082962036133,2003-08-07
26.746030807495117,2003-08-08
26.94141387939453,2003-08-11
26.306413650512695,2003-08-12
26.85068702697754,2003-08-13
26.95535659790039,2003-08-14
26.86465072631836,2003-08-15
26.543678283691406,2003-08-18
27.15073585510254,2003-08-19
27.61825942993164,2003-08-20
26.70416831970215,2003-08-21
26.194774627685547,2003-08-22
25.650503158569336,2003-08-25
26.33433723449707,2003-08-26
27.325178146362305,2003-08-27
26.990243911743164,2003-08-28
27.423322677612305,2003-08-29
26.473365783691406,2003-09-02
26.473365783691406,2003-09-03
27.16488265991211,2003-09-04
27.318538665771484,2003-09-05
27.17186737060547,2003-09-08
27.772571563720703,2003-09-09
27.451261520385742,2003-09-10
27.486177444458008,2003-09-11
27.19980239868164,2003-09-12
26.955326080322266,2003-09-15
27.25568199157715,2003-09-16
27.423322677612305,2003-09-17
27.409353256225586,2003-09-18
28.40122413635254,2003-09-19
28.848297119140625,2003-09-22
29.379140853881836,2003-09-23
29.455968856811523,2003-09-24
28.170717239379883,2003-09-25
27.178831100463867,2003-09-26
27.332521438598633,2003-09-29
27.304574966430664,2003-09-30
27.479206085205078,2003-10-01
27.884334564208984,2003-10-02
26.459375381469727,2003-10-03
26.59210777282715,2003-10-06
27.129955291748047,2003-10-07
27.41632843017578,2003-10-08
27.276622772216797,2003-10-09
27.41632843017578,2003-10-10
27.933229446411133,2003-10-13
27.849409103393555,2003-10-14
27.479206085205078,2003-10-15
27.870359420776367,2003-10-16
27.332521438598633,2003-10-17
27.325529098510742,2003-10-20
28.708566665649414,2003-10-21
28.806358337402344,2003-10-22
28.980989456176758,2003-10-23
29.504873275756836,2003-10-24
29.721403121948242,2003-10-27
29.861101150512695,2003-10-28
30.580568313598633,2003-10-29
30.245271682739258,2003-10-30
30.580568313598633,2003-10-31
29.951906204223633,2003-11-03
30.25226402282715,2003-11-04
29.721403121948242,2003-11-05
29.4769287109375,2003-11-06
29.798242568969727,2003-11-07
29.62361717224121,2003-11-10
29.51883888244629,2003-11-11
30.70629119873047,2003-11-12
30.53166961669922,2003-11-13
30.901874542236328,2003-11-14
30.329105377197266,2003-11-17
31.642276763916016,2003-11-18
31.572431564331055,2003-11-19
31.467655181884766,2003-11-20
31.600383758544922,2003-11-21
31.32794952392578,2003-11-24
31.95663833618164,2003-11-25
33.06724166870117,2003-11-26
33.626041412353516,2003-11-28
34.61094665527344,2003-12-01
34.92527770996094,2003-12-02
34.918270111083984,2003-12-03
34.25471496582031,2003-12-04
34.638885498046875,2003-12-05
34.401145935058594,2003-12-08
33.40127944946289,2003-12-09
31.95390510559082,2003-12-10
32.359466552734375,2003-12-11
32.86289978027344,2003-12-12
33.0167121887207,2003-12-15
32.254581451416016,2003-12-16
32.9188346862793,2003-12-17
32.84891128540039,2003-12-18
31.95390510559082,2003-12-19
32.366458892822266,2003-12-22
32.366458892822266,2003-12-23
32.422386169433594,2003-12-24
33.345359802246094,2003-12-26
34.54800033569336,2003-12-29
34.373191833496094,2003-12-30
33.988609313964844,2003-12-31
34.00960159301758,2004-01-02
34.785728454589844,2004-01-05
34.149436950683594,2004-01-06
33.17055130004883,2004-01-07
33.4921875,2004-01-08
33.995601654052734,2004-01-09
33.21249771118164,2004-01-12
32.54823303222656,2004-01-13
31.21973991394043,2004-01-14
29.779356002807617,2004-01-15
30.121999740600586,2004-01-16
30.57646942138672,2004-01-20
30.765268325805664,2004-01-21
29.92621612548828,2004-01-22
29.5416316986084,2004-01-23
29.199016571044922,2004-01-26
29.72342872619629,2004-01-27
29.17105484008789,2004-01-28
28.737539291381836,2004-01-29
29.129112243652344,2004-01-30
29.268943786621094,2004-02-02
29.017221450805664,2004-02-03
29.045202255249023,2004-02-04
29.471710205078125,2004-02-05
30.835180282592773,2004-02-06
31.212745666503906,2004-02-09
30.975013732910156,2004-02-10
31.765132904052734,2004-02-11
31.226749420166016,2004-02-12
30.947044372558594,2004-02-13
31.77909278869629,2004-02-17
30.506547927856445,2004-02-18
30.793224334716797,2004-02-19
29.8912410736084,2004-02-20
29.583585739135742,2004-02-23
30.604433059692383,2004-02-24
30.156944274902344,2004-02-25
30.40866470336914,2004-02-26
30.380693435668945,2004-02-27
30.625688552856445,2004-03-01
29.58267593383789,2004-03-02
29.449687957763672,2004-03-03
29.79267120361328,2004-03-04
30.772695541381836,2004-03-05
30.40868377685547,2004-03-08
30.415691375732422,2004-03-09
29.631671905517578,2004-03-10
29.92568016052246,2004-03-11
29.88368034362793,2004-03-12
29.393680572509766,2004-03-15
29.79267120361328,2004-03-16
30.142698287963867,2004-03-17
31.017704010009766,2004-03-18
31.066709518432617,2004-03-19
31.213706970214844,2004-03-22
31.276708602905273,2004-03-23
30.58368682861328,2004-03-24
31.64771270751953,2004-03-25
32.30573272705078,2004-03-26
32.2357292175293,2004-03-29
32.69773864746094,2004-03-30
32.64175033569336,2004-03-31
32.72575759887695,2004-04-01
32.116737365722656,2004-04-02
31.395713806152344,2004-04-05
31.710710525512695,2004-04-06
31.75272560119629,2004-04-07
31.542724609375,2004-04-08
31.682723999023438,2004-04-12
30.002702713012695,2004-04-13
29.848669052124023,2004-04-14
30.135683059692383,2004-04-15
30.142698287963867,2004-04-16
29.701677322387695,2004-04-19
27.95163345336914,2004-04-20
27.9166316986084,2004-04-21
28.476646423339844,2004-04-22
28.280651092529297,2004-04-23
28.385650634765625,2004-04-26
28.133638381958008,2004-04-27
26.22959327697754,2004-04-28
26.21558952331543,2004-04-29
26.180601119995117,2004-04-30
26.166593551635742,2004-05-03
27.328622817993164,2004-05-04
27.027605056762695,2004-05-05
26.502601623535156,2004-05-06
24.787559509277344,2004-05-07
25.43158531188965,2004-05-10
25.690587997436523,2004-05-11
25.536571502685547,2004-05-12
25.333580017089844,2004-05-13
25.865591049194336,2004-05-14
25.900592803955078,2004-05-17
26.278593063354492,2004-05-18
26.48859977722168,2004-05-19
26.341604232788086,2004-05-20
26.880596160888672,2004-05-21
27.13262176513672,2004-05-24
27.860641479492188,2004-05-25
27.84663200378418,2004-05-26
28.1196346282959,2004-05-27
27.84963035583496,2004-05-28
27.39377212524414,2004-06-01
27.225448608398438,2004-06-02
26.987003326416016,2004-06-03
27.639240264892578,2004-06-04
28.0319766998291,2004-06-07
27.695343017578125,2004-06-08
26.306705474853516,2004-06-09
26.608274459838867,2004-06-10
25.794736862182617,2004-06-14
26.629322052001953,2004-06-15
26.643352508544922,2004-06-16
27.03609848022461,2004-06-17
27.43584442138672,2004-06-18
27.35169219970703,2004-06-21
27.40078353881836,2004-06-22
27.239477157592773,2004-06-23
27.842605590820312,2004-06-24
27.912750244140625,2004-06-25
27.218446731567383,2004-06-28
26.70647621154785,2004-06-29
27.183382034301758,2004-06-30
26.72750473022461,2004-07-01
27.463905334472656,2004-07-02
27.625194549560547,2004-07-06
28.838504791259766,2004-07-07
29.48371696472168,2004-07-08
29.69411849975586,2004-07-09
29.097990036010742,2004-07-12
28.964736938476562,2004-07-13
29.30838394165039,2004-07-14
29.38553810119629,2004-07-15
29.63800811767578,2004-07-16
29.062910079956055,2004-07-19
29.03486442565918,2004-07-20
28.193279266357422,2004-07-21
28.38964080810547,2004-07-22
27.35169219970703,2004-07-23
26.916860580444336,2004-07-26
27.316612243652344,2004-07-27
27.632221221923828,2004-07-28
27.73741340637207,2004-07-29
28.382640838623047,2004-07-30
28.34756851196289,2004-08-02
28.3124942779541,2004-08-03
27.5831356048584,2004-08-04
27.071163177490234,2004-08-05
28.50186538696289,2004-08-06
28.550962448120117,2004-08-09
28.628101348876953,2004-08-10
28.249391555786133,2004-08-11
28.186264038085938,2004-08-12
28.698225021362305,2004-08-13
29.448646545410156,2004-08-16
29.37150764465332,2004-08-17
29.6450252532959,2004-08-18
30.87936782836914,2004-08-19
31.124820709228516,2004-08-20
30.697006225585938,2004-08-23
30.05179786682129,2004-08-24
30.886381149291992,2004-08-25
30.767135620117188,2004-08-26
30.830259323120117,2004-08-27
30.65494155883789,2004-08-30
31.13182258605957,2004-08-31
31.46552085876465,2004-09-01
31.25477409362793,2004-09-02
30.671693801879883,2004-09-03
30.503074645996094,2004-09-07
30.243144989013672,2004-09-08
30.278270721435547,2004-09-09
30.418787002563477,2004-09-10
30.489025115966797,2004-09-13
31.008901596069336,2004-09-14
30.411773681640625,2004-09-15
30.053489685058594,2004-09-16
29.18938446044922,2004-09-17
29.308822631835938,2004-09-20
30.130748748779297,2004-09-21
29.660062789916992,2004-09-22
29.751407623291016,2004-09-23
29.74437141418457,2004-09-24
29.92702865600586,2004-09-27
31.114274978637695,2004-09-28
31.107248306274414,2004-09-29
31.98537254333496,2004-09-30
31.641141891479492,2004-10-01
31.36014175415039,2004-10-04
32.168033599853516,2004-10-05
32.38582229614258,2004-10-06
32.03456115722656,2004-10-07
32.49119567871094,2004-10-08
32.20317459106445,2004-10-11
31.26179313659668,2004-10-12
30.88947296142578,2004-10-13
31.001853942871094,2004-10-14
31.458499908447266,2004-10-15
31.43742561340332,2004-10-18
31.46552085876465,2004-10-19
32.45608139038086,2004-10-20
32.60359191894531,2004-10-21
32.399864196777344,2004-10-22
33.481746673583984,2004-10-25
33.573062896728516,2004-10-26
32.877567291259766,2004-10-27
32.694923400878906,2004-10-28
33.38338088989258,2004-10-29
32.891639709472656,2004-11-01
32.18207931518555,2004-11-02
33.018089294433594,2004-11-03
33.678443908691406,2004-11-04
34.45822525024414,2004-11-05
34.409053802490234,2004-11-08
34.43715286254883,2004-11-09
33.966461181640625,2004-11-10
34.13508987426758,2004-11-11
34.87975311279297,2004-11-12
34.338802337646484,2004-11-15
34.56360626220703,2004-11-16
34.80948257446289,2004-11-17
34.163169860839844,2004-11-18
34.54253387451172,2004-11-19
34.69709014892578,2004-11-22
33.966461181640625,2004-11-23
33.6292610168457,2004-11-24
34.41606140136719,2004-11-26
34.6413459777832,2004-11-29
33.33197784423828,2004-11-30
33.20530700683594,2004-12-01
32.29014205932617,2004-12-02
32.649173736572266,2004-12-03
32.346473693847656,2004-12-06
31.895944595336914,2004-12-07
31.50876808166504,2004-12-08
31.642513275146484,2004-12-09
31.382043838500977,2004-12-10
32.064876556396484,2004-12-13
32.14933395385742,2004-12-14
32.20569610595703,2004-12-15
31.550994873046875,2004-12-16
31.43132781982422,2004-12-17
31.614364624023438,2004-12-20
31.99449348449707,2004-12-21
31.487632751464844,2004-12-22
31.656597137451172,2004-12-23
31.70587730407715,2004-12-27
31.45948600769043,2004-12-28
31.276451110839844,2004-12-29
31.353910446166992,2004-12-30
31.262386322021484,2004-12-31
29.819290161132812,2005-01-03
29.26317596435547,2005-01-04
29.333560943603516,2005-01-05
29.2842960357666,2005-01-06
29.213890075683594,2005-01-07
29.326526641845703,2005-01-10
29.875598907470703,2005-01-11
30.107921600341797,2005-01-12
29.770008087158203,2005-01-13
29.47434425354004,2005-01-14
29.889686584472656,2005-01-18
29.791120529174805,2005-01-19
29.39691734313965,2005-01-20
29.917844772338867,2005-01-21
29.7066650390625,2005-01-24
29.29836082458496,2005-01-25
29.594036102294922,2005-01-26
29.636262893676758,2005-01-27
29.565874099731445,2005-01-28
29.277246475219727,2005-01-31
29.17165184020996,2005-02-01
29.256118774414062,2005-02-02
28.77744483947754,2005-02-03
29.129413604736328,2005-02-04
28.53810691833496,2005-02-07
28.439542770385742,2005-02-08
28.509946823120117,2005-02-09
29.136445999145508,2005-02-10
29.657384872436523,2005-02-11
29.7066650390625,2005-02-14
29.805221557617188,2005-02-15
29.946006774902344,2005-02-16
30.00934410095215,2005-02-17
29.89672088623047,2005-02-18
31.32573699951172,2005-02-22
31.487632751464844,2005-02-23
31.466535568237305,2005-02-24
31.550994873046875,2005-02-25
31.677703857421875,2005-02-28
31.07802963256836,2005-03-01
31.113298416137695,2005-03-02
30.675886154174805,2005-03-03
31.48720932006836,2005-03-04
31.388458251953125,2005-03-07
32.355010986328125,2005-03-08
32.623104095458984,2005-03-09
32.27035140991211,2005-03-10
32.228023529052734,2005-03-11
31.952884674072266,2005-03-14
31.832937240600586,2005-03-15
31.7059268951416,2005-03-16
31.49427604675293,2005-03-17
31.578941345214844,2005-03-18
30.70409393310547,2005-03-21
30.13263511657715,2005-03-22
29.532939910888672,2005-03-23
29.483556747436523,2005-03-24
29.42005729675293,2005-03-28
29.264841079711914,2005-03-29
29.92098045349121,2005-03-30
29.808090209960938,2005-03-31
29.94921112060547,2005-04-01
29.504714965820312,2005-04-04
29.469449996948242,2005-04-05
29.744592666625977,2005-04-06
29.786928176879883,2005-04-07
29.61760902404785,2005-04-08
29.52589988708496,2005-04-11
29.497682571411133,2005-04-12
29.236616134643555,2005-04-13
28.36884880065918,2005-04-14
28.05840492248535,2005-04-15
28.820371627807617,2005-04-18
29.52589988708496,2005-04-19
29.08141326904297,2005-04-20
28.76392936706543,2005-04-21
28.735698699951172,2005-04-22
28.869752883911133,2005-04-25
28.397071838378906,2005-04-26
26.597990036010742,2005-04-27
25.98419952392578,2005-04-28
26.788488388061523,2005-04-29
26.612104415893555,2005-05-02
26.894309997558594,2005-05-03
27.416391372680664,2005-05-04
27.141246795654297,2005-05-05
26.894309997558594,2005-05-06
27.014245986938477,2005-05-09
26.478052139282227,2005-05-10
26.231122970581055,2005-05-11
25.46210289001465,2005-05-12
24.911806106567383,2005-05-13
24.763648986816406,2005-05-16
25.05290412902832,2005-05-17
25.46916389465332,2005-05-18
25.391544342041016,2005-05-19
24.99647331237793,2005-05-20
25.33510971069336,2005-05-23
25.94186019897461,2005-05-24
25.885412216186523,2005-05-25
25.751384735107422,2005-05-26
26.593252182006836,2005-05-27
26.345623016357422,2005-05-31
26.713510513305664,2005-06-01
26.63568687438965,2005-06-02
26.91867446899414,2005-06-03
26.607385635375977,2005-06-06
26.090940475463867,2005-06-07
25.998971939086914,2005-06-08
26.083879470825195,2005-06-09
26.932819366455078,2005-06-10
27.258249282836914,2005-06-13
26.939897537231445,2005-06-14
27.159196853637695,2005-06-15
28.100133895874023,2005-06-16
28.29114532470703,2005-06-17
27.831302642822266,2005-06-20
27.958629608154297,2005-06-21
27.937402725219727,2005-06-22
27.951547622680664,2005-06-23
28.093053817749023,2005-06-24
27.647357940673828,2005-06-27
27.32192039489746,2005-06-28
28.10719108581543,2005-06-29
27.61197853088379,2005-06-30
27.541242599487305,2005-07-01
26.89743995666504,2005-07-05
27.060161590576172,2005-07-06
26.961118698120117,2005-07-07
26.91867446899414,2005-07-08
27.3502140045166,2005-07-11
27.208730697631836,2005-07-12
26.911603927612305,2005-07-13
26.437599182128906,2005-07-14
26.076799392700195,2005-07-15
26.090940475463867,2005-07-18
26.310251235961914,2005-07-19
26.47296714782715,2005-07-20
27.12382698059082,2005-07-21
27.18750762939453,2005-07-22
26.840843200683594,2005-07-25
26.45882797241211,2005-07-26
26.791324615478516,2005-07-27
26.847923278808594,2005-07-28
26.564950942993164,2005-07-29
26.593252182006836,2005-08-01
26.982341766357422,2005-08-02
28.418479919433594,2005-08-03
28.001081466674805,2005-08-04
27.725175857543945,2005-08-05
27.562471389770508,2005-08-08
27.76761817932129,2005-08-09
28.192094802856445,2005-08-10
29.253280639648438,2005-08-11
29.338172912597656,2005-08-12
29.04811668395996,2005-08-15
28.89954376220703,2005-08-16
28.24868392944336,2005-08-17
