DRI,Date
18.77970314025879,2009-11-09
18.72219467163086,2009-11-10
18.756696701049805,2009-11-11
18.331192016601562,2009-11-12
18.45769500732422,2009-11-13
18.848695755004883,2009-11-16
18.676197052001953,2009-11-17
18.699199676513672,2009-11-18
18.22768783569336,2009-11-19
18.078187942504883,2009-11-20
18.285186767578125,2009-11-23
18.037940979003906,2009-11-24
17.888439178466797,2009-11-25
17.91143798828125,2009-11-27
18.07244110107422,2009-11-30
18.302444458007812,2009-12-01
18.57844352722168,2009-12-02
18.193191528320312,2009-12-03
18.52094268798828,2009-12-04
18.486448287963867,2009-12-07
18.348445892333984,2009-12-08
18.365692138671875,2009-12-09
18.474937438964844,2009-12-10
18.65894317626953,2009-12-11
18.584192276000977,2009-12-14
18.72219467163086,2009-12-15
19.18220329284668,2009-12-16
18.83144760131836,2009-12-17
20.1999568939209,2009-12-18
20.49896240234375,2009-12-21
20.65421485900879,2009-12-22
20.66571807861328,2009-12-23
20.65996551513672,2009-12-24
20.378215789794922,2009-12-28
20.42420768737793,2009-12-29
20.257461547851562,2009-12-30
20.16545867919922,2009-12-31
20.125211715698242,2010-01-04
20.03896141052246,2010-01-05
19.917333602905273,2010-01-06
20.102663040161133,2010-01-07
19.76675796508789,2010-01-08
19.714630126953125,2010-01-11
19.62196159362793,2010-01-12
19.755165100097656,2010-01-13
20.716577529907227,2010-01-14
20.444368362426758,2010-01-15
20.75711441040039,2010-01-19
21.156736373901367,2010-01-20
21.168331146240234,2010-01-21
20.94244956970215,2010-01-22
20.85556983947754,2010-01-25
21.127779006958008,2010-01-26
21.2088623046875,2010-01-27
21.689565658569336,2010-01-28
21.405780792236328,2010-01-29
21.921232223510742,2010-02-01
22.17606544494629,2010-02-02
22.01968765258789,2010-02-03
21.660612106323242,2010-02-04
21.770654678344727,2010-02-05
21.73590850830078,2010-02-08
22.245563507080078,2010-02-09
22.037063598632812,2010-02-10
22.44826316833496,2010-02-11
22.581478118896484,2010-02-12
23.403879165649414,2010-02-16
23.508129119873047,2010-02-17
23.467588424682617,2010-02-18
23.77454376220703,2010-02-19
23.77454376220703,2010-02-22
23.5255069732666,2010-02-23
23.739795684814453,2010-02-24
23.35755157470703,2010-02-25
23.484968185424805,2010-02-26
23.832456588745117,2010-03-01
23.461793899536133,2010-03-02
23.508129119873047,2010-03-03
23.42704200744629,2010-03-04
23.73400115966797,2010-03-05
24.318954467773438,2010-03-08
24.342119216918945,2010-03-09
24.46953582763672,2010-03-10
24.486913681030273,2010-03-11
24.336336135864258,2010-03-12
24.57958221435547,2010-03-15
24.672243118286133,2010-03-16
25.18769073486328,2010-03-17
25.18769073486328,2010-03-18
25.280364990234375,2010-03-19
25.558366775512695,2010-03-22
25.430950164794922,2010-03-23
26.01010513305664,2010-03-24
25.882694244384766,2010-03-25
25.651016235351562,2010-03-26
26.044864654541016,2010-03-29
25.946393966674805,2010-03-30
25.795804977416992,2010-03-31
25.77265167236328,2010-04-01
26.357603073120117,2010-04-05
26.21280860900879,2010-04-06
27.01649284362793,2010-04-07
27.01066780090332,2010-04-08
27.25527000427246,2010-04-09
27.307674407958984,2010-04-12
27.37175178527832,2010-04-13
27.587221145629883,2010-04-14
27.325149536132812,2010-04-15
27.29020881652832,2010-04-16
27.494043350219727,2010-04-19
27.44162368774414,2010-04-20
27.604692459106445,2010-04-21
28.33848762512207,2010-04-22
28.35013771057129,2010-04-23
27.959945678710938,2010-04-26
27.377567291259766,2010-04-27
26.66124153137207,2010-04-28
26.84760284423828,2010-04-29
26.061389923095703,2010-04-30
26.474884033203125,2010-05-03
25.531431198120117,2010-05-04
25.432416915893555,2010-05-05
24.978172302246094,2010-05-06
24.81510353088379,2010-05-07
25.845911026000977,2010-05-10
26.04975128173828,2010-05-11
26.276870727539062,2010-05-12
25.7410888671875,2010-05-13
25.315954208374023,2010-05-14
25.607135772705078,2010-05-17
25.467369079589844,2010-05-18
25.385833740234375,2010-05-19
24.419090270996094,2010-05-20
24.22690773010254,2010-05-21
24.069658279418945,2010-05-24
24.25019645690918,2010-05-25
24.494800567626953,2010-05-26
25.473194122314453,2010-05-27
24.983999252319336,2010-05-28
25.10628890991211,2010-06-01
25.688674926757812,2010-06-02
25.51395606994629,2010-06-03
24.61709213256836,2010-06-04
23.96483039855957,2010-06-07
24.13372230529785,2010-06-08
24.37831687927246,2010-06-09
24.92576026916504,2010-06-10
25.211109161376953,2010-06-11
25.50813865661621,2010-06-14
25.781856536865234,2010-06-15
26.008981704711914,2010-06-16
25.939083099365234,2010-06-17
25.904150009155273,2010-06-18
24.995637893676758,2010-06-21
24.686988830566406,2010-06-22
24.401609420776367,2010-06-23
22.98061752319336,2010-06-24
22.712722778320312,2010-06-25
23.1029109954834,2010-06-28
22.70107078552246,2010-06-29
22.625368118286133,2010-06-30
22.835025787353516,2010-07-01
22.40988540649414,2010-07-02
21.903215408325195,2010-07-06
22.490596771240234,2010-07-07
22.60806655883789,2010-07-08
23.16020393371582,2010-07-09
23.307043075561523,2010-07-12
24.199851989746094,2010-07-13
24.000144958496094,2010-07-14
24.146987915039062,2010-07-15
23.35403823852539,2010-07-16
23.324665069580078,2010-07-19
23.976648330688477,2010-07-20
23.894418716430664,2010-07-21
25.00455665588379,2010-07-22
25.00455665588379,2010-07-23
25.533201217651367,2010-07-26
25.362857818603516,2010-07-27
25.01042938232422,2010-07-28
24.652128219604492,2010-07-29
24.605144500732422,2010-07-30
24.845964431762695,2010-08-02
24.77548599243164,2010-08-03
24.851831436157227,2010-08-04
24.746112823486328,2010-08-05
24.564027786254883,2010-08-06
25.039794921875,2010-08-09
24.810726165771484,2010-08-10
23.688838958740234,2010-08-11
23.765195846557617,2010-08-12
23.28942108154297,2010-08-13
23.618350982666016,2010-08-16
24.06475830078125,2010-08-17
24.41131019592285,2010-08-18
24.11762046813965,2010-08-19
24.240970611572266,2010-08-20
24.211597442626953,2010-08-23
23.735824584960938,2010-08-24
23.988399505615234,2010-08-25
24.37607765197754,2010-08-26
24.957565307617188,2010-08-27
24.305585861206055,2010-08-30
24.235097885131836,2010-08-31
25.092662811279297,2010-09-01
25.97372055053711,2010-09-02
26.173437118530273,2010-09-03
26.067707061767578,2010-09-07
26.061819076538086,2010-09-08
25.77989959716797,2010-09-09
26.285037994384766,2010-09-10
26.737321853637695,2010-09-13
26.79604721069336,2010-09-14
26.825424194335938,2010-09-15
26.431880950927734,2010-09-16
26.273290634155273,2010-09-17
26.44949722290039,2010-09-20
25.856250762939453,2010-09-21
25.509702682495117,2010-09-22
25.30999755859375,2010-09-23
25.615436553955078,2010-09-24
25.474458694458008,2010-09-27
25.621299743652344,2010-09-28
25.292381286621094,2010-09-29
25.127910614013672,2010-09-30
25.251256942749023,2010-10-01
25.25712776184082,2010-10-04
25.850385665893555,2010-10-05
25.808956146240234,2010-10-06
26.217208862304688,2010-10-07
26.104799270629883,2010-10-08
26.13439178466797,2010-10-11
26.039722442626953,2010-10-12
26.110729217529297,2010-10-13
26.524883270263672,2010-10-14
26.471635818481445,2010-10-15
26.30597686767578,2010-10-18
25.939132690429688,2010-10-19
26.465723037719727,2010-10-20
26.35923194885254,2010-10-21
27.731916427612305,2010-10-22
27.60175323486328,2010-10-25
27.459733963012695,2010-10-26
26.702396392822266,2010-10-27
26.885814666748047,2010-10-28
27.045562744140625,2010-10-29
27.234893798828125,2010-11-01
27.31773567199707,2010-11-02
27.678665161132812,2010-11-03
28.323589324951172,2010-11-04
28.512937545776367,2010-11-05
28.41826629638672,2010-11-08
28.027748107910156,2010-11-09
28.530675888061523,2010-11-10
29.175601959228516,2010-11-11
28.78509521484375,2010-11-12
29.015859603881836,2010-11-15
28.14609718322754,2010-11-16
29.004005432128906,2010-11-17
28.909343719482422,2010-11-18
29.015859603881836,2010-11-19
29.110517501831055,2010-11-22
29.080928802490234,2010-11-23
29.39451789855957,2010-11-24
29.282100677490234,2010-11-26
29.14602279663086,2010-11-29
28.96259880065918,2010-11-30
29.18152618408203,2010-12-01
29.595699310302734,2010-12-02
29.773204803466797,2010-12-03
29.648942947387695,2010-12-06
29.76137351989746,2010-12-07
29.34719467163086,2010-12-08
29.364944458007812,2010-12-09
29.27619743347168,2010-12-10
28.72001075744629,2010-12-13
28.60759735107422,2010-12-14
28.98626136779785,2010-12-15
29.412263870239258,2010-12-16
29.51877212524414,2010-12-17
29.83828353881836,2010-12-20
28.12834358215332,2010-12-21
27.92716407775879,2010-12-22
27.660903930664062,2010-12-23
27.737817764282227,2010-12-27
27.560333251953125,2010-12-28
27.785152435302734,2010-12-29
27.720083236694336,2010-12-30
27.477495193481445,2010-12-31
27.625408172607422,2011-01-03
27.631322860717773,2011-01-04
27.31182289123535,2011-01-05
27.663352966308594,2011-01-06
27.71101188659668,2011-01-07
27.56206512451172,2011-01-10
27.150951385498047,2011-01-11
27.40715980529785,2011-01-12
27.46674156188965,2011-01-13
27.49652099609375,2011-01-14
27.228410720825195,2011-01-18
27.365446090698242,2011-01-19
27.669307708740234,2011-01-20
27.64548110961914,2011-01-21
27.60972023010254,2011-01-24
28.1995792388916,2011-01-25
27.258203506469727,2011-01-26
27.371402740478516,2011-01-27
26.91858673095703,2011-01-28
28.068498611450195,2011-01-31
28.80134391784668,2011-02-01
28.95623779296875,2011-02-02
29.373329162597656,2011-02-03
29.188610076904297,2011-02-04
28.735797882080078,2011-02-07
29.021793365478516,2011-02-08
29.170732498168945,2011-02-09
29.129037857055664,2011-02-10
29.486513137817383,2011-02-11
29.45077896118164,2011-02-14
29.38523292541504,2011-02-15
29.58185386657715,2011-02-16
29.754634857177734,2011-02-17
29.849971771240234,2011-02-18
28.90262794494629,2011-02-22
28.1340274810791,2011-02-23
27.895719528198242,2011-02-24
28.16978645324707,2011-02-25
28.080398559570312,2011-02-28
27.913593292236328,2011-03-01
27.669307708740234,2011-03-02
28.05061912536621,2011-03-03
27.597801208496094,2011-03-04
27.62163734436035,2011-03-07
27.60972023010254,2011-03-08
28.116165161132812,2011-03-09
27.973173141479492,2011-03-10
27.996999740600586,2011-03-11
27.883785247802734,2011-03-14
27.669307708740234,2011-03-15
27.359493255615234,2011-03-16
27.442909240722656,2011-03-17
27.520355224609375,2011-03-18
27.72888946533203,2011-03-21
27.848058700561523,2011-03-22
28.163818359375,2011-03-23
28.604721069335938,2011-03-24
27.186704635620117,2011-03-25
27.49652099609375,2011-03-28
28.2293643951416,2011-03-29
28.908588409423828,2011-03-30
29.27203369140625,2011-03-31
28.986042022705078,2011-04-01
28.95623779296875,2011-04-04
28.854951858520508,2011-04-05
28.830965042114258,2011-04-06
28.46510887145996,2011-04-07
28.12323760986328,2011-04-08
28.0032958984375,2011-04-11
28.105247497558594,2011-04-12
27.913326263427734,2011-04-13
28.417131423950195,2011-04-14
28.603059768676758,2011-04-15
28.32716941833496,2011-04-18
28.585067749023438,2011-04-19
29.064895629882812,2011-04-20
28.800983428955078,2011-04-21
28.806976318359375,2011-04-25
28.729013442993164,2011-04-26
28.42313003540039,2011-04-27
28.43511962890625,2011-04-28
28.17123031616211,2011-04-29
28.273178100585938,2011-05-02
28.12323760986328,2011-05-03
28.908945083618164,2011-05-04
29.346776962280273,2011-05-05
29.0468807220459,2011-05-06
28.932937622070312,2011-05-09
29.142845153808594,2011-05-10
29.31678009033203,2011-05-11
29.946552276611328,2011-05-12
30.17445182800293,2011-05-13
30.096494674682617,2011-05-16
30.042509078979492,2011-05-17
30.486337661743164,2011-05-18
31.206064224243164,2011-05-19
30.90017318725586,2011-05-20
30.870187759399414,2011-05-23
30.822216033935547,2011-05-24
30.576297760009766,2011-05-25
30.648273468017578,2011-05-26
30.540319442749023,2011-05-27
30.37837791442871,2011-05-31
29.988529205322266,2011-06-01
29.382753372192383,2011-06-02
28.83696746826172,2011-06-03
28.561071395874023,2011-06-06
28.711023330688477,2011-06-07
28.369152069091797,2011-06-08
28.537080764770508,2011-06-09
28.16522979736328,2011-06-10
28.12922477722168,2011-06-13
28.519092559814453,2011-06-14
28.195228576660156,2011-06-15
28.105247497558594,2011-06-16
28.261198043823242,2011-06-17
28.285186767578125,2011-06-20
29.0828800201416,2011-06-21
28.944934844970703,2011-06-22
29.196842193603516,2011-06-23
29.094871520996094,2011-06-24
28.92094612121582,2011-06-27
29.538707733154297,2011-06-28
29.568695068359375,2011-06-29
29.844593048095703,2011-06-30
31.661901473999023,2011-07-01
32.07572555541992,2011-07-05
31.937782287597656,2011-07-06
32.42755126953125,2011-07-07
32.179656982421875,2011-07-08
31.550813674926758,2011-07-11
31.762439727783203,2011-07-12
31.901504516601562,2011-07-13
31.71407127380371,2011-07-14
31.804763793945312,2011-07-15
31.756389617919922,2011-07-18
32.41546630859375,2011-07-19
32.08895492553711,2011-07-20
32.37917709350586,2011-07-21
32.21593475341797,2011-07-22
32.113136291503906,2011-07-25
32.04058074951172,2011-07-26
30.994518280029297,2011-07-27
30.62567901611328,2011-07-28
30.716392517089844,2011-07-29
30.311260223388672,2011-08-01
29.19266128540039,2011-08-02
29.79730796813965,2011-08-03
28.68475341796875,2011-08-04
28.999164581298828,2011-08-05
27.245668411254883,2011-08-08
27.886598587036133,2011-08-09
27.23963165283203,2011-08-10
29.289403915405273,2011-08-11
29.446609497070312,2011-08-12
29.603816986083984,2011-08-15
29.343826293945312,2011-08-16
29.30150604248047,2011-08-17
27.427059173583984,2011-08-18
27.179155349731445,2011-08-19
27.608461380004883,2011-08-22
28.648469924926758,2011-08-23
28.69683837890625,2011-08-24
27.36660385131836,2011-08-25
27.717308044433594,2011-08-26
28.82382583618164,2011-08-29
29.2470703125,2011-08-30
29.083818435668945,2011-08-31
28.721031188964844,2011-09-01
28.074058532714844,2011-09-02
27.922883987426758,2011-09-06
26.931245803833008,2011-09-07
26.81637191772461,2011-09-08
26.223812103271484,2011-09-09
26.247997283935547,2011-09-12
26.43544578552246,2011-09-13
27.173110961914062,2011-09-14
27.33032989501953,2011-09-15
27.57823371887207,2011-09-16
27.941024780273438,2011-09-19
27.106613159179688,2011-09-20
26.53218650817871,2011-09-21
26.943357467651367,2011-09-22
27.85033416748047,2011-09-23
28.926610946655273,2011-09-26
28.4066104888916,2011-09-27
26.786144256591797,2011-09-28
26.29636573791504,2011-09-29
25.84892463684082,2011-09-30
25.11125373840332,2011-10-03
25.407533645629883,2011-10-04
26.163347244262695,2011-10-05
26.450395584106445,2011-10-06
26.945068359375,2011-10-07
27.702356338500977,2011-10-10
28.038267135620117,2011-10-11
28.294763565063477,2011-10-12
28.508522033691406,2011-10-13
28.496301651000977,2011-10-14
27.806194305419922,2011-10-17
28.5573787689209,2011-10-18
28.154298782348633,2011-10-19
28.12376594543457,2011-10-20
28.80777931213379,2011-10-21
29.131460189819336,2011-10-24
28.7589111328125,2011-10-25
28.56348419189453,2011-10-26
29.88875961303711,2011-10-27
29.620040893554688,2011-10-28
29.24138069152832,2011-10-31
28.887168884277344,2011-11-01
28.78945541381836,2011-11-02
29.02762794494629,2011-11-03
28.92380714416504,2011-11-04
28.899383544921875,2011-11-07
29.06428337097168,2011-11-08
28.37415885925293,2011-11-09
28.41691780090332,2011-11-10
28.954347610473633,2011-11-11
28.85664176940918,2011-11-14
29.369638442993164,2011-11-15
28.752811431884766,2011-11-16
28.636768341064453,2011-11-17
28.380264282226562,2011-11-18
27.659610748291016,2011-11-21
27.51303482055664,2011-11-22
27.280967712402344,2011-11-23
27.238222122192383,2011-11-25
28.11764907836914,2011-11-28
28.3375301361084,2011-11-29
29.137557983398438,2011-11-30
28.978782653808594,2011-12-01
29.02762794494629,2011-12-02
29.149770736694336,2011-12-05
25.5404052734375,2011-12-06
26.5236759185791,2011-12-07
26.309911727905273,2011-12-08
26.389314651489258,2011-12-09
26.719097137451172,2011-12-12
26.5236759185791,2011-12-13
26.340456008911133,2011-12-14
26.71299934387207,2011-12-15
26.67634391784668,2011-12-16
26.340456008911133,2011-12-19
26.82903480529785,2011-12-20
27.299287796020508,2011-12-21
27.46418571472168,2011-12-22
27.91001319885254,2011-12-23
28.27644920349121,2011-12-27
27.610755920410156,2011-12-28
27.928329467773438,2011-12-29
27.836719512939453,2011-12-30
27.26875114440918,2012-01-03
27.45807456970215,2012-01-04
27.7512264251709,2012-01-05
27.33812713623047,2012-01-06
27.140838623046875,2012-01-09
27.36279296875,2012-01-10
27.461441040039062,2012-01-11
27.52925682067871,2012-01-12
27.473779678344727,2012-01-13
27.68341064453125,2012-01-17
28.256799697875977,2012-01-18
28.42943572998047,2012-01-19
28.824024200439453,2012-01-20
28.66373062133789,2012-01-23
28.410934448242188,2012-01-24
28.817874908447266,2012-01-25
28.768537521362305,2012-01-26
28.441768646240234,2012-01-27
28.515758514404297,2012-01-30
28.28146743774414,2012-01-31
28.922693252563477,2012-02-01
28.941190719604492,2012-02-02
29.915334701538086,2012-02-03
29.804359436035156,2012-02-06
30.30377960205078,2012-02-07
30.291439056396484,2012-02-08
30.470237731933594,2012-02-09
30.488744735717773,2012-02-10
30.390087127685547,2012-02-13
30.16813087463379,2012-02-14
30.346935272216797,2012-02-15
31.160781860351562,2012-02-16
31.382736206054688,2012-02-17
31.401248931884766,2012-02-21
30.901830673217773,2012-02-22
30.704524993896484,2012-02-23
30.32843589782715,2012-02-24
30.28527069091797,2012-02-27
31.47522735595703,2012-02-28
31.438228607177734,2012-02-29
30.91415786743164,2012-03-01
30.679872512817383,2012-03-02
31.32107925415039,2012-03-05
30.538066864013672,2012-03-06
31.185447692871094,2012-03-07
31.68486785888672,2012-03-08
31.7280216217041,2012-03-09
31.77733039855957,2012-03-12
32.46171951293945,2012-03-13
32.375404357910156,2012-03-14
32.696022033691406,2012-03-15
32.375404357910156,2012-03-16
32.39389419555664,2012-03-19
32.44938278198242,2012-03-20
32.26443099975586,2012-03-21
31.956153869628906,2012-03-22
31.395069122314453,2012-03-23
32.023948669433594,2012-03-26
31.333425521850586,2012-03-27
30.957324981689453,2012-03-28
31.259431838989258,2012-03-29
31.543048858642578,2012-03-30
31.604692459106445,2012-04-02
31.358076095581055,2012-04-03
30.895654678344727,2012-04-04
31.09467315673828,2012-04-05
30.64689826965332,2012-04-09
30.32352066040039,2012-04-10
31.001388549804688,2012-04-11
30.964073181152344,2012-04-12
31.268798828125,2012-04-13
31.225265502929688,2012-04-16
30.976505279541016,2012-04-17
31.23770523071289,2012-04-18
30.914316177368164,2012-04-19
31.051137924194336,2012-04-20
31.063575744628906,2012-04-23
31.337207794189453,2012-04-24
31.59218406677246,2012-04-25
31.629497528076172,2012-04-26
31.368309020996094,2012-04-27
31.14441680908203,2012-04-30
31.952884674072266,2012-05-01
31.704111099243164,2012-05-02
31.40561294555664,2012-05-03
31.48025131225586,2012-05-04
31.368309020996094,2012-05-07
31.187950134277344,2012-05-08
31.206615447998047,2012-05-09
31.648157119750977,2012-05-10
31.486461639404297,2012-05-11
31.362092971801758,2012-05-14
32.03372573852539,2012-05-15
33.19044494628906,2012-05-16
32.17053985595703,2012-05-17
31.797422409057617,2012-05-18
32.431739807128906,2012-05-21
32.57477569580078,2012-05-22
33.16556930541992,2012-05-23
33.1096076965332,2012-05-24
32.99767303466797,2012-05-25
33.42677307128906,2012-05-29
32.12700653076172,2012-05-30
32.17053985595703,2012-05-31
31.01382064819336,2012-06-01
30.578510284423828,2012-06-04
30.62203025817871,2012-06-05
30.976505279541016,2012-06-06
30.603382110595703,2012-06-07
31.107093811035156,2012-06-08
30.77750015258789,2012-06-11
30.839693069458008,2012-06-12
30.64689826965332,2012-06-13
31.17551612854004,2012-06-14
32.00263977050781,2012-06-15
32.095924377441406,2012-06-18
32.02129364013672,2012-06-19
31.99640464782715,2012-06-20
31.337207794189453,2012-06-21
31.11954689025879,2012-06-22
30.80858612060547,2012-06-25
31.113319396972656,2012-06-26
30.77750015258789,2012-06-27
30.59715461730957,2012-06-28
31.486461639404297,2012-06-29
31.536224365234375,2012-07-02
31.878238677978516,2012-07-03
32.263832092285156,2012-07-05
31.893339157104492,2012-07-06
31.981260299682617,2012-07-09
31.811702728271484,2012-07-10
31.635892868041992,2012-07-11
31.52284049987793,2012-07-12
31.535409927368164,2012-07-13
31.59819793701172,2012-07-16
32.20732116699219,2012-07-17
32.326622009277344,2012-07-18
32.70966720581055,2012-07-19
32.08800506591797,2012-07-20
31.334476470947266,2012-07-23
30.894906997680664,2012-07-24
30.800708770751953,2012-07-25
32.0189323425293,2012-07-26
32.646881103515625,2012-07-27
32.558963775634766,2012-07-30
32.138240814208984,2012-07-31
32.20732116699219,2012-08-01
32.150787353515625,2012-08-02
32.935726165771484,2012-08-03
33.174354553222656,2012-08-06
33.35017013549805,2012-08-07
33.57622528076172,2012-08-08
33.35017013549805,2012-08-09
33.18690490722656,2012-08-10
33.1994743347168,2012-08-13
33.532283782958984,2012-08-14
33.507164001464844,2012-08-15
33.80857467651367,2012-08-16
33.827415466308594,2012-08-17
33.5699577331543,2012-08-20
33.375282287597656,2012-08-21
33.18690490722656,2012-08-22
32.30778503417969,2012-08-23
32.872928619384766,2012-08-24
32.75990676879883,2012-08-27
32.70966720581055,2012-08-28
32.95457458496094,2012-08-29
32.778743743896484,2012-08-30
32.62175369262695,2012-08-31
32.50244903564453,2012-09-04
32.69710922241211,2012-09-05
33.60764694213867,2012-09-06
33.58879089355469,2012-09-07
33.871360778808594,2012-09-10
33.83369827270508,2012-09-11
34.27324676513672,2012-09-12
34.430233001708984,2012-09-13
33.93416213989258,2012-09-14
34.21045684814453,2012-09-17
34.44279861450195,2012-09-18
34.725364685058594,2012-09-19
34.361167907714844,2012-09-20
35.92475128173828,2012-09-21
35.560546875,2012-09-24
35.070743560791016,2012-09-25
35.020503997802734,2012-09-26
35.09585952758789,2012-09-27
35.00794219970703,2012-09-28
34.92003631591797,2012-10-01
34.832130432128906,2012-10-02
34.963993072509766,2012-10-03
35.19005584716797,2012-10-04
34.904937744140625,2012-10-05
34.91127014160156,2012-10-08
34.68316650390625,2012-10-09
34.6451530456543,2012-10-10
34.49310302734375,2012-10-11
34.43608093261719,2012-10-12
34.328369140625,2012-10-15
35.00630187988281,2012-10-16
34.91127014160156,2012-10-17
34.98096466064453,2012-10-18
34.10659408569336,2012-10-19
33.9988899230957,2012-10-22
33.86582946777344,2012-10-23
33.06116485595703,2012-10-24
33.36528778076172,2012-10-25
33.28926467895508,2012-10-26
33.339942932128906,2012-10-31
33.707427978515625,2012-11-01
33.34628677368164,2012-11-02
33.58705139160156,2012-11-05
34.258663177490234,2012-11-06
33.415977478027344,2012-11-07
32.535282135009766,2012-11-08
32.700016021728516,2012-11-09
32.54794692993164,2012-11-12
32.47191619873047,2012-11-13
31.89534568786621,2012-11-14
31.984052658081055,2012-11-15
32.2628288269043,2012-11-16
32.883758544921875,2012-11-19
33.25758361816406,2012-11-20
33.30827331542969,2012-11-21
33.91651153564453,2012-11-23
33.7327766418457,2012-11-26
33.549034118652344,2012-11-27
34.119266510009766,2012-11-28
33.992549896240234,2012-11-29
33.50468063354492,2012-11-30
33.21324157714844,2012-12-03
30.03255844116211,2012-12-04
29.905847549438477,2012-12-05
29.80446434020996,2012-12-06
29.563697814941406,2012-12-07
29.658740997314453,2012-12-10
29.34193992614746,2012-12-11
29.018802642822266,2012-12-12
29.09483528137207,2012-12-13
29.436973571777344,2012-12-14
29.70309829711914,2012-12-17
29.924850463867188,2012-12-18
29.658740997314453,2012-12-19
28.809720993041992,2012-12-20
28.594282150268555,2012-12-21
28.423227310180664,2012-12-24
28.207801818847656,2012-12-26
28.290170669555664,2012-12-27
28.1571102142334,2012-12-28
28.556283950805664,2012-12-31
28.765369415283203,2013-01-02
28.41056251525879,2013-01-03
29.436973571777344,2013-01-04
29.17085838317871,2013-01-07
29.02354621887207,2013-01-08
29.33741569519043,2013-01-09
28.978700637817383,2013-01-10
28.773725509643555,2013-01-11
28.594364166259766,2013-01-14
29.036357879638672,2013-01-15
29.055564880371094,2013-01-16
29.074785232543945,2013-01-17
29.068382263183594,2013-01-18
29.382259368896484,2013-01-22
29.14524269104004,2013-01-23
29.34381866455078,2013-01-24
29.382259368896484,2013-01-25
29.401472091674805,2013-01-28
29.45911979675293,2013-01-29
29.843456268310547,2013-01-30
29.785795211791992,2013-01-31
30.003599166870117,2013-02-01
30.061246871948242,2013-02-04
30.003599166870117,2013-02-05
30.31106185913086,2013-02-06
30.30466079711914,2013-02-07
30.33667755126953,2013-02-08
30.15731430053711,2013-02-11
29.984373092651367,2013-02-12
29.375858306884766,2013-02-13
29.158065795898438,2013-02-14
28.921051025390625,2013-02-15
28.985109329223633,2013-02-19
28.728891372680664,2013-02-20
28.65842056274414,2013-02-21
29.612855911254883,2013-02-22
28.985109329223633,2013-02-25
29.331010818481445,2013-02-26
29.9971866607666,2013-02-27
29.638471603393555,2013-02-28
29.58081817626953,2013-03-01
29.638471603393555,2013-03-04
29.8626708984375,2013-03-05
30.272628784179688,2013-03-06
30.41354751586914,2013-03-07
30.317466735839844,2013-03-08
30.484012603759766,2013-03-11
30.701797485351562,2013-03-12
31.393587112426758,2013-03-13
31.31032943725586,2013-03-14
31.624197006225586,2013-03-15
31.31032943725586,2013-03-18
31.169410705566406,2013-03-19
31.22065544128418,2013-03-20
31.3615665435791,2013-03-21
31.78432846069336,2013-03-22
32.271156311035156,2013-03-25
32.469722747802734,2013-03-26
32.45050811767578,2013-03-27
33.103878021240234,2013-03-28
32.604248046875,2013-04-01
32.87968826293945,2013-04-02
32.418487548828125,2013-04-03
32.71954345703125,2013-04-04
32.3736457824707,2013-04-05
32.283077239990234,2013-04-08
31.7654972076416,2013-04-09
32.45774459838867,2013-04-10
32.237789154052734,2013-04-11
32.515968322753906,2013-04-12
31.57790184020996,2013-04-15
31.985471725463867,2013-04-16
31.552019119262695,2013-04-17
31.590824127197266,2013-04-18
31.629657745361328,2013-04-19
31.7396297454834,2013-04-22
32.2701301574707,2013-04-23
32.57419967651367,2013-04-24
32.975303649902344,2013-04-25
32.988250732421875,2013-04-26
32.91709899902344,2013-04-29
33.402320861816406,2013-04-30
33.441123962402344,2013-05-01
33.85517501831055,2013-05-02
34.17219161987305,2013-05-03
34.230403900146484,2013-05-06
34.39214324951172,2013-05-07
34.48918533325195,2013-05-08
34.282161712646484,2013-05-09
34.650936126708984,2013-05-10
34.39214324951172,2013-05-13
34.78032302856445,2013-05-14
34.87736129760742,2013-05-15
34.146305084228516,2013-05-16
34.56681823730469,2013-05-17
34.57975387573242,2013-05-20
34.70915222167969,2013-05-21
34.042781829833984,2013-05-22
34.43095779418945,2013-05-23
34.17865753173828,2013-05-24
34.50212860107422,2013-05-28
34.230403900146484,2013-05-29
33.95221710205078,2013-05-30
33.512290954589844,2013-05-31
34.00398254394531,2013-06-03
34.469783782958984,2013-06-04
34.120418548583984,2013-06-05
34.48918533325195,2013-06-06
35.084388732910156,2013-06-07
35.362579345703125,2013-06-10
35.084388732910156,2013-06-11
34.07514572143555,2013-06-12
34.469783782958984,2013-06-13
33.99103546142578,2013-06-14
34.139827728271484,2013-06-17
34.37274169921875,2013-06-18
34.042781829833984,2013-06-19
33.143524169921875,2013-06-20
32.42539978027344,2013-06-21
31.720218658447266,2013-06-24
31.746095657348633,2013-06-25
32.056636810302734,2013-06-26
31.966068267822266,2013-06-27
32.65830612182617,2013-06-28
32.761817932128906,2013-07-01
32.93650436401367,2013-07-02
32.96884536743164,2013-07-03
33.20820999145508,2013-07-05
33.82295227050781,2013-07-08
33.93413543701172,2013-07-09
33.31939697265625,2013-07-10
33.05780792236328,2013-07-11
32.97934341430664,2013-07-12
33.45018005371094,2013-07-15
32.920467376708984,2013-07-16
32.41039276123047,2013-07-17
32.7439079284668,2013-07-18
32.364601135253906,2013-07-19
32.18803405761719,2013-07-22
32.18149948120117,2013-07-23
31.638704299926758,2013-07-24
31.6452579498291,2013-07-25
