HCA,Date
122.5328140258789,2018-08-13
123.82815551757812,2018-08-14
123.46623992919922,2018-08-15
122.8852310180664,2018-08-16
125.31398010253906,2018-08-17
125.209228515625,2018-08-20
124.39961242675781,2018-08-21
124.87583923339844,2018-08-22
124.84725952148438,2018-08-23
125.11396789550781,2018-08-24
125.01875305175781,2018-08-27
124.04722595214844,2018-08-28
125.84735870361328,2018-08-29
125.52349090576172,2018-08-30
128.0733184814453,2018-08-31
127.99694061279297,2018-09-04
127.76770782470703,2018-09-05
126.34478759765625,2018-09-06
126.50714874267578,2018-09-07
125.58082580566406,2018-09-10
125.84822082519531,2018-09-11
125.58082580566406,2018-09-12
127.81546783447266,2018-09-13
127.61490631103516,2018-09-14
126.72681427001953,2018-09-17
127.75816345214844,2018-09-18
125.98193359375,2018-09-19
126.72681427001953,2018-09-20
127.36663818359375,2018-09-21
128.26434326171875,2018-09-24
128.46487426757812,2018-09-25
130.47991943359375,2018-09-26
132.1033935546875,2018-09-27
132.85777282714844,2018-09-28
133.9846954345703,2018-10-01
131.7213897705078,2018-10-02
132.4090118408203,2018-10-03
132.9533233642578,2018-10-04
132.71456909179688,2018-10-05
132.62864685058594,2018-10-08
133.297119140625,2018-10-09
129.00924682617188,2018-10-10
126.46892547607422,2018-10-11
127.83457946777344,2018-10-12
126.78407287597656,2018-10-15
129.40078735351562,2018-10-16
130.32711791992188,2018-10-17
130.23158264160156,2018-10-18
127.69133758544922,2018-10-19
126.40208435058594,2018-10-22
124.74998474121094,2018-10-23
120.80587005615234,2018-10-24
121.34066772460938,2018-10-25
122.10468292236328,2018-10-26
123.193359375,2018-10-29
129.12380981445312,2018-10-30
127.51948547363281,2018-10-31
129.58221435546875,2018-11-01
128.38845825195312,2018-11-02
129.26702880859375,2018-11-05
129.15248107910156,2018-11-06
135.27392578125,2018-11-07
135.2548828125,2018-11-08
137.4703826904297,2018-11-09
135.52224731445312,2018-11-12
135.16888427734375,2018-11-13
133.554931640625,2018-11-14
131.5399627685547,2018-11-15
133.97515869140625,2018-11-16
129.07608032226562,2018-11-19
129.00924682617188,2018-11-20
128.74179077148438,2018-11-21
128.8563995361328,2018-11-23
129.41030883789062,2018-11-26
131.85507202148438,2018-11-27
137.8810577392578,2018-11-28
137.9956512451172,2018-11-29
137.84249877929688,2018-11-30
140.0443115234375,2018-12-03
136.06187438964844,2018-12-04
134.83651733398438,2018-12-06
130.05958557128906,2018-12-07
128.3938751220703,2018-12-10
128.17367553710938,2018-12-11
129.19802856445312,2018-12-12
130.49996948242188,2018-12-13
121.31938171386719,2018-12-14
117.86351013183594,2018-12-17
119.96002197265625,2018-12-18
117.0306396484375,2018-12-19
114.73310852050781,2018-12-20
114.95330810546875,2018-12-21
111.17194366455078,2018-12-24
116.11163330078125,2018-12-26
117.15509796142578,2018-12-27
117.2795639038086,2018-12-28
119.13671112060547,2018-12-31
116.56158447265625,2019-01-02
114.34062957763672,2019-01-03
118.12198638916016,2019-01-04
119.12715911865234,2019-01-07
120.80244445800781,2019-01-08
122.82235717773438,2019-01-09
124.21044158935547,2019-01-10
123.62651062011719,2019-01-11
123.7413558959961,2019-01-14
125.87616729736328,2019-01-15
126.66120147705078,2019-01-16
128.33645629882812,2019-01-17
128.79592895507812,2019-01-18
127.29295349121094,2019-01-22
128.07794189453125,2019-01-23
127.02491760253906,2019-01-24
127.22594451904297,2019-01-25
126.10591888427734,2019-01-28
132.136962890625,2019-01-29
133.12294006347656,2019-01-30
133.4771728515625,2019-01-31
133.7451934814453,2019-02-01
132.8357391357422,2019-02-04
133.75477600097656,2019-02-05
134.05157470703125,2019-02-06
134.61634826660156,2019-02-07
133.5728759765625,2019-02-08
132.74009704589844,2019-02-11
134.23345947265625,2019-02-12
134.87481689453125,2019-02-13
136.14805603027344,2019-02-14
138.10096740722656,2019-02-15
137.45957946777344,2019-02-19
136.25335693359375,2019-02-20
135.94700622558594,2019-02-21
137.89031982421875,2019-02-22
137.14366149902344,2019-02-25
136.43524169921875,2019-02-26
132.88365173339844,2019-02-27
133.48846435546875,2019-02-28
132.9412384033203,2019-03-01
130.6658935546875,2019-03-04
129.9842071533203,2019-03-05
123.59014129638672,2019-03-06
121.82361602783203,2019-03-07
119.75945281982422,2019-03-08
120.863525390625,2019-03-11
123.73414611816406,2019-03-12
125.59671020507812,2019-03-13
126.5087661743164,2019-03-14
127.06558990478516,2019-03-15
129.36978149414062,2019-03-18
131.16510009765625,2019-03-19
129.68663024902344,2019-03-20
131.44354248046875,2019-03-21
129.07211303710938,2019-03-22
127.36325073242188,2019-03-25
124.56941223144531,2019-03-26
123.54212951660156,2019-03-27
123.52291870117188,2019-03-28
125.17427825927734,2019-03-29
126.71034240722656,2019-04-01
125.43346405029297,2019-04-02
125.97114562988281,2019-04-03
127.06558990478516,2019-04-04
128.7265167236328,2019-04-05
126.57593536376953,2019-04-08
126.9983901977539,2019-04-09
128.58248901367188,2019-04-10
124.93421936035156,2019-04-11
122.76448059082031,2019-04-12
122.01560974121094,2019-04-15
109.8130874633789,2019-04-16
107.5377197265625,2019-04-17
110.63875579833984,2019-04-18
110.40835571289062,2019-04-22
115.38152313232422,2019-04-23
118.89537811279297,2019-04-24
119.58663177490234,2019-04-25
120.537109375,2019-04-26
120.41230773925781,2019-04-29
122.15003967285156,2019-04-30
119.13539123535156,2019-05-01
120.50831604003906,2019-05-02
120.59469604492188,2019-05-03
123.63814544677734,2019-05-06
121.45877838134766,2019-05-07
120.09546661376953,2019-05-08
119.62503051757812,2019-05-09
118.80897521972656,2019-05-10
117.29205322265625,2019-05-13
117.35926818847656,2019-05-14
118.26176452636719,2019-05-15
117.8008804321289,2019-05-16
118.57855987548828,2019-05-17
120.67150115966797,2019-05-20
123.09089660644531,2019-05-21
123.09089660644531,2019-05-22
121.65079498291016,2019-05-23
118.89537811279297,2019-05-24
118.12733459472656,2019-05-28
116.99443054199219,2019-05-29
117.67610168457031,2019-05-30
116.5105972290039,2019-05-31
118.50445556640625,2019-06-03
120.91249084472656,2019-06-04
120.16120147705078,2019-06-05
121.37483978271484,2019-06-06
123.68655395507812,2019-06-07
125.47814178466797,2019-06-10
123.33015441894531,2019-06-11
122.06834411621094,2019-06-12
122.69445037841797,2019-06-13
121.97203063964844,2019-06-14
123.45537567138672,2019-06-17
124.3126449584961,2019-06-18
125.31441497802734,2019-06-19
123.36869812011719,2019-06-20
123.51316833496094,2019-06-21
126.26798248291016,2019-06-24
130.20748901367188,2019-06-25
128.7434539794922,2019-06-26
129.16725158691406,2019-06-27
130.1979217529297,2019-06-28
129.591064453125,2019-07-01
130.3616485595703,2019-07-02
133.09716796875,2019-07-03
133.43429565429688,2019-07-05
132.30734252929688,2019-07-08
130.02450561523438,2019-07-09
131.65235900878906,2019-07-10
133.5498809814453,2019-07-11
136.30467224121094,2019-07-12
135.73638916015625,2019-07-15
134.561279296875,2019-07-16
134.82130432128906,2019-07-17
136.0349578857422,2019-07-18
134.3493194580078,2019-07-19
135.39926147460938,2019-07-22
135.49562072753906,2019-07-23
138.0192108154297,2019-07-24
136.65142822265625,2019-07-25
139.72410583496094,2019-07-26
140.78367614746094,2019-07-29
127.9150619506836,2019-07-30
128.5989227294922,2019-07-31
124.77497100830078,2019-08-01
122.46327209472656,2019-08-02
118.99569702148438,2019-08-05
119.75665283203125,2019-08-06
121.4615249633789,2019-08-07
121.96240997314453,2019-08-08
122.81002807617188,2019-08-09
121.17256164550781,2019-08-12
123.19532775878906,2019-08-13
118.73563385009766,2019-08-14
118.73563385009766,2019-08-15
119.37134552001953,2019-08-16
120.02633666992188,2019-08-19
118.65857696533203,2019-08-20
119.03422546386719,2019-08-21
117.7435073852539,2019-08-22
115.3740005493164,2019-08-23
115.98081970214844,2019-08-26
113.08154296875,2019-08-27
114.67086029052734,2019-08-28
116.3083267211914,2019-08-29
116.16336059570312,2019-08-30
115.93141174316406,2019-09-03
117.23607635498047,2019-09-04
120.07735443115234,2019-09-05
121.8652114868164,2019-09-06
123.22787475585938,2019-09-09
125.73090362548828,2019-09-10
126.86161041259766,2019-09-11
124.36824035644531,2019-09-12
124.7354965209961,2019-09-13
124.61952209472656,2019-09-16
120.79248809814453,2019-09-17
121.31436920166016,2019-09-18
122.56104278564453,2019-09-19
120.10633850097656,2019-09-20
119.29454803466797,2019-09-23
117.21674346923828,2019-09-24
115.1003189086914,2019-09-25
114.16288757324219,2019-09-26
114.96498107910156,2019-09-27
116.3759765625,2019-09-30
113.10948181152344,2019-10-01
111.2249755859375,2019-10-02
112.05608367919922,2019-10-03
113.66999816894531,2019-10-04
114.21118927001953,2019-10-07
112.72290802001953,2019-10-08
113.60237121582031,2019-10-09
114.57842254638672,2019-10-10
116.38565826416016,2019-10-11
115.4192123413086,2019-10-14
117.42936706542969,2019-10-15
117.35206604003906,2019-10-16
118.6760482788086,2019-10-17
119.48783111572266,2019-10-18
119.4588394165039,2019-10-21
121.02444458007812,2019-10-22
121.04375457763672,2019-10-23
120.80216217041016,2019-10-24
122.0295181274414,2019-10-25
122.60935974121094,2019-10-28
130.45668029785156,2019-10-29
130.24404907226562,2019-10-30
129.0553436279297,2019-10-31
129.1616668701172,2019-11-01
131.64537048339844,2019-11-04
129.8284912109375,2019-11-05
130.34071350097656,2019-11-06
131.63572692871094,2019-11-07
132.24452209472656,2019-11-08
130.78524780273438,2019-11-11
130.6016387939453,2019-11-12
129.87681579589844,2019-11-13
129.97344970703125,2019-11-14
133.4138946533203,2019-11-15
132.18653869628906,2019-11-18
134.1483917236328,2019-11-19
135.0664520263672,2019-11-20
134.61224365234375,2019-11-21
134.5253143310547,2019-11-22
136.7866973876953,2019-11-25
134.23538208007812,2019-11-26
135.23080444335938,2019-11-27
134.38760375976562,2019-11-29
134.22280883789062,2019-12-02
133.91268920898438,2019-12-03
136.27749633789062,2019-12-04
136.3453826904297,2019-12-05
140.15426635742188,2019-12-06
138.4387969970703,2019-12-09
138.05113220214844,2019-12-10
138.13832092285156,2019-12-11
139.156005859375,2019-12-12
138.4581756591797,2019-12-13
139.24322509765625,2019-12-16
139.01058959960938,2019-12-17
139.64059448242188,2019-12-18
140.9102020263672,2019-12-19
142.98431396484375,2019-12-20
144.17637634277344,2019-12-23
143.42039489746094,2019-12-24
143.7014617919922,2019-12-26
144.6609649658203,2019-12-27
143.00364685058594,2019-12-30
143.25564575195312,2019-12-31
142.94552612304688,2020-01-02
143.3816375732422,2020-01-03
143.92437744140625,2020-01-06
143.73056030273438,2020-01-07
144.6803436279297,2020-01-08
142.87767028808594,2020-01-09
143.57546997070312,2020-01-10
142.62567138671875,2020-01-13
143.3525848388672,2020-01-14
142.712890625,2020-01-15
143.2168731689453,2020-01-16
143.8274688720703,2020-01-17
142.70321655273438,2020-01-21
142.6063232421875,2020-01-22
142.170166015625,2020-01-23
139.0299835205078,2020-01-24
137.2370147705078,2020-01-27
141.01681518554688,2020-01-28
140.7648468017578,2020-01-29
139.0299835205078,2020-01-30
134.5232696533203,2020-01-31
137.43081665039062,2020-02-03
139.92164611816406,2020-02-04
146.38612365722656,2020-02-05
144.6609649658203,2020-02-06
141.43357849121094,2020-02-07
142.1604461669922,2020-02-10
144.95172119140625,2020-02-11
145.9208984375,2020-02-12
146.23104858398438,2020-02-13
144.96139526367188,2020-02-14
143.66270446777344,2020-02-18
145.45571899414062,2020-02-19
143.54640197753906,2020-02-20
143.43980407714844,2020-02-21
135.70567321777344,2020-02-24
128.90196228027344,2020-02-25
124.4146499633789,2020-02-26
123.4357681274414,2020-02-27
123.51356506347656,2020-02-28
131.33224487304688,2020-03-02
125.22511291503906,2020-03-03
131.50729370117188,2020-03-04
124.31097412109375,2020-03-05
123.69831085205078,2020-03-06
113.5262680053711,2020-03-09
117.5425796508789,2020-03-10
109.49050903320312,2020-03-11
98.71554565429688,2020-03-12
101.40929412841797,2020-03-13
82.12519073486328,2020-03-16
75.3276138305664,2020-03-17
66.25444793701172,2020-03-18
81.20133209228516,2020-03-19
76.33897399902344,2020-03-20
76.5918197631836,2020-03-23
84.36187744140625,2020-03-24
90.05081939697266,2020-03-25
91.8401870727539,2020-03-26
84.92589569091797,2020-03-27
88.45597839355469,2020-03-30
87.37653350830078,2020-03-31
81.42501068115234,2020-04-01
81.59033203125,2020-04-02
79.57731628417969,2020-04-03
91.00385284423828,2020-04-06
95.89539337158203,2020-04-07
105.0852279663086,2020-04-08
105.0852279663086,2020-04-09
100.75773620605469,2020-04-13
109.44190216064453,2020-04-14
106.46614074707031,2020-04-15
105.33808135986328,2020-04-16
112.47602081298828,2020-04-17
107.38998413085938,2020-04-20
102.56651306152344,2020-04-21
101.64268493652344,2020-04-22
101.85662078857422,2020-04-23
104.8615493774414,2020-04-24
107.83731842041016,2020-04-27
106.252197265625,2020-04-28
110.21014404296875,2020-04-29
106.85511779785156,2020-04-30
101.97333526611328,2020-05-01
100.75773620605469,2020-05-04
103.5292739868164,2020-05-05
96.74142456054688,2020-05-06
99.71719360351562,2020-05-07
104.9490737915039,2020-05-08
101.27313995361328,2020-05-11
96.80949401855469,2020-05-12
97.54857635498047,2020-05-13
96.43995666503906,2020-05-14
96.02178955078125,2020-05-15
102.69293975830078,2020-05-18
101.00086212158203,2020-05-19
103.49037170410156,2020-05-20
105.07550811767578,2020-05-21
103.75293731689453,2020-05-22
106.06744384765625,2020-05-26
110.53105926513672,2020-05-27
106.7481460571289,2020-05-28
103.95716857910156,2020-05-29
105.83403015136719,2020-06-01
106.018798828125,2020-06-02
104.9685287475586,2020-06-03
104.0155029296875,2020-06-04
112.37875366210938,2020-06-05
114.79051208496094,2020-06-08
112.8066635131836,2020-06-09
107.059326171875,2020-06-10
98.3265609741211,2020-06-11
97.78197479248047,2020-06-12
100.68965911865234,2020-06-15
101.38985443115234,2020-06-16
96.37188720703125,2020-06-17
97.34436798095703,2020-06-18
94.84510803222656,2020-06-19
95.61335754394531,2020-06-22
96.35243225097656,2020-06-23
91.14972686767578,2020-06-24
90.78018188476562,2020-06-25
89.93413543701172,2020-06-26
93.55171966552734,2020-06-29
94.3880386352539,2020-06-30
95.37996673583984,2020-07-01
95.27299499511719,2020-07-02
96.4788589477539,2020-07-06
93.59061431884766,2020-07-07
92.99739074707031,2020-07-08
91.742919921875,2020-07-09
94.05741119384766,2020-07-10
94.16439819335938,2020-07-13
96.23574829101562,2020-07-14
102.74159240722656,2020-07-15
104.19055938720703,2020-07-16
103.1402816772461,2020-07-17
102.08031463623047,2020-07-20
106.32028198242188,2020-07-21
119.04991149902344,2020-07-22
123.47465515136719,2020-07-23
122.05484771728516,2020-07-24
121.87981414794922,2020-07-27
120.54752349853516,2020-07-28
126.20728302001953,2020-07-29
124.52493286132812,2020-07-30
123.15373992919922,2020-07-31
122.40493774414062,2020-08-03
124.85556030273438,2020-08-04
126.81995391845703,2020-08-05
128.67738342285156,2020-08-06
126.6838150024414,2020-08-07
128.82325744628906,2020-08-10
127.96746063232422,2020-08-11
128.49261474609375,2020-08-12
127.07279205322266,2020-08-13
130.7292938232422,2020-08-14
130.60284423828125,2020-08-17
130.2236328125,2020-08-18
129.3775634765625,2020-08-19
127.5395736694336,2020-08-20
128.86212158203125,2020-08-21
130.68067932128906,2020-08-24
130.4180908203125,2020-08-25
128.00637817382812,2020-08-26
130.7195587158203,2020-08-27
132.24632263183594,2020-08-28
131.98374938964844,2020-08-31
130.50559997558594,2020-09-01
134.3663330078125,2020-09-02
132.83958435058594,2020-09-03
133.27716064453125,2020-09-04
128.88157653808594,2020-09-08
130.1263427734375,2020-09-09
130.9626922607422,2020-09-10
130.3111114501953,2020-09-11
131.98374938964844,2020-09-14
132.0615692138672,2020-09-15
134.2107391357422,2020-09-16
133.3646697998047,2020-09-17
128.60931396484375,2020-09-18
121.99649810791016,2020-09-21
117.32864379882812,2020-09-22
113.1275634765625,2020-09-23
113.73050689697266,2020-09-24
117.23140716552734,2020-09-25
118.01910400390625,2020-09-28
116.87156677246094,2020-09-29
121.24768829345703,2020-09-30
121.13101196289062,2020-10-01
123.5524673461914,2020-10-02
126.58658599853516,2020-10-05
124.83612060546875,2020-10-06
125.51686096191406,2020-10-07
128.20086669921875,2020-10-08
130.2722625732422,2020-10-09
126.64491271972656,2020-10-12
129.2803192138672,2020-10-13
130.95298767089844,2020-10-14
133.99679565429688,2020-10-15
131.40029907226562,2020-10-16
130.6320343017578,2020-10-19
132.6645050048828,2020-10-20
132.23663330078125,2020-10-21
131.4878387451172,2020-10-22
132.82980346679688,2020-10-23
131.70176696777344,2020-10-26
126.96583557128906,2020-10-27
123.06621551513672,2020-10-28
122.01729583740234,2020-10-29
120.59668731689453,2020-10-30
127.07701110839844,2020-11-02
132.41893005371094,2020-11-03
128.24462890625,2020-11-04
133.8492889404297,2020-11-05
134.763916015625,2020-11-06
143.34600830078125,2020-11-09
148.00680541992188,2020-11-10
141.54591369628906,2020-11-11
140.6896209716797,2020-11-12
145.71043395996094,2020-11-13
147.72462463378906,2020-11-16
148.9019317626953,2020-11-17
147.16024780273438,2020-11-18
146.78079223632812,2020-11-19
143.36546325683594,2020-11-20
145.36988830566406,2020-11-23
150.87721252441406,2020-11-24
149.4760284423828,2020-11-25
148.92140197753906,2020-11-27
146.06072998046875,2020-11-30
147.8121795654297,2020-12-01
148.4835968017578,2020-12-02
148.62953186035156,2020-12-03
153.42652893066406,2020-12-04
151.1788330078125,2020-12-07
154.89578247070312,2020-12-08
155.61582946777344,2020-12-09
157.42564392089844,2020-12-10
153.31948852539062,2020-12-11
156.520751953125,2020-12-14
156.60833740234375,2020-12-15
157.20188903808594,2020-12-16
160.30581665039062,2020-12-17
159.90687561035156,2020-12-18
158.69061279296875,2020-12-21
158.8657684326172,2020-12-22
161.38587951660156,2020-12-23
160.0682373046875,2020-12-24
159.8343048095703,2020-12-28
159.66864013671875,2020-12-29
158.22622680664062,2020-12-30
160.28265380859375,2020-12-31
159.4834747314453,2021-01-04
160.8186492919922,2021-01-05
166.22767639160156,2021-01-06
169.1904754638672,2021-01-07
167.9040069580078,2021-01-08
167.01710510253906,2021-01-11
167.86500549316406,2021-01-12
166.13995361328125,2021-01-13
163.995849609375,2021-01-14
164.483154296875,2021-01-15
161.88096618652344,2021-01-19
163.68397521972656,2021-01-20
163.14793395996094,2021-01-21
162.7288818359375,2021-01-22
164.15179443359375,2021-01-25
159.96104431152344,2021-01-26
153.03160095214844,2021-01-27
159.639404296875,2021-01-28
158.35292053222656,2021-01-29
162.68988037109375,2021-02-01
161.63731384277344,2021-02-02
168.72265625,2021-02-03
174.74571228027344,2021-02-04
172.2994384765625,2021-02-05
174.3948211669922,2021-02-08
170.96424865722656,2021-02-09
170.3502197265625,2021-02-10
171.0909423828125,2021-02-11
169.10272216796875,2021-02-12
169.58029174804688,2021-02-16
171.9583282470703,2021-02-17
170.17481994628906,2021-02-18
172.86471557617188,2021-02-19
170.37950134277344,2021-02-22
170.62315368652344,2021-02-23
170.9739532470703,2021-02-24
170.58416748046875,2021-02-25
167.6603546142578,2021-02-26
171.00323486328125,2021-03-01
173.65411376953125,2021-03-02
171.12020874023438,2021-03-03
171.86087036132812,2021-03-04
179.04367065429688,2021-03-05
184.4039764404297,2021-03-08
179.64794921875,2021-03-09
180.66148376464844,2021-03-10
180.5250701904297,2021-03-11
184.61837768554688,2021-03-12
186.9476776123047,2021-03-15
181.2612762451172,2021-03-16
181.24172973632812,2021-03-17
183.7136688232422,2021-03-18
184.2705535888672,2021-03-19
183.8601837158203,2021-03-22
179.44398498535156,2021-03-23
180.3526153564453,2021-03-24
183.0492706298828,2021-03-25
186.68386840820312,2021-03-26
182.89292907714844,2021-03-29
184.21194458007812,2021-03-30
184.0165252685547,2021-03-31
181.8767852783203,2021-04-01
183.68434143066406,2021-04-05
182.1015167236328,2021-04-06
182.4825897216797,2021-04-07
183.72341918945312,2021-04-08
186.49819946289062,2021-04-09
187.2603302001953,2021-04-12
184.25103759765625,2021-04-13
186.56661987304688,2021-04-14
189.04832458496094,2021-04-15
192.4093475341797,2021-04-16
190.41616821289062,2021-04-19
188.5109100341797,2021-04-20
192.99557495117188,2021-04-21
196.8842010498047,2021-04-22
197.8514862060547,2021-04-23
195.95599365234375,2021-04-26
194.39276123046875,2021-04-27
193.93353271484375,2021-04-28
197.30430603027344,2021-04-29
196.44454956054688,2021-04-30
199.81533813476562,2021-05-03
201.6033172607422,2021-05-04
203.06890869140625,2021-05-05
204.5247344970703,2021-05-06
205.68739318847656,2021-05-07
207.02593994140625,2021-05-10
202.01370239257812,2021-05-11
199.42454528808594,2021-05-12
202.70741271972656,2021-05-13
206.64488220214844,2021-05-14
204.69078063964844,2021-05-17
200.73377990722656,2021-05-18
198.99462890625,2021-05-19
201.47633361816406,2021-05-20
201.6424102783203,2021-05-21
201.38839721679688,2021-05-24
205.38450622558594,2021-05-25
206.96730041503906,2021-05-26
208.7845916748047,2021-05-27
209.85935974121094,2021-05-28
210.91455078125,2021-06-01
205.79486083984375,2021-06-02
208.36444091796875,2021-06-03
208.86277770996094,2021-06-04
207.0063934326172,2021-06-07
205.0229949951172,2021-06-08
203.52809143066406,2021-06-09
205.2770233154297,2021-06-10
206.83053588867188,2021-06-11
203.08843994140625,2021-06-14
205.2233123779297,2021-06-15
202.48126220703125,2021-06-16
202.92196655273438,2021-06-17
197.19302368164062,2021-06-18
203.7837371826172,2021-06-21
205.49755859375,2021-06-22
201.88389587402344,2021-06-23
200.19947814941406,2021-06-24
203.32345581054688,2021-06-25
202.63796997070312,2021-06-28
201.61949157714844,2021-06-29
202.4617156982422,2021-06-30
207.4463653564453,2021-07-01
210.4038543701172,2021-07-02
210.39405822753906,2021-07-06
212.44081115722656,2021-07-07
209.62042236328125,2021-07-08
214.26231384277344,2021-07-09
215.78024291992188,2021-07-12
214.69322204589844,2021-07-13
214.22312927246094,2021-07-14
215.7312774658203,2021-07-15
214.66383361816406,2021-07-16
213.12632751464844,2021-07-19
243.7492218017578,2021-07-20
244.0919647216797,2021-07-21
241.68287658691406,2021-07-22
243.3183135986328,2021-07-23
240.67420959472656,2021-07-26
242.56423950195312,2021-07-27
240.84068298339844,2021-07-28
242.76991271972656,2021-07-29
243.06369018554688,2021-07-30
245.8057861328125,2021-08-02
248.2638397216797,2021-08-03
243.12246704101562,2021-08-04
243.90589904785156,2021-08-05
244.9439697265625,2021-08-06
243.49459838867188,2021-08-09
235.67974853515625,2021-08-10
236.16940307617188,2021-08-11
237.52084350585938,2021-08-12
237.9517364501953,2021-08-13
241.21279907226562,2021-08-16
239.95932006835938,2021-08-17
237.4522705078125,2021-08-18
241.39886474609375,2021-08-19
244.1801300048828,2021-08-20
244.48367309570312,2021-08-23
244.3172149658203,2021-08-24
246.87319946289062,2021-08-25
245.8449249267578,2021-08-26
246.63818359375,2021-08-27
248.24424743652344,2021-08-30
247.74481201171875,2021-08-31
247.43141174316406,2021-09-01
248.03858947753906,2021-09-02
247.7154083251953,2021-09-03
246.91236877441406,2021-09-07
249.16477966308594,2021-09-08
252.91552734375,2021-09-09
251.38783264160156,2021-09-10
252.3573455810547,2021-09-13
249.39981079101562,2021-09-14
251.61724853515625,2021-09-15
256.70941162109375,2021-09-16
253.8640594482422,2021-09-17
250.2239990234375,2021-09-20
251.01870727539062,2021-09-21
253.38333129882812,2021-09-22
250.71456909179688,2021-09-23
251.49948120117188,2021-09-24
250.7342071533203,2021-09-27
247.05487060546875,2021-09-28
247.45713806152344,2021-09-29
238.14599609375,2021-09-30
243.12042236328125,2021-10-01
239.7747039794922,2021-10-04
238.5286102294922,2021-10-05
235.01608276367188,2021-10-06
237.7142791748047,2021-10-07
235.88931274414062,2021-10-08
233.04397583007812,2021-10-11
234.5647735595703,2021-10-12
234.50588989257812,2021-10-13
237.93991088867188,2021-10-14
242.2275848388672,2021-10-15
241.94305419921875,2021-10-18
243.99363708496094,2021-10-19
246.13258361816406,2021-10-20
255.10032653808594,2021-10-21
248.3401641845703,2021-10-22
237.25311279296875,2021-10-25
236.850830078125,2021-10-26
240.74603271484375,2021-10-27
245.9461669921875,2021-10-28
245.74012756347656,2021-10-29
246.2601318359375,2021-11-01
243.7581787109375,2021-11-02
245.2887725830078,2021-11-03
242.7476043701172,2021-11-04
243.59136962890625,2021-11-05
242.9634552001953,2021-11-08
241.50152587890625,2021-11-09
240.64791870117188,2021-11-10
239.39205932617188,2021-11-11
240.64791870117188,2021-11-12
237.98898315429688,2021-11-15
237.16482543945312,2021-11-16
239.26449584960938,2021-11-17
238.66598510742188,2021-11-18
234.55496215820312,2021-11-19
235.8991241455078,2021-11-22
237.11573791503906,2021-11-23
235.33006286621094,2021-11-24
226.64682006835938,2021-11-26
225.58718872070312,2021-11-29
221.3387908935547,2021-11-30
221.3583984375,2021-12-01
227.6868438720703,2021-12-02
225.69509887695312,2021-12-03
229.3646240234375,2021-12-06
234.10362243652344,2021-12-07
235.97760009765625,2021-12-08
236.89010620117188,2021-12-09
238.96035766601562,2021-12-10
239.97291564941406,2021-12-13
240.9658203125,2021-12-14
249.5384063720703,2021-12-15
249.6858673095703,2021-12-16
249.49908447265625,2021-12-17
241.4672088623047,2021-12-20
242.8533935546875,2021-12-21
247.8081512451172,2021-12-22
247.78851318359375,2021-12-23
249.4794158935547,2021-12-27
252.41888427734375,2021-12-28
254.11961364746094,2021-12-29
253.74603271484375,2021-12-30
252.576171875,2021-12-31
249.7841796875,2022-01-03
255.86949157714844,2022-01-04
254.59153747558594,2022-01-05
250.20692443847656,2022-01-06
247.94578552246094,2022-01-07
245.25213623046875,2022-01-10
246.09756469726562,2022-01-11
245.0850067138672,2022-01-12
250.1085968017578,2022-01-13
252.65481567382812,2022-01-14
244.52462768554688,2022-01-18
241.18209838867188,2022-01-19
236.68939208984375,2022-01-20
233.90721130371094,2022-01-21
239.48135375976562,2022-01-24
235.06729125976562,2022-01-25
235.9422149658203,2022-01-26
224.98074340820312,2022-01-27
232.60955810546875,2022-01-28
235.99136352539062,2022-01-31
233.3173828125,2022-02-01
236.7188720703125,2022-02-02
236.78770446777344,2022-02-03
235.03778076171875,2022-02-04
228.48056030273438,2022-02-07
235.43101501464844,2022-02-08
239.30441284179688,2022-02-09
235.95205688476562,2022-02-10
233.55331420898438,2022-02-11
231.4396514892578,2022-02-14
238.2918243408203,2022-02-15
247.72952270507812,2022-02-16
246.5596466064453,2022-02-17
239.97291564941406,2022-02-18
240.19903564453125,2022-02-22
237.692138671875,2022-02-23
239.44204711914062,2022-02-24
249.00753784179688,2022-02-25
246.07791137695312,2022-02-28
248.1522216796875,2022-03-01
256.71502685546875,2022-03-02
259.64459228515625,2022-03-03
260.9226379394531,2022-03-04
255.42710876464844,2022-03-07
253.66738891601562,2022-03-08
259.890380859375,2022-03-09
262.58404541015625,2022-03-10
262.48577880859375,2022-03-11
257.0098876953125,2022-03-14
262.6528625488281,2022-03-15
262.3966979980469,2022-03-16
263.0075378417969,2022-03-17
256.8109130859375,2022-03-18
257.6778259277344,2022-03-21
256.48577880859375,2022-03-22
256.7419128417969,2022-03-23
256.7320861816406,2022-03-24
256.2197570800781,2022-03-25
260.4855651855469,2022-03-28
259.73681640625,2022-03-29
251.17576599121094,2022-03-30
246.90017700195312,2022-03-31
247.02825927734375,2022-04-01
241.94485473632812,2022-04-04
239.99423217773438,2022-04-05
246.76226806640625,2022-04-06
250.85069274902344,2022-04-07
254.8504180908203,2022-04-08
254.34796142578125,2022-04-11
257.01776123046875,2022-04-12
254.80117797851562,2022-04-13
257.0669860839844,2022-04-14
256.05230712890625,2022-04-18
258.0718994140625,2022-04-19
271.0759582519531,2022-04-20
265.4408264160156,2022-04-21
207.5135955810547,2022-04-22
207.37567138671875,2022-04-25
211.74977111816406,2022-04-26
209.0800018310547,2022-04-27
215.69039916992188,2022-04-28
211.3655548095703,2022-04-29
