SYF,Date
46.57036209106445,2021-08-06
46.16498947143555,2021-08-09
47.258541107177734,2021-08-10
48.27667999267578,2021-08-11
48.6631965637207,2021-08-12
48.842315673828125,2021-08-13
48.51236343383789,2021-08-16
47.78646469116211,2021-08-17
47.08885192871094,2021-08-18
46.202693939208984,2021-08-19
46.381813049316406,2021-08-20
46.86260223388672,2021-08-23
47.333961486816406,2021-08-24
48.474647521972656,2021-08-25
47.86187744140625,2021-08-26
48.97429656982422,2021-08-27
46.523216247558594,2021-08-30
46.900306701660156,2021-08-31
45.8067512512207,2021-09-01
45.54279327392578,2021-09-02
44.66606521606445,2021-09-03
44.006160736083984,2021-09-07
43.06344223022461,2021-09-08
43.91189193725586,2021-09-09
44.609500885009766,2021-09-10
45.901023864746094,2021-09-13
44.948875427246094,2021-09-14
45.47679901123047,2021-09-15
45.901023864746094,2021-09-16
45.66534423828125,2021-09-17
44.5717887878418,2021-09-20
44.80746841430664,2021-09-21
45.580501556396484,2021-09-22
46.985145568847656,2021-09-23
47.352813720703125,2021-09-24
48.75746536254883,2021-09-27
47.767608642578125,2021-09-28
47.64506149291992,2021-09-29
46.08013916015625,2021-09-30
47.051143646240234,2021-10-01
46.77775573730469,2021-10-04
47.28682327270508,2021-10-05
46.99457931518555,2021-10-06
46.77775573730469,2021-10-07
47.08885192871094,2021-10-08
46.24983215332031,2021-10-11
46.8437385559082,2021-10-12
45.62763214111328,2021-10-13
46.73061752319336,2021-10-14
47.30567932128906,2021-10-15
48.088134765625,2021-10-18
49.36080551147461,2021-10-19
48.96485900878906,2021-10-20
46.278114318847656,2021-10-21
46.37238311767578,2021-10-22
46.08956527709961,2021-10-25
46.14613342285156,2021-10-26
44.006160736083984,2021-10-27
44.18527603149414,2021-10-28
43.995845794677734,2021-10-29
44.86723327636719,2021-11-01
44.876705169677734,2021-11-02
45.653377532958984,2021-11-03
45.45447540283203,2021-11-04
46.5910758972168,2021-11-05
46.65737533569336,2021-11-08
46.70473098754883,2021-11-09
46.875221252441406,2021-11-10
47.08360290527344,2021-11-11
47.528770446777344,2021-11-12
47.481414794921875,2021-11-15
46.998355865478516,2021-11-16
46.02277374267578,2021-11-17
45.795448303222656,2021-11-18
45.35028839111328,2021-11-19
45.795448303222656,2021-11-22
47.08360290527344,2021-11-23
47.14043426513672,2021-11-24
45.160858154296875,2021-11-26
44.63044357299805,2021-11-29
42.42354965209961,2021-11-30
41.447959899902344,2021-12-01
43.228633880615234,2021-12-02
42.887657165527344,2021-12-03
43.89165115356445,2021-12-06
45.07560729980469,2021-12-07
44.81040573120117,2021-12-08
45.35975646972656,2021-12-09
45.34081268310547,2021-12-10
43.89165115356445,2021-12-13
44.35576629638672,2021-12-14
44.2515754699707,2021-12-15
45.10402297973633,2021-12-16
44.18527603149414,2021-12-17
41.883663177490234,2021-12-20
43.692752838134766,2021-12-21
43.52226257324219,2021-12-22
43.721168518066406,2021-12-23
43.740108489990234,2021-12-27
44.005306243896484,2021-12-28
43.84429168701172,2021-12-29
43.81587600708008,2021-12-30
43.93901062011719,2021-12-31
44.51678466796875,2022-01-03
45.61549758911133,2022-01-04
44.43153381347656,2022-01-05
45.04719543457031,2022-01-06
45.66284942626953,2022-01-07
45.74809646606445,2022-01-10
46.18379211425781,2022-01-11
46.43952560424805,2022-01-12
46.846805572509766,2022-01-13
46.098541259765625,2022-01-14
44.744102478027344,2022-01-18
43.228633880615234,2022-01-19
42.77400207519531,2022-01-20
42.073097229003906,2022-01-21
42.556148529052734,2022-01-24
43.664329528808594,2022-01-25
42.972896575927734,2022-01-26
42.073097229003906,2022-01-27
39.23159408569336,2022-01-28
40.33978271484375,2022-01-31
40.61446762084961,2022-02-01
40.443965911865234,2022-02-02
40.01774215698242,2022-02-03
40.254539489746094,2022-02-04
40.623931884765625,2022-02-07
41.656341552734375,2022-02-08
42.5130729675293,2022-02-09
42.00855255126953,2022-02-10
41.68489456176758,2022-02-11
41.91336441040039,2022-02-14
42.63683319091797,2022-02-15
42.69393539428711,2022-02-16
41.5611457824707,2022-02-17
41.33268737792969,2022-02-18
40.65681457519531,2022-02-22
39.60017776489258,2022-02-23
39.257484436035156,2022-02-24
41.11373519897461,2022-02-25
40.72344970703125,2022-02-28
37.57257080078125,2022-03-01
37.84862518310547,2022-03-02
37.02045440673828,2022-03-03
35.48785400390625,2022-03-04
33.0889892578125,2022-03-07
33.374576568603516,2022-03-08
34.45977020263672,2022-03-09
33.72679138183594,2022-03-10
33.355533599853516,2022-03-11
33.774383544921875,2022-03-14
34.40264892578125,2022-03-15
35.85910415649414,2022-03-16
35.649681091308594,2022-03-17
35.78295135498047,2022-03-18
34.63111877441406,2022-03-21
35.7924690246582,2022-03-22
34.593040466308594,2022-03-23
34.6501579284668,2022-03-24
34.90717315673828,2022-03-25
34.126590728759766,2022-03-28
34.99284744262695,2022-03-29
34.012359619140625,2022-03-30
33.136592864990234,2022-03-31
33.469764709472656,2022-04-01
33.86005401611328,2022-04-04
33.5744743347168,2022-04-05
34.05044174194336,2022-04-06
33.93621063232422,2022-04-07
34.87861633300781,2022-04-08
34.76438522338867,2022-04-11
35.097557067871094,2022-04-12
35.66872024536133,2022-04-13
35.887657165527344,2022-04-14
38.10565185546875,2022-04-18
38.743438720703125,2022-04-19
38.53401565551758,2022-04-20
37.886714935302734,2022-04-21
36.154197692871094,2022-04-22
36.449302673339844,2022-04-25
35.706790924072266,2022-04-26
35.049964904785156,2022-04-27
36.239871978759766,2022-04-28
35.24411392211914,2022-04-29
35.74199676513672,2022-05-02
36.66115951538086,2022-05-03
38.432456970214844,2022-05-04
37.656917572021484,2022-05-05
36.43136978149414,2022-05-06
35.45475769042969,2022-05-09
34.62176513671875,2022-05-10
33.82707214355469,2022-05-11
31.624914169311523,2022-05-12
32.1227912902832,2022-05-13
31.749385833740234,2022-05-16
33.89409637451172,2022-05-17
31.67279052734375,2022-05-18
31.174909591674805,2022-05-19
31.07916259765625,2022-05-20
32.64939498901367,2022-05-23
31.510019302368164,2022-05-24
32.4962043762207,2022-05-25
33.68345260620117,2022-05-26
34.60261535644531,2022-05-27
35.464332580566406,2022-05-31
34.3441047668457,2022-06-01
34.67921447753906,2022-06-02
33.93239212036133,2022-06-03
34.26750564575195,2022-06-06
34.82283401489258,2022-06-07
33.47281265258789,2022-06-08
32.410030364990234,2022-06-09
30.16957664489746,2022-06-10
28.43657112121582,2022-06-13
28.254655838012695,2022-06-14
29.17381477355957,2022-06-15
27.689754486083984,2022-06-16
28.618488311767578,2022-06-17
27.97698974609375,2022-06-21
27.804649353027344,2022-06-22
27.01953125,2022-06-23
28.28337860107422,2022-06-24
28.19721031188965,2022-06-27
27.728052139282227,2022-06-28
27.316343307495117,2022-06-29
26.445056915283203,2022-06-30
27.373790740966797,2022-07-01
27.70890235900879,2022-07-05
27.34506607055664,2022-07-06
28.235506057739258,2022-07-07
28.417423248291016,2022-07-08
28.484447479248047,2022-07-11
29.164241790771484,2022-07-12
28.74295997619629,2022-07-13
28.704662322998047,2022-07-14
30.05467987060547,2022-07-15
30.140853881835938,2022-07-18
31.490869522094727,2022-07-19
31.88343048095703,2022-07-20
31.270654678344727,2022-07-21
31.28980255126953,2022-07-22
31.423847198486328,2022-07-25
30.399364471435547,2022-07-26
31.194063186645508,2022-07-27
31.270654678344727,2022-07-28
32.28311538696289,2022-07-29
32.53382110595703,2022-08-01
31.646713256835938,2022-08-02
32.78452682495117,2022-08-03
32.55310821533203,2022-08-04
32.68810272216797,2022-08-05
33.199153900146484,2022-08-08
32.68810272216797,2022-08-09
34.38518524169922,2022-08-10
34.819095611572266,2022-08-11
34.848026275634766,2022-08-12
34.47196960449219,2022-08-15
34.7419548034668,2022-08-16
33.941627502441406,2022-08-17
34.10554885864258,2022-08-18
33.08344650268555,2022-08-19
32.18669128417969,2022-08-22
32.78452682495117,2022-08-23
33.10273361206055,2022-08-24
33.8741340637207,2022-08-25
32.44704818725586,2022-08-26
31.55992889404297,2022-08-29
31.781709671020508,2022-08-30
31.579212188720703,2022-08-31
30.904237747192383,2022-09-01
30.827098846435547,2022-09-02
29.89177894592285,2022-09-06
30.807815551757812,2022-09-07
31.43457794189453,2022-09-08
32.22526168823242,2022-09-09
33.07380294799805,2022-09-12
30.470327377319336,2022-09-13
30.605321884155273,2022-09-14
31.43457794189453,2022-09-15
31.34779167175293,2022-09-16
31.5406436920166,2022-09-19
30.50889778137207,2022-09-20
29.535001754760742,2022-09-21
28.66717529296875,2022-09-22
28.223623275756836,2022-09-23
27.201515197753906,2022-09-26
27.105091094970703,2022-09-27
27.95363426208496,2022-09-28
27.808996200561523,2022-09-29
27.18222999572754,2022-09-30
28.792530059814453,2022-10-03
30.547468185424805,2022-10-04
30.614961624145508,2022-10-05
30.3642578125,2022-10-06
29.73749542236328,2022-10-07
29.90142059326172,2022-10-10
29.814638137817383,2022-10-11
30.171409606933594,2022-10-12
31.222444534301758,2022-10-13
30.29676055908203,2022-10-14
31.01995086669922,2022-10-17
31.42493438720703,2022-10-18
30.460683822631836,2022-10-19
30.4317569732666,2022-10-20
31.251371383666992,2022-10-21
31.887771606445312,2022-10-24
33.700565338134766,2022-10-25
33.79698944091797,2022-10-26
33.81627655029297,2022-10-27
34.838382720947266,2022-10-28
34.50843811035156,2022-10-31
34.838382720947266,2022-11-01
33.90677261352539,2022-11-02
33.013973236083984,2022-11-03
33.98440933227539,2022-11-04
35.12950897216797,2022-11-07
35.022762298583984,2022-11-08
33.97469711303711,2022-11-09
37.58469772338867,2022-11-10
39.04033279418945,2022-11-11
36.633670806884766,2022-11-14
34.8577880859375,2022-11-15
34.149375915527344,2022-11-16
34.401695251464844,2022-11-17
34.828678131103516,2022-11-18
35.2265510559082,2022-11-21
35.44004821777344,2022-11-22
35.75058364868164,2022-11-23
35.954376220703125,2022-11-25
35.3430061340332,2022-11-28
36.177574157714844,2022-11-29
36.46870422363281,2022-11-30
34.877201080322266,2022-12-01
34.256126403808594,2022-12-02
33.37303161621094,2022-12-05
33.61564254760742,2022-12-06
33.60594177246094,2022-12-07
33.88736343383789,2022-12-08
34.07174301147461,2022-12-09
34.51813888549805,2022-12-12
34.34346389770508,2022-12-13
33.3342170715332,2022-12-14
32.5966911315918,2022-12-15
32.227928161621094,2022-12-16
31.422475814819336,2022-12-19
31.684490203857422,2022-12-20
32.29585647583008,2022-12-21
31.383657455444336,2022-12-22
31.781532287597656,2022-12-23
31.597152709960938,2022-12-27
31.150753021240234,2022-12-28
31.86886978149414,2022-12-29
31.888277053833008,2022-12-30
31.432178497314453,2023-01-03
32.12118148803711,2023-01-04
31.034303665161133,2023-01-05
31.830053329467773,2023-01-06
31.33513641357422,2023-01-09
31.86886978149414,2023-01-10
32.76166534423828,2023-01-11
32.58699035644531,2023-01-12
32.48024368286133,2023-01-13
32.674320220947266,2023-01-17
32.227928161621094,2023-01-18
31.616559982299805,2023-01-19
34.36287307739258,2023-01-20
33.53800964355469,2023-01-23
34.32405471801758,2023-01-24
35.78940200805664,2023-01-25
35.46915817260742,2023-01-26
35.964080810546875,2023-01-27
35.080989837646484,2023-01-30
35.643836975097656,2023-01-31
34.26583480834961,2023-02-01
36.67249298095703,2023-02-02
36.17454528808594,2023-02-03
35.55943298339844,2023-02-06
36.076908111572266,2023-02-07
35.56919479370117,2023-02-08
35.383689880371094,2023-02-09
35.55943298339844,2023-02-10
36.1550178527832,2023-02-13
35.4617919921875,2023-02-14
35.647300720214844,2023-02-15
34.80762481689453,2023-02-16
34.9247932434082,2023-02-17
34.17298126220703,2023-02-21
34.61235427856445,2023-02-22
35.07124328613281,2023-02-23
34.954078674316406,2023-02-24
34.661170959472656,2023-02-27
34.86620330810547,2023-02-28
35.129825592041016,2023-03-01
34.89550018310547,2023-03-02
35.52037811279297,2023-03-03
34.76856994628906,2023-03-06
33.83125686645508,2023-03-07
33.6652717590332,2023-03-08
32.44480514526367,2023-03-09
31.370800018310547,2023-03-10
28.55885124206543,2023-03-13
29.740259170532227,2023-03-14
28.217121124267578,2023-03-15
28.470977783203125,2023-03-16
27.816808700561523,2023-03-17
27.777755737304688,2023-03-20
29.193490982055664,2023-03-21
28.256175994873047,2023-03-22
27.3481502532959,2023-03-23
27.377443313598633,2023-03-24
27.65082550048828,2023-03-27
27.494606018066406,2023-03-28
27.9730281829834,2023-03-29
27.875391006469727,2023-03-30
28.392868041992188,2023-03-31
28.68577766418457,2023-04-03
28.24641227722168,2023-04-04
27.82657241821289,2023-04-05
27.94373893737793,2023-04-06
28.119482040405273,2023-04-10
29.14467430114746,2023-04-11
28.832233428955078,2023-04-12
29.066564559936523,2023-04-13
29.095853805541992,2023-04-14
29.252073287963867,2023-04-17
29.535221099853516,2023-04-18
30.062461853027344,2023-04-19
29.154438018798828,2023-04-20
29.017744064331055,2023-04-21
28.881053924560547,2023-04-24
28.45145034790039,2023-04-25
28.45145034790039,2023-04-26
28.6564884185791,2023-04-27
28.812707901000977,2023-04-28
28.409252166748047,2023-05-01
27.10047721862793,2023-05-02
27.267763137817383,2023-05-03
26.33292579650879,2023-05-04
26.903669357299805,2023-05-05
26.962711334228516,2023-05-08
27.021751403808594,2023-05-09
26.687179565429688,2023-05-10
26.972551345825195,2023-05-11
26.647817611694336,2023-05-12
27.52361297607422,2023-05-15
27.435049057006836,2023-05-16
28.301006317138672,2023-05-17
29.521215438842773,2023-05-18
29.5408992767334,2023-05-19
29.865631103515625,2023-05-22
30.180522918701172,2023-05-23
29.580259323120117,2023-05-24
29.521215438842773,2023-05-25
30.406850814819336,2023-05-26
30.731586456298828,2023-05-30
30.46589469909668,2023-05-31
31.046478271484375,2023-06-01
32.512699127197266,2023-06-02
32.187965393066406,2023-06-05
33.250732421875,2023-06-06
33.6541862487793,2023-06-07
33.231048583984375,2023-06-08
33.15232467651367,2023-06-09
33.20153045654297,2023-06-12
33.59514236450195,2023-06-13
33.00471878051758,2023-06-14
32.906314849853516,2023-06-15
32.374935150146484,2023-06-16
32.187965393066406,2023-06-20
32.286373138427734,2023-06-21
32.158443450927734,2023-06-22
32.17812728881836,2023-06-23
32.06004333496094,2023-06-26
32.83742904663086,2023-06-27
33.30977249145508,2023-06-28
33.52626037597656,2023-06-29
33.3786506652832,2023-06-30
33.83131408691406,2023-07-03
33.20153045654297,2023-07-05
32.906314849853516,2023-07-06
33.07360076904297,2023-07-07
33.40817642211914,2023-07-10
34.165889739990234,2023-07-11
34.31349182128906,2023-07-12
35.10072326660156,2023-07-13
34.343017578125,2023-07-14
34.94327926635742,2023-07-17
35.59274673461914,2023-07-18
35.53370666503906,2023-07-19
34.33317565917969,2023-07-20
34.11668395996094,2023-07-21
35.26801300048828,2023-07-24
34.5988655090332,2023-07-25
34.303653717041016,2023-07-26
34.17572784423828,2023-07-27
34.284759521484375,2023-07-28
34.235198974609375,2023-07-31
34.413612365722656,2023-08-01
33.83872985839844,2023-08-02
33.997314453125,2023-08-03
34.05678939819336,2023-08-04
34.44334411621094,2023-08-07
34.53255081176758,2023-08-08
34.096435546875,2023-08-09
34.096435546875,2023-08-10
34.46316909790039,2023-08-11
33.92793273925781,2023-08-14
33.18455123901367,2023-08-15
32.579933166503906,2023-08-16
32.76826095581055,2023-08-17
32.87728500366211,2023-08-18
32.61958312988281,2023-08-21
31.50946807861328,2023-08-22
31.747346878051758,2023-08-23
31.668054580688477,2023-08-24
31.568937301635742,2023-08-25
31.697790145874023,2023-08-28
32.25284957885742,2023-08-29
32.07443618774414,2023-08-30
31.995141983032227,2023-08-31
32.371788024902344,2023-09-01
31.519376754760742,2023-09-05
31.449995040893555,2023-09-06
30.647144317626953,2023-09-07
31.00396728515625,2023-09-08
31.42026138305664,2023-09-11
31.995141983032227,2023-09-12
31.519376754760742,2023-09-13
32.00505447387695,2023-09-14
32.23302459716797,2023-09-15
31.85637664794922,2023-09-18
32.084346771240234,2023-09-19
31.876201629638672,2023-09-20
31.52928924560547,2023-09-21
31.103084564208984,2023-09-22
31.15264320373535,2023-09-25
30.815643310546875,2023-09-26
29.913673400878906,2023-09-27
30.597585678100586,2023-09-28
30.30023193359375,2023-09-29
30.10199737548828,2023-10-02
28.843204498291016,2023-10-03
28.783735275268555,2023-10-04
28.456645965576172,2023-10-05
29.061262130737305,2023-10-06
29.100910186767578,2023-10-09
29.576675415039062,2023-10-10
29.39826202392578,2023-10-11
29.170291900634766,2023-10-12
28.615234375,2023-10-13
29.388351440429688,2023-10-16
30.230850219726562,2023-10-17
29.636144638061523,2023-10-18
28.50620460510254,2023-10-19
28.119647979736328,2023-10-20
28.367441177368164,2023-10-23
27.12847137451172,2023-10-24
27.45555877685547,2023-10-25
27.752910614013672,2023-10-26
27.842117309570312,2023-10-27
28.079999923706055,2023-10-30
28.049999237060547,2023-10-31
27.969999313354492,2023-11-01
29.079999923706055,2023-11-02
30.149999618530273,2023-11-03
29.510000228881836,2023-11-06
29.350000381469727,2023-11-07
29.31999969482422,2023-11-08
29.149999618530273,2023-11-09
29.56999969482422,2023-11-10
29.459999084472656,2023-11-13
30.299999237060547,2023-11-14
29.760000228881836,2023-11-15
28.90999984741211,2023-11-16
29.8799991607666,2023-11-17
29.81999969482422,2023-11-20
29.469999313354492,2023-11-21
29.68000030517578,2023-11-22
29.829999923706055,2023-11-24
29.389999389648438,2023-11-27
30.889999389648438,2023-11-28
31.219999313354492,2023-11-29
32.36000061035156,2023-11-30
33.83000183105469,2023-12-01
33.970001220703125,2023-12-04
33.97999954223633,2023-12-05
34.29999923706055,2023-12-06
34.900001525878906,2023-12-07
35.290000915527344,2023-12-08
35.45000076293945,2023-12-11
35.599998474121094,2023-12-12
