DVA,Date
65.76000213623047,2017-07-21
65.4800033569336,2017-07-24
65.37000274658203,2017-07-25
64.88999938964844,2017-07-26
64.87999725341797,2017-07-27
65.47000122070312,2017-07-28
64.77999877929688,2017-07-31
64.12999725341797,2017-08-01
58.459999084472656,2017-08-02
58.5,2017-08-03
57.70000076293945,2017-08-04
56.849998474121094,2017-08-07
57.04999923706055,2017-08-08
56.52000045776367,2017-08-09
56.130001068115234,2017-08-10
56.54999923706055,2017-08-11
56.91999816894531,2017-08-14
56.97999954223633,2017-08-15
57.34000015258789,2017-08-16
56.560001373291016,2017-08-17
56.22999954223633,2017-08-18
56.470001220703125,2017-08-21
56.779998779296875,2017-08-22
56.709999084472656,2017-08-23
56.939998626708984,2017-08-24
57.22999954223633,2017-08-25
57.31999969482422,2017-08-28
57.06999969482422,2017-08-29
57.52000045776367,2017-08-30
58.560001373291016,2017-08-31
57.880001068115234,2017-09-01
57.22999954223633,2017-09-05
57.41999816894531,2017-09-06
57.369998931884766,2017-09-07
58.310001373291016,2017-09-08
59.79999923706055,2017-09-11
60.290000915527344,2017-09-12
59.779998779296875,2017-09-13
59.709999084472656,2017-09-14
59.630001068115234,2017-09-15
60.709999084472656,2017-09-18
59.279998779296875,2017-09-19
60.529998779296875,2017-09-20
61.2599983215332,2017-09-21
57.4900016784668,2017-09-22
57.68000030517578,2017-09-25
58.470001220703125,2017-09-26
58.310001373291016,2017-09-27
58.470001220703125,2017-09-28
59.38999938964844,2017-09-29
60.18000030517578,2017-10-02
60.90999984741211,2017-10-03
59.91999816894531,2017-10-04
60.380001068115234,2017-10-05
59.81999969482422,2017-10-06
53.88999938964844,2017-10-09
54.31999969482422,2017-10-10
54.560001373291016,2017-10-11
54.400001525878906,2017-10-12
54.72999954223633,2017-10-13
56.93000030517578,2017-10-16
56.4900016784668,2017-10-17
57.720001220703125,2017-10-18
58.70000076293945,2017-10-19
59.349998474121094,2017-10-20
61.0,2017-10-23
62.5,2017-10-24
62.599998474121094,2017-10-25
61.529998779296875,2017-10-26
61.88999938964844,2017-10-27
61.06999969482422,2017-10-30
60.7400016784668,2017-10-31
59.83000183105469,2017-11-01
59.52000045776367,2017-11-02
59.90999984741211,2017-11-03
59.40999984741211,2017-11-06
58.959999084472656,2017-11-07
54.34000015258789,2017-11-08
55.11000061035156,2017-11-09
55.0,2017-11-10
54.9900016784668,2017-11-13
54.65999984741211,2017-11-14
54.380001068115234,2017-11-15
55.63999938964844,2017-11-16
54.90999984741211,2017-11-17
54.7599983215332,2017-11-20
55.16999816894531,2017-11-21
55.38999938964844,2017-11-22
57.150001525878906,2017-11-24
57.9900016784668,2017-11-27
58.47999954223633,2017-11-28
60.63999938964844,2017-11-29
61.060001373291016,2017-11-30
61.11000061035156,2017-12-01
61.93000030517578,2017-12-04
60.93000030517578,2017-12-05
69.19999694824219,2017-12-06
67.13999938964844,2017-12-07
67.70999908447266,2017-12-08
69.51000213623047,2017-12-11
70.4000015258789,2017-12-12
71.30000305175781,2017-12-13
69.02999877929688,2017-12-14
70.5199966430664,2017-12-15
71.06999969482422,2017-12-18
71.80000305175781,2017-12-19
71.75,2017-12-20
71.9000015258789,2017-12-21
71.9800033569336,2017-12-22
72.0999984741211,2017-12-26
72.30999755859375,2017-12-27
72.36000061035156,2017-12-28
72.25,2017-12-29
72.54000091552734,2018-01-02
72.91000366210938,2018-01-03
74.8499984741211,2018-01-04
75.52999877929688,2018-01-05
75.66000366210938,2018-01-08
77.47000122070312,2018-01-09
78.06999969482422,2018-01-10
80.02999877929688,2018-01-11
79.12999725341797,2018-01-12
79.1500015258789,2018-01-16
79.05999755859375,2018-01-17
78.19000244140625,2018-01-18
78.61000061035156,2018-01-19
78.94999694824219,2018-01-22
79.04000091552734,2018-01-23
78.63999938964844,2018-01-24
78.95999908447266,2018-01-25
79.0999984741211,2018-01-26
79.08999633789062,2018-01-29
78.93000030517578,2018-01-30
78.04000091552734,2018-01-31
77.55000305175781,2018-02-01
75.6500015258789,2018-02-02
72.83999633789062,2018-02-05
74.02999877929688,2018-02-06
74.66000366210938,2018-02-07
71.91000366210938,2018-02-08
72.97000122070312,2018-02-09
73.41000366210938,2018-02-12
73.54000091552734,2018-02-13
74.75,2018-02-14
73.83999633789062,2018-02-15
73.6500015258789,2018-02-16
72.7699966430664,2018-02-20
72.55000305175781,2018-02-21
72.06999969482422,2018-02-22
73.18000030517578,2018-02-23
73.5,2018-02-26
73.66999816894531,2018-02-27
72.0199966430664,2018-02-28
70.44999694824219,2018-03-01
71.91000366210938,2018-03-02
72.19000244140625,2018-03-05
72.05999755859375,2018-03-06
72.19000244140625,2018-03-07
72.5999984741211,2018-03-08
72.45999908447266,2018-03-09
72.26000213623047,2018-03-12
70.19000244140625,2018-03-13
70.02999877929688,2018-03-14
69.44999694824219,2018-03-15
68.52999877929688,2018-03-16
68.41000366210938,2018-03-19
66.37000274658203,2018-03-20
66.83999633789062,2018-03-21
65.79000091552734,2018-03-22
65.0,2018-03-23
65.63999938964844,2018-03-26
65.33999633789062,2018-03-27
66.0,2018-03-28
65.94000244140625,2018-03-29
63.790000915527344,2018-04-02
64.3499984741211,2018-04-03
63.66999816894531,2018-04-04
64.19000244140625,2018-04-05
63.029998779296875,2018-04-06
62.77000045776367,2018-04-09
63.18000030517578,2018-04-10
62.959999084472656,2018-04-11
62.869998931884766,2018-04-12
62.900001525878906,2018-04-13
63.16999816894531,2018-04-16
63.08000183105469,2018-04-17
64.16000366210938,2018-04-18
64.12000274658203,2018-04-19
63.75,2018-04-20
63.09000015258789,2018-04-23
62.849998474121094,2018-04-24
63.29999923706055,2018-04-25
62.939998626708984,2018-04-26
63.220001220703125,2018-04-27
62.790000915527344,2018-04-30
63.119998931884766,2018-05-01
63.380001068115234,2018-05-02
63.29999923706055,2018-05-03
66.37999725341797,2018-05-04
66.0199966430664,2018-05-07
64.16000366210938,2018-05-08
64.80000305175781,2018-05-09
65.7699966430664,2018-05-10
66.01000213623047,2018-05-11
66.5999984741211,2018-05-14
66.29000091552734,2018-05-15
66.83000183105469,2018-05-16
67.58000183105469,2018-05-17
68.12000274658203,2018-05-18
67.91999816894531,2018-05-21
67.91999816894531,2018-05-22
68.52999877929688,2018-05-23
68.08999633789062,2018-05-24
67.88999938964844,2018-05-25
67.05000305175781,2018-05-29
68.36000061035156,2018-05-30
66.83999633789062,2018-05-31
67.08999633789062,2018-06-01
66.91000366210938,2018-06-04
67.38999938964844,2018-06-05
68.69999694824219,2018-06-06
68.94000244140625,2018-06-07
71.05000305175781,2018-06-08
72.11000061035156,2018-06-11
71.76000213623047,2018-06-12
70.97000122070312,2018-06-13
71.04000091552734,2018-06-14
73.47000122070312,2018-06-15
72.91000366210938,2018-06-18
72.97000122070312,2018-06-19
72.44000244140625,2018-06-20
72.08000183105469,2018-06-21
71.94999694824219,2018-06-22
71.30999755859375,2018-06-25
71.51000213623047,2018-06-26
70.80000305175781,2018-06-27
70.1500015258789,2018-06-28
69.44000244140625,2018-06-29
69.4800033569336,2018-07-02
69.16999816894531,2018-07-03
69.2699966430664,2018-07-05
70.22000122070312,2018-07-06
70.62000274658203,2018-07-09
70.5999984741211,2018-07-10
69.63999938964844,2018-07-11
71.5,2018-07-12
71.7699966430664,2018-07-13
71.70999908447266,2018-07-16
71.31999969482422,2018-07-17
70.61000061035156,2018-07-18
70.56999969482422,2018-07-19
69.9800033569336,2018-07-20
70.87999725341797,2018-07-23
70.06999969482422,2018-07-24
69.4800033569336,2018-07-25
70.18000030517578,2018-07-26
69.66999816894531,2018-07-27
69.80999755859375,2018-07-30
70.27999877929688,2018-07-31
70.33999633789062,2018-08-01
74.0999984741211,2018-08-02
74.55000305175781,2018-08-03
73.02999877929688,2018-08-06
72.83999633789062,2018-08-07
73.33999633789062,2018-08-08
72.6500015258789,2018-08-09
71.79000091552734,2018-08-10
72.05000305175781,2018-08-13
72.18000030517578,2018-08-14
71.88999938964844,2018-08-15
72.87000274658203,2018-08-16
72.48999786376953,2018-08-17
72.45999908447266,2018-08-20
72.30000305175781,2018-08-21
72.05000305175781,2018-08-22
72.0199966430664,2018-08-23
72.83000183105469,2018-08-24
72.16000366210938,2018-08-27
72.22000122070312,2018-08-28
73.05000305175781,2018-08-29
66.51000213623047,2018-08-30
69.29000091552734,2018-08-31
67.68000030517578,2018-09-04
67.08999633789062,2018-09-05
67.83000183105469,2018-09-06
67.23999786376953,2018-09-07
67.38999938964844,2018-09-10
66.55999755859375,2018-09-11
67.55999755859375,2018-09-12
71.33000183105469,2018-09-13
70.77999877929688,2018-09-14
70.36000061035156,2018-09-17
70.70999908447266,2018-09-18
70.1500015258789,2018-09-19
70.41999816894531,2018-09-20
69.91999816894531,2018-09-21
70.13999938964844,2018-09-24
69.94000244140625,2018-09-25
70.12999725341797,2018-09-26
71.23999786376953,2018-09-27
71.62999725341797,2018-09-28
74.04000091552734,2018-10-01
72.75,2018-10-02
72.41999816894531,2018-10-03
72.83000183105469,2018-10-04
72.05000305175781,2018-10-05
73.30000305175781,2018-10-08
74.83999633789062,2018-10-09
73.01000213623047,2018-10-10
70.16999816894531,2018-10-11
68.93000030517578,2018-10-12
69.95999908447266,2018-10-15
70.43000030517578,2018-10-16
68.36000061035156,2018-10-17
68.94999694824219,2018-10-18
67.6500015258789,2018-10-19
66.98999786376953,2018-10-22
67.88999938964844,2018-10-23
65.33000183105469,2018-10-24
65.33999633789062,2018-10-25
65.08000183105469,2018-10-26
66.08999633789062,2018-10-29
66.76000213623047,2018-10-30
67.33999633789062,2018-10-31
68.52999877929688,2018-11-01
67.66000366210938,2018-11-02
68.56999969482422,2018-11-05
69.25,2018-11-06
76.08000183105469,2018-11-07
70.1500015258789,2018-11-08
69.69999694824219,2018-11-09
68.19999694824219,2018-11-12
64.47000122070312,2018-11-13
64.3499984741211,2018-11-14
64.63999938964844,2018-11-15
62.43000030517578,2018-11-16
60.45000076293945,2018-11-19
58.689998626708984,2018-11-20
59.630001068115234,2018-11-21
59.65999984741211,2018-11-23
60.779998779296875,2018-11-26
62.68000030517578,2018-11-27
65.61000061035156,2018-11-28
65.66000366210938,2018-11-29
66.05999755859375,2018-11-30
66.37999725341797,2018-12-03
64.06999969482422,2018-12-04
61.81999969482422,2018-12-06
58.959999084472656,2018-12-07
58.0099983215332,2018-12-10
57.56999969482422,2018-12-11
58.52000045776367,2018-12-12
59.400001525878906,2018-12-13
58.02000045776367,2018-12-14
56.70000076293945,2018-12-17
55.08000183105469,2018-12-18
53.380001068115234,2018-12-19
51.220001220703125,2018-12-20
49.81999969482422,2018-12-21
48.72999954223633,2018-12-24
50.81999969482422,2018-12-26
50.68000030517578,2018-12-27
50.369998931884766,2018-12-28
51.459999084472656,2018-12-31
51.72999954223633,2019-01-02
50.97999954223633,2019-01-03
54.0,2019-01-04
54.369998931884766,2019-01-07
54.060001373291016,2019-01-08
53.91999816894531,2019-01-09
55.15999984741211,2019-01-10
56.06999969482422,2019-01-11
55.959999084472656,2019-01-14
56.77000045776367,2019-01-15
57.27000045776367,2019-01-16
56.720001220703125,2019-01-17
57.369998931884766,2019-01-18
56.849998474121094,2019-01-22
56.959999084472656,2019-01-23
56.38999938964844,2019-01-24
57.09000015258789,2019-01-25
56.06999969482422,2019-01-28
56.61000061035156,2019-01-29
55.84000015258789,2019-01-30
56.130001068115234,2019-01-31
56.29999923706055,2019-02-01
56.599998474121094,2019-02-04
56.849998474121094,2019-02-05
56.150001525878906,2019-02-06
57.029998779296875,2019-02-07
56.130001068115234,2019-02-08
55.9900016784668,2019-02-11
57.36000061035156,2019-02-12
57.91999816894531,2019-02-13
58.09000015258789,2019-02-14
59.099998474121094,2019-02-15
59.13999938964844,2019-02-19
59.060001373291016,2019-02-20
59.209999084472656,2019-02-21
58.70000076293945,2019-02-22
58.2400016784668,2019-02-25
57.9900016784668,2019-02-26
56.91999816894531,2019-02-27
56.900001525878906,2019-02-28
57.04999923706055,2019-03-01
55.439998626708984,2019-03-04
53.099998474121094,2019-03-05
51.040000915527344,2019-03-06
50.540000915527344,2019-03-07
49.95000076293945,2019-03-08
50.470001220703125,2019-03-11
51.33000183105469,2019-03-12
53.599998474121094,2019-03-13
53.58000183105469,2019-03-14
53.529998779296875,2019-03-15
52.06999969482422,2019-03-18
53.90999984741211,2019-03-19
53.709999084472656,2019-03-20
55.0,2019-03-21
54.04999923706055,2019-03-22
53.2400016784668,2019-03-25
53.09000015258789,2019-03-26
53.47999954223633,2019-03-27
53.52000045776367,2019-03-28
54.290000915527344,2019-03-29
54.91999816894531,2019-04-01
54.599998474121094,2019-04-02
55.27000045776367,2019-04-03
55.11000061035156,2019-04-04
55.95000076293945,2019-04-05
55.2400016784668,2019-04-08
55.11000061035156,2019-04-09
55.900001525878906,2019-04-10
54.630001068115234,2019-04-11
54.540000915527344,2019-04-12
55.16999816894531,2019-04-15
55.31999969482422,2019-04-16
51.04999923706055,2019-04-17
52.22999954223633,2019-04-18
51.099998474121094,2019-04-22
53.029998779296875,2019-04-23
54.029998779296875,2019-04-24
53.88999938964844,2019-04-25
55.61000061035156,2019-04-26
56.150001525878906,2019-04-29
55.2400016784668,2019-04-30
55.599998474121094,2019-05-01
56.5099983215332,2019-05-02
56.9900016784668,2019-05-03
57.790000915527344,2019-05-06
56.599998474121094,2019-05-07
51.7599983215332,2019-05-08
52.380001068115234,2019-05-09
52.11000061035156,2019-05-10
51.18000030517578,2019-05-13
51.2400016784668,2019-05-14
50.220001220703125,2019-05-15
50.0,2019-05-16
49.22999954223633,2019-05-17
48.869998931884766,2019-05-20
49.599998474121094,2019-05-21
49.25,2019-05-22
48.150001525878906,2019-05-23
47.560001373291016,2019-05-24
46.91999816894531,2019-05-28
44.38999938964844,2019-05-29
44.63999938964844,2019-05-30
43.41999816894531,2019-05-31
45.29999923706055,2019-06-03
47.0,2019-06-04
46.619998931884766,2019-06-05
46.560001373291016,2019-06-06
47.689998626708984,2019-06-07
47.9900016784668,2019-06-10
48.22999954223633,2019-06-11
48.08000183105469,2019-06-12
49.029998779296875,2019-06-13
48.880001068115234,2019-06-14
49.25,2019-06-17
49.7400016784668,2019-06-18
51.27000045776367,2019-06-19
52.40999984741211,2019-06-20
53.09000015258789,2019-06-21
53.40999984741211,2019-06-24
54.27000045776367,2019-06-25
54.84000015258789,2019-06-26
55.40999984741211,2019-06-27
56.2599983215332,2019-06-28
56.09000015258789,2019-07-01
56.7400016784668,2019-07-02
57.400001525878906,2019-07-03
58.27000045776367,2019-07-05
55.5099983215332,2019-07-08
52.54999923706055,2019-07-09
54.650001525878906,2019-07-10
56.40999984741211,2019-07-11
56.900001525878906,2019-07-12
56.95000076293945,2019-07-15
57.70000076293945,2019-07-16
56.650001525878906,2019-07-17
56.7400016784668,2019-07-18
56.04999923706055,2019-07-19
58.79999923706055,2019-07-22
59.29999923706055,2019-07-23
59.560001373291016,2019-07-24
58.93000030517578,2019-07-25
59.400001525878906,2019-07-26
59.65999984741211,2019-07-29
60.099998474121094,2019-07-30
59.849998474121094,2019-07-31
59.34000015258789,2019-08-01
60.099998474121094,2019-08-02
58.630001068115234,2019-08-05
58.959999084472656,2019-08-06
59.75,2019-08-07
59.790000915527344,2019-08-08
59.689998626708984,2019-08-09
59.02000045776367,2019-08-12
59.38999938964844,2019-08-13
58.16999816894531,2019-08-14
58.36000061035156,2019-08-15
57.81999969482422,2019-08-16
56.970001220703125,2019-08-19
55.90999984741211,2019-08-20
56.58000183105469,2019-08-21
55.959999084472656,2019-08-22
54.70000076293945,2019-08-23
55.04999923706055,2019-08-26
53.779998779296875,2019-08-27
54.470001220703125,2019-08-28
55.5099983215332,2019-08-29
56.369998931884766,2019-08-30
58.540000915527344,2019-09-03
59.150001525878906,2019-09-04
57.97999954223633,2019-09-05
59.369998931884766,2019-09-06
61.16999816894531,2019-09-09
61.65999984741211,2019-09-10
59.810001373291016,2019-09-11
60.29999923706055,2019-09-12
61.86000061035156,2019-09-13
63.279998779296875,2019-09-16
61.650001525878906,2019-09-17
61.29999923706055,2019-09-18
59.75,2019-09-19
60.040000915527344,2019-09-20
59.349998474121094,2019-09-23
57.369998931884766,2019-09-24
57.779998779296875,2019-09-25
56.0,2019-09-26
56.31999969482422,2019-09-27
57.06999969482422,2019-09-30
56.65999984741211,2019-10-01
55.599998474121094,2019-10-02
55.869998931884766,2019-10-03
56.0,2019-10-04
55.66999816894531,2019-10-07
54.20000076293945,2019-10-08
55.209999084472656,2019-10-09
55.81999969482422,2019-10-10
56.439998626708984,2019-10-11
55.66999816894531,2019-10-14
56.720001220703125,2019-10-15
57.0099983215332,2019-10-16
57.849998474121094,2019-10-17
58.689998626708984,2019-10-18
58.65999984741211,2019-10-21
59.209999084472656,2019-10-22
59.119998931884766,2019-10-23
58.04999923706055,2019-10-24
57.83000183105469,2019-10-25
57.84000015258789,2019-10-28
58.95000076293945,2019-10-29
58.970001220703125,2019-10-30
58.599998474121094,2019-10-31
59.540000915527344,2019-11-01
61.47999954223633,2019-11-04
62.439998626708984,2019-11-05
70.51000213623047,2019-11-06
69.19000244140625,2019-11-07
69.8499984741211,2019-11-08
69.43000030517578,2019-11-11
69.93000030517578,2019-11-12
69.30000305175781,2019-11-13
68.93000030517578,2019-11-14
70.83000183105469,2019-11-15
71.04000091552734,2019-11-18
72.41000366210938,2019-11-19
72.5,2019-11-20
72.08999633789062,2019-11-21
72.4800033569336,2019-11-22
73.38999938964844,2019-11-25
72.58000183105469,2019-11-26
72.69000244140625,2019-11-27
71.7699966430664,2019-11-29
71.93000030517578,2019-12-02
72.29000091552734,2019-12-03
72.55999755859375,2019-12-04
72.51000213623047,2019-12-05
72.69999694824219,2019-12-06
72.11000061035156,2019-12-09
72.30999755859375,2019-12-10
72.62999725341797,2019-12-11
73.23999786376953,2019-12-12
72.70999908447266,2019-12-13
72.4800033569336,2019-12-16
71.58000183105469,2019-12-17
73.44999694824219,2019-12-18
73.75,2019-12-19
73.69999694824219,2019-12-20
74.2300033569336,2019-12-23
75.0199966430664,2019-12-24
74.7699966430664,2019-12-26
74.75,2019-12-27
74.08000183105469,2019-12-30
75.02999877929688,2019-12-31
75.25,2020-01-02
75.08000183105469,2020-01-03
75.55000305175781,2020-01-06
75.11000061035156,2020-01-07
75.52999877929688,2020-01-08
75.58000183105469,2020-01-09
75.94999694824219,2020-01-10
76.91999816894531,2020-01-13
77.75,2020-01-14
78.05000305175781,2020-01-15
78.98999786376953,2020-01-16
79.47000122070312,2020-01-17
79.9000015258789,2020-01-21
80.55000305175781,2020-01-22
80.5,2020-01-23
83.19000244140625,2020-01-24
82.02999877929688,2020-01-27
82.9000015258789,2020-01-28
83.08000183105469,2020-01-29
82.66000366210938,2020-01-30
79.87000274658203,2020-01-31
79.22000122070312,2020-02-03
80.66999816894531,2020-02-04
82.16999816894531,2020-02-05
83.06999969482422,2020-02-06
81.33999633789062,2020-02-07
82.75,2020-02-10
88.5,2020-02-11
87.0,2020-02-12
86.23999786376953,2020-02-13
85.9800033569336,2020-02-14
85.4000015258789,2020-02-18
85.48999786376953,2020-02-19
84.6500015258789,2020-02-20
84.08999633789062,2020-02-21
82.86000061035156,2020-02-24
81.05000305175781,2020-02-25
81.04000091552734,2020-02-26
79.2300033569336,2020-02-27
77.62000274658203,2020-02-28
82.2300033569336,2020-03-02
77.55999755859375,2020-03-03
82.69999694824219,2020-03-04
81.11000061035156,2020-03-05
81.83999633789062,2020-03-06
77.19999694824219,2020-03-09
77.72000122070312,2020-03-10
74.87000274658203,2020-03-11
68.25,2020-03-12
75.94999694824219,2020-03-13
71.73999786376953,2020-03-16
75.12999725341797,2020-03-17
75.25,2020-03-18
71.33999633789062,2020-03-19
64.98999786376953,2020-03-20
65.73999786376953,2020-03-23
68.6500015258789,2020-03-24
70.19999694824219,2020-03-25
73.73999786376953,2020-03-26
73.08999633789062,2020-03-27
76.41000366210938,2020-03-30
76.05999755859375,2020-03-31
72.5999984741211,2020-04-01
70.30000305175781,2020-04-02
65.5199966430664,2020-04-03
71.01000213623047,2020-04-06
71.98999786376953,2020-04-07
76.95999908447266,2020-04-08
74.81999969482422,2020-04-09
73.58999633789062,2020-04-13
76.81999969482422,2020-04-14
76.26000213623047,2020-04-15
76.6500015258789,2020-04-16
78.16000366210938,2020-04-17
77.5199966430664,2020-04-20
72.52999877929688,2020-04-21
72.41000366210938,2020-04-22
73.3499984741211,2020-04-23
74.0,2020-04-24
78.94999694824219,2020-04-27
78.61000061035156,2020-04-28
81.58999633789062,2020-04-29
79.01000213623047,2020-04-30
76.51000213623047,2020-05-01
75.12000274658203,2020-05-04
78.87000274658203,2020-05-05
82.3499984741211,2020-05-06
80.16000366210938,2020-05-07
80.76000213623047,2020-05-08
81.12999725341797,2020-05-11
78.91000366210938,2020-05-12
78.98999786376953,2020-05-13
78.13999938964844,2020-05-14
79.25,2020-05-15
80.70999908447266,2020-05-18
80.20999908447266,2020-05-19
79.97000122070312,2020-05-20
78.7300033569336,2020-05-21
76.80999755859375,2020-05-22
78.0199966430664,2020-05-26
78.70999908447266,2020-05-27
79.47000122070312,2020-05-28
80.95999908447266,2020-05-29
80.33999633789062,2020-06-01
80.86000061035156,2020-06-02
79.72000122070312,2020-06-03
82.38999938964844,2020-06-04
88.27999877929688,2020-06-05
87.0,2020-06-08
84.5,2020-06-09
82.9000015258789,2020-06-10
79.94999694824219,2020-06-11
78.25,2020-06-12
78.52999877929688,2020-06-15
78.97000122070312,2020-06-16
78.23999786376953,2020-06-17
78.12999725341797,2020-06-18
79.55000305175781,2020-06-19
78.94999694824219,2020-06-22
79.19999694824219,2020-06-23
77.18000030517578,2020-06-24
77.5,2020-06-25
75.55999755859375,2020-06-26
77.20999908447266,2020-06-29
79.13999938964844,2020-06-30
80.63999938964844,2020-07-01
81.05000305175781,2020-07-02
81.22000122070312,2020-07-06
81.98999786376953,2020-07-07
81.91000366210938,2020-07-08
79.73999786376953,2020-07-09
81.19000244140625,2020-07-10
79.56999969482422,2020-07-13
81.94999694824219,2020-07-14
84.54000091552734,2020-07-15
84.80999755859375,2020-07-16
85.11000061035156,2020-07-17
85.51000213623047,2020-07-20
86.0,2020-07-21
87.12000274658203,2020-07-22
87.68000030517578,2020-07-23
87.33000183105469,2020-07-24
88.48999786376953,2020-07-27
87.98999786376953,2020-07-28
91.30000305175781,2020-07-29
91.12000274658203,2020-07-30
87.38999938964844,2020-07-31
87.20999908447266,2020-08-03
83.56999969482422,2020-08-04
82.91999816894531,2020-08-05
82.29000091552734,2020-08-06
82.37000274658203,2020-08-07
82.5999984741211,2020-08-10
81.7300033569336,2020-08-11
82.45999908447266,2020-08-12
81.66999816894531,2020-08-13
82.16999816894531,2020-08-14
86.26000213623047,2020-08-17
86.54000091552734,2020-08-18
86.20999908447266,2020-08-19
86.72000122070312,2020-08-20
86.80000305175781,2020-08-21
87.56999969482422,2020-08-24
87.70999908447266,2020-08-25
87.5199966430664,2020-08-26
86.94999694824219,2020-08-27
86.94000244140625,2020-08-28
86.76000213623047,2020-08-31
87.33999633789062,2020-09-01
89.44000244140625,2020-09-02
87.48999786376953,2020-09-03
87.05999755859375,2020-09-04
85.0,2020-09-08
87.97000122070312,2020-09-09
87.58999633789062,2020-09-10
88.05000305175781,2020-09-11
87.79000091552734,2020-09-14
89.83999633789062,2020-09-15
91.83999633789062,2020-09-16
90.13999938964844,2020-09-17
87.31999969482422,2020-09-18
85.12000274658203,2020-09-21
84.63999938964844,2020-09-22
82.41000366210938,2020-09-23
81.55999755859375,2020-09-24
83.9000015258789,2020-09-25
84.5,2020-09-28
84.13999938964844,2020-09-29
85.6500015258789,2020-09-30
82.81999969482422,2020-10-01
84.29000091552734,2020-10-02
86.62999725341797,2020-10-05
85.30999755859375,2020-10-06
87.19000244140625,2020-10-07
88.5999984741211,2020-10-08
87.86000061035156,2020-10-09
88.91000366210938,2020-10-12
88.3499984741211,2020-10-13
88.87000274658203,2020-10-14
88.91000366210938,2020-10-15
90.77999877929688,2020-10-16
89.55999755859375,2020-10-19
89.69999694824219,2020-10-20
89.61000061035156,2020-10-21
90.68000030517578,2020-10-22
91.05000305175781,2020-10-23
89.70999908447266,2020-10-26
89.1500015258789,2020-10-27
86.2699966430664,2020-10-28
85.7699966430664,2020-10-29
86.25,2020-10-30
89.06999969482422,2020-11-02
92.94999694824219,2020-11-03
96.04000091552734,2020-11-04
98.1500015258789,2020-11-05
98.62000274658203,2020-11-06
102.33000183105469,2020-11-09
107.16999816894531,2020-11-10
106.31999969482422,2020-11-11
107.18000030517578,2020-11-12
110.55000305175781,2020-11-13
113.13999938964844,2020-11-16
113.38999938964844,2020-11-17
108.31999969482422,2020-11-18
107.62999725341797,2020-11-19
109.8499984741211,2020-11-20
110.0199966430664,2020-11-23
109.66999816894531,2020-11-24
109.5999984741211,2020-11-25
109.87999725341797,2020-11-27
109.8499984741211,2020-11-30
108.58999633789062,2020-12-01
108.36000061035156,2020-12-02
105.41999816894531,2020-12-03
109.30000305175781,2020-12-04
108.45999908447266,2020-12-07
110.37999725341797,2020-12-08
111.30000305175781,2020-12-09
111.91000366210938,2020-12-10
108.31999969482422,2020-12-11
109.19000244140625,2020-12-14
112.38999938964844,2020-12-15
113.04000091552734,2020-12-16
115.7300033569336,2020-12-17
115.36000061035156,2020-12-18
115.75,2020-12-21
115.18000030517578,2020-12-22
115.0,2020-12-23
115.12999725341797,2020-12-24
115.44999694824219,2020-12-28
116.0,2020-12-29
115.5,2020-12-30
117.4000015258789,2020-12-31
116.5,2021-01-04
116.55000305175781,2021-01-05
120.55000305175781,2021-01-06
122.20999908447266,2021-01-07
123.88999938964844,2021-01-08
123.12000274658203,2021-01-11
123.80000305175781,2021-01-12
120.76000213623047,2021-01-13
119.63999938964844,2021-01-14
118.75,2021-01-15
118.0999984741211,2021-01-19
120.31999969482422,2021-01-20
119.31999969482422,2021-01-21
119.58999633789062,2021-01-22
118.55999755859375,2021-01-25
119.26000213623047,2021-01-26
117.8499984741211,2021-01-27
117.88999938964844,2021-01-28
117.37000274658203,2021-01-29
118.80999755859375,2021-02-01
111.63999938964844,2021-02-02
110.48999786376953,2021-02-03
109.54000091552734,2021-02-04
109.18000030517578,2021-02-05
110.19999694824219,2021-02-08
111.0,2021-02-09
113.38999938964844,2021-02-10
113.33000183105469,2021-02-11
104.98999786376953,2021-02-12
104.18000030517578,2021-02-16
103.11000061035156,2021-02-17
100.12000274658203,2021-02-18
102.06999969482422,2021-02-19
99.9800033569336,2021-02-22
101.27999877929688,2021-02-23
102.88999938964844,2021-02-24
102.13999938964844,2021-02-25
102.12999725341797,2021-02-26
102.8499984741211,2021-03-01
103.5199966430664,2021-03-02
102.77999877929688,2021-03-03
103.81999969482422,2021-03-04
105.54000091552734,2021-03-05
107.61000061035156,2021-03-08
107.62999725341797,2021-03-09
107.11000061035156,2021-03-10
107.68000030517578,2021-03-11
108.44000244140625,2021-03-12
108.93000030517578,2021-03-15
107.63999938964844,2021-03-16
107.7300033569336,2021-03-17
109.19000244140625,2021-03-18
109.83000183105469,2021-03-19
110.04000091552734,2021-03-22
107.0199966430664,2021-03-23
109.02999877929688,2021-03-24
110.86000061035156,2021-03-25
108.7699966430664,2021-03-26
110.05000305175781,2021-03-29
109.4800033569336,2021-03-30
107.7699966430664,2021-03-31
105.44000244140625,2021-04-01
106.80000305175781,2021-04-05
106.94999694824219,2021-04-06
106.69000244140625,2021-04-07
106.86000061035156,2021-04-08
109.0,2021-04-09
109.87999725341797,2021-04-12
107.45999908447266,2021-04-13
108.2300033569336,2021-04-14
109.8499984741211,2021-04-15
113.11000061035156,2021-04-16
110.77999877929688,2021-04-19
112.19999694824219,2021-04-20
113.54000091552734,2021-04-21
112.44999694824219,2021-04-22
113.5999984741211,2021-04-23
113.3499984741211,2021-04-26
