IVZ,Date
11.987754821777344,2009-08-24
12.219888687133789,2009-08-25
11.987754821777344,2009-08-26
12.237746238708496,2009-08-27
12.404409408569336,2009-08-28
12.350837707519531,2009-08-31
11.74371337890625,2009-09-01
11.880616188049316,2009-09-02
12.493691444396973,2009-09-03
12.886539459228516,2009-09-04
13.303194046020508,2009-09-08
13.69008731842041,2009-09-09
13.517473220825195,2009-09-10
13.332952499389648,2009-09-11
13.475805282592773,2009-09-14
13.434142112731934,2009-09-15
13.648428916931152,2009-09-16
13.576990127563477,2009-09-17
13.428186416625977,2009-09-18
13.356762886047363,2009-09-21
13.684137344360352,2009-09-22
13.273431777954102,2009-09-23
12.79725456237793,2009-09-24
12.493691444396973,2009-09-25
13.118675231933594,2009-09-28
13.154387474060059,2009-09-29
13.547233581542969,2009-09-30
12.969869613647461,2009-10-01
13.67818546295166,2009-10-02
13.987702369689941,2009-10-05
13.987702369689941,2009-10-06
14.041268348693848,2009-10-07
14.029362678527832,2009-10-08
14.172219276428223,2009-10-09
13.761512756347656,2009-10-12
13.517473220825195,2009-10-13
14.267449378967285,2009-10-14
13.74960708618164,2009-10-15
13.541279792785645,2009-10-16
13.761512756347656,2009-10-19
13.868654251098633,2009-10-20
13.565095901489258,2009-10-21
13.69008731842041,2009-10-22
13.309142112731934,2009-10-23
12.910348892211914,2009-10-26
12.678208351135254,2009-10-27
11.928232192993164,2009-10-28
12.850829124450684,2009-10-29
12.588926315307617,2009-10-30
12.928200721740723,2009-11-02
13.225813865661621,2009-11-03
13.374626159667969,2009-11-04
13.624611854553223,2009-11-05
13.743660926818848,2009-11-06
13.969841957092285,2009-11-09
13.76746654510498,2009-11-10
14.148406028747559,2009-11-11
14.053170204162598,2009-11-12
14.076984405517578,2009-11-13
14.192363739013672,2009-11-16
14.048885345458984,2009-11-17
13.905406951904297,2009-11-18
13.337470054626465,2009-11-19
13.211928367614746,2009-11-20
13.480947494506836,2009-11-23
13.58258056640625,2009-11-24
13.558666229248047,2009-11-25
12.960841178894043,2009-11-27
13.301604270935059,2009-11-30
13.277688026428223,2009-12-01
13.301604270935059,2009-12-02
13.038559913635254,2009-12-03
12.930947303771973,2009-12-04
12.73366641998291,2009-12-07
12.60214900970459,2009-12-08
12.847257614135742,2009-12-09
12.942907333374023,2009-12-10
12.835299491882324,2009-12-11
13.18801498413086,2009-12-14
13.038559913635254,2009-12-15
13.355405807495117,2009-12-16
13.008666038513184,2009-12-17
12.697799682617188,2009-12-18
13.427141189575195,2009-12-21
13.630406379699707,2009-12-22
13.8217134475708,2009-12-23
13.905406951904297,2009-12-24
13.959208488464355,2009-12-28
13.911384582519531,2009-12-29
14.048885345458984,2009-12-30
14.0429048538208,2009-12-31
13.953232765197754,2010-01-04
14.030950546264648,2010-01-05
13.738016128540039,2010-01-06
13.779863357543945,2010-01-07
13.702143669128418,2010-01-08
14.126601219177246,2010-01-11
13.923343658447266,2010-01-12
13.977144241333008,2010-01-13
13.749970436096191,2010-01-14
13.576601028442383,2010-01-15
13.767904281616211,2010-01-19
13.397253036499023,2010-01-20
12.823344230651855,2010-01-21
12.452689170837402,2010-01-22
12.655951499938965,2010-01-25
12.153779029846191,2010-01-26
12.96682071685791,2010-01-27
12.082036972045898,2010-01-28
11.538016319274902,2010-01-29
11.986388206481934,2010-02-01
12.09997844696045,2010-02-02
11.699427604675293,2010-02-03
11.113564491271973,2010-02-04
11.107584953308105,2010-02-05
10.952149391174316,2010-02-08
11.125518798828125,2010-02-09
11.20921516418457,2010-02-10
11.0657377243042,2010-02-11
11.02388858795166,2010-02-12
11.442368507385254,2010-02-16
11.454323768615723,2010-02-17
11.651605606079102,2010-02-18
11.743557929992676,2010-02-19
11.791642189025879,2010-02-22
11.449070930480957,2010-02-23
11.749570846557617,2010-02-24
11.86977481842041,2010-02-25
11.779620170593262,2010-02-26
12.068099021911621,2010-03-01
12.218352317810059,2010-03-02
12.32052230834961,2010-03-03
12.566933631896973,2010-03-04
12.837384223937988,2010-03-05
12.669098854064941,2010-03-08
12.014009475708008,2010-03-09
12.001988410949707,2010-03-10
11.96592903137207,2010-03-11
12.24239444732666,2010-03-12
12.206329345703125,2010-03-15
12.434710502624512,2010-03-16
12.867427825927734,2010-03-17
12.723191261291504,2010-03-18
12.290470123291016,2010-03-19
12.416677474975586,2010-03-22
12.488802909851074,2010-03-23
12.362586975097656,2010-03-24
12.380621910095215,2010-03-25
12.663093566894531,2010-03-26
12.90349006652832,2010-03-29
13.047738075256348,2010-03-30
13.167930603027344,2010-03-31
13.27611255645752,2010-04-01
13.312170028686523,2010-04-05
13.618684768676758,2010-04-06
13.360254287719727,2010-04-07
13.264091491699219,2010-04-08
13.52252197265625,2010-04-09
13.288131713867188,2010-04-12
13.342219352722168,2010-04-13
13.618684768676758,2010-04-14
13.630704879760742,2010-04-15
13.101822853088379,2010-04-16
13.264091491699219,2010-04-19
13.540550231933594,2010-04-20
13.24605941772461,2010-04-21
13.2400541305542,2010-04-22
13.330198287963867,2010-04-23
12.969603538513184,2010-04-26
12.458751678466797,2010-04-27
12.987632751464844,2010-04-28
14.219683647155762,2010-04-29
13.817008972167969,2010-04-30
14.063417434692383,2010-05-03
13.52853012084961,2010-05-04
12.945565223693848,2010-05-05
12.542891502380371,2010-05-06
12.086127281188965,2010-05-07
12.933540344238281,2010-05-10
12.735208511352539,2010-05-11
13.125856399536133,2010-05-12
13.113842964172363,2010-05-13
12.51284408569336,2010-05-14
12.32052230834961,2010-05-17
11.929868698120117,2010-05-18
11.989969253540039,2010-05-19
11.228507995605469,2010-05-20
11.585067749023438,2010-05-21
11.168081283569336,2010-05-24
11.240592956542969,2010-05-25
11.12576961517334,2010-05-26
11.494413375854492,2010-05-27
11.21642017364502,2010-05-28
10.962602615356445,2010-06-01
11.39167594909668,2010-06-02
11.313116073608398,2010-06-03
10.781301498413086,2010-06-04
10.35222339630127,2010-06-07
10.787347793579102,2010-06-08
10.666478157043457,2010-06-09
11.162031173706055,2010-06-10
11.421895980834961,2010-06-11
11.43398380279541,2010-06-14
11.814712524414062,2010-06-15
11.766365051269531,2010-06-16
11.566933631896973,2010-06-17
11.60923957824707,2010-06-18
11.663629531860352,2010-06-21
11.39167594909668,2010-06-22
11.313116073608398,2010-06-23
10.817564010620117,2010-06-24
11.168081283569336,2010-06-25
11.137861251831055,2010-06-28
10.442876815795898,2010-06-29
10.170928955078125,2010-06-30
10.24948787689209,2010-07-01
10.050063133239746,2010-07-02
10.225314140319824,2010-07-06
10.642308235168457,2010-07-07
10.805477142333984,2010-07-08
11.21642017364502,2010-07-09
11.02907943725586,2010-07-12
11.742191314697266,2010-07-13
11.639456748962402,2010-07-14
11.603196144104004,2010-07-15
10.962602615356445,2010-07-16
11.02907943725586,2010-07-19
11.301027297973633,2010-07-20
11.059294700622559,2010-07-21
11.639456748962402,2010-07-22
11.754278182983398,2010-07-23
11.983928680419922,2010-07-26
11.760322570800781,2010-07-27
11.68780517578125,2010-07-28
11.869102478027344,2010-07-29
11.808670043945312,2010-07-30
12.159181594848633,2010-08-02
11.89327621459961,2010-08-03
11.911407470703125,2010-08-04
11.850976943969727,2010-08-05
11.675715446472168,2010-08-06
11.977885246276855,2010-08-09
11.977885246276855,2010-08-10
11.270811080932617,2010-08-11
11.15599250793457,2010-08-12
11.18620777130127,2010-08-13
11.210379600524902,2010-08-16
11.409809112548828,2010-08-17
11.488375663757324,2010-08-18
11.15405559539795,2010-08-19
11.245231628417969,2010-08-20
11.06895637512207,2010-08-23
10.686010360717773,2010-08-24
10.710322380065918,2010-08-25
10.892681121826172,2010-08-26
11.160131454467773,2010-08-27
11.044641494750977,2010-08-30
11.026406288146973,2010-08-31
11.549162864685059,2010-09-01
11.71935749053955,2010-09-02
12.005049705505371,2010-09-03
11.859161376953125,2010-09-07
12.071907997131348,2010-09-08
12.211712837219238,2010-09-09
12.211712837219238,2010-09-10
12.539956092834473,2010-09-13
12.49740219116211,2010-09-14
12.679760932922363,2010-09-15
12.77093505859375,2010-09-16
12.752701759338379,2010-09-17
13.129569053649902,2010-09-20
13.093100547790527,2010-09-21
13.093100547790527,2010-09-22
12.612895965576172,2010-09-23
13.311925888061523,2010-09-24
13.147806167602539,2010-09-27
13.172118186950684,2010-09-28
12.953291893005371,2010-09-29
12.9046630859375,2010-09-30
12.989760398864746,2010-10-01
12.801328659057617,2010-10-04
13.257213592529297,2010-10-05
13.330160140991211,2010-10-06
13.488198280334473,2010-10-07
13.621927261352539,2010-10-08
13.676630020141602,2010-10-11
13.640167236328125,2010-10-12
13.901537895202637,2010-10-13
13.944087982177734,2010-10-14
13.895459175109863,2010-10-15
13.974480628967285,2010-10-18
13.63408374786377,2010-10-19
13.773892402648926,2010-10-20
13.54898452758789,2010-10-21
13.567224502563477,2010-10-22
13.43957233428955,2010-10-25
13.591536521911621,2010-10-26
13.688788414001465,2010-10-27
13.658404350280762,2010-10-28
13.980559349060059,2010-10-29
13.901537895202637,2010-11-01
14.24193286895752,2010-11-02
14.211546897888184,2010-11-03
14.588409423828125,2010-11-04
14.734297752380371,2010-11-05
14.327032089233398,2010-11-08
14.102129936218262,2010-11-09
13.54898452758789,2010-11-10
13.646242141723633,2010-11-11
13.451729774475098,2010-11-12
13.482123374938965,2010-11-15
13.184279441833496,2010-11-16
13.141512870788574,2010-11-17
13.324790954589844,2010-11-18
13.39810848236084,2010-11-19
13.263703346252441,2010-11-22
12.927677154541016,2010-11-23
13.410327911376953,2010-11-24
13.263703346252441,2010-11-26
13.251481056213379,2010-11-29
13.282026290893555,2010-11-30
13.721906661987305,2010-12-01
13.97240161895752,2010-12-02
14.0457124710083,2010-12-03
13.941849708557129,2010-12-06
14.039606094360352,2010-12-07
14.100704193115234,2010-12-08
14.155680656433105,2010-12-09
14.192343711853027,2010-12-10
14.070155143737793,2010-12-13
13.94796085357666,2010-12-14
13.831880569458008,2010-12-15
13.813551902770996,2010-12-16
13.917414665222168,2010-12-17
13.941849708557129,2010-12-20
14.41228199005127,2010-12-21
14.510032653808594,2010-12-22
14.467267036437988,2010-12-23
14.491706848144531,2010-12-27
14.467267036437988,2010-12-28
14.503927230834961,2010-12-29
14.461155891418457,2010-12-30
14.699426651000977,2010-12-31
14.943806648254395,2011-01-03
14.913256645202637,2011-01-04
14.901040077209473,2011-01-05
14.876607894897461,2011-01-06
14.864384651184082,2011-01-07
14.815509796142578,2011-01-10
15.127097129821777,2011-01-11
15.200409889221191,2011-01-12
15.108759880065918,2011-01-13
15.273719787597656,2011-01-14
15.261502265930176,2011-01-18
15.023226737976074,2011-01-19
14.613893508911133,2011-01-20
14.613893508911133,2011-01-21
14.729975700378418,2011-01-24
14.601678848266602,2011-01-25
14.52225112915039,2011-01-26
15.1698579788208,2011-01-27
15.065999031066895,2011-01-28
15.114877700805664,2011-01-31
15.463117599487305,2011-02-01
15.261502265930176,2011-02-02
15.279830932617188,2011-02-03
15.518097877502441,2011-02-04
15.640291213989258,2011-02-07
15.511987686157227,2011-02-08
15.334819793701172,2011-02-09
15.426454544067383,2011-02-10
15.731932640075684,2011-02-11
15.896889686584473,2011-02-14
16.190139770507812,2011-02-15
16.70334243774414,2011-02-16
16.75221824645996,2011-02-17
16.776756286621094,2011-02-18
16.034526824951172,2011-02-22
15.776900291442871,2011-02-23
15.721686363220215,2011-02-24
16.194015502929688,2011-02-25
16.46391487121582,2011-02-28
15.917977333068848,2011-03-01
16.016122817993164,2011-03-02
16.703144073486328,2011-03-03
16.316694259643555,2011-03-04
16.06519889831543,2011-03-07
16.286026000976562,2011-03-08
16.255352020263672,2011-03-09
15.71555233001709,2011-03-10
15.850504875183105,2011-03-11
15.592873573303223,2011-03-14
15.280033111572266,2011-03-15
14.777043342590332,2011-03-16
15.138949394226074,2011-03-17
15.243231773376465,2011-03-18
15.611272811889648,2011-03-21
15.556066513061523,2011-03-22
15.599007606506348,2011-03-23
15.905717849731445,2011-03-24
15.71555233001709,2011-03-25
15.562207221984863,2011-03-28
15.617409706115723,2011-03-29
15.697154998779297,2011-03-30
15.678752899169922,2011-03-31
15.948649406433105,2011-04-01
15.930244445800781,2011-04-04
15.795300483703613,2011-04-05
15.795300483703613,2011-04-06
15.819832801818848,2011-04-07
15.905717849731445,2011-04-08
15.62354850769043,2011-04-11
15.23709774017334,2011-04-12
15.083742141723633,2011-04-13
15.077607154846191,2011-04-14
15.32297134399414,2011-04-15
14.98559856414795,2011-04-18
14.930391311645508,2011-04-19
15.14508056640625,2011-04-20
15.212557792663574,2011-04-21
15.089877128601074,2011-04-25
15.243231773376465,2011-04-26
15.224825859069824,2011-04-27
15.316841125488281,2011-04-28
15.25550365447998,2011-04-29
15.427251815795898,2011-05-02
15.37204647064209,2011-05-03
15.071476936340332,2011-05-04
14.807706832885742,2011-05-05
14.887449264526367,2011-05-06
14.973331451416016,2011-05-09
15.028533935546875,2011-05-10
15.05307388305664,2011-05-11
15.457921028137207,2011-05-12
15.341377258300781,2011-05-13
15.114412307739258,2011-05-16
14.911988258361816,2011-05-17
15.222099304199219,2011-05-18
15.215936660766602,2011-05-19
15.413228988647461,2011-05-20
14.975491523742676,2011-05-23
14.821357727050781,2011-05-24
14.802865982055664,2011-05-25
14.938496589660645,2011-05-26
15.000154495239258,2011-05-27
15.209768295288086,2011-05-31
14.488436698913574,2011-06-01
14.519257545471191,2011-06-02
14.217157363891602,2011-06-03
13.902728080749512,2011-06-06
14.044534683227539,2011-06-07
13.995214462280273,2011-06-08
14.284978866577148,2011-06-09
14.143179893493652,2011-06-10
14.15550708770752,2011-06-13
14.340460777282715,2011-06-14
14.124682426452637,2011-06-15
14.180168151855469,2011-06-16
14.204833030700684,2011-06-17
14.247990608215332,2011-06-20
14.408280372619629,2011-06-21
14.229493141174316,2011-06-22
13.964381217956543,2011-06-23
13.514318466186523,2011-06-24
13.760930061340332,2011-06-27
14.001371383666992,2011-06-28
14.402121543884277,2011-06-29
14.426782608032227,2011-06-30
14.52542495727539,2011-07-01
14.426782608032227,2011-07-05
14.352798461914062,2011-07-06
14.735040664672852,2011-07-07
14.531587600708008,2011-07-08
13.896567344665527,2011-07-11
13.686944961547852,2011-07-12
13.982877731323242,2011-07-13
13.767093658447266,2011-07-14
13.68078327178955,2011-07-15
13.212220191955566,2011-07-18
13.495821952819824,2011-07-19
13.464990615844727,2011-07-20
13.958216667175293,2011-07-21
14.001371383666992,2011-07-22
13.927392959594727,2011-07-25
14.204833030700684,2011-07-26
13.723934173583984,2011-07-27
13.791757583618164,2011-07-28
13.674612045288086,2011-07-29
13.674612045288086,2011-08-01
13.027254104614258,2011-08-02
13.199886322021484,2011-08-03
12.293588638305664,2011-08-04
12.059309005737305,2011-08-05
10.437837600708008,2011-08-08
11.522928237915039,2011-08-09
10.246712684631348,2011-08-10
11.220824241638184,2011-08-11
10.955720901489258,2011-08-12
11.300976753234863,2011-08-15
11.054367065429688,2011-08-16
11.011204719543457,2011-08-17
10.069450378417969,2011-08-18
10.001160621643066,2011-08-19
9.939077377319336,2011-08-22
10.615757942199707,2011-08-23
11.037901878356934,2011-08-24
10.584715843200684,2011-08-25
10.603341102600098,2011-08-26
11.242767333984375,2011-08-29
11.13723373413086,2011-08-30
11.360716819763184,2011-08-31
11.230351448059082,2011-09-01
10.559885025024414,2011-09-02
10.448138236999512,2011-09-06
11.14964485168457,2011-09-07
10.708878517150879,2011-09-08
10.218440055847168,2011-09-09
10.317770957946777,2011-09-12
10.367435455322266,2011-09-13
10.820623397827148,2011-09-14
11.429011344909668,2011-09-15
11.590418815612793,2011-09-16
11.186898231506348,2011-09-19
11.075151443481445,2011-09-20
10.491597175598145,2011-09-21
9.876999855041504,2011-09-22
9.796296119689941,2011-09-23
10.143946647644043,2011-09-26
10.2618989944458,2011-09-27
9.8273344039917,2011-09-28
10.218440055847168,2011-09-29
9.628678321838379,2011-09-30
9.21894645690918,2011-10-03
9.895625114440918,2011-10-04
10.18740177154541,2011-10-05
10.472970962524414,2011-10-06
10.057031631469727,2011-10-07
10.621966361999512,2011-10-10
10.516427040100098,2011-10-11
11.162063598632812,2011-10-12
10.988240242004395,2011-10-13
11.267599105834961,2011-10-14
10.89511775970459,2011-10-17
11.429011344909668,2011-10-18
11.037901878356934,2011-10-19
11.230351448059082,2011-10-20
11.633872985839844,2011-10-21
12.211222648620605,2011-10-24
11.671124458312988,2011-10-25
11.931861877441406,2011-10-26
12.9375638961792,2011-10-27
12.974815368652344,2011-10-28
12.459541320800781,2011-10-31
11.683541297912598,2011-11-01
12.155349731445312,2011-11-02
12.695453643798828,2011-11-03
12.434715270996094,2011-11-04
12.391253471374512,2011-11-07
12.589913368225098,2011-11-08
11.758035659790039,2011-11-09
12.254682540893555,2011-11-10
12.627168655395508,2011-11-11
12.47817325592041,2011-11-14
12.583707809448242,2011-11-15
12.292023658752441,2011-11-16
12.054671287536621,2011-11-17
12.11089038848877,2011-11-18
11.642439842224121,2011-11-21
11.386357307434082,2011-11-22
11.117782592773438,2011-11-23
11.186488151550293,2011-11-25
11.779852867126465,2011-11-28
11.848559379577637,2011-11-29
12.64803695678711,2011-11-30
12.635549545288086,2011-12-01
12.666777610778809,2011-12-02
12.935354232788086,2011-12-05
12.910369873046875,2011-12-06
13.091498374938965,2011-12-07
12.59807300567627,2011-12-08
12.97907543182373,2011-12-09
12.504383087158203,2011-12-12
12.06716537475586,2011-12-13
11.936004638671875,2011-12-14
11.892280578613281,2011-12-15
12.01719856262207,2011-12-16
11.661179542541504,2011-12-19
12.242056846618652,2011-12-20
12.27953052520752,2011-12-21
12.42943286895752,2011-12-22
12.629301071166992,2011-12-23
12.554354667663574,2011-12-27
12.285774230957031,2011-12-28
12.554354667663574,2011-12-29
12.548105239868164,2011-12-30
12.84166431427002,2012-01-03
12.710497856140137,2012-01-04
12.847908973693848,2012-01-05
12.97282600402832,2012-01-06
13.047782897949219,2012-01-09
13.503734588623047,2012-01-10
13.297621726989746,2012-01-11
13.566194534301758,2012-01-12
13.503734588623047,2012-01-13
13.509980201721191,2012-01-17
13.722344398498535,2012-01-18
13.847261428833008,2012-01-19
14.01590633392334,2012-01-20
13.990918159484863,2012-01-23
13.984671592712402,2012-01-24
13.853506088256836,2012-01-25
14.228264808654785,2012-01-26
14.359429359436035,2012-01-27
14.084607124328613,2012-01-30
14.097101211547852,2012-01-31
14.47809886932373,2012-02-01
14.459368705749512,2012-02-02
14.915319442749023,2012-02-03
14.921558380126953,2012-02-06
15.165160179138184,2012-02-07
15.190138816833496,2012-02-08
15.265094757080078,2012-02-09
15.052730560302734,2012-02-10
15.215121269226074,2012-02-13
14.959036827087402,2012-02-14
14.896580696105957,2012-02-15
15.4462251663208,2012-02-16
15.427485466003418,2012-02-17
15.567469596862793,2012-02-21
15.542364120483398,2012-02-22
15.66162395477295,2012-02-23
15.617687225341797,2012-02-24
15.548637390136719,2012-02-27
15.667902946472168,2012-02-28
15.548637390136719,2012-02-29
15.617687225341797,2012-03-01
15.548637390136719,2012-03-02
15.328932762145996,2012-03-05
14.98996353149414,2012-03-06
15.228499412536621,2012-03-07
15.441923141479492,2012-03-08
15.611413955688477,2012-03-09
15.730676651000977,2012-03-12
16.314456939697266,2012-03-13
16.301898956298828,2012-03-14
16.552988052368164,2012-03-15
16.408611297607422,2012-03-16
16.509052276611328,2012-03-19
16.3583984375,2012-03-20
16.55926513671875,2012-03-21
16.182634353637695,2012-03-22
16.502775192260742,2012-03-23
16.8480224609375,2012-03-26
16.615760803222656,2012-03-27
16.51532745361328,2012-03-28
16.402339935302734,2012-03-29
16.74130630493164,2012-03-30
16.804080963134766,2012-04-02
16.69108772277832,2012-04-03
16.308177947998047,2012-04-04
16.333284378051758,2012-04-05
15.812278747558594,2012-04-09
15.347765922546387,2012-04-10
15.573742866516113,2012-04-11
15.925273895263672,2012-04-12
15.51097297668457,2012-04-13
15.492138862609863,2012-04-16
15.736953735351562,2012-04-17
15.379151344299316,2012-04-18
15.247333526611328,2012-04-19
15.178281784057617,2012-04-20
14.889527320861816,2012-04-23
15.084124565124512,2012-04-24
15.347765922546387,2012-04-25
15.730676651000977,2012-04-26
15.755779266357422,2012-04-27
15.59257698059082,2012-04-30
15.806005477905273,2012-05-01
15.536087989807129,2012-05-02
15.278717041015625,2012-05-03
14.876980781555176,2012-05-04
14.833039283752441,2012-05-07
14.701210975646973,2012-05-08
14.581947326660156,2012-05-09
14.27436351776123,2012-05-10
14.594502449035645,2012-05-11
14.161373138427734,2012-05-14
14.117433547973633,2012-05-15
13.95485782623291,2012-05-16
13.670195579528809,2012-05-17
13.366547584533691,2012-05-18
13.587957382202148,2012-05-21
13.512053489685059,2012-05-22
13.682844161987305,2012-05-23
13.663871765136719,2012-05-24
13.625914573669434,2012-05-25
13.891599655151367,2012-05-29
13.632238388061523,2012-05-30
13.75875186920166,2012-05-31
13.189430236816406,2012-06-01
13.151474952697754,2012-06-04
13.625914573669434,2012-06-05
14.207895278930664,2012-06-06
14.220544815063477,2012-06-07
14.435626029968262,2012-06-08
14.138314247131348,2012-06-11
13.897927284240723,2012-06-12
13.701827049255371,2012-06-13
13.859972953796387,2012-06-14
13.935884475708008,2012-06-15
13.784061431884766,2012-06-18
14.144636154174805,2012-06-19
14.04342269897461,2012-06-20
13.613259315490723,2012-06-21
13.739779472351074,2012-06-22
13.398178100585938,2012-06-25
13.594282150268555,2012-06-26
13.676519393920898,2012-06-27
13.796709060668945,2012-06-28
14.296455383300781,2012-06-29
14.27115249633789,2012-07-02
14.473578453063965,2012-07-03
14.081372261047363,2012-07-05
14.005462646484375,2012-07-06
13.840994834899902,2012-07-09
13.935884475708008,2012-07-10
14.037099838256836,2012-07-11
13.834663391113281,2012-07-12
14.328083038330078,2012-07-13
13.986488342285156,2012-07-16
13.999138832092285,2012-07-17
14.11933422088623,2012-07-18
14.131980895996094,2012-07-19
13.625914573669434,2012-07-20
13.417160987854004,2012-07-23
13.088212966918945,2012-07-24
12.961698532104492,2012-07-25
13.227384567260742,2012-07-26
13.992813110351562,2012-07-27
14.087703704833984,2012-07-30
13.999138832092285,2012-07-31
13.853644371032715,2012-08-01
13.7334566116333,2012-08-02
14.302779197692871,2012-08-03
14.245849609375,2012-08-06
14.6190767288208,2012-08-07
14.6190767288208,2012-08-08
14.92271900177002,2012-08-09
14.992304801940918,2012-08-10
15.017602920532227,2012-08-13
14.948019027709961,2012-08-14
15.049236297607422,2012-08-15
15.220026969909668,2012-08-16
15.207380294799805,2012-08-17
15.164689064025879,2012-08-20
15.222030639648438,2012-08-21
15.2411527633667,2012-08-22
15.075489044189453,2012-08-23
15.164689064025879,2012-08-24
15.069119453430176,2012-08-27
15.183805465698242,2012-08-28
15.100977897644043,2012-08-29
14.96716594696045,2012-08-30
15.088225364685059,2012-08-31
15.177433967590332,2012-09-04
15.196548461914062,2012-09-05
15.782746315002441,2012-09-06
15.93567180633545,2012-09-07
15.67442512512207,2012-09-10
15.795496940612793,2012-09-11
15.916556358337402,2012-09-12
16.343460083007812,2012-09-13
16.451780319213867,2012-09-14
16.470895767211914,2012-09-17
16.38168716430664,2012-09-18
16.298860549926758,2012-09-19
16.222394943237305,2012-09-20
16.177797317504883,2012-09-21
16.152307510375977,2012-09-24
15.840097427368164,2012-09-25
15.67442512512207,2012-09-26
15.993011474609375,2012-09-27
15.922917366027832,2012-09-28
15.999380111694336,2012-10-01
15.973896026611328,2012-10-02
16.165054321289062,2012-10-03
16.362577438354492,2012-10-04
16.254249572753906,2012-10-05
16.241512298583984,2012-10-08
16.043989181518555,2012-10-09
15.910183906555176,2012-10-10
15.93567180633545,2012-10-11
15.74451732635498,2012-10-12
15.763636589050293,2012-10-15
15.942042350769043,2012-10-16
16.12044334411621,2012-10-17
16.05036163330078,2012-10-18
15.6935396194458,2012-10-19
15.6298246383667,2012-10-22
15.330351829528809,2012-10-23
15.343100547790527,2012-10-24
15.413187026977539,2012-10-25
15.451416015625,2012-10-26
15.496016502380371,2012-10-31
15.763636589050293,2012-11-01
15.546988487243652,2012-11-02
15.591598510742188,2012-11-05
15.71903133392334,2012-11-06
15.228407859802246,2012-11-07
15.132830619812012,2012-11-08
15.228407859802246,2012-11-09
15.336726188659668,2012-11-12
15.253894805908203,2012-11-13
14.858843803405762,2012-11-14
14.899285316467285,2012-11-15
15.021259307861328,2012-11-16
15.432096481323242,2012-11-19
15.566898345947266,2012-11-20
15.611832618713379,2012-11-21
15.939221382141113,2012-11-23
15.90070629119873,2012-11-26
15.881452560424805,2012-11-27
15.907124519348145,2012-11-28
16.067607879638672,2012-11-29
16.04192543029785,2012-11-30
15.887869834899902,2012-12-03
15.79157543182373,2012-12-04
15.70170783996582,2012-12-05
15.90070629119873,2012-12-06
15.958484649658203,2012-12-07
15.952059745788574,2012-12-10
16.029096603393555,2012-12-11
16.317964553833008,2012-12-12
16.20883560180664,2012-12-13
16.343639373779297,2012-12-14
16.54906463623047,2012-12-17
16.882869720458984,2012-12-18
16.741647720336914,2012-12-19
16.908546447753906,2012-12-20
16.837932586669922,2012-12-21
16.85718536376953,2012-12-24
16.78657341003418,2012-12-26
16.6710262298584,2012-12-27
16.54906463623047,2012-12-28
16.748062133789062,2012-12-31
17.306543350219727,2013-01-02
17.338640213012695,2013-01-03
17.691701889038086,2013-01-04
17.640348434448242,2013-01-07
17.4798641204834,2013-01-08
17.569732666015625,2013-01-09
17.691701889038086,2013-01-10
17.8072509765625,2013-01-11
17.550477981567383,2013-01-14
17.672447204589844,2013-01-15
17.4798641204834,2013-01-16
17.640348434448242,2013-01-17
17.755897521972656,2013-01-18
17.90354347229004,2013-01-22
17.710954666137695,2013-01-23
17.82650375366211,2013-01-24
18.1025390625,2013-01-25
17.967737197875977,2013-01-28
18.185997009277344,2013-01-29
18.153892517089844,2013-01-30
17.492700576782227,2013-01-31
17.82650375366211,2013-02-01
17.5119571685791,2013-02-04
17.710954666137695,2013-02-05
17.65318489074707,2013-02-06
17.550477981567383,2013-02-07
17.531217575073242,2013-02-08
17.60824966430664,2013-02-11
17.78799057006836,2013-02-12
17.736637115478516,2013-02-13
17.83293342590332,2013-02-14
17.563312530517578,2013-02-15
17.868227005004883,2013-02-19
17.54522705078125,2013-02-20
16.98967170715332,2013-02-21
17.177011489868164,2013-02-22
16.75065040588379,2013-02-25
16.563318252563477,2013-02-26
17.080114364624023,2013-02-27
17.306203842163086,2013-02-28
17.332054138183594,2013-03-01
17.739025115966797,2013-03-04
17.89406394958496,2013-03-05
17.94573974609375,2013-03-06
18.04910659790039,2013-03-07
18.158926010131836,2013-03-08
18.249364852905273,2013-03-11
18.16538429260254,2013-03-12
18.37856674194336,2013-03-13
18.624038696289062,2013-03-14
18.81783676147461,2013-03-15
18.675718307495117,2013-03-18
18.313962936401367,2013-03-19
18.475460052490234,2013-03-20
18.262279510498047,2013-03-21
18.33980369567871,2013-03-22
18.294578552246094,2013-03-25
18.56589698791504,2013-03-26
18.507762908935547,2013-03-27
18.70802116394043,2013-03-28
18.32688331604004,2013-04-01
18.624038696289062,2013-04-02
18.178302764892578,2013-04-03
18.53360366821289,2013-04-04
18.32688331604004,2013-04-05
18.578826904296875,2013-04-08
18.656335830688477,2013-04-09
19.302330017089844,2013-04-10
19.496129989624023,2013-04-11
19.463834762573242,2013-04-12
18.70155906677246,2013-04-15
19.06331443786621,2013-04-16
18.527137756347656,2013-04-17
18.294578552246094,2013-04-18
18.662799835205078,2013-04-19
18.863059997558594,2013-04-22
19.179595947265625,2013-04-23
19.173133850097656,2013-04-24
19.18605613708496,2013-04-25
19.08915901184082,2013-04-26
19.192514419555664,2013-04-29
20.503887176513672,2013-04-30
20.310083389282227,2013-05-01
20.54264259338379,2013-05-02
20.9689998626709,2013-05-03
21.04652214050293,2013-05-06
21.065895080566406,2013-05-07
21.31783676147461,2013-05-08
