BIDU,Date
108.30000305175781,2013-01-23
107.91999816894531,2013-01-24
108.01000213623047,2013-01-25
111.38999938964844,2013-01-28
109.44999694824219,2013-01-29
108.9800033569336,2013-01-30
108.30000305175781,2013-01-31
108.61000061035156,2013-02-01
107.19999694824219,2013-02-04
96.37000274658203,2013-02-05
98.37000274658203,2013-02-06
96.2699966430664,2013-02-07
96.86000061035156,2013-02-08
96.37000274658203,2013-02-11
95.52999877929688,2013-02-12
95.91000366210938,2013-02-13
95.18000030517578,2013-02-14
94.31999969482422,2013-02-15
92.18000030517578,2013-02-19
88.44999694824219,2013-02-20
88.7699966430664,2013-02-21
89.18000030517578,2013-02-22
88.01000213623047,2013-02-25
89.7300033569336,2013-02-26
89.3499984741211,2013-02-27
90.76000213623047,2013-02-28
92.55999755859375,2013-03-01
90.26000213623047,2013-03-04
91.37000274658203,2013-03-05
89.93000030517578,2013-03-06
90.41999816894531,2013-03-07
89.22000122070312,2013-03-08
89.43000030517578,2013-03-11
87.75,2013-03-12
87.6500015258789,2013-03-13
86.33000183105469,2013-03-14
85.08000183105469,2013-03-15
85.16999816894531,2013-03-18
84.23999786376953,2013-03-19
86.0999984741211,2013-03-20
85.91999816894531,2013-03-21
86.48999786376953,2013-03-22
85.33000183105469,2013-03-25
86.06999969482422,2013-03-26
88.12999725341797,2013-03-27
87.69999694824219,2013-03-28
87.05000305175781,2013-04-01
88.12000274658203,2013-04-02
85.95999908447266,2013-04-03
85.16000366210938,2013-04-04
83.58999633789062,2013-04-05
84.06999969482422,2013-04-08
84.87000274658203,2013-04-09
90.06999969482422,2013-04-10
88.76000213623047,2013-04-11
90.62000274658203,2013-04-12
88.56999969482422,2013-04-15
90.29000091552734,2013-04-16
88.61000061035156,2013-04-17
86.47000122070312,2013-04-18
86.43000030517578,2013-04-19
85.66000366210938,2013-04-22
87.8499984741211,2013-04-23
88.08999633789062,2013-04-24
92.33999633789062,2013-04-25
85.0199966430664,2013-04-26
85.48999786376953,2013-04-29
85.8499984741211,2013-04-30
84.86000061035156,2013-05-01
85.0,2013-05-02
84.51000213623047,2013-05-03
87.6500015258789,2013-05-06
89.30000305175781,2013-05-07
92.91000366210938,2013-05-08
94.25,2013-05-09
95.44999694824219,2013-05-10
93.13999938964844,2013-05-13
92.83999633789062,2013-05-14
93.55000305175781,2013-05-15
92.69000244140625,2013-05-16
94.72000122070312,2013-05-17
100.48999786376953,2013-05-20
99.02999877929688,2013-05-21
95.13999938964844,2013-05-22
93.88999938964844,2013-05-23
96.44999694824219,2013-05-24
97.27999877929688,2013-05-28
96.55000305175781,2013-05-29
97.7699966430664,2013-05-30
96.63999938964844,2013-05-31
96.3499984741211,2013-06-03
96.05999755859375,2013-06-04
94.94999694824219,2013-06-05
98.88999938964844,2013-06-06
102.66999816894531,2013-06-07
102.98999786376953,2013-06-10
99.43000030517578,2013-06-11
97.51000213623047,2013-06-12
99.66000366210938,2013-06-13
98.0,2013-06-14
96.76000213623047,2013-06-17
96.30000305175781,2013-06-18
94.55000305175781,2013-06-19
93.2300033569336,2013-06-20
93.41000366210938,2013-06-21
89.88999938964844,2013-06-24
91.08999633789062,2013-06-25
93.72000122070312,2013-06-26
94.19000244140625,2013-06-27
94.5999984741211,2013-06-28
92.5,2013-07-01
90.30999755859375,2013-07-02
89.22000122070312,2013-07-03
91.5199966430664,2013-07-05
90.5,2013-07-08
92.69000244140625,2013-07-09
93.43000030517578,2013-07-10
97.08000183105469,2013-07-11
96.8499984741211,2013-07-12
101.58999633789062,2013-07-15
105.69000244140625,2013-07-16
108.52999877929688,2013-07-17
111.19999694824219,2013-07-18
111.08000183105469,2013-07-19
110.01000213623047,2013-07-22
109.83999633789062,2013-07-23
113.37000274658203,2013-07-24
125.8499984741211,2013-07-25
127.55999755859375,2013-07-26
129.3300018310547,2013-07-29
131.69000244140625,2013-07-30
132.30999755859375,2013-07-31
134.92999267578125,2013-08-01
139.6999969482422,2013-08-02
133.88999938964844,2013-08-05
134.55999755859375,2013-08-06
135.3300018310547,2013-08-07
135.74000549316406,2013-08-08
138.19000244140625,2013-08-09
136.72999572753906,2013-08-12
141.52999877929688,2013-08-13
138.50999450683594,2013-08-14
134.9199981689453,2013-08-15
134.63999938964844,2013-08-16
135.00999450683594,2013-08-19
134.9600067138672,2013-08-20
135.99000549316406,2013-08-21
139.5399932861328,2013-08-22
138.63999938964844,2013-08-23
139.02000427246094,2013-08-26
135.1199951171875,2013-08-27
138.97999572753906,2013-08-28
139.75999450683594,2013-08-29
135.52999877929688,2013-08-30
136.1699981689453,2013-09-03
134.49000549316406,2013-09-04
132.99000549316406,2013-09-05
135.6699981689453,2013-09-06
136.5800018310547,2013-09-09
140.60000610351562,2013-09-10
147.30999755859375,2013-09-11
144.5,2013-09-12
142.63999938964844,2013-09-13
142.58999633789062,2013-09-16
143.80999755859375,2013-09-17
145.6999969482422,2013-09-18
147.6999969482422,2013-09-19
146.25,2013-09-20
149.25999450683594,2013-09-23
150.1300048828125,2013-09-24
150.67999267578125,2013-09-25
154.27999877929688,2013-09-26
153.83999633789062,2013-09-27
155.17999267578125,2013-09-30
158.63999938964844,2013-10-01
159.94000244140625,2013-10-02
157.0800018310547,2013-10-03
159.0,2013-10-04
157.5399932861328,2013-10-07
148.75,2013-10-08
146.5399932861328,2013-10-09
153.16000366210938,2013-10-10
154.89999389648438,2013-10-11
152.9600067138672,2013-10-14
151.5,2013-10-15
150.1999969482422,2013-10-16
153.8300018310547,2013-10-17
165.91000366210938,2013-10-18
161.2100067138672,2013-10-21
158.57000732421875,2013-10-22
155.07000732421875,2013-10-23
161.33999633789062,2013-10-24
159.36000061035156,2013-10-25
154.1199951171875,2013-10-28
159.41000366210938,2013-10-29
164.92999267578125,2013-10-30
160.8000030517578,2013-10-31
160.05999755859375,2013-11-01
156.02000427246094,2013-11-04
153.4600067138672,2013-11-05
150.08999633789062,2013-11-06
147.35000610351562,2013-11-07
151.08999633789062,2013-11-08
151.60000610351562,2013-11-11
150.42999267578125,2013-11-12
152.97999572753906,2013-11-13
158.99000549316406,2013-11-14
162.3300018310547,2013-11-15
162.8699951171875,2013-11-18
163.1199951171875,2013-11-19
158.75999450683594,2013-11-20
158.39999389648438,2013-11-21
158.08999633789062,2013-11-22
156.66000366210938,2013-11-25
163.02999877929688,2013-11-26
162.99000549316406,2013-11-27
166.57000732421875,2013-11-29
168.66000366210938,2013-12-02
167.0500030517578,2013-12-03
168.25999450683594,2013-12-04
167.36000061035156,2013-12-05
168.7100067138672,2013-12-06
171.89999389648438,2013-12-09
179.92999267578125,2013-12-10
173.24000549316406,2013-12-11
171.5,2013-12-12
171.24000549316406,2013-12-13
169.00999450683594,2013-12-16
168.3300018310547,2013-12-17
171.49000549316406,2013-12-18
170.38999938964844,2013-12-19
173.36000061035156,2013-12-20
172.3000030517578,2013-12-23
168.5800018310547,2013-12-24
167.27999877929688,2013-12-26
173.77000427246094,2013-12-27
173.99000549316406,2013-12-30
177.8800048828125,2013-12-31
179.99000549316406,2014-01-02
175.27999877929688,2014-01-03
176.6300048828125,2014-01-06
178.82000732421875,2014-01-07
181.7899932861328,2014-01-08
175.52000427246094,2014-01-09
179.66000366210938,2014-01-10
171.0,2014-01-13
172.8699951171875,2014-01-14
170.5,2014-01-15
173.0,2014-01-16
170.13999938964844,2014-01-17
172.6999969482422,2014-01-21
174.42999267578125,2014-01-22
163.5800018310547,2014-01-23
161.3699951171875,2014-01-24
158.67999267578125,2014-01-27
164.24000549316406,2014-01-28
158.10000610351562,2014-01-29
160.80999755859375,2014-01-30
156.5,2014-01-31
150.52000427246094,2014-02-03
155.82000732421875,2014-02-04
152.10000610351562,2014-02-05
155.0500030517578,2014-02-06
161.13999938964844,2014-02-07
164.24000549316406,2014-02-10
166.2899932861328,2014-02-11
167.0500030517578,2014-02-12
170.0399932861328,2014-02-13
167.47999572753906,2014-02-14
173.7899932861328,2014-02-18
173.58999633789062,2014-02-19
173.89999389648438,2014-02-20
172.66000366210938,2014-02-21
172.52999877929688,2014-02-24
170.14999389648438,2014-02-25
172.89999389648438,2014-02-26
178.9199981689453,2014-02-27
170.92999267578125,2014-02-28
169.75,2014-03-03
172.4199981689453,2014-03-04
174.57000732421875,2014-03-05
184.63999938964844,2014-03-06
182.0399932861328,2014-03-07
179.55999755859375,2014-03-10
173.5,2014-03-11
174.17999267578125,2014-03-12
166.08999633789062,2014-03-13
160.58999633789062,2014-03-14
161.66000366210938,2014-03-17
164.08999633789062,2014-03-18
160.5800018310547,2014-03-19
157.47999572753906,2014-03-20
158.30999755859375,2014-03-21
157.3800048828125,2014-03-24
156.0500030517578,2014-03-25
152.1199951171875,2014-03-26
151.0,2014-03-27
150.66000366210938,2014-03-28
152.27000427246094,2014-03-31
159.17999267578125,2014-04-01
160.47000122070312,2014-04-02
157.4499969482422,2014-04-03
149.35000610351562,2014-04-04
143.50999450683594,2014-04-07
150.9600067138672,2014-04-08
157.67999267578125,2014-04-09
150.97000122070312,2014-04-10
149.74000549316406,2014-04-11
153.75999450683594,2014-04-14
155.47000122070312,2014-04-15
157.22999572753906,2014-04-16
155.8000030517578,2014-04-17
160.11000061035156,2014-04-21
163.00999450683594,2014-04-22
159.33999633789062,2014-04-23
159.74000549316406,2014-04-24
162.91000366210938,2014-04-25
150.92999267578125,2014-04-28
155.14999389648438,2014-04-29
153.85000610351562,2014-04-30
158.69000244140625,2014-05-01
159.91000366210938,2014-05-02
159.72999572753906,2014-05-05
157.8300018310547,2014-05-06
151.27000427246094,2014-05-07
150.3800048828125,2014-05-08
152.85000610351562,2014-05-09
159.8800048828125,2014-05-12
156.11000061035156,2014-05-13
156.02000427246094,2014-05-14
155.38999938964844,2014-05-15
154.77000427246094,2014-05-16
157.64999389648438,2014-05-19
158.4199981689453,2014-05-20
163.97000122070312,2014-05-21
163.52999877929688,2014-05-22
167.6300048828125,2014-05-23
169.32000732421875,2014-05-27
166.1699981689453,2014-05-28
167.5,2014-05-29
165.80999755859375,2014-05-30
167.25,2014-06-02
163.6699981689453,2014-06-03
163.3800048828125,2014-06-04
166.4199981689453,2014-06-05
172.33999633789062,2014-06-06
171.58999633789062,2014-06-09
176.13999938964844,2014-06-10
176.50999450683594,2014-06-11
175.97999572753906,2014-06-12
178.0500030517578,2014-06-13
176.8800048828125,2014-06-16
178.22000122070312,2014-06-17
176.67999267578125,2014-06-18
174.38999938964844,2014-06-19
174.5,2014-06-20
177.5399932861328,2014-06-23
181.19000244140625,2014-06-24
184.4600067138672,2014-06-25
183.7100067138672,2014-06-26
184.9600067138672,2014-06-27
186.80999755859375,2014-06-30
191.27999877929688,2014-07-01
189.9600067138672,2014-07-02
191.1999969482422,2014-07-03
188.0,2014-07-07
182.3000030517578,2014-07-08
184.94000244140625,2014-07-09
183.32000732421875,2014-07-10
186.10000610351562,2014-07-11
188.52000427246094,2014-07-14
189.8699951171875,2014-07-15
189.4199981689453,2014-07-16
186.91000366210938,2014-07-17
191.1699981689453,2014-07-18
197.72000122070312,2014-07-21
198.42999267578125,2014-07-22
200.1199951171875,2014-07-23
204.27000427246094,2014-07-24
226.5,2014-07-25
225.8000030517578,2014-07-28
220.0,2014-07-29
219.1300048828125,2014-07-30
216.0500030517578,2014-07-31
212.3800048828125,2014-08-01
218.89999389648438,2014-08-04
215.57000732421875,2014-08-05
215.13999938964844,2014-08-06
213.50999450683594,2014-08-07
215.08999633789062,2014-08-08
217.97999572753906,2014-08-11
216.16000366210938,2014-08-12
218.58999633789062,2014-08-13
219.5800018310547,2014-08-14
218.85000610351562,2014-08-15
219.24000549316406,2014-08-18
218.2100067138672,2014-08-19
219.02000427246094,2014-08-20
216.83999633789062,2014-08-21
214.19000244140625,2014-08-22
216.8000030517578,2014-08-25
216.0800018310547,2014-08-26
215.4600067138672,2014-08-27
213.80999755859375,2014-08-28
214.52000427246094,2014-08-29
224.8000030517578,2014-09-02
227.4499969482422,2014-09-03
224.1999969482422,2014-09-04
226.6999969482422,2014-09-05
225.4600067138672,2014-09-08
221.22999572753906,2014-09-09
220.67999267578125,2014-09-10
220.02000427246094,2014-09-11
217.9600067138672,2014-09-12
210.72999572753906,2014-09-15
215.57000732421875,2014-09-16
219.0800018310547,2014-09-17
228.4499969482422,2014-09-18
224.92999267578125,2014-09-19
214.86000061035156,2014-09-22
214.7899932861328,2014-09-23
221.97000122070312,2014-09-24
217.5500030517578,2014-09-25
219.02000427246094,2014-09-26
220.47000122070312,2014-09-29
218.22999572753906,2014-09-30
212.02999877929688,2014-10-01
214.8000030517578,2014-10-02
216.4499969482422,2014-10-03
217.1999969482422,2014-10-06
215.6300048828125,2014-10-07
217.5399932861328,2014-10-08
213.0,2014-10-09
203.35000610351562,2014-10-10
199.67999267578125,2014-10-13
199.07000732421875,2014-10-14
205.72999572753906,2014-10-15
211.22000122070312,2014-10-16
211.72999572753906,2014-10-17
216.6199951171875,2014-10-20
222.35000610351562,2014-10-21
219.25999450683594,2014-10-22
217.02999877929688,2014-10-23
222.5500030517578,2014-10-24
219.9199981689453,2014-10-27
228.9600067138672,2014-10-28
224.5500030517578,2014-10-29
237.00999450683594,2014-10-30
238.77000427246094,2014-10-31
236.5399932861328,2014-11-03
241.9600067138672,2014-11-04
237.6999969482422,2014-11-05
236.89999389648438,2014-11-06
236.5399932861328,2014-11-07
247.5800018310547,2014-11-10
250.33999633789062,2014-11-11
249.82000732421875,2014-11-12
244.08999633789062,2014-11-13
249.6999969482422,2014-11-14
244.14999389648438,2014-11-17
242.75,2014-11-18
240.4199981689453,2014-11-19
238.38999938964844,2014-11-20
245.3000030517578,2014-11-21
243.91000366210938,2014-11-24
244.33999633789062,2014-11-25
246.02999877929688,2014-11-26
245.11000061035156,2014-11-28
236.61000061035156,2014-12-01
234.74000549316406,2014-12-02
231.2899932861328,2014-12-03
230.80999755859375,2014-12-04
232.72000122070312,2014-12-05
227.6699981689453,2014-12-08
229.89999389648438,2014-12-09
225.1199951171875,2014-12-10
229.22999572753906,2014-12-11
229.32000732421875,2014-12-12
225.80999755859375,2014-12-15
219.9600067138672,2014-12-16
223.85000610351562,2014-12-17
231.8800048828125,2014-12-18
234.22999572753906,2014-12-19
234.60000610351562,2014-12-22
233.16000366210938,2014-12-23
230.97999572753906,2014-12-24
234.8800048828125,2014-12-26
230.2100067138672,2014-12-29
230.00999450683594,2014-12-30
227.97000122070312,2014-12-31
223.0800018310547,2015-01-02
219.7899932861328,2015-01-05
220.17999267578125,2015-01-06
224.35000610351562,2015-01-07
229.2100067138672,2015-01-08
226.89999389648438,2015-01-09
220.88999938964844,2015-01-12
219.60000610351562,2015-01-13
216.82000732421875,2015-01-14
215.97000122070312,2015-01-15
220.1999969482422,2015-01-16
220.36000061035156,2015-01-20
228.27999877929688,2015-01-21
229.8800048828125,2015-01-22
233.3300018310547,2015-01-23
229.4600067138672,2015-01-26
227.52999877929688,2015-01-27
220.30999755859375,2015-01-28
220.38999938964844,2015-01-29
217.9199981689453,2015-01-30
217.60000610351562,2015-02-02
217.16000366210938,2015-02-03
217.24000549316406,2015-02-04
216.8000030517578,2015-02-05
211.77999877929688,2015-02-06
215.02999877929688,2015-02-09
219.44000244140625,2015-02-10
214.6699981689453,2015-02-11
205.02000427246094,2015-02-12
212.1300048828125,2015-02-13
208.80999755859375,2015-02-17
207.14999389648438,2015-02-18
207.24000549316406,2015-02-19
209.6300048828125,2015-02-20
206.42999267578125,2015-02-23
208.05999755859375,2015-02-24
203.52999877929688,2015-02-25
205.8800048828125,2015-02-26
203.75,2015-02-27
205.0399932861328,2015-03-02
206.33999633789062,2015-03-03
207.69000244140625,2015-03-04
214.22999572753906,2015-03-05
213.30999755859375,2015-03-06
211.6199951171875,2015-03-09
210.38999938964844,2015-03-10
204.3800048828125,2015-03-11
203.38999938964844,2015-03-12
204.4499969482422,2015-03-13
205.3000030517578,2015-03-16
203.27000427246094,2015-03-17
210.9499969482422,2015-03-18
214.57000732421875,2015-03-19
212.69000244140625,2015-03-20
216.77999877929688,2015-03-23
213.60000610351562,2015-03-24
207.74000549316406,2015-03-25
205.44000244140625,2015-03-26
207.3300018310547,2015-03-27
210.5399932861328,2015-03-30
208.39999389648438,2015-03-31
211.07000732421875,2015-04-01
208.50999450683594,2015-04-02
203.60000610351562,2015-04-06
203.8699951171875,2015-04-07
212.83999633789062,2015-04-08
218.47999572753906,2015-04-09
214.7899932861328,2015-04-10
215.39999389648438,2015-04-13
213.91000366210938,2015-04-14
210.77000427246094,2015-04-15
206.89999389648438,2015-04-16
207.8699951171875,2015-04-17
211.86000061035156,2015-04-20
212.85000610351562,2015-04-21
213.3699951171875,2015-04-22
212.27999877929688,2015-04-23
216.89999389648438,2015-04-24
220.4600067138672,2015-04-27
219.19000244140625,2015-04-28
219.0,2015-04-29
200.27999877929688,2015-04-30
202.47000122070312,2015-05-01
203.6999969482422,2015-05-04
194.74000549316406,2015-05-05
190.0500030517578,2015-05-06
193.6300048828125,2015-05-07
193.5399932861328,2015-05-08
190.83999633789062,2015-05-11
189.97000122070312,2015-05-12
189.17999267578125,2015-05-13
190.27000427246094,2015-05-14
192.97999572753906,2015-05-15
191.32000732421875,2015-05-18
193.13999938964844,2015-05-19
195.50999450683594,2015-05-20
200.1300048828125,2015-05-21
203.8000030517578,2015-05-22
200.19000244140625,2015-05-26
201.4499969482422,2015-05-27
200.27000427246094,2015-05-28
197.39999389648438,2015-05-29
201.55999755859375,2015-06-01
203.36000061035156,2015-06-02
203.8800048828125,2015-06-03
204.3300018310547,2015-06-04
205.88999938964844,2015-06-05
203.14999389648438,2015-06-08
202.55999755859375,2015-06-09
204.6300048828125,2015-06-10
206.77000427246094,2015-06-11
207.60000610351562,2015-06-12
205.72999572753906,2015-06-15
205.0,2015-06-16
209.50999450683594,2015-06-17
210.6999969482422,2015-06-18
210.8699951171875,2015-06-19
209.63999938964844,2015-06-22
211.97999572753906,2015-06-23
210.32000732421875,2015-06-24
207.5500030517578,2015-06-25
203.36000061035156,2015-06-26
200.5,2015-06-29
199.0800018310547,2015-06-30
198.7100067138672,2015-07-01
197.02999877929688,2015-07-02
189.02999877929688,2015-07-06
187.5399932861328,2015-07-07
184.5800018310547,2015-07-08
187.57000732421875,2015-07-09
187.75,2015-07-10
193.27000427246094,2015-07-13
191.27999877929688,2015-07-14
186.5800018310547,2015-07-15
190.10000610351562,2015-07-16
198.44000244140625,2015-07-17
199.61000061035156,2015-07-20
202.39999389648438,2015-07-21
205.74000549316406,2015-07-22
207.6300048828125,2015-07-23
206.25,2015-07-24
197.67999267578125,2015-07-27
168.02999877929688,2015-07-28
170.00999450683594,2015-07-29
174.47000122070312,2015-07-30
172.66000366210938,2015-07-31
169.13999938964844,2015-08-03
170.32000732421875,2015-08-04
172.74000549316406,2015-08-05
174.4600067138672,2015-08-06
176.0800018310547,2015-08-07
176.85000610351562,2015-08-10
167.94000244140625,2015-08-11
160.82000732421875,2015-08-12
160.88999938964844,2015-08-13
164.24000549316406,2015-08-14
167.42999267578125,2015-08-17
166.11000061035156,2015-08-18
162.88999938964844,2015-08-19
157.39999389648438,2015-08-20
152.91000366210938,2015-08-21
141.0800018310547,2015-08-24
136.99000549316406,2015-08-25
142.39999389648438,2015-08-26
152.05999755859375,2015-08-27
152.1300048828125,2015-08-28
147.25,2015-08-31
143.57000732421875,2015-09-01
148.14999389648438,2015-09-02
149.0800018310547,2015-09-03
146.0,2015-09-04
148.17999267578125,2015-09-08
150.11000061035156,2015-09-09
146.75,2015-09-10
144.02999877929688,2015-09-11
141.27000427246094,2015-09-14
141.39999389648438,2015-09-15
150.35000610351562,2015-09-16
147.05999755859375,2015-09-17
142.57000732421875,2015-09-18
140.83999633789062,2015-09-21
136.1199951171875,2015-09-22
132.3699951171875,2015-09-23
132.58999633789062,2015-09-24
134.33999633789062,2015-09-25
133.05999755859375,2015-09-28
136.67999267578125,2015-09-29
137.41000366210938,2015-09-30
137.52999877929688,2015-10-01
148.50999450683594,2015-10-02
149.6199951171875,2015-10-05
149.8000030517578,2015-10-06
144.77000427246094,2015-10-07
141.25999450683594,2015-10-08
144.22000122070312,2015-10-09
144.07000732421875,2015-10-12
146.5,2015-10-13
145.02000427246094,2015-10-14
150.24000549316406,2015-10-15
151.0,2015-10-16
154.67999267578125,2015-10-19
153.2100067138672,2015-10-20
149.6300048828125,2015-10-21
153.5,2015-10-22
157.60000610351562,2015-10-23
166.24000549316406,2015-10-26
173.86000061035156,2015-10-27
172.5399932861328,2015-10-28
168.99000549316406,2015-10-29
187.47000122070312,2015-10-30
195.19000244140625,2015-11-02
192.5,2015-11-03
197.9199981689453,2015-11-04
198.91000366210938,2015-11-05
200.3000030517578,2015-11-06
194.00999450683594,2015-11-09
196.99000549316406,2015-11-10
199.49000549316406,2015-11-11
198.13999938964844,2015-11-12
193.9499969482422,2015-11-13
198.72000122070312,2015-11-16
196.8300018310547,2015-11-17
204.72999572753906,2015-11-18
207.8000030517578,2015-11-19
206.69000244140625,2015-11-20
207.4600067138672,2015-11-23
205.3300018310547,2015-11-24
201.8000030517578,2015-11-25
205.5800018310547,2015-11-27
217.97000122070312,2015-11-30
214.11000061035156,2015-12-01
211.36000061035156,2015-12-02
207.47999572753906,2015-12-03
208.3000030517578,2015-12-04
208.5399932861328,2015-12-07
205.02000427246094,2015-12-08
200.4600067138672,2015-12-09
200.00999450683594,2015-12-10
193.67999267578125,2015-12-11
193.88999938964844,2015-12-14
199.1300048828125,2015-12-15
199.33999633789062,2015-12-16
196.94000244140625,2015-12-17
191.9199981689453,2015-12-18
197.44000244140625,2015-12-21
197.02999877929688,2015-12-22
196.52999877929688,2015-12-23
193.92999267578125,2015-12-24
192.8000030517578,2015-12-28
194.67999267578125,2015-12-29
192.1300048828125,2015-12-30
189.0399932861328,2015-12-31
184.02999877929688,2016-01-04
187.3699951171875,2016-01-05
185.61000061035156,2016-01-06
174.3699951171875,2016-01-07
171.33999633789062,2016-01-08
170.3699951171875,2016-01-11
172.91000366210938,2016-01-12
166.0399932861328,2016-01-13
172.22999572753906,2016-01-14
163.9199981689453,2016-01-15
166.02999877929688,2016-01-19
164.99000549316406,2016-01-20
169.55999755859375,2016-01-21
171.1699981689453,2016-01-22
167.5399932861328,2016-01-25
167.0800018310547,2016-01-26
158.27000427246094,2016-01-27
156.94000244140625,2016-01-28
163.27000427246094,2016-01-29
161.10000610351562,2016-02-01
154.82000732421875,2016-02-02
153.0800018310547,2016-02-03
152.58999633789062,2016-02-04
145.33999633789062,2016-02-05
145.0500030517578,2016-02-08
140.67999267578125,2016-02-09
143.77999877929688,2016-02-10
141.2100067138672,2016-02-11
152.72999572753906,2016-02-12
157.52000427246094,2016-02-16
163.52999877929688,2016-02-17
160.6999969482422,2016-02-18
164.47000122070312,2016-02-19
168.6699981689453,2016-02-22
161.02000427246094,2016-02-23
162.75,2016-02-24
158.22000122070312,2016-02-25
173.8000030517578,2016-02-26
173.4199981689453,2016-02-29
180.1999969482422,2016-03-01
176.94000244140625,2016-03-02
177.3000030517578,2016-03-03
178.5500030517578,2016-03-04
177.1999969482422,2016-03-07
172.80999755859375,2016-03-08
176.5,2016-03-09
176.0800018310547,2016-03-10
182.97999572753906,2016-03-11
182.02000427246094,2016-03-14
180.22000122070312,2016-03-15
183.0500030517578,2016-03-16
183.44000244140625,2016-03-17
187.9199981689453,2016-03-18
187.1199951171875,2016-03-21
188.39999389648438,2016-03-22
183.83999633789062,2016-03-23
184.86000061035156,2016-03-24
185.1699981689453,2016-03-28
189.83999633789062,2016-03-29
189.88999938964844,2016-03-30
190.8800048828125,2016-03-31
190.3300018310547,2016-04-01
188.97000122070312,2016-04-04
183.8000030517578,2016-04-05
186.82000732421875,2016-04-06
182.52999877929688,2016-04-07
183.97999572753906,2016-04-08
185.07000732421875,2016-04-11
187.39999389648438,2016-04-12
193.97999572753906,2016-04-13
195.72000122070312,2016-04-14
193.22000122070312,2016-04-15
192.94000244140625,2016-04-18
194.52000427246094,2016-04-19
193.6699981689453,2016-04-20
192.74000549316406,2016-04-21
190.75999450683594,2016-04-22
188.0399932861328,2016-04-25
188.25,2016-04-26
187.9499969482422,2016-04-27
186.02000427246094,2016-04-28
194.3000030517578,2016-04-29
178.91000366210938,2016-05-02
174.36000061035156,2016-05-03
177.27999877929688,2016-05-04
175.22000122070312,2016-05-05
173.94000244140625,2016-05-06
169.49000549316406,2016-05-09
166.2100067138672,2016-05-10
163.0500030517578,2016-05-11
161.27999877929688,2016-05-12
159.75,2016-05-13
167.9600067138672,2016-05-16
171.0399932861328,2016-05-17
169.4499969482422,2016-05-18
168.50999450683594,2016-05-19
170.0500030517578,2016-05-20
169.77000427246094,2016-05-23
175.91000366210938,2016-05-24
176.7100067138672,2016-05-25
177.6699981689453,2016-05-26
185.00999450683594,2016-05-27
178.5399932861328,2016-05-31
176.52999877929688,2016-06-01
175.63999938964844,2016-06-02
173.74000549316406,2016-06-03
174.6199951171875,2016-06-06
170.86000061035156,2016-06-07
168.7100067138672,2016-06-08
168.99000549316406,2016-06-09
164.27999877929688,2016-06-10
163.5500030517578,2016-06-13
160.83999633789062,2016-06-14
161.02999877929688,2016-06-15
165.52000427246094,2016-06-16
162.67999267578125,2016-06-17
166.52999877929688,2016-06-20
162.8000030517578,2016-06-21
162.22000122070312,2016-06-22
163.9199981689453,2016-06-23
159.1199951171875,2016-06-24
156.9199981689453,2016-06-27
160.41000366210938,2016-06-28
164.41000366210938,2016-06-29
165.14999389648438,2016-06-30
165.19000244140625,2016-07-01
161.8699951171875,2016-07-05
161.55999755859375,2016-07-06
163.4199981689453,2016-07-07
159.8000030517578,2016-07-08
167.02999877929688,2016-07-11
164.97999572753906,2016-07-12
164.16000366210938,2016-07-13
164.85000610351562,2016-07-14
162.74000549316406,2016-07-15
164.7899932861328,2016-07-18
161.19000244140625,2016-07-19
160.64999389648438,2016-07-20
161.39999389648438,2016-07-21
160.8800048828125,2016-07-22
160.25,2016-07-25
164.02999877929688,2016-07-26
165.5,2016-07-27
165.6300048828125,2016-07-28
159.60000610351562,2016-07-29
163.22999572753906,2016-08-01
160.75,2016-08-02
162.24000549316406,2016-08-03
162.55999755859375,2016-08-04
167.3800048828125,2016-08-05
166.4499969482422,2016-08-08
165.5399932861328,2016-08-09
165.6300048828125,2016-08-10
167.72000122070312,2016-08-11
167.97999572753906,2016-08-12
172.9499969482422,2016-08-15
173.3000030517578,2016-08-16
172.72999572753906,2016-08-17
175.39999389648438,2016-08-18
177.52999877929688,2016-08-19
173.85000610351562,2016-08-22
173.49000549316406,2016-08-23
171.49000549316406,2016-08-24
172.85000610351562,2016-08-25
173.47000122070312,2016-08-26
173.64999389648438,2016-08-29
175.4499969482422,2016-08-30
171.07000732421875,2016-08-31
176.5500030517578,2016-09-01
177.77999877929688,2016-09-02
189.05999755859375,2016-09-06
189.14999389648438,2016-09-07
187.5,2016-09-08
182.10000610351562,2016-09-09
184.1300048828125,2016-09-12
181.89999389648438,2016-09-13
182.17999267578125,2016-09-14
186.5,2016-09-15
185.00999450683594,2016-09-16
184.74000549316406,2016-09-19
186.3699951171875,2016-09-20
196.02999877929688,2016-09-21
195.4499969482422,2016-09-22
191.72000122070312,2016-09-23
188.86000061035156,2016-09-26
190.8300018310547,2016-09-27
187.74000549316406,2016-09-28
182.22999572753906,2016-09-29
182.07000732421875,2016-09-30
183.5399932861328,2016-10-03
184.0800018310547,2016-10-04
184.11000061035156,2016-10-05
181.52000427246094,2016-10-06
179.8000030517578,2016-10-07
181.49000549316406,2016-10-10
177.0399932861328,2016-10-11
175.41000366210938,2016-10-12
174.61000061035156,2016-10-13
175.50999450683594,2016-10-14
175.14999389648438,2016-10-17
175.64999389648438,2016-10-18
176.1999969482422,2016-10-19
175.1699981689453,2016-10-20
