AES,Date
16.63495445251465,2006-11-22
16.66350555419922,2006-11-24
16.356643676757812,2006-11-27
16.33523178100586,2006-11-28
16.5493221282959,2006-11-29
16.67777442932129,2006-11-30
16.67777442932129,2006-12-01
16.927549362182617,2006-12-04
16.927549362182617,2006-12-05
16.57786750793457,2006-12-06
16.52077293395996,2006-12-07
16.535045623779297,2006-12-08
16.356643676757812,2006-12-11
16.328092575073242,2006-12-12
16.342365264892578,2006-12-13
16.33523178100586,2006-12-14
16.299549102783203,2006-12-15
16.006956100463867,2006-12-18
15.971273422241211,2006-12-19
15.892778396606445,2006-12-20
15.96413516998291,2006-12-21
15.814275741577148,2006-12-22
15.907051086425781,2006-12-26
15.878495216369629,2006-12-27
15.742913246154785,2006-12-28
15.728639602661133,2006-12-29
15.657271385192871,2007-01-03
15.66441535949707,2007-01-04
15.214816093444824,2007-01-05
15.00072193145752,2007-01-08
14.386996269226074,2007-01-09
14.800905227661133,2007-01-10
14.558259963989258,2007-01-11
14.943634986877441,2007-01-12
15.057814598083496,2007-01-16
14.98645305633545,2007-01-17
14.865133285522461,2007-01-18
15.00072193145752,2007-01-19
14.850855827331543,2007-01-22
14.815178871154785,2007-01-23
14.850855827331543,2007-01-24
14.70813274383545,2007-01-25
14.822310447692871,2007-01-26
14.979312896728516,2007-01-29
14.907953262329102,2007-01-30
14.836581230163574,2007-01-31
14.736677169799805,2007-02-01
14.85799789428711,2007-02-02
15.064949989318848,2007-02-05
15.514545440673828,2007-02-06
15.657271385192871,2007-02-07
15.957008361816406,2007-02-08
16.135417938232422,2007-02-09
15.878495216369629,2007-02-12
16.028364181518555,2007-02-13
15.971273422241211,2007-02-14
15.871366500854492,2007-02-15
15.914185523986816,2007-02-16
16.078325271606445,2007-02-20
16.092586517333984,2007-02-21
15.985546112060547,2007-02-22
15.899914741516113,2007-02-23
16.071184158325195,2007-02-26
15.378950119018555,2007-02-27
15.214816093444824,2007-02-28
15.029269218444824,2007-03-01
14.70813274383545,2007-03-02
14.11581039428711,2007-03-05
14.672450065612793,2007-03-06
14.93649673461914,2007-03-07
14.743812561035156,2007-03-08
14.629630088806152,2007-03-09
14.950765609741211,2007-03-12
14.651041030883789,2007-03-13
14.672450065612793,2007-03-14
14.800905227661133,2007-03-15
14.608220100402832,2007-03-16
14.993584632873535,2007-03-19
15.157721519470215,2007-03-20
15.307589530944824,2007-03-21
15.200541496276855,2007-03-22
15.25762939453125,2007-03-23
15.3646879196167,2007-03-26
15.507407188415527,2007-03-27
15.314724922180176,2007-03-28
15.528814315795898,2007-03-29
15.357544898986816,2007-03-30
15.707229614257812,2007-04-02
15.371814727783203,2007-04-03
15.46458911895752,2007-04-04
15.478867530822754,2007-04-05
15.899914741516113,2007-04-09
15.999815940856934,2007-04-10
15.864226341247559,2007-04-11
15.678680419921875,2007-04-12
15.564497947692871,2007-04-13
15.678680419921875,2007-04-16
16.06404685974121,2007-04-17
16.256729125976562,2007-04-18
16.22818374633789,2007-04-19
16.256729125976562,2007-04-20
16.263874053955078,2007-04-23
16.299549102783203,2007-04-24
16.428001403808594,2007-04-25
16.342365264892578,2007-04-26
16.06404685974121,2007-04-27
15.692951202392578,2007-04-30
15.878495216369629,2007-05-01
15.999815940856934,2007-05-02
15.928461074829102,2007-05-03
15.999815940856934,2007-05-04
16.006956100463867,2007-05-07
15.914185523986816,2007-05-08
16.128273010253906,2007-05-09
15.914185523986816,2007-05-10
16.20677375793457,2007-05-11
16.092586517333984,2007-05-14
16.342365264892578,2007-05-15
16.706329345703125,2007-05-16
16.749141693115234,2007-05-17
16.66350555419922,2007-05-18
16.84906005859375,2007-05-21
16.67777442932129,2007-05-22
17.05600929260254,2007-05-23
16.513643264770508,2007-05-24
16.535045623779297,2007-05-25
16.39231300354004,2007-05-29
16.913278579711914,2007-05-30
16.934688568115234,2007-05-31
16.784822463989258,2007-06-01
16.52077293395996,2007-06-04
16.221046447753906,2007-06-05
15.66441535949707,2007-06-06
15.207677841186523,2007-06-07
15.428913116455078,2007-06-08
15.493133544921875,2007-06-11
15.022127151489258,2007-06-12
15.143449783325195,2007-06-13
15.414630889892578,2007-06-14
15.757190704345703,2007-06-15
15.543091773986816,2007-06-18
15.514545440673828,2007-06-19
15.100634574890137,2007-06-20
14.893678665161133,2007-06-21
15.357544898986816,2007-06-22
15.557357788085938,2007-06-25
15.600183486938477,2007-06-26
15.700090408325195,2007-06-27
15.4431791305542,2007-06-28
15.61445426940918,2007-06-29
16.092586517333984,2007-07-02
16.056909561157227,2007-07-03
15.899914741516113,2007-07-05
16.028364181518555,2007-07-06
16.071184158325195,2007-07-09
15.678680419921875,2007-07-10
15.778596878051758,2007-07-11
15.66441535949707,2007-07-12
15.978409767150879,2007-07-13
15.885634422302246,2007-07-16
15.864226341247559,2007-07-17
16.021230697631836,2007-07-18
16.592147827148438,2007-07-19
16.356643676757812,2007-07-20
16.142549514770508,2007-07-23
15.279044151306152,2007-07-24
15.336138725280762,2007-07-25
14.693854331970215,2007-07-26
14.344173431396484,2007-07-27
14.322765350341797,2007-07-30
14.023037910461426,2007-07-31
14.21572208404541,2007-08-01
14.222851753234863,2007-08-02
13.359352111816406,2007-08-03
13.109576225280762,2007-08-06
13.081032752990723,2007-08-07
13.694764137268066,2007-08-08
13.102438926696777,2007-08-09
13.316532135009766,2007-08-10
13.816079139709473,2007-08-13
13.152396202087402,2007-08-14
12.966850280761719,2007-08-15
12.809845924377441,2007-08-16
13.130982398986816,2007-08-17
13.130982398986816,2007-08-20
12.966850280761719,2007-08-21
13.566311836242676,2007-08-22
13.409305572509766,2007-08-23
13.651941299438477,2007-08-24
13.123851776123047,2007-08-27
12.67425537109375,2007-08-28
12.909756660461426,2007-08-29
12.78130054473877,2007-08-30
12.924031257629395,2007-08-31
13.20948600769043,2007-09-04
13.159531593322754,2007-09-05
13.487811088562012,2007-09-06
13.052486419677734,2007-09-07
12.895483016967773,2007-09-10
12.866936683654785,2007-09-11
12.881211280822754,2007-09-12
12.909756660461426,2007-09-13
12.952574729919434,2007-09-14
12.966850280761719,2007-09-17
13.566311836242676,2007-09-18
13.737582206726074,2007-09-19
13.794672012329102,2007-09-20
13.9730806350708,2007-09-21
14.465492248535156,2007-09-24
14.472620964050293,2007-09-25
14.565402030944824,2007-09-26
14.622495651245117,2007-09-27
14.301356315612793,2007-09-28
14.786625862121582,2007-10-01
14.693854331970215,2007-10-02
14.479767799377441,2007-10-03
14.651041030883789,2007-10-04
14.84372329711914,2007-10-05
14.75095272064209,2007-10-08
15.157721519470215,2007-10-09
15.229084014892578,2007-10-10
15.271903038024902,2007-10-11
15.300454139709473,2007-10-12
14.915088653564453,2007-10-15
15.07209300994873,2007-10-16
14.9008150100708,2007-10-17
14.98645305633545,2007-10-18
14.436946868896484,2007-10-19
14.643900871276855,2007-10-22
14.422679901123047,2007-10-23
14.551128387451172,2007-10-24
14.736677169799805,2007-10-25
14.915088653564453,2007-10-26
15.157721519470215,2007-10-29
15.150582313537598,2007-10-30
15.279044151306152,2007-10-31
15.100634574890137,2007-11-01
15.46458911895752,2007-11-02
15.643001556396484,2007-11-05
16.078325271606445,2007-11-06
15.593050003051758,2007-11-07
15.721498489379883,2007-11-08
15.571634292602539,2007-11-09
15.093497276306152,2007-11-12
15.4431791305542,2007-11-13
15.671544075012207,2007-11-14
15.593050003051758,2007-11-15
15.593050003051758,2007-11-16
15.543091773986816,2007-11-19
15.543091773986816,2007-11-20
14.872270584106445,2007-11-21
15.100634574890137,2007-11-23
14.808040618896484,2007-11-26
14.872270584106445,2007-11-27
15.400364875793457,2007-11-28
15.450315475463867,2007-11-29
15.593050003051758,2007-11-30
15.507407188415527,2007-12-03
15.450315475463867,2007-12-04
15.692951202392578,2007-12-05
15.32186222076416,2007-12-06
15.657271385192871,2007-12-07
15.892778396606445,2007-12-10
15.550226211547852,2007-12-11
15.607316017150879,2007-12-12
15.557357788085938,2007-12-13
15.414630889892578,2007-12-14
15.193408012390137,2007-12-17
15.400364875793457,2007-12-18
15.38608455657959,2007-12-19
15.478867530822754,2007-12-20
15.685816764831543,2007-12-21
15.76431941986084,2007-12-24
15.792865753173828,2007-12-26
15.493133544921875,2007-12-27
15.457451820373535,2007-12-28
15.264766693115234,2007-12-31
15.064949989318848,2008-01-02
15.029269218444824,2008-01-03
15.086359977722168,2008-01-04
15.692951202392578,2008-01-07
15.628728866577148,2008-01-08
15.350407600402832,2008-01-09
15.48599910736084,2008-01-10
15.064949989318848,2008-01-11
15.122041702270508,2008-01-14
14.601081848144531,2008-01-15
13.880311965942383,2008-01-16
13.088162422180176,2008-01-17
13.00252628326416,2008-01-18
12.62430191040039,2008-01-22
12.931164741516113,2008-01-23
12.952574729919434,2008-01-24
13.00252628326416,2008-01-25
13.316532135009766,2008-01-28
13.39503288269043,2008-01-29
13.309391975402832,2008-01-30
13.623395919799805,2008-01-31
13.887442588806152,2008-02-01
14.015899658203125,2008-02-04
14.201449394226074,2008-02-05
13.873170852661133,2008-02-06
13.85889720916748,2008-02-07
13.659078598022461,2008-02-08
13.82321834564209,2008-02-11
13.659078598022461,2008-02-12
13.894583702087402,2008-02-13
13.766127586364746,2008-02-14
13.766127586364746,2008-02-15
13.716168403625488,2008-02-19
13.59485149383545,2008-02-20
13.330806732177734,2008-02-21
13.46639347076416,2008-02-22
13.816079139709473,2008-02-25
13.866033554077148,2008-02-26
13.480668067932129,2008-02-27
13.39503288269043,2008-02-28
12.831257820129395,2008-02-29
13.159531593322754,2008-03-03
13.202350616455078,2008-03-04
13.287988662719727,2008-03-05
12.881211280822754,2008-03-06
12.688529014587402,2008-03-07
12.488707542419434,2008-03-10
12.752754211425781,2008-03-11
12.545795440673828,2008-03-12
12.72420597076416,2008-03-13
12.560072898864746,2008-03-14
11.468198776245117,2008-03-17
11.710840225219727,2008-03-18
11.403975486755371,2008-03-19
11.47533893585205,2008-03-20
11.51102066040039,2008-03-24
11.539566040039062,2008-03-25
11.589523315429688,2008-03-26
11.62520694732666,2008-03-27
11.646613121032715,2008-03-28
11.89638900756836,2008-03-31
12.02484130859375,2008-04-01
12.139026641845703,2008-04-02
12.08193588256836,2008-04-03
12.174705505371094,2008-04-04
12.103342056274414,2008-04-07
12.388798713684082,2008-04-08
12.41734504699707,2008-04-09
12.174705505371094,2008-04-10
12.310301780700684,2008-04-11
12.26033878326416,2008-04-14
12.517255783081055,2008-04-15
12.752754211425781,2008-04-16
12.702799797058105,2008-04-17
12.84553050994873,2008-04-18
12.717070579528809,2008-04-21
12.58148193359375,2008-04-22
12.58148193359375,2008-04-23
12.638571739196777,2008-04-24
12.838387489318848,2008-04-25
12.902617454528809,2008-04-28
12.403069496154785,2008-04-29
12.388798713684082,2008-04-30
12.59575080871582,2008-05-01
12.84553050994873,2008-05-02
12.752754211425781,2008-05-05
12.795573234558105,2008-05-06
12.602892875671387,2008-05-07
12.795573234558105,2008-05-08
13.637667655944824,2008-05-09
13.915989875793457,2008-05-12
13.923126220703125,2008-05-13
14.180034637451172,2008-05-14
14.208582878112793,2008-05-15
14.165762901306152,2008-05-16
14.101540565490723,2008-05-19
13.937399864196777,2008-05-20
13.894583702087402,2008-05-21
13.944536209106445,2008-05-22
13.502079963684082,2008-05-23
13.409305572509766,2008-05-27
13.609122276306152,2008-05-28
13.737582206726074,2008-05-29
13.901714324951172,2008-05-30
13.673349380493164,2008-06-02
13.59485149383545,2008-06-03
14.04444408416748,2008-06-04
14.194310188293457,2008-06-05
13.801804542541504,2008-06-06
14.180034637451172,2008-06-09
14.008761405944824,2008-06-10
13.808941841125488,2008-06-11
13.816079139709473,2008-06-12
14.358449935913086,2008-06-13
14.358449935913086,2008-06-16
14.515447616577148,2008-06-17
14.25854206085205,2008-06-18
14.444082260131836,2008-06-19
13.958809852600098,2008-06-20
13.958809852600098,2008-06-23
13.673349380493164,2008-06-24
13.58771800994873,2008-06-25
13.273713111877441,2008-06-26
13.4164400100708,2008-06-27
13.709033966064453,2008-06-30
13.751852989196777,2008-07-01
13.39503288269043,2008-07-02
13.39503288269043,2008-07-03
12.931164741516113,2008-07-07
12.881211280822754,2008-07-08
12.688529014587402,2008-07-09
12.460160255432129,2008-07-10
12.552934646606445,2008-07-11
12.381661415100098,2008-07-14
11.89638900756836,2008-07-15
11.503886222839355,2008-07-16
11.589523315429688,2008-07-17
11.967751502990723,2008-07-18
12.210387229919434,2008-07-21
12.174705505371094,2008-07-22
11.967751502990723,2008-07-23
11.518157005310059,2008-07-24
11.532429695129395,2008-07-25
11.717978477478027,2008-07-28
11.846434593200684,2008-07-29
12.160439491271973,2008-07-30
11.518157005310059,2008-07-31
11.082836151123047,2008-08-01
10.676064491271973,2008-08-04
11.361159324645996,2008-08-05
11.403975486755371,2008-08-06
11.45393180847168,2008-08-07
11.218430519104004,2008-08-08
11.33974838256836,2008-08-11
11.275519371032715,2008-08-12
11.161337852478027,2008-08-13
10.811651229858398,2008-08-14
10.93297290802002,2008-08-15
10.825926780700684,2008-08-18
10.818790435791016,2008-08-19
10.925836563110352,2008-08-20
11.011474609375,2008-08-21
11.254112243652344,2008-08-22
10.954381942749023,2008-08-25
10.997200012207031,2008-08-26
11.011474609375,2008-08-27
11.054291725158691,2008-08-28
10.890154838562012,2008-08-29
10.540470123291016,2008-09-02
10.526198387145996,2008-09-03
10.326379776000977,2008-09-04
10.43342399597168,2008-09-05
10.668926239013672,2008-09-08
9.405781745910645,2008-09-09
9.891057014465332,2008-09-10
9.669830322265625,2008-09-11
10.147968292236328,2008-09-12
9.19882869720459,2008-09-15
8.870550155639648,2008-09-16
8.014182090759277,2008-09-17
8.577960968017578,2008-09-18
9.427188873291016,2008-09-19
9.14173412322998,2008-09-22
9.148872375488281,2008-09-23
8.949049949645996,2008-09-24
9.327281951904297,2008-09-25
8.977599143981934,2008-09-26
8.135498046875,2008-09-29
8.34245777130127,2008-09-30
8.049864768981934,2008-10-01
7.457544326782227,2008-10-02
7.079315185546875,2008-10-03
6.301446437835693,2008-10-06
6.536947727203369,2008-10-07
6.486991882324219,2008-10-08
6.158717155456543,2008-10-09
5.445077419281006,2008-10-10
6.758178234100342,2008-10-13
6.372809410095215,2008-10-14
5.787624359130859,2008-10-15
5.5235772132873535,2008-10-16
5.823306560516357,2008-10-17
7.057905197143555,2008-10-20
7.036497116088867,2008-10-21
5.93035364151001,2008-10-22
6.008854389190674,2008-10-23
5.609215259552002,2008-10-24
5.05971097946167,2008-10-27
5.602077007293701,2008-10-28
5.416530132293701,2008-10-29
5.780490398406982,2008-10-30
5.687713146209717,2008-10-31
5.652032852172852,2008-11-03
5.552124977111816,2008-11-04
5.166757583618164,2008-11-05
4.717165470123291,2008-11-06
6.051671028137207,2008-11-07
5.4878950119018555,2008-11-10
5.123939037322998,2008-11-11
5.2452569007873535,2008-11-12
5.8946709632873535,2008-11-13
5.908943176269531,2008-11-14
5.8518524169921875,2008-11-17
5.737669467926025,2008-11-18
5.387985706329346,2008-11-19
4.916983127593994,2008-11-20
5.181030750274658,2008-11-21
5.145347595214844,2008-11-24
5.345168113708496,2008-11-25
5.409395217895508,2008-11-26
5.4878950119018555,2008-11-28
4.931256294250488,2008-12-01
5.580668926239014,2008-12-02
5.123939037322998,2008-12-03
4.931256294250488,2008-12-04
4.567298412322998,2008-12-05
5.038300514221191,2008-12-08
5.1168036460876465,2008-12-09
5.016892910003662,2008-12-10
5.081120491027832,2008-12-11
5.188167095184326,2008-12-12
4.995482921600342,2008-12-15
5.7019877433776855,2008-12-16
5.373714447021484,2008-12-17
5.744807720184326,2008-12-18
5.6234869956970215,2008-12-19
5.566396713256836,2008-12-22
5.416530132293701,2008-12-23
5.437939167022705,2008-12-24
5.544986724853516,2008-12-26
5.602077007293701,2008-12-29
5.787624359130859,2008-12-30
5.880398273468018,2008-12-31
6.165853977203369,2009-01-02
6.515539646148682,2009-01-05
6.701085090637207,2009-01-06
6.444173336029053,2009-01-07
6.615448474884033,2009-01-08
6.62258243560791,2009-01-09
6.322854042053223,2009-01-12
6.058808326721191,2009-01-13
5.816169738769531,2009-01-14
5.666305065155029,2009-01-15
6.108763217926025,2009-01-16
5.744807720184326,2009-01-20
5.887534141540527,2009-01-21
5.816169738769531,2009-01-22
5.901808738708496,2009-01-23
6.044536113739014,2009-01-26
6.187262535095215,2009-01-27
6.187262535095215,2009-01-28
5.95176362991333,2009-01-29
5.644896507263184,2009-01-30
5.694850921630859,2009-02-02
5.801898956298828,2009-02-03
5.923217296600342,2009-02-04
5.880398273468018,2009-02-05
6.123035430908203,2009-02-06
5.8946709632873535,2009-02-09
5.751943111419678,2009-02-10
5.637759685516357,2009-02-11
5.644896507263184,2009-02-12
5.5235772132873535,2009-02-13
5.123939037322998,2009-02-17
5.05971097946167,2009-02-18
5.20957612991333,2009-02-19
4.78852653503418,2009-02-20
4.5530266761779785,2009-02-23
4.867027759552002,2009-02-24
4.638662815093994,2009-02-25
4.9669389724731445,2009-02-26
4.495936393737793,2009-02-27
3.9963865280151367,2009-03-02
3.796567916870117,2009-03-03
3.939297676086426,2009-03-04
3.5682015419006348,2009-03-05
3.6467034816741943,2009-03-06
3.5039749145507812,2009-03-09
3.7894303798675537,2009-03-10
3.9892520904541016,2009-03-11
4.317525863647461,2009-03-12
4.381753444671631,2009-03-13
4.688619136810303,2009-03-16
4.574436187744141,2009-03-17
4.845618724822998,2009-03-18
4.710025787353516,2009-03-19
4.581570625305176,2009-03-20
4.845618724822998,2009-03-23
4.638662815093994,2009-03-24
4.374617099761963,2009-03-25
4.4602532386779785,2009-03-26
4.396025657653809,2009-03-27
4.032068252563477,2009-03-30
4.146251201629639,2009-03-31
4.2247514724731445,2009-04-01
4.467391490936279,2009-04-02
4.474524974822998,2009-04-03
4.481663227081299,2009-04-06
4.36747932434082,2009-04-07
4.602980136871338,2009-04-08
4.824210166931152,2009-04-09
4.645799160003662,2009-04-13
4.6529364585876465,2009-04-14
4.67434549331665,2009-04-15
4.81707239151001,2009-04-16
4.959802150726318,2009-04-17
4.681480407714844,2009-04-20
4.8884382247924805,2009-04-21
4.781391620635986,2009-04-22
4.774256229400635,2009-04-23
4.938392162322998,2009-04-24
4.67434549331665,2009-04-27
4.695754051208496,2009-04-28
4.831345558166504,2009-04-29
5.04543924331665,2009-04-30
5.516441345214844,2009-05-01
5.787624359130859,2009-05-04
5.866124629974365,2009-05-05
5.873260974884033,2009-05-06
5.80903434753418,2009-05-07
6.8652215003967285,2009-05-08
6.437037467956543,2009-05-11
6.415628910064697,2009-05-12
5.973172187805176,2009-05-13
6.529809474945068,2009-05-14
6.101625442504883,2009-05-15
6.437037467956543,2009-05-18
6.815268039703369,2009-05-19
6.322854042053223,2009-05-20
6.194399356842041,2009-05-21
6.151581764221191,2009-05-22
6.415628910064697,2009-05-26
6.329991817474365,2009-05-27
6.786722183227539,2009-05-28
7.129271030426025,2009-05-29
7.621680736541748,2009-06-01
7.507497787475586,2009-06-02
7.15781307220459,2009-06-03
7.443270683288574,2009-06-04
7.357633590698242,2009-06-05
7.307676792144775,2009-06-08
7.186359882354736,2009-06-09
7.222041130065918,2009-06-10
7.436135292053223,2009-06-11
7.628814697265625,2009-06-12
7.193498134613037,2009-06-15
7.12213134765625,2009-06-16
6.915175914764404,2009-06-17
6.858084201812744,2009-06-18
6.9579949378967285,2009-06-19
6.536947727203369,2009-06-22
6.872358322143555,2009-06-23
7.550317287445068,2009-06-24
7.935683250427246,2009-06-25
7.757272720336914,2009-06-26
8.178321838378906,2009-06-29
8.285364151000977,2009-06-30
8.392411231994629,2009-07-01
8.056998252868652,2009-07-02
7.935683250427246,2009-07-06
7.778678894042969,2009-07-07
7.857182025909424,2009-07-08
7.964230537414551,2009-07-09
7.978504180908203,2009-07-10
8.178321838378906,2009-07-13
8.27109432220459,2009-07-14
8.642189979553223,2009-07-15
8.627912521362305,2009-07-16
8.513731002807617,2009-07-17
8.784916877746582,2009-07-20
8.742097854614258,2009-07-21
8.599367141723633,2009-07-22
8.927640914916992,2009-07-23
9.320143699645996,2009-07-24
9.263053894042969,2009-07-27
8.89909553527832,2009-07-28
8.713549613952637,2009-07-29
9.163141250610352,2009-07-30
9.127462387084961,2009-07-31
9.420051574707031,2009-08-03
9.377238273620605,2009-08-04
9.34155559539795,2009-08-05
9.377238273620605,2009-08-06
9.905329704284668,2009-08-07
9.976696014404297,2009-08-10
9.58419132232666,2009-08-11
9.905329704284668,2009-08-12
9.933877944946289,2009-08-13
9.841104507446289,2009-08-14
9.57705307006836,2009-08-17
9.784010887145996,2009-08-18
9.791147232055664,2009-08-19
9.941012382507324,2009-08-20
10.176517486572266,2009-08-21
10.290695190429688,2009-08-24
9.998103141784668,2009-08-25
10.155106544494629,2009-08-26
9.926740646362305,2009-08-27
9.933877944946289,2009-08-28
9.755465507507324,2009-08-31
9.45573616027832,2009-09-01
9.412919044494629,2009-09-02
9.477148056030273,2009-09-03
9.63414478302002,2009-09-04
9.841104507446289,2009-09-08
10.062332153320312,2009-09-09
10.0908784866333,2009-09-10
10.098013877868652,2009-09-11
10.554744720458984,2009-09-14
10.504788398742676,2009-09-15
10.697471618652344,2009-09-16
10.240744590759277,2009-09-17
10.269287109375,2009-09-18
10.440560340881348,2009-09-21
10.833060264587402,2009-09-22
10.647516250610352,2009-09-23
10.41915225982666,2009-09-24
10.219330787658691,2009-09-25
10.633245468139648,2009-09-28
10.87587833404541,2009-09-29
10.576150894165039,2009-09-30
9.869649887084961,2009-10-01
9.833966255187988,2009-10-02
10.490513801574707,2009-10-05
10.547605514526367,2009-10-06
10.583290100097656,2009-10-07
10.583290100097656,2009-10-08
10.56901741027832,2009-10-09
10.597561836242676,2009-10-12
10.547605514526367,2009-10-13
10.704608917236328,2009-10-14
10.683199882507324,2009-10-15
10.547605514526367,2009-10-16
10.818790435791016,2009-10-19
10.583290100097656,2009-10-20
10.783108711242676,2009-10-21
10.676064491271973,2009-10-22
10.147968292236328,2009-10-23
9.869649887084961,2009-10-26
9.80541706085205,2009-10-27
9.14173412322998,2009-10-28
9.662691116333008,2009-10-29
9.327281951904297,2009-10-30
9.427188873291016,2009-11-02
9.498555183410645,2009-11-03
9.491421699523926,2009-11-04
9.891057014465332,2009-11-05
10.012377738952637,2009-11-06
9.933877944946289,2009-11-09
9.855378150939941,2009-11-10
9.698376655578613,2009-11-11
9.320143699645996,2009-11-12
9.555649757385254,2009-11-13
9.74832820892334,2009-11-16
9.491421699523926,2009-11-17
9.484286308288574,2009-11-18
9.170280456542969,2009-11-19
9.027549743652344,2009-11-20
9.163141250610352,2009-11-23
9.027549743652344,2009-11-24
9.420051574707031,2009-11-25
9.12032699584961,2009-11-27
9.091778755187988,2009-11-30
9.377238273620605,2009-12-01
9.320143699645996,2009-12-02
9.277325630187988,2009-12-03
9.534235954284668,2009-12-04
9.484286308288574,2009-12-07
9.184554100036621,2009-12-08
9.084644317626953,2009-12-09
9.091778755187988,2009-12-10
9.334417343139648,2009-12-11
9.60560131072998,2009-12-14
9.755465507507324,2009-12-15
9.990965843200684,2009-12-16
9.82682991027832,2009-12-17
9.819693565368652,2009-12-18
9.876784324645996,2009-12-21
9.74832820892334,2009-12-22
9.919604301452637,2009-12-23
9.912466049194336,2009-12-24
9.948147773742676,2009-12-28
9.762603759765625,2009-12-29
9.755465507507324,2009-12-30
9.498555183410645,2009-12-31
9.755465507507324,2010-01-04
9.655555725097656,2010-01-05
9.555649757385254,2010-01-06
9.562783241271973,2010-01-07
9.833966255187988,2010-01-08
9.898195266723633,2010-01-11
9.784010887145996,2010-01-12
10.048056602478027,2010-01-13
10.055195808410645,2010-01-14
10.019510269165039,2010-01-15
10.083741188049316,2010-01-19
9.784010887145996,2010-01-20
9.541376113891602,2010-01-21
9.291598320007324,2010-01-22
9.569917678833008,2010-01-25
9.327281951904297,2010-01-26
9.191689491271973,2010-01-27
9.04896354675293,2010-01-28
9.013278007507324,2010-01-29
9.19882869720459,2010-02-01
9.362960815429688,2010-02-02
9.205960273742676,2010-02-03
8.449502944946289,2010-02-04
8.371003150939941,2010-02-05
8.385274887084961,2010-02-08
8.656458854675293,2010-02-09
8.520865440368652,2010-02-10
8.52800464630127,2010-02-11
8.399548530578613,2010-02-12
8.456639289855957,2010-02-16
8.585095405578613,2010-02-17
8.585095405578613,2010-02-18
8.692139625549316,2010-02-19
8.563688278198242,2010-02-22
8.399548530578613,2010-02-23
8.42095947265625,2010-02-24
8.349594116210938,2010-02-25
8.34245777130127,2010-02-26
7.9713640213012695,2010-03-01
8.021320343017578,2010-03-02
8.221139907836914,2010-03-03
8.078410148620605,2010-03-04
8.263957023620605,2010-03-05
8.199729919433594,2010-03-08
8.135498046875,2010-03-09
8.035592079162598,2010-03-10
8.278228759765625,2010-03-11
8.321049690246582,2010-03-12
8.256821632385254,2010-03-15
8.478048324584961,2010-03-16
8.392411231994629,2010-03-17
8.249687194824219,2010-03-18
8.178321838378906,2010-03-19
8.042731285095215,2010-03-22
8.014182090759277,2010-03-23
7.864319801330566,2010-03-24
7.678772449493408,2010-03-25
7.750135898590088,2010-03-26
8.021320343017578,2010-03-29
7.900001049041748,2010-03-30
7.850045204162598,2010-03-31
8.064136505126953,2010-04-01
8.278228759765625,2010-04-05
8.428092956542969,2010-04-06
8.135498046875,2010-04-07
8.049864768981934,2010-04-08
8.049864768981934,2010-04-09
8.049864768981934,2010-04-12
8.035592079162598,2010-04-13
8.299638748168945,2010-04-14
8.399548530578613,2010-04-15
8.249687194824219,2010-04-16
8.249687194824219,2010-04-19
8.520865440368652,2010-04-20
8.756370544433594,2010-04-21
8.806323051452637,2010-04-22
8.827731132507324,2010-04-23
8.670730590820312,2010-04-26
8.313911437988281,2010-04-27
8.335323333740234,2010-04-28
8.349594116210938,2010-04-29
8.2354097366333,2010-04-30
8.606505393981934,2010-05-03
8.285364151000977,2010-05-04
7.914271354675293,2010-05-05
7.643091678619385,2010-05-06
7.057905197143555,2010-05-07
7.600270748138428,2010-05-10
7.7001824378967285,2010-05-11
7.928546905517578,2010-05-12
7.778678894042969,2010-05-13
7.607408046722412,2010-05-14
7.393312931060791,2010-05-17
7.1364030838012695,2010-05-18
7.0079498291015625,2010-05-19
6.579765796661377,2010-05-20
6.8652215003967285,2010-05-21
6.672540187835693,2010-05-24
6.872358322143555,2010-05-25
7.079315185546875,2010-05-26
7.300540924072266,2010-05-27
7.32908821105957,2010-05-28
6.758178234100342,2010-06-01
7.029360294342041,2010-06-02
7.129271030426025,2010-06-03
6.850949764251709,2010-06-04
6.858084201812744,2010-06-07
6.922310829162598,2010-06-08
6.993675708770752,2010-06-09
7.393312931060791,2010-06-10
7.407589435577393,2010-06-11
7.407589435577393,2010-06-14
7.671634197235107,2010-06-15
7.600270748138428,2010-06-16
7.564591407775879,2010-06-17
7.50036096572876,2010-06-18
7.5217719078063965,2010-06-21
7.257723808288574,2010-06-22
7.1506781578063965,2010-06-23
6.908039569854736,2010-06-24
7.036497116088867,2010-06-25
6.972268104553223,2010-06-28
6.601175308227539,2010-06-29
6.594038486480713,2010-06-30
6.486991882324219,2010-07-01
6.508399963378906,2010-07-02
6.351399898529053,2010-07-06
7.036497116088867,2010-07-07
6.9865403175354,2010-07-08
7.300540924072266,2010-07-09
7.314815044403076,2010-07-12
7.300540924072266,2010-07-13
7.286270618438721,2010-07-14
7.279129981994629,2010-07-15
7.12213134765625,2010-07-16
7.186359882354736,2010-07-19
7.314815044403076,2010-07-20
7.15781307220459,2010-07-21
7.414723873138428,2010-07-22
7.464680194854736,2010-07-23
7.471817493438721,2010-07-26
7.643091678619385,2010-07-27
7.528907299041748,2010-07-28
7.379043102264404,2010-07-29
7.357633590698242,2010-07-30
7.678772449493408,2010-08-02
7.457544326782227,2010-08-03
7.5217719078063965,2010-08-04
7.614542007446289,2010-08-05
