ZBRA,Date
35.72999954223633,2006-11-03
35.79999923706055,2006-11-06
35.9900016784668,2006-11-07
35.869998931884766,2006-11-08
35.5099983215332,2006-11-09
35.47999954223633,2006-11-10
35.369998931884766,2006-11-13
35.59000015258789,2006-11-14
36.689998626708984,2006-11-15
36.47999954223633,2006-11-16
35.5,2006-11-17
35.529998779296875,2006-11-20
35.459999084472656,2006-11-21
35.4900016784668,2006-11-22
35.5,2006-11-24
34.95000076293945,2006-11-27
34.79999923706055,2006-11-28
34.849998474121094,2006-11-29
34.93000030517578,2006-11-30
34.33000183105469,2006-12-01
34.54999923706055,2006-12-04
34.54999923706055,2006-12-05
34.790000915527344,2006-12-06
34.90999984741211,2006-12-07
35.2599983215332,2006-12-08
35.25,2006-12-11
35.08000183105469,2006-12-12
35.040000915527344,2006-12-13
35.25,2006-12-14
35.189998626708984,2006-12-15
35.04999923706055,2006-12-18
35.0,2006-12-19
34.9900016784668,2006-12-20
34.970001220703125,2006-12-21
34.90999984741211,2006-12-22
34.90999984741211,2006-12-26
35.06999969482422,2006-12-27
34.900001525878906,2006-12-28
34.790000915527344,2006-12-29
34.880001068115234,2007-01-03
34.68000030517578,2007-01-04
34.33000183105469,2007-01-05
34.400001525878906,2007-01-08
34.34000015258789,2007-01-09
34.369998931884766,2007-01-10
34.439998626708984,2007-01-11
35.5,2007-01-12
35.54999923706055,2007-01-16
35.52000045776367,2007-01-17
34.810001373291016,2007-01-18
34.79999923706055,2007-01-19
34.810001373291016,2007-01-22
34.83000183105469,2007-01-23
35.0,2007-01-24
34.59000015258789,2007-01-25
34.7400016784668,2007-01-26
34.70000076293945,2007-01-29
34.70000076293945,2007-01-30
34.66999816894531,2007-01-31
34.75,2007-02-01
35.36000061035156,2007-02-02
35.599998474121094,2007-02-05
36.290000915527344,2007-02-06
36.47999954223633,2007-02-07
36.08000183105469,2007-02-08
35.70000076293945,2007-02-09
36.22999954223633,2007-02-12
36.54999923706055,2007-02-13
37.970001220703125,2007-02-14
39.9900016784668,2007-02-15
40.83000183105469,2007-02-16
41.08000183105469,2007-02-20
41.599998474121094,2007-02-21
41.650001525878906,2007-02-22
42.18000030517578,2007-02-23
41.790000915527344,2007-02-26
40.0099983215332,2007-02-27
39.61000061035156,2007-02-28
40.099998474121094,2007-03-01
39.22999954223633,2007-03-02
38.849998474121094,2007-03-05
39.099998474121094,2007-03-06
39.06999969482422,2007-03-07
38.90999984741211,2007-03-08
38.61000061035156,2007-03-09
38.29999923706055,2007-03-12
37.36000061035156,2007-03-13
37.54999923706055,2007-03-14
37.599998474121094,2007-03-15
37.220001220703125,2007-03-16
37.470001220703125,2007-03-19
38.11000061035156,2007-03-20
38.4900016784668,2007-03-21
38.880001068115234,2007-03-22
38.689998626708984,2007-03-23
38.79999923706055,2007-03-26
39.130001068115234,2007-03-27
38.5,2007-03-28
38.47999954223633,2007-03-29
38.61000061035156,2007-03-30
38.779998779296875,2007-04-02
39.27000045776367,2007-04-03
39.54999923706055,2007-04-04
39.79999923706055,2007-04-05
39.689998626708984,2007-04-09
40.099998474121094,2007-04-10
39.33000183105469,2007-04-11
39.939998626708984,2007-04-12
40.119998931884766,2007-04-13
40.65999984741211,2007-04-16
40.81999969482422,2007-04-17
40.95000076293945,2007-04-18
41.31999969482422,2007-04-19
41.36000061035156,2007-04-20
41.11000061035156,2007-04-23
40.66999816894531,2007-04-24
41.25,2007-04-25
40.9900016784668,2007-04-26
40.81999969482422,2007-04-27
39.790000915527344,2007-04-30
38.900001525878906,2007-05-01
39.41999816894531,2007-05-02
39.15999984741211,2007-05-03
39.52000045776367,2007-05-04
39.349998474121094,2007-05-07
39.47999954223633,2007-05-08
39.650001525878906,2007-05-09
38.099998474121094,2007-05-10
38.47999954223633,2007-05-11
38.349998474121094,2007-05-14
38.029998779296875,2007-05-15
38.43000030517578,2007-05-16
38.2599983215332,2007-05-17
38.220001220703125,2007-05-18
38.880001068115234,2007-05-21
39.709999084472656,2007-05-22
39.65999984741211,2007-05-23
39.709999084472656,2007-05-24
39.95000076293945,2007-05-25
40.119998931884766,2007-05-29
39.779998779296875,2007-05-30
40.11000061035156,2007-05-31
40.25,2007-06-01
40.65999984741211,2007-06-04
40.4900016784668,2007-06-05
41.209999084472656,2007-06-06
40.040000915527344,2007-06-07
40.130001068115234,2007-06-08
39.970001220703125,2007-06-11
39.45000076293945,2007-06-12
39.75,2007-06-13
40.310001373291016,2007-06-14
40.209999084472656,2007-06-15
40.18000030517578,2007-06-18
39.849998474121094,2007-06-19
39.400001525878906,2007-06-20
39.09000015258789,2007-06-21
38.849998474121094,2007-06-22
38.939998626708984,2007-06-25
39.08000183105469,2007-06-26
39.290000915527344,2007-06-27
38.88999938964844,2007-06-28
38.7400016784668,2007-06-29
39.02000045776367,2007-07-02
39.45000076293945,2007-07-03
39.54999923706055,2007-07-05
39.5099983215332,2007-07-06
39.15999984741211,2007-07-09
39.5,2007-07-10
39.310001373291016,2007-07-11
39.869998931884766,2007-07-12
42.0099983215332,2007-07-13
42.08000183105469,2007-07-16
41.880001068115234,2007-07-17
41.93000030517578,2007-07-18
42.279998779296875,2007-07-19
41.720001220703125,2007-07-20
41.040000915527344,2007-07-23
40.34000015258789,2007-07-24
36.58000183105469,2007-07-25
36.5,2007-07-26
36.33000183105469,2007-07-27
36.70000076293945,2007-07-30
36.22999954223633,2007-07-31
36.40999984741211,2007-08-01
36.619998931884766,2007-08-02
36.52000045776367,2007-08-03
36.0,2007-08-06
36.0,2007-08-07
36.16999816894531,2007-08-08
35.84000015258789,2007-08-09
35.7400016784668,2007-08-10
35.11000061035156,2007-08-13
34.79999923706055,2007-08-14
34.65999984741211,2007-08-15
33.95000076293945,2007-08-16
35.27000045776367,2007-08-17
34.86000061035156,2007-08-20
35.0,2007-08-21
35.41999816894531,2007-08-22
34.90999984741211,2007-08-23
35.38999938964844,2007-08-24
35.16999816894531,2007-08-27
34.54999923706055,2007-08-28
35.709999084472656,2007-08-29
36.310001373291016,2007-08-30
36.29999923706055,2007-08-31
36.79999923706055,2007-09-04
36.75,2007-09-05
36.84000015258789,2007-09-06
36.810001373291016,2007-09-07
36.029998779296875,2007-09-10
36.06999969482422,2007-09-11
35.9900016784668,2007-09-12
36.0099983215332,2007-09-13
35.779998779296875,2007-09-14
35.540000915527344,2007-09-17
35.900001525878906,2007-09-18
36.810001373291016,2007-09-19
36.650001525878906,2007-09-20
36.25,2007-09-21
35.4900016784668,2007-09-24
35.560001373291016,2007-09-25
35.959999084472656,2007-09-26
36.7599983215332,2007-09-27
36.4900016784668,2007-09-28
36.95000076293945,2007-10-01
34.77000045776367,2007-10-02
34.619998931884766,2007-10-03
33.33000183105469,2007-10-04
34.0,2007-10-05
33.2400016784668,2007-10-08
33.59000015258789,2007-10-09
34.16999816894531,2007-10-10
33.52000045776367,2007-10-11
33.56999969482422,2007-10-12
33.97999954223633,2007-10-15
34.16999816894531,2007-10-16
34.619998931884766,2007-10-17
34.45000076293945,2007-10-18
33.91999816894531,2007-10-19
37.349998474121094,2007-10-22
36.97999954223633,2007-10-23
37.02000045776367,2007-10-24
36.58000183105469,2007-10-25
36.54999923706055,2007-10-26
37.040000915527344,2007-10-29
37.650001525878906,2007-10-30
39.09000015258789,2007-10-31
38.54999923706055,2007-11-01
37.70000076293945,2007-11-02
37.900001525878906,2007-11-05
38.56999969482422,2007-11-06
37.29999923706055,2007-11-07
37.56999969482422,2007-11-08
36.310001373291016,2007-11-09
37.22999954223633,2007-11-12
38.38999938964844,2007-11-13
37.54999923706055,2007-11-14
37.150001525878906,2007-11-15
37.16999816894531,2007-11-16
36.900001525878906,2007-11-19
36.939998626708984,2007-11-20
36.61000061035156,2007-11-21
36.790000915527344,2007-11-23
36.720001220703125,2007-11-26
37.380001068115234,2007-11-27
37.970001220703125,2007-11-28
38.7400016784668,2007-11-29
38.56999969482422,2007-11-30
37.400001525878906,2007-12-03
37.66999816894531,2007-12-04
37.540000915527344,2007-12-05
37.75,2007-12-06
37.38999938964844,2007-12-07
36.97999954223633,2007-12-10
35.900001525878906,2007-12-11
35.189998626708984,2007-12-12
36.0099983215332,2007-12-13
35.70000076293945,2007-12-14
34.88999938964844,2007-12-17
33.54999923706055,2007-12-18
34.060001373291016,2007-12-19
34.790000915527344,2007-12-20
34.63999938964844,2007-12-21
35.150001525878906,2007-12-24
35.220001220703125,2007-12-26
34.27000045776367,2007-12-27
34.75,2007-12-28
34.70000076293945,2007-12-31
34.2599983215332,2008-01-02
33.93000030517578,2008-01-03
32.75,2008-01-04
32.81999969482422,2008-01-07
32.52000045776367,2008-01-08
32.27000045776367,2008-01-09
32.0,2008-01-10
31.760000228881836,2008-01-11
31.81999969482422,2008-01-14
31.06999969482422,2008-01-15
30.170000076293945,2008-01-16
29.0,2008-01-17
28.770000457763672,2008-01-18
28.280000686645508,2008-01-22
29.469999313354492,2008-01-23
29.40999984741211,2008-01-24
30.030000686645508,2008-01-25
30.299999237060547,2008-01-28
30.350000381469727,2008-01-29
30.84000015258789,2008-01-30
30.709999084472656,2008-01-31
31.889999389648438,2008-02-01
31.040000915527344,2008-02-04
31.030000686645508,2008-02-05
30.799999237060547,2008-02-06
29.979999542236328,2008-02-07
29.950000762939453,2008-02-08
30.18000030517578,2008-02-11
30.149999618530273,2008-02-12
30.5,2008-02-13
30.139999389648438,2008-02-14
30.0,2008-02-15
29.84000015258789,2008-02-19
30.0,2008-02-20
29.389999389648438,2008-02-21
29.3799991607666,2008-02-22
33.06999969482422,2008-02-25
32.58000183105469,2008-02-26
33.380001068115234,2008-02-27
33.349998474121094,2008-02-28
33.31999969482422,2008-02-29
33.119998931884766,2008-03-03
32.599998474121094,2008-03-04
32.900001525878906,2008-03-05
32.5099983215332,2008-03-06
32.63999938964844,2008-03-07
32.18000030517578,2008-03-10
33.119998931884766,2008-03-11
33.4900016784668,2008-03-12
33.560001373291016,2008-03-13
33.290000915527344,2008-03-14
32.43000030517578,2008-03-17
33.7400016784668,2008-03-18
33.220001220703125,2008-03-19
33.650001525878906,2008-03-20
34.04999923706055,2008-03-24
33.90999984741211,2008-03-25
33.279998779296875,2008-03-26
32.90999984741211,2008-03-27
32.91999816894531,2008-03-28
33.31999969482422,2008-03-31
34.529998779296875,2008-04-01
33.970001220703125,2008-04-02
33.9900016784668,2008-04-03
34.0,2008-04-04
33.220001220703125,2008-04-07
33.33000183105469,2008-04-08
32.86000061035156,2008-04-09
33.119998931884766,2008-04-10
32.970001220703125,2008-04-11
32.88999938964844,2008-04-14
33.040000915527344,2008-04-15
34.040000915527344,2008-04-16
33.70000076293945,2008-04-17
34.34000015258789,2008-04-18
34.060001373291016,2008-04-21
33.34000015258789,2008-04-22
35.34000015258789,2008-04-23
36.4900016784668,2008-04-24
36.45000076293945,2008-04-25
36.060001373291016,2008-04-28
36.43000030517578,2008-04-29
36.75,2008-04-30
37.66999816894531,2008-05-01
37.4900016784668,2008-05-02
37.09000015258789,2008-05-05
36.97999954223633,2008-05-06
36.779998779296875,2008-05-07
37.689998626708984,2008-05-08
37.099998474121094,2008-05-09
37.189998626708984,2008-05-12
37.869998931884766,2008-05-13
37.56999969482422,2008-05-14
37.630001068115234,2008-05-15
37.83000183105469,2008-05-16
37.9900016784668,2008-05-19
37.38999938964844,2008-05-20
36.90999984741211,2008-05-21
37.20000076293945,2008-05-22
36.68000030517578,2008-05-23
37.54999923706055,2008-05-27
37.189998626708984,2008-05-28
37.5099983215332,2008-05-29
37.599998474121094,2008-05-30
36.959999084472656,2008-06-02
36.9900016784668,2008-06-03
37.119998931884766,2008-06-04
37.95000076293945,2008-06-05
36.849998474121094,2008-06-06
36.540000915527344,2008-06-09
36.22999954223633,2008-06-10
35.38999938964844,2008-06-11
35.400001525878906,2008-06-12
35.439998626708984,2008-06-13
35.75,2008-06-16
36.43000030517578,2008-06-17
36.470001220703125,2008-06-18
36.380001068115234,2008-06-19
35.27000045776367,2008-06-20
35.08000183105469,2008-06-23
34.81999969482422,2008-06-24
35.459999084472656,2008-06-25
33.959999084472656,2008-06-26
33.16999816894531,2008-06-27
32.63999938964844,2008-06-30
32.22999954223633,2008-07-01
33.290000915527344,2008-07-02
32.369998931884766,2008-07-03
32.52000045776367,2008-07-07
32.529998779296875,2008-07-08
32.06999969482422,2008-07-09
31.079999923706055,2008-07-10
30.989999771118164,2008-07-11
31.809999465942383,2008-07-14
31.510000228881836,2008-07-15
31.93000030517578,2008-07-16
32.220001220703125,2008-07-17
31.709999084472656,2008-07-18
31.860000610351562,2008-07-21
32.36000061035156,2008-07-22
32.83000183105469,2008-07-23
30.020000457763672,2008-07-24
30.079999923706055,2008-07-25
29.440000534057617,2008-07-28
30.229999542236328,2008-07-29
30.110000610351562,2008-07-30
30.809999465942383,2008-07-31
30.200000762939453,2008-08-01
29.399999618530273,2008-08-04
30.579999923706055,2008-08-05
30.68000030517578,2008-08-06
30.65999984741211,2008-08-07
32.150001525878906,2008-08-08
32.54999923706055,2008-08-11
32.40999984741211,2008-08-12
32.72999954223633,2008-08-13
32.84000015258789,2008-08-14
33.13999938964844,2008-08-15
32.75,2008-08-18
32.13999938964844,2008-08-19
32.2400016784668,2008-08-20
32.060001373291016,2008-08-21
32.08000183105469,2008-08-22
31.5,2008-08-25
31.450000762939453,2008-08-26
31.530000686645508,2008-08-27
31.959999084472656,2008-08-28
31.219999313354492,2008-08-29
31.100000381469727,2008-09-02
30.969999313354492,2008-09-03
30.270000457763672,2008-09-04
30.1299991607666,2008-09-05
30.93000030517578,2008-09-08
29.860000610351562,2008-09-09
29.780000686645508,2008-09-10
29.5,2008-09-11
29.15999984741211,2008-09-12
28.579999923706055,2008-09-15
29.479999542236328,2008-09-16
28.549999237060547,2008-09-17
30.079999923706055,2008-09-18
30.899999618530273,2008-09-19
29.899999618530273,2008-09-22
29.770000457763672,2008-09-23
29.3799991607666,2008-09-24
29.43000030517578,2008-09-25
28.989999771118164,2008-09-26
27.190000534057617,2008-09-29
27.850000381469727,2008-09-30
27.670000076293945,2008-10-01
26.940000534057617,2008-10-02
25.270000457763672,2008-10-03
24.149999618530273,2008-10-06
23.040000915527344,2008-10-07
21.969999313354492,2008-10-08
20.690000534057617,2008-10-09
19.520000457763672,2008-10-10
21.219999313354492,2008-10-13
20.68000030517578,2008-10-14
19.350000381469727,2008-10-15
19.239999771118164,2008-10-16
19.75,2008-10-17
20.75,2008-10-20
20.170000076293945,2008-10-21
19.040000915527344,2008-10-22
18.010000228881836,2008-10-23
17.549999237060547,2008-10-24
16.8799991607666,2008-10-27
17.639999389648438,2008-10-28
18.040000915527344,2008-10-29
20.260000228881836,2008-10-30
20.239999771118164,2008-10-31
20.190000534057617,2008-11-03
20.729999542236328,2008-11-04
19.65999984741211,2008-11-05
18.690000534057617,2008-11-06
19.079999923706055,2008-11-07
19.149999618530273,2008-11-10
18.649999618530273,2008-11-11
18.309999465942383,2008-11-12
19.709999084472656,2008-11-13
19.1299991607666,2008-11-14
19.299999237060547,2008-11-17
19.469999313354492,2008-11-18
18.299999237060547,2008-11-19
16.610000610351562,2008-11-20
17.360000610351562,2008-11-21
19.1299991607666,2008-11-24
19.549999237060547,2008-11-25
20.649999618530273,2008-11-26
21.15999984741211,2008-11-28
18.979999542236328,2008-12-01
19.59000015258789,2008-12-02
19.5,2008-12-03
18.110000610351562,2008-12-04
18.510000228881836,2008-12-05
19.690000534057617,2008-12-08
19.93000030517578,2008-12-09
20.09000015258789,2008-12-10
19.56999969482422,2008-12-11
19.56999969482422,2008-12-12
19.479999542236328,2008-12-15
19.799999237060547,2008-12-16
19.920000076293945,2008-12-17
19.43000030517578,2008-12-18
19.559999465942383,2008-12-19
18.690000534057617,2008-12-22
18.84000015258789,2008-12-23
18.93000030517578,2008-12-24
19.170000076293945,2008-12-26
18.940000534057617,2008-12-29
19.829999923706055,2008-12-30
20.260000228881836,2008-12-31
21.030000686645508,2009-01-02
20.739999771118164,2009-01-05
21.260000228881836,2009-01-06
21.280000686645508,2009-01-07
20.6299991607666,2009-01-08
19.440000534057617,2009-01-09
18.809999465942383,2009-01-12
18.489999771118164,2009-01-13
18.190000534057617,2009-01-14
18.350000381469727,2009-01-15
18.520000457763672,2009-01-16
17.549999237060547,2009-01-20
17.979999542236328,2009-01-21
17.020000457763672,2009-01-22
17.34000015258789,2009-01-23
17.329999923706055,2009-01-26
17.799999237060547,2009-01-27
18.0,2009-01-28
17.3700008392334,2009-01-29
16.829999923706055,2009-01-30
17.100000381469727,2009-02-02
17.40999984741211,2009-02-03
17.420000076293945,2009-02-04
17.40999984741211,2009-02-05
18.709999084472656,2009-02-06
18.350000381469727,2009-02-09
17.75,2009-02-10
17.65999984741211,2009-02-11
17.299999237060547,2009-02-12
17.190000534057617,2009-02-13
17.25,2009-02-17
17.530000686645508,2009-02-18
17.56999969482422,2009-02-19
17.030000686645508,2009-02-20
16.950000762939453,2009-02-23
17.479999542236328,2009-02-24
17.40999984741211,2009-02-25
17.110000610351562,2009-02-26
17.56999969482422,2009-02-27
17.139999389648438,2009-03-02
17.479999542236328,2009-03-03
17.649999618530273,2009-03-04
17.389999389648438,2009-03-05
16.690000534057617,2009-03-06
16.450000762939453,2009-03-09
17.1200008392334,2009-03-10
17.510000228881836,2009-03-11
18.229999542236328,2009-03-12
18.469999313354492,2009-03-13
18.299999237060547,2009-03-16
18.829999923706055,2009-03-17
19.209999084472656,2009-03-18
19.389999389648438,2009-03-19
18.959999084472656,2009-03-20
20.670000076293945,2009-03-23
20.34000015258789,2009-03-24
19.93000030517578,2009-03-25
19.989999771118164,2009-03-26
19.65999984741211,2009-03-27
18.770000457763672,2009-03-30
19.020000457763672,2009-03-31
19.260000228881836,2009-04-01
19.81999969482422,2009-04-02
20.1299991607666,2009-04-03
19.989999771118164,2009-04-06
19.3799991607666,2009-04-07
18.889999389648438,2009-04-08
19.950000762939453,2009-04-09
19.200000762939453,2009-04-13
19.059999465942383,2009-04-14
19.030000686645508,2009-04-15
19.84000015258789,2009-04-16
19.8799991607666,2009-04-17
19.049999237060547,2009-04-20
19.81999969482422,2009-04-21
20.110000610351562,2009-04-22
19.81999969482422,2009-04-23
20.209999084472656,2009-04-24
20.260000228881836,2009-04-27
20.670000076293945,2009-04-28
21.200000762939453,2009-04-29
21.25,2009-04-30
21.299999237060547,2009-05-01
21.280000686645508,2009-05-04
20.440000534057617,2009-05-05
19.979999542236328,2009-05-06
19.559999465942383,2009-05-07
20.329999923706055,2009-05-08
19.690000534057617,2009-05-11
19.200000762939453,2009-05-12
18.989999771118164,2009-05-13
19.530000686645508,2009-05-14
19.489999771118164,2009-05-15
19.93000030517578,2009-05-18
20.610000610351562,2009-05-19
21.229999542236328,2009-05-20
21.09000015258789,2009-05-21
21.280000686645508,2009-05-22
22.09000015258789,2009-05-26
21.690000534057617,2009-05-27
21.65999984741211,2009-05-28
21.829999923706055,2009-05-29
22.469999313354492,2009-06-01
22.6200008392334,2009-06-02
22.239999771118164,2009-06-03
22.639999389648438,2009-06-04
22.8700008392334,2009-06-05
22.34000015258789,2009-06-08
22.200000762939453,2009-06-09
22.31999969482422,2009-06-10
23.030000686645508,2009-06-11
23.100000381469727,2009-06-12
23.059999465942383,2009-06-15
22.969999313354492,2009-06-16
23.010000228881836,2009-06-17
23.010000228881836,2009-06-18
23.040000915527344,2009-06-19
23.010000228881836,2009-06-22
22.530000686645508,2009-06-23
22.969999313354492,2009-06-24
22.940000534057617,2009-06-25
22.920000076293945,2009-06-26
23.6200008392334,2009-06-29
23.65999984741211,2009-06-30
24.299999237060547,2009-07-01
23.670000076293945,2009-07-02
23.649999618530273,2009-07-06
23.219999313354492,2009-07-07
21.700000762939453,2009-07-08
21.489999771118164,2009-07-09
21.40999984741211,2009-07-10
21.5,2009-07-13
21.84000015258789,2009-07-14
22.450000762939453,2009-07-15
23.290000915527344,2009-07-16
23.399999618530273,2009-07-17
24.190000534057617,2009-07-20
24.389999389648438,2009-07-21
24.809999465942383,2009-07-22
24.959999084472656,2009-07-23
25.0,2009-07-24
25.1299991607666,2009-07-27
25.3799991607666,2009-07-28
25.15999984741211,2009-07-29
24.799999237060547,2009-07-30
24.440000534057617,2009-07-31
24.459999084472656,2009-08-03
24.059999465942383,2009-08-04
24.3700008392334,2009-08-05
24.06999969482422,2009-08-06
24.479999542236328,2009-08-07
24.3700008392334,2009-08-10
24.15999984741211,2009-08-11
24.860000610351562,2009-08-12
24.920000076293945,2009-08-13
24.65999984741211,2009-08-14
23.90999984741211,2009-08-17
24.0,2009-08-18
24.56999969482422,2009-08-19
24.5,2009-08-20
24.959999084472656,2009-08-21
25.170000076293945,2009-08-24
25.18000030517578,2009-08-25
25.25,2009-08-26
25.360000610351562,2009-08-27
25.309999465942383,2009-08-28
24.989999771118164,2009-08-31
24.950000762939453,2009-09-01
24.979999542236328,2009-09-02
25.270000457763672,2009-09-03
25.6200008392334,2009-09-04
25.920000076293945,2009-09-08
26.18000030517578,2009-09-09
26.540000915527344,2009-09-10
26.450000762939453,2009-09-11
26.690000534057617,2009-09-14
26.799999237060547,2009-09-15
27.209999084472656,2009-09-16
27.6200008392334,2009-09-17
27.010000228881836,2009-09-18
27.15999984741211,2009-09-21
26.690000534057617,2009-09-22
26.700000762939453,2009-09-23
26.700000762939453,2009-09-24
26.43000030517578,2009-09-25
26.440000534057617,2009-09-28
26.040000915527344,2009-09-29
25.93000030517578,2009-09-30
25.399999618530273,2009-10-01
25.110000610351562,2009-10-02
25.56999969482422,2009-10-05
25.8799991607666,2009-10-06
25.530000686645508,2009-10-07
25.979999542236328,2009-10-08
26.110000610351562,2009-10-09
25.989999771118164,2009-10-12
25.8700008392334,2009-10-13
26.15999984741211,2009-10-14
26.100000381469727,2009-10-15
26.010000228881836,2009-10-16
25.770000457763672,2009-10-19
25.729999542236328,2009-10-20
25.5,2009-10-21
25.6299991607666,2009-10-22
25.43000030517578,2009-10-23
25.469999313354492,2009-10-26
25.389999389648438,2009-10-27
25.229999542236328,2009-10-28
25.260000228881836,2009-10-29
25.0,2009-10-30
25.170000076293945,2009-11-02
25.049999237060547,2009-11-03
25.389999389648438,2009-11-04
26.059999465942383,2009-11-05
26.100000381469727,2009-11-06
26.34000015258789,2009-11-09
26.68000030517578,2009-11-10
27.110000610351562,2009-11-11
26.860000610351562,2009-11-12
27.09000015258789,2009-11-13
27.850000381469727,2009-11-16
27.899999618530273,2009-11-17
27.540000915527344,2009-11-18
27.239999771118164,2009-11-19
27.309999465942383,2009-11-20
27.520000457763672,2009-11-23
27.43000030517578,2009-11-24
27.489999771118164,2009-11-25
27.020000457763672,2009-11-27
26.610000610351562,2009-11-30
27.5,2009-12-01
27.329999923706055,2009-12-02
27.18000030517578,2009-12-03
27.809999465942383,2009-12-04
27.799999237060547,2009-12-07
27.65999984741211,2009-12-08
27.329999923706055,2009-12-09
27.06999969482422,2009-12-10
26.729999542236328,2009-12-11
27.25,2009-12-14
27.760000228881836,2009-12-15
27.43000030517578,2009-12-16
27.280000686645508,2009-12-17
27.229999542236328,2009-12-18
27.68000030517578,2009-12-21
28.040000915527344,2009-12-22
28.31999969482422,2009-12-23
28.540000915527344,2009-12-24
28.09000015258789,2009-12-28
28.3799991607666,2009-12-29
28.389999389648438,2009-12-30
28.350000381469727,2009-12-31
28.670000076293945,2010-01-04
28.6200008392334,2010-01-05
28.399999618530273,2010-01-06
27.690000534057617,2010-01-07
27.600000381469727,2010-01-08
27.690000534057617,2010-01-11
27.65999984741211,2010-01-12
28.049999237060547,2010-01-13
28.1299991607666,2010-01-14
27.90999984741211,2010-01-15
28.469999313354492,2010-01-19
28.239999771118164,2010-01-20
28.31999969482422,2010-01-21
27.450000762939453,2010-01-22
27.530000686645508,2010-01-25
27.3700008392334,2010-01-26
26.969999313354492,2010-01-27
26.719999313354492,2010-01-28
26.100000381469727,2010-01-29
26.739999771118164,2010-02-01
27.110000610351562,2010-02-02
26.920000076293945,2010-02-03
26.420000076293945,2010-02-04
26.969999313354492,2010-02-05
27.34000015258789,2010-02-08
28.079999923706055,2010-02-09
28.68000030517578,2010-02-10
29.280000686645508,2010-02-11
29.329999923706055,2010-02-12
29.530000686645508,2010-02-16
29.65999984741211,2010-02-17
29.729999542236328,2010-02-18
29.799999237060547,2010-02-19
29.510000228881836,2010-02-22
29.059999465942383,2010-02-23
29.09000015258789,2010-02-24
29.0,2010-02-25
28.56999969482422,2010-02-26
29.489999771118164,2010-03-01
29.6200008392334,2010-03-02
29.510000228881836,2010-03-03
28.889999389648438,2010-03-04
28.979999542236328,2010-03-05
29.059999465942383,2010-03-08
29.09000015258789,2010-03-09
29.100000381469727,2010-03-10
29.309999465942383,2010-03-11
29.790000915527344,2010-03-12
30.079999923706055,2010-03-15
30.020000457763672,2010-03-16
30.149999618530273,2010-03-17
30.149999618530273,2010-03-18
29.68000030517578,2010-03-19
30.1299991607666,2010-03-22
29.950000762939453,2010-03-23
29.40999984741211,2010-03-24
29.030000686645508,2010-03-25
29.31999969482422,2010-03-26
29.43000030517578,2010-03-29
29.579999923706055,2010-03-30
29.600000381469727,2010-03-31
29.93000030517578,2010-04-01
30.459999084472656,2010-04-05
30.6200008392334,2010-04-06
30.229999542236328,2010-04-07
29.309999465942383,2010-04-08
29.420000076293945,2010-04-09
29.610000610351562,2010-04-12
29.559999465942383,2010-04-13
30.229999542236328,2010-04-14
30.3799991607666,2010-04-15
30.799999237060547,2010-04-16
30.469999313354492,2010-04-19
30.610000610351562,2010-04-20
30.5,2010-04-21
30.559999465942383,2010-04-22
30.360000610351562,2010-04-23
30.690000534057617,2010-04-26
30.010000228881836,2010-04-27
29.8700008392334,2010-04-28
30.31999969482422,2010-04-29
29.049999237060547,2010-04-30
28.65999984741211,2010-05-03
29.010000228881836,2010-05-04
28.93000030517578,2010-05-05
27.81999969482422,2010-05-06
26.989999771118164,2010-05-07
28.329999923706055,2010-05-10
28.56999969482422,2010-05-11
29.299999237060547,2010-05-12
29.170000076293945,2010-05-13
28.40999984741211,2010-05-14
28.5,2010-05-17
28.459999084472656,2010-05-18
28.1299991607666,2010-05-19
26.799999237060547,2010-05-20
26.799999237060547,2010-05-21
26.530000686645508,2010-05-24
26.510000228881836,2010-05-25
26.8799991607666,2010-05-26
27.8799991607666,2010-05-27
27.5,2010-05-28
26.969999313354492,2010-06-01
27.15999984741211,2010-06-02
28.079999923706055,2010-06-03
26.959999084472656,2010-06-04
26.170000076293945,2010-06-07
26.09000015258789,2010-06-08
26.389999389648438,2010-06-09
26.649999618530273,2010-06-10
27.059999465942383,2010-06-11
26.940000534057617,2010-06-14
27.5,2010-06-15
27.530000686645508,2010-06-16
27.3700008392334,2010-06-17
27.489999771118164,2010-06-18
26.709999084472656,2010-06-21
26.31999969482422,2010-06-22
26.440000534057617,2010-06-23
26.200000762939453,2010-06-24
26.399999618530273,2010-06-25
26.600000381469727,2010-06-28
26.0,2010-06-29
25.3700008392334,2010-06-30
24.770000457763672,2010-07-01
24.65999984741211,2010-07-02
24.3700008392334,2010-07-06
25.209999084472656,2010-07-07
25.350000381469727,2010-07-08
26.100000381469727,2010-07-09
26.309999465942383,2010-07-12
26.93000030517578,2010-07-13
26.889999389648438,2010-07-14
26.5,2010-07-15
25.450000762939453,2010-07-16
25.600000381469727,2010-07-19
26.020000457763672,2010-07-20
25.469999313354492,2010-07-21
26.170000076293945,2010-07-22
26.770000457763672,2010-07-23
27.440000534057617,2010-07-26
27.270000457763672,2010-07-27
27.43000030517578,2010-07-28
27.459999084472656,2010-07-29
27.440000534057617,2010-07-30
27.59000015258789,2010-08-02
27.399999618530273,2010-08-03
28.09000015258789,2010-08-04
30.350000381469727,2010-08-05
30.239999771118164,2010-08-06
30.440000534057617,2010-08-09
29.969999313354492,2010-08-10
