PAYC,Date
480.0705261230469,2021-09-17
481.68280029296875,2021-09-20
490.18212890625,2021-09-21
498.06439208984375,2021-09-22
508.82281494140625,2021-09-23
513.022705078125,2021-09-24
504.60302734375,2021-09-27
486.0817565917969,2021-09-28
492.64031982421875,2021-09-29
493.3867492675781,2021-09-30
503.1997375488281,2021-10-01
492.24224853515625,2021-10-04
495.7156066894531,2021-10-05
505.07080078125,2021-10-06
509.2507629394531,2021-10-07
502.6523742675781,2021-10-08
499.30841064453125,2021-10-11
506.9816589355469,2021-10-12
513.8687133789062,2021-10-13
521.701171875,2021-10-14
516.2970581054688,2021-10-15
518.685546875,2021-10-18
516.2174682617188,2021-10-19
510.1863098144531,2021-10-20
531.3848266601562,2021-10-21
533.2657470703125,2021-10-22
536.3609619140625,2021-10-25
534.6292114257812,2021-10-26
528.7971801757812,2021-10-27
534.7586059570312,2021-10-28
545.2383422851562,2021-10-29
543.9744262695312,2021-11-01
550.5927124023438,2021-11-02
509.8877258300781,2021-11-03
509.5592956542969,2021-11-04
501.9955139160156,2021-11-05
508.9820556640625,2021-11-08
504.91156005859375,2021-11-09
489.2565612792969,2021-11-10
485.6836853027344,2021-11-11
487.9030456542969,2021-11-12
481.77239990234375,2021-11-15
483.6832275390625,2021-11-16
474.7958068847656,2021-11-17
467.162353515625,2021-11-18
468.2770080566406,2021-11-19
450.5519104003906,2021-11-22
446.2326354980469,2021-11-23
450.14385986328125,2021-11-24
435.7528076171875,2021-11-26
445.2970886230469,2021-11-29
435.39453125,2021-11-30
420.077880859375,2021-12-01
436.9869079589844,2021-12-02
415.8381652832031,2021-12-03
416.5945739746094,2021-12-06
433.31451416015625,2021-12-07
433.662841796875,2021-12-08
422.3072204589844,2021-12-09
417.7192077636719,2021-12-10
413.4795227050781,2021-12-13
403.18878173828125,2021-12-14
412.9122314453125,2021-12-15
397.4661865234375,2021-12-16
404.8807067871094,2021-12-17
398.6306457519531,2021-12-20
414.76336669921875,2021-12-21
419.7395324707031,2021-12-22
421.8096008300781,2021-12-23
424.3275146484375,2021-12-27
418.9831237792969,2021-12-28
415.2211608886719,2021-12-29
415.7088317871094,2021-12-30
413.2107849121094,2021-12-31
403.0096435546875,2022-01-03
390.001953125,2022-01-04
359.2193908691406,2022-01-05
355.12896728515625,2022-01-06
354.1039123535156,2022-01-07
362.2846984863281,2022-01-10
365.4495544433594,2022-01-11
356.36309814453125,2022-01-12
340.91705322265625,2022-01-13
332.3978576660156,2022-01-14
321.1915588378906,2022-01-18
328.18804931640625,2022-01-19
326.7051086425781,2022-01-20
308.522216796875,2022-01-21
324.7345886230469,2022-01-24
303.2176208496094,2022-01-25
300.62005615234375,2022-01-26
299.5452575683594,2022-01-27
315.7177734375,2022-01-28
333.70159912109375,2022-01-31
336.4385070800781,2022-02-01
324.008056640625,2022-02-02
313.1799011230469,2022-02-03
324.2071228027344,2022-02-04
327.0136413574219,2022-02-07
333.4129943847656,2022-02-08
363.2003479003906,2022-02-09
362.6529846191406,2022-02-10
347.8936462402344,2022-02-11
344.07196044921875,2022-02-14
346.5301513671875,2022-02-15
342.8378601074219,2022-02-16
326.15777587890625,2022-02-17
317.0513916015625,2022-02-18
319.15130615234375,2022-02-22
313.3889465332031,2022-02-23
322.9530944824219,2022-02-24
334.0400085449219,2022-02-25
337.59295654296875,2022-02-28
333.0049743652344,2022-03-01
336.58782958984375,2022-03-02
322.4057312011719,2022-03-03
317.02154541015625,2022-03-04
299.90350341796875,2022-03-07
293.17572021484375,2022-03-08
309.7264709472656,2022-03-09
308.1938171386719,2022-03-10
301.7745361328125,2022-03-11
296.2410583496094,2022-03-14
304.55126953125,2022-03-15
325.66015625,2022-03-16
341.4743957519531,2022-03-17
357.3085632324219,2022-03-18
350.1925964355469,2022-03-21
355.5370178222656,2022-03-22
342.6387939453125,2022-03-23
347.1870422363281,2022-03-24
339.6332092285156,2022-03-25
346.4107666015625,2022-03-28
357.9952697753906,2022-03-29
345.6046142578125,2022-03-30
344.7287902832031,2022-03-31
349.3069152832031,2022-04-01
356.9303894042969,2022-04-04
352.4617614746094,2022-04-05
333.45281982421875,2022-04-06
326.506103515625,2022-04-07
322.14697265625,2022-04-08
315.2201843261719,2022-04-11
315.9367370605469,2022-04-12
323.53033447265625,2022-04-13
317.83758544921875,2022-04-14
306.9796142578125,2022-04-18
317.449462890625,2022-04-19
310.41314697265625,2022-04-20
302.4413757324219,2022-04-21
294.5591125488281,2022-04-22
302.013427734375,2022-04-25
283.44232177734375,2022-04-26
280.9642333984375,2022-04-27
293.9320983886719,2022-04-28
280.12823486328125,2022-04-29
291.3245849609375,2022-05-02
287.0848693847656,2022-05-03
326.6354675292969,2022-05-04
299.6148986816406,2022-05-05
293.83258056640625,2022-05-06
278.8344421386719,2022-05-09
282.62628173828125,2022-05-10
264.871337890625,2022-05-11
273.6791076660156,2022-05-12
287.1844482421875,2022-05-13
278.4761657714844,2022-05-16
280.29742431640625,2022-05-17
267.657958984375,2022-05-18
268.37451171875,2022-05-19
275.47052001953125,2022-05-20
273.072021484375,2022-05-23
265.418701171875,2022-05-24
273.5497131347656,2022-05-25
280.3471984863281,2022-05-26
292.8771667480469,2022-05-27
282.9845275878906,2022-05-31
280.8348388671875,2022-06-01
301.6551208496094,2022-06-02
297.0969543457031,2022-06-03
300.5703125,2022-06-06
305.84503173828125,2022-06-07
310.5126953125,2022-06-08
300.95843505859375,2022-06-09
292.98663330078125,2022-06-10
267.2200622558594,2022-06-13
269.1607666015625,2022-06-14
272.51470947265625,2022-06-15
258.7307434082031,2022-06-16
263.56756591796875,2022-06-17
270.6934509277344,2022-06-21
271.8678283691406,2022-06-22
284.7760009765625,2022-06-23
305.0687561035156,2022-06-24
298.6495056152344,2022-06-27
285.2735900878906,2022-06-28
282.8252868652344,2022-06-29
278.78466796875,2022-06-30
289.781982421875,2022-07-01
311.7965393066406,2022-07-05
311.2491455078125,2022-07-06
324.4559326171875,2022-07-07
321.7488708496094,2022-07-08
318.41485595703125,2022-07-11
295.3851318359375,2022-07-12
293.9719543457031,2022-07-13
289.3540344238281,2022-07-14
300.3911437988281,2022-07-15
298.3509521484375,2022-07-18
310.0050964355469,2022-07-19
324.3962097167969,2022-07-20
329.39227294921875,2022-07-21
322.98297119140625,2022-07-22
315.5286560058594,2022-07-25
301.4660339355469,2022-07-26
318.6736145019531,2022-07-27
325.01324462890625,2022-07-28
328.9145812988281,2022-07-29
330.4770812988281,2022-08-01
336.2494201660156,2022-08-02
350.65045166015625,2022-08-03
359.0502014160156,2022-08-04
368.2461853027344,2022-08-05
366.2357482910156,2022-08-08
369.7190856933594,2022-08-09
375.53125,2022-08-10
376.0985412597656,2022-08-11
392.0322265625,2022-08-12
397.0084228515625,2022-08-15
395.0975341796875,2022-08-16
388.817626953125,2022-08-17
385.1551513671875,2022-08-18
375.21282958984375,2022-08-19
366.13629150390625,2022-08-22
366.9324645996094,2022-08-23
369.6792907714844,2022-08-24
372.35650634765625,2022-08-25
358.8810119628906,2022-08-26
349.50592041015625,2022-08-29
355.5867919921875,2022-08-30
349.5258483886719,2022-08-31
344.9178771972656,2022-09-01
342.81793212890625,2022-09-02
344.27099609375,2022-09-06
354.4621887207031,2022-09-07
362.8221130371094,2022-09-08
368.4054260253906,2022-09-09
373.89910888671875,2022-09-12
359.6473388671875,2022-09-13
362.30462646484375,2022-09-14
349.90399169921875,2022-09-15
347.9334411621094,2022-09-16
349.7746276855469,2022-09-19
345.2662353515625,2022-09-20
341.6435546875,2022-09-21
326.89422607421875,2022-09-22
324.1971435546875,2022-09-23
319.4001159667969,2022-09-26
326.72503662109375,2022-09-27
340.1507263183594,2022-09-28
332.8357238769531,2022-09-29
328.41693115234375,2022-09-30
335.0352478027344,2022-10-03
347.953369140625,2022-10-04
349.99359130859375,2022-10-05
351.9143981933594,2022-10-06
336.7868347167969,2022-10-07
322.43560791015625,2022-10-10
317.8973693847656,2022-10-11
309.8857116699219,2022-10-12
311.94586181640625,2022-10-13
297.30596923828125,2022-10-14
314.1552429199219,2022-10-17
327.5710144042969,2022-10-18
318.97216796875,2022-10-19
316.7925720214844,2022-10-20
321.4702453613281,2022-10-21
322.4753723144531,2022-10-24
335.5527648925781,2022-10-25
329.46197509765625,2022-10-26
332.2187194824219,2022-10-27
339.9914855957031,2022-10-28
344.35064697265625,2022-10-31
341.0762939453125,2022-11-01
314.9414978027344,2022-11-02
324.7743835449219,2022-11-03
304.7403564453125,2022-11-04
294.7979431152344,2022-11-07
303.4067077636719,2022-11-08
298.0822448730469,2022-11-09
328.1780700683594,2022-11-10
338.7275695800781,2022-11-11
328.24774169921875,2022-11-14
345.534912109375,2022-11-15
336.0802307128906,2022-11-16
316.82244873046875,2022-11-17
314.88177490234375,2022-11-18
313.6377258300781,2022-11-21
317.8575134277344,2022-11-22
325.6501770019531,2022-11-23
325.5407409667969,2022-11-25
323.6796569824219,2022-11-28
320.44512939453125,2022-11-29
337.4835205078125,2022-11-30
344.5695495605469,2022-12-01
338.2498474121094,2022-12-02
313.9661560058594,2022-12-05
311.17950439453125,2022-12-06
307.49713134765625,2022-12-07
317.240478515625,2022-12-08
312.6325378417969,2022-12-09
324.3862609863281,2022-12-12
327.2027282714844,2022-12-13
326.15777587890625,2022-12-14
313.4287109375,2022-12-15
309.9155578613281,2022-12-16
308.11419677734375,2022-12-19
302.3717041015625,2022-12-20
308.8804931640625,2022-12-21
302.3418273925781,2022-12-22
303.71527099609375,2022-12-23
300.1821594238281,2022-12-27
301.1873779296875,2022-12-28
310.3833312988281,2022-12-29
308.83074951171875,2022-12-30
303.1778259277344,2023-01-03
302.4512939453125,2023-01-04
293.21551513671875,2023-01-05
285.2835388183594,2023-01-06
291.1952209472656,2023-01-09
296.9178161621094,2023-01-10
302.7996520996094,2023-01-11
302.8294677734375,2023-01-12
303.0086669921875,2023-01-13
308.82080078125,2023-01-17
310.2837829589844,2023-01-18
303.3470153808594,2023-01-19
311.9657287597656,2023-01-20
320.5346984863281,2023-01-23
318.39495849609375,2023-01-24
313.100341796875,2023-01-25
319.9275817871094,2023-01-26
320.7038879394531,2023-01-27
314.25482177734375,2023-01-30
322.3957824707031,2023-01-31
339.14556884765625,2023-02-01
350.7300720214844,2023-02-02
335.8314208984375,2023-02-03
328.1183776855469,2023-02-06
342.877685546875,2023-02-07
319.67877197265625,2023-02-08
320.9427490234375,2023-02-09
315.57843017578125,2023-02-10
321.2114562988281,2023-02-13
323.1422119140625,2023-02-14
318.47454833984375,2023-02-15
305.984375,2023-02-16
302.4413757324219,2023-02-17
295.0965576171875,2023-02-21
297.51495361328125,2023-02-22
298.500244140625,2023-02-23
292.0212707519531,2023-02-24
292.7179260253906,2023-02-27
287.6820373535156,2023-02-28
283.15374755859375,2023-03-01
285.9702453613281,2023-03-02
290.1502380371094,2023-03-03
291.3345642089844,2023-03-06
286.02996826171875,2023-03-07
287.453125,2023-03-08
284.3878173828125,2023-03-09
271.977294921875,2023-03-10
273.23126220703125,2023-03-13
279.1728210449219,2023-03-14
276.55535888671875,2023-03-15
278.7249450683594,2023-03-16
275.6198425292969,2023-03-17
269.0811462402344,2023-03-20
276.02789306640625,2023-03-21
265.5779724121094,2023-03-22
271.0218505859375,2023-03-23
270.2654724121094,2023-03-24
271.18109130859375,2023-03-27
271.7284851074219,2023-03-28
284.5072326660156,2023-03-29
294.8775939941406,2023-03-30
302.560791015625,2023-03-31
297.19647216796875,2023-04-03
291.3843078613281,2023-04-04
284.2385559082031,2023-04-05
288.0702209472656,2023-04-06
292.9767150878906,2023-04-10
294.4994201660156,2023-04-11
292.8074645996094,2023-04-12
301.4859313964844,2023-04-13
301.7048645019531,2023-04-14
305.78533935546875,2023-04-17
303.8048400878906,2023-04-18
303.5062561035156,2023-04-19
298.3907775878906,2023-04-20
299.1172790527344,2023-04-21
297.1168518066406,2023-04-24
287.3337097167969,2023-04-25
284.3381042480469,2023-04-26
287.5227966308594,2023-04-27
288.9858093261719,2023-04-28
296.1315612792969,2023-05-01
287.3735046386719,2023-05-02
292.2999572753906,2023-05-03
278.6552734375,2023-05-04
271.3303527832031,2023-05-05
273.072021484375,2023-05-08
267.45892333984375,2023-05-09
271.8777160644531,2023-05-10
264.0452575683594,2023-05-11
267.23004150390625,2023-05-12
270.4246826171875,2023-05-15
264.0253601074219,2023-05-16
271.509521484375,2023-05-17
280.9045104980469,2023-05-18
283.9996643066406,2023-05-19
287.8213806152344,2023-05-22
282.6163024902344,2023-05-23
279.501220703125,2023-05-24
277.68988037109375,2023-05-25
279.9870300292969,2023-05-26
278.8608703613281,2023-05-30
279.1698303222656,2023-05-31
280.1464538574219,2023-06-01
292.31463623046875,2023-06-02
304.8813781738281,2023-06-05
306.3861999511719,2023-06-06
301.91162109375,2023-06-07
303.96453857421875,2023-06-08
303.6556091308594,2023-06-09
311.4986267089844,2023-06-12
321.6337585449219,2023-06-13
318.8134460449219,2023-06-14
322.8396301269531,2023-06-15
318.8234558105469,2023-06-16
321.3547058105469,2023-06-20
311.36907958984375,2023-06-21
305.6985778808594,2023-06-22
305.15045166015625,2023-06-23
309.73468017578125,2023-06-26
312.8938293457031,2023-06-27
311.1597900390625,2023-06-28
312.60479736328125,2023-06-29
320.1388854980469,2023-06-30
318.5244445800781,2023-07-03
316.8004150390625,2023-07-05
322.7698669433594,2023-07-06
323.397705078125,2023-07-07
333.72216796875,2023-07-10
337.648681640625,2023-07-11
339.73150634765625,2023-07-12
348.4515075683594,2023-07-13
353.7931823730469,2023-07-14
357.7594909667969,2023-07-17
362.503173828125,2023-07-18
364.21728515625,2023-07-19
356.3842468261719,2023-07-20
348.9797058105469,2023-07-21
349.7769775390625,2023-07-24
352.60723876953125,2023-07-25
356.7729187011719,2023-07-26
359.852294921875,2023-07-27
367.1970520019531,2023-07-28
367.49603271484375,2023-07-31
369.50909423828125,2023-08-01
298.593017578125,2023-08-02
295.93218994140625,2023-08-03
289.424560546875,2023-08-04
292.1053161621094,2023-08-07
290.5606384277344,2023-08-08
285.8966979980469,2023-08-09
290.5108337402344,2023-08-10
290.9991455078125,2023-08-11
293.24139404296875,2023-08-14
290.9592590332031,2023-08-15
289.8132019042969,2023-08-16
279.4388732910156,2023-08-17
280.3557434082031,2023-08-18
282.677734375,2023-08-21
285.876708984375,2023-08-22
288.8764343261719,2023-08-23
283.60455322265625,2023-08-24
285.78497314453125,2023-08-25
287.0422668457031,2023-08-28
292.4208984375,2023-08-29
293.0395812988281,2023-08-30
294.21710205078125,2023-08-31
295.16510009765625,2023-09-01
293.4986267089844,2023-09-05
292.52069091796875,2023-09-06
287.99029541015625,2023-09-07
283.7093505859375,2023-09-08
285.34588623046875,2023-09-11
283.5397033691406,2023-09-12
278.8097229003906,2023-09-13
279.7477111816406,2023-09-14
277.3328552246094,2023-09-15
275.5166931152344,2023-09-18
276.3249816894531,2023-09-19
267.9128112792969,2023-09-20
261.13714599609375,2023-09-21
256.61669921875,2023-09-22
257.7742614746094,2023-09-25
253.06422424316406,2023-09-26
256.536865234375,2023-09-27
256.9160461425781,2023-09-28
258.72222900390625,2023-09-29
259.4906311035156,2023-10-02
260.9874572753906,2023-10-03
260.6182556152344,2023-10-04
262.04522705078125,2023-10-05
269.708984375,2023-10-06
275.1075439453125,2023-10-09
274.41900634765625,2023-10-10
277.5024719238281,2023-10-11
267.97265625,2023-10-12
264.41021728515625,2023-10-13
269.5592956542969,2023-10-16
274.6485290527344,2023-10-17
267.663330078125,2023-10-18
264.9390869140625,2023-10-19
258.5426330566406,2023-10-20
257.10565185546875,2023-10-23
260.89764404296875,2023-10-24
247.55589294433594,2023-10-25
244.42251586914062,2023-10-26
239.8322296142578,2023-10-27
239.55282592773438,2023-10-30
244.45245361328125,2023-10-31
150.37164306640625,2023-11-01
162.3163604736328,2023-11-02
158.68405151367188,2023-11-03
160.5500946044922,2023-11-06
167.4853973388672,2023-11-07
167.1660919189453,2023-11-08
167.4055633544922,2023-11-09
170.79840087890625,2023-11-10
171.63661193847656,2023-11-13
175.90757751464844,2023-11-14
176.73582458496094,2023-11-15
173.2831268310547,2023-11-16
177.125,2023-11-17
182.0545654296875,2023-11-20
177.74368286132812,2023-11-21
177.125,2023-11-22
178.49000549316406,2023-11-24
176.11000061035156,2023-11-27
178.25999450683594,2023-11-28
181.2899932861328,2023-11-29
181.66000366210938,2023-11-30
185.75,2023-12-01
186.1999969482422,2023-12-04
182.1199951171875,2023-12-05
185.50999450683594,2023-12-06
185.25999450683594,2023-12-07
186.57000732421875,2023-12-08
189.22999572753906,2023-12-11
189.44000244140625,2023-12-12
