ZBH,Date
34.390689849853516,2008-12-29
35.076751708984375,2008-12-30
35.55170440673828,2008-12-31
36.730316162109375,2009-01-02
35.9738883972168,2009-01-05
36.64234924316406,2009-01-06
35.454952239990234,2009-01-07
36.40487289428711,2009-01-08
36.844661712646484,2009-01-09
36.123416900634766,2009-01-12
36.044254302978516,2009-01-13
35.64845275878906,2009-01-14
35.79798126220703,2009-01-15
35.65725326538086,2009-01-16
33.86296081542969,2009-01-20
34.716121673583984,2009-01-21
35.1295166015625,2009-01-22
34.58419418334961,2009-01-23
34.88323974609375,2009-01-26
36.950191497802734,2009-01-27
37.86494064331055,2009-01-28
33.26486587524414,2009-01-29
32.01588821411133,2009-01-30
32.09505081176758,2009-02-02
32.693138122558594,2009-02-03
33.73980712890625,2009-02-04
34.07404327392578,2009-02-05
35.331825256347656,2009-02-06
35.340599060058594,2009-02-09
34.60178756713867,2009-02-10
35.410972595214844,2009-02-11
35.92112350463867,2009-02-12
36.1146240234375,2009-02-13
34.953609466552734,2009-02-17
35.173500061035156,2009-02-18
35.58689498901367,2009-02-19
35.08553695678711,2009-02-20
34.90082931518555,2009-02-23
34.94482421875,2009-02-24
33.95969772338867,2009-02-25
32.693138122558594,2009-02-26
30.802095413208008,2009-02-27
29.6762638092041,2009-03-02
30.045684814453125,2009-03-03
30.89885139465332,2009-03-04
29.069364547729492,2009-03-05
28.726346969604492,2009-03-06
28.26017951965332,2009-03-09
29.41239356994629,2009-03-10
29.48275375366211,2009-03-11
31.02198028564453,2009-03-12
32.08626174926758,2009-03-13
32.39410400390625,2009-03-16
32.19179153442383,2009-03-17
32.464454650878906,2009-03-18
30.925235748291016,2009-03-19
30.76691246032715,2009-03-20
31.927934646606445,2009-03-23
31.892749786376953,2009-03-24
32.05106735229492,2009-03-25
33.00979995727539,2009-03-26
33.282440185546875,2009-03-27
32.235774993896484,2009-03-30
32.103843688964844,2009-03-31
32.438072204589844,2009-04-01
33.537513732910156,2009-04-02
32.41168975830078,2009-04-03
32.56999588012695,2009-04-06
32.56999588012695,2009-04-07
33.19449996948242,2009-04-08
34.109230041503906,2009-04-09
34.513824462890625,2009-04-13
36.369686126708984,2009-04-14
36.246559143066406,2009-04-15
36.413665771484375,2009-04-16
37.78578567504883,2009-04-17
36.87983703613281,2009-04-20
37.12610626220703,2009-04-21
37.19647216796875,2009-04-22
37.59227752685547,2009-04-23
39.245853424072266,2009-04-24
38.51581573486328,2009-04-27
38.13759994506836,2009-04-28
38.90282440185547,2009-04-29
38.691715240478516,2009-04-30
37.90892028808594,2009-05-01
38.929203033447266,2009-05-04
38.49821853637695,2009-05-05
39.22825241088867,2009-05-06
40.71470642089844,2009-05-07
41.04015350341797,2009-05-08
39.79115295410156,2009-05-11
38.98197937011719,2009-05-12
37.724220275878906,2009-05-13
38.53341293334961,2009-05-14
38.4454460144043,2009-05-15
39.131500244140625,2009-05-18
39.879119873046875,2009-05-19
39.88793182373047,2009-05-20
38.98197937011719,2009-05-21
38.929203033447266,2009-05-22
39.835147857666016,2009-05-26
39.55369186401367,2009-05-27
38.80606460571289,2009-05-28
39.184268951416016,2009-05-29
40.20456314086914,2009-06-01
40.47721862792969,2009-06-02
39.659236907958984,2009-06-03
38.83245086669922,2009-06-04
38.2431640625,2009-06-05
37.56588363647461,2009-06-08
37.2932243347168,2009-06-09
36.95901107788086,2009-06-10
37.433956146240234,2009-06-11
37.35479736328125,2009-06-12
35.67485046386719,2009-06-15
35.76279830932617,2009-06-16
35.982696533203125,2009-06-17
36.35210418701172,2009-06-18
37.35479736328125,2009-06-19
36.9238166809082,2009-06-22
37.00297546386719,2009-06-23
36.668739318847656,2009-06-24
37.7505989074707,2009-06-25
37.90892028808594,2009-06-26
37.81216812133789,2009-06-29
37.46913528442383,2009-06-30
36.827064514160156,2009-07-01
35.37580490112305,2009-07-02
35.41978073120117,2009-07-06
34.96241760253906,2009-07-07
35.21746063232422,2009-07-08
34.97118377685547,2009-07-09
34.513824462890625,2009-07-10
35.701229095458984,2009-07-13
35.79798126220703,2009-07-14
36.33451843261719,2009-07-15
37.46035385131836,2009-07-16
36.563209533691406,2009-07-17
36.70393371582031,2009-07-20
37.00297546386719,2009-07-21
37.486724853515625,2009-07-22
37.97047424316406,2009-07-23
39.245853424072266,2009-07-24
39.84394836425781,2009-07-27
40.785064697265625,2009-07-28
41.03135299682617,2009-07-29
40.15180206298828,2009-07-30
40.987369537353516,2009-07-31
40.8994255065918,2009-08-03
40.978572845458984,2009-08-04
40.820255279541016,2009-08-05
40.52998352050781,2009-08-06
39.84394836425781,2009-08-07
40.54758834838867,2009-08-10
39.9055290222168,2009-08-11
40.011070251464844,2009-08-12
39.94070053100586,2009-08-13
39.870338439941406,2009-08-14
39.527313232421875,2009-08-17
39.48331832885742,2009-08-18
40.186973571777344,2009-08-19
41.0753288269043,2009-08-20
41.55027389526367,2009-08-21
42.183555603027344,2009-08-24
42.341880798339844,2009-08-25
42.70250701904297,2009-08-26
42.7113151550293,2009-08-27
42.183555603027344,2009-08-28
41.647037506103516,2009-08-31
40.987369537353516,2009-09-01
40.67072296142578,2009-09-02
41.7262077331543,2009-09-03
43.1950569152832,2009-09-04
43.05433654785156,2009-09-08
43.58205795288086,2009-09-09
43.94268035888672,2009-09-10
44.49680709838867,2009-09-11
44.52318572998047,2009-09-14
44.76066970825195,2009-09-15
45.08610916137695,2009-09-16
44.59355926513672,2009-09-17
44.96296691894531,2009-09-18
46.3350715637207,2009-09-21
46.115203857421875,2009-09-22
46.46701431274414,2009-09-23
45.83372116088867,2009-09-24
46.54619216918945,2009-09-25
47.416934967041016,2009-09-28
47.1442756652832,2009-09-29
47.01233673095703,2009-09-30
46.39665603637695,2009-10-01
45.29719924926758,2009-10-02
46.13278579711914,2009-10-05
45.25321960449219,2009-10-06
45.385162353515625,2009-10-07
45.73698806762695,2009-10-08
46.07120895385742,2009-10-09
46.16796112060547,2009-10-12
45.93927764892578,2009-10-13
45.772159576416016,2009-10-14
45.86012649536133,2009-10-15
45.666603088378906,2009-10-16
45.65781784057617,2009-10-19
44.813446044921875,2009-10-20
45.93927764892578,2009-10-21
48.41083526611328,2009-10-22
48.120567321777344,2009-10-23
47.72478103637695,2009-10-26
47.75996398925781,2009-10-27
46.70448684692383,2009-10-28
47.11787033081055,2009-10-29
46.238319396972656,2009-10-30
46.41423034667969,2009-11-02
46.115203857421875,2009-11-03
46.74846649169922,2009-11-04
47.93587112426758,2009-11-05
47.293792724609375,2009-11-06
48.3228759765625,2009-11-09
49.000144958496094,2009-11-10
48.657100677490234,2009-11-11
48.51637649536133,2009-11-12
48.89460372924805,2009-11-13
49.070499420166016,2009-11-16
49.91487503051758,2009-11-17
51.04072570800781,2009-11-18
50.01162338256836,2009-11-19
50.06439208984375,2009-11-20
50.9791374206543,2009-11-23
51.31337356567383,2009-11-24
51.990638732910156,2009-11-25
51.471702575683594,2009-11-27
52.04340744018555,2009-11-30
51.67398452758789,2009-12-01
51.867496490478516,2009-12-02
51.1374626159668,2009-12-03
51.81473159790039,2009-12-04
51.999427795410156,2009-12-07
51.39253234863281,2009-12-08
50.935150146484375,2009-12-09
52.078590393066406,2009-12-10
52.21051788330078,2009-12-11
52.66788101196289,2009-12-14
52.83501052856445,2009-12-15
52.21051788330078,2009-12-16
51.612422943115234,2009-12-17
51.4277229309082,2009-12-18
51.788330078125,2009-12-21
52.28089904785156,2009-12-22
52.83501052856445,2009-12-23
53.010921478271484,2009-12-24
53.07248306274414,2009-12-28
52.93175506591797,2009-12-29
52.56233596801758,2009-12-30
51.990638732910156,2009-12-31
52.79103088378906,2010-01-04
54.46218490600586,2010-01-05
54.44460678100586,2010-01-06
55.693572998046875,2010-01-07
54.52376174926758,2010-01-08
55.72875213623047,2010-01-11
54.655696868896484,2010-01-12
55.01630783081055,2010-01-13
55.17462921142578,2010-01-14
54.312660217285156,2010-01-15
56.03661346435547,2010-01-19
54.998714447021484,2010-01-20
53.96084213256836,2010-01-21
53.292381286621094,2010-01-22
53.51227951049805,2010-01-25
53.35395050048828,2010-01-26
52.66788101196289,2010-01-27
50.002830505371094,2010-01-28
49.53666305541992,2010-01-29
50.161155700683594,2010-02-01
51.27820587158203,2010-02-02
50.249107360839844,2010-02-03
48.92098617553711,2010-02-04
48.75386428833008,2010-02-05
48.74506759643555,2010-02-08
49.3255729675293,2010-02-09
49.85332107543945,2010-02-10
50.66250228881836,2010-02-11
50.34585189819336,2010-02-12
51.33096694946289,2010-02-16
51.31337356567383,2010-02-17
51.36613082885742,2010-02-18
51.10228729248047,2010-02-19
51.1374626159668,2010-02-22
50.46900939941406,2010-02-23
50.52177047729492,2010-02-24
50.34585189819336,2010-02-25
50.425018310546875,2010-02-26
51.21662139892578,2010-03-01
51.946659088134766,2010-03-02
51.92905807495117,2010-03-03
51.70038604736328,2010-03-04
52.861385345458984,2010-03-05
52.37763595581055,2010-03-08
51.990638732910156,2010-03-09
51.77074432373047,2010-03-10
50.161155700683594,2010-03-11
52.1049690246582,2010-03-12
51.22542190551758,2010-03-15
50.84721755981445,2010-03-16
50.69768524169922,2010-03-17
50.52177047729492,2010-03-18
50.10837173461914,2010-03-19
51.19022750854492,2010-03-22
51.41890335083008,2010-03-23
51.05829620361328,2010-03-24
50.556941986083984,2010-03-25
50.407432556152344,2010-03-26
51.55085754394531,2010-03-29
51.92027282714844,2010-03-30
52.06979751586914,2010-03-31
52.76465606689453,2010-04-01
52.33366012573242,2010-04-05
51.849891662597656,2010-04-06
51.96426010131836,2010-04-07
51.96426010131836,2010-04-08
52.37763595581055,2010-04-09
52.192935943603516,2010-04-12
52.85260009765625,2010-04-13
53.67938232421875,2010-04-14
53.65299606323242,2010-04-15
53.19562911987305,2010-04-16
53.0988883972168,2010-04-19
53.81132125854492,2010-04-20
52.96695327758789,2010-04-21
53.31877517700195,2010-04-22
53.6265983581543,2010-04-23
53.77613830566406,2010-04-26
53.49467468261719,2010-04-27
54.04879379272461,2010-04-28
54.18952941894531,2010-04-29
53.573822021484375,2010-04-30
53.94325256347656,2010-05-03
52.98453903198242,2010-05-04
53.04610824584961,2010-05-05
52.54475402832031,2010-05-06
51.4541015625,2010-05-07
53.54745864868164,2010-05-10
53.389122009277344,2010-05-11
53.74094009399414,2010-05-12
53.345157623291016,2010-05-13
52.386436462402344,2010-05-14
51.92905807495117,2010-05-17
51.63001251220703,2010-05-18
51.33975601196289,2010-05-19
49.316776275634766,2010-05-20
49.105682373046875,2010-05-21
48.91219711303711,2010-05-24
48.24372100830078,2010-05-25
47.698394775390625,2010-05-26
48.657100677490234,2010-05-27
49.193634033203125,2010-05-28
47.64561462402344,2010-06-01
48.46361541748047,2010-06-02
48.57794952392578,2010-06-03
46.774864196777344,2010-06-04
46.317474365234375,2010-06-07
46.607757568359375,2010-06-08
46.810035705566406,2010-06-09
47.54887390136719,2010-06-10
47.50489044189453,2010-06-11
47.197059631347656,2010-06-14
47.81273651123047,2010-06-15
48.51637649536133,2010-06-16
48.38444900512695,2010-06-17
48.41961669921875,2010-06-18
48.37565612792969,2010-06-21
48.00624084472656,2010-06-22
47.65441131591797,2010-06-23
46.801239013671875,2010-06-24
46.854007720947266,2010-06-25
47.9974479675293,2010-06-28
48.0238151550293,2010-06-29
47.54007339477539,2010-06-30
47.39054489135742,2010-07-01
47.77754592895508,2010-07-02
48.41083526611328,2010-07-06
49.44869613647461,2010-07-07
49.54546356201172,2010-07-08
49.44869613647461,2010-07-09
49.26401138305664,2010-07-12
50.06439208984375,2010-07-13
50.56574630737305,2010-07-14
50.9439697265625,2010-07-15
49.176048278808594,2010-07-16
49.24641036987305,2010-07-19
48.50758361816406,2010-07-20
46.59015655517578,2010-07-21
46.1855583190918,2010-07-22
46.56376266479492,2010-07-23
46.89799880981445,2010-07-26
47.38175964355469,2010-07-27
47.038726806640625,2010-07-28
45.87770462036133,2010-07-29
46.607757568359375,2010-07-30
47.3465690612793,2010-08-02
47.66322326660156,2010-08-03
48.22612762451172,2010-08-04
47.93587112426758,2010-08-05
47.478511810302734,2010-08-06
47.487300872802734,2010-08-09
47.408138275146484,2010-08-10
45.745792388916016,2010-08-11
45.73698806762695,2010-08-12
45.24443817138672,2010-08-13
44.857425689697266,2010-08-16
45.04212951660156,2010-08-17
45.62264633178711,2010-08-18
44.17137145996094,2010-08-19
43.81955337524414,2010-08-20
43.42374038696289,2010-08-23
41.312808990478516,2010-08-24
41.97247314453125,2010-08-25
41.585472106933594,2010-08-26
42.227542877197266,2010-08-27
41.80535888671875,2010-08-30
41.488712310791016,2010-08-31
41.95488739013672,2010-09-01
42.70250701904297,2010-09-02
43.34458541870117,2010-09-03
43.098304748535156,2010-09-07
42.834434509277344,2010-09-08
43.05433654785156,2010-09-09
43.089515686035156,2010-09-10
43.3621711730957,2010-09-13
43.863521575927734,2010-09-14
44.479225158691406,2010-09-15
44.479225158691406,2010-09-16
44.57598114013672,2010-09-17
45.385162353515625,2010-09-20
45.32358169555664,2010-09-21
44.5056037902832,2010-09-22
44.268123626708984,2010-09-23
45.569854736328125,2010-09-24
44.07462692260742,2010-09-27
45.46432113647461,2010-09-28
45.86891555786133,2010-09-29
46.02724075317383,2010-09-30
46.30869674682617,2010-10-01
45.05970764160156,2010-10-04
46.106388092041016,2010-10-05
46.39665603637695,2010-10-06
45.8249397277832,2010-10-07
45.70180130004883,2010-10-08
45.40275573730469,2010-10-11
44.83982467651367,2010-10-12
44.41763687133789,2010-10-13
44.25053405761719,2010-10-14
45.050926208496094,2010-10-15
45.93927764892578,2010-10-18
44.55836868286133,2010-10-19
44.57598114013672,2010-10-20
45.19165802001953,2010-10-21
45.11249923706055,2010-10-22
45.349979400634766,2010-10-25
45.640220642089844,2010-10-26
45.640220642089844,2010-10-27
43.45893478393555,2010-10-28
41.7262077331543,2010-10-29
42.306697845458984,2010-11-01
43.089515686035156,2010-11-02
43.62602996826172,2010-11-03
44.64631652832031,2010-11-04
45.569854736328125,2010-11-05
45.36757278442383,2010-11-08
45.798545837402344,2010-11-09
45.46432113647461,2010-11-10
45.11249923706055,2010-11-11
44.813446044921875,2010-11-12
44.59355926513672,2010-11-15
44.17137145996094,2010-11-16
43.97787094116211,2010-11-17
44.49680709838867,2010-11-18
44.42644500732422,2010-11-19
44.17137145996094,2010-11-22
43.995460510253906,2010-11-23
44.364871978759766,2010-11-24
44.07462692260742,2010-11-26
43.92509078979492,2010-11-29
43.326988220214844,2010-11-30
44.092201232910156,2010-12-01
44.101009368896484,2010-12-02
43.995460510253906,2010-12-03
43.907501220703125,2010-12-06
44.21532440185547,2010-12-07
45.21803665161133,2010-12-08
45.61384582519531,2010-12-09
46.71328353881836,2010-12-10
46.05361557006836,2010-12-13
47.1618537902832,2010-12-14
47.232234954833984,2010-12-15
47.610435485839844,2010-12-16
47.93587112426758,2010-12-17
47.92707824707031,2010-12-20
47.58404541015625,2010-12-21
48.34925842285156,2010-12-22
47.86550521850586,2010-12-23
47.89189147949219,2010-12-27
47.636810302734375,2010-12-28
47.46971130371094,2010-12-29
47.408138275146484,2010-12-30
47.21463394165039,2010-12-31
48.34925842285156,2011-01-03
47.707183837890625,2011-01-04
47.74237823486328,2011-01-05
46.26471710205078,2011-01-06
46.255916595458984,2011-01-07
46.61654281616211,2011-01-10
48.27889633178711,2011-01-11
48.99134826660156,2011-01-12
48.762657165527344,2011-01-13
49.05290222167969,2011-01-14
49.39593505859375,2011-01-18
49.193634033203125,2011-01-19
49.11448287963867,2011-01-20
49.57185745239258,2011-01-21
48.75386428833008,2011-01-24
49.58945083618164,2011-01-25
48.62192916870117,2011-01-26
51.96426010131836,2011-01-27
51.52446746826172,2011-01-28
52.034610748291016,2011-01-31
52.9581413269043,2011-02-01
53.23081588745117,2011-02-02
53.213218688964844,2011-02-03
53.345157623291016,2011-02-04
52.76465606689453,2011-02-07
52.73825454711914,2011-02-08
52.21932601928711,2011-02-09
52.81740951538086,2011-02-10
53.32757568359375,2011-02-11
53.45948791503906,2011-02-14
53.362735748291016,2011-02-15
53.925655364990234,2011-02-16
54.75244903564453,2011-02-17
56.05418395996094,2011-02-18
54.53255844116211,2011-02-22
54.057594299316406,2011-02-23
53.66179275512695,2011-02-24
54.53255844116211,2011-02-25
54.83161163330078,2011-02-28
53.84650421142578,2011-03-01
54.717254638671875,2011-03-02
55.605613708496094,2011-03-03
55.19221115112305,2011-03-04
54.41820526123047,2011-03-07
55.2186164855957,2011-03-08
55.42090606689453,2011-03-09
53.89048767089844,2011-03-10
54.2511100769043,2011-03-11
53.670589447021484,2011-03-14
53.362735748291016,2011-03-15
52.25448989868164,2011-03-16
52.518367767333984,2011-03-17
53.04610824584961,2011-03-18
53.969627380371094,2011-03-21
53.43310546875,2011-03-22
52.861385345458984,2011-03-23
52.773441314697266,2011-03-24
53.424320220947266,2011-03-25
53.2747917175293,2011-03-28
53.61781692504883,2011-03-29
53.60902404785156,2011-03-30
53.23960494995117,2011-03-31
53.8992805480957,2011-04-01
53.49467468261719,2011-04-04
53.107666015625,2011-04-05
53.389122009277344,2011-04-06
53.389122009277344,2011-04-07
52.69427490234375,2011-04-08
53.14286422729492,2011-04-11
52.474365234375,2011-04-12
52.65909194946289,2011-04-13
52.922977447509766,2011-04-14
54.53255844116211,2011-04-15
54.01361846923828,2011-04-18
55.693572998046875,2011-04-19
54.12795639038086,2011-04-20
54.743648529052734,2011-04-21
54.040008544921875,2011-04-25
55.227394104003906,2011-04-26
55.33295440673828,2011-04-27
57.83968734741211,2011-04-28
57.391117095947266,2011-04-29
57.95403289794922,2011-05-02
58.17391586303711,2011-05-03
58.20030975341797,2011-05-04
58.332244873046875,2011-05-05
59.3701171875,2011-05-06
59.75712203979492,2011-05-09
61.29634094238281,2011-05-10
60.821388244628906,2011-05-11
61.164405822753906,2011-05-12
60.59269714355469,2011-05-13
60.58390808105469,2011-05-16
60.51355743408203,2011-05-17
60.57512283325195,2011-05-18
60.056156158447266,2011-05-19
59.54603576660156,2011-05-20
58.93032455444336,2011-05-23
58.903953552246094,2011-05-24
59.07986831665039,2011-05-25
59.83628463745117,2011-05-26
59.968223571777344,2011-05-27
59.59880828857422,2011-05-31
58.516944885253906,2011-06-01
58.34104537963867,2011-06-02
57.89246368408203,2011-06-03
57.26797103881836,2011-06-06
56.70505905151367,2011-06-07
55.790321350097656,2011-06-08
56.33564758300781,2011-06-09
55.28897476196289,2011-06-10
55.76393508911133,2011-06-13
56.106956481933594,2011-06-14
55.227394104003906,2011-06-15
54.98114013671875,2011-06-16
54.576541900634766,2011-06-17
54.743648529052734,2011-06-20
55.834285736083984,2011-06-21
54.664493560791016,2011-06-22
54.54135513305664,2011-06-23
54.0927848815918,2011-06-24
54.638099670410156,2011-06-27
55.28897476196289,2011-06-28
55.10426712036133,2011-06-29
55.58803176879883,2011-06-30
57.25038146972656,2011-07-01
56.66107177734375,2011-07-05
56.77542495727539,2011-07-06
57.81330871582031,2011-07-07
56.74904251098633,2011-07-08
55.209808349609375,2011-07-11
55.91345977783203,2011-07-12
56.21250534057617,2011-07-13
56.168521881103516,2011-07-14
56.01020812988281,2011-07-15
55.605613708496094,2011-07-18
55.860687255859375,2011-07-19
56.168521881103516,2011-07-20
56.94253921508789,2011-07-21
55.66718292236328,2011-07-22
54.743648529052734,2011-07-25
54.163143157958984,2011-07-26
53.51227951049805,2011-07-27
52.98453903198242,2011-07-28
52.79103088378906,2011-07-29
51.489288330078125,2011-08-01
50.389835357666016,2011-08-02
50.60972595214844,2011-08-03
49.69498825073242,2011-08-04
50.627315521240234,2011-08-05
47.408138275146484,2011-08-08
47.80394744873047,2011-08-09
45.27960968017578,2011-08-10
46.39665603637695,2011-08-11
46.81884002685547,2011-08-12
46.95077896118164,2011-08-15
46.660499572753906,2011-08-16
46.440616607666016,2011-08-17
44.39126968383789,2011-08-18
44.83982467651367,2011-08-19
44.91020202636719,2011-08-22
46.449440002441406,2011-08-23
47.038726806640625,2011-08-24
46.68689727783203,2011-08-25
47.65441131591797,2011-08-26
48.88580322265625,2011-08-29
49.05290222167969,2011-08-30
50.03801345825195,2011-08-31
49.60703659057617,2011-09-01
48.30529022216797,2011-09-02
48.18214416503906,2011-09-06
50.442604064941406,2011-09-07
50.04681396484375,2011-09-08
47.33776092529297,2011-09-09
47.24980545043945,2011-09-12
48.40204620361328,2011-09-13
49.13206100463867,2011-09-14
49.88849639892578,2011-09-15
50.08198928833008,2011-09-16
49.69498825073242,2011-09-19
50.389835357666016,2011-09-20
48.78024673461914,2011-09-21
47.0211296081543,2011-09-22
47.073909759521484,2011-09-23
48.771446228027344,2011-09-26
49.72137451171875,2011-09-27
48.358055114746094,2011-09-28
48.956153869628906,2011-09-29
47.038726806640625,2011-09-30
44.94538116455078,2011-10-03
45.31479263305664,2011-10-04
45.772159576416016,2011-10-05
46.660499572753906,2011-10-06
46.39665603637695,2011-10-07
47.31138610839844,2011-10-10
47.3201904296875,2011-10-11
47.3201904296875,2011-10-12
46.607757568359375,2011-10-13
46.58135223388672,2011-10-14
45.70180130004883,2011-10-17
46.22951889038086,2011-10-18
46.63412857055664,2011-10-19
46.730892181396484,2011-10-20
48.05900573730469,2011-10-21
48.37565612792969,2011-10-24
47.126686096191406,2011-10-25
47.51368713378906,2011-10-26
47.64561462402344,2011-10-27
47.75996398925781,2011-10-28
46.291114807128906,2011-10-31
44.6903076171875,2011-11-01
45.59626007080078,2011-11-02
46.343875885009766,2011-11-03
45.121280670166016,2011-11-04
46.49339294433594,2011-11-07
47.54007339477539,2011-11-08
45.44673156738281,2011-11-09
45.44673156738281,2011-11-10
46.1767692565918,2011-11-11
46.1767692565918,2011-11-14
45.921695709228516,2011-11-15
44.99814224243164,2011-11-16
43.97787094116211,2011-11-17
42.60575485229492,2011-11-18
42.341880798339844,2011-11-21
42.095611572265625,2011-11-22
41.84054946899414,2011-11-23
41.69980239868164,2011-11-25
42.596961975097656,2011-11-28
42.24513626098633,2011-11-29
44.46162414550781,2011-11-30
44.73427963256836,2011-12-01
43.027931213378906,2011-12-02
43.63482666015625,2011-12-05
43.705196380615234,2011-12-06
43.16868209838867,2011-12-07
42.289127349853516,2011-12-08
43.326988220214844,2011-12-09
42.45623779296875,2011-12-12
41.97247314453125,2011-12-13
41.75259780883789,2011-12-14
41.99006271362305,2011-12-15
41.79655456542969,2011-12-16
41.95488739013672,2011-12-19
44.59355926513672,2011-12-20
45.58746337890625,2011-12-21
46.6517219543457,2011-12-22
46.801239013671875,2011-12-23
46.862815856933594,2011-12-27
46.757266998291016,2011-12-28
47.003536224365234,2011-12-29
46.98594665527344,2011-12-30
47.44332504272461,2012-01-03
46.801239013671875,2012-01-04
47.35536575317383,2012-01-05
47.478511810302734,2012-01-06
47.83031463623047,2012-01-09
48.83303451538086,2012-01-10
48.639503479003906,2012-01-11
48.428428649902344,2012-01-12
48.41083526611328,2012-01-13
48.54275894165039,2012-01-17
48.859397888183594,2012-01-18
49.37833786010742,2012-01-19
49.29918670654297,2012-01-20
49.307979583740234,2012-01-23
49.738975524902344,2012-01-24
50.794437408447266,2012-01-25
52.43040466308594,2012-01-26
53.213218688964844,2012-01-27
53.60902404785156,2012-01-30
53.43310546875,2012-01-31
53.52107238769531,2012-02-01
53.969627380371094,2012-02-02
54.98114013671875,2012-02-03
55.05148696899414,2012-02-06
54.84918212890625,2012-02-07
54.9459342956543,2012-02-08
53.67938232421875,2012-02-09
53.51227951049805,2012-02-10
53.87287902832031,2012-02-13
54.34785842895508,2012-02-14
54.145545959472656,2012-02-15
54.12795639038086,2012-02-16
54.11916732788086,2012-02-17
53.87287902832031,2012-02-21
53.66179275512695,2012-02-22
54.00481414794922,2012-02-23
54.717254638671875,2012-02-24
54.54135513305664,2012-02-27
54.02239990234375,2012-02-28
53.43310546875,2012-02-29
53.0988883972168,2012-03-01
52.98453903198242,2012-03-02
53.160430908203125,2012-03-05
52.63270568847656,2012-03-06
53.06370162963867,2012-03-07
53.60902404785156,2012-03-08
54.145545959472656,2012-03-09
54.057594299316406,2012-03-12
55.403316497802734,2012-03-13
55.17462921142578,2012-03-14
56.17733383178711,2012-03-15
56.37962341308594,2012-03-16
56.57312774658203,2012-03-19
56.15972900390625,2012-03-20
55.95743179321289,2012-03-21
55.552833557128906,2012-03-22
55.84308624267578,2012-03-23
56.66987609863281,2012-03-26
56.51155090332031,2012-03-27
56.1146354675293,2012-03-28
55.823577880859375,2012-03-29
56.69678497314453,2012-03-30
57.5523567199707,2012-04-02
57.437686920166016,2012-04-03
56.95256423950195,2012-04-04
57.084869384765625,2012-04-05
56.58210372924805,2012-04-09
55.70009231567383,2012-04-10
55.735374450683594,2012-04-11
56.64385986328125,2012-04-12
55.89413070678711,2012-04-13
55.75300598144531,2012-04-16
57.023128509521484,2012-04-17
56.705596923828125,2012-04-18
55.620723724365234,2012-04-19
55.63834762573242,2012-04-20
54.800411224365234,2012-04-23
55.02975082397461,2012-04-24
55.94705581665039,2012-04-25
54.74749755859375,2012-04-26
55.585426330566406,2012-04-27
55.50605773925781,2012-04-30
56.88200759887695,2012-05-01
56.246944427490234,2012-05-02
56.46744155883789,2012-05-03
55.70009231567383,2012-05-04
55.99997329711914,2012-05-07
55.35609436035156,2012-05-08
54.75632858276367,2012-05-09
54.800411224365234,2012-05-10
54.597572326660156,2012-05-11
54.121253967285156,2012-05-14
53.636138916015625,2012-05-15
53.59203338623047,2012-05-16
52.48067855834961,2012-05-17
51.91619110107422,2012-05-18
53.0716552734375,2012-05-21
53.045188903808594,2012-05-22
52.92170333862305,2012-05-23
54.597572326660156,2012-05-24
54.72103500366211,2012-05-25
54.93273162841797,2012-05-29
53.87429428100586,2012-05-30
53.495025634765625,2012-05-31
51.977943420410156,2012-06-01
51.810340881347656,2012-06-04
52.51597595214844,2012-06-05
52.877601623535156,2012-06-06
53.0716552734375,2012-06-07
53.7684440612793,2012-06-08
52.9393424987793,2012-06-11
53.336246490478516,2012-06-12
52.88642120361328,2012-06-13
53.47738265991211,2012-06-14
55.744205474853516,2012-06-15
55.34726333618164,2012-06-18
55.8323860168457,2012-06-19
55.62953186035156,2012-06-20
54.456424713134766,2012-06-21
55.71773147583008,2012-06-22
54.57109451293945,2012-06-25
54.54456329345703,2012-06-26
55.340694427490234,2012-06-27
55.17262268066406,2012-06-28
56.932987213134766,2012-06-29
57.04798126220703,2012-07-02
57.224891662597656,2012-07-03
56.42874526977539,2012-07-05
55.482234954833984,2012-07-06
56.455299377441406,2012-07-09
56.021846771240234,2012-07-10
55.95990753173828,2012-07-11
55.56185531616211,2012-07-12
56.03953170776367,2012-07-13
55.71223449707031,2012-07-16
57.039127349853516,2012-07-17
57.224891662597656,2012-07-18
56.897586822509766,2012-07-19
55.41145706176758,2012-07-20
54.76569747924805,2012-07-23
53.8192024230957,2012-07-24
53.96071243286133,2012-07-25
51.94381332397461,2012-07-26
52.04997253417969,2012-07-27
51.92612838745117,2012-07-30
52.12959289550781,2012-07-31
52.33305358886719,2012-08-01
51.2626838684082,2012-08-02
52.20920181274414,2012-08-03
52.88148498535156,2012-08-06
53.98725128173828,2012-08-07
54.04034423828125,2012-08-08
53.872249603271484,2012-08-09
54.28802490234375,2012-08-10
54.29686737060547,2012-08-13
54.38532638549805,2012-08-14
54.712650299072266,2012-08-15
54.72146224975586,2012-08-16
54.78340530395508,2012-08-17
55.2876091003418,2012-08-20
54.95147705078125,2012-08-21
54.51801681518555,2012-08-22
53.98725128173828,2012-08-23
54.19956588745117,2012-08-24
54.01377487182617,2012-08-27
54.20841979980469,2012-08-28
54.863006591796875,2012-08-29
54.76569747924805,2012-08-30
54.65071487426758,2012-08-31
55.72993850708008,2012-09-04
55.3760871887207,2012-09-05
56.65876007080078,2012-09-06
57.693729400634766,2012-09-07
57.47258758544922,2012-09-10
