CIEN,Date
9.0600004196167,2008-10-02
8.930000305175781,2008-10-03
8.529999732971191,2008-10-06
7.869999885559082,2008-10-07
7.96999979019165,2008-10-08
7.300000190734863,2008-10-09
7.269999980926514,2008-10-10
8.460000038146973,2008-10-13
8.25,2008-10-14
7.420000076293945,2008-10-15
7.539999961853027,2008-10-16
7.730000019073486,2008-10-17
8.75,2008-10-20
8.329999923706055,2008-10-21
7.920000076293945,2008-10-22
7.75,2008-10-23
8.25,2008-10-24
8.520000457763672,2008-10-27
8.199999809265137,2008-10-28
8.470000267028809,2008-10-29
9.15999984741211,2008-10-30
9.609999656677246,2008-10-31
8.84000015258789,2008-11-03
9.170000076293945,2008-11-04
8.65999984741211,2008-11-05
7.809999942779541,2008-11-06
7.96999979019165,2008-11-07
7.269999980926514,2008-11-10
6.75,2008-11-11
6.239999771118164,2008-11-12
6.650000095367432,2008-11-13
6.679999828338623,2008-11-14
6.489999771118164,2008-11-17
6.53000020980835,2008-11-18
5.550000190734863,2008-11-19
5.340000152587891,2008-11-20
5.769999980926514,2008-11-21
6.599999904632568,2008-11-24
6.809999942779541,2008-11-25
7.380000114440918,2008-11-26
7.400000095367432,2008-11-28
6.659999847412109,2008-12-01
6.5,2008-12-02
6.769999980926514,2008-12-03
6.190000057220459,2008-12-04
6.46999979019165,2008-12-05
7.239999771118164,2008-12-08
7.03000020980835,2008-12-09
7.559999942779541,2008-12-10
6.050000190734863,2008-12-11
6.130000114440918,2008-12-12
6.619999885559082,2008-12-15
6.940000057220459,2008-12-16
6.860000133514404,2008-12-17
6.539999961853027,2008-12-18
6.710000038146973,2008-12-19
6.210000038146973,2008-12-22
6.400000095367432,2008-12-23
6.210000038146973,2008-12-24
6.260000228881836,2008-12-26
6.110000133514404,2008-12-29
6.320000171661377,2008-12-30
6.699999809265137,2008-12-31
6.980000019073486,2009-01-02
7.079999923706055,2009-01-05
8.399999618530273,2009-01-06
9.039999961853027,2009-01-07
8.75,2009-01-08
8.029999732971191,2009-01-09
7.769999980926514,2009-01-12
7.46999979019165,2009-01-13
7.079999923706055,2009-01-14
7.320000171661377,2009-01-15
7.25,2009-01-16
6.53000020980835,2009-01-20
7.019999980926514,2009-01-21
7.059999942779541,2009-01-22
7.75,2009-01-23
7.739999771118164,2009-01-26
7.849999904632568,2009-01-27
7.5,2009-01-28
7.03000020980835,2009-01-29
6.239999771118164,2009-01-30
5.980000019073486,2009-02-02
6.179999828338623,2009-02-03
6.010000228881836,2009-02-04
6.460000038146973,2009-02-05
6.650000095367432,2009-02-06
6.570000171661377,2009-02-09
6.110000133514404,2009-02-10
6.300000190734863,2009-02-11
6.349999904632568,2009-02-12
6.369999885559082,2009-02-13
5.860000133514404,2009-02-17
5.650000095367432,2009-02-18
5.429999828338623,2009-02-19
5.340000152587891,2009-02-20
5.090000152587891,2009-02-23
5.599999904632568,2009-02-24
5.449999809265137,2009-02-25
5.730000019073486,2009-02-26
5.369999885559082,2009-02-27
5.28000020980835,2009-03-02
5.130000114440918,2009-03-03
5.340000152587891,2009-03-04
5.929999828338623,2009-03-05
6.110000133514404,2009-03-06
6.260000228881836,2009-03-09
7.0,2009-03-10
6.760000228881836,2009-03-11
7.28000020980835,2009-03-12
6.900000095367432,2009-03-13
6.690000057220459,2009-03-16
7.099999904632568,2009-03-17
7.400000095367432,2009-03-18
7.28000020980835,2009-03-19
6.75,2009-03-20
7.230000019073486,2009-03-23
7.25,2009-03-24
7.449999809265137,2009-03-25
8.40999984741211,2009-03-26
8.220000267028809,2009-03-27
7.880000114440918,2009-03-30
7.78000020980835,2009-03-31
8.260000228881836,2009-04-01
8.609999656677246,2009-04-02
8.869999885559082,2009-04-03
8.430000305175781,2009-04-06
8.170000076293945,2009-04-07
8.670000076293945,2009-04-08
9.069999694824219,2009-04-09
8.970000267028809,2009-04-13
8.520000457763672,2009-04-14
8.699999809265137,2009-04-15
9.520000457763672,2009-04-16
9.920000076293945,2009-04-17
9.069999694824219,2009-04-20
9.479999542236328,2009-04-21
9.9399995803833,2009-04-22
9.970000267028809,2009-04-23
11.210000038146973,2009-04-24
10.829999923706055,2009-04-27
11.210000038146973,2009-04-28
11.59000015258789,2009-04-29
11.949999809265137,2009-04-30
11.979999542236328,2009-05-01
12.25,2009-05-04
12.09000015258789,2009-05-05
12.1899995803833,2009-05-06
10.989999771118164,2009-05-07
11.34000015258789,2009-05-08
10.729999542236328,2009-05-11
9.9399995803833,2009-05-12
9.380000114440918,2009-05-13
9.550000190734863,2009-05-14
9.59000015258789,2009-05-15
10.470000267028809,2009-05-18
11.270000457763672,2009-05-19
10.899999618530273,2009-05-20
10.90999984741211,2009-05-21
10.65999984741211,2009-05-22
11.050000190734863,2009-05-26
10.84000015258789,2009-05-27
10.8100004196167,2009-05-28
11.0,2009-05-29
12.0,2009-06-01
11.739999771118164,2009-06-02
11.020000457763672,2009-06-03
11.630000114440918,2009-06-04
10.770000457763672,2009-06-05
10.609999656677246,2009-06-08
10.920000076293945,2009-06-09
10.760000228881836,2009-06-10
10.4399995803833,2009-06-11
10.1899995803833,2009-06-12
10.010000228881836,2009-06-15
10.050000190734863,2009-06-16
10.0,2009-06-17
9.800000190734863,2009-06-18
10.609999656677246,2009-06-19
9.859999656677246,2009-06-22
9.710000038146973,2009-06-23
9.729999542236328,2009-06-24
10.149999618530273,2009-06-25
10.25,2009-06-26
10.390000343322754,2009-06-29
10.350000381469727,2009-06-30
10.329999923706055,2009-07-01
9.899999618530273,2009-07-02
9.390000343322754,2009-07-06
8.84000015258789,2009-07-07
8.930000305175781,2009-07-08
9.300000190734863,2009-07-09
9.329999923706055,2009-07-10
9.529999732971191,2009-07-13
9.65999984741211,2009-07-14
10.050000190734863,2009-07-15
10.25,2009-07-16
10.020000457763672,2009-07-17
10.180000305175781,2009-07-20
10.300000190734863,2009-07-21
10.34000015258789,2009-07-22
11.149999618530273,2009-07-23
11.4399995803833,2009-07-24
11.739999771118164,2009-07-27
11.630000114440918,2009-07-28
11.25,2009-07-29
11.15999984741211,2009-07-30
11.15999984741211,2009-07-31
11.380000114440918,2009-08-03
11.5,2009-08-04
11.569999694824219,2009-08-05
11.369999885559082,2009-08-06
11.65999984741211,2009-08-07
11.649999618530273,2009-08-10
11.359999656677246,2009-08-11
11.8100004196167,2009-08-12
12.630000114440918,2009-08-13
12.520000457763672,2009-08-14
11.75,2009-08-17
12.8100004196167,2009-08-18
13.199999809265137,2009-08-19
13.050000190734863,2009-08-20
13.430000305175781,2009-08-21
13.170000076293945,2009-08-24
12.960000038146973,2009-08-25
13.319999694824219,2009-08-26
13.4399995803833,2009-08-27
13.619999885559082,2009-08-28
13.399999618530273,2009-08-31
12.359999656677246,2009-09-01
12.270000457763672,2009-09-02
13.0,2009-09-03
13.649999618530273,2009-09-04
14.430000305175781,2009-09-08
14.819999694824219,2009-09-09
15.670000076293945,2009-09-10
15.829999923706055,2009-09-11
15.600000381469727,2009-09-14
15.899999618530273,2009-09-15
16.25,2009-09-16
16.200000762939453,2009-09-17
16.030000686645508,2009-09-18
16.190000534057617,2009-09-21
16.5,2009-09-22
16.209999084472656,2009-09-23
15.869999885559082,2009-09-24
15.489999771118164,2009-09-25
16.200000762939453,2009-09-28
16.260000228881836,2009-09-29
16.280000686645508,2009-09-30
15.050000190734863,2009-10-01
14.65999984741211,2009-10-02
14.170000076293945,2009-10-05
13.050000190734863,2009-10-06
13.4399995803833,2009-10-07
12.770000457763672,2009-10-08
12.84000015258789,2009-10-09
13.40999984741211,2009-10-12
13.460000038146973,2009-10-13
14.420000076293945,2009-10-14
14.170000076293945,2009-10-15
13.989999771118164,2009-10-16
14.1899995803833,2009-10-19
14.109999656677246,2009-10-20
13.789999961853027,2009-10-21
13.460000038146973,2009-10-22
12.6899995803833,2009-10-23
12.430000305175781,2009-10-26
11.859999656677246,2009-10-27
11.760000228881836,2009-10-28
12.25,2009-10-29
11.729999542236328,2009-10-30
11.59000015258789,2009-11-02
12.029999732971191,2009-11-03
11.770000457763672,2009-11-04
12.149999618530273,2009-11-05
12.25,2009-11-06
12.460000038146973,2009-11-09
12.199999809265137,2009-11-10
12.460000038146973,2009-11-11
12.279999732971191,2009-11-12
12.369999885559082,2009-11-13
13.069999694824219,2009-11-16
14.020000457763672,2009-11-17
13.600000381469727,2009-11-18
13.470000267028809,2009-11-19
13.170000076293945,2009-11-20
12.0,2009-11-23
12.430000305175781,2009-11-24
12.600000381469727,2009-11-25
12.149999618530273,2009-11-27
12.149999618530273,2009-11-30
12.279999732971191,2009-12-01
12.880000114440918,2009-12-02
12.109999656677246,2009-12-03
12.579999923706055,2009-12-04
12.739999771118164,2009-12-07
12.9399995803833,2009-12-08
13.229999542236328,2009-12-09
11.720000267028809,2009-12-10
11.5,2009-12-11
10.989999771118164,2009-12-14
10.880000114440918,2009-12-15
10.970000267028809,2009-12-16
10.670000076293945,2009-12-17
11.050000190734863,2009-12-18
10.850000381469727,2009-12-21
10.899999618530273,2009-12-22
11.010000228881836,2009-12-23
11.210000038146973,2009-12-24
10.890000343322754,2009-12-28
10.930000305175781,2009-12-29
10.890000343322754,2009-12-30
10.84000015258789,2009-12-31
11.020000457763672,2010-01-04
11.859999656677246,2010-01-05
11.90999984741211,2010-01-06
12.210000038146973,2010-01-07
11.930000305175781,2010-01-08
11.760000228881836,2010-01-11
11.720000267028809,2010-01-12
12.0600004196167,2010-01-13
11.979999542236328,2010-01-14
11.630000114440918,2010-01-15
12.90999984741211,2010-01-19
13.039999961853027,2010-01-20
12.710000038146973,2010-01-21
12.239999771118164,2010-01-22
13.0600004196167,2010-01-25
12.770000457763672,2010-01-26
13.229999542236328,2010-01-27
13.140000343322754,2010-01-28
12.75,2010-01-29
13.100000381469727,2010-02-01
13.430000305175781,2010-02-02
13.390000343322754,2010-02-03
12.869999885559082,2010-02-04
12.800000190734863,2010-02-05
12.760000228881836,2010-02-08
13.09000015258789,2010-02-09
13.670000076293945,2010-02-10
13.9399995803833,2010-02-11
14.380000114440918,2010-02-12
14.380000114440918,2010-02-16
14.149999618530273,2010-02-17
14.399999618530273,2010-02-18
14.479999542236328,2010-02-19
14.729999542236328,2010-02-22
14.140000343322754,2010-02-23
14.420000076293945,2010-02-24
14.8100004196167,2010-02-25
14.34000015258789,2010-02-26
14.710000038146973,2010-03-01
14.760000228881836,2010-03-02
14.550000190734863,2010-03-03
13.970000267028809,2010-03-04
16.010000228881836,2010-03-05
15.100000381469727,2010-03-08
15.420000076293945,2010-03-09
15.489999771118164,2010-03-10
15.930000305175781,2010-03-11
15.800000190734863,2010-03-12
15.75,2010-03-15
15.960000038146973,2010-03-16
15.789999961853027,2010-03-17
15.170000076293945,2010-03-18
14.930000305175781,2010-03-19
15.380000114440918,2010-03-22
15.479999542236328,2010-03-23
15.460000038146973,2010-03-24
15.149999618530273,2010-03-25
15.4399995803833,2010-03-26
15.260000228881836,2010-03-29
15.260000228881836,2010-03-30
15.260000228881836,2010-03-31
15.079999923706055,2010-04-01
15.430000305175781,2010-04-05
16.1299991607666,2010-04-06
16.290000915527344,2010-04-07
15.989999771118164,2010-04-08
16.260000228881836,2010-04-09
17.489999771118164,2010-04-12
18.059999465942383,2010-04-13
18.59000015258789,2010-04-14
18.06999969482422,2010-04-15
17.639999389648438,2010-04-16
17.34000015258789,2010-04-19
18.229999542236328,2010-04-20
17.75,2010-04-21
17.479999542236328,2010-04-22
18.139999389648438,2010-04-23
18.020000457763672,2010-04-26
17.56999969482422,2010-04-27
18.139999389648438,2010-04-28
18.299999237060547,2010-04-29
18.530000686645508,2010-04-30
19.239999771118164,2010-05-03
18.350000381469727,2010-05-04
17.920000076293945,2010-05-05
16.959999084472656,2010-05-06
16.100000381469727,2010-05-07
16.610000610351562,2010-05-10
16.850000381469727,2010-05-11
17.299999237060547,2010-05-12
17.010000228881836,2010-05-13
16.43000030517578,2010-05-14
16.700000762939453,2010-05-17
16.200000762939453,2010-05-18
15.65999984741211,2010-05-19
15.010000228881836,2010-05-20
15.619999885559082,2010-05-21
15.460000038146973,2010-05-24
15.609999656677246,2010-05-25
15.430000305175781,2010-05-26
16.09000015258789,2010-05-27
15.569999694824219,2010-05-28
14.869999885559082,2010-06-01
15.289999961853027,2010-06-02
15.369999885559082,2010-06-03
14.529999732971191,2010-06-04
13.949999809265137,2010-06-07
13.84000015258789,2010-06-08
13.949999809265137,2010-06-09
14.15999984741211,2010-06-10
14.380000114440918,2010-06-11
14.260000228881836,2010-06-14
14.619999885559082,2010-06-15
14.779999732971191,2010-06-16
14.600000381469727,2010-06-17
14.569999694824219,2010-06-18
14.5600004196167,2010-06-21
14.1899995803833,2010-06-22
14.210000038146973,2010-06-23
13.890000343322754,2010-06-24
13.699999809265137,2010-06-25
13.470000267028809,2010-06-28
13.020000457763672,2010-06-29
12.680000305175781,2010-06-30
12.739999771118164,2010-07-01
12.489999771118164,2010-07-02
12.40999984741211,2010-07-06
13.050000190734863,2010-07-07
12.850000381469727,2010-07-08
12.720000267028809,2010-07-09
12.770000457763672,2010-07-12
13.319999694824219,2010-07-13
13.779999732971191,2010-07-14
13.430000305175781,2010-07-15
12.800000190734863,2010-07-16
12.529999732971191,2010-07-19
12.609999656677246,2010-07-20
12.289999961853027,2010-07-21
12.949999809265137,2010-07-22
13.460000038146973,2010-07-23
13.899999618530273,2010-07-26
13.470000267028809,2010-07-27
13.1899995803833,2010-07-28
13.100000381469727,2010-07-29
13.09000015258789,2010-07-30
13.300000190734863,2010-08-02
13.170000076293945,2010-08-03
13.520000457763672,2010-08-04
13.25,2010-08-05
13.430000305175781,2010-08-06
13.720000267028809,2010-08-09
13.460000038146973,2010-08-10
12.960000038146973,2010-08-11
12.390000343322754,2010-08-12
12.1899995803833,2010-08-13
12.020000457763672,2010-08-16
12.619999885559082,2010-08-17
12.550000190734863,2010-08-18
12.359999656677246,2010-08-19
12.579999923706055,2010-08-20
12.279999732971191,2010-08-23
12.220000267028809,2010-08-24
12.520000457763672,2010-08-25
12.739999771118164,2010-08-26
13.029999732971191,2010-08-27
12.789999961853027,2010-08-30
12.489999771118164,2010-08-31
12.8100004196167,2010-09-01
12.800000190734863,2010-09-02
13.289999961853027,2010-09-03
13.430000305175781,2010-09-07
14.119999885559082,2010-09-08
13.920000076293945,2010-09-09
14.180000305175781,2010-09-10
14.739999771118164,2010-09-13
14.930000305175781,2010-09-14
14.880000114440918,2010-09-15
15.050000190734863,2010-09-16
15.140000343322754,2010-09-17
15.369999885559082,2010-09-20
15.229999542236328,2010-09-21
15.050000190734863,2010-09-22
15.220000267028809,2010-09-23
15.600000381469727,2010-09-24
15.65999984741211,2010-09-27
15.649999618530273,2010-09-28
15.6899995803833,2010-09-29
15.569999694824219,2010-09-30
15.449999809265137,2010-10-01
15.359999656677246,2010-10-04
15.4399995803833,2010-10-05
15.449999809265137,2010-10-06
15.59000015258789,2010-10-07
15.4399995803833,2010-10-08
15.539999961853027,2010-10-11
15.220000267028809,2010-10-12
15.140000343322754,2010-10-13
14.899999618530273,2010-10-14
14.5,2010-10-15
14.539999961853027,2010-10-18
13.550000190734863,2010-10-19
13.880000114440918,2010-10-20
13.520000457763672,2010-10-21
13.800000190734863,2010-10-22
14.149999618530273,2010-10-25
13.9399995803833,2010-10-26
13.75,2010-10-27
13.319999694824219,2010-10-28
13.8100004196167,2010-10-29
13.600000381469727,2010-11-01
13.550000190734863,2010-11-02
13.9399995803833,2010-11-03
14.199999809265137,2010-11-04
14.369999885559082,2010-11-05
14.470000267028809,2010-11-08
14.300000190734863,2010-11-09
14.609999656677246,2010-11-10
14.630000114440918,2010-11-11
14.729999542236328,2010-11-12
14.319999694824219,2010-11-15
14.039999961853027,2010-11-16
14.069999694824219,2010-11-17
14.569999694824219,2010-11-18
14.630000114440918,2010-11-19
15.34000015258789,2010-11-22
15.220000267028809,2010-11-23
15.479999542236328,2010-11-24
15.289999961853027,2010-11-26
15.510000228881836,2010-11-29
15.130000114440918,2010-11-30
15.350000381469727,2010-12-01
15.720000267028809,2010-12-02
15.930000305175781,2010-12-03
15.920000076293945,2010-12-06
15.739999771118164,2010-12-07
15.920000076293945,2010-12-08
18.360000610351562,2010-12-09
19.209999084472656,2010-12-10
19.079999923706055,2010-12-13
19.100000381469727,2010-12-14
19.290000915527344,2010-12-15
20.860000610351562,2010-12-16
21.420000076293945,2010-12-17
21.280000686645508,2010-12-20
21.479999542236328,2010-12-21
20.809999465942383,2010-12-22
20.399999618530273,2010-12-23
20.959999084472656,2010-12-27
21.239999771118164,2010-12-28
21.079999923706055,2010-12-29
21.219999313354492,2010-12-30
21.049999237060547,2010-12-31
21.709999084472656,2011-01-03
22.479999542236328,2011-01-04
22.93000030517578,2011-01-05
23.989999771118164,2011-01-06
23.81999969482422,2011-01-07
24.81999969482422,2011-01-10
24.729999542236328,2011-01-11
24.989999771118164,2011-01-12
25.049999237060547,2011-01-13
25.329999923706055,2011-01-14
25.489999771118164,2011-01-18
24.81999969482422,2011-01-19
24.100000381469727,2011-01-20
23.600000381469727,2011-01-21
24.729999542236328,2011-01-24
24.190000534057617,2011-01-25
23.309999465942383,2011-01-26
23.649999618530273,2011-01-27
23.5,2011-01-28
22.030000686645508,2011-01-31
23.049999237060547,2011-02-01
23.309999465942383,2011-02-02
23.549999237060547,2011-02-03
26.899999618530273,2011-02-04
26.719999313354492,2011-02-07
26.8799991607666,2011-02-08
26.639999389648438,2011-02-09
27.350000381469727,2011-02-10
27.84000015258789,2011-02-11
28.1299991607666,2011-02-14
27.25,2011-02-15
27.729999542236328,2011-02-16
27.739999771118164,2011-02-17
27.690000534057617,2011-02-18
26.149999618530273,2011-02-22
25.559999465942383,2011-02-23
26.559999465942383,2011-02-24
27.56999969482422,2011-02-25
27.56999969482422,2011-02-28
26.34000015258789,2011-03-01
27.440000534057617,2011-03-02
28.709999084472656,2011-03-03
28.809999465942383,2011-03-04
25.979999542236328,2011-03-07
25.68000030517578,2011-03-08
24.329999923706055,2011-03-09
23.6299991607666,2011-03-10
24.93000030517578,2011-03-11
