AGNC,Date
9.893564224243164,2016-08-19
9.878623008728027,2016-08-22
9.94335651397705,2016-08-23
9.933389663696289,2016-08-24
9.898539543151855,2016-08-25
9.81389045715332,2016-08-26
9.808868408203125,2016-08-29
9.81389331817627,2016-08-30
9.70334529876709,2016-08-31
9.653092384338379,2016-09-01
9.833992004394531,2016-09-02
9.934497833251953,2016-09-06
9.994795799255371,2016-09-07
9.924446105957031,2016-09-08
9.572688102722168,2016-09-09
9.70334529876709,2016-09-12
9.638016700744629,2016-09-13
9.698317527770996,2016-09-14
9.728466987609863,2016-09-15
9.622940063476562,2016-09-16
9.698317527770996,2016-09-19
9.823946952819824,2016-09-20
9.899317741394043,2016-09-21
9.954591751098633,2016-09-22
9.899317741394043,2016-09-23
9.959619522094727,2016-09-26
9.939518928527832,2016-09-27
9.898947715759277,2016-09-28
9.843164443969727,2016-09-29
9.909095764160156,2016-09-30
9.79245376586914,2016-10-03
9.660601615905762,2016-10-04
9.584534645080566,2016-10-05
9.48818302154541,2016-10-06
9.594681739807129,2016-10-07
9.64538860321045,2016-10-10
9.630176544189453,2016-10-11
9.756952285766602,2016-10-12
9.873595237731934,2016-10-13
9.777236938476562,2016-10-14
9.762027740478516,2016-10-17
9.78738021850586,2016-10-18
9.853310585021973,2016-10-19
9.878661155700684,2016-10-20
9.878661155700684,2016-10-21
10.061227798461914,2016-10-24
10.233647346496582,2016-10-25
10.274216651916504,2016-10-26
10.177000999450684,2016-10-27
10.151415824890137,2016-10-28
10.263981819152832,2016-10-31
10.100251197814941,2016-11-01
10.033731460571289,2016-11-02
10.043968200683594,2016-11-03
10.084897994995117,2016-11-04
10.161650657653809,2016-11-07
10.182113647460938,2016-11-08
10.043968200683594,2016-11-09
9.854649543762207,2016-11-10
9.895588874816895,2016-11-11
9.762553215026855,2016-11-14
9.864884376525879,2016-11-15
9.803489685058594,2016-11-16
9.803489685058594,2016-11-17
9.79324722290039,2016-11-18
9.818833351135254,2016-11-21
9.813719749450684,2016-11-22
9.68068790435791,2016-11-23
9.68068790435791,2016-11-25
9.649691581726074,2016-11-28
9.820162773132324,2016-11-29
9.639361381530762,2016-11-30
9.344910621643066,2016-12-01
9.241593360900879,2016-12-02
9.4430570602417,2016-12-05
9.489550590515137,2016-12-06
9.603199005126953,2016-12-07
9.577374458312988,2016-12-08
9.551539421081543,2016-12-09
9.468886375427246,2016-12-12
9.293251991271973,2016-12-13
9.241593360900879,2016-12-14
9.055624961853027,2016-12-15
9.2312650680542,2016-12-16
9.42756462097168,2016-12-19
9.33974552154541,2016-12-20
9.344910621643066,2016-12-21
9.386238098144531,2016-12-22
9.375901222229004,2016-12-23
9.344910621643066,2016-12-27
9.344911575317383,2016-12-28
9.47535228729248,2016-12-29
9.459694862365723,2016-12-30
9.689279556274414,2017-01-03
9.861458778381348,2017-01-04
9.882333755493164,2017-01-05
9.84581184387207,2017-01-06
9.84581184387207,2017-01-09
9.783195495605469,2017-01-10
9.81450366973877,2017-01-11
9.84581184387207,2017-01-12
9.830156326293945,2017-01-13
9.892770767211914,2017-01-17
9.908419609069824,2017-01-18
9.913640022277832,2017-01-19
9.88754940032959,2017-01-20
9.965818405151367,2017-01-23
10.017996788024902,2017-01-24
9.971035957336426,2017-01-25
9.939725875854492,2017-01-26
9.971332550048828,2017-01-27
9.966066360473633,2017-01-30
9.834376335144043,2017-01-31
9.776437759399414,2017-02-01
9.918659210205078,2017-02-02
9.976602554321289,2017-02-03
10.113554000854492,2017-02-06
10.024006843566895,2017-02-07
10.092487335205078,2017-02-08
10.060877799987793,2017-02-09
10.09775161743164,2017-02-10
10.21890640258789,2017-02-13
10.160962104797363,2017-02-14
10.176765441894531,2017-02-15
10.250509262084961,2017-02-16
10.266312599182129,2017-02-17
10.287381172180176,2017-02-21
10.271578788757324,2017-02-22
10.345320701599121,2017-02-23
10.38785457611084,2017-02-24
10.382538795471191,2017-02-27
10.435699462890625,2017-02-28
10.308110237121582,2017-03-01
10.313427925109863,2017-03-02
10.39848518371582,2017-03-03
10.377223014831543,2017-03-06
10.361272811889648,2017-03-07
10.159258842468262,2017-03-08
10.159258842468262,2017-03-09
10.281533241271973,2017-03-10
10.228363037109375,2017-03-13
10.164570808410645,2017-03-14
10.371909141540527,2017-03-15
10.39848518371582,2017-03-16
10.456962585449219,2017-03-17
10.478227615356445,2017-03-20
10.520757675170898,2017-03-21
10.547337532043457,2017-03-22
10.563286781311035,2017-03-23
10.488860130310059,2017-03-24
10.552655220031738,2017-03-27
10.595186233520508,2017-03-28
10.675651550292969,2017-03-29
10.702476501464844,2017-03-30
10.670291900634766,2017-03-31
10.75612735748291,2017-04-03
10.841958045959473,2017-04-04
10.831229209899902,2017-04-05
10.77758502960205,2017-04-06
10.75612735748291,2017-04-07
10.75612735748291,2017-04-10
10.782947540283203,2017-04-11
10.77758502960205,2017-04-12
10.8741455078125,2017-04-13
11.061910629272461,2017-04-17
11.067276000976562,2017-04-18
11.067276000976562,2017-04-19
11.083367347717285,2017-04-20
11.153109550476074,2017-04-21
11.179931640625,2017-04-24
11.196028709411621,2017-04-25
11.255553245544434,2017-04-26
11.55317211151123,2017-04-27
11.401654243469238,2017-04-28
11.455771446228027,2017-05-01
11.093207359313965,2017-05-02
10.892991065979004,2017-05-03
10.822646141052246,2017-05-04
10.925457000732422,2017-05-05
10.849701881408691,2017-05-08
10.63866138458252,2017-05-09
10.757711410522461,2017-05-10
10.80099868774414,2017-05-11
10.822646141052246,2017-05-12
10.871345520019531,2017-05-15
10.844290733337402,2017-05-16
10.90922737121582,2017-05-17
10.822646141052246,2017-05-18
10.90381145477295,2017-05-19
11.033685684204102,2017-05-22
11.109444618225098,2017-05-23
11.131091117858887,2017-05-24
11.179792404174805,2017-05-25
11.207088470458984,2017-05-26
11.212549209594727,2017-05-30
11.349014282226562,2017-05-31
11.414521217346191,2017-06-01
11.381770133972168,2017-06-02
11.376313209533691,2017-06-05
11.42544174194336,2017-06-06
11.441817283630371,2017-06-07
11.550996780395508,2017-06-08
11.65471363067627,2017-06-09
11.627419471740723,2017-06-12
11.665628433227539,2017-06-13
11.813015937805176,2017-06-14
11.922202110290527,2017-06-15
12.036836624145508,2017-06-16
12.04229736328125,2017-06-19
12.004083633422852,2017-06-20
11.982250213623047,2017-06-21
12.096884727478027,2017-06-22
12.124176025390625,2017-06-23
12.162391662597656,2017-06-26
11.845775604248047,2017-06-27
11.856783866882324,2017-06-28
11.719172477722168,2017-06-29
11.719172477722168,2017-06-30
11.911825180053711,2017-07-03
11.944853782653809,2017-07-05
11.900827407836914,2017-07-06
11.763201713562012,2017-07-07
11.807244300842285,2017-07-10
11.845775604248047,2017-07-11
11.906327247619629,2017-07-12
11.768710136413574,2017-07-13
11.89531421661377,2017-07-14
11.818256378173828,2017-07-17
11.68063735961914,2017-07-18
11.598071098327637,2017-07-19
11.559536933898926,2017-07-20
11.647612571716309,2017-07-21
11.647612571716309,2017-07-24
11.592567443847656,2017-07-25
11.653117179870605,2017-07-26
11.764154434204102,2017-07-27
11.708633422851562,2017-07-28
11.758599281311035,2017-07-31
11.769704818725586,2017-08-01
11.74194622039795,2017-08-02
11.74194622039795,2017-08-03
11.653117179870605,2017-08-04
11.697531700134277,2017-08-07
11.714188575744629,2017-08-08
11.830771446228027,2017-08-09
11.797463417053223,2017-08-10
11.847424507141113,2017-08-11
11.886292457580566,2017-08-14
11.925150871276855,2017-08-15
11.936257362365723,2017-08-16
11.875184059143066,2017-08-17
11.897393226623535,2017-08-18
11.886292457580566,2017-08-21
11.964005470275879,2017-08-22
11.952916145324707,2017-08-23
12.025080680847168,2017-08-24
12.013976097106934,2017-08-25
12.030634880065918,2017-08-28
11.8682861328125,2017-08-29
11.879477500915527,2017-08-30
12.05862808227539,2017-08-31
12.008235931396484,2017-09-01
11.907476425170898,2017-09-05
11.896280288696289,2017-09-06
11.952260971069336,2017-09-07
11.957856178283691,2017-09-08
12.04183292388916,2017-09-11
12.036234855651855,2017-09-12
11.728333473205566,2017-09-13
11.756319046020508,2017-09-14
11.817901611328125,2017-09-15
11.952260971069336,2017-09-18
12.00264835357666,2017-09-19
11.957856178283691,2017-09-20
11.98024845123291,2017-09-21
12.092219352722168,2017-09-22
12.15379524230957,2017-09-25
12.226570129394531,2017-09-26
12.181788444519043,2017-09-27
12.215655326843262,2017-09-28
12.238235473632812,2017-09-29
12.249527931213379,2017-10-02
12.272109031677246,2017-10-03
12.289041519165039,2017-10-04
12.30597972869873,2017-10-05
12.114045143127441,2017-10-06
12.136630058288574,2017-10-09
12.102761268615723,2017-10-10
12.136630058288574,2017-10-11
12.17049789428711,2017-10-12
12.283398628234863,2017-10-13
12.283398628234863,2017-10-16
12.334202766418457,2017-10-17
12.311619758605957,2017-10-18
12.300338745117188,2017-10-19
12.300338745117188,2017-10-20
12.210009574890137,2017-10-23
12.204365730285645,2017-10-24
12.102761268615723,2017-10-25
11.589068412780762,2017-10-26
11.67374324798584,2017-10-27
11.56554889678955,2017-10-30
11.463044166564941,2017-10-31
11.502913475036621,2017-11-01
11.30359935760498,2017-11-02
11.263739585876465,2017-11-03
11.06442928314209,2017-11-06
11.14415454864502,2017-11-07
11.235265731811523,2017-11-08
11.189711570739746,2017-11-09
11.132761001586914,2017-11-10
11.286513328552246,2017-11-13
11.35484790802002,2017-11-14
11.178321838378906,2017-11-15
11.252349853515625,2017-11-16
11.286513328552246,2017-11-17
11.428877830505371,2017-11-20
11.508604049682617,2017-11-21
11.628186225891113,2017-11-22
11.525686264038086,2017-11-24
11.525686264038086,2017-11-27
11.548462867736816,2017-11-28
11.531224250793457,2017-11-29
11.433554649353027,2017-11-30
11.502501487731934,2017-12-01
11.6748685836792,2017-12-04
11.697846412658691,2017-12-05
11.640389442443848,2017-12-06
11.7208251953125,2017-12-07
11.703594207763672,2017-12-08
11.669116020202637,2017-12-11
11.65187931060791,2017-12-12
11.669116020202637,2017-12-13
11.732319831848145,2017-12-14
11.852975845336914,2017-12-15
11.784027099609375,2017-12-18
11.502501487731934,2017-12-19
11.565696716308594,2017-12-20
11.600173950195312,2017-12-21
11.617412567138672,2017-12-22
11.617412567138672,2017-12-26
11.646134376525879,2017-12-27
11.791065216064453,2017-12-28
11.70410442352295,2017-12-29
11.559183120727539,2018-01-02
11.373682975769043,2018-01-03
11.431645393371582,2018-01-04
11.507013320922852,2018-01-05
11.51860523223877,2018-01-08
11.466431617736816,2018-01-09
11.396868705749512,2018-01-10
11.454838752746582,2018-01-11
11.356287002563477,2018-01-12
11.292523384094238,2018-01-16
11.344696044921875,2018-01-17
11.182379722595215,2018-01-18
11.350492477416992,2018-01-19
11.292523384094238,2018-01-22
11.414255142211914,2018-01-23
11.431645393371582,2018-01-24
11.362082481384277,2018-01-25
11.315709114074707,2018-01-26
11.124410629272461,2018-01-29
11.177078247070312,2018-01-30
10.995670318603516,2018-01-31
11.00737190246582,2018-02-01
10.814260482788086,2018-02-02
10.673815727233887,2018-02-05
10.931300163269043,2018-02-06
10.87277889251709,2018-02-07
10.814260482788086,2018-02-08
10.87277889251709,2018-02-09
11.036627769470215,2018-02-12
11.083449363708496,2018-02-13
11.042484283447266,2018-02-14
11.26485538482666,2018-02-15
11.346782684326172,2018-02-16
11.019076347351074,2018-02-20
10.878628730773926,2018-02-21
10.884480476379395,2018-02-22
11.024925231933594,2018-02-23
11.106854438781738,2018-02-26
10.858720779418945,2018-02-27
10.598776817321777,2018-02-28
10.622406005859375,2018-03-01
10.734657287597656,2018-03-02
10.817364692687988,2018-03-05
10.864630699157715,2018-03-06
10.894169807434082,2018-03-07
10.96506404876709,2018-03-08
10.92961597442627,2018-03-09
11.018233299255371,2018-03-12
11.100946426391602,2018-03-13
11.106853485107422,2018-03-14
11.07140827178955,2018-03-15
11.177752494812012,2018-03-16
11.053683280944824,2018-03-19
11.07140827178955,2018-03-20
11.059585571289062,2018-03-21
11.083220481872559,2018-03-22
11.047778129577637,2018-03-23
11.136392593383789,2018-03-26
11.213197708129883,2018-03-27
11.219161033630371,2018-03-28
11.284771919250488,2018-03-29
11.18337631225586,2018-04-02
11.260908126831055,2018-04-03
11.296700477600098,2018-04-04
11.24301815032959,2018-04-05
11.302664756774902,2018-04-06
11.254949569702148,2018-04-09
11.177409172058105,2018-04-10
11.21319580078125,2018-04-11
11.105836868286133,2018-04-12
11.099871635437012,2018-04-13
11.177409172058105,2018-04-16
11.201268196105957,2018-04-17
11.189338684082031,2018-04-18
11.159514427185059,2018-04-19
11.129694938659668,2018-04-20
11.207232475280762,2018-04-23
11.248979568481445,2018-04-24
11.296700477600098,2018-04-25
11.386168479919434,2018-04-26
11.434338569641113,2018-04-27
11.392189025878906,2018-04-30
11.356053352355957,2018-05-01
11.283804893493652,2018-05-02
11.337998390197754,2018-05-03
11.470463752746582,2018-05-04
11.524654388427734,2018-05-07
11.319931030273438,2018-05-08
11.319931030273438,2018-05-09
11.44637680053711,2018-05-10
11.440356254577637,2018-05-11
11.422290802001953,2018-05-14
11.362081527709961,2018-05-15
11.368101119995117,2018-05-16
11.344016075134277,2018-05-17
11.374126434326172,2018-05-18
11.500568389892578,2018-05-21
11.506587982177734,2018-05-22
11.548736572265625,2018-05-23
11.380146026611328,2018-05-24
11.494551658630371,2018-05-25
11.542718887329102,2018-05-29
11.70683479309082,2018-05-30
11.439386367797852,2018-05-31
11.475857734680176,2018-06-01
11.48193645477295,2018-06-04
11.475857734680176,2018-06-05
11.44546890258789,2018-06-06
11.48801326751709,2018-06-07
11.536641120910645,2018-06-08
11.524481773376465,2018-06-11
11.49409294128418,2018-06-12
11.415072441101074,2018-06-13
11.54879379272461,2018-06-14
11.48801326751709,2018-06-15
11.512330055236816,2018-06-18
11.54272174835205,2018-06-19
11.512330055236816,2018-06-20
11.48801326751709,2018-06-21
11.48801326751709,2018-06-22
11.48801326751709,2018-06-25
11.433307647705078,2018-06-26
11.317819595336914,2018-06-27
11.514226913452148,2018-06-28
11.409887313842773,2018-06-29
11.5571928024292,2018-07-02
11.630841255187988,2018-07-03
11.686080932617188,2018-07-05
11.704493522644043,2018-07-06
11.673807144165039,2018-07-09
11.698355674743652,2018-07-10
11.741318702697754,2018-07-11
11.67994213104248,2018-07-12
11.698355674743652,2018-07-13
11.698355674743652,2018-07-16
11.747454643249512,2018-07-17
11.686080932617188,2018-07-18
11.741318702697754,2018-07-19
11.796557426452637,2018-07-20
11.729043006896973,2018-07-23
11.759733200073242,2018-07-24
11.814971923828125,2018-07-25
11.888623237609863,2018-07-26
11.956137657165527,2018-07-27
12.14818000793457,2018-07-30
12.06144905090332,2018-07-31
11.72692584991455,2018-08-01
11.86940860748291,2018-08-02
11.819847106933594,2018-08-03
11.826043128967285,2018-08-06
11.646394729614258,2018-08-07
11.69594669342041,2018-08-08
11.75790023803711,2018-08-09
11.764098167419434,2018-08-10
11.788874626159668,2018-08-13
11.72692584991455,2018-08-14
11.795071601867676,2018-08-15
11.807459831237793,2018-08-16
11.956137657165527,2018-08-17
11.980912208557129,2018-08-20
12.005693435668945,2018-08-21
11.949941635131836,2018-08-22
11.956137657165527,2018-08-23
11.956137657165527,2018-08-24
11.949941635131836,2018-08-27
11.968526840209961,2018-08-28
11.968526840209961,2018-08-29
11.968526840209961,2018-08-30
11.893488883972168,2018-08-31
11.905994415283203,2018-09-04
11.956021308898926,2018-09-05
11.99354076385498,2018-09-06
11.949769973754883,2018-09-07
11.999788284301758,2018-09-10
11.949769973754883,2018-09-11
11.78093147277832,2018-09-12
11.849717140197754,2018-09-13
11.812193870544434,2018-09-14
11.805939674377441,2018-09-17
11.73715877532959,2018-09-18
11.699637413024902,2018-09-19
11.73715877532959,2018-09-20
11.818453788757324,2018-09-21
11.73715877532959,2018-09-24
11.755922317504883,2018-09-25
11.699637413024902,2018-09-26
11.731212615966797,2018-09-27
11.762779235839844,2018-09-28
11.750151634216309,2018-10-01
11.769092559814453,2018-10-02
11.655439376831055,2018-10-03
11.541797637939453,2018-10-04
11.434456825256348,2018-10-05
11.522849082946777,2018-10-08
11.522849082946777,2018-10-09
11.402887344360352,2018-10-10
11.238725662231445,2018-10-11
11.213471412658691,2018-10-12
11.251354217529297,2018-10-15
11.36500072479248,2018-10-16
11.346063613891602,2018-10-17
11.301867485046387,2018-10-18
11.251354217529297,2018-10-19
11.162961959838867,2018-10-22
11.106135368347168,2018-10-23
11.263984680175781,2018-10-24
11.402887344360352,2018-10-25
11.352378845214844,2018-10-26
11.402887344360352,2018-10-29
11.37738037109375,2018-10-30
11.37738037109375,2018-10-31
11.37738037109375,2018-11-01
11.268962860107422,2018-11-02
11.205185890197754,2018-11-05
11.34549331665039,2018-11-06
11.441153526306152,2018-11-07
11.396512031555176,2018-11-08
11.530436515808105,2018-11-09
11.326358795166016,2018-11-12
11.402883529663086,2018-11-13
11.339111328125,2018-11-14
11.07763957977295,2018-11-15
11.237076759338379,2018-11-16
11.186055183410645,2018-11-19
11.128660202026367,2018-11-20
11.160547256469727,2018-11-21
11.103150367736816,2018-11-23
11.186055183410645,2018-11-26
11.186055183410645,2018-11-27
11.326358795166016,2018-11-28
11.423002243041992,2018-11-29
11.403674125671387,2018-11-30
11.468097686767578,2018-12-03
11.365015029907227,2018-12-04
11.500313758850098,2018-12-06
11.487424850463867,2018-12-07
11.519637107849121,2018-12-10
11.538968086242676,2018-12-11
11.423002243041992,2018-12-12
11.513200759887695,2018-12-13
11.609841346740723,2018-12-14
11.37790298461914,2018-12-17
11.442330360412598,2018-12-18
11.403674125671387,2018-12-19
11.236162185668945,2018-12-20
11.242603302001953,2018-12-21
11.107305526733398,2018-12-24
11.390785217285156,2018-12-26
11.49386978149414,2018-12-27
11.539429664611816,2018-12-28
11.415766716003418,2018-12-31
11.47434139251709,2019-01-02
11.624039649963379,2019-01-03
11.676111221313477,2019-01-04
11.669595718383789,2019-01-07
11.584986686706543,2019-01-08
11.57848072052002,2019-01-09
11.558954238891602,2019-01-10
11.643563270568848,2019-01-11
11.6826171875,2019-01-14
11.6826171875,2019-01-15
11.702139854431152,2019-01-16
11.715157508850098,2019-01-17
11.72166633605957,2019-01-18
11.676111221313477,2019-01-22
11.72166633605957,2019-01-23
11.72166633605957,2019-01-24
11.793257713317871,2019-01-25
11.754206657409668,2019-01-28
11.786751747131348,2019-01-29
11.793320655822754,2019-01-30
11.773601531982422,2019-01-31
11.674995422363281,2019-02-01
11.721012115478516,2019-02-04
11.694718360900879,2019-02-05
11.734160423278809,2019-02-06
11.734160423278809,2019-02-07
11.707867622375488,2019-02-08
11.701289176940918,2019-02-11
11.721012115478516,2019-02-12
11.655274391174316,2019-02-13
11.628978729248047,2019-02-14
11.582963943481445,2019-02-15
11.628978729248047,2019-02-19
11.615828514099121,2019-02-20
11.576386451721191,2019-02-21
11.642127990722656,2019-02-22
11.661849021911621,2019-02-25
11.661849021911621,2019-02-26
11.65521240234375,2019-02-27
11.72161865234375,2019-02-28
11.661848068237305,2019-03-01
11.695051193237305,2019-03-04
11.675129890441895,2019-03-05
11.708334922790527,2019-03-06
11.74153995513916,2019-03-07
11.794671058654785,2019-03-08
11.920851707458496,2019-03-11
11.88764762878418,2019-03-12
11.973981857299805,2019-03-13
11.954058647155762,2019-03-14
11.954058647155762,2019-03-15
12.033756256103516,2019-03-18
11.954058647155762,2019-03-19
11.947415351867676,2019-03-20
12.000542640686035,2019-03-21
11.954058647155762,2019-03-22
11.920851707458496,2019-03-25
12.013830184936523,2019-03-26
12.04703140258789,2019-03-27
12.127527236938477,2019-03-28
12.07386589050293,2019-03-29
12.174479484558105,2019-04-01
12.147653579711914,2019-04-02
12.07386589050293,2019-04-03
12.161063194274902,2019-04-04
12.11410903930664,2019-04-05
12.174479484558105,2019-04-08
12.14094352722168,2019-04-09
12.134233474731445,2019-04-10
12.174479484558105,2019-04-11
12.201310157775879,2019-04-12
12.187893867492676,2019-04-15
12.161063194274902,2019-04-16
12.174479484558105,2019-04-17
12.127527236938477,2019-04-18
12.187893867492676,2019-04-22
12.181185722351074,2019-04-23
12.261677742004395,2019-04-24
11.933005332946777,2019-04-25
12.053742408752441,2019-04-26
11.99953556060791,2019-04-29
12.053742408752441,2019-04-30
11.925004959106445,2019-05-01
11.891133308410645,2019-05-02
11.877578735351562,2019-05-03
11.85047435760498,2019-05-06
11.925004959106445,2019-05-07
11.84370231628418,2019-05-08
11.789493560791016,2019-05-09
11.884349822998047,2019-05-10
11.809823989868164,2019-05-13
11.877578735351562,2019-05-14
11.85047435760498,2019-05-15
11.891133308410645,2019-05-16
11.769168853759766,2019-05-17
11.52524471282959,2019-05-20
11.511696815490723,2019-05-21
11.552349090576172,2019-05-22
11.538796424865723,2019-05-23
11.545573234558105,2019-05-24
11.430391311645508,2019-05-28
11.410062789916992,2019-05-29
11.300614356994629,2019-05-30
11.218526840209961,2019-05-31
11.464787483215332,2019-06-03
11.594758033752441,2019-06-04
11.512666702270508,2019-06-05
11.553712844848633,2019-06-06
11.457945823669434,2019-06-07
11.48530387878418,2019-06-10
11.423742294311523,2019-06-11
11.457945823669434,2019-06-12
11.54687213897705,2019-06-13
11.54687213897705,2019-06-14
11.48530387878418,2019-06-17
11.451102256774902,2019-06-18
11.574234008789062,2019-06-19
11.519510269165039,2019-06-20
11.505827903747559,2019-06-21
11.512666702270508,2019-06-24
11.533193588256836,2019-06-25
11.471625328063965,2019-06-26
11.52688217163086,2019-06-27
11.61666488647461,2019-06-28
11.582127571105957,2019-07-01
11.589040756225586,2019-07-02
11.644286155700684,2019-07-03
11.740979194641113,2019-07-05
11.754791259765625,2019-07-08
11.789321899414062,2019-07-09
11.830761909484863,2019-07-10
11.844575881958008,2019-07-11
11.92745304107666,2019-07-12
11.975801467895508,2019-07-15
11.996519088745117,2019-07-16
11.996519088745117,2019-07-17
12.051769256591797,2019-07-18
11.975801467895508,2019-07-19
12.093209266662598,2019-07-22
12.113926887512207,2019-07-23
12.0448637008667,2019-07-24
11.879106521606445,2019-07-25
12.02414321899414,2019-07-26
12.0448637008667,2019-07-29
12.058799743652344,2019-07-30
11.947277069091797,2019-07-31
11.912424087524414,2019-08-01
11.982131958007812,2019-08-02
11.75908088684082,2019-08-05
11.849692344665527,2019-08-06
11.835748672485352,2019-08-07
11.975159645080566,2019-08-08
11.898483276367188,2019-08-09
11.745134353637695,2019-08-12
11.689371109008789,2019-08-13
11.271148681640625,2019-08-14
11.250237464904785,2019-08-15
11.312969207763672,2019-08-16
11.382672309875488,2019-08-19
11.299031257629395,2019-08-20
11.08294677734375,2019-08-21
11.08294677734375,2019-08-22
10.908685684204102,2019-08-23
10.838980674743652,2019-08-26
10.511375427246094,2019-08-27
10.476522445678711,2019-08-28
10.441293716430664,2019-08-29
10.476522445678711,2019-08-30
10.377886772155762,2019-09-03
10.483564376831055,2019-09-04
10.63152027130127,2019-09-05
10.610386848449707,2019-09-06
10.80765438079834,2019-09-09
11.075383186340332,2019-09-10
11.15992546081543,2019-09-11
11.019017219543457,2019-09-12
11.166971206665039,2019-09-13
11.117653846740723,2019-09-16
11.103562355041504,2019-09-17
11.188106536865234,2019-09-18
11.3360595703125,2019-09-19
11.455832481384277,2019-09-20
11.491058349609375,2019-09-23
11.329014778137207,2019-09-24
11.399470329284668,2019-09-25
11.42060375213623,2019-09-26
11.399258613586426,2019-09-27
11.449068069458008,2019-09-30
11.249831199645996,2019-10-01
11.256945610046387,2019-10-02
11.306755065917969,2019-10-03
11.413493156433105,2019-10-04
11.399258613586426,2019-10-07
11.313872337341309,2019-10-08
11.377911567687988,2019-10-09
11.42772102355957,2019-10-10
11.570034980773926,2019-10-11
11.513111114501953,2019-10-14
11.470417976379395,2019-10-15
11.527338981628418,2019-10-16
11.62695598602295,2019-10-17
11.690999031066895,2019-10-18
11.84754467010498,2019-10-21
11.84042739868164,2019-10-22
11.940049171447754,2019-10-23
11.811966896057129,2019-10-24
11.769272804260254,2019-10-25
11.854658126831055,2019-10-28
11.84754467010498,2019-10-29
11.840361595153809,2019-10-30
12.249884605407715,2019-10-31
12.185225486755371,2019-11-01
12.22833251953125,2019-11-04
12.199594497680664,2019-11-05
12.29299259185791,2019-11-06
12.357653617858887,2019-11-07
12.436689376831055,2019-11-08
12.465426445007324,2019-11-11
12.436689376831055,2019-11-12
12.501351356506348,2019-11-13
12.400766372680664,2019-11-14
12.465426445007324,2019-11-15
12.51572036743164,2019-11-18
12.4295015335083,2019-11-19
12.436689376831055,2019-11-20
12.386392593383789,2019-11-21
12.443875312805176,2019-11-22
12.494165420532227,2019-11-25
12.544458389282227,2019-11-26
12.551711082458496,2019-11-27
12.558960914611816,2019-11-29
12.587966918945312,2019-12-02
12.544456481933594,2019-12-03
12.4864501953125,2019-12-04
12.479196548461914,2019-12-05
12.551711082458496,2019-12-06
12.566210746765137,2019-12-09
12.551711082458496,2019-12-10
12.573464393615723,2019-12-11
12.653225898742676,2019-12-12
12.696734428405762,2019-12-13
12.609719276428223,2019-12-16
12.776495933532715,2019-12-17
12.820002555847168,2019-12-18
12.827253341674805,2019-12-19
12.841752052307129,2019-12-20
12.84900188446045,2019-12-23
12.957772254943848,2019-12-24
13.06653881072998,2019-12-26
13.073792457580566,2019-12-27
12.956737518310547,2019-12-30
12.93478775024414,2019-12-31
13.007946968078613,2020-01-02
12.97136402130127,2020-01-03
12.97136402130127,2020-01-06
13.117687225341797,2020-01-07
13.081104278564453,2020-01-08
13.125001907348633,2020-01-09
13.139634132385254,2020-01-10
13.190848350524902,2020-01-13
13.242060661315918,2020-01-14
13.285956382751465,2020-01-15
13.322534561157227,2020-01-16
13.351800918579102,2020-01-17
13.5127534866333,2020-01-21
13.43227767944336,2020-01-22
13.483489990234375,2020-01-23
13.42496395111084,2020-01-24
13.366436004638672,2020-01-27
13.468856811523438,2020-01-28
13.710291862487793,2020-01-29
13.636500358581543,2020-01-30
13.717667579650879,2020-01-31
13.747182846069336,2020-02-03
13.865251541137695,2020-02-04
14.1677885055542,2020-02-05
14.182550430297852,2020-02-06
14.160411834716797,2020-02-07
14.042348861694336,2020-02-10
14.005453109741211,2020-02-11
14.012826919555664,2020-02-12
14.108759880065918,2020-02-13
14.271097183227539,2020-02-14
14.418675422668457,2020-02-18
14.344886779785156,2020-02-19
14.47770881652832,2020-02-20
14.212066650390625,2020-02-21
14.086620330810547,2020-02-24
13.658634185791016,2020-02-25
13.606985092163086,2020-02-26
13.078483581542969,2020-02-27
12.68397045135498,2020-02-28
13.510212898254395,2020-03-02
13.309231758117676,2020-03-03
13.577204704284668,2020-03-04
13.175252914428711,2020-03-05
12.728629112243652,2020-03-06
11.60464096069336,2020-03-09
11.470653533935547,2020-03-10
10.711405754089355,2020-03-11
8.604852676391602,2020-03-12
8.93981647491455,2020-03-13
8.79094409942627,2020-03-16
8.79094409942627,2020-03-17
7.242668628692627,2020-03-18
6.982138156890869,2020-03-19
7.317103862762451,2020-03-20
7.771162986755371,2020-03-23
8.269886016845703,2020-03-24
9.304555892944336,2020-03-25
10.011701583862305,2020-03-26
9.788393020629883,2020-03-27
8.801263809204102,2020-03-30
7.972376823425293,2020-03-31
7.151027679443359,2020-04-01
7.3846211433410645,2020-04-02
7.1660966873168945,2020-04-03
7.821671009063721,2020-04-06
7.919629096984863,2020-04-07
8.492313385009766,2020-04-08
9.200634002685547,2020-04-09
9.17802906036377,2020-04-13
8.906755447387695,2020-04-14
8.650557518005371,2020-04-15
8.778655052185059,2020-04-16
9.24584674835205,2020-04-17
9.027320861816406,2020-04-20
9.313665390014648,2020-04-21
9.193100929260254,2020-04-22
9.313665390014648,2020-04-23
9.140355110168457,2020-04-24
9.275989532470703,2020-04-27
9.562333106994629,2020-04-28
9.691654205322266,2020-04-29
9.448224067687988,2020-04-30
9.334112167358398,2020-05-01
9.4406156539917,2020-05-04
