VNO,Date
1.263770580291748,1991-08-22
1.2878422737121582,1991-08-23
1.2818244695663452,1991-08-26
1.2818244695663452,1991-08-27
1.3119138479232788,1991-08-28
1.2998782396316528,1991-08-29
1.3239500522613525,1991-08-30
1.3359856605529785,1991-09-03
1.3359856605529785,1991-09-04
1.3359856605529785,1991-09-05
1.3239500522613525,1991-09-06
1.3239500522613525,1991-09-09
1.3119138479232788,1991-09-10
1.3119138479232788,1991-09-11
1.2998782396316528,1991-09-12
1.2998782396316528,1991-09-13
1.317931890487671,1991-09-16
1.317931890487671,1991-09-17
1.317931890487671,1991-09-18
1.3299678564071655,1991-09-19
1.3420040607452393,1991-09-20
1.3420040607452393,1991-09-23
1.3420040607452393,1991-09-24
1.3420040607452393,1991-09-25
1.3239500522613525,1991-09-26
1.3239500522613525,1991-09-27
1.3420040607452393,1991-09-30
1.3239500522613525,1991-10-01
1.2998782396316528,1991-10-02
1.2998782396316528,1991-10-03
1.2998782396316528,1991-10-04
1.2878422737121582,1991-10-07
1.2878422737121582,1991-10-08
1.2758066654205322,1991-10-09
1.2697885036468506,1991-10-10
1.2697885036468506,1991-10-11
1.2818244695663452,1991-10-14
1.2697885036468506,1991-10-15
1.2697885036468506,1991-10-16
1.2697885036468506,1991-10-17
1.2697885036468506,1991-10-18
1.257752776145935,1991-10-21
1.2396982908248901,1991-10-22
1.2396982908248901,1991-10-23
1.2096089124679565,1991-10-24
1.2035903930664062,1991-10-25
1.2035903930664062,1991-10-28
1.2517340183258057,1991-10-29
1.2517340183258057,1991-10-30
1.2517340183258057,1991-10-31
1.24571692943573,1991-11-01
1.24571692943573,1991-11-04
1.24571692943573,1991-11-05
1.2336807250976562,1991-11-06
1.2396982908248901,1991-11-07
1.2336807250976562,1991-11-08
1.2336807250976562,1991-11-11
1.2297651767730713,1991-11-12
1.2664752006530762,1991-11-13
1.2664752006530762,1991-11-14
1.2664752006530762,1991-11-15
1.2114100456237793,1991-11-18
1.2114100456237793,1991-11-19
1.235883116722107,1991-11-20
1.2481194734573364,1991-11-21
1.2481194734573364,1991-11-22
1.2481194734573364,1991-11-25
1.235883116722107,1991-11-26
1.235883116722107,1991-11-27
1.2664752006530762,1991-11-29
1.260355830192566,1991-12-02
1.260355830192566,1991-12-03
1.2420015335083008,1991-12-04
1.2420015335083008,1991-12-05
1.235883116722107,1991-12-06
1.235883116722107,1991-12-09
1.2297651767730713,1991-12-10
1.2297651767730713,1991-12-11
1.2236461639404297,1991-12-12
1.2236461639404297,1991-12-13
1.2664752006530762,1991-12-16
1.2542378902435303,1991-12-17
1.2542378902435303,1991-12-18
1.2481194734573364,1991-12-19
1.260355830192566,1991-12-20
1.2664752006530762,1991-12-23
1.2725920677185059,1991-12-24
1.2725920677185059,1991-12-26
1.2664752006530762,1991-12-27
1.2970657348632812,1991-12-30
1.3215386867523193,1991-12-31
1.2848292589187622,1992-01-02
1.2970657348632812,1992-01-03
1.2787107229232788,1992-01-06
1.2787107229232788,1992-01-07
1.2787107229232788,1992-01-08
1.2787107229232788,1992-01-09
1.2848292589187622,1992-01-10
1.2848292589187622,1992-01-13
1.3093020915985107,1992-01-14
1.3093020915985107,1992-01-15
1.2970657348632812,1992-01-16
1.303183913230896,1992-01-17
1.303183913230896,1992-01-20
1.3215386867523193,1992-01-21
1.3215386867523193,1992-01-22
1.443902850151062,1992-01-23
1.4500210285186768,1992-01-24
1.4377844333648682,1992-01-27
1.4316670894622803,1992-01-28
1.4683758020401,1992-01-29
1.4683758020401,1992-01-30
1.4744946956634521,1992-01-31
1.4683758020401,1992-02-03
1.4683758020401,1992-02-04
1.4500210285186768,1992-02-05
1.4500210285186768,1992-02-06
1.517322301864624,1992-02-07
1.5417946577072144,1992-02-10
1.587433934211731,1992-02-11
1.686647653579712,1992-02-12
1.6742461919784546,1992-02-13
1.686647653579712,1992-02-14
1.686647653579712,1992-02-18
1.6122370958328247,1992-02-19
1.575032353401184,1992-02-20
1.5626298189163208,1992-02-21
1.556429147720337,1992-02-24
1.5688306093215942,1992-02-25
1.5626298189163208,1992-02-26
1.537826418876648,1992-02-27
1.5254244804382324,1992-02-28
1.5626298189163208,1992-03-02
1.537826418876648,1992-03-03
1.5254244804382324,1992-03-04
1.4882186651229858,1992-03-05
1.5006217956542969,1992-03-06
1.4882186651229858,1992-03-09
1.5254244804382324,1992-03-10
1.5068219900131226,1992-03-11
1.4758161306381226,1992-03-12
1.482018232345581,1992-03-13
1.5254244804382324,1992-03-16
1.5130228996276855,1992-03-17
1.5130228996276855,1992-03-18
1.5130228996276855,1992-03-19
1.5130228996276855,1992-03-20
1.537826418876648,1992-03-23
1.537826418876648,1992-03-24
1.5812326669692993,1992-03-25
1.575032353401184,1992-03-26
1.575032353401184,1992-03-27
1.575032353401184,1992-03-30
1.5688306093215942,1992-03-31
1.5626298189163208,1992-04-01
1.5626298189163208,1992-04-02
1.5502285957336426,1992-04-03
1.5626298189163208,1992-04-06
1.537826418876648,1992-04-07
1.5006217956542969,1992-04-08
1.5068219900131226,1992-04-09
1.5254244804382324,1992-04-10
1.5254244804382324,1992-04-13
1.5316251516342163,1992-04-14
1.537826418876648,1992-04-15
1.5316251516342163,1992-04-16
1.556429147720337,1992-04-20
1.587433934211731,1992-04-21
1.575032353401184,1992-04-22
1.5626298189163208,1992-04-23
1.5626298189163208,1992-04-24
1.5626298189163208,1992-04-27
1.5626298189163208,1992-04-28
1.5688306093215942,1992-04-29
1.5688306093215942,1992-04-30
1.5688306093215942,1992-05-01
1.5688306093215942,1992-05-04
1.5502285957336426,1992-05-05
1.575032353401184,1992-05-06
1.6308400630950928,1992-05-07
1.6680455207824707,1992-05-08
1.6742461919784546,1992-05-11
1.6639494895935059,1992-05-12
1.6639494895935059,1992-05-13
1.6451117992401123,1992-05-14
1.6325534582138062,1992-05-15
1.6325534582138062,1992-05-18
1.6325534582138062,1992-05-19
1.6576697826385498,1992-05-20
1.6388335227966309,1992-05-21
1.6388335227966309,1992-05-22
1.6388335227966309,1992-05-26
1.6388335227966309,1992-05-27
1.6262749433517456,1992-05-28
1.6199957132339478,1992-05-29
1.6074377298355103,1992-06-01
1.5823209285736084,1992-06-02
1.5823209285736084,1992-06-03
1.5823209285736084,1992-06-04
1.5760421752929688,1992-06-05
1.5823209285736084,1992-06-08
1.5697630643844604,1992-06-09
1.5697630643844604,1992-06-10
1.5823209285736084,1992-06-11
1.5760421752929688,1992-06-12
1.5697630643844604,1992-06-15
1.5729029178619385,1992-06-16
1.557205319404602,1992-06-17
1.5509254932403564,1992-06-18
1.5509254932403564,1992-06-19
1.5634844303131104,1992-06-22
1.5634844303131104,1992-06-23
1.5634844303131104,1992-06-24
1.6074377298355103,1992-06-25
1.594878911972046,1992-06-26
1.5823209285736084,1992-06-29
1.5446470975875854,1992-06-30
1.557205319404602,1992-07-01
1.557205319404602,1992-07-02
1.557205319404602,1992-07-06
1.557205319404602,1992-07-07
1.5697630643844604,1992-07-08
1.5446470975875854,1992-07-09
1.5383679866790771,1992-07-10
1.5383679866790771,1992-07-13
1.5383679866790771,1992-07-14
1.5383679866790771,1992-07-15
1.5634844303131104,1992-07-16
1.557205319404602,1992-07-17
1.557205319404602,1992-07-20
1.557205319404602,1992-07-21
1.5446470975875854,1992-07-22
1.5446470975875854,1992-07-23
1.5446470975875854,1992-07-24
1.5446470975875854,1992-07-27
1.5697630643844604,1992-07-28
1.5697630643844604,1992-07-29
1.5697630643844604,1992-07-30
1.5823209285736084,1992-07-31
1.5823209285736084,1992-08-03
1.5823209285736084,1992-08-04
1.5823209285736084,1992-08-05
1.6074377298355103,1992-08-06
1.6451117992401123,1992-08-07
1.6639494895935059,1992-08-10
1.6598796844482422,1992-08-11
1.6598796844482422,1992-08-12
1.6725980043411255,1992-08-13
1.6789579391479492,1992-08-14
1.6789579391479492,1992-08-17
1.6789579391479492,1992-08-18
1.6789579391479492,1992-08-19
1.7043967247009277,1992-08-20
1.7043967247009277,1992-08-21
1.7043967247009277,1992-08-24
1.7234752178192139,1992-08-25
1.717116117477417,1992-08-26
1.7043967247009277,1992-08-27
1.7043967247009277,1992-08-28
1.7043967247009277,1992-08-31
1.7043967247009277,1992-09-01
1.6789579391479492,1992-09-02
1.717116117477417,1992-09-03
1.717116117477417,1992-09-04
1.7043967247009277,1992-09-08
1.6916781663894653,1992-09-09
1.6916781663894653,1992-09-10
1.6789579391479492,1992-09-11
1.6789579391479492,1992-09-14
1.6662381887435913,1992-09-15
1.640799880027771,1992-09-16
1.6344393491744995,1992-09-17
1.62808096408844,1992-09-18
1.596281886100769,1992-09-21
1.5899219512939453,1992-09-22
1.6789579391479492,1992-09-23
1.755273461341858,1992-09-24
1.7425557374954224,1992-09-25
1.7298349142074585,1992-09-28
1.717116117477417,1992-09-29
1.717116117477417,1992-09-30
1.717116117477417,1992-10-01
1.7043967247009277,1992-10-02
1.7043967247009277,1992-10-05
1.7043967247009277,1992-10-06
1.7043967247009277,1992-10-07
1.7043967247009277,1992-10-08
1.755273461341858,1992-10-09
1.748914122581482,1992-10-12
1.7425557374954224,1992-10-13
1.7298349142074585,1992-10-14
1.7298349142074585,1992-10-15
1.7298349142074585,1992-10-16
1.7298349142074585,1992-10-19
1.7743542194366455,1992-10-20
1.7743542194366455,1992-10-21
1.748914122581482,1992-10-22
1.748914122581482,1992-10-23
1.748914122581482,1992-10-26
1.748914122581482,1992-10-27
1.748914122581482,1992-10-28
1.7616337537765503,1992-10-29
1.7425557374954224,1992-10-30
1.7425557374954224,1992-11-02
1.7425557374954224,1992-11-03
1.7616337537765503,1992-11-04
1.767993688583374,1992-11-05
1.7425557374954224,1992-11-06
1.7298349142074585,1992-11-09
1.7807130813598633,1992-11-10
1.7934324741363525,1992-11-11
1.831590175628662,1992-11-12
1.8443092107772827,1992-11-13
1.8888280391693115,1992-11-16
1.8545693159103394,1992-11-17
1.835250973701477,1992-11-18
1.848129391670227,1992-11-19
1.8288111686706543,1992-11-20
1.8545693159103394,1992-11-23
1.8545693159103394,1992-11-24
1.8545693159103394,1992-11-25
1.8674482107162476,1992-11-27
1.8674482107162476,1992-11-30
1.8674482107162476,1992-12-01
1.8610090017318726,1992-12-02
1.8545693159103394,1992-12-03
1.835250973701477,1992-12-04
1.835250973701477,1992-12-07
1.8159329891204834,1992-12-08
1.790175199508667,1992-12-09
1.822372555732727,1992-12-10
1.8545693159103394,1992-12-11
1.8545693159103394,1992-12-14
1.8416895866394043,1992-12-15
1.9060851335525513,1992-12-16
1.9576009511947632,1992-12-17
1.9511618614196777,1992-12-18
1.944723129272461,1992-12-21
1.970479130744934,1992-12-22
1.9898000955581665,1992-12-23
1.9898000955581665,1992-12-24
1.996239185333252,1992-12-28
2.0413129329681396,1992-12-29
2.086390256881714,1992-12-30
2.137906074523926,1992-12-31
2.0992679595947266,1993-01-04
2.0799505710601807,1993-01-05
2.06063175201416,1993-01-06
2.054194211959839,1993-01-07
2.067073345184326,1993-01-08
2.054194211959839,1993-01-11
2.0413129329681396,1993-01-12
1.996239185333252,1993-01-13
1.9898000955581665,1993-01-14
1.9769200086593628,1993-01-15
1.9769200086593628,1993-01-18
1.9576009511947632,1993-01-19
1.9576009511947632,1993-01-20
1.9769200086593628,1993-01-21
2.002678871154785,1993-01-22
2.028435468673706,1993-01-25
1.9769200086593628,1993-01-26
1.9769200086593628,1993-01-27
1.9769200086593628,1993-01-28
2.002678871154785,1993-01-29
2.0155580043792725,1993-02-01
2.054194211959839,1993-02-02
2.0992679595947266,1993-02-03
2.137906074523926,1993-02-04
2.240938186645508,1993-02-05
2.3053321838378906,1993-02-08
2.335783004760742,1993-02-09
2.355301856994629,1993-02-10
2.4333767890930176,1993-02-11
2.4724156856536865,1993-02-12
2.439884662628174,1993-02-16
2.407352924346924,1993-02-17
2.400846481323242,1993-02-18
2.400846481323242,1993-02-19
2.4138593673706055,1993-02-22
2.426872968673706,1993-02-23
2.4463915824890137,1993-02-24
2.4463915824890137,1993-02-25
2.400846481323242,1993-02-26
2.400846481323242,1993-03-01
2.407352924346924,1993-03-02
2.4333767890930176,1993-03-03
2.4333767890930176,1993-03-04
2.4333767890930176,1993-03-05
2.602543592453003,1993-03-08
2.615556001663208,1993-03-09
2.661100149154663,1993-03-10
2.667607545852661,1993-03-11
2.661100149154663,1993-03-12
2.7001380920410156,1993-03-15
2.7001380920410156,1993-03-16
2.70664381980896,1993-03-17
2.70664381980896,1993-03-18
2.680619716644287,1993-03-19
2.680619716644287,1993-03-22
2.5895309448242188,1993-03-23
2.570012331008911,1993-03-24
2.583024024963379,1993-03-25
2.60579776763916,1993-03-26
2.6350760459899902,1993-03-29
2.6741137504577637,1993-03-30
2.7131519317626953,1993-03-31
2.7326712608337402,1993-04-01
2.820507049560547,1993-04-02
2.830265522003174,1993-04-05
2.8595449924468994,1993-04-06
2.9278616905212402,1993-04-07
3.0059378147125244,1993-04-08
3.0742554664611816,1993-04-12
3.0937745571136475,1993-04-13
3.103533983230591,1993-04-14
3.1132924556732178,1993-04-15
3.0937745571136475,1993-04-16
3.103533983230591,1993-04-19
3.2011280059814453,1993-04-20
3.2011280059814453,1993-04-21
3.1718497276306152,1993-04-22
2.996178388595581,1993-04-23
3.103533983230591,1993-04-26
3.1132924556732178,1993-04-27
3.1328110694885254,1993-04-28
3.1718497276306152,1993-04-29
3.2011280059814453,1993-04-30
3.162090301513672,1993-05-03
3.1913702487945557,1993-05-04
3.1425719261169434,1993-05-05
3.1230521202087402,1993-05-06
3.0258829593658447,1993-05-07
3.0045742988586426,1993-05-10
3.0045742988586426,1993-05-11
3.0045742988586426,1993-05-12
2.9406464099884033,1993-05-13
2.9406464099884033,1993-05-14
2.9406464099884033,1993-05-17
2.929992437362671,1993-05-18
2.9193384647369385,1993-05-19
2.8980274200439453,1993-05-20
2.8980274200439453,1993-05-21
2.9569523334503174,1993-05-24
3.010716199874878,1993-05-25
3.0752317905426025,1993-05-26
3.0644774436950684,1993-05-27
3.0644774436950684,1993-05-28
3.0859835147857666,1993-06-01
3.042973041534424,1993-06-02
3.0644774436950684,1993-06-03
3.042973041534424,1993-06-04
3.042973041534424,1993-06-07
3.0214684009552,1993-06-08
3.010716199874878,1993-06-09
3.010716199874878,1993-06-10
3.0214684009552,1993-06-11
3.0322201251983643,1993-06-14
3.0214684009552,1993-06-15
3.0322201251983643,1993-06-16
3.0214684009552,1993-06-17
3.0644774436950684,1993-06-18
3.042973041534424,1993-06-21
3.0644774436950684,1993-06-22
3.053725481033325,1993-06-23
3.053725481033325,1993-06-24
3.0214684009552,1993-06-25
2.999962091445923,1993-06-28
3.0214684009552,1993-06-29
3.0859835147857666,1993-06-30
3.042973041534424,1993-07-01
3.0214684009552,1993-07-02
3.0214684009552,1993-07-06
3.042973041534424,1993-07-07
3.042973041534424,1993-07-08
3.042973041534424,1993-07-09
3.0644774436950684,1993-07-12
3.0322201251983643,1993-07-13
3.0644774436950684,1993-07-14
3.0644774436950684,1993-07-15
3.0644774436950684,1993-07-16
3.0644774436950684,1993-07-19
3.0644774436950684,1993-07-20
3.0644774436950684,1993-07-21
3.053725481033325,1993-07-22
3.0644774436950684,1993-07-23
3.053725481033325,1993-07-26
3.0752317905426025,1993-07-27
3.053725481033325,1993-07-28
3.053725481033325,1993-07-29
3.053725481033325,1993-07-30
3.0752317905426025,1993-08-02
3.1026644706726074,1993-08-03
3.1026644706726074,1993-08-04
3.1244394779205322,1993-08-05
3.1244394779205322,1993-08-06
3.146211862564087,1993-08-09
3.135324239730835,1993-08-10
3.1679842472076416,1993-08-11
3.146211862564087,1993-08-12
3.1788694858551025,1993-08-13
3.1897552013397217,1993-08-16
3.1679842472076416,1993-08-17
3.1135528087615967,1993-08-18
3.1135528087615967,1993-08-19
3.1026644706726074,1993-08-20
3.0917789936065674,1993-08-23
3.080892324447632,1993-08-24
3.146211862564087,1993-08-25
3.200643301010132,1993-08-26
3.2115304470062256,1993-08-27
3.2224180698394775,1993-08-30
3.233304500579834,1993-08-31
3.2115304470062256,1993-09-01
3.1897552013397217,1993-09-02
3.1788694858551025,1993-09-03
3.233304500579834,1993-09-07
3.276850461959839,1993-09-08
3.265962600708008,1993-09-09
3.353055477142334,1993-09-10
3.3966004848480225,1993-09-13
3.407489538192749,1993-09-14
3.407489538192749,1993-09-15
3.451035737991333,1993-09-16
3.440148115158081,1993-09-17
3.461920738220215,1993-09-20
3.5707850456237793,1993-09-21
3.592560291290283,1993-09-22
3.5598978996276855,1993-09-23
3.592560291290283,1993-09-24
3.6034457683563232,1993-09-27
3.592560291290283,1993-09-28
3.5598978996276855,1993-09-29
3.5707850456237793,1993-09-30
3.5272409915924072,1993-10-01
3.5707850456237793,1993-10-04
3.592560291290283,1993-10-05
3.549013137817383,1993-10-06
3.5381252765655518,1993-10-07
3.5707850456237793,1993-10-08
3.505465507507324,1993-10-11
3.440148115158081,1993-10-12
3.353055477142334,1993-10-13
3.3203954696655273,1993-10-14
3.3421690464019775,1993-10-15
3.2986226081848145,1993-10-18
3.353055477142334,1993-10-19
3.3203954696655273,1993-10-20
3.353055477142334,1993-10-21
3.353055477142334,1993-10-22
3.3748297691345215,1993-10-25
3.363942861557007,1993-10-26
3.353055477142334,1993-10-27
3.3966004848480225,1993-10-28
3.3966004848480225,1993-10-29
3.4836928844451904,1993-11-01
3.5774788856506348,1993-11-02
3.4784095287323,1993-11-03
3.4343793392181396,1993-11-04
3.4563984870910645,1993-11-05
3.4343793392181396,1993-11-08
3.4674041271209717,1993-11-09
3.4013559818267822,1993-11-10
3.3132965564727783,1993-11-11
3.225233793258667,1993-11-12
3.225233793258667,1993-11-15
3.203221082687378,1993-11-16
3.1812047958374023,1993-11-17
3.1371729373931885,1993-11-18
3.1371729373931885,1993-11-19
3.0381059646606445,1993-11-22
3.04911208152771,1993-11-23
3.126166582107544,1993-11-24
3.2142269611358643,1993-11-26
3.368335247039795,1993-11-29
3.280273199081421,1993-11-30
3.29128098487854,1993-12-01
3.258258819580078,1993-12-02
3.2692654132843018,1993-12-03
3.29128098487854,1993-12-06
3.258258819580078,1993-12-07
3.2142269611358643,1993-12-08
3.2142269611358643,1993-12-09
3.2142269611358643,1993-12-10
3.1371729373931885,1993-12-13
3.126166582107544,1993-12-14
3.060121536254883,1993-12-15
3.0821373462677,1993-12-16
3.0381059646606445,1993-12-17
3.0821373462677,1993-12-20
3.060121536254883,1993-12-21
2.9940731525421143,1993-12-22
2.906013250350952,1993-12-23
2.906013250350952,1993-12-27
2.972060203552246,1993-12-28
2.9830682277679443,1993-12-29
2.9830682277679443,1993-12-30
2.950042963027954,1993-12-31
2.950042963027954,1994-01-03
2.950042963027954,1994-01-04
2.9610519409179688,1994-01-05
2.9830682277679443,1994-01-06
2.9940731525421143,1994-01-07
2.950042963027954,1994-01-10
2.9610519409179688,1994-01-11
2.9940731525421143,1994-01-12
2.9830682277679443,1994-01-13
2.972060203552246,1994-01-14
2.972060203552246,1994-01-17
2.9830682277679443,1994-01-18
2.9610519409179688,1994-01-19
2.972060203552246,1994-01-20
2.9830682277679443,1994-01-21
2.972060203552246,1994-01-24
2.9830682277679443,1994-01-25
2.9830682277679443,1994-01-26
3.0821373462677,1994-01-27
3.0821373462677,1994-01-28
3.0821373462677,1994-01-31
3.0050835609436035,1994-02-01
2.9280288219451904,1994-02-02
2.8619823455810547,1994-02-03
2.8284432888031006,1994-02-04
2.8172645568847656,1994-02-07
2.8619823455810547,1994-02-08
2.8619823455810547,1994-02-09
2.9626004695892334,1994-02-10
2.996138572692871,1994-02-11
3.0073187351226807,1994-02-14
2.9737794399261475,1994-02-15
3.0296790599823,1994-02-16
3.0520362854003906,1994-02-17
3.040855646133423,1994-02-18
3.1079351902008057,1994-02-22
3.1302945613861084,1994-02-23
3.163832664489746,1994-02-24
3.2085514068603516,1994-02-25
3.2085514068603516,1994-02-28
3.2644500732421875,1994-03-01
3.2197320461273193,1994-03-02
3.1973724365234375,1994-03-03
3.2085514068603516,1994-03-04
3.1973724365234375,1994-03-07
3.1861915588378906,1994-03-08
3.1526522636413574,1994-03-09
3.1750142574310303,1994-03-10
3.163832664489746,1994-03-11
3.1750142574310303,1994-03-14
3.1861915588378906,1994-03-15
3.1750142574310303,1994-03-16
3.2085514068603516,1994-03-17
3.1526522636413574,1994-03-18
3.1973724365234375,1994-03-21
3.2197320461273193,1994-03-22
3.2085514068603516,1994-03-23
3.1750142574310303,1994-03-24
3.1750142574310303,1994-03-25
3.1302945613861084,1994-03-28
3.163832664489746,1994-03-29
3.1302945613861084,1994-03-30
3.1302945613861084,1994-03-31
3.0296790599823,1994-04-04
3.0296790599823,1994-04-05
3.018498182296753,1994-04-06
3.0520362854003906,1994-04-07
2.996138572692871,1994-04-08
2.9737794399261475,1994-04-11
2.895522117614746,1994-04-12
2.9290599822998047,1994-04-13
2.9067013263702393,1994-04-14
2.9067013263702393,1994-04-15
2.9178824424743652,1994-04-18
2.9067013263702393,1994-04-19
2.884341239929199,1994-04-20
2.9290599822998047,1994-04-21
2.951420307159424,1994-04-22
2.951420307159424,1994-04-25
2.9626004695892334,1994-04-26
2.9626004695892334,1994-04-28
2.940239667892456,1994-04-29
2.9626004695892334,1994-05-02
3.0420565605163574,1994-05-03
3.0420565605163574,1994-05-04
3.064758539199829,1994-05-05
3.0420565605163574,1994-05-06
3.064758539199829,1994-05-09
3.098811149597168,1994-05-10
3.098811149597168,1994-05-11
3.132863759994507,1994-05-12
3.132863759994507,1994-05-13
3.1215126514434814,1994-05-16
3.132863759994507,1994-05-17
3.1555659770965576,1994-05-18
3.1555659770965576,1994-05-19
3.189620018005371,1994-05-20
3.189620018005371,1994-05-23
3.2463741302490234,1994-05-24
3.2690768241882324,1994-05-25
3.2690768241882324,1994-05-26
3.2804267406463623,1994-05-27
3.2804267406463623,1994-05-31
3.2917776107788086,1994-06-01
3.3144795894622803,1994-06-02
3.3144795894622803,1994-06-03
3.3258285522460938,1994-06-06
3.3371806144714355,1994-06-07
3.3144795894622803,1994-06-08
3.3371806144714355,1994-06-09
3.3485326766967773,1994-06-10
3.3371806144714355,1994-06-13
3.3598828315734863,1994-06-14
3.3598828315734863,1994-06-15
3.382584810256958,1994-06-16
3.4052860736846924,1994-06-17
3.4052860736846924,1994-06-20
3.3371806144714355,1994-06-21
3.3371806144714355,1994-06-22
3.3371806144714355,1994-06-23
3.3144795894622803,1994-06-24
3.2690768241882324,1994-06-27
3.2577242851257324,1994-06-28
3.212320327758789,1994-06-29
3.3144795894622803,1994-06-30
3.3144795894622803,1994-07-01
3.3144795894622803,1994-07-05
3.2917776107788086,1994-07-06
3.2804267406463623,1994-07-07
3.2804267406463623,1994-07-08
3.2804267406463623,1994-07-11
3.303128242492676,1994-07-12
3.2917776107788086,1994-07-13
3.2917776107788086,1994-07-14
3.3144795894622803,1994-07-15
3.303128242492676,1994-07-18
3.3258285522460938,1994-07-19
3.303128242492676,1994-07-20
3.2917776107788086,1994-07-21
3.2917776107788086,1994-07-22
3.3144795894622803,1994-07-25
3.3371806144714355,1994-07-26
3.3144795894622803,1994-07-27
3.3371806144714355,1994-07-28
3.3371806144714355,1994-07-29
3.3258285522460938,1994-08-01
3.325831174850464,1994-08-02
3.3488471508026123,1994-08-03
3.383370876312256,1994-08-04
3.406386137008667,1994-08-05
3.406386137008667,1994-08-08
3.4524199962615967,1994-08-09
3.4409098625183105,1994-08-10
3.406386137008667,1994-08-11
3.406386137008667,1994-08-12
3.406386137008667,1994-08-15
3.3373382091522217,1994-08-16
3.2913057804107666,1994-08-17
3.2682900428771973,1994-08-18
3.2913057804107666,1994-08-19
3.2222588062286377,1994-08-22
3.210749864578247,1994-08-23
3.210749864578247,1994-08-24
3.17622709274292,1994-08-25
3.210749864578247,1994-08-26
3.2452733516693115,1994-08-29
3.2567811012268066,1994-08-30
3.2913057804107666,1994-08-31
3.3143229484558105,1994-09-01
3.279796838760376,1994-09-02
3.279796838760376,1994-09-06
3.2567811012268066,1994-09-07
3.2452733516693115,1994-09-08
3.2337658405303955,1994-09-09
3.2222588062286377,1994-09-12
3.187732458114624,1994-09-13
3.187732458114624,1994-09-14
3.187732458114624,1994-09-15
3.1992411613464355,1994-09-16
3.2222588062286377,1994-09-19
3.2222588062286377,1994-09-20
3.210749864578247,1994-09-21
3.1992411613464355,1994-09-22
3.187732458114624,1994-09-23
3.210749864578247,1994-09-26
3.17622709274292,1994-09-27
3.1301920413970947,1994-09-28
3.1417009830474854,1994-09-29
3.1532092094421387,1994-09-30
3.1301920413970947,1994-10-03
3.107177734375,1994-10-04
3.118685722351074,1994-10-05
3.118685722351074,1994-10-06
3.118685722351074,1994-10-07
3.1301920413970947,1994-10-10
3.1301920413970947,1994-10-11
3.118685722351074,1994-10-12
3.1301920413970947,1994-10-13
3.1417009830474854,1994-10-14
3.1417009830474854,1994-10-17
3.118685722351074,1994-10-18
3.0841622352600098,1994-10-19
3.0841622352600098,1994-10-20
3.0266189575195312,1994-10-21
2.992095708847046,1994-10-24
2.9690799713134766,1994-10-25
2.9460625648498535,1994-10-26
2.9115402698516846,1994-10-27
2.853999614715576,1994-10-28
2.9000320434570312,1994-10-31
2.8766446113586426,1994-11-01
2.8532586097717285,1994-11-02
2.864950180053711,1994-11-03
2.91172456741333,1994-11-04
2.9234189987182617,1994-11-07
2.9000322818756104,1994-11-08
2.9234189987182617,1994-11-09
2.9351131916046143,1994-11-10
2.946805953979492,1994-11-11
2.9351131916046143,1994-11-14
2.9351131916046143,1994-11-15
2.9351131916046143,1994-11-16
2.958500385284424,1994-11-17
2.9701924324035645,1994-11-18
2.9701924324035645,1994-11-21
2.9701924324035645,1994-11-22
2.9701924324035645,1994-11-23
2.993579626083374,1994-11-25
3.016968250274658,1994-11-28
2.9701924324035645,1994-11-29
2.946805953979492,1994-11-30
2.958500385284424,1994-12-01
2.946805953979492,1994-12-02
2.9701924324035645,1994-12-05
2.9818878173828125,1994-12-06
2.9701924324035645,1994-12-07
2.946805953979492,1994-12-08
2.9234189987182617,1994-12-09
2.91172456741333,1994-12-12
2.946805953979492,1994-12-13
3.1572930812835693,1994-12-14
3.1689867973327637,1994-12-15
3.227456569671631,1994-12-16
3.227456569671631,1994-12-19
3.227456569671631,1994-12-20
3.2508413791656494,1994-12-21
3.2625362873077393,1994-12-22
3.2625362873077393,1994-12-23
3.2742302417755127,1994-12-27
3.2742302417755127,1994-12-28
3.3326969146728516,1994-12-29
3.356084108352661,1994-12-30
3.3911657333374023,1995-01-03
3.3794729709625244,1995-01-04
3.3326969146728516,1995-01-05
3.2742302417755127,1995-01-06
3.2625362873077393,1995-01-09
3.227456569671631,1995-01-10
3.2157604694366455,1995-01-11
3.239147424697876,1995-01-12
3.2742302417755127,1995-01-13
3.285923480987549,1995-01-16
3.309309720993042,1995-01-17
3.2976162433624268,1995-01-18
3.309309720993042,1995-01-19
3.356084108352661,1995-01-20
3.3210041522979736,1995-01-23
3.3326969146728516,1995-01-24
3.3210041522979736,1995-01-25
3.3326969146728516,1995-01-26
3.356084108352661,1995-01-27
3.356084108352661,1995-01-30
3.290511131286621,1995-01-31
3.302391290664673,1995-02-01
3.302391290664673,1995-02-02
3.278634548187256,1995-02-03
3.3855443000793457,1995-02-06
3.409302234649658,1995-02-07
3.39742374420166,1995-02-08
3.39742374420166,1995-02-09
3.361786365509033,1995-02-10
3.373666286468506,1995-02-13
3.3261494636535645,1995-02-14
3.3261494636535645,1995-02-15
3.302391290664673,1995-02-16
3.290511131286621,1995-02-17
3.302391290664673,1995-02-21
3.3142712116241455,1995-02-22
3.3142712116241455,1995-02-23
3.278634548187256,1995-02-24
3.2548751831054688,1995-02-27
3.2548751831054688,1995-02-28
3.3142712116241455,1995-03-01
3.338028907775879,1995-03-02
3.3142712116241455,1995-03-03
