TCOM,Date
24.59000015258789,2011-04-20
25.165000915527344,2011-04-21
24.5,2011-04-25
24.280000686645508,2011-04-26
24.094999313354492,2011-04-27
24.170000076293945,2011-04-28
24.360000610351562,2011-04-29
24.354999542236328,2011-05-02
23.264999389648438,2011-05-03
23.110000610351562,2011-05-04
23.5049991607666,2011-05-05
24.014999389648438,2011-05-06
24.149999618530273,2011-05-09
24.309999465942383,2011-05-10
23.68000030517578,2011-05-11
24.260000228881836,2011-05-12
23.760000228881836,2011-05-13
23.18000030517578,2011-05-16
22.09000015258789,2011-05-17
21.649999618530273,2011-05-18
22.40999984741211,2011-05-19
22.399999618530273,2011-05-20
21.44499969482422,2011-05-23
21.565000534057617,2011-05-24
21.405000686645508,2011-05-25
21.469999313354492,2011-05-26
22.049999237060547,2011-05-27
22.5,2011-05-31
22.524999618530273,2011-06-01
22.864999771118164,2011-06-02
22.459999084472656,2011-06-03
21.30500030517578,2011-06-06
21.149999618530273,2011-06-07
20.864999771118164,2011-06-08
20.93000030517578,2011-06-09
20.2549991607666,2011-06-10
20.075000762939453,2011-06-13
20.799999237060547,2011-06-14
20.399999618530273,2011-06-15
20.1200008392334,2011-06-16
19.975000381469727,2011-06-17
20.040000915527344,2011-06-20
20.479999542236328,2011-06-21
20.485000610351562,2011-06-22
20.395000457763672,2011-06-23
19.655000686645508,2011-06-24
19.649999618530273,2011-06-27
21.190000534057617,2011-06-28
21.104999542236328,2011-06-29
21.540000915527344,2011-06-30
22.024999618530273,2011-07-01
22.084999084472656,2011-07-05
21.850000381469727,2011-07-06
22.700000762939453,2011-07-07
22.454999923706055,2011-07-08
21.885000228881836,2011-07-11
21.55500030517578,2011-07-12
22.25,2011-07-13
22.25,2011-07-14
22.030000686645508,2011-07-15
21.80500030517578,2011-07-18
22.075000762939453,2011-07-19
22.030000686645508,2011-07-20
22.040000915527344,2011-07-21
22.389999389648438,2011-07-22
22.795000076293945,2011-07-25
23.375,2011-07-26
23.03499984741211,2011-07-27
22.989999771118164,2011-07-28
23.049999237060547,2011-07-29
22.489999771118164,2011-08-01
20.030000686645508,2011-08-02
19.80500030517578,2011-08-03
19.094999313354492,2011-08-04
19.219999313354492,2011-08-05
18.079999923706055,2011-08-08
19.2549991607666,2011-08-09
19.375,2011-08-10
20.049999237060547,2011-08-11
20.600000381469727,2011-08-12
20.764999389648438,2011-08-15
20.264999389648438,2011-08-16
20.184999465942383,2011-08-17
19.28499984741211,2011-08-18
19.25,2011-08-19
18.975000381469727,2011-08-22
19.40999984741211,2011-08-23
19.600000381469727,2011-08-24
19.25,2011-08-25
19.25,2011-08-26
19.875,2011-08-29
20.950000762939453,2011-08-30
20.860000610351562,2011-08-31
20.485000610351562,2011-09-01
19.834999084472656,2011-09-02
19.719999313354492,2011-09-06
20.209999084472656,2011-09-07
20.149999618530273,2011-09-08
19.229999542236328,2011-09-09
18.8700008392334,2011-09-12
18.950000762939453,2011-09-13
19.094999313354492,2011-09-14
19.18000030517578,2011-09-15
19.010000228881836,2011-09-16
18.7549991607666,2011-09-19
17.989999771118164,2011-09-20
17.135000228881836,2011-09-21
16.350000381469727,2011-09-22
17.399999618530273,2011-09-23
17.735000610351562,2011-09-26
18.46500015258789,2011-09-27
16.834999084472656,2011-09-28
16.854999542236328,2011-09-29
16.075000762939453,2011-09-30
15.354999542236328,2011-10-03
16.385000228881836,2011-10-04
16.71500015258789,2011-10-05
17.625,2011-10-06
16.625,2011-10-07
17.174999237060547,2011-10-10
17.225000381469727,2011-10-11
17.639999389648438,2011-10-12
17.44499969482422,2011-10-13
17.510000228881836,2011-10-14
17.229999542236328,2011-10-17
16.545000076293945,2011-10-18
16.110000610351562,2011-10-19
16.05500030517578,2011-10-20
16.174999237060547,2011-10-21
17.235000610351562,2011-10-24
16.635000228881836,2011-10-25
17.69499969482422,2011-10-26
18.43000030517578,2011-10-27
18.209999084472656,2011-10-28
17.43000030517578,2011-10-31
17.209999084472656,2011-11-01
17.854999542236328,2011-11-02
17.80500030517578,2011-11-03
17.770000457763672,2011-11-04
17.549999237060547,2011-11-07
17.424999237060547,2011-11-08
16.684999465942383,2011-11-09
16.860000610351562,2011-11-10
17.135000228881836,2011-11-11
15.03499984741211,2011-11-14
13.779999732971191,2011-11-15
13.460000038146973,2011-11-16
13.335000038146973,2011-11-17
12.854999542236328,2011-11-18
12.90999984741211,2011-11-21
13.460000038146973,2011-11-22
12.890000343322754,2011-11-23
13.0,2011-11-25
13.479999542236328,2011-11-28
13.079999923706055,2011-11-29
13.600000381469727,2011-11-30
13.260000228881836,2011-12-01
13.09000015258789,2011-12-02
12.885000228881836,2011-12-05
12.574999809265137,2011-12-06
12.475000381469727,2011-12-07
11.529999732971191,2011-12-08
11.600000381469727,2011-12-09
11.619999885559082,2011-12-12
11.805000305175781,2011-12-13
11.5,2011-12-14
11.5,2011-12-15
11.550000190734863,2011-12-16
11.265000343322754,2011-12-19
11.720000267028809,2011-12-20
11.260000228881836,2011-12-21
11.90999984741211,2011-12-22
11.569999694824219,2011-12-23
11.53499984741211,2011-12-27
11.524999618530273,2011-12-28
11.664999961853027,2011-12-29
11.699999809265137,2011-12-30
12.305000305175781,2012-01-03
12.045000076293945,2012-01-04
11.755000114440918,2012-01-05
11.475000381469727,2012-01-06
11.220000267028809,2012-01-09
11.28499984741211,2012-01-10
11.319999694824219,2012-01-11
11.904999732971191,2012-01-12
12.154999732971191,2012-01-13
11.829999923706055,2012-01-17
12.345000267028809,2012-01-18
13.449999809265137,2012-01-19
13.779999732971191,2012-01-20
13.864999771118164,2012-01-23
13.789999961853027,2012-01-24
13.78499984741211,2012-01-25
13.699999809265137,2012-01-26
13.739999771118164,2012-01-27
12.960000038146973,2012-01-30
12.524999618530273,2012-01-31
12.819999694824219,2012-02-01
12.494999885559082,2012-02-02
12.600000381469727,2012-02-03
12.329999923706055,2012-02-06
12.095000267028809,2012-02-07
12.619999885559082,2012-02-08
12.359999656677246,2012-02-09
12.46500015258789,2012-02-10
12.359999656677246,2012-02-13
12.020000457763672,2012-02-14
12.210000038146973,2012-02-15
12.470000267028809,2012-02-16
12.345000267028809,2012-02-17
11.479999542236328,2012-02-21
11.664999961853027,2012-02-22
12.020000457763672,2012-02-23
12.609999656677246,2012-02-24
13.404999732971191,2012-02-27
13.755000114440918,2012-02-28
13.6899995803833,2012-02-29
13.875,2012-03-01
13.869999885559082,2012-03-02
13.229999542236328,2012-03-05
12.734999656677246,2012-03-06
12.265000343322754,2012-03-07
12.489999771118164,2012-03-08
12.045000076293945,2012-03-09
11.880000114440918,2012-03-12
12.024999618530273,2012-03-13
11.6850004196167,2012-03-14
11.710000038146973,2012-03-15
12.34000015258789,2012-03-16
12.100000381469727,2012-03-19
11.6899995803833,2012-03-20
11.574999809265137,2012-03-21
11.354999542236328,2012-03-22
11.414999961853027,2012-03-23
11.574999809265137,2012-03-26
11.545000076293945,2012-03-27
10.994999885559082,2012-03-28
10.640000343322754,2012-03-29
10.819999694824219,2012-03-30
10.864999771118164,2012-04-02
10.505000114440918,2012-04-03
10.5,2012-04-04
10.65999984741211,2012-04-05
10.550000190734863,2012-04-09
10.425000190734863,2012-04-10
10.529999732971191,2012-04-11
10.845000267028809,2012-04-12
10.664999961853027,2012-04-13
10.524999618530273,2012-04-16
10.6850004196167,2012-04-17
10.524999618530273,2012-04-18
10.555000305175781,2012-04-19
10.585000038146973,2012-04-20
10.470000267028809,2012-04-23
10.545000076293945,2012-04-24
10.489999771118164,2012-04-25
10.744999885559082,2012-04-26
10.829999923706055,2012-04-27
10.835000038146973,2012-04-30
10.470000267028809,2012-05-01
10.255000114440918,2012-05-02
10.03499984741211,2012-05-03
9.954999923706055,2012-05-04
10.0,2012-05-07
9.9350004196167,2012-05-08
9.755000114440918,2012-05-09
9.505000114440918,2012-05-10
9.545000076293945,2012-05-11
9.479999542236328,2012-05-14
9.805000305175781,2012-05-15
9.824999809265137,2012-05-16
10.454999923706055,2012-05-17
9.454999923706055,2012-05-18
9.739999771118164,2012-05-21
9.625,2012-05-22
9.555000305175781,2012-05-23
9.270000457763672,2012-05-24
9.180000305175781,2012-05-25
9.585000038146973,2012-05-29
9.319999694824219,2012-05-30
9.199999809265137,2012-05-31
8.920000076293945,2012-06-01
8.8149995803833,2012-06-04
9.024999618530273,2012-06-05
9.354999542236328,2012-06-06
9.524999618530273,2012-06-07
9.329999923706055,2012-06-08
8.529999732971191,2012-06-11
8.270000457763672,2012-06-12
8.234999656677246,2012-06-13
8.524999618530273,2012-06-14
8.5649995803833,2012-06-15
8.59000015258789,2012-06-18
8.789999961853027,2012-06-19
8.770000457763672,2012-06-20
8.329999923706055,2012-06-21
8.470000267028809,2012-06-22
8.255000114440918,2012-06-25
8.289999961853027,2012-06-26
8.265000343322754,2012-06-27
8.305000305175781,2012-06-28
8.380000114440918,2012-06-29
8.25,2012-07-02
8.15999984741211,2012-07-03
8.199999809265137,2012-07-05
7.96999979019165,2012-07-06
7.739999771118164,2012-07-09
7.684999942779541,2012-07-10
7.735000133514404,2012-07-11
7.525000095367432,2012-07-12
7.53000020980835,2012-07-13
7.355000019073486,2012-07-16
6.809999942779541,2012-07-17
7.255000114440918,2012-07-18
7.414999961853027,2012-07-19
7.315000057220459,2012-07-20
7.159999847412109,2012-07-23
7.449999809265137,2012-07-24
6.565000057220459,2012-07-25
6.84499979019165,2012-07-26
6.724999904632568,2012-07-27
6.300000190734863,2012-07-30
6.239999771118164,2012-07-31
6.34499979019165,2012-08-01
6.25,2012-08-02
6.485000133514404,2012-08-03
6.735000133514404,2012-08-06
6.795000076293945,2012-08-07
6.599999904632568,2012-08-08
6.670000076293945,2012-08-09
6.775000095367432,2012-08-10
7.210000038146973,2012-08-13
6.849999904632568,2012-08-14
6.960000038146973,2012-08-15
7.054999828338623,2012-08-16
7.114999771118164,2012-08-17
7.139999866485596,2012-08-20
7.550000190734863,2012-08-21
7.989999771118164,2012-08-22
8.680000305175781,2012-08-23
8.555000305175781,2012-08-24
8.53499984741211,2012-08-27
8.720000267028809,2012-08-28
8.739999771118164,2012-08-29
8.28499984741211,2012-08-30
8.0649995803833,2012-08-31
8.3100004196167,2012-09-04
8.1850004196167,2012-09-05
8.425000190734863,2012-09-06
8.770000457763672,2012-09-07
8.574999809265137,2012-09-10
8.59000015258789,2012-09-11
8.5649995803833,2012-09-12
8.649999618530273,2012-09-13
9.180000305175781,2012-09-14
8.90999984741211,2012-09-17
8.789999961853027,2012-09-18
9.28499984741211,2012-09-19
8.850000381469727,2012-09-20
8.829999923706055,2012-09-21
8.699999809265137,2012-09-24
8.614999771118164,2012-09-25
8.5,2012-09-26
8.65999984741211,2012-09-27
8.4399995803833,2012-09-28
8.375,2012-10-01
8.725000381469727,2012-10-02
8.71500015258789,2012-10-03
8.880000114440918,2012-10-04
9.119999885559082,2012-10-05
9.024999618530273,2012-10-08
9.154999732971191,2012-10-09
8.970000267028809,2012-10-10
9.21500015258789,2012-10-11
9.225000381469727,2012-10-12
9.170000076293945,2012-10-15
9.180000305175781,2012-10-16
9.335000038146973,2012-10-17
9.930000305175781,2012-10-18
9.670000076293945,2012-10-19
9.925000190734863,2012-10-22
9.835000038146973,2012-10-23
9.895000457763672,2012-10-24
9.765000343322754,2012-10-25
9.770000457763672,2012-10-26
10.005000114440918,2012-10-31
10.145000457763672,2012-11-01
10.170000076293945,2012-11-02
10.024999618530273,2012-11-05
10.15999984741211,2012-11-06
9.895000457763672,2012-11-07
9.779999732971191,2012-11-08
9.949999809265137,2012-11-09
10.079999923706055,2012-11-12
9.930000305175781,2012-11-13
9.550000190734863,2012-11-14
9.25,2012-11-15
8.789999961853027,2012-11-16
8.805000305175781,2012-11-19
8.880000114440918,2012-11-20
8.84000015258789,2012-11-21
9.024999618530273,2012-11-23
9.654999732971191,2012-11-26
9.734999656677246,2012-11-27
9.75,2012-11-28
9.6899995803833,2012-11-29
9.550000190734863,2012-11-30
9.755000114440918,2012-12-03
8.96500015258789,2012-12-04
9.010000228881836,2012-12-05
9.03499984741211,2012-12-06
9.100000381469727,2012-12-07
9.21500015258789,2012-12-10
9.704999923706055,2012-12-11
9.895000457763672,2012-12-12
10.03499984741211,2012-12-13
10.574999809265137,2012-12-14
11.039999961853027,2012-12-17
11.555000305175781,2012-12-18
11.510000228881836,2012-12-19
11.329999923706055,2012-12-20
11.3100004196167,2012-12-21
11.204999923706055,2012-12-24
11.270000457763672,2012-12-26
11.170000076293945,2012-12-27
11.015000343322754,2012-12-28
11.329999923706055,2012-12-31
11.579999923706055,2013-01-02
11.675000190734863,2013-01-03
11.795000076293945,2013-01-04
11.850000381469727,2013-01-07
11.680000305175781,2013-01-08
11.78499984741211,2013-01-09
11.970000267028809,2013-01-10
12.140000343322754,2013-01-11
12.145000457763672,2013-01-14
12.28499984741211,2013-01-15
12.170000076293945,2013-01-16
12.0,2013-01-17
12.244999885559082,2013-01-18
11.944999694824219,2013-01-22
11.795000076293945,2013-01-23
11.350000381469727,2013-01-24
9.819999694824219,2013-01-25
9.90999984741211,2013-01-28
10.029999732971191,2013-01-29
9.994999885559082,2013-01-30
9.904999732971191,2013-01-31
10.225000381469727,2013-02-01
10.204999923706055,2013-02-04
10.390000343322754,2013-02-05
10.845000267028809,2013-02-06
10.680000305175781,2013-02-07
10.739999771118164,2013-02-08
10.59000015258789,2013-02-11
10.529999732971191,2013-02-12
10.545000076293945,2013-02-13
10.630000114440918,2013-02-14
10.505000114440918,2013-02-15
10.289999961853027,2013-02-19
10.0,2013-02-20
9.925000190734863,2013-02-21
9.614999771118164,2013-02-22
9.725000381469727,2013-02-25
9.670000076293945,2013-02-26
9.819999694824219,2013-02-27
9.645000457763672,2013-02-28
9.779999732971191,2013-03-01
9.640000343322754,2013-03-04
9.755000114440918,2013-03-05
10.020000457763672,2013-03-06
10.114999771118164,2013-03-07
10.229999542236328,2013-03-08
10.194999694824219,2013-03-11
10.050000190734863,2013-03-12
9.975000381469727,2013-03-13
10.015000343322754,2013-03-14
10.0,2013-03-15
9.899999618530273,2013-03-18
9.904999732971191,2013-03-19
10.239999771118164,2013-03-20
10.239999771118164,2013-03-21
10.234999656677246,2013-03-22
10.71500015258789,2013-03-25
10.84000015258789,2013-03-26
11.074999809265137,2013-03-27
10.6899995803833,2013-03-28
10.595000267028809,2013-04-01
10.390000343322754,2013-04-02
9.970000267028809,2013-04-03
10.149999618530273,2013-04-04
10.055000305175781,2013-04-05
10.529999732971191,2013-04-08
10.699999809265137,2013-04-09
11.055000305175781,2013-04-10
11.010000228881836,2013-04-11
10.904999732971191,2013-04-12
10.380000114440918,2013-04-15
10.3100004196167,2013-04-16
10.350000381469727,2013-04-17
10.194999694824219,2013-04-18
10.395000457763672,2013-04-19
10.574999809265137,2013-04-22
10.744999885559082,2013-04-23
11.114999771118164,2013-04-24
11.154999732971191,2013-04-25
11.109999656677246,2013-04-26
10.920000076293945,2013-04-29
10.989999771118164,2013-04-30
10.885000228881836,2013-05-01
11.125,2013-05-02
11.300000190734863,2013-05-03
11.619999885559082,2013-05-06
11.770000457763672,2013-05-07
11.899999618530273,2013-05-08
14.96500015258789,2013-05-09
14.6899995803833,2013-05-10
14.454999923706055,2013-05-13
14.40999984741211,2013-05-14
14.854999542236328,2013-05-15
15.34000015258789,2013-05-16
15.210000038146973,2013-05-17
15.96500015258789,2013-05-20
15.725000381469727,2013-05-21
15.619999885559082,2013-05-22
15.84000015258789,2013-05-23
15.75,2013-05-24
15.824999809265137,2013-05-28
15.899999618530273,2013-05-29
15.979999542236328,2013-05-30
15.574999809265137,2013-05-31
15.180000305175781,2013-06-03
15.760000228881836,2013-06-04
15.479999542236328,2013-06-05
16.454999923706055,2013-06-06
16.934999465942383,2013-06-07
16.940000534057617,2013-06-10
16.545000076293945,2013-06-11
16.649999618530273,2013-06-12
16.829999923706055,2013-06-13
16.950000762939453,2013-06-14
17.44499969482422,2013-06-17
17.489999771118164,2013-06-18
17.290000915527344,2013-06-19
16.19499969482422,2013-06-20
15.675000190734863,2013-06-21
14.984999656677246,2013-06-24
15.619999885559082,2013-06-25
15.925000190734863,2013-06-26
16.360000610351562,2013-06-27
16.315000534057617,2013-06-28
16.514999389648438,2013-07-01
16.350000381469727,2013-07-02
15.96500015258789,2013-07-03
16.06999969482422,2013-07-05
16.049999237060547,2013-07-08
15.899999618530273,2013-07-09
16.924999237060547,2013-07-10
17.139999389648438,2013-07-11
16.815000534057617,2013-07-12
16.954999923706055,2013-07-15
16.93000030517578,2013-07-16
17.375,2013-07-17
17.809999465942383,2013-07-18
17.46500015258789,2013-07-19
17.329999923706055,2013-07-22
17.309999465942383,2013-07-23
17.290000915527344,2013-07-24
18.09000015258789,2013-07-25
18.0,2013-07-26
17.639999389648438,2013-07-29
18.2549991607666,2013-07-30
18.299999237060547,2013-07-31
21.860000610351562,2013-08-01
21.649999618530273,2013-08-02
21.280000686645508,2013-08-05
21.3700008392334,2013-08-06
21.19499969482422,2013-08-07
21.235000610351562,2013-08-08
21.139999389648438,2013-08-09
21.625,2013-08-12
22.559999465942383,2013-08-13
22.540000915527344,2013-08-14
22.5,2013-08-15
23.014999389648438,2013-08-16
22.985000610351562,2013-08-19
23.125,2013-08-20
22.684999465942383,2013-08-21
22.9950008392334,2013-08-22
23.610000610351562,2013-08-23
23.655000686645508,2013-08-26
23.264999389648438,2013-08-27
23.540000915527344,2013-08-28
23.440000534057617,2013-08-29
23.010000228881836,2013-08-30
23.25,2013-09-03
23.655000686645508,2013-09-04
23.575000762939453,2013-09-05
23.514999389648438,2013-09-06
23.559999465942383,2013-09-09
24.655000686645508,2013-09-10
25.174999237060547,2013-09-11
24.75,2013-09-12
24.229999542236328,2013-09-13
24.5,2013-09-16
24.530000686645508,2013-09-17
25.139999389648438,2013-09-18
25.280000686645508,2013-09-19
25.079999923706055,2013-09-20
25.514999389648438,2013-09-23
25.68000030517578,2013-09-24
27.774999618530273,2013-09-25
28.34000015258789,2013-09-26
28.459999084472656,2013-09-27
29.18000030517578,2013-09-30
29.864999771118164,2013-10-01
29.959999084472656,2013-10-02
28.989999771118164,2013-10-03
29.110000610351562,2013-10-04
27.950000762939453,2013-10-07
26.81999969482422,2013-10-08
27.55500030517578,2013-10-09
27.5049991607666,2013-10-10
28.104999542236328,2013-10-11
28.174999237060547,2013-10-14
28.3700008392334,2013-10-15
28.545000076293945,2013-10-16
29.145000457763672,2013-10-17
29.790000915527344,2013-10-18
29.104999542236328,2013-10-21
28.479999542236328,2013-10-22
28.020000457763672,2013-10-23
28.15999984741211,2013-10-24
27.860000610351562,2013-10-25
27.8700008392334,2013-10-28
28.725000381469727,2013-10-29
27.450000762939453,2013-10-30
27.1299991607666,2013-10-31
27.46500015258789,2013-11-01
29.05500030517578,2013-11-04
29.594999313354492,2013-11-05
26.545000076293945,2013-11-06
25.094999313354492,2013-11-07
25.729999542236328,2013-11-08
25.649999618530273,2013-11-11
24.9950008392334,2013-11-12
25.96500015258789,2013-11-13
25.985000610351562,2013-11-14
26.959999084472656,2013-11-15
25.774999618530273,2013-11-18
24.415000915527344,2013-11-19
24.079999923706055,2013-11-20
23.405000686645508,2013-11-21
23.0,2013-11-22
22.55500030517578,2013-11-25
23.3799991607666,2013-11-26
23.684999465942383,2013-11-27
23.889999389648438,2013-11-29
23.639999389648438,2013-12-02
23.7450008392334,2013-12-03
23.719999313354492,2013-12-04
23.760000228881836,2013-12-05
23.69499969482422,2013-12-06
23.3700008392334,2013-12-09
24.594999313354492,2013-12-10
23.415000915527344,2013-12-11
23.020000457763672,2013-12-12
23.670000076293945,2013-12-13
23.764999389648438,2013-12-16
23.96500015258789,2013-12-17
24.19499969482422,2013-12-18
23.829999923706055,2013-12-19
24.34000015258789,2013-12-20
25.309999465942383,2013-12-23
25.475000381469727,2013-12-24
25.170000076293945,2013-12-26
26.274999618530273,2013-12-27
25.610000610351562,2013-12-30
24.809999465942383,2013-12-31
24.704999923706055,2014-01-02
22.764999389648438,2014-01-03
22.21500015258789,2014-01-06
23.010000228881836,2014-01-07
22.2549991607666,2014-01-08
20.2450008392334,2014-01-09
19.475000381469727,2014-01-10
19.56999969482422,2014-01-13
20.049999237060547,2014-01-14
20.170000076293945,2014-01-15
20.575000762939453,2014-01-16
20.28499984741211,2014-01-17
20.96500015258789,2014-01-21
21.530000686645508,2014-01-22
20.584999084472656,2014-01-23
19.80500030517578,2014-01-24
18.93000030517578,2014-01-27
20.1299991607666,2014-01-28
19.56999969482422,2014-01-29
19.80500030517578,2014-01-30
19.7549991607666,2014-01-31
18.584999084472656,2014-02-03
19.540000915527344,2014-02-04
19.325000762939453,2014-02-05
19.334999084472656,2014-02-06
19.75,2014-02-07
20.360000610351562,2014-02-10
20.809999465942383,2014-02-11
20.860000610351562,2014-02-12
22.9950008392334,2014-02-13
22.915000915527344,2014-02-14
25.55500030517578,2014-02-18
24.3700008392334,2014-02-19
24.850000381469727,2014-02-20
24.639999389648438,2014-02-21
25.049999237060547,2014-02-24
25.024999618530273,2014-02-25
26.104999542236328,2014-02-26
27.875,2014-02-27
27.0049991607666,2014-02-28
26.649999618530273,2014-03-03
26.56999969482422,2014-03-04
26.5049991607666,2014-03-05
26.8700008392334,2014-03-06
26.295000076293945,2014-03-07
24.864999771118164,2014-03-10
24.78499984741211,2014-03-11
25.670000076293945,2014-03-12
24.68000030517578,2014-03-13
25.030000686645508,2014-03-14
24.885000228881836,2014-03-17
25.594999313354492,2014-03-18
25.014999389648438,2014-03-19
24.739999771118164,2014-03-20
24.7450008392334,2014-03-21
23.895000457763672,2014-03-24
23.975000381469727,2014-03-25
23.875,2014-03-26
23.5049991607666,2014-03-27
24.184999465942383,2014-03-28
25.209999084472656,2014-03-31
25.704999923706055,2014-04-01
26.084999084472656,2014-04-02
26.440000534057617,2014-04-03
25.010000228881836,2014-04-04
25.125,2014-04-07
27.739999771118164,2014-04-08
27.924999237060547,2014-04-09
27.014999389648438,2014-04-10
26.915000915527344,2014-04-11
27.184999465942383,2014-04-14
25.415000915527344,2014-04-15
25.934999465942383,2014-04-16
25.93000030517578,2014-04-17
26.045000076293945,2014-04-21
26.114999771118164,2014-04-22
25.110000610351562,2014-04-23
24.30500030517578,2014-04-24
22.739999771118164,2014-04-25
22.514999389648438,2014-04-28
23.21500015258789,2014-04-29
23.3700008392334,2014-04-30
23.75,2014-05-01
23.885000228881836,2014-05-02
24.149999618530273,2014-05-05
24.190000534057617,2014-05-06
22.834999084472656,2014-05-07
22.645000457763672,2014-05-08
24.739999771118164,2014-05-09
25.520000457763672,2014-05-12
25.030000686645508,2014-05-13
25.604999542236328,2014-05-14
25.6200008392334,2014-05-15
26.030000686645508,2014-05-16
26.950000762939453,2014-05-19
27.5,2014-05-20
27.579999923706055,2014-05-21
27.69499969482422,2014-05-22
28.0049991607666,2014-05-23
28.18000030517578,2014-05-27
27.420000076293945,2014-05-28
27.6299991607666,2014-05-29
27.709999084472656,2014-05-30
28.155000686645508,2014-06-02
28.5049991607666,2014-06-03
28.524999618530273,2014-06-04
28.530000686645508,2014-06-05
28.719999313354492,2014-06-06
28.584999084472656,2014-06-09
29.489999771118164,2014-06-10
29.530000686645508,2014-06-11
28.969999313354492,2014-06-12
28.625,2014-06-13
30.030000686645508,2014-06-16
30.454999923706055,2014-06-17
30.844999313354492,2014-06-18
30.155000686645508,2014-06-19
29.860000610351562,2014-06-20
29.540000915527344,2014-06-23
28.834999084472656,2014-06-24
29.625,2014-06-25
30.834999084472656,2014-06-26
30.389999389648438,2014-06-27
32.02000045776367,2014-06-30
32.61000061035156,2014-07-01
32.220001220703125,2014-07-02
32.45500183105469,2014-07-03
31.93000030517578,2014-07-07
30.584999084472656,2014-07-08
30.90999984741211,2014-07-09
30.4950008392334,2014-07-10
30.100000381469727,2014-07-11
30.670000076293945,2014-07-14
30.200000762939453,2014-07-15
30.170000076293945,2014-07-16
29.399999618530273,2014-07-17
29.645000457763672,2014-07-18
30.510000228881836,2014-07-21
30.954999923706055,2014-07-22
31.100000381469727,2014-07-23
31.110000610351562,2014-07-24
33.5,2014-07-25
33.3650016784668,2014-07-28
32.439998626708984,2014-07-29
32.16999816894531,2014-07-30
32.01499938964844,2014-07-31
31.34000015258789,2014-08-01
32.209999084472656,2014-08-04
30.7549991607666,2014-08-05
30.225000381469727,2014-08-06
33.0099983215332,2014-08-07
32.85499954223633,2014-08-08
33.81999969482422,2014-08-11
33.599998474121094,2014-08-12
33.459999084472656,2014-08-13
33.20000076293945,2014-08-14
32.96500015258789,2014-08-15
32.939998626708984,2014-08-18
33.01499938964844,2014-08-19
33.025001525878906,2014-08-20
32.724998474121094,2014-08-21
32.48500061035156,2014-08-22
32.29499816894531,2014-08-25
32.435001373291016,2014-08-26
32.15999984741211,2014-08-27
32.01499938964844,2014-08-28
32.084999084472656,2014-08-29
33.95500183105469,2014-09-02
33.415000915527344,2014-09-03
34.26499938964844,2014-09-04
34.349998474121094,2014-09-05
34.05500030517578,2014-09-08
33.125,2014-09-09
32.81999969482422,2014-09-10
32.564998626708984,2014-09-11
32.025001525878906,2014-09-12
30.475000381469727,2014-09-15
31.024999618530273,2014-09-16
30.764999389648438,2014-09-17
30.614999771118164,2014-09-18
30.315000534057617,2014-09-19
29.975000381469727,2014-09-22
29.875,2014-09-23
30.049999237060547,2014-09-24
29.665000915527344,2014-09-25
29.625,2014-09-26
28.594999313354492,2014-09-29
28.3799991607666,2014-09-30
27.950000762939453,2014-10-01
27.545000076293945,2014-10-02
27.809999465942383,2014-10-03
28.024999618530273,2014-10-06
27.514999389648438,2014-10-07
28.5,2014-10-08
27.4950008392334,2014-10-09
26.8799991607666,2014-10-10
25.684999465942383,2014-10-13
26.219999313354492,2014-10-14
27.040000915527344,2014-10-15
26.8700008392334,2014-10-16
27.235000610351562,2014-10-17
27.635000228881836,2014-10-20
28.670000076293945,2014-10-21
28.43000030517578,2014-10-22
28.5049991607666,2014-10-23
28.559999465942383,2014-10-24
27.7450008392334,2014-10-27
28.174999237060547,2014-10-28
28.05500030517578,2014-10-29
28.65999984741211,2014-10-30
29.149999618530273,2014-10-31
29.145000457763672,2014-11-03
28.829999923706055,2014-11-04
27.350000381469727,2014-11-05
27.149999618530273,2014-11-06
27.149999618530273,2014-11-07
28.225000381469727,2014-11-10
28.19499969482422,2014-11-11
28.360000610351562,2014-11-12
29.084999084472656,2014-11-13
29.69499969482422,2014-11-14
29.575000762939453,2014-11-17
29.774999618530273,2014-11-18
29.28499984741211,2014-11-19
29.125,2014-11-20
29.450000762939453,2014-11-21
29.454999923706055,2014-11-24
29.229999542236328,2014-11-25
26.75,2014-11-26
27.040000915527344,2014-11-28
24.790000915527344,2014-12-01
23.959999084472656,2014-12-02
24.045000076293945,2014-12-03
23.600000381469727,2014-12-04
22.454999923706055,2014-12-05
22.0,2014-12-08
21.975000381469727,2014-12-09
21.59000015258789,2014-12-10
21.510000228881836,2014-12-11
22.670000076293945,2014-12-12
21.639999389648438,2014-12-15
20.579999923706055,2014-12-16
21.334999084472656,2014-12-17
22.03499984741211,2014-12-18
22.600000381469727,2014-12-19
22.584999084472656,2014-12-22
22.559999465942383,2014-12-23
22.5,2014-12-24
22.68000030517578,2014-12-26
22.545000076293945,2014-12-29
22.559999465942383,2014-12-30
22.75,2014-12-31
22.610000610351562,2015-01-02
22.290000915527344,2015-01-05
22.579999923706055,2015-01-06
22.934999465942383,2015-01-07
23.270000457763672,2015-01-08
23.405000686645508,2015-01-09
23.155000686645508,2015-01-12
23.2450008392334,2015-01-13
23.020000457763672,2015-01-14
22.825000762939453,2015-01-15
23.03499984741211,2015-01-16
23.260000228881836,2015-01-20
24.424999237060547,2015-01-21
24.735000610351562,2015-01-22
25.049999237060547,2015-01-23
24.760000228881836,2015-01-26
24.700000762939453,2015-01-27
