EXR,Date
16.21929359436035,2011-12-28
16.319538116455078,2011-12-29
16.19256019592285,2011-12-30
16.30617904663086,2012-01-03
16.03885841369629,2012-01-04
16.299489974975586,2012-01-05
16.30617904663086,2012-01-06
16.2326602935791,2012-01-09
16.49997329711914,2012-01-10
16.379690170288086,2012-01-11
16.373001098632812,2012-01-12
16.379690170288086,2012-01-13
16.47324562072754,2012-01-17
16.53338623046875,2012-01-18
16.66705322265625,2012-01-19
17.01455307006836,2012-01-20
16.974456787109375,2012-01-23
16.974456787109375,2012-01-24
17.141523361206055,2012-01-25
17.241771697998047,2012-01-26
17.288551330566406,2012-01-27
17.188312530517578,2012-01-30
17.58928108215332,2012-01-31
17.636062622070312,2012-02-01
17.8632755279541,2012-02-02
18.17737579345703,2012-02-03
18.023664474487305,2012-02-06
18.224149703979492,2012-02-07
18.143953323364258,2012-02-08
17.68952178955078,2012-02-09
17.315282821655273,2012-02-10
17.823179244995117,2012-02-13
17.923423767089844,2012-02-14
17.642744064331055,2012-02-15
17.95684814453125,2012-02-16
17.883323669433594,2012-02-17
17.60264778137207,2012-02-21
17.45562744140625,2012-02-22
17.963520050048828,2012-02-23
17.809812545776367,2012-02-24
17.970205307006836,2012-02-27
17.70957374572754,2012-02-28
17.622695922851562,2012-02-29
17.783084869384766,2012-03-01
17.629377365112305,2012-03-02
17.809812545776367,2012-03-05
17.59596824645996,2012-03-06
17.783084869384766,2012-03-07
17.54250144958496,2012-03-08
17.609329223632812,2012-03-09
17.843229293823242,2012-03-12
18.22028923034668,2012-03-13
18.233762741088867,2012-03-14
18.348228454589844,2012-03-15
18.577159881591797,2012-03-16
18.785890579223633,2012-03-19
18.691625595092773,2012-03-20
18.624298095703125,2012-03-21
18.449222564697266,2012-03-22
18.772422790527344,2012-03-23
19.169689178466797,2012-03-26
19.12929344177246,2012-03-27
19.136018753051758,2012-03-28
19.183151245117188,2012-03-29
19.38515281677246,2012-03-30
19.553485870361328,2012-04-02
19.183151245117188,2012-04-03
19.142759323120117,2012-04-04
19.37841796875,2012-04-05
19.061952590942383,2012-04-09
18.503084182739258,2012-04-10
18.853219985961914,2012-04-11
19.01482391357422,2012-04-12
19.03502082824707,2012-04-13
19.452482223510742,2012-04-16
19.115819931030273,2012-04-17
19.041759490966797,2012-04-18
19.18988609313965,2012-04-19
19.58715057373047,2012-04-20
19.492887496948242,2012-04-23
19.9709529876709,2012-04-24
20.166213989257812,2012-04-25
20.280683517456055,2012-04-26
20.523082733154297,2012-04-27
20.435550689697266,2012-04-30
20.341276168823242,2012-05-01
20.64427947998047,2012-05-02
20.49614143371582,2012-05-03
20.253746032714844,2012-05-04
20.449018478393555,2012-05-07
20.401880264282227,2012-05-08
20.1796817779541,2012-05-09
20.12581443786621,2012-05-10
20.2268123626709,2012-05-11
19.816091537475586,2012-05-14
19.789152145385742,2012-05-15
19.6746826171875,2012-05-16
19.122560501098633,2012-05-17
18.934019088745117,2012-05-18
19.061952590942383,2012-05-21
18.927289962768555,2012-05-22
18.779159545898438,2012-05-23
18.940759658813477,2012-05-24
19.00809097290039,2012-05-25
19.371686935424805,2012-05-29
18.87342643737793,2012-05-30
19.095623016357422,2012-05-31
18.651227951049805,2012-06-01
18.73202133178711,2012-06-04
19.041759490966797,2012-06-05
19.506357192993164,2012-06-06
19.297622680664062,2012-06-07
19.513086318969727,2012-06-08
18.940759658813477,2012-06-11
19.297622680664062,2012-06-12
19.223037719726562,2012-06-13
19.609525680541992,2012-06-14
19.7926082611084,2012-06-15
19.765485763549805,2012-06-18
19.94856071472168,2012-06-19
20.07061195373535,2012-06-20
19.690895080566406,2012-06-21
19.609525680541992,2012-06-22
19.77226448059082,2012-06-25
19.7926082611084,2012-06-26
19.65699577331543,2012-06-27
19.88753890991211,2012-06-28
20.748672485351562,2012-06-29
20.74189567565918,2012-07-02
20.918184280395508,2012-07-03
20.701208114624023,2012-07-05
20.97921371459961,2012-07-06
21.094482421875,2012-07-09
20.863943099975586,2012-07-10
20.816476821899414,2012-07-11
21.135168075561523,2012-07-12
21.358924865722656,2012-07-13
21.460636138916016,2012-07-16
21.84713363647461,2012-07-17
21.786113739013672,2012-07-18
21.603031158447266,2012-07-19
21.57590675354004,2012-07-20
21.34536361694336,2012-07-23
21.270780563354492,2012-07-24
21.365713119506836,2012-07-25
21.65727424621582,2012-07-26
21.840349197387695,2012-07-27
21.745420455932617,2012-07-30
22.19972038269043,2012-07-31
22.308216094970703,2012-08-01
22.55909538269043,2012-08-02
22.6811466217041,2012-08-03
22.525197982788086,2012-08-06
22.477724075317383,2012-08-07
22.36245346069336,2012-08-08
22.348896026611328,2012-08-09
22.342117309570312,2012-08-10
22.355684280395508,2012-08-13
22.50484848022461,2012-08-14
22.823535919189453,2012-08-15
22.932024002075195,2012-08-16
22.78963851928711,2012-08-17
22.782854080200195,2012-08-20
22.660804748535156,2012-08-21
22.6201229095459,2012-08-22
22.50484848022461,2012-08-23
22.586219787597656,2012-08-24
22.796417236328125,2012-08-27
22.95236587524414,2012-08-28
23.087982177734375,2012-08-29
23.081207275390625,2012-08-30
23.128665924072266,2012-08-31
23.2032527923584,2012-09-04
23.060861587524414,2012-09-05
23.250722885131836,2012-09-06
23.250722885131836,2012-09-07
23.182918548583984,2012-09-10
23.149005889892578,2012-09-11
23.115110397338867,2012-09-12
23.565269470214844,2012-09-13
23.776708602905273,2012-09-14
23.497058868408203,2012-09-17
23.19013023376465,2012-09-18
23.094640731811523,2012-09-19
22.7877140045166,2012-09-20
22.705875396728516,2012-09-21
22.692224502563477,2012-09-24
22.617197036743164,2012-09-25
22.664945602416992,2012-09-26
22.75360870361328,2012-09-27
22.678586959838867,2012-09-28
22.4603214263916,2012-10-01
22.514888763427734,2012-10-02
22.69904899597168,2012-10-03
22.808177947998047,2012-10-04
23.05371856689453,2012-10-05
23.121929168701172,2012-10-08
23.19013023376465,2012-10-09
23.27880096435547,2012-10-10
23.15603256225586,2012-10-11
23.14920997619629,2012-10-12
23.401578903198242,2012-10-15
23.319726943969727,2012-10-16
23.121929168701172,2012-10-17
22.96505355834961,2012-10-18
22.808177947998047,2012-10-19
22.705875396728516,2012-10-22
22.671762466430664,2012-10-23
22.739973068237305,2012-10-24
22.589914321899414,2012-10-25
22.576269149780273,2012-10-26
23.52434539794922,2012-10-31
23.688045501708984,2012-11-01
23.81763458251953,2012-11-02
23.769880294799805,2012-11-05
23.797161102294922,2012-11-06
24.131376266479492,2012-11-07
24.015424728393555,2012-11-08
24.069990158081055,2012-11-09
24.035886764526367,2012-11-12
24.097280502319336,2012-11-13
23.653940200805664,2012-11-14
23.60619354248047,2012-11-15
23.408395767211914,2012-11-16
24.035886764526367,2012-11-19
24.308713912963867,2012-11-20
24.458772659301758,2012-11-21
24.547443389892578,2012-11-23
24.5269718170166,2012-11-26
24.247337341308594,2012-11-27
24.151838302612305,2012-11-28
24.192768096923828,2012-11-29
23.974506378173828,2012-11-30
24.424671173095703,2012-12-03
24.30190086364746,2012-12-04
23.96086311340332,2012-12-05
24.180692672729492,2012-12-06
24.2012996673584,2012-12-07
24.407381057739258,2012-12-10
24.187559127807617,2012-12-11
24.125730514526367,2012-12-12
24.07077407836914,2012-12-13
24.139467239379883,2012-12-14
24.373035430908203,2012-12-17
24.57225227355957,2012-12-18
24.812686920166016,2012-12-19
24.963815689086914,2012-12-20
24.750856399536133,2012-12-21
24.7989444732666,2012-12-24
24.757726669311523,2012-12-26
24.83328628540039,2012-12-27
24.613468170166016,2012-12-28
24.99815559387207,2012-12-31
25.31416130065918,2013-01-02
25.520248413085938,2013-01-03
25.64389419555664,2013-01-04
25.691980361938477,2013-01-07
25.520248413085938,2013-01-08
25.973636627197266,2013-01-09
25.966758728027344,2013-01-10
25.85684585571289,2013-01-11
25.85684585571289,2013-01-14
25.904939651489258,2013-01-15
26.0491886138916,2013-01-16
26.220937728881836,2013-01-17
26.468246459960938,2013-01-18
26.502586364746094,2013-01-22
26.385805130004883,2013-01-23
26.75675392150879,2013-01-24
27.01093292236328,2013-01-25
26.9216251373291,2013-01-28
27.23762321472168,2013-01-29
27.203275680541992,2013-01-30
27.368144989013672,2013-01-31
27.752845764160156,2013-02-01
27.752845764160156,2013-02-04
27.581096649169922,2013-02-05
27.58795738220215,2013-02-06
27.45745849609375,2013-02-07
27.67039680480957,2013-02-08
27.759706497192383,2013-02-11
27.71848487854004,2013-02-12
27.519277572631836,2013-02-13
27.162050247192383,2013-02-14
26.58501625061035,2013-02-15
26.44762420654297,2013-02-19
26.378942489624023,2013-02-20
25.98050308227539,2013-02-21
26.186580657958984,2013-02-22
25.547731399536133,2013-02-25
25.616418838500977,2013-02-26
25.781282424926758,2013-02-27
25.71945571899414,2013-02-28
25.7744140625,2013-03-01
26.406414031982422,2013-03-04
27.10710334777832,2013-03-05
26.90788459777832,2013-03-06
26.811710357666016,2013-03-07
26.935367584228516,2013-03-08
26.69493293762207,2013-03-11
26.729272842407227,2013-03-12
26.35591697692871,2013-03-13
26.35591697692871,2013-03-14
26.362834930419922,2013-03-15
26.55643081665039,2013-03-18
26.418148040771484,2013-03-19
26.7154541015625,2013-03-20
26.56334686279297,2013-03-21
27.026569366455078,2013-03-22
27.06114959716797,2013-03-25
27.30313491821289,2013-03-26
27.23399543762207,2013-03-27
27.151031494140625,2013-03-28
27.268558502197266,2013-04-01
27.386112213134766,2013-04-02
27.095718383789062,2013-04-03
27.30313491821289,2013-04-04
27.482900619506836,2013-04-05
27.738710403442383,2013-04-08
28.022178649902344,2013-04-09
28.40937042236328,2013-04-10
28.685924530029297,2013-04-11
28.720491409301758,2013-04-12
28.264171600341797,2013-04-15
28.831119537353516,2013-04-16
28.485414505004883,2013-04-17
28.49924659729004,2013-04-18
29.045446395874023,2013-04-19
28.706663131713867,2013-04-22
28.79654884338379,2013-04-23
28.94173812866211,2013-04-24
28.81728744506836,2013-04-25
29.031625747680664,2013-04-26
29.7022647857666,2013-04-29
30.130937576293945,2013-04-30
30.061798095703125,2013-05-01
30.42131805419922,2013-05-02
30.4697265625,2013-05-03
30.608003616333008,2013-05-06
30.552684783935547,2013-05-07
30.580347061157227,2013-05-08
30.59416961669922,2013-05-09
30.22773551940918,2013-05-10
30.310707092285156,2013-05-13
30.310707092285156,2013-05-14
30.64946746826172,2013-05-15
30.442054748535156,2013-05-16
30.746288299560547,2013-05-17
30.71170997619629,2013-05-20
31.07813835144043,2013-05-21
30.15168571472168,2013-05-22
29.992664337158203,2013-05-23
30.034135818481445,2013-05-24
29.78523063659668,2013-05-28
29.16988754272461,2013-05-29
29.3773136138916,2013-05-30
28.962480545043945,2013-05-31
29.2044734954834,2013-06-03
28.927907943725586,2013-06-04
28.969392776489258,2013-06-05
29.536340713500977,2013-06-06
29.674623489379883,2013-06-07
29.43954086303711,2013-06-10
29.114591598510742,2013-06-11
28.625965118408203,2013-06-12
29.29607391357422,2013-06-13
29.53340721130371,2013-06-14
29.90335464477539,2013-06-17
30.503664016723633,2013-06-18
29.379831314086914,2013-06-19
28.26299285888672,2013-06-20
29.233247756958008,2013-06-21
28.79349708557129,2013-06-24
29.100616455078125,2013-06-25
29.205331802368164,2013-06-26
29.505483627319336,2013-06-27
29.26814842224121,2013-06-28
29.142518997192383,2013-07-01
30.105791091918945,2013-07-02
29.882417678833008,2013-07-03
29.819597244262695,2013-07-05
29.910322189331055,2013-07-08
30.175586700439453,2013-07-09
29.770727157592773,2013-07-10
30.426870346069336,2013-07-11
30.343114852905273,2013-07-12
30.573453903198242,2013-07-15
30.489704132080078,2013-07-16
30.629301071166992,2013-07-17
30.71306037902832,2013-07-18
30.999263763427734,2013-07-19
31.13886070251465,2013-07-22
30.936426162719727,2013-07-23
30.238405227661133,2013-07-24
30.32914924621582,2013-07-25
30.133691787719727,2013-07-26
30.14068031311035,2013-07-29
29.82657814025879,2013-07-30
29.351913452148438,2013-07-31
30.203495025634766,2013-08-01
29.805631637573242,2013-08-02
30.350095748901367,2013-08-05
30.29425621032715,2013-08-06
30.11973762512207,2013-08-07
30.217464447021484,2013-08-08
30.517620086669922,2013-08-09
30.27330780029297,2013-08-12
30.112754821777344,2013-08-13
30.32914924621582,2013-08-14
29.428699493408203,2013-08-15
28.737653732299805,2013-08-16
28.36770248413086,2013-08-19
29.18439483642578,2013-08-20
29.05177116394043,2013-08-21
29.344942092895508,2013-08-22
29.707908630371094,2013-08-23
29.470582962036133,2013-08-26
28.91216278076172,2013-08-27
28.870275497436523,2013-08-28
28.97498321533203,2013-08-29
28.779531478881836,2013-08-30
28.221118927001953,2013-09-03
28.48636817932129,2013-09-04
28.625965118408203,2013-09-05
29.3170108795166,2013-09-06
29.81261444091797,2013-09-09
30.252365112304688,2013-09-10
30.692127227783203,2013-09-11
30.600542068481445,2013-09-12
31.030248641967773,2013-09-13
31.164098739624023,2013-09-16
31.11477279663086,2013-09-17
32.43910217285156,2013-09-18
32.904029846191406,2013-09-19
32.81950759887695,2013-09-20
32.629310607910156,2013-09-23
32.23482131958008,2013-09-24
32.60113525390625,2013-09-25
32.78428268432617,2013-09-26
32.41093444824219,2013-09-27
32.227783203125,2013-09-30
32.946319580078125,2013-10-01
32.7067985534668,2013-10-02
32.192562103271484,2013-10-03
32.40389633178711,2013-10-04
32.45319747924805,2013-10-07
32.24187088012695,2013-10-08
32.06576919555664,2013-10-09
33.03788375854492,2013-10-10
33.6436882019043,2013-10-11
33.30555725097656,2013-10-14
33.150596618652344,2013-10-15
33.714141845703125,2013-10-16
34.24246597290039,2013-10-17
34.11565399169922,2013-10-18
33.93251419067383,2013-10-21
33.78457260131836,2013-10-22
34.06635284423828,2013-10-23
33.960689544677734,2013-10-24
34.27063751220703,2013-10-25
34.22836685180664,2013-10-28
33.33373260498047,2013-10-29
32.54478073120117,2013-10-30
32.396854400634766,2013-10-31
32.48841857910156,2013-11-01
32.92517852783203,2013-11-04
31.91077995300293,2013-11-05
31.75581169128418,2013-11-06
30.74142837524414,2013-11-07
29.980649948120117,2013-11-08
30.14970588684082,2013-11-11
30.10039520263672,2013-11-12
30.276508331298828,2013-11-13
30.32581901550293,2013-11-14
30.19902229309082,2013-11-15
29.565031051635742,2013-11-18
28.804248809814453,2013-11-19
28.71970558166504,2013-11-20
29.036710739135742,2013-11-21
29.452327728271484,2013-11-22
29.572072982788086,2013-11-25
29.290311813354492,2013-11-26
29.76226234436035,2013-11-27
29.52981185913086,2013-11-29
29.46640396118164,2013-12-02
29.452327728271484,2013-12-03
29.311437606811523,2013-12-04
29.670705795288086,2013-12-05
29.910207748413086,2013-12-06
29.8467960357666,2013-12-09
29.6566104888916,2013-12-10
28.96675682067871,2013-12-11
28.74628257751465,2013-12-12
28.796064376831055,2013-12-13
28.988080978393555,2013-12-16
29.229887008666992,2013-12-17
29.741962432861328,2013-12-18
29.9055233001709,2013-12-19
30.318010330200195,2013-12-20
30.06910514831543,2013-12-23
29.997982025146484,2013-12-24
29.891294479370117,2013-12-26
29.848630905151367,2013-12-27
30.090425491333008,2013-12-30
29.962413787841797,2013-12-31
29.72062110900879,2014-01-02
29.933969497680664,2014-01-03
30.061983108520508,2014-01-06
29.96953010559082,2014-01-07
29.848630905151367,2014-01-08
30.218448638916016,2014-01-09
30.986534118652344,2014-01-10
30.794513702392578,2014-01-13
31.27100372314453,2014-01-14
31.75461769104004,2014-01-15
31.56260108947754,2014-01-16
31.278120040893555,2014-01-17
31.3776798248291,2014-01-21
31.228336334228516,2014-01-22
31.313674926757812,2014-01-23
31.00786590576172,2014-01-24
31.04342269897461,2014-01-27
31.75461769104004,2014-01-28
31.747501373291016,2014-01-29
32.252445220947266,2014-01-30
32.47291564941406,2014-01-31
31.56969451904297,2014-02-03
32.273780822753906,2014-02-04
32.20976638793945,2014-02-05
32.423133850097656,2014-02-06
32.728939056396484,2014-02-07
33.36190414428711,2014-02-10
33.51836013793945,2014-02-11
33.51836013793945,2014-02-12
33.696163177490234,2014-02-13
33.568145751953125,2014-02-14
33.77439498901367,2014-02-18
33.7815055847168,2014-02-19
33.745941162109375,2014-02-20
33.85972595214844,2014-02-21
33.81706237792969,2014-02-24
33.973514556884766,2014-02-25
34.36466979980469,2014-02-26
34.15132141113281,2014-02-27
34.91939926147461,2014-02-28
34.65627670288086,2014-03-03
35.28211212158203,2014-03-04
35.28923034667969,2014-03-05
34.954959869384766,2014-03-06
34.30067825317383,2014-03-07
34.322017669677734,2014-03-10
35.026084899902344,2014-03-11
35.291378021240234,2014-03-12
35.21967315673828,2014-03-13
35.320064544677734,2014-03-14
34.76795959472656,2014-03-17
34.81098175048828,2014-03-18
34.09396743774414,2014-03-19
33.99359893798828,2014-03-20
34.4166374206543,2014-03-21
34.12982177734375,2014-03-24
34.35209274291992,2014-03-25
34.09396743774414,2014-03-26
34.12982177734375,2014-03-27
34.4166374206543,2014-03-28
34.78229904174805,2014-03-31
35.456298828125,2014-04-01
35.07626724243164,2014-04-02
34.689090728759766,2014-04-03
34.59588623046875,2014-04-04
34.4166374206543,2014-04-07
34.43096923828125,2014-04-08
34.588706970214844,2014-04-09
34.53135299682617,2014-04-10
34.18000793457031,2014-04-11
34.78947830200195,2014-04-14
35.320064544677734,2014-04-15
35.70008087158203,2014-04-16
35.82913589477539,2014-04-17
36.044246673583984,2014-04-21
36.32387161254883,2014-04-22
36.1661376953125,2014-04-23
36.438594818115234,2014-04-24
36.20915985107422,2014-04-25
36.51747131347656,2014-04-28
36.89749526977539,2014-04-29
37.52128982543945,2014-04-30
37.36355209350586,2014-05-01
37.38505935668945,2014-05-02
37.06241226196289,2014-05-05
36.890323638916016,2014-05-06
37.26316452026367,2014-05-07
36.875972747802734,2014-05-08
36.96919250488281,2014-05-09
37.32053756713867,2014-05-12
36.804283142089844,2014-05-13
36.70389938354492,2014-05-14
36.739742279052734,2014-05-15
37.191471099853516,2014-05-16
37.37788391113281,2014-05-19
37.29185485839844,2014-05-20
37.1556282043457,2014-05-21
37.01221466064453,2014-05-22
37.2559928894043,2014-05-23
37.79375457763672,2014-05-27
37.471099853515625,2014-05-28
37.506954193115234,2014-05-29
37.5356330871582,2014-05-30
37.643192291259766,2014-06-02
37.54998016357422,2014-06-03
37.772247314453125,2014-06-04
38.804744720458984,2014-06-05
38.45341110229492,2014-06-06
38.43907165527344,2014-06-09
38.345855712890625,2014-06-10
38.476070404052734,2014-06-11
38.20840835571289,2014-06-12
38.43989181518555,2014-06-13
37.96971893310547,2014-06-16
38.24457550048828,2014-06-17
38.562870025634766,2014-06-18
39.26454162597656,2014-06-19
39.184974670410156,2014-06-20
38.70030975341797,2014-06-23
38.61351776123047,2014-06-24
38.476070404052734,2014-06-25
38.497779846191406,2014-06-26
38.5918083190918,2014-06-27
38.51947784423828,2014-06-30
38.66414260864258,2014-07-01
38.65690612792969,2014-07-02
38.43989181518555,2014-07-03
38.382022857666016,2014-07-07
38.36033248901367,2014-07-08
38.316925048828125,2014-07-09
38.35309600830078,2014-07-10
38.338626861572266,2014-07-11
38.729248046875,2014-07-14
38.53392791748047,2014-07-15
38.46883010864258,2014-07-16
38.24457550048828,2014-07-17
38.88114547729492,2014-07-18
38.53392791748047,2014-07-21
38.69308090209961,2014-07-22
38.736480712890625,2014-07-23
38.77988052368164,2014-07-24
38.34585189819336,2014-07-25
38.497779846191406,2014-07-28
38.29522705078125,2014-07-29
38.367557525634766,2014-07-30
37.419952392578125,2014-07-31
37.608028411865234,2014-08-01
37.65141296386719,2014-08-04
37.43441390991211,2014-08-05
37.629722595214844,2014-08-06
37.730987548828125,2014-08-07
38.092681884765625,2014-08-08
38.476070404052734,2014-08-11
38.570098876953125,2014-08-12
38.989662170410156,2014-08-13
39.01859664916992,2014-08-14
38.95348358154297,2014-08-15
39.31516647338867,2014-08-18
39.37303924560547,2014-08-19
39.4887809753418,2014-08-20
39.112632751464844,2014-08-21
38.64243698120117,2014-08-22
38.078208923339844,2014-08-25
38.13608169555664,2014-08-26
38.15055465698242,2014-08-27
38.13608169555664,2014-08-28
38.121612548828125,2014-08-29
38.60627746582031,2014-09-02
38.93901824951172,2014-09-03
38.85221862792969,2014-09-04
39.293479919433594,2014-09-05
39.28623962402344,2014-09-08
39.03307342529297,2014-09-09
38.461605072021484,2014-09-10
38.388614654541016,2014-09-11
37.001956939697266,2014-09-12
36.71002197265625,2014-09-15
37.36686706542969,2014-09-16
37.76826477050781,2014-09-17
37.57121658325195,2014-09-18
37.54931640625,2014-09-19
37.279293060302734,2014-09-22
37.1771125793457,2014-09-23
37.12602996826172,2014-09-24
36.96546936035156,2014-09-25
37.6150016784668,2014-09-26
37.78286361694336,2014-09-29
37.636905670166016,2014-09-30
37.52742004394531,2014-10-01
37.72447967529297,2014-10-02
37.73177719116211,2014-10-03
37.96532440185547,2014-10-06
37.644195556640625,2014-10-07
38.54917907714844,2014-10-08
38.811912536621094,2014-10-09
38.965179443359375,2014-10-10
39.1184196472168,2014-10-13
40.22776412963867,2014-10-14
40.09639358520508,2014-10-15
40.30073165893555,2014-10-16
40.00882339477539,2014-10-17
40.48321533203125,2014-10-20
41.05247497558594,2014-10-21
41.081661224365234,2014-10-22
41.31520080566406,2014-10-23
41.01597213745117,2014-10-24
41.41008377075195,2014-10-27
41.57794189453125,2014-10-28
41.36629104614258,2014-10-29
41.483055114746094,2014-10-30
42.44641876220703,2014-10-31
42.92809295654297,2014-11-03
42.687259674072266,2014-11-04
42.73105239868164,2014-11-05
42.53400421142578,2014-11-06
42.490211486816406,2014-11-07
42.80403518676758,2014-11-10
42.621585845947266,2014-11-11
42.25668716430664,2014-11-12
42.665382385253906,2014-11-13
42.19098663330078,2014-11-14
42.1763801574707,2014-11-17
42.50480270385742,2014-11-18
41.74578857421875,2014-11-19
41.64361572265625,2014-11-20
42.24938201904297,2014-11-21
42.45372772216797,2014-11-24
42.78943634033203,2014-11-25
43.27112579345703,2014-11-26
43.256526947021484,2014-11-28
43.125160217285156,2014-12-01
43.468170166015625,2014-12-02
43.876869201660156,2014-12-03
43.876869201660156,2014-12-04
43.380592346191406,2014-12-05
43.533851623535156,2014-12-08
43.74549865722656,2014-12-09
43.3368034362793,2014-12-10
43.37358474731445,2014-12-11
42.873355865478516,2014-12-12
42.262760162353516,2014-12-15
42.15243148803711,2014-12-16
43.13082504272461,2014-12-17
43.366233825683594,2014-12-18
43.30002212524414,2014-12-19
43.976806640625,2014-12-22
43.7266960144043,2014-12-23
43.5869255065918,2014-12-24
43.66048812866211,2014-12-26
44.06509780883789,2014-12-29
44.01359558105469,2014-12-30
43.138187408447266,2014-12-31
43.35886764526367,2015-01-02
44.315216064453125,2015-01-05
45.278900146484375,2015-01-06
45.93362045288086,2015-01-07
46.62514114379883,2015-01-08
46.448577880859375,2015-01-09
47.11065673828125,2015-01-12
47.16215896606445,2015-01-13
47.655025482177734,2015-01-14
48.125850677490234,2015-01-15
49.067474365234375,2015-01-16
48.75850296020508,2015-01-20
48.65550231933594,2015-01-21
49.25139236450195,2015-01-22
48.92033767700195,2015-01-23
49.08954620361328,2015-01-26
49.18518829345703,2015-01-27
49.45735549926758,2015-01-28
49.575069427490234,2015-01-29
48.55252456665039,2015-01-30
48.662879943847656,2015-02-02
49.04540252685547,2015-02-03
49.04540252685547,2015-02-04
50.00174331665039,2015-02-05
48.67758560180664,2015-02-06
48.147911071777344,2015-02-09
47.97871780395508,2015-02-10
47.7359619140625,2015-02-11
48.295047760009766,2015-02-12
48.05963897705078,2015-02-13
47.59617614746094,2015-02-17
48.147911071777344,2015-02-18
46.90467834472656,2015-02-19
48.236202239990234,2015-02-20
48.6040153503418,2015-02-23
48.08171463012695,2015-02-24
48.80263900756836,2015-02-25
48.147911071777344,2015-02-26
48.39068603515625,2015-02-27
48.912986755371094,2015-03-02
48.72172546386719,2015-03-03
48.044925689697266,2015-03-04
48.44218063354492,2015-03-05
47.243072509765625,2015-03-06
47.324005126953125,2015-03-09
47.044456481933594,2015-03-10
47.088600158691406,2015-03-11
48.11129379272461,2015-03-12
47.93342590332031,2015-03-13
48.21504211425781,2015-03-16
48.25210189819336,2015-03-17
49.319244384765625,2015-03-18
49.600868225097656,2015-03-19
51.2979621887207,2015-03-20
51.35723876953125,2015-03-23
50.70509338378906,2015-03-24
49.756492614746094,2015-03-25
49.83802032470703,2015-03-26
49.6379280090332,2015-03-27
50.586524963378906,2015-03-30
50.075164794921875,2015-03-31
49.90471267700195,2015-04-01
50.2974967956543,2015-04-02
50.69028854370117,2015-04-06
50.19374084472656,2015-04-07
50.549461364746094,2015-04-08
49.5860481262207,2015-04-09
49.7120361328125,2015-04-10
49.57122039794922,2015-04-13
49.630523681640625,2015-04-14
48.99318313598633,2015-04-15
49.067291259765625,2015-04-16
48.77825927734375,2015-04-17
49.07470703125,2015-04-20
49.56381607055664,2015-04-21
49.630523681640625,2015-04-22
49.89730453491211,2015-04-23
50.10480880737305,2015-04-24
49.49711990356445,2015-04-27
49.541595458984375,2015-04-28
48.23727035522461,2015-04-29
48.85979080200195,2015-04-30
49.304439544677734,2015-05-01
49.44524002075195,2015-05-04
48.65970230102539,2015-05-05
48.592987060546875,2015-05-06
49.64534378051758,2015-05-07
50.77177810668945,2015-05-08
50.43088150024414,2015-05-11
51.0682258605957,2015-05-12
50.801429748535156,2015-05-13
52.298439025878906,2015-05-14
53.521202087402344,2015-05-15
53.076568603515625,2015-05-18
52.72084045410156,2015-05-19
52.62451171875,2015-05-20
52.2169075012207,2015-05-21
52.45404815673828,2015-05-22
52.32806396484375,2015-05-26
52.58744812011719,2015-05-27
52.350311279296875,2015-05-28
51.898231506347656,2015-05-29
52.10573196411133,2015-06-01
51.26091003417969,2015-06-02
50.54204559326172,2015-06-03
50.112220764160156,2015-06-04
49.34890365600586,2015-06-05
49.230316162109375,2015-06-08
48.785667419433594,2015-06-09
49.31185531616211,2015-06-10
50.171722412109375,2015-06-11
50.24648666381836,2015-06-12
50.171722412109375,2015-06-15
51.19609069824219,2015-06-16
51.323211669921875,2015-06-17
52.00362014770508,2015-06-18
51.517608642578125,2015-06-19
50.95682907104492,2015-06-22
50.216583251953125,2015-06-23
49.536163330078125,2015-06-24
48.908084869384766,2015-06-25
49.08006286621094,2015-06-26
48.63142776489258,2015-06-29
48.76601028442383,2015-06-30
49.96984100341797,2015-07-01
50.40352249145508,2015-07-02
50.336219787597656,2015-07-06
51.24843215942383,2015-07-07
51.4503173828125,2015-07-08
51.517608642578125,2015-07-09
52.02606964111328,2015-07-10
52.115779876708984,2015-07-13
52.01857376098633,2015-07-14
52.01857376098633,2015-07-15
52.61674880981445,2015-07-16
52.467201232910156,2015-07-17
52.923309326171875,2015-07-20
52.549461364746094,2015-07-21
53.020511627197266,2015-07-22
52.97563934326172,2015-07-23
53.072853088378906,2015-07-24
53.21492385864258,2015-07-27
53.0803337097168,2015-07-28
53.19996643066406,2015-07-29
54.45614242553711,2015-07-30
54.97206115722656,2015-07-31
55.644996643066406,2015-08-03
55.56272888183594,2015-08-04
55.846885681152344,2015-08-05
56.3328857421875,2015-08-06
56.60207748413086,2015-08-07
56.302978515625,2015-08-10
56.90862274169922,2015-08-11
57.34979248046875,2015-08-12
57.76103973388672,2015-08-13
58.65827560424805,2015-08-14
58.84523010253906,2015-08-17
58.71809768676758,2015-08-18
58.65827560424805,2015-08-19
58.23208999633789,2015-08-20
57.22267532348633,2015-08-21
54.00001907348633,2015-08-24
52.36252212524414,2015-08-25
53.91777420043945,2015-08-26
55.21131896972656,2015-08-27
55.42815399169922,2015-08-28
54.94215393066406,2015-08-31
54.2019157409668,2015-09-01
55.00945281982422,2015-09-02
54.807559967041016,2015-09-03
53.40184783935547,2015-09-04
54.64308166503906,2015-09-08
53.7607536315918,2015-09-09
53.81310272216797,2015-09-10
55.01179122924805,2015-09-11
55.072105407714844,2015-09-14
