NOC,Date
27.30121421813965,2002-12-18
27.442983627319336,2002-12-19
27.6165828704834,2002-12-20
28.35437774658203,2002-12-23
28.57138442993164,2002-12-24
28.351486206054688,2002-12-26
28.331226348876953,2002-12-27
28.17209815979004,2002-12-30
28.065044403076172,2002-12-31
28.875173568725586,2003-01-02
28.759445190429688,2003-01-03
29.05744171142578,2003-01-06
28.473005294799805,2003-01-07
28.423809051513672,2003-01-08
28.600305557250977,2003-01-09
28.591625213623047,2003-01-10
28.36885643005371,2003-01-13
28.26470184326172,2003-01-14
28.007183074951172,2003-01-15
28.030317306518555,2003-01-16
27.573171615600586,2003-01-17
27.370662689208984,2003-01-21
25.95871925354004,2003-01-22
26.647335052490234,2003-01-23
26.112062454223633,2003-01-24
25.573915481567383,2003-01-27
26.5778865814209,2003-01-28
26.820924758911133,2003-01-29
26.52870750427246,2003-01-30
26.447694778442383,2003-01-31
26.71387481689453,2003-02-03
26.930864334106445,2003-02-04
26.745702743530273,2003-02-05
26.470842361450195,2003-02-06
26.52870750427246,2003-02-07
26.563432693481445,2003-02-10
26.444780349731445,2003-02-11
26.401412963867188,2003-02-12
26.444780349731445,2003-02-13
26.667579650878906,2003-02-14
26.557641983032227,2003-02-18
26.991634368896484,2003-02-19
26.407190322875977,2003-02-20
26.398508071899414,2003-02-21
25.689647674560547,2003-02-24
25.67807388305664,2003-02-25
25.44951057434082,2003-02-26
25.286739349365234,2003-02-27
25.19954490661621,2003-02-28
25.17628288269043,2003-03-03
25.362314224243164,2003-03-04
24.342113494873047,2003-03-05
24.432226181030273,2003-03-06
24.04564666748047,2003-03-07
23.615489959716797,2003-03-10
22.961511611938477,2003-03-11
23.167890548706055,2003-03-12
23.560256958007812,2003-03-13
24.531042098999023,2003-03-14
25.045486450195312,2003-03-17
25.042577743530273,2003-03-18
25.417526245117188,2003-03-19
24.690902709960938,2003-03-20
23.935203552246094,2003-03-21
24.539756774902344,2003-03-24
24.347919464111328,2003-03-25
24.324689865112305,2003-03-26
24.908891677856445,2003-03-27
25.129777908325195,2003-03-28
24.937963485717773,2003-03-31
25.362314224243164,2003-04-01
25.286739349365234,2003-04-02
25.135595321655273,2003-04-03
24.19969940185547,2003-04-04
24.414772033691406,2003-04-07
24.327587127685547,2003-04-08
24.313060760498047,2003-04-09
23.653261184692383,2003-04-10
23.316104888916016,2003-04-11
23.612573623657227,2003-04-14
23.725936889648438,2003-04-15
23.816030502319336,2003-04-16
24.356651306152344,2003-04-17
24.618228912353516,2003-04-21
25.170480728149414,2003-04-22
25.251867294311523,2003-04-23
25.036781311035156,2003-04-24
24.833322525024414,2003-04-25
25.15013885498047,2003-04-28
25.95233154296875,2003-04-29
25.5628604888916,2003-04-30
25.45532989501953,2003-05-01
26.109281539916992,2003-05-02
25.72271156311035,2003-05-05
25.87676239013672,2003-05-06
25.89710235595703,2003-05-07
25.5919132232666,2003-05-08
25.809904098510742,2003-05-09
26.31854248046875,2003-05-12
26.609216690063477,2003-05-13
26.7109375,2003-05-14
26.449331283569336,2003-05-15
26.4202823638916,2003-05-16
25.777935028076172,2003-05-19
25.6238956451416,2003-05-20
25.26057243347168,2003-05-21
25.315807342529297,2003-05-22
25.888383865356445,2003-05-23
25.565771102905273,2003-05-27
25.432056427001953,2003-05-28
25.15884780883789,2003-05-29
25.608530044555664,2003-05-30
25.61145782470703,2003-06-02
25.491731643676758,2003-06-03
25.19972801208496,2003-06-04
25.109209060668945,2003-06-05
24.93692970275879,2003-06-06
24.38212013244629,2003-06-09
24.855180740356445,2003-06-10
25.4216365814209,2003-06-11
25.547208786010742,2003-06-12
25.115036010742188,2003-06-13
25.439176559448242,2003-06-16
25.1676082611084,2003-06-17
25.447917938232422,2003-06-18
25.576412200927734,2003-06-19
25.915132522583008,2003-06-20
25.742855072021484,2003-06-23
25.798324584960938,2003-06-24
25.561811447143555,2003-06-25
25.322368621826172,2003-06-26
25.059574127197266,2003-06-27
25.196815490722656,2003-06-30
25.754535675048828,2003-07-01
25.696130752563477,2003-07-02
25.132564544677734,2003-07-03
25.11212730407715,2003-07-07
25.310686111450195,2003-07-08
25.155925750732422,2003-07-09
25.608530044555664,2003-07-10
25.74576759338379,2003-07-11
25.696130752563477,2003-07-14
25.62313461303711,2003-07-15
25.477140426635742,2003-07-16
25.217248916625977,2003-07-17
26.002735137939453,2003-07-18
25.65233039855957,2003-07-21
26.0202579498291,2003-07-22
25.812931060791016,2003-07-23
25.155925750732422,2003-07-24
25.433330535888672,2003-07-25
26.969263076782227,2003-07-28
26.980939865112305,2003-07-29
27.02765655517578,2003-07-30
26.934215545654297,2003-07-31
26.823261260986328,2003-08-01
26.7911319732666,2003-08-04
26.57213020324707,2003-08-05
26.575048446655273,2003-08-06
26.744417190551758,2003-08-07
26.560449600219727,2003-08-08
26.668495178222656,2003-08-11
26.756101608276367,2003-08-12
26.62177848815918,2003-08-13
27.14446449279785,2003-08-14
27.150306701660156,2003-08-15
27.807292938232422,2003-08-18
28.05548858642578,2003-08-19
27.512388229370117,2003-08-20
28.35626983642578,2003-08-21
27.69342803955078,2003-08-22
27.512388229370117,2003-08-25
27.856943130493164,2003-08-26
27.649621963500977,2003-08-27
27.836509704589844,2003-08-28
27.99777603149414,2003-08-29
28.047624588012695,2003-09-02
28.144392013549805,2003-09-03
27.93619728088379,2003-09-04
27.645904541015625,2003-09-05
27.857032775878906,2003-09-08
27.593122482299805,2003-09-09
27.21193504333496,2003-09-10
27.250041961669922,2003-09-11
27.294023513793945,2003-09-12
27.522735595703125,2003-09-15
27.810110092163086,2003-09-16
27.78373146057129,2003-09-17
27.716278076171875,2003-09-18
27.340938568115234,2003-09-19
26.827789306640625,2003-09-22
25.79267120361328,2003-09-23
25.217939376831055,2003-09-24
24.9012451171875,2003-09-25
25.26192283630371,2003-09-26
25.41147232055664,2003-09-29
25.282451629638672,2003-09-30
25.596202850341797,2003-10-01
25.332304000854492,2003-10-02
25.349891662597656,2003-10-03
25.173946380615234,2003-10-06
25.302978515625,2003-10-07
25.12703514099121,2003-10-08
25.288314819335938,2003-10-09
25.09185218811035,2003-10-10
25.042003631591797,2003-10-13
25.259002685546875,2003-10-14
25.071319580078125,2003-10-15
24.851409912109375,2003-10-16
25.31470489501953,2003-10-17
25.344036102294922,2003-10-20
25.37921905517578,2003-10-21
25.182758331298828,2003-10-22
25.417333602905273,2003-10-23
25.48772621154785,2003-10-24
25.47011375427246,2003-10-27
25.657793045043945,2003-10-28
26.496440887451172,2003-10-29
26.387935638427734,2003-10-30
26.214933395385742,2003-10-31
26.182687759399414,2003-11-03
26.018455505371094,2003-11-04
26.074176788330078,2003-11-05
25.77508544921875,2003-11-06
26.1123046875,2003-11-07
26.082971572875977,2003-11-10
26.211986541748047,2003-11-11
26.44365119934082,2003-11-12
26.804330825805664,2003-11-13
26.73689079284668,2003-11-14
26.60198974609375,2003-11-17
26.563867568969727,2003-11-18
26.939228057861328,2003-11-19
27.206052780151367,2003-11-20
27.343870162963867,2003-11-21
27.288166046142578,2003-11-24
27.214855194091797,2003-11-25
27.367992401123047,2003-11-26
27.279632568359375,2003-11-28
27.217790603637695,2003-12-01
26.967470169067383,2003-12-02
27.05876350402832,2003-12-03
27.789125442504883,2003-12-04
27.40627098083496,2003-12-05
27.771451950073242,2003-12-08
27.444561004638672,2003-12-09
27.482839584350586,2003-12-10
27.515249252319336,2003-12-11
27.524084091186523,2003-12-12
27.01459312438965,2003-12-15
27.347368240356445,2003-12-16
27.335596084594727,2003-12-17
27.444561004638672,2003-12-18
27.391563415527344,2003-12-19
27.521141052246094,2003-12-22
27.25607681274414,2003-12-23
27.72728157043457,2003-12-24
27.821517944335938,2003-12-26
27.989389419555664,2003-12-29
27.96877098083496,2003-12-30
28.154315948486328,2003-12-31
27.883371353149414,2004-01-02
28.004106521606445,2004-01-05
28.157249450683594,2004-01-06
28.425264358520508,2004-01-07
28.531259536743164,2004-01-08
28.53717613220215,2004-01-09
28.56661605834961,2004-01-12
28.728588104248047,2004-01-13
29.081985473632812,2004-01-14
29.076093673706055,2004-01-15
29.535520553588867,2004-01-16
29.45011329650879,2004-01-20
29.662151336669922,2004-01-21
29.544349670410156,2004-01-22
29.33820915222168,2004-01-23
29.768171310424805,2004-01-26
29.47073745727539,2004-01-27
29.114376068115234,2004-01-28
29.067270278930664,2004-01-29
28.481210708618164,2004-01-30
28.917064666748047,2004-02-02
28.861116409301758,2004-02-03
29.185062408447266,2004-02-04
29.77701187133789,2004-02-05
30.221704483032227,2004-02-06
30.20992660522461,2004-02-09
30.354230880737305,2004-02-10
30.607505798339844,2004-02-11
30.525039672851562,2004-02-12
30.525039672851562,2004-02-13
30.689971923828125,2004-02-17
30.56332778930664,2004-02-18
30.687021255493164,2004-02-19
30.692909240722656,2004-02-20
30.021448135375977,2004-02-23
29.550241470336914,2004-02-24
30.027341842651367,2004-02-25
29.991851806640625,2004-02-26
29.894289016723633,2004-02-27
30.207685470581055,2004-03-01
29.50992774963379,2004-03-02
29.418275833129883,2004-03-03
28.886091232299805,2004-03-04
28.92451286315918,2004-03-05
28.614076614379883,2004-03-08
28.72349739074707,2004-03-09
28.948184967041016,2004-03-10
28.560863494873047,2004-03-11
28.516511917114258,2004-03-12
28.708698272705078,2004-03-15
28.54607391357422,2004-03-16
28.584514617919922,2004-03-17
28.63477325439453,2004-03-18
28.513551712036133,2004-03-19
28.818090438842773,2004-03-22
28.747119903564453,2004-03-23
28.75894546508789,2004-03-24
28.66730308532715,2004-03-25
28.676162719726562,2004-03-26
28.619993209838867,2004-03-29
28.871305465698242,2004-03-30
29.098962783813477,2004-03-31
29.081226348876953,2004-04-01
29.365055084228516,2004-04-02
29.864717483520508,2004-04-05
29.95045280456543,2004-04-06
29.811519622802734,2004-04-07
29.74053955078125,2004-04-08
29.814472198486328,2004-04-12
29.708019256591797,2004-04-13
29.787845611572266,2004-04-14
29.64594268798828,2004-04-15
29.787845611572266,2004-04-16
29.270431518554688,2004-04-19
28.886091232299805,2004-04-20
29.0220947265625,2004-04-21
29.713939666748047,2004-04-22
29.459667205810547,2004-04-23
29.308870315551758,2004-04-26
29.421226501464844,2004-04-27
29.09305191040039,2004-04-28
29.214263916015625,2004-04-29
29.344369888305664,2004-04-30
29.55131721496582,2004-05-03
29.44489097595215,2004-05-04
29.6252384185791,2004-05-05
29.595680236816406,2004-05-06
29.527673721313477,2004-05-07
29.122631072998047,2004-05-10
28.812179565429688,2004-05-11
29.261579513549805,2004-05-12
29.527673721313477,2004-05-13
29.4774112701416,2004-05-14
29.25270652770996,2004-05-17
29.545412063598633,2004-05-18
29.50697135925293,2004-05-19
29.539644241333008,2004-05-20
29.717866897583008,2004-05-21
29.768360137939453,2004-05-24
30.442623138427734,2004-05-25
30.371328353881836,2004-05-26
30.89113426208496,2004-05-27
30.632719039916992,2004-05-28
30.698060989379883,2004-06-01
30.97133445739746,2004-06-02
30.86144256591797,2004-06-03
30.88519287109375,2004-06-04
31.188167572021484,2004-06-07
31.22677993774414,2004-06-08
31.15251350402832,2004-06-09
31.27727508544922,2004-06-10
31.17925262451172,2004-06-14
31.17034912109375,2004-06-15
31.538663864135742,2004-06-16
31.318857192993164,2004-06-17
31.517860412597656,2004-06-18
31.20006561279297,2004-06-21
31.247581481933594,2004-06-22
31.592119216918945,2004-06-23
31.48520851135254,2004-06-24
31.497072219848633,2004-06-25
31.36638069152832,2004-06-28
31.75251579284668,2004-06-29
31.901042938232422,2004-06-30
31.895105361938477,2004-07-01
31.62777328491211,2004-07-02
31.75251579284668,2004-07-06
32.168357849121094,2004-07-07
32.114898681640625,2004-07-08
32.376277923583984,2004-07-09
32.489139556884766,2004-07-12
32.10301208496094,2004-07-13
31.81192970275879,2004-07-14
31.716882705688477,2004-07-15
31.94854736328125,2004-07-16
32.007957458496094,2004-07-19
32.34064865112305,2004-07-20
32.376277923583984,2004-07-21
31.722814559936523,2004-07-22
31.65745735168457,2004-07-23
31.609933853149414,2004-07-26
31.64558219909668,2004-07-27
31.901042938232422,2004-07-28
31.33669662475586,2004-07-29
31.247581481933594,2004-07-30
31.895105361938477,2004-08-02
31.48520851135254,2004-08-03
31.69905662536621,2004-08-04
31.514890670776367,2004-08-05
30.825786590576172,2004-08-06
30.706981658935547,2004-08-09
30.89113426208496,2004-08-10
30.843612670898438,2004-08-11
30.178260803222656,2004-08-12
30.326770782470703,2004-08-13
30.58222198486328,2004-08-16
30.558456420898438,2004-08-17
30.45152473449707,2004-08-18
30.41588020324707,2004-08-19
30.540637969970703,2004-08-20
30.504989624023438,2004-08-23
30.600034713745117,2004-08-24
30.86144256591797,2004-08-25
30.82563591003418,2004-08-26
30.807722091674805,2004-08-27
30.634679794311523,2004-08-30
30.819660186767578,2004-08-31
30.730154037475586,2004-09-01
30.79578971862793,2004-09-02
30.640647888183594,2004-09-03
30.67049217224121,2004-09-07
30.217004776000977,2004-09-08
30.115550994873047,2004-09-09
29.966388702392578,2004-09-10
30.199094772338867,2004-09-13
30.8494930267334,2004-09-14
30.909170150756836,2004-09-15
31.201549530029297,2004-09-16
31.73262596130371,2004-09-17
31.553607940673828,2004-09-20
31.857929229736328,2004-09-21
31.42234230041504,2004-09-22
31.32088279724121,2004-09-23
31.79229164123535,2004-09-24
31.79229164123535,2004-09-27
31.899696350097656,2004-09-28
31.816150665283203,2004-09-29
31.82211685180664,2004-09-30
32.04289627075195,2004-10-01
31.58344268798828,2004-10-04
31.661020278930664,2004-10-05
31.571510314941406,2004-10-06
31.344755172729492,2004-10-07
31.11800765991211,2004-10-08
31.010608673095703,2004-10-11
31.02851104736328,2004-10-12
30.82563591003418,2004-10-13
30.49146270751953,2004-10-14
30.65258026123047,2004-10-15
30.211029052734375,2004-10-18
29.942523956298828,2004-10-19
29.847042083740234,2004-10-20
30.097658157348633,2004-10-21
29.95444107055664,2004-10-22
29.799314498901367,2004-10-25
30.258764266967773,2004-10-26
30.879335403442383,2004-10-27
31.171722412109375,2004-10-28
30.879335403442383,2004-10-29
31.28508758544922,2004-11-01
30.819660186767578,2004-11-02
32.0727424621582,2004-11-03
32.08467102050781,2004-11-04
32.102561950683594,2004-11-05
32.5262336730957,2004-11-08
32.46059799194336,2004-11-09
32.63364028930664,2004-11-10
32.8245849609375,2004-11-11
32.90214920043945,2004-11-12
32.93198776245117,2004-11-15
33.16470718383789,2004-11-16
33.67787170410156,2004-11-17
33.6301383972168,2004-11-18
33.480953216552734,2004-11-19
33.61222457885742,2004-11-22
33.88672637939453,2004-11-23
33.87472915649414,2004-11-24
33.71297073364258,2004-11-26
33.82680130004883,2004-11-29
33.7489128112793,2004-11-30
34.060455322265625,2004-12-01
34.21622085571289,2004-12-02
34.43791198730469,2004-12-03
34.59968185424805,2004-12-06
34.1982536315918,2004-12-07
33.0059928894043,2004-12-08
33.0718994140625,2004-12-09
33.5212516784668,2004-12-10
34.03050231933594,2004-12-13
34.120357513427734,2004-12-14
34.162296295166016,2004-12-15
34.59968185424805,2004-12-16
34.09040069580078,2004-12-17
33.88672637939453,2004-12-20
33.49727249145508,2004-12-21
33.86872863769531,2004-12-22
33.88672637939453,2004-12-23
33.52723693847656,2004-12-27
33.5931282043457,2004-12-28
32.72439193725586,2004-12-29
32.80827331542969,2004-12-30
32.56862258911133,2004-12-31
32.143253326416016,2005-01-03
31.45424461364746,2005-01-04
31.93356704711914,2005-01-05
31.849679946899414,2005-01-06
31.783769607543945,2005-01-07
31.705900192260742,2005-01-10
31.604022979736328,2005-01-11
31.84368896484375,2005-01-12
31.42430305480957,2005-01-13
31.538124084472656,2005-01-14
31.574068069458008,2005-01-18
31.1367130279541,2005-01-19
30.77722930908203,2005-01-20
30.86111068725586,2005-01-21
30.72931480407715,2005-01-24
30.705339431762695,2005-01-25
30.933015823364258,2005-01-26
31.21460723876953,2005-01-27
31.016881942749023,2005-01-28
31.082801818847656,2005-01-31
31.154691696166992,2005-02-01
31.358386993408203,2005-02-02
31.262540817260742,2005-02-03
31.31045913696289,2005-02-04
31.813705444335938,2005-02-07
31.693904876708984,2005-02-08
31.268524169921875,2005-02-09
31.574068069458008,2005-02-10
32.18518829345703,2005-02-11
32.50273132324219,2005-02-14
32.33496856689453,2005-02-15
32.346961975097656,2005-02-16
31.939544677734375,2005-02-17
31.783769607543945,2005-02-18
31.202617645263672,2005-02-22
31.256542205810547,2005-02-23
31.50326156616211,2005-02-24
31.840261459350586,2005-02-25
31.83424949645996,2005-02-28
32.35177230834961,2005-03-01
32.255496978759766,2005-03-02
32.159210205078125,2005-03-03
32.42999267578125,2005-03-04
32.53230285644531,2005-03-07
33.06789016723633,2005-03-08
32.646663665771484,2005-03-09
32.64064407348633,2005-03-10
32.67073059082031,2005-03-11
32.73692321777344,2005-03-14
32.50825119018555,2005-03-15
31.894420623779297,2005-03-16
31.49724769592285,2005-03-17
31.521312713623047,2005-03-18
31.593530654907227,2005-03-21
31.539377212524414,2005-03-22
31.76201629638672,2005-03-23
32.08098220825195,2005-03-24
32.30363845825195,2005-03-28
31.960620880126953,2005-03-29
32.59248352050781,2005-03-30
32.48415756225586,2005-03-31
32.61656188964844,2005-04-01
32.779052734375,2005-04-04
33.2845344543457,2005-04-05
33.51923751831055,2005-04-06
33.886314392089844,2005-04-07
33.62757110595703,2005-04-08
33.8502082824707,2005-04-11
33.886314392089844,2005-04-12
33.69977569580078,2005-04-13
33.2845344543457,2005-04-14
32.839229583740234,2005-04-15
32.646663665771484,2005-04-18
32.2976188659668,2005-04-19
32.225406646728516,2005-04-20
32.64064407348633,2005-04-21
32.478153228759766,2005-04-22
32.688777923583984,2005-04-25
32.42999267578125,2005-04-26
32.19532012939453,2005-04-27
32.634605407714844,2005-04-28
33.0016975402832,2005-04-29
33.27851867675781,2005-05-02
33.12206268310547,2005-05-03
33.39887619018555,2005-05-04
33.17622756958008,2005-05-05
33.489139556884766,2005-05-06
33.62757110595703,2005-05-09
33.1401252746582,2005-05-10
33.03782653808594,2005-05-11
32.79106521606445,2005-05-12
32.34575271606445,2005-05-13
32.411956787109375,2005-05-16
32.69479751586914,2005-05-17
32.730899810791016,2005-05-18
32.81515121459961,2005-05-19
33.26648712158203,2005-05-20
33.374813079833984,2005-05-23
33.615535736083984,2005-05-24
33.236412048339844,2005-05-25
33.46616744995117,2005-05-26
33.52661895751953,2005-05-27
33.68987274169922,2005-05-31
33.47219467163086,2005-06-01
33.63543701171875,2005-06-02
33.61125564575195,2005-06-03
33.701961517333984,2005-06-06
33.59312057495117,2005-06-07
33.48428726196289,2005-06-08
34.08892059326172,2005-06-09
34.227996826171875,2005-06-10
34.32473373413086,2005-06-13
34.064735412597656,2005-06-14
34.11914825439453,2005-06-15
34.07684326171875,2005-06-16
34.101036071777344,2005-06-17
33.937767028808594,2005-06-20
33.701961517333984,2005-06-21
33.84103012084961,2005-06-22
33.45405578613281,2005-06-23
33.11548614501953,2005-06-24
33.01268768310547,2005-06-27
33.659637451171875,2005-06-28
33.69590377807617,2005-06-29
33.40568923950195,2005-06-30
33.44801712036133,2005-07-01
33.272674560546875,2005-07-05
32.98243713378906,2005-07-06
33.133609771728516,2005-07-07
33.23035430908203,2005-07-08
33.43593215942383,2005-07-11
33.30292510986328,2005-07-12
33.43593215942383,2005-07-13
33.46616744995117,2005-07-14
33.671722412109375,2005-07-15
33.20616912841797,2005-07-18
33.133609771728516,2005-07-19
33.52058029174805,2005-07-20
34.04658126831055,2005-07-21
34.02241134643555,2005-07-22
34.20379638671875,2005-07-25
34.348915100097656,2005-07-26
34.282405853271484,2005-07-27
33.96800231933594,2005-07-28
33.52661895751953,2005-07-29
33.54475784301758,2005-08-01
33.429874420166016,2005-08-02
33.58707809448242,2005-08-03
33.71405029296875,2005-08-04
33.50848388671875,2005-08-05
33.417781829833984,2005-08-08
33.37545394897461,2005-08-09
33.20616912841797,2005-08-10
33.2424430847168,2005-08-11
33.369407653808594,2005-08-12
33.7080078125,2005-08-15
33.804752349853516,2005-08-16
33.61125564575195,2005-08-17
33.69590377807617,2005-08-18
33.67776870727539,2005-08-19
34.05263137817383,2005-08-22
33.96800231933594,2005-08-23
33.68987274169922,2005-08-24
33.83565139770508,2005-08-25
33.744537353515625,2005-08-26
33.99967956542969,2005-08-29
33.951087951660156,2005-08-30
34.072566986083984,2005-08-31
34.042198181152344,2005-09-01
34.56460189819336,2005-09-02
34.6496467590332,2005-09-06
34.82582473754883,2005-09-07
35.026302337646484,2005-09-08
35.15385055541992,2005-09-09
34.74684143066406,2005-09-12
34.115089416503906,2005-09-13
34.017906188964844,2005-09-14
33.9875373840332,2005-09-15
34.2122688293457,2005-09-16
33.932861328125,2005-09-19
33.8842658996582,2005-09-20
33.039878845214844,2005-09-21
32.71185302734375,2005-09-22
32.64503860473633,2005-09-23
32.62681579589844,2005-09-26
32.602516174316406,2005-09-27
32.79082107543945,2005-09-28
32.71185302734375,2005-09-29
33.015586853027344,2005-09-30
32.730072021484375,2005-10-03
32.71792221069336,2005-10-04
32.784751892089844,2005-10-05
32.888023376464844,2005-10-06
32.83334732055664,2005-10-07
32.48709487915039,2005-10-10
31.903915405273438,2005-10-11
31.952518463134766,2005-10-12
32.20158767700195,2005-10-13
32.40813446044922,2005-10-14
32.815128326416016,2005-10-17
32.56606674194336,2005-10-18
33.59874725341797,2005-10-19
32.69363021850586,2005-10-20
32.031490325927734,2005-10-21
32.742225646972656,2005-10-24
32.14692687988281,2005-10-25
32.04364013671875,2005-10-26
31.788494110107422,2005-10-27
32.86371612548828,2005-10-28
32.590362548828125,2005-10-31
32.875858306884766,2005-11-01
32.924468994140625,2005-11-02
33.11885452270508,2005-11-03
33.50156784057617,2005-11-04
33.58052444458008,2005-11-07
33.34968566894531,2005-11-08
33.86603546142578,2005-11-09
33.896400451660156,2005-11-10
33.7263069152832,2005-11-11
34.115089416503906,2005-11-14
34.09687423706055,2005-11-15
34.455257415771484,2005-11-16
34.3945198059082,2005-11-17
34.078651428222656,2005-11-18
34.406673431396484,2005-11-21
34.5706901550293,2005-11-22
34.47304153442383,2005-11-23
34.71715545654297,2005-11-25
34.6317138671875,2005-11-28
34.93683624267578,2005-11-29
35.01005935668945,2005-11-30
35.25416564941406,2005-12-01
35.09550094604492,2005-12-02
35.09550094604492,2005-12-05
35.3518180847168,2005-12-06
35.27857208251953,2005-12-07
35.4555549621582,2005-12-08
35.79118347167969,2005-12-09
35.705745697021484,2005-12-12
36.03528594970703,2005-12-13
36.206153869628906,2005-12-14
36.309906005859375,2005-12-15
36.09022521972656,2005-12-16
35.62643051147461,2005-12-19
35.88273620605469,2005-12-20
36.1512451171875,2005-12-21
36.242774963378906,2005-12-22
36.27939987182617,2005-12-23
36.309906005859375,2005-12-27
36.41364669799805,2005-12-28
36.535701751708984,2005-12-29
36.68216323852539,2005-12-30
36.38922882080078,2006-01-03
36.65165328979492,2006-01-04
36.71265411376953,2006-01-05
37.01168441772461,2006-01-06
37.19477462768555,2006-01-09
37.34732437133789,2006-01-10
37.487674713134766,2006-01-11
37.43886184692383,2006-01-12
37.18866729736328,2006-01-13
37.03611755371094,2006-01-17
36.840824127197266,2006-01-18
36.99340057373047,2006-01-19
36.82251739501953,2006-01-20
37.078834533691406,2006-01-23
37.88434600830078,2006-01-24
37.73790740966797,2006-01-25
38.32984161376953,2006-01-26
38.2443962097168,2006-01-27
37.85385513305664,2006-01-30
37.91486358642578,2006-01-31
38.44576644897461,2006-02-01
38.14067077636719,2006-02-02
38.25661087036133,2006-02-03
38.592247009277344,2006-02-06
38.775306701660156,2006-02-07
38.43357467651367,2006-02-08
39.0194091796875,2006-02-09
39.23298645019531,2006-02-10
39.20250701904297,2006-02-13
39.7761344909668,2006-02-14
39.727325439453125,2006-02-15
39.98360824584961,2006-02-16
40.099552154541016,2006-02-17
39.84935760498047,2006-02-21
40.19719314575195,2006-02-22
40.00115203857422,2006-02-23
40.39324951171875,2006-02-24
40.142059326171875,2006-02-27
39.272056579589844,2006-02-28
39.54164123535156,2006-03-01
40.00727462768555,2006-03-02
40.3074836730957,2006-03-03
39.68867874145508,2006-03-06
39.835723876953125,2006-03-07
40.013397216796875,2006-03-08
40.191070556640625,2006-03-09
41.01817321777344,2006-03-10
41.22648620605469,2006-03-13
41.6063232421875,2006-03-14
42.07195281982422,2006-03-15
42.366058349609375,2006-03-16
42.78265380859375,2006-03-17
42.543731689453125,2006-03-20
42.531463623046875,2006-03-21
42.77653884887695,2006-03-22
42.34152603149414,2006-03-23
42.07195281982422,2006-03-24
41.980072021484375,2006-03-27
41.62472915649414,2006-03-28
42.07195281982422,2006-03-29
41.771759033203125,2006-03-30
41.839149475097656,2006-03-31
41.667606353759766,2006-04-03
42.39054489135742,2006-04-04
42.53757858276367,2006-04-05
42.433441162109375,2006-04-06
42.4395751953125,2006-04-07
42.586605072021484,2006-04-10
42.21287155151367,2006-04-11
41.66147994995117,2006-04-12
41.86366271972656,2006-04-13
42.18223571777344,2006-04-17
42.74589157104492,2006-04-18
43.046112060546875,2006-04-19
43.2176628112793,2006-04-20
43.16252517700195,2006-04-21
43.6403923034668,2006-04-24
42.310916900634766,2006-04-25
41.69212341308594,2006-04-26
41.465415954589844,2006-04-27
40.98754119873047,2006-04-28
41.20811080932617,2006-05-01
41.23261260986328,2006-05-02
41.465415954589844,2006-05-03
41.459293365478516,2006-05-04
41.76563262939453,2006-05-05
42.016815185546875,2006-05-08
41.790138244628906,2006-05-09
41.667606353759766,2006-05-10
41.4715461730957,2006-05-11
40.84661865234375,2006-05-12
40.99979019165039,2006-05-15
40.8282470703125,2006-05-16
40.301353454589844,2006-05-17
40.37487030029297,2006-05-18
40.72409439086914,2006-05-19
41.33062744140625,2006-05-22
40.35648727416992,2006-05-23
40.264591217041016,2006-05-24
40.22151565551758,2006-05-25
40.14765930175781,2006-05-26
39.91377639770508,2006-05-30
39.80914306640625,2006-05-31
39.876834869384766,2006-06-01
40.0368537902832,2006-06-02
39.88916778564453,2006-06-05
39.48292541503906,2006-06-06
39.13826370239258,2006-06-07
39.29829025268555,2006-06-08
39.31060791015625,2006-06-09
38.713584899902344,2006-06-12
38.781288146972656,2006-06-13
38.301212310791016,2006-06-14
38.787445068359375,2006-06-15
38.781288146972656,2006-06-16
38.4550895690918,2006-06-19
38.313541412353516,2006-06-20
38.559722900390625,2006-06-21
38.52893829345703,2006-06-22
38.32583236694336,2006-06-23
38.2642707824707,2006-06-26
38.32583236694336,2006-06-27
38.38737487792969,2006-06-28
39.427555084228516,2006-06-29
39.427555084228516,2006-06-30
39.59373092651367,2006-07-03
39.13826370239258,2006-07-05
39.32905960083008,2006-07-06
38.8059196472168,2006-07-07
39.32905960083008,2006-07-10
39.85221862792969,2006-07-11
39.6860237121582,2006-07-12
39.532169342041016,2006-07-13
39.37213134765625,2006-07-14
39.04594421386719,2006-07-17
39.02748107910156,2006-07-18
40.5354118347168,2006-07-19
40.184593200683594,2006-07-20
40.30766296386719,2006-07-21
40.54772186279297,2006-07-24
41.175498962402344,2006-07-25
41.193965911865234,2006-07-26
40.596946716308594,2006-07-27
40.51693344116211,2006-07-28
40.73849868774414,2006-07-31
40.63387680053711,2006-08-01
40.473846435546875,2006-08-02
39.987640380859375,2006-08-03
39.91377639770508,2006-08-04
39.48292541503906,2006-08-07
39.74759292602539,2006-08-08
39.57526397705078,2006-08-09
39.944541931152344,2006-08-10
39.85221862792969,2006-08-11
40.086097717285156,2006-08-14
40.46770095825195,2006-08-15
40.66465759277344,2006-08-16
40.836997985839844,2006-08-17
40.621578216552734,2006-08-18
40.54155349731445,2006-08-21
40.52925109863281,2006-08-22
40.60309982299805,2006-08-23
40.72058868408203,2006-08-24
40.43616485595703,2006-08-25
40.74531173706055,2006-08-28
40.800960540771484,2006-08-29
41.17191696166992,2006-08-30
41.30795669555664,2006-08-31
