DLTR,Date
19.8700008392334,2010-04-15
19.963333129882812,2010-04-16
19.733333587646484,2010-04-19
19.883333206176758,2010-04-20
20.15333366394043,2010-04-21
20.463333129882812,2010-04-22
20.876667022705078,2010-04-23
20.593332290649414,2010-04-26
20.40999984741211,2010-04-27
20.27666664123535,2010-04-28
20.746667861938477,2010-04-29
20.239999771118164,2010-04-30
20.40999984741211,2010-05-03
20.440000534057617,2010-05-04
20.383333206176758,2010-05-05
19.96666717529297,2010-05-06
19.57666778564453,2010-05-07
20.1200008392334,2010-05-10
20.266666412353516,2010-05-11
20.469999313354492,2010-05-12
20.010000228881836,2010-05-13
19.96666717529297,2010-05-14
19.93000030517578,2010-05-17
19.803333282470703,2010-05-18
19.889999389648438,2010-05-19
20.559999465942383,2010-05-20
20.34666633605957,2010-05-21
20.876667022705078,2010-05-24
21.14666748046875,2010-05-25
20.676666259765625,2010-05-26
20.843332290649414,2010-05-27
20.863332748413086,2010-05-28
20.56333351135254,2010-06-01
20.676666259765625,2010-06-02
20.81999969482422,2010-06-03
20.31333351135254,2010-06-04
20.113332748413086,2010-06-07
20.30666732788086,2010-06-08
20.469999313354492,2010-06-09
20.873332977294922,2010-06-10
21.020000457763672,2010-06-11
20.920000076293945,2010-06-14
21.333332061767578,2010-06-15
21.176666259765625,2010-06-16
21.190000534057617,2010-06-17
21.00666618347168,2010-06-18
21.016666412353516,2010-06-21
20.683332443237305,2010-06-22
20.886667251586914,2010-06-23
20.89666748046875,2010-06-24
21.0049991607666,2010-06-25
20.93000030517578,2010-06-28
20.8700008392334,2010-06-29
20.815000534057617,2010-06-30
21.174999237060547,2010-07-01
21.540000915527344,2010-07-02
21.46500015258789,2010-07-06
20.80500030517578,2010-07-07
20.924999237060547,2010-07-08
20.700000762939453,2010-07-09
20.684999465942383,2010-07-12
20.815000534057617,2010-07-13
21.030000686645508,2010-07-14
21.290000915527344,2010-07-15
21.200000762939453,2010-07-16
20.780000686645508,2010-07-19
21.170000076293945,2010-07-20
20.979999542236328,2010-07-21
21.405000686645508,2010-07-22
21.71500015258789,2010-07-23
22.094999313354492,2010-07-26
22.0049991607666,2010-07-27
21.96500015258789,2010-07-28
21.719999313354492,2010-07-29
22.15999984741211,2010-07-30
22.114999771118164,2010-08-02
21.649999618530273,2010-08-03
21.600000381469727,2010-08-04
21.375,2010-08-05
21.014999389648438,2010-08-06
21.5,2010-08-09
21.299999237060547,2010-08-10
21.125,2010-08-11
21.260000228881836,2010-08-12
21.15999984741211,2010-08-13
21.010000228881836,2010-08-16
20.520000457763672,2010-08-17
20.90999984741211,2010-08-18
21.93000030517578,2010-08-19
22.309999465942383,2010-08-20
22.065000534057617,2010-08-23
22.174999237060547,2010-08-24
22.40999984741211,2010-08-25
22.385000228881836,2010-08-26
22.895000457763672,2010-08-27
22.579999923706055,2010-08-30
22.635000228881836,2010-08-31
22.975000381469727,2010-09-01
23.450000762939453,2010-09-02
23.014999389648438,2010-09-03
23.165000915527344,2010-09-07
23.395000457763672,2010-09-08
23.014999389648438,2010-09-09
23.270000457763672,2010-09-10
23.440000534057617,2010-09-13
23.684999465942383,2010-09-14
24.030000686645508,2010-09-15
24.079999923706055,2010-09-16
24.190000534057617,2010-09-17
24.229999542236328,2010-09-20
24.065000534057617,2010-09-21
24.1299991607666,2010-09-22
23.764999389648438,2010-09-23
23.684999465942383,2010-09-24
24.399999618530273,2010-09-27
24.575000762939453,2010-09-28
24.69499969482422,2010-09-29
24.3799991607666,2010-09-30
24.239999771118164,2010-10-01
24.114999771118164,2010-10-04
24.530000686645508,2010-10-05
24.625,2010-10-06
24.844999313354492,2010-10-07
24.545000076293945,2010-10-08
24.989999771118164,2010-10-11
25.229999542236328,2010-10-12
25.295000076293945,2010-10-13
24.81999969482422,2010-10-14
25.040000915527344,2010-10-15
25.110000610351562,2010-10-18
25.079999923706055,2010-10-19
25.575000762939453,2010-10-20
25.700000762939453,2010-10-21
25.864999771118164,2010-10-22
25.81999969482422,2010-10-25
25.735000610351562,2010-10-26
25.600000381469727,2010-10-27
25.645000457763672,2010-10-28
25.655000686645508,2010-10-29
25.7450008392334,2010-11-01
26.174999237060547,2010-11-02
26.30500030517578,2010-11-03
26.09000015258789,2010-11-04
26.489999771118164,2010-11-05
26.344999313354492,2010-11-08
26.385000228881836,2010-11-09
26.825000762939453,2010-11-10
27.165000915527344,2010-11-11
26.774999618530273,2010-11-12
26.774999618530273,2010-11-15
26.684999465942383,2010-11-16
27.354999542236328,2010-11-17
26.905000686645508,2010-11-18
26.704999923706055,2010-11-19
27.40999984741211,2010-11-22
27.434999465942383,2010-11-23
28.045000076293945,2010-11-24
28.354999542236328,2010-11-26
27.59000015258789,2010-11-29
27.475000381469727,2010-11-30
27.959999084472656,2010-12-01
28.045000076293945,2010-12-02
28.270000457763672,2010-12-03
27.520000457763672,2010-12-06
28.280000686645508,2010-12-07
28.469999313354492,2010-12-08
27.844999313354492,2010-12-09
28.329999923706055,2010-12-10
27.924999237060547,2010-12-13
27.940000534057617,2010-12-14
27.94499969482422,2010-12-15
28.600000381469727,2010-12-16
28.68000030517578,2010-12-17
28.295000076293945,2010-12-20
28.1200008392334,2010-12-21
28.145000457763672,2010-12-22
28.385000228881836,2010-12-23
28.479999542236328,2010-12-27
28.104999542236328,2010-12-28
28.299999237060547,2010-12-29
28.19499969482422,2010-12-30
28.040000915527344,2010-12-31
28.274999618530273,2011-01-03
27.3700008392334,2011-01-04
26.040000915527344,2011-01-05
25.674999237060547,2011-01-06
25.905000686645508,2011-01-07
26.229999542236328,2011-01-10
26.014999389648438,2011-01-11
25.44499969482422,2011-01-12
25.325000762939453,2011-01-13
25.19499969482422,2011-01-14
25.170000076293945,2011-01-18
25.934999465942383,2011-01-19
25.864999771118164,2011-01-20
25.96500015258789,2011-01-21
26.174999237060547,2011-01-24
26.065000534057617,2011-01-25
25.875,2011-01-26
26.0,2011-01-27
25.4950008392334,2011-01-28
25.290000915527344,2011-01-31
25.594999313354492,2011-02-01
24.735000610351562,2011-02-02
24.6299991607666,2011-02-03
24.854999542236328,2011-02-04
24.8700008392334,2011-02-07
24.815000534057617,2011-02-08
24.829999923706055,2011-02-09
24.790000915527344,2011-02-10
25.25,2011-02-11
25.229999542236328,2011-02-14
25.469999313354492,2011-02-15
26.225000381469727,2011-02-16
26.174999237060547,2011-02-17
26.360000610351562,2011-02-18
26.084999084472656,2011-02-22
24.290000915527344,2011-02-23
25.325000762939453,2011-02-24
25.235000610351562,2011-02-25
25.15999984741211,2011-02-28
25.059999465942383,2011-03-01
25.264999389648438,2011-03-02
25.655000686645508,2011-03-03
25.989999771118164,2011-03-04
25.354999542236328,2011-03-07
25.899999618530273,2011-03-08
25.979999542236328,2011-03-09
26.18000030517578,2011-03-10
26.719999313354492,2011-03-11
27.014999389648438,2011-03-14
26.69499969482422,2011-03-15
26.834999084472656,2011-03-16
26.670000076293945,2011-03-17
27.024999618530273,2011-03-18
26.795000076293945,2011-03-21
26.81999969482422,2011-03-22
27.079999923706055,2011-03-23
27.639999389648438,2011-03-24
27.65999984741211,2011-03-25
27.5049991607666,2011-03-28
27.579999923706055,2011-03-29
28.100000381469727,2011-03-30
27.760000228881836,2011-03-31
28.360000610351562,2011-04-01
28.170000076293945,2011-04-04
28.34000015258789,2011-04-05
28.385000228881836,2011-04-06
28.454999923706055,2011-04-07
27.844999313354492,2011-04-08
28.03499984741211,2011-04-11
27.979999542236328,2011-04-12
28.2450008392334,2011-04-13
28.19499969482422,2011-04-14
28.450000762939453,2011-04-15
28.424999237060547,2011-04-18
28.165000915527344,2011-04-19
28.8700008392334,2011-04-20
28.575000762939453,2011-04-21
28.46500015258789,2011-04-25
28.540000915527344,2011-04-26
29.059999465942383,2011-04-27
28.709999084472656,2011-04-28
28.75,2011-04-29
29.010000228881836,2011-05-02
29.3700008392334,2011-05-03
29.049999237060547,2011-05-04
29.079999923706055,2011-05-05
29.03499984741211,2011-05-06
29.5049991607666,2011-05-09
30.0049991607666,2011-05-10
29.8799991607666,2011-05-11
30.760000228881836,2011-05-12
30.514999389648438,2011-05-13
30.139999389648438,2011-05-16
30.149999618530273,2011-05-17
30.665000915527344,2011-05-18
31.55500030517578,2011-05-19
31.264999389648438,2011-05-20
31.084999084472656,2011-05-23
30.9950008392334,2011-05-24
30.860000610351562,2011-05-25
31.479999542236328,2011-05-26
31.610000610351562,2011-05-27
31.8700008392334,2011-05-31
31.334999084472656,2011-06-01
31.0,2011-06-02
30.81999969482422,2011-06-03
30.75,2011-06-06
31.34000015258789,2011-06-07
31.030000686645508,2011-06-08
31.200000762939453,2011-06-09
30.875,2011-06-10
31.184999465942383,2011-06-13
31.565000534057617,2011-06-14
31.364999771118164,2011-06-15
31.360000610351562,2011-06-16
31.325000762939453,2011-06-17
32.084999084472656,2011-06-20
32.744998931884766,2011-06-21
32.64500045776367,2011-06-22
32.970001220703125,2011-06-23
32.630001068115234,2011-06-24
33.040000915527344,2011-06-27
33.494998931884766,2011-06-28
33.58000183105469,2011-06-29
33.310001373291016,2011-06-30
34.1150016784668,2011-07-01
34.61000061035156,2011-07-05
34.775001525878906,2011-07-06
35.10499954223633,2011-07-07
34.939998626708984,2011-07-08
34.80500030517578,2011-07-11
34.60499954223633,2011-07-12
34.59000015258789,2011-07-13
34.459999084472656,2011-07-14
34.415000915527344,2011-07-15
33.775001525878906,2011-07-18
34.46500015258789,2011-07-19
34.2599983215332,2011-07-20
34.35499954223633,2011-07-21
34.380001068115234,2011-07-22
33.72999954223633,2011-07-25
33.59000015258789,2011-07-26
33.45500183105469,2011-07-27
33.255001068115234,2011-07-28
33.1150016784668,2011-07-29
33.314998626708984,2011-08-01
32.439998626708984,2011-08-02
33.07500076293945,2011-08-03
31.764999389648438,2011-08-04
31.40999984741211,2011-08-05
30.475000381469727,2011-08-08
32.349998474121094,2011-08-09
31.645000457763672,2011-08-10
32.709999084472656,2011-08-11
33.375,2011-08-12
33.96500015258789,2011-08-15
34.75,2011-08-16
33.23500061035156,2011-08-17
32.77000045776367,2011-08-18
32.439998626708984,2011-08-19
32.47999954223633,2011-08-22
33.2599983215332,2011-08-23
34.095001220703125,2011-08-24
33.814998626708984,2011-08-25
35.22999954223633,2011-08-26
36.90999984741211,2011-08-29
36.67499923706055,2011-08-30
35.71500015258789,2011-08-31
35.88999938964844,2011-09-01
35.60499954223633,2011-09-02
36.09000015258789,2011-09-06
35.994998931884766,2011-09-07
35.599998474121094,2011-09-08
35.154998779296875,2011-09-09
35.89500045776367,2011-09-12
36.0,2011-09-13
37.380001068115234,2011-09-14
37.6349983215332,2011-09-15
37.77000045776367,2011-09-16
38.14500045776367,2011-09-19
37.845001220703125,2011-09-20
38.0,2011-09-21
37.15999984741211,2011-09-22
37.95500183105469,2011-09-23
38.7400016784668,2011-09-26
37.85499954223633,2011-09-27
38.279998779296875,2011-09-28
37.63999938964844,2011-09-29
37.56999969482422,2011-09-30
36.84000015258789,2011-10-03
37.53499984741211,2011-10-04
38.290000915527344,2011-10-05
38.224998474121094,2011-10-06
38.84000015258789,2011-10-07
39.650001525878906,2011-10-10
40.130001068115234,2011-10-11
40.0,2011-10-12
39.650001525878906,2011-10-13
40.130001068115234,2011-10-14
39.95000076293945,2011-10-17
40.07500076293945,2011-10-18
40.22999954223633,2011-10-19
40.130001068115234,2011-10-20
40.025001525878906,2011-10-21
40.869998931884766,2011-10-24
40.540000915527344,2011-10-25
39.88999938964844,2011-10-26
39.83000183105469,2011-10-27
39.435001373291016,2011-10-28
39.97999954223633,2011-10-31
39.599998474121094,2011-11-01
39.33000183105469,2011-11-02
39.66999816894531,2011-11-03
39.60499954223633,2011-11-04
39.3849983215332,2011-11-07
39.95000076293945,2011-11-08
39.380001068115234,2011-11-09
38.935001373291016,2011-11-10
39.334999084472656,2011-11-11
39.494998931884766,2011-11-14
39.154998779296875,2011-11-15
38.025001525878906,2011-11-16
38.1349983215332,2011-11-17
37.97999954223633,2011-11-18
37.845001220703125,2011-11-21
38.54499816894531,2011-11-22
38.30500030517578,2011-11-23
38.30500030517578,2011-11-25
38.595001220703125,2011-11-28
39.86000061035156,2011-11-29
40.744998931884766,2011-11-30
41.025001525878906,2011-12-01
40.875,2011-12-02
41.7400016784668,2011-12-05
41.349998474121094,2011-12-06
41.08000183105469,2011-12-07
41.25,2011-12-08
41.275001525878906,2011-12-09
41.46500015258789,2011-12-12
40.7400016784668,2011-12-13
40.56999969482422,2011-12-14
41.03499984741211,2011-12-15
41.40999984741211,2011-12-16
40.665000915527344,2011-12-19
40.900001525878906,2011-12-20
41.38999938964844,2011-12-21
40.83000183105469,2011-12-22
41.630001068115234,2011-12-23
42.16999816894531,2011-12-27
41.95000076293945,2011-12-28
42.029998779296875,2011-12-29
41.55500030517578,2011-12-30
41.21500015258789,2012-01-03
41.29999923706055,2012-01-04
41.505001068115234,2012-01-05
41.28499984741211,2012-01-06
41.6150016784668,2012-01-09
41.349998474121094,2012-01-10
41.005001068115234,2012-01-11
41.4900016784668,2012-01-12
41.375,2012-01-13
41.97999954223633,2012-01-17
42.7599983215332,2012-01-18
42.91999816894531,2012-01-19
42.22999954223633,2012-01-20
42.89500045776367,2012-01-23
42.9900016784668,2012-01-24
42.66999816894531,2012-01-25
41.83000183105469,2012-01-26
42.31999969482422,2012-01-27
42.47999954223633,2012-01-30
42.400001525878906,2012-01-31
42.84000015258789,2012-02-01
43.01499938964844,2012-02-02
42.82500076293945,2012-02-03
42.915000915527344,2012-02-06
43.01499938964844,2012-02-07
42.63999938964844,2012-02-08
43.45000076293945,2012-02-09
43.415000915527344,2012-02-10
43.86000061035156,2012-02-13
44.25,2012-02-14
43.845001220703125,2012-02-15
43.880001068115234,2012-02-16
44.67499923706055,2012-02-17
44.005001068115234,2012-02-21
43.68000030517578,2012-02-22
44.029998779296875,2012-02-23
43.90999984741211,2012-02-24
44.20000076293945,2012-02-27
44.2599983215332,2012-02-28
44.255001068115234,2012-02-29
45.380001068115234,2012-03-01
45.310001373291016,2012-03-02
46.05500030517578,2012-03-05
45.709999084472656,2012-03-06
45.82500076293945,2012-03-07
46.28499984741211,2012-03-08
46.560001373291016,2012-03-09
46.66999816894531,2012-03-12
46.75,2012-03-13
47.08000183105469,2012-03-14
46.755001068115234,2012-03-15
46.63999938964844,2012-03-16
46.845001220703125,2012-03-19
47.095001220703125,2012-03-20
47.3650016784668,2012-03-21
47.52000045776367,2012-03-22
47.369998931884766,2012-03-23
47.90999984741211,2012-03-26
47.82500076293945,2012-03-27
47.29999923706055,2012-03-28
47.224998474121094,2012-03-29
47.244998931884766,2012-03-30
47.47999954223633,2012-04-02
47.875,2012-04-03
47.279998779296875,2012-04-04
48.07500076293945,2012-04-05
47.65999984741211,2012-04-09
46.69499969482422,2012-04-10
47.375,2012-04-11
47.95500183105469,2012-04-12
48.0099983215332,2012-04-13
48.28499984741211,2012-04-16
49.10499954223633,2012-04-17
49.27000045776367,2012-04-18
49.209999084472656,2012-04-19
49.775001525878906,2012-04-20
49.44499969482422,2012-04-23
48.375,2012-04-24
49.41999816894531,2012-04-25
49.96500015258789,2012-04-26
50.974998474121094,2012-04-27
50.83000183105469,2012-04-30
51.025001525878906,2012-05-01
51.939998626708984,2012-05-02
51.689998626708984,2012-05-03
50.935001373291016,2012-05-04
51.42499923706055,2012-05-07
50.79999923706055,2012-05-08
50.935001373291016,2012-05-09
51.125,2012-05-10
51.35499954223633,2012-05-11
49.86000061035156,2012-05-14
50.560001373291016,2012-05-15
50.650001525878906,2012-05-16
47.564998626708984,2012-05-17
47.595001220703125,2012-05-18
48.44499969482422,2012-05-21
49.05500030517578,2012-05-22
49.665000915527344,2012-05-23
50.85499954223633,2012-05-24
51.099998474121094,2012-05-25
51.099998474121094,2012-05-29
51.34000015258789,2012-05-30
51.59000015258789,2012-05-31
49.970001220703125,2012-06-01
50.994998931884766,2012-06-04
50.56999969482422,2012-06-05
52.400001525878906,2012-06-06
52.415000915527344,2012-06-07
53.36000061035156,2012-06-08
52.8650016784668,2012-06-11
53.57500076293945,2012-06-12
53.26499938964844,2012-06-13
53.95500183105469,2012-06-14
55.16999816894531,2012-06-15
56.34000015258789,2012-06-18
56.744998931884766,2012-06-19
55.56999969482422,2012-06-20
54.130001068115234,2012-06-21
54.77000045776367,2012-06-22
54.77000045776367,2012-06-25
55.4900016784668,2012-06-26
53.47999954223633,2012-06-27
52.18000030517578,2012-06-28
53.79999923706055,2012-06-29
52.130001068115234,2012-07-02
52.02000045776367,2012-07-03
54.02000045776367,2012-07-05
54.290000915527344,2012-07-06
53.0,2012-07-09
52.83000183105469,2012-07-10
51.79999923706055,2012-07-11
52.029998779296875,2012-07-12
52.77000045776367,2012-07-13
52.5099983215332,2012-07-16
53.29999923706055,2012-07-17
52.88999938964844,2012-07-18
52.66999816894531,2012-07-19
51.380001068115234,2012-07-20
50.650001525878906,2012-07-23
50.630001068115234,2012-07-24
50.13999938964844,2012-07-25
51.02000045776367,2012-07-26
51.959999084472656,2012-07-27
51.439998626708984,2012-07-30
50.34000015258789,2012-07-31
50.02000045776367,2012-08-01
50.63999938964844,2012-08-02
51.119998931884766,2012-08-03
50.9900016784668,2012-08-06
51.970001220703125,2012-08-07
52.95000076293945,2012-08-08
51.65999984741211,2012-08-09
50.720001220703125,2012-08-10
50.150001525878906,2012-08-13
50.619998931884766,2012-08-14
50.0,2012-08-15
49.11000061035156,2012-08-16
48.900001525878906,2012-08-17
48.66999816894531,2012-08-20
48.29999923706055,2012-08-21
48.95000076293945,2012-08-22
48.5,2012-08-23
49.290000915527344,2012-08-24
48.380001068115234,2012-08-27
48.400001525878906,2012-08-28
48.459999084472656,2012-08-29
48.09000015258789,2012-08-30
48.16999816894531,2012-08-31
48.189998626708984,2012-09-04
47.33000183105469,2012-09-05
48.0,2012-09-06
47.709999084472656,2012-09-07
47.40999984741211,2012-09-10
46.41999816894531,2012-09-11
46.06999969482422,2012-09-12
46.849998474121094,2012-09-13
47.20000076293945,2012-09-14
46.93000030517578,2012-09-17
46.81999969482422,2012-09-18
47.060001373291016,2012-09-19
49.40999984741211,2012-09-20
48.54999923706055,2012-09-21
49.029998779296875,2012-09-24
48.720001220703125,2012-09-25
48.380001068115234,2012-09-26
48.56999969482422,2012-09-27
48.290000915527344,2012-09-28
48.29999923706055,2012-10-01
47.630001068115234,2012-10-02
47.02000045776367,2012-10-03
46.849998474121094,2012-10-04
48.06999969482422,2012-10-05
47.27000045776367,2012-10-08
45.790000915527344,2012-10-09
46.90999984741211,2012-10-10
43.279998779296875,2012-10-11
41.11000061035156,2012-10-12
40.52000045776367,2012-10-15
40.52000045776367,2012-10-16
40.369998931884766,2012-10-17
39.36000061035156,2012-10-18
39.150001525878906,2012-10-19
38.97999954223633,2012-10-22
39.189998626708984,2012-10-23
40.2599983215332,2012-10-24
40.04999923706055,2012-10-25
39.849998474121094,2012-10-26
39.869998931884766,2012-10-31
40.380001068115234,2012-11-01
39.59000015258789,2012-11-02
39.529998779296875,2012-11-05
39.029998779296875,2012-11-06
38.83000183105469,2012-11-07
38.130001068115234,2012-11-08
37.7400016784668,2012-11-09
37.869998931884766,2012-11-12
37.709999084472656,2012-11-13
37.7599983215332,2012-11-14
39.70000076293945,2012-11-15
38.81999969482422,2012-11-16
40.45000076293945,2012-11-19
41.61000061035156,2012-11-20
41.470001220703125,2012-11-21
42.029998779296875,2012-11-23
42.18000030517578,2012-11-26
41.130001068115234,2012-11-27
41.41999816894531,2012-11-28
41.72999954223633,2012-11-29
41.7400016784668,2012-11-30
41.34000015258789,2012-12-03
41.36000061035156,2012-12-04
40.54999923706055,2012-12-05
40.38999938964844,2012-12-06
39.81999969482422,2012-12-07
39.439998626708984,2012-12-10
37.97999954223633,2012-12-11
38.650001525878906,2012-12-12
38.84000015258789,2012-12-13
38.630001068115234,2012-12-14
39.470001220703125,2012-12-17
40.2599983215332,2012-12-18
39.54999923706055,2012-12-19
39.9900016784668,2012-12-20
40.029998779296875,2012-12-21
40.04999923706055,2012-12-24
39.720001220703125,2012-12-26
39.72999954223633,2012-12-27
39.599998474121094,2012-12-28
40.560001373291016,2012-12-31
39.900001525878906,2013-01-02
39.47999954223633,2013-01-03
39.619998931884766,2013-01-04
39.959999084472656,2013-01-07
39.0099983215332,2013-01-08
38.18000030517578,2013-01-09
38.13999938964844,2013-01-10
38.119998931884766,2013-01-11
38.040000915527344,2013-01-14
38.599998474121094,2013-01-15
38.81999969482422,2013-01-16
38.97999954223633,2013-01-17
38.52000045776367,2013-01-18
39.529998779296875,2013-01-22
39.959999084472656,2013-01-23
41.060001373291016,2013-01-24
41.04999923706055,2013-01-25
40.97999954223633,2013-01-28
40.619998931884766,2013-01-29
39.810001373291016,2013-01-30
39.9900016784668,2013-01-31
40.119998931884766,2013-02-01
39.58000183105469,2013-02-04
39.59000015258789,2013-02-05
39.560001373291016,2013-02-06
39.400001525878906,2013-02-07
41.060001373291016,2013-02-08
40.959999084472656,2013-02-11
40.22999954223633,2013-02-12
39.720001220703125,2013-02-13
39.93000030517578,2013-02-14
41.119998931884766,2013-02-15
40.400001525878906,2013-02-19
40.290000915527344,2013-02-20
41.459999084472656,2013-02-21
41.88999938964844,2013-02-22
40.81999969482422,2013-02-25
41.08000183105469,2013-02-26
45.38999938964844,2013-02-27
45.189998626708984,2013-02-28
46.11000061035156,2013-03-01
46.47999954223633,2013-03-04
46.0,2013-03-05
45.470001220703125,2013-03-06
45.099998474121094,2013-03-07
45.029998779296875,2013-03-08
45.0099983215332,2013-03-11
44.63999938964844,2013-03-12
45.04999923706055,2013-03-13
44.959999084472656,2013-03-14
44.2400016784668,2013-03-15
44.90999984741211,2013-03-18
44.369998931884766,2013-03-19
46.15999984741211,2013-03-20
46.34000015258789,2013-03-21
46.84000015258789,2013-03-22
47.02000045776367,2013-03-25
48.349998474121094,2013-03-26
47.86000061035156,2013-03-27
48.43000030517578,2013-03-28
47.599998474121094,2013-04-01
47.31999969482422,2013-04-02
47.2599983215332,2013-04-03
47.66999816894531,2013-04-04
46.970001220703125,2013-04-05
47.029998779296875,2013-04-08
45.9900016784668,2013-04-09
46.119998931884766,2013-04-10
47.279998779296875,2013-04-11
47.81999969482422,2013-04-12
46.880001068115234,2013-04-15
47.72999954223633,2013-04-16
47.369998931884766,2013-04-17
47.0099983215332,2013-04-18
47.470001220703125,2013-04-19
47.709999084472656,2013-04-22
48.20000076293945,2013-04-23
48.18000030517578,2013-04-24
48.599998474121094,2013-04-25
47.95000076293945,2013-04-26
47.790000915527344,2013-04-29
47.560001373291016,2013-04-30
47.810001373291016,2013-05-01
48.41999816894531,2013-05-02
48.65999984741211,2013-05-03
48.70000076293945,2013-05-06
49.5,2013-05-07
49.38999938964844,2013-05-08
49.060001373291016,2013-05-09
49.279998779296875,2013-05-10
49.06999969482422,2013-05-13
49.15999984741211,2013-05-14
50.279998779296875,2013-05-15
49.75,2013-05-16
49.7599983215332,2013-05-17
49.470001220703125,2013-05-20
49.380001068115234,2013-05-21
48.369998931884766,2013-05-22
50.189998626708984,2013-05-23
50.2400016784668,2013-05-24
50.560001373291016,2013-05-28
49.77000045776367,2013-05-29
49.0,2013-05-30
48.040000915527344,2013-05-31
49.16999816894531,2013-06-03
48.54999923706055,2013-06-04
48.119998931884766,2013-06-05
49.279998779296875,2013-06-06
49.689998626708984,2013-06-07
49.79999923706055,2013-06-10
49.83000183105469,2013-06-11
48.560001373291016,2013-06-12
49.31999969482422,2013-06-13
49.119998931884766,2013-06-14
50.13999938964844,2013-06-17
50.599998474121094,2013-06-18
50.15999984741211,2013-06-19
49.349998474121094,2013-06-20
49.40999984741211,2013-06-21
49.619998931884766,2013-06-24
49.779998779296875,2013-06-25
49.95000076293945,2013-06-26
50.33000183105469,2013-06-27
50.84000015258789,2013-06-28
51.630001068115234,2013-07-01
51.95000076293945,2013-07-02
52.060001373291016,2013-07-03
53.0,2013-07-05
53.2599983215332,2013-07-08
52.81999969482422,2013-07-09
54.290000915527344,2013-07-10
54.16999816894531,2013-07-11
53.959999084472656,2013-07-12
53.5099983215332,2013-07-15
53.16999816894531,2013-07-16
53.099998474121094,2013-07-17
53.689998626708984,2013-07-18
53.54999923706055,2013-07-19
53.709999084472656,2013-07-22
53.13999938964844,2013-07-23
52.880001068115234,2013-07-24
52.75,2013-07-25
53.130001068115234,2013-07-26
52.939998626708984,2013-07-29
53.38999938964844,2013-07-30
53.650001525878906,2013-07-31
54.43000030517578,2013-08-01
54.380001068115234,2013-08-02
54.34000015258789,2013-08-05
54.25,2013-08-06
53.900001525878906,2013-08-07
53.29999923706055,2013-08-08
52.91999816894531,2013-08-09
52.970001220703125,2013-08-12
53.72999954223633,2013-08-13
53.02000045776367,2013-08-14
51.279998779296875,2013-08-15
50.45000076293945,2013-08-16
50.90999984741211,2013-08-19
52.0,2013-08-20
51.84000015258789,2013-08-21
53.130001068115234,2013-08-22
53.290000915527344,2013-08-23
54.119998931884766,2013-08-26
53.5099983215332,2013-08-27
53.310001373291016,2013-08-28
53.02000045776367,2013-08-29
52.70000076293945,2013-08-30
52.529998779296875,2013-09-03
54.16999816894531,2013-09-04
53.970001220703125,2013-09-05
53.45000076293945,2013-09-06
53.689998626708984,2013-09-09
54.369998931884766,2013-09-10
54.9900016784668,2013-09-11
54.61000061035156,2013-09-12
54.869998931884766,2013-09-13
55.86000061035156,2013-09-16
55.83000183105469,2013-09-17
57.81999969482422,2013-09-18
58.4900016784668,2013-09-19
58.0,2013-09-20
57.880001068115234,2013-09-23
58.13999938964844,2013-09-24
57.439998626708984,2013-09-25
58.09000015258789,2013-09-26
57.52000045776367,2013-09-27
57.15999984741211,2013-09-30
58.45000076293945,2013-10-01
58.95000076293945,2013-10-02
58.77000045776367,2013-10-03
59.209999084472656,2013-10-04
58.220001220703125,2013-10-07
57.869998931884766,2013-10-08
57.65999984741211,2013-10-09
58.22999954223633,2013-10-10
58.689998626708984,2013-10-11
58.86000061035156,2013-10-14
58.47999954223633,2013-10-15
59.060001373291016,2013-10-16
58.9900016784668,2013-10-17
59.2400016784668,2013-10-18
59.61000061035156,2013-10-21
59.470001220703125,2013-10-22
59.369998931884766,2013-10-23
59.619998931884766,2013-10-24
59.70000076293945,2013-10-25
59.22999954223633,2013-10-28
59.150001525878906,2013-10-29
58.56999969482422,2013-10-30
58.400001525878906,2013-10-31
58.16999816894531,2013-11-01
57.959999084472656,2013-11-04
58.5,2013-11-05
58.720001220703125,2013-11-06
57.90999984741211,2013-11-07
58.65999984741211,2013-11-08
59.060001373291016,2013-11-11
59.290000915527344,2013-11-12
59.619998931884766,2013-11-13
59.810001373291016,2013-11-14
59.90999984741211,2013-11-15
59.540000915527344,2013-11-18
59.310001373291016,2013-11-19
58.91999816894531,2013-11-20
56.279998779296875,2013-11-21
56.86000061035156,2013-11-22
56.54999923706055,2013-11-25
56.189998626708984,2013-11-26
55.83000183105469,2013-11-27
55.650001525878906,2013-11-29
55.4900016784668,2013-12-02
55.2400016784668,2013-12-03
54.900001525878906,2013-12-04
55.25,2013-12-05
55.16999816894531,2013-12-06
55.279998779296875,2013-12-09
55.63999938964844,2013-12-10
55.900001525878906,2013-12-11
55.7400016784668,2013-12-12
55.720001220703125,2013-12-13
56.11000061035156,2013-12-16
55.709999084472656,2013-12-17
55.81999969482422,2013-12-18
55.29999923706055,2013-12-19
55.45000076293945,2013-12-20
55.9900016784668,2013-12-23
56.400001525878906,2013-12-24
56.58000183105469,2013-12-26
56.290000915527344,2013-12-27
56.349998474121094,2013-12-30
56.41999816894531,2013-12-31
56.400001525878906,2014-01-02
56.56999969482422,2014-01-03
56.7599983215332,2014-01-06
56.59000015258789,2014-01-07
56.63999938964844,2014-01-08
56.43000030517578,2014-01-09
55.88999938964844,2014-01-10
