O,Date
2.887606620788574,1998-05-05
2.8668322563171387,1998-05-06
2.8668322563171387,1998-05-07
2.9222288131713867,1998-05-08
2.9222288131713867,1998-05-11
2.8945298194885254,1998-05-12
2.887606620788574,1998-05-13
2.88067889213562,1998-05-14
2.88067889213562,1998-05-15
2.8737545013427734,1998-05-18
2.88067889213562,1998-05-19
2.8737545013427734,1998-05-20
2.859905242919922,1998-05-21
2.8737545013427734,1998-05-22
2.88067889213562,1998-05-26
2.9499263763427734,1998-05-27
2.940115213394165,1998-05-28
2.9610190391540527,1998-05-29
2.967984676361084,1998-06-01
2.9819209575653076,1998-06-02
2.9958555698394775,1998-06-03
2.974951982498169,1998-06-04
3.0028233528137207,1998-06-05
3.0028233528137207,1998-06-08
2.9470860958099365,1998-06-09
2.9122490882873535,1998-06-10
2.9122490882873535,1998-06-11
2.9052820205688477,1998-06-12
2.8913490772247314,1998-06-15
2.8843820095062256,1998-06-16
2.9122490882873535,1998-06-17
2.9261832237243652,1998-06-18
2.8634798526763916,1998-06-19
2.8913490772247314,1998-06-22
2.8843820095062256,1998-06-23
2.8843820095062256,1998-06-24
2.9052820205688477,1998-06-25
2.9610190391540527,1998-06-26
2.965503692626953,1998-06-29
2.9584925174713135,1998-06-30
3.0215907096862793,1998-07-01
2.9865376949310303,1998-07-02
3.0286014080047607,1998-07-06
3.0286014080047607,1998-07-07
3.035612106323242,1998-07-08
3.056645393371582,1998-07-09
3.0075669288635254,1998-07-10
3.014580726623535,1998-07-13
2.9584925174713135,1998-07-14
2.9865376949310303,1998-07-15
3.0215907096862793,1998-07-16
3.000558376312256,1998-07-17
2.9374616146087646,1998-07-20
2.9164297580718994,1998-07-21
2.9094204902648926,1998-07-22
2.874366521835327,1998-07-23
2.853334665298462,1998-07-24
2.8603460788726807,1998-07-27
2.8182826042175293,1998-07-28
2.804260015487671,1998-07-29
2.8017187118530273,1998-07-30
2.7170348167419434,1998-07-31
2.702918291091919,1998-08-03
2.695859432220459,1998-08-04
2.6817450523376465,1998-08-05
2.7170348167419434,1998-08-06
2.8158342838287354,1998-08-07
2.8228919506073,1998-08-10
2.7240891456604004,1998-08-11
2.8158342838287354,1998-08-12
2.7876057624816895,1998-08-13
2.844062089920044,1998-08-14
2.872291326522827,1998-08-17
2.8864059448242188,1998-08-18
2.8158342838287354,1998-08-19
2.837006092071533,1998-08-20
2.865236759185791,1998-08-21
2.8228919506073,1998-08-24
2.80877947807312,1998-08-25
2.80877947807312,1998-08-26
2.780548334121704,1998-08-27
2.735363245010376,1998-08-28
2.6785221099853516,1998-08-31
2.692735433578491,1998-09-01
2.735363245010376,1998-09-02
2.7282567024230957,1998-09-03
2.7282567024230957,1998-09-04
2.770885467529297,1998-09-08
2.7282567024230957,1998-09-09
2.7282567024230957,1998-09-10
2.7921977043151855,1998-09-11
2.8064098358154297,1998-09-14
2.8277266025543213,1998-09-15
2.8561434745788574,1998-09-16
2.799304962158203,1998-09-17
2.799304962158203,1998-09-18
2.8845643997192383,1998-09-21
2.891666889190674,1998-09-22
2.92008638381958,1998-09-23
2.870353937149048,1998-09-24
2.927191972732544,1998-09-25
2.898772954940796,1998-09-28
2.889390468597412,1998-09-29
2.8464794158935547,1998-09-30
2.8822367191314697,1998-10-01
2.825023651123047,1998-10-02
2.8464794158935547,1998-10-05
2.7749581336975098,1998-10-06
2.7678072452545166,1998-10-07
2.789262056350708,1998-10-08
2.796412944793701,1998-10-09
2.8035647869110107,1998-10-12
2.7749581336975098,1998-10-13
2.825023651123047,1998-10-14
2.8750863075256348,1998-10-15
2.917997360229492,1998-10-16
2.860780954360962,1998-10-19
2.839325189590454,1998-10-20
2.860780954360962,1998-10-21
2.8750863075256348,1998-10-22
2.8464794158935547,1998-10-23
2.925147771835327,1998-10-26
2.8822367191314697,1998-10-27
2.8750863075256348,1998-10-28
2.880037784576416,1998-10-29
2.8728384971618652,1998-10-30
2.8728384971618652,1998-11-02
2.880037784576416,1998-11-03
2.8728384971618652,1998-11-04
2.8728384971618652,1998-11-05
2.8728384971618652,1998-11-06
2.880037784576416,1998-11-09
2.9088404178619385,1998-11-10
2.9016363620758057,1998-11-11
2.9376392364501953,1998-11-12
2.9016363620758057,1998-11-13
2.9016363620758057,1998-11-16
2.916041374206543,1998-11-17
2.916041374206543,1998-11-18
2.9232399463653564,1998-11-19
2.9232399463653564,1998-11-20
2.9088404178619385,1998-11-23
2.85123872756958,1998-11-24
2.9232399463653564,1998-11-25
2.899233818054199,1998-11-27
2.92822527885437,1998-11-30
2.8557446002960205,1998-12-01
2.819505453109741,1998-12-02
2.819505453109741,1998-12-03
2.819505453109741,1998-12-04
2.834000825881958,1998-12-07
2.8629934787750244,1998-12-08
2.848496913909912,1998-12-09
2.8557446002960205,1998-12-10
2.8557446002960205,1998-12-11
2.78326416015625,1998-12-14
2.8267531394958496,1998-12-15
2.812255382537842,1998-12-16
2.841248035430908,1998-12-17
2.8267531394958496,1998-12-18
2.848496913909912,1998-12-21
2.841248035430908,1998-12-22
2.841248035430908,1998-12-23
2.8267531394958496,1998-12-24
2.848496913909912,1998-12-28
2.9137308597564697,1998-12-29
2.8606033325195312,1998-12-30
2.9043896198272705,1998-12-31
2.8606033325195312,1999-01-04
2.875199556350708,1999-01-05
2.8606033325195312,1999-01-06
2.8606033325195312,1999-01-07
2.8679001331329346,1999-01-08
2.8460090160369873,1999-01-11
2.816819667816162,1999-01-12
2.8460090160369873,1999-01-13
2.8095245361328125,1999-01-14
2.8679001331329346,1999-01-15
2.8460090160369873,1999-01-19
2.831413745880127,1999-01-20
2.8022255897521973,1999-01-21
2.816819667816162,1999-01-22
2.816819667816162,1999-01-25
2.8022255897521973,1999-01-26
2.787627935409546,1999-01-27
2.785571813583374,1999-01-28
2.807619571685791,1999-01-29
2.807619571685791,1999-02-01
2.7708704471588135,1999-02-02
2.7561726570129395,1999-02-03
2.726773262023926,1999-02-04
2.7341222763061523,1999-02-05
2.7635226249694824,1999-02-08
2.741471290588379,1999-02-09
2.726773262023926,1999-02-10
2.6900250911712646,1999-02-11
2.6753251552581787,1999-02-12
2.6385767459869385,1999-02-16
2.601823568344116,1999-02-17
2.6459264755249023,1999-02-18
2.609175443649292,1999-02-19
2.6459264755249023,1999-02-22
2.6826744079589844,1999-02-23
2.6165246963500977,1999-02-24
2.5922346115112305,1999-02-25
2.584825038909912,1999-02-26
2.607044219970703,1999-03-01
2.6737022399902344,1999-03-02
2.629265308380127,1999-03-03
2.6218557357788086,1999-03-04
2.6218557357788086,1999-03-05
2.6144516468048096,1999-03-08
2.6218557357788086,1999-03-09
2.5774216651916504,1999-03-10
2.570014715194702,1999-03-11
2.5477962493896484,1999-03-12
2.5329833030700684,1999-03-15
2.4885430335998535,1999-03-16
2.5922346115112305,1999-03-17
2.6218557357788086,1999-03-18
2.5922346115112305,1999-03-19
2.5774216651916504,1999-03-22
2.5552008152008057,1999-03-23
2.5774216651916504,1999-03-24
2.584825038909912,1999-03-25
2.5774216651916504,1999-03-26
2.607044219970703,1999-03-29
2.567873001098633,1999-03-30
2.5081515312194824,1999-03-31
2.5454773902893066,1999-04-01
2.538012742996216,1999-04-05
2.552943468093872,1999-04-06
2.552943468093872,1999-04-07
2.5156185626983643,1999-04-08
2.597731113433838,1999-04-09
2.6425154209136963,1999-04-12
2.597731113433838,1999-04-13
2.6574461460113525,1999-04-14
2.6947715282440186,1999-04-15
2.747023820877075,1999-04-16
2.7320961952209473,1999-04-19
2.7395575046539307,1999-04-20
2.709702968597412,1999-04-21
2.754488229751587,1999-04-22
2.8366000652313232,1999-04-23
2.814206123352051,1999-04-26
2.8067431449890137,1999-04-27
2.8216733932495117,1999-04-28
2.8198094367980957,1999-04-29
2.8122897148132324,1999-04-30
2.8273279666900635,1999-05-03
2.8198094367980957,1999-05-04
2.8348448276519775,1999-05-05
2.842367649078369,1999-05-06
2.80476713180542,1999-05-07
2.842367649078369,1999-05-10
2.8348448276519775,1999-05-11
2.8273279666900635,1999-05-12
2.7972495555877686,1999-05-13
2.842367649078369,1999-05-14
2.8273279666900635,1999-05-17
2.8273279666900635,1999-05-18
2.864924669265747,1999-05-19
2.925078868865967,1999-05-20
2.9701972007751465,1999-05-21
2.9927570819854736,1999-05-24
3.007793426513672,1999-05-25
2.9100394248962402,1999-05-26
2.9611740112304688,1999-05-27
2.9005911350250244,1999-05-28
2.9687514305114746,1999-06-01
2.9536025524139404,1999-06-02
2.9384567737579346,1999-06-03
2.9611740112304688,1999-06-04
2.915736198425293,1999-06-07
2.9081621170043945,1999-06-08
2.9005911350250244,1999-06-09
2.9005911350250244,1999-06-10
2.893017053604126,1999-06-11
2.8778669834136963,1999-06-14
2.893017053604126,1999-06-15
2.885441541671753,1999-06-16
2.855149507522583,1999-06-17
2.885441541671753,1999-06-18
2.8778669834136963,1999-06-21
2.870295763015747,1999-06-22
2.8627240657806396,1999-06-23
2.870295763015747,1999-06-24
2.8627240657806396,1999-06-25
2.9081621170043945,1999-06-28
2.9295239448547363,1999-06-29
2.899005889892578,1999-06-30
2.9218966960906982,1999-07-01
2.891378402709961,1999-07-02
2.9218966960906982,1999-07-06
2.8761212825775146,1999-07-07
2.906635284423828,1999-07-08
2.906635284423828,1999-07-09
2.899005889892578,1999-07-12
2.906635284423828,1999-07-13
2.8761212825775146,1999-07-14
2.891378402709961,1999-07-15
2.883751153945923,1999-07-16
2.8532357215881348,1999-07-19
2.8532357215881348,1999-07-20
2.899005889892578,1999-07-21
2.891378402709961,1999-07-22
2.8684918880462646,1999-07-23
2.8608641624450684,1999-07-26
2.883751153945923,1999-07-27
2.891378402709961,1999-07-28
2.8744735717773438,1999-07-29
2.951329469680786,1999-07-30
2.9590156078338623,1999-08-02
2.989758014678955,1999-08-03
2.943643093109131,1999-08-04
2.966700315475464,1999-08-05
2.951329469680786,1999-08-06
2.9282689094543457,1999-08-09
2.9052133560180664,1999-08-10
2.8667824268341064,1999-08-11
2.8744735717773438,1999-08-12
2.889840602874756,1999-08-13
2.889840602874756,1999-08-16
2.8975296020507812,1999-08-17
2.8744735717773438,1999-08-18
2.843726396560669,1999-08-19
2.859097957611084,1999-08-20
2.859097957611084,1999-08-23
2.8514137268066406,1999-08-24
2.859097957611084,1999-08-25
2.828355550765991,1999-08-26
2.889840602874756,1999-08-27
2.872807264328003,1999-08-30
2.9424962997436523,1999-08-31
2.927009105682373,1999-09-01
2.8573191165924072,1999-09-02
2.8960394859313965,1999-09-03
2.888291120529175,1999-09-07
2.880549669265747,1999-09-08
2.8650619983673096,1999-09-09
2.872807264328003,1999-09-10
2.8650619983673096,1999-09-13
2.8573191165924072,1999-09-14
2.8573191165924072,1999-09-15
2.8573191165924072,1999-09-16
2.8418304920196533,1999-09-17
2.8495752811431885,1999-09-20
2.8263463973999023,1999-09-21
2.8186020851135254,1999-09-22
2.8186020851135254,1999-09-23
2.8263463973999023,1999-09-24
2.8263463973999023,1999-09-27
2.8340883255004883,1999-09-28
2.832904815673828,1999-09-29
2.8875324726104736,1999-09-30
2.8485107421875,1999-10-01
2.8641180992126465,1999-10-04
2.8641180992126465,1999-10-05
2.8641180992126465,1999-10-06
2.8563153743743896,1999-10-07
2.8719241619110107,1999-10-08
2.8563153743743896,1999-10-11
2.817293167114258,1999-10-12
2.801689624786377,1999-10-13
2.809490919113159,1999-10-14
2.817293167114258,1999-10-15
2.8250982761383057,1999-10-18
2.809490919113159,1999-10-19
2.817293167114258,1999-10-20
2.8250982761383057,1999-10-21
2.8250982761383057,1999-10-22
2.8485107421875,1999-10-25
2.840707540512085,1999-10-26
2.840707540512085,1999-10-27
2.831644058227539,1999-10-28
2.831644058227539,1999-10-29
2.8552446365356445,1999-11-01
2.8788411617279053,1999-11-02
2.9103035926818848,1999-11-03
2.894570827484131,1999-11-04
2.8473782539367676,1999-11-05
2.8473782539367676,1999-11-08
2.8473782539367676,1999-11-09
2.823779821395874,1999-11-10
2.8001840114593506,1999-11-11
2.8001840114593506,1999-11-12
2.7765872478485107,1999-11-15
2.7529921531677246,1999-11-16
2.7529921531677246,1999-11-17
2.792318344116211,1999-11-18
2.7529921531677246,1999-11-19
2.7451212406158447,1999-11-22
2.721526861190796,1999-11-23
2.7529921531677246,1999-11-24
2.7529921531677246,1999-11-26
2.735924005508423,1999-11-29
2.7676427364349365,1999-11-30
2.751784563064575,1999-12-01
2.7121329307556152,1999-12-02
2.704204797744751,1999-12-03
2.664552927017212,1999-12-06
2.727994203567505,1999-12-07
2.680412530899048,1999-12-08
2.680412530899048,1999-12-09
2.6486902236938477,1999-12-10
2.6486902236938477,1999-12-13
2.6011104583740234,1999-12-14
2.6011104583740234,1999-12-15
2.6407620906829834,1999-12-16
2.664552927017212,1999-12-17
2.6407620906829834,1999-12-20
2.664552927017212,1999-12-21
2.6486902236938477,1999-12-22
2.6486902236938477,1999-12-23
2.6883442401885986,1999-12-27
2.664552927017212,1999-12-28
2.6724822521209717,1999-12-29
2.663524627685547,1999-12-30
2.6395275592803955,1999-12-31
2.6555261611938477,2000-01-03
2.6235320568084717,2000-01-04
2.6075327396392822,2000-01-05
2.6395275592803955,2000-01-06
2.6875197887420654,2000-01-07
2.735511064529419,2000-01-10
2.743508815765381,2000-01-11
2.7595064640045166,2000-01-12
2.7595064640045166,2000-01-13
2.7755038738250732,2000-01-14
2.8154945373535156,2000-01-18
2.7915003299713135,2000-01-19
2.7835004329681396,2000-01-20
2.7755038738250732,2000-01-21
2.7835004329681396,2000-01-24
2.8074958324432373,2000-01-25
2.75150728225708,2000-01-26
2.799499988555908,2000-01-27
2.798532009124756,2000-01-28
2.7420766353607178,2000-01-31
2.790464162826538,2000-02-01
2.7824010848999023,2000-02-02
2.790464162826538,2000-02-03
2.7824010848999023,2000-02-04
2.774336576461792,2000-02-07
2.7582058906555176,2000-02-08
2.774336576461792,2000-02-09
2.7501413822174072,2000-02-10
2.7501413822174072,2000-02-11
2.717881202697754,2000-02-14
2.7420766353607178,2000-02-15
2.717881202697754,2000-02-16
2.774336576461792,2000-02-17
2.7582058906555176,2000-02-18
2.7420766353607178,2000-02-22
2.7340099811553955,2000-02-23
2.725944757461548,2000-02-24
2.717881202697754,2000-02-25
2.7087719440460205,2000-02-28
2.7087719440460205,2000-02-29
2.700636148452759,2000-03-01
2.7169058322906494,2000-03-02
2.700636148452759,2000-03-03
2.749441385269165,2000-03-06
2.6843674182891846,2000-03-07
2.7250418663024902,2000-03-08
2.6843674182891846,2000-03-09
2.6925017833709717,2000-03-10
2.6680989265441895,2000-03-13
2.6355600357055664,2000-03-14
2.6274287700653076,2000-03-15
2.7169058322906494,2000-03-16
2.765712022781372,2000-03-17
2.7331740856170654,2000-03-20
2.7087719440460205,2000-03-21
2.700636148452759,2000-03-22
2.7169058322906494,2000-03-23
2.6843674182891846,2000-03-24
2.7087719440460205,2000-03-27
2.6843674182891846,2000-03-28
2.6925017833709717,2000-03-29
2.658825397491455,2000-03-30
2.52752423286438,2000-03-31
2.6095869541168213,2000-04-03
2.6259984970092773,2000-04-04
2.6506190299987793,2000-04-05
2.658825397491455,2000-04-06
2.683443307876587,2000-04-07
2.699855327606201,2000-04-10
2.6506190299987793,2000-04-11
2.7080624103546143,2000-04-12
2.699855327606201,2000-04-13
2.749091148376465,2000-04-14
2.7080624103546143,2000-04-17
2.7244741916656494,2000-04-18
2.749091148376465,2000-04-19
2.7572999000549316,2000-04-20
2.79012393951416,2000-04-24
2.798330068588257,2000-04-25
2.822948932647705,2000-04-26
2.838639974594116,2000-04-27
2.8882946968078613,2000-04-28
2.90484619140625,2000-05-01
2.8965704441070557,2000-05-02
2.8303639888763428,2000-05-03
2.855191469192505,2000-05-04
2.90484619140625,2000-05-05
2.8800199031829834,2000-05-08
2.9131224155426025,2000-05-09
2.946225881576538,2000-05-10
2.9793314933776855,2000-05-11
3.028989791870117,2000-05-12
3.037261724472046,2000-05-15
3.037261724472046,2000-05-16
2.9876058101654053,2000-05-17
2.9876058101654053,2000-05-18
2.9793314933776855,2000-05-19
3.028989791870117,2000-05-22
3.028989791870117,2000-05-23
3.1034700870513916,2000-05-24
3.1034700870513916,2000-05-25
3.186227321624756,2000-05-26
3.1520066261291504,2000-05-30
3.1520066261291504,2000-05-31
3.1186530590057373,2000-06-01
3.160346031188965,2000-06-02
3.1520066261291504,2000-06-05
3.1520066261291504,2000-06-06
3.135329484939575,2000-06-07
3.1103148460388184,2000-06-08
3.135329484939575,2000-06-09
3.135329484939575,2000-06-12
3.160346031188965,2000-06-13
3.193699359893799,2000-06-14
3.2020397186279297,2000-06-15
3.2020397186279297,2000-06-16
3.193699359893799,2000-06-19
3.1770238876342773,2000-06-20
3.168684244155884,2000-06-21
3.2854228019714355,2000-06-22
3.168684244155884,2000-06-23
3.2020397186279297,2000-06-26
3.1853597164154053,2000-06-27
3.2020397186279297,2000-06-28
3.268653631210327,2000-06-29
3.169923782348633,2000-06-30
3.2014334201812744,2000-07-03
3.2854628562927246,2000-07-05
3.268653631210327,2000-07-06
3.2518503665924072,2000-07-07
3.209836483001709,2000-07-10
3.209836483001709,2000-07-11
3.209836483001709,2000-07-12
3.209836483001709,2000-07-13
3.2518503665924072,2000-07-14
3.209836483001709,2000-07-17
3.2266409397125244,2000-07-18
3.2434451580047607,2000-07-19
3.2770557403564453,2000-07-20
3.268653631210327,2000-07-21
3.2266409397125244,2000-07-24
3.2434451580047607,2000-07-25
3.2854628562927246,2000-07-26
3.2518503665924072,2000-07-27
3.2512385845184326,2000-07-28
3.285106658935547,2000-07-31
3.2766404151916504,2000-08-01
3.3020384311676025,2000-08-02
3.3105103969573975,2000-08-03
3.285106658935547,2000-08-04
3.2766404151916504,2000-08-07
3.2766404151916504,2000-08-08
3.2935714721679688,2000-08-09
3.2512385845184326,2000-08-10
3.2597060203552246,2000-08-11
3.2681713104248047,2000-08-14
3.2597060203552246,2000-08-15
3.2427725791931152,2000-08-16
3.234307050704956,2000-08-17
3.2173712253570557,2000-08-18
3.115770101547241,2000-08-21
3.166574716567993,2000-08-22
3.090372085571289,2000-08-23
3.0988388061523438,2000-08-24
3.124237060546875,2000-08-25
3.115770101547241,2000-08-28
3.0988388061523438,2000-08-29
3.0726194381713867,2000-08-30
3.089691400527954,2000-08-31
3.1152944564819336,2000-09-01
3.106760263442993,2000-09-05
3.1494333744049072,2000-09-06
3.192110776901245,2000-09-07
3.1323649883270264,2000-09-08
3.089691400527954,2000-09-11
3.106760263442993,2000-09-12
3.098222494125366,2000-09-13
3.106760263442993,2000-09-14
3.089691400527954,2000-09-15
3.0470123291015625,2000-09-18
3.0555500984191895,2000-09-19
3.1152944564819336,2000-09-20
3.106760263442993,2000-09-21
3.1152944564819336,2000-09-22
3.1238296031951904,2000-09-25
3.140896797180176,2000-09-26
3.192110776901245,2000-09-27
3.2002289295196533,2000-09-28
3.2088327407836914,2000-09-29
3.2088327407836914,2000-10-02
3.2002289295196533,2000-10-03
3.1830239295959473,2000-10-04
3.1744213104248047,2000-10-05
3.165818214416504,2000-10-06
3.1486153602600098,2000-10-09
3.1314098834991455,2000-10-10
3.140010356903076,2000-10-11
3.1142048835754395,2000-10-12
3.1486153602600098,2000-10-13
3.1228041648864746,2000-10-16
3.1314098834991455,2000-10-17
3.1228041648864746,2000-10-18
3.1486153602600098,2000-10-19
3.191626787185669,2000-10-20
3.1830239295959473,2000-10-23
3.2088327407836914,2000-10-24
3.1744213104248047,2000-10-25
3.191626787185669,2000-10-26
