LYB,Date
58.660919189453125,2014-04-30
58.610191345214844,2014-05-01
58.59751510620117,2014-05-02
59.39657211303711,2014-05-05
59.64390182495117,2014-05-06
60.734676361083984,2014-05-07
59.897544860839844,2014-05-08
60.53173065185547,2014-05-09
61.0580940246582,2014-05-12
60.874176025390625,2014-05-13
61.24200439453125,2014-05-14
60.3985481262207,2014-05-15
60.969322204589844,2014-05-16
61.387855529785156,2014-05-19
61.51470184326172,2014-05-20
62.250335693359375,2014-05-21
61.958614349365234,2014-05-22
62.6435432434082,2014-05-23
62.446937561035156,2014-05-27
62.77669906616211,2014-05-28
63.6391716003418,2014-05-29
63.14452362060547,2014-05-30
63.54405212402344,2014-06-02
63.347450256347656,2014-06-03
63.499656677246094,2014-06-04
62.80842590332031,2014-06-05
62.78304672241211,2014-06-06
62.732330322265625,2014-06-09
63.38551330566406,2014-06-10
62.909889221191406,2014-06-11
62.94792938232422,2014-06-12
62.757686614990234,2014-06-13
62.70059585571289,2014-06-16
62.6435432434082,2014-06-17
62.764015197753906,2014-06-18
62.65620803833008,2014-06-19
63.512351989746094,2014-06-20
63.873802185058594,2014-06-23
63.48064422607422,2014-06-24
62.51668930053711,2014-06-25
62.46596145629883,2014-06-26
61.43224334716797,2014-06-27
61.92692184448242,2014-06-30
62.478641510009766,2014-07-01
62.62449645996094,2014-07-02
63.207950592041016,2014-07-03
62.3644905090332,2014-07-07
61.945945739746094,2014-07-08
62.668880462646484,2014-07-09
62.459617614746094,2014-07-10
62.8845100402832,2014-07-11
62.77669906616211,2014-07-14
62.446937561035156,2014-07-15
63.06842041015625,2014-07-16
63.11917495727539,2014-07-17
64.07042694091797,2014-07-18
64.19091033935547,2014-07-21
64.78067016601562,2014-07-22
65.00263977050781,2014-07-23
64.951904296875,2014-07-24
68.16715240478516,2014-07-25
69.53697204589844,2014-07-28
68.67449188232422,2014-07-29
68.60475158691406,2014-07-30
67.38079071044922,2014-07-31
67.57106018066406,2014-08-01
68.896484375,2014-08-04
68.08473205566406,2014-08-05
69.118408203125,2014-08-06
68.44621276855469,2014-08-07
68.7252426147461,2014-08-08
68.66815185546875,2014-08-11
69.05499267578125,2014-08-12
69.6637954711914,2014-08-13
69.62577056884766,2014-08-14
70.13946533203125,2014-08-15
70.49458312988281,2014-08-18
71.15410614013672,2014-08-19
71.13507843017578,2014-08-20
71.66474914550781,2014-08-21
71.56265258789062,2014-08-22
72.0795669555664,2014-08-25
71.85619354248047,2014-08-26
72.49436950683594,2014-08-27
72.41780090332031,2014-08-28
72.97296142578125,2014-08-29
72.87086486816406,2014-09-02
72.89640045166016,2014-09-03
72.64753723144531,2014-09-04
73.12613677978516,2014-09-05
72.74964141845703,2014-09-08
72.13063049316406,2014-09-09
72.3986587524414,2014-09-10
72.25825500488281,2014-09-11
71.26913452148438,2014-09-12
71.38397979736328,2014-09-15
71.19254302978516,2014-09-16
71.2052993774414,2014-09-17
72.590087890625,2014-09-18
72.74964141845703,2014-09-19
71.86260223388672,2014-09-22
70.39484405517578,2014-09-23
71.44139862060547,2014-09-24
70.23529052734375,2014-09-25
72.27101135253906,2014-09-26
72.30293273925781,2014-09-29
69.34185028076172,2014-09-30
67.0062255859375,2014-10-01
65.72992706298828,2014-10-02
64.9130859375,2014-10-03
65.0215835571289,2014-10-06
63.387916564941406,2014-10-07
65.4619140625,2014-10-08
63.29216384887695,2014-10-09
60.650211334228516,2014-10-10
55.25779724121094,2014-10-13
54.49201583862305,2014-10-14
54.83663558959961,2014-10-15
57.006351470947266,2014-10-16
57.197784423828125,2014-10-17
58.72297668457031,2014-10-20
60.745941162109375,2014-10-21
59.65469741821289,2014-10-22
60.19712829589844,2014-10-23
58.9590950012207,2014-10-24
55.64071273803711,2014-10-27
56.942527770996094,2014-10-28
57.938072204589844,2014-10-29
58.078453063964844,2014-10-30
58.474117279052734,2014-10-31
56.9361572265625,2014-11-03
53.6496467590332,2014-11-04
54.402679443359375,2014-11-05
55.07273483276367,2014-11-06
55.81298828125,2014-11-07
56.17673873901367,2014-11-10
56.50223159790039,2014-11-11
56.53411865234375,2014-11-12
56.11931228637695,2014-11-13
56.36819076538086,2014-11-14
55.966148376464844,2014-11-17
56.8212890625,2014-11-18
57.01911926269531,2014-11-19
58.15755844116211,2014-11-20
58.65925598144531,2014-11-21
58.24760818481445,2014-11-24
58.30550765991211,2014-11-25
57.5915641784668,2014-11-26
50.72224426269531,2014-11-28
49.403690338134766,2014-12-01
49.545196533203125,2014-12-02
50.6322135925293,2014-12-03
52.18872833251953,2014-12-04
51.950748443603516,2014-12-05
49.976139068603516,2014-12-08
50.61289596557617,2014-12-09
47.9951171875,2014-12-10
48.43246841430664,2014-12-11
45.41590118408203,2014-12-12
45.4544792175293,2014-12-15
46.020503997802734,2014-12-16
48.62543869018555,2014-12-17
50.979522705078125,2014-12-18
52.74187088012695,2014-12-19
52.1694450378418,2014-12-22
52.87051010131836,2014-12-23
52.29807662963867,2014-12-24
52.08580780029297,2014-12-26
51.925018310546875,2014-12-29
51.84141159057617,2014-12-30
51.06312942504883,2014-12-31
51.500518798828125,2015-01-02
48.908451080322266,2015-01-05
47.87290954589844,2015-01-06
48.374595642089844,2015-01-07
50.310604095458984,2015-01-08
50.7994270324707,2015-01-09
48.97919845581055,2015-01-12
48.43246841430664,2015-01-13
47.82786560058594,2015-01-14
48.413185119628906,2015-01-15
51.352577209472656,2015-01-16
50.1305046081543,2015-01-20
52.34309005737305,2015-01-21
52.36238098144531,2015-01-22
51.97003936767578,2015-01-23
50.985958099365234,2015-01-26
50.60002899169922,2015-01-27
49.1785774230957,2015-01-28
50.02116012573242,2015-01-29
50.87018585205078,2015-01-30
52.74187088012695,2015-02-02
55.893524169921875,2015-02-03
54.89657211303711,2015-02-04
56.37591552734375,2015-02-05
55.842079162597656,2015-02-06
56.81970977783203,2015-02-09
56.73611831665039,2015-02-10
56.07363510131836,2015-02-11
57.75879669189453,2015-02-12
57.88098907470703,2015-02-13
57.84883499145508,2015-02-17
57.55938720703125,2015-02-18
58.68498611450195,2015-02-19
58.18972396850586,2015-02-20
58.88437271118164,2015-02-23
58.73643112182617,2015-02-24
57.623714447021484,2015-02-25
56.23643493652344,2015-02-26
55.69190979003906,2015-02-27
55.8150749206543,2015-03-02
56.06789779663086,2015-03-03
56.55409240722656,2015-03-04
57.03379440307617,2015-03-05
56.65781021118164,2015-03-06
56.787471771240234,2015-03-09
54.7000732421875,2015-03-10
55.17329406738281,2015-03-11
55.763221740722656,2015-03-12
54.27223205566406,2015-03-13
55.277034759521484,2015-03-16
53.58506774902344,2015-03-17
56.27533721923828,2015-03-18
55.11494827270508,2015-03-19
55.4455680847168,2015-03-20
55.99660110473633,2015-03-23
55.77617645263672,2015-03-24
55.36129379272461,2015-03-25
56.955997467041016,2015-03-26
56.113258361816406,2015-03-27
56.89765167236328,2015-03-30
56.917110443115234,2015-03-31
57.455177307128906,2015-04-01
57.03379440307617,2015-04-02
58.9591178894043,2015-04-06
59.52959060668945,2015-04-07
59.16008377075195,2015-04-08
58.823001861572266,2015-04-09
59.2573356628418,2015-04-10
59.0563850402832,2015-04-13
60.482521057128906,2015-04-14
62.56992721557617,2015-04-15
62.17448425292969,2015-04-16
62.00594711303711,2015-04-17
62.45973205566406,2015-04-20
62.58938217163086,2015-04-21
62.9524040222168,2015-04-22
63.2505989074707,2015-04-23
65.36392974853516,2015-04-24
67.11421966552734,2015-04-27
67.50965881347656,2015-04-28
67.71061706542969,2015-04-29
67.10774993896484,2015-04-30
67.74304962158203,2015-05-01
67.3346176147461,2015-05-04
66.75120544433594,2015-05-05
66.93921661376953,2015-05-06
65.98624420166016,2015-05-07
67.30870819091797,2015-05-08
67.04291534423828,2015-05-11
66.91975402832031,2015-05-12
67.67820739746094,2015-05-13
67.55506134033203,2015-05-14
67.89862060546875,2015-05-15
67.67820739746094,2015-05-18
65.62324523925781,2015-05-19
65.99922943115234,2015-05-20
67.04291534423828,2015-05-21
66.70584106445312,2015-05-22
65.227783203125,2015-05-26
65.6945571899414,2015-05-27
65.77233123779297,2015-05-28
65.53895568847656,2015-05-29
65.75286102294922,2015-06-01
66.329833984375,2015-06-02
66.62803649902344,2015-06-03
64.48877716064453,2015-06-04
64.61844635009766,2015-06-05
64.48877716064453,2015-06-08
66.01221466064453,2015-06-09
67.45779418945312,2015-06-10
67.62635803222656,2015-06-11
67.60041046142578,2015-06-12
67.3346176147461,2015-06-15
67.85321044921875,2015-06-16
67.18553924560547,2015-06-17
67.95047760009766,2015-06-18
67.3799819946289,2015-06-19
68.0412368774414,2015-06-22
67.71061706542969,2015-06-23
67.9439926147461,2015-06-24
68.79969024658203,2015-06-25
67.82730865478516,2015-06-26
65.87603759765625,2015-06-29
67.10774993896484,2015-06-30
65.51303100585938,2015-07-01
65.89550018310547,2015-07-02
64.01556396484375,2015-07-06
63.28300857543945,2015-07-07
61.62995910644531,2015-07-08
63.082054138183594,2015-07-09
63.77568435668945,2015-07-10
64.4693374633789,2015-07-13
65.55192565917969,2015-07-14
65.02034759521484,2015-07-15
65.31207275390625,2015-07-16
63.20520782470703,2015-07-17
62.38193893432617,2015-07-20
62.2717399597168,2015-07-21
62.044830322265625,2015-07-22
60.80665969848633,2015-07-23
58.583133697509766,2015-07-24
58.24604797363281,2015-07-27
59.93800735473633,2015-07-28
60.78074264526367,2015-07-29
61.03356170654297,2015-07-30
60.82611083984375,2015-07-31
58.3886604309082,2015-08-03
59.35456085205078,2015-08-04
59.406429290771484,2015-08-05
58.45996856689453,2015-08-06
56.39201736450195,2015-08-07
59.26380157470703,2015-08-10
57.92839050292969,2015-08-11
57.941368103027344,2015-08-12
57.87651443481445,2015-08-13
56.46980667114258,2015-08-14
56.60594940185547,2015-08-17
55.8669319152832,2015-08-18
55.056617736816406,2015-08-19
54.3953971862793,2015-08-20
52.510894775390625,2015-08-21
50.54786682128906,2015-08-24
50.85540008544922,2015-08-25
52.93621826171875,2015-08-26
55.78913497924805,2015-08-27
55.9003791809082,2015-08-28
55.86765670776367,2015-08-31
53.36153030395508,2015-09-01
54.15326690673828,2015-09-02
54.10749435424805,2015-09-03
52.510894775390625,2015-09-04
54.42155838012695,2015-09-08
54.38885498046875,2015-09-09
55.036643981933594,2015-09-10
54.81416320800781,2015-09-11
53.91118240356445,2015-09-14
54.820716857910156,2015-09-15
57.12400817871094,2015-09-16
56.404205322265625,2015-09-17
56.07050704956055,2015-09-18
56.77064895629883,2015-09-21
55.57320785522461,2015-09-22
54.44118118286133,2015-09-23
54.86651611328125,2015-09-24
55.29838943481445,2015-09-25
52.73991394042969,2015-09-28
52.97547912597656,2015-09-29
54.5458984375,2015-09-30
56.26026153564453,2015-10-01
57.8634033203125,2015-10-02
59.2505989074707,2015-10-05
61.2659797668457,2015-10-06
62.54848098754883,2015-10-07
63.798248291015625,2015-10-08
62.45686721801758,2015-10-09
60.64434814453125,2015-10-12
60.38262939453125,2015-10-13
61.60624313354492,2015-10-14
61.115474700927734,2015-10-15
61.61277389526367,2015-10-16
61.089298248291016,2015-10-19
61.07622528076172,2015-10-20
59.70864486694336,2015-10-21
61.841766357421875,2015-10-22
61.61277389526367,2015-10-23
60.46767807006836,2015-10-26
59.17207336425781,2015-10-27
60.29756164550781,2015-10-28
60.19939422607422,2015-10-29
60.794857025146484,2015-10-30
61.25944137573242,2015-11-02
62.36528778076172,2015-11-03
62.43724822998047,2015-11-04
62.1558723449707,2015-11-05
62.9345588684082,2015-11-06
61.82870101928711,2015-11-09
61.161285400390625,2015-11-10
60.54619598388672,2015-11-11
58.92343521118164,2015-11-12
60.05543518066406,2015-11-13
61.78289794921875,2015-11-16
61.50153350830078,2015-11-17
62.208221435546875,2015-11-18
61.436317443847656,2015-11-19
61.54846954345703,2015-11-20
62.29399490356445,2015-11-23
63.5474967956543,2015-11-24
63.30340576171875,2015-11-25
62.782203674316406,2015-11-27
63.217647552490234,2015-11-30
64.0489501953125,2015-12-01
62.72943878173828,2015-12-02
62.7888069152832,2015-12-03
63.55411911010742,2015-12-04
59.70115661621094,2015-12-07
57.642723083496094,2015-12-08
58.60594940185547,2015-12-09
57.728492736816406,2015-12-10
56.461761474609375,2015-12-11
56.55413818359375,2015-12-14
58.09135818481445,2015-12-15
58.67192459106445,2015-12-16
57.853851318359375,2015-12-17
57.74827194213867,2015-12-18
57.385433197021484,2015-12-21
57.4579963684082,2015-12-22
59.21294021606445,2015-12-23
58.17054748535156,2015-12-24
57.34581756591797,2015-12-28
58.49380874633789,2015-12-29
57.9000129699707,2015-12-30
57.332637786865234,2015-12-31
57.517372131347656,2016-01-04
57.82085418701172,2016-01-05
55.096073150634766,2016-01-06
52.83970642089844,2016-01-07
52.509822845458984,2016-01-08
50.359031677246094,2016-01-11
51.55978775024414,2016-01-12
49.441986083984375,2016-01-13
50.38541793823242,2016-01-14
49.468379974365234,2016-01-15
48.80862045288086,2016-01-19
47.72661209106445,2016-01-20
49.2110710144043,2016-01-21
51.78409194946289,2016-01-22
50.0357666015625,2016-01-25
51.21012496948242,2016-01-26
50.60974884033203,2016-01-27
51.05836868286133,2016-01-28
51.44104766845703,2016-01-29
50.96601104736328,2016-02-01
49.613525390625,2016-02-02
49.798248291015625,2016-02-03
52.55601119995117,2016-02-04
52.615386962890625,2016-02-05
49.95658874511719,2016-02-08
49.95658874511719,2016-02-09
49.49477005004883,2016-02-10
48.44575119018555,2016-02-11
50.4448127746582,2016-02-12
51.41465759277344,2016-02-16
52.186553955078125,2016-02-17
52.912269592285156,2016-02-18
51.553184509277344,2016-02-19
53.149810791015625,2016-02-22
50.80107116699219,2016-02-23
51.62575912475586,2016-02-24
52.09890365600586,2016-02-25
53.42502975463867,2016-02-26
53.45169448852539,2016-02-29
53.90483474731445,2016-03-01
53.59830093383789,2016-03-02
53.2451171875,2016-03-03
54.64454650878906,2016-03-04
56.137264251708984,2016-03-07
53.69825744628906,2016-03-08
55.03771209716797,2016-03-09
56.63041687011719,2016-03-10
58.29640197753906,2016-03-11
56.477134704589844,2016-03-14
56.123939514160156,2016-03-15
57.53006362915039,2016-03-16
59.04275894165039,2016-03-17
58.38969421386719,2016-03-18
57.44341278076172,2016-03-21
57.35678482055664,2016-03-22
56.45048141479492,2016-03-23
56.890296936035156,2016-03-24
56.717037200927734,2016-03-28
56.77034378051758,2016-03-29
57.24349594116211,2016-03-30
57.03024673461914,2016-03-31
57.86323928833008,2016-04-01
57.41676330566406,2016-04-04
56.55710983276367,2016-04-05
57.46340560913086,2016-04-06
56.23722839355469,2016-04-07
55.89072799682617,2016-04-08
56.77034378051758,2016-04-11
58.56296920776367,2016-04-12
58.909481048583984,2016-04-13
58.909481048583984,2016-04-14
58.742889404296875,2016-04-15
58.962799072265625,2016-04-18
60.70875930786133,2016-04-19
60.26893997192383,2016-04-20
60.435543060302734,2016-04-21
60.1089973449707,2016-04-22
58.80952835083008,2016-04-25
59.73583221435547,2016-04-26
59.415950775146484,2016-04-27
57.55004119873047,2016-04-28
55.09102249145508,2016-04-29
55.85739517211914,2016-05-02
55.29094314575195,2016-05-03
54.24470138549805,2016-05-04
54.39131546020508,2016-05-05
54.71117401123047,2016-05-06
54.08477020263672,2016-05-09
54.85779571533203,2016-05-10
54.55790710449219,2016-05-11
54.14474868774414,2016-05-12
53.79156494140625,2016-05-13
55.49086380004883,2016-05-16
55.9040412902832,2016-05-17
54.39131546020508,2016-05-18
53.86484909057617,2016-05-19
54.17466354370117,2016-05-20
53.9456787109375,2016-05-23
54.181400299072266,2016-05-24
55.703460693359375,2016-05-25
54.801002502441406,2016-05-26
54.821197509765625,2016-05-27
54.79426574707031,2016-05-31
55.56201934814453,2016-06-01
54.26893997192383,2016-06-02
53.71669387817383,2016-06-03
54.89529037475586,2016-06-06
55.43406295776367,2016-06-07
55.460994720458984,2016-06-08
53.824459075927734,2016-06-09
54.19484329223633,2016-06-10
53.35301208496094,2016-06-13
52.9691276550293,2016-06-14
53.278934478759766,2016-06-15
53.26545715332031,2016-06-16
53.9119987487793,2016-06-17
53.61567687988281,2016-06-20
53.144248962402344,2016-06-21
53.184635162353516,2016-06-22
53.23851776123047,2016-06-23
50.450321197509766,2016-06-24
48.03253173828125,2016-06-27
48.71947479248047,2016-06-28
49.84419250488281,2016-06-29
50.12030029296875,2016-06-30
50.302154541015625,2016-07-01
49.062950134277344,2016-07-05
49.238059997558594,2016-07-06
50.187652587890625,2016-07-07
51.682777404785156,2016-07-08
51.157474517822266,2016-07-11
52.167686462402344,2016-07-12
51.69624710083008,2016-07-13
52.26870346069336,2016-07-14
52.470760345458984,2016-07-15
52.868106842041016,2016-07-18
53.02973175048828,2016-07-19
53.528106689453125,2016-07-20
53.26545715332031,2016-07-21
52.63913345336914,2016-07-22
53.11729049682617,2016-07-25
53.10382843017578,2016-07-26
52.62565612792969,2016-07-27
53.21830368041992,2016-07-28
50.686038970947266,2016-07-29
50.43683624267578,2016-08-01
48.47027587890625,2016-08-02
49.5411262512207,2016-08-03
50.066436767578125,2016-08-04
50.17420196533203,2016-08-05
50.793800354003906,2016-08-08
50.2078742980957,2016-08-09
50.10683822631836,2016-08-10
51.608699798583984,2016-08-11
51.30223083496094,2016-08-12
52.77326202392578,2016-08-15
52.30335998535156,2016-08-16
52.56895446777344,2016-08-17
53.19552230834961,2016-08-18
54.394142150878906,2016-08-19
53.41343688964844,2016-08-22
53.78118896484375,2016-08-23
53.18187713623047,2016-08-24
53.76076889038086,2016-08-25
53.91740417480469,2016-08-26
54.257904052734375,2016-08-29
54.44180679321289,2016-08-30
53.72671890258789,2016-08-31
53.44750213623047,2016-09-01
54.29196548461914,2016-09-02
54.12173080444336,2016-09-06
54.142147064208984,2016-09-07
53.481544494628906,2016-09-08
51.8879280090332,2016-09-09
52.269309997558594,2016-09-12
50.71653747558594,2016-09-13
51.39078140258789,2016-09-14
52.1126708984375,2016-09-15
52.52128982543945,2016-09-16
53.42024230957031,2016-09-19
52.80733108520508,2016-09-20
53.21593475341797,2016-09-21
53.2431640625,2016-09-22
52.70515060424805,2016-09-23
52.09223556518555,2016-09-26
52.97077560424805,2016-09-27
54.4826774597168,2016-09-28
54.802730560302734,2016-09-29
54.9321403503418,2016-09-30
55.054725646972656,2016-10-03
54.37369155883789,2016-10-04
55.388431549072266,2016-10-05
57.26807403564453,2016-10-06
55.46335220336914,2016-10-07
56.021812438964844,2016-10-10
54.68696975708008,2016-10-11
54.4826774597168,2016-10-12
54.41455841064453,2016-10-13
54.17619705200195,2016-10-14
54.16257095336914,2016-10-17
54.60524368286133,2016-10-18
55.60636520385742,2016-10-19
55.545066833496094,2016-10-20
55.756195068359375,2016-10-21
55.585933685302734,2016-10-24
54.455421447753906,2016-10-25
54.72101974487305,2016-10-26
54.65291976928711,2016-10-27
54.6733512878418,2016-10-28
54.17619705200195,2016-10-31
53.263607025146484,2016-11-01
52.70515060424805,2016-11-02
53.33171081542969,2016-11-03
53.42706298828125,2016-11-04
53.91059494018555,2016-11-07
53.767578125,2016-11-08
55.12283706665039,2016-11-09
56.76412582397461,2016-11-10
55.98093032836914,2016-11-11
56.11714553833008,2016-11-14
56.811790466308594,2016-11-15
56.6619758605957,2016-11-16
56.53258514404297,2016-11-17
56.60748291015625,2016-11-18
57.99679946899414,2016-11-21
58.4122314453125,2016-11-22
59.00472640991211,2016-11-23
59.6099739074707,2016-11-25
58.86028289794922,2016-11-28
57.58102798461914,2016-11-29
62.1203727722168,2016-11-30
62.71186828613281,2016-12-01
61.308780670166016,2016-12-02
60.937400817871094,2016-12-05
60.37340545654297,2016-12-06
61.49448776245117,2016-12-07
62.27167892456055,2016-12-08
60.8136100769043,2016-12-09
61.618289947509766,2016-12-12
61.63893508911133,2016-12-13
60.58662033081055,2016-12-14
61.09557342529297,2016-12-15
60.9924201965332,2016-12-16
60.620994567871094,2016-12-19
60.614139556884766,2016-12-20
60.36653137207031,2016-12-21
60.20145797729492,2016-12-22
60.31837844848633,2016-12-23
59.90570831298828,2016-12-27
59.4105224609375,2016-12-28
59.15604019165039,2016-12-29
58.99783706665039,2016-12-30
59.75438690185547,2017-01-03
61.06808090209961,2017-01-04
60.9924201965332,2017-01-05
60.641639709472656,2017-01-06
59.76129150390625,2017-01-09
59.75438690185547,2017-01-10
60.82735061645508,2017-01-11
61.63893508911133,2017-01-12
61.71455764770508,2017-01-13
61.879661560058594,2017-01-17
61.93467330932617,2017-01-18
61.73521423339844,2017-01-19
62.51240539550781,2017-01-20
62.698116302490234,2017-01-23
65.4285888671875,2017-01-24
66.2883071899414,2017-01-25
65.607421875,2017-01-26
65.54552459716797,2017-01-27
64.85773468017578,2017-01-30
64.1493148803711,2017-01-31
65.38734436035156,2017-02-01
64.47946166992188,2017-02-02
65.12596130371094,2017-02-03
65.29792022705078,2017-02-06
63.51654815673828,2017-02-07
63.041996002197266,2017-02-08
63.44091796875,2017-02-09
63.17955780029297,2017-02-10
63.42715835571289,2017-02-13
64.06678009033203,2017-02-14
64.0255355834961,2017-02-15
63.750404357910156,2017-02-16
63.901729583740234,2017-02-17
65.00904083251953,2017-02-21
64.65828704833984,2017-02-22
64.05303192138672,2017-02-23
63.57157897949219,2017-02-24
62.81504440307617,2017-02-27
62.75312423706055,2017-02-28
64.57576751708984,2017-03-01
64.05519104003906,2017-03-02
64.02049255371094,2017-03-03
63.541603088378906,2017-03-06
63.31950378417969,2017-03-07
62.320037841796875,2017-03-08
62.11876678466797,2017-03-09
62.320037841796875,2017-03-10
62.59072494506836,2017-03-13
61.48023223876953,2017-03-14
63.08353042602539,2017-03-15
62.708717346191406,2017-03-16
62.52132797241211,2017-03-17
62.67401885986328,2017-03-20
61.181785583496094,2017-03-21
61.181785583496094,2017-03-22
61.28588104248047,2017-03-23
60.772281646728516,2017-03-24
61.50798797607422,2017-03-27
63.0904426574707,2017-03-28
62.97246551513672,2017-03-29
63.347232818603516,2017-03-30
63.291751861572266,2017-03-31
62.646244049072266,2017-04-03
62.944698333740234,2017-04-04
61.35529708862305,2017-04-05
61.90360641479492,2017-04-06
61.6259765625,2017-04-07
61.44550323486328,2017-04-10
61.09153747558594,2017-04-11
59.9255256652832,2017-04-12
58.9329948425293,2017-04-13
59.1898193359375,2017-04-17
59.5784797668457,2017-04-18
59.36333465576172,2017-04-19
59.34944152832031,2017-04-20
59.28697204589844,2017-04-21
60.050445556640625,2017-04-24
60.39054489135742,2017-04-25
60.42525100708008,2017-04-26
