MSCI,Date
55.41218566894531,2015-04-17
55.45769500732422,2015-04-20
55.393985748291016,2015-04-21
56.05831527709961,2015-04-22
56.64982986450195,2015-04-23
57.09577178955078,2015-04-24
57.295963287353516,2015-04-27
57.268672943115234,2015-04-28
56.96833801269531,2015-04-29
55.685203552246094,2015-04-30
56.7408447265625,2015-05-01
56.804534912109375,2015-05-04
56.458736419677734,2015-05-05
55.93092346191406,2015-05-06
56.05831527709961,2015-05-07
56.513336181640625,2015-05-08
56.26762390136719,2015-05-11
55.83991622924805,2015-05-12
56.433189392089844,2015-05-13
57.09945297241211,2015-05-14
57.026451110839844,2015-05-15
57.99391555786133,2015-05-18
58.048683166503906,2015-05-19
57.61970901489258,2015-05-20
57.51016616821289,2015-05-21
57.88438415527344,2015-05-22
57.68358612060547,2015-05-26
57.218101501464844,2015-05-27
57.18159866333008,2015-05-28
56.63396072387695,2015-05-29
56.725242614746094,2015-06-01
56.752620697021484,2015-06-02
57.026451110839844,2015-06-03
56.58833312988281,2015-06-04
56.40579605102539,2015-06-05
56.022464752197266,2015-06-08
56.068092346191406,2015-06-09
56.33277893066406,2015-06-10
56.58833312988281,2015-06-11
56.487937927246094,2015-06-12
55.87641525268555,2015-06-15
56.31451416015625,2015-06-16
56.38753890991211,2015-06-17
56.551815032958984,2015-06-18
56.469688415527344,2015-06-19
56.58833312988281,2015-06-22
57.710975646972656,2015-06-23
57.592315673828125,2015-06-24
57.793121337890625,2015-06-25
58.18559646606445,2015-06-26
56.39666748046875,2015-06-29
56.177616119384766,2015-06-30
56.78001403808594,2015-07-01
56.606590270996094,2015-07-02
56.68873977661133,2015-07-06
57.41891098022461,2015-07-07
56.30540084838867,2015-07-08
56.79825973510742,2015-07-09
58.22208786010742,2015-07-10
58.541542053222656,2015-07-13
58.87925338745117,2015-07-14
59.15306854248047,2015-07-15
60.45823669433594,2015-07-16
60.257442474365234,2015-07-17
60.56776809692383,2015-07-20
60.51300048828125,2015-07-21
60.686431884765625,2015-07-22
60.74120330810547,2015-07-23
61.051513671875,2015-07-24
59.99275207519531,2015-07-27
60.23920822143555,2015-07-28
61.069786071777344,2015-07-29
62.0372428894043,2015-07-30
62.210655212402344,2015-07-31
61.644779205322266,2015-08-03
61.115394592285156,2015-08-04
61.699546813964844,2015-08-05
60.704673767089844,2015-08-06
60.44000244140625,2015-08-07
60.96025085449219,2015-08-10
59.8284797668457,2015-08-11
58.368141174316406,2015-08-12
58.0659065246582,2015-08-13
58.688690185546875,2015-08-14
59.027549743652344,2015-08-17
59.00007247924805,2015-08-18
58.871856689453125,2015-08-19
57.46143341064453,2015-08-20
56.18838119506836,2015-08-21
53.28507995605469,2015-08-24
52.91872787475586,2015-08-25
55.08016586303711,2015-08-26
56.463138580322266,2015-08-27
56.93021774291992,2015-08-28
55.4282112121582,2015-08-31
53.63311004638672,2015-09-01
54.85120391845703,2015-09-02
54.649715423583984,2015-09-03
53.72468185424805,2015-09-04
55.7945442199707,2015-09-08
55.03437805175781,2015-09-09
55.73958969116211,2015-09-10
55.886131286621094,2015-09-11
54.8145637512207,2015-09-14
55.62053680419922,2015-09-15
55.54726791381836,2015-09-16
55.60220718383789,2015-09-17
55.061851501464844,2015-09-18
56.61882400512695,2015-09-21
55.84034729003906,2015-09-22
56.243324279785156,2015-09-23
55.382408142089844,2015-09-24
56.160884857177734,2015-09-25
53.98114013671875,2015-09-28
53.340030670166016,2015-09-29
54.45738220214844,2015-09-30
53.074424743652344,2015-10-01
53.64226150512695,2015-10-02
54.24673843383789,2015-10-05
53.678897857666016,2015-10-06
54.32916259765625,2015-10-07
54.88782501220703,2015-10-08
54.95195770263672,2015-10-09
55.400718688964844,2015-10-12
55.08932876586914,2015-10-13
54.21009826660156,2015-10-14
54.8145637512207,2015-10-15
55.11680221557617,2015-10-16
55.67548370361328,2015-10-19
55.77622604370117,2015-10-20
55.37323760986328,2015-10-21
55.941097259521484,2015-10-22
56.60051345825195,2015-10-23
57.488887786865234,2015-10-26
56.34406661987305,2015-10-27
57.74534225463867,2015-10-28
60.00753402709961,2015-10-29
61.36301040649414,2015-10-30
65.07225036621094,2015-11-02
64.30294799804688,2015-11-03
63.616031646728516,2015-11-04
62.84671401977539,2015-11-05
62.0865364074707,2015-11-06
60.895931243896484,2015-11-09
61.79643630981445,2015-11-10
61.833194732666016,2015-11-11
61.355350494384766,2015-11-12
60.84077835083008,2015-11-13
62.513187408447266,2015-11-16
63.579132080078125,2015-11-17
63.77210998535156,2015-11-18
63.79046630859375,2015-11-19
63.716957092285156,2015-11-20
63.88237380981445,2015-11-23
64.39694213867188,2015-11-24
64.2867202758789,2015-11-25
64.88397979736328,2015-11-27
64.43372344970703,2015-11-30
64.8380126953125,2015-12-01
64.68180084228516,2015-12-02
63.992645263671875,2015-12-03
66.04178619384766,2015-12-04
64.93910217285156,2015-12-07
64.76448822021484,2015-12-08
63.79046630859375,2015-12-09
64.27749633789062,2015-12-10
63.22074508666992,2015-12-11
63.97428894042969,2015-12-14
64.62667083740234,2015-12-15
65.68343353271484,2015-12-16
65.14126586914062,2015-12-17
65.72016906738281,2015-12-18
66.13369750976562,2015-12-21
65.7385482788086,2015-12-22
66.32666015625,2015-12-23
66.48284912109375,2015-12-24
66.51045227050781,2015-12-28
66.94231414794922,2015-12-29
66.70342254638672,2015-12-30
66.28071594238281,2015-12-31
64.88397979736328,2016-01-04
65.37098693847656,2016-01-05
64.86558532714844,2016-01-06
63.85480499267578,2016-01-07
62.94507598876953,2016-01-08
62.60508728027344,2016-01-11
63.58831787109375,2016-01-12
62.26508712768555,2016-01-13
62.48564147949219,2016-01-14
61.980220794677734,2016-01-15
61.18996047973633,2016-01-19
60.13323211669922,2016-01-20
60.26186752319336,2016-01-21
61.55752182006836,2016-01-22
60.93267059326172,2016-01-25
60.721317291259766,2016-01-26
60.84077835083008,2016-01-27
61.153228759765625,2016-01-28
63.25750732421875,2016-01-29
62.2467041015625,2016-02-01
61.37376022338867,2016-02-02
60.941871643066406,2016-02-03
61.465641021728516,2016-02-04
59.995399475097656,2016-02-05
58.03812789916992,2016-02-08
59.80241012573242,2016-02-09
60.66619873046875,2016-02-10
59.96781921386719,2016-02-11
61.80564498901367,2016-02-12
63.01860809326172,2016-02-16
64.58576202392578,2016-02-17
65.12045288085938,2016-02-18
65.95933532714844,2016-02-19
67.13932037353516,2016-02-22
67.06556701660156,2016-02-23
65.86714172363281,2016-02-24
66.89041900634766,2016-02-25
66.79823303222656,2016-02-26
65.00981140136719,2016-02-29
65.9224624633789,2016-03-01
65.31402587890625,2016-03-02
64.61341094970703,2016-03-03
64.06952667236328,2016-03-04
64.49358367919922,2016-03-07
63.332027435302734,2016-03-08
64.03263854980469,2016-03-09
63.56249237060547,2016-03-10
64.1801528930664,2016-03-11
64.26313781738281,2016-03-14
63.89436340332031,2016-03-15
64.31842803955078,2016-03-16
64.74247741699219,2016-03-17
65.70122528076172,2016-03-18
65.80259704589844,2016-03-21
66.0330810546875,2016-03-22
66.00540924072266,2016-03-23
65.21263122558594,2016-03-24
65.79340362548828,2016-03-28
66.99181365966797,2016-03-29
67.43434143066406,2016-03-30
68.29164123535156,2016-03-31
68.78024291992188,2016-04-01
68.40226745605469,2016-04-04
68.02433013916016,2016-04-05
69.05679321289062,2016-04-06
67.95978546142578,2016-04-07
67.7016830444336,2016-04-08
67.42509460449219,2016-04-11
67.99664306640625,2016-04-12
68.28242492675781,2016-04-13
68.54056549072266,2016-04-14
68.80790710449219,2016-04-15
69.69287109375,2016-04-18
69.99710083007812,2016-04-19
69.65597534179688,2016-04-20
69.28727722167969,2016-04-21
69.49928283691406,2016-04-22
69.45320129394531,2016-04-25
70.03397369384766,2016-04-26
70.39350891113281,2016-04-27
69.4071044921875,2016-04-28
70.00631713867188,2016-04-29
70.0616226196289,2016-05-02
69.0383529663086,2016-05-03
68.9093017578125,2016-05-04
68.95539855957031,2016-05-05
69.4900894165039,2016-05-06
70.43958282470703,2016-05-09
71.32460021972656,2016-05-10
70.80686950683594,2016-05-11
69.97480010986328,2016-05-12
69.43862915039062,2016-05-13
69.32766723632812,2016-05-16
68.8839340209961,2016-05-17
69.31844329833984,2016-05-18
69.60502624511719,2016-05-19
70.25215911865234,2016-05-20
70.54798889160156,2016-05-23
72.97943115234375,2016-05-24
72.64659881591797,2016-05-25
72.52640533447266,2016-05-26
73.33072662353516,2016-05-27
73.76524353027344,2016-05-31
72.76677703857422,2016-06-01
72.71133422851562,2016-06-02
71.28761291503906,2016-06-03
71.51873779296875,2016-06-06
71.99947357177734,2016-06-07
72.1566390991211,2016-06-08
72.17511749267578,2016-06-09
70.92704772949219,2016-06-10
70.08577728271484,2016-06-13
68.89317321777344,2016-06-14
68.68980407714844,2016-06-15
68.6435546875,2016-06-16
68.10733795166016,2016-06-17
68.92090606689453,2016-06-20
69.21675109863281,2016-06-21
69.1797866821289,2016-06-22
70.87159729003906,2016-06-23
68.16284942626953,2016-06-24
66.43402862548828,2016-06-27
68.23678588867188,2016-06-28
69.25373077392578,2016-06-29
71.2968521118164,2016-06-30
71.12120056152344,2016-07-01
70.98251342773438,2016-07-05
71.75910186767578,2016-07-06
72.52640533447266,2016-07-07
73.45089721679688,2016-07-08
73.38619995117188,2016-07-11
74.90235900878906,2016-07-12
75.34614562988281,2016-07-13
75.540283203125,2016-07-14
75.33686828613281,2016-07-15
75.04105377197266,2016-07-18
75.7806396484375,2016-07-19
76.32608032226562,2016-07-20
76.24288177490234,2016-07-21
76.66815185546875,2016-07-22
76.70514678955078,2016-07-25
77.25060272216797,2016-07-26
77.19509887695312,2016-07-27
78.44316864013672,2016-07-28
79.5433120727539,2016-07-29
79.50634002685547,2016-08-01
78.36000061035156,2016-08-02
78.56333923339844,2016-08-03
78.93314361572266,2016-08-04
80.2644271850586,2016-08-05
79.60804748535156,2016-08-08
79.70973205566406,2016-08-09
79.58952331542969,2016-08-10
79.88633728027344,2016-08-11
80.03475189208984,2016-08-12
81.15703582763672,2016-08-15
80.36866760253906,2016-08-16
80.69327545166016,2016-08-17
80.85093688964844,2016-08-18
80.99010467529297,2016-08-19
81.04571533203125,2016-08-22
81.29615783691406,2016-08-23
81.7228012084961,2016-08-24
82.23294830322266,2016-08-25
82.46483612060547,2016-08-26
83.2717514038086,2016-08-29
83.4479751586914,2016-08-30
83.58709716796875,2016-08-31
82.79872131347656,2016-09-01
83.05842590332031,2016-09-02
82.17729949951172,2016-09-06
82.60395050048828,2016-09-07
80.92515563964844,2016-09-08
78.58784484863281,2016-09-09
79.72867584228516,2016-09-12
78.71768188476562,2016-09-13
78.56000518798828,2016-09-14
79.63591766357422,2016-09-15
79.17215728759766,2016-09-16
79.06084442138672,2016-09-19
79.45043182373047,2016-09-20
80.45211791992188,2016-09-21
80.47994995117188,2016-09-22
80.13677978515625,2016-09-23
79.28345489501953,2016-09-26
79.12578582763672,2016-09-27
78.74552154541016,2016-09-28
77.46556091308594,2016-09-29
77.8551025390625,2016-09-30
77.45626068115234,2016-10-03
77.00181579589844,2016-10-04
77.17801666259766,2016-10-05
77.09455108642578,2016-10-06
76.66790008544922,2016-10-07
76.95543670654297,2016-10-10
74.29346466064453,2016-10-11
75.98153686523438,2016-10-12
76.01864624023438,2016-10-13
76.8997802734375,2016-10-14
76.90904998779297,2016-10-17
76.9832534790039,2016-10-18
76.91831970214844,2016-10-19
76.45454406738281,2016-10-20
76.89049530029297,2016-10-21
77.18730163574219,2016-10-24
77.15950012207031,2016-10-25
76.91831970214844,2016-10-26
73.8297119140625,2016-10-27
73.22683715820312,2016-10-28
74.37696075439453,2016-10-31
73.44014739990234,2016-11-01
73.10625457763672,2016-11-02
73.34742736816406,2016-11-03
73.61638641357422,2016-11-04
74.99836730957031,2016-11-07
75.20242309570312,2016-11-08
76.12383270263672,2016-11-09
75.5467758178711,2016-11-10
74.45784759521484,2016-11-11
72.1868896484375,2016-11-14
72.14033508300781,2016-11-15
72.53125,2016-11-16
73.99247741699219,2016-11-17
74.16934967041016,2016-11-18
74.83943176269531,2016-11-21
74.46715545654297,2016-11-22
74.63470458984375,2016-11-23
75.18380737304688,2016-11-25
74.71845245361328,2016-11-28
75.04418182373047,2016-11-29
73.34098052978516,2016-11-30
71.79598236083984,2016-12-01
73.83427429199219,2016-12-02
75.1558837890625,2016-12-05
73.98318481445312,2016-12-06
75.16519927978516,2016-12-07
75.10934448242188,2016-12-08
75.81674194335938,2016-12-09
74.90460968017578,2016-12-12
75.42581939697266,2016-12-13
74.31822967529297,2016-12-14
74.96041870117188,2016-12-15
74.36477661132812,2016-12-16
74.6905288696289,2016-12-19
75.14657592773438,2016-12-20
74.14139556884766,2016-12-21
73.05245971679688,2016-12-22
73.14552307128906,2016-12-23
73.38751220703125,2016-12-27
72.93144989013672,2016-12-28
73.12690734863281,2016-12-29
73.32237243652344,2016-12-30
73.25718688964844,2017-01-03
75.11865997314453,2017-01-04
75.98422241210938,2017-01-05
77.62230682373047,2017-01-06
76.95220184326172,2017-01-09
75.87255859375,2017-01-10
75.87255859375,2017-01-11
75.62126159667969,2017-01-12
76.69159698486328,2017-01-13
75.48165130615234,2017-01-17
76.5892105102539,2017-01-18
75.53749084472656,2017-01-19
76.08662414550781,2017-01-20
76.44029998779297,2017-01-23
76.51473236083984,2017-01-24
76.98941040039062,2017-01-25
77.72467803955078,2017-01-26
77.02664947509766,2017-01-27
77.81775665283203,2017-01-30
77.01734161376953,2017-01-31
77.94805145263672,2017-02-01
82.75061798095703,2017-02-02
85.30076599121094,2017-02-03
86.62240600585938,2017-02-06
86.23149108886719,2017-02-07
86.19427490234375,2017-02-08
84.07220458984375,2017-02-09
84.90055084228516,2017-02-10
86.36180877685547,2017-02-13
87.44144439697266,2017-02-14
88.29090881347656,2017-02-15
87.9361801147461,2017-02-16
88.00151824951172,2017-02-17
88.23490142822266,2017-02-21
88.6363296508789,2017-02-22
88.67366027832031,2017-02-23
89.18708801269531,2017-02-24
89.17774200439453,2017-02-27
88.30025482177734,2017-02-28
89.50448608398438,2017-03-01
88.6363296508789,2017-03-02
89.09374237060547,2017-03-03
88.44961547851562,2017-03-06
89.10307312011719,2017-03-07
88.17887878417969,2017-03-08
88.16023254394531,2017-03-09
88.5616455078125,2017-03-10
88.9630355834961,2017-03-13
89.924560546875,2017-03-14
92.70638275146484,2017-03-15
91.17546081542969,2017-03-16
90.85807800292969,2017-03-17
90.94207763671875,2017-03-20
89.1964111328125,2017-03-21
89.71918487548828,2017-03-22
90.66203308105469,2017-03-23
90.96074676513672,2017-03-24
90.19527435302734,2017-03-27
90.1859359741211,2017-03-28
89.98991394042969,2017-03-29
90.27928161621094,2017-03-30
90.72737121582031,2017-03-31
90.32595825195312,2017-04-03
90.16727447509766,2017-04-04
91.3434829711914,2017-04-05
91.2874755859375,2017-04-06
91.41818237304688,2017-04-07
90.78337097167969,2017-04-10
91.01676177978516,2017-04-11
90.8393783569336,2017-04-12
89.85920715332031,2017-04-13
91.47418212890625,2017-04-17
91.20343780517578,2017-04-18
91.62355041503906,2017-04-19
92.16497039794922,2017-04-20
91.51152801513672,2017-04-21
92.09963989257812,2017-04-24
92.83710479736328,2017-04-25
92.99580383300781,2017-04-26
93.72392272949219,2017-04-27
93.64924621582031,2017-04-28
93.93862915039062,2017-05-01
95.16152954101562,2017-05-02
94.66677856445312,2017-05-03
91.10078430175781,2017-05-04
92.92111206054688,2017-05-05
91.67958068847656,2017-05-08
91.15678405761719,2017-05-09
91.7355728149414,2017-05-10
91.74488067626953,2017-05-11
91.268798828125,2017-05-12
92.23033142089844,2017-05-15
91.62355041503906,2017-05-16
90.8277816772461,2017-05-17
91.0524673461914,2017-05-18
92.569091796875,2017-05-19
93.01847076416016,2017-05-22
92.59716033935547,2017-05-23
93.62694549560547,2017-05-24
94.48821258544922,2017-05-25
94.09503936767578,2017-05-26
93.68311309814453,2017-05-30
95.2371826171875,2017-05-31
97.38102722167969,2017-06-01
97.79293060302734,2017-06-02
97.91461944580078,2017-06-05
97.52143096923828,2017-06-06
97.2967758178711,2017-06-07
96.9878158569336,2017-06-08
97.38102722167969,2017-06-09
97.19378662109375,2017-06-12
99.14104461669922,2017-06-13
98.6635971069336,2017-06-14
98.94441986083984,2017-06-15
98.87891387939453,2017-06-16
99.393798828125,2017-06-19
96.96910095214844,2017-06-20
95.33079528808594,2017-06-21
96.73505401611328,2017-06-22
98.0363540649414,2017-06-23
97.56824493408203,2017-06-26
96.13590240478516,2017-06-27
98.2984848022461,2017-06-28
97.42782592773438,2017-06-29
96.41677856445312,2017-06-30
96.22953033447266,2017-07-03
96.50102996826172,2017-07-05
95.7520751953125,2017-07-06
95.9954833984375,2017-07-07
96.41677856445312,2017-07-10
98.53251647949219,2017-07-11
98.67295837402344,2017-07-12
99.32826232910156,2017-07-13
100.59211730957031,2017-07-14
100.1521224975586,2017-07-17
100.1521224975586,2017-07-18
100.72315979003906,2017-07-19
100.54530334472656,2017-07-20
101.24744415283203,2017-07-21
102.02445220947266,2017-07-24
103.2227783203125,2017-07-25
103.30699920654297,2017-07-26
102.80147552490234,2017-07-27
103.32573699951172,2017-07-28
101.99635314941406,2017-07-31
103.43807983398438,2017-08-01
101.71551513671875,2017-08-02
104.5802230834961,2017-08-03
104.07467651367188,2017-08-04
104.10277557373047,2017-08-07
103.34445190429688,2017-08-08
102.67977905273438,2017-08-09
100.41425323486328,2017-08-10
100.29252624511719,2017-08-11
103.24148559570312,2017-08-14
102.2959213256836,2017-08-15
105.39611053466797,2017-08-16
103.65814971923828,2017-08-17
104.39091491699219,2017-08-18
103.63934326171875,2017-08-21
106.1288833618164,2017-08-22
105.4242935180664,2017-08-23
105.23640441894531,2017-08-24
107.34076690673828,2017-08-25
107.08711242675781,2017-08-28
106.23220825195312,2017-08-29
106.14767456054688,2017-08-30
107.6695556640625,2017-08-31
108.45868682861328,2017-09-01
106.27916717529297,2017-09-05
105.30213928222656,2017-09-06
107.11528778076172,2017-09-07
107.93262481689453,2017-09-08
108.75932312011719,2017-09-11
110.61002349853516,2017-09-12
107.36894226074219,2017-09-13
106.58920288085938,2017-09-14
106.43889617919922,2017-09-15
106.29798126220703,2017-09-18
106.91798400878906,2017-09-19
107.36894226074219,2017-09-20
108.31779479980469,2017-09-21
110.30939483642578,2017-09-22
108.98478698730469,2017-09-25
108.21443939208984,2017-09-26
108.74993133544922,2017-09-27
109.88665008544922,2017-09-28
109.82088470458984,2017-09-29
109.89604949951172,2017-10-02
111.33338165283203,2017-10-03
112.86468505859375,2017-10-04
113.76654052734375,2017-10-05
113.93563079833984,2017-10-06
114.17990112304688,2017-10-09
114.53688049316406,2017-10-10
114.49931335449219,2017-10-11
115.2978515625,2017-10-12
114.69656372070312,2017-10-13
116.00241088867188,2017-10-16
115.03479766845703,2017-10-17
115.16633605957031,2017-10-18
114.612060546875,2017-10-19
114.612060546875,2017-10-20
114.33020782470703,2017-10-23
113.1559066772461,2017-10-24
111.3615951538086,2017-10-25
112.968017578125,2017-10-26
112.733154296875,2017-10-27
110.52547454833984,2017-10-30
110.2530288696289,2017-10-31
110.4690933227539,2017-11-01
117.82493591308594,2017-11-02
118.40740203857422,2017-11-03
119.96685028076172,2017-11-06
118.35103607177734,2017-11-07
119.40319061279297,2017-11-08
120.135986328125,2017-11-09
117.44917297363281,2017-11-10
117.86253356933594,2017-11-13
117.5431137084961,2017-11-14
116.70700073242188,2017-11-15
118.14878845214844,2017-11-16
119.27954864501953,2017-11-17
119.85436248779297,2017-11-20
120.14647674560547,2017-11-21
120.14647674560547,2017-11-22
121.46575164794922,2017-11-24
121.32438659667969,2017-11-27
121.88980865478516,2017-11-28
120.36322784423828,2017-11-29
121.27726745605469,2017-11-30
121.51287078857422,2017-12-01
120.21244812011719,2017-12-04
120.95687103271484,2017-12-05
120.61767578125,2017-12-06
120.8155517578125,2017-12-07
120.34437561035156,2017-12-08
120.93802642822266,2017-12-11
120.61767578125,2017-12-12
119.94860076904297,2017-12-13
120.19361114501953,2017-12-14
120.55168151855469,2017-12-15
119.93919372558594,2017-12-18
119.6470718383789,2017-12-19
120.7684326171875,2017-12-20
121.20189666748047,2017-12-21
120.92859649658203,2017-12-22
118.35606384277344,2017-12-26
118.23355102539062,2017-12-27
119.09107208251953,2017-12-28
119.24186706542969,2017-12-29
120.31611633300781,2018-01-02
122.14422607421875,2018-01-03
124.06656646728516,2018-01-04
125.35755157470703,2018-01-05
125.52714538574219,2018-01-08
126.3658218383789,2018-01-09
126.0360336303711,2018-01-10
126.98776245117188,2018-01-11
128.05258178710938,2018-01-12
126.58256530761719,2018-01-16
127.96780395507812,2018-01-17
128.92898559570312,2018-01-18
130.2764892578125,2018-01-19
131.23764038085938,2018-01-22
132.01979064941406,2018-01-23
130.1068878173828,2018-01-24
129.90895080566406,2018-01-25
132.4626922607422,2018-01-26
130.0880126953125,2018-01-29
130.32362365722656,2018-01-30
131.1999969482422,2018-01-31
137.88107299804688,2018-02-01
134.30960083007812,2018-02-02
127.85472869873047,2018-02-05
130.8795623779297,2018-02-06
131.69940185546875,2018-02-07
126.092529296875,2018-02-08
128.6085968017578,2018-02-09
129.5980224609375,2018-02-12
132.48153686523438,2018-02-13
137.24966430664062,2018-02-14
140.04624938964844,2018-02-15
136.99464416503906,2018-02-16
136.40882873535156,2018-02-20
134.9066162109375,2018-02-21
134.9822235107422,2018-02-22
136.98516845703125,2018-02-23
136.44662475585938,2018-02-26
134.9539031982422,2018-02-27
133.70672607421875,2018-02-28
134.7743682861328,2018-03-01
135.40736389160156,2018-03-02
137.8732452392578,2018-03-05
140.7642822265625,2018-03-06
140.11241149902344,2018-03-07
142.26654052734375,2018-03-08
144.66627502441406,2018-03-09
145.5449676513672,2018-03-12
143.26800537109375,2018-03-13
145.90399169921875,2018-03-14
146.395263671875,2018-03-15
146.42361450195312,2018-03-16
146.80149841308594,2018-03-19
149.35244750976562,2018-03-20
149.52252197265625,2018-03-21
147.5101318359375,2018-03-22
145.56382751464844,2018-03-23
149.90985107421875,2018-03-26
145.53549194335938,2018-03-27
142.2382049560547,2018-03-28
141.2178192138672,2018-03-29
137.8827362060547,2018-04-02
137.66542053222656,2018-04-03
138.6007537841797,2018-04-04
138.42123413085938,2018-04-05
136.09703063964844,2018-04-06
138.5346221923828,2018-04-09
140.82101440429688,2018-04-10
140.065185546875,2018-04-11
141.05722045898438,2018-04-12
139.4605255126953,2018-04-13
140.94378662109375,2018-04-16
141.83192443847656,2018-04-17
142.1248321533203,2018-04-18
141.7185516357422,2018-04-19
141.33119201660156,2018-04-20
141.7185516357422,2018-04-23
139.53611755371094,2018-04-24
140.9722137451172,2018-04-25
141.34068298339844,2018-04-26
141.907470703125,2018-04-27
141.55792236328125,2018-04-30
142.3421173095703,2018-05-01
142.13429260253906,2018-05-02
140.9627227783203,2018-05-03
143.73098754882812,2018-05-04
146.36695861816406,2018-05-07
146.7353973388672,2018-05-08
147.98252868652344,2018-05-09
151.02471923828125,2018-05-10
152.08287048339844,2018-05-11
151.6766357421875,2018-05-14
149.9477081298828,2018-05-15
149.57920837402344,2018-05-16
148.46170043945312,2018-05-17
147.9313201904297,2018-05-18
149.6265869140625,2018-05-21
148.24386596679688,2018-05-22
149.9770050048828,2018-05-23
150.7062225341797,2018-05-24
150.9051513671875,2018-05-25
150.46945190429688,2018-05-29
153.41482543945312,2018-05-30
153.96412658691406,2018-05-31
154.75018310546875,2018-06-01
154.82591247558594,2018-06-04
155.04376220703125,2018-06-05
156.69163513183594,2018-06-06
156.47381591796875,2018-06-07
157.48715209960938,2018-06-08
157.6766357421875,2018-06-11
160.75457763671875,2018-06-12
163.0843505859375,2018-06-13
163.2264404296875,2018-06-14
163.605224609375,2018-06-15
162.49717712402344,2018-06-18
162.66763305664062,2018-06-19
162.62026977539062,2018-06-20
161.7205352783203,2018-06-21
161.59747314453125,2018-06-22
159.6370391845703,2018-06-25
157.52508544921875,2018-06-26
154.89224243164062,2018-06-27
155.89614868164062,2018-06-28
156.6726837158203,2018-06-29
158.29220581054688,2018-07-02
156.95684814453125,2018-07-03
156.18023681640625,2018-07-05
157.79029846191406,2018-07-06
159.71279907226562,2018-07-09
159.7980194091797,2018-07-10
160.3189239501953,2018-07-11
160.29998779296875,2018-07-12
160.60308837890625,2018-07-13
161.5500946044922,2018-07-16
161.70162963867188,2018-07-17
162.44981384277344,2018-07-18
161.654296875,2018-07-19
161.9288787841797,2018-07-20
164.1166534423828,2018-07-23
163.44422912597656,2018-07-24
166.91995239257812,2018-07-25
164.5712432861328,2018-07-26
162.4876708984375,2018-07-27
158.63316345214844,2018-07-30
157.39248657226562,2018-07-31
154.37136840820312,2018-08-01
161.2754364013672,2018-08-02
157.98912048339844,2018-08-03
161.1617889404297,2018-08-06
163.70938110351562,2018-08-07
163.5484161376953,2018-08-08
164.00299072265625,2018-08-09
163.96511840820312,2018-08-10
163.46316528320312,2018-08-13
166.15284729003906,2018-08-14
164.4197235107422,2018-08-15
165.26539611816406,2018-08-16
164.65724182128906,2018-08-17
165.50299072265625,2018-08-20
164.90432739257812,2018-08-21
164.52420043945312,2018-08-22
164.47671508789062,2018-08-23
165.3604278564453,2018-08-24
166.23468017578125,2018-08-27
168.34417724609375,2018-08-28
169.2089080810547,2018-08-29
168.80979919433594,2018-08-30
171.28994750976562,2018-08-31
173.16183471679688,2018-09-04
169.6365203857422,2018-09-05
170.32066345214844,2018-09-06
170.26364135742188,2018-09-07
169.2469024658203,2018-09-10
168.6292724609375,2018-09-11
167.7455291748047,2018-09-12
171.55599975585938,2018-09-13
173.11436462402344,2018-09-14
169.08538818359375,2018-09-17
169.35145568847656,2018-09-18
165.84503173828125,2018-09-19
167.5459747314453,2018-09-20
167.51747131347656,2018-09-21
169.18040466308594,2018-09-24
169.99755859375,2018-09-25
169.87408447265625,2018-09-26
169.74107360839844,2018-09-27
168.581787109375,2018-09-28
170.85281372070312,2018-10-01
168.15419006347656,2018-10-02
168.458251953125,2018-10-03
163.93507385253906,2018-10-04
162.0821075439453,2018-10-05
159.46896362304688,2018-10-08
158.65176391601562,2018-10-09
149.0353546142578,2018-10-10
144.0465850830078,2018-10-11
146.37466430664062,2018-10-12
143.70449829101562,2018-10-15
148.4746856689453,2018-10-16
149.4534912109375,2018-10-17
146.0990753173828,2018-10-18
146.20364379882812,2018-10-19
148.6172332763672,2018-10-22
147.28689575195312,2018-10-23
141.29087829589844,2018-10-24
141.9085693359375,2018-10-25
135.65599060058594,2018-10-26
135.884033203125,2018-10-29
137.3189239501953,2018-10-30
142.89682006835938,2018-10-31
139.9605712890625,2018-11-01
136.9388427734375,2018-11-02
137.86053466796875,2018-11-05
140.41671752929688,2018-11-06
144.29364013671875,2018-11-07
144.44564819335938,2018-11-08
142.336181640625,2018-11-09
140.68276977539062,2018-11-12
140.3596954345703,2018-11-13
140.7967529296875,2018-11-14
144.67945861816406,2018-11-15
146.2344207763672,2018-11-16
138.83154296875,2018-11-19
137.70591735839844,2018-11-20
139.6042938232422,2018-11-21
142.9337158203125,2018-11-23
145.3853759765625,2018-11-26
145.194580078125,2018-11-27
151.3095703125,2018-11-28
149.81178283691406,2018-11-29
149.85951232910156,2018-11-30
154.16197204589844,2018-12-03
147.2169952392578,2018-12-04
145.30906677246094,2018-12-06
142.85736083984375,2018-12-07
143.24850463867188,2018-12-10
145.0037841796875,2018-12-11
146.80677795410156,2018-12-12
145.78607177734375,2018-12-13
143.52516174316406,2018-12-14
137.57237243652344,2018-12-17
137.61053466796875,2018-12-18
136.54205322265625,2018-12-19
134.46238708496094,2018-12-20
130.97084045410156,2018-12-21
128.8721466064453,2018-12-24
135.01571655273438,2018-12-26
138.58358764648438,2018-12-27
138.70758056640625,2018-12-28
140.6441192626953,2018-12-31
140.17669677734375,2019-01-02
