SRCL,Date
10.675000190734863,2001-05-03
10.712499618530273,2001-05-04
10.552499771118164,2001-05-07
10.52750015258789,2001-05-08
10.412500381469727,2001-05-09
10.5625,2001-05-10
11.177499771118164,2001-05-11
11.1899995803833,2001-05-14
11.2524995803833,2001-05-15
11.335000038146973,2001-05-16
11.162500381469727,2001-05-17
10.9975004196167,2001-05-18
10.6850004196167,2001-05-21
10.09000015258789,2001-05-22
9.75,2001-05-23
10.337499618530273,2001-05-24
10.529999732971191,2001-05-25
10.475000381469727,2001-05-29
10.3125,2001-05-30
10.707500457763672,2001-05-31
10.550000190734863,2001-06-01
10.3125,2001-06-04
10.555000305175781,2001-06-05
10.875,2001-06-06
11.074999809265137,2001-06-07
11.3725004196167,2001-06-08
11.479999542236328,2001-06-11
11.725000381469727,2001-06-12
11.675000190734863,2001-06-13
11.487500190734863,2001-06-14
11.350000381469727,2001-06-15
11.449999809265137,2001-06-18
12.0,2001-06-19
12.425000190734863,2001-06-20
12.262499809265137,2001-06-21
11.112500190734863,2001-06-22
11.119999885559082,2001-06-25
11.265000343322754,2001-06-26
11.274999618530273,2001-06-27
12.0,2001-06-28
11.737500190734863,2001-06-29
11.835000038146973,2001-07-02
11.927499771118164,2001-07-03
11.84000015258789,2001-07-05
11.75,2001-07-06
11.837499618530273,2001-07-09
12.167499542236328,2001-07-10
11.84000015258789,2001-07-11
12.0,2001-07-12
12.102499961853027,2001-07-13
12.125,2001-07-16
12.732500076293945,2001-07-17
12.59749984741211,2001-07-18
12.604999542236328,2001-07-19
12.662500381469727,2001-07-20
12.154999732971191,2001-07-23
11.550000190734863,2001-07-24
12.0625,2001-07-25
11.737500190734863,2001-07-26
12.212499618530273,2001-07-27
12.482500076293945,2001-07-30
12.3100004196167,2001-07-31
11.977499961853027,2001-08-01
12.015000343322754,2001-08-02
11.925000190734863,2001-08-03
11.1850004196167,2001-08-06
11.175000190734863,2001-08-07
11.607500076293945,2001-08-08
11.967499732971191,2001-08-09
12.087499618530273,2001-08-10
12.112500190734863,2001-08-13
12.25,2001-08-14
12.369999885559082,2001-08-15
12.5,2001-08-16
12.479999542236328,2001-08-17
12.5,2001-08-20
12.25,2001-08-21
12.112500190734863,2001-08-22
11.732500076293945,2001-08-23
11.404999732971191,2001-08-24
11.375,2001-08-27
11.522500038146973,2001-08-28
11.477499961853027,2001-08-29
11.454999923706055,2001-08-30
12.042499542236328,2001-08-31
11.75,2001-09-04
11.602499961853027,2001-09-05
11.354999542236328,2001-09-06
11.2475004196167,2001-09-07
11.457500457763672,2001-09-10
11.197500228881836,2001-09-17
10.9375,2001-09-18
10.4375,2001-09-19
9.5024995803833,2001-09-20
8.90250015258789,2001-09-21
9.175000190734863,2001-09-24
9.585000038146973,2001-09-25
9.97249984741211,2001-09-26
9.8125,2001-09-27
10.420000076293945,2001-09-28
10.720000267028809,2001-10-01
10.899999618530273,2001-10-02
11.552499771118164,2001-10-03
11.612500190734863,2001-10-04
11.197500228881836,2001-10-05
10.75,2001-10-08
11.102499961853027,2001-10-09
11.3149995803833,2001-10-10
11.407500267028809,2001-10-11
10.9975004196167,2001-10-12
11.342499732971191,2001-10-15
11.667499542236328,2001-10-16
11.427499771118164,2001-10-17
11.300000190734863,2001-10-18
11.287500381469727,2001-10-19
11.085000038146973,2001-10-22
11.40999984741211,2001-10-23
11.550000190734863,2001-10-24
12.260000228881836,2001-10-25
12.607500076293945,2001-10-26
12.3725004196167,2001-10-29
11.774999618530273,2001-10-30
12.0,2001-10-31
12.4399995803833,2001-11-01
12.2524995803833,2001-11-02
12.762499809265137,2001-11-05
12.947500228881836,2001-11-06
12.787500381469727,2001-11-07
11.75,2001-11-08
12.822500228881836,2001-11-09
12.925000190734863,2001-11-12
13.342499732971191,2001-11-13
13.524999618530273,2001-11-14
13.78499984741211,2001-11-15
13.774999618530273,2001-11-16
14.287500381469727,2001-11-19
13.9375,2001-11-20
13.5024995803833,2001-11-21
13.662500381469727,2001-11-23
14.029999732971191,2001-11-26
14.479999542236328,2001-11-27
14.012499809265137,2001-11-28
14.047499656677246,2001-11-29
13.845000267028809,2001-11-30
13.8774995803833,2001-12-03
14.1875,2001-12-04
14.8149995803833,2001-12-05
14.8100004196167,2001-12-06
14.994999885559082,2001-12-07
14.922499656677246,2001-12-10
14.767499923706055,2001-12-11
14.664999961853027,2001-12-12
15.199999809265137,2001-12-13
15.40999984741211,2001-12-14
15.297499656677246,2001-12-17
15.3725004196167,2001-12-18
15.524999618530273,2001-12-19
15.552499771118164,2001-12-20
15.324999809265137,2001-12-21
15.609999656677246,2001-12-24
15.542499542236328,2001-12-26
15.375,2001-12-27
15.104999542236328,2001-12-28
15.220000267028809,2001-12-31
14.925000190734863,2002-01-02
14.729999542236328,2002-01-03
14.487500190734863,2002-01-04
14.487500190734863,2002-01-07
14.767499923706055,2002-01-08
14.390000343322754,2002-01-09
14.484999656677246,2002-01-10
14.8125,2002-01-11
14.510000228881836,2002-01-14
14.010000228881836,2002-01-15
14.5,2002-01-16
14.65250015258789,2002-01-17
14.632499694824219,2002-01-18
14.537500381469727,2002-01-22
14.460000038146973,2002-01-23
14.71500015258789,2002-01-24
14.21500015258789,2002-01-25
13.2475004196167,2002-01-28
14.175000190734863,2002-01-29
14.324999809265137,2002-01-30
14.25,2002-01-31
13.917499542236328,2002-02-01
14.074999809265137,2002-02-04
13.6850004196167,2002-02-05
13.427499771118164,2002-02-06
13.920000076293945,2002-02-07
14.182499885559082,2002-02-08
14.332500457763672,2002-02-11
14.305000305175781,2002-02-12
14.547499656677246,2002-02-13
14.5,2002-02-14
14.850000381469727,2002-02-15
14.75,2002-02-19
15.602499961853027,2002-02-20
15.369999885559082,2002-02-21
16.0,2002-02-22
16.049999237060547,2002-02-25
16.049999237060547,2002-02-26
16.225000381469727,2002-02-27
16.127500534057617,2002-02-28
16.392499923706055,2002-03-01
16.7450008392334,2002-03-04
16.290000915527344,2002-03-05
16.522499084472656,2002-03-06
16.344999313354492,2002-03-07
16.34000015258789,2002-03-08
16.524999618530273,2002-03-11
16.537500381469727,2002-03-12
16.524999618530273,2002-03-13
16.3174991607666,2002-03-14
16.434999465942383,2002-03-15
15.949999809265137,2002-03-18
16.524999618530273,2002-03-19
16.25,2002-03-20
15.875,2002-03-21
15.904999732971191,2002-03-22
15.904999732971191,2002-03-25
16.170000076293945,2002-03-26
15.697500228881836,2002-03-27
15.640000343322754,2002-03-28
15.5649995803833,2002-04-01
15.0625,2002-04-02
15.0,2002-04-03
14.625,2002-04-04
14.699999809265137,2002-04-05
14.720000267028809,2002-04-08
14.96500015258789,2002-04-09
15.8774995803833,2002-04-10
15.895000457763672,2002-04-11
15.8774995803833,2002-04-12
15.710000038146973,2002-04-15
16.207500457763672,2002-04-16
15.649999618530273,2002-04-17
15.699999809265137,2002-04-18
15.625,2002-04-19
15.71500015258789,2002-04-22
15.762499809265137,2002-04-23
16.392499923706055,2002-04-24
16.572500228881836,2002-04-25
16.549999237060547,2002-04-26
16.637500762939453,2002-04-29
16.88249969482422,2002-04-30
17.247499465942383,2002-05-01
17.875,2002-05-02
18.024999618530273,2002-05-03
18.1875,2002-05-06
18.082500457763672,2002-05-07
18.352500915527344,2002-05-08
18.125,2002-05-09
17.627500534057617,2002-05-10
18.104999542236328,2002-05-13
18.125,2002-05-14
18.239999771118164,2002-05-15
17.637500762939453,2002-05-16
18.174999237060547,2002-05-17
17.9325008392334,2002-05-20
17.5,2002-05-21
17.34749984741211,2002-05-22
17.0625,2002-05-23
17.149999618530273,2002-05-24
17.002500534057617,2002-05-28
17.522499084472656,2002-05-29
17.247499465942383,2002-05-30
17.190000534057617,2002-05-31
17.145000457763672,2002-06-03
16.895000457763672,2002-06-04
17.479999542236328,2002-06-05
17.5,2002-06-06
17.5,2002-06-07
17.96500015258789,2002-06-10
17.774999618530273,2002-06-11
18.34000015258789,2002-06-12
18.770000457763672,2002-06-13
18.2450008392334,2002-06-14
19.389999389648438,2002-06-17
19.920000076293945,2002-06-18
20.075000762939453,2002-06-19
19.6299991607666,2002-06-20
19.28499984741211,2002-06-21
18.7450008392334,2002-06-24
18.684999465942383,2002-06-25
17.670000076293945,2002-06-26
17.8799991607666,2002-06-27
17.704999923706055,2002-06-28
17.7450008392334,2002-07-01
17.024999618530273,2002-07-02
16.125,2002-07-03
16.78499984741211,2002-07-05
16.55500030517578,2002-07-08
16.15999984741211,2002-07-09
15.664999961853027,2002-07-10
16.149999618530273,2002-07-11
17.190000534057617,2002-07-12
16.635000228881836,2002-07-15
16.59000015258789,2002-07-16
16.875,2002-07-17
16.565000534057617,2002-07-18
15.994999885559082,2002-07-19
15.40999984741211,2002-07-22
15.015000343322754,2002-07-23
16.135000228881836,2002-07-24
16.895000457763672,2002-07-25
17.0,2002-07-26
17.399999618530273,2002-07-29
17.059999465942383,2002-07-30
16.5049991607666,2002-07-31
16.28499984741211,2002-08-01
15.845000267028809,2002-08-02
15.494999885559082,2002-08-05
15.96500015258789,2002-08-06
16.2549991607666,2002-08-07
16.190000534057617,2002-08-08
16.575000762939453,2002-08-09
16.875,2002-08-12
16.125,2002-08-13
14.555000305175781,2002-08-14
14.210000038146973,2002-08-15
14.979999542236328,2002-08-16
14.75,2002-08-19
14.930000305175781,2002-08-20
15.085000038146973,2002-08-21
15.25,2002-08-22
15.03499984741211,2002-08-23
15.449999809265137,2002-08-26
15.404999732971191,2002-08-27
15.270000457763672,2002-08-28
15.494999885559082,2002-08-29
15.520000457763672,2002-08-30
15.350000381469727,2002-09-03
15.020000457763672,2002-09-04
15.0,2002-09-05
15.550000190734863,2002-09-06
15.585000038146973,2002-09-09
15.505000114440918,2002-09-10
15.25,2002-09-11
15.199999809265137,2002-09-12
15.345000267028809,2002-09-13
15.239999771118164,2002-09-16
15.25,2002-09-17
15.46500015258789,2002-09-18
15.444999694824219,2002-09-19
16.1200008392334,2002-09-20
15.329999923706055,2002-09-23
15.390000343322754,2002-09-24
15.574999809265137,2002-09-25
15.609999656677246,2002-09-26
16.424999237060547,2002-09-27
16.959999084472656,2002-09-30
17.354999542236328,2002-10-01
17.05500030517578,2002-10-02
16.969999313354492,2002-10-03
16.475000381469727,2002-10-04
15.850000381469727,2002-10-07
16.225000381469727,2002-10-08
15.505000114440918,2002-10-09
16.079999923706055,2002-10-10
17.03499984741211,2002-10-11
16.46500015258789,2002-10-14
17.030000686645508,2002-10-15
16.639999389648438,2002-10-16
17.084999084472656,2002-10-17
17.25,2002-10-18
18.0049991607666,2002-10-21
17.815000534057617,2002-10-22
18.21500015258789,2002-10-23
18.09000015258789,2002-10-24
17.44499969482422,2002-10-25
17.725000381469727,2002-10-28
18.174999237060547,2002-10-29
17.709999084472656,2002-10-30
16.649999618530273,2002-10-31
18.264999389648438,2002-11-01
18.520000457763672,2002-11-04
18.235000610351562,2002-11-05
17.625,2002-11-06
17.469999313354492,2002-11-07
18.0,2002-11-08
18.295000076293945,2002-11-11
18.299999237060547,2002-11-12
18.295000076293945,2002-11-13
17.524999618530273,2002-11-14
17.204999923706055,2002-11-15
16.55500030517578,2002-11-18
16.625,2002-11-19
17.1200008392334,2002-11-20
17.309999465942383,2002-11-21
17.05500030517578,2002-11-22
17.190000534057617,2002-11-25
16.670000076293945,2002-11-26
16.96500015258789,2002-11-27
16.655000686645508,2002-11-29
16.295000076293945,2002-12-02
16.024999618530273,2002-12-03
16.354999542236328,2002-12-04
16.0,2002-12-05
16.209999084472656,2002-12-06
15.6850004196167,2002-12-09
15.675000190734863,2002-12-10
15.6850004196167,2002-12-11
15.890000343322754,2002-12-12
15.994999885559082,2002-12-13
16.204999923706055,2002-12-16
15.854999542236328,2002-12-17
15.925000190734863,2002-12-18
15.904999732971191,2002-12-19
16.020000457763672,2002-12-20
16.0049991607666,2002-12-23
15.779999732971191,2002-12-24
15.864999771118164,2002-12-26
15.739999771118164,2002-12-27
15.925000190734863,2002-12-30
16.184999465942383,2002-12-31
16.594999313354492,2003-01-02
16.575000762939453,2003-01-03
16.985000610351562,2003-01-06
17.264999389648438,2003-01-07
17.31999969482422,2003-01-08
17.895000457763672,2003-01-09
17.9950008392334,2003-01-10
17.81999969482422,2003-01-13
18.225000381469727,2003-01-14
18.235000610351562,2003-01-15
17.524999618530273,2003-01-16
17.905000686645508,2003-01-17
17.920000076293945,2003-01-21
17.280000686645508,2003-01-22
17.200000762939453,2003-01-23
17.149999618530273,2003-01-24
17.2450008392334,2003-01-27
17.274999618530273,2003-01-28
17.190000534057617,2003-01-29
16.915000915527344,2003-01-30
16.94499969482422,2003-01-31
16.854999542236328,2003-02-03
16.524999618530273,2003-02-04
16.520000457763672,2003-02-05
16.639999389648438,2003-02-06
16.600000381469727,2003-02-07
17.420000076293945,2003-02-10
17.360000610351562,2003-02-11
17.93000030517578,2003-02-12
17.8700008392334,2003-02-13
17.420000076293945,2003-02-14
17.75,2003-02-18
17.25,2003-02-19
17.399999618530273,2003-02-20
17.920000076293945,2003-02-21
17.524999618530273,2003-02-24
17.6299991607666,2003-02-25
17.690000534057617,2003-02-26
17.979999542236328,2003-02-27
17.71500015258789,2003-02-28
17.649999618530273,2003-03-03
17.235000610351562,2003-03-04
17.9950008392334,2003-03-05
18.09000015258789,2003-03-06
17.834999084472656,2003-03-07
17.354999542236328,2003-03-10
17.43000030517578,2003-03-11
17.264999389648438,2003-03-12
17.524999618530273,2003-03-13
17.614999771118164,2003-03-14
18.704999923706055,2003-03-17
18.94499969482422,2003-03-18
18.864999771118164,2003-03-19
19.25,2003-03-20
19.709999084472656,2003-03-21
19.104999542236328,2003-03-24
18.875,2003-03-25
19.280000686645508,2003-03-26
19.204999923706055,2003-03-27
19.329999923706055,2003-03-28
18.795000076293945,2003-03-31
19.100000381469727,2003-04-01
19.920000076293945,2003-04-02
20.059999465942383,2003-04-03
19.649999618530273,2003-04-04
19.584999084472656,2003-04-07
18.540000915527344,2003-04-08
18.325000762939453,2003-04-09
18.4950008392334,2003-04-10
18.639999389648438,2003-04-11
19.020000457763672,2003-04-14
18.799999237060547,2003-04-15
18.395000457763672,2003-04-16
18.530000686645508,2003-04-17
18.06999969482422,2003-04-21
18.385000228881836,2003-04-22
18.844999313354492,2003-04-23
18.725000381469727,2003-04-24
18.46500015258789,2003-04-25
19.174999237060547,2003-04-28
19.510000228881836,2003-04-29
19.625,2003-04-30
19.8700008392334,2003-05-01
20.05500030517578,2003-05-02
20.71500015258789,2003-05-05
20.5,2003-05-06
20.0,2003-05-07
20.045000076293945,2003-05-08
20.549999237060547,2003-05-09
20.645000457763672,2003-05-12
20.719999313354492,2003-05-13
20.524999618530273,2003-05-14
20.5,2003-05-15
20.375,2003-05-16
20.225000381469727,2003-05-19
19.924999237060547,2003-05-20
19.834999084472656,2003-05-21
19.635000228881836,2003-05-22
19.5,2003-05-23
19.670000076293945,2003-05-27
19.6200008392334,2003-05-28
19.625,2003-05-29
19.780000686645508,2003-05-30
19.299999237060547,2003-06-02
19.1200008392334,2003-06-03
18.989999771118164,2003-06-04
19.049999237060547,2003-06-05
18.540000915527344,2003-06-06
18.184999465942383,2003-06-09
18.530000686645508,2003-06-10
18.510000228881836,2003-06-11
18.604999542236328,2003-06-12
18.4950008392334,2003-06-13
18.959999084472656,2003-06-16
19.93000030517578,2003-06-17
19.795000076293945,2003-06-18
19.360000610351562,2003-06-19
19.1200008392334,2003-06-20
19.200000762939453,2003-06-23
19.174999237060547,2003-06-24
18.940000534057617,2003-06-25
19.1200008392334,2003-06-26
19.1299991607666,2003-06-27
19.18000030517578,2003-06-30
20.21500015258789,2003-07-01
20.864999771118164,2003-07-02
21.075000762939453,2003-07-03
21.649999618530273,2003-07-07
22.700000762939453,2003-07-08
22.5,2003-07-09
22.924999237060547,2003-07-10
23.0,2003-07-11
22.399999618530273,2003-07-14
22.229999542236328,2003-07-15
22.190000534057617,2003-07-16
21.854999542236328,2003-07-17
22.30500030517578,2003-07-18
22.1200008392334,2003-07-21
22.219999313354492,2003-07-22
22.264999389648438,2003-07-23
21.600000381469727,2003-07-24
21.94499969482422,2003-07-25
22.510000228881836,2003-07-28
22.03499984741211,2003-07-29
22.100000381469727,2003-07-30
22.584999084472656,2003-07-31
22.545000076293945,2003-08-01
22.614999771118164,2003-08-04
22.704999923706055,2003-08-05
22.110000610351562,2003-08-06
22.3799991607666,2003-08-07
22.625,2003-08-08
23.354999542236328,2003-08-11
23.65999984741211,2003-08-12
23.924999237060547,2003-08-13
23.75,2003-08-14
23.850000381469727,2003-08-15
24.399999618530273,2003-08-18
24.139999389648438,2003-08-19
24.204999923706055,2003-08-20
24.579999923706055,2003-08-21
24.084999084472656,2003-08-22
24.094999313354492,2003-08-25
23.790000915527344,2003-08-26
23.479999542236328,2003-08-27
23.514999389648438,2003-08-28
23.954999923706055,2003-08-29
24.350000381469727,2003-09-02
24.375,2003-09-03
24.594999313354492,2003-09-04
23.834999084472656,2003-09-05
23.875,2003-09-08
24.225000381469727,2003-09-09
23.75,2003-09-10
23.44499969482422,2003-09-11
23.549999237060547,2003-09-12
23.489999771118164,2003-09-15
23.924999237060547,2003-09-16
23.850000381469727,2003-09-17
24.15999984741211,2003-09-18
24.459999084472656,2003-09-19
24.2450008392334,2003-09-22
24.690000534057617,2003-09-23
24.235000610351562,2003-09-24
24.1299991607666,2003-09-25
23.799999237060547,2003-09-26
23.770000457763672,2003-09-29
23.625,2003-09-30
23.59000015258789,2003-10-01
23.149999618530273,2003-10-02
23.274999618530273,2003-10-03
23.239999771118164,2003-10-06
23.139999389648438,2003-10-07
23.010000228881836,2003-10-08
23.020000457763672,2003-10-09
23.030000686645508,2003-10-10
23.100000381469727,2003-10-13
23.405000686645508,2003-10-14
23.625,2003-10-15
24.059999465942383,2003-10-16
23.905000686645508,2003-10-17
24.299999237060547,2003-10-20
24.78499984741211,2003-10-21
24.540000915527344,2003-10-22
24.94499969482422,2003-10-23
24.739999771118164,2003-10-24
24.920000076293945,2003-10-27
25.450000762939453,2003-10-28
25.670000076293945,2003-10-29
24.125,2003-10-30
23.1200008392334,2003-10-31
23.475000381469727,2003-11-03
23.155000686645508,2003-11-04
23.010000228881836,2003-11-05
23.469999313354492,2003-11-06
23.665000915527344,2003-11-07
23.96500015258789,2003-11-10
23.719999313354492,2003-11-11
24.18000030517578,2003-11-12
24.469999313354492,2003-11-13
24.2549991607666,2003-11-14
24.315000534057617,2003-11-17
24.344999313354492,2003-11-18
24.649999618530273,2003-11-19
24.09000015258789,2003-11-20
23.899999618530273,2003-11-21
24.174999237060547,2003-11-24
24.15999984741211,2003-11-25
24.21500015258789,2003-11-26
24.65999984741211,2003-11-28
24.375,2003-12-01
23.825000762939453,2003-12-02
23.4950008392334,2003-12-03
23.059999465942383,2003-12-04
22.905000686645508,2003-12-05
23.110000610351562,2003-12-08
22.924999237060547,2003-12-09
22.100000381469727,2003-12-10
22.094999313354492,2003-12-11
22.30500030517578,2003-12-12
22.329999923706055,2003-12-15
22.475000381469727,2003-12-16
23.05500030517578,2003-12-17
23.475000381469727,2003-12-18
23.6200008392334,2003-12-19
23.790000915527344,2003-12-22
23.674999237060547,2003-12-23
23.540000915527344,2003-12-24
23.40999984741211,2003-12-26
23.844999313354492,2003-12-29
23.475000381469727,2003-12-30
23.350000381469727,2003-12-31
23.815000534057617,2004-01-02
23.584999084472656,2004-01-05
23.315000534057617,2004-01-06
22.649999618530273,2004-01-07
22.485000610351562,2004-01-08
22.350000381469727,2004-01-09
23.084999084472656,2004-01-12
22.610000610351562,2004-01-13
23.235000610351562,2004-01-14
22.799999237060547,2004-01-15
22.479999542236328,2004-01-16
21.725000381469727,2004-01-20
21.639999389648438,2004-01-21
21.559999465942383,2004-01-22
21.674999237060547,2004-01-23
21.774999618530273,2004-01-26
21.704999923706055,2004-01-27
21.795000076293945,2004-01-28
21.6299991607666,2004-01-29
22.100000381469727,2004-01-30
22.110000610351562,2004-02-02
22.174999237060547,2004-02-03
22.489999771118164,2004-02-04
22.6200008392334,2004-02-05
22.799999237060547,2004-02-06
23.094999313354492,2004-02-09
23.709999084472656,2004-02-10
24.614999771118164,2004-02-11
24.594999313354492,2004-02-12
23.96500015258789,2004-02-13
23.924999237060547,2004-02-17
24.174999237060547,2004-02-18
23.829999923706055,2004-02-19
23.475000381469727,2004-02-20
23.174999237060547,2004-02-23
23.299999237060547,2004-02-24
22.954999923706055,2004-02-25
23.135000228881836,2004-02-26
23.1200008392334,2004-02-27
23.65999984741211,2004-03-01
23.010000228881836,2004-03-02
23.5049991607666,2004-03-03
23.399999618530273,2004-03-04
23.774999618530273,2004-03-05
23.514999389648438,2004-03-08
23.575000762939453,2004-03-09
23.329999923706055,2004-03-10
23.0049991607666,2004-03-11
23.53499984741211,2004-03-12
22.854999542236328,2004-03-15
23.184999465942383,2004-03-16
23.895000457763672,2004-03-17
24.104999542236328,2004-03-18
24.110000610351562,2004-03-19
23.420000076293945,2004-03-22
23.049999237060547,2004-03-23
23.489999771118164,2004-03-24
23.56999969482422,2004-03-25
23.424999237060547,2004-03-26
23.530000686645508,2004-03-29
24.0,2004-03-30
23.979999542236328,2004-03-31
24.024999618530273,2004-04-01
24.7549991607666,2004-04-02
24.725000381469727,2004-04-05
24.665000915527344,2004-04-06
24.8700008392334,2004-04-07
24.8799991607666,2004-04-08
25.06999969482422,2004-04-12
24.905000686645508,2004-04-13
24.700000762939453,2004-04-14
24.645000457763672,2004-04-15
24.834999084472656,2004-04-16
24.75,2004-04-19
24.4950008392334,2004-04-20
24.600000381469727,2004-04-21
24.75,2004-04-22
24.844999313354492,2004-04-23
25.09000015258789,2004-04-26
25.375,2004-04-27
24.959999084472656,2004-04-28
24.239999771118164,2004-04-29
23.8799991607666,2004-04-30
24.03499984741211,2004-05-03
24.559999465942383,2004-05-04
24.229999542236328,2004-05-05
24.200000762939453,2004-05-06
23.825000762939453,2004-05-07
23.670000076293945,2004-05-10
23.53499984741211,2004-05-11
23.059999465942383,2004-05-12
23.549999237060547,2004-05-13
23.545000076293945,2004-05-14
22.850000381469727,2004-05-17
23.03499984741211,2004-05-18
23.100000381469727,2004-05-19
23.114999771118164,2004-05-20
22.954999923706055,2004-05-21
22.829999923706055,2004-05-24
23.424999237060547,2004-05-25
23.100000381469727,2004-05-26
23.229999542236328,2004-05-27
23.014999389648438,2004-05-28
23.020000457763672,2004-06-01
22.985000610351562,2004-06-02
22.71500015258789,2004-06-03
22.895000457763672,2004-06-04
23.06999969482422,2004-06-07
23.3700008392334,2004-06-08
23.125,2004-06-09
23.28499984741211,2004-06-10
24.075000762939453,2004-06-14
24.684999465942383,2004-06-15
25.225000381469727,2004-06-16
25.139999389648438,2004-06-17
25.299999237060547,2004-06-18
25.2450008392334,2004-06-21
25.375,2004-06-22
25.290000915527344,2004-06-23
25.0049991607666,2004-06-24
24.795000076293945,2004-06-25
24.575000762939453,2004-06-28
24.8799991607666,2004-06-29
25.8700008392334,2004-06-30
25.405000686645508,2004-07-01
25.1299991607666,2004-07-02
25.56999969482422,2004-07-06
26.094999313354492,2004-07-07
25.764999389648438,2004-07-08
25.84000015258789,2004-07-09
25.864999771118164,2004-07-12
26.174999237060547,2004-07-13
26.225000381469727,2004-07-14
26.459999084472656,2004-07-15
26.299999237060547,2004-07-16
25.96500015258789,2004-07-19
26.530000686645508,2004-07-20
25.934999465942383,2004-07-21
25.815000534057617,2004-07-22
25.31999969482422,2004-07-23
25.145000457763672,2004-07-26
25.579999923706055,2004-07-27
24.920000076293945,2004-07-28
24.735000610351562,2004-07-29
24.5,2004-07-30
24.315000534057617,2004-08-02
24.0,2004-08-03
24.260000228881836,2004-08-04
23.704999923706055,2004-08-05
23.625,2004-08-06
23.200000762939453,2004-08-09
23.584999084472656,2004-08-10
