MO,Date
1.5544720888137817,1996-01-26
1.558663010597229,1996-01-29
1.5921827554702759,1996-01-30
1.5544720888137817,1996-01-31
1.5649478435516357,1996-02-01
1.5544720888137817,1996-02-02
1.5921827554702759,1996-02-05
1.5817075967788696,1996-02-06
1.5879920721054077,1996-02-07
1.6068469285964966,1996-02-08
1.61941659450531,1996-02-09
1.6487462520599365,1996-02-12
1.6529366970062256,1996-02-13
1.6403671503067017,1996-02-14
1.6152266263961792,1996-02-15
1.61941659450531,1996-02-16
1.6089426279067993,1996-02-20
1.6403671503067017,1996-02-21
1.6655060052871704,1996-02-22
1.6780756711959839,1996-02-23
1.684361219406128,1996-02-26
1.6759811639785767,1996-02-27
1.673886775970459,1996-02-28
1.6592215299606323,1996-02-29
1.6759811639785767,1996-03-01
1.7011206150054932,1996-03-04
1.7430206537246704,1996-03-05
1.7367355823516846,1996-03-06
1.7514004707336426,1996-03-07
1.6717913150787354,1996-03-08
1.709500789642334,1996-03-11
1.7157856225967407,1996-03-12
1.6586635112762451,1996-03-13
1.5655755996704102,1996-03-14
1.6142349243164062,1996-03-15
1.5444188117980957,1996-03-18
1.4619091749191284,1996-03-19
1.5148000717163086,1996-03-20
1.4682551622390747,1996-03-21
1.459792971611023,1996-03-22
1.4830652475357056,1996-03-25
1.506337285041809,1996-03-26
1.4830652475357056,1996-03-27
1.4915283918380737,1996-03-28
1.4851808547973633,1996-03-29
1.5253782272338867,1996-04-01
1.5296097993850708,1996-04-02
1.5592278242111206,1996-04-03
1.5613436698913574,1996-04-04
1.5338404178619385,1996-04-08
1.5126841068267822,1996-04-09
1.4767186641693115,1996-04-10
1.4809496402740479,1996-04-11
1.506337285041809,1996-04-12
1.5126841068267822,1996-04-15
1.5401873588562012,1996-04-16
1.5190309286117554,1996-04-17
1.510568618774414,1996-04-18
1.4915283918380737,1996-04-19
1.4894118309020996,1996-04-22
1.4872972965240479,1996-04-23
1.4746029376983643,1996-04-24
1.4788336753845215,1996-04-25
1.510568618774414,1996-04-26
1.5148000717163086,1996-04-29
1.5253782272338867,1996-04-30
1.5338404178619385,1996-05-01
1.5021060705184937,1996-05-02
1.5021060705184937,1996-05-03
1.4872972965240479,1996-05-06
1.4619091749191284,1996-05-07
1.4851808547973633,1996-05-08
1.4809496402740479,1996-05-09
1.4894118309020996,1996-05-10
1.5211470127105713,1996-05-13
1.5423023700714111,1996-05-14
1.5401873588562012,1996-05-15
1.5486509799957275,1996-05-16
1.6163510084152222,1996-05-17
1.626928687095642,1996-05-20
1.6396235227584839,1996-05-21
1.6523165702819824,1996-05-22
1.7580980062484741,1996-05-23
1.7517523765563965,1996-05-24
1.6925140619277954,1996-05-28
1.7115542888641357,1996-05-29
1.7052069902420044,1996-05-30
1.6819356679916382,1996-05-31
1.67770516872406,1996-06-03
1.7157858610153198,1996-06-04
1.7179017066955566,1996-06-05
1.7242486476898193,1996-06-06
1.7115542888641357,1996-06-07
1.7200173139572144,1996-06-10
1.7538682222366333,1996-06-11
1.7795028686523438,1996-06-12
1.7837742567062378,1996-06-13
1.8008646965026855,1996-06-14
1.7837742567062378,1996-06-17
1.751731276512146,1996-06-18
1.7495946884155273,1996-06-19
1.751731276512146,1996-06-20
1.7645492553710938,1996-06-21
1.7880468368530273,1996-06-24
1.785911202430725,1996-06-25
1.7752292156219482,1996-06-26
1.7923201322555542,1996-06-27
1.7773663997650146,1996-06-28
1.7923201322555542,1996-07-01
1.7880468368530273,1996-07-02
1.7880468368530273,1996-07-03
1.7410500049591064,1996-07-05
1.7260957956314087,1996-07-08
1.7431864738464355,1996-07-09
1.7495946884155273,1996-07-10
1.7431864738464355,1996-07-11
1.7410500049591064,1996-07-12
1.7196868658065796,1996-07-15
1.7154148817062378,1996-07-16
1.6983247995376587,1996-07-17
1.7260957956314087,1996-07-18
1.7175512313842773,1996-07-19
1.706870198249817,1996-07-22
1.7025963068008423,1996-07-23
1.706870198249817,1996-07-24
1.7132792472839355,1996-07-25
1.7453221082687378,1996-07-26
1.7389134168624878,1996-07-29
1.7602760791778564,1996-07-30
1.7880468368530273,1996-07-31
1.8094098567962646,1996-08-01
1.8222277164459229,1996-08-02
1.7944574356079102,1996-08-05
1.796592354774475,1996-08-06
1.8072749376296997,1996-08-07
1.8030019998550415,1996-08-08
1.5530592203140259,1996-08-09
1.600056767463684,1996-08-12
1.5381051301956177,1996-08-13
1.5594680309295654,1996-08-14
1.5381051301956177,1996-08-15
1.5146071910858154,1996-08-16
1.5359693765640259,1996-08-19
1.5637413263320923,1996-08-20
1.4975166320800781,1996-08-21
1.4825623035430908,1996-08-22
1.5039249658584595,1996-08-23
1.544514536857605,1996-08-26
1.570149302482605,1996-08-27
1.5616039037704468,1996-08-28
1.544514536857605,1996-08-29
1.5338326692581177,1996-08-30
1.5316967964172363,1996-09-03
1.544514536857605,1996-09-04
1.5402418375015259,1996-09-05
1.5509225130081177,1996-09-06
1.568013072013855,1996-09-09
1.5594680309295654,1996-09-10
1.5722849369049072,1996-09-11
1.5714192390441895,1996-09-12
1.5844072103500366,1996-09-13
1.593064546585083,1996-09-16
1.6298609972000122,1996-09-17
1.614708662033081,1996-09-18
1.6233675479888916,1996-09-19
1.6038862466812134,1996-09-20
1.5844072103500366,1996-09-23
1.588735580444336,1996-09-24
1.5714192390441895,1996-09-25
1.562760829925537,1996-09-26
1.56059730052948,1996-09-27
1.554103136062622,1996-09-30
1.5865709781646729,1996-10-01
1.5995585918426514,1996-10-02
1.5757486820220947,1996-10-03
1.6060515642166138,1996-10-04
1.6190382242202759,1996-10-07
1.6190382242202759,1996-10-08
1.6038862466812134,1996-10-09
1.612545132637024,1996-10-10
1.6233675479888916,1996-10-11
1.6190382242202759,1996-10-14
1.6276965141296387,1996-10-15
1.6601635217666626,1996-10-16
1.6861374378204346,1996-10-17
1.593064546585083,1996-10-18
1.6190382242202759,1996-10-21
1.6017227172851562,1996-10-22
1.6103804111480713,1996-10-23
1.5844072103500366,1996-10-24
1.6017227172851562,1996-10-25
1.614708662033081,1996-10-28
1.6233675479888916,1996-10-29
1.6038862466812134,1996-10-30
1.5995585918426514,1996-10-31
1.6082156896591187,1996-11-01
1.6082156896591187,1996-11-04
1.6190382242202759,1996-11-05
1.6861374378204346,1996-11-06
1.703453540802002,1996-11-07
1.6926310062408447,1996-11-08
1.7207692861557007,1996-11-11
1.7164411544799805,1996-11-12
1.7250984907150269,1996-11-13
1.7770462036132812,1996-11-14
1.7510719299316406,1996-11-15
1.755401372909546,1996-11-18
1.7597306966781616,1996-11-19
1.7618955373764038,1996-11-20
1.76405930519104,1996-11-21
1.7705525159835815,1996-11-22
1.8268303871154785,1996-11-25
1.8138418197631836,1996-11-26
1.798690915107727,1996-11-27
1.787869930267334,1996-11-29
1.787869930267334,1996-12-02
1.7857040166854858,1996-12-03
1.8081612586975098,1996-12-04
1.867954134941101,1996-12-05
1.8939290046691895,1996-12-06
1.97834312915802,1996-12-09
2.0151398181915283,1996-12-10
2.0562655925750732,1996-12-11
1.9897935390472412,1996-12-12
1.9504340887069702,1996-12-13
1.908889889717102,1996-12-16
1.9176363945007324,1996-12-17
1.9526207447052002,1996-12-18
1.9897935390472412,1996-12-19
1.9526207447052002,1996-12-20
1.9613676071166992,1996-12-23
2.002912759780884,1996-12-24
1.9788613319396973,1996-12-26
1.9941664934158325,1996-12-27
2.0050997734069824,1996-12-30
1.9766736030578613,1996-12-31
1.9504340887069702,1997-01-02
1.9766736030578613,1997-01-03
1.9810460805892944,1997-01-06
1.9788613319396973,1997-01-07
1.9723007678985596,1997-01-08
1.9832332134246826,1997-01-09
1.9766736030578613,1997-01-10
2.0072860717773438,1997-01-13
2.022592306137085,1997-01-14
1.9897935390472412,1997-01-15
1.9985393285751343,1997-01-16
2.0160329341888428,1997-01-17
2.051017999649048,1997-01-20
2.092562198638916,1997-01-21
2.096935987472534,1997-01-22
2.057576894760132,1997-01-23
2.0247790813446045,1997-01-24
2.0269651412963867,1997-01-27
2.0007269382476807,1997-01-28
2.0357115268707275,1997-01-29
2.096935987472534,1997-01-30
2.0794427394866943,1997-01-31
2.140667676925659,1997-02-03
2.1319210529327393,1997-02-04
2.096935987472534,1997-02-05
2.1275479793548584,1997-02-06
2.118802070617676,1997-02-07
2.1034960746765137,1997-02-10
2.112241506576538,1997-02-11
2.1253609657287598,1997-02-12
2.188772678375244,1997-02-13
2.195331573486328,1997-02-14
2.2959144115448,1997-02-18
2.328713893890381,1997-02-19
2.2740490436553955,1997-02-20
2.2587428092956543,1997-02-21
2.363698959350586,1997-02-24
2.330902576446533,1997-02-25
2.3352737426757812,1997-02-26
2.3702590465545654,1997-02-27
2.3658857345581055,1997-02-28
2.3877508640289307,1997-03-03
2.354952812194824,1997-03-04
2.3462064266204834,1997-03-05
2.330902576446533,1997-03-06
2.379004716873169,1997-03-07
2.427110433578491,1997-03-10
2.442417621612549,1997-03-11
2.4139914512634277,1997-03-12
2.2234132289886475,1997-03-13
2.278557062149048,1997-03-14
2.2344412803649902,1997-03-17
2.212383985519409,1997-03-18
2.1528284549713135,1997-03-19
2.044746160507202,1997-03-20
1.9675437211990356,1997-03-21
2.0425400733947754,1997-03-24
2.091067314147949,1997-03-25
2.108713388442993,1997-03-26
2.066803216934204,1997-03-27
2.013864278793335,1997-03-31
2.046952247619629,1997-04-01
2.0182769298553467,1997-04-02
2.0160701274871826,1997-04-03
2.0006299018859863,1997-04-04
1.9984254837036133,1997-04-07
2.0160701274871826,1997-04-08
2.002835750579834,1997-04-09
2.013864278793335,1997-04-10
2.044746160507202,1997-04-11
2.038128614425659,1997-04-14
2.0645980834960938,1997-04-15
2.2895853519439697,1997-04-16
2.2035603523254395,1997-04-17
2.3491406440734863,1997-04-18
2.2564990520477295,1997-04-21
2.2300302982330322,1997-04-22
2.1572396755218506,1997-04-23
2.2035603523254395,1997-04-24
2.091067314147949,1997-04-25
2.0976836681365967,1997-04-28
2.077831506729126,1997-04-29
2.0844497680664062,1997-04-30
2.077831506729126,1997-05-01
2.110917329788208,1997-05-02
2.3359076976776123,1997-05-05
2.2101781368255615,1997-05-06
2.183708906173706,1997-05-07
2.2167959213256836,1997-05-08
2.2300302982330322,1997-05-09
2.2432637214660645,1997-05-12
2.2432637214660645,1997-05-13
2.249882221221924,1997-05-14
2.2564990520477295,1997-05-15
2.2432637214660645,1997-05-16
2.276350975036621,1997-05-19
2.2564990520477295,1997-05-20
2.3557584285736084,1997-05-21
2.368992805480957,1997-05-22
2.4020800590515137,1997-05-23
2.3292911052703857,1997-05-27
2.322671890258789,1997-05-28
2.3359076976776123,1997-05-29
2.3292911052703857,1997-05-30
2.263115644454956,1997-06-02
2.2432637214660645,1997-06-03
2.2101781368255615,1997-06-04
2.263115644454956,1997-06-05
2.2564990520477295,1997-06-06
2.2697341442108154,1997-06-09
2.263115644454956,1997-06-10
2.2829692363739014,1997-06-11
2.377814292907715,1997-06-12
2.471323013305664,1997-06-13
2.43792724609375,1997-06-16
2.4646434783935547,1997-06-17
2.4312477111816406,1997-06-18
2.5381155014038086,1997-06-19
2.4312477111816406,1997-06-20
2.284304141998291,1997-06-23
2.3611161708831787,1997-06-24
2.307681083679199,1997-06-25
2.2876436710357666,1997-06-26
2.284304141998291,1997-06-27
2.364454746246338,1997-06-30
2.3444173336029053,1997-07-01
2.35109806060791,1997-07-02
2.4245684146881104,1997-07-03
2.391171455383301,1997-07-07
2.3744747638702393,1997-07-08
2.3210413455963135,1997-07-09
2.317699909210205,1997-07-10
2.314362049102783,1997-07-11
2.284304141998291,1997-07-14
2.274285316467285,1997-07-15
2.314362049102783,1997-07-16
2.2442286014556885,1997-07-17
2.1907947063446045,1997-07-18
2.1640775203704834,1997-07-21
2.277625799179077,1997-07-22
2.2709457874298096,1997-07-23
2.3477566242218018,1997-07-24
2.387833595275879,1997-07-25
2.39785099029541,1997-07-28
2.411210298538208,1997-07-29
2.4546258449554443,1997-07-30
2.411210298538208,1997-07-31
2.404531240463257,1997-08-01
2.387833595275879,1997-08-04
2.36779522895813,1997-08-05
2.434587240219116,1997-08-06
2.404531240463257,1997-08-07
2.384493827819824,1997-08-08
2.441265821456909,1997-08-11
2.4312477111816406,1997-08-12
2.39785099029541,1997-08-13
2.474663734436035,1997-08-14
2.411210298538208,1997-08-15
2.4011924266815186,1997-08-18
2.3744747638702393,1997-08-19
2.4446070194244385,1997-08-20
2.391171455383301,1997-08-21
2.36779522895813,1997-08-22
2.4011924266815186,1997-08-25
2.4178895950317383,1997-08-26
2.4245684146881104,1997-08-27
2.3577780723571777,1997-08-28
2.334397792816162,1997-08-29
2.421229362487793,1997-09-02
2.434587240219116,1997-09-03
2.387833595275879,1997-09-04
2.37113356590271,1997-09-05
2.3577780723571777,1997-09-08
2.394512891769409,1997-09-09
2.334397792816162,1997-09-10
2.271707057952881,1997-09-11
2.2986721992492676,1997-09-12
2.2211503982543945,1997-09-15
2.271707057952881,1997-09-16
2.224520206451416,1997-09-17
2.194185495376587,1997-09-18
2.224520206451416,1997-09-19
2.2902448177337646,1997-09-22
2.278449058532715,1997-09-23
2.254854917526245,1997-09-24
2.2380025386810303,1997-09-25
2.23126220703125,1997-09-26
2.2582263946533203,1997-09-29
2.2413735389709473,1997-09-30
2.2919304370880127,1997-10-01
2.3121535778045654,1997-10-02
2.322266101837158,1997-10-03
2.3357467651367188,1997-10-06
2.2986721992492676,1997-10-07
2.244743824005127,1997-10-08
2.224520206451416,1997-10-09
2.244743824005127,1997-10-10
2.234633684158325,1997-10-13
2.234633684158325,1997-10-14
2.224520206451416,1997-10-15
2.2042970657348633,1997-10-16
2.1908156871795654,1997-10-17
2.194185495376587,1997-10-20
2.2481133937835693,1997-10-21
2.2514853477478027,1997-10-22
2.2144086360931396,1997-10-23
2.133517265319824,1997-10-24
2.0088095664978027,1997-10-27
2.133517265319824,1997-10-28
2.1301472187042236,1997-10-29
2.0964431762695312,1997-10-30
2.136888027191162,1997-10-31
2.2413735389709473,1997-11-03
2.2683377265930176,1997-11-04
2.2380025386810303,1997-11-05
2.23126220703125,1997-11-06
2.2278923988342285,1997-11-07
2.2144086360931396,1997-11-10
2.2413735389709473,1997-11-11
2.1773335933685303,1997-11-12
2.254854917526245,1997-11-13
2.234633684158325,1997-11-14
2.302041530609131,1997-11-17
2.2683377265930176,1997-11-18
2.2818191051483154,1997-11-19
2.302041530609131,1997-11-20
2.2986721992492676,1997-11-21
2.3357467651367188,1997-11-24
2.355969190597534,1997-11-25
2.3492283821105957,1997-11-26
2.345858335494995,1997-11-28
2.386303186416626,1997-12-01
2.3930444717407227,1997-12-02
2.446972131729126,1997-12-03
2.426750421524048,1997-12-04
2.450343608856201,1997-12-05
2.4200098514556885,1997-12-08
2.403156042098999,1997-12-09
2.426750421524048,1997-12-10
2.400905132293701,1997-12-11
2.4519152641296387,1997-12-12
2.4315123558044434,1997-12-15
2.462117910385132,1997-12-16
2.438311815261841,1997-12-17
2.448514699935913,1997-12-18
2.4315123558044434,1997-12-19
2.448514699935913,1997-12-22
2.417907953262329,1997-12-23
2.4111080169677734,1997-12-24
2.387301206588745,1997-12-26
2.4247100353240967,1997-12-29
2.4519152641296387,1997-12-30
2.462117910385132,1997-12-31
2.4655191898345947,1998-01-02
2.496124744415283,1998-01-05
2.4893245697021484,1998-01-06
2.5505359172821045,1998-01-07
2.5335326194763184,1998-01-08
2.448514699935913,1998-01-09
2.5233311653137207,1998-01-12
2.604947566986084,1998-01-13
2.557337760925293,1998-01-14
2.448514699935913,1998-01-15
2.4655191898345947,1998-01-16
2.373699188232422,1998-01-20
2.407705545425415,1998-01-21
2.28187894821167,1998-01-22
2.3226876258850098,1998-01-23
2.292081832885742,1998-01-26
2.295482873916626,1998-01-27
2.2274692058563232,1998-01-28
2.264876127243042,1998-01-29
2.2580745220184326,1998-01-30
2.3158862590789795,1998-02-02
2.3430917263031006,1998-02-03
2.3056833744049072,1998-02-04
2.370297908782959,1998-02-05
2.4111080169677734,1998-02-06
2.380500555038452,1998-02-09
2.360095262527466,1998-02-10
2.3158862590789795,1998-02-11
2.3192875385284424,1998-02-12
2.2784793376922607,1998-02-13
2.3294894695281982,1998-02-17
2.295482873916626,1998-02-18
2.251272439956665,1998-02-19
2.275078773498535,1998-02-20
2.2478737831115723,1998-02-23
2.2410714626312256,1998-02-24
2.230868101119995,1998-02-25
2.3192875385284424,1998-02-26
2.366896152496338,1998-02-27
2.360095262527466,1998-03-02
2.383901834487915,1998-03-03
2.3464925289154053,1998-03-04
2.3158862590789795,1998-03-05
2.4315123558044434,1998-03-06
2.407705545425415,1998-03-09
2.390702486038208,1998-03-10
2.4247100353240967,1998-03-11
2.3883347511291504,1998-03-12
2.3883347511291504,1998-03-13
2.3643157482147217,1998-03-16
2.3437254428863525,1998-03-17
2.3299994468688965,1998-03-18
2.2716634273529053,1998-03-19
2.3643157482147217,1998-03-20
2.350588798522949,1998-03-23
2.4020612239837646,1998-03-24
2.3951992988586426,1998-03-25
2.3402950763702393,1998-03-26
2.3402950763702393,1998-03-27
2.3608837127685547,1998-03-30
2.288820743560791,1998-03-31
2.192739248275757,1998-04-01
2.192739248275757,1998-04-02
2.1961703300476074,1998-04-03
2.1618547439575195,1998-04-06
2.0623412132263184,1998-04-07
2.1858763694763184,1998-04-08
2.220191478729248,1998-04-09
2.192739248275757,1998-04-13
2.20989727973938,1998-04-14
2.2030346393585205,1998-04-15
2.192739248275757,1998-04-16
2.1858763694763184,1998-04-17
2.1961703300476074,1998-04-20
2.1652865409851074,1998-04-21
2.1309711933135986,1998-04-22
2.110382080078125,1998-04-23
2.0932254791259766,1998-04-24
2.0692050457000732,1998-04-27
2.0589091777801514,1998-04-28
2.05547833442688,1998-04-29
2.0383214950561523,1998-04-30
2.0657730102539062,1998-05-01
2.1481289863586426,1998-05-04
2.1652865409851074,1998-05-05
2.15499210357666,1998-05-06
2.1241097450256348,1998-05-07
2.1206774711608887,1998-05-08
2.100087881088257,1998-05-11
2.0794999599456787,1998-05-12
2.041752815246582,1998-05-13
1.9902799129486084,1998-05-14
1.9353752136230469,1998-05-15
1.931943655014038,1998-05-18
1.9662591218948364,1998-05-19
1.9834176301956177,1998-05-20
2.05204701423645,1998-05-21
2.0486152172088623,1998-05-22
2.0280261039733887,1998-05-26
2.0245938301086426,1998-05-27
2.05204701423645,1998-05-28
2.05204701423645,1998-05-29
2.0692050457000732,1998-06-01
2.0623412132263184,1998-06-02
2.010869026184082,1998-06-03
1.9902799129486084,1998-06-04
2.1206774711608887,1998-06-05
2.172149419784546,1998-06-08
2.20989727973938,1998-06-09
2.1069517135620117,1998-06-10
2.0389857292175293,1998-06-11
2.0701935291290283,1998-06-12
2.045919418334961,1998-06-15
2.0355172157287598,1998-06-16
2.1326117515563965,1998-06-17
2.1950294971466064,1998-06-18
2.146483898162842,1998-06-19
2.2019665241241455,1998-06-22
2.198498010635376,1998-06-23
2.170755624771118,1998-06-24
2.1672885417938232,1998-06-25
2.198498010635376,1998-06-26
2.1742234230041504,1998-06-29
2.184627056121826,1998-06-30
2.2470450401306152,1998-07-01
2.2262401580810547,1998-07-02
2.212367534637451,1998-07-06
2.1950294971466064,1998-07-07
2.122208595275879,1998-07-08
2.1776909828186035,1998-07-09
2.2193033695220947,1998-07-10
2.2054333686828613,1998-07-13
2.2193033695220947,1998-07-14
2.1776909828186035,1998-07-15
2.1950294971466064,1998-07-16
2.1915628910064697,1998-07-17
2.2262401580810547,1998-07-20
2.2262401580810547,1998-07-21
2.309462308883667,1998-07-22
2.326800584793091,1998-07-23
2.299060106277466,1998-07-24
2.347606658935547,1998-07-27
2.3753483295440674,1998-07-28
2.4342987537384033,1998-07-29
2.4412355422973633,1998-07-30
2.4308316707611084,1998-07-31
2.448169231414795,1998-08-03
2.358010768890381,1998-08-04
2.39962100982666,1998-08-05
2.39962100982666,1998-08-06
2.385751247406006,1998-08-07
2.3753483295440674,1998-08-10
2.319866180419922,1998-08-11
2.3337361812591553,1998-08-12
2.299060106277466,1998-08-13
2.3441383838653564,1998-08-14
2.38228440284729,1998-08-17
2.392686128616333,1998-08-18
2.371880054473877,1998-08-19
2.392686128616333,1998-08-20
2.4273629188537598,1998-08-21
2.455103874206543,1998-08-24
2.4273629188537598,1998-08-25
2.4516375064849854,1998-08-26
2.39962100982666,1998-08-27
2.3753483295440674,1998-08-28
2.305995225906372,1998-08-31
2.3545432090759277,1998-09-01
2.351074457168579,1998-09-02
2.38228440284729,1998-09-03
2.3302690982818604,1998-09-04
2.38228440284729,1998-09-08
2.396152973175049,1998-09-09
2.385751247406006,1998-09-10
2.4104156494140625,1998-09-11
2.4664742946624756,1998-09-14
2.505012273788452,1998-09-15
2.5575625896453857,1998-09-16
2.4980032444000244,1998-09-17
2.592597484588623,1998-09-18
2.6416468620300293,1998-09-21
2.6871938705444336,1998-09-22
2.648655414581299,1998-09-23
2.5996060371398926,1998-09-24
2.5750818252563477,1998-09-25
2.5855910778045654,1998-09-28
2.634641408920288,1998-09-29
2.592597484588623,1998-09-30
2.6066112518310547,1998-10-01
2.6416468620300293,1998-10-02
2.6626687049865723,1998-10-05
2.7537612915039062,1998-10-06
2.73974609375,1998-10-07
2.683689594268799,1998-10-08
2.666172504425049,1998-10-09
2.7012088298797607,1998-10-12
2.6906967163085938,1998-10-13
2.732738733291626,1998-10-14
2.7362422943115234,1998-10-15
2.6906967163085938,1998-10-16
2.683689594268799,1998-10-19
2.750255823135376,1998-10-20
2.7993059158325195,1998-10-21
2.8098156452178955,1998-10-22
2.802809000015259,1998-10-23
2.8168234825134277,1998-10-26
2.844851016998291,1998-10-27
2.8903968334198,1998-10-28
2.9044110774993896,1998-10-29
2.8658711910247803,1998-10-30
2.914921283721924,1998-11-02
2.9709765911102295,1998-11-03
3.006012439727783,1998-11-04
3.0025103092193604,1998-11-05
2.9709765911102295,1998-11-06
2.974482297897339,1998-11-09
3.027034282684326,1998-11-10
3.023531198501587,1998-11-11
3.0200276374816895,1998-11-12
3.0305380821228027,1998-11-13
2.988494396209717,1998-11-16
3.041048049926758,1998-11-17
3.0655720233917236,1998-11-18
3.1041109561920166,1998-11-19
3.125131845474243,1998-11-20
3.2652719020843506,1998-11-23
3.2582664489746094,1998-11-24
3.2582664489746094,1998-11-25
3.2582664489746094,1998-11-27
3.1356422901153564,1998-11-30
3.195202350616455,1998-12-01
3.1811881065368652,1998-12-02
3.1041109561920166,1998-12-03
3.11462140083313,1998-12-04
3.0900959968566895,1998-12-07
3.0550618171691895,1998-12-08
3.051557779312134,1998-12-09
2.9324398040771484,1998-12-10
2.9891130924224854,1998-12-11
2.9255144596099854,1998-12-14
3.02797794342041,1998-12-15
3.0209102630615234,1998-12-16
2.996178388595581,1998-12-17
2.939647674560547,1998-12-18
2.957313060760498,1998-12-21
3.0173778533935547,1998-12-22
3.0915744304656982,1998-12-23
3.105708360671997,1998-12-24
3.0527100563049316,1998-12-28
3.0633089542388916,1998-12-29
3.0809760093688965,1998-12-30
3.0244429111480713,1998-12-31
2.9714457988739014,1999-01-04
2.960845470428467,1999-01-05
3.0032451152801514,1999-01-06
3.02797794342041,1999-01-07
3.088042974472046,1999-01-08
3.123375654220581,1999-01-11
3.070375919342041,1999-01-12
3.0633089542388916,1999-01-13
2.996178388595581,1999-01-14
2.953779935836792,1999-01-15
2.872514486312866,1999-01-19
2.738252878189087,1999-01-20
2.611056327819824,1999-01-21
2.621656894683838,1999-01-22
2.6534552574157715,1999-01-25
2.7276532649993896,1999-01-26
2.6251890659332275,1999-01-27
2.752385377883911,1999-01-28
2.6499216556549072,1999-01-29
2.600457191467285,1999-02-01
2.614590644836426,1999-02-02
2.6463890075683594,1999-02-03
2.635789394378662,1999-02-04
2.6075234413146973,1999-02-05
2.5863237380981445,1999-02-08
2.565124988555908,1999-02-09
2.342531681060791,1999-02-10
2.282466411590576,1999-02-11
2.2859995365142822,1999-02-12
2.2400684356689453,1999-02-16
2.183535575866699,1999-02-17
2.2118020057678223,1999-02-18
2.25773286819458,1999-02-19
2.310731887817383,1999-02-22
2.317798614501953,1999-02-23
2.2930657863616943,1999-02-24
2.2647998332977295,1999-02-25
2.2118020057678223,1999-02-26
2.1976685523986816,1999-03-01
2.2082674503326416,1999-03-02
2.2224009037017822,1999-03-03
2.25773286819458,1999-03-04
2.2612669467926025,1999-03-05
2.2259345054626465,1999-03-08
2.25773286819458,1999-03-09
2.278933048248291,1999-03-10
2.279076099395752,1999-03-11
2.2469258308410645,1999-03-12
2.207631826400757,1999-03-15
2.2004876136779785,1999-03-16
2.1861982345581055,1999-03-17
2.4005320072174072,1999-03-18
2.3362314701080322,1999-03-19
2.389815092086792,1999-03-22
2.314798593521118,1999-03-23
2.3362314701080322,1999-03-24
2.314798593521118,1999-03-25
2.289792060852051,1999-03-26
2.3540921211242676,1999-03-29
2.1576199531555176,1999-03-30
2.011160135269165,1999-03-31
1.9754371643066406,1999-04-01
2.007586717605591,1999-04-05
1.9861552715301514,1999-04-06
1.9182817935943604,1999-04-07
1.961148977279663,1999-04-08
1.9968701601028442,1999-04-09
2.05759859085083,1999-04-12
2.0147323608398438,1999-04-13
1.9790091514587402,1999-04-14
1.9968701601028442,1999-04-15
1.9861552715301514,1999-04-16
1.893275499343872,1999-04-19
1.957576036453247,1999-04-20
1.9432871341705322,1999-04-21
1.971864938735962,1999-04-22
2.007586717605591,1999-04-23
1.9647210836410522,1999-04-26
1.9861552715301514,1999-04-27
1.9754371643066406,1999-04-28
2.011160135269165,1999-04-29
2.0040154457092285,1999-04-30
2.0718865394592285,1999-05-03
2.1504757404327393,1999-05-04
2.1504757404327393,1999-05-05
2.0897490978240967,1999-05-06
2.1147546768188477,1999-05-07
2.171910285949707,1999-05-10
2.1754822731018066,1999-05-11
2.1861982345581055,1999-05-12
2.250497817993164,1999-05-13
2.2290663719177246,1999-05-14
2.250497817993164,1999-05-17
2.239780902862549,1999-05-18
2.3290863037109375,1999-05-19
2.2969372272491455,1999-05-20
2.279076099395752,1999-05-21
2.268359661102295,1999-05-24
2.2647864818573,1999-05-25
2.2576427459716797,1999-05-26
2.214775562286377,1999-05-27
2.204059600830078,1999-05-28
2.2612147331237793,1999-06-01
2.2290663719177246,1999-06-02
2.2612147331237793,1999-06-03
2.2647864818573,1999-06-04
2.289792060852051,1999-06-07
2.2326366901397705,1999-06-08
2.3362314701080322,1999-06-09
2.414820432662964,1999-06-10
2.4275989532470703,1999-06-11
2.4257941246032715,1999-06-14
2.469111442565918,1999-06-15
2.451063394546509,1999-06-16
2.3969149589538574,1999-06-17
2.440232992172241,1999-06-18
2.418574094772339,1999-06-21
2.382476329803467,1999-06-22
2.443843126296997,1999-06-23
2.339158535003662,1999-06-24
2.378866195678711,1999-06-25
2.368037700653076,1999-06-28
2.317500114440918,1999-06-29
2.321110248565674,1999-06-30
2.310279607772827,1999-07-01
2.368037700653076,1999-07-02
2.339158535003662,1999-07-06
2.1875460147857666,1999-07-07
2.209205150604248,1999-07-08
2.238083839416504,1999-07-09
2.2416937351226807,1999-07-12
2.238083839416504,1999-07-13
2.25252366065979,1999-07-14
2.2416937351226807,1999-07-15
2.209205150604248,1999-07-16
2.1622774600982666,1999-07-19
2.1550590991973877,1999-07-20
2.1875460147857666,1999-07-21
2.209205150604248,1999-07-22
2.201986312866211,1999-07-23
2.2164251804351807,1999-07-26
2.209205150604248,1999-07-27
2.1731066703796387,1999-07-28
2.1442294120788574,1999-07-29
2.1514482498168945,1999-07-30
2.1550590991973877,1999-08-02
2.129789113998413,1999-08-03
2.1009111404418945,1999-08-04
2.0792527198791504,1999-08-05
2.05759334564209,1999-08-06
2.1153504848480225,1999-08-09
2.072033166885376,1999-08-10
2.0792527198791504,1999-08-11
2.0467638969421387,1999-08-12
2.0431532859802246,1999-08-13
