AVGO,Date
139.56494140625,2017-01-06
139.86529541015625,2017-01-09
142.7104949951172,2017-01-10
141.80160522460938,2017-01-11
141.35903930664062,2017-01-12
142.61566162109375,2017-01-13
141.5565643310547,2017-01-17
146.2274627685547,2017-01-18
146.654296875,2017-01-19
151.0169219970703,2017-01-20
150.95367431640625,2017-01-23
156.28843688964844,2017-01-24
160.0266571044922,2017-01-25
161.36236572265625,2017-01-26
162.5794677734375,2017-01-27
160.61151123046875,2017-01-30
157.6714630126953,2017-01-31
160.98301696777344,2017-02-01
161.26751708984375,2017-02-02
162.93511962890625,2017-02-03
163.25123596191406,2017-02-06
162.737548828125,2017-02-07
163.5120849609375,2017-02-08
162.28700256347656,2017-02-09
162.4293212890625,2017-02-10
163.36984252929688,2017-02-13
162.27915954589844,2017-02-14
162.80079650878906,2017-02-15
164.53160095214844,2017-02-16
166.29408264160156,2017-02-17
168.14341735839844,2017-02-21
169.25779724121094,2017-02-22
166.4284210205078,2017-02-23
166.26242065429688,2017-02-24
168.56227111816406,2017-02-27
166.7049560546875,2017-02-28
170.0323486328125,2017-03-01
171.7315216064453,2017-03-02
172.5455780029297,2017-03-03
172.2452392578125,2017-03-06
173.2805938720703,2017-03-07
173.58091735839844,2017-03-08
175.46188354492188,2017-03-09
178.89198303222656,2017-03-10
178.97097778320312,2017-03-13
177.3113250732422,2017-03-14
178.56004333496094,2017-03-15
176.5355682373047,2017-03-16
175.5987091064453,2017-03-17
175.6463165283203,2017-03-20
171.50209045410156,2017-03-21
172.6135711669922,2017-03-22
172.1689910888672,2017-03-23
173.84413146972656,2017-03-24
173.9076690673828,2017-03-27
175.4160919189453,2017-03-28
175.701904296875,2017-03-29
174.69366455078125,2017-03-30
173.83621215820312,2017-03-31
173.70916748046875,2017-04-03
173.83621215820312,2017-04-04
172.38336181640625,2017-04-05
172.67709350585938,2017-04-06
173.2725372314453,2017-04-07
173.0899200439453,2017-04-10
172.71676635742188,2017-04-11
166.0875244140625,2017-04-12
167.7706756591797,2017-04-13
169.79519653320312,2017-04-17
169.183837890625,2017-04-18
169.6046600341797,2017-04-19
173.24082946777344,2017-04-20
172.80410766601562,2017-04-21
175.6463165283203,2017-04-24
177.2024688720703,2017-04-25
175.99563598632812,2017-04-26
177.1150665283203,2017-04-27
175.30496215820312,2017-04-28
175.7098388671875,2017-05-01
178.98875427246094,2017-05-02
178.5520782470703,2017-05-03
177.3612060546875,2017-05-04
179.78262329101562,2017-05-05
178.6950225830078,2017-05-08
181.37838745117188,2017-05-09
183.6569366455078,2017-05-10
183.46641540527344,2017-05-11
187.33282470703125,2017-05-12
189.77011108398438,2017-05-15
191.08009338378906,2017-05-16
183.53787231445312,2017-05-17
188.68246459960938,2017-05-18
185.8561553955078,2017-05-19
189.25408935546875,2017-05-22
187.79327392578125,2017-05-23
190.22267150878906,2017-05-24
191.2229766845703,2017-05-25
191.5009002685547,2017-05-26
190.39735412597656,2017-05-30
190.1273956298828,2017-05-31
186.2451629638672,2017-06-01
202.0758514404297,2017-06-02
200.23394775390625,2017-06-05
201.54397583007812,2017-06-06
201.87738037109375,2017-06-07
202.40928649902344,2017-06-08
193.19192504882812,2017-06-09
192.66001892089844,2017-06-12
192.87435913085938,2017-06-13
190.96893310546875,2017-06-14
189.74908447265625,2017-06-15
188.3617706298828,2017-06-16
192.26856994628906,2017-06-19
191.34365844726562,2017-06-20
195.43380737304688,2017-06-21
194.57275390625,2017-06-22
195.54541015625,2017-06-23
193.54425048828125,2017-06-26
187.62826538085938,2017-06-27
192.1887969970703,2017-06-28
186.5997314453125,2017-06-29
185.81044006347656,2017-06-30
183.18736267089844,2017-07-03
184.66229248046875,2017-07-05
187.39703369140625,2017-07-06
191.04867553710938,2017-07-07
192.7628631591797,2017-07-10
192.0612335205078,2017-07-11
196.47030639648438,2017-07-12
197.179931640625,2017-07-13
199.55584716796875,2017-07-14
198.5432891845703,2017-07-17
200.02626037597656,2017-07-18
202.83274841308594,2017-07-19
202.05938720703125,2017-07-20
201.80422973632812,2017-07-21
201.74046325683594,2017-07-24
202.75299072265625,2017-07-25
204.9136962890625,2017-07-26
200.08206176757812,2017-07-27
199.61962890625,2017-07-28
196.66168212890625,2017-07-31
198.04100036621094,2017-08-01
202.0035858154297,2017-08-02
199.55584716796875,2017-08-03
198.66285705566406,2017-08-04
201.27005004882812,2017-08-07
200.40896606445312,2017-08-08
198.66285705566406,2017-08-09
191.91770935058594,2017-08-10
194.67640686035156,2017-08-11
200.05018615722656,2017-08-14
202.26669311523438,2017-08-15
202.05140686035156,2017-08-16
196.89288330078125,2017-08-17
198.82229614257812,2017-08-18
199.02169799804688,2017-08-21
203.4625701904297,2017-08-22
204.84194946289062,2017-08-23
203.3509521484375,2017-08-24
195.8085479736328,2017-08-25
193.94285583496094,2017-08-28
192.73095703125,2017-08-29
196.15138244628906,2017-08-30
200.97500610351562,2017-08-31
201.50125122070312,2017-09-01
198.56716918945312,2017-09-05
198.83030700683594,2017-09-06
196.57395935058594,2017-09-07
194.62855529785156,2017-09-08
197.52272033691406,2017-09-11
197.04437255859375,2017-09-12
196.3267822265625,2017-09-13
196.89288330078125,2017-09-14
199.76316833496094,2017-09-15
199.9952850341797,2017-09-18
199.947265625,2017-09-19
194.46343994140625,2017-09-20
192.4380340576172,2017-09-21
191.52540588378906,2017-09-22
188.53933715820312,2017-09-25
189.94834899902344,2017-09-26
192.59817504882812,2017-09-27
194.48744201660156,2017-09-28
194.16729736328125,2017-09-29
192.51010131835938,2017-10-02
191.7335968017578,2017-10-03
193.73497009277344,2017-10-04
195.0718994140625,2017-10-05
196.72903442382812,2017-10-06
197.2733917236328,2017-10-09
196.92919921875,2017-10-10
200.45962524414062,2017-10-11
199.13072204589844,2017-10-12
198.50628662109375,2017-10-13
197.47357177734375,2017-10-16
194.23129272460938,2017-10-17
195.33607482910156,2017-10-18
195.56820678710938,2017-10-19
195.52822875976562,2017-10-20
195.55223083496094,2017-10-23
198.2821502685547,2017-10-24
196.79310607910156,2017-10-25
195.14393615722656,2017-10-26
202.4610137939453,2017-10-27
209.12969970703125,2017-10-30
211.27517700195312,2017-10-31
207.57664489746094,2017-11-01
207.74468994140625,2017-11-02
219.05657958984375,2017-11-03
222.17080688476562,2017-11-06
217.2073211669922,2017-11-07
218.07188415527344,2017-11-08
212.66017150878906,2017-11-09
212.11572265625,2017-11-10
212.15577697753906,2017-11-13
210.75479125976562,2017-11-14
212.6281280517578,2017-11-15
217.8397674560547,2017-11-16
217.63958740234375,2017-11-17
220.0573272705078,2017-11-20
221.42626953125,2017-11-21
220.44955444335938,2017-11-22
226.06150817871094,2017-11-24
227.85470581054688,2017-11-27
222.07467651367188,2017-11-28
217.35142517089844,2017-11-29
222.5070343017578,2017-11-30
217.3994598388672,2017-12-01
211.03501892089844,2017-12-04
209.46591186523438,2017-12-05
211.2591552734375,2017-12-06
211.2591552734375,2017-12-07
208.0729522705078,2017-12-08
208.10494995117188,2017-12-11
207.10427856445312,2017-12-12
209.7700958251953,2017-12-13
207.61663818359375,2017-12-14
212.732177734375,2017-12-15
213.06260681152344,2017-12-18
212.50657653808594,2017-12-19
214.0699462890625,2017-12-20
210.7578125,2017-12-21
211.4186248779297,2017-12-22
207.99371337890625,2017-12-26
208.81568908691406,2017-12-27
209.8633270263672,2017-12-28
207.02664184570312,2017-12-29
215.17404174804688,2018-01-02
217.5270538330078,2018-01-03
217.59962463378906,2018-01-04
218.8889923095703,2018-01-05
219.41281127929688,2018-01-08
216.37469482421875,2018-01-09
211.805419921875,2018-01-10
212.34535217285156,2018-01-11
212.98199462890625,2018-01-12
212.14385986328125,2018-01-16
214.20692443847656,2018-01-17
217.42230224609375,2018-01-18
214.6743621826172,2018-01-19
211.22528076171875,2018-01-22
211.86184692382812,2018-01-23
206.99444580078125,2018-01-24
199.28228759765625,2018-01-25
202.10281372070312,2018-01-26
197.81564331054688,2018-01-29
194.19729614257812,2018-01-30
199.87867736816406,2018-01-31
192.43243408203125,2018-02-01
189.76502990722656,2018-02-02
183.81773376464844,2018-02-05
193.71376037597656,2018-02-06
191.2962188720703,2018-02-07
185.00242614746094,2018-02-08
189.7811737060547,2018-02-09
196.95333862304688,2018-02-12
198.12991333007812,2018-02-13
199.58047485351562,2018-02-14
202.9409637451172,2018-02-15
200.5717010498047,2018-02-16
201.15997314453125,2018-02-20
200.35411071777344,2018-02-21
200.94239807128906,2018-02-22
204.45594787597656,2018-02-23
203.8434600830078,2018-02-26
202.92483520507812,2018-02-27
198.6134796142578,2018-02-28
196.07498168945312,2018-03-01
202.1673126220703,2018-03-02
199.032470703125,2018-03-05
202.2397918701172,2018-03-06
199.08892822265625,2018-03-07
199.00831604003906,2018-03-08
204.5123748779297,2018-03-09
211.8135528564453,2018-03-12
210.508056640625,2018-03-13
210.0002899169922,2018-03-14
215.7783660888672,2018-03-15
205.39077758789062,2018-03-16
197.3965606689453,2018-03-19
195.30943298339844,2018-03-20
201.14756774902344,2018-03-21
199.16062927246094,2018-03-22
198.26937866210938,2018-03-23
202.5621337890625,2018-03-26
199.8147735595703,2018-03-27
193.52685546875,2018-03-28
192.6846466064453,2018-03-29
186.16778564453125,2018-04-02
193.60861206054688,2018-04-03
193.78038024902344,2018-04-04
193.224365234375,2018-04-05
187.14080810546875,2018-04-06
191.94058227539062,2018-04-09
196.03712463378906,2018-04-10
196.50318908691406,2018-04-11
195.7754669189453,2018-04-12
201.91616821289062,2018-04-13
203.9031524658203,2018-04-16
205.84103393554688,2018-04-17
204.08299255371094,2018-04-18
198.580078125,2018-04-19
193.88665771484375,2018-04-20
190.88577270507812,2018-04-23
186.7483673095703,2018-04-24
187.24716186523438,2018-04-25
188.40821838378906,2018-04-26
190.3379364013672,2018-04-27
187.5905303955078,2018-04-30
188.37554931640625,2018-05-01
187.0345458984375,2018-05-02
184.18087768554688,2018-05-03
188.49000549316406,2018-05-04
192.94630432128906,2018-05-07
195.3012237548828,2018-05-08
194.64710998535156,2018-05-09
199.11155700683594,2018-05-10
199.00526428222656,2018-05-11
200.13365173339844,2018-05-14
197.533447265625,2018-05-15
196.6585235595703,2018-05-16
195.7918243408203,2018-05-17
192.962646484375,2018-05-18
195.4647674560547,2018-05-21
195.00685119628906,2018-05-22
196.69947814941406,2018-05-23
199.12794494628906,2018-05-24
204.4427947998047,2018-05-25
204.16477966308594,2018-05-29
203.9276580810547,2018-05-30
206.11083984375,2018-05-31
209.60231018066406,2018-06-01
211.26217651367188,2018-06-04
211.98992919921875,2018-06-05
215.4732208251953,2018-06-06
216.4217071533203,2018-06-07
210.93511962890625,2018-06-08
213.27366638183594,2018-06-11
213.76431274414062,2018-06-12
215.52224731445312,2018-06-13
219.51246643066406,2018-06-14
220.9597930908203,2018-06-15
216.2745361328125,2018-06-18
216.2330780029297,2018-06-19
216.45687866210938,2018-06-20
215.1558837890625,2018-06-21
215.20556640625,2018-06-22
209.164794921875,2018-06-25
208.4355926513672,2018-06-26
204.7647705078125,2018-06-27
202.93345642089844,2018-06-28
201.0607147216797,2018-06-29
200.57186889648438,2018-07-02
198.28475952148438,2018-07-03
203.3477325439453,2018-07-05
205.23704528808594,2018-07-06
205.02993774414062,2018-07-09
207.62351989746094,2018-07-10
201.72366333007812,2018-07-11
173.9974365234375,2018-07-12
167.76605224609375,2018-07-13
168.4207000732422,2018-07-16
172.61358642578125,2018-07-17
173.00306701660156,2018-07-18
174.320556640625,2018-07-19
174.2874298095703,2018-07-20
179.5824432373047,2018-07-23
180.09619140625,2018-07-24
187.24732971191406,2018-07-25
184.9354248046875,2018-07-26
183.1704559326172,2018-07-27
186.6010284423828,2018-07-30
183.76705932617188,2018-07-31
179.64874267578125,2018-08-01
179.2758331298828,2018-08-02
180.4856414794922,2018-08-03
179.77305603027344,2018-08-06
182.55726623535156,2018-08-07
181.8529052734375,2018-08-08
179.4664306640625,2018-08-09
175.86184692382812,2018-08-10
174.90890502929688,2018-08-13
171.77670288085938,2018-08-14
171.1800537109375,2018-08-15
172.92848205566406,2018-08-16
173.40908813476562,2018-08-17
171.29605102539062,2018-08-20
174.43658447265625,2018-08-21
171.9755401611328,2018-08-22
170.35968017578125,2018-08-23
173.1853790283203,2018-08-24
176.47506713867188,2018-08-27
177.6848907470703,2018-08-28
178.14889526367188,2018-08-29
179.52444458007812,2018-08-30
181.49659729003906,2018-08-31
181.8280487060547,2018-09-04
183.47705078125,2018-09-05
178.96095275878906,2018-09-06
192.7246551513672,2018-09-07
199.3785858154297,2018-09-10
192.6997528076172,2018-09-11
190.49560546875,2018-09-12
195.07797241210938,2018-09-13
195.84033203125,2018-09-14
194.58909606933594,2018-09-17
200.14088439941406,2018-09-18
201.86070251464844,2018-09-19
204.48214721679688,2018-09-20
207.12869262695312,2018-09-21
208.25572204589844,2018-09-24
206.7529754638672,2018-09-25
204.89956665039062,2018-09-26
205.75112915039062,2018-09-27
205.98489379882812,2018-09-28
208.30580139160156,2018-10-01
207.12869262695312,2018-10-02
208.23068237304688,2018-10-03
207.18711853027344,2018-10-04
203.89776611328125,2018-10-05
201.51004028320312,2018-10-08
204.29010009765625,2018-10-09
193.5454864501953,2018-10-10
191.09934997558594,2018-10-11
194.48052978515625,2018-10-12
194.07981872558594,2018-10-15
198.9637451171875,2018-10-16
198.003662109375,2018-10-17
190.36471557617188,2018-10-18
190.58175659179688,2018-10-19
190.8656005859375,2018-10-22
191.22459411621094,2018-10-23
182.59214782714844,2018-10-24
185.53921508789062,2018-10-25
177.95030212402344,2018-10-26
176.5727996826172,2018-10-29
184.5122833251953,2018-10-30
186.582763671875,2018-10-31
191.91754150390625,2018-11-01
184.3119659423828,2018-11-02
183.74423217773438,2018-11-05
190.5566864013672,2018-11-06
195.6910858154297,2018-11-07
200.5750274658203,2018-11-08
199.5231170654297,2018-11-09
186.69969177246094,2018-11-12
187.7014617919922,2018-11-13
188.84524536132812,2018-11-14
197.31072998046875,2018-11-15
198.3709716796875,2018-11-16
191.2913818359375,2018-11-19
190.10586547851562,2018-11-20
192.0177459716797,2018-11-21
191.9342041015625,2018-11-23
196.4508056640625,2018-11-26
196.8849639892578,2018-11-27
196.37567138671875,2018-11-28
196.84320068359375,2018-11-29
198.2039794921875,2018-11-30
202.094482421875,2018-12-03
193.7208251953125,2018-12-04
189.71353149414062,2018-12-06
190.81546020507812,2018-12-07
199.7401580810547,2018-12-10
206.07676696777344,2018-12-11
212.87249755859375,2018-12-12
215.6442108154297,2018-12-13
212.7472686767578,2018-12-14
212.16290283203125,2018-12-17
210.63584899902344,2018-12-18
205.75949096679688,2018-12-19
204.0721893310547,2018-12-20
206.6200714111328,2018-12-21
197.2470245361328,2018-12-24
209.34506225585938,2018-12-26
211.63134765625,2018-12-27
213.9429931640625,2018-12-28
214.52511596679688,2018-12-31
213.87550354003906,2019-01-02
194.8510284423828,2019-01-03
196.76614379882812,2019-01-04
200.77349853515625,2019-01-07
199.162109375,2019-01-08
207.77587890625,2019-01-09
210.50926208496094,2019-01-10
211.39512634277344,2019-01-11
211.64825439453125,2019-01-14
216.3895721435547,2019-01-15
212.34848022460938,2019-01-16
215.4109344482422,2019-01-17
220.0426483154297,2019-01-18
217.9081573486328,2019-01-22
217.258544921875,2019-01-23
222.34579467773438,2019-01-24
226.04940795898438,2019-01-25
225.7794952392578,2019-01-28
224.68275451660156,2019-01-29
228.47923278808594,2019-01-30
226.3109893798828,2019-01-31
225.09616088867188,2019-02-01
229.57595825195312,2019-02-04
227.78738403320312,2019-02-05
233.02650451660156,2019-02-06
227.01968383789062,2019-02-07
231.21263122558594,2019-02-08
232.6131134033203,2019-02-11
235.70933532714844,2019-02-12
237.33763122558594,2019-02-13
237.4894561767578,2019-02-14
237.8521728515625,2019-02-15
237.6244659423828,2019-02-19
239.10923767089844,2019-02-20
237.01698303222656,2019-02-21
233.2711944580078,2019-02-22
235.0428466796875,2019-02-25
232.00567626953125,2019-02-26
229.04441833496094,2019-02-27
232.3093719482422,2019-02-28
230.1074981689453,2019-03-01
231.91290283203125,2019-03-04
233.70144653320312,2019-03-05
228.9263153076172,2019-03-06
223.9993896484375,2019-03-07
222.8857421875,2019-03-08
226.9943389892578,2019-03-11
227.47523498535156,2019-03-12
228.8082275390625,2019-03-13
226.26881408691406,2019-03-14
244.9051971435547,2019-03-15
247.9001007080078,2019-03-18
252.51495361328125,2019-03-19
247.72274780273438,2019-03-20
252.63417053222656,2019-03-21
249.10166931152344,2019-03-22
248.68467712402344,2019-03-25
252.8298797607422,2019-03-26
251.92764282226562,2019-03-27
254.56640625,2019-03-28
255.9623260498047,2019-03-29
260.286376953125,2019-04-01
257.95404052734375,2019-04-02
258.9329528808594,2019-04-03
257.0604248046875,2019-04-04
259.0010986328125,2019-04-05
259.1712646484375,2019-04-08
258.29461669921875,2019-04-09
261.7504577636719,2019-04-10
263.36767578125,2019-04-11
269.85382080078125,2019-04-12
269.31756591796875,2019-04-15
271.1050109863281,2019-04-16
272.8330078125,2019-04-17
271.2071533203125,2019-04-18
268.1258850097656,2019-04-22
268.6706848144531,2019-04-23
267.5555419921875,2019-04-24
265.4190673828125,2019-04-25
264.2189025878906,2019-04-26
266.1851806640625,2019-04-29
271.0198669433594,2019-04-30
271.4455261230469,2019-05-01
268.8238220214844,2019-05-02
268.7302551269531,2019-05-03
265.2062683105469,2019-05-06
261.5631408691406,2019-05-07
258.2435302734375,2019-05-08
258.81378173828125,2019-05-09
258.72869873046875,2019-05-10
249.7230224609375,2019-05-13
257.0604248046875,2019-05-14
259.07769775390625,2019-05-15
253.0512237548828,2019-05-16
246.7523651123047,2019-05-17
232.02671813964844,2019-05-20
234.35903930664062,2019-05-21
229.15826416015625,2019-05-22
221.38687133789062,2019-05-23
217.85440063476562,2019-05-24
216.61166381835938,2019-05-28
216.3052215576172,2019-05-29
218.4332275390625,2019-05-30
214.19424438476562,2019-05-31
215.50509643554688,2019-06-03
226.16209411621094,2019-06-04
226.1790313720703,2019-06-05
232.19699096679688,2019-06-06
233.9674530029297,2019-06-07
238.51283264160156,2019-06-10
241.29623413085938,2019-06-11
238.1042938232422,2019-06-12
239.7045440673828,2019-06-13
226.3577880859375,2019-06-14
226.391845703125,2019-06-17
236.67425537109375,2019-06-18
236.19761657714844,2019-06-19
237.5254669189453,2019-06-20
235.4544219970703,2019-06-21
239.93167114257812,2019-06-24
237.6199951171875,2019-06-25
241.85659790039062,2019-06-26
245.52606201171875,2019-06-27
247.37364196777344,2019-06-28
258.10699462890625,2019-07-01
253.79298400878906,2019-07-02
244.8214111328125,2019-07-03
242.90501403808594,2019-07-05
236.28797912597656,2019-07-08
236.7778778076172,2019-07-09
235.89266967773438,2019-07-10
237.2332763671875,2019-07-11
245.25100708007812,2019-07-12
247.78610229492188,2019-07-15
244.1682586669922,2019-07-16
244.984619140625,2019-07-17
249.0236053466797,2019-07-18
249.2126922607422,2019-07-19
254.49769592285156,2019-07-22
258.4765319824219,2019-07-23
261.0459899902344,2019-07-24
258.14141845703125,2019-07-25
258.59686279296875,2019-07-26
259.3014221191406,2019-07-29
257.4280700683594,2019-07-30
249.20404052734375,2019-07-31
245.20806884765625,2019-08-01
239.35585021972656,2019-08-02
230.0146942138672,2019-08-05
228.96629333496094,2019-08-06
232.06854248046875,2019-08-07
232.8677520751953,2019-08-08
236.94969177246094,2019-08-09
236.8723602294922,2019-08-12
243.79873657226562,2019-08-13
233.36618041992188,2019-08-14
230.85687255859375,2019-08-15
235.27395629882812,2019-08-16
239.5706787109375,2019-08-19
240.93707275390625,2019-08-20
247.0642547607422,2019-08-21
247.16741943359375,2019-08-22
233.8560333251953,2019-08-23
238.23011779785156,2019-08-26
236.81219482421875,2019-08-27
237.2332763671875,2019-08-28
243.51515197753906,2019-08-29
242.88787841796875,2019-08-30
235.50596618652344,2019-09-03
243.21434020996094,2019-09-04
250.08926391601562,2019-09-05
250.85411071777344,2019-09-06
251.45559692382812,2019-09-09
253.02810668945312,2019-09-10
256.09613037109375,2019-09-11
258.3045959472656,2019-09-12
249.48770141601562,2019-09-13
248.0611114501953,2019-09-16
248.2072296142578,2019-09-17
247.2705535888672,2019-09-18
249.7627410888672,2019-09-19
246.52780151367188,2019-09-20
247.56849670410156,2019-09-23
244.8365936279297,2019-09-24
239.1647186279297,2019-09-25
240.15342712402344,2019-09-26
237.75111389160156,2019-09-27
239.42495727539062,2019-09-30
238.36683654785156,2019-10-01
234.22128295898438,2019-10-02
238.00253295898438,2019-10-03
244.07342529296875,2019-10-04
239.43356323242188,2019-10-07
234.44679260253906,2019-10-08
236.89242553710938,2019-10-09
238.01995849609375,2019-10-10
243.62242126464844,2019-10-11
244.27285766601562,2019-10-14
251.78341674804688,2019-10-15
250.1875762939453,2019-10-16
251.0115203857422,2019-10-17
248.66993713378906,2019-10-18
251.1328887939453,2019-10-21
249.30299377441406,2019-10-22
243.1107940673828,2019-10-23
244.8365936279297,2019-10-24
251.3496856689453,2019-10-25
252.85011291503906,2019-10-28
249.91006469726562,2019-10-29
251.71395874023438,2019-10-30
253.97747802734375,2019-10-31
257.2210998535156,2019-11-01
264.5147399902344,2019-11-04
272.3548278808594,2019-11-05
271.59161376953125,2019-11-06
270.3600769042969,2019-11-07
271.8084716796875,2019-11-08
271.2359924316406,2019-11-11
273.6470031738281,2019-11-12
272.033935546875,2019-11-13
267.95782470703125,2019-11-14
271.3747863769531,2019-11-15
269.7790832519531,2019-11-18
275.52899169921875,2019-11-19
270.2994689941406,2019-11-20
273.4042663574219,2019-11-21
273.1180419921875,2019-11-22
277.19415283203125,2019-11-25
274.28887939453125,2019-11-26
276.1708068847656,2019-11-27
274.2367248535156,2019-11-29
269.4754333496094,2019-12-02
265.83306884765625,2019-12-03
268.6082458496094,2019-12-04
269.8830871582031,2019-12-05
274.0980529785156,2019-12-06
272.6496276855469,2019-12-09
273.23944091796875,2019-12-10
277.2807922363281,2019-12-11
284.2883605957031,2019-12-12
273.5516662597656,2019-12-13
280.23828125,2019-12-16
280.8191833496094,2019-12-17
283.97613525390625,2019-12-18
281.0794982910156,2019-12-19
279.458740234375,2019-12-20
279.923095703125,2019-12-23
280.77288818359375,2019-12-24
278.5652770996094,2019-12-26
277.294921875,2019-12-27
274.60552978515625,2019-12-30
276.84820556640625,2019-12-31
282.4285888671875,2020-01-02
275.2449951171875,2020-01-03
274.83331298828125,2020-01-06
273.88714599609375,2020-01-07
270.4704895019531,2020-01-08
268.2979736328125,2020-01-09
262.13055419921875,2020-01-10
263.84759521484375,2020-01-13
269.97998046875,2020-01-14
265.56463623046875,2020-01-15
268.9899597167969,2020-01-16
270.5143737792969,2020-01-17
269.8836669921875,2020-01-21
274.17626953125,2020-01-22
280.0281677246094,2020-01-23
283.83905029296875,2020-01-24
270.7245788574219,2020-01-27
278.85430908203125,2020-01-28
278.1534423828125,2020-01-29
276.1298522949219,2020-01-30
267.3343200683594,2020-01-31
267.3956298828125,2020-02-03
272.97607421875,2020-02-04
278.0396423339844,2020-02-05
280.063232421875,2020-02-06
276.1560974121094,2020-02-07
275.2537841796875,2020-02-10
280.4750061035156,2020-02-11
284.4522705078125,2020-02-12
283.8127746582031,2020-02-13
278.3812255859375,2020-02-14
272.2314453125,2020-02-18
276.55902099609375,2020-02-19
270.90850830078125,2020-02-20
266.7560729980469,2020-02-21
255.45513916015625,2020-02-24
247.64077758789062,2020-02-25
250.44419860839844,2020-02-26
239.99290466308594,2020-02-27
238.82769775390625,2020-02-28
249.6469268798828,2020-03-02
240.2557373046875,2020-03-03
250.0674285888672,2020-03-04
240.0717315673828,2020-03-05
236.0507354736328,2020-03-06
217.0142059326172,2020-03-09
230.3125762939453,2020-03-10
215.48110961914062,2020-03-11
191.66140747070312,2020-03-12
205.1875762939453,2020-03-13
164.32879638671875,2020-03-16
174.77999877929688,2020-03-17
147.0618896484375,2020-03-18
170.3472442626953,2020-03-19
171.25595092773438,2020-03-20
172.36964416503906,2020-03-23
189.55581665039062,2020-03-24
193.82342529296875,2020-03-25
216.6492156982422,2020-03-26
205.53030395507812,2020-03-27
213.9229736328125,2020-03-30
211.2412567138672,2020-03-31
199.24034118652344,2020-04-01
211.20558166503906,2020-04-02
208.71096801757812,2020-04-03
224.908203125,2020-04-06
225.64767456054688,2020-04-07
232.62374877929688,2020-04-08
226.5653839111328,2020-04-09
231.57244873046875,2020-04-13
238.44155883789062,2020-04-14
229.3628692626953,2020-04-15
230.12020874023438,2020-04-16
236.88241577148438,2020-04-17
230.11131286621094,2020-04-20
220.640625,2020-04-21
231.61695861816406,2020-04-22
230.69036865234375,2020-04-23
235.92909240722656,2020-04-24
239.17213439941406,2020-04-27
235.8578643798828,2020-04-28
245.91650390625,2020-04-29
241.99639892578125,2020-04-30
231.37640380859375,2020-05-01
233.65721130371094,2020-05-04
235.9825439453125,2020-05-05
235.36778259277344,2020-05-06
238.5484619140625,2020-05-07
245.0345001220703,2020-05-08
245.3640899658203,2020-05-11
239.17213439941406,2020-05-12
234.45013427734375,2020-05-13
237.52389526367188,2020-05-14
232.0089874267578,2020-05-15
243.69810485839844,2020-05-18
242.29043579101562,2020-05-19
248.286376953125,2020-05-20
244.82952880859375,2020-05-21
246.47775268554688,2020-05-22
251.26210021972656,2020-05-26
256.2247009277344,2020-05-27
252.26007080078125,2020-05-28
259.5032653808594,2020-05-29
258.3629150390625,2020-06-01
265.552734375,2020-06-02
275.7718200683594,2020-06-03
275.20166015625,2020-06-04
282.4983825683594,2020-06-05
282.8904113769531,2020-06-08
280.9302978515625,2020-06-09
280.6809387207031,2020-06-10
261.71282958984375,2020-06-11
267.50390625,2020-06-12
270.92510986328125,2020-06-15
276.83203125,2020-06-16
279.2554016113281,2020-06-17
283.9505310058594,2020-06-18
272.52813720703125,2020-06-19
282.2224426269531,2020-06-22
280.2061767578125,2020-06-23
276.30865478515625,2020-06-24
278.0008850097656,2020-06-25
276.7047424316406,2020-06-26
278.8379211425781,2020-06-29
284.0856628417969,2020-06-30
281.4933166503906,2020-07-01
283.9595947265625,2020-07-02
286.947998046875,2020-07-06
281.8442687988281,2020-07-07
287.65008544921875,2020-07-08
289.3872985839844,2020-07-09
287.5331115722656,2020-07-10
280.2151184082031,2020-07-13
283.60858154296875,2020-07-14
282.4384460449219,2020-07-15
280.2420959472656,2020-07-16
281.47528076171875,2020-07-17
285.453857421875,2020-07-20
282.9425048828125,2020-07-21
282.4564208984375,2020-07-22
278.73895263671875,2020-07-23
275.24658203125,2020-07-24
281.4482421875,2020-07-27
276.65069580078125,2020-07-28
278.0008850097656,2020-07-29
280.92620849609375,2020-07-30
285.1117248535156,2020-07-31
289.1443176269531,2020-08-03
295.589111328125,2020-08-04
296.6242980957031,2020-08-05
296.2822265625,2020-08-06
293.37481689453125,2020-08-07
294.6620178222656,2020-08-10
291.6646423339844,2020-08-11
300.3147277832031,2020-08-12
296.51617431640625,2020-08-13
295.0760498046875,2020-08-14
297.3263244628906,2020-08-17
295.814208984375,2020-08-18
296.32720947265625,2020-08-19
295.9851989746094,2020-08-20
297.0563049316406,2020-08-21
300.6388244628906,2020-08-24
302.5650329589844,2020-08-25
305.7424011230469,2020-08-26
305.2654113769531,2020-08-27
310.3780517578125,2020-08-28
312.4752502441406,2020-08-31
323.6277160644531,2020-09-01
337.55255126953125,2020-09-02
316.9219055175781,2020-09-03
326.6971435546875,2020-09-04
315.52667236328125,2020-09-08
324.06878662109375,2020-09-09
321.4134521484375,2020-09-10
323.7718200683594,2020-09-11
326.0220642089844,2020-09-14
330.2615661621094,2020-09-15
330.3786315917969,2020-09-16
329.3705139160156,2020-09-17
323.7987365722656,2020-09-18
319.5387878417969,2020-09-21
328.4402770996094,2020-09-22
319.3570861816406,2020-09-23
320.20184326171875,2020-09-24
324.08941650390625,2020-09-25
333.6268005371094,2020-09-28
