CHRW,Date
55.62190246582031,2011-04-06
54.996673583984375,2011-04-07
54.63627624511719,2011-04-08
54.36412048339844,2011-04-11
54.606849670410156,2011-04-12
54.70246505737305,2011-04-13
55.45270538330078,2011-04-14
56.37215805053711,2011-04-15
55.81313705444336,2011-04-18
55.98967361450195,2011-04-19
56.71784591674805,2011-04-20
57.401920318603516,2011-04-21
57.74762725830078,2011-04-25
58.28457260131836,2011-04-26
58.909793853759766,2011-04-27
59.5423583984375,2011-04-28
58.975990295410156,2011-04-29
58.95391845703125,2011-05-02
58.39490509033203,2011-05-03
57.9976921081543,2011-05-04
58.29927444458008,2011-05-05
58.49785614013672,2011-05-06
59.071624755859375,2011-05-09
59.5423583984375,2011-05-10
59.159854888916016,2011-05-11
59.3437614440918,2011-05-12
58.67438888549805,2011-05-13
58.69647979736328,2011-05-16
58.26988220214844,2011-05-17
59.02008819580078,2011-05-18
59.432010650634766,2011-05-19
59.26283264160156,2011-05-20
58.8288688659668,2011-05-23
58.52728271484375,2011-05-24
58.56407928466797,2011-05-25
58.836219787597656,2011-05-26
58.784732818603516,2011-05-27
59.00539016723633,2011-05-31
57.74304962158203,2011-06-01
58.21551513671875,2011-06-02
57.40347671508789,2011-06-03
56.820289611816406,2011-06-06
56.71693801879883,2011-06-07
56.32571029663086,2011-06-08
56.41426467895508,2011-06-09
55.97874069213867,2011-06-10
56.1854362487793,2011-06-13
57.12297058105469,2011-06-14
56.42903518676758,2011-06-15
56.274009704589844,2011-06-16
56.75386047363281,2011-06-17
57.06391906738281,2011-06-20
57.55110168457031,2011-06-21
57.28537368774414,2011-06-22
57.14510726928711,2011-06-23
56.170658111572266,2011-06-24
56.80553436279297,2011-06-27
57.56589126586914,2011-06-28
57.6471061706543,2011-06-29
58.200782775878906,2011-06-30
59.51476287841797,2011-07-01
59.40404510498047,2011-07-05
59.91340255737305,2011-07-06
60.607322692871094,2011-07-07
60.14963150024414,2011-07-08
59.38928985595703,2011-07-11
58.69536590576172,2011-07-12
58.761802673339844,2011-07-13
58.25980758666992,2011-07-14
57.99406051635742,2011-07-15
57.6323127746582,2011-07-18
58.54032516479492,2011-07-19
58.09001922607422,2011-07-20
58.90205001831055,2011-07-21
59.3745231628418,2011-07-22
59.950313568115234,2011-07-25
59.241641998291016,2011-07-26
54.539207458496094,2011-07-27
53.675498962402344,2011-07-28
53.380218505859375,2011-07-29
52.92253494262695,2011-08-01
51.977596282958984,2011-08-02
52.78965759277344,2011-08-03
50.449520111083984,2011-08-04
50.29448699951172,2011-08-05
47.4376106262207,2011-08-08
47.98387908935547,2011-08-09
46.470550537109375,2011-08-10
48.781150817871094,2011-08-11
50.49381637573242,2011-08-12
50.56025695800781,2011-08-15
49.814632415771484,2011-08-16
49.607940673828125,2011-08-17
47.42283248901367,2011-08-18
47.00204849243164,2011-08-19
47.63691329956055,2011-08-22
49.09858322143555,2011-08-23
49.8072624206543,2011-08-24
48.9509391784668,2011-08-25
50.191131591796875,2011-08-26
52.02189636230469,2011-08-29
52.619873046875,2011-08-30
52.256656646728516,2011-08-31
51.40424728393555,2011-09-01
49.65494918823242,2011-09-02
48.47638702392578,2011-09-06
50.40357971191406,2011-09-07
49.72904586791992,2011-09-08
49.32881164550781,2011-09-09
49.47705078125,2011-09-12
50.35171890258789,2011-09-13
51.21152114868164,2011-09-14
51.871219635009766,2011-09-15
52.12323760986328,2011-09-16
51.91569137573242,2011-09-19
51.24858474731445,2011-09-20
49.2620849609375,2011-09-21
48.320735931396484,2011-09-22
48.93595504760742,2011-09-23
50.51476287841797,2011-09-26
51.18928527832031,2011-09-27
50.05521011352539,2011-09-28
50.67783737182617,2011-09-29
50.751956939697266,2011-09-30
49.12124252319336,2011-10-03
50.322052001953125,2011-10-04
52.32337188720703,2011-10-05
53.02012634277344,2011-10-06
52.53089904785156,2011-10-07
54.16902542114258,2011-10-10
54.36917495727539,2011-10-11
53.687225341796875,2011-10-12
53.346256256103516,2011-10-13
54.4803352355957,2011-10-14
53.59828186035156,2011-10-17
54.81389236450195,2011-10-18
54.43587112426758,2011-10-19
54.5841178894043,2011-10-20
55.5921745300293,2011-10-21
56.59285354614258,2011-10-24
55.503238677978516,2011-10-25
50.95948791503906,2011-10-26
52.07875442504883,2011-10-27
52.18254470825195,2011-10-28
51.46352767944336,2011-10-31
49.64752960205078,2011-11-01
50.52959442138672,2011-11-02
51.10774612426758,2011-11-03
50.9372673034668,2011-11-04
51.03361892700195,2011-11-07
52.2714729309082,2011-11-08
49.780948638916016,2011-11-09
50.17381286621094,2011-11-10
50.96693420410156,2011-11-11
50.60371398925781,2011-11-14
50.826072692871094,2011-11-15
49.6104736328125,2011-11-16
48.661685943603516,2011-11-17
48.92852783203125,2011-11-18
48.676517486572266,2011-11-21
47.97976303100586,2011-11-22
47.24595260620117,2011-11-23
47.164405822753906,2011-11-25
48.824764251708984,2011-11-28
48.6246337890625,2011-11-29
50.7816047668457,2011-11-30
50.14415740966797,2011-12-01
50.38875198364258,2011-12-02
51.515411376953125,2011-12-05
50.803863525390625,2011-12-06
51.00399398803711,2011-12-07
49.847660064697266,2011-12-08
50.72972106933594,2011-12-09
50.151573181152344,2011-12-12
49.43998336791992,2011-12-13
49.15090560913086,2011-12-14
49.43258285522461,2011-12-15
49.603904724121094,2011-12-16
48.747257232666016,2011-12-19
50.8255729675293,2011-12-20
51.01926040649414,2011-12-21
51.66731262207031,2011-12-22
52.15895080566406,2011-12-23
52.687862396240234,2011-12-27
51.8088493347168,2011-12-28
52.20367431640625,2011-12-29
51.98017120361328,2011-12-30
52.02489471435547,2012-01-03
51.19057083129883,2012-01-04
50.5127067565918,2012-01-05
50.639347076416016,2012-01-06
50.341365814208984,2012-01-09
50.1849479675293,2012-01-10
49.551761627197266,2012-01-11
49.41767501831055,2012-01-12
49.70820617675781,2012-01-13
49.51451110839844,2012-01-17
50.125343322753906,2012-01-18
51.30231475830078,2012-01-19
50.40095901489258,2012-01-20
50.691490173339844,2012-01-23
50.378604888916016,2012-01-24
50.73618698120117,2012-01-25
51.7492561340332,2012-01-26
51.041595458984375,2012-01-27
50.602088928222656,2012-01-30
51.27996063232422,2012-01-31
47.6820182800293,2012-02-01
47.6745719909668,2012-02-02
47.98744201660156,2012-02-03
47.70437240600586,2012-02-06
47.74161911010742,2012-02-07
47.37660217285156,2012-02-08
47.41385269165039,2012-02-09
47.302127838134766,2012-02-10
48.23325729370117,2012-02-13
48.77704620361328,2012-02-14
47.36915969848633,2012-02-15
49.313392639160156,2012-02-16
49.246334075927734,2012-02-17
49.253787994384766,2012-02-21
49.34318923950195,2012-02-22
50.28178024291992,2012-02-23
50.065738677978516,2012-02-24
49.85716247558594,2012-02-27
49.8646240234375,2012-02-28
49.53523635864258,2012-02-29
50.044281005859375,2012-03-01
49.572662353515625,2012-03-02
49.19835662841797,2012-03-05
48.58451461791992,2012-03-06
48.70428466796875,2012-03-07
49.228309631347656,2012-03-08
49.66998291015625,2012-03-09
49.36306381225586,2012-03-12
49.70741271972656,2012-03-13
48.921382904052734,2012-03-14
48.921382904052734,2012-03-15
49.16093826293945,2012-03-16
49.123504638671875,2012-03-19
48.285064697265625,2012-03-20
48.65937042236328,2012-03-21
48.285064697265625,2012-03-22
48.22517776489258,2012-03-23
48.80160140991211,2012-03-26
48.921382904052734,2012-03-27
48.74170684814453,2012-03-28
48.479705810546875,2012-03-29
49.026180267333984,2012-03-30
49.34061050415039,2012-04-02
49.19087219238281,2012-04-03
49.048641204833984,2012-04-04
48.749202728271484,2012-04-05
47.9107666015625,2012-04-09
47.416690826416016,2012-04-10
47.9107666015625,2012-04-11
48.30752944946289,2012-04-12
48.00809097290039,2012-04-13
48.51713562011719,2012-04-16
49.49032211303711,2012-04-17
50.05179214477539,2012-04-18
49.512786865234375,2012-04-19
49.79724884033203,2012-04-20
49.05612564086914,2012-04-23
49.28072738647461,2012-04-24
45.59757995605469,2012-04-25
44.33992004394531,2012-04-26
44.182708740234375,2012-04-27
44.72169876098633,2012-04-30
45.515220642089844,2012-05-01
46.638126373291016,2012-05-02
45.9793586730957,2012-05-03
45.380470275878906,2012-05-04
45.560142517089844,2012-05-07
45.904502868652344,2012-05-08
45.417903900146484,2012-05-09
45.30562210083008,2012-05-10
45.52271270751953,2012-05-11
45.253204345703125,2012-05-14
45.492759704589844,2012-05-15
45.380470275878906,2012-05-16
44.6468391418457,2012-05-17
44.07789993286133,2012-05-18
44.751651763916016,2012-05-21
44.80405044555664,2012-05-22
45.155887603759766,2012-05-23
44.781593322753906,2012-05-24
44.684242248535156,2012-05-25
45.492759704589844,2012-05-29
44.46909713745117,2012-05-30
43.85190963745117,2012-05-31
42.820701599121094,2012-06-01
42.670162200927734,2012-06-04
42.61747360229492,2012-06-05
43.686302185058594,2012-06-06
43.3325309753418,2012-06-07
43.595970153808594,2012-06-08
43.242218017578125,2012-06-11
43.595970153808594,2012-06-12
43.121788024902344,2012-06-13
43.67124557495117,2012-06-14
44.07770919799805,2012-06-15
44.41642379760742,2012-06-18
45.0185661315918,2012-06-19
44.642215728759766,2012-06-20
43.52824020385742,2012-06-21
43.1819953918457,2012-06-22
42.40672302246094,2012-06-25
42.34651184082031,2012-06-26
42.78307342529297,2012-06-27
42.6475715637207,2012-06-28
44.05512237548828,2012-06-29
45.80136489868164,2012-07-02
46.56158447265625,2012-07-03
46.24546432495117,2012-07-05
45.54544448852539,2012-07-06
45.34221649169922,2012-07-09
45.093849182128906,2012-07-10
44.860511779785156,2012-07-11
44.37125015258789,2012-07-12
45.387386322021484,2012-07-13
44.34867477416992,2012-07-16
43.618553161621094,2012-07-17
44.589542388916016,2012-07-18
44.807823181152344,2012-07-19
42.873390197753906,2012-07-20
42.587371826171875,2012-07-23
42.338993072509766,2012-07-24
39.31316375732422,2012-07-25
39.320674896240234,2012-07-26
40.15617752075195,2012-07-27
40.08089828491211,2012-07-30
39.779823303222656,2012-07-31
39.779823303222656,2012-08-01
39.99809646606445,2012-08-02
40.34434127807617,2012-08-03
40.3669319152832,2012-08-06
40.44973373413086,2012-08-07
40.57016372680664,2012-08-08
40.4948844909668,2012-08-09
40.81855392456055,2012-08-10
41.10456466674805,2012-08-13
41.56371307373047,2012-08-14
42.07553482055664,2012-08-15
42.655113220214844,2012-08-16
42.933616638183594,2012-08-17
43.23468017578125,2012-08-20
43.21210861206055,2012-08-21
43.09920120239258,2012-08-22
42.76050567626953,2012-08-23
43.02394485473633,2012-08-24
42.54973220825195,2012-08-27
42.226078033447266,2012-08-28
42.903499603271484,2012-08-29
42.331451416015625,2012-08-30
42.609954833984375,2012-08-31
42.625003814697266,2012-09-04
42.678001403808594,2012-09-05
43.200408935546875,2012-09-06
43.49568176269531,2012-09-07
43.41239929199219,2012-09-10
43.51082992553711,2012-09-11
43.503257751464844,2012-09-12
43.33668518066406,2012-09-13
43.359405517578125,2012-09-14
42.9581413269043,2012-09-17
42.79156494140625,2012-09-18
43.45781707763672,2012-09-19
43.57139587402344,2012-09-20
43.6243896484375,2012-09-21
44.34364318847656,2012-09-24
44.6994743347168,2012-09-25
44.7146110534668,2012-09-26
44.873619079589844,2012-09-27
44.3511848449707,2012-09-28
44.744895935058594,2012-10-01
44.36634063720703,2012-10-02
45.327880859375,2012-10-03
45.35057830810547,2012-10-04
45.661006927490234,2012-10-05
45.418724060058594,2012-10-08
44.94932556152344,2012-10-09
44.669193267822266,2012-10-10
44.59347915649414,2012-10-11
45.380863189697266,2012-10-12
45.698848724365234,2012-10-15
46.10768508911133,2012-10-16
46.70579528808594,2012-10-17
46.486236572265625,2012-10-18
45.971412658691406,2012-10-19
45.3127326965332,2012-10-22
46.16825485229492,2012-10-23
43.57139587402344,2012-10-24
44.744895935058594,2012-10-25
44.97959899902344,2012-10-26
45.661006927490234,2012-10-31
46.61494827270508,2012-11-01
46.54679870605469,2012-11-02
46.96322250366211,2012-11-05
47.637046813964844,2012-11-06
47.10707092285156,2012-11-07
46.561946868896484,2012-11-08
46.54679870605469,2012-11-09
46.47110366821289,2012-11-12
46.47868347167969,2012-11-13
45.327880859375,2012-11-14
45.070465087890625,2012-11-15
44.79032516479492,2012-11-16
45.282440185546875,2012-11-19
45.47929763793945,2012-11-20
45.592864990234375,2012-11-21
46.16825485229492,2012-11-23
46.54679870605469,2012-11-26
46.0546875,2012-11-27
46.736087799072266,2012-11-28
46.91779708862305,2012-11-29
46.7436637878418,2012-11-30
46.18339538574219,2012-12-03
46.19853591918945,2012-12-04
46.87236404418945,2012-12-05
45.91085433959961,2012-12-06
45.88056182861328,2012-12-07
46.895084381103516,2012-12-10
47.13735580444336,2012-12-11
46.87236404418945,2012-12-12
46.933284759521484,2012-12-13
46.84189987182617,2012-12-14
47.35205078125,2012-12-17
48.387577056884766,2012-12-18
48.448490142822266,2012-12-19
48.547462463378906,2012-12-20
48.42564010620117,2012-12-21
48.21245574951172,2012-12-24
47.961181640625,2012-12-26
47.81650924682617,2012-12-27
47.32159423828125,2012-12-28
48.13631057739258,2012-12-31
48.09062576293945,2013-01-02
47.46625900268555,2013-01-03
47.99925231933594,2013-01-04
48.08300018310547,2013-01-07
48.128692626953125,2013-01-08
48.89008331298828,2013-01-09
49.01954650878906,2013-01-10
49.14137268066406,2013-01-11
49.33934020996094,2013-01-14
49.758094787597656,2013-01-15
49.286048889160156,2013-01-16
49.40024185180664,2013-01-17
49.879940032958984,2013-01-18
50.306331634521484,2013-01-22
50.06266784667969,2013-01-23
51.174339294433594,2013-01-24
51.15909957885742,2013-01-25
51.40275573730469,2013-01-28
51.714927673339844,2013-01-29
51.12103271484375,2013-01-30
50.36723709106445,2013-01-31
50.93068313598633,2013-02-01
50.27587890625,2013-02-04
51.022037506103516,2013-02-05
46.065277099609375,2013-02-06
45.63125991821289,2013-02-07
45.471370697021484,2013-02-08
45.182037353515625,2013-02-11
45.02214813232422,2013-02-12
44.77849578857422,2013-02-13
44.22266387939453,2013-02-14
43.99423599243164,2013-02-15
44.44346618652344,2013-02-19
44.51961135864258,2013-02-20
43.7962760925293,2013-02-21
44.138916015625,2013-02-22
43.22520446777344,2013-02-25
42.623687744140625,2013-02-26
43.8189697265625,2013-02-27
43.688716888427734,2013-02-28
43.719364166259766,2013-03-01
43.719364166259766,2013-03-04
44.08713912963867,2013-03-05
43.84962844848633,2013-03-06
43.6197624206543,2013-03-07
43.67340087890625,2013-03-08
43.67340087890625,2013-03-11
43.94156265258789,2013-03-12
45.25944137573242,2013-03-13
45.359046936035156,2013-03-14
45.46630096435547,2013-03-15
45.351375579833984,2013-03-18
45.23644256591797,2013-03-19
44.9682731628418,2013-03-20
44.01051712036133,2013-03-21
44.516212463378906,2013-03-22
44.87632751464844,2013-03-25
45.21345901489258,2013-03-26
45.320743560791016,2013-03-27
45.558250427246094,2013-03-28
44.899314880371094,2013-04-01
44.929962158203125,2013-04-02
44.5468635559082,2013-04-03
44.82270050048828,2013-04-04
45.190467834472656,2013-04-05
45.826412200927734,2013-04-08
46.171207427978516,2013-04-09
46.500667572021484,2013-04-10
46.42406463623047,2013-04-11
45.20579147338867,2013-04-12
44.06415939331055,2013-04-15
43.803646087646484,2013-04-16
43.35159683227539,2013-04-17
43.0987548828125,2013-04-18
43.1600456237793,2013-04-19
43.681060791015625,2013-04-22
43.98754119873047,2013-04-23
44.17143630981445,2013-04-24
44.59284591674805,2013-04-25
44.7767219543457,2013-04-26
45.08320617675781,2013-04-29
45.50461196899414,2013-04-30
45.129180908203125,2013-05-01
45.489280700683594,2013-05-02
46.33210754394531,2013-05-03
46.25547790527344,2013-05-06
47.167266845703125,2013-05-07
43.87261199951172,2013-05-08
42.90719985961914,2013-05-09
43.67340087890625,2013-05-10
42.96083068847656,2013-05-13
43.57378387451172,2013-05-14
44.17909622192383,2013-05-15
44.339988708496094,2013-05-16
44.68477249145508,2013-05-17
44.59284591674805,2013-05-20
45.87239456176758,2013-05-21
45.29008483886719,2013-05-22
45.581233978271484,2013-05-23
44.97593688964844,2013-05-24
44.339988708496094,2013-05-28
44.18675994873047,2013-05-29
44.033504486083984,2013-05-30
43.443538665771484,2013-05-31
43.704044342041016,2013-06-03
43.290306091308594,2013-06-04
43.375091552734375,2013-06-05
43.41365432739258,2013-06-06
44.068973541259766,2013-06-07
43.79915237426758,2013-06-10
43.56013870239258,2013-06-11
43.19007110595703,2013-06-12
43.72976303100586,2013-06-13
43.56013870239258,2013-06-14
43.868526458740234,2013-06-17
44.20004653930664,2013-06-18
43.58325958251953,2013-06-19
42.72748947143555,2013-06-20
42.24177169799805,2013-06-21
41.88711929321289,2013-06-24
42.17237854003906,2013-06-25
42.496192932128906,2013-06-26
42.96647644042969,2013-06-27
43.41365432739258,2013-06-28
43.57554626464844,2013-07-01
43.52928924560547,2013-07-02
43.45991134643555,2013-07-03
44.25401306152344,2013-07-05
44.724300384521484,2013-07-08
45.01729202270508,2013-07-09
44.824546813964844,2013-07-10
45.39506912231445,2013-07-11
44.58554458618164,2013-07-12
46.212303161621094,2013-07-15
46.435882568359375,2013-07-16
46.297115325927734,2013-07-17
46.7982292175293,2013-07-18
46.72113800048828,2013-07-19
46.67488479614258,2013-07-22
46.16604232788086,2013-07-23
45.70344161987305,2013-07-24
45.626346588134766,2013-07-25
45.78826141357422,2013-07-26
45.549251556396484,2013-07-29
45.64177703857422,2013-07-30
45.96559524536133,2013-07-31
47.083492279052734,2013-08-01
46.034976959228516,2013-08-02
45.99643325805664,2013-08-05
45.93474197387695,2013-08-06
43.41365432739258,2013-08-07
43.73746109008789,2013-08-08
43.78371810913086,2013-08-09
43.99188995361328,2013-08-12
43.51387405395508,2013-08-13
42.95879364013672,2013-08-14
43.082130432128906,2013-08-15
43.27488327026367,2013-08-16
43.19007110595703,2013-08-19
43.52928924560547,2013-08-20
43.63724136352539,2013-08-21
43.883941650390625,2013-08-22
44.09982681274414,2013-08-23
45.35652160644531,2013-08-26
44.415931701660156,2013-08-27
44.307979583740234,2013-08-28
44.27714157104492,2013-08-29
43.84539794921875,2013-08-30
44.29256820678711,2013-09-03
44.610595703125,2013-09-04
44.87435531616211,2013-09-05
44.75798034667969,2013-09-06
45.316497802734375,2013-09-09
45.93705368041992,2013-09-10
46.542091369628906,2013-09-11
46.255096435546875,2013-09-12
45.867252349853516,2013-09-13
46.565364837646484,2013-09-16
46.84462356567383,2013-09-17
47.93836212158203,2013-09-18
47.79873275756836,2013-09-19
48.163326263427734,2013-09-20
47.81425476074219,2013-09-23
47.86854934692383,2013-09-24
47.29452133178711,2013-09-25
47.25574493408203,2013-09-26
46.89116287231445,2013-09-27
46.224056243896484,2013-09-30
46.433494567871094,2013-10-01
45.85947799682617,2013-10-02
44.80451965332031,2013-10-03
45.363037109375,2013-10-04
45.21564865112305,2013-10-07
44.820037841796875,2013-10-08
44.99068832397461,2013-10-09
45.417327880859375,2013-10-10
45.68882369995117,2013-10-11
46.12322235107422,2013-10-14
45.587989807128906,2013-10-15
45.75864028930664,2013-10-16
46.16201400756836,2013-10-17
46.70499801635742,2013-10-18
46.97649383544922,2013-10-21
47.10060501098633,2013-10-22
47.240230560302734,2013-10-23
47.410884857177734,2013-10-24
47.131629943847656,2013-10-25
47.16265869140625,2013-10-28
47.247989654541016,2013-10-29
46.75154495239258,2013-10-30
46.340431213378906,2013-10-31
46.49556350708008,2013-11-01
47.88407897949219,2013-11-04
47.26350784301758,2013-11-05
46.61967468261719,2013-11-06
46.2318229675293,2013-11-07
46.27836990356445,2013-11-08
46.006858825683594,2013-11-11
45.704345703125,2013-11-12
46.30939483642578,2013-11-13
46.480045318603516,2013-11-14
46.52659225463867,2013-11-15
46.60415267944336,2013-11-18
45.727603912353516,2013-11-19
44.72696304321289,2013-11-20
45.076019287109375,2013-11-21
45.518184661865234,2013-11-22
45.60350036621094,2013-11-25
45.40180206298828,2013-11-26
45.5336799621582,2013-11-27
45.494903564453125,2013-11-29
45.363037109375,2013-12-02
45.099300384521484,2013-12-03
45.18461608886719,2013-12-04
45.20013427734375,2013-12-05
44.90536117553711,2013-12-06
44.9208869934082,2013-12-09
44.773502349853516,2013-12-10
44.50200653076172,2013-12-11
44.31584548950195,2013-12-12
44.019256591796875,2013-12-13
43.863155364990234,2013-12-16
43.995826721191406,2013-12-17
44.0894889831543,2013-12-18
44.081695556640625,2013-12-19
44.12852096557617,2013-12-20
44.518760681152344,2013-12-23
44.518760681152344,2013-12-24
44.58900833129883,2013-12-26
45.04949951171875,2013-12-27
45.439735412597656,2013-12-30
45.54119873046875,2013-12-31
45.12753677368164,2014-01-02
44.70607376098633,2014-01-03
44.18315887451172,2014-01-06
44.23779296875,2014-01-07
43.91777801513672,2014-01-08
44.136314392089844,2014-01-09
45.03387451171875,2014-01-10
44.838768005371094,2014-01-13
45.06510925292969,2014-01-14
46.313880920410156,2014-01-15
46.454349517822266,2014-01-16
46.149986267089844,2014-01-17
46.563629150390625,2014-01-21
47.00849533081055,2014-01-22
46.087528228759766,2014-01-23
44.65144348144531,2014-01-24
44.487545013427734,2014-01-27
44.838768005371094,2014-01-28
44.97925567626953,2014-01-29
45.48655700683594,2014-01-30
45.68947982788086,2014-01-31
45.057289123535156,2014-02-03
45.76753234863281,2014-02-04
41.49048614501953,2014-02-05
40.95976638793945,2014-02-06
40.889522552490234,2014-02-07
41.310977935791016,2014-02-10
42.04462814331055,2014-02-11
41.98219299316406,2014-02-12
42.169517517089844,2014-02-13
42.645599365234375,2014-02-14
42.47389221191406,2014-02-18
41.96658706665039,2014-02-19
42.270973205566406,2014-02-20
42.23974609375,2014-02-21
41.6309700012207,2014-02-24
40.912925720214844,2014-02-25
40.99097442626953,2014-02-26
40.86611557006836,2014-02-27
40.47585678100586,2014-02-28
40.390010833740234,2014-03-03
40.725608825683594,2014-03-04
40.67061996459961,2014-03-05
41.21278381347656,2014-03-06
41.071353912353516,2014-03-07
41.307071685791016,2014-03-10
41.157772064208984,2014-03-11
41.21278381347656,2014-03-12
40.92204666137695,2014-03-13
40.18344497680664,2014-03-14
40.128440856933594,2014-03-17
40.0420036315918,2014-03-18
39.71200180053711,2014-03-19
39.782711029052734,2014-03-20
40.09701156616211,2014-03-21
39.9948616027832,2014-03-24
40.15201950073242,2014-03-25
39.798423767089844,2014-03-26
40.07343292236328,2014-03-27
39.98701477050781,2014-03-28
41.16564178466797,2014-03-31
40.98491668701172,2014-04-01
41.621376037597656,2014-04-02
41.668521881103516,2014-04-03
41.18135452270508,2014-04-04
40.890628814697266,2014-04-07
41.00849151611328,2014-04-08
41.60566329956055,2014-04-09
42.27355194091797,2014-04-10
43.11429214477539,2014-04-11
43.71147155761719,2014-04-14
43.687896728515625,2014-04-15
44.2536506652832,2014-04-16
44.58366012573242,2014-04-17
44.811527252197266,2014-04-21
45.33798599243164,2014-04-22
45.32227325439453,2014-04-23
44.725093841552734,2014-04-24
44.22221755981445,2014-04-25
44.38722229003906,2014-04-28
43.99435043334961,2014-04-29
46.2808952331543,2014-04-30
46.108028411865234,2014-05-01
45.927303314208984,2014-05-02
45.730873107910156,2014-05-05
45.68373489379883,2014-05-06
45.746578216552734,2014-05-07
45.88016128540039,2014-05-08
45.80943298339844,2014-05-09
46.3673210144043,2014-05-12
46.4066162109375,2014-05-13
46.16301345825195,2014-05-14
46.241600036621094,2014-05-15
46.265193939208984,2014-05-16
46.7680549621582,2014-05-19
46.44588851928711,2014-05-20
46.61090850830078,2014-05-21
46.791629791259766,2014-05-22
46.854496002197266,2014-05-23
46.56376266479492,2014-05-27
46.917354583740234,2014-05-28
47.09807586669922,2014-05-29
47.03520965576172,2014-05-30
46.97236251831055,2014-06-02
46.92520523071289,2014-06-03
46.9331169128418,2014-06-04
47.77092361450195,2014-06-05
48.347900390625,2014-06-06
48.14241409301758,2014-06-09
48.790523529052734,2014-06-10
48.93278121948242,2014-06-11
48.86166000366211,2014-06-12
49.01181411743164,2014-06-13
49.36750030517578,2014-06-16
49.193626403808594,2014-06-17
50.21321487426758,2014-06-18
50.33966827392578,2014-06-19
50.52145767211914,2014-06-20
50.43452453613281,2014-06-23
49.76271057128906,2014-06-24
50.18950271606445,2014-06-25
50.37128448486328,2014-06-26
50.42662048339844,2014-06-27
50.41872024536133,2014-06-30
50.21321487426758,2014-07-01
50.68743896484375,2014-07-02
50.88505172729492,2014-07-03
50.6716423034668,2014-07-07
50.10255813598633,2014-07-08
50.58470153808594,2014-07-09
50.15788269042969,2014-07-10
50.1420783996582,2014-07-11
50.37919235229492,2014-07-14
50.829715728759766,2014-07-15
51.53315353393555,2014-07-16
50.70326232910156,2014-07-17
51.272335052490234,2014-07-18
51.75447082519531,2014-07-21
52.133853912353516,2014-07-22
52.25242233276367,2014-07-23
52.57646560668945,2014-07-24
52.33144760131836,2014-07-25
51.85722351074219,2014-07-28
50.90875244140625,2014-07-29
54.16514205932617,2014-07-30
53.319435119628906,2014-07-31
53.509117126464844,2014-08-01
54.10981369018555,2014-08-04
53.20879364013672,2014-08-05
52.33934783935547,2014-08-06
52.69504165649414,2014-08-07
53.26409912109375,2014-08-08
53.35894775390625,2014-08-11
53.517032623291016,2014-08-12
53.35105514526367,2014-08-13
53.12974166870117,2014-08-14
53.09022521972656,2014-08-15
53.86479568481445,2014-08-18
54.24418258666992,2014-08-19
54.26789474487305,2014-08-20
54.236289978027344,2014-08-21
54.10190963745117,2014-08-22
54.188838958740234,2014-08-25
54.10190963745117,2014-08-26
53.92013168334961,2014-08-27
53.793663024902344,2014-08-28
53.951751708984375,2014-08-29
54.0386962890625,2014-09-02
53.148895263671875,2014-09-03
53.49051284790039,2014-09-04
53.83213424682617,2014-09-05
53.633514404296875,2014-09-08
53.15684127807617,2014-09-09
53.01384353637695,2014-09-10
53.22039794921875,2014-09-11
53.363399505615234,2014-09-12
53.268070220947266,2014-09-15
53.38722229003906,2014-09-16
54.08636474609375,2014-09-17
54.20551300048828,2014-09-18
53.879798889160156,2014-09-19
53.02177810668945,2014-09-22
52.783447265625,2014-09-23
52.9820671081543,2014-09-24
52.084327697753906,2014-09-25
52.71195602416992,2014-09-26
52.79139709472656,2014-09-29
52.68811798095703,2014-09-30
51.79038619995117,2014-10-01
52.513328552246094,2014-10-02
53.41902542114258,2014-10-03
53.01384353637695,2014-10-06
51.981056213378906,2014-10-07
52.65633010864258,2014-10-08
51.79833221435547,2014-10-09
51.33754348754883,2014-10-10
50.40803146362305,2014-10-13
52.100215911865234,2014-10-14
53.30778884887695,2014-10-15
53.117122650146484,2014-10-16
54.00690460205078,2014-10-17
54.8093147277832,2014-10-20
55.55609130859375,2014-10-21
55.238311767578125,2014-10-22
56.096317291259766,2014-10-23
56.52531814575195,2014-10-24
56.96226501464844,2014-10-27
57.470703125,2014-10-28
57.280059814453125,2014-10-29
54.99201965332031,2014-10-30
54.98408508300781,2014-10-31
54.57097625732422,2014-11-03
55.70701599121094,2014-11-04
56.76363754272461,2014-11-05
56.8828125,2014-11-06
56.771602630615234,2014-11-07
57.33565902709961,2014-11-10
57.00200271606445,2014-11-11
57.883846282958984,2014-11-12
58.08243942260742,2014-11-13
58.05067443847656,2014-11-14
57.61371612548828,2014-11-17
57.62959671020508,2014-11-18
56.78749465942383,2014-11-19
57.43097686767578,2014-11-20
57.85205841064453,2014-11-21
57.69316101074219,2014-11-24
58.02684020996094,2014-11-25
58.31284713745117,2014-11-26
58.58294677734375,2014-11-28
57.60578918457031,2014-12-01
58.47966766357422,2014-12-02
59.24233627319336,2014-12-03
59.14702224731445,2014-12-04
59.290035247802734,2014-12-05
58.84512710571289,2014-12-08
58.193668365478516,2014-12-09
57.04966735839844,2014-12-10
57.888275146484375,2014-12-11
57.736515045166016,2014-12-12
57.64867401123047,2014-12-15
57.441017150878906,2014-12-16
57.40907669067383,2014-12-17
59.15816116333008,2014-12-18
60.947227478027344,2014-12-19
