VRTS,Date
66.89240264892578,2016-06-03
68.13118743896484,2016-06-06
68.03073120117188,2016-06-07
68.2567367553711,2016-06-08
67.40299987792969,2016-06-09
65.0343017578125,2016-06-10
63.218040466308594,2016-06-13
64.00479125976562,2016-06-14
64.0131607055664,2016-06-15
63.12594985961914,2016-06-16
63.20964813232422,2016-06-17
65.1933364868164,2016-06-20
65.67879486083984,2016-06-21
65.53651428222656,2016-06-22
67.88844299316406,2016-06-23
65.402587890625,2016-06-24
61.51056671142578,2016-06-27
58.79871368408203,2016-06-28
59.376224517822266,2016-06-29
59.577110290527344,2016-06-30
59.73614501953125,2016-07-01
59.60222244262695,2016-07-05
60.045814514160156,2016-07-06
62.665611267089844,2016-07-07
64.5739517211914,2016-07-08
64.4149169921875,2016-07-11
65.61182403564453,2016-07-12
66.0219497680664,2016-07-13
66.4069595336914,2016-07-14
68.5245590209961,2016-07-15
67.78800964355469,2016-07-18
67.059814453125,2016-07-19
68.09770202636719,2016-07-20
67.4281005859375,2016-07-21
68.67520141601562,2016-07-22
68.22323608398438,2016-07-25
69.10208129882812,2016-07-26
70.68428802490234,2016-07-27
69.93524932861328,2016-07-28
70.93672943115234,2016-07-29
72.23278045654297,2016-08-01
73.56246185302734,2016-08-02
75.03522491455078,2016-08-03
75.30451965332031,2016-08-04
77.6946029663086,2016-08-05
77.0045166015625,2016-08-08
76.78569793701172,2016-08-09
76.32283782958984,2016-08-10
75.8599853515625,2016-08-11
75.02681732177734,2016-08-12
75.45601654052734,2016-08-15
74.86691284179688,2016-08-16
74.21047973632812,2016-08-17
75.0688705444336,2016-08-18
75.50651550292969,2016-08-19
74.6985855102539,2016-08-22
75.24560546875,2016-08-23
75.00157165527344,2016-08-24
74.5302505493164,2016-08-25
74.62284851074219,2016-08-26
75.08570861816406,2016-08-29
76.67628479003906,2016-08-30
76.75203704833984,2016-08-31
74.57234954833984,2016-09-01
76.55006408691406,2016-09-02
74.74908447265625,2016-09-06
74.59760284423828,2016-09-07
77.18965911865234,2016-09-08
74.88373565673828,2016-09-09
77.4758071899414,2016-09-12
76.60057067871094,2016-09-13
75.35501861572266,2016-09-14
77.95550537109375,2016-09-15
77.89659881591797,2016-09-16
80.67379760742188,2016-09-19
80.42133331298828,2016-09-20
82.76091766357422,2016-09-21
85.52970123291016,2016-09-22
82.3822250366211,2016-09-23
81.45646667480469,2016-09-26
81.5406494140625,2016-09-27
81.60796356201172,2016-09-28
80.13520812988281,2016-09-29
82.3569564819336,2016-09-30
82.91238403320312,2016-10-03
83.2490234375,2016-10-04
84.65447998046875,2016-10-05
84.65447998046875,2016-10-06
83.07229614257812,2016-10-07
83.78765869140625,2016-10-10
82.3569564819336,2016-10-11
82.60944366455078,2016-10-12
81.00203704833984,2016-10-13
81.83515930175781,2016-10-14
81.29656982421875,2016-10-17
81.50696563720703,2016-10-18
82.93765258789062,2016-10-19
82.5168685913086,2016-10-20
81.59112548828125,2016-10-21
82.43270111083984,2016-10-24
82.22230529785156,2016-10-25
80.87577819824219,2016-10-26
78.71964263916016,2016-10-27
94.31983947753906,2016-10-28
90.72632598876953,2016-10-31
87.04820251464844,2016-11-01
84.55390167236328,2016-11-02
84.59616088867188,2016-11-03
84.42705535888672,2016-11-04
86.0335693359375,2016-11-07
86.96366119384766,2016-11-08
90.51492309570312,2016-11-09
92.33281707763672,2016-11-10
90.34580993652344,2016-11-11
93.22064208984375,2016-11-14
94.27758026123047,2016-11-15
94.06620025634766,2016-11-16
96.34913635253906,2016-11-17
96.18003845214844,2016-11-18
96.26456451416016,2016-11-21
96.72960662841797,2016-11-22
97.9556655883789,2016-11-23
98.16704559326172,2016-11-25
98.25159454345703,2016-11-28
97.57518005371094,2016-11-29
97.91339111328125,2016-11-30
98.12478637695312,2016-12-01
96.81419372558594,2016-12-02
96.72960662841797,2016-12-05
99.01258087158203,2016-12-06
101.38008117675781,2016-12-07
107.38341522216797,2016-12-08
108.14442443847656,2016-12-09
103.11344909667969,2016-12-12
100.57683563232422,2016-12-13
97.53289031982422,2016-12-14
96.26456451416016,2016-12-15
97.70201873779297,2016-12-16
97.65972137451172,2016-12-19
101.42236328125,2016-12-20
103.62078094482422,2016-12-21
102.35246276855469,2016-12-22
103.5362319946289,2016-12-23
102.39473724365234,2016-12-27
100.9150390625,2016-12-28
100.45001220703125,2016-12-29
99.81584167480469,2016-12-30
102.81749725341797,2017-01-03
105.56553649902344,2017-01-04
103.91670989990234,2017-01-05
103.19801330566406,2017-01-06
103.78987884521484,2017-01-09
102.90204620361328,2017-01-10
105.56553649902344,2017-01-11
103.28257751464844,2017-01-12
104.08580780029297,2017-01-13
100.70366668701172,2017-01-17
101.84516906738281,2017-01-18
101.25325775146484,2017-01-19
101.92970275878906,2017-01-20
101.8028793334961,2017-01-23
105.69232177734375,2017-01-24
106.24192810058594,2017-01-25
93.98162078857422,2017-01-26
93.260009765625,2017-01-27
93.38735961914062,2017-01-30
92.53837585449219,2017-01-31
92.92040252685547,2017-02-01
92.75061798095703,2017-02-02
91.85919952392578,2017-02-03
91.77430725097656,2017-02-06
92.70813751220703,2017-02-07
91.77430725097656,2017-02-08
92.96285247802734,2017-02-09
93.217529296875,2017-02-10
92.19876861572266,2017-02-13
92.19876861572266,2017-02-14
94.49101257324219,2017-02-15
94.36367797851562,2017-02-16
94.15143585205078,2017-02-17
92.87797546386719,2017-02-21
93.68449401855469,2017-02-22
94.57593536376953,2017-02-23
93.0477523803711,2017-02-24
94.9155044555664,2017-02-27
93.09020233154297,2017-02-28
94.36367797851562,2017-03-01
93.51467895507812,2017-03-02
94.19386291503906,2017-03-03
93.68449401855469,2017-03-06
93.13267517089844,2017-03-07
93.17510223388672,2017-03-08
91.47714233398438,2017-03-09
90.79796600341797,2017-03-10
89.94901275634766,2017-03-13
89.65185546875,2017-03-14
92.96285247802734,2017-03-15
93.76940155029297,2017-03-16
92.19876861572266,2017-03-17
90.628173828125,2017-03-20
87.359619140625,2017-03-21
86.3408203125,2017-03-22
86.0861587524414,2017-03-23
85.83145904541016,2017-03-24
86.17106628417969,2017-03-27
88.3783950805664,2017-03-28
88.08126068115234,2017-03-29
89.18492126464844,2017-03-30
89.90653991699219,2017-03-31
89.43962097167969,2017-04-03
88.67554473876953,2017-04-04
86.68043518066406,2017-04-05
90.3310317993164,2017-04-06
91.01020050048828,2017-04-07
91.2649154663086,2017-04-10
91.85919952392578,2017-04-11
92.11388397216797,2017-04-12
90.58572387695312,2017-04-13
92.32611846923828,2017-04-17
93.42981719970703,2017-04-18
94.15143585205078,2017-04-19
94.66080474853516,2017-04-20
94.83060455322266,2017-04-21
93.9391860961914,2017-04-24
94.40612030029297,2017-04-25
95.34378051757812,2017-04-26
94.83232879638672,2017-04-27
90.69805908203125,2017-04-28
90.39971923828125,2017-05-01
88.43914794921875,2017-05-02
88.22602844238281,2017-05-03
87.33097076416016,2017-05-04
87.58671569824219,2017-05-05
87.07527923583984,2017-05-08
87.50146484375,2017-05-09
87.92767333984375,2017-05-10
84.9442138671875,2017-05-11
83.92129516601562,2017-05-12
85.83924102783203,2017-05-15
87.88507080078125,2017-05-16
85.15729522705078,2017-05-17
86.13758850097656,2017-05-18
88.39652252197266,2017-05-19
89.20633697509766,2017-05-22
88.43914794921875,2017-05-23
86.3507080078125,2017-05-24
87.84243774414062,2017-05-25
87.24573516845703,2017-05-26
84.98680877685547,2017-05-30
85.83924102783203,2017-05-31
86.3507080078125,2017-06-01
85.7540054321289,2017-06-02
86.18021392822266,2017-06-05
86.47856140136719,2017-06-06
87.54409790039062,2017-06-07
90.10137939453125,2017-06-08
92.23243713378906,2017-06-09
93.97990417480469,2017-06-12
92.1898193359375,2017-06-13
92.82913208007812,2017-06-14
92.31768035888672,2017-06-15
92.95698547363281,2017-06-16
93.85205078125,2017-06-19
94.53398895263672,2017-06-20
92.7438735961914,2017-06-21
93.72418212890625,2017-06-22
93.29795837402344,2017-06-23
94.57658386230469,2017-06-26
94.83232879638672,2017-06-27
94.96021270751953,2017-06-28
94.19300842285156,2017-06-29
94.57658386230469,2017-06-30
94.70445251464844,2017-07-03
94.78971099853516,2017-07-05
93.85205078125,2017-07-06
95.42903137207031,2017-07-07
95.13066864013672,2017-07-10
94.83232879638672,2017-07-11
96.66504669189453,2017-07-12
101.22551727294922,2017-07-13
99.35018920898438,2017-07-14
96.79290771484375,2017-07-17
97.04861450195312,2017-07-18
98.75348663330078,2017-07-19
98.36988830566406,2017-07-20
96.45194244384766,2017-07-21
98.79611206054688,2017-07-24
99.86163330078125,2017-07-25
99.09445190429688,2017-07-26
99.3511962890625,2017-07-27
96.95511627197266,2017-07-28
100.8059310913086,2017-07-31
100.12135314941406,2017-08-01
98.58102416992188,2017-08-02
98.88052368164062,2017-08-03
99.0944595336914,2017-08-04
98.66658020019531,2017-08-07
98.45264434814453,2017-08-08
98.40988159179688,2017-08-09
95.24364471435547,2017-08-10
95.02969360351562,2017-08-11
96.05657958984375,2017-08-14
96.57002258300781,2017-08-15
94.30232238769531,2017-08-16
91.4783935546875,2017-08-17
90.62265014648438,2017-08-18
90.83658599853516,2017-08-21
90.9649429321289,2017-08-22
90.36591339111328,2017-08-23
90.79379272460938,2017-08-24
90.53707122802734,2017-08-25
90.62265014648438,2017-08-28
89.42459869384766,2017-08-29
89.68133544921875,2017-08-30
90.70822143554688,2017-08-31
92.03460693359375,2017-09-01
89.55298614501953,2017-09-05
90.5798568725586,2017-09-06
89.89525604248047,2017-09-07
89.55298614501953,2017-09-08
91.64955139160156,2017-09-11
93.53217315673828,2017-09-12
94.73019409179688,2017-09-13
94.73019409179688,2017-09-14
95.67150115966797,2017-09-15
96.99788665771484,2017-09-18
95.75708770751953,2017-09-19
96.1849594116211,2017-09-20
96.69839477539062,2017-09-21
98.88052368164062,2017-09-22
99.0944595336914,2017-09-25
99.18003845214844,2017-09-26
99.0944595336914,2017-09-27
99.3511962890625,2017-09-28
99.30838775634766,2017-09-29
99.2656021118164,2017-10-02
100.07855224609375,2017-10-03
102.56018829345703,2017-10-04
102.73133087158203,2017-10-05
103.07364654541016,2017-10-06
104.52839660644531,2017-10-09
105.04183959960938,2017-10-10
104.01495361328125,2017-10-11
104.40001678466797,2017-10-12
104.40001678466797,2017-10-13
104.91346740722656,2017-10-16
103.84379577636719,2017-10-17
104.7851333618164,2017-10-18
104.91346740722656,2017-10-19
106.32542419433594,2017-10-20
103.11641693115234,2017-10-23
102.85970306396484,2017-10-24
102.04676818847656,2017-10-25
103.11641693115234,2017-10-26
100.63477325439453,2017-10-27
99.77576446533203,2017-10-30
99.99051666259766,2017-10-31
98.2724609375,2017-11-01
100.84953308105469,2017-11-02
99.86168670654297,2017-11-03
99.30328369140625,2017-11-06
95.26587677001953,2017-11-07
95.35177612304688,2017-11-08
94.87934112548828,2017-11-09
96.12491607666016,2017-11-10
95.5235824584961,2017-11-13
96.64030456542969,2017-11-14
96.64030456542969,2017-11-15
98.18657684326172,2017-11-16
98.91671752929688,2017-11-17
99.47510528564453,2017-11-20
100.7636489868164,2017-11-21
100.076416015625,2017-11-22
99.26034545898438,2017-11-24
100.076416015625,2017-11-27
101.70857238769531,2017-11-28
102.78235626220703,2017-11-29
103.1259536743164,2017-11-30
103.08300018310547,2017-12-01
103.68431854248047,2017-12-04
102.56759643554688,2017-12-05
102.86824798583984,2017-12-06
101.96625518798828,2017-12-07
100.84953308105469,2017-12-08
101.15018463134766,2017-12-11
101.06428527832031,2017-12-12
100.24821472167969,2017-12-13
100.0334701538086,2017-12-14
101.06428527832031,2017-12-15
101.96625518798828,2017-12-18
101.10726165771484,2017-12-19
100.0334701538086,2017-12-20
100.24821472167969,2017-12-21
99.30328369140625,2017-12-22
97.84295654296875,2017-12-26
96.68329620361328,2017-12-27
97.06983947753906,2017-12-28
98.8308334350586,2017-12-29
98.6590347290039,2018-01-02
101.9233169555664,2018-01-03
104.50040435791016,2018-01-04
105.40237426757812,2018-01-05
107.42109680175781,2018-01-08
109.09618377685547,2018-01-09
109.3109359741211,2018-01-10
111.50143432617188,2018-01-11
112.87588500976562,2018-01-12
111.2008056640625,2018-01-16
111.97392272949219,2018-01-17
111.37261199951172,2018-01-18
112.57524108886719,2018-01-19
112.10276794433594,2018-01-22
112.57524108886719,2018-01-23
112.01686096191406,2018-01-24
111.41555786132812,2018-01-25
112.53230285644531,2018-01-26
111.50143432617188,2018-01-29
110.6394271850586,2018-01-30
110.33772277832031,2018-01-31
111.71694946289062,2018-02-01
112.01866149902344,2018-02-02
107.79481506347656,2018-02-05
108.82921600341797,2018-02-06
109.08782958984375,2018-02-07
103.61402130126953,2018-02-08
104.43297576904297,2018-02-09
106.50177001953125,2018-02-12
106.45867156982422,2018-02-13
108.52749633789062,2018-02-14
108.398193359375,2018-02-15
108.61370849609375,2018-02-16
106.20005798339844,2018-02-20
106.2431640625,2018-02-21
105.16564178466797,2018-02-22
105.42425537109375,2018-02-23
106.80347442626953,2018-02-26
106.80347442626953,2018-02-27
106.07074737548828,2018-02-28
105.94145965576172,2018-03-01
105.59664154052734,2018-03-02
106.32936096191406,2018-03-05
108.872314453125,2018-03-06
109.56192779541016,2018-03-07
110.81183624267578,2018-03-08
115.6391372680664,2018-03-09
115.76840209960938,2018-03-12
113.2254867553711,2018-03-13
112.7944564819336,2018-03-14
112.49278259277344,2018-03-15
113.82889556884766,2018-03-16
112.36347961425781,2018-03-19
111.15663146972656,2018-03-20
112.49278259277344,2018-03-21
109.77742767333984,2018-03-22
105.42425537109375,2018-03-23
106.80347442626953,2018-03-26
106.11386108398438,2018-03-27
106.32936096191406,2018-03-28
106.71727752685547,2018-03-29
103.26922607421875,2018-04-02
106.8465805053711,2018-04-03
108.65679931640625,2018-04-04
109.0447006225586,2018-04-05
107.32069396972656,2018-04-06
106.28628540039062,2018-04-09
104.95015716552734,2018-04-10
102.36410522460938,2018-04-11
100.9417724609375,2018-04-12
99.9073715209961,2018-04-13
102.27791595458984,2018-04-16
102.53651428222656,2018-04-17
101.71759033203125,2018-04-18
101.11419677734375,2018-04-19
99.86427307128906,2018-04-20
98.61433410644531,2018-04-23
98.7867431640625,2018-04-24
98.8729476928711,2018-04-25
98.39885711669922,2018-04-26
99.35081481933594,2018-04-27
99.82679748535156,2018-04-30
99.61044311523438,2018-05-01
99.43736267089844,2018-05-02
99.5671615600586,2018-05-03
99.99989318847656,2018-05-04
101.3412857055664,2018-05-07
102.7259521484375,2018-05-08
104.32701110839844,2018-05-09
105.19244384765625,2018-05-10
106.83673858642578,2018-05-11
107.05311584472656,2018-05-14
107.31273651123047,2018-05-15
109.95228576660156,2018-05-16
112.029296875,2018-05-17
111.16385650634766,2018-05-18
111.5100326538086,2018-05-21
109.34648895263672,2018-05-22
108.04833984375,2018-05-23
108.6974105834961,2018-05-24
108.3945083618164,2018-05-25
106.87999725341797,2018-05-29
108.35122680664062,2018-05-30
108.65411376953125,2018-05-31
110.21190643310547,2018-06-01
112.54854583740234,2018-06-04
110.77442932128906,2018-06-05
111.12059783935547,2018-06-06
110.68788146972656,2018-06-07
109.99553680419922,2018-06-08
110.81770324707031,2018-06-11
111.42350006103516,2018-06-12
109.99553680419922,2018-06-13
110.99078369140625,2018-06-14
114.45246887207031,2018-06-15
115.1015625,2018-06-18
115.9237060546875,2018-06-19
115.70736694335938,2018-06-20
115.70736694335938,2018-06-21
118.99598693847656,2018-06-22
115.62083435058594,2018-06-25
116.05351257324219,2018-06-26
110.94752502441406,2018-06-27
112.2023696899414,2018-06-28
110.73114776611328,2018-06-29
111.55329895019531,2018-07-02
111.46676635742188,2018-07-03
113.19762420654297,2018-07-05
112.59181213378906,2018-07-06
112.80818176269531,2018-07-09
115.18809509277344,2018-07-10
113.71686553955078,2018-07-11
114.1928482055664,2018-07-12
113.8034439086914,2018-07-13
112.85144805908203,2018-07-16
111.25041961669922,2018-07-17
112.24565887451172,2018-07-18
111.0340576171875,2018-07-19
111.68311309814453,2018-07-20
111.81291961669922,2018-07-23
111.81291961669922,2018-07-24
112.33216857910156,2018-07-25
112.2023696899414,2018-07-26
111.98603057861328,2018-07-27
113.1584243774414,2018-07-30
115.7203369140625,2018-07-31
111.1175765991211,2018-08-01
110.8136215209961,2018-08-02
110.7267837524414,2018-08-03
112.94131469726562,2018-08-06
114.54792022705078,2018-08-07
115.32951354980469,2018-08-08
113.89661407470703,2018-08-09
112.50709533691406,2018-08-10
112.28997802734375,2018-08-13
114.0702896118164,2018-08-14
112.50709533691406,2018-08-15
113.67948150634766,2018-08-16
113.50578308105469,2018-08-17
113.02813720703125,2018-08-20
114.20057678222656,2018-08-21
113.02813720703125,2018-08-22
112.33341217041016,2018-08-23
111.6386489868164,2018-08-24
111.98602294921875,2018-08-27
111.20441436767578,2018-08-28
111.46495819091797,2018-08-29
111.50837707519531,2018-08-30
112.0294418334961,2018-08-31
111.16100311279297,2018-09-04
108.90303802490234,2018-09-05
106.427978515625,2018-09-06
104.03974151611328,2018-09-07
105.51612091064453,2018-09-10
106.47138214111328,2018-09-11
105.82003784179688,2018-09-12
104.86477661132812,2018-09-13
105.4726791381836,2018-09-14
103.56208801269531,2018-09-17
103.21471405029297,2018-09-18
105.4726791381836,2018-09-19
106.16744995117188,2018-09-20
105.6897964477539,2018-09-21
104.1265869140625,2018-09-24
103.25814056396484,2018-09-25
99.04618072509766,2018-09-26
99.30670928955078,2018-09-27
98.78567504882812,2018-09-28
99.04618072509766,2018-10-01
100.16647338867188,2018-10-02
100.34886932373047,2018-10-03
99.93199920654297,2018-10-04
98.88986206054688,2018-10-05
98.56855010986328,2018-10-08
98.1864242553711,2018-10-09
97.43087768554688,2018-10-10
95.08605194091797,2018-10-11
95.06002044677734,2018-10-12
96.85770416259766,2018-10-15
97.387451171875,2018-10-16
97.00533294677734,2018-10-17
94.39132690429688,2018-10-18
94.23501586914062,2018-10-19
93.99183654785156,2018-10-22
91.48201751708984,2018-10-23
86.96611785888672,2018-10-24
88.24273681640625,2018-10-25
88.81591796875,2018-10-26
86.1497802734375,2018-10-29
86.16724395751953,2018-10-30
86.75234985351562,2018-10-31
87.72168731689453,2018-11-01
87.74789428710938,2018-11-02
87.95748901367188,2018-11-05
88.20199584960938,2018-11-06
89.53813171386719,2018-11-07
90.94412231445312,2018-11-08
90.31534576416016,2018-11-09
89.68659973144531,2018-11-12
89.6429214477539,2018-11-13
89.0578384399414,2018-11-14
89.75643920898438,2018-11-15
89.86997985839844,2018-11-16
87.913818359375,2018-11-19
82.32478332519531,2018-11-20
83.3727035522461,2018-11-21
84.33334350585938,2018-11-23
84.16740417480469,2018-11-26
81.2768325805664,2018-11-27
82.9622573852539,2018-11-28
82.23743438720703,2018-11-29
82.9622573852539,2018-11-30
82.57803344726562,2018-12-03
79.79224395751953,2018-12-04
74.60491943359375,2018-12-06
72.69242095947266,2018-12-07
73.79275512695312,2018-12-10
73.79275512695312,2018-12-11
75.53933715820312,2018-12-12
71.57460021972656,2018-12-13
70.52665710449219,2018-12-14
68.97219848632812,2018-12-17
67.70596313476562,2018-12-18
66.1689682006836,2018-12-19
65.12101745605469,2018-12-20
63.330772399902344,2018-12-21
61.549278259277344,2018-12-24
64.97256469726562,2018-12-26
65.89826202392578,2018-12-27
69.4699935913086,2018-12-28
69.36519622802734,2018-12-31
70.7449951171875,2019-01-02
70.28215026855469,2019-01-03
71.62702941894531,2019-01-04
72.1247787475586,2019-01-07
72.41295623779297,2019-01-08
72.95442199707031,2019-01-09
72.06364440917969,2019-01-10
70.1511459350586,2019-01-11
69.1905288696289,2019-01-14
73.75782012939453,2019-01-15
76.49996185302734,2019-01-16
77.89720153808594,2019-01-17
81.97547912597656,2019-01-18
79.48656463623047,2019-01-22
76.4126205444336,2019-01-23
76.94534301757812,2019-01-24
78.5259780883789,2019-01-25
78.64824676513672,2019-01-28
77.8448257446289,2019-01-29
77.20335388183594,2019-01-30
79.05744171142578,2019-01-31
79.2155990600586,2019-02-01
80.30518341064453,2019-02-04
82.49317932128906,2019-02-05
83.39825439453125,2019-02-06
83.31916809082031,2019-02-07
81.56175994873047,2019-02-08
80.84122467041016,2019-02-11
82.83588409423828,2019-02-12
85.7356185913086,2019-02-13
86.42980194091797,2019-02-14
87.42273712158203,2019-02-15
89.39983367919922,2019-02-19
90.12916564941406,2019-02-20
90.53336334228516,2019-02-21
92.02715301513672,2019-02-22
93.43311309814453,2019-02-25
94.06578826904297,2019-02-26
94.61937713623047,2019-02-27
89.90068817138672,2019-02-28
91.16603088378906,2019-03-01
89.92704772949219,2019-03-04
89.5580062866211,2019-03-05
87.14156341552734,2019-03-06
85.61261749267578,2019-03-07
86.22769927978516,2019-03-08
88.16963958740234,2019-03-11
87.79180908203125,2019-03-12
88.6968765258789,2019-03-13
88.6968765258789,2019-03-14
88.27508544921875,2019-03-15
90.61246490478516,2019-03-18
88.71443176269531,2019-03-19
87.13277435302734,2019-03-20
88.30146026611328,2019-03-21
84.75145721435547,2019-03-22
83.38946533203125,2019-03-25
85.93772888183594,2019-03-26
86.35950469970703,2019-03-27
86.45616912841797,2019-03-28
85.71806335449219,2019-03-29
90.17310333251953,2019-04-01
91.86901092529297,2019-04-02
92.11504364013672,2019-04-03
93.39796447753906,2019-04-04
95.91984558105469,2019-04-05
96.50858306884766,2019-04-08
95.15536499023438,2019-04-09
97.96723937988281,2019-04-10
101.39423370361328,2019-04-11
102.42230987548828,2019-04-12
104.53121185302734,2019-04-15
105.91956329345703,2019-04-16
105.54170989990234,2019-04-17
103.7843017578125,2019-04-18
104.59269714355469,2019-04-22
104.61028289794922,2019-04-23
104.65422821044922,2019-04-24
106.20953369140625,2019-04-25
108.96868133544922,2019-04-26
109.84249877929688,2019-04-29
108.21846008300781,2019-04-30
108.39497375488281,2019-05-01
107.3358383178711,2019-05-02
108.34201049804688,2019-05-03
106.97393798828125,2019-05-06
106.36494445800781,2019-05-07
105.17340850830078,2019-05-08
104.01716613769531,2019-05-09
105.59707641601562,2019-05-10
101.4487533569336,2019-05-13
102.85211181640625,2019-05-14
103.95539093017578,2019-05-15
103.25811004638672,2019-05-16
100.70733642578125,2019-05-17
100.22187805175781,2019-05-20
100.21305084228516,2019-05-21
98.2359848022461,2019-05-22
96.25009155273438,2019-05-23
98.49193572998047,2019-05-24
97.50340270996094,2019-05-28
94.94379425048828,2019-05-29
94.33478546142578,2019-05-30
89.66569519042969,2019-05-31
88.82721710205078,2019-06-03
92.41068267822266,2019-06-04
93.41685485839844,2019-06-05
92.64015197753906,2019-06-06
93.1255874633789,2019-06-07
94.22887420654297,2019-06-10
93.16090393066406,2019-06-11
92.8343505859375,2019-06-12
93.88465118408203,2019-06-13
92.96672821044922,2019-06-14
91.42212677001953,2019-06-17
93.73458862304688,2019-06-18
91.93406677246094,2019-06-19
91.96935272216797,2019-06-20
90.57482147216797,2019-06-21
88.66834259033203,2019-06-24
89.16260528564453,2019-06-25
90.08053588867188,2019-06-26
93.20500946044922,2019-06-27
94.79374694824219,2019-06-28
94.27300262451172,2019-07-01
93.24034118652344,2019-07-02
94.32596588134766,2019-07-03
94.77609252929688,2019-07-05
93.30210876464844,2019-07-08
93.94642639160156,2019-07-09
95.87056732177734,2019-07-10
98.10358428955078,2019-07-11
98.0859375,2019-07-12
98.28011322021484,2019-07-15
98.21831512451172,2019-07-16
95.55281066894531,2019-07-17
96.1794662475586,2019-07-18
95.37627410888672,2019-07-19
92.07525634765625,2019-07-22
93.5139389038086,2019-07-23
97.02678680419922,2019-07-24
93.1344223022461,2019-07-25
99.82469940185547,2019-07-26
97.5298843383789,2019-07-29
97.04202270507812,2019-07-30
95.05506896972656,2019-07-31
90.95692443847656,2019-08-01
89.59977722167969,2019-08-02
83.95819854736328,2019-08-05
84.43720245361328,2019-08-06
84.63235473632812,2019-08-07
85.84757995605469,2019-08-08
84.24205017089844,2019-08-09
82.93810272216797,2019-08-12
85.27989196777344,2019-08-13
84.499267578125,2019-08-14
85.1202163696289,2019-08-15
87.99421691894531,2019-08-16
90.2916488647461,2019-08-19
91.74639892578125,2019-08-20
95.49856567382812,2019-08-21
95.14375305175781,2019-08-22
91.74639892578125,2019-08-23
90.39808654785156,2019-08-26
88.66837310791016,2019-08-27
90.4513168334961,2019-08-28
93.44064331054688,2019-08-29
94.63815307617188,2019-08-30
92.44715881347656,2019-09-03
94.35428619384766,2019-09-04
97.72502899169922,2019-09-05
98.05323791503906,2019-09-06
102.87874603271484,2019-09-09
106.00110626220703,2019-09-10
108.92833709716797,2019-09-11
108.97268676757812,2019-09-12
105.39791870117188,2019-09-13
105.55758666992188,2019-09-16
106.0809326171875,2019-09-17
106.09867095947266,2019-09-18
105.3358154296875,2019-09-19
102.91422271728516,2019-09-20
101.37963104248047,2019-09-23
98.3193588256836,2019-09-24
101.84088897705078,2019-09-25
100.33293914794922,2019-09-26
99.26847839355469,2019-09-27
98.07984924316406,2019-09-30
93.79544067382812,2019-10-01
90.81500244140625,2019-10-02
89.09414672851562,2019-10-03
89.64410400390625,2019-10-04
88.12727355957031,2019-10-07
82.69860076904297,2019-10-08
79.36332702636719,2019-10-09
78.33435821533203,2019-10-10
80.63179779052734,2019-10-11
85.28874206542969,2019-10-14
87.17813873291016,2019-10-15
88.04744720458984,2019-10-16
86.72575378417969,2019-10-17
87.49748229980469,2019-10-18
88.73933410644531,2019-10-21
88.18049621582031,2019-10-22
88.96110534667969,2019-10-23
87.86117553710938,2019-10-24
90.61984252929688,2019-10-25
95.62274932861328,2019-10-28
96.46544647216797,2019-10-29
97.3847427368164,2019-10-30
96.82244873046875,2019-10-31
98.05415344238281,2019-11-01
100.94597625732422,2019-11-04
102.900634765625,2019-11-05
102.18659210205078,2019-11-06
102.57933044433594,2019-11-07
102.47221374511719,2019-11-08
103.4183120727539,2019-11-11
104.23050689697266,2019-11-12
103.98059844970703,2019-11-13
103.90919494628906,2019-11-14
104.56969451904297,2019-11-15
103.78423309326172,2019-11-18
104.46258544921875,2019-11-19
103.1773452758789,2019-11-20
103.18624114990234,2019-11-21
103.92705535888672,2019-11-22
105.23015594482422,2019-11-25
104.53398895263672,2019-11-26
105.68537139892578,2019-11-27
105.14088439941406,2019-11-29
104.22159576416016,2019-12-02
103.50756072998047,2019-12-03
104.31977081298828,2019-12-04
104.12340545654297,2019-12-05
106.57789611816406,2019-12-06
106.77424621582031,2019-12-09
104.62323760986328,2019-12-10
105.14984130859375,2019-12-11
107.51504516601562,2019-12-12
106.82779693603516,2019-12-13
106.54218292236328,2019-12-16
108.90740203857422,2019-12-17
107.90779113769531,2019-12-18
110.19266510009766,2019-12-19
109.68392944335938,2019-12-20
109.82672882080078,2019-12-23
110.35332489013672,2019-12-24
108.16659545898438,2019-12-26
109.29120635986328,2019-12-27
109.62144470214844,2019-12-30
108.63965606689453,2019-12-31
109.9249038696289,2020-01-02
110.50504302978516,2020-01-03
110.10342407226562,2020-01-06
110.1658935546875,2020-01-07
110.7638931274414,2020-01-08
111.29940795898438,2020-01-09
113.09339904785156,2020-01-10
114.46790313720703,2020-01-13
113.34329986572266,2020-01-14
112.57572937011719,2020-01-15
113.39688110351562,2020-01-16
114.53931427001953,2020-01-17
114.53931427001953,2020-01-21
116.22621154785156,2020-01-22
115.79779052734375,2020-01-23
113.29869842529297,2020-01-24
112.21871185302734,2020-01-27
113.0755615234375,2020-01-28
112.88813018798828,2020-01-29
113.53418731689453,2020-01-30
110.39366149902344,2020-01-31
113.83924102783203,2020-02-03
116.5311279296875,2020-02-04
121.03553009033203,2020-02-05
121.52904510498047,2020-02-06
120.45230865478516,2020-02-07
123.9427490234375,2020-02-10
124.53495788574219,2020-02-11
124.23886108398438,2020-02-12
122.10331726074219,2020-02-13
122.09432983398438,2020-02-14
120.88298797607422,2020-02-18
123.12622833251953,2020-02-19
123.35950469970703,2020-02-20
