FANG,Date
80.33602142333984,2017-03-14
84.06896209716797,2017-03-15
84.49373626708984,2017-03-16
85.51477813720703,2017-03-17
84.71427917480469,2017-03-20
83.41551208496094,2017-03-21
82.6395034790039,2017-03-22
81.3570785522461,2017-03-23
81.46327209472656,2017-03-24
80.81796264648438,2017-03-27
82.68852233886719,2017-03-28
84.2650146484375,2017-03-29
83.86478424072266,2017-03-30
84.72244262695312,2017-03-31
85.01649475097656,2017-04-03
87.21381378173828,2017-04-04
84.08531188964844,2017-04-05
85.49844360351562,2017-04-06
85.26153564453125,2017-04-07
85.45761108398438,2017-04-10
86.55215454101562,2017-04-11
86.8462142944336,2017-04-12
85.80067443847656,2017-04-13
85.8823471069336,2017-04-17
84.2650146484375,2017-04-18
82.13308715820312,2017-04-19
81.90435028076172,2017-04-20
82.72119140625,2017-04-21
83.12141418457031,2017-04-24
84.92665100097656,2017-04-25
84.30586242675781,2017-04-26
82.0513916015625,2017-04-27
81.55311584472656,2017-04-28
80.83432006835938,2017-05-01
80.36054229736328,2017-05-02
81.91251373291016,2017-05-03
77.77116394042969,2017-05-04
81.39791870117188,2017-05-05
82.19026184082031,2017-05-08
81.3734130859375,2017-05-09
83.62788391113281,2017-05-10
82.81102752685547,2017-05-11
83.23582458496094,2017-05-12
84.36304473876953,2017-05-15
84.91850280761719,2017-05-16
83.14595031738281,2017-05-17
83.00707244873047,2017-05-18
84.23235321044922,2017-05-19
83.52169036865234,2017-05-22
82.21475982666016,2017-05-23
81.16919708251953,2017-05-24
81.38156127929688,2017-05-25
80.38504028320312,2017-05-26
77.01148986816406,2017-05-30
75.76991271972656,2017-05-31
76.75828552246094,2017-06-01
75.01839447021484,2017-06-02
74.04638671875,2017-06-05
75.76991271972656,2017-06-06
72.3718490600586,2017-06-07
71.73471069335938,2017-06-08
73.63794708251953,2017-06-09
74.05455017089844,2017-06-12
75.5085220336914,2017-06-13
73.02532958984375,2017-06-14
70.14189147949219,2017-06-15
69.3250503540039,2017-06-16
70.1582260131836,2017-06-19
71.09760284423828,2017-06-20
70.86068725585938,2017-06-21
70.23173522949219,2017-06-22
72.20849609375,2017-06-23
71.3099594116211,2017-06-26
71.87357330322266,2017-06-27
70.73817443847656,2017-06-28
71.30180358886719,2017-06-29
72.54337310791016,2017-06-30
73.80131530761719,2017-07-03
72.28199005126953,2017-07-05
70.21537780761719,2017-07-06
70.32158660888672,2017-07-07
71.90626525878906,2017-07-10
72.38818359375,2017-07-11
71.97161102294922,2017-07-12
73.04167175292969,2017-07-13
73.90750122070312,2017-07-14
73.89934539794922,2017-07-17
73.85031127929688,2017-07-18
76.7256088256836,2017-07-19
75.45951843261719,2017-07-20
75.14094543457031,2017-07-21
76.13748931884766,2017-07-24
78.187744140625,2017-07-25
78.80853271484375,2017-07-26
78.88204956054688,2017-07-27
78.94739532470703,2017-07-28
78.31843566894531,2017-07-31
77.88550567626953,2017-08-01
78.28577423095703,2017-08-02
73.26220703125,2017-08-03
77.77116394042969,2017-08-04
78.44913482666016,2017-08-07
77.58326721191406,2017-08-08
77.25656127929688,2017-08-09
75.19810485839844,2017-08-10
75.85975646972656,2017-08-11
74.12806701660156,2017-08-14
71.8980941772461,2017-08-15
71.93075561523438,2017-08-16
70.32975006103516,2017-08-17
71.27729034423828,2017-08-18
71.1302719116211,2017-08-21
71.41617584228516,2017-08-22
72.584228515625,2017-08-23
72.79661560058594,2017-08-24
72.48619842529297,2017-08-25
71.90626525878906,2017-08-28
72.0206069946289,2017-08-29
72.26567077636719,2017-08-30
74.16072845458984,2017-08-31
75.08375549316406,2017-09-01
74.93672943115234,2017-09-05
75.68822479248047,2017-09-06
74.83869934082031,2017-09-07
72.61691284179688,2017-09-08
73.066162109375,2017-09-11
73.85031127929688,2017-09-12
76.3661880493164,2017-09-13
76.6275863647461,2017-09-14
76.75828552246094,2017-09-15
77.72213745117188,2017-09-18
77.01148986816406,2017-09-19
79.49468231201172,2017-09-20
79.52735137939453,2017-09-21
78.20409393310547,2017-09-22
79.05357360839844,2017-09-25
79.35581970214844,2017-09-26
79.13526153564453,2017-09-27
79.34764099121094,2017-09-28
80.01746368408203,2017-09-29
81.68380737304688,2017-10-02
81.74916076660156,2017-10-03
82.29644775390625,2017-10-04
81.47959899902344,2017-10-05
80.94048309326172,2017-10-06
81.63479614257812,2017-10-09
82.30461883544922,2017-10-10
82.92539978027344,2017-10-11
82.5986557006836,2017-10-12
82.80288696289062,2017-10-13
83.80757141113281,2017-10-16
83.81576538085938,2017-10-17
83.4726791381836,2017-10-18
82.98257446289062,2017-10-19
83.75041961669922,2017-10-20
81.96968078613281,2017-10-23
81.41425323486328,2017-10-24
82.41080474853516,2017-10-25
82.40260314941406,2017-10-26
85.41675567626953,2017-10-27
86.74820709228516,2017-10-30
87.53235626220703,2017-10-31
89.67247772216797,2017-11-01
89.01084899902344,2017-11-02
90.79154968261719,2017-11-03
92.86632537841797,2017-11-06
91.3224868774414,2017-11-07
89.88487243652344,2017-11-08
90.69352722167969,2017-11-09
91.3714828491211,2017-11-10
90.64450073242188,2017-11-13
88.43904876708984,2017-11-14
87.0912857055664,2017-11-15
87.01776123046875,2017-11-16
87.84278869628906,2017-11-17
88.19400787353516,2017-11-20
89.15786743164062,2017-11-21
89.23957061767578,2017-11-22
90.09723663330078,2017-11-24
87.61405181884766,2017-11-27
88.40637969970703,2017-11-28
88.34103393554688,2017-11-29
89.2885513305664,2017-11-30
90.59551239013672,2017-12-01
89.05167388916016,2017-12-04
89.08435821533203,2017-12-05
86.85438537597656,2017-12-06
88.99451446533203,2017-12-07
90.48115539550781,2017-12-08
90.91407775878906,2017-12-11
91.1019515991211,2017-12-12
91.15095520019531,2017-12-13
90.69352722167969,2017-12-14
89.46011352539062,2017-12-15
89.56629943847656,2017-12-18
91.33067321777344,2017-12-19
95.76611328125,2017-12-20
100.55276489257812,2017-12-21
101.59015655517578,2017-12-22
102.89707946777344,2017-12-26
100.62628936767578,2017-12-27
102.52951049804688,2017-12-28
103.12580871582031,2017-12-29
104.4572525024414,2018-01-02
105.510986328125,2018-01-03
106.2951431274414,2018-01-04
106.17261505126953,2018-01-05
106.99761199951172,2018-01-08
104.13866424560547,2018-01-09
103.9753189086914,2018-01-10
106.10726928710938,2018-01-11
106.30330657958984,2018-01-12
104.57160186767578,2018-01-16
104.09783935546875,2018-01-17
103.92631530761719,2018-01-18
104.20402526855469,2018-01-19
107.9941635131836,2018-01-22
108.07588195800781,2018-01-23
106.48300170898438,2018-01-24
103.61590576171875,2018-01-25
106.26245880126953,2018-01-26
105.41295623779297,2018-01-29
103.14213562011719,2018-01-30
102.51319122314453,2018-01-31
103.44438171386719,2018-02-01
100.02999877929688,2018-02-02
98.24111938476562,2018-02-05
99.57255554199219,2018-02-06
96.79530334472656,2018-02-07
90.93858337402344,2018-02-08
90.26876831054688,2018-02-09
94.76139831542969,2018-02-12
93.96089172363281,2018-02-13
100.33223724365234,2018-02-14
102.227294921875,2018-02-15
101.18990325927734,2018-02-16
100.31587982177734,2018-02-20
98.82107543945312,2018-02-21
100.72430419921875,2018-02-22
104.49810028076172,2018-02-23
104.32655334472656,2018-02-26
103.06045532226562,2018-02-27
101.81068420410156,2018-02-28
103.2564926147461,2018-03-01
105.43746948242188,2018-03-02
106.39314270019531,2018-03-05
103.81196594238281,2018-03-06
103.14213562011719,2018-03-07
102.26811981201172,2018-03-08
105.32308959960938,2018-03-09
104.07333374023438,2018-03-12
103.86097717285156,2018-03-13
102.76641082763672,2018-03-14
101.77801513671875,2018-03-15
102.52133178710938,2018-03-16
100.1688461303711,2018-03-19
102.54586029052734,2018-03-20
106.33597564697266,2018-03-21
104.37555694580078,2018-03-22
104.52259063720703,2018-03-23
108.82733154296875,2018-03-26
105.51913452148438,2018-03-27
101.83518981933594,2018-03-28
103.34635925292969,2018-03-29
99.86662292480469,2018-04-02
100.83049774169922,2018-04-03
100.12800598144531,2018-04-04
101.62283325195312,2018-04-05
95.25965881347656,2018-04-06
92.53958129882812,2018-04-09
95.88046264648438,2018-04-10
95.19430541992188,2018-04-11
95.03096771240234,2018-04-12
96.95867156982422,2018-04-13
97.23643493652344,2018-04-16
99.89929962158203,2018-04-17
103.82010650634766,2018-04-18
105.27407836914062,2018-04-19
104.88200378417969,2018-04-20
104.75131225585938,2018-04-23
102.7010498046875,2018-04-24
102.71737670898438,2018-04-25
103.63224029541016,2018-04-26
102.799072265625,2018-04-27
104.9228515625,2018-04-30
104.636962890625,2018-05-01
105.30677032470703,2018-05-02
103.33818054199219,2018-05-03
103.98348236083984,2018-05-04
106.38499450683594,2018-05-07
110.04441833496094,2018-05-08
111.51473999023438,2018-05-09
106.01742553710938,2018-05-10
101.1408920288086,2018-05-11
101.48395538330078,2018-05-14
104.98819732666016,2018-05-15
107.92880249023438,2018-05-16
111.30235290527344,2018-05-17
110.031005859375,2018-05-18
111.8133544921875,2018-05-21
108.10967254638672,2018-05-22
105.99214172363281,2018-05-23
102.19034576416016,2018-05-24
98.39672088623047,2018-05-25
98.92817687988281,2018-05-29
100.39981842041016,2018-05-30
98.73194122314453,2018-05-31
94.43144226074219,2018-06-01
91.3245849609375,2018-06-04
91.20195007324219,2018-06-05
91.74974822998047,2018-06-06
93.30316162109375,2018-06-07
93.17234802246094,2018-06-08
93.06604766845703,2018-06-11
97.19488525390625,2018-06-12
96.76155090332031,2018-06-13
94.7993392944336,2018-06-14
94.49683380126953,2018-06-15
100.21995544433594,2018-06-18
104.30789947509766,2018-06-19
105.92671203613281,2018-06-20
101.1601791381836,2018-06-21
102.65635681152344,2018-06-22
99.41871643066406,2018-06-25
103.45759582519531,2018-06-26
106.39274597167969,2018-06-27
106.97322082519531,2018-06-28
107.570068359375,2018-06-29
105.71414947509766,2018-07-02
106.32733154296875,2018-07-03
107.92163848876953,2018-07-05
110.34986114501953,2018-07-06
111.73975372314453,2018-07-09
109.52411651611328,2018-07-10
106.9078140258789,2018-07-11
106.51539611816406,2018-07-12
107.38201141357422,2018-07-13
106.27828216552734,2018-07-16
106.81788635253906,2018-07-17
106.7688217163086,2018-07-18
107.99520874023438,2018-07-19
107.2266845703125,2018-07-20
107.2430419921875,2018-07-23
109.10713195800781,2018-07-24
110.1127700805664,2018-07-25
110.00648498535156,2018-07-26
108.19962310791016,2018-07-27
109.31971740722656,2018-07-30
107.88072967529297,2018-07-31
108.64110565185547,2018-08-01
109.95740509033203,2018-08-02
106.94053649902344,2018-08-03
109.24610900878906,2018-08-06
110.16184997558594,2018-08-07
109.38512420654297,2018-08-08
107.2266845703125,2018-08-09
110.21088409423828,2018-08-10
107.81534576416016,2018-08-13
109.35243225097656,2018-08-14
96.23011016845703,2018-08-15
98.48665618896484,2018-08-16
98.35980987548828,2018-08-17
99.02274322509766,2018-08-20
100.33224487304688,2018-08-21
101.67447662353516,2018-08-22
99.52198791503906,2018-08-23
99.64476013183594,2018-08-24
100.44683074951172,2018-08-27
99.129150390625,2018-08-28
99.77569580078125,2018-08-29
99.45651245117188,2018-08-30
99.09638214111328,2018-08-31
98.47440338134766,2018-09-04
96.13367462158203,2018-09-05
93.70289611816406,2018-09-06
92.19698333740234,2018-09-07
91.75502014160156,2018-09-10
95.26612091064453,2018-09-11
98.62989044189453,2018-09-12
97.2385482788086,2018-09-13
99.62838745117188,2018-09-14
100.4140853881836,2018-09-17
102.10006713867188,2018-09-18
105.23468017578125,2018-09-19
103.71240234375,2018-09-20
105.21012115478516,2018-09-21
108.73760223388672,2018-09-24
110.0880126953125,2018-09-25
107.4853744506836,2018-09-26
109.71971893310547,2018-09-27
110.6445541381836,2018-09-28
111.96222686767578,2018-10-01
112.16685485839844,2018-10-02
114.5157470703125,2018-10-03
110.69366455078125,2018-10-04
111.59394073486328,2018-10-05
108.75395965576172,2018-10-08
110.59545135498047,2018-10-09
105.8075942993164,2018-10-10
102.00186157226562,2018-10-11
103.22132110595703,2018-10-12
104.70269012451172,2018-10-15
107.06800079345703,2018-10-16
105.99581146240234,2018-10-17
103.9088134765625,2018-10-18
104.02339172363281,2018-10-19
101.9445571899414,2018-10-22
97.48406982421875,2018-10-23
92.40158081054688,2018-10-24
93.49829864501953,2018-10-25
93.10545349121094,2018-10-26
88.53038024902344,2018-10-29
89.92990112304688,2018-10-30
91.95963287353516,2018-10-31
94.48859405517578,2018-11-01
93.56376647949219,2018-11-02
94.93053436279297,2018-11-05
92.78624725341797,2018-11-06
94.83236694335938,2018-11-07
90.56011199951172,2018-11-08
93.1791000366211,2018-11-09
90.21635437011719,2018-11-12
88.26847076416016,2018-11-13
88.97232055664062,2018-11-14
91.86141204833984,2018-11-15
93.65989685058594,2018-11-16
93.25020599365234,2018-11-19
89.0879135131836,2018-11-20
89.49758911132812,2018-11-21
85.93343353271484,2018-11-23
89.56312561035156,2018-11-26
89.99740600585938,2018-11-27
89.9646224975586,2018-11-28
91.76719665527344,2018-11-29
90.4398422241211,2018-11-30
91.90647888183594,2018-12-03
86.09729766845703,2018-12-04
83.42620086669922,2018-12-06
84.1472396850586,2018-12-07
82.45118713378906,2018-12-10
81.96776580810547,2018-12-11
80.69776916503906,2018-12-12
78.91979217529297,2018-12-13
75.96192932128906,2018-12-14
72.54522705078125,2018-12-17
72.04544067382812,2018-12-18
74.23310852050781,2018-12-19
72.94673156738281,2018-12-20
72.73368835449219,2018-12-21
70.19371032714844,2018-12-24
75.37200927734375,2018-12-26
76.1012191772461,2018-12-27
75.29005432128906,2018-12-28
75.95374298095703,2018-12-31
78.01850128173828,2019-01-02
78.7886962890625,2019-01-03
81.87765502929688,2019-01-04
84.08987426757812,2019-01-07
85.99076843261719,2019-01-08
87.4983901977539,2019-01-09
86.95762634277344,2019-01-10
85.29434204101562,2019-01-11
85.63026428222656,2019-01-14
86.03993225097656,2019-01-15
86.55612182617188,2019-01-16
86.56433868408203,2019-01-17
87.5802993774414,2019-01-18
83.13123321533203,2019-01-22
83.02470397949219,2019-01-23
83.21317291259766,2019-01-24
83.74576568603516,2019-01-25
82.18079376220703,2019-01-28
82.06607055664062,2019-01-29
83.78671264648438,2019-01-30
84.49136352539062,2019-01-31
84.30292510986328,2019-02-01
85.66304779052734,2019-02-04
83.4753646850586,2019-02-05
83.28693389892578,2019-02-06
80.26350402832031,2019-02-07
79.14920806884766,2019-02-08
80.18158721923828,2019-02-11
80.85344696044922,2019-02-12
82.77073669433594,2019-02-13
85.07308959960938,2019-02-14
86.44141387939453,2019-02-15
85.86788940429688,2019-02-19
87.32394409179688,2019-02-20
83.788330078125,2019-02-21
85.3387680053711,2019-02-22
86.37238311767578,2019-02-25
86.55284881591797,2019-02-26
86.53644561767578,2019-02-27
84.43639373779297,2019-02-28
85.96221923828125,2019-03-01
85.86376953125,2019-03-04
84.18209838867188,2019-03-05
82.07386016845703,2019-03-06
80.19532012939453,2019-03-07
78.34136199951172,2019-03-08
80.04764556884766,2019-03-11
82.44300079345703,2019-03-12
84.83836364746094,2019-03-13
85.48641967773438,2019-03-14
83.99343872070312,2019-03-15
85.75713348388672,2019-03-18
84.64148712158203,2019-03-19
86.28213500976562,2019-03-20
86.88098907470703,2019-03-21
83.15667724609375,2019-03-22
82.83675384521484,2019-03-25
84.17389678955078,2019-03-26
83.96060943603516,2019-03-27
84.1164779663086,2019-03-28
83.28793334960938,2019-03-29
85.05986785888672,2019-04-01
84.0754623413086,2019-04-02
82.00003051757812,2019-04-03
81.90158081054688,2019-04-04
84.04266357421875,2019-04-05
85.60127258300781,2019-04-08
84.36257934570312,2019-04-09
85.20751953125,2019-04-10
81.96720886230469,2019-04-11
87.18450927734375,2019-04-12
86.9219970703125,2019-04-15
87.66850280761719,2019-04-16
88.79232788085938,2019-04-17
88.00482177734375,2019-04-18
91.22051239013672,2019-04-22
91.7209243774414,2019-04-23
91.08926391601562,2019-04-24
89.91620635986328,2019-04-25
87.94739532470703,2019-04-26
87.693115234375,2019-04-29
87.27474975585938,2019-04-30
83.15667724609375,2019-05-01
81.31095123291016,2019-05-02
82.41838836669922,2019-05-03
82.60706329345703,2019-05-06
80.58087158203125,2019-05-07
86.83174896240234,2019-05-08
88.79232788085938,2019-05-09
88.50520324707031,2019-05-10
87.93920135498047,2019-05-13
89.5060043334961,2019-05-14
89.46501922607422,2019-05-15
90.75292205810547,2019-05-16
91.07284545898438,2019-05-17
89.95721435546875,2019-05-20
93.35337829589844,2019-05-21
89.31735229492188,2019-05-22
85.3387680053711,2019-05-23
85.55902099609375,2019-05-24
85.07413482666016,2019-05-28
83.25794219970703,2019-05-29
82.46897888183594,2019-05-30
80.58702850341797,2019-05-31
80.67744445800781,2019-06-03
81.46636199951172,2019-06-04
78.99272918701172,2019-06-05
80.19255828857422,2019-06-06
79.73233032226562,2019-06-07
80.20899963378906,2019-06-10
81.98413848876953,2019-06-11
80.7103042602539,2019-06-12
82.3210678100586,2019-06-13
81.31845092773438,2019-06-14
83.47982788085938,2019-06-17
85.91236877441406,2019-06-18
85.56722259521484,2019-06-19
88.4189224243164,2019-06-20
90.2269058227539,2019-06-21
88.46001434326172,2019-06-24
86.47122192382812,2019-06-25
88.12308502197266,2019-06-26
88.33673858642578,2019-06-27
89.55303955078125,2019-06-28
89.86529541015625,2019-07-01
85.60832214355469,2019-07-02
86.45477294921875,2019-07-03
88.27098846435547,2019-07-05
87.90116882324219,2019-07-08
87.90939331054688,2019-07-09
90.13650512695312,2019-07-10
89.84064483642578,2019-07-11
91.08159637451172,2019-07-12
87.44918060302734,2019-07-15
85.55902099609375,2019-07-16
83.65241241455078,2019-07-17
85.12344360351562,2019-07-18
85.96990966796875,2019-07-19
85.04947662353516,2019-07-22
85.8302230834961,2019-07-23
85.83841705322266,2019-07-24
83.33189392089844,2019-07-25
83.8167724609375,2019-07-26
81.95948028564453,2019-07-29
84.507080078125,2019-07-30
85.00016021728516,2019-07-31
80.04462432861328,2019-08-01
80.11859130859375,2019-08-02
75.15485382080078,2019-08-05
74.83433532714844,2019-08-06
76.2149887084961,2019-08-07
78.23663330078125,2019-08-08
79.23927307128906,2019-08-09
79.61729431152344,2019-08-12
82.13204193115234,2019-08-13
79.14887237548828,2019-08-14
78.8919448852539,2019-08-15
80.0859146118164,2019-08-16
82.30916595458984,2019-08-19
81.74922180175781,2019-08-20
82.4244155883789,2019-08-21
81.70806121826172,2019-08-22
77.89559936523438,2019-08-23
76.9898452758789,2019-08-26
76.05938720703125,2019-08-27
79.56716918945312,2019-08-28
81.17282104492188,2019-08-29
80.7611312866211,2019-08-30
79.87181854248047,2019-09-03
80.54702758789062,2019-09-04
80.40705871582031,2019-09-05
78.71903228759766,2019-09-06
79.4930648803711,2019-09-09
81.89743041992188,2019-09-10
81.28812408447266,2019-09-11
79.18838500976562,2019-09-12
79.6495132446289,2019-09-13
86.49213409423828,2019-09-16
82.71263122558594,2019-09-17
80.9011001586914,2019-09-18
80.1435546875,2019-09-19
79.72360229492188,2019-09-20
80.93403625488281,2019-09-23
77.8050308227539,2019-09-24
76.77574157714844,2019-09-25
74.20670318603516,2019-09-26
74.09964752197266,2019-09-27
74.03378295898438,2019-09-30
69.99076080322266,2019-10-01
68.4427490234375,2019-10-02
70.72362518310547,2019-10-03
70.33661651611328,2019-10-04
68.64860534667969,2019-10-07
66.54889678955078,2019-10-08
67.14996337890625,2019-10-09
67.96515655517578,2019-10-10
68.87092590332031,2019-10-11
69.1344223022461,2019-10-14
69.85901641845703,2019-10-15
68.697998046875,2019-10-16
69.20028686523438,2019-10-17
67.49581909179688,2019-10-18
68.12982940673828,2019-10-21
70.55892944335938,2019-10-22
71.76937866210938,2019-10-23
71.56351470947266,2019-10-24
72.01638793945312,2019-10-25
71.3082504272461,2019-10-28
72.39517974853516,2019-10-29
69.4802474975586,2019-10-30
70.61658477783203,2019-10-31
71.46471405029297,2019-11-01
74.40431213378906,2019-11-04
74.29727172851562,2019-11-05
63.56809997558594,2019-11-06
62.21769332885742,2019-11-07
62.110633850097656,2019-11-08
63.22224044799805,2019-11-11
64.23506927490234,2019-11-12
63.411643981933594,2019-11-13
62.972511291503906,2019-11-14
63.63286209106445,2019-11-15
62.51026916503906,2019-11-18
61.239105224609375,2019-11-19
62.14707946777344,2019-11-20
62.37818908691406,2019-11-21
62.18009567260742,2019-11-22
63.6658821105957,2019-11-25
63.64112854003906,2019-11-26
64.813232421875,2019-11-27
63.8392219543457,2019-11-29
64.28495025634766,2019-12-02
63.484275817871094,2019-12-03
66.49712371826172,2019-12-04
65.9853515625,2019-12-05
68.70104217529297,2019-12-06
69.1550064086914,2019-12-09
68.8908920288086,2019-12-10
69.19630432128906,2019-12-11
71.21035766601562,2019-12-12
70.2363510131836,2019-12-13
72.38249206542969,2019-12-16
71.49100494384766,2019-12-17
71.87897491455078,2019-12-18
72.20914459228516,2019-12-19
72.6548843383789,2019-12-20
73.48856353759766,2019-12-23
74.43782806396484,2019-12-24
75.37056732177734,2019-12-26
74.92481994628906,2019-12-27
75.1724624633789,2019-12-30
76.64997863769531,2019-12-31
76.47663879394531,2020-01-02
77.92942810058594,2020-01-03
78.3338623046875,2020-01-06
79.58853912353516,2020-01-07
77.0379409790039,2020-01-08
77.71480560302734,2020-01-09
76.15471649169922,2020-01-10
74.68546295166016,2020-01-13
75.32929229736328,2020-01-14
75.37056732177734,2020-01-15
74.90005493164062,2020-01-16
73.9095230102539,2020-01-17
72.90251159667969,2020-01-21
70.5252456665039,2020-01-22
69.91442108154297,2020-01-23
68.37910461425781,2020-01-24
65.51486206054688,2020-01-27
65.3084945678711,2020-01-28
64.02906799316406,2020-01-29
63.13758850097656,2020-01-30
61.41243362426758,2020-01-31
60.32286834716797,2020-02-03
60.43842315673828,2020-02-04
63.888755798339844,2020-02-05
62.92298126220703,2020-02-06
61.280364990234375,2020-02-07
59.4313850402832,2020-02-10
59.85236358642578,2020-02-11
61.37116241455078,2020-02-12
61.52800750732422,2020-02-13
61.8829345703125,2020-02-14
61.54450988769531,2020-02-18
65.44882202148438,2020-02-19
64.78020477294922,2020-02-20
63.06331253051758,2020-02-21
58.6719856262207,2020-02-24
55.4362907409668,2020-02-25
52.11803436279297,2020-02-26
49.096927642822266,2020-02-27
51.17702865600586,2020-02-28
51.604713439941406,2020-03-02
51.28913879394531,2020-03-03
50.716121673583984,2020-03-04
48.34101486206055,2020-03-05
40.327083587646484,2020-03-06
22.322736740112305,2020-03-09
24.64801788330078,2020-03-10
21.758026123046875,2020-03-11
21.27635955810547,2020-03-12
22.58017921447754,2020-03-13
19.50748062133789,2020-03-16
16.800182342529297,2020-03-17
12.921941757202148,2020-03-18
15.521278381347656,2020-03-19
15.438232421875,2020-03-20
16.916446685791016,2020-03-23
20.030670166015625,2020-03-24
20.072195053100586,2020-03-25
21.5504093170166,2020-03-26
19.823057174682617,2020-03-27
19.590524673461914,2020-03-30
21.758026123046875,2020-03-31
20.819604873657227,2020-04-01
24.124826431274414,2020-04-02
26.23419761657715,2020-04-03
26.657730102539062,2020-04-06
27.41344451904297,2020-04-07
31.1256046295166,2020-04-08
28.949796676635742,2020-04-09
27.471576690673828,2020-04-13
26.284021377563477,2020-04-14
25.10477066040039,2020-04-15
23.27776336669922,2020-04-16
26.176063537597656,2020-04-17
25.627965927124023,2020-04-20
26.076412200927734,2020-04-21
28.434913635253906,2020-04-22
30.81002426147461,2020-04-23
29.713817596435547,2020-04-24
30.0792179107666,2020-04-27
31.55744171142578,2020-04-28
36.697975158691406,2020-04-29
36.158180236816406,2020-04-30
33.45088195800781,2020-05-01
35.31111526489258,2020-05-04
33.49240493774414,2020-05-05
32.32146072387695,2020-05-06
33.525630950927734,2020-05-07
34.945716857910156,2020-05-08
34.0654182434082,2020-05-11
33.94086456298828,2020-05-12
31.673664093017578,2020-05-13
32.00053787231445,2020-05-14
32.5034294128418,2020-05-15
36.409210205078125,2020-05-18
35.06816864013672,2020-05-19
36.59360122680664,2020-05-20
35.948219299316406,2020-05-21
35.990135192871094,2020-05-22
37.632911682128906,2020-05-26
37.130008697509766,2020-05-27
36.057186126708984,2020-05-28
35.68840026855469,2020-05-29
36.65226745605469,2020-06-01
38.22799301147461,2020-06-02
39.87914276123047,2020-06-03
39.96295928955078,2020-06-04
43.75977325439453,2020-06-05
50.13809585571289,2020-06-08
45.1930046081543,2020-06-09
42.04994201660156,2020-06-10
37.180301666259766,2020-06-11
39.35948944091797,2020-06-12
40.33174514770508,2020-06-15
41.882320404052734,2020-06-16
39.01585006713867,2020-06-17
39.049373626708984,2020-06-18
39.16671371459961,2020-06-19
38.63030242919922,2020-06-22
38.814697265625,2020-06-23
35.11845779418945,2020-06-24
36.56007385253906,2020-06-25
34.473079681396484,2020-06-26
34.724525451660156,2020-06-29
35.05139923095703,2020-06-30
33.19070816040039,2020-07-01
34.83348083496094,2020-07-02
35.93984603881836,2020-07-06
33.626548767089844,2020-07-07
33.7187385559082,2020-07-08
31.43059539794922,2020-07-09
32.629150390625,2020-07-10
31.0953369140625,2020-07-13
32.92250061035156,2020-07-14
33.44215774536133,2020-07-15
33.11527633666992,2020-07-16
32.704586029052734,2020-07-17
32.3358039855957,2020-07-20
35.294464111328125,2020-07-21
34.95082092285156,2020-07-22
34.422786712646484,2020-07-23
34.13782501220703,2020-07-24
33.56787109375,2020-07-27
32.587242126464844,2020-07-28
34.16295623779297,2020-07-29
33.11527633666992,2020-07-30
33.408626556396484,2020-07-31
33.53435134887695,2020-08-03
34.422786712646484,2020-08-04
34.89215850830078,2020-08-05
34.13782501220703,2020-08-06
35.21065139770508,2020-08-07
37.440128326416016,2020-08-10
37.25572967529297,2020-08-11
37.67414855957031,2020-08-12
37.68259811401367,2020-08-13
38.46870803833008,2020-08-14
38.10524368286133,2020-08-17
37.60652542114258,2020-08-18
36.600643157958984,2020-08-19
34.34375,2020-08-20
33.14344787597656,2020-08-21
33.853485107421875,2020-08-24
34.707218170166016,2020-08-25
33.295589447021484,2020-08-26
33.61680221557617,2020-08-27
33.929561614990234,2020-08-28
32.932125091552734,2020-08-31
32.52639389038086,2020-09-01
30.700586318969727,2020-09-02
30.23567771911621,2020-09-03
30.032812118530273,2020-09-04
27.0405216217041,2020-09-08
27.209575653076172,2020-09-09
25.426036834716797,2020-09-10
25.037206649780273,2020-09-11
26.254409790039062,2020-09-14
25.781055450439453,2020-09-15
27.818180084228516,2020-09-16
28.562026977539062,2020-09-17
28.545124053955078,2020-09-18
27.116600036621094,2020-09-21
26.719314575195312,2020-09-22
25.27388572692871,2020-09-23
25.349960327148438,2020-09-24
25.27388572692871,2020-09-25
26.617877960205078,2020-09-28
26.37274742126465,2020-09-29
25.45984649658203,2020-09-30
24.589208602905273,2020-10-01
25.755693435668945,2020-10-02
26.09380531311035,2020-10-05
24.690641403198242,2020-10-06
24.910415649414062,2020-10-07
26.305126190185547,2020-10-08
25.941654205322266,2020-10-09
26.37274742126465,2020-10-12
25.704975128173828,2020-10-13
25.772600173950195,2020-10-14
25.89093589782715,2020-10-15
24.758262634277344,2020-10-16
23.7016658782959,2020-10-19
24.04823112487793,2020-10-20
23.422719955444336,2020-10-21
24.656827926635742,2020-10-22
24.538490295410156,2020-10-23
23.270572662353516,2020-10-26
22.459104537963867,2020-10-27
20.793899536132812,2020-10-28
21.58846092224121,2020-10-29
21.943479537963867,2020-10-30
23.422719955444336,2020-11-02
23.769285202026367,2020-11-03
22.924007415771484,2020-11-04
22.146347045898438,2020-11-05
20.912235260009766,2020-11-06
27.387086868286133,2020-11-09
28.84516716003418,2020-11-10
28.092609405517578,2020-11-11
27.074947357177734,2020-11-12
28.73398780822754,2020-11-13
30.726558685302734,2020-11-16
31.906707763671875,2020-11-17
32.27442932128906,2020-11-18
33.728233337402344,2020-11-19
34.07030487060547,2020-11-20
38.04689025878906,2020-11-23
40.3130989074707,2020-11-24
38.81654739379883,2020-11-25
