AON,Date
14.653828620910645,2003-01-02
15.065674781799316,2003-01-03
15.492483139038086,2003-01-06
15.230405807495117,2003-01-07
15.290308952331543,2003-01-08
15.821950912475586,2003-01-09
15.88934326171875,2003-01-10
15.896839141845703,2003-01-13
15.732104301452637,2003-01-14
15.6497220993042,2003-01-15
15.395135879516602,2003-01-16
15.462533950805664,2003-01-17
14.975822448730469,2003-01-21
14.511570930480957,2003-01-22
15.163020133972168,2003-01-23
14.661322593688965,2003-01-24
14.062294006347656,2003-01-27
14.38427448272705,2003-01-28
14.436689376831055,2003-01-29
14.039827346801758,2003-01-30
14.174609184265137,2003-01-31
14.30939769744873,2003-02-03
13.882577896118164,2003-02-04
13.755290985107422,2003-02-05
13.583065032958984,2003-02-06
13.380895614624023,2003-02-07
13.947245597839355,2003-02-10
13.630078315734863,2003-02-11
14.664620399475098,2003-02-12
14.498481750488281,2003-02-13
14.981768608093262,2003-02-14
15.329132080078125,2003-02-18
15.329132080078125,2003-02-19
15.33668041229248,2003-02-20
15.366888999938965,2003-02-21
15.034626007080078,2003-02-24
14.860952377319336,2003-02-25
14.521140098571777,2003-02-26
14.770330429077148,2003-02-27
14.687268257141113,2003-02-28
14.725018501281738,2003-03-03
14.483384132385254,2003-03-04
14.543794631958008,2003-03-05
14.264395713806152,2003-03-06
14.332359313964844,2003-03-07
13.614983558654785,2003-03-10
13.380897521972656,2003-03-11
13.320481300354004,2003-03-12
13.841523170471191,2003-03-13
14.045405387878418,2003-03-14
14.498481750488281,2003-03-17
14.581544876098633,2003-03-18
14.762778282165527,2003-03-19
15.095043182373047,2003-03-20
15.714241027832031,2003-03-21
15.268714904785156,2003-03-24
15.540555953979492,2003-03-25
15.29892635345459,2003-03-26
15.147889137268066,2003-03-27
15.457499504089355,2003-03-28
15.61607837677002,2003-03-31
15.76709270477295,2003-04-01
16.341001510620117,2003-04-02
16.273035049438477,2003-04-03
16.31833839416504,2003-04-04
16.718568801879883,2003-04-07
16.643056869506836,2003-04-08
16.55999183654785,2003-04-09
16.56754493713379,2003-04-10
16.726118087768555,2003-04-11
16.914899826049805,2003-04-14
17.065921783447266,2003-04-15
16.726118087768555,2003-04-16
16.756324768066406,2003-04-17
16.718568801879883,2003-04-21
17.685131072998047,2003-04-22
17.564315795898438,2003-04-23
17.262256622314453,2003-04-24
16.74877166748047,2003-04-25
17.028169631958008,2003-04-28
16.80771255493164,2003-04-29
16.845718383789062,2003-04-30
16.800113677978516,2003-05-01
17.157398223876953,2003-05-02
18.01641082763672,2003-05-05
18.25967025756836,2003-05-06
18.290067672729492,2003-05-07
17.86437225341797,2003-05-08
18.48772430419922,2003-05-09
18.700580596923828,2003-05-12
18.867816925048828,2003-05-13
18.928632736206055,2003-05-14
18.898221969604492,2003-05-15
18.594146728515625,2003-05-16
18.01641082763672,2003-05-19
17.9479923248291,2003-05-20
18.168439865112305,2003-05-21
18.472518920898438,2003-05-22
18.55614471435547,2003-05-23
19.080671310424805,2003-05-27
19.369544982910156,2003-05-28
19.354337692260742,2003-05-29
19.506376266479492,2003-05-30
19.65081214904785,2003-06-02
19.308725357055664,2003-06-03
19.316335678100586,2003-06-04
19.878864288330078,2003-06-05
20.10692596435547,2003-06-06
19.529176712036133,2003-06-09
19.5823917388916,2003-06-10
19.886470794677734,2003-06-11
19.711626052856445,2003-06-12
19.666015625,2003-06-13
20.114517211914062,2003-06-16
20.10692596435547,2003-06-17
20.03090476989746,2003-06-18
19.52157974243164,2003-06-19
19.255508422851562,2003-06-20
18.807008743286133,2003-06-23
19.111083984375,2003-06-24
18.761402130126953,2003-06-25
18.533342361450195,2003-06-26
18.472518920898438,2003-06-27
18.305280685424805,2003-06-30
18.04681968688965,2003-07-01
17.818761825561523,2003-07-02
17.887178421020508,2003-07-03
18.350887298583984,2003-07-07
18.2520694732666,2003-07-08
18.092437744140625,2003-07-09
17.332239151000977,2003-07-10
17.628719329833984,2003-07-11
17.87957763671875,2003-07-14
18.115236282348633,2003-07-15
17.932796478271484,2003-07-16
17.902376174926758,2003-07-17
18.305280685424805,2003-07-18
18.100027084350586,2003-07-21
17.704734802246094,2003-07-22
17.735139846801758,2003-07-23
17.841564178466797,2003-07-24
18.244468688964844,2003-07-25
18.3356876373291,2003-07-28
18.244468688964844,2003-07-29
18.244468688964844,2003-07-30
18.282466888427734,2003-07-31
18.060638427734375,2003-08-01
18.007083892822266,2003-08-04
17.441020965576172,2003-08-05
16.10999298095703,2003-08-06
16.622522354125977,2003-08-07
16.6378173828125,2003-08-08
16.676063537597656,2003-08-11
16.783159255981445,2003-08-12
16.798465728759766,2003-08-13
17.112091064453125,2003-08-14
17.02794647216797,2003-08-15
17.211544036865234,2003-08-18
17.173290252685547,2003-08-19
17.180946350097656,2003-08-20
17.135046005249023,2003-08-21
17.096803665161133,2003-08-22
17.081499099731445,2003-08-25
17.142683029174805,2003-08-26
17.127395629882812,2003-08-27
17.112091064453125,2003-08-28
16.982053756713867,2003-08-29
17.150341033935547,2003-09-02
17.196237564086914,2003-09-03
17.035598754882812,2003-09-04
16.905553817749023,2003-09-05
17.012657165527344,2003-09-08
17.211544036865234,2003-09-09
17.318628311157227,2003-09-10
16.821413040161133,2003-09-11
16.446577072143555,2003-09-12
16.484817504882812,2003-09-15
16.943805694580078,2003-09-16
16.714311599731445,2003-09-17
16.92851448059082,2003-09-18
16.699018478393555,2003-09-19
16.492467880249023,2003-09-22
16.6148681640625,2003-09-23
16.056453704833984,2003-09-24
15.90345287322998,2003-09-25
15.658671379089355,2003-09-26
16.056453704833984,2003-09-29
15.949358940124512,2003-09-30
16.301233291625977,2003-10-01
16.37773323059082,2003-10-02
16.423633575439453,2003-10-03
16.63017463684082,2003-10-06
16.247684478759766,2003-10-07
16.423633575439453,2003-10-08
16.492467880249023,2003-10-09
16.125295639038086,2003-10-10
16.232391357421875,2003-10-13
16.125295639038086,2003-10-14
16.140600204467773,2003-10-15
16.607215881347656,2003-10-16
16.591915130615234,2003-10-17
16.599571228027344,2003-10-20
16.408334732055664,2003-10-21
16.217092514038086,2003-10-22
16.408334732055664,2003-10-23
16.408334732055664,2003-10-24
16.507770538330078,2003-10-27
16.729610443115234,2003-10-28
16.8673038482666,2003-10-29
16.8673038482666,2003-10-30
16.867307662963867,2003-10-31
17.05215072631836,2003-11-03
16.151020050048828,2003-11-04
16.397489547729492,2003-11-05
16.40519905090332,2003-11-06
16.451400756835938,2003-11-07
16.51301383972168,2003-11-10
16.497615814208984,2003-11-11
16.48219871520996,2003-11-12
16.528413772583008,2003-11-13
16.389789581298828,2003-11-14
16.48990821838379,2003-11-17
16.40519905090332,2003-11-18
16.412887573242188,2003-11-19
16.243444442749023,2003-11-20
16.397489547729492,2003-11-21
16.674758911132812,2003-11-24
16.867307662963867,2003-11-25
16.97513771057129,2003-11-26
16.89811134338379,2003-11-28
17.09836769104004,2003-12-01
17.121469497680664,2003-12-02
17.22159767150879,2003-12-03
17.56048011779785,2003-12-04
17.367929458618164,2003-12-05
17.283212661743164,2003-12-08
17.12917709350586,2003-12-09
16.859601974487305,2003-12-10
17.275514602661133,2003-12-11
17.19849395751953,2003-12-12
17.244709014892578,2003-12-15
17.529680252075195,2003-12-16
17.414140701293945,2003-12-17
17.876262664794922,2003-12-18
17.822355270385742,2003-12-19
17.806934356689453,2003-12-22
18.06110954284668,2003-12-23
17.96868324279785,2003-12-24
18.014892578125,2003-12-26
18.330686569213867,2003-12-29
18.38459587097168,2003-12-30
18.438512802124023,2003-12-31
18.53092384338379,2004-01-02
18.862117767333984,2004-01-05
18.731178283691406,2004-01-06
18.723478317260742,2004-01-07
18.47701072692871,2004-01-08
18.145828247070312,2004-01-09
18.292173385620117,2004-01-12
18.44621467590332,2004-01-13
18.592540740966797,2004-01-14
18.669565200805664,2004-01-15
18.79279327392578,2004-01-16
18.74658966064453,2004-01-20
18.90833282470703,2004-01-21
19.123985290527344,2004-01-22
19.18560218811035,2004-01-23
19.208702087402344,2004-01-26
19.216402053833008,2004-01-27
18.785093307495117,2004-01-28
18.8313045501709,2004-01-29
18.923725128173828,2004-01-30
19.023855209350586,2004-02-02
18.777395248413086,2004-02-03
18.70807456970215,2004-02-04
18.869823455810547,2004-02-05
19.048053741455078,2004-02-06
19.218536376953125,2004-02-09
19.311538696289062,2004-02-10
19.660259246826172,2004-02-11
19.94698143005371,2004-02-12
19.985733032226562,2004-02-13
20.357707977294922,2004-02-17
20.256959915161133,2004-02-18
20.280216217041016,2004-02-19
20.373197555541992,2004-02-20
20.12522315979004,2004-02-23
20.0167293548584,2004-02-24
20.148473739624023,2004-02-25
20.0322265625,2004-02-26
20.32670783996582,2004-02-27
20.47395133972168,2004-03-01
20.38869857788086,2004-03-02
20.58243751525879,2004-03-03
20.40419578552246,2004-03-04
21.016399383544922,2004-03-05
21.38837432861328,2004-03-08
21.51236915588379,2004-03-09
20.969911575317383,2004-03-10
20.47395133972168,2004-03-11
20.78392219543457,2004-03-12
20.58243751525879,2004-03-15
20.776172637939453,2004-03-16
20.900163650512695,2004-03-17
20.954416275024414,2004-03-18
20.807178497314453,2004-03-19
20.659927368164062,2004-03-22
20.745174407958984,2004-03-23
21.047407150268555,2004-03-24
21.38837432861328,2004-03-25
21.520112991333008,2004-03-26
21.659603118896484,2004-03-29
21.620861053466797,2004-03-30
21.628604888916016,2004-03-31
21.799097061157227,2004-04-01
21.83008575439453,2004-04-02
22.39579963684082,2004-04-05
22.465539932250977,2004-04-06
22.202062606811523,2004-04-07
22.240806579589844,2004-04-08
22.295059204101562,2004-04-12
21.799097061157227,2004-04-13
21.644107818603516,2004-04-14
21.69060516357422,2004-04-15
22.039321899414062,2004-04-16
22.12457275390625,2004-04-19
21.70609474182129,2004-04-20
21.76034164428711,2004-04-21
22.287307739257812,2004-04-22
21.558866500854492,2004-04-23
20.528194427490234,2004-04-26
20.621179580688477,2004-04-27
20.427452087402344,2004-04-28
20.303462982177734,2004-04-29
20.31125259399414,2004-04-30
20.62301254272461,2004-05-03
20.872425079345703,2004-05-04
20.365806579589844,2004-05-05
20.319049835205078,2004-05-06
19.828022003173828,2004-05-07
20.13979148864746,2004-05-10
20.22552490234375,2004-05-11
20.303457260131836,2004-05-12
20.233314514160156,2004-05-13
20.11640167236328,2004-05-14
19.882577896118164,2004-05-17
19.976110458374023,2004-05-18
20.07742691040039,2004-05-19
20.498313903808594,2004-05-20
20.58403968811035,2004-05-21
20.576248168945312,2004-05-24
21.004926681518555,2004-05-25
21.30889129638672,2004-05-26
21.332271575927734,2004-05-27
21.534915924072266,2004-05-28
21.55829429626465,2004-06-01
21.7921199798584,2004-06-02
21.90123748779297,2004-06-03
22.088298797607422,2004-06-04
22.135053634643555,2004-06-07
22.38446044921875,2004-06-08
22.135053634643555,2004-06-09
22.18182373046875,2004-06-10
22.1038818359375,2004-06-14
22.142858505249023,2004-06-15
21.89344596862793,2004-06-16
21.994760513305664,2004-06-17
22.142858505249023,2004-06-18
21.862268447875977,2004-06-21
22.01814079284668,2004-06-22
22.15843963623047,2004-06-23
21.95578956604004,2004-06-24
22.135053634643555,2004-06-25
21.97917366027832,2004-06-28
21.940208435058594,2004-06-29
22.18961524963379,2004-06-30
21.870058059692383,2004-07-01
21.940208435058594,2004-07-02
21.503738403320312,2004-07-06
21.511531829833984,2004-07-07
21.238740921020508,2004-07-08
21.27771759033203,2004-07-09
21.573888778686523,2004-07-12
21.737560272216797,2004-07-13
21.597261428833008,2004-07-14
21.106246948242188,2004-07-15
20.965951919555664,2004-07-16
21.004926681518555,2004-07-19
20.872425079345703,2004-07-20
20.864627838134766,2004-07-21
20.272274017333984,2004-07-22
20.20992660522461,2004-07-23
20.350217819213867,2004-07-26
20.25668716430664,2004-07-27
20.599637985229492,2004-07-28
20.887998580932617,2004-07-29
20.72342300415039,2004-07-30
21.0134220123291,2004-08-02
20.958553314208984,2004-08-03
20.880170822143555,2004-08-04
19.986658096313477,2004-08-05
19.688806533813477,2004-08-06
19.547725677490234,2004-08-09
19.649620056152344,2004-08-10
19.610437393188477,2004-08-11
19.445838928222656,2004-08-12
19.273399353027344,2004-08-13
19.618267059326172,2004-08-16
19.626102447509766,2004-08-17
19.83773422241211,2004-08-18
19.876920700073242,2004-08-19
19.947463989257812,2004-08-20
20.03367805480957,2004-08-23
19.96314239501953,2004-08-24
20.049358367919922,2004-08-25
20.15125274658203,2004-08-26
20.16692352294922,2004-08-27
20.284486770629883,2004-08-30
20.33936309814453,2004-08-31
20.464757919311523,2004-09-01
20.911516189575195,2004-09-02
20.880170822143555,2004-09-03
21.24855613708496,2004-09-07
21.460174560546875,2004-09-08
21.491525650024414,2004-09-09
21.507204055786133,2004-09-10
21.750181198120117,2004-09-13
21.601266860961914,2004-09-14
21.52288055419922,2004-09-15
21.616928100585938,2004-09-16
21.66396141052246,2004-09-17
21.695314407348633,2004-09-20
21.875581741333008,2004-09-21
21.538562774658203,2004-09-22
21.507204055786133,2004-09-23
21.96180534362793,2004-09-24
21.79720687866211,2004-09-27
21.859912872314453,2004-09-28
21.83639907836914,2004-09-29
22.526134490966797,2004-09-30
22.57316017150879,2004-10-01
22.50261116027832,2004-10-04
22.35370445251465,2004-10-05
22.50261116027832,2004-10-06
22.298830032348633,2004-10-07
22.095048904418945,2004-10-08
22.00882339477539,2004-10-11
21.750181198120117,2004-10-12
21.67963409423828,2004-10-13
18.168258666992188,2004-10-14
17.03959846496582,2004-10-15
16.671232223510742,2004-10-18
15.048778533935547,2004-10-19
15.338770866394043,2004-10-20
15.09580135345459,2004-10-21
15.519048690795898,2004-10-22
15.393634796142578,2004-10-25
16.88284683227539,2004-10-26
16.937705993652344,2004-10-27
16.867172241210938,2004-10-28
16.109447479248047,2004-10-29
16.298873901367188,2004-11-01
16.148910522460938,2004-11-02
16.19626808166504,2004-11-03
16.377809524536133,2004-11-04
16.25941276550293,2004-11-05
16.338340759277344,2004-11-08
16.504100799560547,2004-11-09
16.45673942565918,2004-11-10
16.43305015563965,2004-11-11
16.306772232055664,2004-11-12
16.45673942565918,2004-11-15
16.48041343688965,2004-11-16
16.39360237121582,2004-11-17
16.43305015563965,2004-11-18
16.141021728515625,2004-11-19
16.354122161865234,2004-11-22
16.314664840698242,2004-11-23
16.677736282348633,2004-11-24
16.590919494628906,2004-11-26
16.583030700683594,2004-11-29
16.66984748840332,2004-11-30
17.182884216308594,2004-12-01
17.182884216308594,2004-12-02
17.569639205932617,2004-12-03
17.364418029785156,2004-12-06
17.3486385345459,2004-12-07
17.403888702392578,2004-12-08
17.68802261352539,2004-12-09
17.806432723999023,2004-12-10
17.680139541625977,2004-12-13
18.153703689575195,2004-12-14
18.41417694091797,2004-12-15
18.29578399658203,2004-12-16
18.35103988647461,2004-12-17
18.256317138671875,2004-12-20
18.280004501342773,2004-12-21
18.38260269165039,2004-12-22
18.429964065551758,2004-12-23
18.23264503479004,2004-12-27
18.54046630859375,2004-12-28
18.658855438232422,2004-12-29
18.658855438232422,2004-12-30
18.832508087158203,2004-12-31
18.611495971679688,2005-01-03
18.437868118286133,2005-01-04
17.94060707092285,2005-01-05
18.39839744567871,2005-01-06
18.019533157348633,2005-01-07
18.216859817504883,2005-01-10
18.035320281982422,2005-01-11
18.177391052246094,2005-01-12
17.93271255493164,2005-01-13
18.074777603149414,2005-01-14
18.074777603149414,2005-01-18
18.058996200561523,2005-01-19
17.798526763916016,2005-01-20
17.680139541625977,2005-01-21
17.451250076293945,2005-01-24
17.222354888916016,2005-01-25
17.040817260742188,2005-01-26
17.198667526245117,2005-01-27
17.111845016479492,2005-01-28
17.948490142822266,2005-01-31
18.107402801513672,2005-02-01
18.131248474121094,2005-02-02
17.829317092895508,2005-02-03
17.892885208129883,2005-02-04
17.92466926574707,2005-02-07
17.916709899902344,2005-02-08
19.481945037841797,2005-02-09
19.14824867248535,2005-02-10
20.053998947143555,2005-02-11
19.88715362548828,2005-02-14
20.157297134399414,2005-02-15
19.934837341308594,2005-02-16
19.46605110168457,2005-02-17
19.513717651367188,2005-02-18
19.378658294677734,2005-02-22
19.307140350341797,2005-02-23
19.410438537597656,2005-02-24
19.656742095947266,2005-02-25
19.474000930786133,2005-02-28
19.42633628845215,2005-03-01
19.25948143005371,2005-03-02
19.203861236572266,2005-03-03
19.42633628845215,2005-03-04
19.815645217895508,2005-03-07
19.307140350341797,2005-03-08
19.100568771362305,2005-03-09
19.21180534362793,2005-03-10
18.917823791503906,2005-03-11
19.21180534362793,2005-03-14
19.02906608581543,2005-03-15
18.727142333984375,2005-03-16
18.425220489501953,2005-03-17
18.11534881591797,2005-03-18
18.369596481323242,2005-03-21
18.091516494750977,2005-03-22
18.00411033630371,2005-03-23
17.813425064086914,2005-03-24
18.123292922973633,2005-03-28
18.131248474121094,2005-03-29
18.31397819519043,2005-03-30
18.147132873535156,2005-03-31
17.900827407836914,2005-04-01
17.956439971923828,2005-04-04
17.662471771240234,2005-04-05
17.8452091217041,2005-04-06
17.94054412841797,2005-04-07
17.996170043945312,2005-04-08
18.17097282409668,2005-04-11
18.266313552856445,2005-04-12
17.829317092895508,2005-04-13
17.5830135345459,2005-04-14
17.018888473510742,2005-04-15
17.14601707458496,2005-04-18
17.05862045288086,2005-04-19
16.931493759155273,2005-04-20
17.3049259185791,2005-04-21
17.09039878845215,2005-04-22
17.3923282623291,2005-04-25
17.161907196044922,2005-04-26
16.98711585998535,2005-04-27
16.732860565185547,2005-04-28
16.684850692749023,2005-04-29
16.932920455932617,2005-05-02
17.020950317382812,2005-05-03
19.565689086914062,2005-05-04
19.565689086914062,2005-05-05
19.38163185119629,2005-05-06
19.957799911499023,2005-05-09
19.74972915649414,2005-05-10
19.981807708740234,2005-05-11
19.653709411621094,2005-05-12
19.197566986083984,2005-05-13
19.349624633789062,2005-05-16
19.44564437866211,2005-05-17
19.605693817138672,2005-05-18
19.77374267578125,2005-05-19
19.8537654876709,2005-05-20
20.061830520629883,2005-05-23
20.181865692138672,2005-05-24
19.965797424316406,2005-05-25
19.925792694091797,2005-05-26
20.00581932067871,2005-05-27
19.949790954589844,2005-05-31
19.86176872253418,2005-06-01
19.981807708740234,2005-06-02
19.757736206054688,2005-06-03
19.6217041015625,2005-06-06
19.581687927246094,2005-06-07
19.70172882080078,2005-06-08
19.717731475830078,2005-06-09
19.7657470703125,2005-06-10
19.645708084106445,2005-06-13
19.813756942749023,2005-06-14
19.74173927307129,2005-06-15
19.669708251953125,2005-06-16
19.877775192260742,2005-06-17
19.7657470703125,2005-06-20
19.8537654876709,2005-06-21
19.88578224182129,2005-06-22
19.581687927246094,2005-06-23
19.48566246032715,2005-06-24
19.733739852905273,2005-06-27
20.101839065551758,2005-06-28
20.01381492614746,2005-06-29
20.037818908691406,2005-06-30
20.1418514251709,2005-07-01
20.445940017700195,2005-07-05
20.301897048950195,2005-07-06
20.40593147277832,2005-07-07
20.40593147277832,2005-07-08
20.40593147277832,2005-07-11
20.365922927856445,2005-07-12
20.40593147277832,2005-07-13
20.365922927856445,2005-07-14
20.686010360717773,2005-07-15
20.46194839477539,2005-07-18
20.517959594726562,2005-07-19
20.46194839477539,2005-07-20
20.309900283813477,2005-07-21
20.389930725097656,2005-07-22
20.26988983154297,2005-07-25
20.1418514251709,2005-07-26
20.40593147277832,2005-07-27
20.46194839477539,2005-07-28
20.478050231933594,2005-07-29
20.405597686767578,2005-08-01
20.574636459350586,2005-08-02
24.05203628540039,2005-08-03
23.874948501586914,2005-08-04
23.456378936767578,2005-08-05
23.440275192260742,2005-08-08
23.46442985534668,2005-08-09
23.754209518432617,2005-08-10
23.569074630737305,2005-08-11
23.74616241455078,2005-08-12
23.987642288208008,2005-08-15
23.77031135559082,2005-08-16
24.21303367614746,2005-08-17
23.947399139404297,2005-08-18
23.794450759887695,2005-08-19
23.778362274169922,2005-08-22
23.504684448242188,2005-08-23
23.504684448242188,2005-08-24
23.504684448242188,2005-08-25
23.48857879638672,2005-08-26
24.076190948486328,2005-08-29
23.842763900756836,2005-08-30
24.08424186706543,2005-08-31
24.551118850708008,2005-09-01
24.65576171875,2005-09-02
24.784549713134766,2005-09-06
24.390121459960938,2005-09-07
24.124492645263672,2005-09-08
25.122629165649414,2005-09-09
26.305910110473633,2005-09-12
25.95978355407715,2005-09-13
25.9195499420166,2005-09-14
25.758546829223633,2005-09-15
25.48486328125,2005-09-16
25.605606079101562,2005-09-19
25.380224227905273,2005-09-20
26.032230377197266,2005-09-21
26.201269149780273,2005-09-22
25.871240615844727,2005-09-23
25.307769775390625,2005-09-26
25.259475708007812,2005-09-27
25.24336814880371,2005-09-28
25.983922958374023,2005-09-29
25.822938919067383,2005-09-30
25.702192306518555,2005-10-03
25.77463722229004,2005-10-04
25.93564224243164,2005-10-05
25.605606079101562,2005-10-06
25.605606079101562,2005-10-07
25.162885665893555,2005-10-10
25.10653305053711,2005-10-11
24.816753387451172,2005-10-12
25.026039123535156,2005-10-13
25.034090042114258,2005-10-14
25.074338912963867,2005-10-17
25.138734817504883,2005-10-18
26.24152183532715,2005-10-19
26.28176498413086,2005-10-20
26.370317459106445,2005-10-21
26.861337661743164,2005-10-24
27.352352142333984,2005-10-25
27.328203201293945,2005-10-26
27.13501739501953,2005-10-27
27.38566780090332,2005-10-28
27.369495391845703,2005-10-31
27.377586364746094,2005-11-01
27.587797164916992,2005-11-02
27.75760269165039,2005-11-03
29.027040481567383,2005-11-04
28.638916015625,2005-11-07
28.66319465637207,2005-11-08
28.420625686645508,2005-11-09
28.323598861694336,2005-11-10
28.71170425415039,2005-11-11
29.099803924560547,2005-11-14
28.921918869018555,2005-11-15
29.795146942138672,2005-11-16
29.787067413330078,2005-11-17
29.835586547851562,2005-11-18
29.390886306762695,2005-11-21
29.4232234954834,2005-11-22
29.4555606842041,2005-11-23
29.390886306762695,2005-11-25
29.48789405822754,2005-11-28
29.67387580871582,2005-11-29
29.439390182495117,2005-11-30
29.568761825561523,2005-12-01
29.617284774780273,2005-12-02
29.1887149810791,2005-12-05
28.921918869018555,2005-12-06
28.808725357055664,2005-12-07
28.703611373901367,2005-12-08
29.21299171447754,2005-12-09
28.703611373901367,2005-12-12
29.196834564208984,2005-12-13
29.560670852661133,2005-12-14
29.342363357543945,2005-12-15
29.229169845581055,2005-12-16
28.97043228149414,2005-12-19
29.237258911132812,2005-12-20
29.180662155151367,2005-12-21
29.059383392333984,2005-12-22
29.261512756347656,2005-12-23
29.301937103271484,2005-12-27
29.415130615234375,2005-12-28
29.4555606842041,2005-12-29
29.067461013793945,2005-12-30
30.118574142456055,2006-01-03
30.223697662353516,2006-01-04
29.99729347229004,2006-01-05
29.87601661682129,2006-01-06
30.16710090637207,2006-01-09
29.851762771606445,2006-01-10
30.159011840820312,2006-01-11
30.45817756652832,2006-01-12
30.280277252197266,2006-01-13
30.199434280395508,2006-01-17
30.01346206665039,2006-01-18
29.819414138793945,2006-01-19
29.285755157470703,2006-01-20
29.07553482055664,2006-01-23
29.261512756347656,2006-01-24
28.930009841918945,2006-01-25
29.11595916748047,2006-01-26
29.010854721069336,2006-01-27
29.067697525024414,2006-01-30
27.784807205200195,2006-01-31
27.801057815551758,2006-02-01
27.541236877441406,2006-02-02
27.36260223388672,2006-02-03
27.23270034790039,2006-02-06
27.6224365234375,2006-02-07
28.150190353393555,2006-02-08
28.320701599121094,2006-02-09
30.94328498840332,2006-02-10
30.902694702148438,2006-02-13
31.170639038085938,2006-02-14
31.235599517822266,2006-02-15
31.584741592407227,2006-02-16
31.706531524658203,2006-02-17
31.649696350097656,2006-02-21
32.18557357788086,2006-02-22
32.031307220458984,2006-02-23
32.299259185791016,2006-02-24
32.1693229675293,2006-02-27
32.161216735839844,2006-02-28
32.81077575683594,2006-03-01
32.68085861206055,2006-03-02
32.364219665527344,2006-03-03
32.46162033081055,2006-03-06
31.950122833251953,2006-03-07
32.266788482666016,2006-03-08
31.98257827758789,2006-03-09
32.591548919677734,2006-03-10
32.802650451660156,2006-03-13
33.20862579345703,2006-03-14
33.27358627319336,2006-03-15
33.28984069824219,2006-03-16
33.44409942626953,2006-03-17
33.460323333740234,2006-03-20
33.40348815917969,2006-03-21
34.020591735839844,2006-03-22
33.86631393432617,2006-03-23
33.947486877441406,2006-03-24
33.858192443847656,2006-03-27
33.7769889831543,2006-03-28
33.62273025512695,2006-03-29
33.47657775878906,2006-03-30
33.70391845703125,2006-03-31
33.25735092163086,2006-04-03
33.224876403808594,2006-04-04
33.69578552246094,2006-04-05
33.7769889831543,2006-04-06
33.029991149902344,2006-04-07
33.021854400634766,2006-04-10
32.68085861206055,2006-04-11
32.74583435058594,2006-04-12
32.85948944091797,2006-04-13
33.27358627319336,2006-04-17
34.150489807128906,2006-04-18
34.35347366333008,2006-04-19
33.9312629699707,2006-04-20
33.95561599731445,2006-04-21
33.630855560302734,2006-04-24
33.50905990600586,2006-04-25
33.64706039428711,2006-04-26
33.93938446044922,2006-04-27
34.15125274658203,2006-04-28
34.061614990234375,2006-05-01
34.45274353027344,2006-05-02
34.517940521240234,2006-05-03
34.053466796875,2006-05-04
30.834718704223633,2006-05-05
30.7695369720459,2006-05-08
30.01170539855957,2006-05-09
30.08504867553711,2006-05-10
29.913923263549805,2006-05-11
29.742786407470703,2006-05-12
29.400545120239258,2006-05-15
29.775379180908203,2006-05-16
28.984970092773438,2006-05-17
28.927921295166016,2006-05-18
29.604259490966797,2006-05-19
29.547229766845703,2006-05-22
29.196828842163086,2006-05-23
28.960529327392578,2006-05-24
29.49832534790039,2006-05-25
29.824270248413086,2006-05-26
28.90347671508789,2006-05-30
29.05015754699707,2006-05-31
29.612415313720703,2006-06-01
29.35980987548828,2006-06-02
28.71605110168457,2006-06-05
28.19452667236328,2006-06-06
28.479734420776367,2006-06-07
28.349369049072266,2006-06-08
27.982669830322266,2006-06-09
27.50190544128418,2006-06-12
27.232982635498047,2006-06-13
27.10261344909668,2006-06-14
28.35750961303711,2006-06-15
27.88487434387207,2006-06-16
27.909326553344727,2006-06-19
27.4530029296875,2006-06-20
27.835994720458984,2006-06-21
27.803388595581055,2006-06-22
27.99082374572754,2006-06-23
27.664865493774414,2006-06-26
27.469301223754883,2006-06-27
27.84414291381836,2006-06-28
28.593828201293945,2006-06-29
28.37381362915039,2006-06-30
28.520484924316406,2006-07-03
28.438997268676758,2006-07-05
28.33306121826172,2006-07-06
28.047861099243164,2006-07-07
27.73820686340332,2006-07-10
27.835994720458984,2006-07-11
27.127058029174805,2006-07-12
26.91518783569336,2006-07-13
26.87444305419922,2006-07-14
26.850000381469727,2006-07-17
26.744070053100586,2006-07-18
27.41226577758789,2006-07-19
27.143348693847656,2006-07-20
27.02927589416504,2006-07-21
27.526342391967773,2006-07-24
27.78709602355957,2006-07-25
28.35750961303711,2006-07-26
27.835994720458984,2006-07-27
28.147010803222656,2006-07-28
28.016063690185547,2006-07-31
27.45949935913086,2006-08-01
27.737773895263672,2006-08-02
28.34344482421875,2006-08-03
26.109033584594727,2006-08-04
26.43641471862793,2006-08-07
27.2630672454834,2006-08-08
26.780176162719727,2006-08-09
27.164852142333984,2006-08-10
27.426759719848633,2006-08-11
27.598636627197266,2006-08-14
27.803251266479492,2006-08-15
27.59044647216797,2006-08-16
27.639556884765625,2006-08-17
27.811447143554688,2006-08-18
27.631376266479492,2006-08-21
27.52497673034668,2006-08-22
27.33673095703125,2006-08-23
27.516786575317383,2006-08-24
27.737773895263672,2006-08-25
27.950571060180664,2006-08-28
27.909652709960938,2006-08-29
27.934207916259766,2006-08-30
28.294326782226562,2006-08-31
27.9178409576416,2006-09-01
28.00786590576172,2006-09-05
27.827802658081055,2006-09-06
27.786893844604492,2006-09-07
27.860557556152344,2006-09-08
28.016063690185547,2006-09-11
28.237035751342773,2006-09-12
28.28615951538086,2006-09-13
27.868730545043945,2006-09-14
