WDAY,Date
154.77000427246094,2020-04-29
153.89999389648438,2020-04-30
146.66000366210938,2020-05-01
148.47000122070312,2020-05-04
152.17999267578125,2020-05-05
152.27999877929688,2020-05-06
160.66000366210938,2020-05-07
165.5500030517578,2020-05-08
166.5800018310547,2020-05-11
159.72999572753906,2020-05-12
153.75999450683594,2020-05-13
155.22999572753906,2020-05-14
154.3000030517578,2020-05-15
150.55999755859375,2020-05-18
157.4199981689453,2020-05-19
159.5399932861328,2020-05-20
163.8300018310547,2020-05-21
168.14999389648438,2020-05-22
168.33999633789062,2020-05-26
170.3800048828125,2020-05-27
182.55999755859375,2020-05-28
183.42999267578125,2020-05-29
177.9600067138672,2020-06-01
178.8300018310547,2020-06-02
181.7100067138672,2020-06-03
175.3000030517578,2020-06-04
178.6699981689453,2020-06-05
181.22999572753906,2020-06-08
179.75999450683594,2020-06-09
183.0500030517578,2020-06-10
173.5,2020-06-11
173.5500030517578,2020-06-12
178.0,2020-06-15
181.13999938964844,2020-06-16
182.55999755859375,2020-06-17
187.80999755859375,2020-06-18
183.55999755859375,2020-06-19
184.94000244140625,2020-06-22
185.33999633789062,2020-06-23
180.07000732421875,2020-06-24
186.25999450683594,2020-06-25
187.47999572753906,2020-06-26
186.17999267578125,2020-06-29
187.36000061035156,2020-06-30
191.47000122070312,2020-07-01
188.4499969482422,2020-07-02
190.7899932861328,2020-07-06
191.60000610351562,2020-07-07
198.3000030517578,2020-07-08
197.55999755859375,2020-07-09
195.8800048828125,2020-07-10
184.77000427246094,2020-07-13
185.67999267578125,2020-07-14
183.22999572753906,2020-07-15
181.7100067138672,2020-07-16
182.8300018310547,2020-07-17
193.99000549316406,2020-07-20
188.5,2020-07-21
188.57000732421875,2020-07-22
185.3699951171875,2020-07-23
182.77999877929688,2020-07-24
183.75999450683594,2020-07-27
180.3800048828125,2020-07-28
183.91000366210938,2020-07-29
180.5800018310547,2020-07-30
180.9199981689453,2020-07-31
181.58999633789062,2020-08-03
181.49000549316406,2020-08-04
183.99000549316406,2020-08-05
183.69000244140625,2020-08-06
177.47000122070312,2020-08-07
181.0500030517578,2020-08-10
177.5500030517578,2020-08-11
178.25,2020-08-12
183.75999450683594,2020-08-13
181.5800018310547,2020-08-14
185.24000549316406,2020-08-17
191.55999755859375,2020-08-18
191.1999969482422,2020-08-19
194.32000732421875,2020-08-20
192.64999389648438,2020-08-21
191.60000610351562,2020-08-24
194.02999877929688,2020-08-25
213.6199951171875,2020-08-26
216.6300048828125,2020-08-27
243.8800048828125,2020-08-28
239.7100067138672,2020-08-31
241.75,2020-09-01
233.47999572753906,2020-09-02
223.0,2020-09-03
215.8000030517578,2020-09-04
208.5800018310547,2020-09-08
210.75,2020-09-09
207.30999755859375,2020-09-10
206.1999969482422,2020-09-11
208.41000366210938,2020-09-14
207.6300048828125,2020-09-15
205.6199951171875,2020-09-16
203.19000244140625,2020-09-17
200.4499969482422,2020-09-18
203.5500030517578,2020-09-21
211.8000030517578,2020-09-22
207.38999938964844,2020-09-23
208.69000244140625,2020-09-24
215.77999877929688,2020-09-25
220.33999633789062,2020-09-28
220.77999877929688,2020-09-29
215.1300048828125,2020-09-30
220.52000427246094,2020-10-01
218.97999572753906,2020-10-02
222.0399932861328,2020-10-05
217.00999450683594,2020-10-06
227.2100067138672,2020-10-07
224.0399932861328,2020-10-08
225.72999572753906,2020-10-09
228.19000244140625,2020-10-12
232.89999389648438,2020-10-13
230.5399932861328,2020-10-14
226.6699981689453,2020-10-15
229.4499969482422,2020-10-16
227.63999938964844,2020-10-19
224.42999267578125,2020-10-20
224.30999755859375,2020-10-21
220.85000610351562,2020-10-22
224.13999938964844,2020-10-23
210.3300018310547,2020-10-26
214.1699981689453,2020-10-27
209.6999969482422,2020-10-28
217.6300048828125,2020-10-29
210.1199951171875,2020-10-30
205.47999572753906,2020-11-02
209.17999267578125,2020-11-03
215.24000549316406,2020-11-04
225.22999572753906,2020-11-05
225.0,2020-11-06
223.39999389648438,2020-11-09
213.89999389648438,2020-11-10
218.6199951171875,2020-11-11
219.80999755859375,2020-11-12
222.0,2020-11-13
224.97000122070312,2020-11-16
226.77999877929688,2020-11-17
223.61000061035156,2020-11-18
230.8000030517578,2020-11-19
209.39999389648438,2020-11-20
207.10000610351562,2020-11-23
213.13999938964844,2020-11-24
214.8800048828125,2020-11-25
223.86000061035156,2020-11-27
224.7899932861328,2020-11-30
225.6999969482422,2020-12-01
225.42999267578125,2020-12-02
224.1699981689453,2020-12-03
222.17999267578125,2020-12-04
227.27999877929688,2020-12-07
228.1699981689453,2020-12-08
219.47999572753906,2020-12-09
218.2899932861328,2020-12-10
219.24000549316406,2020-12-11
220.3699951171875,2020-12-14
220.25,2020-12-15
230.58999633789062,2020-12-16
239.80999755859375,2020-12-17
241.38999938964844,2020-12-18
242.32000732421875,2020-12-21
257.7099914550781,2020-12-22
248.75999450683594,2020-12-23
248.75999450683594,2020-12-24
241.9199981689453,2020-12-28
237.72000122070312,2020-12-29
236.92999267578125,2020-12-30
239.61000061035156,2020-12-31
228.0800018310547,2021-01-04
225.36000061035156,2021-01-05
220.0,2021-01-06
226.2100067138672,2021-01-07
227.64999389648438,2021-01-08
228.8300018310547,2021-01-11
225.6199951171875,2021-01-12
229.07000732421875,2021-01-13
227.3300018310547,2021-01-14
222.55999755859375,2021-01-15
221.0399932861328,2021-01-19
226.7899932861328,2021-01-20
229.38999938964844,2021-01-21
235.52999877929688,2021-01-22
234.99000549316406,2021-01-25
235.60000610351562,2021-01-26
223.4499969482422,2021-01-27
228.55999755859375,2021-01-28
227.52999877929688,2021-01-29
236.69000244140625,2021-02-01
257.760009765625,2021-02-02
258.6300048828125,2021-02-03
264.19000244140625,2021-02-04
263.95001220703125,2021-02-05
272.7900085449219,2021-02-08
275.3699951171875,2021-02-09
274.0899963378906,2021-02-10
275.989990234375,2021-02-11
281.3599853515625,2021-02-12
274.8699951171875,2021-02-16
271.04998779296875,2021-02-17
272.7900085449219,2021-02-18
276.3399963378906,2021-02-19
269.95001220703125,2021-02-22
261.7300109863281,2021-02-23
262.7799987792969,2021-02-24
251.19000244140625,2021-02-25
245.17999267578125,2021-02-26
252.8000030517578,2021-03-01
247.9600067138672,2021-03-02
236.6999969482422,2021-03-03
230.35000610351562,2021-03-04
237.02000427246094,2021-03-05
231.07000732421875,2021-03-08
245.9199981689453,2021-03-09
242.7100067138672,2021-03-10
257.2699890136719,2021-03-11
252.72999572753906,2021-03-12
254.8800048828125,2021-03-15
257.1199951171875,2021-03-16
260.7200012207031,2021-03-17
249.13999938964844,2021-03-18
251.22999572753906,2021-03-19
257.2699890136719,2021-03-22
257.3900146484375,2021-03-23
246.07000732421875,2021-03-24
246.14999389648438,2021-03-25
249.66000366210938,2021-03-26
243.1199951171875,2021-03-29
243.22999572753906,2021-03-30
248.42999267578125,2021-03-31
254.97000122070312,2021-04-01
255.0,2021-04-05
254.89999389648438,2021-04-06
251.92999267578125,2021-04-07
257.0400085449219,2021-04-08
257.6099853515625,2021-04-09
259.510009765625,2021-04-12
265.92999267578125,2021-04-13
259.8500061035156,2021-04-14
260.2900085449219,2021-04-15
256.3500061035156,2021-04-16
254.50999450683594,2021-04-19
249.9199981689453,2021-04-20
251.6199951171875,2021-04-21
252.9499969482422,2021-04-22
254.8000030517578,2021-04-23
259.239990234375,2021-04-26
261.3299865722656,2021-04-27
260.8900146484375,2021-04-28
254.6699981689453,2021-04-29
247.0,2021-04-30
243.75,2021-05-03
237.16000366210938,2021-05-04
235.94000244140625,2021-05-05
234.92999267578125,2021-05-06
236.7100067138672,2021-05-07
232.2899932861328,2021-05-10
236.89999389648438,2021-05-11
224.5,2021-05-12
222.5800018310547,2021-05-13
228.77000427246094,2021-05-14
229.4499969482422,2021-05-17
225.08999633789062,2021-05-18
226.0,2021-05-19
233.42999267578125,2021-05-20
231.4199981689453,2021-05-21
234.0,2021-05-24
236.57000732421875,2021-05-25
237.07000732421875,2021-05-26
229.35000610351562,2021-05-27
228.72000122070312,2021-05-28
226.41000366210938,2021-06-01
226.8300018310547,2021-06-02
221.24000549316406,2021-06-03
223.30999755859375,2021-06-04
225.64999389648438,2021-06-07
224.72000122070312,2021-06-08
225.4600067138672,2021-06-09
229.07000732421875,2021-06-10
230.08999633789062,2021-06-11
232.27999877929688,2021-06-14
231.80999755859375,2021-06-15
230.1999969482422,2021-06-16
235.0399932861328,2021-06-17
236.49000549316406,2021-06-18
236.92999267578125,2021-06-21
238.97000122070312,2021-06-22
238.69000244140625,2021-06-23
241.7100067138672,2021-06-24
243.0,2021-06-25
242.91000366210938,2021-06-28
246.38999938964844,2021-06-29
238.74000549316406,2021-06-30
235.50999450683594,2021-07-01
238.3000030517578,2021-07-02
238.5500030517578,2021-07-06
238.64999389648438,2021-07-07
237.08999633789062,2021-07-08
239.94000244140625,2021-07-09
236.38999938964844,2021-07-12
232.99000549316406,2021-07-13
232.02999877929688,2021-07-14
228.6999969482422,2021-07-15
227.52999877929688,2021-07-16
226.14999389648438,2021-07-19
230.8300018310547,2021-07-20
237.36000061035156,2021-07-21
237.9199981689453,2021-07-22
240.39999389648438,2021-07-23
238.61000061035156,2021-07-26
230.66000366210938,2021-07-27
234.38999938964844,2021-07-28
235.25,2021-07-29
234.39999389648438,2021-07-30
233.64999389648438,2021-08-02
235.36000061035156,2021-08-03
232.22999572753906,2021-08-04
236.0,2021-08-05
235.72000122070312,2021-08-06
234.19000244140625,2021-08-09
230.6999969482422,2021-08-10
231.3699951171875,2021-08-11
235.3300018310547,2021-08-12
236.67999267578125,2021-08-13
232.5800018310547,2021-08-16
231.36000061035156,2021-08-17
231.5800018310547,2021-08-18
231.89999389648438,2021-08-19
235.9499969482422,2021-08-20
242.6199951171875,2021-08-23
245.80999755859375,2021-08-24
246.11000061035156,2021-08-25
246.75999450683594,2021-08-26
269.2799987792969,2021-08-27
271.3699951171875,2021-08-30
273.1600036621094,2021-08-31
273.3699951171875,2021-09-01
271.32000732421875,2021-09-02
277.739990234375,2021-09-03
274.3699951171875,2021-09-07
272.20001220703125,2021-09-08
270.0,2021-09-09
267.5299987792969,2021-09-10
267.75,2021-09-13
269.7799987792969,2021-09-14
269.8500061035156,2021-09-15
271.07000732421875,2021-09-16
268.510009765625,2021-09-17
267.19000244140625,2021-09-20
270.17999267578125,2021-09-21
270.7099914550781,2021-09-22
270.07000732421875,2021-09-23
268.42999267578125,2021-09-24
263.7799987792969,2021-09-27
252.3699951171875,2021-09-28
249.50999450683594,2021-09-29
249.88999938964844,2021-09-30
254.5500030517578,2021-10-01
249.67999267578125,2021-10-04
252.0500030517578,2021-10-05
256.3299865722656,2021-10-06
257.8599853515625,2021-10-07
255.89999389648438,2021-10-08
253.6699981689453,2021-10-11
257.19000244140625,2021-10-12
266.6000061035156,2021-10-13
271.1099853515625,2021-10-14
270.989990234375,2021-10-15
272.6700134277344,2021-10-18
277.2699890136719,2021-10-19
277.260009765625,2021-10-20
281.010009765625,2021-10-21
280.7900085449219,2021-10-22
282.1499938964844,2021-10-25
282.760009765625,2021-10-26
283.1300048828125,2021-10-27
286.739990234375,2021-10-28
289.9800109863281,2021-10-29
288.07000732421875,2021-11-01
291.2799987792969,2021-11-02
288.9599914550781,2021-11-03
290.4800109863281,2021-11-04
289.9200134277344,2021-11-05
292.7300109863281,2021-11-08
293.4800109863281,2021-11-09
291.010009765625,2021-11-10
295.239990234375,2021-11-11
296.45001220703125,2021-11-12
295.6000061035156,2021-11-15
299.8399963378906,2021-11-16
300.8999938964844,2021-11-17
299.0899963378906,2021-11-18
286.6000061035156,2021-11-19
274.75,2021-11-22
274.2799987792969,2021-11-23
277.8800048828125,2021-11-24
277.54998779296875,2021-11-26
281.5899963378906,2021-11-29
274.2300109863281,2021-11-30
260.8599853515625,2021-12-01
266.6600036621094,2021-12-02
266.989990234375,2021-12-03
269.0899963378906,2021-12-06
280.239990234375,2021-12-07
282.29998779296875,2021-12-08
279.3500061035156,2021-12-09
279.67999267578125,2021-12-10
280.9200134277344,2021-12-13
273.3500061035156,2021-12-14
279.2200012207031,2021-12-15
272.2300109863281,2021-12-16
273.8800048828125,2021-12-17
269.70001220703125,2021-12-20
278.8599853515625,2021-12-21
277.8800048828125,2021-12-22
278.04998779296875,2021-12-23
279.3500061035156,2021-12-27
275.79998779296875,2021-12-28
275.75,2021-12-29
276.5,2021-12-30
273.17999267578125,2021-12-31
263.7200012207031,2022-01-03
253.05999755859375,2022-01-04
248.25999450683594,2022-01-05
250.6300048828125,2022-01-06
250.24000549316406,2022-01-07
252.30999755859375,2022-01-10
255.72000122070312,2022-01-11
257.9599914550781,2022-01-12
249.41000366210938,2022-01-13
254.30999755859375,2022-01-14
245.86000061035156,2022-01-18
249.4600067138672,2022-01-19
251.77000427246094,2022-01-20
245.69000244140625,2022-01-21
247.6300048828125,2022-01-24
236.11000061035156,2022-01-25
225.0399932861328,2022-01-26
226.17999267578125,2022-01-27
238.17999267578125,2022-01-28
253.00999450683594,2022-01-31
252.74000549316406,2022-02-01
242.85000610351562,2022-02-02
233.02000427246094,2022-02-03
236.7899932861328,2022-02-04
236.4499969482422,2022-02-07
238.50999450683594,2022-02-08
243.4499969482422,2022-02-09
239.63999938964844,2022-02-10
232.77000427246094,2022-02-11
232.97999572753906,2022-02-14
235.4600067138672,2022-02-15
228.30999755859375,2022-02-16
216.7100067138672,2022-02-17
214.47000122070312,2022-02-18
218.08999633789062,2022-02-22
213.00999450683594,2022-02-23
222.36000061035156,2022-02-24
225.22999572753906,2022-02-25
229.0500030517578,2022-02-28
240.3300018310547,2022-03-01
248.38999938964844,2022-03-02
245.3699951171875,2022-03-03
240.2100067138672,2022-03-04
224.41000366210938,2022-03-07
219.89999389648438,2022-03-08
233.52999877929688,2022-03-09
228.4499969482422,2022-03-10
224.91000366210938,2022-03-11
220.91000366210938,2022-03-14
221.4199981689453,2022-03-15
227.47000122070312,2022-03-16
235.3000030517578,2022-03-17
243.60000610351562,2022-03-18
242.83999633789062,2022-03-21
244.14999389648438,2022-03-22
236.77999877929688,2022-03-23
241.22999572753906,2022-03-24
238.08999633789062,2022-03-25
244.22999572753906,2022-03-28
246.25999450683594,2022-03-29
241.55999755859375,2022-03-30
239.4600067138672,2022-03-31
237.92999267578125,2022-04-01
243.0,2022-04-04
239.72000122070312,2022-04-05
230.13999938964844,2022-04-06
233.25,2022-04-07
228.77000427246094,2022-04-08
227.2100067138672,2022-04-11
225.97000122070312,2022-04-12
228.66000366210938,2022-04-13
224.6699981689453,2022-04-14
219.5,2022-04-18
224.6199951171875,2022-04-19
220.13999938964844,2022-04-20
212.4499969482422,2022-04-21
206.1300048828125,2022-04-22
209.1300048828125,2022-04-25
201.89999389648438,2022-04-26
206.72000122070312,2022-04-27
215.4600067138672,2022-04-28
206.6999969482422,2022-04-29
208.41000366210938,2022-05-02
201.3000030517578,2022-05-03
207.75999450683594,2022-05-04
195.82000732421875,2022-05-05
189.4600067138672,2022-05-06
176.2100067138672,2022-05-09
183.6699981689453,2022-05-10
173.13999938964844,2022-05-11
171.9199981689453,2022-05-12
182.2899932861328,2022-05-13
176.05999755859375,2022-05-16
173.33999633789062,2022-05-17
162.9499969482422,2022-05-18
164.52000427246094,2022-05-19
165.99000549316406,2022-05-20
165.7899932861328,2022-05-23
158.77000427246094,2022-05-24
164.50999450683594,2022-05-25
168.14999389648438,2022-05-26
158.7899932861328,2022-05-27
156.3000030517578,2022-05-31
156.55999755859375,2022-06-01
169.44000244140625,2022-06-02
162.1300048828125,2022-06-03
158.86000061035156,2022-06-06
159.25,2022-06-07
160.0399932861328,2022-06-08
153.8300018310547,2022-06-09
149.27999877929688,2022-06-10
142.22999572753906,2022-06-13
139.3800048828125,2022-06-14
142.80999755859375,2022-06-15
136.86000061035156,2022-06-16
139.3800048828125,2022-06-17
138.60000610351562,2022-06-21
136.58999633789062,2022-06-22
142.19000244140625,2022-06-23
152.0500030517578,2022-06-24
148.0500030517578,2022-06-27
144.25,2022-06-28
146.30999755859375,2022-06-29
139.5800018310547,2022-06-30
142.35000610351562,2022-07-01
146.3699951171875,2022-07-05
145.94000244140625,2022-07-06
147.60000610351562,2022-07-07
148.00999450683594,2022-07-08
145.5399932861328,2022-07-11
137.77999877929688,2022-07-12
140.0500030517578,2022-07-13
137.9199981689453,2022-07-14
140.7100067138672,2022-07-15
138.74000549316406,2022-07-18
141.83999633789062,2022-07-19
147.3000030517578,2022-07-20
149.77999877929688,2022-07-21
148.0,2022-07-22
145.44000244140625,2022-07-25
140.91000366210938,2022-07-26
150.10000610351562,2022-07-27
152.80999755859375,2022-07-28
155.10000610351562,2022-07-29
155.5800018310547,2022-08-01
155.05999755859375,2022-08-02
160.36000061035156,2022-08-03
162.5399932861328,2022-08-04
161.7100067138672,2022-08-05
166.8000030517578,2022-08-08
166.42999267578125,2022-08-09
171.3300018310547,2022-08-10
166.0800018310547,2022-08-11
176.22999572753906,2022-08-12
179.5500030517578,2022-08-15
177.7899932861328,2022-08-16
175.88999938964844,2022-08-17
173.1300048828125,2022-08-18
168.17999267578125,2022-08-19
160.85000610351562,2022-08-22
157.66000366210938,2022-08-23
160.3800048828125,2022-08-24
162.36000061035156,2022-08-25
166.4600067138672,2022-08-26
160.88999938964844,2022-08-29
164.27000427246094,2022-08-30
164.55999755859375,2022-08-31
161.08999633789062,2022-09-01
158.5399932861328,2022-09-02
159.89999389648438,2022-09-06
165.77000427246094,2022-09-07
167.5800018310547,2022-09-08
169.9600067138672,2022-09-09
169.75,2022-09-12
160.11000061035156,2022-09-13
160.1300048828125,2022-09-14
154.3300018310547,2022-09-15
152.2899932861328,2022-09-16
155.0,2022-09-19
152.64999389648438,2022-09-20
150.97999572753906,2022-09-21
150.49000549316406,2022-09-22
151.24000549316406,2022-09-23
146.97000122070312,2022-09-26
149.17999267578125,2022-09-27
156.85000610351562,2022-09-28
156.25999450683594,2022-09-29
152.22000122070312,2022-09-30
154.25,2022-10-03
159.0,2022-10-04
159.4499969482422,2022-10-05
159.5,2022-10-06
152.8800048828125,2022-10-07
147.8300018310547,2022-10-10
142.6999969482422,2022-10-11
143.92999267578125,2022-10-12
142.7100067138672,2022-10-13
139.58999633789062,2022-10-14
148.94000244140625,2022-10-17
152.61000061035156,2022-10-18
146.5,2022-10-19
145.4199981689453,2022-10-20
149.47999572753906,2022-10-21
147.9499969482422,2022-10-24
156.17999267578125,2022-10-25
154.72999572753906,2022-10-26
155.24000549316406,2022-10-27
157.64999389648438,2022-10-28
155.82000732421875,2022-10-31
151.60000610351562,2022-11-01
143.50999450683594,2022-11-02
140.22000122070312,2022-11-03
132.6300048828125,2022-11-04
136.52000427246094,2022-11-07
140.17999267578125,2022-11-08
134.9499969482422,2022-11-09
153.1300048828125,2022-11-10
156.9499969482422,2022-11-11
153.3800048828125,2022-11-14
160.74000549316406,2022-11-15
155.38999938964844,2022-11-16
148.80999755859375,2022-11-17
146.74000549316406,2022-11-18
143.1999969482422,2022-11-21
146.2899932861328,2022-11-22
149.33999633789062,2022-11-23
148.97999572753906,2022-11-25
145.25,2022-11-28
143.3000030517578,2022-11-29
167.89999389648438,2022-11-30
169.47999572753906,2022-12-01
170.99000549316406,2022-12-02
164.61000061035156,2022-12-05
161.36000061035156,2022-12-06
164.72000122070312,2022-12-07
169.3300018310547,2022-12-08
169.60000610351562,2022-12-09
172.72999572753906,2022-12-12
177.3300018310547,2022-12-13
179.2899932861328,2022-12-14
175.4199981689453,2022-12-15
175.22000122070312,2022-12-16
170.0399932861328,2022-12-19
172.08999633789062,2022-12-20
170.0800018310547,2022-12-21
165.61000061035156,2022-12-22
164.63999938964844,2022-12-23
163.39999389648438,2022-12-27
162.99000549316406,2022-12-28
167.7899932861328,2022-12-29
167.3300018310547,2022-12-30
169.35000610351562,2023-01-03
171.22000122070312,2023-01-04
160.19000244140625,2023-01-05
161.13999938964844,2023-01-06
162.92999267578125,2023-01-09
160.2100067138672,2023-01-10
163.9199981689453,2023-01-11
163.58999633789062,2023-01-12
167.14999389648438,2023-01-13
166.69000244140625,2023-01-17
164.2899932861328,2023-01-18
167.5399932861328,2023-01-19
173.39999389648438,2023-01-20
176.42999267578125,2023-01-23
172.52999877929688,2023-01-24
174.44000244140625,2023-01-25
178.8800048828125,2023-01-26
177.66000366210938,2023-01-27
176.47999572753906,2023-01-30
181.42999267578125,2023-01-31
185.3300018310547,2023-02-01
190.97999572753906,2023-02-02
185.85000610351562,2023-02-03
183.72999572753906,2023-02-06
191.75,2023-02-07
188.72999572753906,2023-02-08
189.77000427246094,2023-02-09
186.85000610351562,2023-02-10
188.25,2023-02-13
189.5399932861328,2023-02-14
190.92999267578125,2023-02-15
187.75,2023-02-16
185.8000030517578,2023-02-17
181.9199981689453,2023-02-21
184.3699951171875,2023-02-22
187.2100067138672,2023-02-23
183.1300048828125,2023-02-24
184.92999267578125,2023-02-27
185.47000122070312,2023-02-28
184.1199951171875,2023-03-01
188.1699981689453,2023-03-02
191.5500030517578,2023-03-03
188.82000732421875,2023-03-06
186.63999938964844,2023-03-07
183.49000549316406,2023-03-08
181.47000122070312,2023-03-09
178.27000427246094,2023-03-10
181.25,2023-03-13
183.41000366210938,2023-03-14
184.36000061035156,2023-03-15
191.72000122070312,2023-03-16
188.77000427246094,2023-03-17
190.63999938964844,2023-03-20
190.6999969482422,2023-03-21
184.2899932861328,2023-03-22
188.0399932861328,2023-03-23
190.42999267578125,2023-03-24
188.14999389648438,2023-03-27
189.67999267578125,2023-03-28
198.25,2023-03-29
200.0500030517578,2023-03-30
206.5399932861328,2023-03-31
204.3699951171875,2023-04-03
202.60000610351562,2023-04-04
197.8699951171875,2023-04-05
196.80999755859375,2023-04-06
196.94000244140625,2023-04-10
195.97999572753906,2023-04-11
191.74000549316406,2023-04-12
194.85000610351562,2023-04-13
194.0399932861328,2023-04-14
195.6199951171875,2023-04-17
193.5399932861328,2023-04-18
192.02999877929688,2023-04-19
191.0500030517578,2023-04-20
190.99000549316406,2023-04-21
189.08999633789062,2023-04-24
182.8800048828125,2023-04-25
187.16000366210938,2023-04-26
187.1300048828125,2023-04-27
186.13999938964844,2023-04-28
186.33999633789062,2023-05-01
183.1300048828125,2023-05-02
183.32000732421875,2023-05-03
181.9199981689453,2023-05-04
181.47999572753906,2023-05-05
179.60000610351562,2023-05-08
178.42999267578125,2023-05-09
179.39999389648438,2023-05-10
178.32000732421875,2023-05-11
182.75999450683594,2023-05-12
185.4600067138672,2023-05-15
185.30999755859375,2023-05-16
188.22000122070312,2023-05-17
195.75,2023-05-18
195.7100067138672,2023-05-19
196.41000366210938,2023-05-22
192.8699951171875,2023-05-23
196.19000244140625,2023-05-24
196.41000366210938,2023-05-25
216.07000732421875,2023-05-26
209.0800018310547,2023-05-30
211.99000549316406,2023-05-31
215.30999755859375,2023-06-01
213.5,2023-06-02
213.47999572753906,2023-06-05
215.0,2023-06-06
203.44000244140625,2023-06-07
204.49000549316406,2023-06-08
204.3800048828125,2023-06-09
209.64999389648438,2023-06-12
214.05999755859375,2023-06-13
217.30999755859375,2023-06-14
224.30999755859375,2023-06-15
222.39999389648438,2023-06-16
223.74000549316406,2023-06-20
219.8300018310547,2023-06-21
221.0,2023-06-22
222.25,2023-06-23
219.94000244140625,2023-06-26
224.22000122070312,2023-06-27
222.9600067138672,2023-06-28
227.1199951171875,2023-06-29
225.88999938964844,2023-06-30
224.58999633789062,2023-07-03
222.60000610351562,2023-07-05
219.3000030517578,2023-07-06
218.72999572753906,2023-07-07
222.39999389648438,2023-07-10
221.7100067138672,2023-07-11
219.0800018310547,2023-07-12
219.77999877929688,2023-07-13
223.91000366210938,2023-07-14
228.25,2023-07-17
228.35000610351562,2023-07-18
231.67999267578125,2023-07-19
222.32000732421875,2023-07-20
225.0500030517578,2023-07-21
223.1199951171875,2023-07-24
227.39999389648438,2023-07-25
230.0500030517578,2023-07-26
229.8000030517578,2023-07-27
235.0,2023-07-28
237.1300048828125,2023-07-31
239.8000030517578,2023-08-01
229.22000122070312,2023-08-02
229.33999633789062,2023-08-03
230.1199951171875,2023-08-04
233.5500030517578,2023-08-07
227.5399932861328,2023-08-08
225.55999755859375,2023-08-09
227.8699951171875,2023-08-10
226.4600067138672,2023-08-11
228.11000061035156,2023-08-14
230.88999938964844,2023-08-15
230.41000366210938,2023-08-16
224.05999755859375,2023-08-17
224.4199981689453,2023-08-18
227.22999572753906,2023-08-21
226.25999450683594,2023-08-22
230.22000122070312,2023-08-23
224.8699951171875,2023-08-24
236.97000122070312,2023-08-25
236.3000030517578,2023-08-28
241.6699981689453,2023-08-29
243.13999938964844,2023-08-30
244.5,2023-08-31
248.49000549316406,2023-09-01
247.2100067138672,2023-09-05
248.41000366210938,2023-09-06
250.47000122070312,2023-09-07
250.6300048828125,2023-09-08
252.2100067138672,2023-09-11
247.72999572753906,2023-09-12
245.19000244140625,2023-09-13
245.0800018310547,2023-09-14
240.86000061035156,2023-09-15
244.3300018310547,2023-09-18
243.10000610351562,2023-09-19
237.8000030517578,2023-09-20
230.1699981689453,2023-09-21
230.82000732421875,2023-09-22
231.58999633789062,2023-09-25
229.24000549316406,2023-09-26
230.80999755859375,2023-09-27
211.22000122070312,2023-09-28
214.85000610351562,2023-09-29
213.66000366210938,2023-10-02
207.3000030517578,2023-10-03
209.3699951171875,2023-10-04
205.13999938964844,2023-10-05
213.6300048828125,2023-10-06
217.75,2023-10-09
220.9199981689453,2023-10-10
222.0,2023-10-11
215.75,2023-10-12
214.88999938964844,2023-10-13
215.6199951171875,2023-10-16
218.07000732421875,2023-10-17
214.61000061035156,2023-10-18
213.25999450683594,2023-10-19
211.16000366210938,2023-10-20
209.5800018310547,2023-10-23
212.3699951171875,2023-10-24
207.2100067138672,2023-10-25
205.97999572753906,2023-10-26
206.00999450683594,2023-10-27
207.1999969482422,2023-10-30
211.7100067138672,2023-10-31
211.4600067138672,2023-11-01
212.9199981689453,2023-11-02
218.41000366210938,2023-11-03
218.38999938964844,2023-11-06
221.4499969482422,2023-11-07
222.60000610351562,2023-11-08
225.4499969482422,2023-11-09
230.00999450683594,2023-11-10
226.3000030517578,2023-11-13
232.4199981689453,2023-11-14
231.50999450683594,2023-11-15
231.9499969482422,2023-11-16
231.66000366210938,2023-11-17
237.02000427246094,2023-11-20
236.67999267578125,2023-11-21
234.25999450683594,2023-11-22
236.61000061035156,2023-11-24
235.8300018310547,2023-11-27
237.3300018310547,2023-11-28
263.489990234375,2023-11-29
270.7200012207031,2023-11-30
272.9200134277344,2023-12-01
269.2200012207031,2023-12-04
267.760009765625,2023-12-05
267.32000732421875,2023-12-06
272.3800048828125,2023-12-07
273.4100036621094,2023-12-08
276.1099853515625,2023-12-11
276.75,2023-12-12
278.67999267578125,2023-12-13
270.7799987792969,2023-12-14
272.70001220703125,2023-12-15
272.75,2023-12-18
273.9800109863281,2023-12-19
270.1499938964844,2023-12-20
272.8999938964844,2023-12-21
272.57000732421875,2023-12-22
273.9700012207031,2023-12-26
273.70001220703125,2023-12-27
276.0799865722656,2023-12-28
276.05999755859375,2023-12-29
268.2799987792969,2024-01-02
268.4100036621094,2024-01-03
267.0799865722656,2024-01-04
265.79998779296875,2024-01-05
272.94000244140625,2024-01-08
275.82000732421875,2024-01-09
276.80999755859375,2024-01-10
278.9700012207031,2024-01-11
283.239990234375,2024-01-12
280.8900146484375,2024-01-16
281.32000732421875,2024-01-17
285.67999267578125,2024-01-18
289.989990234375,2024-01-19
289.8800048828125,2024-01-22
291.32000732421875,2024-01-23
295.5,2024-01-24
292.3599853515625,2024-01-25
288.6300048828125,2024-01-26
296.7300109863281,2024-01-29
294.8599853515625,2024-01-30
291.07000732421875,2024-01-31
294.0,2024-02-01
294.739990234375,2024-02-02
291.7300109863281,2024-02-05
