RSG,Date
24.009180068969727,2011-05-02
24.03175926208496,2011-05-03
23.94144630432129,2011-05-04
23.775867462158203,2011-05-05
24.00166130065918,2011-05-06
24.016706466674805,2011-05-09
24.09197998046875,2011-05-10
24.1898136138916,2011-05-11
24.445714950561523,2011-05-12
24.35540199279785,2011-05-13
24.31023597717285,2011-05-16
24.31777000427246,2011-05-17
24.769351959228516,2011-05-18
24.79193115234375,2011-05-19
24.197341918945312,2011-05-20
24.009180068969727,2011-05-23
23.813491821289062,2011-05-24
23.640384674072266,2011-05-25
23.655447006225586,2011-05-26
23.73823356628418,2011-05-27
23.723180770874023,2011-05-31
23.474809646606445,2011-06-01
23.42965316772461,2011-06-02
23.038280487060547,2011-06-03
22.887746810913086,2011-06-06
22.699594497680664,2011-06-07
22.707115173339844,2011-06-08
22.72216796875,2011-06-09
22.481332778930664,2011-06-10
22.654438018798828,2011-06-13
22.827545166015625,2011-06-14
22.503904342651367,2011-06-15
22.797433853149414,2011-06-16
22.92537498474121,2011-06-17
23.21138572692871,2011-06-20
23.354389190673828,2011-06-21
23.42212677001953,2011-06-22
23.407073974609375,2011-06-23
22.94796371459961,2011-06-24
23.060855865478516,2011-06-27
23.21138572692871,2011-06-28
23.37047004699707,2011-06-29
23.37047004699707,2011-06-30
23.567434310913086,2011-07-01
23.57501792907715,2011-07-05
23.734102249145508,2011-07-06
23.97652244567871,2011-07-07
23.696224212646484,2011-07-08
23.294721603393555,2011-07-11
22.82503890991211,2011-07-12
22.794727325439453,2011-07-13
22.4765625,2011-07-14
22.46141242980957,2011-07-15
22.20384407043457,2011-07-18
22.703826904296875,2011-07-19
22.779579162597656,2011-07-20
23.241689682006836,2011-07-21
22.93109893798828,2011-07-22
22.82503890991211,2011-07-25
22.582622528076172,2011-07-26
22.37051010131836,2011-07-27
21.77961540222168,2011-07-28
21.991731643676758,2011-07-29
21.78719139099121,2011-08-01
21.24933624267578,2011-08-02
21.06751251220703,2011-08-03
20.317543029785156,2011-08-04
20.325111389160156,2011-08-05
18.75698471069336,2011-08-08
19.87816047668457,2011-08-09
19.21151351928711,2011-08-10
19.946338653564453,2011-08-11
20.38572120666504,2011-08-12
21.264476776123047,2011-08-15
21.143266677856445,2011-08-16
21.340240478515625,2011-08-17
20.779647827148438,2011-08-18
20.832677841186523,2011-08-19
21.27205467224121,2011-08-22
21.908397674560547,2011-08-23
22.4765625,2011-08-24
22.241724014282227,2011-08-25
22.484132766723633,2011-08-26
23.105331420898438,2011-08-29
23.03714942932129,2011-08-30
22.9992733001709,2011-08-31
22.726552963256836,2011-09-01
21.96900177001953,2011-09-02
21.855371475219727,2011-09-06
22.2114200592041,2011-09-07
21.991731643676758,2011-09-08
21.385684967041016,2011-09-09
21.41598892211914,2011-09-12
21.597808837890625,2011-09-13
21.855371475219727,2011-09-14
21.984153747558594,2011-09-15
21.847795486450195,2011-09-16
21.325082778930664,2011-09-19
21.52962303161621,2011-09-20
20.61298179626465,2011-09-21
20.416025161743164,2011-09-22
21.0523624420166,2011-09-23
21.4462890625,2011-09-26
21.75688934326172,2011-09-27
21.30236053466797,2011-09-28
21.45506477355957,2011-09-29
21.424524307250977,2011-09-30
20.577009201049805,2011-10-03
20.882421493530273,2011-10-04
21.157289505004883,2011-10-05
21.46269989013672,2011-10-06
21.43979263305664,2011-10-07
22.027708053588867,2011-10-10
21.64594078063965,2011-10-11
21.943723678588867,2011-10-12
21.64594078063965,2011-10-13
22.149866104125977,2011-10-14
21.821550369262695,2011-10-17
21.836824417114258,2011-10-18
21.65357208251953,2011-10-19
21.66884994506836,2011-10-20
22.12696647644043,2011-10-21
22.516359329223633,2011-10-24
22.47818374633789,2011-10-25
22.348390579223633,2011-10-26
22.539270401000977,2011-10-27
22.12696647644043,2011-10-28
21.72993278503418,2011-10-31
21.073299407958984,2011-11-01
21.218368530273438,2011-11-02
21.6383056640625,2011-11-03
21.516143798828125,2011-11-04
21.14201545715332,2011-11-07
21.332895278930664,2011-11-08
20.760255813598633,2011-11-09
20.72970962524414,2011-11-10
21.164920806884766,2011-11-11
20.813695907592773,2011-11-14
20.790794372558594,2011-11-15
20.577009201049805,2011-11-16
20.332672119140625,2011-11-17
20.43193817138672,2011-11-18
19.966176986694336,2011-11-21
20.034902572631836,2011-11-22
19.760032653808594,2011-11-23
19.714223861694336,2011-11-25
20.317407608032227,2011-11-28
20.470115661621094,2011-11-29
20.958772659301758,2011-11-30
20.882421493530273,2011-12-01
20.447206497192383,2011-12-02
20.638090133666992,2011-12-05
20.72970962524414,2011-12-06
20.882421493530273,2011-12-07
20.45484733581543,2011-12-08
20.92059326171875,2011-12-09
20.798431396484375,2011-12-12
20.561737060546875,2011-12-13
20.515926361083984,2011-12-14
20.439573287963867,2011-12-15
20.20288848876953,2011-12-16
20.172340393066406,2011-12-19
20.53883171081543,2011-12-20
20.577009201049805,2011-12-21
20.95113754272461,2011-12-22
21.279451370239258,2011-12-23
21.4703369140625,2011-12-27
21.187828063964844,2011-12-28
21.241703033447266,2011-12-29
21.203224182128906,2011-12-30
21.203224182128906,2012-01-03
21.08778190612793,2012-01-04
21.241703033447266,2012-01-05
21.42641258239746,2012-01-06
21.349451065063477,2012-01-09
21.380237579345703,2012-01-10
21.010812759399414,2012-01-11
21.680381774902344,2012-01-12
21.34174919128418,2012-01-13
21.172435760498047,2012-01-17
21.28787612915039,2012-01-18
21.51876449584961,2012-01-19
21.62651824951172,2012-01-20
21.842008590698242,2012-01-23
21.81892204284668,2012-01-24
21.980546951293945,2012-01-25
22.080595016479492,2012-01-26
22.28069496154785,2012-01-27
22.373050689697266,2012-01-30
22.534679412841797,2012-01-31
23.096500396728516,2012-02-01
22.819438934326172,2012-02-02
23.119590759277344,2012-02-03
23.073413848876953,2012-02-06
22.87331771850586,2012-02-07
23.05801773071289,2012-02-08
23.158065795898438,2012-02-09
23.204248428344727,2012-02-10
23.43514060974121,2012-02-13
23.211946487426758,2012-02-14
22.934879302978516,2012-02-15
22.8502197265625,2012-02-16
22.78095245361328,2012-02-17
22.881006240844727,2012-02-21
22.911792755126953,2012-02-22
22.96567153930664,2012-02-23
22.96567153930664,2012-02-24
22.934879302978516,2012-02-27
22.796340942382812,2012-02-28
22.957975387573242,2012-02-29
23.03493309020996,2012-03-01
22.950273513793945,2012-03-02
22.97336196899414,2012-03-05
22.77326202392578,2012-03-06
22.71938133239746,2012-03-07
23.104202270507812,2012-03-08
23.512100219726562,2012-03-09
23.51980209350586,2012-03-12
23.627548217773438,2012-03-13
23.573673248291016,2012-03-14
23.504405975341797,2012-03-15
23.473623275756836,2012-03-16
23.542890548706055,2012-03-19
23.350481033325195,2012-03-20
23.319690704345703,2012-03-21
23.365869522094727,2012-03-22
23.273515701293945,2012-03-23
23.4890193939209,2012-03-26
23.558279037475586,2012-03-27
23.46591567993164,2012-03-28
23.481428146362305,2012-03-29
23.690736770629883,2012-03-30
23.93880271911621,2012-04-02
23.799272537231445,2012-04-03
23.60546875,2012-04-04
23.838031768798828,2012-04-05
23.760499954223633,2012-04-09
23.334135055541992,2012-04-10
23.6364688873291,2012-04-11
23.946556091308594,2012-04-12
23.861276626586914,2012-04-13
23.822526931762695,2012-04-16
24.00082015991211,2012-04-17
24.016332626342773,2012-04-18
23.89229393005371,2012-04-19
24.039587020874023,2012-04-20
23.85353660583496,2012-04-23
23.85353660583496,2012-04-24
24.062841415405273,2012-04-25
24.140363693237305,2012-04-26
20.938705444335938,2012-04-27
21.21778106689453,2012-04-30
21.33407211303711,2012-05-01
21.1867733001709,2012-05-02
21.054994583129883,2012-05-03
20.83793067932129,2012-05-04
20.85343360900879,2012-05-07
20.791414260864258,2012-05-08
20.53559684753418,2012-05-09
20.9542179107666,2012-05-10
20.713891983032227,2012-05-11
19.94642448425293,2012-05-14
19.899913787841797,2012-05-15
20.132474899291992,2012-05-16
20.07820701599121,2012-05-17
20.147985458374023,2012-05-18
20.473573684692383,2012-05-21
20.644121170043945,2012-05-22
20.861181259155273,2012-05-23
20.667377471923828,2012-05-24
20.783658981323242,2012-05-25
20.752653121948242,2012-05-29
20.35729217529297,2012-05-30
20.434814453125,2012-05-31
20.194490432739258,2012-06-01
20.023942947387695,2012-06-04
19.954174041748047,2012-06-05
20.279762268066406,2012-06-06
20.202251434326172,2012-06-07
20.38054656982422,2012-06-08
20.101470947265625,2012-06-11
19.884401321411133,2012-06-12
19.96967887878418,2012-06-13
20.039453506469727,2012-06-14
19.98518943786621,2012-06-15
20.05495262145996,2012-06-18
20.318523406982422,2012-06-19
20.272016525268555,2012-06-20
19.96967887878418,2012-06-21
19.83013916015625,2012-06-22
19.682851791381836,2012-06-25
19.7603702545166,2012-06-26
19.837890625,2012-06-27
19.876989364624023,2012-06-28
20.690210342407227,2012-06-29
20.43999481201172,2012-07-02
20.408710479736328,2012-07-03
20.346153259277344,2012-07-05
20.213228225708008,2012-07-06
20.307064056396484,2012-07-09
20.63547706604004,2012-07-10
20.70585060119629,2012-07-11
20.760583877563477,2012-07-12
21.01081085205078,2012-07-13
20.9482479095459,2012-07-16
21.112459182739258,2012-07-17
21.261028289794922,2012-07-18
21.519073486328125,2012-07-19
21.28449058532715,2012-07-20
21.206289291381836,2012-07-23
21.190654754638672,2012-07-24
21.206289291381836,2012-07-25
21.28449058532715,2012-07-26
22.027332305908203,2012-07-27
22.332294464111328,2012-07-30
22.621606826782227,2012-07-31
22.387027740478516,2012-08-01
22.128984451293945,2012-08-02
22.46522331237793,2012-08-03
22.621606826782227,2012-08-06
22.551240921020508,2012-08-07
22.504316329956055,2012-08-08
22.51213836669922,2012-08-09
22.551240921020508,2012-08-10
22.457395553588867,2012-08-13
22.418306350708008,2012-08-14
22.46522331237793,2012-08-15
22.5981502532959,2012-08-16
22.527772903442383,2012-08-17
22.08989143371582,2012-08-20
21.964773178100586,2012-08-21
21.972593307495117,2012-08-22
21.76929473876953,2012-08-23
21.76929473876953,2012-08-24
21.667634963989258,2012-08-27
21.667634963989258,2012-08-28
21.581628799438477,2012-08-29
21.605085372924805,2012-08-30
21.620725631713867,2012-08-31
21.4956111907959,2012-09-04
21.503435134887695,2012-09-05
21.9100399017334,2012-09-06
22.19154167175293,2012-09-07
22.058610916137695,2012-09-10
22.066431045532227,2012-09-11
22.082067489624023,2012-09-12
22.551240921020508,2012-09-13
22.37138557434082,2012-09-14
22.269739151000977,2012-09-17
22.410478591918945,2012-09-18
22.301015853881836,2012-09-19
22.066431045532227,2012-09-20
21.902225494384766,2012-09-21
21.886587142944336,2012-09-24
21.659812927246094,2012-09-25
21.401779174804688,2012-09-26
21.55557632446289,2012-09-27
21.697546005249023,2012-09-28
21.524032592773438,2012-10-01
21.61078643798828,2012-10-02
21.673887252807617,2012-10-03
21.784305572509766,2012-10-04
21.973600387573242,2012-10-05
22.013032913208008,2012-10-08
21.80008316040039,2012-10-09
21.736984252929688,2012-10-10
21.815853118896484,2012-10-11
21.926273345947266,2012-10-12
22.107681274414062,2012-10-15
22.036697387695312,2012-10-16
22.431053161621094,2012-10-17
22.57302474975586,2012-10-18
22.3521785736084,2012-10-19
22.36795425415039,2012-10-22
22.30486488342285,2012-10-23
22.139230728149414,2012-10-24
22.47049903869629,2012-10-25
22.25753402709961,2012-10-26
22.36006736755371,2012-10-31
22.328519821166992,2012-11-01
20.88517189025879,2012-11-02
21.1769962310791,2012-11-05
21.326845169067383,2012-11-06
21.216428756713867,2012-11-07
21.169111251831055,2012-11-08
21.098125457763672,2012-11-09
21.098125457763672,2012-11-12
21.08234405517578,2012-11-13
20.932483673095703,2012-11-14
20.995590209960938,2012-11-15
21.303192138671875,2012-11-16
21.547693252563477,2012-11-19
21.673887252807617,2012-11-20
21.807971954345703,2012-11-21
22.02880859375,2012-11-23
22.162883758544922,2012-11-26
22.139230728149414,2012-11-27
22.281198501586914,2012-11-28
22.2733097076416,2012-11-29
22.454710006713867,2012-11-30
22.407386779785156,2012-12-03
22.549358367919922,2012-12-04
22.975261688232422,2012-12-05
22.959487915039062,2012-12-06
22.951595306396484,2012-12-07
22.896394729614258,2012-12-10
22.762311935424805,2012-12-11
22.801748275756836,2012-12-12
22.975261688232422,2012-12-13
22.975261688232422,2012-12-14
23.09357452392578,2012-12-17
23.45638084411621,2012-12-18
23.629899978637695,2012-12-19
23.598344802856445,2012-12-20
23.495813369750977,2012-12-21
23.45638084411621,2012-12-24
23.314414978027344,2012-12-26
23.274978637695312,2012-12-27
23.06429100036621,2012-12-28
23.318700790405273,2012-12-31
23.47771453857422,2013-01-02
23.63672637939453,2013-01-03
23.74007797241211,2013-01-04
23.6287784576416,2013-01-07
23.676475524902344,2013-01-08
23.85138511657715,2013-01-09
24.002445220947266,2013-01-10
24.002445220947266,2013-01-11
24.042198181152344,2013-01-14
24.09784698486328,2013-01-15
24.050146102905273,2013-01-16
24.161457061767578,2013-01-17
24.328407287597656,2013-01-18
24.543081283569336,2013-01-22
24.543081283569336,2013-01-23
24.48741340637207,2013-01-24
24.733888626098633,2013-01-25
25.266571044921875,2013-01-28
25.298364639282227,2013-01-29
25.07575798034668,2013-01-30
25.35403060913086,2013-01-31
25.298364639282227,2013-02-01
24.948545455932617,2013-02-04
24.956501007080078,2013-02-05
25.083709716796875,2013-02-06
25.31427574157715,2013-02-07
24.741838455200195,2013-02-08
24.861099243164062,2013-02-11
24.797487258911133,2013-02-12
24.821346282958984,2013-02-13
24.88494873046875,2013-02-14
24.89289093017578,2013-02-15
24.781585693359375,2013-02-19
24.797487258911133,2013-02-20
24.622581481933594,2013-02-21
24.916751861572266,2013-02-22
24.60668182373047,2013-02-25
24.56693458557129,2013-02-26
24.88494873046875,2013-02-27
24.996252059936523,2013-02-28
24.717979431152344,2013-03-01
24.805442810058594,2013-03-04
24.869041442871094,2013-03-05
24.6782283782959,2013-03-06
24.543081283569336,2013-03-07
24.88494873046875,2013-03-08
25.21886444091797,2013-03-11
25.07575798034668,2013-03-12
25.338117599487305,2013-03-13
25.361974716186523,2013-03-14
25.417633056640625,2013-03-15
25.49713134765625,2013-03-18
25.520984649658203,2013-03-19
25.839000701904297,2013-03-20
25.823097229003906,2013-03-21
25.958253860473633,2013-03-22
25.95030975341797,2013-03-25
25.910560607910156,2013-03-26
26.07472801208496,2013-03-27
26.42708396911621,2013-03-28
26.01066017150879,2013-04-01
26.10675811767578,2013-04-02
25.898544311523438,2013-04-03
26.026668548583984,2013-04-04
25.930578231811523,2013-04-05
26.018667221069336,2013-04-08
26.186838150024414,2013-04-09
26.715373992919922,2013-04-10
27.019691467285156,2013-04-11
26.843515396118164,2013-04-12
26.26692008972168,2013-04-15
26.47513771057129,2013-04-16
25.97062110900879,2013-04-17
25.834476470947266,2013-04-18
26.170822143554688,2013-04-19
26.05069923400879,2013-04-22
26.274925231933594,2013-04-23
26.595256805419922,2013-04-24
26.62729263305664,2013-04-25
27.476160049438477,2013-04-26
26.963634490966797,2013-04-29
27.291963577270508,2013-04-30
27.30799102783203,2013-05-01
27.324012756347656,2013-05-02
27.612293243408203,2013-05-03
27.76445198059082,2013-05-06
28.012706756591797,2013-05-07
27.89258575439453,2013-05-08
27.676368713378906,2013-05-09
27.187862396240234,2013-05-10
27.059728622436523,2013-05-13
27.147823333740234,2013-05-14
27.556243896484375,2013-05-15
27.660356521606445,2013-05-16
27.940635681152344,2013-05-17
27.996700286865234,2013-05-20
28.100801467895508,2013-05-21
27.668352127075195,2013-05-22
27.796493530273438,2013-05-23
27.72442054748535,2013-05-24
27.748443603515625,2013-05-28
27.275959014892578,2013-05-29
27.748443603515625,2013-05-30
27.30799102783203,2013-05-31
27.52420997619629,2013-06-03
27.348026275634766,2013-06-04
27.083765029907227,2013-06-05
26.95562171936035,2013-06-06
27.16384506225586,2013-06-07
27.003679275512695,2013-06-10
27.003679275512695,2013-06-11
26.899564743041992,2013-06-12
27.211883544921875,2013-06-13
27.275959014892578,2013-06-14
27.364042282104492,2013-06-17
27.828521728515625,2013-06-18
27.30799102783203,2013-06-19
26.739398956298828,2013-06-20
26.787450790405273,2013-06-21
26.226882934570312,2013-06-24
26.811481475830078,2013-06-25
27.25191879272461,2013-06-26
27.37691879272461,2013-06-27
27.368852615356445,2013-06-28
27.530126571655273,2013-07-01
27.247905731201172,2013-07-02
27.183385848999023,2013-07-03
27.53820037841797,2013-07-05
27.63496971130371,2013-07-08
28.046222686767578,2013-07-09
27.99784278869629,2013-07-10
28.489744186401367,2013-07-11
28.433286666870117,2013-07-12
28.473615646362305,2013-07-15
28.33652687072754,2013-07-16
28.32846450805664,2013-07-17
28.57843017578125,2013-07-18
28.465532302856445,2013-07-19
28.32846450805664,2013-07-22
28.223621368408203,2013-07-23
28.312334060668945,2013-07-24
28.33652687072754,2013-07-25
27.63496971130371,2013-07-26
27.25595474243164,2013-07-29
27.562393188476562,2013-07-30
27.344661712646484,2013-07-31
27.74785614013672,2013-08-01
27.852697372436523,2013-08-02
27.86075210571289,2013-08-05
27.76398277282715,2013-08-06
27.772048950195312,2013-08-07
28.167184829711914,2013-08-08
28.086536407470703,2013-08-09
28.013967514038086,2013-08-12
28.134920120239258,2013-08-13
28.0946044921875,2013-08-14
27.21564292907715,2013-08-15
27.00598907470703,2013-08-16
26.901151657104492,2013-08-19
27.1350040435791,2013-08-20
26.901151657104492,2013-08-21
27.06243133544922,2013-08-22
27.23983383178711,2013-08-23
27.296279907226562,2013-08-26
26.852767944335938,2013-08-27
26.80437660217285,2013-08-28
26.570528030395508,2013-08-29
26.215715408325195,2013-08-30
25.933483123779297,2013-09-03
26.175397872924805,2013-09-04
26.110891342163086,2013-09-05
25.941553115844727,2013-09-06
26.199596405029297,2013-09-09
26.393123626708984,2013-09-10
26.76405906677246,2013-09-11
26.812450408935547,2013-09-12
26.610851287841797,2013-09-13
26.989850997924805,2013-09-16
26.893081665039062,2013-09-17
27.360790252685547,2013-09-18
27.457557678222656,2013-09-19
27.562393188476562,2013-09-20
27.47368621826172,2013-09-23
27.530126571655273,2013-09-24
27.38498306274414,2013-09-25
27.481752395629883,2013-09-26
27.42487144470215,2013-09-27
27.10796546936035,2013-09-30
27.254228591918945,2013-10-01
27.042953491210938,2013-10-02
26.677284240722656,2013-10-03
26.839807510375977,2013-10-04
26.758546829223633,2013-10-07
26.52289581298828,2013-10-08
26.30350112915039,2013-10-09
26.514774322509766,2013-10-10
26.856056213378906,2013-10-11
26.969812393188477,2013-10-14
26.807300567626953,2013-10-15
26.937318801879883,2013-10-16
26.937318801879883,2013-10-17
26.91293716430664,2013-10-18
27.01857566833496,2013-10-21
27.384246826171875,2013-10-22
27.376113891601562,2013-10-23
27.286725997924805,2013-10-24
27.416744232177734,2013-10-25
27.392366409301758,2013-10-28
27.498004913330078,2013-10-29
27.099828720092773,2013-10-30
27.19734001159668,2013-10-31
27.9043025970459,2013-11-01
27.741775512695312,2013-11-04
27.733654022216797,2013-11-05
27.855541229248047,2013-11-06
27.709274291992188,2013-11-07
27.888046264648438,2013-11-08
27.709274291992188,2013-11-11
27.717397689819336,2013-11-12
28.123699188232422,2013-11-13
28.432477951049805,2013-11-14
28.529987335205078,2013-11-15
28.562496185302734,2013-11-18
28.440595626831055,2013-11-19
28.3918514251709,2013-11-20
28.221208572387695,2013-11-21
28.456863403320312,2013-11-22
28.310590744018555,2013-11-25
28.3918514251709,2013-11-26
28.294336318969727,2013-11-27
28.367473602294922,2013-11-29
28.3918514251709,2013-12-02
28.123699188232422,2013-12-03
28.042442321777344,2013-12-04
28.009931564331055,2013-12-05
28.35935401916504,2013-12-06
28.066818237304688,2013-12-09
28.058683395385742,2013-12-10
27.55488395690918,2013-12-11
27.408618927001953,2013-12-12
27.579261779785156,2013-12-13
27.530508041381836,2013-12-16
27.034828186035156,2013-12-17
26.799177169799805,2013-12-18
26.815425872802734,2013-12-19
27.051074981689453,2013-12-20
27.099828720092773,2013-12-23
27.376113891601562,2013-12-24
27.359861373901367,2013-12-26
27.286725997924805,2013-12-27
27.262161254882812,2013-12-30
27.188453674316406,2013-12-31
26.991910934448242,2014-01-02
27.0082950592041,2014-01-03
26.877267837524414,2014-01-06
26.770803451538086,2014-01-07
26.59064292907715,2014-01-08
26.500558853149414,2014-01-09
26.54969596862793,2014-01-10
26.238500595092773,2014-01-13
26.39409065246582,2014-01-14
26.39409065246582,2014-01-15
26.295827865600586,2014-01-16
26.410470962524414,2014-01-17
26.426851272583008,2014-01-21
26.49236488342285,2014-01-22
26.39409065246582,2014-01-23
25.99281883239746,2014-01-24
26.279447555541992,2014-01-27
26.328580856323242,2014-01-28
26.189367294311523,2014-01-29
26.37771224975586,2014-01-30
26.230314254760742,2014-01-31
25.83722496032715,2014-02-03
25.820844650268555,2014-02-04
25.83722496032715,2014-02-05
26.099281311035156,2014-02-06
27.35224723815918,2014-02-07
27.131134033203125,2014-02-10
27.450515747070312,2014-02-11
27.4914608001709,2014-02-12
27.892744064331055,2014-02-13
28.17118263244629,2014-02-14
27.70439338684082,2014-02-18
27.62249755859375,2014-02-19
27.630678176879883,2014-02-20
27.647062301635742,2014-02-21
27.647062301635742,2014-02-24
27.57335090637207,2014-02-25
27.4914608001709,2014-02-26
27.376811981201172,2014-02-27
27.933687210083008,2014-02-28
27.876361846923828,2014-03-03
28.097471237182617,2014-03-04
27.958250045776367,2014-03-05
27.974632263183594,2014-03-06
28.040145874023438,2014-03-07
28.023767471313477,2014-03-10
27.85179901123047,2014-03-11
27.72895622253418,2014-03-12
27.54878807067871,2014-03-13
27.294921875,2014-03-14
27.62249755859375,2014-03-17
27.933687210083008,2014-03-18
28.01557731628418,2014-03-19
27.974632263183594,2014-03-20
27.868167877197266,2014-03-21
27.72895622253418,2014-03-24
27.72895622253418,2014-03-25
27.589731216430664,2014-03-26
27.745328903198242,2014-03-27
27.77833366394043,2014-03-28
28.19097328186035,2014-03-31
28.256994247436523,2014-04-01
28.4303035736084,2014-04-02
28.463308334350586,2014-04-03
28.488075256347656,2014-04-04
28.339521408081055,2014-04-07
28.545839309692383,2014-04-08
28.743896484375,2014-04-09
28.455055236816406,2014-04-10
28.11669921875,2014-04-11
28.339521408081055,2014-04-14
28.372528076171875,2014-04-15
28.76865577697754,2014-04-16
28.44681167602539,2014-04-17
28.5128231048584,2014-04-21
28.628360748291016,2014-04-22
28.76865577697754,2014-04-23
28.677885055541992,2014-04-24
28.38904571533203,2014-04-25
28.686128616333008,2014-04-28
28.85118865966797,2014-04-29
28.958467483520508,2014-04-30
28.908945083618164,2014-05-01
28.818166732788086,2014-05-02
28.85118865966797,2014-05-05
28.826427459716797,2014-05-06
29.007986068725586,2014-05-07
28.933717727661133,2014-05-08
28.91720199584961,2014-05-09
29.04924201965332,2014-05-12
29.065744400024414,2014-05-13
28.875944137573242,2014-05-14
28.545839309692383,2014-05-15
28.719135284423828,2014-05-16
28.776912689208984,2014-05-19
28.545839309692383,2014-05-20
28.710887908935547,2014-05-21
28.76865577697754,2014-05-22
28.80992317199707,2014-05-23
28.9749755859375,2014-05-27
29.03273582458496,2014-05-28
29.19779396057129,2014-05-29
29.214296340942383,2014-05-30
29.263805389404297,2014-06-02
29.263805389404297,2014-06-03
29.230792999267578,2014-06-04
29.470123291015625,2014-06-05
29.70945930480957,2014-06-06
29.9982967376709,2014-06-09
30.221128463745117,2014-06-10
30.262380599975586,2014-06-11
30.270639419555664,2014-06-12
30.295387268066406,2014-06-13
30.262380599975586,2014-06-16
30.47694969177246,2014-06-17
30.666759490966797,2014-06-18
30.83181381225586,2014-06-19
31.013370513916016,2014-06-20
30.864826202392578,2014-06-23
30.83181381225586,2014-06-24
31.07114028930664,2014-06-25
31.137157440185547,2014-06-26
31.68561363220215,2014-06-27
31.55265235900879,2014-06-30
31.693927764892578,2014-07-01
31.427997589111328,2014-07-02
31.511098861694336,2014-07-03
31.5194149017334,2014-07-07
31.369827270507812,2014-07-08
31.012500762939453,2014-07-09
30.813074111938477,2014-07-10
30.746597290039062,2014-07-11
30.763219833374023,2014-07-14
30.77152442932129,2014-07-15
30.979272842407227,2014-07-16
30.605323791503906,2014-07-17
30.77152442932129,2014-07-18
30.90448570251465,2014-07-21
30.887874603271484,2014-07-22
30.779842376708984,2014-07-23
30.78815269470215,2014-07-24
31.054058074951172,2014-07-25
30.979272842407227,2014-07-28
31.34490394592285,2014-07-29
31.53602409362793,2014-07-30
31.5194149017334,2014-07-31
31.394758224487305,2014-08-01
31.5028018951416,2014-08-04
31.53602409362793,2014-08-05
31.635757446289062,2014-08-06
31.793636322021484,2014-08-07
32.16758728027344,2014-08-08
31.976449966430664,2014-08-11
32.11772537231445,2014-08-12
32.292232513427734,2014-08-13
32.383644104003906,2014-08-14
32.46674728393555,2014-08-15
32.43350601196289,2014-08-18
32.624637603759766,2014-08-19
32.82407760620117,2014-08-20
32.86562728881836,2014-08-21
32.69110870361328,2014-08-22
32.66617965698242,2014-08-25
32.716033935546875,2014-08-26
32.749271392822266,2014-08-27
32.6163215637207,2014-08-28
32.68280792236328,2014-08-29
32.54983901977539,2014-09-02
32.52490997314453,2014-09-03
32.50829315185547,2014-09-04
32.58307647705078,2014-09-05
32.591392517089844,2014-09-08
32.591392517089844,2014-09-09
32.63294219970703,2014-09-10
32.55815887451172,2014-09-11
32.53322982788086,2014-09-12
32.54983901977539,2014-09-15
32.782527923583984,2014-09-16
32.6163215637207,2014-09-17
32.591392517089844,2014-09-18
32.59969711303711,2014-09-19
32.475059509277344,2014-09-22
32.50829315185547,2014-09-23
32.70773696899414,2014-09-24
32.48335647583008,2014-09-25
32.41688537597656,2014-09-26
32.47547149658203,2014-09-29
32.65961456298828,2014-09-30
31.713794708251953,2014-10-01
31.939794540405273,2014-10-02
32.03187942504883,2014-10-03
32.2829704284668,2014-10-06
31.872838973999023,2014-10-07
32.42527389526367,2014-10-08
32.08208465576172,2014-10-09
32.02349090576172,2014-10-10
31.864473342895508,2014-10-13
32.07371139526367,2014-10-14
31.7974910736084,2014-10-15
31.538042068481445,2014-10-16
31.9732723236084,2014-10-17
32.08208465576172,2014-10-20
32.400146484375,2014-10-21
32.60939407348633,2014-10-22
32.80189514160156,2014-10-23
32.843753814697266,2014-10-24
32.92744827270508,2014-10-27
33.00277328491211,2014-10-28
32.92744827270508,2014-10-29
33.312461853027344,2014-10-30
32.14067840576172,2014-10-31
31.864473342895508,2014-11-03
31.998380661010742,2014-11-04
32.257850646972656,2014-11-05
32.400146484375,2014-11-06
32.75168228149414,2014-11-07
33.08647918701172,2014-11-10
32.98603820800781,2014-11-11
33.178550720214844,2014-11-12
33.170188903808594,2014-11-13
33.287357330322266,2014-11-14
33.304100036621094,2014-11-17
33.186920166015625,2014-11-18
32.96092987060547,2014-11-19
32.919090270996094,2014-11-20
32.64286804199219,2014-11-21
32.75168228149414,2014-11-24
33.053001403808594,2014-11-25
33.186920166015625,2014-11-26
33.15343475341797,2014-11-28
32.843753814697266,2014-12-01
32.7098388671875,2014-12-02
32.818641662597656,2014-12-03
32.85212707519531,2014-12-04
33.178550720214844,2014-12-05
32.92744827270508,2014-12-08
32.935821533203125,2014-12-09
32.73493957519531,2014-12-10
32.91071701049805,2014-12-11
32.40851593017578,2014-12-12
32.60102462768555,2014-12-15
32.80189514160156,2014-12-16
32.90234375,2014-12-17
33.86488342285156,2014-12-18
33.69748306274414,2014-12-19
33.9067268371582,2014-12-22
34.14110565185547,2014-12-23
34.17457580566406,2014-12-24
34.208045959472656,2014-12-26
34.22479248046875,2014-12-29
34.28378677368164,2014-12-30
33.92139434814453,2014-12-31
34.19108963012695,2015-01-02
33.997249603271484,2015-01-05
34.115234375,2015-01-06
33.997249603271484,2015-01-07
34.30907440185547,2015-01-08
34.06466293334961,2015-01-09
33.837120056152344,2015-01-12
33.76968765258789,2015-01-13
33.74441146850586,2015-01-14
33.74441146850586,2015-01-15
