QRTEA,Date
11.310237884521484,2013-09-13
11.291035652160645,2013-09-16
11.420650482177734,2013-09-17
11.646279335021973,2013-09-18
11.58387279510498,2013-09-19
11.775896072387695,2013-09-20
11.545467376708984,2013-09-23
11.459056854248047,2013-09-24
11.483060836791992,2013-09-25
11.502263069152832,2013-09-26
11.401449203491211,2013-09-27
11.267032623291016,2013-09-30
11.439854621887207,2013-10-01
11.65588092803955,2013-10-02
11.574270248413086,2013-10-03
11.723090171813965,2013-10-04
11.631877899169922,2013-10-07
11.252630233764648,2013-10-08
10.974194526672363,2013-10-09
11.761493682861328,2013-10-10
11.867108345031738,2013-10-11
12.356771469116211,2013-10-14
12.227153778076172,2013-10-15
12.524791717529297,2013-10-16
12.640006065368652,2013-10-17
13.00965404510498,2013-10-18
12.79362678527832,2013-10-21
12.750419616699219,2013-10-22
12.659209251403809,2013-10-23
12.87043571472168,2013-10-24
12.827230453491211,2013-10-25
12.88483715057373,2013-10-28
12.937644958496094,2013-10-29
13.014452934265137,2013-10-30
12.942444801330566,2013-10-31
12.980849266052246,2013-11-01
13.028855323791504,2013-11-04
13.321694374084473,2013-11-05
13.240082740783691,2013-11-06
12.952046394348145,2013-11-07
13.168075561523438,2013-11-08
13.355297088623047,2013-11-11
13.24968433380127,2013-11-12
13.46571159362793,2013-11-13
13.504117012023926,2013-11-14
13.595328330993652,2013-11-15
13.408103942871094,2013-11-18
13.403303146362305,2013-11-19
13.254483222961426,2013-11-20
13.24968433380127,2013-11-21
13.24488353729248,2013-11-22
13.235281944274902,2013-11-25
13.374500274658203,2013-11-26
13.369699478149414,2013-11-27
13.480113983154297,2013-11-29
13.556923866271973,2013-12-02
13.475311279296875,2013-12-03
13.307291984558105,2013-12-04
13.196876525878906,2013-12-05
13.28808879852295,2013-12-06
13.144071578979492,2013-12-09
13.182475090026855,2013-12-10
13.0672607421875,2013-12-11
13.105667114257812,2013-12-12
13.278487205505371,2013-12-13
13.312091827392578,2013-12-16
13.326495170593262,2013-12-17
13.633732795715332,2013-12-18
13.547322273254395,2013-12-19
13.513716697692871,2013-12-20
13.849759101867676,2013-12-23
13.979375839233398,2013-12-24
14.084989547729492,2013-12-26
14.027382850646973,2013-12-27
14.084989547729492,2013-12-30
14.089790344238281,2013-12-31
14.0225830078125,2014-01-02
13.979375839233398,2014-01-03
14.008180618286133,2014-01-06
13.998580932617188,2014-01-07
13.902567863464355,2014-01-08
13.705741882324219,2014-01-09
13.691339492797852,2014-01-10
13.321694374084473,2014-01-13
13.508917808532715,2014-01-14
13.633732795715332,2014-01-15
13.537720680236816,2014-01-16
13.489714622497559,2014-01-17
13.432107925415039,2014-01-21
13.518518447875977,2014-01-22
13.542520523071289,2014-01-23
13.216078758239746,2014-01-24
12.995251655578613,2014-01-27
13.091263771057129,2014-01-28
12.841631889343262,2014-01-29
13.00965404510498,2014-01-30
12.822429656982422,2014-01-31
12.443181037902832,2014-02-03
12.539194107055664,2014-02-04
12.596800804138184,2014-02-05
12.88483715057373,2014-02-06
13.172874450683594,2014-02-07
13.096064567565918,2014-02-10
13.307291984558105,2014-02-11
13.408103942871094,2014-02-12
13.691339492797852,2014-02-13
13.696141242980957,2014-02-14
13.926569938659668,2014-02-18
13.945773124694824,2014-02-19
14.070588111877441,2014-02-20
14.339422225952148,2014-02-21
14.137798309326172,2014-02-24
14.176200866699219,2014-02-25
14.214605331420898,2014-02-26
14.243410110473633,2014-02-27
14.017781257629395,2014-02-28
13.844958305358887,2014-03-03
14.0225830078125,2014-03-04
14.036985397338867,2014-03-05
14.070588111877441,2014-03-06
14.084989547729492,2014-03-07
14.161800384521484,2014-03-10
13.984176635742188,2014-03-11
14.027382850646973,2014-03-12
13.854560852050781,2014-03-13
13.921769142150879,2014-03-14
13.988977432250977,2014-03-17
14.046585083007812,2014-03-18
13.974576950073242,2014-03-19
13.912168502807617,2014-03-20
13.936172485351562,2014-03-21
13.638534545898438,2014-03-24
13.662535667419434,2014-03-25
13.571324348449707,2014-03-26
13.590527534484863,2014-03-27
13.739346504211426,2014-03-28
13.859360694885254,2014-03-31
14.320220947265625,2014-04-01
14.536247253417969,2014-04-02
14.502644538879395,2014-04-03
14.056185722351074,2014-04-04
13.907366752624512,2014-04-07
13.753748893737793,2014-04-08
14.224207878112793,2014-04-09
13.753748893737793,2014-04-10
13.585726737976074,2014-04-11
13.681739807128906,2014-04-14
13.998580932617188,2014-04-15
14.09939193725586,2014-04-16
14.171401023864746,2014-04-17
14.123394966125488,2014-04-21
14.219407081604004,2014-04-22
14.233809471130371,2014-04-23
14.363423347473145,2014-04-24
14.036985397338867,2014-04-25
13.912168502807617,2014-04-28
13.955373764038086,2014-04-29
13.950572967529297,2014-04-30
14.012981414794922,2014-05-01
13.945773124694824,2014-05-02
13.99377727508545,2014-05-05
13.787351608276367,2014-05-06
13.705741882324219,2014-05-07
13.681739807128906,2014-05-08
13.489714622497559,2014-05-09
13.820956230163574,2014-05-12
13.744147300720215,2014-05-13
13.638534545898438,2014-05-14
13.619331359863281,2014-05-15
13.657735824584961,2014-05-16
13.648133277893066,2014-05-19
13.46091079711914,2014-05-20
13.571324348449707,2014-05-21
13.518518447875977,2014-05-22
13.70094108581543,2014-05-23
14.017781257629395,2014-05-27
13.931370735168457,2014-05-28
13.979375839233398,2014-05-29
13.984176635742188,2014-05-30
13.888165473937988,2014-06-02
13.950572967529297,2014-06-03
13.984176635742188,2014-06-04
14.046585083007812,2014-06-05
14.200204849243164,2014-06-06
14.334622383117676,2014-06-09
14.27221393585205,2014-06-10
14.128194808959961,2014-06-11
14.012981414794922,2014-06-12
13.974576950073242,2014-06-13
13.89776611328125,2014-06-16
13.825757026672363,2014-06-17
13.864161491394043,2014-06-18
13.984176635742188,2014-06-19
13.820956230163574,2014-06-20
13.912168502807617,2014-06-23
13.8833646774292,2014-06-24
13.979375839233398,2014-06-25
13.979375839233398,2014-06-26
13.964974403381348,2014-06-27
14.094590187072754,2014-06-30
14.205004692077637,2014-07-01
14.200204849243164,2014-07-02
14.329822540283203,2014-07-03
14.209807395935059,2014-07-07
13.873764038085938,2014-07-08
13.892967224121094,2014-07-09
13.724943161010742,2014-07-10
13.676939010620117,2014-07-11
13.739346504211426,2014-07-14
13.739346504211426,2014-07-15
13.787351608276367,2014-07-16
13.657735824584961,2014-07-17
13.89776611328125,2014-07-18
13.844958305358887,2014-07-21
13.979375839233398,2014-07-22
14.075389862060547,2014-07-23
14.08018970489502,2014-07-24
13.8833646774292,2014-07-25
13.782549858093262,2014-07-28
13.696141242980957,2014-07-29
13.62413215637207,2014-07-30
13.46571159362793,2014-07-31
13.384100914001465,2014-08-01
13.537720680236816,2014-08-04
13.110466003417969,2014-08-05
13.048059463500977,2014-08-06
13.0672607421875,2014-08-07
13.312091827392578,2014-08-08
13.374500274658203,2014-08-11
13.360097885131836,2014-08-12
13.518518447875977,2014-08-13
13.662535667419434,2014-08-14
13.62413215637207,2014-08-15
13.844958305358887,2014-08-18
13.806553840637207,2014-08-19
13.888165473937988,2014-08-20
14.046585083007812,2014-08-21
14.176200866699219,2014-08-22
14.157000541687012,2014-08-25
14.157000541687012,2014-08-26
14.137798309326172,2014-08-27
14.06098747253418,2014-08-28
14.171401023864746,2014-08-29
14.233809471130371,2014-09-02
14.195405006408691,2014-09-03
14.281814575195312,2014-09-04
14.478638648986816,2014-09-05
14.339422225952148,2014-09-08
14.195405006408691,2014-09-09
14.1185941696167,2014-09-10
14.084989547729492,2014-09-11
13.8833646774292,2014-09-12
13.792152404785156,2014-09-15
13.825757026672363,2014-09-16
13.888165473937988,2014-09-17
13.859360694885254,2014-09-18
13.916969299316406,2014-09-19
13.62413215637207,2014-09-22
13.379301071166992,2014-09-23
13.739346504211426,2014-09-24
13.571324348449707,2014-09-25
13.609729766845703,2014-09-26
13.580925941467285,2014-09-29
13.691339492797852,2014-09-30
13.393701553344727,2014-10-01
13.384100914001465,2014-10-02
13.504117012023926,2014-10-03
14.363423347473145,2014-10-06
14.185803413391113,2014-10-07
14.128194808959961,2014-10-08
13.859360694885254,2014-10-09
13.345696449279785,2014-10-10
13.072062492370605,2014-10-13
13.31689167022705,2014-10-14
13.448141098022461,2014-10-15
13.499211311340332,2014-10-16
13.675113677978516,2014-10-17
14.021246910095215,2014-10-20
14.418448448181152,2014-10-21
14.106363296508789,2014-10-22
14.299290657043457,2014-10-23
14.36170768737793,2014-10-24
14.418448448181152,2014-10-27
14.554634094238281,2014-10-28
14.560307502746582,2014-10-29
14.651097297668457,2014-10-30
14.832674980163574,2014-10-31
14.895092964172363,2014-11-03
14.622724533081055,2014-11-04
15.961864471435547,2014-11-05
15.81433391571045,2014-11-06
15.71786880493164,2014-11-07
15.780285835266113,2014-11-10
15.75191593170166,2014-11-11
15.831355094909668,2014-11-12
16.046981811523438,2014-11-13
16.11507225036621,2014-11-14
16.103723526000977,2014-11-17
16.09804916381836,2014-11-18
15.85972785949707,2014-11-19
15.961864471435547,2014-11-20
16.052654266357422,2014-11-21
16.05832862854004,2014-11-24
16.120746612548828,2014-11-25
16.268278121948242,2014-11-26
16.540647506713867,2014-11-28
16.529296875,2014-12-01
16.49525260925293,2014-12-02
16.483901977539062,2014-12-03
16.438507080078125,2014-12-04
16.43283462524414,2014-12-05
16.290977478027344,2014-12-08
16.25125503540039,2014-12-09
16.064001083374023,2014-12-10
16.143442153930664,2014-12-11
15.990238189697266,2014-12-12
15.933493614196777,2014-12-15
15.6327543258667,2014-12-16
15.995911598205566,2014-12-17
16.143442153930664,2014-12-18
16.183164596557617,2014-12-19
16.540647506713867,2014-12-22
16.7278995513916,2014-12-23
16.659807205200195,2014-12-24
16.631433486938477,2014-12-26
16.671154022216797,2014-12-29
16.778968811035156,2014-12-30
16.6938533782959,2014-12-31
16.41013526916504,2015-01-02
15.950517654418945,2015-01-05
15.661128044128418,2015-01-06
15.939167022705078,2015-01-07
16.285301208496094,2015-01-08
16.103723526000977,2015-01-09
16.16046714782715,2015-01-12
16.319347381591797,2015-01-13
16.024282455444336,2015-01-14
15.610058784484863,2015-01-15
15.848379135131836,2015-01-16
15.75191593170166,2015-01-20
15.768938064575195,2015-01-21
16.20585823059082,2015-01-22
16.262605667114258,2015-01-23
16.478229522705078,2015-01-26
16.11507225036621,2015-01-27
15.85972785949707,2015-01-28
15.746240615844727,2015-01-29
15.524942398071289,2015-01-30
15.71786880493164,2015-02-02
15.808658599853516,2015-02-03
15.71786880493164,2015-02-04
15.81433391571045,2015-02-05
15.882425308227539,2015-02-06
16.0129337310791,2015-02-09
16.37041664123535,2015-02-10
16.381765365600586,2015-02-11
16.483901977539062,2015-02-12
16.72222328186035,2015-02-13
16.773292541503906,2015-02-17
16.665483474731445,2015-02-18
16.59171485900879,2015-02-19
16.586040496826172,2015-02-20
16.55767059326172,2015-02-23
16.49525260925293,2015-02-24
16.517948150634766,2015-02-25
16.682504653930664,2015-02-26
16.756271362304688,2015-02-27
16.739246368408203,2015-03-02
16.807340621948242,2015-03-03
16.79031753540039,2015-03-04
16.761945724487305,2015-03-05
16.444183349609375,2015-03-06
16.529296875,2015-03-09
16.166141510009766,2015-03-10
15.978889465332031,2015-03-11
16.19451332092285,2015-03-12
16.211536407470703,2015-03-13
16.319347381591797,2015-03-16
16.33069610595703,2015-03-17
16.659807205200195,2015-03-18
16.586040496826172,2015-03-19
16.807340621948242,2015-03-20
16.756271362304688,2015-03-23
16.761945724487305,2015-03-24
16.404462814331055,2015-03-25
16.262605667114258,2015-03-26
16.42715835571289,2015-03-27
16.654132843017578,2015-03-30
16.563344955444336,2015-03-31
16.353395462036133,2015-04-01
16.665483474731445,2015-04-02
16.55767059326172,2015-04-06
16.319347381591797,2015-04-07
16.637109756469727,2015-04-08
16.76761817932129,2015-04-09
16.682504653930664,2015-04-10
16.620088577270508,2015-04-13
16.614412307739258,2015-04-14
16.625761032104492,2015-04-15
16.64845848083496,2015-04-16
16.33637237548828,2015-04-17
16.466880798339844,2015-04-20
16.56901741027832,2015-04-21
16.517948150634766,2015-04-22
16.631433486938477,2015-04-23
16.6938533782959,2015-04-24
16.631433486938477,2015-04-27
16.631433486938477,2015-04-28
16.364742279052734,2015-04-29
16.319347381591797,2015-04-30
16.534971237182617,2015-05-01
16.421485900878906,2015-05-04
16.20585823059082,2015-05-05
16.23423194885254,2015-05-06
16.49525260925293,2015-05-07
15.71786880493164,2015-05-08
15.530617713928223,2015-05-11
15.695173263549805,2015-05-12
15.67247486114502,2015-05-13
16.09804916381836,2015-05-14
16.092374801635742,2015-05-15
16.177488327026367,2015-05-18
16.20585823059082,2015-05-19
16.228559494018555,2015-05-20
16.13776969909668,2015-05-21
16.183164596557617,2015-05-22
15.85972785949707,2015-05-26
16.001585006713867,2015-05-27
16.069679260253906,2015-05-28
15.871075630187988,2015-05-29
15.990238189697266,2015-06-01
15.85405445098877,2015-06-02
16.256929397583008,2015-06-03
16.34771728515625,2015-06-04
16.34771728515625,2015-06-05
16.064001083374023,2015-06-08
15.848379135131836,2015-06-09
16.09804916381836,2015-06-10
16.222883224487305,2015-06-11
16.132097244262695,2015-06-12
15.984562873840332,2015-06-15
16.103723526000977,2015-06-16
16.228559494018555,2015-06-17
16.42715835571289,2015-06-18
16.325021743774414,2015-06-19
16.461206436157227,2015-06-22
16.461206436157227,2015-06-23
16.268278121948242,2015-06-24
16.23990821838379,2015-06-25
16.33069610595703,2015-06-26
15.785962104797363,2015-06-29
15.746240615844727,2015-06-30
15.79163646697998,2015-07-01
15.831355094909668,2015-07-02
15.916470527648926,2015-07-06
15.956191062927246,2015-07-07
15.50224494934082,2015-07-08
15.553314208984375,2015-07-09
15.927820205688477,2015-07-10
16.11507225036621,2015-07-13
16.296649932861328,2015-07-14
16.478229522705078,2015-07-15
16.614412307739258,2015-07-16
16.478229522705078,2015-07-17
16.466880798339844,2015-07-20
16.381765365600586,2015-07-21
16.296649932861328,2015-07-22
16.364742279052734,2015-07-23
16.149118423461914,2015-07-24
15.990238189697266,2015-07-27
16.07535171508789,2015-07-28
16.188838958740234,2015-07-29
16.42715835571289,2015-07-30
16.483901977539062,2015-07-31
16.307998657226562,2015-08-03
16.398788452148438,2015-08-04
17.601743698120117,2015-08-05
17.011613845825195,2015-08-06
17.051334381103516,2015-08-07
17.26128578186035,2015-08-10
17.34640121459961,2015-08-11
17.244260787963867,2015-08-12
17.20454216003418,2015-08-13
17.170495986938477,2015-08-14
16.90947723388672,2015-08-17
16.903804779052734,2015-08-18
16.614412307739258,2015-08-19
16.228559494018555,2015-08-20
15.6327543258667,2015-08-21
14.991557121276855,2015-08-24
15.1050443649292,2015-08-25
15.439827919006348,2015-08-26
15.547639846801758,2015-08-27
15.524942398071289,2015-08-28
15.343364715576172,2015-08-31
15.088020324707031,2015-09-01
15.655452728271484,2015-09-02
15.64977741241455,2015-09-03
15.473875045776367,2015-09-04
15.922144889831543,2015-09-08
15.757591247558594,2015-09-09
15.706520080566406,2015-09-10
15.71219539642334,2015-09-11
15.615732192993164,2015-09-14
15.695173263549805,2015-09-15
15.876750946044922,2015-09-16
15.683822631835938,2015-09-17
15.524942398071289,2015-09-18
15.64977741241455,2015-09-21
15.485223770141602,2015-09-22
15.428479194641113,2015-09-23
15.1163911819458,2015-09-24
15.167460441589355,2015-09-25
14.75323486328125,2015-09-28
14.804305076599121,2015-09-29
14.883744239807129,2015-09-30
14.980207443237305,2015-10-01
15.241226196289062,2015-10-02
15.451176643371582,2015-10-05
15.150436401367188,2015-10-06
15.025601387023926,2015-10-07
15.286622047424316,2015-10-08
15.50224494934082,2015-10-09
15.831355094909668,2015-10-12
15.916470527648926,2015-10-13
15.479548454284668,2015-10-14
15.871075630187988,2015-10-15
15.995911598205566,2015-10-16
16.029956817626953,2015-10-19
16.05832862854004,2015-10-20
15.990238189697266,2015-10-21
15.973214149475098,2015-10-22
15.882425308227539,2015-10-23
15.922144889831543,2015-10-26
15.85405445098877,2015-10-27
15.916470527648926,2015-10-28
15.445501327514648,2015-10-29
15.530617713928223,2015-10-30
15.581686973571777,2015-11-02
15.615732192993164,2015-11-03
15.127739906311035,2015-11-04
15.122064590454102,2015-11-05
15.17880916595459,2015-11-06
14.985882759094238,2015-11-09
15.383085250854492,2015-11-10
15.292295455932617,2015-11-11
14.951836585998535,2015-11-12
14.600028038024902,2015-11-13
14.61705207824707,2015-11-16
14.492218017578125,2015-11-17
14.764583587646484,2015-11-18
14.997230529785156,2015-11-19
14.929140090942383,2015-11-20
15.04262638092041,2015-11-23
14.90076732635498,2015-11-24
15.036951065063477,2015-11-25
15.218528747558594,2015-11-27
15.025601387023926,2015-11-30
15.184483528137207,2015-12-01
15.195832252502441,2015-12-02
15.04262638092041,2015-12-03
15.377409934997559,2015-12-04
15.241226196289062,2015-12-07
15.360386848449707,2015-12-08
15.388760566711426,2015-12-09
15.513595581054688,2015-12-10
15.207180976867676,2015-12-11
15.14476490020752,2015-12-14
15.235552787780762,2015-12-15
15.337689399719238,2015-12-16
14.980207443237305,2015-12-17
14.792954444885254,2015-12-18
14.798629760742188,2015-12-21
15.258248329162598,2015-12-22
15.400106430053711,2015-12-23
15.33201789855957,2015-12-24
15.258248329162598,2015-12-28
15.405781745910645,2015-12-29
15.428479194641113,2015-12-30
15.50224494934082,2015-12-31
15.212854385375977,2016-01-04
15.1050443649292,2016-01-05
14.821328163146973,2016-01-06
14.407099723815918,2016-01-07
14.197151184082031,2016-01-08
14.469518661499023,2016-01-11
14.685142517089844,2016-01-12
14.36170768737793,2016-01-13
14.531936645507812,2016-01-14
14.18012809753418,2016-01-15
14.287940979003906,2016-01-19
14.07231616973877,2016-01-20
13.890738487243652,2016-01-21
14.339010238647461,2016-01-22
14.021246910095215,2016-01-25
14.344683647155762,2016-01-26
14.100687980651855,2016-01-27
14.282266616821289,2016-01-28
14.787281036376953,2016-01-29
14.690815925598145,2016-02-01
14.424125671386719,2016-02-02
14.333335876464844,2016-02-03
14.310638427734375,2016-02-04
13.612695693969727,2016-02-05
13.11335563659668,2016-02-08
12.869359970092773,2016-02-09
12.90908145904541,2016-02-10
13.198471069335938,2016-02-11
13.1474027633667,2016-02-12
13.754552841186523,2016-02-16
14.129058837890625,2016-02-17
14.00989818572998,2016-02-18
13.8737154006958,2016-02-19
14.191476821899414,2016-02-22
14.242546081542969,2016-02-23
14.724864959716797,2016-02-24
14.895092964172363,2016-02-25
14.5830078125,2016-02-26
14.401426315307617,2016-02-29
14.798629760742188,2016-03-01
14.656770706176758,2016-03-02
15.00857925415039,2016-03-03
14.906442642211914,2016-03-04
14.719189643859863,2016-03-07
14.407099723815918,2016-03-08
14.242546081542969,2016-03-09
14.236872673034668,2016-03-10
14.384404182434082,2016-03-11
14.316311836242676,2016-03-14
14.11771011352539,2016-03-15
14.25389575958252,2016-03-16
14.18012809753418,2016-03-17
14.2255220413208,2016-03-18
14.077991485595703,2016-03-21
14.043944358825684,2016-03-22
13.851016998291016,2016-03-23
14.03826904296875,2016-03-24
14.055294036865234,2016-03-28
14.140409469604492,2016-03-29
14.304963111877441,2016-03-30
14.32766056060791,2016-03-31
14.514913558959961,2016-04-01
14.333335876464844,2016-04-04
14.276591300964355,2016-04-05
14.662446022033691,2016-04-06
14.526263236999512,2016-04-07
14.741887092590332,2016-04-08
14.526263236999512,2016-04-11
14.565982818603516,2016-04-12
14.906442642211914,2016-04-13
14.747559547424316,2016-04-14
14.775932312011719,2016-04-15
14.96318531036377,2016-04-18
14.934812545776367,2016-04-19
15.17880916595459,2016-04-20
15.173134803771973,2016-04-21
15.1163911819458,2016-04-22
15.065321922302246,2016-04-25
15.184483528137207,2016-04-26
15.1107177734375,2016-04-27
15.025601387023926,2016-04-28
14.866722106933594,2016-04-29
15.133414268493652,2016-05-02
14.90076732635498,2016-05-03
14.792954444885254,2016-05-04
14.645423889160156,2016-05-05
14.770258903503418,2016-05-06
14.991557121276855,2016-05-09
15.1163911819458,2016-05-10
14.88941764831543,2016-05-11
14.85537338256836,2016-05-12
14.611376762390137,2016-05-13
14.741887092590332,2016-05-16
14.531936645507812,2016-05-17
14.463844299316406,2016-05-18
14.401426315307617,2016-05-19
14.764583587646484,2016-05-20
14.645423889160156,2016-05-23
14.827001571655273,2016-05-24
15.059648513793945,2016-05-25
15.303644180297852,2016-05-26
15.366061210632324,2016-05-27
15.309317588806152,2016-05-31
15.349038124084473,2016-06-01
15.326342582702637,2016-06-02
15.082345962524414,2016-06-03
15.036951065063477,2016-06-06
14.957511901855469,2016-06-07
14.934812545776367,2016-06-08
14.747559547424316,2016-06-09
14.401426315307617,2016-06-10
14.316311836242676,2016-06-13
14.276591300964355,2016-06-14
14.270917892456055,2016-06-15
14.185803413391113,2016-06-16
14.11771011352539,2016-06-17
14.146082878112793,2016-06-20
14.123387336730957,2016-06-21
14.043944358825684,2016-06-22
14.129058837890625,2016-06-23
13.737530708312988,2016-06-24
13.510558128356934,2016-06-27
13.777253150939941,2016-06-28
14.191476821899414,2016-06-29
14.39575481414795,2016-06-30
14.560307502746582,2016-07-01
14.236872673034668,2016-07-05
14.36738109588623,2016-07-06
14.463844299316406,2016-07-07
14.792954444885254,2016-07-08
14.895092964172363,2016-07-11
14.957511901855469,2016-07-12
14.951836585998535,2016-07-13
15.099369049072266,2016-07-14
15.17880916595459,2016-07-15
15.053975105285645,2016-07-18
15.00857925415039,2016-07-19
15.059648513793945,2016-07-20
15.059648513793945,2016-07-21
15.224204063415527,2016-07-22
15.184483528137207,2016-07-25
15.258248329162598,2016-07-26
15.150436401367188,2016-07-27
15.280946731567383,2016-07-28
15.212854385375977,2016-07-29
15.065321922302246,2016-08-01
14.866722106933594,2016-08-02
15.173134803771973,2016-08-03
14.92346477508545,2016-08-04
11.694777488708496,2016-08-05
12.137372970581055,2016-08-08
12.177092552185059,2016-08-09
11.972817420959473,2016-08-10
12.160070419311523,2016-08-11
12.51187801361084,2016-08-12
12.574295997619629,2016-08-15
12.44378662109375,2016-08-16
11.989839553833008,2016-08-17
12.177092552185059,2016-08-18
12.126025199890137,2016-08-19
12.143046379089355,2016-08-22
12.160070419311523,2016-08-23
12.11467456817627,2016-08-24
12.023886680603027,2016-08-25
11.967144012451172,2016-08-26
12.012537956237793,2016-08-29
11.899051666259766,2016-08-30
11.989839553833008,2016-08-31
12.069281578063965,2016-09-01
12.063607215881348,2016-09-02
12.131697654724121,2016-09-06
12.177092552185059,2016-09-07
11.115995407104492,2016-09-08
11.05925178527832,2016-09-09
11.087623596191406,2016-09-12
10.837953567504883,2016-09-13
10.684746742248535,2016-09-14
10.76418685913086,2016-09-15
10.508843421936035,2016-09-16
10.610981941223145,2016-09-19
10.610981941223145,2016-09-20
10.542888641357422,2016-09-21
11.081950187683105,2016-09-22
11.320271492004395,2016-09-23
11.269203186035156,2016-09-26
11.365666389465332,2016-09-27
11.37134075164795,2016-09-28
11.257853507995605,2016-09-29
11.354316711425781,2016-09-30
11.40538501739502,2016-10-03
11.439432144165039,2016-10-04
11.377013206481934,2016-10-05
11.172739028930664,2016-10-06
11.025206565856934,2016-10-07
10.962787628173828,2016-10-10
10.679071426391602,2016-10-11
10.690421104431152,2016-10-12
10.718792915344238,2016-10-13
10.6733980178833,2016-10-14
10.656375885009766,2016-10-17
10.656375885009766,2016-10-18
10.650702476501465,2016-10-19
10.730141639709473,2016-10-20
10.792558670043945,2016-10-21
10.792558670043945,2016-10-24
10.718792915344238,2016-10-25
10.52586555480957,2016-10-26
10.355635643005371,2016-10-27
10.406704902648926,2016-10-28
10.491819381713867,2016-10-31
10.452099800109863,2016-11-01
10.435075759887695,2016-11-02
10.361310958862305,2016-11-03
10.28187084197998,2016-11-04
10.38400650024414,2016-11-07
11.138692855834961,2016-11-08
11.490501403808594,2016-11-09
11.342967987060547,2016-11-10
11.342967987060547,2016-11-11
11.677754402160645,2016-11-14
11.944446563720703,2016-11-15
11.887702941894531,2016-11-16
12.01821231842041,2016-11-17
11.955794334411621,2016-11-18
11.955794334411621,2016-11-21
12.23383617401123,2016-11-22
12.557271957397461,2016-11-23
12.545924186706543,2016-11-25
12.318950653076172,2016-11-28
12.205464363098145,2016-11-29
11.751517295837402,2016-11-30
11.621009826660156,2016-12-01
11.496175765991211,2016-12-02
11.796914100646973,2016-12-05
11.717473030090332,2016-12-06
11.609659194946289,2016-12-07
11.853656768798828,2016-12-08
11.80826187133789,2016-12-09
11.467802047729492,2016-12-12
11.649382591247559,2016-12-13
11.683426856994629,2016-12-14
11.535896301269531,2016-12-15
11.439432144165039,2016-12-16
11.359990119934082,2016-12-19
11.507524490356445,2016-12-20
11.467802047729492,2016-12-21
11.359990119934082,2016-12-22
11.30892276763916,2016-12-23
11.484825134277344,2016-12-27
11.263527870178223,2016-12-28
11.342967987060547,2016-12-29
11.33729362487793,2016-12-30
11.33729362487793,2017-01-03
11.462129592895508,2017-01-04
11.1954345703125,2017-01-05
11.150040626525879,2017-01-06
11.025206565856934,2017-01-09
11.042227745056152,2017-01-10
10.962787628173828,2017-01-11
10.92306900024414,2017-01-12
10.88334846496582,2017-01-13
10.95143985748291,2017-01-17
10.957113265991211,2017-01-18
10.69609546661377,2017-01-19
10.662049293518066,2017-01-20
10.69609546661377,2017-01-23
10.854976654052734,2017-01-24
10.974137306213379,2017-01-25
10.866324424743652,2017-01-26
10.792558670043945,2017-01-27
10.877674102783203,2017-01-30
10.88334846496582,2017-01-31
10.69609546661377,2017-02-01
10.622328758239746,2017-02-02
10.639351844787598,2017-02-03
10.667723655700684,2017-02-06
10.571260452270508,2017-02-07
10.622328758239746,2017-02-08
10.837953567504883,2017-02-09
10.962787628173828,2017-02-10
10.798233985900879,2017-02-13
10.900369644165039,2017-02-14
11.133018493652344,2017-02-15
10.917393684387207,2017-02-16
10.95143985748291,2017-02-17
11.184085845947266,2017-02-21
11.65505599975586,2017-02-22
11.38268756866455,2017-02-23
11.354316711425781,2017-02-24
11.320271492004395,2017-02-27
10.713118553161621,2017-02-28
10.786884307861328,2017-03-01
10.781209945678711,2017-03-02
10.701770782470703,2017-03-03
10.900369644165039,2017-03-06
10.6733980178833,2017-03-07
10.928742408752441,2017-03-08
11.115995407104492,2017-03-09
11.23515510559082,2017-03-10
11.064927101135254,2017-03-13
11.008182525634766,2017-03-14
11.257853507995605,2017-03-15
11.388362884521484,2017-03-16
11.34864330291748,2017-03-17
11.087623596191406,2017-03-20
10.8436279296875,2017-03-21
10.866324424743652,2017-03-22
10.945765495300293,2017-03-23
11.03088092803955,2017-03-24
11.064927101135254,2017-03-27
11.155715942382812,2017-03-28
11.1897611618042,2017-03-29
11.291898727416992,2017-03-30
11.359990119934082,2017-03-31
11.331619262695312,2017-04-03
11.58696460723877,2017-04-04
11.615335464477539,2017-04-05
11.717473030090332,2017-04-06
11.76854133605957,2017-04-07
12.035234451293945,2017-04-10
12.137372970581055,2017-04-11
12.023886680603027,2017-04-12
11.927423477172852,2017-04-13
12.012537956237793,2017-04-17
12.006863594055176,2017-04-18
12.103328704833984,2017-04-19
12.091979026794434,2017-04-20
12.012537956237793,2017-04-21
11.978492736816406,2017-04-24
11.887702941894531,2017-04-25
11.955794334411621,2017-04-26
12.126025199890137,2017-04-27
12.01821231842041,2017-04-28
12.103328704833984,2017-05-01
12.137372970581055,2017-05-02
11.916074752807617,2017-05-03
11.944446563720703,2017-05-04
12.01821231842041,2017-05-05
12.069281578063965,2017-05-08
13.448141098022461,2017-05-09
13.635394096374512,2017-05-10
13.442466735839844,2017-05-11
13.431118965148926,2017-05-12
13.363025665283203,2017-05-15
13.363025665283203,2017-05-16
13.215494155883789,2017-05-17
13.272237777709961,2017-05-18
13.47083854675293,2017-05-19
13.595673561096191,2017-05-22
13.351677894592285,2017-05-23
13.277912139892578,2017-05-24
13.459488868713379,2017-05-25
13.459488868713379,2017-05-26
