GF,Date
6.844847679138184,2015-05-27
6.814425945281982,2015-05-28
6.762274742126465,2015-05-29
6.749237060546875,2015-06-01
6.784002780914307,2015-06-02
6.870923042297363,2015-06-03
6.849193096160889,2015-06-04
6.784002780914307,2015-06-05
6.592782497406006,2015-06-08
6.505864143371582,2015-06-09
6.662318229675293,2015-06-10
6.6927385330200195,2015-06-11
6.631896018981934,2015-06-12
6.562361717224121,2015-06-15
6.523248195648193,2015-06-16
6.488480567932129,2015-06-17
6.544978618621826,2015-06-18
6.514556407928467,2015-06-19
6.718814849853516,2015-06-22
6.6883931159973145,2015-06-23
6.653626441955566,2015-06-24
6.666664123535156,2015-06-25
6.697085380554199,2015-06-26
6.579746723175049,2015-06-29
6.55366849899292,2015-06-30
6.6579718589782715,2015-07-01
6.605820178985596,2015-07-02
6.5015177726745605,2015-07-06
6.5015177726745605,2015-07-07
6.33202600479126,2015-07-08
6.462404727935791,2015-07-09
6.6927385330200195,2015-07-10
6.6927385330200195,2015-07-13
6.710122585296631,2015-07-14
6.640588283538818,2015-07-15
6.723160743713379,2015-07-16
6.727506637573242,2015-07-17
6.749237060546875,2015-07-20
6.75358247756958,2015-07-21
6.75358247756958,2015-07-22
6.714468955993652,2015-07-23
6.701430797576904,2015-07-24
6.584091663360596,2015-07-27
6.662318229675293,2015-07-28
6.644933700561523,2015-07-29
6.6579718589782715,2015-07-30
6.705778121948242,2015-07-31
6.766619682312012,2015-08-03
6.818771839141846,2015-08-04
6.875268459320068,2015-08-05
6.879614353179932,2015-08-06
6.831809043884277,2015-08-07
6.844847679138184,2015-08-10
6.784002780914307,2015-08-11
6.701430797576904,2015-08-12
6.6883931159973145,2015-08-13
6.75358247756958,2015-08-14
6.749237060546875,2015-08-17
6.74054479598999,2015-08-18
6.718814849853516,2015-08-19
6.618857383728027,2015-08-20
6.414599418640137,2015-08-21
6.2103400230407715,2015-08-24
6.323334217071533,2015-08-25
6.518901824951172,2015-08-26
6.458059310913086,2015-08-27
6.449367046356201,2015-08-28
6.488480567932129,2015-08-31
6.353756904602051,2015-09-01
6.475441932678223,2015-09-02
6.427637577056885,2015-09-03
6.418945789337158,2015-09-04
6.458059310913086,2015-09-08
6.4667510986328125,2015-09-09
6.518901824951172,2015-09-10
6.484132766723633,2015-09-11
6.471097469329834,2015-09-14
6.510209560394287,2015-09-15
6.523248195648193,2015-09-16
6.540632247924805,2015-09-17
6.458059310913086,2015-09-18
6.5015177726745605,2015-09-21
6.31029748916626,2015-09-22
6.27118444442749,2015-09-23
6.29291296005249,2015-09-24
6.349410533905029,2015-09-25
6.266838550567627,2015-09-28
6.245108127593994,2015-09-29
6.262492656707764,2015-09-30
6.279875755310059,2015-10-01
6.301605224609375,2015-10-02
6.458059310913086,2015-10-05
6.518901824951172,2015-10-06
6.527595043182373,2015-10-07
6.536285877227783,2015-10-08
6.662318229675293,2015-10-09
6.701430797576904,2015-10-12
6.649280071258545,2015-10-13
6.627549648284912,2015-10-14
6.640588283538818,2015-10-15
6.610167026519775,2015-10-16
6.54932165145874,2015-10-19
6.610167026519775,2015-10-20
6.649280071258545,2015-10-21
6.701430797576904,2015-10-22
6.684047698974609,2015-10-23
6.675354957580566,2015-10-26
6.6883931159973145,2015-10-27
6.675354957580566,2015-10-28
6.649280071258545,2015-10-29
6.736198425292969,2015-10-30
6.797040939331055,2015-11-02
6.762274742126465,2015-11-03
6.6883931159973145,2015-11-04
6.710122585296631,2015-11-05
6.649280071258545,2015-11-06
6.540632247924805,2015-11-09
6.53193998336792,2015-11-10
6.536285877227783,2015-11-11
6.475441932678223,2015-11-12
6.4015607833862305,2015-11-13
6.436329364776611,2015-11-16
6.462404727935791,2015-11-17
6.510209560394287,2015-11-18
6.566705703735352,2015-11-19
6.588436126708984,2015-11-20
6.505864143371582,2015-11-23
6.458059310913086,2015-11-24
6.55366849899292,2015-11-25
6.566705703735352,2015-11-27
6.584091663360596,2015-11-30
6.601475715637207,2015-12-01
6.575398921966553,2015-12-02
6.544978618621826,2015-12-03
6.610167026519775,2015-12-04
6.644933700561523,2015-12-07
6.644933700561523,2015-12-08
6.601475715637207,2015-12-09
6.627549648284912,2015-12-10
6.427637577056885,2015-12-11
6.4015607833862305,2015-12-14
6.484132766723633,2015-12-15
6.592782497406006,2015-12-16
6.653626441955566,2015-12-17
6.579746723175049,2015-12-18
6.610167026519775,2015-12-21
6.636242866516113,2015-12-22
6.675354957580566,2015-12-23
6.679701328277588,2015-12-24
6.6579718589782715,2015-12-28
6.358102321624756,2015-12-29
6.340718746185303,2015-12-30
6.388523101806641,2015-12-31
6.201649188995361,2016-01-04
6.201649188995361,2016-01-05
6.101692199707031,2016-01-06
5.940893173217773,2016-01-07
5.880049705505371,2016-01-08
5.927854537963867,2016-01-11
5.897433280944824,2016-01-12
5.827898025512695,2016-01-13
5.897433280944824,2016-01-14
5.575833797454834,2016-01-15
5.5932183265686035,2016-01-19
5.484569549560547,2016-01-20
5.5062994956970215,2016-01-21
5.632331848144531,2016-01-22
5.654060363769531,2016-01-25
5.775746822357178,2016-01-26
5.754017353057861,2016-01-27
5.714904308319092,2016-01-28
5.74967098236084,2016-01-29
5.771401882171631,2016-02-01
5.732287883758545,2016-02-02
5.745325565338135,2016-02-03
5.745325565338135,2016-02-04
5.649715423583984,2016-02-05
5.4758782386779785,2016-02-08
5.341153621673584,2016-02-09
5.3889594078063965,2016-02-10
5.354191303253174,2016-02-11
5.37592077255249,2016-02-12
5.428071975708008,2016-02-16
5.6236395835876465,2016-02-17
5.662753105163574,2016-02-18
5.5932183265686035,2016-02-19
5.649715423583984,2016-02-22
5.606254577636719,2016-02-23
5.549759387969971,2016-02-24
5.6192946434021,2016-02-25
5.675791263580322,2016-02-26
5.654060363769531,2016-02-29
5.8322434425354,2016-03-01
5.8322434425354,2016-03-02
5.8322434425354,2016-03-03
5.906124591827393,2016-03-04
5.858320236206055,2016-03-07
5.823552131652832,2016-03-08
5.823552131652832,2016-03-09
5.7974772453308105,2016-03-10
5.936546325683594,2016-03-11
5.988698482513428,2016-03-14
5.940893173217773,2016-03-15
6.001735210418701,2016-03-16
5.997389793395996,2016-03-17
5.984352111816406,2016-03-18
5.997389793395996,2016-03-21
6.001735210418701,2016-03-22
5.997389793395996,2016-03-23
5.932201385498047,2016-03-24
5.936546325683594,2016-03-28
5.997389793395996,2016-03-29
6.097344875335693,2016-03-30
6.123421669006348,2016-03-31
6.106038570404053,2016-04-01
6.079962253570557,2016-04-04
5.953930377960205,2016-04-05
6.023464202880859,2016-04-06
5.958276271820068,2016-04-07
6.079962253570557,2016-04-08
6.132113933563232,2016-04-11
6.197303295135498,2016-04-12
6.232069492340088,2016-04-13
6.214686870574951,2016-04-14
6.179919242858887,2016-04-15
6.197303295135498,2016-04-18
6.31029748916626,2016-04-19
6.29291296005249,2016-04-20
6.2233781814575195,2016-04-21
6.149496555328369,2016-04-22
6.106038570404053,2016-04-25
6.123421669006348,2016-04-26
6.158189296722412,2016-04-27
6.1364593505859375,2016-04-28
6.110384941101074,2016-04-29
6.179919242858887,2016-05-02
6.114729404449463,2016-05-03
6.079962253570557,2016-05-04
6.049540996551514,2016-05-05
6.0843071937561035,2016-05-06
6.093000411987305,2016-05-09
6.114729404449463,2016-05-10
6.088654518127441,2016-05-11
6.101692199707031,2016-05-12
6.079962253570557,2016-05-13
6.097344875335693,2016-05-16
5.940893173217773,2016-05-17
5.914816856384277,2016-05-18
5.862666130065918,2016-05-19
5.880049705505371,2016-05-20
5.867012023925781,2016-05-23
5.932201385498047,2016-05-24
5.958276271820068,2016-05-25
5.980006217956543,2016-05-26
5.980006217956543,2016-05-27
5.971314430236816,2016-05-31
5.966967582702637,2016-06-01
6.010426998138428,2016-06-02
6.027811050415039,2016-06-03
6.06257963180542,2016-06-06
6.119075775146484,2016-06-07
6.119075775146484,2016-06-08
6.045196533203125,2016-06-09
5.906124591827393,2016-06-10
5.814859867095947,2016-06-13
5.71055793762207,2016-06-14
5.697519779205322,2016-06-15
5.697519779205322,2016-06-16
5.71055793762207,2016-06-17
5.858320236206055,2016-06-20
5.893087863922119,2016-06-21
5.897433280944824,2016-06-22
6.06257963180542,2016-06-23
5.658407211303711,2016-06-24
5.467185974121094,2016-06-27
5.4976067543029785,2016-06-28
5.580180644989014,2016-06-29
5.771401882171631,2016-06-30
5.714904308319092,2016-07-01
5.632331848144531,2016-07-05
5.562796115875244,2016-07-06
5.545412063598633,2016-07-07
5.627984523773193,2016-07-08
5.697519779205322,2016-07-11
5.762709140777588,2016-07-12
5.767055034637451,2016-07-13
5.840936183929443,2016-07-14
5.8322434425354,2016-07-15
5.814859867095947,2016-07-18
5.8322434425354,2016-07-19
5.923508644104004,2016-07-20
5.901778697967529,2016-07-21
5.940893173217773,2016-07-22
5.932201385498047,2016-07-25
5.966967582702637,2016-07-26
5.993043422698975,2016-07-27
6.0191192626953125,2016-07-28
6.0712714195251465,2016-07-29
6.06257963180542,2016-08-01
6.001735210418701,2016-08-02
5.997389793395996,2016-08-03
6.010426998138428,2016-08-04
6.027811050415039,2016-08-05
6.036503791809082,2016-08-08
6.1451520919799805,2016-08-09
6.1451520919799805,2016-08-10
6.192956447601318,2016-08-11
6.201649188995361,2016-08-12
6.227723121643066,2016-08-15
6.227723121643066,2016-08-16
6.205994606018066,2016-08-17
6.232069492340088,2016-08-18
6.214686870574951,2016-08-19
6.2103400230407715,2016-08-22
6.266838550567627,2016-08-23
6.258144855499268,2016-08-24
6.197303295135498,2016-08-25
6.162535190582275,2016-08-26
6.188611030578613,2016-08-29
6.197303295135498,2016-08-30
6.197303295135498,2016-08-31
6.171226501464844,2016-09-01
6.214686870574951,2016-09-02
6.232069492340088,2016-09-06
6.2842206954956055,2016-09-07
6.249454021453857,2016-09-08
6.1364593505859375,2016-09-09
6.149496555328369,2016-09-12
6.0712714195251465,2016-09-13
6.088654518127441,2016-09-14
6.119075775146484,2016-09-15
6.036503791809082,2016-09-16
6.058232307434082,2016-09-19
6.110384941101074,2016-09-20
6.110384941101074,2016-09-21
6.219031810760498,2016-09-22
6.201649188995361,2016-09-23
6.119075775146484,2016-09-26
6.079962253570557,2016-09-27
6.153842926025391,2016-09-28
6.093000411987305,2016-09-29
6.236416339874268,2016-09-30
6.205994606018066,2016-10-03
6.184265613555908,2016-10-04
6.219031810760498,2016-10-05
6.149496555328369,2016-10-06
6.1364593505859375,2016-10-07
6.179919242858887,2016-10-10
6.106038570404053,2016-10-11
6.049540996551514,2016-10-12
5.984352111816406,2016-10-13
5.993043422698975,2016-10-14
5.958276271820068,2016-10-17
6.001735210418701,2016-10-18
6.010426998138428,2016-10-19
6.032156944274902,2016-10-20
5.9756598472595215,2016-10-21
5.958276271820068,2016-10-24
5.953930377960205,2016-10-25
5.901778697967529,2016-10-26
5.897433280944824,2016-10-27
5.940893173217773,2016-10-28
5.897433280944824,2016-10-31
5.884395599365234,2016-11-01
5.823552131652832,2016-11-02
5.819206237792969,2016-11-03
5.810514450073242,2016-11-04
5.862666130065918,2016-11-07
5.867012023925781,2016-11-08
5.884395599365234,2016-11-09
5.7974772453308105,2016-11-10
5.775746822357178,2016-11-11
5.658407211303711,2016-11-14
5.649715423583984,2016-11-15
5.6236395835876465,2016-11-16
5.61494779586792,2016-11-17
5.61060094833374,2016-11-18
5.6192946434021,2016-11-21
5.662753105163574,2016-11-22
5.627984523773193,2016-11-23
5.654060363769531,2016-11-25
5.662753105163574,2016-11-28
5.649715423583984,2016-11-29
5.675791263580322,2016-11-30
5.658407211303711,2016-12-01
5.636677265167236,2016-12-02
5.654060363769531,2016-12-05
5.667098522186279,2016-12-06
5.793130874633789,2016-12-07
5.801823139190674,2016-12-08
5.806169033050537,2016-12-09
5.801823139190674,2016-12-12
5.867012023925781,2016-12-13
5.836589336395264,2016-12-14
5.84962797164917,2016-12-15
5.845282077789307,2016-12-16
5.819206237792969,2016-12-19
5.8322434425354,2016-12-20
5.84962797164917,2016-12-21
5.875704765319824,2016-12-22
5.919161796569824,2016-12-23
5.919161796569824,2016-12-27
5.954241752624512,2016-12-28
5.9865522384643555,2016-12-29
6.032708644866943,2016-12-30
6.03732442855835,2017-01-03
6.065019130706787,2017-01-04
6.101944446563721,2017-01-05
6.125022888183594,2017-01-06
6.115791320800781,2017-01-09
6.129639148712158,2017-01-10
6.166563987731934,2017-01-11
6.148101806640625,2017-01-12
6.217336654663086,2017-01-13
6.217336654663086,2017-01-17
6.235800266265869,2017-01-18
6.245030879974365,2017-01-19
6.277339935302734,2017-01-20
6.281956195831299,2017-01-23
6.314265251159668,2017-01-24
6.42042875289917,2017-01-25
6.388116836547852,2017-01-26
6.388116836547852,2017-01-27
6.355807781219482,2017-01-30
6.341960430145264,2017-01-31
6.369655132293701,2017-02-01
6.346575736999512,2017-02-02
6.392732620239258,2017-02-03
6.286571025848389,2017-02-06
6.300419330596924,2017-02-07
6.300419330596924,2017-02-08
6.341960430145264,2017-02-09
6.3650383949279785,2017-02-10
6.383501052856445,2017-02-13
6.406580448150635,2017-02-14
6.42042875289917,2017-02-15
6.411196231842041,2017-02-16
6.383501052856445,2017-02-17
6.425043106079102,2017-02-21
6.475813865661621,2017-02-22
6.489663124084473,2017-02-23
6.4388909339904785,2017-02-24
6.452737331390381,2017-02-27
6.485047817230225,2017-02-28
6.531202793121338,2017-03-01
6.480432033538818,2017-03-02
6.521972179412842,2017-03-03
6.466584205627441,2017-03-06
6.489663124084473,2017-03-07
6.489663124084473,2017-03-08
6.5081257820129395,2017-03-09
6.503509521484375,2017-03-10
6.512741565704346,2017-03-13
6.5081257820129395,2017-03-14
6.554282188415527,2017-03-15
6.563513278961182,2017-03-16
6.581976890563965,2017-03-17
6.595822811126709,2017-03-20
6.623517990112305,2017-03-21
6.586592674255371,2017-03-22
6.6604437828063965,2017-03-23
6.692752838134766,2017-03-24
6.715830326080322,2017-03-27
6.7712202072143555,2017-03-28
6.780450820922852,2017-03-29
6.766603946685791,2017-03-30
6.817377090454102,2017-03-31
6.817377090454102,2017-04-03
6.794297695159912,2017-04-04
6.789682865142822,2017-04-05
6.82199239730835,2017-04-06
6.858918190002441,2017-04-07
6.881997108459473,2017-04-10
6.895841598510742,2017-04-11
6.9096903800964355,2017-04-12
6.905074119567871,2017-04-13
6.891227722167969,2017-04-17
6.87276554107666,2017-04-18
6.840455055236816,2017-04-19
6.868150234222412,2017-04-20
6.835838794708252,2017-04-21
7.0897016525268555,2017-04-24
7.191247940063477,2017-04-25
7.17278528213501,2017-04-26
7.195862770080566,2017-04-27
7.2189412117004395,2017-04-28
7.274330139160156,2017-05-01
7.283560752868652,2017-05-02
7.315871238708496,2017-05-03
7.385105609893799,2017-05-04
7.468188285827637,2017-05-05
7.449726581573486,2017-05-08
7.440495014190674,2017-05-09
7.422032356262207,2017-05-10
7.4081854820251465,2017-05-11
7.422032356262207,2017-05-12
7.491268157958984,2017-05-15
7.569734573364258,2017-05-16
7.505114555358887,2017-05-17
7.454341411590576,2017-05-18
7.5605034828186035,2017-05-19
7.592813014984131,2017-05-22
7.588198184967041,2017-05-23
7.588198184967041,2017-05-24
7.638969898223877,2017-05-25
7.62050724029541,2017-05-26
7.70358943939209,2017-05-30
7.722053527832031,2017-05-31
7.731285095214844,2017-06-01
7.828212738037109,2017-06-02
7.837442874908447,2017-06-05
7.818982124328613,2017-06-06
7.809751510620117,2017-06-07
7.800518989562988,2017-06-08
7.754361629486084,2017-06-09
7.712820053100586,2017-06-12
7.740515232086182,2017-06-13
7.745131015777588,2017-06-14
7.6758952140808105,2017-06-15
7.698972702026367,2017-06-16
7.772824287414551,2017-06-19
7.777438640594482,2017-06-20
7.745131015777588,2017-06-21
7.745131015777588,2017-06-22
7.740515232086182,2017-06-23
7.731285095214844,2017-06-26
7.763593673706055,2017-06-27
7.758976459503174,2017-06-28
7.6758952140808105,2017-06-29
7.6758952140808105,2017-06-30
7.698972702026367,2017-07-03
7.689742088317871,2017-07-05
7.694357872009277,2017-07-06
7.740515232086182,2017-07-07
7.745131015777588,2017-07-10
7.800518989562988,2017-07-11
7.837442874908447,2017-07-12
7.89744758605957,2017-07-13
7.962067127227783,2017-07-14
7.938991069793701,2017-07-17
7.966683387756348,2017-07-18
7.97130012512207,2017-07-19
7.966683387756348,2017-07-20
7.874370098114014,2017-07-21
7.869755268096924,2017-07-24
7.874370098114014,2017-07-25
7.920527458190918,2017-07-26
7.906679630279541,2017-07-27
7.957452297210693,2017-07-28
7.948221683502197,2017-07-31
8.031303405761719,2017-08-01
8.072844505310059,2017-08-02
8.068228721618652,2017-08-03
8.123617172241211,2017-08-04
8.10515308380127,2017-08-07
8.109769821166992,2017-08-08
8.022071838378906,2017-08-09
7.800518989562988,2017-08-10
7.8928327560424805,2017-08-11
7.985145568847656,2017-08-14
7.985145568847656,2017-08-15
7.985145568847656,2017-08-16
7.938991069793701,2017-08-17
7.985145568847656,2017-08-18
7.985145568847656,2017-08-21
8.058998107910156,2017-08-22
8.040534019470215,2017-08-23
8.058998107910156,2017-08-24
8.063612937927246,2017-08-25
8.114385604858398,2017-08-28
8.008225440979004,2017-08-29
8.031303405761719,2017-08-30
8.063612937927246,2017-08-31
8.151311874389648,2017-09-01
8.10515308380127,2017-09-05
8.160543441772461,2017-09-06
8.215930938720703,2017-09-07
8.239009857177734,2017-09-08
8.359018325805664,2017-09-11
8.354402542114258,2017-09-12
8.275936126708984,2017-09-13
8.266702651977539,2017-09-14
8.349786758422852,2017-09-15
8.395943641662598,2017-09-18
8.437485694885254,2017-09-19
8.45133113861084,2017-09-20
8.483640670776367,2017-09-21
8.506718635559082,2017-09-22
8.48825740814209,2017-09-25
8.442100524902344,2017-09-26
8.419020652770996,2017-09-27
8.437485694885254,2017-09-28
8.57133960723877,2017-09-29
8.548261642456055,2017-10-02
8.5944185256958,2017-10-03
8.603649139404297,2017-10-04
8.603649139404297,2017-10-05
8.543644905090332,2017-10-06
8.557494163513184,2017-10-09
8.557494163513184,2017-10-10
8.575955390930176,2017-10-11
8.608263969421387,2017-10-12
8.67750072479248,2017-10-13
8.64980697631836,2017-10-16
8.659038543701172,2017-10-17
8.751352310180664,2017-10-18
8.645190238952637,2017-10-19
8.63134479522705,2017-10-20
8.599032402038574,2017-10-23
8.63134479522705,2017-10-24
8.585186958312988,2017-10-25
8.5944185256958,2017-10-26
8.659038543701172,2017-10-27
8.68673038482666,2017-10-30
8.71904182434082,2017-10-31
8.83905029296875,2017-11-01
8.76058292388916,2017-11-02
8.806739807128906,2017-11-03
8.802124977111816,2017-11-06
8.742121696472168,2017-11-07
8.746735572814941,2017-11-08
8.659038543701172,2017-11-09
8.63134479522705,2017-11-10
8.608263969421387,2017-11-13
8.626727104187012,2017-11-14
8.714426040649414,2017-11-15
8.76058292388916,2017-11-16
8.769814491271973,2017-11-17
8.829818725585938,2017-11-20
8.894437789916992,2017-11-21
8.899053573608398,2017-11-22
8.986751556396484,2017-11-24
9.03752326965332,2017-11-27
9.074448585510254,2017-11-28
9.074448585510254,2017-11-29
9.102143287658691,2017-11-30
9.125222206115723,2017-12-01
9.060603141784668,2017-12-04
9.032907485961914,2017-12-05
8.931363105773926,2017-12-06
8.968289375305176,2017-12-07
8.982135772705078,2017-12-08
9.009831428527832,2017-12-11
9.019062042236328,2017-12-12
9.051372528076172,2017-12-13
9.019062042236328,2017-12-14
9.092913627624512,2017-12-15
9.125222206115723,2017-12-18
9.162148475646973,2017-12-19
9.148301124572754,2017-12-20
9.217536926269531,2017-12-21
9.199074745178223,2017-12-22
9.189841270446777,2017-12-26
9.194456100463867,2017-12-27
9.253429412841797,2017-12-28
9.320555686950684,2017-12-29
9.344526290893555,2018-01-02
9.445211410522461,2018-01-03
9.651376724243164,2018-01-04
9.747265815734863,2018-01-05
9.780826568603516,2018-01-08
9.814390182495117,2018-01-09
9.785621643066406,2018-01-10
9.85274600982666,2018-01-11
9.986991882324219,2018-01-12
10.054116249084473,2018-01-16
10.073294639587402,2018-01-17
10.111649513244629,2018-01-18
10.202746391296387,2018-01-19
10.207541465759277,2018-01-22
10.212336540222168,2018-01-23
10.197953224182129,2018-01-24
10.111649513244629,2018-01-25
10.03973388671875,2018-01-26
9.924664497375488,2018-01-29
9.761650085449219,2018-01-30
9.809595108032227,2018-01-31
9.939046859741211,2018-02-01
9.723294258117676,2018-02-02
9.258225440979004,2018-02-05
9.550689697265625,2018-02-06
9.349321365356445,2018-02-07
9.224661827087402,2018-02-08
9.114389419555664,2018-02-09
9.215073585510254,2018-02-12
9.162335395812988,2018-02-13
9.344526290893555,2018-02-14
9.4595947265625,2018-02-15
9.704115867614746,2018-02-16
9.613018989562988,2018-02-20
9.63219928741455,2018-02-21
9.665759086608887,2018-02-22
9.651376724243164,2018-02-23
9.665759086608887,2018-02-26
9.502745628356934,2018-02-27
9.4595947265625,2018-02-28
9.301375389099121,2018-03-01
9.22945785522461,2018-03-02
9.320555686950684,2018-03-05
9.33973217010498,2018-03-06
9.488363265991211,2018-03-07
9.507540702819824,2018-03-08
9.613018989562988,2018-03-09
9.694526672363281,2018-03-12
9.526719093322754,2018-03-13
9.617813110351562,2018-03-14
9.555486679077148,2018-03-15
9.555486679077148,2018-03-16
9.378087997436523,2018-03-19
9.517128944396973,2018-03-20
9.517128944396973,2018-03-21
9.3301420211792,2018-03-22
9.258225440979004,2018-03-23
9.363704681396484,2018-03-26
9.224661827087402,2018-03-27
9.200692176818848,2018-03-28
9.363704681396484,2018-03-29
9.15754222869873,2018-04-02
9.167129516601562,2018-04-03
9.167129516601562,2018-04-04
9.22945785522461,2018-04-05
9.224661827087402,2018-04-06
9.291786193847656,2018-04-09
9.354116439819336,2018-04-10
9.33973217010498,2018-04-11
9.354116439819336,2018-04-12
9.354116439819336,2018-04-13
9.37329387664795,2018-04-16
9.430829048156738,2018-04-17
9.4595947265625,2018-04-18
9.526719093322754,2018-04-19
9.440418243408203,2018-04-20
9.416444778442383,2018-04-23
9.368499755859375,2018-04-24
9.277402877807617,2018-04-25
9.27260971069336,2018-04-26
9.263019561767578,2018-04-27
9.23904800415039,2018-04-30
9.200692176818848,2018-05-01
9.243840217590332,2018-05-02
9.310964584350586,2018-05-03
9.358911514282227,2018-05-04
9.406855583190918,2018-05-07
9.344526290893555,2018-05-08
9.402060508728027,2018-05-09
9.47877311706543,2018-05-10
9.450005531311035,2018-05-11
9.469183921813965,2018-05-14
9.37329387664795,2018-05-15
9.397266387939453,2018-05-16
9.488363265991211,2018-05-17
9.530643463134766,2018-05-18
9.52566909790039,2018-05-21
9.5405912399292,2018-05-22
9.406288146972656,2018-05-23
9.326700210571289,2018-05-24
9.371467590332031,2018-05-25
9.082962036132812,2018-05-29
9.276957511901855,2018-05-30
9.197369575500488,2018-05-31
9.321725845336914,2018-06-01
9.356544494628906,2018-06-04
9.41623592376709,2018-06-05
9.565461158752441,2018-06-06
9.490848541259766,2018-06-07
9.535619735717773,2018-06-08
9.50577163696289,2018-06-11
9.510746955871582,2018-06-12
9.600281715393066,2018-06-13
9.654998779296875,2018-06-14
9.600281715393066,2018-06-15
9.441106796264648,2018-06-18
9.296854019165039,2018-06-19
9.301828384399414,2018-06-20
9.212292671203613,2018-06-21
9.321725845336914,2018-06-22
9.177472114562988,2018-06-25
9.087936401367188,2018-06-26
9.023270606994629,2018-06-27
8.97850227355957,2018-06-28
9.073013305664062,2018-06-29
8.98845100402832,2018-07-02
9.043167114257812,2018-07-03
9.122756004333496,2018-07-05
9.107831954956055,2018-07-06
9.092910766601562,2018-07-09
9.142651557922363,2018-07-10
8.993425369262695,2018-07-11
9.102858543395996,2018-07-12
9.147627830505371,2018-07-13
9.192395210266113,2018-07-16
9.267007827758789,2018-07-17
9.301828384399414,2018-07-18
9.26203441619873,2018-07-19
9.207318305969238,2018-07-20
9.25208568572998,2018-07-23
9.411261558532715,2018-07-24
9.446081161499023,2018-07-25
9.510746955871582,2018-07-26
9.5405912399292,2018-07-27
9.49582290649414,2018-07-30
9.480900764465332,2018-07-31
9.42618465423584,2018-08-01
9.321725845336914,2018-08-02
9.306801795959473,2018-08-03
9.321725845336914,2018-08-06
9.381416320800781,2018-08-07
9.341622352600098,2018-08-08
9.286906242370605,2018-08-09
9.077986717224121,2018-08-10
9.082962036132812,2018-08-13
9.082962036132812,2018-08-14
8.874044418334961,2018-08-15
8.963580131530762,2018-08-16
9.082962036132812,2018-08-17
9.17249870300293,2018-08-20
9.27198314666748,2018-08-21
9.29188060760498,2018-08-22
9.212292671203613,2018-08-23
9.331674575805664,2018-08-24
9.461003303527832,2018-08-27
9.51572036743164,2018-08-28
9.615205764770508,2018-08-29
9.575410842895508,2018-08-30
9.520694732666016,2018-08-31
9.351572036743164,2018-09-04
9.27198314666748,2018-09-05
9.227215766906738,2018-09-06
9.127730369567871,2018-09-07
9.177472114562988,2018-09-10
9.17249870300293,2018-09-11
9.197369575500488,2018-09-12
9.247110366821289,2018-09-13
9.24213695526123,2018-09-14
9.207318305969238,2018-09-17
9.222241401672363,2018-09-18
9.187419891357422,2018-09-19
9.306801795959473,2018-09-20
9.29188060760498,2018-09-21
9.237161636352539,2018-09-24
9.24213695526123,2018-09-25
9.222241401672363,2018-09-26
9.232189178466797,2018-09-27
9.053116798400879,2018-09-28
9.147627830505371,2018-10-01
9.02824592590332,2018-10-02
9.02824592590332,2018-10-03
8.953631401062012,2018-10-04
8.814352035522461,2018-10-05
8.590511322021484,2018-10-08
8.550718307495117,2018-10-09
8.356722831726074,2018-10-10
8.212469100952148,2018-10-11
8.262212753295898,2018-10-12
8.162728309631348,2018-10-15
8.36667251586914,2018-10-16
8.262212753295898,2018-10-17
8.182623863220215,2018-10-18
8.257238388061523,2018-10-19
8.172676086425781,2018-10-22
8.018474578857422,2018-10-23
7.7498650550842285,2018-10-24
7.8692474365234375,2018-10-25
7.794632911682129,2018-10-26
7.92396354675293,2018-10-29
7.894118309020996,2018-10-30
8.013500213623047,2018-10-31
8.117959022521973,2018-11-01
8.14780330657959,2018-11-02
8.217445373535156,2018-11-05
8.162728309631348,2018-11-06
8.232367515563965,2018-11-07
8.212469100952148,2018-11-08
8.187597274780273,2018-11-09
7.9936041831970215,2018-11-12
8.028422355651855,2018-11-13
8.063241958618164,2018-11-14
8.04334545135498,2018-11-15
7.978680610656738,2018-11-16
7.909040927886963,2018-11-19
7.774736404418945,2018-11-20
7.824478626251221,2018-11-21
7.734942436218262,2018-11-23
7.819504737854004,2018-11-26
7.79960823059082,2018-11-27
7.978680610656738,2018-11-28
7.92396354675293,2018-11-29
7.92396354675293,2018-11-30
8.008526802062988,2018-12-03
7.804582118988037,2018-12-04
7.6901750564575195,2018-12-06
7.560843467712402,2018-12-07
7.526025295257568,2018-12-10
7.471307277679443,2018-12-11
7.516076564788818,2018-12-12
7.471307277679443,2018-12-13
7.356899738311768,2018-12-14
7.272336959838867,2018-12-17
7.172854423522949,2018-12-18
7.113162517547607,2018-12-19
7.143008708953857,2018-12-20
7.058446407318115,2018-12-21
7.038547992706299,2018-12-24
7.202699661254883,2018-12-26
7.162904262542725,2018-12-27
7.249777793884277,2018-12-28
7.312275409698486,2018-12-31
7.449771404266357,2019-01-02
7.356024265289307,2019-01-03
7.537268161773682,2019-01-04
7.674764633178711,2019-01-07
7.781010627746582,2019-01-08
7.96225643157959,2019-01-09
7.96225643157959,2019-01-10
8.018503189086914,2019-01-11
7.968505382537842,2019-01-14
7.968505382537842,2019-01-15
7.987254619598389,2019-01-16
8.03100299835205,2019-01-17
8.193498611450195,2019-01-18
8.099751472473145,2019-01-22
8.299745559692383,2019-01-23
8.218497276306152,2019-01-24
8.437241554260254,2019-01-25
8.399741172790527,2019-01-28
8.449740409851074,2019-01-29
8.462241172790527,2019-01-30
8.41849136352539,2019-01-31
