V,Date
70.27536010742188,2015-08-17
70.3320083618164,2015-08-18
70.26589965820312,2015-08-19
69.8409194946289,2015-08-20
67.2342758178711,2015-08-21
64.56150817871094,2015-08-24
63.248783111572266,2015-08-25
66.7620620727539,2015-08-26
68.37705993652344,2015-08-27
68.43373107910156,2015-08-28
67.33818054199219,2015-08-31
65.12820434570312,2015-09-01
65.75152587890625,2015-09-02
66.4881820678711,2015-09-03
65.31707763671875,2015-09-04
66.61096954345703,2015-09-08
65.73263549804688,2015-09-09
66.32762908935547,2015-09-10
66.82819366455078,2015-09-11
66.1198501586914,2015-09-14
66.59205627441406,2015-09-15
67.04541015625,2015-09-16
67.01705169677734,2015-09-17
65.91207122802734,2015-09-18
66.84705352783203,2015-09-21
66.34651184082031,2015-09-22
67.00763702392578,2015-09-23
66.33707427978516,2015-09-24
66.7620620727539,2015-09-25
63.46599578857422,2015-09-28
64.72209167480469,2015-09-29
65.789306640625,2015-09-30
66.1009750366211,2015-10-01
66.74317932128906,2015-10-02
68.21650695800781,2015-10-05
68.0748519897461,2015-10-06
69.15149688720703,2015-10-07
69.7936782836914,2015-10-08
69.86925506591797,2015-10-09
70.8231201171875,2015-10-12
70.83258819580078,2015-10-13
70.07703399658203,2015-10-14
71.15367889404297,2015-10-15
71.77701568603516,2015-10-16
72.71200561523438,2015-10-19
72.04145812988281,2015-10-20
71.26701354980469,2015-10-21
72.17367553710938,2015-10-22
72.78755187988281,2015-10-23
73.83589172363281,2015-10-26
73.21256256103516,2015-10-27
74.487548828125,2015-10-28
74.14753723144531,2015-10-29
73.26921844482422,2015-10-30
71.04035949707031,2015-11-02
73.57144165039062,2015-11-03
73.99642944335938,2015-11-04
74.85586547851562,2015-11-05
74.37421417236328,2015-11-06
73.70368957519531,2015-11-09
75.19853210449219,2015-11-10
74.91470336914062,2015-11-11
74.0915756225586,2015-11-12
73.90235900878906,2015-11-13
74.64979553222656,2015-11-16
74.58355712890625,2015-11-17
76.1257553100586,2015-11-18
75.83245849609375,2015-11-19
75.87029266357422,2015-11-20
75.79462432861328,2015-11-23
75.49183654785156,2015-11-24
75.27425384521484,2015-11-25
75.53913879394531,2015-11-27
74.75386810302734,2015-11-30
75.60539245605469,2015-12-01
74.78223419189453,2015-12-02
74.0726318359375,2015-12-03
76.06897735595703,2015-12-04
75.2647705078125,2015-12-07
74.81060791015625,2015-12-08
73.68475341796875,2015-12-09
73.91182708740234,2015-12-10
72.01008605957031,2015-12-11
72.7291488647461,2015-12-14
74.38485717773438,2015-12-15
75.55805969238281,2015-12-16
74.45108795166016,2015-12-17
72.2087631225586,2015-12-18
73.01297760009766,2015-12-21
73.2116928100586,2015-12-22
74.32808685302734,2015-12-23
74.04425811767578,2015-12-24
74.29972839355469,2015-12-28
74.94310760498047,2015-12-29
74.12940979003906,2015-12-30
73.37251281738281,2015-12-31
71.62214660644531,2016-01-04
72.16146850585938,2016-01-05
71.21534729003906,2016-01-06
69.8150634765625,2016-01-07
68.95406341552734,2016-01-08
69.93804168701172,2016-01-11
70.73280334472656,2016-01-12
69.16221618652344,2016-01-13
69.82453918457031,2016-01-14
67.96063995361328,2016-01-15
67.54432678222656,2016-01-19
66.8725814819336,2016-01-20
67.70518493652344,2016-01-21
68.78377532958984,2016-01-22
67.8755111694336,2016-01-25
68.00794982910156,2016-01-26
67.0902099609375,2016-01-27
65.5953140258789,2016-01-28
70.47734069824219,2016-01-29
70.373291015625,2016-02-01
69.4460678100586,2016-02-02
70.373291015625,2016-02-03
69.71099090576172,2016-02-04
67.68627166748047,2016-02-05
64.11934661865234,2016-02-08
64.64920043945312,2016-02-09
66.37112426757812,2016-02-10
64.78164672851562,2016-02-11
66.62659454345703,2016-02-12
67.26994323730469,2016-02-16
68.28431701660156,2016-02-17
67.53538513183594,2016-02-18
67.81031799316406,2016-02-19
69.2607421875,2016-02-22
68.3980712890625,2016-02-23
68.1136703491211,2016-02-24
69.45980834960938,2016-02-25
68.9478988647461,2016-02-26
68.6255874633789,2016-02-29
70.7585678100586,2016-03-01
70.436279296875,2016-03-02
70.06655883789062,2016-03-03
70.05706787109375,2016-03-04
68.19900512695312,2016-03-07
66.94764709472656,2016-03-08
67.00452423095703,2016-03-09
66.56845092773438,2016-03-10
67.90514373779297,2016-03-11
67.77242279052734,2016-03-14
68.17057800292969,2016-03-15
68.60662078857422,2016-03-16
69.33659362792969,2016-03-17
69.94330596923828,2016-03-18
69.93380737304688,2016-03-21
69.16594696044922,2016-03-22
70.06655883789062,2016-03-23
70.28457641601562,2016-03-24
70.22771453857422,2016-03-28
71.46009063720703,2016-03-29
72.78731536865234,2016-03-30
72.50291442871094,2016-03-31
73.5551986694336,2016-04-01
73.78269958496094,2016-04-04
72.96743774414062,2016-04-05
74.14295196533203,2016-04-06
73.54570770263672,2016-04-07
73.9722900390625,2016-04-08
73.77320861816406,2016-04-11
74.43683624267578,2016-04-12
75.56494903564453,2016-04-13
76.15271759033203,2016-04-14
75.91571044921875,2016-04-15
77.21444702148438,2016-04-18
76.55086517333984,2016-04-19
76.93006134033203,2016-04-20
76.58879089355469,2016-04-21
74.99614715576172,2016-04-22
74.07656860351562,2016-04-25
74.44630432128906,2016-04-26
74.66435241699219,2016-04-27
73.6405029296875,2016-04-28
73.22337341308594,2016-04-29
74.37994384765625,2016-05-02
73.17597961425781,2016-05-03
73.06221771240234,2016-05-04
73.3371353149414,2016-05-05
73.67841339111328,2016-05-06
74.15242004394531,2016-05-09
75.08148193359375,2016-05-10
73.41002655029297,2016-05-11
73.9703369140625,2016-05-12
72.96368408203125,2016-05-13
73.88487243652344,2016-05-16
72.92569732666016,2016-05-17
73.53348541259766,2016-05-18
73.01116943359375,2016-05-19
73.76141357421875,2016-05-20
73.32456970214844,2016-05-23
75.38533782958984,2016-05-24
75.08147430419922,2016-05-25
75.02449035644531,2016-05-26
75.65128326416016,2016-05-27
74.96749114990234,2016-05-31
75.23340606689453,2016-06-01
75.92667388916016,2016-06-02
75.91717529296875,2016-06-03
76.48697662353516,2016-06-06
76.54395294189453,2016-06-07
77.5411376953125,2016-06-08
77.1707763671875,2016-06-09
76.1451187133789,2016-06-10
74.45468139648438,2016-06-13
74.61612701416016,2016-06-14
74.23624420166016,2016-06-15
74.40719604492188,2016-06-16
73.11563873291016,2016-06-17
73.44801330566406,2016-06-20
73.43852996826172,2016-06-21
72.67879486083984,2016-06-22
74.29322052001953,2016-06-23
71.27330017089844,2016-06-24
69.64928436279297,2016-06-27
71.37774658203125,2016-06-28
72.87822723388672,2016-06-29
70.43755340576172,2016-06-30
70.7319564819336,2016-07-01
70.91238403320312,2016-07-05
70.33307647705078,2016-07-06
70.76043701171875,2016-07-07
72.57429504394531,2016-07-08
72.6692886352539,2016-07-11
73.58097839355469,2016-07-12
73.56199645996094,2016-07-13
74.2077407836914,2016-07-14
74.3597183227539,2016-07-15
74.36921691894531,2016-07-18
74.75857543945312,2016-07-19
75.36637115478516,2016-07-20
74.8250503540039,2016-07-21
75.8886947631836,2016-07-22
74.96749114990234,2016-07-25
74.54016876220703,2016-07-26
74.57814025878906,2016-07-27
75.20492553710938,2016-07-28
74.1222915649414,2016-07-29
74.32172393798828,2016-08-01
74.3407211303711,2016-08-02
74.74908447265625,2016-08-03
75.48033142089844,2016-08-04
76.10711669921875,2016-08-05
75.92667388916016,2016-08-08
76.0311279296875,2016-08-09
75.67028045654297,2016-08-10
76.08812713623047,2016-08-11
75.9931640625,2016-08-12
76.8383560180664,2016-08-15
76.7433853149414,2016-08-16
76.90512084960938,2016-08-17
76.36286926269531,2016-08-18
76.55314636230469,2016-08-19
77.11442565917969,2016-08-22
76.8670883178711,2016-08-23
76.38190460205078,2016-08-24
76.41044616699219,2016-08-25
76.64826202392578,2016-08-26
76.93365478515625,2016-08-29
77.21905517578125,2016-08-30
76.96219635009766,2016-08-31
77.34273529052734,2016-09-01
78.00865936279297,2016-09-02
78.51285552978516,2016-09-06
79.18830108642578,2016-09-07
78.93144989013672,2016-09-08
77.37129211425781,2016-09-09
78.93144989013672,2016-09-12
77.90401458740234,2016-09-13
77.52348327636719,2016-09-14
78.01817321777344,2016-09-15
78.07527923583984,2016-09-16
78.49385833740234,2016-09-19
78.46531677246094,2016-09-20
79.16927337646484,2016-09-21
79.3024673461914,2016-09-22
78.52237701416016,2016-09-23
77.82791900634766,2016-09-26
78.16089630126953,2016-09-27
78.93144989013672,2016-09-28
77.93257141113281,2016-09-29
78.6745834350586,2016-09-30
78.8268051147461,2016-10-03
78.70315551757812,2016-10-04
79.29293823242188,2016-10-05
79.3024673461914,2016-10-06
78.84583282470703,2016-10-07
79.07417297363281,2016-10-10
78.04671478271484,2016-10-11
78.24652099609375,2016-10-12
77.8849868774414,2016-10-13
78.43677520751953,2016-10-14
78.15138244628906,2016-10-17
77.6091079711914,2016-10-18
78.77925109863281,2016-10-19
78.48433685302734,2016-10-20
78.34161376953125,2016-10-21
79.12171936035156,2016-10-24
78.0372085571289,2016-10-25
77.77083587646484,2016-10-26
77.93257141113281,2016-10-27
78.21795654296875,2016-10-28
78.49385833740234,2016-10-31
77.64716339111328,2016-11-01
76.65779113769531,2016-11-02
76.72438049316406,2016-11-03
76.44850158691406,2016-11-04
78.49385833740234,2016-11-07
78.84583282470703,2016-11-08
79.18830108642578,2016-11-09
77.8849868774414,2016-11-10
77.89452362060547,2016-11-11
74.56487274169922,2016-11-14
74.7456283569336,2016-11-15
76.34247589111328,2016-11-16
77.28623962402344,2016-11-17
77.04792022705078,2016-11-18
77.87732696533203,2016-11-21
76.1994400024414,2016-11-22
75.85624694824219,2016-11-23
76.3901138305664,2016-11-25
75.38909912109375,2016-11-28
75.45585632324219,2016-11-29
73.7112808227539,2016-11-30
71.90947723388672,2016-12-01
72.18594360351562,2016-12-02
73.70171356201172,2016-12-05
73.51107788085938,2016-12-06
75.6083755493164,2016-12-07
75.57978057861328,2016-12-08
75.4463119506836,2016-12-09
74.83618927001953,2016-12-12
75.5035171508789,2016-12-13
75.4367904663086,2016-12-14
75.78952026367188,2016-12-15
74.69319152832031,2016-12-16
74.45484161376953,2016-12-19
74.70272064208984,2016-12-20
74.49298095703125,2016-12-21
74.26417541503906,2016-12-22
74.50251007080078,2016-12-23
74.69319152832031,2016-12-27
74.64552307128906,2016-12-28
74.67413330078125,2016-12-29
74.37859344482422,2016-12-30
75.78952026367188,2017-01-03
76.4091796875,2017-01-04
77.30528259277344,2017-01-05
78.37303924560547,2017-01-06
77.93448638916016,2017-01-09
77.51502990722656,2017-01-10
77.982177734375,2017-01-11
77.57225799560547,2017-01-12
77.3815689086914,2017-01-13
77.46736907958984,2017-01-17
77.78196716308594,2017-01-18
77.91543579101562,2017-01-19
78.02033233642578,2017-01-20
78.31584930419922,2017-01-23
79.34544372558594,2017-01-24
79.98416900634766,2017-01-25
79.3549575805664,2017-01-26
79.8602066040039,2017-01-27
79.79348754882812,2017-01-30
78.84970092773438,2017-01-31
78.5923080444336,2017-02-01
78.45883178710938,2017-02-02
82.0624008178711,2017-02-03
81.8240966796875,2017-02-06
81.77640533447266,2017-02-07
81.11860656738281,2017-02-08
81.58574676513672,2017-02-09
81.89081573486328,2017-02-10
82.40559387207031,2017-02-13
82.79644775390625,2017-02-14
83.61309814453125,2017-02-15
83.48896789550781,2017-02-16
83.53672790527344,2017-02-17
83.97607421875,2017-02-21
83.86145782470703,2017-02-22
84.22441101074219,2017-02-23
84.46318054199219,2017-02-24
84.052490234375,2017-02-27
83.99517059326172,2017-02-28
84.9980697631836,2017-03-01
84.5586929321289,2017-03-02
84.80705261230469,2017-03-03
84.9502944946289,2017-03-06
85.06494140625,2017-03-07
84.96942901611328,2017-03-08
85.11267852783203,2017-03-09
85.70487976074219,2017-03-10
86.06784057617188,2017-03-13
85.5329360961914,2017-03-14
85.88636016845703,2017-03-15
86.0009765625,2017-03-16
86.19200897216797,2017-03-17
85.1795654296875,2017-03-20
84.10980224609375,2017-03-21
84.54916381835938,2017-03-22
84.87390899658203,2017-03-23
85.18910217285156,2017-03-24
84.95986938476562,2017-03-27
85.12226104736328,2017-03-28
85.1795654296875,2017-03-29
85.01717376708984,2017-03-30
84.88346862792969,2017-03-31
85.3514633178711,2017-04-03
84.79747772216797,2017-04-04
85.03630065917969,2017-04-05
85.09358215332031,2017-04-06
84.75926208496094,2017-04-07
84.87390899658203,2017-04-10
84.86434173583984,2017-04-11
84.70196533203125,2017-04-12
84.88346862792969,2017-04-13
85.78128814697266,2017-04-17
85.70487976074219,2017-04-18
85.72398376464844,2017-04-19
87.06118774414062,2017-04-20
87.06118774414062,2017-04-21
87.72978973388672,2017-04-24
87.97811889648438,2017-04-25
87.70112609863281,2017-04-26
87.49099731445312,2017-04-27
87.12804412841797,2017-04-28
87.16624450683594,2017-05-01
88.38884735107422,2017-05-02
88.29330444335938,2017-05-03
88.46524047851562,2017-05-04
87.95902252197266,2017-05-05
87.796630859375,2017-05-08
87.873046875,2017-05-09
88.11184692382812,2017-05-10
87.96856689453125,2017-05-11
88.5703125,2017-05-12
89.04788970947266,2017-05-15
88.97146606445312,2017-05-16
87.79935455322266,2017-05-17
87.7514877319336,2017-05-18
88.48826599121094,2017-05-19
89.28244018554688,2017-05-22
89.80867767333984,2017-05-23
90.71769714355469,2017-05-24
90.93777465820312,2017-05-25
90.58373260498047,2017-05-26
90.6315689086914,2017-05-30
91.11955261230469,2017-05-31
91.28224182128906,2017-06-01
91.9998550415039,2017-06-02
92.38257598876953,2017-06-05
91.65538787841797,2017-06-06
91.94242858886719,2017-06-07
91.94242858886719,2017-06-08
90.47847747802734,2017-06-09
89.4642333984375,2017-06-12
90.97604370117188,2017-06-13
91.20567321777344,2017-06-14
90.10531616210938,2017-06-15
90.10531616210938,2017-06-16
90.69857025146484,2017-06-19
90.3062744140625,2017-06-20
90.4593505859375,2017-06-21
89.89482116699219,2017-06-22
91.4544677734375,2017-06-23
91.1099853515625,2017-06-26
90.80377960205078,2017-06-27
92.07640838623047,2017-06-28
90.34452819824219,2017-06-29
89.73214721679688,2017-06-30
89.32073211669922,2017-07-03
89.95221710205078,2017-07-05
89.22500610351562,2017-07-06
89.86608123779297,2017-07-07
90.98561096191406,2017-07-10
91.29180145263672,2017-07-11
92.02857208251953,2017-07-12
91.79893493652344,2017-07-13
92.7462158203125,2017-07-14
92.65050506591797,2017-07-17
93.36813354492188,2017-07-18
94.00920867919922,2017-07-19
93.87525177001953,2017-07-20
95.30095672607422,2017-07-21
96.03770446777344,2017-07-24
95.67408752441406,2017-07-25
96.4969711303711,2017-07-26
95.27224731445312,2017-07-27
94.87037658691406,2017-07-28
95.26268005371094,2017-07-31
96.51610565185547,2017-08-01
96.9084243774414,2017-08-02
96.24820709228516,2017-08-03
96.53526306152344,2017-08-04
97.10935974121094,2017-08-07
96.9084243774414,2017-08-08
96.6117935180664,2017-08-09
95.19568634033203,2017-08-10
95.76978302001953,2017-08-11
97.47295379638672,2017-08-14
98.20014953613281,2017-08-15
99.01956176757812,2017-08-16
97.90786743164062,2017-08-17
98.2432861328125,2017-08-18
98.9237289428711,2017-08-21
99.73832702636719,2017-08-22
98.88539123535156,2017-08-23
98.9237289428711,2017-08-24
99.04833984375,2017-08-25
99.46041107177734,2017-08-28
99.4508285522461,2017-08-29
99.4124984741211,2017-08-30
99.21121215820312,2017-08-31
99.57543182373047,2017-09-01
98.72245025634766,2017-09-05
98.88539123535156,2017-09-06
100.20795440673828,2017-09-07
100.0833740234375,2017-09-08
101.73179626464844,2017-09-11
101.78929138183594,2017-09-12
101.42508697509766,2017-09-13
101.66468048095703,2017-09-14
100.91715240478516,2017-09-15
100.46670532226562,2017-09-18
101.02259826660156,2017-09-19
100.60087585449219,2017-09-20
100.9267349243164,2017-09-21
101.16632843017578,2017-09-22
98.73206329345703,2017-09-25
98.6553955078125,2017-09-26
99.56585693359375,2017-09-27
100.22711181640625,2017-09-28
100.8596420288086,2017-09-29
101.05132293701172,2017-10-02
101.19507598876953,2017-10-03
100.9267349243164,2017-10-04
101.81803131103516,2017-10-05
102.28762817382812,2017-10-06
102.55597686767578,2017-10-09
102.84347534179688,2017-10-10
103.92648315429688,2017-10-11
103.6102066040039,2017-10-12
104.13731384277344,2017-10-13
103.79228973388672,2017-10-16
103.06393432617188,2017-10-17
103.3130874633789,2017-10-18
102.56555938720703,2017-10-19
103.0735092163086,2017-10-20
103.05435180664062,2017-10-23
103.89772033691406,2017-10-24
104.93274688720703,2017-10-25
105.2298583984375,2017-10-26
105.14359283447266,2017-10-27
105.45985412597656,2017-10-30
105.4023666381836,2017-10-31
106.44700622558594,2017-11-01
106.3607406616211,2017-11-02
106.72492980957031,2017-11-03
107.2616195678711,2017-11-06
107.4245376586914,2017-11-07
107.78872680664062,2017-11-08
107.47246551513672,2017-11-09
107.22327423095703,2017-11-10
106.76327514648438,2017-11-13
107.3191146850586,2017-11-14
105.6611099243164,2017-11-15
106.58759307861328,2017-11-16
105.43549346923828,2017-11-17
105.56031036376953,2017-11-20
107.00041961669922,2017-11-21
106.39557647705078,2017-11-22
107.49967956542969,2017-11-24
107.893310546875,2017-11-27
108.83414459228516,2017-11-28
105.4738998413086,2017-11-29
108.09488677978516,2017-11-30
106.30915832519531,2017-12-01
103.14093017578125,2017-12-04
104.2450180053711,2017-12-05
105.35868835449219,2017-12-06
106.95243835449219,2017-12-07
108.1044921875,2017-12-08
107.88370513916016,2017-12-11
108.93018341064453,2017-12-12
108.78616333007812,2017-12-13
108.41175079345703,2017-12-14
109.27581024169922,2017-12-15
109.01660919189453,2017-12-18
107.66287994384766,2017-12-19
107.64366912841797,2017-12-20
107.92210388183594,2017-12-21
108.19093322753906,2017-12-22
108.47893524169922,2017-12-26
109.46782684326172,2017-12-27
109.78463745117188,2017-12-28
109.46782684326172,2017-12-29
109.9382553100586,2018-01-02
111.03276824951172,2018-01-03
111.44557189941406,2018-01-04
114.11458587646484,2018-01-05
114.575439453125,2018-01-08
114.35459899902344,2018-01-09
114.22980499267578,2018-01-10
115.05547332763672,2018-01-11
115.29548645019531,2018-01-12
115.58350372314453,2018-01-16
117.11003112792969,2018-01-17
118.19491577148438,2018-01-18
117.8012924194336,2018-01-19
119.36620330810547,2018-01-22
119.6734390258789,2018-01-23
119.57743072509766,2018-01-24
120.22067260742188,2018-01-25
121.27674865722656,2018-01-26
119.85585021972656,2018-01-29
118.61736297607422,2018-01-30
119.27019500732422,2018-01-31
120.70071411132812,2018-02-01
116.08274841308594,2018-02-02
111.62799835205078,2018-02-05
115.1802749633789,2018-02-06
114.87303924560547,2018-02-07
109.31420135498047,2018-02-08
111.67597961425781,2018-02-09
113.74017333984375,2018-02-12
113.62494659423828,2018-02-13
116.00593566894531,2018-02-14
117.60243225097656,2018-02-15
117.18888854980469,2018-02-16
117.34275817871094,2018-02-20
115.82319641113281,2018-02-21
115.77511596679688,2018-02-22
118.22756958007812,2018-02-23
119.8240737915039,2018-02-26
118.6507339477539,2018-02-27
118.2371826171875,2018-02-28
115.79435729980469,2018-03-01
116.15017700195312,2018-03-02
117.21773529052734,2018-03-05
116.4291000366211,2018-03-06
117.18888854980469,2018-03-07
117.54474639892578,2018-03-08
119.74712371826172,2018-03-09
119.48746490478516,2018-03-12
118.48722076416016,2018-03-13
117.8909683227539,2018-03-14
118.68921661376953,2018-03-15
119.7663803100586,2018-03-16
118.49687194824219,2018-03-19
120.13182830810547,2018-03-20
118.50646209716797,2018-03-21
115.4000244140625,2018-03-22
112.52439880371094,2018-03-23
116.02516174316406,2018-03-26
112.90909576416016,2018-03-27
112.5147933959961,2018-03-28
115.04420471191406,2018-03-29
113.86123657226562,2018-04-02
114.6402359008789,2018-04-03
115.22691345214844,2018-04-04
116.55413055419922,2018-04-05
113.19763946533203,2018-04-06
114.24593353271484,2018-04-09
116.10210418701172,2018-04-10
115.19808197021484,2018-04-11
116.43873596191406,2018-04-12
116.13098907470703,2018-04-13
117.21773529052734,2018-04-16
119.0643081665039,2018-04-17
119.7182846069336,2018-04-18
119.21815490722656,2018-04-19
119.4489974975586,2018-04-20
119.69905853271484,2018-04-23
116.63107299804688,2018-04-24
116.57334899902344,2018-04-25
122.21882629394531,2018-04-26
121.18975830078125,2018-04-27
122.0264663696289,2018-04-30
122.63236236572266,2018-05-01
121.54559326171875,2018-05-02
122.31500244140625,2018-05-03
123.25750732421875,2018-05-04
124.31541442871094,2018-05-07
124.93095397949219,2018-05-08
125.83499145507812,2018-05-09
125.98883056640625,2018-05-10
126.77750396728516,2018-05-11
126.19082641601562,2018-05-14
126.08503723144531,2018-05-15
125.88308715820312,2018-05-16
125.16057586669922,2018-05-17
125.16057586669922,2018-05-18
125.86383819580078,2018-05-21
125.91200256347656,2018-05-22
127.0390396118164,2018-05-23
127.04865264892578,2018-05-24
126.4610366821289,2018-05-25
124.929443359375,2018-05-29
125.84451293945312,2018-05-30
125.9216079711914,2018-05-31
126.04686737060547,2018-06-01
128.18531799316406,2018-06-04
128.65737915039062,2018-06-05
131.2775115966797,2018-06-06
128.92710876464844,2018-06-07
129.79405212402344,2018-06-08
128.99453735351562,2018-06-11
129.9096221923828,2018-06-12
129.46646118164062,2018-06-13
130.0444793701172,2018-06-14
130.14083862304688,2018-06-15
131.20042419433594,2018-06-18
130.1504364013672,2018-06-19
130.52613830566406,2018-06-20
129.59176635742188,2018-06-21
130.3623809814453,2018-06-22
126.1238784790039,2018-06-25
127.68444061279297,2018-06-26
126.21058654785156,2018-06-27
127.867431640625,2018-06-28
127.5881118774414,2018-06-29
127.6362533569336,2018-07-02
126.62482452392578,2018-07-03
128.39724731445312,2018-07-05
129.1679229736328,2018-07-06
130.54542541503906,2018-07-09
131.67245483398438,2018-07-10
133.07887268066406,2018-07-11
134.76463317871094,2018-07-12
134.30224609375,2018-07-13
133.3774871826172,2018-07-16
134.51416015625,2018-07-17
135.72792053222656,2018-07-18
134.9862060546875,2018-07-19
135.8146209716797,2018-07-20
134.88986206054688,2018-07-23
134.88986206054688,2018-07-24
137.40406799316406,2018-07-25
137.2692108154297,2018-07-26
135.54495239257812,2018-07-27
131.47018432617188,2018-07-30
131.7206268310547,2018-07-31
133.1752166748047,2018-08-01
133.82061767578125,2018-08-02
134.6875457763672,2018-08-03
134.5815887451172,2018-08-06
135.1306610107422,2018-08-07
135.51602172851562,2018-08-08
134.87057495117188,2018-08-09
134.60084533691406,2018-08-10
135.06326293945312,2018-08-13
135.59307861328125,2018-08-14
134.78390502929688,2018-08-15
135.69076538085938,2018-08-16
136.34678649902344,2018-08-17
135.9705047607422,2018-08-20
135.10226440429688,2018-08-21
136.1634979248047,2018-08-22
137.0896453857422,2018-08-23
139.11558532714844,2018-08-24
140.27325439453125,2018-08-27
140.080322265625,2018-08-28
141.8458251953125,2018-08-29
141.56602478027344,2018-08-30
141.71075439453125,2018-08-31
142.58871459960938,2018-09-04
137.63949584960938,2018-09-05
139.40501403808594,2018-09-06
138.1508331298828,2018-09-07
138.9998016357422,2018-09-10
140.3600616455078,2018-09-11
141.40199279785156,2018-09-12
142.4246368408203,2018-09-13
142.6272430419922,2018-09-14
141.02578735351562,2018-09-17
142.4246368408203,2018-09-18
142.22203063964844,2018-09-19
143.97787475585938,2018-09-20
144.75929260253906,2018-09-21
143.8524627685547,2018-09-24
144.30587768554688,2018-09-25
144.00682067871094,2018-09-26
144.73037719726562,2018-09-27
144.79788208007812,2018-09-28
145.47320556640625,2018-10-01
144.39268493652344,2018-10-02
144.10328674316406,2018-10-03
141.5853271484375,2018-10-04
140.2346954345703,2018-10-05
136.8870086669922,2018-10-08
137.29220581054688,2018-10-09
130.74160766601562,2018-10-10
129.01475524902344,2018-10-11
135.1215362548828,2018-10-12
132.39132690429688,2018-10-15
136.74234008789062,2018-10-16
137.42730712890625,2018-10-17
134.3787078857422,2018-10-18
135.14085388183594,2018-10-19
135.6811065673828,2018-10-22
134.21470642089844,2018-10-23
129.5260009765625,2018-10-24
135.56533813476562,2018-10-25
132.8833770751953,2018-10-26
129.59361267089844,2018-10-29
128.07894897460938,2018-10-30
132.98947143554688,2018-10-31
135.86439514160156,2018-11-01
134.85145568847656,2018-11-02
134.87071228027344,2018-11-05
135.82583618164062,2018-11-06
139.67514038085938,2018-11-07
140.10928344726562,2018-11-08
138.85513305664062,2018-11-09
134.79356384277344,2018-11-12
134.79356384277344,2018-11-13
134.57164001464844,2018-11-14
137.08444213867188,2018-11-15
135.4801025390625,2018-11-16
130.2418670654297,2018-11-19
128.8984375,2018-11-20
129.9132537841797,2018-11-21
128.41522216796875,2018-11-23
131.38229370117188,2018-11-26
131.35333251953125,2018-11-27
136.63992309570312,2018-11-28
134.43630981445312,2018-11-29
136.95883178710938,2018-11-30
140.13851928710938,2018-12-03
133.99176025390625,2018-12-04
136.3209686279297,2018-12-06
132.51304626464844,2018-12-07
133.2572479248047,2018-12-10
132.2230987548828,2018-12-11
133.179931640625,2018-12-12
132.92864990234375,2018-12-13
130.560791015625,2018-12-14
126.99449920654297,2018-12-17
128.2122802734375,2018-12-18
126.85918426513672,2018-12-19
124.44302368164062,2018-12-20
120.09390258789062,2018-12-21
117.64873504638672,2018-12-24
125.8637466430664,2018-12-26
127.58402252197266,2018-12-27
126.54991912841797,2018-12-28
127.51642608642578,2018-12-31
128.4635772705078,2019-01-02
123.8341293334961,2019-01-03
129.16909790039062,2019-01-04
131.49827575683594,2019-01-07
132.2134246826172,2019-01-08
133.7694854736328,2019-01-09
134.020751953125,2019-01-10
133.4312286376953,2019-01-11
132.50341796875,2019-01-14
132.73538208007812,2019-01-15
132.73538208007812,2019-01-16
132.6773681640625,2019-01-17
133.85643005371094,2019-01-18
133.4215087890625,2019-01-22
132.41639709472656,2019-01-23
133.08331298828125,2019-01-24
134.020751953125,2019-01-25
131.4306182861328,2019-01-28
130.47381591796875,2019-01-29
132.98667907714844,2019-01-30
130.4834747314453,2019-01-31
135.45114135742188,2019-02-01
136.7559051513672,2019-02-04
137.75135803222656,2019-02-05
136.7462158203125,2019-02-06
135.470458984375,2019-02-07
135.6734619140625,2019-02-08
136.07931518554688,2019-02-11
137.2294921875,2019-02-12
138.67918395996094,2019-02-13
138.60169982910156,2019-02-14
140.29598999023438,2019-02-15
139.84092712402344,2019-02-19
140.12168884277344,2019-02-20
139.41494750976562,2019-02-21
141.22543334960938,2019-02-22
141.40939331054688,2019-02-25
142.3582000732422,2019-02-26
142.53245544433594,2019-02-27
143.4037628173828,2019-02-28
144.71078491210938,2019-03-01
143.24888610839844,2019-03-04
143.2391815185547,2019-03-05
143.1036376953125,2019-03-06
142.15487670898438,2019-03-07
142.65829467773438,2019-03-08
145.8726043701172,2019-03-11
146.8988494873047,2019-03-12
147.61529541015625,2019-03-13
149.29019165039062,2019-03-14
150.51011657714844,2019-03-15
150.0260009765625,2019-03-18
149.6677703857422,2019-03-19
148.8545379638672,2019-03-20
150.83924865722656,2019-03-21
148.1961669921875,2019-03-22
148.15744018554688,2019-03-25
150.3551788330078,2019-03-26
149.30955505371094,2019-03-27
149.74525451660156,2019-03-28
151.21682739257812,2019-03-29
152.25274658203125,2019-04-01
152.7561798095703,2019-04-02
153.41458129882812,2019-04-03
152.6206512451172,2019-04-04
152.63034057617188,2019-04-05
152.7271728515625,2019-04-08
152.47544860839844,2019-04-09
153.51136779785156,2019-04-10
152.8336639404297,2019-04-11
154.55697631835938,2019-04-12
155.33152770996094,2019-04-15
155.1282196044922,2019-04-16
155.33152770996094,2019-04-17
155.06044006347656,2019-04-18
155.2927703857422,2019-04-22
156.51266479492188,2019-04-23
156.34805297851562,2019-04-24
155.89309692382812,2019-04-25
157.7421875,2019-04-26
158.9233856201172,2019-04-29
159.1944580078125,2019-04-30
157.60667419433594,2019-05-01
155.9898223876953,2019-05-02
156.8805694580078,2019-05-03
