APA,Date
12.67868423461914,1999-06-18
12.050827980041504,1999-06-21
11.747021675109863,1999-06-22
11.94955825805664,1999-06-23
11.990066528320312,1999-06-24
12.111587524414062,1999-06-25
11.890817642211914,1999-06-28
12.702474594116211,1999-06-29
12.661890029907227,1999-06-30
12.702474594116211,1999-07-01
12.885101318359375,1999-07-02
13.047432899475098,1999-07-06
12.905390739440918,1999-07-07
13.108305931091309,1999-07-08
13.067726135253906,1999-07-09
12.885101318359375,1999-07-12
12.986556053161621,1999-07-13
12.824220657348633,1999-07-14
12.763345718383789,1999-07-15
12.743058204650879,1999-07-16
12.601021766662598,1999-07-19
12.174901962280273,1999-07-20
12.31694221496582,1999-07-21
12.154600143432617,1999-07-22
12.479267120361328,1999-07-23
12.27635383605957,1999-07-26
12.337233543395996,1999-07-27
12.661890029907227,1999-07-28
13.067726135253906,1999-07-29
13.777923583984375,1999-07-30
13.534428596496582,1999-08-02
13.737342834472656,1999-08-03
14.122879028320312,1999-08-04
14.488122940063477,1999-08-05
14.630168914794922,1999-08-06
15.198333740234375,1999-08-09
14.528703689575195,1999-08-10
14.528703689575195,1999-08-11
14.508420944213867,1999-08-12
14.508420944213867,1999-08-13
14.14317512512207,1999-08-16
14.488122940063477,1999-08-17
14.122879028320312,1999-08-18
14.427253723144531,1999-08-19
14.447543144226074,1999-08-20
14.508420944213867,1999-08-23
14.650453567504883,1999-08-24
14.244627952575684,1999-08-25
14.163461685180664,1999-08-26
14.366374015808105,1999-08-27
14.163461685180664,1999-08-30
14.772204399108887,1999-08-31
14.670748710632324,1999-09-01
14.386670112609863,1999-09-02
14.670748710632324,1999-09-03
15.76648235321045,1999-09-07
15.685321807861328,1999-09-08
16.111454010009766,1999-09-09
15.888237953186035,1999-09-10
15.543290138244629,1999-09-13
15.462118148803711,1999-09-14
14.670748710632324,1999-09-15
14.60987377166748,1999-09-16
14.244627952575684,1999-09-17
13.859092712402344,1999-09-20
12.986556053161621,1999-09-21
13.473557472229004,1999-09-22
13.290933609008789,1999-09-23
12.966267585754395,1999-09-24
13.94025993347168,1999-09-27
13.068740844726562,1999-09-28
13.678476333618164,1999-09-29
14.044317245483398,1999-09-30
13.63782787322998,1999-10-01
13.536208152770996,1999-10-04
12.804516792297363,1999-10-05
13.353276252746582,1999-10-06
13.12971305847168,1999-10-07
12.357378959655762,1999-10-08
13.028088569641113,1999-10-11
12.906144142150879,1999-10-12
13.393925666809082,1999-10-13
13.556528091430664,1999-10-14
13.109382629394531,1999-10-15
12.723217964172363,1999-10-18
12.641916275024414,1999-10-19
13.048412322998047,1999-10-20
13.17036247253418,1999-10-21
13.271979331970215,1999-10-22
13.312633514404297,1999-10-25
13.17036247253418,1999-10-26
13.00776195526123,1999-10-27
12.601269721984863,1999-10-28
12.682563781738281,1999-10-29
12.98743724822998,1999-11-01
12.784186363220215,1999-11-02
12.702888488769531,1999-11-03
12.601269721984863,1999-11-04
12.235429763793945,1999-11-05
12.702888488769531,1999-11-08
12.865490913391113,1999-11-09
13.150035858154297,1999-11-10
12.763866424560547,1999-11-11
12.804516792297363,1999-11-12
12.82483959197998,1999-11-15
13.17036247253418,1999-11-16
14.105292320251465,1999-11-17
14.044317245483398,1999-11-18
13.434579849243164,1999-11-19
12.804516792297363,1999-11-22
12.03217887878418,1999-11-23
12.276078224182129,1999-11-24
12.093154907226562,1999-11-26
11.219195365905762,1999-11-29
11.646007537841797,1999-11-30
11.849255561828613,1999-12-01
11.503741264343262,1999-12-02
11.300492286682129,1999-12-03
10.58913516998291,1999-12-06
10.081014633178711,1999-12-07
10.528157234191895,1999-12-08
10.487504005432129,1999-12-09
10.406207084655762,1999-12-10
11.015949249267578,1999-12-13
10.914327621459961,1999-12-14
11.300492286682129,1999-12-15
11.625686645507812,1999-12-16
11.544389724731445,1999-12-17
11.076923370361328,1999-12-20
11.463090896606445,1999-12-21
11.341144561767578,1999-12-22
11.747632026672363,1999-12-23
12.072827339172363,1999-12-27
11.524064064025879,1999-12-28
12.05599594116211,1999-12-29
11.852344512939453,1999-12-30
12.035627365112305,1999-12-31
11.119210243225098,2000-01-03
10.630455017089844,2000-01-04
10.93592643737793,2000-01-05
11.974535942077637,2000-01-06
11.933807373046875,2000-01-07
11.465421676635742,2000-01-10
11.506139755249023,2000-01-11
11.445051193237305,2000-01-12
11.689427375793457,2000-01-13
11.587601661682129,2000-01-14
12.66694164276123,2000-01-18
12.585479736328125,2000-01-19
12.66694164276123,2000-01-20
13.114970207214355,2000-01-21
12.768763542175293,2000-01-24
12.9113187789917,2000-01-25
12.768763542175293,2000-01-26
12.17818546295166,2000-01-27
12.096720695495605,2000-01-28
11.89307689666748,2000-01-31
12.361470222473145,2000-02-01
12.341104507446289,2000-02-02
12.402199745178223,2000-02-03
12.05599594116211,2000-02-04
12.463286399841309,2000-02-07
12.035627365112305,2000-02-08
11.424690246582031,2000-02-09
11.933807373046875,2000-02-10
11.648694038391113,2000-02-11
12.300374031066895,2000-02-14
13.033506393432617,2000-02-15
13.074235916137695,2000-02-16
12.82986068725586,2000-02-17
12.17818546295166,2000-02-18
11.89307689666748,2000-02-22
11.587601661682129,2000-02-23
10.915566444396973,2000-02-24
10.650816917419434,2000-02-25
11.159942626953125,2000-02-28
11.89307689666748,2000-02-29
11.689427375793457,2000-03-01
12.280009269714355,2000-03-02
12.381837844848633,2000-03-03
12.748400688171387,2000-03-06
13.990654945373535,2000-03-07
13.787007331848145,2000-03-08
13.522268295288086,2000-03-09
13.277881622314453,2000-03-10
13.42043399810791,2000-03-13
13.461169242858887,2000-03-14
13.114970207214355,2000-03-15
13.787007331848145,2000-03-16
13.400074005126953,2000-03-17
13.196429252624512,2000-03-20
13.542622566223145,2000-03-21
14.092476844787598,2000-03-22
13.909199714660645,2000-03-23
13.909199714660645,2000-03-24
13.888833045959473,2000-03-27
14.438682556152344,2000-03-28
15.583368301391602,2000-03-29
16.154481887817383,2000-03-30
16.236068725585938,2000-03-31
15.950509071350098,2000-04-03
15.603760719299316,2000-04-04
15.216222763061523,2000-04-05
15.726152420043945,2000-04-06
15.90971851348877,2000-04-07
15.155035972595215,2000-04-10
15.76693344116211,2000-04-11
16.31764793395996,2000-04-12
16.05249786376953,2000-04-13
15.685347557067871,2000-04-14
14.767480850219727,2000-04-17
15.175427436828613,2000-04-18
15.828132629394531,2000-04-19
15.440581321716309,2000-04-20
15.991303443908691,2000-04-24
15.624157905578613,2000-04-25
15.685347557067871,2000-04-26
15.624157905578613,2000-04-27
15.807733535766602,2000-04-28
16.419633865356445,2000-05-01
16.521635055541992,2000-05-02
16.0321044921875,2000-05-03
17.378311157226562,2000-05-04
18.275781631469727,2000-05-05
18.68372344970703,2000-05-08
18.275781631469727,2000-05-09
18.275781631469727,2000-05-10
18.826494216918945,2000-05-11
19.458818435668945,2000-05-12
19.418001174926758,2000-05-15
18.826494216918945,2000-05-16
19.21404457092285,2000-05-17
19.75456428527832,2000-05-18
19.21404457092285,2000-05-19
18.94887924194336,2000-05-22
18.41855812072754,2000-05-23
17.949424743652344,2000-05-24
18.234987258911133,2000-05-25
18.551137924194336,2000-05-26
18.714311599731445,2000-05-30
19.856563568115234,2000-05-31
19.54039764404297,2000-06-01
18.275781631469727,2000-06-02
17.908632278442383,2000-06-05
18.41855812072754,2000-06-06
18.051420211791992,2000-06-07
18.33696937561035,2000-06-08
18.112606048583984,2000-06-09
18.663326263427734,2000-06-12
18.540945053100586,2000-06-13
19.234439849853516,2000-06-14
18.68372344970703,2000-06-15
19.387426376342773,2000-06-16
18.561342239379883,2000-06-19
18.357358932495117,2000-06-20
19.0916748046875,2000-06-21
18.37776756286621,2000-06-22
18.84689712524414,2000-06-23
18.76531219482422,2000-06-26
18.622529983520508,2000-06-27
19.004981994628906,2000-06-28
19.581193923950195,2000-06-29
19.19365119934082,2000-06-30
19.479211807250977,2000-07-03
17.908632278442383,2000-07-05
17.41910743713379,2000-07-06
17.602676391601562,2000-07-07
17.378311157226562,2000-07-10
18.68372344970703,2000-07-11
18.25539207458496,2000-07-12
17.765846252441406,2000-07-13
17.684267044067383,2000-07-14
17.317119598388672,2000-07-17
17.684267044067383,2000-07-18
17.3579158782959,2000-07-19
16.684810638427734,2000-07-20
15.889322280883789,2000-07-21
15.583368301391602,2000-07-24
15.440581321716309,2000-07-25
16.011701583862305,2000-07-26
16.338056564331055,2000-07-27
16.07289695739746,2000-07-28
16.236068725585938,2000-07-31
16.766389846801758,2000-08-01
17.255924224853516,2000-08-02
17.153945922851562,2000-08-03
17.41910743713379,2000-08-04
17.750560760498047,2000-08-07
17.990219116210938,2000-08-08
18.275781631469727,2000-08-09
18.520544052124023,2000-08-10
18.60213851928711,2000-08-11
19.418001174926758,2000-08-14
19.152851104736328,2000-08-15
19.316020965576172,2000-08-16
20.111515045166016,2000-08-17
19.601594924926758,2000-08-18
19.54039764404297,2000-08-21
19.652578353881836,2000-08-22
20.509262084960938,2000-08-23
19.927946090698242,2000-08-24
20.213504791259766,2000-08-25
20.366472244262695,2000-08-28
20.835617065429688,2000-08-29
20.56024742126465,2000-08-30
20.56024742126465,2000-08-31
20.906997680664062,2000-09-01
21.192556381225586,2000-09-05
21.661699295043945,2000-09-06
21.62090301513672,2000-09-07
20.86621856689453,2000-09-08
21.5393123626709,2000-09-11
21.5393123626709,2000-09-12
20.88660430908203,2000-09-13
20.764223098754883,2000-09-14
21.376129150390625,2000-09-15
21.034482955932617,2000-09-18
20.397075653076172,2000-09-19
20.45825958251953,2000-09-20
19.418001174926758,2000-09-21
19.295637130737305,2000-09-22
19.0916748046875,2000-09-25
19.377216339111328,2000-09-26
19.907550811767578,2000-09-27
19.336423873901367,2000-09-28
19.295637130737305,2000-09-29
19.66278076171875,2000-10-02
19.418001174926758,2000-10-03
18.581743240356445,2000-10-04
17.949424743652344,2000-10-05
17.806642532348633,2000-10-06
18.132997512817383,2000-10-09
20.723426818847656,2000-10-10
21.47812271118164,2000-10-11
21.314945220947266,2000-10-12
20.397075653076172,2000-10-13
19.989133834838867,2000-10-16
20.723426818847656,2000-10-17
20.33588218688965,2000-10-18
19.968740463256836,2000-10-19
20.070722579956055,2000-10-20
19.54039764404297,2000-10-23
19.254844665527344,2000-10-24
18.275781631469727,2000-10-25
18.43895721435547,2000-10-26
17.62307357788086,2000-10-27
17.949424743652344,2000-10-30
18.051420211791992,2000-10-31
18.928483963012695,2000-11-01
18.37776756286621,2000-11-02
18.25539207458496,2000-11-03
18.031003952026367,2000-11-06
18.153392791748047,2000-11-07
18.316574096679688,2000-11-08
18.132997512817383,2000-11-09
18.132997512817383,2000-11-10
17.749385833740234,2000-11-13
17.994766235351562,2000-11-14
18.976293563842773,2000-11-15
19.40572166442871,2000-11-16
19.262582778930664,2000-11-17
19.69200325012207,2000-11-20
20.26456642150879,2000-11-21
20.428146362304688,2000-11-22
20.530393600463867,2000-11-24
20.63263511657715,2000-11-27
19.978286743164062,2000-11-28
18.649124145507812,2000-11-29
17.095029830932617,2000-11-30
18.03566551208496,2000-12-01
18.301502227783203,2000-12-04
17.565353393554688,2000-12-05
18.73091697692871,2000-12-06
19.01720428466797,2000-12-07
19.098995208740234,2000-12-08
20.06007957458496,2000-12-11
20.50994110107422,2000-12-12
20.203222274780273,2000-12-13
19.139892578125,2000-12-14
19.344375610351562,2000-12-15
21.041610717773438,2000-12-18
20.98027229309082,2000-12-19
20.24410629272461,2000-12-20
20.469053268432617,2000-12-21
20.98027229309082,2000-12-22
22.718395233154297,2000-12-26
23.49544334411621,2000-12-27
23.94530487060547,2000-12-28
22.922876358032227,2000-12-29
23.168264389038086,2001-01-02
21.634620666503906,2001-01-03
20.612186431884766,2001-01-04
22.043588638305664,2001-01-05
22.26852035522461,2001-01-08
21.77775764465332,2001-01-09
21.736862182617188,2001-01-10
21.77775764465332,2001-01-11
21.2869930267334,2001-01-12
21.307437896728516,2001-01-16
20.24410629272461,2001-01-17
19.507963180541992,2001-01-18
19.69200325012207,2001-01-19
20.10096549987793,2001-01-22
20.121427536010742,2001-01-23
20.10096549987793,2001-01-24
20.898466110229492,2001-01-25
20.26456642150879,2001-01-26
19.882585525512695,2001-01-29
19.094083786010742,2001-01-30
18.84542465209961,2001-01-31
18.688379287719727,2001-02-01
19.679733276367188,2001-02-02
19.758251190185547,2001-02-05
20.23920249938965,2001-02-06
20.530393600463867,2001-02-07
20.285003662109375,2001-02-08
20.51403045654297,2001-02-09
20.455141067504883,2001-02-12
20.684167861938477,2001-02-13
20.350446701049805,2001-02-14
19.967641830444336,2001-02-15
20.082155227661133,2001-02-16
20.48131561279297,2001-02-20
20.30791473388672,2001-02-21
19.997100830078125,2001-02-22
19.64374351501465,2001-02-23
19.85640525817871,2001-02-26
19.810604095458984,2001-02-27
19.205324172973633,2001-02-28
19.398365020751953,2001-03-01
19.902206420898438,2001-03-02
20.428964614868164,2001-03-05
21.20111083984375,2001-03-06
21.93071174621582,2001-03-07
22.411670684814453,2001-03-08
22.051773071289062,2001-03-09
21.29926300048828,2001-03-12
20.785593032836914,2001-03-13
20.445331573486328,2001-03-14
20.173776626586914,2001-03-15
19.86295509338379,2001-03-16
20.23920249938965,2001-03-19
20.52057647705078,2001-03-20
19.702638626098633,2001-03-21
18.62294578552246,2001-03-22
19.19550132751465,2001-03-23
19.49977684020996,2001-03-26
18.927221298217773,2001-03-27
18.59349250793457,2001-03-28
17.958786010742188,2001-03-29
18.848705291748047,2001-03-30
17.8148250579834,2001-04-02
16.915082931518555,2001-04-03
17.504003524780273,2001-04-04
18.15508460998535,2001-04-05
18.194345474243164,2001-04-06
18.84215545654297,2001-04-09
19.41798210144043,2001-04-10
19.1889591217041,2001-04-11
19.79425048828125,2001-04-12
20.4158878326416,2001-04-16
20.890287399291992,2001-04-17
20.17704200744629,2001-04-18
19.99054527282715,2001-04-19
19.86622428894043,2001-04-20
20.664539337158203,2001-04-23
20.775781631469727,2001-04-24
21.37124252319336,2001-04-25
21.776945114135742,2001-04-26
21.407230377197266,2001-04-27
20.92627716064453,2001-04-30
20.31772804260254,2001-05-01
18.976293563842773,2001-05-02
18.747278213500977,2001-05-03
18.868330001831055,2001-05-04
19.205324172973633,2001-05-07
19.080995559692383,2001-05-08
19.630659103393555,2001-05-09
19.493249893188477,2001-05-10
19.13007926940918,2001-05-11
19.689550399780273,2001-05-14
20.186857223510742,2001-05-15
20.010175704956055,2001-05-16
20.219572067260742,2001-05-17
21.07023811340332,2001-05-18
21.37124252319336,2001-05-21
20.729969024658203,2001-05-22
19.89239501953125,2001-05-23
19.630659103393555,2001-05-24
19.46379852294922,2001-05-25
19.058095932006836,2001-05-29
19.336196899414062,2001-05-30
19.48342514038086,2001-05-31
19.090822219848633,2001-06-01
19.40163230895996,2001-06-04
19.300209045410156,2001-06-05
18.75054931640625,2001-06-06
17.952238082885742,2001-06-07
18.22052001953125,2001-06-08
18.200895309448242,2001-06-11
18.629486083984375,2001-06-12
17.978410720825195,2001-06-13
17.863893508911133,2001-06-14
17.651227951049805,2001-06-15
17.409122467041016,2001-06-18
17.245525360107422,2001-06-19
17.098299026489258,2001-06-20
16.604270935058594,2001-06-21
17.029605865478516,2001-06-22
16.983795166015625,2001-06-25
17.006683349609375,2001-06-26
16.522472381591797,2001-06-27
15.835391998291016,2001-06-28
16.604270935058594,2001-06-29
16.129852294921875,2001-07-02
16.195281982421875,2001-07-03
16.6893253326416,2001-07-05
16.89544677734375,2001-07-06
16.24435806274414,2001-07-09
15.966267585754395,2001-07-10
15.733978271484375,2001-07-11
15.606368064880371,2001-07-12
15.704532623291016,2001-07-13
15.131967544555664,2001-07-16
15.171218872070312,2001-07-17
14.870223999023438,2001-07-18
15.213760375976562,2001-07-19
15.67180061340332,2001-07-20
15.845216751098633,2001-07-23
15.351179122924805,2001-07-24
16.555187225341797,2001-07-25
17.013235092163086,2001-07-26
17.27170753479004,2001-07-27
17.206270217895508,2001-07-30
16.99687385559082,2001-07-31
16.669700622558594,2001-08-01
16.983795166015625,2001-08-02
16.686058044433594,2001-08-03
16.86273193359375,2001-08-06
16.584630966186523,2001-08-07
15.72088623046875,2001-08-08
16.038249969482422,2001-08-09
16.247644424438477,2001-08-10
16.486480712890625,2001-08-13
16.800575256347656,2001-08-14
17.713394165039062,2001-08-15
17.500732421875,2001-08-16
17.17682647705078,2001-08-17
16.761306762695312,2001-08-20
16.722043991088867,2001-08-21
16.4733943939209,2001-08-22
16.03169822692871,2001-08-23
15.900829315185547,2001-08-24
16.041513442993164,2001-08-27
16.06114387512207,2001-08-28
15.792863845825195,2001-08-29
15.442780494689941,2001-08-30
15.354447364807129,2001-08-31
15.459147453308105,2001-09-04
15.410063743591309,2001-09-05
15.586740493774414,2001-09-06
15.707797050476074,2001-09-07
15.740517616271973,2001-09-10
15.347902297973633,2001-09-17
14.484147071838379,2001-09-18
13.698925971984863,2001-09-19
13.761090278625488,2001-09-20
13.84288215637207,2001-09-21
12.874439239501953,2001-09-24
12.789368629455566,2001-09-25
12.678132057189941,2001-09-26
13.168902397155762,2001-09-27
14.06863784790039,2001-09-28
13.708745956420898,2001-10-01
13.85596752166748,2001-10-02
13.986833572387695,2001-10-03
14.902939796447754,2001-10-04
14.853859901428223,2001-10-05
15.122149467468262,2001-10-08
15.20394229888916,2001-10-09
15.868118286132812,2001-10-10
16.00225830078125,2001-10-11
16.015338897705078,2001-10-12
15.504941940307617,2001-10-15
16.064411163330078,2001-10-16
15.943370819091797,2001-10-17
15.359786033630371,2001-10-18
15.753207206726074,2001-10-19
16.01549530029297,2001-10-22
15.835176467895508,2001-10-23
16.18597412109375,2001-10-24
16.674470901489258,2001-10-25
17.359683990478516,2001-10-26
17.838335037231445,2001-10-29
16.92363929748535,2001-10-30
16.917078018188477,2001-10-31
17.113794326782227,2001-11-01
16.71053695678711,2001-11-02
16.081069946289062,2001-11-05
16.307281494140625,2001-11-06
16.631855010986328,2001-11-07
16.631855010986328,2001-11-08
17.146577835083008,2001-11-09
16.894128799438477,2001-11-12
16.76627540588379,2001-11-13
15.805670738220215,2001-11-14
14.376242637634277,2001-11-15
14.78933334350586,2001-11-16
14.812284469604492,2001-11-19
15.517158508300781,2001-11-20
15.127017974853516,2001-11-21
15.422083854675293,2001-11-23
14.9794921875,2001-11-26
15.163084030151367,2001-11-27
14.906364440917969,2001-11-28
15.149916648864746,2001-11-29
15.13674259185791,2001-11-30
15.48892593383789,2001-12-03
15.775270462036133,2001-12-04
16.11427116394043,2001-12-05
16.196548461914062,2001-12-06
16.203134536743164,2001-12-07
15.887165069580078,2001-12-10
15.620573043823242,2001-12-11
15.386887550354004,2001-12-12
15.281571388244629,2001-12-13
15.663365364074707,2001-12-14
15.502082824707031,2001-12-17
16.24591827392578,2001-12-18
16.63758659362793,2001-12-19
16.867979049682617,2001-12-20
17.032550811767578,2001-12-21
17.223440170288086,2001-12-24
17.723730087280273,2001-12-26
17.968265533447266,2001-12-27
18.265146255493164,2001-12-28
18.058774948120117,2001-12-31
17.903099060058594,2002-01-02
17.200740814208984,2002-01-03
17.573637008666992,2002-01-04
18.00809097290039,2002-01-07
17.758289337158203,2002-01-08
17.65328598022461,2002-01-09
17.425203323364258,2002-01-10
16.92557716369629,2002-01-11
16.86402702331543,2002-01-14
17.135562896728516,2002-01-15
16.92557716369629,2002-01-16
16.696998596191406,2002-01-17
16.686113357543945,2002-01-18
16.468425750732422,2002-01-22
17.12512969970703,2002-01-23
17.509714126586914,2002-01-24
17.636720657348633,2002-01-25
17.292022705078125,2002-01-28
16.827613830566406,2002-01-29
17.027164459228516,2002-01-30
17.593172073364258,2002-01-31
17.73466682434082,2002-02-01
16.961868286132812,2002-02-04
17.451663970947266,2002-02-05
17.5967960357666,2002-02-06
17.458921432495117,2002-02-07
17.702014923095703,2002-02-08
18.13377571105957,2002-02-11
17.963241577148438,2002-02-12
18.264389038085938,2002-02-13
18.438541412353516,2002-02-14
18.514738082885742,2002-02-15
18.286155700683594,2002-02-19
18.111997604370117,2002-02-20
18.64897346496582,2002-02-21
18.710647583007812,2002-02-22
19.2947998046875,2002-02-25
19.102502822875977,2002-02-26
18.975513458251953,2002-02-27
19.1387882232666,2002-02-28
19.320188522338867,2002-03-01
19.59230613708496,2002-03-04
19.548770904541016,2002-03-05
19.944252014160156,2002-03-06
20.245389938354492,2002-03-07
19.936986923217773,2002-03-08
19.955127716064453,2002-03-11
19.955127716064453,2002-03-12
20.08575439453125,2002-03-13
20.042211532592773,2002-03-14
20.368738174438477,2002-03-15
20.535642623901367,2002-03-18
20.93475341796875,2002-03-19
20.76422691345215,2002-03-20
20.78598976135254,2002-03-21
20.165563583374023,2002-03-22
20.296178817749023,2002-03-25
20.042211532592773,2002-03-26
20.883955001831055,2002-03-27
20.637239456176758,2002-03-28
20.99279022216797,2002-04-01
21.43906593322754,2002-04-02
20.94562339782715,2002-04-03
20.328840255737305,2002-04-04
20.2091121673584,2002-04-05
20.47395896911621,2002-04-08
20.140165328979492,2002-04-09
20.557409286499023,2002-04-10
20.611820220947266,2002-04-11
19.512495040893555,2002-04-12
19.96964454650879,2002-04-15
20.04583740234375,2002-04-16
20.571928024291992,2002-04-17
20.804540634155273,2002-04-18
20.913576126098633,2002-04-19
20.7536563873291,2002-04-22
21.182540893554688,2002-04-23
20.768198013305664,2002-04-24
21.200714111328125,2002-04-25
21.269771575927734,2002-04-26
21.189807891845703,2002-04-29
21.200714111328125,2002-04-30
21.407886505126953,2002-05-01
21.51329803466797,2002-05-02
21.691394805908203,2002-05-03
20.586469650268555,2002-05-06
20.426544189453125,2002-05-07
20.98626708984375,2002-05-08
20.717313766479492,2002-05-09
20.608272552490234,2002-05-10
20.8190860748291,2002-05-13
20.895408630371094,2002-05-14
20.4955997467041,2002-05-15
20.717313766479492,2002-05-16
20.299327850341797,2002-05-17
20.215730667114258,2002-05-20
20.499229431152344,2002-05-21
20.59372901916504,2002-05-22
20.789997100830078,2002-05-23
20.542850494384766,2002-05-24
20.23754119873047,2002-05-28
19.866811752319336,2002-05-29
19.61966323852539,2002-05-30
20.23754119873047,2002-05-31
19.60511589050293,2002-06-03
19.772310256958008,2002-06-04
19.53969383239746,2002-06-05
19.626922607421875,2002-06-06
20.0267391204834,2002-06-07
19.612384796142578,2002-06-10
19.208951950073242,2002-06-11
19.383403778076172,2002-06-12
19.81592559814453,2002-06-13
19.928598403930664,2002-06-14
20.53194236755371,2002-06-17
20.32840347290039,2002-06-18
20.13213539123535,2002-06-19
20.34658432006836,2002-06-20
20.044904708862305,2002-06-21
20.408367156982422,2002-06-24
20.713680267333984,2002-06-25
20.76456069946289,2002-06-26
20.786359786987305,2002-06-27
20.891761779785156,2002-06-28
20.7536563873291,2002-07-01
20.59737205505371,2002-07-02
20.622812271118164,2002-07-03
20.989904403686523,2002-07-05
20.648242950439453,2002-07-08
20.092159271240234,2002-07-09
19.765043258666992,2002-07-10
19.397937774658203,2002-07-11
19.16895866394043,2002-07-12
19.01994514465332,2002-07-15
18.641944885253906,2002-07-16
18.714630126953125,2002-07-17
18.638158798217773,2002-07-18
18.00086784362793,2002-07-19
16.995758056640625,2002-07-22
16.875585556030273,2002-07-23
17.705896377563477,2002-07-24
17.98265266418457,2002-07-25
17.840639114379883,2002-07-26
18.962265014648438,2002-07-29
18.663650512695312,2002-07-30
18.754690170288086,2002-07-31
17.771442413330078,2002-08-01
17.571134567260742,2002-08-02
16.886507034301758,2002-08-05
17.651264190673828,2002-08-06
17.91710090637207,2002-08-07
18.90036964416504,2002-08-08
19.246320724487305,2002-08-09
19.472110748291016,2002-08-12
19.300945281982422,2002-08-13
19.734302520751953,2002-08-14
20.50271224975586,2002-08-15
20.50998306274414,2002-08-16
20.641090393066406,2002-08-19
20.02199935913086,2002-08-20
20.13853645324707,2002-08-21
20.520910263061523,2002-08-22
20.531837463378906,2002-08-23
20.655656814575195,2002-08-26
20.77219009399414,2002-08-27
20.16766357421875,2002-08-28
19.938232421875,2002-08-29
20.051143646240234,2002-08-30
19.428403854370117,2002-09-03
19.552221298217773,2002-09-04
19.86540412902832,2002-09-05
20.324260711669922,2002-09-06
20.25871467590332,2002-09-09
20.60830307006836,2002-09-10
20.622888565063477,2002-09-11
20.42986297607422,2002-09-12
20.863229751586914,2002-09-13
21.241962432861328,2002-09-16
20.50271224975586,2002-09-17
20.601032257080078,2002-09-18
20.4407958984375,2002-09-19
20.53911781311035,2002-09-20
20.65201187133789,2002-09-23
20.171308517456055,2002-09-24
20.81953239440918,2002-09-25
21.4859619140625,2002-09-26
21.38035011291504,2002-09-27
21.649837493896484,2002-09-30
21.609769821166992,2002-10-01
21.351219177246094,2002-10-02
20.96155548095703,2002-10-03
20.75398063659668,2002-10-04
20.415300369262695,2002-10-07
20.215011596679688,2002-10-08
19.69788932800293,2002-10-09
19.6141414642334,2002-10-10
19.628700256347656,2002-10-11
20.12032699584961,2002-10-14
20.954280853271484,2002-10-15
20.702999114990234,2002-10-16
21.296594619750977,2002-10-17
20.939098358154297,2002-10-18
21.0667724609375,2002-10-21
20.231403350830078,2002-10-22
20.446622848510742,2002-10-23
19.9979248046875,2002-10-24
19.64044189453125,2002-10-25
19.662324905395508,2002-10-28
19.02393913269043,2002-10-29
19.826473236083984,2002-10-30
19.720685958862305,2002-10-31
20.12925910949707,2002-11-01
19.924972534179688,2002-11-04
19.93227195739746,2002-11-05
19.870258331298828,2002-11-06
19.622196197509766,2002-11-07
19.348604202270508,2002-11-08
19.078649520874023,2002-11-11
18.7430477142334,2002-11-12
18.239635467529297,2002-11-13
18.469453811645508,2002-11-14
18.480398178100586,2002-11-15
18.626312255859375,2002-11-18
18.516874313354492,2002-11-19
19.144319534301758,2002-11-20
19.421558380126953,2002-11-21
19.118789672851562,2002-11-22
19.3704891204834,2002-11-25
18.90355110168457,2002-11-26
19.46898078918457,2002-11-27
19.6550235748291,2002-11-29
19.844715118408203,2002-12-02
20.242340087890625,2002-12-03
20.019813537597656,2002-12-04
20.351778030395508,2002-12-05
20.756690979003906,2002-12-06
20.55241584777832,2002-12-09
20.73847007751465,2002-12-10
20.71291732788086,2002-12-11
21.464401245117188,2002-12-12
21.27105712890625,2002-12-13
21.60666847229004,2002-12-16
21.43157196044922,2002-12-17
21.05217170715332,2002-12-18
20.789535522460938,2002-12-19
21.21998405456543,2002-12-20
21.493576049804688,2002-12-23
21.493576049804688,2002-12-24
21.322120666503906,2002-12-26
21.059473037719727,2002-12-27
20.92085838317871,2002-12-30
20.789535522460938,2002-12-31
21.63220977783203,2003-01-02
21.555599212646484,2003-01-03
21.504518508911133,2003-01-06
20.446622848510742,2003-01-07
20.530527114868164,2003-01-08
20.902612686157227,2003-01-09
20.64726448059082,2003-01-10
21.198104858398438,2003-01-13
21.53736114501953,2003-01-14
22.383663177490234,2003-01-15
22.628087997436523,2003-01-16
22.81077766418457,2003-01-17
22.686546325683594,2003-01-21
22.635393142700195,2003-01-22
22.58058738708496,2003-01-23
22.178667068481445,2003-01-24
21.440597534179688,2003-01-27
21.630592346191406,2003-01-28
22.19327735900879,2003-01-29
22.017902374267578,2003-01-30
22.8034725189209,2003-01-31
22.544048309326172,2003-02-03
22.945966720581055,2003-02-04
22.628087997436523,2003-02-05
22.675586700439453,2003-02-06
22.507505416870117,2003-02-07
22.72673988342285,2003-02-10
22.682884216308594,2003-02-11
22.149433135986328,2003-02-12
22.196935653686523,2003-02-13
22.82904052734375,2003-02-14
23.051923751831055,2003-02-18
23.318655014038086,2003-02-19
23.475770950317383,2003-02-20
24.012882232666016,2003-02-21
24.440383911132812,2003-02-24
23.866727828979492,2003-02-25
24.0421085357666,2003-02-26
23.636539459228516,2003-02-27
23.852115631103516,2003-02-28
23.987308502197266,2003-03-03
23.74981689453125,2003-03-04
23.954418182373047,2003-03-05
24.330764770507812,2003-03-06
