CME,Date
37.52595138549805,2010-05-06
36.80202865600586,2010-05-07
38.881553649902344,2010-05-10
38.4378662109375,2010-05-11
38.443702697753906,2010-05-12
37.813194274902344,2010-05-13
36.827720642089844,2010-05-14
36.90243911743164,2010-05-17
35.990543365478516,2010-05-18
36.276615142822266,2010-05-19
35.37870407104492,2010-05-20
37.1896858215332,2010-05-21
37.71510696411133,2010-05-24
36.464599609375,2010-05-25
36.156341552734375,2010-05-26
37.2398796081543,2010-05-27
36.972511291503906,2010-05-28
36.386375427246094,2010-06-01
37.704586029052734,2010-06-02
37.77114486694336,2010-06-03
36.27076721191406,2010-06-04
34.977046966552734,2010-06-07
34.94187927246094,2010-06-08
34.16358947753906,2010-06-09
35.5842170715332,2010-06-10
35.45058822631836,2010-06-11
36.00851821899414,2010-06-14
36.30622100830078,2010-06-15
36.411739349365234,2010-06-16
36.27927017211914,2010-06-17
36.00031661987305,2010-06-18
36.019065856933594,2010-06-21
35.64045715332031,2010-06-22
35.230228424072266,2010-06-23
34.013587951660156,2010-06-24
34.84461212158203,2010-06-25
34.78834533691406,2010-06-28
33.7463264465332,2010-06-29
33.000850677490234,2010-06-30
32.643394470214844,2010-07-01
32.21672821044922,2010-07-02
32.1768798828125,2010-07-06
32.60000228881836,2010-07-07
33.010257720947266,2010-07-08
32.48982238769531,2010-07-09
32.46990203857422,2010-07-12
32.619930267333984,2010-07-13
32.29057693481445,2010-07-14
32.391361236572266,2010-07-15
31.205202102661133,2010-07-16
31.350526809692383,2010-07-19
32.26127243041992,2010-07-20
32.016292572021484,2010-07-21
33.020790100097656,2010-07-22
33.58810806274414,2010-07-23
33.24936294555664,2010-07-26
33.2716178894043,2010-07-27
33.23060989379883,2010-07-28
33.502532958984375,2010-07-29
32.67852783203125,2010-07-30
33.53770446777344,2010-08-02
32.76877975463867,2010-08-03
32.60353088378906,2010-08-04
32.215553283691406,2010-08-05
31.818204879760742,2010-08-06
31.877986907958984,2010-08-09
30.933258056640625,2010-08-10
29.551349639892578,2010-08-11
29.231351852416992,2010-08-12
28.695690155029297,2010-08-13
28.891433715820312,2010-08-16
29.04850959777832,2010-08-17
28.812910079956055,2010-08-18
28.21982192993164,2010-08-19
27.859981536865234,2010-08-20
27.878740310668945,2010-08-23
27.986572265625,2010-08-24
28.821107864379883,2010-08-25
29.41067886352539,2010-08-26
30.09286117553711,2010-08-27
29.185638427734375,2010-08-30
29.08717918395996,2010-08-31
30.038936614990234,2010-09-01
30.762130737304688,2010-09-02
31.073917388916016,2010-09-03
30.2921142578125,2010-09-07
30.69359016418457,2010-09-08
30.887866973876953,2010-09-09
31.188085556030273,2010-09-10
31.90981101989746,2010-09-13
31.708471298217773,2010-09-14
31.963958740234375,2010-09-15
31.56012725830078,2010-09-16
31.066816329956055,2010-09-17
32.01457595825195,2010-09-20
31.66373062133789,2010-09-21
31.357616424560547,2010-09-22
30.731260299682617,2010-09-23
31.744976043701172,2010-09-24
31.336427688598633,2010-09-27
31.143342971801758,2010-09-28
30.558181762695312,2010-09-29
30.664154052734375,2010-09-30
30.61236000061035,2010-10-01
30.599388122558594,2010-10-04
31.509504318237305,2010-10-05
31.463590621948242,2010-10-06
31.066816329956055,2010-10-07
30.89139747619629,2010-10-08
30.56056022644043,2010-10-11
31.102134704589844,2010-10-12
31.055038452148438,2010-10-13
31.191600799560547,2010-10-14
31.495363235473633,2010-10-15
33.06831359863281,2010-10-18
33.05653381347656,2010-10-19
33.05771255493164,2010-10-20
33.23078918457031,2010-10-21
33.40032958984375,2010-10-22
33.316734313964844,2010-10-25
33.02827835083008,2010-10-26
33.254329681396484,2010-10-27
34.072601318359375,2010-10-28
34.10203170776367,2010-10-29
33.7900390625,2010-11-01
34.01961135864258,2010-11-02
34.094966888427734,2010-11-03
34.981510162353516,2010-11-04
34.73545837402344,2010-11-05
34.82846450805664,2010-11-08
34.5188102722168,2010-11-09
34.695430755615234,2010-11-10
34.51645278930664,2010-11-11
34.05139923095703,2010-11-12
34.09027099609375,2010-11-15
33.748817443847656,2010-11-16
34.28451919555664,2010-11-17
34.70248031616211,2010-11-18
34.78725814819336,2010-11-19
33.8853874206543,2010-11-22
33.11186981201172,2010-11-23
34.0714225769043,2010-11-24
34.123233795166016,2010-11-26
33.660526275634766,2010-11-29
33.91484069824219,2010-11-30
35.3253059387207,2010-12-01
36.79228210449219,2010-12-02
36.61803436279297,2010-12-03
36.83113479614258,2010-12-06
36.96653366088867,2010-12-07
37.95797348022461,2010-12-08
38.02413558959961,2010-12-09
38.008785247802734,2010-12-10
38.13521957397461,2010-12-13
38.19784927368164,2010-12-14
37.624717712402344,2010-12-15
38.06311798095703,2010-12-16
37.72634506225586,2010-12-17
38.00640106201172,2010-12-20
38.53226852416992,2010-12-21
38.64097595214844,2010-12-22
38.31718826293945,2010-12-23
38.54762649536133,2010-12-27
38.312461853027344,2010-12-28
38.362098693847656,2010-12-29
38.05720901489258,2010-12-30
38.02058029174805,2010-12-31
37.393123626708984,2011-01-03
37.45811080932617,2011-01-04
36.79281997680664,2011-01-05
37.0622444152832,2011-01-06
36.35559844970703,2011-01-07
37.20759963989258,2011-01-10
36.73137283325195,2011-01-11
37.21467590332031,2011-01-12
37.057525634765625,2011-01-13
37.45456314086914,2011-01-14
37.10478591918945,2011-01-18
36.19016647338867,2011-01-19
36.53877258300781,2011-01-20
36.61676025390625,2011-01-21
36.578922271728516,2011-01-24
36.265785217285156,2011-01-25
36.10980987548828,2011-01-26
36.61794662475586,2011-01-27
36.02826690673828,2011-01-28
36.46194839477539,2011-01-31
37.332855224609375,2011-02-01
37.239501953125,2011-02-02
35.55206298828125,2011-02-03
35.944366455078125,2011-02-04
35.88528060913086,2011-02-07
35.573341369628906,2011-02-08
35.74702835083008,2011-02-09
36.362693786621094,2011-02-10
36.48558807373047,2011-02-11
35.754127502441406,2011-02-14
34.42591094970703,2011-02-15
34.70360565185547,2011-02-16
35.75767517089844,2011-02-17
35.78603744506836,2011-02-18
35.459896087646484,2011-02-22
35.61586380004883,2011-02-23
35.98927307128906,2011-02-24
37.05160903930664,2011-02-25
36.78337478637695,2011-02-28
36.21853256225586,2011-03-01
35.927825927734375,2011-03-02
36.41232681274414,2011-03-03
36.017642974853516,2011-03-04
35.90774154663086,2011-03-07
36.03120422363281,2011-03-08
35.59789276123047,2011-03-09
35.13253402709961,2011-03-10
35.0886116027832,2011-03-11
34.58645248413086,2011-03-14
33.940643310546875,2011-03-15
33.2746467590332,2011-03-16
34.09377670288086,2011-03-17
33.927581787109375,2011-03-18
34.42144012451172,2011-03-21
34.53658676147461,2011-03-22
35.47562789916992,2011-03-23
35.413875579833984,2011-03-24
35.12302017211914,2011-03-25
35.0803108215332,2011-03-28
35.37945556640625,2011-03-29
36.00035858154297,2011-03-30
35.798526763916016,2011-03-31
36.12143325805664,2011-04-01
36.22114944458008,2011-04-04
36.192665100097656,2011-04-05
36.635475158691406,2011-04-06
36.3184928894043,2011-04-07
36.25082778930664,2011-04-08
36.089378356933594,2011-04-11
35.81276321411133,2011-04-12
36.1641731262207,2011-04-13
36.2710075378418,2011-04-14
36.421783447265625,2011-04-15
36.0775146484375,2011-04-18
35.8519401550293,2011-04-19
36.79692840576172,2011-04-20
36.770809173583984,2011-04-21
36.475196838378906,2011-04-25
36.888336181640625,2011-04-26
36.78860855102539,2011-04-27
36.09532165527344,2011-04-28
35.11235427856445,2011-04-29
35.274993896484375,2011-05-02
34.631561279296875,2011-05-03
34.098533630371094,2011-05-04
33.95607376098633,2011-05-05
34.616127014160156,2011-05-06
35.022125244140625,2011-05-09
35.47085952758789,2011-05-10
35.263126373291016,2011-05-11
35.33434295654297,2011-05-12
34.94496154785156,2011-05-13
35.42814636230469,2011-05-16
35.04943084716797,2011-05-17
35.2868537902832,2011-05-18
35.54566192626953,2011-05-19
35.41862869262695,2011-05-20
35.061302185058594,2011-05-23
34.43806076049805,2011-05-24
33.986942291259766,2011-05-25
33.728118896484375,2011-05-26
33.61417007446289,2011-05-27
33.92402267456055,2011-05-31
32.98735046386719,2011-06-01
33.06570816040039,2011-06-02
32.29881286621094,2011-06-03
31.594823837280273,2011-06-06
31.575834274291992,2011-06-07
31.131834030151367,2011-06-08
31.60788345336914,2011-06-09
31.847688674926758,2011-06-10
32.292869567871094,2011-06-13
32.62053298950195,2011-06-14
32.19078826904297,2011-06-15
32.81846237182617,2011-06-16
33.15974426269531,2011-06-17
33.28384780883789,2011-06-20
33.748043060302734,2011-06-21
33.571434020996094,2011-06-22
33.337554931640625,2011-06-23
33.437782287597656,2011-06-24
33.53324890136719,2011-06-27
33.88765335083008,2011-06-28
34.3697624206543,2011-06-29
34.7957763671875,2011-06-30
35.40795135498047,2011-07-01
35.40555953979492,2011-07-05
35.36378479003906,2011-07-06
35.678836822509766,2011-07-07
35.14302444458008,2011-07-08
34.27071762084961,2011-07-11
34.49745559692383,2011-07-12
34.5451774597168,2011-07-13
34.52131271362305,2011-07-14
34.898406982421875,2011-07-15
34.12035369873047,2011-07-18
34.534446716308594,2011-07-19
34.06904602050781,2011-07-20
34.211055755615234,2011-07-21
34.09291076660156,2011-07-22
33.984317779541016,2011-07-25
34.02132034301758,2011-07-26
33.23490905761719,2011-07-27
33.8697624206543,2011-07-28
34.50938034057617,2011-07-29
34.34590530395508,2011-08-01
33.441368103027344,2011-08-02
33.39244842529297,2011-08-03
31.6955509185791,2011-08-04
32.15019607543945,2011-08-05
29.52371597290039,2011-08-08
31.7480525970459,2011-08-09
28.545209884643555,2011-08-10
30.657367706298828,2011-08-11
30.423480987548828,2011-08-12
31.095308303833008,2011-08-15
30.629919052124023,2011-08-16
30.32444190979004,2011-08-17
28.72301483154297,2011-08-18
28.30177116394043,2011-08-19
28.54640007019043,2011-08-22
29.8769474029541,2011-08-23
30.299386978149414,2011-08-24
29.393646240234375,2011-08-25
29.94257164001465,2011-08-26
31.493877410888672,2011-08-29
31.662153244018555,2011-08-30
31.875749588012695,2011-08-31
31.6955509185791,2011-09-01
30.870969772338867,2011-09-02
30.404388427734375,2011-09-06
31.91146469116211,2011-09-07
31.016345977783203,2011-09-08
30.709171295166016,2011-09-09
31.226329803466797,2011-09-12
31.73747444152832,2011-09-13
32.351829528808594,2011-09-14
32.62061309814453,2011-09-15
32.645809173583984,2011-09-16
31.893470764160156,2011-09-19
31.63669204711914,2011-09-20
30.955148696899414,2011-09-21
31.05953598022461,2011-09-22
30.955148696899414,2011-09-23
31.685888290405273,2011-09-26
31.472293853759766,2011-09-27
30.515981674194336,2011-09-28
30.859163284301758,2011-09-29
29.565656661987305,2011-09-30
29.8176326751709,2011-10-03
30.280797958374023,2011-10-04
30.715160369873047,2011-10-05
31.971466064453125,2011-10-06
30.471580505371094,2011-10-07
31.924667358398438,2011-10-10
30.837543487548828,2011-10-11
31.14952850341797,2011-10-12
30.75356101989746,2011-10-13
31.16273307800293,2011-10-14
30.3815860748291,2011-10-17
31.204723358154297,2011-10-18
30.88075828552246,2011-10-19
31.37151336669922,2011-10-20
31.736278533935547,2011-10-21
32.24024200439453,2011-10-24
31.00913429260254,2011-10-25
31.60909652709961,2011-10-26
33.20976257324219,2011-10-27
33.59733581542969,2011-10-28
33.064579010009766,2011-10-31
30.22320556640625,2011-11-01
31.124340057373047,2011-11-02
32.22344207763672,2011-11-03
32.55701446533203,2011-11-04
33.00937271118164,2011-11-07
33.47014236450195,2011-11-08
31.892274856567383,2011-11-09
31.20952606201172,2011-11-10
31.625892639160156,2011-11-11
30.943143844604492,2011-11-14
30.898744583129883,2011-11-15
28.939302444458008,2011-11-16
28.563732147216797,2011-11-17
29.864437103271484,2011-11-18
28.981300354003906,2011-11-21
28.86610984802246,2011-11-22
28.68132209777832,2011-11-23
28.544532775878906,2011-11-25
29.413270950317383,2011-11-28
28.75091552734375,2011-11-29
29.911230087280273,2011-11-30
29.997617721557617,2011-12-01
30.394790649414062,2011-12-02
29.890819549560547,2011-12-05
29.858427047729492,2011-12-06
30.375591278076172,2011-12-07
29.34728240966797,2011-12-08
29.764829635620117,2011-12-09
29.21887969970703,2011-12-12
28.917705535888672,2011-12-13
28.664518356323242,2011-12-14
28.857648849487305,2011-12-15
29.20888328552246,2011-12-16
29.20888328552246,2011-12-19
29.948749542236328,2011-12-20
29.129215240478516,2011-12-21
29.661495208740234,2011-12-22
29.73873519897461,2011-12-23
29.596315383911133,2011-12-27
29.276466369628906,2011-12-28
29.609590530395508,2011-12-29
29.41044044494629,2011-12-30
29.64700698852539,2012-01-03
29.089387893676758,2012-01-04
28.800905227661133,2012-01-05
28.24329376220703,2012-01-06
27.548059463500977,2012-01-09
27.462387084960938,2012-01-10
27.277711868286133,2012-01-11
28.15035629272461,2012-01-12
28.30364418029785,2012-01-13
27.65791130065918,2012-01-17
28.08034896850586,2012-01-18
28.67177391052246,2012-01-19
28.952987670898438,2012-01-20
28.779191970825195,2012-01-23
29.030242919921875,2012-01-24
29.222156524658203,2012-01-25
29.021800994873047,2012-01-26
29.073694229125977,2012-01-27
28.96747589111328,2012-01-30
28.90833282470703,2012-01-31
29.628902435302734,2012-02-01
32.1068229675293,2012-02-02
33.00240707397461,2012-02-03
33.23054504394531,2012-02-06
33.318626403808594,2012-02-07
34.37714767456055,2012-02-08
34.2021369934082,2012-02-09
35.19428253173828,2012-02-10
35.12305450439453,2012-02-13
35.00236892700195,2012-02-14
35.07962417602539,2012-02-15
35.68430709838867,2012-02-16
35.48273849487305,2012-02-17
35.012027740478516,2012-02-21
34.779083251953125,2012-02-22
35.218414306640625,2012-02-23
35.29084396362305,2012-02-24
34.97580337524414,2012-02-27
35.09891891479492,2012-02-28
34.94081115722656,2012-02-29
34.94684600830078,2012-03-01
34.9541015625,2012-03-02
33.918487548828125,2012-03-05
33.18345642089844,2012-03-06
33.861385345458984,2012-03-07
33.98689651489258,2012-03-08
34.027496337890625,2012-03-09
33.24497604370117,2012-03-12
33.58824157714844,2012-03-13
34.026268005371094,2012-03-14
35.21973419189453,2012-03-15
35.61346435546875,2012-03-16
35.6860466003418,2012-03-19
36.221275329589844,2012-03-20
36.74787902832031,2012-03-21
36.38859939575195,2012-03-22
36.42058563232422,2012-03-23
36.6285285949707,2012-03-26
36.185585021972656,2012-03-27
35.76971435546875,2012-03-28
35.63191223144531,2012-03-29
35.59869384765625,2012-03-30
35.831233978271484,2012-04-02
35.48427200317383,2012-04-03
35.21603775024414,2012-04-04
35.42643356323242,2012-04-05
35.02409744262695,2012-04-09
34.70789337158203,2012-04-10
34.958900451660156,2012-04-11
35.3723030090332,2012-04-12
34.71652603149414,2012-04-13
34.535640716552734,2012-04-16
34.474117279052734,2012-04-17
34.24894714355469,2012-04-18
34.13822555541992,2012-04-19
33.595638275146484,2012-04-20
33.45413589477539,2012-04-23
33.53657150268555,2012-04-24
33.60669708251953,2012-04-25
33.71251678466797,2012-04-26
33.02104568481445,2012-04-27
32.7060661315918,2012-04-30
33.02104568481445,2012-05-01
32.375099182128906,2012-05-02
32.49812698364258,2012-05-03
31.76482391357422,2012-05-04
31.416622161865234,2012-05-07
31.609786987304688,2012-05-08
31.989974975585938,2012-05-09
32.20037078857422,2012-05-10
32.351707458496094,2012-05-11
32.003517150878906,2012-05-14
31.81035041809082,2012-05-15
31.588884353637695,2012-05-16
31.2012996673584,2012-05-17
31.74388885498047,2012-05-18
32.473514556884766,2012-05-21
31.651634216308594,2012-05-22
31.19146156311035,2012-05-23
31.51751136779785,2012-05-24
32.3000602722168,2012-05-25
32.45751953125,2012-05-29
32.084720611572266,2012-05-30
31.691001892089844,2012-05-31
31.62209701538086,2012-06-01
32.088417053222656,2012-06-04
32.99767303466797,2012-06-05
33.438106536865234,2012-06-06
33.091949462890625,2012-06-07
33.691226959228516,2012-06-08
33.90212631225586,2012-06-11
34.15150833129883,2012-06-12
33.70734786987305,2012-06-13
33.85746383666992,2012-06-14
34.48031234741211,2012-06-15
35.01380157470703,2012-06-18
34.727195739746094,2012-06-19
34.39345932006836,2012-06-20
33.69369888305664,2012-06-21
33.781776428222656,2012-06-22
33.146541595458984,2012-06-25
33.39963912963867,2012-06-26
32.86241912841797,2012-06-27
32.82025146484375,2012-06-28
33.2644157409668,2012-06-29
33.65275573730469,2012-07-02
33.48651123046875,2012-07-03
32.89965057373047,2012-07-05
32.693687438964844,2012-07-06
32.512550354003906,2012-07-09
32.12296676635742,2012-07-10
32.198665618896484,2012-07-11
32.34629821777344,2012-07-12
32.650272369384766,2012-07-13
32.557212829589844,2012-07-16
32.650272369384766,2012-07-17
32.71974182128906,2012-07-18
32.326446533203125,2012-07-19
31.886005401611328,2012-07-20
31.71230125427246,2012-07-23
31.70611000061035,2012-07-24
31.79914665222168,2012-07-25
32.53115463256836,2012-07-26
32.57456588745117,2012-07-27
32.45671844482422,2012-07-30
32.326446533203125,2012-07-31
31.70611000061035,2012-08-01
30.91203498840332,2012-08-02
31.594430923461914,2012-08-03
32.258209228515625,2012-08-06
32.91577911376953,2012-08-07
32.84754943847656,2012-08-08
33.194942474365234,2012-08-09
33.24456787109375,2012-08-10
33.18872833251953,2012-08-13
32.618011474609375,2012-08-14
32.66142654418945,2012-08-15
33.17633056640625,2012-08-16
33.56715393066406,2012-08-17
33.49270248413086,2012-08-20
33.24456787109375,2012-08-21
33.219749450683594,2012-08-22
33.08327102661133,2012-08-23
33.294185638427734,2012-08-24
33.312808990478516,2012-08-27
33.51131820678711,2012-08-28
33.75944519042969,2012-08-29
33.8152961730957,2012-08-30
34.05722427368164,2012-08-31
34.31156921386719,2012-09-04
34.31156921386719,2012-09-05
35.26849365234375,2012-09-06
36.52561950683594,2012-09-07
36.65696334838867,2012-09-10
36.63819885253906,2012-09-11
36.857093811035156,2012-09-12
37.11979675292969,2012-09-13
36.832069396972656,2012-09-14
36.725765228271484,2012-09-17
36.52561950683594,2012-09-18
36.100318908691406,2012-09-19
36.30046081542969,2012-09-20
36.26919174194336,2012-09-21
36.200401306152344,2012-09-24
35.72505569458008,2012-09-25
35.82512664794922,2012-09-26
35.90019607543945,2012-09-27
35.831390380859375,2012-09-28
35.71254348754883,2012-10-01
35.718807220458984,2012-10-02
35.693782806396484,2012-10-03
35.98149871826172,2012-10-04
35.975215911865234,2012-10-05
35.968994140625,2012-10-08
35.631248474121094,2012-10-09
35.5999755859375,2012-10-10
35.38732147216797,2012-10-11
35.255985260009766,2012-10-12
35.56244659423828,2012-10-15
35.95646286010742,2012-10-16
36.20663833618164,2012-10-17
36.06279373168945,2012-10-18
35.33729934692383,2012-10-19
35.42483901977539,2012-10-22
35.32478332519531,2012-10-23
35.36854934692383,2012-10-24
34.399112701416016,2012-10-25
34.66180419921875,2012-10-26
34.980777740478516,2012-10-31
35.31850814819336,2012-11-01
34.84318542480469,2012-11-02
35.11212921142578,2012-11-05
35.255985260009766,2012-11-06
34.7556266784668,2012-11-07
34.23027420043945,2012-11-08
33.96759033203125,2012-11-09
33.98634338378906,2012-11-12
33.748661041259766,2012-11-13
33.498504638671875,2012-11-14
33.82372283935547,2012-11-15
33.92380142211914,2012-11-16
34.05513381958008,2012-11-19
34.148956298828125,2012-11-20
34.04262924194336,2012-11-21
34.17396926879883,2012-11-23
34.5679931640625,2012-11-26
33.955074310302734,2012-11-27
34.336585998535156,2012-11-28
34.49294662475586,2012-11-29
34.5679931640625,2012-11-30
34.7556266784668,2012-12-03
34.18022155761719,2012-12-04
34.2240104675293,2012-12-05
34.70328140258789,2012-12-06
34.65913009643555,2012-12-07
34.09157943725586,2012-12-10
33.37897872924805,2012-12-11
33.297000885009766,2012-12-12
33.1094970703125,2012-12-13
33.12241744995117,2012-12-14
33.36811828613281,2012-12-17
33.88534927368164,2012-12-18
34.0275764465332,2012-12-19
33.23232650756836,2012-12-20
32.80561828613281,2012-12-21
32.86381530761719,2012-12-24
32.812068939208984,2012-12-26
32.55345916748047,2012-12-27
32.40475845336914,2012-12-28
32.7603645324707,2012-12-31
33.193538665771484,2013-01-02
33.33578872680664,2013-01-03
34.76464080810547,2013-01-04
34.58361053466797,2013-01-07
34.2021369934082,2013-01-08
34.17628479003906,2013-01-09
34.47368621826172,2013-01-10
34.926273345947266,2013-01-11
35.126712799072266,2013-01-14
35.39179229736328,2013-01-15
35.424129486083984,2013-01-16
35.870235443115234,2013-01-17
35.883155822753906,2013-01-18
36.600830078125,2013-01-22
36.756004333496094,2013-01-23
37.03400802612305,2013-01-24
37.3055534362793,2013-01-25
37.27969741821289,2013-01-28
37.44779968261719,2013-01-29
37.57709884643555,2013-01-30
37.39606857299805,2013-01-31
38.17192077636719,2013-02-01
37.680564880371094,2013-02-04
38.26243209838867,2013-02-05
36.67840576171875,2013-02-06
36.78831100463867,2013-02-07
37.02755355834961,2013-02-08
36.80772399902344,2013-02-11
36.98228073120117,2013-02-12
37.02107238769531,2013-02-13
37.783992767333984,2013-02-14
37.83572006225586,2013-02-15
38.113739013671875,2013-02-19
37.512454986572266,2013-02-20
37.25383377075195,2013-02-21
37.6999397277832,2013-02-22
37.35728073120117,2013-02-25
38.13313674926758,2013-02-26
38.80553436279297,2013-02-27
38.57923889160156,2013-02-28
38.740882873535156,2013-03-01
39.361576080322266,2013-03-04
39.84648132324219,2013-03-05
40.387046813964844,2013-03-06
40.204681396484375,2013-03-07
40.60198211669922,2013-03-08
40.764801025390625,2013-03-11
40.7061882019043,2013-03-12
40.71921157836914,2013-03-13
41.08394241333008,2013-03-14
41.123023986816406,2013-03-15
40.7582893371582,2013-03-18
39.82041549682617,2013-03-19
40.40007781982422,2013-03-20
39.68364334106445,2013-03-21
40.1330451965332,2013-03-22
39.91812515258789,2013-03-25
40.09397506713867,2013-03-26
39.96369934082031,2013-03-27
39.99626541137695,2013-03-28
39.68364334106445,2013-04-01
39.468711853027344,2013-04-02
39.103981018066406,2013-04-03
39.08445358276367,2013-04-04
38.71321105957031,2013-04-05
39.24076461791992,2013-04-08
39.0518798828125,2013-04-09
39.22124099731445,2013-04-10
39.59246826171875,2013-04-11
39.39055633544922,2013-04-12
38.32243728637695,2013-04-15
38.7197265625,2013-04-16
38.25080108642578,2013-04-17
38.12052536010742,2013-04-18
38.433143615722656,2013-04-19
39.260318756103516,2013-04-22
38.986759185791016,2013-04-23
39.188655853271484,2013-04-24
39.74878692626953,2013-04-25
39.57944107055664,2013-04-26
39.62502670288086,2013-04-29
39.638057708740234,2013-04-30
39.162601470947266,2013-05-01
39.33846664428711,2013-05-02
39.49477767944336,2013-05-03
39.703182220458984,2013-05-06
39.39055633544922,2013-05-07
39.533843994140625,2013-05-08
39.57292556762695,2013-05-09
40.71921157836914,2013-05-10
40.947166442871094,2013-05-13
41.4942626953125,2013-05-14
41.709190368652344,2013-05-15
41.83293914794922,2013-05-16
42.44514846801758,2013-05-17
42.5037841796875,2013-05-20
41.89155578613281,2013-05-21
41.07741928100586,2013-05-22
41.767799377441406,2013-05-23
42.03483581542969,2013-05-24
42.653564453125,2013-05-28
44.04084777832031,2013-05-29
45.4476432800293,2013-05-30
44.242740631103516,2013-05-31
44.78982162475586,2013-06-03
45.05034637451172,2013-06-04
45.115482330322266,2013-06-05
45.181034088134766,2013-06-06
47.200157165527344,2013-06-07
47.862266540527344,2013-06-10
47.45582580566406,2013-06-11
47.383705139160156,2013-06-12
48.60304260253906,2013-06-13
48.701377868652344,2013-06-14
50.07805633544922,2013-06-17
50.66148376464844,2013-06-18
49.7961540222168,2013-06-19
50.53694152832031,2013-06-20
50.340248107910156,2013-06-21
49.86170959472656,2013-06-24
50.07148361206055,2013-06-25
50.02559280395508,2013-06-26
50.16327667236328,2013-06-27
49.789608001708984,2013-06-28
50.1567268371582,2013-07-01
49.297935485839844,2013-07-02
49.63227462768555,2013-07-03
50.87782287597656,2013-07-05
50.66807174682617,2013-07-08
50.281280517578125,2013-07-09
50.11738967895508,2013-07-10
50.314064025878906,2013-07-11
50.70082473754883,2013-07-12
50.55661392211914,2013-07-15
50.01249694824219,2013-07-16
49.84205627441406,2013-07-17
50.0845947265625,2013-07-18
49.002952575683594,2013-07-19
48.32771301269531,2013-07-22
48.30149459838867,2013-07-23
48.268699645996094,2013-07-24
48.40637969970703,2013-07-25
48.380157470703125,2013-07-26
48.74070739746094,2013-07-29
48.60304260253906,2013-07-30
48.550594329833984,2013-07-31
47.311588287353516,2013-08-01
47.39681625366211,2013-08-02
47.2394905090332,2013-08-05
47.45582580566406,2013-08-06
47.121482849121094,2013-08-07
47.34437561035156,2013-08-08
47.3050537109375,2013-08-09
46.90514373779297,2013-08-12
48.79971694946289,2013-08-13
48.478492736816406,2013-08-14
49.05537414550781,2013-08-15
48.085140228271484,2013-08-16
47.39681625366211,2013-08-19
47.45582580566406,2013-08-20
47.39027404785156,2013-08-21
47.63282012939453,2013-08-22
47.58037185668945,2013-08-23
47.160823822021484,2013-08-26
46.216819763183594,2013-08-27
46.39380645751953,2013-08-28
46.19716262817383,2013-08-29
46.61669921875,2013-08-30
47.416500091552734,2013-09-03
48.28182601928711,2013-09-04
48.0982780456543,2013-09-05
47.77505874633789,2013-09-06
47.84101486206055,2013-09-09
48.30276107788086,2013-09-10
47.94657516479492,2013-09-11
47.966346740722656,2013-09-12
47.72229766845703,2013-09-13
47.3133544921875,2013-09-16
47.45845031738281,2013-09-17
46.75267791748047,2013-09-18
48.71828842163086,2013-09-19
49.17341995239258,2013-09-20
48.55339050292969,2013-09-23
48.17081832885742,2013-09-24
49.18001174926758,2013-09-25
49.674720764160156,2013-09-26
49.35810470581055,2013-09-27
48.731483459472656,2013-09-30
49.338340759277344,2013-10-01
48.79087448120117,2013-10-02
48.764461517333984,2013-10-03
49.47024917602539,2013-10-04
49.067901611328125,2013-10-07
47.78165054321289,2013-10-08
47.517826080322266,2013-10-09
49.14044952392578,2013-10-10
49.30534362792969,2013-10-11
49.70109176635742,2013-10-14
49.582359313964844,2013-10-15
50.45304870605469,2013-10-16
50.63114547729492,2013-10-17
50.67731857299805,2013-10-18
50.551998138427734,2013-10-21
51.27095413208008,2013-10-22
50.9345588684082,2013-10-23
50.76966857910156,2013-10-24
50.45964813232422,2013-10-25
49.582359313964844,2013-10-28
49.4768180847168,2013-10-29
49.437255859375,2013-10-30
48.94914627075195,2013-10-31
49.272369384765625,2013-11-01
48.691917419433594,2013-11-04
48.58639144897461,2013-11-05
49.29215621948242,2013-11-06
49.2459831237793,2013-11-07
51.32371520996094,2013-11-08
51.40949249267578,2013-11-11
51.82502365112305,2013-11-12
51.864593505859375,2013-11-13
52.00313949584961,2013-11-14
52.47803497314453,2013-11-15
52.61656188964844,2013-11-18
53.52019119262695,2013-11-19
53.70488357543945,2013-11-20
55.1296501159668,2013-11-21
55.3077278137207,2013-11-22
54.27874755859375,2013-11-25
54.054473876953125,2013-11-26
54.291927337646484,2013-11-27
54.054473876953125,2013-11-29
53.68510055541992,2013-12-02
53.4080696105957,2013-12-03
52.80783462524414,2013-12-04
52.18122100830078,2013-12-05
53.050235748291016,2013-12-06
53.7534294128418,2013-12-09
52.89765548706055,2013-12-10
52.36033630371094,2013-12-11
53.14310073852539,2013-12-12
54.07182312011719,2013-12-13
54.63569641113281,2013-12-16
54.98728942871094,2013-12-17
56.14820861816406,2013-12-18
55.51137924194336,2013-12-19
55.58433151245117,2013-12-20
55.13986587524414,2013-12-23
54.80432891845703,2013-12-24
54.70160675048828,2013-12-26
54.037353515625,2013-12-27
53.71550369262695,2013-12-30
53.72920227050781,2013-12-31
53.386783599853516,2014-01-02
54.23593521118164,2014-01-03
53.688114166259766,2014-01-06
53.29092788696289,2014-01-07
52.77048110961914,2014-01-08
52.7978630065918,2014-01-09
52.3801383972168,2014-01-10
50.68869400024414,2014-01-13
51.55839157104492,2014-01-14
51.88024139404297,2014-01-15
51.702205657958984,2014-01-16
51.69533157348633,2014-01-17
