DPZ,Date
26.154855728149414,2011-11-29
27.143693923950195,2011-11-30
27.555707931518555,2011-12-01
27.654605865478516,2011-12-02
27.456832885742188,2011-12-05
27.382667541503906,2011-12-06
27.572195053100586,2011-12-07
28.22318458557129,2011-12-08
28.594003677368164,2011-12-09
28.767044067382812,2011-12-12
28.758804321289062,2011-12-13
27.283781051635742,2011-12-14
27.53923225402832,2011-12-15
27.44034767150879,2011-12-16
26.838808059692383,2011-12-19
27.588674545288086,2011-12-20
27.68756103515625,2011-12-21
27.489795684814453,2011-12-22
27.910049438476562,2011-12-23
28.091337203979492,2011-12-27
28.157255172729492,2011-12-28
28.33030891418457,2011-12-29
27.97597312927246,2011-12-30
27.316749572753906,2012-01-03
27.868846893310547,2012-01-04
27.49803352355957,2012-01-05
27.44034767150879,2012-01-06
27.66283416748047,2012-01-09
28.033655166625977,2012-01-10
28.322063446044922,2012-01-11
28.083101272583008,2012-01-12
27.819408416748047,2012-01-13
26.583349227905273,2012-01-17
27.003612518310547,2012-01-18
26.698719024658203,2012-01-19
26.369104385375977,2012-01-20
25.751081466674805,2012-01-23
26.278461456298828,2012-01-24
26.73168182373047,2012-01-25
26.533910751342773,2012-01-26
26.624555587768555,2012-01-27
26.896488189697266,2012-01-30
26.904720306396484,2012-01-31
27.094263076782227,2012-02-01
27.13546371459961,2012-02-02
27.910049438476562,2012-02-03
27.42386817932129,2012-02-06
27.399150848388672,2012-02-07
27.382667541503906,2012-02-08
27.35794448852539,2012-02-09
26.748159408569336,2012-02-10
26.789365768432617,2012-02-13
26.970651626586914,2012-02-14
26.888240814208984,2012-02-15
27.25081443786621,2012-02-16
27.16841697692871,2012-02-17
27.621631622314453,2012-02-21
27.366186141967773,2012-02-22
27.588674545288086,2012-02-23
27.35794448852539,2012-02-24
27.638124465942383,2012-02-27
31.989009857177734,2012-02-28
31.692371368408203,2012-02-29
31.64293670654297,2012-03-01
31.189697265625,2012-03-02
31.75005340576172,2012-03-05
31.758304595947266,2012-03-06
32.53289031982422,2012-03-07
32.75537109375,2012-03-08
32.8212890625,2012-03-09
32.6400032043457,2012-03-12
33.052032470703125,2012-03-13
32.63175582885742,2012-03-14
33.03554153442383,2012-03-15
32.92841339111328,2012-03-16
34.032615661621094,2012-03-19
33.07673263549805,2012-03-20
33.16738510131836,2012-03-21
32.668758392333984,2012-03-22
32.2769889831543,2012-03-23
32.60643768310547,2012-03-26
32.02767562866211,2012-03-27
31.769451141357422,2012-03-28
32.33041000366211,2012-03-29
32.32151794433594,2012-03-30
32.92698287963867,2012-04-02
32.935890197753906,2012-04-03
32.25917434692383,2012-04-04
32.34823226928711,2012-04-05
31.529054641723633,2012-04-09
30.58523178100586,2012-04-10
31.609193801879883,2012-04-11
31.493450164794922,2012-04-12
31.600290298461914,2012-04-13
31.77835464477539,2012-04-16
31.564672470092773,2012-04-17
31.217424392700195,2012-04-18
30.807836532592773,2012-04-19
31.448925018310547,2012-04-20
31.057147979736328,2012-04-23
30.603042602539062,2012-04-24
32.02767562866211,2012-04-25
32.508480072021484,2012-04-26
33.07835006713867,2012-04-27
33.666019439697266,2012-04-30
30.549606323242188,2012-05-01
29.78387451171875,2012-05-02
29.427717208862305,2012-05-03
29.062646865844727,2012-05-04
29.160593032836914,2012-05-07
29.071550369262695,2012-05-08
28.875661849975586,2012-05-09
29.997568130493164,2012-05-10
29.961950302124023,2012-05-11
28.99142074584961,2012-05-14
28.813337326049805,2012-05-15
28.27018928527832,2012-05-16
26.988018035888672,2012-05-17
26.67637825012207,2012-05-18
27.673622131347656,2012-05-21
27.96745491027832,2012-05-22
27.540069580078125,2012-05-23
27.228422164916992,2012-05-24
27.43321990966797,2012-05-25
27.57568359375,2012-05-29
27.157188415527344,2012-05-30
27.34417724609375,2012-05-31
25.732547760009766,2012-06-01
25.64350700378418,2012-06-04
26.525009155273438,2012-06-05
26.73870849609375,2012-06-06
26.596242904663086,2012-06-07
26.658565521240234,2012-06-08
26.177751541137695,2012-06-11
26.320215225219727,2012-06-12
25.5989933013916,2012-06-13
26.106515884399414,2012-06-14
26.15104866027832,2012-06-15
26.462677001953125,2012-06-18
26.86335563659668,2012-06-19
26.293502807617188,2012-06-20
25.5989933013916,2012-06-21
26.284597396850586,2012-06-22
26.124326705932617,2012-06-25
25.955148696899414,2012-06-26
26.409250259399414,2012-06-27
26.622955322265625,2012-06-28
27.522260665893555,2012-06-29
27.55786895751953,2012-07-02
27.50444793701172,2012-07-03
27.451019287109375,2012-07-05
27.130477905273438,2012-07-06
27.370887756347656,2012-07-09
27.219518661499023,2012-07-10
27.175003051757812,2012-07-11
27.35308074951172,2012-07-12
28.32361602783203,2012-07-13
27.816091537475586,2012-07-16
28.653059005737305,2012-07-17
29.37428855895996,2012-07-18
29.596885681152344,2012-07-19
29.107166290283203,2012-07-20
28.483884811401367,2012-07-23
29.34757423400879,2012-07-24
29.712642669677734,2012-07-25
30.042091369628906,2012-07-26
30.14002799987793,2012-07-27
30.184547424316406,2012-07-30
30.39824867248535,2012-07-31
30.033184051513672,2012-08-01
29.881805419921875,2012-08-02
30.68317222595215,2012-08-03
30.56743049621582,2012-08-06
30.896873474121094,2012-08-07
30.72769546508789,2012-08-08
30.638654708862305,2012-08-09
30.35373306274414,2012-08-10
30.3181095123291,2012-08-13
30.077709197998047,2012-08-14
30.469478607177734,2012-08-15
31.475629806518555,2012-08-16
32.09889602661133,2012-08-17
31.91193389892578,2012-08-20
31.671525955200195,2012-08-21
31.529054641723633,2012-08-22
31.190702438354492,2012-08-23
31.644800186157227,2012-08-24
32.06330108642578,2012-08-27
32.06330108642578,2012-08-28
32.22356414794922,2012-08-29
31.671525955200195,2012-08-30
31.55575942993164,2012-08-31
31.822887420654297,2012-09-04
31.457822799682617,2012-09-05
32.009864807128906,2012-09-06
32.19684982299805,2012-09-07
32.1345329284668,2012-09-10
31.849594116210938,2012-09-11
31.235227584838867,2012-09-12
31.253023147583008,2012-09-13
30.42494773864746,2012-09-14
30.44275665283203,2012-09-17
30.211271286010742,2012-09-18
30.665367126464844,2012-09-19
30.718793869018555,2012-09-20
30.887954711914062,2012-09-21
31.51125717163086,2012-09-24
31.956453323364258,2012-09-25
32.33041000366211,2012-09-26
33.61259460449219,2012-09-27
33.56806564331055,2012-09-28
34.04887771606445,2012-10-01
33.60369873046875,2012-10-02
33.64821243286133,2012-10-03
33.674922943115234,2012-10-04
33.63929748535156,2012-10-05
33.6571159362793,2012-10-08
33.90642547607422,2012-10-09
33.2208251953125,2012-10-10
33.60369873046875,2012-10-11
33.56806564331055,2012-10-12
34.04887771606445,2012-10-15
36.64885711669922,2012-10-16
36.68447494506836,2012-10-17
36.595428466796875,2012-10-18
35.76736068725586,2012-10-19
36.01667785644531,2012-10-22
35.95435333251953,2012-10-23
35.892024993896484,2012-10-24
36.141326904296875,2012-10-25
36.05229568481445,2012-10-26
36.168033599853516,2012-10-31
36.29269027709961,2012-11-01
36.07899475097656,2012-11-02
36.60432052612305,2012-11-05
36.51530075073242,2012-11-06
36.070091247558594,2012-11-07
35.52695083618164,2012-11-08
35.47352600097656,2012-11-09
35.713924407958984,2012-11-12
35.82969284057617,2012-11-13
35.446815490722656,2012-11-14
35.43790817260742,2012-11-15
35.61598205566406,2012-11-16
36.40843200683594,2012-11-19
36.488582611083984,2012-11-20
36.737892150878906,2012-11-21
37.12075424194336,2012-11-23
36.96938705444336,2012-11-26
36.82693862915039,2012-11-27
37.209808349609375,2012-11-28
37.39678192138672,2012-11-29
37.040611267089844,2012-11-30
37.040611267089844,2012-12-03
36.550899505615234,2012-12-04
36.31050491333008,2012-12-05
36.82693862915039,2012-12-06
37.19200134277344,2012-12-07
37.236515045166016,2012-12-10
37.75295639038086,2012-12-11
37.450218200683594,2012-12-12
37.52143859863281,2012-12-13
37.52143859863281,2012-12-14
37.895416259765625,2012-12-17
38.15363693237305,2012-12-18
37.96663284301758,2012-12-19
38.696773529052734,2012-12-20
38.198150634765625,2012-12-21
38.03789138793945,2012-12-24
38.11800765991211,2012-12-26
38.5364990234375,2012-12-27
37.95773696899414,2012-12-28
38.776912689208984,2012-12-31
40.495384216308594,2013-01-02
39.72072982788086,2013-01-03
40.34400939941406,2013-01-04
40.504302978515625,2013-01-07
40.62894058227539,2013-01-08
40.43305206298828,2013-01-09
40.03236770629883,2013-01-10
40.2104606628418,2013-01-11
40.23714828491211,2013-01-14
40.139217376708984,2013-01-15
40.023468017578125,2013-01-16
40.47756576538086,2013-01-17
41.0029182434082,2013-01-18
41.79536437988281,2013-01-22
41.546043395996094,2013-01-23
41.537139892578125,2013-01-24
41.31455612182617,2013-01-25
41.13645553588867,2013-01-28
41.37687683105469,2013-01-29
41.28783416748047,2013-01-30
41.46591567993164,2013-01-31
42.534400939941406,2013-02-01
41.5638542175293,2013-02-04
41.59946823120117,2013-02-05
41.635101318359375,2013-02-06
41.403587341308594,2013-02-07
41.60837936401367,2013-02-08
41.67960739135742,2013-02-11
41.430301666259766,2013-02-12
40.48647689819336,2013-02-13
39.881004333496094,2013-02-14
40.397438049316406,2013-02-15
40.47756576538086,2013-02-19
40.03236770629883,2013-02-20
39.729637145996094,2013-02-21
41.020721435546875,2013-02-22
40.2104606628418,2013-02-25
40.958377838134766,2013-02-26
41.697418212890625,2013-02-27
42.40082550048828,2013-02-28
42.97959518432617,2013-03-01
43.30013656616211,2013-03-04
44.181636810302734,2013-03-05
44.34189987182617,2013-03-06
44.21725082397461,2013-03-07
44.28847885131836,2013-03-08
44.41312789916992,2013-03-11
44.23505401611328,2013-03-12
44.53902053833008,2013-03-13
44.6641731262207,2013-03-14
44.53902053833008,2013-03-15
44.6641731262207,2013-03-18
44.968135833740234,2013-03-19
45.54029083251953,2013-03-20
45.45089340209961,2013-03-21
45.763797760009766,2013-03-22
45.692283630371094,2013-03-25
45.75486755371094,2013-03-26
45.75486755371094,2013-03-27
45.9873046875,2013-03-28
45.45089340209961,2013-04-01
44.7804069519043,2013-04-02
44.38703918457031,2013-04-03
45.79060745239258,2013-04-04
45.19163513183594,2013-04-05
45.71015167236328,2013-04-08
45.298919677734375,2013-04-09
46.26443099975586,2013-04-10
46.58627700805664,2013-04-11
46.362770080566406,2013-04-12
45.04860305786133,2013-04-15
45.459835052490234,2013-04-16
44.4764404296875,2013-04-17
44.61053466796875,2013-04-18
45.218448638916016,2013-04-19
45.48665237426758,2013-04-22
45.60289001464844,2013-04-23
45.97834396362305,2013-04-24
46.41641616821289,2013-04-25
46.827659606933594,2013-04-26
47.337242126464844,2013-04-29
49.34873580932617,2013-04-30
48.848079681396484,2013-05-01
49.60799026489258,2013-05-02
50.04605484008789,2013-05-03
50.770198822021484,2013-05-06
51.673126220703125,2013-05-07
51.89662170410156,2013-05-08
51.54798126220703,2013-05-09
51.86980438232422,2013-05-10
52.0754280090332,2013-05-13
52.74591827392578,2013-05-14
51.53008270263672,2013-05-15
50.92217254638672,2013-05-16
51.46751022338867,2013-05-17
50.70761489868164,2013-05-20
50.91322708129883,2013-05-21
50.60926055908203,2013-05-22
52.93366622924805,2013-05-23
52.4956169128418,2013-05-24
53.33595657348633,2013-05-28
52.99625015258789,2013-05-29
53.45218276977539,2013-05-30
52.98731231689453,2013-05-31
53.389591217041016,2013-06-03
53.80084228515625,2013-06-04
52.164825439453125,2013-06-05
53.14822769165039,2013-06-06
54.11375427246094,2013-06-07
54.283599853515625,2013-06-10
53.46113204956055,2013-06-11
53.30862808227539,2013-06-12
53.83786392211914,2013-06-13
53.452152252197266,2013-06-14
53.416282653808594,2013-06-17
54.21461486816406,2013-06-18
53.613609313964844,2013-06-19
51.60432815551758,2013-06-20
51.57742691040039,2013-06-21
51.13789749145508,2013-06-24
51.640220642089844,2013-06-25
51.74784851074219,2013-06-26
52.74352264404297,2013-06-27
52.160491943359375,2013-06-28
53.739192962646484,2013-07-01
53.94550704956055,2013-07-02
54.0262336730957,2013-07-03
54.72589111328125,2013-07-05
54.87837219238281,2013-07-08
55.739498138427734,2013-07-09
55.82920455932617,2013-07-10
56.51091384887695,2013-07-11
56.80693435668945,2013-07-12
57.0580940246582,2013-07-15
56.654449462890625,2013-07-16
56.555763244628906,2013-07-17
57.363067626953125,2013-07-18
57.03117370605469,2013-07-19
57.0580940246582,2013-07-22
53.30862808227539,2013-07-23
54.72589111328125,2013-07-24
55.165428161621094,2013-07-25
55.93684005737305,2013-07-26
55.50627899169922,2013-07-29
55.73052978515625,2013-07-30
56.13418197631836,2013-07-31
57.23749542236328,2013-08-01
56.645484924316406,2013-08-02
57.407920837402344,2013-08-05
56.46607208251953,2013-08-06
56.06243133544922,2013-08-07
56.2418327331543,2013-08-08
56.30460739135742,2013-08-09
55.9817008972168,2013-08-12
55.7215576171875,2013-08-13
56.0534553527832,2013-08-14
55.2551155090332,2013-08-15
55.129539489746094,2013-08-16
54.74383544921875,2013-08-19
55.5331916809082,2013-08-20
55.165428161621094,2013-08-21
56.125221252441406,2013-08-22
55.81126022338867,2013-08-23
55.497310638427734,2013-08-26
54.86043930053711,2013-08-27
55.43452072143555,2013-08-28
55.658782958984375,2013-08-29
55.111595153808594,2013-08-30
55.129539489746094,2013-09-03
55.73052978515625,2013-09-04
55.69465255737305,2013-09-05
55.23719024658203,2013-09-06
56.54680633544922,2013-09-09
58.03580856323242,2013-09-10
58.34174728393555,2013-09-11
58.71066665649414,2013-09-12
59.49345016479492,2013-09-13
59.61942672729492,2013-09-16
60.15930938720703,2013-09-17
60.53721237182617,2013-09-18
60.84312057495117,2013-09-19
60.051334381103516,2013-09-20
60.26726531982422,2013-09-23
60.56419372558594,2013-09-24
60.186302185058594,2013-09-25
60.870140075683594,2013-09-26
60.78014373779297,2013-09-27
61.140045166015625,2013-09-30
62.552730560302734,2013-10-01
62.65168762207031,2013-10-02
61.490966796875,2013-10-03
61.84186553955078,2013-10-04
61.50895309448242,2013-10-07
60.67218017578125,2013-10-08
59.916343688964844,2013-10-09
60.447242736816406,2013-10-10
61.50895309448242,2013-10-11
61.94984817504883,2013-10-14
58.39572525024414,2013-10-15
59.9793586730957,2013-10-16
59.952327728271484,2013-10-17
60.33027267456055,2013-10-18
60.26726531982422,2013-10-21
60.4742431640625,2013-10-22
59.70039749145508,2013-10-23
60.63618087768555,2013-10-24
60.74415588378906,2013-10-25
60.85213851928711,2013-10-28
61.50895309448242,2013-10-29
61.068077087402344,2013-10-30
60.33925247192383,2013-10-31
60.186302185058594,2013-11-01
60.375267028808594,2013-11-04
61.19406509399414,2013-11-05
61.122074127197266,2013-11-06
60.01533508300781,2013-11-07
60.82515335083008,2013-11-08
61.01408767700195,2013-11-11
61.580936431884766,2013-11-12
62.27377700805664,2013-11-13
62.28277587890625,2013-11-14
61.94084548950195,2013-11-15
61.068077087402344,2013-11-18
60.87914276123047,2013-11-19
61.17603302001953,2013-11-20
62.219818115234375,2013-11-21
62.759666442871094,2013-11-22
62.552730560302734,2013-11-25
62.44476318359375,2013-11-26
62.36375427246094,2013-11-27
62.20180130004883,2013-11-29
61.697933197021484,2013-12-02
61.40100860595703,2013-12-03
61.82388687133789,2013-12-04
62.36375427246094,2013-12-05
62.786651611328125,2013-12-06
63.542484283447266,2013-12-09
62.750675201416016,2013-12-10
62.28141403198242,2013-12-11
62.290470123291016,2013-12-12
62.434818267822266,2013-12-13
62.72359085083008,2013-12-16
62.73263168334961,2013-12-17
63.129669189453125,2013-12-18
61.974632263183594,2013-12-19
62.21826171875,2013-12-20
62.876991271972656,2013-12-23
63.0394287109375,2013-12-24
63.77936935424805,2013-12-26
63.34624099731445,2013-12-27
63.09357452392578,2013-12-30
62.84994125366211,2013-12-31
62.20924758911133,2014-01-02
62.24533462524414,2014-01-03
62.3536376953125,2014-01-06
62.86797332763672,2014-01-07
62.96724319458008,2014-01-08
63.418426513671875,2014-01-09
64.25760650634766,2014-01-10
64.02300262451172,2014-01-13
64.0681381225586,2014-01-14
64.25760650634766,2014-01-15
64.14032745361328,2014-01-16
64.65463256835938,2014-01-17
64.97952270507812,2014-01-21
66.22478485107422,2014-01-22
65.73749542236328,2014-01-23
64.23054504394531,2014-01-24
63.26502227783203,2014-01-27
63.0394287109375,2014-01-28
61.992652893066406,2014-01-29
62.777732849121094,2014-01-30
63.716209411621094,2014-01-31
60.982032775878906,2014-02-03
61.63172912597656,2014-02-04
60.612060546875,2014-02-05
61.054222106933594,2014-02-06
62.71458053588867,2014-02-07
63.05746078491211,2014-02-10
63.58083724975586,2014-02-11
63.89667510986328,2014-02-12
64.79003143310547,2014-02-13
65.1329345703125,2014-02-14
65.02460479736328,2014-02-18
64.82610321044922,2014-02-19
65.20511627197266,2014-02-20
66.09844970703125,2014-02-21
67.39787292480469,2014-02-24
67.70465850830078,2014-02-25
70.06886291503906,2014-02-26
70.37567138671875,2014-02-27
71.34117889404297,2014-02-28
71.08856964111328,2014-03-03
71.7201919555664,2014-03-04
71.38632202148438,2014-03-05
71.4585189819336,2014-03-06
71.5938720703125,2014-03-07
71.79238891601562,2014-03-10
71.3321762084961,2014-03-11
72.3460464477539,2014-03-12
71.4317626953125,2014-03-13
72.0201644897461,2014-03-14
72.43656158447266,2014-03-17
72.40037536621094,2014-03-18
70.85240173339844,2014-03-19
71.36840057373047,2014-03-20
70.18252563476562,2014-03-21
69.55794525146484,2014-03-24
69.37688446044922,2014-03-25
68.38113403320312,2014-03-26
68.127685546875,2014-03-27
69.0057373046875,2014-03-28
69.67564392089844,2014-03-31
71.16923522949219,2014-04-01
70.78907012939453,2014-04-02
70.2640151977539,2014-04-03
68.28155517578125,2014-04-04
66.69741821289062,2014-04-07
68.57124328613281,2014-04-08
69.3497314453125,2014-04-09
67.24960327148438,2014-04-10
65.81932830810547,2014-04-11
66.76078033447266,2014-04-14
67.14096069335938,2014-04-15
67.86516571044922,2014-04-16
67.24052429199219,2014-04-17
67.31295776367188,2014-04-21
68.3539810180664,2014-04-22
68.127685546875,2014-04-23
67.97380828857422,2014-04-24
66.76981353759766,2014-04-25
65.80122375488281,2014-04-28
65.70166015625,2014-04-29
67.33106994628906,2014-04-30
64.99555969238281,2014-05-01
66.07281494140625,2014-05-02
65.63827514648438,2014-05-05
65.40291595458984,2014-05-06
64.7692642211914,2014-05-07
64.38904571533203,2014-05-08
64.45243072509766,2014-05-09
65.58396911621094,2014-05-12
64.91410827636719,2014-05-13
64.49769592285156,2014-05-14
64.46147918701172,2014-05-15
64.75115966796875,2014-05-16
65.1947250366211,2014-05-19
64.4886245727539,2014-05-20
64.94124603271484,2014-05-21
66.2266845703125,2014-05-22
65.99132537841797,2014-05-23
66.38961791992188,2014-05-27
65.55683135986328,2014-05-28
65.60208129882812,2014-05-29
65.58396911621094,2014-05-30
66.07281494140625,2014-06-02
65.78311157226562,2014-06-03
66.2900390625,2014-06-04
66.36247253417969,2014-06-05
66.90564727783203,2014-06-06
66.4620361328125,2014-06-09
66.13617706298828,2014-06-10
66.63572692871094,2014-06-11
65.7273941040039,2014-06-12
65.89092254638672,2014-06-13
65.56392669677734,2014-06-16
64.4920654296875,2014-06-17
65.391357421875,2014-06-18
65.25508117675781,2014-06-19
65.21874237060547,2014-06-20
65.01890563964844,2014-06-23
65.50942993164062,2014-06-24
65.78189849853516,2014-06-25
65.91815185546875,2014-06-26
66.29058837890625,2014-06-27
66.39051055908203,2014-06-30
67.25344848632812,2014-07-01
66.69025421142578,2014-07-02
66.88099670410156,2014-07-03
66.8083267211914,2014-07-07
66.67207336425781,2014-07-08
67.78933715820312,2014-07-09
66.9446029663086,2014-07-10
66.8355941772461,2014-07-11
66.899169921875,2014-07-14
66.53582763671875,2014-07-15
66.34508514404297,2014-07-16
65.9454116821289,2014-07-17
66.51765441894531,2014-07-18
66.6629867553711,2014-07-21
69.13368225097656,2014-07-22
68.51600646972656,2014-07-23
67.77117919921875,2014-07-24
67.42599487304688,2014-07-25
67.25344848632812,2014-07-28
67.0989990234375,2014-07-29
66.8083267211914,2014-07-30
65.4004135131836,2014-07-31
63.738155364990234,2014-08-01
64.76457214355469,2014-08-04
64.76457214355469,2014-08-05
64.79180145263672,2014-08-06
64.80091094970703,2014-08-07
65.45490264892578,2014-08-08
66.0816650390625,2014-08-11
66.9446029663086,2014-08-12
67.66218566894531,2014-08-13
67.89836883544922,2014-08-14
67.7166748046875,2014-08-15
68.16175079345703,2014-08-18
68.26168060302734,2014-08-19
67.81661224365234,2014-08-20
67.89836883544922,2014-08-21
67.24432373046875,2014-08-22
68.15267181396484,2014-08-25
68.35252380371094,2014-08-26
68.270751953125,2014-08-27
68.36160278320312,2014-08-28
68.5341796875,2014-08-29
69.03376770019531,2014-09-02
68.67951202392578,2014-09-03
68.4706039428711,2014-09-04
69.4243392944336,2014-09-05
69.0882797241211,2014-09-08
68.61595153808594,2014-09-09
69.23358917236328,2014-09-10
69.4796371459961,2014-09-11
69.28826904296875,2014-09-12
69.45232391357422,2014-09-15
69.78951263427734,2014-09-16
69.7803955078125,2014-09-17
69.935302734375,2014-09-18
70.17228698730469,2014-09-19
69.13336181640625,2014-09-22
69.10601043701172,2014-09-23
69.58900451660156,2014-09-24
69.53434753417969,2014-09-25
70.41835021972656,2014-09-26
70.74642181396484,2014-09-29
70.13581848144531,2014-09-30
70.26339721679688,2014-10-01
70.70081329345703,2014-10-02
70.81019592285156,2014-10-03
70.9468994140625,2014-10-06
69.99909973144531,2014-10-07
71.01068115234375,2014-10-08
69.89888763427734,2014-10-09
69.63460540771484,2014-10-10
69.00578308105469,2014-10-13
76.8249740600586,2014-10-14
76.23258972167969,2014-10-15
76.48777770996094,2014-10-16
77.31707000732422,2014-10-17
78.37421417236328,2014-10-20
78.3651123046875,2014-10-21
78.78429412841797,2014-10-22
79.55895233154297,2014-10-23
79.90525817871094,2014-10-24
80.4338150024414,2014-10-27
81.10821533203125,2014-10-28
81.09001159667969,2014-10-29
80.99884796142578,2014-10-30
80.91682434082031,2014-10-31
81.60943603515625,2014-11-03
82.24736785888672,2014-11-04
82.47515869140625,2014-11-05
82.79419708251953,2014-11-06
82.74858856201172,2014-11-07
83.91510009765625,2014-11-10
83.45033264160156,2014-11-11
83.52323150634766,2014-11-12
83.72371673583984,2014-11-13
83.35008239746094,2014-11-14
82.9490966796875,2014-11-17
83.40474700927734,2014-11-18
83.30451202392578,2014-11-19
84.2705307006836,2014-11-20
84.48014831542969,2014-11-21
85.0907211303711,2014-11-24
84.89933776855469,2014-11-25
84.96312713623047,2014-11-26
85.52814483642578,2014-11-28
85.84710693359375,2014-12-01
86.6581802368164,2014-12-02
87.21412658691406,2014-12-03
87.42369842529297,2014-12-04
86.47592163085938,2014-12-05
86.94071197509766,2014-12-08
86.5032730102539,2014-12-09
85.04512786865234,2014-12-10
86.0046157836914,2014-12-11
86.8727035522461,2014-12-12
85.89496612548828,2014-12-15
84.90808868408203,2014-12-16
85.37409973144531,2014-12-17
86.30614471435547,2014-12-18
87.43924713134766,2014-12-19
87.63114929199219,2014-12-22
87.37528228759766,2014-12-23
87.16511535644531,2014-12-24
87.21993255615234,2014-12-26
87.2108154296875,2014-12-29
86.735595703125,2014-12-30
86.05027770996094,2014-12-31
86.15995025634766,2015-01-02
87.23819732666016,2015-01-05
86.15995025634766,2015-01-06
89.0931625366211,2015-01-07
92.09037780761719,2015-01-08
91.8344955444336,2015-01-09
93.31483459472656,2015-01-12
92.9310073852539,2015-01-13
90.38159942626953,2015-01-14
88.48092651367188,2015-01-15
89.99781036376953,2015-01-16
89.10232543945312,2015-01-20
88.98351287841797,2015-01-21
90.47298431396484,2015-01-22
89.64143371582031,2015-01-23
90.22628021240234,2015-01-26
90.39990234375,2015-01-27
91.27709197998047,2015-01-28
92.5563735961914,2015-01-29
90.50952911376953,2015-01-30
89.62317657470703,2015-02-02
90.80194854736328,2015-02-03
91.12176513671875,2015-02-04
91.14004516601562,2015-02-05
91.24969482421875,2015-02-06
90.12572479248047,2015-02-09
92.22743225097656,2015-02-10
91.78878784179688,2015-02-11
91.8892822265625,2015-02-12
91.37761688232422,2015-02-13
91.98983001708984,2015-02-17
93.06808471679688,2015-02-18
92.97672271728516,2015-02-19
93.66205596923828,2015-02-20
95.4896240234375,2015-02-23
94.60323333740234,2015-02-24
94.96876525878906,2015-02-25
95.03270721435547,2015-02-26
92.7756576538086,2015-02-27
95.43476867675781,2015-03-02
93.9636001586914,2015-03-03
94.37480163574219,2015-03-04
94.46613311767578,2015-03-05
92.17259979248047,2015-03-06
92.6203384399414,2015-03-09
90.49124145507812,2015-03-10
89.9779281616211,2015-03-11
92.3245620727539,2015-03-12
91.40788269042969,2015-03-13
93.0670394897461,2015-03-16
93.63533782958984,2015-03-17
93.65369415283203,2015-03-18
95.12031555175781,2015-03-19
95.90862274169922,2015-03-20
95.3494644165039,2015-03-23
95.41362762451172,2015-03-24
92.68203735351562,2015-03-25
92.15955352783203,2015-03-26
92.62704467773438,2015-03-27
94.00201416015625,2015-03-30
92.1687240600586,2015-03-31
92.12288665771484,2015-04-01
92.57205963134766,2015-04-02
92.40702819824219,2015-04-06
91.10542297363281,2015-04-07
91.93040466308594,2015-04-08
90.9312515258789,2015-04-09
92.12288665771484,2015-04-10
91.8478775024414,2015-04-13
90.2804183959961,2015-04-14
90.16127014160156,2015-04-15
92.05870056152344,2015-04-16
90.96791076660156,2015-04-17
91.35289764404297,2015-04-20
91.11456298828125,2015-04-21
91.48120880126953,2015-04-22
100.12517547607422,2015-04-23
104.46092224121094,2015-04-24
101.06017303466797,2015-04-27
102.4718017578125,2015-04-28
100.27185821533203,2015-04-29
98.86023712158203,2015-04-30
99.30939483642578,2015-05-01
98.93357849121094,2015-05-04
96.89861297607422,2015-05-05
97.28358459472656,2015-05-06
98.93357849121094,2015-05-07
100.03352355957031,2015-05-08
100.68433380126953,2015-05-11
99.96936798095703,2015-05-12
99.62105560302734,2015-05-13
100.74851989746094,2015-05-14
101.14266967773438,2015-05-15
101.83015441894531,2015-05-18
101.33516693115234,2015-05-19
101.20682525634766,2015-05-20
100.89517974853516,2015-05-21
99.94187927246094,2015-05-22
99.51105499267578,2015-05-26
99.59353637695312,2015-05-27
100.10685729980469,2015-05-28
99.60271453857422,2015-05-29
99.9601821899414,2015-06-01
99.7951889038086,2015-06-02
99.90520477294922,2015-06-03
99.94187927246094,2015-06-04
100.83101654052734,2015-06-05
100.71187591552734,2015-06-08
101.22517395019531,2015-06-09
103.02180480957031,2015-06-10
102.88392639160156,2015-06-11
103.21481323242188,2015-06-12
101.85444641113281,2015-06-15
101.80847930908203,2015-06-16
101.9555435180664,2015-06-17
103.47216796875,2015-06-18
102.86554718017578,2015-06-19
104.65794372558594,2015-06-22
104.43733978271484,2015-06-23
102.61737060546875,2015-06-24
102.69087982177734,2015-06-25
105.61387634277344,2015-06-26
104.78662109375,2015-06-29
104.23513793945312,2015-06-30
105.29218292236328,2015-07-01
104.67630767822266,2015-07-02
103.98692321777344,2015-07-06
104.25350189208984,2015-07-07
104.08804321289062,2015-07-08
104.50167846679688,2015-07-09
106.55143737792969,2015-07-10
109.77777099609375,2015-07-13
109.18949127197266,2015-07-14
108.95970916748047,2015-07-15
106.22976684570312,2015-07-16
101.14666748046875,2015-07-17
102.06582641601562,2015-07-20
102.36918640136719,2015-07-21
103.23321533203125,2015-07-22
102.62651824951172,2015-07-23
101.9923095703125,2015-07-24
102.31401824951172,2015-07-27
102.73684692382812,2015-07-28
104.33622741699219,2015-07-29
104.63954162597656,2015-07-30
104.63954162597656,2015-07-31
105.0347900390625,2015-08-03
105.91722869873047,2015-08-04
105.15430450439453,2015-08-05
102.80118560791016,2015-08-06
104.26268768310547,2015-08-07
103.99610137939453,2015-08-10
104.3178482055664,2015-08-11
102.83794403076172,2015-08-12
104.970458984375,2015-08-13
104.94288635253906,2015-08-14
105.69661712646484,2015-08-17
