FWONK,Date
59.00688171386719,2021-11-16
59.19370651245117,2021-11-17
58.99705123901367,2021-11-18
58.68239974975586,2021-11-19
58.603736877441406,2021-11-22
59.53785705566406,2021-11-23
59.8033447265625,2021-11-24
58.27925109863281,2021-11-26
59.04621505737305,2021-11-29
59.90167236328125,2021-11-30
57.63028335571289,2021-12-01
59.92133712768555,2021-12-02
59.78367614746094,2021-12-03
61.01278305053711,2021-12-06
60.6981315612793,2021-12-07
60.26548767089844,2021-12-08
58.99705123901367,2021-12-09
59.508358001708984,2021-12-10
59.22320556640625,2021-12-13
59.02655029296875,2021-12-14
59.92133712768555,2021-12-15
57.73844528198242,2021-12-16
58.4267463684082,2021-12-17
58.22025680541992,2021-12-20
59.616519927978516,2021-12-21
60.47197723388672,2021-12-22
60.36381530761719,2021-12-23
61.268436431884766,2021-12-27
60.63913345336914,2021-12-28
61.199607849121094,2021-12-29
61.946903228759766,2021-12-30
62.182891845703125,2021-12-31
63.17600631713867,2022-01-03
62.173057556152344,2022-01-04
62.10422897338867,2022-01-05
62.723697662353516,2022-01-06
61.82891082763672,2022-01-07
61.642086029052734,2022-01-10
62.035396575927734,2022-01-11
62.22222137451172,2022-01-12
61.99606704711914,2022-01-13
61.907569885253906,2022-01-14
61.130775451660156,2022-01-18
60.89479064941406,2022-01-19
60.383480072021484,2022-01-20
59.79351043701172,2022-01-21
57.34513473510742,2022-01-24
55.98820114135742,2022-01-25
55.830875396728516,2022-01-26
56.401180267333984,2022-01-27
57.18780517578125,2022-01-28
59.22320556640625,2022-01-31
59.164207458496094,2022-02-01
59.56735610961914,2022-02-02
58.84955978393555,2022-02-03
59.79351043701172,2022-02-04
60.80629348754883,2022-02-07
60.78662872314453,2022-02-08
61.848575592041016,2022-02-09
62.045230865478516,2022-02-10
61.41592788696289,2022-02-11
61.24877166748047,2022-02-14
62.2320556640625,2022-02-15
62.271385192871094,2022-02-16
61.92723846435547,2022-02-17
61.976402282714844,2022-02-18
60.835792541503906,2022-02-22
60.00983428955078,2022-02-23
61.76007843017578,2022-02-24
61.68141555786133,2022-02-25
59.714847564697266,2022-02-28
58.023597717285156,2022-03-01
59.65584945678711,2022-03-02
58.68239974975586,2022-03-03
57.679447174072266,2022-03-04
55.821041107177734,2022-03-07
55.299903869628906,2022-03-08
56.705997467041016,2022-03-09
56.51917266845703,2022-03-10
56.75516128540039,2022-03-11
56.34218215942383,2022-03-14
56.81415939331055,2022-03-15
58.161258697509766,2022-03-16
58.21042251586914,2022-03-17
58.928218841552734,2022-03-18
60.09832763671875,2022-03-21
63.392330169677734,2022-03-22
64.40511322021484,2022-03-23
64.86725616455078,2022-03-24
65.43756103515625,2022-03-25
65.2999038696289,2022-03-28
66.2536849975586,2022-03-29
68.58406829833984,2022-03-30
68.67256927490234,2022-03-31
68.90855407714844,2022-04-01
68.6037368774414,2022-04-04
68.38741302490234,2022-04-05
67.85643768310547,2022-04-06
67.63028717041016,2022-04-07
68.15142822265625,2022-04-08
67.73844909667969,2022-04-11
66.40117645263672,2022-04-12
67.73844909667969,2022-04-13
67.51229095458984,2022-04-14
67.01081848144531,2022-04-18
67.27630615234375,2022-04-19
67.48279571533203,2022-04-20
68.19075775146484,2022-04-21
65.47689056396484,2022-04-22
65.51622772216797,2022-04-25
63.51032257080078,2022-04-26
63.42182922363281,2022-04-27
63.51032257080078,2022-04-28
61.28810119628906,2022-04-29
61.14060974121094,2022-05-02
61.62241744995117,2022-05-03
61.98623275756836,2022-05-04
59.8033447265625,2022-05-05
60.37364959716797,2022-05-06
54.6607666015625,2022-05-09
55.585052490234375,2022-05-10
57.49262619018555,2022-05-11
57.83677673339844,2022-05-12
59.9803352355957,2022-05-13
59.21337127685547,2022-05-16
60.393314361572266,2022-05-17
58.77089309692383,2022-05-18
60.24582290649414,2022-05-19
61.34709930419922,2022-05-20
60.1769905090332,2022-05-23
59.813175201416016,2022-05-24
61.01278305053711,2022-05-25
61.160274505615234,2022-05-26
62.35988235473633,2022-05-27
61.24877166748047,2022-05-31
61.27827072143555,2022-06-01
62.15339279174805,2022-06-02
61.12094497680664,2022-06-03
62.035396575927734,2022-06-06
61.91740417480469,2022-06-07
60.717796325683594,2022-06-08
60.934120178222656,2022-06-09
58.72172927856445,2022-06-10
57.148475646972656,2022-06-13
57.148475646972656,2022-06-14
60.11799240112305,2022-06-15
58.4267463684082,2022-06-16
59.1445426940918,2022-06-17
59.73451232910156,2022-06-21
58.829891204833984,2022-06-22
60.688297271728516,2022-06-23
62.80236053466797,2022-06-24
62.517208099365234,2022-06-27
62.55653762817383,2022-06-28
62.63520050048828,2022-06-29
62.4090461730957,2022-06-30
61.130775451660156,2022-07-01
60.825958251953125,2022-07-05
59.950836181640625,2022-07-06
60.75712966918945,2022-07-07
60.02949905395508,2022-07-08
58.9478874206543,2022-07-11
57.90560531616211,2022-07-12
58.90855407714844,2022-07-13
58.22025680541992,2022-07-14
58.66273498535156,2022-07-15
59.23303985595703,2022-07-18
60.825958251953125,2022-07-19
61.85840606689453,2022-07-20
62.55653762817383,2022-07-21
62.46804428100586,2022-07-22
62.34021759033203,2022-07-25
61.946903228759766,2022-07-26
63.048179626464844,2022-07-27
64.11996459960938,2022-07-28
66.63716888427734,2022-07-29
66.42084503173828,2022-08-01
65.24090576171875,2022-08-02
65.48672485351562,2022-08-03
65.67355346679688,2022-08-04
61.838741302490234,2022-08-05
64.67060089111328,2022-08-08
65.09341430664062,2022-08-09
68.32841491699219,2022-08-10
66.98131561279297,2022-08-11
66.8534927368164,2022-08-12
67.38446044921875,2022-08-15
68.52507019042969,2022-08-16
68.71189880371094,2022-08-17
68.0531005859375,2022-08-18
67.69911193847656,2022-08-19
66.78466033935547,2022-08-22
66.52900695800781,2022-08-23
67.14847564697266,2022-08-24
67.63028717041016,2022-08-25
67.33529663085938,2022-08-26
66.47000885009766,2022-08-29
64.84758758544922,2022-08-30
62.615535736083984,2022-08-31
62.64503479003906,2022-09-01
62.73352813720703,2022-09-02
62.271385192871094,2022-09-06
61.96656799316406,2022-09-07
62.9105224609375,2022-09-08
64.37561798095703,2022-09-09
66.75516510009766,2022-09-12
64.45427703857422,2022-09-13
63.598819732666016,2022-09-14
62.713863372802734,2022-09-15
61.710914611816406,2022-09-16
62.33038330078125,2022-09-19
60.60963439941406,2022-09-20
58.4660758972168,2022-09-21
58.78072738647461,2022-09-22
56.941986083984375,2022-09-23
57.03048324584961,2022-09-26
57.47296142578125,2022-09-27
57.35496520996094,2022-09-28
56.3913459777832,2022-09-29
57.522125244140625,2022-09-30
60.22615432739258,2022-10-03
61.79941177368164,2022-10-04
62.35004806518555,2022-10-05
61.72074890136719,2022-10-06
61.750244140625,2022-10-07
59.22320556640625,2022-10-10
59.72468185424805,2022-10-11
59.18387222290039,2022-10-12
59.134708404541016,2022-10-13
57.40412902832031,2022-10-14
58.407081604003906,2022-10-17
59.09537887573242,2022-10-18
58.505409240722656,2022-10-19
58.04326629638672,2022-10-20
58.023597717285156,2022-10-21
57.09931182861328,2022-10-24
58.023597717285156,2022-10-25
57.45329284667969,2022-10-26
57.03048324584961,2022-10-27
57.286136627197266,2022-10-28
56.76499557495117,2022-10-31
55.80137634277344,2022-11-01
52.9105224609375,2022-11-02
53.362831115722656,2022-11-03
52.89085388183594,2022-11-04
56.07669448852539,2022-11-07
58.11209487915039,2022-11-08
57.512290954589844,2022-11-09
57.35496520996094,2022-11-10
57.77777862548828,2022-11-11
55.722713470458984,2022-11-14
55.97836685180664,2022-11-15
56.08652877807617,2022-11-16
55.054080963134766,2022-11-17
56.64699935913086,2022-11-18
56.54867172241211,2022-11-21
57.925270080566406,2022-11-22
58.79056167602539,2022-11-23
58.839725494384766,2022-11-25
57.93510437011719,2022-11-28
58.151424407958984,2022-11-29
59.92133712768555,2022-11-30
61.946903228759766,2022-12-01
60.21632385253906,2022-12-02
59.99016571044922,2022-12-05
58.407081604003906,2022-12-06
58.00393295288086,2022-12-07
58.967552185058594,2022-12-08
60.63913345336914,2022-12-09
60.10816192626953,2022-12-12
60.84562301635742,2022-12-13
59.43952941894531,2022-12-14
57.0698127746582,2022-12-15
57.09931182861328,2022-12-16
57.42379379272461,2022-12-19
57.90560531616211,2022-12-20
58.78072738647461,2022-12-21
58.68239974975586,2022-12-22
58.88888931274414,2022-12-23
58.23992156982422,2022-12-27
57.40412902832031,2022-12-28
58.14159393310547,2022-12-29
58.78072738647461,2022-12-30
58.51523971557617,2023-01-03
60.294986724853516,2023-01-04
61.130775451660156,2023-01-05
64.09046173095703,2023-01-06
62.70403289794922,2023-01-09
63.47099304199219,2023-01-10
64.178955078125,2023-01-11
65.28023529052734,2023-01-12
65.8898696899414,2023-01-13
64.94591522216797,2023-01-17
64.37561798095703,2023-01-18
65.00491333007812,2023-01-19
68.91838836669922,2023-01-20
69.34120178222656,2023-01-23
68.63323211669922,2023-01-24
68.90855407714844,2023-01-25
68.9970474243164,2023-01-26
69.02655029296875,2023-01-27
68.56440734863281,2023-01-30
69.61651611328125,2023-01-31
69.74434661865234,2023-02-01
70.50147247314453,2023-02-02
70.61946868896484,2023-02-03
69.81317901611328,2023-02-06
70.6391372680664,2023-02-07
71.04228210449219,2023-02-08
71.47492980957031,2023-02-09
70.26548767089844,2023-02-10
70.5211410522461,2023-02-13
69.93116760253906,2023-02-14
70.1966552734375,2023-02-15
68.79055786132812,2023-02-16
68.8397216796875,2023-02-17
67.87610626220703,2023-02-21
68.63323211669922,2023-02-22
69.09538269042969,2023-02-23
67.84661102294922,2023-02-24
68.20059204101562,2023-02-27
66.7354965209961,2023-02-28
66.86332702636719,2023-03-01
71.93707275390625,2023-03-02
73.86430358886719,2023-03-03
72.44837951660156,2023-03-06
70.49164581298828,2023-03-07
69.0855484008789,2023-03-08
67.52212524414062,2023-03-09
66.91249084472656,2023-03-10
67.34513092041016,2023-03-13
68.74139404296875,2023-03-14
68.94788360595703,2023-03-15
70.86528778076172,2023-03-16
70.45230865478516,2023-03-17
70.77679443359375,2023-03-20
71.91740417480469,2023-03-21
71.3176040649414,2023-03-22
71.57325744628906,2023-03-23
72.15338897705078,2023-03-24
73.67748260498047,2023-03-27
72.86135864257812,2023-03-28
73.7463150024414,2023-03-29
73.53982543945312,2023-03-30
73.57915496826172,2023-03-31
71.95673370361328,2023-04-03
71.01277923583984,2023-04-04
71.5929183959961,2023-04-05
73.08750915527344,2023-04-06
73.5889892578125,2023-04-10
72.11405944824219,2023-04-11
72.47787475585938,2023-04-12
72.9793472290039,2023-04-13
72.69419860839844,2023-04-14
72.4287109375,2023-04-17
73.1465072631836,2023-04-18
72.51720428466797,2023-04-19
72.2320556640625,2023-04-20
72.35005187988281,2023-04-21
71.76007843017578,2023-04-24
70.26548767089844,2023-04-25
69.10520935058594,2023-04-26
70.05899810791016,2023-04-27
70.98328399658203,2023-04-28
70.93412017822266,2023-05-01
70.72763061523438,2023-05-02
69.79351043701172,2023-05-03
69.35102844238281,2023-05-04
72.24188995361328,2023-05-05
72.59587097167969,2023-05-08
70.79646301269531,2023-05-09
69.65585327148438,2023-05-10
70.1966552734375,2023-05-11
71.54375457763672,2023-05-12
73.80531311035156,2023-05-15
72.5565414428711,2023-05-16
72.80236053466797,2023-05-17
72.05506134033203,2023-05-18
72.08456420898438,2023-05-19
71.18977355957031,2023-05-22
69.23303985595703,2023-05-23
70.1573257446289,2023-05-24
68.8397216796875,2023-05-25
70.20648956298828,2023-05-26
69.48869323730469,2023-05-30
69.22320556640625,2023-05-31
69.94100189208984,2023-06-01
70.65879821777344,2023-06-02
71.72074890136719,2023-06-05
71.99606323242188,2023-06-06
71.34709930419922,2023-06-07
74.11996459960938,2023-06-08
74.37561798095703,2023-06-09
75.90953826904297,2023-06-12
76.49951171875,2023-06-13
76.95182037353516,2023-06-14
78.62340545654297,2023-06-15
76.78466033935547,2023-06-16
76.47984313964844,2023-06-20
76.0177001953125,2023-06-21
75.31956481933594,2023-06-22
74.29695129394531,2023-06-23
72.9793472290039,2023-06-26
73.60865020751953,2023-06-27
73.61848449707031,2023-06-28
73.6578140258789,2023-06-29
74.0216293334961,2023-06-30
74.84758758544922,2023-07-03
75.90953826904297,2023-07-05
73.89380645751953,2023-07-06
72.8711929321289,2023-07-07
72.41887664794922,2023-07-10
72.11405944824219,2023-07-11
73.4316635131836,2023-07-12
73.59882354736328,2023-07-13
72.77285766601562,2023-07-14
73.6283187866211,2023-07-17
72.4680404663086,2023-07-18
72.14356231689453,2023-07-19
71.95999908447266,2023-07-20
72.95999908447266,2023-07-21
70.4800033569336,2023-07-24
71.68000030517578,2023-07-25
71.29000091552734,2023-07-26
71.58000183105469,2023-07-27
72.51000213623047,2023-07-28
72.5999984741211,2023-07-31
73.30999755859375,2023-08-01
72.16000366210938,2023-08-02
74.0999984741211,2023-08-03
74.12999725341797,2023-08-04
73.30999755859375,2023-08-07
71.75,2023-08-08
70.2300033569336,2023-08-09
70.11000061035156,2023-08-10
70.16999816894531,2023-08-11
69.6500015258789,2023-08-14
69.97000122070312,2023-08-15
69.26000213623047,2023-08-16
67.16999816894531,2023-08-17
66.38999938964844,2023-08-18
66.08000183105469,2023-08-21
65.8499984741211,2023-08-22
66.12999725341797,2023-08-23
63.849998474121094,2023-08-24
64.44999694824219,2023-08-25
65.12000274658203,2023-08-28
66.31999969482422,2023-08-29
68.0,2023-08-30
68.79000091552734,2023-08-31
69.02999877929688,2023-09-01
66.8499984741211,2023-09-05
67.05000305175781,2023-09-06
66.51000213623047,2023-09-07
66.0,2023-09-08
66.45999908447266,2023-09-11
67.87000274658203,2023-09-12
66.83999633789062,2023-09-13
67.86000061035156,2023-09-14
66.91999816894531,2023-09-15
68.22000122070312,2023-09-18
67.31999969482422,2023-09-19
66.11000061035156,2023-09-20
63.20000076293945,2023-09-21
63.040000915527344,2023-09-22
63.209999084472656,2023-09-25
62.040000915527344,2023-09-26
61.45000076293945,2023-09-27
61.68000030517578,2023-09-28
62.29999923706055,2023-09-29
68.58999633789062,2023-10-02
67.13999938964844,2023-10-03
68.30999755859375,2023-10-04
67.66000366210938,2023-10-05
69.08000183105469,2023-10-06
69.16999816894531,2023-10-09
68.61000061035156,2023-10-10
68.58999633789062,2023-10-11
67.19999694824219,2023-10-12
66.94000244140625,2023-10-13
68.41999816894531,2023-10-16
70.9000015258789,2023-10-17
69.44000244140625,2023-10-18
68.4000015258789,2023-10-19
66.91000366210938,2023-10-20
67.55000305175781,2023-10-23
68.02999877929688,2023-10-24
65.31999969482422,2023-10-25
64.61000061035156,2023-10-26
64.36000061035156,2023-10-27
65.30000305175781,2023-10-30
64.69000244140625,2023-10-31
64.91000366210938,2023-11-01
65.69000244140625,2023-11-02
65.2300033569336,2023-11-03
64.9800033569336,2023-11-06
64.19999694824219,2023-11-07
66.0,2023-11-08
65.80000305175781,2023-11-09
67.8499984741211,2023-11-10
66.26000213623047,2023-11-13
66.16000366210938,2023-11-14
64.56999969482422,2023-11-15
63.47999954223633,2023-11-16
63.86000061035156,2023-11-17
65.37000274658203,2023-11-20
64.4800033569336,2023-11-21
65.31999969482422,2023-11-22
65.98999786376953,2023-11-24
65.66000366210938,2023-11-27
64.66000366210938,2023-11-28
63.380001068115234,2023-11-29
63.65999984741211,2023-11-30
63.63999938964844,2023-12-01
62.81999969482422,2023-12-04
62.290000915527344,2023-12-05
61.650001525878906,2023-12-06
61.84000015258789,2023-12-07
62.91999816894531,2023-12-08
63.18000030517578,2023-12-11
63.52000045776367,2023-12-12
63.0,2023-12-13
63.720001220703125,2023-12-14
64.38999938964844,2023-12-15
64.63999938964844,2023-12-18
65.91999816894531,2023-12-19
64.69000244140625,2023-12-20
64.3499984741211,2023-12-21
64.04000091552734,2023-12-22
62.34000015258789,2023-12-26
62.540000915527344,2023-12-27
63.25,2023-12-28
63.130001068115234,2023-12-29
62.31999969482422,2024-01-02
62.150001525878906,2024-01-03
61.900001525878906,2024-01-04
62.2400016784668,2024-01-05
62.689998626708984,2024-01-08
62.09000015258789,2024-01-09
61.88999938964844,2024-01-10
62.060001373291016,2024-01-11
63.63999938964844,2024-01-12
63.11000061035156,2024-01-16
63.099998474121094,2024-01-17
62.900001525878906,2024-01-18
63.040000915527344,2024-01-19
63.150001525878906,2024-01-22
67.69999694824219,2024-01-23
68.26000213623047,2024-01-24
68.22000122070312,2024-01-25
68.26000213623047,2024-01-26
68.0,2024-01-29
67.97000122070312,2024-01-30
67.25,2024-01-31
67.5999984741211,2024-02-01
66.54000091552734,2024-02-02
65.30000305175781,2024-02-05
66.0999984741211,2024-02-06
66.0,2024-02-07
66.0199966430664,2024-02-08
66.61000061035156,2024-02-09
67.93000030517578,2024-02-12
65.75,2024-02-13
66.79000091552734,2024-02-14
68.5,2024-02-15
69.18000030517578,2024-02-16
67.3499984741211,2024-02-20
67.44999694824219,2024-02-21
68.25,2024-02-22
68.75,2024-02-23
68.22000122070312,2024-02-26
68.87999725341797,2024-02-27
69.88999938964844,2024-02-28
72.76000213623047,2024-02-29
73.30000305175781,2024-03-01
72.88999938964844,2024-03-04
72.05000305175781,2024-03-05
70.16000366210938,2024-03-06
71.01000213623047,2024-03-07
71.30999755859375,2024-03-08
71.2699966430664,2024-03-11
70.75,2024-03-12
70.04000091552734,2024-03-13
69.97000122070312,2024-03-14
69.11000061035156,2024-03-15
67.75,2024-03-18
68.56999969482422,2024-03-19
68.0199966430664,2024-03-20
67.4000015258789,2024-03-21
67.23999786376953,2024-03-22
67.08000183105469,2024-03-25
67.79000091552734,2024-03-26
66.94999694824219,2024-03-27
65.5999984741211,2024-03-28
65.54000091552734,2024-04-01
66.16999816894531,2024-04-02
67.04000091552734,2024-04-03
67.25,2024-04-04
68.48999786376953,2024-04-05
68.30999755859375,2024-04-08
68.1500015258789,2024-04-09
