NI,Date
1.7214016914367676,1994-02-07
1.7496205568313599,1994-02-08
1.7284566164016724,1994-02-09
1.7002365589141846,1994-02-10
1.7072908878326416,1994-02-11
1.6861271858215332,1994-02-14
1.7214016914367676,1994-02-15
1.693182110786438,1994-02-16
1.7002365589141846,1994-02-17
1.693182110786438,1994-02-18
1.693182110786438,1994-02-22
1.657907247543335,1994-02-23
1.6790715456008911,1994-02-24
1.6861271858215332,1994-02-25
1.7072908878326416,1994-02-28
1.7284566164016724,1994-03-01
1.7143462896347046,1994-03-02
1.7284566164016724,1994-03-03
1.7355107069015503,1994-03-04
1.7566758394241333,1994-03-07
1.7566758394241333,1994-03-08
1.7496205568313599,1994-03-09
1.763730525970459,1994-03-10
1.7425665855407715,1994-03-11
1.7496205568313599,1994-03-14
1.7355107069015503,1994-03-15
1.7355107069015503,1994-03-16
1.7214016914367676,1994-03-17
1.7143462896347046,1994-03-18
1.7214016914367676,1994-03-21
1.7355107069015503,1994-03-22
1.7496205568313599,1994-03-23
1.7355107069015503,1994-03-24
1.7284566164016724,1994-03-25
1.7355107069015503,1994-03-28
1.7284566164016724,1994-03-29
1.7355107069015503,1994-03-30
1.7072908878326416,1994-03-31
1.672017216682434,1994-04-04
1.7355107069015503,1994-04-05
1.7214016914367676,1994-04-06
1.763730525970459,1994-04-07
1.7284566164016724,1994-04-08
1.7214016914367676,1994-04-11
1.7143462896347046,1994-04-12
1.7143462896347046,1994-04-13
1.7143462896347046,1994-04-14
1.7214016914367676,1994-04-15
1.7284566164016724,1994-04-18
1.7284566164016724,1994-04-19
1.7848951816558838,1994-04-20
1.8413347005844116,1994-04-21
1.827225685119629,1994-04-22
1.8121005296707153,1994-04-25
1.8121005296707153,1994-04-26
1.7906979322433472,1994-04-28
1.8049674034118652,1994-04-29
1.797832727432251,1994-05-02
1.797832727432251,1994-05-03
1.8049674034118652,1994-05-04
1.7906979322433472,1994-05-05
1.7621608972549438,1994-05-06
1.6908191442489624,1994-05-09
1.6836838722229004,1994-05-10
1.6480116844177246,1994-05-11
1.655147910118103,1994-05-12
1.6694154739379883,1994-05-13
1.6622817516326904,1994-05-16
1.7122212648391724,1994-05-17
1.7550268173217773,1994-05-18
1.747891902923584,1994-05-19
1.7407585382461548,1994-05-20
1.7550268173217773,1994-05-23
1.7407585382461548,1994-05-24
1.7550268173217773,1994-05-25
1.747891902923584,1994-05-26
1.7550268173217773,1994-05-27
1.7550268173217773,1994-05-31
1.7550268173217773,1994-06-01
1.733623743057251,1994-06-02
1.733623743057251,1994-06-03
1.7407585382461548,1994-06-06
1.7550268173217773,1994-06-07
1.7550268173217773,1994-06-08
1.7407585382461548,1994-06-09
1.7407585382461548,1994-06-10
1.7407585382461548,1994-06-13
1.7264891862869263,1994-06-14
1.733623743057251,1994-06-15
1.719355583190918,1994-06-16
1.7122212648391724,1994-06-17
1.7050875425338745,1994-06-20
1.6908191442489624,1994-06-21
1.6908191442489624,1994-06-22
1.6622817516326904,1994-06-23
1.6622817516326904,1994-06-24
1.6765503883361816,1994-06-27
1.6622817516326904,1994-06-28
1.6765503883361816,1994-06-29
1.6836838722229004,1994-06-30
1.7050875425338745,1994-07-01
1.7122212648391724,1994-07-05
1.7050875425338745,1994-07-06
1.6908191442489624,1994-07-07
1.6694154739379883,1994-07-08
1.655147910118103,1994-07-11
1.6622817516326904,1994-07-12
1.6765503883361816,1994-07-13
1.697953224182129,1994-07-14
1.6836838722229004,1994-07-15
1.697953224182129,1994-07-18
1.697953224182129,1994-07-19
1.6622817516326904,1994-07-20
1.6765503883361816,1994-07-21
1.6908191442489624,1994-07-22
1.6827298402786255,1994-07-25
1.6827298402786255,1994-07-26
1.6755080223083496,1994-07-27
1.6682850122451782,1994-07-28
1.6899518966674805,1994-07-29
1.7188405990600586,1994-08-01
1.7332841157913208,1994-08-02
1.7188405990600586,1994-08-03
1.7332841157913208,1994-08-04
1.726061463356018,1994-08-05
1.7188405990600586,1994-08-08
1.7188405990600586,1994-08-09
1.7043951749801636,1994-08-10
1.6971737146377563,1994-08-11
1.6827298402786255,1994-08-12
1.6755080223083496,1994-08-15
1.6610627174377441,1994-08-16
1.6682850122451782,1994-08-17
1.6682850122451782,1994-08-18
1.6682850122451782,1994-08-19
1.6682850122451782,1994-08-22
1.6610627174377441,1994-08-23
1.6610627174377441,1994-08-24
1.6610627174377441,1994-08-25
1.653841495513916,1994-08-26
1.6682850122451782,1994-08-29
1.6682850122451782,1994-08-30
1.6682850122451782,1994-08-31
1.6249536275863647,1994-09-01
1.6032878160476685,1994-09-02
1.6105095148086548,1994-09-06
1.6032878160476685,1994-09-07
1.6032878160476685,1994-09-08
1.5888432264328003,1994-09-09
1.5599559545516968,1994-09-12
1.5382901430130005,1994-09-13
1.5310674905776978,1994-09-14
1.5310674905776978,1994-09-15
1.5238457918167114,1994-09-16
1.5382901430130005,1994-09-19
1.5310674905776978,1994-09-20
1.5166233777999878,1994-09-21
1.5166233777999878,1994-09-22
1.5310674905776978,1994-09-23
1.5527336597442627,1994-09-26
1.5527336597442627,1994-09-27
1.5671778917312622,1994-09-28
1.5671778917312622,1994-09-29
1.581621527671814,1994-09-30
1.5743993520736694,1994-10-03
1.5599559545516968,1994-10-04
1.5527336597442627,1994-10-05
1.5455119609832764,1994-10-06
1.5238457918167114,1994-10-07
1.5310674905776978,1994-10-10
1.5599559545516968,1994-10-11
1.5671778917312622,1994-10-12
1.5743993520736694,1994-10-13
1.596065640449524,1994-10-14
1.581621527671814,1994-10-17
1.5888432264328003,1994-10-18
1.6105095148086548,1994-10-19
1.6105095148086548,1994-10-20
1.6032878160476685,1994-10-21
1.6032878160476685,1994-10-24
1.6024097204208374,1994-10-25
1.5877761840820312,1994-10-26
1.6024097204208374,1994-10-27
1.6243605613708496,1994-10-28
1.631677269935608,1994-10-31
1.6097266674041748,1994-11-01
1.6243605613708496,1994-11-02
1.631677269935608,1994-11-03
1.6097266674041748,1994-11-04
1.6243605613708496,1994-11-07
1.631677269935608,1994-11-08
1.6463114023208618,1994-11-09
1.6170434951782227,1994-11-10
1.6170434951782227,1994-11-11
1.631677269935608,1994-11-14
1.631677269935608,1994-11-15
1.6170434951782227,1994-11-16
1.6097266674041748,1994-11-17
1.6170434951782227,1994-11-18
1.638994574546814,1994-11-21
1.6170434951782227,1994-11-22
1.6828947067260742,1994-11-23
1.7048470973968506,1994-11-25
1.6902122497558594,1994-11-28
1.7121632099151611,1994-11-29
1.7121632099151611,1994-11-30
1.7048470973968506,1994-12-01
1.7121632099151611,1994-12-02
1.7194812297821045,1994-12-05
1.7121632099151611,1994-12-06
1.697529673576355,1994-12-07
1.7121632099151611,1994-12-08
1.6828947067260742,1994-12-09
1.6828947067260742,1994-12-12
1.7121632099151611,1994-12-13
1.7341150045394897,1994-12-14
1.7487479448318481,1994-12-15
1.7341150045394897,1994-12-16
1.7414318323135376,1994-12-19
1.7414318323135376,1994-12-20
1.7414318323135376,1994-12-21
1.7487479448318481,1994-12-22
1.7487479448318481,1994-12-23
1.7414318323135376,1994-12-27
1.7414318323135376,1994-12-28
1.7487479448318481,1994-12-29
1.7414318323135376,1994-12-30
1.7121632099151611,1995-01-03
1.7414318323135376,1995-01-04
1.7414318323135376,1995-01-05
1.7341150045394897,1995-01-06
1.7414318323135376,1995-01-09
1.7414318323135376,1995-01-10
1.7414318323135376,1995-01-11
1.7267975807189941,1995-01-12
1.7414318323135376,1995-01-13
1.7706990242004395,1995-01-16
1.756065011024475,1995-01-17
1.756065011024475,1995-01-18
1.763381838798523,1995-01-19
1.763381838798523,1995-01-20
1.7706990242004395,1995-01-23
1.785332202911377,1995-01-24
1.8010454177856445,1995-01-25
1.7862231731414795,1995-01-26
1.8010454177856445,1995-01-27
1.808457612991333,1995-01-30
1.808457612991333,1995-01-31
1.8232812881469727,1995-02-01
1.8306920528411865,1995-02-02
1.860339879989624,1995-02-03
1.8825745582580566,1995-02-06
1.8825745582580566,1995-02-07
1.8751630783081055,1995-02-08
1.8529282808303833,1995-02-09
1.860339879989624,1995-02-10
1.8529282808303833,1995-02-13
1.8455153703689575,1995-02-14
1.860339879989624,1995-02-15
1.8529282808303833,1995-02-16
1.8677514791488647,1995-02-17
1.8529282808303833,1995-02-21
1.8751630783081055,1995-02-22
1.8677514791488647,1995-02-23
1.860339879989624,1995-02-24
1.8677514791488647,1995-02-27
1.8751630783081055,1995-02-28
1.860339879989624,1995-03-01
1.8455153703689575,1995-03-02
1.8232812881469727,1995-03-03
1.808457612991333,1995-03-06
1.8010454177856445,1995-03-07
1.808457612991333,1995-03-08
1.8010454177856445,1995-03-09
1.8158689737319946,1995-03-10
1.8232812881469727,1995-03-13
1.8455153703689575,1995-03-14
1.838104009628296,1995-03-15
1.8455153703689575,1995-03-16
1.8455153703689575,1995-03-17
1.838104009628296,1995-03-20
1.838104009628296,1995-03-21
1.838104009628296,1995-03-22
1.8232812881469727,1995-03-23
1.8455153703689575,1995-03-24
1.8455153703689575,1995-03-27
1.838104009628296,1995-03-28
1.8529282808303833,1995-03-29
1.8455153703689575,1995-03-30
1.8455153703689575,1995-03-31
1.838104009628296,1995-04-03
1.860339879989624,1995-04-04
1.8751630783081055,1995-04-05
1.8751630783081055,1995-04-06
1.8751630783081055,1995-04-07
1.8825745582580566,1995-04-10
1.8825745582580566,1995-04-11
1.904810905456543,1995-04-12
1.9122211933135986,1995-04-13
1.92704439163208,1995-04-17
1.9344570636749268,1995-04-18
1.92704439163208,1995-04-19
1.92704439163208,1995-04-20
1.92704439163208,1995-04-21
1.9429501295089722,1995-04-24
1.9429501295089722,1995-04-25
1.9429501295089722,1995-04-26
1.9429501295089722,1995-04-27
1.9354465007781982,1995-04-28
1.9279460906982422,1995-05-01
1.9279460906982422,1995-05-02
1.9429501295089722,1995-05-03
1.9504497051239014,1995-05-04
1.957952857017517,1995-05-05
1.9504497051239014,1995-05-08
1.9729554653167725,1995-05-09
1.965454339981079,1995-05-10
1.957952857017517,1995-05-11
1.9504497051239014,1995-05-12
1.957952857017517,1995-05-15
1.965454339981079,1995-05-16
1.965454339981079,1995-05-17
1.9504497051239014,1995-05-18
1.9504497051239014,1995-05-19
1.965454339981079,1995-05-22
1.987959384918213,1995-05-23
1.9954606294631958,1995-05-24
2.017965078353882,1995-05-25
2.0329701900482178,1995-05-26
2.055474281311035,1995-05-30
2.0704774856567383,1995-05-31
2.0704774856567383,1995-06-01
2.085481643676758,1995-06-02
2.1154890060424805,1995-06-05
2.085481643676758,1995-06-06
2.062976121902466,1995-06-07
2.040471315383911,1995-06-08
