META,Date
186.18246459960938,2019-10-24
187.69085693359375,2019-10-25
189.19924926757812,2019-10-28
189.10934448242188,2019-10-29
188.05047607421875,2019-10-30
191.44686889648438,2019-10-31
193.41477966308594,2019-11-01
194.5136260986328,2019-11-04
194.11404418945312,2019-11-05
191.34698486328125,2019-11-06
190.21817016601562,2019-11-07
190.63772583007812,2019-11-08
189.40904235839844,2019-11-11
194.26388549804688,2019-11-12
192.98524475097656,2019-11-13
192.94528198242188,2019-11-14
194.89321899414062,2019-11-15
197.19076538085938,2019-11-18
199.10874938964844,2019-11-19
197.3006591796875,2019-11-20
197.72021484375,2019-11-21
198.60928344726562,2019-11-22
199.57823181152344,2019-11-25
198.7591094970703,2019-11-26
201.78590393066406,2019-11-27
201.42628479003906,2019-11-29
199.48834228515625,2019-12-02
198.60928344726562,2019-12-03
198.4993896484375,2019-12-04
199.14869689941406,2019-12-05
200.8369140625,2019-12-06
201.12660217285156,2019-12-09
200.65708923339844,2019-12-10
202.04562377929688,2019-12-11
196.54147338867188,2019-12-12
193.90426635742188,2019-12-13
197.71022033691406,2019-12-16
198.1797332763672,2019-12-17
202.28536987304688,2019-12-18
205.8415985107422,2019-12-19
206.0813446044922,2019-12-20
205.9614715576172,2019-12-23
204.902587890625,2019-12-24
207.56976318359375,2019-12-26
207.8794403076172,2019-12-27
204.19334411621094,2019-12-30
205.03245544433594,2019-12-31
209.55764770507812,2020-01-02
208.44883728027344,2020-01-03
212.3746795654297,2020-01-06
212.8341827392578,2020-01-07
214.9918975830078,2020-01-08
218.06863403320312,2020-01-09
217.82887268066406,2020-01-10
221.6748046875,2020-01-13
218.82781982421875,2020-01-14
220.9156036376953,2020-01-15
221.5349578857422,2020-01-16
221.90455627441406,2020-01-17
221.20530700683594,2020-01-21
221.08543395996094,2020-01-22
219.52706909179688,2020-01-23
217.70901489257812,2020-01-24
214.6422576904297,2020-01-27
217.5591583251953,2020-01-28
222.99339294433594,2020-01-29
209.30792236328125,2020-01-30
201.6959991455078,2020-01-31
203.9735870361328,2020-02-03
209.60760498046875,2020-02-04
209.88731384277344,2020-02-05
210.62652587890625,2020-02-06
212.10494995117188,2020-02-07
212.8341827392578,2020-02-10
206.97039794921875,2020-02-11
210.53660583496094,2020-02-12
212.91409301757812,2020-02-13
213.95298767089844,2020-02-14
217.56915283203125,2020-02-18
217.25949096679688,2020-02-19
214.35256958007812,2020-02-20
209.9572296142578,2020-02-21
200.50726318359375,2020-02-24
196.5614471435547,2020-02-25
196.99098205566406,2020-02-26
189.54888916015625,2020-02-27
192.26600646972656,2020-02-28
196.23179626464844,2020-03-02
185.69297790527344,2020-03-03
191.55674743652344,2020-03-04
184.97373962402344,2020-03-05
180.89805603027344,2020-03-06
169.32034301757812,2020-03-09
178.0011444091797,2020-03-10
170.0595703125,2020-03-11
154.3062744140625,2020-03-12
170.09951782226562,2020-03-13
145.85523986816406,2020-03-16
149.26162719726562,2020-03-17
146.8042449951172,2020-03-18
152.9676971435547,2020-03-19
149.57130432128906,2020-03-20
147.9430389404297,2020-03-23
160.8093719482422,2020-03-24
156.04444885253906,2020-03-25
163.1668701171875,2020-03-26
156.62380981445312,2020-03-27
165.77410888671875,2020-03-30
166.6232147216797,2020-03-31
159.43084716796875,2020-04-01
158.0223388671875,2020-04-02
154.01658630371094,2020-04-03
165.37454223632812,2020-04-06
168.65106201171875,2020-04-07
174.09527587890625,2020-04-08
175.0043182373047,2020-04-09
174.604736328125,2020-04-13
177.9811553955078,2020-04-14
176.7824249267578,2020-04-15
176.06320190429688,2020-04-16
179.05003356933594,2020-04-17
178.05108642578125,2020-04-20
170.6189727783203,2020-04-21
182.08680725097656,2020-04-22
184.9337921142578,2020-04-23
189.86856079101562,2020-04-24
187.30126953125,2020-04-27
182.7161407470703,2020-04-28
193.9841766357422,2020-04-29
204.4930419921875,2020-04-30
202.0556182861328,2020-05-01
205.0424346923828,2020-05-04
206.8505401611328,2020-05-05
208.24903869628906,2020-05-06
211.0360870361328,2020-05-07
212.12493896484375,2020-05-08
212.95404052734375,2020-05-11
209.8773193359375,2020-05-12
204.88262939453125,2020-05-13
206.59080505371094,2020-05-14
210.656494140625,2020-05-15
212.96405029296875,2020-05-18
216.65013122558594,2020-05-19
229.72625732421875,2020-05-20
231.14474487304688,2020-05-21
234.66102600097656,2020-05-22
231.95388793945312,2020-05-26
228.8971405029297,2020-05-27
225.22103881835938,2020-05-28
224.85142517089844,2020-05-29
231.66419982910156,2020-06-01
232.4733428955078,2020-06-02
229.9160614013672,2020-06-03
226.05015563964844,2020-06-04
230.52540588378906,2020-06-05
231.1547393798828,2020-06-08
238.4170379638672,2020-06-09
236.47909545898438,2020-06-10
224.19212341308594,2020-06-11
228.33773803710938,2020-06-12
232.25357055664062,2020-06-15
235.40023803710938,2020-06-16
235.28036499023438,2020-06-17
235.68992614746094,2020-06-18
238.53689575195312,2020-06-19
238.96646118164062,2020-06-22
241.98326110839844,2020-06-23
233.77197265625,2020-06-24
235.43019104003906,2020-06-25
215.85098266601562,2020-06-26
220.40614318847656,2020-06-29
226.829345703125,2020-06-30
237.29823303222656,2020-07-01
233.17259216308594,2020-07-02
240.02532958984375,2020-07-06
240.60472106933594,2020-07-07
243.32183837890625,2020-07-08
244.24085998535156,2020-07-09
244.8102569580078,2020-07-10
238.74668884277344,2020-07-13
239.4759063720703,2020-07-14
240.02532958984375,2020-07-15
240.6746368408203,2020-07-16
241.77346801757812,2020-07-17
245.15988159179688,2020-07-20
241.4937744140625,2020-07-21
239.61575317382812,2020-07-22
232.3534698486328,2020-07-23
230.46548461914062,2020-07-24
233.2525177001953,2020-07-27
229.8760986328125,2020-07-28
233.042724609375,2020-07-29
234.25144958496094,2020-07-30
253.40113830566406,2020-07-31
251.69296264648438,2020-08-03
249.56521606445312,2020-08-04
248.85595703125,2020-08-05
264.99884033203125,2020-08-06
268.1554870605469,2020-08-07
262.72125244140625,2020-08-10
255.85853576660156,2020-08-11
259.61456298828125,2020-08-12
261.0230407714844,2020-08-13
260.9631042480469,2020-08-14
260.8832092285156,2020-08-17
262.06195068359375,2020-08-18
262.3116760253906,2020-08-19
268.7248840332031,2020-08-20
266.7270202636719,2020-08-21
271.10235595703125,2020-08-24
280.5223693847656,2020-08-25
303.587890625,2020-08-26
292.9092102050781,2020-08-27
293.3487548828125,2020-08-28
292.8892517089844,2020-08-31
295.1268615722656,2020-09-01
302.17938232421875,2020-09-02
290.8114318847656,2020-09-03
282.43035888671875,2020-09-04
270.8725891113281,2020-09-08
273.4299011230469,2020-09-09
267.80584716796875,2020-09-10
266.3274230957031,2020-09-11
265.8678894042969,2020-09-14
272.13128662109375,2020-09-15
263.2406921386719,2020-09-16
254.5499267578125,2020-09-17
252.26234436035156,2020-09-18
247.88697814941406,2020-09-21
254.47999572753906,2020-09-22
248.75607299804688,2020-09-23
249.26551818847656,2020-09-24
254.5499267578125,2020-09-25
256.5478210449219,2020-09-28
261.5125427246094,2020-09-29
261.6224060058594,2020-09-30
266.347412109375,2020-10-01
259.66448974609375,2020-10-02
264.3695068359375,2020-10-05
258.3858642578125,2020-10-06
257.8464050292969,2020-10-07
263.4804382324219,2020-10-08
264.16973876953125,2020-10-09
275.4577331542969,2020-10-12
275.84735107421875,2020-10-13
271.53192138671875,2020-10-14
266.43731689453125,2020-10-15
265.64813232421875,2020-10-16
261.1229248046875,2020-10-19
267.27642822265625,2020-10-20
278.4346008300781,2020-10-21
277.8252258300781,2020-10-22
284.4881591796875,2020-10-23
276.8162841796875,2020-10-26
282.98974609375,2020-10-27
267.3863220214844,2020-10-28
280.5323486328125,2020-10-29
262.83111572265625,2020-10-30
261.0829772949219,2020-11-02
265.018798828125,2020-11-03
287.0754089355469,2020-11-04
294.36767578125,2020-11-05
293.0990295410156,2020-11-06
278.4745178222656,2020-11-09
272.1412353515625,2020-11-10
276.1869812011719,2020-11-11
274.7884216308594,2020-11-12
276.6564636230469,2020-11-13
278.6643371582031,2020-11-16
274.7085266113281,2020-11-17
271.6817321777344,2020-11-18
272.6507263183594,2020-11-19
269.4141540527344,2020-11-20
268.1454772949219,2020-11-23
276.6264953613281,2020-11-24
275.29791259765625,2020-11-25
277.51556396484375,2020-11-27
276.67645263671875,2020-11-30
286.24627685546875,2020-12-01
287.2152404785156,2020-12-02
281.55126953125,2020-12-03
279.403564453125,2020-12-04
285.2773132324219,2020-12-07
283.099609375,2020-12-08
277.6254577636719,2020-12-09
276.8262634277344,2020-12-10
273.2600402832031,2020-12-11
273.8993835449219,2020-12-14
275.2579345703125,2020-12-15
275.3778381347656,2020-12-16
274.1890869140625,2020-12-17
276.1070251464844,2020-12-18
272.5008850097656,2020-12-21
266.8069152832031,2020-12-22
267.8258056640625,2020-12-23
267.1165771484375,2020-12-24
276.7064208984375,2020-12-28
276.48663330078125,2020-12-29
271.58184814453125,2020-12-30
272.8704833984375,2020-12-31
268.65496826171875,2021-01-04
270.68280029296875,2021-01-05
263.0309143066406,2021-01-06
268.4551696777344,2021-01-07
267.2864074707031,2021-01-08
256.5677795410156,2021-01-11
250.82386779785156,2021-01-12
251.373291015625,2021-01-13
245.37965393066406,2021-01-14
251.0935821533203,2021-01-15
260.8232727050781,2021-01-19
267.1965026855469,2021-01-20
272.5807800292969,2021-01-21
274.20904541015625,2021-01-22
277.7153625488281,2021-01-25
281.75103759765625,2021-01-26
271.8515625,2021-01-27
264.7191162109375,2021-01-28
258.0561828613281,2021-01-29
261.7322998046875,2021-02-01
266.7969055175781,2021-02-02
266.36737060546875,2021-02-03
266.2075500488281,2021-02-04
267.81585693359375,2021-02-05
266.2974548339844,2021-02-08
269.1644287109375,2021-02-09
271.58184814453125,2021-02-10
270.1034240722656,2021-02-11
270.2132873535156,2021-02-12
273.67962646484375,2021-02-16
273.2800598144531,2021-02-17
269.1044921875,2021-02-18
261.28277587890625,2021-02-19
260.0540771484375,2021-02-22
265.5782165527344,2021-02-23
264.02984619140625,2021-02-24
254.42005920410156,2021-02-25
257.3469543457031,2021-02-26
264.6292419433594,2021-03-01
258.7254943847656,2021-03-02
255.13929748535156,2021-03-03
257.366943359375,2021-03-04
263.9998779296875,2021-03-05
255.03939819335938,2021-03-08
265.4583435058594,2021-03-09
264.6192321777344,2021-03-10
273.5897216796875,2021-03-11
268.1155090332031,2021-03-12
273.4598693847656,2021-03-15
278.9839782714844,2021-03-16
283.708984375,2021-03-17
278.3246765136719,2021-03-18
289.802490234375,2021-03-19
293.2288818359375,2021-03-22
290.32196044921875,2021-03-23
281.8409729003906,2021-03-24
278.4445495605469,2021-03-25
282.72003173828125,2021-03-26
290.51177978515625,2021-03-29
287.69476318359375,2021-03-30
294.21783447265625,2021-03-31
298.34344482421875,2021-04-01
308.58258056640625,2021-04-05
305.9353942871094,2021-04-06
312.7581481933594,2021-04-07
312.688232421875,2021-04-08
312.1288146972656,2021-04-09
311.2098083496094,2021-04-12
309.43170166015625,2021-04-13
302.4990539550781,2021-04-14
307.4937438964844,2021-04-15
305.85546875,2021-04-16
301.9196472167969,2021-04-19
302.3292236328125,2021-04-20
301.1504821777344,2021-04-21
296.2057189941406,2021-04-22
300.81085205078125,2021-04-23
302.71881103515625,2021-04-26
303.2482604980469,2021-04-27
306.7745056152344,2021-04-28
329.1607666015625,2021-04-29
324.7354431152344,2021-04-30
322.23809814453125,2021-05-03
318.0225524902344,2021-05-04
314.68609619140625,2021-05-05
319.6808166503906,2021-05-06
318.7417907714844,2021-05-07
305.6457214355469,2021-05-10
306.2051086425781,2021-05-11
302.22930908203125,2021-05-12
304.93646240234375,2021-05-13
315.6051330566406,2021-05-14
315.1256408691406,2021-05-17
309.6314697265625,2021-05-18
313.25762939453125,2021-05-19
318.2723083496094,2021-05-20
315.89483642578125,2021-05-21
324.2859191894531,2021-05-24
327.4425964355469,2021-05-25
327.3127136230469,2021-05-26
332.3973083496094,2021-05-27
328.381591796875,2021-05-28
328.7811584472656,2021-06-01
328.8011169433594,2021-06-02
325.6944274902344,2021-06-03
329.9998779296875,2021-06-04
336.2232360839844,2021-06-07
333.3263244628906,2021-06-08
329.89996337890625,2021-06-09
332.1076354980469,2021-06-10
330.9089050292969,2021-06-11
336.4130554199219,2021-06-14
336.3930969238281,2021-06-15
330.72906494140625,2021-06-16
336.1533508300781,2021-06-17
329.31060791015625,2021-06-18
331.93780517578125,2021-06-21
338.670654296875,2021-06-22
340.22900390625,2021-06-23
342.8162536621094,2021-06-24
341.0081787109375,2021-06-25
355.2630615234375,2021-06-28
351.5170593261719,2021-06-29
347.3414611816406,2021-06-30
354.014404296875,2021-07-01
354.3240661621094,2021-07-02
352.4060974121094,2021-07-06
350.1184997558594,2021-07-07
345.28363037109375,2021-07-08
350.0486145019531,2021-07-09
352.78570556640625,2021-07-12
351.7168273925781,2021-07-13
347.2615661621094,2021-07-14
344.09490966796875,2021-07-15
340.79840087890625,2021-07-16
336.5928955078125,2021-07-19
341.2978820800781,2021-07-20
345.863037109375,2021-07-21
350.8177795410156,2021-07-22
369.3980712890625,2021-07-23
372.0652160644531,2021-07-26
367.420166015625,2021-07-27
372.8843688964844,2021-07-28
357.9402160644531,2021-07-29
355.92236328125,2021-07-30
351.5769958496094,2021-08-02
350.8677062988281,2021-08-03
358.53961181640625,2021-08-04
362.5852966308594,2021-08-05
363.1247253417969,2021-08-06
361.2267150878906,2021-08-09
360.74725341796875,2021-08-10
359.5784606933594,2021-08-11
362.265625,2021-08-12
362.7950744628906,2021-08-13
366.1714782714844,2021-08-16
358.0700988769531,2021-08-17
355.0732727050781,2021-08-18
354.7436218261719,2021-08-19
358.9891052246094,2021-08-20
362.96490478515625,2021-08-23
365.12261962890625,2021-08-24
367.99957275390625,2021-08-25
363.9938049316406,2021-08-26
372.23504638671875,2021-08-27
380.25653076171875,2021-08-30
378.9779052734375,2021-08-31
381.6450500488281,2021-09-01
374.8822326660156,2021-09-02
375.8612060546875,2021-09-03
381.7749328613281,2021-09-07
377.1698303222656,2021-09-08
377.599365234375,2021-09-09
378.28863525390625,2021-09-10
376.1109619140625,2021-09-13
376.13092041015625,2021-09-14
373.5237121582031,2021-09-15
372.6645812988281,2021-09-16
364.33343505859375,2021-09-17
355.322998046875,2021-09-20
357.10113525390625,2021-09-21
342.8462219238281,2021-09-22
345.59332275390625,2021-09-23
352.5859069824219,2021-09-24
353.2052307128906,2021-09-27
340.2889404296875,2021-09-28
339.2500305175781,2021-09-29
339.0303039550781,2021-09-30
342.6464538574219,2021-10-01
325.8842468261719,2021-10-04
332.6070861816406,2021-10-05
333.2864074707031,2021-10-06
328.8710632324219,2021-10-07
329.7001647949219,2021-10-08
325.1050720214844,2021-10-11
323.42681884765625,2021-10-12
324.196044921875,2021-10-13
328.1817932128906,2021-10-14
324.4158020019531,2021-10-15
334.98455810546875,2021-10-18
339.629638671875,2021-10-19
340.4188232421875,2021-10-20
341.51763916015625,2021-10-21
324.26593017578125,2021-10-22
328.34161376953125,2021-10-25
315.47528076171875,2021-10-26
311.8890686035156,2021-10-27
316.5841064453125,2021-10-28
323.22705078125,2021-10-29
329.6302795410156,2021-11-01
327.7322692871094,2021-11-02
331.2685241699219,2021-11-03
335.4940490722656,2021-11-04
340.7684326171875,2021-11-05
338.2611083984375,2021-11-08
335.0145263671875,2021-11-09
327.2927551269531,2021-11-10
327.3926086425781,2021-11-11
340.5287170410156,2021-11-12
347.1916198730469,2021-11-15
342.59649658203125,2021-11-16
340.4088134765625,2021-11-17
338.3310241699219,2021-11-18
344.93402099609375,2021-11-19
340.6485900878906,2021-11-22
336.8925476074219,2021-11-23
340.6985168457031,2021-11-24
332.7669372558594,2021-11-26
337.6717224121094,2021-11-29
324.1160888671875,2021-11-30
310.27081298828125,2021-12-01
310.06103515625,2021-12-02
306.5147705078125,2021-12-03
317.5330810546875,2021-12-06
322.4678649902344,2021-12-07
330.2096252441406,2021-12-08
329.4704284667969,2021-12-09
329.4005126953125,2021-12-10
334.1354675292969,2021-12-13
333.3862609863281,2021-12-14
341.2978820800781,2021-12-15
334.5450439453125,2021-12-16
333.43621826171875,2021-12-17
325.1050720214844,2021-12-20
333.8457946777344,2021-12-21
330.0997619628906,2021-12-22
334.8846740722656,2021-12-23
345.8130798339844,2021-12-27
345.8530578613281,2021-12-28
342.5765380859375,2021-12-29
343.9949951171875,2021-12-30
335.9934997558594,2021-12-31
338.1811828613281,2022-01-03
336.1733093261719,2022-01-04
323.826416015625,2022-01-05
332.1076354980469,2022-01-06
331.4383544921875,2022-01-07
327.7222900390625,2022-01-10
334.0155944824219,2022-01-11
332.90679931640625,2022-01-12
326.13397216796875,2022-01-13
331.5482177734375,2022-01-14
317.81280517578125,2022-01-18
319.2512512207031,2022-01-19
316.2244873046875,2022-01-20
302.84869384765625,2022-01-21
308.3827819824219,2022-01-24
299.8318786621094,2022-01-25
294.3177185058594,2022-01-26
294.3277282714844,2022-01-27
301.39019775390625,2022-01-28
312.927978515625,2022-01-31
318.6618957519531,2022-02-01
322.65765380859375,2022-02-02
237.50799560546875,2022-02-03
236.83871459960938,2022-02-04
224.671630859375,2022-02-07
219.94662475585938,2022-02-08
231.7541046142578,2022-02-09
227.82827758789062,2022-02-10
219.3173065185547,2022-02-11
217.46925354003906,2022-02-14
220.76576232910156,2022-02-15
216.31048583984375,2022-02-16
207.48985290527344,2022-02-17
205.94149780273438,2022-02-18
201.86581420898438,2022-02-22
198.23965454101562,2022-02-23
207.37997436523438,2022-02-24
210.2569122314453,2022-02-25
210.80633544921875,2022-02-28
203.27432250976562,2022-03-01
207.88941955566406,2022-03-02
202.7548828125,2022-03-03
199.84796142578125,2022-03-04
187.27130126953125,2022-03-07
190.0883026123047,2022-03-08
198.28961181640625,2022-03-09
195.00311279296875,2022-03-10
187.41114807128906,2022-03-11
186.4322052001953,2022-03-14
191.8264617919922,2022-03-15
203.4141845703125,2022-03-16
207.6197052001953,2022-03-17
216.2605438232422,2022-03-18
211.26585388183594,2022-03-21
216.4203643798828,2022-03-22
213.2337646484375,2022-03-23
219.3372802734375,2022-03-24
221.58489990234375,2022-03-25
223.35301208496094,2022-03-28
229.6163787841797,2022-03-29
227.60850524902344,2022-03-30
222.12432861328125,2022-03-31
224.6116943359375,2022-04-01
233.64210510253906,2022-04-04
231.59426879882812,2022-04-05
223.06332397460938,2022-04-06
222.7136993408203,2022-04-07
222.0943603515625,2022-04-08
216.23057556152344,2022-04-11
213.9130401611328,2022-04-12
214.76214599609375,2022-04-13
209.9572296142578,2022-04-14
210.54661560058594,2022-04-18
217.0796661376953,2022-04-19
200.20758056640625,2022-04-20
187.87066650390625,2022-04-21
183.9148712158203,2022-04-22
186.79180908203125,2022-04-25
180.75820922851562,2022-04-26
174.7645721435547,2022-04-27
205.51194763183594,2022-04-28
200.2575225830078,2022-04-29
210.90623474121094,2022-05-02
211.80526733398438,2022-05-03
223.1732177734375,2022-05-04
208.0592498779297,2022-05-05
203.5540313720703,2022-05-06
196.00204467773438,2022-05-09
197.4405059814453,2022-05-10
188.5399627685547,2022-05-11
191.0373077392578,2022-05-12
198.40948486328125,2022-05-13
199.82797241210938,2022-05-16
202.40524291992188,2022-05-17
192.0362548828125,2022-05-18
191.08724975585938,2022-05-19
193.33486938476562,2022-05-20
196.0220184326172,2022-05-23
181.08786010742188,2022-05-24
183.63516235351562,2022-05-25
191.42689514160156,2022-05-26
194.92318725585938,2022-05-27
193.4347686767578,2022-05-31
188.4400634765625,2022-06-01
198.64923095703125,2022-06-02
190.57778930664062,2022-06-03
194.0441131591797,2022-06-06
195.442626953125,2022-06-07
196.43157958984375,2022-06-08
183.8049774169922,2022-06-09
175.38392639160156,2022-06-10
164.0858917236328,2022-06-13
163.55645751953125,2022-06-14
169.17051696777344,2022-06-15
160.69949340820312,2022-06-16
163.5664520263672,2022-06-17
156.883544921875,2022-06-21
155.68482971191406,2022-06-22
158.5817413330078,2022-06-23
169.9796600341797,2022-06-24
169.31036376953125,2022-06-27
160.5096893310547,2022-06-28
163.76625061035156,2022-06-29
161.07908630371094,2022-06-30
159.86038208007812,2022-07-01
168.01173400878906,2022-07-05
169.59007263183594,2022-07-06
172.00750732421875,2022-07-07
170.6988983154297,2022-07-08
162.70736694335938,2022-07-11
163.09695434570312,2022-07-12
163.3167266845703,2022-07-13
157.8824920654297,2022-07-14
164.5254364013672,2022-07-15
167.05274963378906,2022-07-18
175.59368896484375,2022-07-19
182.89593505859375,2022-07-20
182.97586059570312,2022-07-21
169.09059143066406,2022-07-22
166.47335815429688,2022-07-25
158.98130798339844,2022-07-26
169.4002685546875,2022-07-27
160.54965209960938,2022-07-28
158.93138122558594,2022-07-29
159.76048278808594,2022-08-01
160.0202178955078,2022-08-02
168.62109375,2022-08-03
170.38922119140625,2022-08-04
166.93287658691406,2022-08-05
170.06954956054688,2022-08-08
168.35137939453125,2022-08-09
178.15097045898438,2022-08-10
177.3018798828125,2022-08-11
180.30868530273438,2022-08-12
180.69827270507812,2022-08-15
179.27978515625,2022-08-16
174.66468811035156,2022-08-17
174.47488403320312,2022-08-18
167.781982421875,2022-08-19
162.87718200683594,2022-08-22
160.93923950195312,2022-08-23
163.0869598388672,2022-08-24
168.60110473632812,2022-08-25
161.60853576660156,2022-08-26
159.0012969970703,2022-08-29
156.99343872070312,2022-08-30
162.75730895996094,2022-08-31
165.1847381591797,2022-09-01
160.15008544921875,2022-09-02
158.37196350097656,2022-09-06
160.22000122070312,2022-09-07
161.8882293701172,2022-09-08
168.97071838378906,2022-09-09
168.7809295654297,2022-09-12
152.9676971435547,2022-09-13
151.30946350097656,2022-09-14
149.39149475097656,2022-09-15
146.13494873046875,2022-09-16
147.8631134033203,2022-09-19
145.93515014648438,2022-09-20
141.9693603515625,2022-09-21
142.66864013671875,2022-09-22
140.2611846923828,2022-09-23
136.2254638671875,2022-09-26
134.25753784179688,2022-09-27
141.4599151611328,2022-09-28
136.2654266357422,2022-09-29
135.53619384765625,2022-09-30
138.4630889892578,2022-10-03
140.13131713867188,2022-10-04
138.8326873779297,2022-10-05
138.922607421875,2022-10-06
133.3085479736328,2022-10-07
133.648193359375,2022-10-10
128.40374755859375,2022-10-11
127.36486053466797,2022-10-12
130.1519012451172,2022-10-13
126.62564849853516,2022-10-14
133.89791870117188,2022-10-17
132.6592559814453,2022-10-18
133.0887908935547,2022-10-19
131.39059448242188,2022-10-20
129.8721923828125,2022-10-21
129.58251953125,2022-10-24
137.36424255371094,2022-10-25
129.6824188232422,2022-10-26
97.83619689941406,2022-10-27
99.09485626220703,2022-10-28
93.06126403808594,2022-10-31
95.0990982055664,2022-11-01
90.44403839111328,2022-11-02
88.81576538085938,2022-11-03
90.69377136230469,2022-11-04
96.61748504638672,2022-11-07
96.36775207519531,2022-11-08
101.36245727539062,2022-11-09
111.75143432617188,2022-11-10
112.90020751953125,2022-11-11
114.09893798828125,2022-11-14
116.9559097290039,2022-11-15
113.10999298095703,2022-11-16
111.33187103271484,2022-11-17
111.93124389648438,2022-11-18
109.74356079101562,2022-11-21
111.32189178466797,2022-11-22
112.12103271484375,2022-11-23
111.29192352294922,2022-11-25
108.66470336914062,2022-11-28
109.34398651123047,2022-11-29
117.97482299804688,2022-11-30
120.31234741210938,2022-12-01
123.35911560058594,2022-12-02
122.30023956298828,2022-12-05
113.9990463256836,2022-12-06
113.80924987792969,2022-12-07
115.207763671875,2022-12-08
115.77716064453125,2022-12-09
114.58841705322266,2022-12-12
120.02265930175781,2022-12-13
121.46112060546875,2022-12-14
116.02689361572266,2022-12-15
119.30342102050781,2022-12-16
114.3586654663086,2022-12-19
116.96589660644531,2022-12-20
119.63307189941406,2022-12-21
116.99586486816406,2022-12-22
117.9148941040039,2022-12-23
116.75611877441406,2022-12-27
115.4974594116211,2022-12-28
120.13253784179688,2022-12-29
120.21244812011719,2022-12-30
124.6077880859375,2023-01-03
127.2350082397461,2023-01-04
126.80545806884766,2023-01-05
129.8822021484375,2023-01-06
129.33277893066406,2023-01-09
132.8490447998047,2023-01-10
132.7491455078125,2023-01-11
136.5651092529297,2023-01-12
136.83480834960938,2023-01-13
135.21653747558594,2023-01-17
132.87901306152344,2023-01-18
136.0056915283203,2023-01-19
139.22227478027344,2023-01-20
143.11814880371094,2023-01-23
142.98828125,2023-01-24
141.3500213623047,2023-01-25
147.1438751220703,2023-01-26
151.5791778564453,2023-01-27
146.9041290283203,2023-01-30
148.81210327148438,2023-01-31
152.95770263671875,2023-02-01
188.56993103027344,2023-02-02
186.33229064941406,2023-02-03
185.86279296875,2023-02-06
191.41690063476562,2023-02-07
183.23558044433594,2023-02-08
177.73143005371094,2023-02-09
173.9654083251953,2023-02-10
179.2398223876953,2023-02-13
179.28976440429688,2023-02-14
176.97222900390625,2023-02-15
172.25723266601562,2023-02-16
172.69677734375,2023-02-17
171.89761352539062,2023-02-21
170.93862915039062,2023-02-22
171.85765075683594,2023-02-23
170.20941162109375,2023-02-24
169.3603057861328,2023-02-27
174.7545928955078,2023-02-28
173.23619079589844,2023-03-01
174.3450164794922,2023-03-02
185.05364990234375,2023-03-03
184.7040252685547,2023-03-06
184.31443786621094,2023-03-07
184.77395629882812,2023-03-08
181.4974365234375,2023-03-09
179.31973266601562,2023-03-10
180.70826721191406,2023-03-13
193.81436157226562,2023-03-14
197.5404052734375,2023-03-15
204.71278381347656,2023-03-16
195.40267944335938,2023-03-17
197.600341796875,2023-03-20
201.94573974609375,2023-03-21
199.5982208251953,2023-03-22
204.06349182128906,2023-03-23
205.79164123535156,2023-03-24
202.62501525878906,2023-03-27
200.46730041503906,2023-03-28
205.13235473632812,2023-03-29
207.6197052001953,2023-03-30
211.71536254882812,2023-03-31
212.84417724609375,2023-04-03
214.49241638183594,2023-04-04
211.25584411621094,2023-04-05
215.87095642089844,2023-04-06
214.5223846435547,2023-04-10
213.62335205078125,2023-04-11
213.77317810058594,2023-04-12
220.116455078125,2023-04-13
221.2552490234375,2023-04-14
218.62803649902344,2023-04-17
217.6590576171875,2023-04-18
215.47137451171875,2023-04-19
212.84417724609375,2023-04-20
212.6643524169922,2023-04-21
212.564453125,2023-04-24
207.33001708984375,2023-04-25
209.1780548095703,2023-04-26
238.30714416503906,2023-04-27
240.06529235839844,2023-04-28
242.9222412109375,2023-05-01
238.98643493652344,2023-05-02
236.77877807617188,2023-05-03
233.27249145507812,2023-05-04
232.5332794189453,2023-05-05
233.02276611328125,2023-05-08
233.12265014648438,2023-05-09
232.8329620361328,2023-05-10
235.5400848388672,2023-05-11
233.5621795654297,2023-05-12
238.60684204101562,2023-05-15
238.56687927246094,2023-05-16
242.2329864501953,2023-05-17
246.58837890625,2023-05-18
245.37965393066406,2023-05-19
248.0568084716797,2023-05-22
246.47848510742188,2023-05-23
248.9458770751953,2023-05-24
252.42218017578125,2023-05-25
261.76226806640625,2023-05-26
262.24176025390625,2023-05-30
264.4394226074219,2023-05-31
272.321044921875,2023-06-01
272.321044921875,2023-06-02
271.10235595703125,2023-06-05
270.8326416015625,2023-06-06
263.32061767578125,2023-06-07
264.299560546875,2023-06-08
264.669189453125,2023-06-09
270.7626953125,2023-06-12
271.0324401855469,2023-06-13
273.0602722167969,2023-06-14
281.5312805175781,2023-06-15
280.7021789550781,2023-06-16
284.02862548828125,2023-06-20
281.3415222167969,2023-06-21
284.57806396484375,2023-06-22
288.4239807128906,2023-06-23
278.17486572265625,2023-06-26
286.7457580566406,2023-06-27
284.9876403808594,2023-06-28
281.2315979003906,2023-06-29
286.67584228515625,2023-06-30
285.7168273925781,2023-07-03
294.0579833984375,2023-07-05
291.6805114746094,2023-07-06
290.2220764160156,2023-07-07
293.7882995605469,2023-07-10
297.9738464355469,2023-07-11
309.0121154785156,2023-07-12
313.07781982421875,2023-07-13
308.5426330566406,2023-07-14
310.290771484375,2023-07-17
311.71923828125,2023-07-18
