ES,Date
14.346856117248535,2009-01-23
14.856392860412598,2009-01-26
14.831841468811035,2009-01-27
14.690642356872559,2009-01-28
14.764311790466309,2009-01-29
14.610838890075684,2009-01-30
14.752039909362793,2009-02-02
14.868673324584961,2009-02-03
15.378211975097656,2009-02-04
15.292264938354492,2009-02-05
15.316818237304688,2009-02-06
15.071263313293457,2009-02-09
14.709061622619629,2009-02-10
14.52489185333252,2009-02-11
14.7274751663208,2009-02-12
14.745896339416504,2009-02-13
14.211800575256348,2009-02-17
13.732958793640137,2009-02-18
13.892569541931152,2009-02-19
13.542648315429688,2009-02-20
13.364620208740234,2009-02-23
13.751374244689941,2009-02-24
13.743932723999023,2009-02-25
13.657054901123047,2009-02-26
13.595012664794922,2009-02-27
13.061388969421387,2009-03-02
12.453302383422852,2009-03-03
12.589811325073242,2009-03-04
12.211312294006348,2009-03-05
12.409867286682129,2009-03-06
12.068601608276367,2009-03-09
12.391249656677246,2009-03-10
12.471919059753418,2009-03-11
12.763550758361816,2009-03-12
12.347819328308105,2009-03-13
12.58360767364502,2009-03-16
13.12343978881836,2009-03-17
13.222715377807617,2009-03-18
13.433684349060059,2009-03-19
13.45229721069336,2009-03-20
13.650853157043457,2009-03-23
13.421272277832031,2009-03-24
13.433684349060059,2009-03-25
13.526754379272461,2009-03-26
13.46471118927002,2009-03-27
13.35301685333252,2009-03-30
13.396456718444824,2009-03-31
13.27856159210205,2009-04-01
13.154461860656738,2009-04-02
13.080004692077637,2009-04-03
13.16687297821045,2009-04-06
13.27856159210205,2009-04-07
13.35301685333252,2009-04-08
13.34061050415039,2009-04-09
13.1482572555542,2009-04-13
12.893852233886719,2009-04-14
13.086204528808594,2009-04-15
13.222715377807617,2009-04-16
13.086204528808594,2009-04-17
13.030363082885742,2009-04-20
12.98072338104248,2009-04-21
12.614630699157715,2009-04-22
12.49673843383789,2009-04-23
12.558785438537598,2009-04-24
12.862829208374023,2009-04-27
12.751142501831055,2009-04-28
12.720113754272461,2009-04-29
13.042770385742188,2009-04-30
13.390253067016602,2009-05-01
13.433684349060059,2009-05-04
13.495732307434082,2009-05-05
13.328198432922363,2009-05-06
13.191691398620605,2009-05-07
13.154461860656738,2009-05-08
13.142053604125977,2009-05-11
13.266145706176758,2009-05-12
13.135846138000488,2009-05-13
13.048978805541992,2009-05-14
12.769752502441406,2009-05-15
12.794572830200195,2009-05-18
12.875243186950684,2009-05-19
12.403665542602539,2009-05-20
12.54637622833252,2009-05-21
12.558785438537598,2009-05-22
12.912469863891602,2009-05-26
12.7821626663208,2009-05-27
12.962959289550781,2009-05-28
13.050841331481934,2009-05-29
13.603255271911621,2009-06-01
13.452593803405762,2009-06-02
13.226609230041504,2009-06-03
13.207775115966797,2009-06-04
13.327048301696777,2009-06-05
13.257993698120117,2009-06-08
13.107337951660156,2009-06-09
13.283103942871094,2009-06-10
13.565594673156738,2009-06-11
13.8857421875,2009-06-12
13.772748947143555,2009-06-15
13.628368377685547,2009-06-16
13.596979141235352,2009-06-17
14.042679786682129,2009-06-18
13.791581153869629,2009-06-19
13.879467010498047,2009-06-22
13.53420352935791,2009-06-23
13.653481483459473,2009-06-24
13.904576301574707,2009-06-25
13.8857421875,2009-06-26
14.061509132385254,2009-06-29
14.00501537322998,2009-06-30
14.425601959228516,2009-07-01
14.023846626281738,2009-07-02
14.124287605285645,2009-07-06
13.848077774047852,2009-07-07
13.653481483459473,2009-07-08
13.502815246582031,2009-07-09
13.421208381652832,2009-07-10
13.52792739868164,2009-07-13
13.521652221679688,2009-07-14
13.854352951049805,2009-07-15
13.94223690032959,2009-07-16
13.866911888122559,2009-07-17
13.854352951049805,2009-07-20
13.99245548248291,2009-07-21
13.986185073852539,2009-07-22
14.350275993347168,2009-07-23
14.438157081604004,2009-07-24
14.438157081604004,2009-07-27
14.306339263916016,2009-07-28
14.224726676940918,2009-07-29
14.526043891906738,2009-07-30
14.444437026977539,2009-07-31
14.62021255493164,2009-08-03
14.444437026977539,2009-08-04
14.526043891906738,2009-08-05
14.387944221496582,2009-08-06
14.676703453063965,2009-08-07
14.639036178588867,2009-08-10
14.651594161987305,2009-08-11
14.802251815795898,2009-08-12
14.783415794372559,2009-08-13
14.89013957977295,2009-08-14
14.833638191223145,2009-08-17
14.783415794372559,2009-08-18
14.908967018127441,2009-08-19
14.896421432495117,2009-08-20
15.26050853729248,2009-08-21
15.310723304748535,2009-08-24
15.29817008972168,2009-08-25
15.266789436340332,2009-08-26
15.26050853729248,2009-08-27
15.23387622833252,2009-08-28
15.081730842590332,2009-08-31
15.081730842590332,2009-09-01
14.986637115478516,2009-09-02
14.999320983886719,2009-09-03
15.037354469299316,2009-09-04
15.031017303466797,2009-09-08
15.018340110778809,2009-09-09
14.885202407836914,2009-09-10
15.012001037597656,2009-09-11
15.22120189666748,2009-09-14
15.519160270690918,2009-09-15
15.671309471130371,2009-09-16
15.538175582885742,2009-09-17
15.512815475463867,2009-09-18
15.398706436157227,2009-09-21
15.17048454284668,2009-09-22
15.075397491455078,2009-09-23
15.081730842590332,2009-09-24
15.10708999633789,2009-09-25
15.227538108825684,2009-09-28
15.214861869812012,2009-09-29
15.050036430358887,2009-09-30
14.802789688110352,2009-10-01
14.618947982788086,2009-10-02
14.745735168457031,2009-10-05
14.777435302734375,2009-10-06
14.701358795166016,2009-10-07
14.853507995605469,2009-10-08
14.897893905639648,2009-10-09
14.910566329956055,2009-10-12
14.75840950012207,2009-10-13
14.847172737121582,2009-10-14
14.992977142333984,2009-10-15
14.973959922790527,2009-10-16
15.17682933807373,2009-10-19
14.821810722351074,2009-10-20
14.853507995605469,2009-10-21
14.923242568969727,2009-10-22
14.631622314453125,2009-10-23
14.466800689697266,2009-10-26
14.511175155639648,2009-10-27
14.492156982421875,2009-10-28
14.707695960998535,2009-10-29
14.612605094909668,2009-10-30
14.289285659790039,2009-11-02
14.409738540649414,2009-11-03
14.4224214553833,2009-11-04
14.688676834106445,2009-11-05
14.644308090209961,2009-11-06
14.752077102661133,2009-11-09
14.935920715332031,2009-11-10
14.986637115478516,2009-11-11
14.834486961364746,2009-11-12
15.031017303466797,2009-11-13
15.157812118530273,2009-11-16
15.202178001403809,2009-11-17
15.195840835571289,2009-11-18
14.98029899597168,2009-11-19
15.183170318603516,2009-11-20
15.3733491897583,2009-11-23
15.455760955810547,2009-11-24
15.525500297546387,2009-11-25
15.364173889160156,2009-11-27
15.434590339660645,2009-11-30
15.588235855102539,2009-12-01
15.729073524475098,2009-12-02
15.709867477416992,2009-12-03
15.74828052520752,2009-12-04
15.812294960021973,2009-12-07
15.837899208068848,2009-12-08
15.74828052520752,2009-12-09
15.869914054870605,2009-12-10
16.32444190979004,2009-12-11
16.51648712158203,2009-12-14
16.53569221496582,2009-12-15
16.53569221496582,2009-12-16
16.529287338256836,2009-12-17
16.689329147338867,2009-12-18
16.77255630493164,2009-12-21
16.625314712524414,2009-12-22
16.606111526489258,2009-12-23
16.791763305664062,2009-12-24
16.82377052307129,2009-12-28
16.85578155517578,2009-12-29
16.849380493164062,2009-12-30
16.510087966918945,2009-12-31
16.49728775024414,2010-01-04
16.439661026000977,2010-01-05
16.650924682617188,2010-01-06
16.625314712524414,2010-01-07
16.670124053955078,2010-01-08
16.778953552246094,2010-01-11
16.74054527282715,2010-01-12
16.89419174194336,2010-01-13
16.89419174194336,2010-01-14
16.61250877380371,2010-01-15
16.90699577331543,2010-01-19
16.82377052307129,2010-01-20
16.618913650512695,2010-01-21
16.298831939697266,2010-01-22
16.350040435791016,2010-01-25
16.298831939697266,2010-01-26
16.362842559814453,2010-01-27
16.298831939697266,2010-01-28
16.209205627441406,2010-01-29
16.407655715942383,2010-02-01
16.638120651245117,2010-02-02
16.606111526489258,2010-02-03
16.145179748535156,2010-02-04
16.093971252441406,2010-02-05
15.863512992858887,2010-02-08
16.029949188232422,2010-02-09
15.997950553894043,2010-02-10
16.145179748535156,2010-02-11
16.087568283081055,2010-02-12
16.510087966918945,2010-02-16
16.54849624633789,2010-02-17
16.734146118164062,2010-02-18
17.073436737060547,2010-02-19
17.079835891723633,2010-02-22
16.85578155517578,2010-02-23
16.81096076965332,2010-02-24
16.530391693115234,2010-02-25
16.549795150756836,2010-02-26
16.879493713378906,2010-03-01
16.957073211669922,2010-03-02
16.911819458007812,2010-03-03
16.976459503173828,2010-03-04
17.13808822631836,2010-03-05
17.183338165283203,2010-03-08
17.125160217285156,2010-03-09
17.280302047729492,2010-03-10
17.241519927978516,2010-03-11
17.33203125,2010-03-12
17.45486068725586,2010-03-15
17.616477966308594,2010-03-16
17.558284759521484,2010-03-17
17.56475257873535,2010-03-18
17.558284759521484,2010-03-19
17.513042449951172,2010-03-22
17.610008239746094,2010-03-23
17.422529220581055,2010-03-24
17.513042449951172,2010-03-25
17.467792510986328,2010-03-26
17.803958892822266,2010-03-29
17.99143409729004,2010-03-30
17.868602752685547,2010-03-31
18.081941604614258,2010-04-01
18.127195358276367,2010-04-05
18.230627059936523,2010-04-06
18.049617767333984,2010-04-07
17.907392501831055,2010-04-08
17.978500366210938,2010-04-09
17.972034454345703,2010-04-12
17.93324851989746,2010-04-13
18.01729393005371,2010-04-14
18.030227661132812,2010-04-15
17.700519561767578,2010-04-16
17.752235412597656,2010-04-19
17.829809188842773,2010-04-20
17.87506675720215,2010-04-21
17.95264434814453,2010-04-22
17.946178436279297,2010-04-23
17.87506675720215,2010-04-26
17.467792510986328,2010-04-27
17.668193817138672,2010-04-28
17.823352813720703,2010-04-29
17.965574264526367,2010-04-30
17.939714431762695,2010-05-03
17.700519561767578,2010-05-04
17.513042449951172,2010-05-05
16.808391571044922,2010-05-06
16.504535675048828,2010-05-07
17.02172088623047,2010-05-10
17.13808822631836,2010-05-11
17.409605026245117,2010-05-12
17.215665817260742,2010-05-13
17.196266174316406,2010-05-14
17.183338165283203,2010-05-17
17.125160217285156,2010-05-18
17.20273208618164,2010-05-19
16.795454025268555,2010-05-20
16.879493713378906,2010-05-21
16.679086685180664,2010-05-24
16.498075485229492,2010-05-25
16.646757125854492,2010-05-26
16.85963249206543,2010-05-27
16.944515228271484,2010-05-28
16.52008819580078,2010-06-01
16.898813247680664,2010-06-02
17.199176788330078,2010-06-03
16.559261322021484,2010-06-04
16.52008819580078,2010-06-07
16.66374397277832,2010-06-08
16.507030487060547,2010-06-09
16.98369598388672,2010-06-10
16.98369598388672,2010-06-11
17.029401779174805,2010-06-14
17.290592193603516,2010-06-15
17.401596069335938,2010-06-16
17.623607635498047,2010-06-17
17.54524803161621,2010-06-18
17.401596069335938,2010-06-21
17.01634407043457,2010-06-22
16.755155563354492,2010-06-23
16.794328689575195,2010-06-24
16.840042114257812,2010-06-25
16.977169036865234,2010-06-28
16.67026710510254,2010-06-29
16.63762855529785,2010-06-30
16.67026710510254,2010-07-01
16.748626708984375,2010-07-02
16.990222930908203,2010-07-06
17.47342300415039,2010-07-07
17.66278076171875,2010-07-08
17.551780700683594,2010-07-09
17.623607635498047,2010-07-12
17.83907699584961,2010-07-13
17.819496154785156,2010-07-14
18.028444290161133,2010-07-15
17.610544204711914,2010-07-16
17.799903869628906,2010-07-19
18.015390396118164,2010-07-20
17.80643081665039,2010-07-21
18.145973205566406,2010-07-22
18.25044822692871,2010-07-23
18.374513626098633,2010-07-26
18.7336483001709,2010-07-27
18.53775978088379,2010-07-28
18.315744400024414,2010-07-29
18.17862892150879,2010-07-30
18.609580993652344,2010-08-02
18.47899627685547,2010-08-03
18.785888671875,2010-08-04
19.027488708496094,2010-08-05
18.916473388671875,2010-08-06
18.955659866333008,2010-08-09
19.06665802001953,2010-08-10
18.87730598449707,2010-08-11
18.694469451904297,2010-08-12
18.772829055786133,2010-08-13
18.838123321533203,2010-08-16
19.09278106689453,2010-08-17
18.929536819458008,2010-08-18
18.67487907409668,2010-08-19
18.635704040527344,2010-08-20
18.707529067993164,2010-08-23
18.792415618896484,2010-08-24
18.870769500732422,2010-08-25
18.66181755065918,2010-08-26
19.07971954345703,2010-08-27
18.872879028320312,2010-08-30
19.08367156982422,2010-08-31
19.5250301361084,2010-09-01
19.24177360534668,2010-09-02
19.419626235961914,2010-09-03
19.254945755004883,2010-09-07
19.189071655273438,2010-09-08
19.419626235961914,2010-09-09
19.38010597229004,2010-09-10
19.656774520874023,2010-09-13
19.7094783782959,2010-09-14
19.50527000427246,2010-09-15
19.27471160888672,2010-09-16
19.1824893951416,2010-09-17
19.419626235961914,2010-09-20
19.254945755004883,2010-09-21
19.261537551879883,2010-09-22
19.09026336669922,2010-09-23
19.498676300048828,2010-09-24
19.56455421447754,2010-09-27
19.63701629638672,2010-09-28
19.67654037475586,2010-09-29
19.478919982910156,2010-09-30
19.650196075439453,2010-10-01
19.63701629638672,2010-10-04
19.900508880615234,2010-10-05
19.893922805786133,2010-10-06
19.913686752319336,2010-10-07
19.966386795043945,2010-10-08
20.0717830657959,2010-10-11
19.972970962524414,2010-10-12
20.058610916137695,2010-10-13
20.052024841308594,2010-10-14
20.22329330444336,2010-10-15
20.038848876953125,2010-10-18
20.282577514648438,2010-10-19
20.35504150390625,2010-10-20
20.22329330444336,2010-10-21
20.322101593017578,2010-10-22
20.53948211669922,2010-10-25
20.381391525268555,2010-10-26
20.44725799560547,2010-10-27
20.55265998840332,2010-10-28
20.605361938476562,2010-10-29
20.704174041748047,2010-11-01
21.00060272216797,2010-11-02
20.8095703125,2010-11-03
20.974252700805664,2010-11-04
20.914966583251953,2010-11-05
20.756864547729492,2010-11-08
20.592187881469727,2010-11-09
20.63829803466797,2010-11-10
20.704174041748047,2010-11-11
20.611948013305664,2010-11-12
20.89520263671875,2010-11-15
20.55265998840332,2010-11-16
20.565834045410156,2010-11-17
20.8227481842041,2010-11-18
20.704174041748047,2010-11-19
20.849096298217773,2010-11-22
20.710756301879883,2010-11-23
20.980838775634766,2010-11-24
20.875444412231445,2010-11-26
20.72004508972168,2010-11-29
20.653640747070312,2010-11-30
20.97904396057129,2010-12-01
21.118507385253906,2010-12-02
21.012248992919922,2010-12-03
20.93255615234375,2010-12-06
20.806377410888672,2010-12-07
20.72004508972168,2010-12-08
20.879425048828125,2010-12-09
21.032175064086914,2010-12-10
20.985685348510742,2010-12-13
21.125146865844727,2010-12-14
20.826303482055664,2010-12-15
21.1384334564209,2010-12-16
21.171632766723633,2010-12-17
21.21148109436035,2010-12-20
21.178272247314453,2010-12-21
21.2048397064209,2010-12-22
21.158355712890625,2010-12-23
21.091943740844727,2010-12-27
21.198204040527344,2010-12-28
21.277894973754883,2010-12-29
21.28453254699707,2010-12-30
21.171632766723633,2010-12-31
21.218130111694336,2011-01-03
21.184917449951172,2011-01-04
20.91263198852539,2011-01-05
20.886072158813477,2011-01-06
21.005603790283203,2011-01-07
20.959125518798828,2011-01-10
20.96576499938965,2011-01-11
20.99896240234375,2011-01-12
21.08530044555664,2011-01-13
21.25796890258789,2011-01-14
21.636510848999023,2011-01-18
21.49704360961914,2011-01-19
21.676359176635742,2011-01-20
21.636510848999023,2011-01-21
21.79589080810547,2011-01-24
21.94198989868164,2011-01-25
21.676359176635742,2011-01-26
21.79589080810547,2011-01-27
21.762685775756836,2011-01-28
21.862306594848633,2011-01-31
22.373659133911133,2011-02-01
22.393585205078125,2011-02-02
22.41350746154785,2011-02-03
22.406864166259766,2011-02-04
22.453359603881836,2011-02-07
22.373659133911133,2011-02-08
22.446714401245117,2011-02-09
22.44007110595703,2011-02-10
22.29397201538086,2011-02-11
22.181074142456055,2011-02-14
22.240835189819336,2011-02-15
22.227563858032227,2011-02-16
22.327177047729492,2011-02-17
22.20763397216797,2011-02-18
22.20763397216797,2011-02-22
22.114665985107422,2011-02-23
22.0283260345459,2011-02-24
22.50043487548828,2011-02-25
22.79508399963379,2011-02-28
22.661151885986328,2011-03-01
22.768301010131836,2011-03-02
22.895536422729492,2011-03-03
22.654460906982422,2011-03-04
22.84865379333496,2011-03-07
23.30402374267578,2011-03-08
23.484825134277344,2011-03-09
23.089738845825195,2011-03-10
23.136611938476562,2011-03-11
22.975894927978516,2011-03-14
22.580795288085938,2011-03-15
22.232572555541992,2011-03-16
22.433475494384766,2011-03-17
22.547313690185547,2011-03-18
22.908924102783203,2011-03-21
22.875442504882812,2011-03-22
22.9022274017334,2011-03-23
22.86874008178711,2011-03-24
22.86874008178711,2011-03-25
22.67454719543457,2011-03-28
22.935707092285156,2011-03-29
23.283931732177734,2011-03-30
23.170089721679688,2011-03-31
23.357595443725586,2011-04-01
23.370990753173828,2011-04-04
23.277240753173828,2011-04-05
23.364299774169922,2011-04-06
23.15670394897461,2011-04-07
23.123207092285156,2011-04-08
22.895536422729492,2011-04-11
22.81517791748047,2011-04-12
22.68793487548828,2011-04-13
22.61427879333496,2011-04-14
22.741512298583984,2011-04-15
22.42008399963379,2011-04-18
22.533920288085938,2011-04-19
22.86874008178711,2011-04-20
23.016069412231445,2011-04-21
23.170089721679688,2011-04-25
23.297321319580078,2011-04-26
23.531705856323242,2011-04-27
23.692419052124023,2011-04-28
23.83974838256836,2011-04-29
23.886621475219727,2011-05-02
23.920103073120117,2011-05-03
23.92680549621582,2011-05-04
23.612058639526367,2011-05-05
23.63884925842285,2011-05-06
23.73259735107422,2011-05-09
23.94019317626953,2011-05-10
23.879932403564453,2011-05-11
24.114307403564453,2011-05-12
24.060733795166016,2011-05-13
24.040647506713867,2011-05-16
24.281721115112305,2011-05-17
24.315200805664062,2011-05-18
24.281721115112305,2011-05-19
24.17457389831543,2011-05-20
23.759389877319336,2011-05-23
23.792879104614258,2011-05-24
23.67233657836914,2011-05-25
23.67902946472168,2011-05-26
23.635162353515625,2011-05-27
23.783639907836914,2011-05-31
23.554176330566406,2011-06-01
23.547428131103516,2011-06-02
23.122220993041992,2011-06-03
22.865768432617188,2011-06-06
22.96025848388672,2011-06-07
23.054744720458984,2011-06-08
23.00075340270996,2011-06-09
22.865768432617188,2011-06-10
22.89276885986328,2011-06-13
22.99400520324707,2011-06-14
22.879268646240234,2011-06-15
23.128982543945312,2011-06-16
23.439437866210938,2011-06-17
23.66216468811035,2011-06-20
23.763397216796875,2011-06-21
23.493440628051758,2011-06-22
23.33145523071289,2011-06-23
23.378698348999023,2011-06-24
23.635162353515625,2011-06-27
23.776891708374023,2011-06-28
23.749895095825195,2011-06-29
23.73640251159668,2011-06-30
24.107595443725586,2011-07-01
24.073848724365234,2011-07-05
23.959121704101562,2011-07-06
23.8646297454834,2011-07-07
23.83088493347168,2011-07-08
23.547428131103516,2011-07-11
23.87812614440918,2011-07-12
23.73640251159668,2011-07-13
23.500181198120117,2011-07-14
23.59465980529785,2011-07-15
23.14248275756836,2011-07-18
23.31795883178711,2011-07-19
23.479934692382812,2011-07-20
23.817378997802734,2011-07-21
23.851131439208984,2011-07-22
23.6756649017334,2011-07-25
23.587915420532227,2011-07-26
23.520423889160156,2011-07-27
23.290956497192383,2011-07-28
22.946767807006836,2011-07-29
23.122220993041992,2011-08-01
22.629554748535156,2011-08-02
22.30560302734375,2011-08-03
21.603700637817383,2011-08-04
21.758926391601562,2011-08-05
20.557600021362305,2011-08-08
21.549711227416992,2011-08-09
21.077274322509766,2011-08-10
22.12337303161621,2011-08-11
21.893903732299805,2011-08-12
22.4810733795166,2011-08-15
22.30560302734375,2011-08-16
22.393335342407227,2011-08-17
22.001893997192383,2011-08-18
21.745433807373047,2011-08-19
21.738685607910156,2011-08-22
22.352848052978516,2011-08-23
23.122220993041992,2011-08-24
22.879268646240234,2011-08-25
23.020999908447266,2011-08-26
23.405696868896484,2011-08-29
23.46352195739746,2011-08-30
23.60637664794922,2011-08-31
23.36827850341797,2011-09-01
22.939697265625,2011-09-02
22.76280975341797,2011-09-06
22.994112014770508,2011-09-07
23.007720947265625,2011-09-08
22.517898559570312,2011-09-09
22.67436981201172,2011-09-12
22.919281005859375,2011-09-13
23.143781661987305,2011-09-14
23.44310760498047,2011-09-15
23.436309814453125,2011-09-16
23.48392677307129,2011-09-19
23.68122100830078,2011-09-20
23.300249099731445,2011-09-21
22.77642059326172,2011-09-22
23.13697624206543,2011-09-23
23.18459701538086,2011-09-26
23.470319747924805,2011-09-27
22.946491241455078,2011-09-28
23.205005645751953,2011-09-29
22.892072677612305,2011-09-30
21.810396194458008,2011-10-03
21.27296257019043,2011-10-04
21.15049934387207,2011-10-05
21.7287540435791,2011-10-06
21.8035945892334,2011-10-07
22.422658920288086,2011-10-10
21.98046875,2011-10-11
22.143739700317383,2011-10-12
22.409055709838867,2011-10-13
22.660762786865234,2011-10-14
22.368240356445312,2011-10-17
22.67436981201172,2011-10-18
22.694780349731445,2011-10-19
22.701589584350586,2011-10-20
22.966901779174805,2011-10-21
23.116567611694336,2011-10-24
22.7355899810791,2011-10-25
23.07574462890625,2011-10-26
23.762845993041992,2011-10-27
23.524749755859375,2011-10-28
23.517946243286133,2011-10-31
22.851253509521484,2011-11-01
23.279836654663086,2011-11-02
23.65399742126465,2011-11-03
23.57916831970215,2011-11-04
23.40909194946289,2011-11-07
23.415895462036133,2011-11-08
22.932880401611328,2011-11-09
23.313854217529297,2011-11-10
23.86490249633789,2011-11-11
23.436309814453125,2011-11-14
23.735641479492188,2011-11-15
23.347871780395508,2011-11-16
23.08255386352539,2011-11-17
23.470319747924805,2011-11-18
22.987314224243164,2011-11-21
22.864850997924805,2011-11-22
22.415863037109375,2011-11-23
22.57232666015625,2011-11-25
22.72199821472168,2011-11-28
22.926084518432617,2011-11-29
23.545156478881836,2011-11-30
23.708425521850586,2011-12-01
23.36147689819336,2011-12-02
23.44310760498047,2011-12-05
23.388689041137695,2011-12-06
23.273035049438477,2011-12-07
22.803625106811523,2011-12-08
23.334266662597656,2011-12-09
23.29344367980957,2011-12-12
23.57237434387207,2011-12-13
23.32745933532715,2011-12-14
23.592782974243164,2011-12-15
23.633602142333984,2011-12-16
23.47711753845215,2011-12-19
23.68122100830078,2011-12-20
23.926124572753906,2011-12-21
24.014558792114258,2011-12-22
24.293485641479492,2011-12-23
24.578001022338867,2011-12-27
24.571136474609375,2011-12-28
24.84537124633789,2011-12-29
24.72882652282715,2011-12-30
24.47516632080078,2012-01-03
24.043245315551758,2012-01-04
24.02953338623047,2012-01-05
23.995258331298828,2012-01-06
23.65931510925293,2012-01-09
23.631906509399414,2012-01-10
23.474218368530273,2012-01-11
23.4879207611084,2012-01-12
23.467365264892578,2012-01-13
23.45364761352539,2012-01-17
23.391950607299805,2012-01-18
22.987457275390625,2012-01-19
23.556489944458008,2012-01-20
23.604475021362305,2012-01-23
23.686748504638672,2012-01-24
23.933555603027344,2012-01-25
24.18036460876465,2012-01-26
23.810152053833008,2012-01-27
23.679885864257812,2012-01-30
23.82386589050293,2012-01-31
24.104948043823242,2012-02-01
24.07067108154297,2012-02-02
24.200931549072266,2012-02-03
24.18036460876465,2012-02-06
24.331199645996094,2012-02-07
24.42031478881836,2012-02-08
24.310623168945312,2012-02-09
24.13237953186035,2012-02-10
23.988399505615234,2012-02-13
23.92670249938965,2012-02-14
24.351757049560547,2012-02-15
24.790525436401367,2012-02-16
24.749385833740234,2012-02-17
24.673980712890625,2012-02-21
24.639705657958984,2012-02-22
24.50258445739746,2012-02-23
24.584848403930664,2012-02-24
24.45459747314453,2012-02-27
24.450448989868164,2012-02-28
24.816831588745117,2012-02-29
24.913610458374023,2012-03-01
24.94125747680664,2012-03-02
25.238500595092773,2012-03-05
24.823740005493164,2012-03-06
25.051856994628906,2012-03-07
25.35602378845215,2012-03-08
25.466629028320312,2012-03-09
25.653263092041016,2012-03-12
25.957429885864258,2012-03-13
25.39750099182129,2012-03-14
25.37675666809082,2012-03-15
25.183195114135742,2012-03-16
25.127899169921875,2012-03-19
25.252330780029297,2012-03-20
25.14171600341797,2012-03-21
25.148639678955078,2012-03-22
25.39750099182129,2012-03-23
25.674001693725586,2012-03-26
25.7016544342041,2012-03-27
25.50118637084961,2012-03-28
25.722396850585938,2012-03-29
25.660188674926758,2012-03-30
25.61179542541504,2012-04-02
25.8122615814209,2012-04-03
25.59796905517578,2012-04-04
25.50118637084961,2012-04-05
25.432065963745117,2012-04-09
24.823740005493164,2012-04-10
24.692394256591797,2012-04-11
24.692394256591797,2012-04-12
24.74769401550293,2012-04-13
25.024208068847656,2012-04-16
25.100252151489258,2012-04-17
25.01729393005371,2012-04-18
24.830644607543945,2012-04-19
25.20393943786621,2012-04-20
24.94125747680664,2012-04-23
25.169370651245117,2012-04-24
25.279983520507812,2012-04-25
25.369848251342773,2012-04-26
25.452800750732422,2012-04-27
25.41823959350586,2012-04-30
25.63944435119629,2012-05-01
25.59796905517578,2012-05-02
24.76152229309082,2012-05-03
24.927431106567383,2012-05-04
24.80990982055664,2012-05-07
25.044946670532227,2012-05-08
25.01038360595703,2012-05-09
25.20393943786621,2012-05-10
25.279983520507812,2012-05-11
25.024208068847656,2012-05-14
24.733869552612305,2012-05-15
24.57488441467285,2012-05-16
24.26380157470703,2012-05-17
24.1531982421875,2012-05-18
24.69931411743164,2012-05-21
25.05877113342285,2012-05-22
25.072593688964844,2012-05-23
25.107154846191406,2012-05-24
25.13481330871582,2012-05-25
25.404407501220703,2012-05-29
25.08551788330078,2012-05-30
25.127397537231445,2012-05-31
25.41347885131836,2012-06-01
25.27392578125,2012-06-04
25.26694107055664,2012-06-05
25.818199157714844,2012-06-06
25.887975692749023,2012-06-07
26.090341567993164,2012-06-08
26.041492462158203,2012-06-11
26.097320556640625,2012-06-12
26.222925186157227,2012-06-13
26.585765838623047,2012-06-14
26.85092544555664,2012-06-15
27.011417388916016,2012-06-18
26.91373062133789,2012-06-19
26.536924362182617,2012-06-20
26.215944290161133,2012-06-21
26.3485164642334,2012-06-22
26.22989273071289,2012-06-25
26.52296257019043,2012-06-26
26.746267318725586,2012-06-27
26.75324058532715,2012-06-28
27.081205368041992,2012-06-29
27.28355598449707,2012-07-02
27.395198822021484,2012-07-03
27.046314239501953,2012-07-05
26.997465133666992,2012-07-06
26.906749725341797,2012-07-09
27.018396377563477,2012-07-10
27.095149993896484,2012-07-11
27.269596099853516,2012-07-12
27.82782745361328,2012-07-13
27.618492126464844,2012-07-16
27.932498931884766,2012-07-17
28.092985153198242,2012-07-18
28.24650001525879,2012-07-19
28.092985153198242,2012-07-20
27.75804901123047,2012-07-23
27.444053649902344,2012-07-24
27.54871368408203,2012-07-25
27.94645881652832,2012-07-26
27.88364601135254,2012-07-27
28.309307098388672,2012-07-30
27.82782745361328,2012-07-31
27.28355598449707,2012-08-01
27.388229370117188,2012-08-02
27.611522674560547,2012-08-03
27.611522674560547,2012-08-06
27.54871368408203,2012-08-07
27.527782440185547,2012-08-08
27.35334014892578,2012-08-09
27.625486373901367,2012-08-10
27.416139602661133,2012-08-13
27.31844711303711,2012-08-14
27.227731704711914,2012-08-15
27.053287506103516,2012-08-16
26.892793655395508,2012-08-17
26.990493774414062,2012-08-20
26.662521362304688,2012-08-21
26.634611129760742,2012-08-22
26.334564208984375,2012-08-23
26.495058059692383,2012-08-24
26.48807716369629,2012-08-27
26.529943466186523,2012-08-28
26.616554260253906,2012-08-29
26.55318832397461,2012-08-30
26.525009155273438,2012-08-31
26.76441764831543,2012-09-04
26.532058715820312,2012-09-05
26.87004280090332,2012-09-06
26.926380157470703,2012-09-07
26.841876983642578,2012-09-10
26.71513557434082,2012-09-11
26.468685150146484,2012-09-12
26.98270606994629,2012-09-13
26.58135414123535,2012-09-14
26.250398635864258,2012-09-17
26.01099395751953,2012-09-18
26.060283660888672,2012-09-19
26.172943115234375,2012-09-20
26.356021881103516,2012-09-21
26.81370735168457,2012-09-24
26.785551071166992,2012-09-25
26.827791213989258,2012-09-26
26.701053619384766,2012-09-27
26.919336318969727,2012-09-28
27.215070724487305,2012-10-01
27.299570083618164,2012-10-02
27.348861694335938,2012-10-03
