AIG,Date
758.5374755859375,1999-05-18
764.2962036132812,1999-05-19
768.409912109375,1999-05-20
761.0055541992188,1999-05-21
749.899169921875,1999-05-24
737.9697265625,1999-05-25
742.9058227539062,1999-05-26
733.8563232421875,1999-05-27
752.367431640625,1999-05-28
740.026611328125,1999-06-01
763.8544311523438,1999-06-02
773.7316284179688,1999-06-03
775.3778076171875,1999-06-04
793.8981323242188,1999-06-07
781.5515747070312,1999-06-08
763.4423828125,1999-06-09
757.2694091796875,1999-06-10
752.3309326171875,1999-06-11
757.2694091796875,1999-06-14
753.9768676757812,1999-06-15
776.6127319335938,1999-06-16
798.013916015625,1999-06-17
802.5411987304688,1999-06-18
799.2483520507812,1999-06-21
796.7789306640625,1999-06-22
790.6053466796875,1999-06-23
787.724853515625,1999-06-24
793.8981323242188,1999-06-25
796.7789306640625,1999-06-28
801.305908203125,1999-06-29
772.0855102539062,1999-06-30
786.901611328125,1999-07-01
802.9524536132812,1999-07-02
796.367431640625,1999-07-06
801.7177734375,1999-07-07
788.1363525390625,1999-07-08
790.6053466796875,1999-07-09
782.7862548828125,1999-07-12
782.7862548828125,1999-07-13
777.024169921875,1999-07-14
777.4358520507812,1999-07-15
801.7177734375,1999-07-16
792.663330078125,1999-07-19
789.782470703125,1999-07-20
783.1974487304688,1999-07-21
785.6668090820312,1999-07-22
781.1397094726562,1999-07-23
788.1363525390625,1999-07-26
784.4324340820312,1999-07-27
777.024169921875,1999-07-28
777.024169921875,1999-07-29
764.67724609375,1999-07-30
762.9281005859375,1999-08-02
760.3558959960938,1999-08-03
744.9225463867188,1999-08-04
741.8357543945312,1999-08-05
708.9110107421875,1999-08-06
706.8533325195312,1999-08-09
695.535400390625,1999-08-10
701.708740234375,1999-08-11
699.6509399414062,1999-08-12
724.8589477539062,1999-08-13
732.0611572265625,1999-08-16
765.5006713867188,1999-08-17
778.362060546875,1999-08-18
766.0147094726562,1999-08-19
780.4196166992188,1999-08-20
800.99755859375,1999-08-23
819.517578125,1999-08-24
821.0612182617188,1999-08-25
812.3153686523438,1999-08-26
798.4251708984375,1999-08-27
763.4423828125,1999-08-30
762.9281005859375,1999-08-31
764.884033203125,1999-09-01
761.2813110351562,1999-09-02
789.5909423828125,1999-09-03
784.9586181640625,1999-09-07
778.26708984375,1999-09-08
762.3104858398438,1999-09-09
770.546142578125,1999-09-10
766.943115234375,1999-09-13
753.5601196289062,1999-09-14
742.7509155273438,1999-09-15
744.8099365234375,1999-09-16
775.693603515625,1999-09-17
775.1786499023438,1999-09-20
757.6780395507812,1999-09-21
748.9275512695312,1999-09-22
744.295166015625,1999-09-23
731.9417724609375,1999-09-24
722.1620483398438,1999-09-27
715.470458984375,1999-09-28
705.1756591796875,1999-09-29
715.9850463867188,1999-09-30
700.028564453125,1999-10-01
706.2052001953125,1999-10-04
722.6766357421875,1999-10-05
738.118408203125,1999-10-06
749.9570922851562,1999-10-07
775.693603515625,1999-10-08
757.6780395507812,1999-10-11
735.5445556640625,1999-10-12
704.6610717773438,1999-10-13
700.028564453125,1999-10-14
675.32177734375,1999-10-15
688.7044677734375,1999-10-18
712.38232421875,1999-10-19
709.8084716796875,1999-10-20
707.2347412109375,1999-10-21
756.1337890625,1999-10-22
756.1337890625,1999-10-25
735.5445556640625,1999-10-26
765.9136962890625,1999-10-27
815.3272094726562,1999-10-28
847.7553100585938,1999-10-29
825.6218872070312,1999-11-01
817.386474609375,1999-11-02
836.4315185546875,1999-11-03
841.0636596679688,1999-11-04
868.3442993164062,1999-11-05
886.3595581054688,1999-11-08
883.2715454101562,1999-11-09
877.6094360351562,1999-11-10
871.947509765625,1999-11-11
870.9179077148438,1999-11-12
858.0497436523438,1999-11-15
903.8604125976562,1999-11-16
908.4933471679688,1999-11-17
918.7877807617188,1999-11-18
902.3158569335938,1999-11-19
897.1690063476562,1999-11-22
868.3442993164062,1999-11-23
873.748779296875,1999-11-24
870.1460571289062,1999-11-26
845.181396484375,1999-11-29
854.86328125,1999-11-30
852.1597290039062,1999-12-01
849.06982421875,1999-12-02
856.9230346679688,1999-12-03
851.7734375,1999-12-06
873.9171142578125,1999-12-07
880.4833374023438,1999-12-08
907.906005859375,1999-12-09
920.2651977539062,1999-12-10
913.95703125,1999-12-13
902.2411499023438,1999-12-14
896.0616455078125,1999-12-15
877.5223999023438,1999-12-16
852.803466796875,1999-12-17
844.4349365234375,1999-12-20
868.25244140625,1999-12-21
888.3367309570312,1999-12-22
902.2411499023438,1999-12-23
883.7020263671875,1999-12-27
879.0670166015625,1999-12-28
892.4564208984375,1999-12-29
892.4564208984375,1999-12-30
890.9119262695312,1999-12-31
856.408203125,2000-01-03
812.6350708007812,2000-01-04
814.5658569335938,2000-01-05
839.413818359375,2000-01-06
902.2411499023438,2000-01-07
886.27685546875,2000-01-10
871.8578491210938,2000-01-11
898.1212768554688,2000-01-12
922.8406372070312,2000-01-13
939.8347778320312,2000-01-14
892.9714965820312,2000-01-18
875.4623413085938,2000-01-19
867.9950561523438,2000-01-20
856.408203125,2000-01-21
836.8391723632812,2000-01-24
848.1686401367188,2000-01-25
869.2821655273438,2000-01-26
867.2225952148438,2000-01-27
840.4437866210938,2000-01-28
860.0130615234375,2000-01-31
843.5336303710938,2000-02-01
843.0185546875,2000-02-02
834.7791137695312,2000-02-03
830.1445922851562,2000-02-04
804.3955078125,2000-02-07
790.4909057617188,2000-02-08
801.8203735351562,2000-02-09
777.1015014648438,2000-02-10
781.22119140625,2000-02-11
771.9517822265625,2000-02-14
794.6107788085938,2000-02-15
774.5265502929688,2000-02-16
763.1971435546875,2000-02-17
736.9331665039062,2000-02-18
714.7892456054688,2000-02-22
704.4898071289062,2000-02-23
684.9204711914062,2000-02-24
689.0403442382812,2000-02-25
718.3939208984375,2000-02-28
728.6935424804688,2000-02-29
738.380859375,2000-03-01
717.2547607421875,2000-03-02
720.3460083007812,2000-03-03
698.7052001953125,2000-03-06
671.3956909179688,2000-03-07
684.2774047851562,2000-03-08
683.76220703125,2000-03-09
684.2774047851562,2000-03-10
711.0713500976562,2000-03-13
706.948974609375,2000-03-14
753.8387451171875,2000-03-15
823.9153442382812,2000-03-16
802.789306640625,2000-03-17
816.1862182617188,2000-03-20
828.552490234375,2000-03-21
820.308349609375,2000-03-22
859.9841918945312,2000-03-23
887.2935791015625,2000-03-24
858.4385375976562,2000-03-27
859.9841918945312,2000-03-28
877.50341796875,2000-03-29
896.052978515625,2000-03-30
902.7515258789062,2000-03-31
969.736328125,2000-04-03
947.0648193359375,2000-04-04
905.8428955078125,2000-04-05
916.6636352539062,2000-04-06
896.5682983398438,2000-04-07
932.6375732421875,2000-04-10
955.8245239257812,2000-04-11
953.24755859375,2000-04-12
934.698486328125,2000-04-13
889.3543701171875,2000-04-14
837.8273315429688,2000-04-17
867.1976928710938,2000-04-18
865.652099609375,2000-04-19
893.4768676757812,2000-04-20
922.3314208984375,2000-04-24
948.09521484375,2000-04-25
939.8507690429688,2000-04-26
911.5108032226562,2000-04-27
904.2973022460938,2000-04-28
907.3887329101562,2000-05-01
923.3623657226562,2000-05-02
903.2664184570312,2000-05-03
906.8736572265625,2000-05-04
919.755615234375,2000-05-05
952.7323608398438,2000-05-08
939.8507690429688,2000-05-09
942.42724609375,2000-05-10
951.7019653320312,2000-05-11
947.32275390625,2000-05-12
992.9237060546875,2000-05-15
1011.473388671875,2000-05-16
973.8585815429688,2000-05-17
977.9805908203125,2000-05-18
959.43115234375,2000-05-19
986.225341796875,2000-05-22
936.2440795898438,2000-05-23
948.09521484375,2000-05-24
945.0035400390625,2000-05-25
936.2440795898438,2000-05-26
938.3054809570312,2000-05-30
928.4075317382812,2000-05-31
967.0701293945312,2000-06-01
978.4104614257812,2000-06-02
954.69775390625,2000-06-05
961.9147338867188,2000-06-06
985.6277465820312,2000-06-07
986.6588745117188,2000-06-08
969.6473999023438,2000-06-09
985.8854370117188,2000-06-12
1008.8251953125,2000-06-13
1002.1233520507812,2000-06-14
1016.5570068359375,2000-06-15
973.2555541992188,2000-06-16
970.162841796875,2000-06-19
949.0274047851562,2000-06-20
955.2132568359375,2000-06-21
951.08935546875,2000-06-22
970.6784057617188,2000-06-23
970.162841796875,2000-06-26
984.5964965820312,2000-06-27
994.7767944335938,2000-06-28
1009.3405151367188,2000-06-29
969.1317138671875,2000-06-30
977.3795776367188,2000-07-03
994.9061889648438,2000-07-05
987.1737670898438,2000-07-06
1004.18505859375,2000-07-07
1002.6388549804688,2000-07-10
1001.6077270507812,2000-07-11
1001.0922241210938,2000-07-12
991.8135986328125,2000-07-13
988.7200317382812,2000-07-14
984.5964965820312,2000-07-17
983.0502319335938,2000-07-18
983.5659790039062,2000-07-19
1005.2163696289062,2000-07-20
974.8026123046875,2000-07-21
983.5659790039062,2000-07-24
1020.6812744140625,2000-07-25
1029.9600830078125,2000-07-26
1070.1693115234375,2000-07-27
1058.3121337890625,2000-07-28
1084.8609619140625,2000-07-31
1088.7265625,2000-08-01
1060.89013671875,2000-08-02
1070.1693115234375,2000-08-03
1096.4591064453125,2000-08-04
1101.098876953125,2000-08-07
1101.098876953125,2000-08-08
1085.6341552734375,2000-08-09
1067.848876953125,2000-08-10
1071.715576171875,2000-08-11
1084.8609619140625,2000-08-14
1073.261962890625,2000-08-15
1066.30224609375,2000-08-16
1082.5406494140625,2000-08-17
1075.5810546875,2000-08-18
1087.95361328125,2000-08-21
1080.9940185546875,2000-08-22
1066.30224609375,2000-08-23
1047.7451171875,2000-08-24
1046.1988525390625,2000-08-25
1071.715576171875,2000-08-28
1066.30224609375,2000-08-29
1083.005615234375,2000-08-30
1103.3116455078125,2000-08-31
1095.3828125,2000-09-01
1096.929931640625,2000-09-05
1086.1002197265625,2000-09-06
1074.4962158203125,2000-09-07
1099.250732421875,2000-09-08
1133.2879638671875,2000-09-11
1147.792724609375,2000-09-12
1135.6083984375,2000-09-13
1138.70361328125,2000-09-14
1117.0430908203125,2000-09-15
1093.8359375,2000-09-18
1115.495849609375,2000-09-19
1096.156494140625,2000-09-20
1097.70361328125,2000-09-21
1131.7403564453125,2000-09-22
1144.118408203125,2000-09-25
1141.797607421875,2000-09-26
1152.627197265625,2000-09-27
1172.7401123046875,2000-09-28
1184.3443603515625,2000-09-29
1195.1741943359375,2000-10-02
1188.9854736328125,2000-10-03
1185.117431640625,2000-10-04
1188.211669921875,2000-10-05
1158.8160400390625,2000-10-06
1154.9482421875,2000-10-09
1149.5333251953125,2000-10-10
1165.0045166015625,2000-10-11
1115.495849609375,2000-10-12
1147.21240234375,2000-10-13
1144.891357421875,2000-10-16
1135.6083984375,2000-10-17
1151.8541259765625,2000-10-18
1171.193115234375,2000-10-19
1176.6082763671875,2000-10-20
1181.2496337890625,2000-10-23
1206.7777099609375,2000-10-24
1229.9847412109375,2000-10-25
1154.9482421875,2000-10-26
1171.966796875,2000-10-27
1225.3436279296875,2000-10-30
1212.9659423828125,2000-10-31
1201.3624267578125,2000-11-01
1191.30615234375,2000-11-02
1175.0614013671875,2000-11-03
1210.645263671875,2000-11-06
1229.9847412109375,2000-11-07
1223.796630859375,2000-11-08
1243.9091796875,2000-11-09
1240.041748046875,2000-11-10
1209.872314453125,2000-11-13
1219.9285888671875,2000-11-14
1212.9659423828125,2000-11-15
1214.513427734375,2000-11-16
1204.45703125,2000-11-17
1199.041748046875,2000-11-20
1181.2496337890625,2000-11-21
1144.891357421875,2000-11-22
1149.5333251953125,2000-11-24
1147.21240234375,2000-11-27
1159.589599609375,2000-11-28
1188.6810302734375,2000-11-29
1200.2896728515625,2000-11-30
1206.4805908203125,2000-12-01
1221.1846923828125,2000-12-04
1238.983642578125,2000-12-05
1253.6875,2000-12-06
1260.6522216796875,2000-12-07
1283.868896484375,2000-12-08
1238.983642578125,2000-12-11
1232.01904296875,2000-12-12
1210.35009765625,2000-12-13
1195.6466064453125,2000-12-14
1185.5860595703125,2000-12-15
1218.0887451171875,2000-12-18
1163.9173583984375,2000-12-19
1155.404296875,2000-12-20
1199.515869140625,2000-12-21
1198.741455078125,2000-12-22
1208.0284423828125,2000-12-26
1232.01904296875,2000-12-27
1226.6015625,2000-12-28
1220.4107666015625,2000-12-29
1199.515869140625,2001-01-02
1187.907470703125,2001-01-03
1102.0067138671875,2001-01-04
1088.0771484375,2001-01-05
1095.0416259765625,2001-01-08
1077.24267578125,2001-01-09
1071.05224609375,2001-01-10
1043.9658203125,2001-01-11
1017.6536254882812,2001-01-12
1050.1563720703125,2001-01-16
1052.4781494140625,2001-01-17
1071.05224609375,2001-01-18
1041.644287109375,2001-01-19
1047.8353271484375,2001-01-22
1064.8599853515625,2001-01-23
1088.0771484375,2001-01-24
1097.3636474609375,2001-01-25
1086.5294189453125,2001-01-26
1081.9478759765625,2001-01-29
1080.9571533203125,2001-01-30
1052.725830078125,2001-01-31
1059.164794921875,2001-02-01
1069.6890869140625,2001-02-02
1091.9769287109375,2001-02-05
1071.6705322265625,2001-02-06
1076.00439453125,2001-02-07
1061.1453857421875,2001-02-08
1073.27978515625,2001-02-09
1108.197998046875,2001-02-12
1101.7587890625,2001-02-13
1065.1082763671875,2001-02-14
1072.5374755859375,2001-02-15
1072.5374755859375,2001-02-16
1047.525634765625,2001-02-20
1006.6650390625,2001-02-21
1015.9509887695312,2001-02-22
1001.0928344726562,2001-02-23
1009.141357421875,2001-02-26
1047.7730712890625,2001-02-27
1013.2982788085938,2001-02-28
1017.6340942382812,2001-03-01
1018.8726806640625,2001-03-02
1016.395263671875,2001-03-05
1003.141357421875,2001-03-06
1016.7672729492188,2001-03-07
1037.8262939453125,2001-03-08
1012.3076171875,2001-03-09
967.4645385742188,2001-03-12
976.01220703125,2001-03-13
937.7349243164062,2001-03-14
975.516845703125,2001-03-15
966.22607421875,2001-03-16
953.8385620117188,2001-03-19
954.4581298828125,2001-03-20
935.1334838867188,2001-03-21
