CBOE,Date
112.92860412597656,2017-11-10
114.20145416259766,2017-11-13
115.05001831054688,2017-11-14
113.97451782226562,2017-11-15
114.47773742675781,2017-11-16
114.9316177368164,2017-11-17
117.64506530761719,2017-11-20
118.03973388671875,2017-11-21
117.76345825195312,2017-11-22
118.53309631347656,2017-11-24
118.8981704711914,2017-11-27
121.08866882324219,2017-11-28
119.32246398925781,2017-11-29
122.06175231933594,2017-11-30
122.8726577758789,2017-12-01
121.74530029296875,2017-12-04
122.39798736572266,2017-12-05
122.04197692871094,2017-12-06
122.8133316040039,2017-12-07
123.88135528564453,2017-12-08
124.94938659667969,2017-12-11
126.20530700683594,2017-12-12
124.88015747070312,2017-12-13
124.66259765625,2017-12-14
124.96916961669922,2017-12-15
124.39559173583984,2017-12-18
123.26823425292969,2017-12-19
122.8528823852539,2017-12-20
123.24844360351562,2017-12-21
123.0902328491211,2017-12-22
122.66498565673828,2017-12-26
123.37701416015625,2017-12-27
123.46601104736328,2017-12-28
123.20890045166016,2017-12-29
121.3892822265625,2018-01-02
122.1903076171875,2018-01-03
122.66498565673828,2018-01-04
126.1855239868164,2018-01-05
128.09414672851562,2018-01-08
129.3401641845703,2018-01-09
130.86309814453125,2018-01-10
130.7246551513672,2018-01-11
130.0521697998047,2018-01-12
129.3401641845703,2018-01-16
130.0620574951172,2018-01-17
131.43667602539062,2018-01-18
132.3959197998047,2018-01-19
133.06837463378906,2018-01-22
133.3155975341797,2018-01-23
134.0671844482422,2018-01-24
135.6395721435547,2018-01-25
135.50111389160156,2018-01-26
133.61227416992188,2018-01-29
131.81243896484375,2018-01-30
132.9002685546875,2018-01-31
135.0461883544922,2018-02-01
133.15737915039062,2018-02-02
129.08303833007812,2018-02-05
115.6436996459961,2018-02-06
113.29996490478516,2018-02-07
109.91787719726562,2018-02-08
105.92266082763672,2018-02-09
109.45309448242188,2018-02-12
110.97602081298828,2018-02-13
113.7251968383789,2018-02-14
116.14804077148438,2018-02-15
110.21455383300781,2018-02-16
109.5519790649414,2018-02-20
110.06622314453125,2018-02-21
108.7410659790039,2018-02-22
107.54448699951172,2018-02-23
110.09588623046875,2018-02-26
108.96852111816406,2018-02-27
110.76834106445312,2018-02-28
110.39164733886719,2018-03-01
113.99999237060547,2018-03-02
114.34695434570312,2018-03-05
117.14242553710938,2018-03-06
117.75704193115234,2018-03-07
118.84747314453125,2018-03-08
123.45703887939453,2018-03-09
122.74330139160156,2018-03-12
118.87721252441406,2018-03-13
118.25269317626953,2018-03-14
117.57860565185547,2018-03-15
118.18329620361328,2018-03-16
117.49930572509766,2018-03-19
118.85739135742188,2018-03-20
116.30973052978516,2018-03-21
111.64069366455078,2018-03-22
110.73860168457031,2018-03-23
113.59355926513672,2018-03-26
111.08556365966797,2018-03-27
110.93687438964844,2018-03-28
113.10781860351562,2018-03-29
111.50191497802734,2018-04-02
110.02486419677734,2018-04-03
110.24295043945312,2018-04-04
110.62955474853516,2018-04-05
108.38920593261719,2018-04-06
109.07321166992188,2018-04-09
109.32103729248047,2018-04-10
107.50694274902344,2018-04-11
108.71634674072266,2018-04-12
107.4078140258789,2018-04-13
107.86381530761719,2018-04-16
109.1326904296875,2018-04-17
108.37930297851562,2018-04-18
108.92451477050781,2018-04-19
109.20208740234375,2018-04-20
107.00138092041016,2018-04-23
104.63217163085938,2018-04-24
105.34590148925781,2018-04-25
105.9406967163086,2018-04-26
105.26660919189453,2018-04-27
105.85147094726562,2018-04-30
106.35704803466797,2018-05-01
105.86138916015625,2018-05-02
104.53303527832031,2018-05-03
101.5987777709961,2018-05-04
102.26295471191406,2018-05-07
101.47982025146484,2018-05-08
103.00643920898438,2018-05-09
104.49339294433594,2018-05-10
105.89112854003906,2018-05-11
107.16991424560547,2018-05-14
107.16991424560547,2018-05-15
107.50694274902344,2018-05-16
107.43755340576172,2018-05-17
105.63338470458984,2018-05-18
105.56399536132812,2018-05-21
103.53182220458984,2018-05-22
102.9370346069336,2018-05-23
101.8862533569336,2018-05-24
102.19356536865234,2018-05-25
101.1031265258789,2018-05-29
98.15894317626953,2018-05-30
96.97607421875,2018-05-31
97.83092498779297,2018-06-01
97.48301696777344,2018-06-04
98.70565795898438,2018-06-05
99.71955871582031,2018-06-06
102.29405975341797,2018-06-07
103.32781982421875,2018-06-08
104.29202270507812,2018-06-11
104.96794891357422,2018-06-12
103.87454223632812,2018-06-13
103.18866729736328,2018-06-14
102.20458984375,2018-06-15
102.9202880859375,2018-06-18
104.57034301757812,2018-06-19
103.59622192382812,2018-06-20
103.32781982421875,2018-06-21
104.35166931152344,2018-06-22
103.5266342163086,2018-06-25
105.1369400024414,2018-06-26
103.32781982421875,2018-06-27
103.18866729736328,2018-06-28
103.44711303710938,2018-06-29
103.1290283203125,2018-07-02
101.8069839477539,2018-07-03
102.32388305664062,2018-07-05
100.1867446899414,2018-07-06
102.5922622680664,2018-07-09
102.28411865234375,2018-07-10
101.53860473632812,2018-07-11
102.51273345947266,2018-07-12
102.28411865234375,2018-07-13
103.10914611816406,2018-07-16
104.25225830078125,2018-07-17
105.38543701171875,2018-07-18
104.13298797607422,2018-07-19
103.99382019042969,2018-07-20
103.6657943725586,2018-07-23
103.50675201416016,2018-07-24
104.69956970214844,2018-07-25
103.29801177978516,2018-07-26
101.55847930908203,2018-07-27
96.1013412475586,2018-07-30
96.54864501953125,2018-07-31
95.78325653076172,2018-08-01
95.22661590576172,2018-08-02
94.06360626220703,2018-08-03
92.40361022949219,2018-08-06
93.05966186523438,2018-08-07
92.1451644897461,2018-08-08
91.54875946044922,2018-08-09
91.93641662597656,2018-08-10
92.22467803955078,2018-08-13
92.9006118774414,2018-08-14
94.08348846435547,2018-08-15
94.54074096679688,2018-08-16
95.19678497314453,2018-08-17
98.18877410888672,2018-08-20
97.25439453125,2018-08-21
98.52674102783203,2018-08-22
99.48099517822266,2018-08-23
101.995849609375,2018-08-24
100.5346450805664,2018-08-27
99.63009643554688,2018-08-28
100.16686248779297,2018-08-29
100.3463363647461,2018-08-30
100.50587463378906,2018-08-31
103.70650482177734,2018-09-04
103.008544921875,2018-09-05
102.59974670410156,2018-09-06
104.02557373046875,2018-09-07
103.10826110839844,2018-09-10
103.73641967773438,2018-09-11
103.19799041748047,2018-09-12
103.76632690429688,2018-09-13
103.89595031738281,2018-09-14
104.47425842285156,2018-09-17
105.88014221191406,2018-09-18
106.62796020507812,2018-09-19
106.86725616455078,2018-09-20
106.83734130859375,2018-09-21
104.98277282714844,2018-09-24
101.69239807128906,2018-09-25
98.58150482177734,2018-09-26
97.47474670410156,2018-09-27
95.67999267578125,2018-09-28
96.74687194824219,2018-10-01
96.33807373046875,2018-10-02
95.36092376708984,2018-10-03
95.15154266357422,2018-10-04
96.92634582519531,2018-10-05
99.6284408569336,2018-10-08
101.10411834716797,2018-10-09
101.66248321533203,2018-10-10
100.50587463378906,2018-10-11
99.81788635253906,2018-10-12
98.97036743164062,2018-10-15
102.49006652832031,2018-10-16
102.34049987792969,2018-10-17
102.99858093261719,2018-10-18
104.6038818359375,2018-10-19
104.12528228759766,2018-10-22
106.46842193603516,2018-10-23
105.49128723144531,2018-10-24
106.3886489868164,2018-10-25
106.61798095703125,2018-10-26
108.59220886230469,2018-10-29
111.62332916259766,2018-10-30
112.52070617675781,2018-10-31
110.17756652832031,2018-11-01
111.9224624633789,2018-11-02
111.81278228759766,2018-11-05
112.11190795898438,2018-11-06
110.90544128417969,2018-11-07
109.4796142578125,2018-11-08
108.58223724365234,2018-11-09
107.28602600097656,2018-11-12
109.1705093383789,2018-11-13
109.28018951416016,2018-11-14
109.3898696899414,2018-11-15
109.78870391845703,2018-11-16
110.5963363647461,2018-11-19
109.67902374267578,2018-11-20
107.65495300292969,2018-11-21
107.07664489746094,2018-11-23
106.95698547363281,2018-11-26
107.61506652832031,2018-11-27
105.92999267578125,2018-11-28
106.83000183105469,2018-11-29
107.62000274658203,2018-11-30
105.12999725341797,2018-12-03
103.9000015258789,2018-12-04
103.62000274658203,2018-12-06
104.33999633789062,2018-12-07
105.45999908447266,2018-12-10
103.37999725341797,2018-12-11
104.48999786376953,2018-12-12
102.86000061035156,2018-12-13
100.88999938964844,2018-12-14
100.2699966430664,2018-12-17
99.1500015258789,2018-12-18
98.08000183105469,2018-12-19
96.75,2018-12-20
96.08000183105469,2018-12-21
91.2300033569336,2018-12-24
94.12000274658203,2018-12-26
95.62000274658203,2018-12-27
96.20999908447266,2018-12-28
97.83000183105469,2018-12-31
95.88999938964844,2019-01-02
95.58999633789062,2019-01-03
98.36000061035156,2019-01-04
96.55000305175781,2019-01-07
93.5199966430664,2019-01-08
92.80000305175781,2019-01-09
91.55000305175781,2019-01-10
91.38999938964844,2019-01-11
92.19999694824219,2019-01-14
92.72000122070312,2019-01-15
92.97000122070312,2019-01-16
93.52999877929688,2019-01-17
95.08999633789062,2019-01-18
97.26000213623047,2019-01-22
98.20999908447266,2019-01-23
96.08999633789062,2019-01-24
96.02999877929688,2019-01-25
96.7300033569336,2019-01-28
95.54000091552734,2019-01-29
93.5199966430664,2019-01-30
93.2699966430664,2019-01-31
94.05000305175781,2019-02-01
93.70999908447266,2019-02-04
95.0999984741211,2019-02-05
95.04000091552734,2019-02-06
95.0,2019-02-07
94.6500015258789,2019-02-08
94.12000274658203,2019-02-11
94.0,2019-02-12
95.0,2019-02-13
92.63999938964844,2019-02-14
93.54000091552734,2019-02-15
94.16000366210938,2019-02-19
95.1500015258789,2019-02-20
94.83999633789062,2019-02-21
96.5999984741211,2019-02-22
95.4000015258789,2019-02-25
94.9000015258789,2019-02-26
94.1500015258789,2019-02-27
95.91000366210938,2019-02-28
96.19999694824219,2019-03-01
97.54000091552734,2019-03-04
96.91000366210938,2019-03-05
94.80000305175781,2019-03-06
92.7300033569336,2019-03-07
92.33000183105469,2019-03-08
94.5,2019-03-11
95.66000366210938,2019-03-12
95.83000183105469,2019-03-13
95.2699966430664,2019-03-14
97.05999755859375,2019-03-15
95.83000183105469,2019-03-18
95.51000213623047,2019-03-19
94.69000244140625,2019-03-20
94.70999908447266,2019-03-21
95.44000244140625,2019-03-22
95.25,2019-03-25
94.7699966430664,2019-03-26
94.27999877929688,2019-03-27
94.16000366210938,2019-03-28
95.44000244140625,2019-03-29
96.83000183105469,2019-04-01
96.5,2019-04-02
95.69999694824219,2019-04-03
95.75,2019-04-04
95.8499984741211,2019-04-05
95.58999633789062,2019-04-08
94.91000366210938,2019-04-09
96.13999938964844,2019-04-10
95.91000366210938,2019-04-11
96.1500015258789,2019-04-12
97.69000244140625,2019-04-15
98.93000030517578,2019-04-16
100.80000305175781,2019-04-17
101.26000213623047,2019-04-18
101.06999969482422,2019-04-22
101.12000274658203,2019-04-23
101.3499984741211,2019-04-24
101.73999786376953,2019-04-25
101.55000305175781,2019-04-26
101.0,2019-04-29
101.61000061035156,2019-04-30
101.04000091552734,2019-05-01
99.9000015258789,2019-05-02
100.9800033569336,2019-05-03
103.06999969482422,2019-05-06
101.77999877929688,2019-05-07
102.62999725341797,2019-05-08
103.5999984741211,2019-05-09
103.41999816894531,2019-05-10
103.13999938964844,2019-05-13
105.06999969482422,2019-05-14
103.87999725341797,2019-05-15
105.25,2019-05-16
105.79000091552734,2019-05-17
107.63999938964844,2019-05-20
107.33999633789062,2019-05-21
107.79000091552734,2019-05-22
106.20999908447266,2019-05-23
106.94999694824219,2019-05-24
105.5,2019-05-28
107.2699966430664,2019-05-29
106.5999984741211,2019-05-30
108.54000091552734,2019-05-31
109.13999938964844,2019-06-03
109.94000244140625,2019-06-04
110.91999816894531,2019-06-05
111.06999969482422,2019-06-06
111.30999755859375,2019-06-07
111.12999725341797,2019-06-10
108.02999877929688,2019-06-11
107.69999694824219,2019-06-12
107.26000213623047,2019-06-13
107.73999786376953,2019-06-14
106.69999694824219,2019-06-17
106.33999633789062,2019-06-18
106.23999786376953,2019-06-19
107.08000183105469,2019-06-20
106.44000244140625,2019-06-21
107.3499984741211,2019-06-24
107.5,2019-06-25
105.8499984741211,2019-06-26
106.05999755859375,2019-06-27
103.62999725341797,2019-06-28
106.69999694824219,2019-07-01
108.47000122070312,2019-07-02
110.0,2019-07-03
110.4000015258789,2019-07-05
110.62000274658203,2019-07-08
110.9800033569336,2019-07-09
111.69999694824219,2019-07-10
113.0,2019-07-11
114.05999755859375,2019-07-12
114.06999969482422,2019-07-15
114.08000183105469,2019-07-16
114.19999694824219,2019-07-17
114.52999877929688,2019-07-18
114.91000366210938,2019-07-19
114.5199966430664,2019-07-22
114.7699966430664,2019-07-23
111.6500015258789,2019-07-24
111.20999908447266,2019-07-25
111.1500015258789,2019-07-26
110.44999694824219,2019-07-29
110.55999755859375,2019-07-30
109.30999755859375,2019-07-31
115.06999969482422,2019-08-01
116.4800033569336,2019-08-02
114.7699966430664,2019-08-05
118.4800033569336,2019-08-06
118.01000213623047,2019-08-07
118.86000061035156,2019-08-08
119.01000213623047,2019-08-09
119.37999725341797,2019-08-12
120.72000122070312,2019-08-13
119.41000366210938,2019-08-14
121.87000274658203,2019-08-15
121.37000274658203,2019-08-16
120.33000183105469,2019-08-19
119.44999694824219,2019-08-20
119.16999816894531,2019-08-21
119.88999938964844,2019-08-22
119.8499984741211,2019-08-23
120.69999694824219,2019-08-26
120.05999755859375,2019-08-27
119.95999908447266,2019-08-28
118.94000244140625,2019-08-29
119.16000366210938,2019-08-30
119.08999633789062,2019-09-03
119.18000030517578,2019-09-04
119.20999908447266,2019-09-05
118.69999694824219,2019-09-06
118.69999694824219,2019-09-09
115.2300033569336,2019-09-10
114.98999786376953,2019-09-11
115.05999755859375,2019-09-12
111.05999755859375,2019-09-13
111.0,2019-09-16
113.4800033569336,2019-09-17
115.66000366210938,2019-09-18
116.44000244140625,2019-09-19
115.55999755859375,2019-09-20
115.91999816894531,2019-09-23
118.2300033569336,2019-09-24
117.93000030517578,2019-09-25
117.7699966430664,2019-09-26
115.44000244140625,2019-09-27
114.91000366210938,2019-09-30
115.58000183105469,2019-10-01
112.80000305175781,2019-10-02
116.16000366210938,2019-10-03
116.27999877929688,2019-10-04
118.25,2019-10-07
116.4800033569336,2019-10-08
117.1500015258789,2019-10-09
117.08000183105469,2019-10-10
115.5999984741211,2019-10-11
115.18000030517578,2019-10-14
115.05000305175781,2019-10-15
115.4800033569336,2019-10-16
116.44999694824219,2019-10-17
116.7699966430664,2019-10-18
115.2699966430664,2019-10-21
114.68000030517578,2019-10-22
114.02999877929688,2019-10-23
115.69999694824219,2019-10-24
114.0999984741211,2019-10-25
113.22000122070312,2019-10-28
113.83999633789062,2019-10-29
116.63999938964844,2019-10-30
115.1500015258789,2019-10-31
114.8499984741211,2019-11-01
113.5199966430664,2019-11-04
115.26000213623047,2019-11-05
114.44999694824219,2019-11-06
115.4000015258789,2019-11-07
114.87999725341797,2019-11-08
115.0999984741211,2019-11-11
115.87999725341797,2019-11-12
117.4000015258789,2019-11-13
117.5199966430664,2019-11-14
119.48999786376953,2019-11-15
120.47000122070312,2019-11-18
122.5,2019-11-19
123.31999969482422,2019-11-20
123.1500015258789,2019-11-21
123.7699966430664,2019-11-22
123.76000213623047,2019-11-25
119.5199966430664,2019-11-26
118.44000244140625,2019-11-27
118.9000015258789,2019-11-29
119.27999877929688,2019-12-02
120.06999969482422,2019-12-03
120.23999786376953,2019-12-04
119.87000274658203,2019-12-05
120.58999633789062,2019-12-06
119.66000366210938,2019-12-09
115.66000366210938,2019-12-10
115.69999694824219,2019-12-11
115.41999816894531,2019-12-12
115.5,2019-12-13
117.08999633789062,2019-12-16
116.70999908447266,2019-12-17
116.43000030517578,2019-12-18
117.55999755859375,2019-12-19
119.0199966430664,2019-12-20
118.30000305175781,2019-12-23
118.97000122070312,2019-12-24
119.05000305175781,2019-12-26
118.83999633789062,2019-12-27
119.25,2019-12-30
120.0,2019-12-31
119.5199966430664,2020-01-02
121.33000183105469,2020-01-03
120.19000244140625,2020-01-06
118.22000122070312,2020-01-07
117.01000213623047,2020-01-08
116.01000213623047,2020-01-09
115.8499984741211,2020-01-10
115.08999633789062,2020-01-13
115.48999786376953,2020-01-14
116.87000274658203,2020-01-15
117.52999877929688,2020-01-16
116.52999877929688,2020-01-17
117.38999938964844,2020-01-21
118.72000122070312,2020-01-22
119.62000274658203,2020-01-23
119.80999755859375,2020-01-24
119.7300033569336,2020-01-27
121.19999694824219,2020-01-28
121.5,2020-01-29
123.18000030517578,2020-01-30
123.22000122070312,2020-01-31
123.86000061035156,2020-02-03
122.47000122070312,2020-02-04
123.7699966430664,2020-02-05
127.93000030517578,2020-02-06
122.54000091552734,2020-02-07
123.69000244140625,2020-02-10
123.30999755859375,2020-02-11
123.52999877929688,2020-02-12
124.2699966430664,2020-02-13
125.62999725341797,2020-02-14
123.54000091552734,2020-02-18
120.44000244140625,2020-02-19
122.83000183105469,2020-02-20
122.61000061035156,2020-02-21
121.98999786376953,2020-02-24
122.0999984741211,2020-02-25
123.80999755859375,2020-02-26
121.2300033569336,2020-02-27
114.0,2020-02-28
118.18000030517578,2020-03-02
117.20999908447266,2020-03-03
118.58999633789062,2020-03-04
115.94999694824219,2020-03-05
116.7699966430664,2020-03-06
111.7699966430664,2020-03-09
110.9000015258789,2020-03-10
106.3499984741211,2020-03-11
93.47000122070312,2020-03-12
94.80000305175781,2020-03-13
82.69999694824219,2020-03-16
88.54000091552734,2020-03-17
75.8499984741211,2020-03-18
82.91000366210938,2020-03-19
79.69000244140625,2020-03-20
76.54000091552734,2020-03-23
78.1500015258789,2020-03-24
80.0,2020-03-25
90.81999969482422,2020-03-26
90.88999938964844,2020-03-27
93.02999877929688,2020-03-30
89.25,2020-03-31
88.18000030517578,2020-04-01
92.37000274658203,2020-04-02
89.62000274658203,2020-04-03
94.88999938964844,2020-04-06
93.5,2020-04-07
95.69999694824219,2020-04-08
93.41999816894531,2020-04-09
93.30999755859375,2020-04-13
100.51000213623047,2020-04-14
98.08999633789062,2020-04-15
97.94000244140625,2020-04-16
102.0,2020-04-17
102.95999908447266,2020-04-20
100.38999938964844,2020-04-21
100.19999694824219,2020-04-22
99.05000305175781,2020-04-23
96.5199966430664,2020-04-24
97.13999938964844,2020-04-27
98.5,2020-04-28
99.31999969482422,2020-04-29
99.37999725341797,2020-04-30
94.01000213623047,2020-05-01
94.44999694824219,2020-05-04
98.94000244140625,2020-05-05
97.4800033569336,2020-05-06
99.45999908447266,2020-05-07
100.18000030517578,2020-05-08
99.87999725341797,2020-05-11
97.9000015258789,2020-05-12
98.05999755859375,2020-05-13
99.33999633789062,2020-05-14
99.87999725341797,2020-05-15
102.76000213623047,2020-05-18
98.94000244140625,2020-05-19
100.48999786376953,2020-05-20
97.9800033569336,2020-05-21
99.30999755859375,2020-05-22
101.41999816894531,2020-05-26
102.66000366210938,2020-05-27
102.62999725341797,2020-05-28
106.45999908447266,2020-05-29
105.08000183105469,2020-06-01
102.68000030517578,2020-06-02
104.0,2020-06-03
101.02999877929688,2020-06-04
97.83999633789062,2020-06-05
103.43000030517578,2020-06-08
103.05000305175781,2020-06-09
101.37000274658203,2020-06-10
97.0,2020-06-11
99.9000015258789,2020-06-12
101.0999984741211,2020-06-15
101.44999694824219,2020-06-16
101.04000091552734,2020-06-17
100.25,2020-06-18
98.75,2020-06-19
100.05000305175781,2020-06-22
95.76000213623047,2020-06-23
93.76000213623047,2020-06-24
95.08999633789062,2020-06-25
91.51000213623047,2020-06-26
92.80999755859375,2020-06-29
93.27999877929688,2020-06-30
96.45999908447266,2020-07-01
95.08999633789062,2020-07-02
95.0,2020-07-06
93.70999908447266,2020-07-07
93.01000213623047,2020-07-08
90.19000244140625,2020-07-09
91.55000305175781,2020-07-10
91.48999786376953,2020-07-13
90.61000061035156,2020-07-14
94.04000091552734,2020-07-15
92.91000366210938,2020-07-16
92.66000366210938,2020-07-17
93.31999969482422,2020-07-20
93.12000274658203,2020-07-21
91.6500015258789,2020-07-22
91.20999908447266,2020-07-23
89.45999908447266,2020-07-24
87.33000183105469,2020-07-27
87.43000030517578,2020-07-28
89.13999938964844,2020-07-29
86.88999938964844,2020-07-30
87.69999694824219,2020-07-31
86.33000183105469,2020-08-03
85.58000183105469,2020-08-04
86.66999816894531,2020-08-05
85.0,2020-08-06
88.05999755859375,2020-08-07
85.54000091552734,2020-08-10
88.81999969482422,2020-08-11
86.81999969482422,2020-08-12
86.23999786376953,2020-08-13
88.26000213623047,2020-08-14
89.81999969482422,2020-08-17
90.18000030517578,2020-08-18
89.0199966430664,2020-08-19
89.62000274658203,2020-08-20
91.63999938964844,2020-08-21
92.69000244140625,2020-08-24
90.5999984741211,2020-08-25
91.2300033569336,2020-08-26
92.41000366210938,2020-08-27
91.75,2020-08-28
91.79000091552734,2020-08-31
90.06999969482422,2020-09-01
88.47000122070312,2020-09-02
89.80000305175781,2020-09-03
91.02999877929688,2020-09-04
89.66999816894531,2020-09-08
89.94999694824219,2020-09-09
87.08999633789062,2020-09-10
88.8499984741211,2020-09-11
89.94000244140625,2020-09-14
89.61000061035156,2020-09-15
90.55999755859375,2020-09-16
88.94000244140625,2020-09-17
90.8499984741211,2020-09-18
90.0,2020-09-21
89.83999633789062,2020-09-22
89.06999969482422,2020-09-23
89.30000305175781,2020-09-24
89.69999694824219,2020-09-25
89.0,2020-09-28
86.88999938964844,2020-09-29
87.73999786376953,2020-09-30
88.58999633789062,2020-10-01
87.48999786376953,2020-10-02
87.83000183105469,2020-10-05
86.83999633789062,2020-10-06
84.88999938964844,2020-10-07
85.02999877929688,2020-10-08
85.36000061035156,2020-10-09
84.4800033569336,2020-10-12
84.20999908447266,2020-10-13
84.58000183105469,2020-10-14
83.75,2020-10-15
83.9000015258789,2020-10-16
81.98999786376953,2020-10-19
81.7300033569336,2020-10-20
80.0999984741211,2020-10-21
80.73999786376953,2020-10-22
81.72000122070312,2020-10-23
80.62999725341797,2020-10-26
81.30000305175781,2020-10-27
78.47000122070312,2020-10-28
79.22000122070312,2020-10-29
81.29000091552734,2020-10-30
83.37000274658203,2020-11-02
86.73999786376953,2020-11-03
87.0,2020-11-04
83.05000305175781,2020-11-05
84.6500015258789,2020-11-06
87.19999694824219,2020-11-09
86.04000091552734,2020-11-10
88.06999969482422,2020-11-11
86.18000030517578,2020-11-12
87.6500015258789,2020-11-13
88.2300033569336,2020-11-16
86.80000305175781,2020-11-17
88.66000366210938,2020-11-18
89.91000366210938,2020-11-19
89.94000244140625,2020-11-20
92.58999633789062,2020-11-23
92.0199966430664,2020-11-24
91.80999755859375,2020-11-25
91.70999908447266,2020-11-27
91.31999969482422,2020-11-30
93.44999694824219,2020-12-01
93.7300033569336,2020-12-02
93.19000244140625,2020-12-03
93.16000366210938,2020-12-04
93.5199966430664,2020-12-07
91.36000061035156,2020-12-08
88.87999725341797,2020-12-09
86.94000244140625,2020-12-10
85.97000122070312,2020-12-11
88.25,2020-12-14
90.77999877929688,2020-12-15
90.43000030517578,2020-12-16
89.54000091552734,2020-12-17
90.77999877929688,2020-12-18
90.26000213623047,2020-12-21
90.70999908447266,2020-12-22
91.0999984741211,2020-12-23
92.05000305175781,2020-12-24
93.30000305175781,2020-12-28
91.66000366210938,2020-12-29
92.62000274658203,2020-12-30
93.12000274658203,2020-12-31
92.61000061035156,2021-01-04
92.55000305175781,2021-01-05
95.47000122070312,2021-01-06
96.79000091552734,2021-01-07
98.80999755859375,2021-01-08
99.80000305175781,2021-01-11
101.0199966430664,2021-01-12
97.37999725341797,2021-01-13
95.77999877929688,2021-01-14
96.61000061035156,2021-01-15
97.44999694824219,2021-01-19
97.5,2021-01-20
96.08000183105469,2021-01-21
95.19999694824219,2021-01-22
95.58999633789062,2021-01-25
95.7300033569336,2021-01-26
91.55999755859375,2021-01-27
92.5199966430664,2021-01-28
91.7300033569336,2021-01-29
94.94999694824219,2021-02-01
97.48999786376953,2021-02-02
95.3499984741211,2021-02-03
95.12000274658203,2021-02-04
89.55999755859375,2021-02-05
92.01000213623047,2021-02-08
92.13999938964844,2021-02-09
90.29000091552734,2021-02-10
88.0,2021-02-11
89.38999938964844,2021-02-12
96.83999633789062,2021-02-16
96.0199966430664,2021-02-17
99.58999633789062,2021-02-18
96.22000122070312,2021-02-19
96.11000061035156,2021-02-22
97.51000213623047,2021-02-23
100.37999725341797,2021-02-24
100.0,2021-02-25
98.95999908447266,2021-02-26
100.31999969482422,2021-03-01
97.62000274658203,2021-03-02
96.0199966430664,2021-03-03
98.22000122070312,2021-03-04
104.63999938964844,2021-03-05
105.37999725341797,2021-03-08
103.75,2021-03-09
103.48999786376953,2021-03-10
102.66000366210938,2021-03-11
104.33999633789062,2021-03-12
104.80000305175781,2021-03-15
103.19000244140625,2021-03-16
103.79000091552734,2021-03-17
102.4000015258789,2021-03-18
102.06999969482422,2021-03-19
100.98999786376953,2021-03-22
101.6500015258789,2021-03-23
103.05999755859375,2021-03-24
98.94999694824219,2021-03-25
97.72000122070312,2021-03-26
99.16000366210938,2021-03-29
97.19999694824219,2021-03-30
98.69000244140625,2021-03-31
100.86000061035156,2021-04-01
101.51000213623047,2021-04-05
99.83999633789062,2021-04-06
100.26000213623047,2021-04-07
99.36000061035156,2021-04-08
100.08999633789062,2021-04-09
101.41999816894531,2021-04-12
100.98999786376953,2021-04-13
101.86000061035156,2021-04-14
103.5,2021-04-15
104.72000122070312,2021-04-16
103.69999694824219,2021-04-19
104.27999877929688,2021-04-20
104.98999786376953,2021-04-21
104.30000305175781,2021-04-22
104.37000274658203,2021-04-23
104.94000244140625,2021-04-26
103.9800033569336,2021-04-27
102.70999908447266,2021-04-28
103.33999633789062,2021-04-29
104.37000274658203,2021-04-30
106.76000213623047,2021-05-03
107.91000366210938,2021-05-04
109.63999938964844,2021-05-05
107.23999786376953,2021-05-06
108.0999984741211,2021-05-07
110.62999725341797,2021-05-10
109.52999877929688,2021-05-11
111.16000366210938,2021-05-12
113.66000366210938,2021-05-13
113.83000183105469,2021-05-14
112.63999938964844,2021-05-17
109.91000366210938,2021-05-18
111.5999984741211,2021-05-19
111.77999877929688,2021-05-20
111.4000015258789,2021-05-21
110.06999969482422,2021-05-24
109.7699966430664,2021-05-25
110.47000122070312,2021-05-26
110.2300033569336,2021-05-27
111.30000305175781,2021-05-28
110.62999725341797,2021-06-01
112.87999725341797,2021-06-02
112.19999694824219,2021-06-03
111.94999694824219,2021-06-04
112.0,2021-06-07
112.44999694824219,2021-06-08
114.11000061035156,2021-06-09
113.41999816894531,2021-06-10
113.91999816894531,2021-06-11
114.76000213623047,2021-06-14
114.56999969482422,2021-06-15
116.33000183105469,2021-06-16
117.37999725341797,2021-06-17
113.41999816894531,2021-06-18
118.04000091552734,2021-06-21
119.98999786376953,2021-06-22
118.69000244140625,2021-06-23
121.12999725341797,2021-06-24
121.7699966430664,2021-06-25
119.4000015258789,2021-06-28
119.97000122070312,2021-06-29
119.05000305175781,2021-06-30
118.5,2021-07-01
118.0,2021-07-02
117.37999725341797,2021-07-06
117.22000122070312,2021-07-07
116.23999786376953,2021-07-08
118.79000091552734,2021-07-09
118.23999786376953,2021-07-12
116.36000061035156,2021-07-13
116.20999908447266,2021-07-14
117.13999938964844,2021-07-15
116.62999725341797,2021-07-16
115.55999755859375,2021-07-19
115.55999755859375,2021-07-20
118.30000305175781,2021-07-21
117.0199966430664,2021-07-22
120.19999694824219,2021-07-23
118.0199966430664,2021-07-26
115.58000183105469,2021-07-27
116.80000305175781,2021-07-28
115.94999694824219,2021-07-29
118.47000122070312,2021-07-30
120.68000030517578,2021-08-02
122.43000030517578,2021-08-03
123.41000366210938,2021-08-04
121.0,2021-08-05
122.83000183105469,2021-08-06
121.04000091552734,2021-08-09
122.27999877929688,2021-08-10
124.95999908447266,2021-08-11
126.87999725341797,2021-08-12
127.0,2021-08-13
125.75,2021-08-16
