MCK,Date
53.86597442626953,2010-02-02
53.63433074951172,2010-02-03
52.208824157714844,2010-02-04
51.92374038696289,2010-02-05
51.95047378540039,2010-02-08
52.34248352050781,2010-02-09
52.217742919921875,2010-02-10
52.55630111694336,2010-02-11
52.55630111694336,2010-02-12
53.34922790527344,2010-02-16
53.696678161621094,2010-02-17
54.08870315551758,2010-02-18
54.12434768676758,2010-02-19
53.39377212524414,2010-02-22
52.14646911621094,2010-02-23
52.805763244628906,2010-02-24
52.796836853027344,2010-02-25
52.80576705932617,2010-02-26
53.92169952392578,2010-03-01
55.08226013183594,2010-03-02
54.24305725097656,2010-03-03
54.71623992919922,2010-03-04
55.4214973449707,2010-03-05
54.44840621948242,2010-03-08
53.94847106933594,2010-03-09
54.091304779052734,2010-03-10
53.975276947021484,2010-03-11
54.52875518798828,2010-03-12
54.23415756225586,2010-03-15
54.71623992919922,2010-03-16
56.207130432128906,2010-03-17
56.51957702636719,2010-03-18
57.19805908203125,2010-03-19
57.69798278808594,2010-03-22
57.96582794189453,2010-03-23
57.14449691772461,2010-03-24
57.28733444213867,2010-03-25
56.796321868896484,2010-03-26
58.19793701171875,2010-03-29
59.563838958740234,2010-03-30
58.671077728271484,2010-03-31
59.242427825927734,2010-04-01
59.465633392333984,2010-04-05
59.474552154541016,2010-04-06
59.072818756103516,2010-04-07
59.45669174194336,2010-04-08
59.42095947265625,2010-04-09
58.44791030883789,2010-04-12
58.24256896972656,2010-04-13
57.912254333496094,2010-04-14
57.831905364990234,2010-04-15
57.30521011352539,2010-04-16
57.51946258544922,2010-04-19
58.9031867980957,2010-04-20
58.48361587524414,2010-04-21
59.59954833984375,2010-04-22
60.73332214355469,2010-04-23
59.912010192871094,2010-04-26
58.929969787597656,2010-04-27
59.14423751831055,2010-04-28
59.34956359863281,2010-04-29
57.858699798583984,2010-04-30
57.912254333496094,2010-05-03
60.295860290527344,2010-05-04
60.09947204589844,2010-05-05
58.96571731567383,2010-05-06
56.894535064697266,2010-05-07
59.35850524902344,2010-05-10
59.01032638549805,2010-05-11
61.652854919433594,2010-05-12
61.5903434753418,2010-05-13
60.45655059814453,2010-05-14
61.2421875,2010-05-17
61.90281677246094,2010-05-18
62.367027282714844,2010-05-19
60.38515090942383,2010-05-20
61.001121520996094,2010-05-21
60.8404541015625,2010-05-24
60.536930084228516,2010-05-25
60.59938430786133,2010-05-26
62.554500579833984,2010-05-27
62.49205017089844,2010-05-28
61.42964553833008,2010-06-01
62.715213775634766,2010-06-02
63.63475036621094,2010-06-03
61.20648193359375,2010-06-04
61.55465316772461,2010-06-07
61.071311950683594,2010-06-08
61.36668014526367,2010-06-09
62.38706588745117,2010-06-10
62.360225677490234,2010-06-11
62.48552322387695,2010-06-14
63.08525848388672,2010-06-15
63.24634552001953,2010-06-16
63.64017868041992,2010-06-17
62.73613739013672,2010-06-18
62.5034294128418,2010-06-21
61.26823806762695,2010-06-22
61.250308990478516,2010-06-23
60.6058464050293,2010-06-24
61.00865173339844,2010-06-25
61.330875396728516,2010-06-28
60.373130798339844,2010-06-29
60.11356735229492,2010-06-30
59.979286193847656,2010-07-01
60.11356735229492,2010-07-02
60.55215835571289,2010-07-06
60.93703842163086,2010-07-07
60.856529235839844,2010-07-08
60.35523986816406,2010-07-09
60.032997131347656,2010-07-12
60.1583366394043,2010-07-13
61.447242736816406,2010-07-14
62.11854934692383,2010-07-15
60.86543655395508,2010-07-16
60.041954040527344,2010-07-19
60.34627151489258,2010-07-20
59.47804260253906,2010-07-21
57.77740478515625,2010-07-22
58.74409484863281,2010-07-23
59.15582275390625,2010-07-26
58.332366943359375,2010-07-27
57.303016662597656,2010-07-28
57.17770767211914,2010-07-29
56.228919982910156,2010-07-30
56.837562561035156,2010-08-02
55.58445358276367,2010-08-03
56.363182067871094,2010-08-04
56.24681854248047,2010-08-05
56.219966888427734,2010-08-06
55.77242660522461,2010-08-09
55.14586639404297,2010-08-10
54.241844177246094,2010-08-11
54.55510711669922,2010-08-12
54.28659439086914,2010-08-13
54.46561813354492,2010-08-16
55.13690948486328,2010-08-17
55.73662185668945,2010-08-18
55.002662658691406,2010-08-19
55.1995735168457,2010-08-20
54.87735366821289,2010-08-23
53.99121856689453,2010-08-24
54.116539001464844,2010-08-25
53.49891662597656,2010-08-26
54.02701187133789,2010-08-27
53.01255416870117,2010-08-30
52.11479568481445,2010-08-31
52.77913284301758,2010-09-01
53.41654586791992,2010-09-02
53.82054901123047,2010-09-03
52.958702087402344,2010-09-07
52.518798828125,2010-09-08
53.55120086669922,2010-09-09
53.281883239746094,2010-09-10
52.69834899902344,2010-09-13
53.63201904296875,2010-09-14
56.54075241088867,2010-09-15
56.03799057006836,2010-09-16
55.975154876708984,2010-09-17
56.54973220825195,2010-09-20
56.49583053588867,2010-09-21
55.80457305908203,2010-09-22
54.55669403076172,2010-09-23
55.580142974853516,2010-09-24
55.16717529296875,2010-09-27
56.08289337158203,2010-09-28
55.62503433227539,2010-09-29
55.463436126708984,2010-09-30
54.493858337402344,2010-10-01
53.757694244384766,2010-10-04
54.960693359375,2010-10-05
54.152706146240234,2010-10-06
54.332244873046875,2010-10-07
54.565673828125,2010-10-08
54.68238830566406,2010-10-11
54.99659729003906,2010-10-12
56.0469856262207,2010-10-13
55.651973724365234,2010-10-14
56.00208282470703,2010-10-15
56.208560943603516,2010-10-18
54.9427490234375,2010-10-19
54.83501052856445,2010-10-20
55.04148483276367,2010-10-21
54.83501052856445,2010-10-22
55.37366485595703,2010-10-25
55.580142974853516,2010-10-26
58.713314056396484,2010-10-27
58.38115310668945,2010-10-28
59.2340087890625,2010-10-29
60.93975830078125,2010-11-01
60.104835510253906,2010-11-02
60.49985885620117,2010-11-03
60.19461441040039,2010-11-04
59.52129364013672,2010-11-05
58.91082763671875,2010-11-08
58.34524917602539,2010-11-09
58.515804290771484,2010-11-10
59.00057601928711,2010-11-11
58.435001373291016,2010-11-12
57.986141204833984,2010-11-15
57.56418991088867,2010-11-16
58.084877014160156,2010-11-17
58.704341888427734,2010-11-18
59.251949310302734,2010-11-19
58.461944580078125,2010-11-22
57.62702941894531,2010-11-23
58.174659729003906,2010-11-24
57.91431427001953,2010-11-26
57.85129165649414,2010-11-29
57.52720642089844,2010-11-30
59.12064743041992,2010-12-01
60.164981842041016,2010-12-02
60.32701873779297,2010-12-03
59.92192459106445,2010-12-06
60.182979583740234,2010-12-07
59.83189010620117,2010-12-08
60.633121490478516,2010-12-09
61.29931640625,2010-12-10
60.633121490478516,2010-12-13
61.686439514160156,2010-12-14
61.4793701171875,2010-12-15
61.78546142578125,2010-12-16
61.9474983215332,2010-12-17
62.48767852783203,2010-12-20
62.97382736206055,2010-12-21
63.89208221435547,2010-12-22
63.79305648803711,2010-12-23
63.74803161621094,2010-12-27
63.58601760864258,2010-12-28
63.55900192260742,2010-12-29
63.513999938964844,2010-12-30
63.36094284057617,2010-12-31
64.10816955566406,2011-01-03
64.65731811523438,2011-01-04
65.1164779663086,2011-01-05
67.39414978027344,2011-01-06
66.61992645263672,2011-01-07
66.25978088378906,2011-01-10
67.04301452636719,2011-01-11
66.61089324951172,2011-01-12
66.98003387451172,2011-01-13
66.77295684814453,2011-01-14
67.47517395019531,2011-01-18
66.83596801757812,2011-01-19
66.40383911132812,2011-01-20
65.90869903564453,2011-01-21
66.84500122070312,2011-01-24
67.1330795288086,2011-01-25
67.83528137207031,2011-01-26
67.69121551513672,2011-01-27
66.75496673583984,2011-01-28
67.6732406616211,2011-01-31
69.86083984375,2011-02-01
69.21268463134766,2011-02-02
69.17669677734375,2011-02-03
69.9869155883789,2011-02-04
69.4827651977539,2011-02-07
70.52708435058594,2011-02-08
70.71614074707031,2011-02-09
70.63510131835938,2011-02-10
70.91417694091797,2011-02-11
71.49937438964844,2011-02-14
71.18428039550781,2011-02-15
71.72440338134766,2011-02-16
72.39964294433594,2011-02-17
72.59773254394531,2011-02-18
70.68013763427734,2011-02-22
70.67113494873047,2011-02-23
70.41004943847656,2011-02-24
71.47480010986328,2011-02-25
71.53797912597656,2011-02-28
71.54702758789062,2011-03-01
70.35591888427734,2011-03-02
72.20574188232422,2011-03-03
72.62081909179688,2011-03-04
70.88829803466797,2011-03-07
70.67173767089844,2011-03-08
71.91697692871094,2011-03-09
70.72586059570312,2011-03-10
70.21153259277344,2011-03-11
69.71525573730469,2011-03-14
69.38135528564453,2011-03-15
68.24441528320312,2011-03-16
69.34529113769531,2011-03-17
70.31077575683594,2011-03-18
71.19508361816406,2011-03-21
71.1138916015625,2011-03-22
70.7800064086914,2011-03-23
71.94403839111328,2011-03-24
71.81770324707031,2011-03-25
71.92596435546875,2011-03-28
72.1425552368164,2011-03-29
72.29596710205078,2011-03-30
71.3304443359375,2011-03-31
71.98011016845703,2011-04-01
71.56505584716797,2011-04-04
71.42070007324219,2011-04-05
70.94244384765625,2011-04-06
70.90633392333984,2011-04-07
70.83417510986328,2011-04-08
70.76192474365234,2011-04-11
70.02201080322266,2011-04-12
70.47321319580078,2011-04-13
71.07777404785156,2011-04-14
72.73808288574219,2011-04-15
72.09745025634766,2011-04-18
73.0087890625,2011-04-19
73.9472427368164,2011-04-20
74.42546844482422,2011-04-21
74.96688079833984,2011-04-25
75.30077362060547,2011-04-26
75.98653411865234,2011-04-27
74.89470672607422,2011-04-28
74.90374755859375,2011-04-29
74.98490142822266,2011-05-02
75.01203155517578,2011-05-03
74.82249450683594,2011-05-04
74.75033569335938,2011-05-05
74.66008758544922,2011-05-06
76.46480560302734,2011-05-09
77.13251495361328,2011-05-10
76.60918426513672,2011-05-11
76.71745300292969,2011-05-12
76.01363372802734,2011-05-13
76.7806167602539,2011-05-16
76.5008773803711,2011-05-17
78.39579772949219,2011-05-18
78.17926788330078,2011-05-19
76.7625732421875,2011-05-20
75.950439453125,2011-05-23
75.35490417480469,2011-05-24
75.9775161743164,2011-05-25
76.58209991455078,2011-05-26
76.7354965209961,2011-05-27
77.24981689453125,2011-05-31
76.86181640625,2011-06-01
76.48283386230469,2011-06-02
76.0496826171875,2011-06-03
76.23017883300781,2011-06-06
76.11286163330078,2011-06-07
76.18523406982422,2011-06-08
76.8183822631836,2011-06-09
75.29881286621094,2011-06-10
75.50685119628906,2011-06-13
76.4294204711914,2011-06-14
75.3711929321289,2011-06-15
74.61143493652344,2011-06-16
74.53904724121094,2011-06-17
75.09077453613281,2011-06-20
75.80534362792969,2011-06-21
75.17219543457031,2011-06-22
74.20439147949219,2011-06-23
73.76118469238281,2011-06-24
74.15013885498047,2011-06-27
75.41639709472656,2011-06-28
74.98226165771484,2011-06-29
75.66065979003906,2011-06-30
76.0495376586914,2011-07-01
75.9771728515625,2011-07-05
76.26663970947266,2011-07-06
76.76409149169922,2011-07-07
76.4655990600586,2011-07-08
75.43450927734375,2011-07-11
75.10888671875,2011-07-12
75.22650146484375,2011-07-13
75.01840209960938,2011-07-14
74.60236358642578,2011-07-15
73.97824096679688,2011-07-18
74.12298583984375,2011-07-19
74.41242980957031,2011-07-20
74.26770782470703,2011-07-21
74.44859313964844,2011-07-22
73.50796508789062,2011-07-25
73.4084701538086,2011-07-26
72.85668182373047,2011-07-27
71.99745178222656,2011-07-28
73.37227630615234,2011-07-29
72.34114837646484,2011-08-01
70.44173431396484,2011-08-02
70.69496154785156,2011-08-03
67.76443481445312,2011-08-04
68.11715698242188,2011-08-05
64.13743591308594,2011-08-08
68.94026947021484,2011-08-09
66.46195983886719,2011-08-10
71.63565063476562,2011-08-11
71.47282409667969,2011-08-12
71.38240051269531,2011-08-15
70.65880584716797,2011-08-16
69.87187194824219,2011-08-17
67.26695251464844,2011-08-18
66.796630859375,2011-08-19
66.43484497070312,2011-08-22
68.38848876953125,2011-08-23
68.65988159179688,2011-08-24
67.51116180419922,2011-08-25
69.22064971923828,2011-08-26
70.66783142089844,2011-08-29
71.1212158203125,2011-08-30
72.48147583007812,2011-08-31
71.81041717529297,2011-09-01
70.27790069580078,2011-09-02
69.50712585449219,2011-09-06
71.38422393798828,2011-09-07
70.45018005371094,2011-09-08
67.17662048339844,2011-09-09
67.26730346679688,2011-09-12
67.35795593261719,2011-09-13
68.7635498046875,2011-09-14
68.40985107421875,2011-09-15
69.48899841308594,2011-09-16
69.28950500488281,2011-09-19
70.16910552978516,2011-09-20
67.90206909179688,2011-09-21
66.7050552368164,2011-09-22
66.52373504638672,2011-09-23
67.37612915039062,2011-09-26
69.18065643310547,2011-09-27
67.7751235961914,2011-09-28
67.81138610839844,2011-09-29
65.9251937866211,2011-09-30
63.8848876953125,2011-10-03
62.887386322021484,2011-10-04
63.71259689331055,2011-10-05
63.54936599731445,2011-10-06
63.82139587402344,2011-10-07
66.34233093261719,2011-10-10
66.18820190429688,2011-10-11
66.82298278808594,2011-10-12
66.98619079589844,2011-10-13
66.6053466796875,2011-10-14
66.24260711669922,2011-10-17
66.56907653808594,2011-10-18
66.36953735351562,2011-10-19
66.06124877929688,2011-10-20
68.79981994628906,2011-10-21
69.77010345458984,2011-10-24
69.03556823730469,2011-10-25
74.13186645507812,2011-10-26
77.0699234008789,2011-10-27
76.54399871826172,2011-10-28
73.95048522949219,2011-10-31
71.91015625,2011-11-01
74.10465240478516,2011-11-02
74.05023956298828,2011-11-03
73.10716247558594,2011-11-04
74.40389251708984,2011-11-07
74.30414581298828,2011-11-08
71.98271179199219,2011-11-09
74.12278747558594,2011-11-10
75.05681610107422,2011-11-11
74.8210678100586,2011-11-14
75.09310150146484,2011-11-15
73.45174407958984,2011-11-16
72.93486785888672,2011-11-17
72.55402374267578,2011-11-18
71.25727081298828,2011-11-21
70.85826873779297,2011-11-22
70.0783920288086,2011-11-23
69.22602081298828,2011-11-25
70.9489517211914,2011-11-28
71.53988647460938,2011-11-29
73.92184448242188,2011-11-30
74.27638244628906,2011-12-01
73.17633819580078,2011-12-02
73.49451446533203,2011-12-05
73.33090209960938,2011-12-06
73.44000244140625,2011-12-07
71.4853515625,2011-12-08
72.4944839477539,2011-12-09
72.33992767333984,2011-12-12
71.79442596435547,2011-12-13
69.70340728759766,2011-12-14
69.921630859375,2011-12-15
70.63982391357422,2011-12-16
69.64888763427734,2011-12-19
71.3671646118164,2011-12-20
70.76712799072266,2011-12-21
71.23078918457031,2011-12-22
71.57625579833984,2011-12-23
71.86717987060547,2011-12-27
70.22164916992188,2011-12-28
71.16715240478516,2011-12-29
70.8307876586914,2011-12-30
72.31266021728516,2012-01-03
71.89446258544922,2012-01-04
70.74893188476562,2012-01-05
71.52172088623047,2012-01-06
72.50360107421875,2012-01-09
72.43994903564453,2012-01-10
71.61261749267578,2012-01-11
71.0489501953125,2012-01-12
70.22164916992188,2012-01-13
70.41255950927734,2012-01-17
69.06707000732422,2012-01-18
68.9943618774414,2012-01-19
69.55799102783203,2012-01-20
69.58522033691406,2012-01-23
69.59434509277344,2012-01-24
70.77621459960938,2012-01-25
71.42172241210938,2012-01-26
72.10354614257812,2012-01-27
71.53988647460938,2012-01-30
74.29457092285156,2012-01-31
75.27645111083984,2012-02-01
74.84915924072266,2012-02-02
73.45814514160156,2012-02-03
74.8218994140625,2012-02-06
75.17644500732422,2012-02-07
75.31281280517578,2012-02-08
74.72186279296875,2012-02-09
73.9490966796875,2012-02-10
74.24002838134766,2012-02-13
74.4218521118164,2012-02-14
73.91273498535156,2012-02-15
73.64910125732422,2012-02-16
75.06734466552734,2012-02-17
73.94001007080078,2012-02-21
73.59452819824219,2012-02-22
73.73091125488281,2012-02-23
74.54911804199219,2012-02-24
74.64912414550781,2012-02-27
75.16862487792969,2012-02-28
76.10730743408203,2012-02-29
76.48095703125,2012-03-01
74.88607788085938,2012-03-02
74.95901489257812,2012-03-05
74.986328125,2012-03-06
75.65164947509766,2012-03-07
77.97557830810547,2012-03-08
78.74109649658203,2012-03-09
78.86868286132812,2012-03-12
79.03275299072266,2012-03-13
79.57046508789062,2012-03-14
79.71627807617188,2012-03-15
79.79830169677734,2012-03-16
79.47016906738281,2012-03-19
79.38819122314453,2012-03-20
79.0692138671875,2012-03-21
78.54063415527344,2012-03-22
78.72288513183594,2012-03-23
79.83475494384766,2012-03-26
80.48179626464844,2012-03-27
80.36333465576172,2012-03-28
80.73700714111328,2012-03-29
79.98966979980469,2012-03-30
80.80989837646484,2012-04-02
80.69140625,2012-04-03
80.09904479980469,2012-04-04
80.04437255859375,2012-04-05
79.59779357910156,2012-04-09
79.0692138671875,2012-04-10
80.1081771850586,2012-04-11
83.24321746826172,2012-04-12
82.4594497680664,2012-04-13
81.81239318847656,2012-04-16
83.26143646240234,2012-04-17
83.13384246826172,2012-04-18
82.54143524169922,2012-04-19
82.93335723876953,2012-04-20
82.61438751220703,2012-04-23
82.91514587402344,2012-04-24
83.2796630859375,2012-04-25
83.17942810058594,2012-04-26
82.9789047241211,2012-04-27
83.30702209472656,2012-04-30
82.4229965209961,2012-05-01
82.17691802978516,2012-05-02
82.55970764160156,2012-05-03
81.63922882080078,2012-05-04
81.6483383178711,2012-05-07
81.81239318847656,2012-05-08
81.5298843383789,2012-05-09
81.7576904296875,2012-05-10
82.15870666503906,2012-05-11
81.51163482666016,2012-05-14
81.00126647949219,2012-05-15
81.06509399414062,2012-05-16
80.190185546875,2012-05-17
79.69805145263672,2012-05-18
79.55223083496094,2012-05-21
79.50667572021484,2012-05-22
78.95987701416016,2012-05-23
79.27880859375,2012-05-24
79.91677856445312,2012-05-25
79.85299682617188,2012-05-29
79.22412872314453,2012-05-30
79.54313659667969,2012-05-31
79.01451110839844,2012-06-01
79.57046508789062,2012-06-04
79.81651306152344,2012-06-05
80.5016098022461,2012-06-06
80.17276000976562,2012-06-07
80.76649475097656,2012-06-08
80.37370300292969,2012-06-11
81.12275695800781,2012-06-12
81.01313018798828,2012-06-13
82.06361389160156,2012-06-14
83.1231689453125,2012-06-15
84.07317352294922,2012-06-18
84.7764892578125,2012-06-19
84.25584411621094,2012-06-20
83.57076263427734,2012-06-21
83.73518371582031,2012-06-22
83.14147186279297,2012-06-25
83.88136291503906,2012-06-26
84.31978607177734,2012-06-27
85.1966781616211,2012-06-28
85.6351547241211,2012-06-29
86.8043441772461,2012-07-02
87.38894653320312,2012-07-03
86.34762573242188,2012-07-05
85.4250259399414,2012-07-06
85.79045104980469,2012-07-09
85.22409057617188,2012-07-10
85.49813079833984,2012-07-11
85.52555084228516,2012-07-12
86.66734313964844,2012-07-13
86.42982482910156,2012-07-16
87.91873931884766,2012-07-17
88.30239868164062,2012-07-18
87.91873931884766,2012-07-19
87.08751678466797,2012-07-20
85.70820617675781,2012-07-23
84.73997497558594,2012-07-24
84.65777587890625,2012-07-25
84.27413177490234,2012-07-26
83.79912567138672,2012-07-27
82.8034896850586,2012-07-30
82.87654876708984,2012-07-31
81.4059066772461,2012-08-01
79.9900894165039,2012-08-02
79.8621597290039,2012-08-03
80.0814437866211,2012-08-06
80.75736236572266,2012-08-07
80.72994232177734,2012-08-08
80.9309310913086,2012-08-09
81.35111999511719,2012-08-10
81.3785171508789,2012-08-13
81.2049331665039,2012-08-14
81.0953598022461,2012-08-15
80.99485778808594,2012-08-16
78.93962097167969,2012-08-17
78.97614288330078,2012-08-20
79.14971923828125,2012-08-21
78.79346466064453,2012-08-22
79.02184295654297,2012-08-23
79.64295196533203,2012-08-24
80.00833892822266,2012-08-27
80.04488372802734,2012-08-28
80.30064392089844,2012-08-29
79.47667694091797,2012-08-30
79.7513427734375,2012-08-31
79.83372497558594,2012-09-04
81.16126251220703,2012-09-05
81.88451385498047,2012-09-06
81.0239028930664,2012-09-07
80.4196548461914,2012-09-10
80.06262969970703,2012-09-11
79.72389221191406,2012-09-12
80.52037811279297,2012-09-13
80.01685333251953,2012-09-14
79.29356384277344,2012-09-17
79.6048355102539,2012-09-18
78.25901794433594,2012-09-19
78.93655395507812,2012-09-20
79.39429473876953,2012-09-21
79.65064239501953,2012-09-24
80.24571228027344,2012-09-25
80.37388610839844,2012-09-26
79.78794860839844,2012-09-27
78.7625503540039,2012-09-28
78.65267181396484,2012-10-01
79.0921630859375,2012-10-02
79.83372497558594,2012-10-03
82.27818298339844,2012-10-04
81.9119644165039,2012-10-05
81.6006851196289,2012-10-08
82.25985717773438,2012-10-09
81.51828002929688,2012-10-10
81.48168182373047,2012-10-11
81.73802185058594,2012-10-12
83.20285034179688,2012-10-15
84.64024353027344,2012-10-16
83.55074310302734,2012-10-17
83.62399291992188,2012-10-18
82.58030700683594,2012-10-19
83.0472183227539,2012-10-22
82.03096771240234,2012-10-23
81.94862365722656,2012-10-24
85.29027557373047,2012-10-25
84.75926208496094,2012-10-26
85.42760467529297,2012-10-31
86.60861206054688,2012-11-01
85.4184341430664,2012-11-02
85.42760467529297,2012-11-05
85.58324432373047,2012-11-06
86.6910171508789,2012-11-07
84.7409439086914,2012-11-08
85.08883666992188,2012-11-09
84.86907958984375,2012-11-12
85.36351013183594,2012-11-13
84.47541046142578,2012-11-14
83.59652709960938,2012-11-15
84.28317260742188,2012-11-16
84.87826538085938,2012-11-19
85.59239959716797,2012-11-20
85.39095306396484,2012-11-21
86.16001892089844,2012-11-23
85.65645599365234,2012-11-26
84.91486358642578,2012-11-27
85.10716247558594,2012-11-28
85.98794555664062,2012-11-29
86.67609405517578,2012-11-30
86.77698516845703,2012-12-03
86.68524169921875,2012-12-04
86.5384521484375,2012-12-05
86.92378997802734,2012-12-06
87.43759155273438,2012-12-07
87.76790618896484,2012-12-10
89.3918685913086,2012-12-11
89.2725830078125,2012-12-12
89.75889587402344,2012-12-13
90.14421081542969,2012-12-14
90.49285888671875,2012-12-17
91.40121459960938,2012-12-18
89.8873062133789,2012-12-19
90.90575408935547,2012-12-20
89.91485595703125,2012-12-21
89.53865051269531,2012-12-24
88.63035583496094,2012-12-26
88.4652099609375,2012-12-27
87.97891235351562,2012-12-28
88.96063232421875,2012-12-31
89.54786682128906,2013-01-02
90.59381103515625,2013-01-03
91.69477081298828,2013-01-04
91.74983978271484,2013-01-07
92.47463989257812,2013-01-08
92.75909423828125,2013-01-09
93.27287292480469,2013-01-10
92.74073791503906,2013-01-11
93.07106018066406,2013-01-14
93.92431640625,2013-01-15
93.70409393310547,2013-01-16
94.4472885131836,2013-01-17
95.4015121459961,2013-01-18
95.13542175292969,2013-01-22
96.2547607421875,2013-01-23
97.42916870117188,2013-01-24
97.82367706298828,2013-01-25
96.7685775756836,2013-01-28
97.75025939941406,2013-01-29
96.93370819091797,2013-01-30
96.5483627319336,2013-01-31
94.6766586303711,2013-02-01
93.59402465820312,2013-02-04
93.77751922607422,2013-02-05
93.97017669677734,2013-02-06
94.65833282470703,2013-02-07
95.23633575439453,2013-02-08
94.9886245727539,2013-02-11
96.18132781982422,2013-02-12
96.2547607421875,2013-02-13
95.6125259399414,2013-02-14
94.8876953125,2013-02-15
95.30056762695312,2013-02-19
94.87849426269531,2013-02-20
94.31887817382812,2013-02-21
95.10787200927734,2013-02-22
93.69493103027344,2013-02-25
95.49320983886719,2013-02-26
97.0743637084961,2013-02-27
97.56156921386719,2013-02-28
98.78419494628906,2013-03-01
98.7198486328125,2013-03-04
99.63910675048828,2013-03-05
99.57476043701172,2013-03-06
99.32654571533203,2013-03-07
100.4940185546875,2013-03-08
100.89850616455078,2013-03-11
100.98125457763672,2013-03-12
101.67989349365234,2013-03-13
102.24983215332031,2013-03-14
101.56037902832031,2013-03-15
100.92605590820312,2013-03-18
98.2417984008789,2013-03-19
98.40731811523438,2013-03-20
98.0855484008789,2013-03-21
99.17945861816406,2013-03-22
98.93125915527344,2013-03-25
99.21623229980469,2013-03-26
99.05999755859375,2013-03-27
99.24384307861328,2013-03-28
99.21623229980469,2013-04-01
99.73101806640625,2013-04-02
98.98644256591797,2013-04-03
99.23463439941406,2013-04-04
98.20506286621094,2013-04-05
98.30619049072266,2013-04-08
98.20506286621094,2013-04-09
98.74742126464844,2013-04-10
99.99763488769531,2013-04-11
99.61154174804688,2013-04-12
98.29698944091797,2013-04-15
99.06916809082031,2013-04-16
98.11312866210938,2013-04-17
96.94568634033203,2013-04-18
97.671875,2013-04-19
97.46044158935547,2013-04-22
97.65350341796875,2013-04-23
98.37056732177734,2013-04-24
96.47684478759766,2013-04-25
95.7690200805664,2013-04-26
96.05398559570312,2013-04-29
97.27661895751953,2013-04-30
97.21226501464844,2013-05-01
98.76580810546875,2013-05-02
99.40929412841797,2013-05-03
99.4920425415039,2013-05-06
99.8597183227539,2013-05-07
106.73583221435547,2013-05-08
106.42327880859375,2013-05-09
105.98201751708984,2013-05-10
105.3569564819336,2013-05-13
105.82576751708984,2013-05-14
106.85535430908203,2013-05-15
106.09233856201172,2013-05-16
107.452880859375,2013-05-17
108.49163818359375,2013-05-20
108.85018920898438,2013-05-21
108.05957794189453,2013-05-22
107.81134796142578,2013-05-23
107.83895874023438,2013-05-24
106.9197006225586,2013-05-28
105.13633728027344,2013-05-29
105.6603012084961,2013-05-30
104.66749572753906,2013-05-31
103.63790893554688,2013-06-03
103.24259948730469,2013-06-04
102.83745574951172,2013-06-05
102.96636962890625,2013-06-06
104.9463119506836,2013-06-07
105.59095001220703,2013-06-10
103.94254302978516,2013-06-11
103.15972900390625,2013-06-12
104.84501647949219,2013-06-13
105.25019836425781,2013-06-14
105.33306121826172,2013-06-17
105.55411529541016,2013-06-18
104.91869354248047,2013-06-19
102.02705383300781,2013-06-20
102.19279479980469,2013-06-21
102.72694396972656,2013-06-24
101.94416809082031,2013-06-25
106.40135955810547,2013-06-26
106.42893981933594,2013-06-27
105.443603515625,2013-06-28
106.99073028564453,2013-07-01
105.24097442626953,2013-07-02
105.55411529541016,2013-07-03
106.57630157470703,2013-07-05
106.76972961425781,2013-07-08
106.83415985107422,2013-07-09
107.64456939697266,2013-07-10
108.87857818603516,2013-07-11
109.25615692138672,2013-07-12
110.05734252929688,2013-07-15
108.94303131103516,2013-07-16
108.7220230102539,2013-07-17
109.10881805419922,2013-07-18
109.2653579711914,2013-07-19
109.1824722290039,2013-07-22
108.77729034423828,2013-07-23
109.09036254882812,2013-07-24
109.2009048461914,2013-07-25
114.97496032714844,2013-07-26
114.265869140625,2013-07-29
113.66726684570312,2013-07-30
112.95818328857422,2013-07-31
113.7409439086914,2013-08-01
113.65807342529297,2013-08-02
113.69489288330078,2013-08-05
113.79621124267578,2013-08-06
113.35418701171875,2013-08-07
114.58818817138672,2013-08-08
114.38561248779297,2013-08-09
113.15156555175781,2013-08-12
113.76858520507812,2013-08-13
113.63045501708984,2013-08-14
112.54378509521484,2013-08-15
112.18460845947266,2013-08-16
112.00965118408203,2013-08-19
112.82926177978516,2013-08-20
112.42407989501953,2013-08-21
113.19759368896484,2013-08-22
113.22525024414062,2013-08-23
112.70033264160156,2013-08-26
111.29132080078125,2013-08-27
111.6136474609375,2013-08-28
112.16728210449219,2013-08-29
112.02889251708984,2013-08-30
113.0531234741211,2013-09-03
113.49603271484375,2013-09-04
113.44066619873047,2013-09-05
114.02200317382812,2013-09-06
114.6494369506836,2013-09-09
116.1904067993164,2013-09-10
117.8328628540039,2013-09-11
118.663330078125,2013-09-12
118.75560760498047,2013-09-13
119.75213623046875,2013-09-16
120.95169830322266,2013-09-17
121.44075775146484,2013-09-18
121.80984497070312,2013-09-19
121.12704467773438,2013-09-20
119.49381256103516,2013-09-23
118.02666473388672,2013-09-24
118.5526123046875,2013-09-25
118.51568603515625,2013-09-26
119.30004119873047,2013-09-27
118.38652038574219,2013-09-30
121.35770416259766,2013-10-01
120.46263122558594,2013-10-02
119.5583724975586,2013-10-03
121.68067169189453,2013-10-04
119.6137466430664,2013-10-07
123.3877182006836,2013-10-08
123.16626739501953,2013-10-09
127.22630310058594,2013-10-10
127.62305450439453,2013-10-11
127.97370147705078,2013-10-14
127.2908935546875,2013-10-15
129.911376953125,2013-10-16
131.7845916748047,2013-10-17
