VRSK,Date
77.36064147949219,2017-03-09
77.25436401367188,2017-03-10
77.08040618896484,2017-03-13
76.6841812133789,2017-03-14
77.37998962402344,2017-03-15
77.65057373046875,2017-03-16
78.46237182617188,2017-03-17
78.23040771484375,2017-03-20
76.95475006103516,2017-03-21
77.3413314819336,2017-03-22
77.27367401123047,2017-03-23
77.03205871582031,2017-03-24
77.00308227539062,2017-03-27
77.37033081054688,2017-03-28
77.74720764160156,2017-03-29
78.07582092285156,2017-03-30
78.4140396118164,2017-03-31
77.1576919555664,2017-04-03
77.26402282714844,2017-04-04
76.78080749511719,2017-04-05
76.82910919189453,2017-04-06
76.62618255615234,2017-04-07
76.8001480102539,2017-04-10
76.95475006103516,2017-04-11
76.5778579711914,2017-04-12
76.45223999023438,2017-04-13
77.37998962402344,2017-04-17
77.92115783691406,2017-04-18
78.05644989013672,2017-04-19
78.6363296508789,2017-04-20
78.90691375732422,2017-04-21
79.88297271728516,2017-04-24
80.18254852294922,2017-04-25
80.38549041748047,2017-04-26
80.35652160644531,2017-04-27
80.02792358398438,2017-04-28
79.98927307128906,2017-05-01
79.41910552978516,2017-05-02
74.17152404785156,2017-05-03
75.38919067382812,2017-05-04
77.08040618896484,2017-05-05
76.63587188720703,2017-05-08
76.59719848632812,2017-05-09
76.05601501464844,2017-05-10
75.65010833740234,2017-05-11
75.47615814208984,2017-05-12
76.31692504882812,2017-05-15
76.1719970703125,2017-05-16
75.86271667480469,2017-05-17
75.88204956054688,2017-05-18
76.7421646118164,2017-05-19
77.2253646850586,2017-05-22
76.84846496582031,2017-05-23
77.70856475830078,2017-05-24
78.45269012451172,2017-05-25
77.84386444091797,2017-05-26
78.32707977294922,2017-05-30
78.17242431640625,2017-05-31
78.44303131103516,2017-06-01
79.10983276367188,2017-06-02
78.73295593261719,2017-06-05
77.9598159790039,2017-06-06
78.02747344970703,2017-06-07
77.67957305908203,2017-06-08
77.37998962402344,2017-06-09
78.76194763183594,2017-06-12
79.65104675292969,2017-06-13
80.18254852294922,2017-06-14
80.4531478881836,2017-06-15
80.34685516357422,2017-06-16
80.96534729003906,2017-06-19
81.09098815917969,2017-06-20
81.23592376708984,2017-06-21
80.24054718017578,2017-06-22
79.59304809570312,2017-06-23
80.38549041748047,2017-06-26
80.03761291503906,2017-06-27
81.1392822265625,2017-06-28
80.55946350097656,2017-06-29
81.53551483154297,2017-06-30
81.34223175048828,2017-07-03
81.45820617675781,2017-07-05
80.6754379272461,2017-07-06
80.83970642089844,2017-07-07
80.64643096923828,2017-07-10
80.6754379272461,2017-07-11
81.70948791503906,2017-07-12
81.56452178955078,2017-07-13
82.569580078125,2017-07-14
82.37628936767578,2017-07-17
82.98513793945312,2017-07-18
83.10108184814453,2017-07-19
83.3716812133789,2017-07-20
83.6036376953125,2017-07-21
84.18345642089844,2017-07-24
83.9612045288086,2017-07-25
84.13513946533203,2017-07-26
84.22212982177734,2017-07-27
84.38640594482422,2017-07-28
84.32843780517578,2017-07-31
84.24144744873047,2017-08-01
81.0233154296875,2017-08-02
79.54471588134766,2017-08-03
80.09557342529297,2017-08-04
79.7476806640625,2017-08-07
79.13883972167969,2017-08-08
78.79093170166016,2017-08-09
77.87286376953125,2017-08-10
77.91150665283203,2017-08-11
78.70396423339844,2017-08-14
78.66529083251953,2017-08-15
78.90691375732422,2017-08-16
78.18209838867188,2017-08-17
77.94049072265625,2017-08-18
78.34636688232422,2017-08-21
79.2934799194336,2017-08-22
78.48168182373047,2017-08-23
77.56360626220703,2017-08-24
76.9934310913086,2017-08-25
76.56819915771484,2017-08-28
76.84846496582031,2017-08-29
77.46696472167969,2017-08-30
78.32707977294922,2017-08-31
78.2594223022461,2017-09-01
77.91150665283203,2017-09-05
78.33673858642578,2017-09-06
79.24516296386719,2017-09-07
79.70903015136719,2017-09-08
79.27413940429688,2017-09-11
80.11492156982422,2017-09-12
78.71361541748047,2017-09-13
77.97915649414062,2017-09-14
78.3077163696289,2017-09-15
79.02286529541016,2017-09-18
78.96487426757812,2017-09-19
79.33212280273438,2017-09-20
79.19681549072266,2017-09-21
79.54471588134766,2017-09-22
79.27413940429688,2017-09-25
79.14852905273438,2017-09-26
79.225830078125,2017-09-27
79.63170623779297,2017-09-28
80.39517211914062,2017-09-29
80.71405792236328,2017-10-02
80.93634033203125,2017-10-03
81.05233764648438,2017-10-04
80.98468780517578,2017-10-05
80.69474029541016,2017-10-06
80.53046417236328,2017-10-09
80.92666625976562,2017-10-10
80.55946350097656,2017-10-11
81.00399017333984,2017-10-12
81.1779556274414,2017-10-13
81.24559020996094,2017-10-16
81.4775390625,2017-10-17
81.9510726928711,2017-10-18
82.05738067626953,2017-10-19
81.99939727783203,2017-10-20
81.92208862304688,2017-10-23
82.02837371826172,2017-10-24
81.3712158203125,2017-10-25
81.98007202148438,2017-10-26
82.08635711669922,2017-10-27
81.85441589355469,2017-10-30
82.19267272949219,2017-10-31
86.86042785644531,2017-11-01
87.96209716796875,2017-11-02
87.97176361083984,2017-11-03
88.03941345214844,2017-11-06
89.18943786621094,2017-11-07
89.46005249023438,2017-11-08
87.76883697509766,2017-11-09
87.1793212890625,2017-11-10
87.09234619140625,2017-11-13
88.04908752441406,2017-11-14
87.77848815917969,2017-11-15
87.76883697509766,2017-11-16
88.77389526367188,2017-11-17
89.42135620117188,2017-11-20
90.43609619140625,2017-11-21
90.66804504394531,2017-11-22
90.72601318359375,2017-11-24
91.05460357666016,2017-11-27
92.03067779541016,2017-11-28
91.78907775878906,2017-11-29
93.18067169189453,2017-11-30
92.42689514160156,2017-12-01
92.78446960449219,2017-12-04
92.71682739257812,2017-12-05
92.64917755126953,2017-12-06
92.23362731933594,2017-12-07
92.92942810058594,2017-12-08
91.15123748779297,2017-12-11
91.42183685302734,2017-12-12
91.23822784423828,2017-12-13
91.54749298095703,2017-12-14
91.80838775634766,2017-12-15
92.71682739257812,2017-12-18
92.7748031616211,2017-12-19
93.08403778076172,2017-12-20
92.36891174316406,2017-12-21
92.12732696533203,2017-12-22
92.43656921386719,2017-12-26
92.55252838134766,2017-12-27
93.20967102050781,2017-12-28
92.7748031616211,2017-12-29
92.6104965209961,2018-01-02
92.33992767333984,2018-01-03
92.80379486083984,2018-01-04
93.62522888183594,2018-01-05
93.74119567871094,2018-01-08
93.48027801513672,2018-01-09
93.1033706665039,2018-01-10
93.42228698730469,2018-01-11
94.22441101074219,2018-01-12
93.93449401855469,2018-01-16
94.71726989746094,2018-01-17
94.90090942382812,2018-01-18
95.5773696899414,2018-01-19
96.17654418945312,2018-01-22
95.91563415527344,2018-01-23
95.67401123046875,2018-01-24
95.27777862548828,2018-01-25
95.00718688964844,2018-01-26
94.94922637939453,2018-01-29
95.79000091552734,2018-01-30
96.6887435913086,2018-01-31
96.89168548583984,2018-02-01
95.5097427368164,2018-02-02
91.70210266113281,2018-02-05
91.81806182861328,2018-02-06
91.50881958007812,2018-02-07
89.17977905273438,2018-02-08
89.78861236572266,2018-02-09
91.13190460205078,2018-02-12
91.69244384765625,2018-02-13
93.38362121582031,2018-02-14
94.92987060546875,2018-02-15
95.47107696533203,2018-02-16
93.77986907958984,2018-02-20
95.89628601074219,2018-02-21
96.26349639892578,2018-02-22
98.12869262695312,2018-02-23
100.10980987548828,2018-02-26
99.60726165771484,2018-02-27
98.7568588256836,2018-02-28
97.6648178100586,2018-03-01
97.96439361572266,2018-03-02
99.6265869140625,2018-03-05
100.76695251464844,2018-03-06
100.63166046142578,2018-03-07
100.87325286865234,2018-03-08
102.2842025756836,2018-03-09
101.33714294433594,2018-03-12
100.96991729736328,2018-03-13
100.593017578125,2018-03-14
100.75730895996094,2018-03-15
101.25016784667969,2018-03-16
100.45770263671875,2018-03-19
101.70436096191406,2018-03-20
101.52075958251953,2018-03-21
100.4963607788086,2018-03-22
98.67953491210938,2018-03-23
100.10980987548828,2018-03-26
98.24464416503906,2018-03-27
98.3412857055664,2018-03-28
100.50603485107422,2018-03-29
98.177001953125,2018-04-02
100.02285766601562,2018-04-03
101.008544921875,2018-04-04
101.90731811523438,2018-04-05
100.63166046142578,2018-04-06
101.25016784667969,2018-04-09
102.89305114746094,2018-04-10
102.4871597290039,2018-04-11
102.76741027832031,2018-04-12
101.87832641601562,2018-04-13
103.31829071044922,2018-04-16
103.77249145507812,2018-04-17
104.36198425292969,2018-04-18
103.95608520507812,2018-04-19
103.77249145507812,2018-04-20
104.03340911865234,2018-04-23
103.38591766357422,2018-04-24
103.03802490234375,2018-04-25
103.0573501586914,2018-04-26
103.5212173461914,2018-04-27
102.87372589111328,2018-04-30
103.10565948486328,2018-05-01
96.6404037475586,2018-05-02
97.22992706298828,2018-05-03
98.92112731933594,2018-05-04
100.20645141601562,2018-05-07
100.13878631591797,2018-05-08
101.25983428955078,2018-05-09
102.34220123291016,2018-05-10
102.32286071777344,2018-05-11
101.71405029296875,2018-05-14
101.51109313964844,2018-05-15
101.1631851196289,2018-05-16
101.06655883789062,2018-05-17
102.7384262084961,2018-05-18
103.55986785888672,2018-05-21
102.10060119628906,2018-05-22
102.11028289794922,2018-05-23
102.88338470458984,2018-05-24
102.53547668457031,2018-05-25
101.91696166992188,2018-05-29
103.48255920410156,2018-05-30
102.67079162597656,2018-05-31
103.6661605834961,2018-06-01
104.39097595214844,2018-06-04
105.35737609863281,2018-06-05
105.74395751953125,2018-06-06
105.4443588256836,2018-06-07
105.39602661132812,2018-06-08
105.28007507324219,2018-06-11
105.75360870361328,2018-06-12
106.01451873779297,2018-06-13
106.27546691894531,2018-06-14
106.20780944824219,2018-06-15
105.91790771484375,2018-06-18
105.54100036621094,2018-06-19
104.99014282226562,2018-06-20
103.95608520507812,2018-06-21
104.2653579711914,2018-06-22
103.03802490234375,2018-06-25
102.69010925292969,2018-06-26
102.49681854248047,2018-06-27
102.86406707763672,2018-06-28
104.02373504638672,2018-06-29
104.4972915649414,2018-07-02
104.11072540283203,2018-07-03
105.5893325805664,2018-07-05
106.86498260498047,2018-07-06
107.82171630859375,2018-07-09
107.80241394042969,2018-07-10
108.04399108886719,2018-07-11
109.19400787353516,2018-07-12
109.24231719970703,2018-07-13
108.24693298339844,2018-07-16
108.71082305908203,2018-07-17
108.6721420288086,2018-07-18
108.47887420654297,2018-07-19
108.80743408203125,2018-07-20
108.9330825805664,2018-07-23
109.02971649169922,2018-07-24
110.63396453857422,2018-07-25
109.83184051513672,2018-07-26
107.71540069580078,2018-07-27
105.74395751953125,2018-07-30
106.90363311767578,2018-07-31
110.95286560058594,2018-08-01
110.81755828857422,2018-08-02
110.54696655273438,2018-08-03
110.73060607910156,2018-08-06
112.26718139648438,2018-08-07
112.47012329101562,2018-08-08
112.77938079833984,2018-08-09
113.02096557617188,2018-08-10
112.41213989257812,2018-08-13
113.80374908447266,2018-08-14
112.95330810546875,2018-08-15
113.12727355957031,2018-08-16
113.47517395019531,2018-08-17
113.65880584716797,2018-08-20
113.4945068359375,2018-08-21
113.59115600585938,2018-08-22
113.44618225097656,2018-08-23
113.97772216796875,2018-08-24
114.1130142211914,2018-08-27
114.24830627441406,2018-08-28
114.96346282958984,2018-08-29
114.89578247070312,2018-08-30
115.08905792236328,2018-08-31
116.41304779052734,2018-09-04
116.0264892578125,2018-09-05
116.27777099609375,2018-09-06
116.38407897949219,2018-09-07
116.82858276367188,2018-09-10
116.63533782958984,2018-09-11
117.4181137084961,2018-09-12
118.48114776611328,2018-09-13
117.54373931884766,2018-09-14
116.50003051757812,2018-09-17
118.0945816040039,2018-09-18
115.81387329101562,2018-09-19
116.73197174072266,2018-09-20
115.99746704101562,2018-09-21
116.0264892578125,2018-09-24
116.74163818359375,2018-09-25
116.62566375732422,2018-09-26
116.74163818359375,2018-09-27
116.50003051757812,2018-09-28
116.34539794921875,2018-10-01
116.4227066040039,2018-10-02
116.90591430664062,2018-10-03
114.38360595703125,2018-10-04
115.44664764404297,2018-10-05
115.16638946533203,2018-10-08
116.51934814453125,2018-10-09
111.24279022216797,2018-10-10
109.52259063720703,2018-10-11
110.92387390136719,2018-10-12
109.42595672607422,2018-10-15
112.32514953613281,2018-10-16
113.1466064453125,2018-10-17
111.75498962402344,2018-10-18
112.23816680908203,2018-10-19
112.76969146728516,2018-10-22
111.57135009765625,2018-10-23
109.58056640625,2018-10-24
111.04950714111328,2018-10-25
110.01544952392578,2018-10-26
110.64362335205078,2018-10-29
112.98233032226562,2018-10-30
115.81387329101562,2018-10-31
111.75498962402344,2018-11-01
111.66800689697266,2018-11-02
112.99197387695312,2018-11-05
114.88612365722656,2018-11-06
116.88658142089844,2018-11-07
118.59712982177734,2018-11-08
119.23494720458984,2018-11-09
118.14291381835938,2018-11-12
116.86725616455078,2018-11-13
117.0218734741211,2018-11-14
119.71815490722656,2018-11-15
119.66983032226562,2018-11-16
118.38451385498047,2018-11-19
116.22944641113281,2018-11-20
116.10380554199219,2018-11-21
116.0264892578125,2018-11-23
116.88658142089844,2018-11-26
117.60171508789062,2018-11-27
119.6408462524414,2018-11-28
119.66983032226562,2018-11-29
119.17695617675781,2018-11-30
120.50094604492188,2018-12-03
116.34539794921875,2018-12-04
114.03569030761719,2018-12-06
110.60494995117188,2018-12-07
110.53729248046875,2018-12-10
110.82723999023438,2018-12-11
112.27684020996094,2018-12-12
111.58102416992188,2018-12-13
110.00577545166016,2018-12-14
107.31918334960938,2018-12-17
107.41580963134766,2018-12-18
106.52674102783203,2018-12-19
104.82585906982422,2018-12-20
102.44851684570312,2018-12-21
99.57828521728516,2018-12-24
103.8787841796875,2018-12-26
105.5023422241211,2018-12-27
104.42962646484375,2018-12-28
105.376708984375,2018-12-31
104.99981689453125,2019-01-02
101.7913589477539,2019-01-03
106.2851333618164,2019-01-04
106.39144134521484,2019-01-07
107.3385238647461,2019-01-08
107.74441528320312,2019-01-09
108.85576629638672,2019-01-10
108.24693298339844,2019-01-11
107.44483184814453,2019-01-14
108.8364486694336,2019-01-15
109.18433380126953,2019-01-16
109.35829162597656,2019-01-17
111.8129653930664,2019-01-18
112.392822265625,2019-01-22
112.88568115234375,2019-01-23
112.24785614013672,2019-01-24
113.30121612548828,2019-01-25
112.32514953613281,2019-01-28
112.32514953613281,2019-01-29
113.55248260498047,2019-01-30
113.46552276611328,2019-01-31
114.7798080444336,2019-02-01
115.34032440185547,2019-02-04
115.9008560180664,2019-02-05
115.62059783935547,2019-02-06
116.21009063720703,2019-02-07
117.88199615478516,2019-02-08
117.98828125,2019-02-11
119.544189453125,2019-02-12
119.75679016113281,2019-02-13
119.67947387695312,2019-02-14
121.16773986816406,2019-02-15
120.24966430664062,2019-02-19
118.70343017578125,2019-02-20
120.34630584716797,2019-02-21
120.82952880859375,2019-02-22
121.02278900146484,2019-02-25
121.13874816894531,2019-02-26
121.5446548461914,2019-02-27
122.1824951171875,2019-02-28
122.45306396484375,2019-03-01
121.6799545288086,2019-03-04
122.22114562988281,2019-03-05
122.39510345458984,2019-03-06
122.32743835449219,2019-03-07
121.77659606933594,2019-03-08
123.03292083740234,2019-03-11
123.95099639892578,2019-03-12
124.4342041015625,2019-03-13
124.0662612915039,2019-03-14
124.35672760009766,2019-03-15
124.6084976196289,2019-03-18
124.78278350830078,2019-03-19
124.22116088867188,2019-03-20
125.64454650878906,2019-03-21
124.80216217041016,2019-03-22
125.67361450195312,2019-03-25
127.5327377319336,2019-03-26
127.62954711914062,2019-03-27
128.5978240966797,2019-03-28
128.7818145751953,2019-03-29
129.98248291015625,2019-04-01
130.6312255859375,2019-04-02
131.98680114746094,2019-04-03
131.4058837890625,2019-04-04
131.2218475341797,2019-04-05
131.08636474609375,2019-04-08
130.86358642578125,2019-04-09
130.4859619140625,2019-04-10
131.48329162597656,2019-04-11
132.63555908203125,2019-04-12
133.47796630859375,2019-04-15
132.20950317382812,2019-04-16
132.5968017578125,2019-04-17
133.61355590820312,2019-04-18
133.2746124267578,2019-04-22
135.0465850830078,2019-04-23
135.07565307617188,2019-04-24
134.3881378173828,2019-04-25
135.43392944335938,2019-04-26
135.91810607910156,2019-04-29
136.66363525390625,2019-04-30
135.44361877441406,2019-05-01
135.89871215820312,2019-05-02
138.6680145263672,2019-05-03
138.84226989746094,2019-05-06
136.0439453125,2019-05-07
136.10202026367188,2019-05-08
136.0439453125,2019-05-09
136.21824645996094,2019-05-10
134.08802795410156,2019-05-13
134.90139770507812,2019-05-14
136.31507873535156,2019-05-15
137.6222381591797,2019-05-16
137.4673309326172,2019-05-17
136.8185577392578,2019-05-20
138.64865112304688,2019-05-21
139.29739379882812,2019-05-22
137.6512908935547,2019-05-23
137.69970703125,2019-05-24
137.51571655273438,2019-05-28
135.240234375,2019-05-29
136.06333923339844,2019-05-30
135.5597686767578,2019-05-31
135.78250122070312,2019-06-03
137.3414306640625,2019-06-04
139.7718048095703,2019-06-05
140.1494598388672,2019-06-06
141.8245849609375,2019-06-07
142.21188354492188,2019-06-10
140.9337921142578,2019-06-11
141.34042358398438,2019-06-12
140.9718475341797,2019-06-13
141.4471435546875,2019-06-14
140.67120361328125,2019-06-17
140.16677856445312,2019-06-18
141.0203857421875,2019-06-19
141.62173461914062,2019-06-20
140.70999145507812,2019-06-21
141.03976440429688,2019-06-24
139.99221801757812,2019-06-25
138.36273193359375,2019-06-26
140.27349853515625,2019-06-27
142.05821228027344,2019-06-28
143.1930389404297,2019-07-01
144.12417602539062,2019-07-02
146.14163208007812,2019-07-03
144.395751953125,2019-07-05
144.395751953125,2019-07-08
145.1232452392578,2019-07-09
145.50148010253906,2019-07-10
146.6460418701172,2019-07-11
147.26683044433594,2019-07-12
147.6741943359375,2019-07-15
147.20864868164062,2019-07-16
146.9370880126953,2019-07-17
148.36282348632812,2019-07-18
146.87881469726562,2019-07-19
145.98648071289062,2019-07-22
146.2774658203125,2019-07-23
146.23866271972656,2019-07-24
145.70521545410156,2019-07-25
147.92637634277344,2019-07-26
147.98458862304688,2019-07-29
147.4705047607422,2019-07-30
147.16009521484375,2019-07-31
148.32403564453125,2019-08-01
148.62472534179688,2019-08-02
144.91957092285156,2019-08-05
147.76150512695312,2019-08-06
149.2745819091797,2019-08-07
151.4763946533203,2019-08-08
151.7576904296875,2019-08-09
150.7877655029297,2019-08-12
151.23387145996094,2019-08-13
148.48895263671875,2019-08-14
150.50645446777344,2019-08-15
152.16505432128906,2019-08-16
153.5326690673828,2019-08-19
153.45506286621094,2019-08-20
153.9109344482422,2019-08-21
153.2998504638672,2019-08-22
149.96328735351562,2019-08-23
152.63063049316406,2019-08-26
154.13406372070312,2019-08-27
154.97787475585938,2019-08-28
155.94786071777344,2019-08-29
156.6849822998047,2019-08-30
156.8789825439453,2019-09-03
157.94589233398438,2019-09-04
158.6248779296875,2019-09-05
159.63360595703125,2019-09-06
155.3852081298828,2019-09-09
150.45791625976562,2019-09-10
150.44821166992188,2019-09-11
152.94500732421875,2019-09-12
151.3225555419922,2019-09-13
152.06094360351562,2019-09-16
154.13026428222656,2019-09-17
154.7908935546875,2019-09-18
154.1788330078125,2019-09-19
153.90679931640625,2019-09-20
152.83816528320312,2019-09-23
152.98388671875,2019-09-24
153.30450439453125,2019-09-25
154.75205993652344,2019-09-26
151.15745544433594,2019-09-27
153.63479614257812,2019-09-30
151.992919921875,2019-10-01
148.96182250976562,2019-10-02
149.90419006347656,2019-10-03
153.0518798828125,2019-10-04
152.69239807128906,2019-10-07
150.48709106445312,2019-10-08
152.6146697998047,2019-10-09
153.36277770996094,2019-10-10
152.63412475585938,2019-10-11
150.95343017578125,2019-10-14
151.6334991455078,2019-10-15
151.15745544433594,2019-10-16
150.79798889160156,2019-10-17
150.02076721191406,2019-10-18
149.0978240966797,2019-10-21
146.71762084960938,2019-10-22
144.39572143554688,2019-10-23
145.4838104248047,2019-10-24
144.67747497558594,2019-10-25
144.31800842285156,2019-10-28
145.84326171875,2019-10-29
143.7059326171875,2019-10-30
140.5776824951172,2019-10-31
141.2188720703125,2019-11-01
136.3030242919922,2019-11-04
134.82632446289062,2019-11-05
136.76934814453125,2019-11-06
135.81727600097656,2019-11-07
132.85418701171875,2019-11-08
133.4662322998047,2019-11-11
134.156005859375,2019-11-12
135.79783630371094,2019-11-13
137.01223754882812,2019-11-14
137.15797424316406,2019-11-15
138.05172729492188,2019-11-18
139.8782196044922,2019-11-19
140.22796630859375,2019-11-20
140.33480834960938,2019-11-21
141.82118225097656,2019-11-22
141.26748657226562,2019-11-25
143.5699462890625,2019-11-26
144.2791290283203,2019-11-27
143.2785186767578,2019-11-29
141.947509765625,2019-12-02
140.8399658203125,2019-12-03
141.26748657226562,2019-12-04
141.860107421875,2019-12-05
142.63729858398438,2019-12-06
143.268798828125,2019-12-09
143.08416748046875,2019-12-10
142.6275634765625,2019-12-11
143.45477294921875,2019-12-12
145.18699645996094,2019-12-13
145.673583984375,2019-12-16
146.76351928710938,2019-12-17
144.8463592529297,2019-12-18
144.21388244628906,2019-12-19
145.6638641357422,2019-12-20
145.53732299804688,2019-12-23
145.1675567626953,2019-12-24
144.83663940429688,2019-12-26
144.59336853027344,2019-12-27
143.5910186767578,2019-12-30
145.33294677734375,2019-12-31
147.0652313232422,2020-01-02
148.4957733154297,2020-01-03
148.8363494873047,2020-01-06
150.08204650878906,2020-01-07
151.4639129638672,2020-01-08
152.92372131347656,2020-01-09
153.098876953125,2020-01-10
153.78009033203125,2020-01-13
152.670654296875,2020-01-14
154.3931884765625,2020-01-15
156.25192260742188,2020-01-16
156.2421875,2020-01-17
156.97207641601562,2020-01-21
159.2006378173828,2020-01-22
160.6701202392578,2020-01-23
160.86474609375,2020-01-24
159.5509490966797,2020-01-27
160.38787841796875,2020-01-28
159.7747802734375,2020-01-29
160.29061889648438,2020-01-30
158.1106719970703,2020-01-31
160.7869110107422,2020-02-03
163.6188507080078,2020-02-04
164.0372772216797,2020-02-05
164.41680908203125,2020-02-06
164.58226013183594,2020-02-07
165.38023376464844,2020-02-10
163.38525390625,2020-02-11
164.73794555664062,2020-02-12
166.09066772460938,2020-02-13
166.7816162109375,2020-02-14
166.95672607421875,2020-02-18
165.1856231689453,2020-02-19
164.84500122070312,2020-02-20
164.16378784179688,2020-02-21
163.08355712890625,2020-02-24
158.4513397216797,2020-02-25
159.1422576904297,2020-02-26
151.60992431640625,2020-02-27
150.9481658935547,2020-02-28
158.75296020507812,2020-03-02
156.09622192382812,2020-03-03
164.640625,2020-03-04
160.54360961914062,2020-03-05
158.98651123046875,2020-03-06
143.9510955810547,2020-03-09
152.53443908691406,2020-03-10
147.6101837158203,2020-03-11
135.98939514160156,2020-03-12
141.9557647705078,2020-03-13
126.79598999023438,2020-03-16
141.078369140625,2020-03-17
131.71926879882812,2020-03-18
133.0548858642578,2020-03-19
121.13182067871094,2020-03-20
118.13884735107422,2020-03-23
133.8348388671875,2020-03-24
130.9296112060547,2020-03-25
138.53384399414062,2020-03-26
134.3125,2020-03-27
143.18414306640625,2020-03-30
135.88211059570312,2020-03-31
137.2469940185547,2020-04-01
139.40150451660156,2020-04-02
138.09512329101562,2020-04-03
144.0323028564453,2020-04-06
143.47662353515625,2020-04-07
144.9682159423828,2020-04-08
144.5392303466797,2020-04-09
140.54214477539062,2020-04-13
146.528076171875,2020-04-14
143.43763732910156,2020-04-15
145.36793518066406,2020-04-16
149.9304656982422,2020-04-17
145.57264709472656,2020-04-20
141.56582641601562,2020-04-21
147.4054718017578,2020-04-22
143.9932861328125,2020-04-23
144.81224060058594,2020-04-24
147.99041748046875,2020-04-27
147.98065185546875,2020-04-28
149.22853088378906,2020-04-29
148.9945526123047,2020-04-30
149.59898376464844,2020-05-01
150.58367919921875,2020-05-04
153.53762817382812,2020-05-05
151.28558349609375,2020-05-06
154.2980499267578,2020-05-07
155.5654754638672,2020-05-08
156.6768035888672,2020-05-11
152.6699676513672,2020-05-12
150.55442810058594,2020-05-13
150.03770446777344,2020-05-14
150.68112182617188,2020-05-15
154.34677124023438,2020-05-18
154.0933074951172,2020-05-19
155.5361785888672,2020-05-20
152.90391540527344,2020-05-21
153.3328857421875,2020-05-22
156.43307495117188,2020-05-26
159.35780334472656,2020-05-27
164.1153106689453,2020-05-28
168.34642028808594,2020-05-29
165.12924194335938,2020-06-01
166.6695556640625,2020-06-02
166.47457885742188,2020-06-03
160.33265686035156,2020-06-04
161.96078491210938,2020-06-05
165.41197204589844,2020-06-08
165.0804443359375,2020-06-09
166.94256591796875,2020-06-10
158.6071319580078,2020-06-11
158.8512420654297,2020-06-12
161.5171356201172,2020-06-15
162.5132293701172,2020-06-16
163.12843322753906,2020-06-17
162.93312072753906,2020-06-18
160.33558654785156,2020-06-19
163.34326171875,2020-06-22
162.89404296875,2020-06-23
159.84730529785156,2020-06-24
162.30816650390625,2020-06-25
159.06607055664062,2020-06-26
160.48207092285156,2020-06-29
166.20448303222656,2020-06-30
168.37237548828125,2020-07-01
169.04620361328125,2020-07-02
169.48558044433594,2020-07-06
168.87037658691406,2020-07-07
168.7727508544922,2020-07-08
169.134033203125,2020-07-09
170.08128356933594,2020-07-10
168.79226684570312,2020-07-13
170.49139404296875,2020-07-14
171.2823944091797,2020-07-15
171.3019256591797,2020-07-16
174.21194458007812,2020-07-17
177.3368682861328,2020-07-20
176.43846130371094,2020-07-21
177.0927276611328,2020-07-22
176.38963317871094,2020-07-23
175.55955505371094,2020-07-24
178.90907287597656,2020-07-27
178.1473846435547,2020-07-28
183.24481201171875,2020-07-29
182.77610778808594,2020-07-30
184.2799530029297,2020-07-31
182.57102966308594,2020-08-03
183.31321716308594,2020-08-04
182.27806091308594,2020-08-05
185.11000061035156,2020-08-06
186.67242431640625,2020-08-07
185.1978759765625,2020-08-10
183.4792022705078,2020-08-11
185.95957946777344,2020-08-12
186.23301696777344,2020-08-13
184.7095947265625,2020-08-14
184.63150024414062,2020-08-17
184.69009399414062,2020-08-18
182.84449768066406,2020-08-19
181.4968719482422,2020-08-20
181.29176330566406,2020-08-21
180.76443481445312,2020-08-24
181.6042938232422,2020-08-25
182.03392028808594,2020-08-26
182.229248046875,2020-08-27
182.95188903808594,2020-08-28
182.28782653808594,2020-08-31
183.2838897705078,2020-09-01
188.26417541503906,2020-09-02
182.8834991455078,2020-09-03
178.47938537597656,2020-09-04
173.90928649902344,2020-09-08
178.6649169921875,2020-09-09
177.23919677734375,2020-09-10
177.3759002685547,2020-09-11
181.00421142578125,2020-09-14
183.70343017578125,2020-09-15
182.6765594482422,2020-09-16
180.72061157226562,2020-09-17
177.581298828125,2020-09-18
174.74514770507812,2020-09-21
176.41751098632812,2020-09-22
173.18040466308594,2020-09-23
173.32705688476562,2020-09-24
177.34657287597656,2020-09-25
180.45652770996094,2020-09-28
180.3196563720703,2020-09-29
181.22914123535156,2020-09-30
181.5518798828125,2020-10-01
178.08985900878906,2020-10-02
177.78668212890625,2020-10-05
175.83071899414062,2020-10-06
178.99935913085938,2020-10-07
180.8281707763672,2020-10-08
183.05795288085938,2020-10-09
188.5053253173828,2020-10-12
189.385498046875,2020-10-13
187.53712463378906,2020-10-14
187.7913818359375,2020-10-15
188.23147583007812,2020-10-16
184.34889221191406,2020-10-19
186.16793823242188,2020-10-20
185.01390075683594,2020-10-21
184.72056579589844,2020-10-22
185.08236694335938,2020-10-23
181.4051971435547,2020-10-26
181.07266235351562,2020-10-27
175.5372772216797,2020-10-28
175.27325439453125,2020-10-29
174.05079650878906,2020-10-30
178.1387176513672,2020-11-02
183.81100463867188,2020-11-03
192.0651397705078,2020-11-04
190.12876892089844,2020-11-05
193.0040283203125,2020-11-06
191.98692321777344,2020-11-09
190.80357360839844,2020-11-10
195.4293975830078,2020-11-11
194.79371643066406,2020-11-12
199.21417236328125,2020-11-13
200.7300567626953,2020-11-16
200.75938415527344,2020-11-17
199.40977478027344,2020-11-18
201.18971252441406,2020-11-19
199.86941528320312,2020-11-20
