FLT,Date
212.55999755859375,2018-07-02
214.1999969482422,2018-07-03
214.1699981689453,2018-07-05
216.7899932861328,2018-07-06
218.5399932861328,2018-07-09
219.42999267578125,2018-07-10
219.22999572753906,2018-07-11
220.5,2018-07-12
220.22999572753906,2018-07-13
216.17999267578125,2018-07-16
216.22000122070312,2018-07-17
217.88999938964844,2018-07-18
218.0,2018-07-19
219.08999633789062,2018-07-20
219.2899932861328,2018-07-23
221.50999450683594,2018-07-24
225.5500030517578,2018-07-25
223.91000366210938,2018-07-26
220.82000732421875,2018-07-27
216.75,2018-07-30
217.0,2018-07-31
218.22999572753906,2018-08-01
221.57000732421875,2018-08-02
216.05999755859375,2018-08-03
216.85000610351562,2018-08-06
217.55999755859375,2018-08-07
217.72000122070312,2018-08-08
215.89999389648438,2018-08-09
217.52999877929688,2018-08-10
214.82000732421875,2018-08-13
215.1999969482422,2018-08-14
212.6199951171875,2018-08-15
214.0500030517578,2018-08-16
214.19000244140625,2018-08-17
215.14999389648438,2018-08-20
216.00999450683594,2018-08-21
217.57000732421875,2018-08-22
216.11000061035156,2018-08-23
218.08999633789062,2018-08-24
219.4199981689453,2018-08-27
216.60000610351562,2018-08-28
216.52999877929688,2018-08-29
214.30999755859375,2018-08-30
213.74000549316406,2018-08-31
215.30999755859375,2018-09-04
214.8300018310547,2018-09-05
216.17999267578125,2018-09-06
214.86000061035156,2018-09-07
217.61000061035156,2018-09-10
217.2100067138672,2018-09-11
221.00999450683594,2018-09-12
221.63999938964844,2018-09-13
221.0800018310547,2018-09-14
218.75,2018-09-17
221.00999450683594,2018-09-18
219.92999267578125,2018-09-19
222.17999267578125,2018-09-20
222.27999877929688,2018-09-21
222.0,2018-09-24
225.69000244140625,2018-09-25
225.1300048828125,2018-09-26
227.4199981689453,2018-09-27
227.83999633789062,2018-09-28
226.0399932861328,2018-10-01
224.63999938964844,2018-10-02
226.10000610351562,2018-10-03
220.97000122070312,2018-10-04
218.4499969482422,2018-10-05
216.80999755859375,2018-10-08
215.16000366210938,2018-10-09
205.27999877929688,2018-10-10
200.60000610351562,2018-10-11
208.25999450683594,2018-10-12
208.55999755859375,2018-10-15
213.88999938964844,2018-10-16
212.88999938964844,2018-10-17
206.72999572753906,2018-10-18
204.08999633789062,2018-10-19
203.5500030517578,2018-10-22
201.33999633789062,2018-10-23
192.1699981689453,2018-10-24
195.0,2018-10-25
188.39999389648438,2018-10-26
183.22999572753906,2018-10-29
185.25,2018-10-30
200.02999877929688,2018-10-31
199.83999633789062,2018-11-01
197.33999633789062,2018-11-02
197.47999572753906,2018-11-05
197.60000610351562,2018-11-06
204.24000549316406,2018-11-07
204.5800018310547,2018-11-08
199.82000732421875,2018-11-09
193.69000244140625,2018-11-12
194.5399932861328,2018-11-13
190.9600067138672,2018-11-14
198.2100067138672,2018-11-15
198.19000244140625,2018-11-16
191.13999938964844,2018-11-19
188.30999755859375,2018-11-20
188.11000061035156,2018-11-21
184.11000061035156,2018-11-23
189.0,2018-11-26
187.77999877929688,2018-11-27
192.94000244140625,2018-11-28
191.67999267578125,2018-11-29
193.39999389648438,2018-11-30
196.16000366210938,2018-12-03
189.8800048828125,2018-12-04
188.9600067138672,2018-12-06
186.92999267578125,2018-12-07
185.8699951171875,2018-12-10
182.5399932861328,2018-12-11
181.41000366210938,2018-12-12
179.6699981689453,2018-12-13
176.91000366210938,2018-12-14
178.27000427246094,2018-12-17
179.0800018310547,2018-12-18
179.9600067138672,2018-12-19
178.1300048828125,2018-12-20
176.39999389648438,2018-12-21
175.5,2018-12-24
182.8000030517578,2018-12-26
185.10000610351562,2018-12-27
183.49000549316406,2018-12-28
185.72000122070312,2018-12-31
185.5500030517578,2019-01-02
181.60000610351562,2019-01-03
184.94000244140625,2019-01-04
186.02999877929688,2019-01-07
187.4499969482422,2019-01-08
189.57000732421875,2019-01-09
190.05999755859375,2019-01-10
189.0,2019-01-11
188.74000549316406,2019-01-14
191.0500030517578,2019-01-15
191.30999755859375,2019-01-16
192.61000061035156,2019-01-17
198.32000732421875,2019-01-18
195.94000244140625,2019-01-22
197.0,2019-01-23
196.5800018310547,2019-01-24
199.77000427246094,2019-01-25
198.5,2019-01-28
197.57000732421875,2019-01-29
202.61000061035156,2019-01-30
201.80999755859375,2019-01-31
202.99000549316406,2019-02-01
202.02000427246094,2019-02-04
204.8300018310547,2019-02-05
205.17999267578125,2019-02-06
218.07000732421875,2019-02-07
217.24000549316406,2019-02-08
217.25999450683594,2019-02-11
218.8800048828125,2019-02-12
219.38999938964844,2019-02-13
220.5,2019-02-14
224.0500030517578,2019-02-15
226.07000732421875,2019-02-19
227.5,2019-02-20
225.75,2019-02-21
228.42999267578125,2019-02-22
230.25999450683594,2019-02-25
231.75,2019-02-26
231.6999969482422,2019-02-27
233.27999877929688,2019-02-28
233.3300018310547,2019-03-01
232.05999755859375,2019-03-04
231.33999633789062,2019-03-05
230.83999633789062,2019-03-06
227.5,2019-03-07
227.82000732421875,2019-03-08
230.8300018310547,2019-03-11
231.8000030517578,2019-03-12
234.97000122070312,2019-03-13
236.60000610351562,2019-03-14
239.27000427246094,2019-03-15
240.75,2019-03-18
240.8800048828125,2019-03-19
238.22999572753906,2019-03-20
241.5399932861328,2019-03-21
237.4600067138672,2019-03-22
237.6999969482422,2019-03-25
241.13999938964844,2019-03-26
242.16000366210938,2019-03-27
243.5800018310547,2019-03-28
246.58999633789062,2019-03-29
249.05999755859375,2019-04-01
250.10000610351562,2019-04-02
249.97000122070312,2019-04-03
248.32000732421875,2019-04-04
250.30999755859375,2019-04-05
250.8800048828125,2019-04-08
250.27999877929688,2019-04-09
250.14999389648438,2019-04-10
249.9199981689453,2019-04-11
251.3800048828125,2019-04-12
251.57000732421875,2019-04-15
252.08999633789062,2019-04-16
251.1699981689453,2019-04-17
251.4199981689453,2019-04-18
252.5,2019-04-22
256.6700134277344,2019-04-23
256.3399963378906,2019-04-24
257.2200012207031,2019-04-25
257.8699951171875,2019-04-26
260.2200012207031,2019-04-29
260.95001220703125,2019-04-30
257.57000732421875,2019-05-01
256.8399963378906,2019-05-02
257.75,2019-05-03
256.6300048828125,2019-05-06
248.66000366210938,2019-05-07
266.19000244140625,2019-05-08
266.19000244140625,2019-05-09
263.6300048828125,2019-05-10
257.0899963378906,2019-05-13
264.6300048828125,2019-05-14
264.17999267578125,2019-05-15
271.1300048828125,2019-05-16
269.260009765625,2019-05-17
272.0799865722656,2019-05-20
273.54998779296875,2019-05-21
274.989990234375,2019-05-22
266.6700134277344,2019-05-23
266.79998779296875,2019-05-24
267.7200012207031,2019-05-28
260.0,2019-05-29
260.69000244140625,2019-05-30
258.2099914550781,2019-05-31
250.27000427246094,2019-06-03
253.64999389648438,2019-06-04
251.64999389648438,2019-06-05
251.3300018310547,2019-06-06
258.989990234375,2019-06-07
266.2200012207031,2019-06-10
266.7200012207031,2019-06-11
267.4599914550781,2019-06-12
272.8800048828125,2019-06-13
272.6600036621094,2019-06-14
268.4800109863281,2019-06-17
273.30999755859375,2019-06-18
277.6300048828125,2019-06-19
277.7699890136719,2019-06-20
279.1099853515625,2019-06-21
279.19000244140625,2019-06-24
277.3299865722656,2019-06-25
277.1199951171875,2019-06-26
279.2099914550781,2019-06-27
280.8500061035156,2019-06-28
283.1700134277344,2019-07-01
286.0199890136719,2019-07-02
289.6000061035156,2019-07-03
291.7699890136719,2019-07-05
290.8299865722656,2019-07-08
294.4599914550781,2019-07-09
292.2900085449219,2019-07-10
293.3900146484375,2019-07-11
292.1600036621094,2019-07-12
292.5299987792969,2019-07-15
291.0,2019-07-16
289.7300109863281,2019-07-17
290.5,2019-07-18
288.8299865722656,2019-07-19
288.3699951171875,2019-07-22
289.9800109863281,2019-07-23
288.3399963378906,2019-07-24
285.4800109863281,2019-07-25
287.2300109863281,2019-07-26
286.7099914550781,2019-07-29
283.7099914550781,2019-07-30
284.1700134277344,2019-07-31
281.6000061035156,2019-08-01
278.1499938964844,2019-08-02
266.739990234375,2019-08-05
269.239990234375,2019-08-06
291.3299865722656,2019-08-07
296.3699951171875,2019-08-08
295.7200012207031,2019-08-09
289.0199890136719,2019-08-12
295.8699951171875,2019-08-13
285.7699890136719,2019-08-14
286.7300109863281,2019-08-15
291.2699890136719,2019-08-16
297.5899963378906,2019-08-19
295.70001220703125,2019-08-20
300.9800109863281,2019-08-21
300.45001220703125,2019-08-22
292.9700012207031,2019-08-23
292.489990234375,2019-08-26
292.57000732421875,2019-08-27
295.54998779296875,2019-08-28
299.30999755859375,2019-08-29
298.3999938964844,2019-08-30
292.9200134277344,2019-09-03
298.1099853515625,2019-09-04
302.5299987792969,2019-09-05
302.6400146484375,2019-09-06
290.54998779296875,2019-09-09
286.260009765625,2019-09-10
285.79998779296875,2019-09-11
288.95001220703125,2019-09-12
292.1199951171875,2019-09-13
297.8599853515625,2019-09-16
297.260009765625,2019-09-17
295.1400146484375,2019-09-18
291.8999938964844,2019-09-19
289.1000061035156,2019-09-20
287.7200012207031,2019-09-23
285.9100036621094,2019-09-24
291.57000732421875,2019-09-25
292.70001220703125,2019-09-26
288.0,2019-09-27
286.7799987792969,2019-09-30
283.0199890136719,2019-10-01
279.3800048828125,2019-10-02
281.29998779296875,2019-10-03
289.7200012207031,2019-10-04
284.5899963378906,2019-10-07
279.8500061035156,2019-10-08
282.6400146484375,2019-10-09
288.44000244140625,2019-10-10
291.2900085449219,2019-10-11
290.6499938964844,2019-10-14
295.9200134277344,2019-10-15
294.8299865722656,2019-10-16
293.8800048828125,2019-10-17
291.8299865722656,2019-10-18
292.20001220703125,2019-10-21
286.2799987792969,2019-10-22
291.42999267578125,2019-10-23
296.239990234375,2019-10-24
298.8800048828125,2019-10-25
302.04998779296875,2019-10-28
298.5899963378906,2019-10-29
300.0299987792969,2019-10-30
294.2200012207031,2019-10-31
294.3399963378906,2019-11-01
293.0400085449219,2019-11-04
291.7300109863281,2019-11-05
294.07000732421875,2019-11-06
296.5799865722656,2019-11-07
293.45001220703125,2019-11-08
291.0,2019-11-11
290.7300109863281,2019-11-12
291.010009765625,2019-11-13
293.4100036621094,2019-11-14
297.3399963378906,2019-11-15
298.489990234375,2019-11-18
301.9200134277344,2019-11-19
301.0,2019-11-20
295.2699890136719,2019-11-21
295.17999267578125,2019-11-22
299.5199890136719,2019-11-25
307.4200134277344,2019-11-26
306.8800048828125,2019-11-27
306.9200134277344,2019-11-29
308.4200134277344,2019-12-02
305.8800048828125,2019-12-03
306.2099914550781,2019-12-04
303.17999267578125,2019-12-05
307.7799987792969,2019-12-06
302.6199951171875,2019-12-09
302.5400085449219,2019-12-10
303.05999755859375,2019-12-11
301.5199890136719,2019-12-12
304.7200012207031,2019-12-13
307.6099853515625,2019-12-16
303.6199951171875,2019-12-17
296.7900085449219,2019-12-18
288.8699951171875,2019-12-19
290.29998779296875,2019-12-20
284.55999755859375,2019-12-23
285.4700012207031,2019-12-24
283.0,2019-12-26
285.82000732421875,2019-12-27
286.260009765625,2019-12-30
287.7200012207031,2019-12-31
287.739990234375,2020-01-02
290.80999755859375,2020-01-03
289.19000244140625,2020-01-06
291.75,2020-01-07
297.0199890136719,2020-01-08
298.510009765625,2020-01-09
292.3999938964844,2020-01-10
299.3999938964844,2020-01-13
296.17999267578125,2020-01-14
303.0799865722656,2020-01-15
308.9700012207031,2020-01-16
310.0400085449219,2020-01-17
310.9800109863281,2020-01-21
318.29998779296875,2020-01-22
316.70001220703125,2020-01-23
320.6300048828125,2020-01-24
313.25,2020-01-27
317.45001220703125,2020-01-28
319.54998779296875,2020-01-29
321.17999267578125,2020-01-30
315.2300109863281,2020-01-31
319.0799865722656,2020-02-03
323.92999267578125,2020-02-04
326.8699951171875,2020-02-05
328.8500061035156,2020-02-06
306.760009765625,2020-02-07
313.67999267578125,2020-02-10
315.75,2020-02-11
316.3800048828125,2020-02-12
317.5799865722656,2020-02-13
318.42999267578125,2020-02-14
320.57000732421875,2020-02-18
321.1099853515625,2020-02-19
317.3900146484375,2020-02-20
308.9200134277344,2020-02-21
298.4200134277344,2020-02-24
288.3800048828125,2020-02-25
284.20001220703125,2020-02-26
265.6700134277344,2020-02-27
265.7900085449219,2020-02-28
282.0400085449219,2020-03-02
266.4100036621094,2020-03-03
268.25,2020-03-04
252.72000122070312,2020-03-05
249.16000366210938,2020-03-06
222.58999633789062,2020-03-09
237.6699981689453,2020-03-10
222.47000122070312,2020-03-11
214.42999267578125,2020-03-12
235.4600067138672,2020-03-13
210.91000366210938,2020-03-16
224.33999633789062,2020-03-17
200.50999450683594,2020-03-18
193.3000030517578,2020-03-19
187.02999877929688,2020-03-20
171.72000122070312,2020-03-23
190.42999267578125,2020-03-24
212.3300018310547,2020-03-25
212.36000061035156,2020-03-26
196.17999267578125,2020-03-27
194.02000427246094,2020-03-30
186.5399932861328,2020-03-31
173.22000122070312,2020-04-01
181.52000427246094,2020-04-02
184.77999877929688,2020-04-03
206.08999633789062,2020-04-06
210.36000061035156,2020-04-07
220.30999755859375,2020-04-08
224.99000549316406,2020-04-09
218.22999572753906,2020-04-13
221.83999633789062,2020-04-14
211.47000122070312,2020-04-15
209.24000549316406,2020-04-16
223.58999633789062,2020-04-17
214.1300048828125,2020-04-20
204.3000030517578,2020-04-21
213.69000244140625,2020-04-22
218.61000061035156,2020-04-23
222.6199951171875,2020-04-24
232.25999450683594,2020-04-27
235.58999633789062,2020-04-28
247.9499969482422,2020-04-29
241.25,2020-04-30
232.8300018310547,2020-05-01
231.75,2020-05-04
236.07000732421875,2020-05-05
240.57000732421875,2020-05-06
248.74000549316406,2020-05-07
240.0,2020-05-08
236.89999389648438,2020-05-11
228.4600067138672,2020-05-12
215.14999389648438,2020-05-13
221.52000427246094,2020-05-14
222.5399932861328,2020-05-15
237.77000427246094,2020-05-18
233.8800048828125,2020-05-19
240.58999633789062,2020-05-20
239.83999633789062,2020-05-21
239.25,2020-05-22
247.91000366210938,2020-05-26
249.9600067138672,2020-05-27
247.4499969482422,2020-05-28
243.7899932861328,2020-05-29
246.42999267578125,2020-06-01
249.88999938964844,2020-06-02
256.7200012207031,2020-06-03
257.30999755859375,2020-06-04
282.42999267578125,2020-06-05
277.1199951171875,2020-06-08
276.6099853515625,2020-06-09
273.2699890136719,2020-06-10
256.4200134277344,2020-06-11
258.989990234375,2020-06-12
258.7300109863281,2020-06-15
262.4100036621094,2020-06-16
258.25,2020-06-17
261.3299865722656,2020-06-18
264.32000732421875,2020-06-19
264.3500061035156,2020-06-22
263.9200134277344,2020-06-23
246.38999938964844,2020-06-24
246.88999938964844,2020-06-25
238.52000427246094,2020-06-26
246.14999389648438,2020-06-29
251.52999877929688,2020-06-30
254.69000244140625,2020-07-01
254.83999633789062,2020-07-02
256.19000244140625,2020-07-06
252.77000427246094,2020-07-07
253.63999938964844,2020-07-08
253.3300018310547,2020-07-09
253.00999450683594,2020-07-10
248.3000030517578,2020-07-13
249.10000610351562,2020-07-14
265.7900085449219,2020-07-15
260.2900085449219,2020-07-16
259.07000732421875,2020-07-17
259.45001220703125,2020-07-20
258.1600036621094,2020-07-21
262.17999267578125,2020-07-22
259.3399963378906,2020-07-23
258.0799865722656,2020-07-24
258.4800109863281,2020-07-27
256.2200012207031,2020-07-28
264.760009765625,2020-07-29
259.489990234375,2020-07-30
258.57000732421875,2020-07-31
263.2099914550781,2020-08-03
258.5400085449219,2020-08-04
265.2900085449219,2020-08-05
263.0,2020-08-06
240.61000061035156,2020-08-07
236.39999389648438,2020-08-10
234.75999450683594,2020-08-11
230.57000732421875,2020-08-12
234.6300048828125,2020-08-13
240.27999877929688,2020-08-14
245.44000244140625,2020-08-17
243.6999969482422,2020-08-18
244.8699951171875,2020-08-19
241.2100067138672,2020-08-20
238.6699981689453,2020-08-21
240.08999633789062,2020-08-24
242.35000610351562,2020-08-25
244.8000030517578,2020-08-26
248.0,2020-08-27
255.0,2020-08-28
251.4499969482422,2020-08-31
249.99000549316406,2020-09-01
253.64999389648438,2020-09-02
246.16000366210938,2020-09-03
238.0399932861328,2020-09-04
231.91000366210938,2020-09-08
234.9600067138672,2020-09-09
233.2100067138672,2020-09-10
231.0,2020-09-11
235.0399932861328,2020-09-14
232.32000732421875,2020-09-15
234.49000549316406,2020-09-16
235.92999267578125,2020-09-17
241.86000061035156,2020-09-18
235.44000244140625,2020-09-21
236.0399932861328,2020-09-22
234.0,2020-09-23
233.60000610351562,2020-09-24
236.91000366210938,2020-09-25
241.7100067138672,2020-09-28
240.75,2020-09-29
238.10000610351562,2020-09-30
237.17999267578125,2020-10-01
234.4600067138672,2020-10-02
238.9199981689453,2020-10-05
238.94000244140625,2020-10-06
240.89999389648438,2020-10-07
245.1199951171875,2020-10-08
247.11000061035156,2020-10-09
251.1999969482422,2020-10-12
248.75999450683594,2020-10-13
250.19000244140625,2020-10-14
246.50999450683594,2020-10-15
249.58999633789062,2020-10-16
241.5500030517578,2020-10-19
242.8300018310547,2020-10-20
248.27999877929688,2020-10-21
256.8399963378906,2020-10-22
259.20001220703125,2020-10-23
241.2100067138672,2020-10-26
231.69000244140625,2020-10-27
221.6199951171875,2020-10-28
219.41000366210938,2020-10-29
220.91000366210938,2020-10-30
230.52999877929688,2020-11-02
235.13999938964844,2020-11-03
237.19000244140625,2020-11-04
240.0,2020-11-05
232.11000061035156,2020-11-06
269.1199951171875,2020-11-09
279.0299987792969,2020-11-10
266.3699951171875,2020-11-11
260.3500061035156,2020-11-12
260.29998779296875,2020-11-13
265.1099853515625,2020-11-16
267.989990234375,2020-11-17
262.6199951171875,2020-11-18
260.2799987792969,2020-11-19
253.92999267578125,2020-11-20
254.66000366210938,2020-11-23
267.05999755859375,2020-11-24
269.69000244140625,2020-11-25
267.6000061035156,2020-11-27
265.2099914550781,2020-11-30
267.260009765625,2020-12-01
263.80999755859375,2020-12-02
262.2300109863281,2020-12-03
268.04998779296875,2020-12-04
273.6199951171875,2020-12-07
268.30999755859375,2020-12-08
267.05999755859375,2020-12-09
273.3900146484375,2020-12-10
273.67999267578125,2020-12-11
271.1600036621094,2020-12-14
275.94000244140625,2020-12-15
279.7300109863281,2020-12-16
282.010009765625,2020-12-17
279.4700012207031,2020-12-18
271.8500061035156,2020-12-21
269.4599914550781,2020-12-22
269.6499938964844,2020-12-23
270.489990234375,2020-12-24
273.44000244140625,2020-12-28
271.20001220703125,2020-12-29
270.0299987792969,2020-12-30
272.8299865722656,2020-12-31
265.92999267578125,2021-01-04
267.0,2021-01-05
272.2300109863281,2021-01-06
276.05999755859375,2021-01-07
275.8399963378906,2021-01-08
270.3699951171875,2021-01-11
273.25,2021-01-12
275.7300109863281,2021-01-13
267.67999267578125,2021-01-14
265.2300109863281,2021-01-15
266.7799987792969,2021-01-19
267.6300048828125,2021-01-20
269.7799987792969,2021-01-21
267.4100036621094,2021-01-22
261.07000732421875,2021-01-25
261.0299987792969,2021-01-26
245.2899932861328,2021-01-27
252.0800018310547,2021-01-28
242.75,2021-01-29
249.77000427246094,2021-02-01
254.7100067138672,2021-02-02
254.3800048828125,2021-02-03
263.7799987792969,2021-02-04
257.3599853515625,2021-02-05
258.2300109863281,2021-02-08
257.6000061035156,2021-02-09
261.9800109863281,2021-02-10
265.55999755859375,2021-02-11
264.29998779296875,2021-02-12
270.7900085449219,2021-02-16
271.989990234375,2021-02-17
272.010009765625,2021-02-18
273.3800048828125,2021-02-19
283.6499938964844,2021-02-22
279.8500061035156,2021-02-23
290.19000244140625,2021-02-24
283.0899963378906,2021-02-25
277.30999755859375,2021-02-26
282.5,2021-03-01
283.44000244140625,2021-03-02
282.29998779296875,2021-03-03
278.2099914550781,2021-03-04
282.30999755859375,2021-03-05
283.6700134277344,2021-03-08
281.8999938964844,2021-03-09
285.3699951171875,2021-03-10
283.6700134277344,2021-03-11
283.8599853515625,2021-03-12
282.6499938964844,2021-03-15
284.0899963378906,2021-03-16
285.25,2021-03-17
284.3299865722656,2021-03-18
280.9700012207031,2021-03-19
278.3800048828125,2021-03-22
272.3299865722656,2021-03-23
273.8599853515625,2021-03-24
275.0,2021-03-25
278.4599914550781,2021-03-26
275.239990234375,2021-03-29
276.6499938964844,2021-03-30
268.6300048828125,2021-03-31
279.5,2021-04-01
280.95001220703125,2021-04-05
279.1199951171875,2021-04-06
281.2699890136719,2021-04-07
283.2900085449219,2021-04-08
286.4200134277344,2021-04-09
286.9599914550781,2021-04-12
286.260009765625,2021-04-13
287.5299987792969,2021-04-14
291.2300109863281,2021-04-15
291.4599914550781,2021-04-16
290.8999938964844,2021-04-19
284.75,2021-04-20
287.8599853515625,2021-04-21
288.6600036621094,2021-04-22
291.3699951171875,2021-04-23
291.1400146484375,2021-04-26
289.7799987792969,2021-04-27
292.8399963378906,2021-04-28
287.739990234375,2021-04-29
287.7200012207031,2021-04-30
293.44000244140625,2021-05-03
292.92999267578125,2021-05-04
289.0400085449219,2021-05-05
286.45001220703125,2021-05-06
285.6600036621094,2021-05-07
283.19000244140625,2021-05-10
277.9100036621094,2021-05-11
268.0199890136719,2021-05-12
268.70001220703125,2021-05-13
272.92999267578125,2021-05-14
272.07000732421875,2021-05-17
268.8999938964844,2021-05-18
272.0799865722656,2021-05-19
274.4200134277344,2021-05-20
271.7300109863281,2021-05-21
273.0199890136719,2021-05-24
272.20001220703125,2021-05-25
271.3599853515625,2021-05-26
274.2900085449219,2021-05-27
274.44000244140625,2021-05-28
276.6000061035156,2021-06-01
278.45001220703125,2021-06-02
277.2900085449219,2021-06-03
277.0,2021-06-04
272.510009765625,2021-06-07
271.42999267578125,2021-06-08
271.2300109863281,2021-06-09
271.4200134277344,2021-06-10
271.8800048828125,2021-06-11
270.04998779296875,2021-06-14
272.7099914550781,2021-06-15
266.19000244140625,2021-06-16
263.0,2021-06-17
260.0,2021-06-18
263.0,2021-06-21
262.20001220703125,2021-06-22
255.1999969482422,2021-06-23
256.6300048828125,2021-06-24
262.3399963378906,2021-06-25
255.0800018310547,2021-06-28
253.5500030517578,2021-06-29
256.05999755859375,2021-06-30
256.510009765625,2021-07-01
259.5,2021-07-02
256.4599914550781,2021-07-06
256.69000244140625,2021-07-07
250.97000122070312,2021-07-08
253.02999877929688,2021-07-09
253.0,2021-07-12
251.30999755859375,2021-07-13
256.7300109863281,2021-07-14
256.80999755859375,2021-07-15
255.17999267578125,2021-07-16
245.60000610351562,2021-07-19
250.58999633789062,2021-07-20
254.8300018310547,2021-07-21
254.19000244140625,2021-07-22
257.0799865722656,2021-07-23
256.54998779296875,2021-07-26
256.94000244140625,2021-07-27
256.7900085449219,2021-07-28
259.9800109863281,2021-07-29
258.2200012207031,2021-07-30
253.97999572753906,2021-08-02
251.2899932861328,2021-08-03
247.60000610351562,2021-08-04
260.7900085449219,2021-08-05
267.04998779296875,2021-08-06
262.2699890136719,2021-08-09
263.6099853515625,2021-08-10
257.8599853515625,2021-08-11
259.0,2021-08-12
262.489990234375,2021-08-13
261.1199951171875,2021-08-16
261.3999938964844,2021-08-17
258.4599914550781,2021-08-18
255.14999389648438,2021-08-19
257.8299865722656,2021-08-20
261.2300109863281,2021-08-23
263.8599853515625,2021-08-24
262.2900085449219,2021-08-25
256.80999755859375,2021-08-26
261.8399963378906,2021-08-27
260.0899963378906,2021-08-30
263.2799987792969,2021-08-31
263.8599853515625,2021-09-01
262.55999755859375,2021-09-02
261.9200134277344,2021-09-03
260.239990234375,2021-09-07
263.5799865722656,2021-09-08
264.6000061035156,2021-09-09
260.75,2021-09-10
260.010009765625,2021-09-13
255.75,2021-09-14
259.8299865722656,2021-09-15
261.3800048828125,2021-09-16
258.239990234375,2021-09-17
255.0399932861328,2021-09-20
252.2899932861328,2021-09-21
256.8900146484375,2021-09-22
264.5199890136719,2021-09-23
267.1099853515625,2021-09-24
270.32000732421875,2021-09-27
266.760009765625,2021-09-28
265.9200134277344,2021-09-29
261.2699890136719,2021-09-30
266.70001220703125,2021-10-01
261.57000732421875,2021-10-04
260.9200134277344,2021-10-05
260.7900085449219,2021-10-06
263.7799987792969,2021-10-07
262.54998779296875,2021-10-08
254.97000122070312,2021-10-11
255.14999389648438,2021-10-12
257.44000244140625,2021-10-13
261.010009765625,2021-10-14
272.260009765625,2021-10-15
269.07000732421875,2021-10-18
275.4100036621094,2021-10-19
274.8800048828125,2021-10-20
277.3399963378906,2021-10-21
277.32000732421875,2021-10-22
280.9700012207031,2021-10-25
275.6300048828125,2021-10-26
262.7099914550781,2021-10-27
252.22999572753906,2021-10-28
247.41000366210938,2021-10-29
250.22000122070312,2021-11-01
242.25,2021-11-02
241.97000122070312,2021-11-03
241.75,2021-11-04
244.75999450683594,2021-11-05
247.38999938964844,2021-11-08
244.0800018310547,2021-11-09
243.75999450683594,2021-11-10
239.0399932861328,2021-11-11
241.52000427246094,2021-11-12
241.63999938964844,2021-11-15
237.27000427246094,2021-11-16
231.2100067138672,2021-11-17
227.2899932861328,2021-11-18
227.6699981689453,2021-11-19
223.94000244140625,2021-11-22
226.17999267578125,2021-11-23
228.27000427246094,2021-11-24
215.14999389648438,2021-11-26
212.97999572753906,2021-11-29
207.1300048828125,2021-11-30
200.8300018310547,2021-12-01
207.8699951171875,2021-12-02
208.07000732421875,2021-12-03
217.25999450683594,2021-12-06
220.14999389648438,2021-12-07
223.0500030517578,2021-12-08
221.9499969482422,2021-12-09
222.80999755859375,2021-12-10
217.22000122070312,2021-12-13
216.1699981689453,2021-12-14
215.2100067138672,2021-12-15
216.38999938964844,2021-12-16
214.25999450683594,2021-12-17
211.1999969482422,2021-12-20
219.91000366210938,2021-12-21
222.7899932861328,2021-12-22
223.69000244140625,2021-12-23
223.1300048828125,2021-12-27
224.80999755859375,2021-12-28
225.82000732421875,2021-12-29
225.64999389648438,2021-12-30
223.83999633789062,2021-12-31
231.11000061035156,2022-01-03
237.25,2022-01-04
237.3000030517578,2022-01-05
239.25999450683594,2022-01-06
243.02999877929688,2022-01-07
238.02000427246094,2022-01-10
243.5800018310547,2022-01-11
243.66000366210938,2022-01-12
246.2100067138672,2022-01-13
244.0,2022-01-14
238.22000122070312,2022-01-18
237.5800018310547,2022-01-19
233.58999633789062,2022-01-20
226.41000366210938,2022-01-21
225.4499969482422,2022-01-24
225.77000427246094,2022-01-25
223.8000030517578,2022-01-26
223.08999633789062,2022-01-27
231.30999755859375,2022-01-28
238.25999450683594,2022-01-31
240.69000244140625,2022-02-01
241.17999267578125,2022-02-02
233.99000549316406,2022-02-03
236.19000244140625,2022-02-04
235.25999450683594,2022-02-07
236.27000427246094,2022-02-08
252.0,2022-02-09
247.42999267578125,2022-02-10
246.47000122070312,2022-02-11
244.69000244140625,2022-02-14
244.3000030517578,2022-02-15
244.2899932861328,2022-02-16
235.38999938964844,2022-02-17
233.50999450683594,2022-02-18
237.3000030517578,2022-02-22
234.8800048828125,2022-02-23
235.5800018310547,2022-02-24
237.88999938964844,2022-02-25
234.1999969482422,2022-02-28
226.11000061035156,2022-03-01
235.52000427246094,2022-03-02
233.3300018310547,2022-03-03
226.3300018310547,2022-03-04
219.1300048828125,2022-03-07
228.2100067138672,2022-03-08
230.25,2022-03-09
230.85000610351562,2022-03-10
229.5399932861328,2022-03-11
226.47000122070312,2022-03-14
229.41000366210938,2022-03-15
236.52999877929688,2022-03-16
236.82000732421875,2022-03-17
239.2100067138672,2022-03-18
241.24000549316406,2022-03-21
243.55999755859375,2022-03-22
240.24000549316406,2022-03-23
243.69000244140625,2022-03-24
246.02999877929688,2022-03-25
243.02000427246094,2022-03-28
249.47000122070312,2022-03-29
250.22000122070312,2022-03-30
249.05999755859375,2022-03-31
249.60000610351562,2022-04-01
253.83999633789062,2022-04-04
256.5,2022-04-05
253.63999938964844,2022-04-06
249.66000366210938,2022-04-07
250.5,2022-04-08
250.1699981689453,2022-04-11
250.74000549316406,2022-04-12
