BATRK,Date
34.790000915527344,2023-10-25
34.439998626708984,2023-10-26
34.380001068115234,2023-10-27
35.029998779296875,2023-10-30
34.779998779296875,2023-10-31
35.27000045776367,2023-11-01
36.189998626708984,2023-11-02
35.88999938964844,2023-11-03
36.060001373291016,2023-11-06
35.119998931884766,2023-11-07
34.47999954223633,2023-11-08
34.2400016784668,2023-11-09
34.22999954223633,2023-11-10
34.279998779296875,2023-11-13
35.630001068115234,2023-11-14
35.470001220703125,2023-11-15
35.779998779296875,2023-11-16
36.22999954223633,2023-11-17
36.099998474121094,2023-11-20
35.68000030517578,2023-11-21
35.83000183105469,2023-11-22
36.15999984741211,2023-11-24
35.66999816894531,2023-11-27
35.939998626708984,2023-11-28
36.150001525878906,2023-11-29
35.95000076293945,2023-11-30
36.310001373291016,2023-12-01
35.970001220703125,2023-12-04
35.88999938964844,2023-12-05
35.540000915527344,2023-12-06
36.34000015258789,2023-12-07
37.15999984741211,2023-12-08
37.45000076293945,2023-12-11
37.4900016784668,2023-12-12
38.4900016784668,2023-12-13
38.380001068115234,2023-12-14
38.130001068115234,2023-12-15
38.61000061035156,2023-12-18
39.22999954223633,2023-12-19
38.72999954223633,2023-12-20
39.09000015258789,2023-12-21
39.29999923706055,2023-12-22
39.720001220703125,2023-12-26
39.90999984741211,2023-12-27
39.79999923706055,2023-12-28
39.58000183105469,2023-12-29
39.029998779296875,2024-01-02
38.5,2024-01-03
38.5,2024-01-04
39.060001373291016,2024-01-05
40.16999816894531,2024-01-08
39.599998474121094,2024-01-09
39.529998779296875,2024-01-10
39.33000183105469,2024-01-11
39.5,2024-01-12
39.099998474121094,2024-01-16
39.0099983215332,2024-01-17
38.790000915527344,2024-01-18
39.59000015258789,2024-01-19
40.18000030517578,2024-01-22
40.810001373291016,2024-01-23
40.689998626708984,2024-01-24
40.88999938964844,2024-01-25
40.29999923706055,2024-01-26
41.189998626708984,2024-01-29
41.25,2024-01-30
40.310001373291016,2024-01-31
40.599998474121094,2024-02-01
40.16999816894531,2024-02-02
39.86000061035156,2024-02-05
40.40999984741211,2024-02-06
40.16999816894531,2024-02-07
40.560001373291016,2024-02-08
40.560001373291016,2024-02-09
40.75,2024-02-12
39.4900016784668,2024-02-13
40.150001525878906,2024-02-14
40.97999954223633,2024-02-15
40.150001525878906,2024-02-16
39.84000015258789,2024-02-20
39.5,2024-02-21
38.91999816894531,2024-02-22
39.18000030517578,2024-02-23
39.43000030517578,2024-02-26
39.52000045776367,2024-02-27
38.75,2024-02-28
39.119998931884766,2024-02-29
38.88999938964844,2024-03-01
38.83000183105469,2024-03-04
38.5,2024-03-05
38.04999923706055,2024-03-06
38.77000045776367,2024-03-07
38.459999084472656,2024-03-08
38.58000183105469,2024-03-11
38.31999969482422,2024-03-12
38.15999984741211,2024-03-13
38.02000045776367,2024-03-14
38.209999084472656,2024-03-15
37.900001525878906,2024-03-18
38.15999984741211,2024-03-19
38.02000045776367,2024-03-20
38.130001068115234,2024-03-21
37.97999954223633,2024-03-22
37.939998626708984,2024-03-25
38.08000183105469,2024-03-26
38.68000030517578,2024-03-27
39.060001373291016,2024-03-28
38.790000915527344,2024-04-01
39.13999938964844,2024-04-02
39.65999984741211,2024-04-03
39.59000015258789,2024-04-04
39.45000076293945,2024-04-05
38.810001373291016,2024-04-08
39.70000076293945,2024-04-09
