COST,Date
114.1255874633789,2014-12-10
115.06950378417969,2014-12-11
112.19705200195312,2014-12-12
112.44932556152344,2014-12-15
111.73321533203125,2014-12-16
113.376953125,2014-12-17
115.19153594970703,2014-12-18
115.36247253417969,2014-12-19
116.53425598144531,2014-12-22
117.29911804199219,2014-12-23
116.89227294921875,2014-12-24
116.72137451171875,2014-12-26
116.64000701904297,2014-12-29
116.7620849609375,2014-12-30
115.34619140625,2014-12-31
115.23226928710938,2015-01-02
113.92215728759766,2015-01-05
115.42756652832031,2015-01-06
117.43751525878906,2015-01-07
118.446533203125,2015-01-08
116.62377166748047,2015-01-09
115.97274017333984,2015-01-12
114.8091049194336,2015-01-13
113.36070251464844,2015-01-14
113.36070251464844,2015-01-15
113.69432830810547,2015-01-16
113.41767883300781,2015-01-20
113.22235870361328,2015-01-21
114.9555892944336,2015-01-22
115.59029388427734,2015-01-23
116.29010009765625,2015-01-26
114.72772216796875,2015-01-27
113.61289978027344,2015-01-28
114.44295501708984,2015-01-29
116.35518646240234,2015-01-30
118.80451965332031,2015-02-02
125.11090850830078,2015-02-03
126.87672424316406,2015-02-04
125.33829498291016,2015-02-05
125.01040649414062,2015-02-06
124.03519439697266,2015-02-09
124.60682678222656,2015-02-10
124.2655258178711,2015-02-11
124.51834869384766,2015-02-12
123.96221160888672,2015-02-13
124.32453918457031,2015-02-17
124.07173919677734,2015-02-18
123.59983825683594,2015-02-19
124.33299255371094,2015-02-20
125.04932403564453,2015-02-23
124.8976058959961,2015-02-24
124.28243255615234,2015-02-25
123.58300018310547,2015-02-26
123.84425354003906,2015-02-27
124.67007446289062,2015-03-02
124.18971252441406,2015-03-03
124.02118682861328,2015-03-04
127.39202117919922,2015-03-05
126.01840209960938,2015-03-06
126.97911834716797,2015-03-09
124.85546875,2015-03-10
124.21503448486328,2015-03-11
125.93413543701172,2015-03-12
125.79931640625,2015-03-13
126.3976058959961,2015-03-16
126.43133544921875,2015-03-17
127.18974304199219,2015-03-18
127.5099868774414,2015-03-19
128.58868408203125,2015-03-20
128.87513732910156,2015-03-23
129.05213928222656,2015-03-24
127.32466125488281,2015-03-25
126.45659637451172,2015-03-26
126.8021469116211,2015-03-27
128.40328979492188,2015-03-30
127.67013549804688,2015-03-31
126.6082992553711,2015-04-01
127.7796401977539,2015-04-02
128.5128173828125,2015-04-06
127.90606689453125,2015-04-07
128.09146118164062,2015-04-08
125.4032211303711,2015-04-09
126.10266876220703,2015-04-10
125.58026885986328,2015-04-13
126.00153350830078,2015-04-14
125.62234497070312,2015-04-15
123.97062683105469,2015-04-16
121.8302001953125,2015-04-17
123.29646301269531,2015-04-20
124.1644515991211,2015-04-21
123.86109924316406,2015-04-22
124.13070678710938,2015-04-23
124.82172393798828,2015-04-24
123.84425354003906,2015-04-27
123.54928588867188,2015-04-28
122.07048797607422,2015-04-29
120.8790283203125,2015-04-30
122.85638427734375,2015-05-01
123.16061401367188,2015-05-04
122.10430908203125,2015-05-05
122.33245849609375,2015-05-06
122.15499114990234,2015-05-07
123.27043914794922,2015-05-08
121.90994262695312,2015-05-11
121.74097442626953,2015-05-12
121.03961944580078,2015-05-13
120.498779296875,2015-05-14
122.38316345214844,2015-05-15
122.57750701904297,2015-05-18
122.30712127685547,2015-05-19
121.2508773803711,2015-05-20
121.63108825683594,2015-05-21
121.41140747070312,2015-05-22
121.04811096191406,2015-05-26
122.88175201416016,2015-05-27
121.90147399902344,2015-05-28
120.4903564453125,2015-05-29
120.32132720947266,2015-06-01
119.4847640991211,2015-06-02
120.10161590576172,2015-06-03
118.85102081298828,2015-06-04
117.27083587646484,2015-06-05
116.65393829345703,2015-06-08
116.6455078125,2015-06-09
117.82009887695312,2015-06-10
117.7271499633789,2015-06-11
117.27083587646484,2015-06-12
115.96109008789062,2015-06-15
116.59481811523438,2015-06-16
117.35535430908203,2015-06-17
118.7242431640625,2015-06-18
118.55525970458984,2015-06-19
118.46231079101562,2015-06-22
118.00601959228516,2015-06-23
116.89906311035156,2015-06-24
116.14698791503906,2015-06-25
116.66239166259766,2015-06-26
114.65975189208984,2015-06-29
114.1274185180664,2015-06-30
115.33573150634766,2015-07-01
115.25125122070312,2015-07-02
114.8203125,2015-07-06
118.7242431640625,2015-07-07
118.21723175048828,2015-07-08
117.83702850341797,2015-07-09
120.6001968383789,2015-07-10
121.7325210571289,2015-07-13
121.62264251708984,2015-07-14
121.36917877197266,2015-07-15
121.96068572998047,2015-07-16
122.25643157958984,2015-07-17
122.56058502197266,2015-07-20
122.47608184814453,2015-07-21
123.69296264648438,2015-07-22
123.03385162353516,2015-07-23
122.5183334350586,2015-07-24
121.89305877685547,2015-07-27
122.14655303955078,2015-07-28
122.84790802001953,2015-07-29
122.78030395507812,2015-07-30
122.78030395507812,2015-07-31
122.96624755859375,2015-08-03
122.39163970947266,2015-08-04
124.12384796142578,2015-08-05
123.7436294555664,2015-08-06
122.7465591430664,2015-08-07
123.58309173583984,2015-08-10
123.27891540527344,2015-08-11
124.12619018554688,2015-08-12
123.09241485595703,2015-08-13
123.7872543334961,2015-08-14
123.7872543334961,2015-08-17
123.3974838256836,2015-08-18
123.0077133178711,2015-08-19
121.77064514160156,2015-08-20
117.77122497558594,2015-08-21
112.67024993896484,2015-08-24
112.44993591308594,2015-08-25
117.06794738769531,2015-08-26
118.80496215820312,2015-08-27
118.58464813232422,2015-08-28
118.66936492919922,2015-08-31
117.18655395507812,2015-09-01
118.98289489746094,2015-09-02
119.03375244140625,2015-09-03
117.33902740478516,2015-09-04
119.83870697021484,2015-09-08
118.35582733154297,2015-09-09
118.63546752929688,2015-09-10
119.5167236328125,2015-09-11
119.60144805908203,2015-09-14
120.68600463867188,2015-09-15
121.68589782714844,2015-09-16
121.46554565429688,2015-09-17
120.1606674194336,2015-09-18
121.34696960449219,2015-09-21
120.87244415283203,2015-09-22
123.22806549072266,2015-09-23
122.75354766845703,2015-09-24
123.32974243164062,2015-09-25
121.63507843017578,2015-09-28
121.77910614013672,2015-09-29
122.49938201904297,2015-09-30
122.49085235595703,2015-10-01
123.59239959716797,2015-10-02
125.46503448486328,2015-10-05
125.75309753417969,2015-10-06
125.3718490600586,2015-10-07
128.5069122314453,2015-10-08
130.4642791748047,2015-10-09
130.17617797851562,2015-10-12
129.03225708007812,2015-10-13
126.96477508544922,2015-10-14
128.6001739501953,2015-10-15
128.8459014892578,2015-10-16
129.82879638671875,2015-10-19
130.9641876220703,2015-10-20
131.51499938964844,2015-10-21
134.00616455078125,2015-10-22
131.96401977539062,2015-10-23
132.80288696289062,2015-10-26
133.6756591796875,2015-10-27
133.6756591796875,2015-10-28
134.1163330078125,2015-10-29
133.98077392578125,2015-10-30
134.853515625,2015-11-02
134.5569610595703,2015-11-03
133.1588134765625,2015-11-04
132.4131317138672,2015-11-05
133.49777221679688,2015-11-06
131.47265625,2015-11-09
132.874267578125,2015-11-10
132.85731506347656,2015-11-11
132.5260009765625,2015-11-12
130.54666137695312,2015-11-13
132.90830993652344,2015-11-16
134.9811553955078,2015-11-17
136.98606872558594,2015-11-18
138.3283233642578,2015-11-19
138.55767822265625,2015-11-20
138.85501098632812,2015-11-23
137.78460693359375,2015-11-24
137.9545135498047,2015-11-25
138.9654083251953,2015-11-27
137.13046264648438,2015-11-30
137.02003479003906,2015-12-01
136.85006713867188,2015-12-02
139.0419464111328,2015-12-03
141.70094299316406,2015-12-04
141.97274780273438,2015-12-07
143.45947265625,2015-12-08
135.68624877929688,2015-12-09
137.50424194335938,2015-12-10
135.94117736816406,2015-12-11
137.4872589111328,2015-12-14
137.02003479003906,2015-12-15
138.26876831054688,2015-12-16
136.50181579589844,2015-12-17
133.9702606201172,2015-12-18
135.40594482421875,2015-12-21
136.96908569335938,2015-12-22
137.37686157226562,2015-12-23
137.4107666015625,2015-12-24
136.90957641601562,2015-12-28
138.18385314941406,2015-12-29
138.22637939453125,2015-12-30
137.19839477539062,2015-12-31
135.5333251953125,2016-01-04
135.86460876464844,2016-01-05
134.6073455810547,2016-01-06
131.52357482910156,2016-01-07
129.22134399414062,2016-01-08
131.43865966796875,2016-01-11
132.57699584960938,2016-01-12
129.22987365722656,2016-01-13
130.13035583496094,2016-01-14
127.76016235351562,2016-01-15
127.82815551757812,2016-01-19
126.42642211914062,2016-01-20
127.75167083740234,2016-01-21
130.5635986328125,2016-01-22
128.0915069580078,2016-01-25
126.15459442138672,2016-01-26
125.50045776367188,2016-01-27
127.08058166503906,2016-01-28
128.38034057617188,2016-01-29
128.49082946777344,2016-02-01
126.15459442138672,2016-02-02
124.62548065185547,2016-02-03
121.72007751464844,2016-02-04
122.3232192993164,2016-02-05
124.8973159790039,2016-02-08
125.67886352539062,2016-02-09
126.11327362060547,2016-02-10
124.92073059082031,2016-02-11
126.62435913085938,2016-02-12
127.0162582397461,2016-02-16
128.5495147705078,2016-02-17
126.62435913085938,2016-02-18
126.66695404052734,2016-02-19
127.82543182373047,2016-02-22
128.08102416992188,2016-02-23
131.07090759277344,2016-02-24
131.7949981689453,2016-02-25
127.5017318725586,2016-02-26
127.7999267578125,2016-02-29
128.21728515625,2016-03-01
130.15093994140625,2016-03-02
129.13723754882812,2016-03-03
128.54095458984375,2016-03-04
126.21551513671875,2016-03-07
128.58364868164062,2016-03-08
130.3723907470703,2016-03-09
130.21910095214844,2016-03-10
130.08277893066406,2016-03-11
130.04872131347656,2016-03-14
131.33497619628906,2016-03-15
131.23277282714844,2016-03-16
131.04531860351562,2016-03-17
130.45761108398438,2016-03-18
131.1305389404297,2016-03-21
129.67393493652344,2016-03-22
130.76425170898438,2016-03-23
128.992431640625,2016-03-24
130.04872131347656,2016-03-28
132.25498962402344,2016-03-29
134.24827575683594,2016-03-30
134.231201171875,2016-03-31
134.8019256591797,2016-04-01
134.3589630126953,2016-04-04
132.87680053710938,2016-04-05
133.54124450683594,2016-04-06
129.50357055664062,2016-04-07
129.1798553466797,2016-04-08
126.96512603759766,2016-04-11
128.21728515625,2016-04-12
129.37576293945312,2016-04-13
128.9668731689453,2016-04-14
130.4746551513672,2016-04-15
130.5854034423828,2016-04-18
130.9090576171875,2016-04-19
130.10836791992188,2016-04-20
128.98391723632812,2016-04-21
127.70621490478516,2016-04-22
129.06060791015625,2016-04-25
129.98912048339844,2016-04-26
129.6644744873047,2016-04-27
129.3825225830078,2016-04-28
126.55459594726562,2016-04-29
128.94679260253906,2016-05-02
129.3568878173828,2016-05-03
129.44229125976562,2016-05-04
126.30686950683594,2016-05-05
125.11077117919922,2016-05-06
126.94759368896484,2016-05-09
127.7763671875,2016-05-10
125.69168853759766,2016-05-11
125.35001373291016,2016-05-12
123.45333099365234,2016-05-13
124.5554428100586,2016-05-16
122.68444061279297,2016-05-17
120.71086120605469,2016-05-18
121.91554260253906,2016-05-19
121.9070053100586,2016-05-20
121.3260269165039,2016-05-23
121.80445098876953,2016-05-24
123.4875717163086,2016-05-25
127.90448760986328,2016-05-26
127.36622619628906,2016-05-27
127.10143280029297,2016-05-31
130.30523681640625,2016-06-01
129.44229125976562,2016-06-02
129.6132354736328,2016-06-03
130.0659942626953,2016-06-06
130.39064025878906,2016-06-07
131.0314178466797,2016-06-08
131.6123504638672,2016-06-09
132.31295776367188,2016-06-10
132.3812713623047,2016-06-13
133.16726684570312,2016-06-14
132.3043670654297,2016-06-15
133.6371612548828,2016-06-16
133.18435668945312,2016-06-17
133.6884307861328,2016-06-20
134.3035125732422,2016-06-21
135.089599609375,2016-06-22
134.1582794189453,2016-06-23
132.9024658203125,2016-06-24
131.79180908203125,2016-06-27
132.9365997314453,2016-06-28
134.2010498046875,2016-06-29
134.16688537597656,2016-06-30
133.3722686767578,2016-07-01
132.6375732421875,2016-07-05
133.286865234375,2016-07-06
139.85682678222656,2016-07-07
141.3433837890625,2016-07-08
142.43698120117188,2016-07-11
142.0610809326172,2016-07-12
142.4882049560547,2016-07-13
142.62493896484375,2016-07-14
142.17208862304688,2016-07-15
143.1118927001953,2016-07-18
143.633056640625,2016-07-19
143.56466674804688,2016-07-20
142.7189483642578,2016-07-21
143.0776824951172,2016-07-22
143.50491333007812,2016-07-25
143.16314697265625,2016-07-26
141.94998168945312,2016-07-27
142.12083435058594,2016-07-28
142.86415100097656,2016-07-29
143.15457153320312,2016-08-01
142.24900817871094,2016-08-02
141.92431640625,2016-08-03
142.29164123535156,2016-08-04
143.2742156982422,2016-08-05
143.01791381835938,2016-08-08
143.4109344482422,2016-08-09
144.16476440429688,2016-08-10
143.8135528564453,2016-08-11
144.80722045898438,2016-08-12
144.5416717529297,2016-08-15
144.26754760742188,2016-08-16
143.88206481933594,2016-08-17
143.70216369628906,2016-08-18
143.93344116210938,2016-08-19
143.86492919921875,2016-08-22
143.36805725097656,2016-08-23
143.54800415039062,2016-08-24
141.2264404296875,2016-08-25
140.42974853515625,2016-08-26
140.4726104736328,2016-08-29
138.74220275878906,2016-08-30
138.8535614013672,2016-08-31
133.81651306152344,2016-09-01
135.33273315429688,2016-09-02
135.40126037597656,2016-09-06
133.3282012939453,2016-09-07
131.4692840576172,2016-09-08
129.0963592529297,2016-09-09
129.94444274902344,2016-09-12
129.1306610107422,2016-09-13
129.08782958984375,2016-09-14
130.78396606445312,2016-09-15
130.50987243652344,2016-09-16
130.03005981445312,2016-09-19
130.35557556152344,2016-09-20
130.80966186523438,2016-09-21
131.1951446533203,2016-09-22
130.6640167236328,2016-09-23
129.5161590576172,2016-09-26
128.88221740722656,2016-09-27
127.9913101196289,2016-09-28
126.34652709960938,2016-09-29
130.6468505859375,2016-09-30
129.36195373535156,2016-10-03
128.90794372558594,2016-10-04
128.47959899902344,2016-10-05
128.04273986816406,2016-10-06
128.48812866210938,2016-10-07
128.73658752441406,2016-10-10
129.36195373535156,2016-10-11
128.89080810546875,2016-10-12
128.6851806640625,2016-10-13
128.62521362304688,2016-10-14
127.38304901123047,2016-10-17
127.73430633544922,2016-10-18
128.02557373046875,2016-10-19
128.531005859375,2016-10-20
127.61437225341797,2016-10-21
130.3127899169922,2016-10-24
129.34481811523438,2016-10-25
129.3362274169922,2016-10-26
129.23338317871094,2016-10-27
128.29112243652344,2016-10-28
126.67202758789062,2016-10-31
125.63555145263672,2016-11-01
125.68709564208984,2016-11-02
124.12317657470703,2016-11-03
122.22418212890625,2016-11-04
123.34127044677734,2016-11-07
125.53241729736328,2016-11-08
126.13390350341797,2016-11-09
126.05661010742188,2016-11-10
128.34226989746094,2016-11-11
130.61080932617188,2016-11-14
129.88038635253906,2016-11-15
130.7310791015625,2016-11-16
129.92333984375,2016-11-17
129.20156860351562,2016-11-18
129.89759826660156,2016-11-21
131.18646240234375,2016-11-22
130.26707458496094,2016-11-23
130.50762939453125,2016-11-25
129.96630859375,2016-11-28
130.1639404296875,2016-11-29
128.98675537109375,2016-11-30
130.3873291015625,2016-12-01
130.68804931640625,2016-12-02
130.41314697265625,2016-12-05
129.7600860595703,2016-12-06
132.200439453125,2016-12-07
135.4141082763672,2016-12-08
137.2272491455078,2016-12-09
137.7686309814453,2016-12-12
137.28736877441406,2016-12-13
136.61715698242188,2016-12-14
137.57952880859375,2016-12-15
137.8373260498047,2016-12-16
140.45814514160156,2016-12-19
140.80186462402344,2016-12-20
140.0972137451172,2016-12-21
139.2637481689453,2016-12-22
139.27230834960938,2016-12-23
139.2465362548828,2016-12-27
138.3528594970703,2016-12-28
138.45602416992188,2016-12-29
137.57952880859375,2016-12-30
137.2529754638672,2017-01-03
137.27880859375,2017-01-04
139.985595703125,2017-01-05
139.91677856445312,2017-01-06
138.3185577392578,2017-01-09
138.91140747070312,2017-01-10
138.8083038330078,2017-01-11
139.09185791015625,2017-01-12
139.0832977294922,2017-01-13
140.7588653564453,2017-01-17
141.15414428710938,2017-01-18
140.66436767578125,2017-01-19
141.1283721923828,2017-01-20
140.07147216796875,2017-01-23
140.63858032226562,2017-01-24
141.04246520996094,2017-01-25
140.98231506347656,2017-01-26
139.255126953125,2017-01-27
140.2776641845703,2017-01-30
140.8792266845703,2017-01-31
139.0832977294922,2017-02-01
144.4881591796875,2017-02-02
144.63427734375,2017-02-03
143.52577209472656,2017-02-06
143.94679260253906,2017-02-07
145.10997009277344,2017-02-08
147.2984161376953,2017-02-09
148.19448852539062,2017-02-10
148.16000366210938,2017-02-13
149.59889221191406,2017-02-14
150.77926635742188,2017-02-15
151.42543029785156,2017-02-16
151.52024841308594,2017-02-17
152.45077514648438,2017-02-21
152.08029174804688,2017-02-22
151.51162719726562,2017-02-23
152.9849395751953,2017-02-24
153.03663635253906,2017-02-27
152.6575469970703,2017-02-28
153.24343872070312,2017-03-01
153.3468475341797,2017-03-02
146.69528198242188,2017-03-03
143.65386962890625,2017-03-06
143.88650512695312,2017-03-07
143.23170471191406,2017-03-08
142.8267364501953,2017-03-09
142.4821014404297,2017-03-10
141.7755889892578,2017-03-13
142.3700714111328,2017-03-14
143.49017333984375,2017-03-15
143.9381866455078,2017-03-16
144.58436584472656,2017-03-17
144.2656707763672,2017-03-20
143.6969757080078,2017-03-21
144.4723663330078,2017-03-22
143.80035400390625,2017-03-23
143.0421142578125,2017-03-24
143.1541290283203,2017-03-27
143.68836975097656,2017-03-28
144.25698852539062,2017-03-29
144.6533660888672,2017-03-30
144.48101806640625,2017-03-31
143.6280059814453,2017-04-03
144.10189819335938,2017-04-04
143.88650512695312,2017-04-05
146.48851013183594,2017-04-06
147.00547790527344,2017-04-07
147.52244567871094,2017-04-10
147.01409912109375,2017-04-11
146.6177978515625,2017-04-12
145.4718475341797,2017-04-13
146.21279907226562,2017-04-17
146.58331298828125,2017-04-18
146.5229949951172,2017-04-19
146.60052490234375,2017-04-20
147.13473510742188,2017-04-21
148.47879028320312,2017-04-24
148.78036499023438,2017-04-25
152.3301239013672,2017-04-26
152.8901824951172,2017-04-27
152.95050048828125,2017-04-28
153.24343872070312,2017-05-01
153.87240600585938,2017-05-02
154.93214416503906,2017-05-03
157.1981964111328,2017-05-04
155.25953674316406,2017-05-05
154.75758361816406,2017-05-08
154.79345703125,2017-05-09
154.04721069335938,2017-05-10
153.96630859375,2017-05-11
153.624755859375,2017-05-12
154.24501037597656,2017-05-15
153.73265075683594,2017-05-16
152.0694122314453,2017-05-17
153.4808349609375,2017-05-18
154.3079833984375,2017-05-19
154.99119567871094,2017-05-22
155.0541534423828,2017-05-23
155.5396270751953,2017-05-24
157.08592224121094,2017-05-25
159.89990234375,2017-05-26
160.85284423828125,2017-05-30
162.21029663085938,2017-05-31
162.3901824951172,2017-06-01
162.69583129882812,2017-06-02
163.69374084472656,2017-06-05
163.12733459472656,2017-06-06
163.8015899658203,2017-06-07
163.09136962890625,2017-06-08
162.1654052734375,2017-06-09
161.50013732910156,2017-06-12
162.2822723388672,2017-06-13
163.3251495361328,2017-06-14
161.87774658203125,2017-06-15
150.2354278564453,2017-06-16
147.74505615234375,2017-06-19
146.45050048828125,2017-06-20
146.67526245117188,2017-06-21
143.65457153320312,2017-06-22
141.2631378173828,2017-06-23
144.02316284179688,2017-06-26
143.17807006835938,2017-06-27
143.9962158203125,2017-06-28
142.65664672851562,2017-06-29
143.78038024902344,2017-06-30
142.78250122070312,2017-07-03
142.06333923339844,2017-07-05
141.2272186279297,2017-07-06
138.54812622070312,2017-07-07
135.7521514892578,2017-07-10
135.85104370117188,2017-07-11
136.42640686035156,2017-07-12
138.0896453857422,2017-07-13
137.55020141601562,2017-07-14
137.40635681152344,2017-07-17
136.20172119140625,2017-07-18
135.96792602539062,2017-07-19
135.7432098388672,2017-07-20
135.2487030029297,2017-07-21
135.7521514892578,2017-07-24
137.70303344726562,2017-07-25
136.7321014404297,2017-07-26
137.11866760253906,2017-07-27
137.4513397216797,2017-07-28
142.5038299560547,2017-07-31
143.59164428710938,2017-08-01
144.9940948486328,2017-08-02
141.96441650390625,2017-08-03
140.64283752441406,2017-08-04
141.101318359375,2017-08-07
141.82058715820312,2017-08-08
141.02047729492188,2017-08-09
140.8226318359375,2017-08-10
140.8316192626953,2017-08-11
141.96441650390625,2017-08-14
141.03839111328125,2017-08-15
144.08682250976562,2017-08-16
143.0135498046875,2017-08-17
141.66973876953125,2017-08-18
141.66070556640625,2017-08-21
143.13079833984375,2017-08-22
143.73509216308594,2017-08-23
136.4838409423828,2017-08-24
137.49395751953125,2017-08-25
137.5841064453125,2017-08-28
138.49502563476562,2017-08-29
139.28875732421875,2017-08-30
141.36309814453125,2017-08-31
142.71591186523438,2017-09-01
143.52764892578125,2017-09-05
143.27513122558594,2017-09-06
143.6538848876953,2017-09-07
141.877197265625,2017-09-08
141.92225646972656,2017-09-11
144.33935546875,2017-09-12
146.9999542236328,2017-09-13
146.44076538085938,2017-09-14
146.3776397705078,2017-09-15
145.1239776611328,2017-09-18
145.71018981933594,2017-09-19
146.87368774414062,2017-09-20
145.6380615234375,2017-09-21
145.46670532226562,2017-09-22
146.40469360351562,2017-09-25
147.9739990234375,2017-09-26
148.28964233398438,2017-09-27
147.82064819335938,2017-09-28
148.17242431640625,2017-09-29
149.61541748046875,2017-10-02
148.88490295410156,2017-10-03
149.00213623046875,2017-10-04
150.67967224121094,2017-10-05
141.6787567138672,2017-10-06
139.44207763671875,2017-10-09
141.48033142089844,2017-10-10
142.38223266601562,2017-10-11
141.79600524902344,2017-10-12
144.1680145263672,2017-10-13
143.23001098632812,2017-10-16
142.84222412109375,2017-10-17
142.09361267089844,2017-10-18
142.9143524169922,2017-10-19
144.99777221679688,2017-10-20
146.1431427001953,2017-10-23
146.36862182617188,2017-10-24
146.2693634033203,2017-10-25
146.52197265625,2017-10-26
146.4497833251953,2017-10-27
144.51071166992188,2017-10-30
145.2772979736328,2017-10-31
146.7293243408203,2017-11-01
148.76766967773438,2017-11-02
150.1114501953125,2017-11-03
148.85781860351562,2017-11-06
149.96717834472656,2017-11-07
152.46543884277344,2017-11-08
152.51951599121094,2017-11-09
154.54879760742188,2017-11-10
154.63900756835938,2017-11-13
154.62098693847656,2017-11-14
152.42034912109375,2017-11-15
154.66366577148438,2017-11-16
154.66366577148438,2017-11-17
155.83963012695312,2017-11-20
156.87086486816406,2017-11-21
156.02049255371094,2017-11-22
155.24258422851562,2017-11-24
156.13815307617188,2017-11-27
157.07887268066406,2017-11-28
160.58859252929688,2017-11-29
166.8301544189453,2017-11-30
167.46334838867188,2017-12-01
171.47059631347656,2017-12-04
169.89669799804688,2017-12-05
169.3539276123047,2017-12-06
168.4312286376953,2017-12-07
170.12281799316406,2017-12-08
170.83743286132812,2017-12-11
170.3308563232422,2017-12-12
170.31275939941406,2017-12-13
168.72979736328125,2017-12-14
174.33807373046875,2017-12-15
173.9581756591797,2017-12-18
170.3580322265625,2017-12-19
169.61622619628906,2017-12-20
168.9739990234375,2017-12-21
168.82020568847656,2017-12-22
168.74781799316406,2017-12-26
168.52169799804688,2017-12-27
168.8111572265625,2017-12-28
168.35888671875,2017-12-29
170.34893798828125,2018-01-02
172.39332580566406,2018-01-03
171.05450439453125,2018-01-04
169.83331298828125,2018-01-05
170.49366760253906,2018-01-08
168.5126953125,2018-01-09
167.7257080078125,2018-01-10
171.3078155517578,2018-01-11
173.53305053710938,2018-01-12
173.25265502929688,2018-01-16
173.94007873535156,2018-01-17
173.23451232910156,2018-01-18
173.94007873535156,2018-01-19
175.8306427001953,2018-01-22
174.96226501464844,2018-01-23
175.7040252685547,2018-01-24
179.05995178222656,2018-01-25
179.92835998535156,2018-01-26
179.39468383789062,2018-01-29
179.0238037109375,2018-01-30
176.27389526367188,2018-01-31
175.0074920654297,2018-02-01
172.7642059326172,2018-02-02
165.32855224609375,2018-02-05
167.3548126220703,2018-02-06
165.70848083496094,2018-02-07
161.5655517578125,2018-02-08
163.47418212890625,2018-02-09
163.78173828125,2018-02-12
166.57688903808594,2018-02-13
169.47149658203125,2018-02-14
173.6708984375,2018-02-15
173.74346923828125,2018-02-16
170.62338256835938,2018-02-20
168.47381591796875,2018-02-21
169.23562622070312,2018-02-22
172.1562042236328,2018-02-23
174.87718200683594,2018-02-26
172.4192657470703,2018-02-27
173.14483642578125,2018-02-28
171.44876098632812,2018-03-01
171.7208709716797,2018-03-02
173.6708984375,2018-03-05
173.65274047851562,2018-03-06
169.93405151367188,2018-03-07
168.41940307617188,2018-03-08
171.0405731201172,2018-03-09
171.7571563720703,2018-03-12
170.02479553222656,2018-03-13
167.4579620361328,2018-03-14
168.25608825683594,2018-03-15
168.58261108398438,2018-03-16
167.0226287841797,2018-03-19
169.92498779296875,2018-03-20
168.7640380859375,2018-03-21
165.65306091308594,2018-03-22
164.0204620361328,2018-03-23
169.80711364746094,2018-03-26
166.11566162109375,2018-03-27
166.5328369140625,2018-03-28
170.904541015625,2018-03-29
165.75283813476562,2018-04-02
165.6258544921875,2018-04-03
168.26519775390625,2018-04-04
168.92733764648438,2018-04-05
166.85031127929688,2018-04-06
167.2584686279297,2018-04-09
166.47845458984375,2018-04-10
167.4761199951172,2018-04-11
171.2582550048828,2018-04-12
171.33993530273438,2018-04-13
176.48257446289062,2018-04-16
177.77049255371094,2018-04-17
178.2330322265625,2018-04-18
176.92698669433594,2018-04-19
175.55740356445312,2018-04-20
175.36697387695312,2018-04-23
174.60508728027344,2018-04-24
175.9293670654297,2018-04-25
177.09930419921875,2018-04-26
178.29656982421875,2018-04-27
178.82260131835938,2018-04-30
178.26934814453125,2018-05-01
175.95652770996094,2018-05-02
175.05856323242188,2018-05-03
177.03582763671875,2018-05-04
175.10389709472656,2018-05-07
176.39181518554688,2018-05-08
177.8067626953125,2018-05-09
177.78854370117188,2018-05-10
178.07052612304688,2018-05-11
178.17971801757812,2018-05-14
177.8158416748047,2018-05-15
180.7539825439453,2018-05-16
181.5635528564453,2018-05-17
180.98138427734375,2018-05-18
181.581787109375,2018-05-21
180.990478515625,2018-05-22
180.23550415039062,2018-05-23
180.91770935058594,2018-05-24
180.43563842773438,2018-05-25
178.96200561523438,2018-05-29
181.59996032714844,2018-05-30
180.3264923095703,2018-05-31
179.31680297851562,2018-06-01
180.672119140625,2018-06-04
179.96258544921875,2018-06-05
179.7988739013672,2018-06-06
184.26522827148438,2018-06-07
185.34767150878906,2018-06-08
186.02081298828125,2018-06-11
186.366455078125,2018-06-12
185.6660614013672,2018-06-13
186.58473205566406,2018-06-14
188.58595275878906,2018-06-15
187.57623291015625,2018-06-18
188.77696228027344,2018-06-19
189.18634033203125,2018-06-20
190.98741149902344,2018-06-21
192.0244140625,2018-06-22
192.6156768798828,2018-06-25
191.10565185546875,2018-06-26
191.05108642578125,2018-06-27
189.8503875732422,2018-06-28
190.09593200683594,2018-06-29
189.19544982910156,2018-07-02
188.40403747558594,2018-07-03
190.2415008544922,2018-07-05
190.67816162109375,2018-07-06
191.87887573242188,2018-07-09
192.57020568847656,2018-07-10
191.88792419433594,2018-07-11
194.6805419921875,2018-07-12
196.9728240966797,2018-07-13
195.43553161621094,2018-07-16
195.572021484375,2018-07-17
195.54470825195312,2018-07-18
197.88243103027344,2018-07-19
198.9285125732422,2018-07-20
199.0649871826172,2018-07-23
198.82852172851562,2018-07-24
200.75689697265625,2018-07-25
201.68475341796875,2018-07-26
199.8018035888672,2018-07-27
199.31060791015625,2018-07-30
198.94671630859375,2018-07-31
197.50950622558594,2018-08-01
201.1389617919922,2018-08-02
201.9667205810547,2018-08-03
202.5943603515625,2018-08-06
203.63134765625,2018-08-07
204.2863006591797,2018-08-08
198.51918029785156,2018-08-09
200.40216064453125,2018-08-10
199.71994018554688,2018-08-13
201.93946838378906,2018-08-14
201.6392364501953,2018-08-15
203.0219268798828,2018-08-16
205.28688049316406,2018-08-17
206.80601501464844,2018-08-20
207.88845825195312,2018-08-21
208.49795532226562,2018-08-22
208.7708282470703,2018-08-23
210.380859375,2018-08-24
209.24383544921875,2018-08-27
209.45306396484375,2018-08-28
