STLD,Date
13.67985725402832,2011-01-06
13.636272430419922,2011-01-07
13.505498886108398,2011-01-10
13.737977981567383,2011-01-11
13.796103477478027,2011-01-12
13.549089431762695,2011-01-13
13.251228332519531,2011-01-14
13.4619140625,2011-01-18
12.837125778198242,2011-01-19
13.033283233642578,2011-01-20
12.873454093933105,2011-01-21
13.134990692138672,2011-01-24
13.309346199035645,2011-01-25
13.825160026550293,2011-01-26
13.4619140625,2011-01-27
13.142258644104004,2011-01-28
13.222171783447266,2011-01-31
13.534560203552246,2011-02-01
13.730712890625,2011-02-02
13.74524211883545,2011-02-03
13.76704216003418,2011-02-04
13.861481666564941,2011-02-07
13.781574249267578,2011-02-08
13.636272430419922,2011-02-09
13.708922386169434,2011-02-10
13.67259407043457,2011-02-11
14.130287170410156,2011-02-14
14.159344673156738,2011-02-15
14.696949005126953,2011-02-16
14.864042282104492,2011-02-17
14.689685821533203,2011-02-18
13.796103477478027,2011-02-22
13.4619140625,2011-02-23
13.4619140625,2011-02-24
13.381999015808105,2011-02-25
13.411056518554688,2011-02-28
12.946100234985352,2011-03-01
13.055072784423828,2011-03-02
13.483709335327148,2011-03-03
13.425583839416504,2011-03-04
13.149521827697754,2011-03-07
13.222171783447266,2011-03-08
13.185844421386719,2011-03-09
12.9678955078125,2011-03-10
13.476442337036133,2011-03-11
13.520033836364746,2011-03-14
13.280289649963379,2011-03-15
12.931573867797852,2011-03-16
13.2076416015625,2011-03-17
13.149521827697754,2011-03-18
13.21490478515625,2011-03-21
13.156787872314453,2011-03-22
13.454648971557617,2011-03-23
13.687129020690918,2011-03-24
13.832420349121094,2011-03-25
13.621737480163574,2011-03-28
13.986931800842285,2011-03-29
14.045360565185547,2011-03-30
13.70938777923584,2011-03-31
13.767820358276367,2011-04-01
14.059975624084473,2011-04-04
14.315610885620117,2011-04-05
14.206053733825684,2011-04-06
14.023459434509277,2011-04-07
13.680171966552734,2011-04-08
13.453751564025879,2011-04-11
13.300366401672363,2011-04-12
13.25654411315918,2011-04-13
13.095858573913574,2011-04-14
12.986307144165039,2011-04-15
12.75257682800293,2011-04-18
13.482965469360352,2011-04-19
13.497570037841797,2011-04-20
13.548701286315918,2011-04-21
13.490272521972656,2011-04-25
13.753209114074707,2011-04-26
13.592527389526367,2011-04-27
13.278461456298828,2011-04-28
13.285760879516602,2011-04-29
13.132377624511719,2011-05-02
12.978999137878418,2011-05-03
12.67954158782959,2011-05-04
12.518853187561035,2011-05-05
12.32895278930664,2011-05-06
12.453119277954102,2011-05-09
12.54806900024414,2011-05-10
12.482335090637207,2011-05-11
12.745278358459473,2011-05-12
12.672236442565918,2011-05-13
12.431207656860352,2011-05-16
12.50424861907959,2011-05-17
12.628412246704102,2011-05-18
12.489640235900879,2011-05-19
12.314346313476562,2011-05-20
12.124445915222168,2011-05-23
12.124445915222168,2011-05-24
12.234003067016602,2011-05-25
12.26322078704834,2011-05-26
12.431207656860352,2011-05-27
12.489640235900879,2011-05-31
12.066014289855957,2011-06-01
12.182872772216797,2011-06-02
12.029489517211914,2011-06-03
11.912631034851074,2011-06-06
11.854201316833496,2011-06-07
11.832293510437012,2011-06-08
11.883417129516602,2011-06-09
11.751947402954102,2011-06-10
11.518224716186523,2011-06-13
11.781163215637207,2011-06-14
11.649693489074707,2011-06-15
11.21146011352539,2011-06-16
11.00695514678955,2011-06-17
11.138422012329102,2011-06-20
11.48901081085205,2011-06-21
11.540132522583008,2011-06-22
11.540132522583008,2011-06-23
11.437881469726562,2011-06-24
11.467093467712402,2011-06-27
11.694967269897461,2011-06-28
12.003695487976074,2011-06-29
11.944891929626465,2011-06-30
12.062505722045898,2011-07-01
11.937541961669922,2011-07-05
11.944891929626465,2011-07-06
12.084552764892578,2011-07-07
11.93018913269043,2011-07-08
11.709670066833496,2011-07-11
11.71701717376709,2011-07-12
11.768471717834473,2011-07-13
11.496498107910156,2011-07-14
11.562653541564941,2011-07-15
11.342134475708008,2011-07-18
11.864032745361328,2011-07-19
11.724370002746582,2011-07-20
12.10660171508789,2011-07-21
12.158061981201172,2011-07-22
12.0110445022583,2011-07-25
11.628813743591309,2011-07-26
11.34948444366455,2011-07-27
11.386236190795898,2011-07-28
11.481799125671387,2011-07-29
11.481799125671387,2011-08-01
11.151015281677246,2011-08-02
10.989297866821289,2011-08-03
10.166020393371582,2011-08-04
9.938152313232422,2011-08-05
8.931100845336914,2011-08-08
9.342740058898926,2011-08-09
9.004609107971191,2011-08-10
9.305988311767578,2011-08-11
9.320690155029297,2011-08-12
9.585314750671387,2011-08-15
9.210431098937988,2011-08-16
9.261885643005371,2011-08-17
8.644423484802246,2011-08-18
8.394500732421875,2011-08-19
8.269539833068848,2011-08-22
8.578269004821777,2011-08-23
8.519463539123535,2011-08-24
8.298943519592285,2011-08-25
8.762036323547363,2011-08-26
9.350095748901367,2011-08-29
9.357444763183594,2011-08-30
9.357444763183594,2011-08-31
9.085467338562012,2011-09-01
8.695880889892578,2011-09-02
8.44595718383789,2011-09-06
8.813491821289062,2011-09-07
8.556214332580566,2011-09-08
8.284241676330566,2011-09-09
8.218086242675781,2011-09-12
8.482711791992188,2011-09-13
8.732636451721191,2011-09-14
9.129569053649902,2011-09-15
8.975203514099121,2011-09-16
8.835542678833008,2011-09-19
8.63707447052002,2011-09-20
8.269539833068848,2011-09-21
7.556522369384766,2011-09-22
7.652082443237305,2011-09-23
7.909355640411377,2011-09-26
8.034317016601562,2011-09-27
7.544692516326904,2011-09-28
7.655970573425293,2011-09-29
7.359227180480957,2011-09-30
6.928950786590576,2011-10-03
7.522439479827881,2011-10-04
8.026899337768555,2011-10-05
8.123340606689453,2011-10-06
7.693063735961914,2011-10-07
8.078829765319824,2011-10-10
8.06399154663086,2011-10-11
8.353314399719238,2011-10-12
8.323638916015625,2011-10-13
8.472014427185059,2011-10-14
8.06399154663086,2011-10-17
8.538779258728027,2011-10-18
8.308804512023926,2011-10-19
8.7094087600708,2011-10-20
8.909710884094238,2011-10-21
9.258384704589844,2011-10-24
8.946799278259277,2011-10-25
9.258384704589844,2011-10-26
9.844449996948242,2011-10-27
10.089264869689941,2011-10-28
9.265800476074219,2011-10-31
9.006155014038086,2011-11-01
9.362242698669434,2011-11-02
9.658988952636719,2011-11-03
10.000236511230469,2011-11-04
10.029915809631348,2011-11-07
10.156031608581543,2011-11-08
9.607057571411133,2011-11-09
9.710915565490723,2011-11-10
10.007657051086426,2011-11-11
10.118935585021973,2011-11-14
10.104101181030273,2011-11-15
9.918636322021484,2011-11-16
9.480938911437988,2011-11-17
9.30289363861084,2011-11-18
9.065502166748047,2011-11-21
8.983893394470215,2011-11-22
8.531362533569336,2011-11-23
8.40524673461914,2011-11-25
9.006155014038086,2011-11-28
8.954216957092285,2011-11-29
9.77768325805664,2011-11-30
9.785102844238281,2011-12-01
9.963150024414062,2011-12-02
10.067009925842285,2011-12-05
10.022494316101074,2011-12-06
10.007657051086426,2011-12-07
9.473520278930664,2011-12-08
9.829614639282227,2011-12-09
9.473520278930664,2011-12-12
9.236128807067871,2011-12-13
9.058077812194824,2011-12-14
9.16193962097168,2011-12-15
9.273221015930176,2011-12-16
8.931965827941895,2011-12-19
9.495776176452637,2011-12-20
9.569963455200195,2011-12-21
9.755428314208984,2011-12-22
9.903797149658203,2011-12-23
9.918636322021484,2011-12-27
9.784093856811523,2011-12-28
9.85136604309082,2011-12-29
9.828943252563477,2011-12-30
10.486698150634766,2012-01-03
10.823047637939453,2012-01-04
10.763250350952148,2012-01-05
10.815573692321777,2012-01-06
10.7931489944458,2012-01-09
10.935162544250488,2012-01-10
11.1818208694458,2012-01-11
11.151923179626465,2012-01-12
10.740827560424805,2012-01-13
11.009908676147461,2012-01-17
11.338789939880371,2012-01-18
11.24909496307373,2012-01-19
11.323837280273438,2012-01-20
11.458379745483398,2012-01-23
11.555545806884766,2012-01-24
11.966642379760742,2012-01-25
11.876951217651367,2012-01-26
12.041391372680664,2012-01-27
11.944219589233398,2012-01-30
11.921796798706055,2012-01-31
12.153507232666016,2012-02-01
11.906847953796387,2012-02-02
12.317943572998047,2012-02-03
12.190877914428711,2012-02-06
12.041391372680664,2012-02-07
11.869474411010742,2012-02-08
11.996542930603027,2012-02-09
11.555545806884766,2012-02-10
11.39858341217041,2012-02-13
11.226669311523438,2012-02-14
11.204245567321777,2012-02-15
11.54059886932373,2012-02-16
11.44343090057373,2012-02-17
11.577967643737793,2012-02-21
10.875370979309082,2012-02-22
11.002435684204102,2012-02-23
11.047282218933105,2012-02-24
11.107077598571777,2012-02-27
11.271516799926758,2012-02-28
11.06970500946045,2012-02-29
11.204245567321777,2012-03-01
11.241616249084473,2012-03-02
10.897791862487793,2012-03-05
10.553962707519531,2012-03-06
10.524065971374512,2012-03-07
10.531540870666504,2012-03-08
10.725875854492188,2012-03-09
10.58386516571045,2012-03-12
11.024860382080078,2012-03-13
11.09212875366211,2012-03-14
11.002435684204102,2012-03-15
11.234142303466797,2012-03-16
11.577967643737793,2012-03-19
11.406054496765137,2012-03-20
11.166875839233398,2012-03-21
10.681032180786133,2012-03-22
10.965062141418457,2012-03-23
11.024860382080078,2012-03-26
10.935162544250488,2012-03-27
10.837328910827637,2012-03-28
10.950218200683594,2012-03-29
10.9426908493042,2012-03-30
11.183518409729004,2012-04-02
11.025473594665527,2012-04-03
10.792173385620117,2012-04-04
10.483609199523926,2012-04-05
10.242778778076172,2012-04-09
10.047103881835938,2012-04-10
10.152467727661133,2012-04-11
10.664233207702637,2012-04-12
10.318037033081055,2012-04-13
10.310513496398926,2012-04-16
10.445984840393066,2012-04-17
10.445984840393066,2012-04-18
9.874008178710938,2012-04-19
9.70091438293457,2012-04-20
9.633179664611816,2012-04-23
9.610603332519531,2012-04-24
9.580497741699219,2012-04-25
9.866483688354492,2012-04-26
9.798751831054688,2012-04-27
9.618128776550293,2012-04-30
9.655756950378418,2012-05-01
9.58802604675293,2012-05-02
9.490187644958496,2012-05-03
9.143997192382812,2012-05-04
8.985952377319336,2012-05-07
8.903167724609375,2012-05-08
8.978423118591309,2012-05-09
8.970900535583496,2012-05-10
8.91821575164795,2012-05-11
8.948321342468262,2012-05-14
8.594602584838867,2012-05-15
8.225831031799316,2012-05-16
8.030159950256348,2012-05-17
7.8495402336120605,2012-05-18
8.10541820526123,2012-05-21
8.015108108520508,2012-05-22
8.052734375,2012-05-23
7.954897880554199,2012-05-24
8.022631645202637,2012-05-25
8.19572925567627,2012-05-29
7.969953536987305,2012-05-30
7.932322025299072,2012-05-31
7.8344855308532715,2012-06-01
8.060263633728027,2012-06-04
7.962428569793701,2012-06-05
8.323668479919434,2012-06-06
8.323668479919434,2012-06-07
8.29356575012207,2012-06-08
7.902217864990234,2012-06-11
7.8344855308532715,2012-06-12
7.917272090911865,2012-06-13
7.962428569793701,2012-06-14
8.29356575012207,2012-06-15
8.413983345031738,2012-06-18
9.06120777130127,2012-06-19
9.05368423461914,2012-06-20
8.489239692687988,2012-06-21
8.421504020690918,2012-06-22
8.286040306091309,2012-06-25
8.549445152282715,2012-06-26
8.625371932983398,2012-06-27
8.701306343078613,2012-06-28
8.898716926574707,2012-06-29
9.187239646911621,2012-07-02
9.521323204040527,2012-07-03
9.574472427368164,2012-07-05
9.582062721252441,2012-07-06
9.354279518127441,2012-07-09
9.31631851196289,2012-07-10
9.2479829788208,2012-07-11
9.156867980957031,2012-07-12
9.498541831970215,2012-07-13
9.422616958618164,2012-07-16
9.377058029174805,2012-07-17
9.452986717224121,2012-07-18
9.574472427368164,2012-07-19
9.4378023147583,2012-07-20
9.278351783752441,2012-07-23
9.080938339233398,2012-07-24
8.800009727478027,2012-07-25
9.149276733398438,2012-07-26
9.597249984741211,2012-07-27
9.642806053161621,2012-07-30
9.787068367004395,2012-07-31
9.756694793701172,2012-08-01
9.3998384475708,2012-08-02
9.665580749511719,2012-08-03
9.954110145568848,2012-08-06
9.969292640686035,2012-08-07
10.014852523803711,2012-08-08
10.151518821716309,2012-08-09
10.212261199951172,2012-08-10
9.916143417358398,2012-08-13
9.855403900146484,2012-08-14
9.931333541870117,2012-08-15
9.938923835754395,2012-08-16
10.060406684875488,2012-08-17
10.022444725036621,2012-08-20
10.075593948364258,2012-08-21
9.916143417358398,2012-08-22
9.3618745803833,2012-08-23
9.422616958618164,2012-08-24
9.377058029174805,2012-08-27
9.331500053405762,2012-08-28
9.301130294799805,2012-08-29
9.194833755493164,2012-08-30
9.278351783752441,2012-08-31
8.982236862182617,2012-09-04
8.875935554504395,2012-09-05
9.065755844116211,2012-09-06
9.354279518127441,2012-09-07
9.308722496032715,2012-09-10
9.323909759521484,2012-09-11
8.959455490112305,2012-09-12
9.415021896362305,2012-09-13
9.878180503845215,2012-09-14
9.422616958618164,2012-09-17
9.141682624816895,2012-09-18
9.202425003051758,2012-09-19
9.202425003051758,2012-09-20
9.050569534301758,2012-09-21
9.042978286743164,2012-09-24
8.579818725585938,2012-09-25
8.648767471313477,2012-09-26
8.702385902404785,2012-09-27
8.610464096069336,2012-09-28
8.648767471313477,2012-10-01
8.648767471313477,2012-10-02
8.610464096069336,2012-10-03
8.98582935333252,2012-10-04
9.12371826171875,2012-10-05
9.407159805297852,2012-10-08
9.4378023147583,2012-10-09
9.269268989562988,2012-10-10
9.4837646484375,2012-10-11
9.269268989562988,2012-10-12
9.468443870544434,2012-10-15
9.682940483093262,2012-10-16
9.66761589050293,2012-10-17
9.958720207214355,2012-10-18
9.621657371520996,2012-10-19
9.882111549377441,2012-10-22
9.813166618347168,2012-10-23
9.736560821533203,2012-10-24
9.86679458618164,2012-10-25
9.79018783569336,2012-10-26
9.682940483093262,2012-10-31
10.303442001342773,2012-11-01
10.127249717712402,2012-11-02
10.196194648742676,2012-11-05
10.648165702819824,2012-11-06
10.188533782958984,2012-11-07
9.99701976776123,2012-11-08
10.18087387084961,2012-11-09
10.173213958740234,2012-11-12
10.042985916137695,2012-11-13
9.736560821533203,2012-11-14
9.414819717407227,2012-11-15
9.491423606872559,2012-11-16
9.70592212677002,2012-11-19
9.682940483093262,2012-11-20
9.70592212677002,2012-11-21
9.912753105163574,2012-11-23
9.889772415161133,2012-11-26
9.598671913146973,2012-11-27
9.736560821533203,2012-11-28
9.836150169372559,2012-11-29
9.897433280944824,2012-11-30
9.621657371520996,2012-12-03
9.698261260986328,2012-12-04
9.935735702514648,2012-12-05
9.767203330993652,2012-12-06
9.805508613586426,2012-12-07
9.79018783569336,2012-12-10
10.11192798614502,2012-12-11
9.943395614624023,2012-12-12
9.99701976776123,2012-12-13
10.403030395507812,2012-12-14
10.540921211242676,2012-12-17
10.832019805908203,2012-12-18
10.60220718383789,2012-12-19
10.571564674377441,2012-12-20
10.433673858642578,2012-12-21
10.418351173400879,2012-12-24
10.372387886047363,2012-12-26
10.326081275939941,2012-12-27
10.140862464904785,2012-12-28
10.596198081970215,2012-12-31
11.020660400390625,2013-01-02
10.99751091003418,2013-01-03
11.267624855041504,2013-01-04
11.584046363830566,2013-01-07
11.306212425231934,2013-01-08
11.468281745910645,2013-01-09
11.537737846374512,2013-01-10
11.475998878479004,2013-01-11
11.367953300476074,2013-01-14
11.66893482208252,2013-01-15
11.506866455078125,2013-01-16
11.730681419372559,2013-01-17
11.66893482208252,2013-01-18
11.80013656616211,2013-01-22
11.854156494140625,2013-01-23
11.753829956054688,2013-01-24
11.761544227600098,2013-01-25
11.576327323913574,2013-01-28
11.908181190490723,2013-01-29
11.66893482208252,2013-01-30
11.73839282989502,2013-01-31
11.885027885437012,2013-02-01
11.7229585647583,2013-02-04
11.730681419372559,2013-02-05
12.07796859741211,2013-02-06
12.085684776306152,2013-02-07
12.062533378601074,2013-02-08
12.085684776306152,2013-02-11
12.201446533203125,2013-02-12
12.178296089172363,2013-02-13
12.417540550231934,2013-02-14
12.348081588745117,2013-02-15
12.386666297912598,2013-02-19
11.730681419372559,2013-02-20
11.491435050964355,2013-02-21
11.699806213378906,2013-02-22
11.329367637634277,2013-02-25
11.398823738098145,2013-02-26
11.661218643188477,2013-02-27
11.784701347351074,2013-02-28
11.460564613342285,2013-03-01
11.560891151428223,2013-03-04
11.591761589050293,2013-03-05
11.923616409301758,2013-03-06
11.954485893249512,2013-03-07
12.309492111206055,2013-03-08
12.232315063476562,2013-03-11
12.085684776306152,2013-03-12
11.769266128540039,2013-03-13
11.707524299621582,2013-03-14
11.939051628112793,2013-03-15
11.861876487731934,2013-03-18
11.815572738647461,2013-03-19
12.031660079956055,2013-03-20
12.023942947387695,2013-03-21
12.000791549682617,2013-03-22
12.209168434143066,2013-03-25
12.349055290222168,2013-03-26
12.44231128692627,2013-03-27
12.341279983520508,2013-03-28
11.991561889648438,2013-04-01
11.517498016357422,2013-04-02
11.27657699584961,2013-04-03
11.346521377563477,2013-04-04
11.393149375915527,2013-04-05
11.463088989257812,2013-04-08
11.81281852722168,2013-04-09
11.874987602233887,2013-04-10
11.78172779083252,2013-04-11
11.641839981079102,2013-04-12
11.105600357055664,2013-04-15
11.338747024536133,2013-04-16
11.066742897033691,2013-04-17
11.175543785095215,2013-04-18
11.167771339416504,2013-04-19
11.027884483337402,2013-04-22
11.113370895385742,2013-04-23
11.447549819946289,2013-04-24
11.533039093017578,2013-04-25
11.424238204956055,2013-04-26
11.58743667602539,2013-04-29
11.688467979431152,2013-04-30
11.400920867919922,2013-05-01
11.455322265625,2013-05-02
11.882759094238281,2013-05-03
11.78950023651123,2013-05-06
11.89830493927002,2013-05-07
12.170308113098145,2013-05-08
12.030418395996094,2013-05-09
12.038189888000488,2013-05-10
11.797271728515625,2013-05-13
11.81281852722168,2013-05-14
11.74286937713623,2013-05-15
11.688467979431152,2013-05-16
11.89830493927002,2013-05-17
12.263566970825195,2013-05-20
12.465632438659668,2013-05-21
12.123679161071777,2013-05-22
12.053735733032227,2013-05-23
11.952707290649414,2013-05-24
12.084820747375488,2013-05-28
11.968245506286621,2013-05-29
12.030418395996094,2013-05-30
11.929391860961914,2013-05-31
12.014876365661621,2013-06-03
12.077047348022461,2013-06-04
11.634069442749023,2013-06-05
11.540809631347656,2013-06-06
11.525262832641602,2013-06-07
11.564126014709473,2013-06-10
11.292120933532715,2013-06-11
11.222172737121582,2013-06-12
11.696240425109863,2013-06-13
11.595211029052734,2013-06-14
11.665156364440918,2013-06-17
11.641839981079102,2013-06-18
11.564126014709473,2013-06-19
11.369833946228027,2013-06-20
11.268803596496582,2013-06-21
11.03565788269043,2013-06-24
11.214400291442871,2013-06-25
11.410184860229492,2013-06-26
11.786086082458496,2013-06-27
11.676447868347168,2013-06-28
11.958374977111816,2013-07-01
11.94271183013916,2013-07-02
11.880059242248535,2013-07-03
11.848738670349121,2013-07-05
11.817412376403809,2013-07-08
11.934879302978516,2013-07-09
11.903557777404785,2013-07-10
12.060184478759766,2013-07-11
12.021026611328125,2013-07-12
12.013195991516113,2013-07-15
12.02885627746582,2013-07-16
12.177648544311523,2013-07-17
12.013195991516113,2013-07-18
11.911388397216797,2013-07-19
11.966204643249512,2013-07-22
12.255961418151855,2013-07-23
12.09933853149414,2013-07-24
12.2637939453125,2013-07-25
12.216809272766113,2013-07-26
12.169817924499512,2013-07-29
12.161989212036133,2013-07-30
12.185482025146484,2013-07-31
12.365599632263184,2013-08-01
12.34993839263916,2013-08-02
12.389094352722168,2013-08-05
12.19331169128418,2013-08-06
12.052352905273438,2013-08-07
12.146322250366211,2013-08-08
12.389094352722168,2013-08-09
12.749333381652832,2013-08-12
12.67102336883545,2013-08-13
12.835478782653809,2013-08-14
12.624034881591797,2013-08-15
12.490900993347168,2013-08-16
12.318613052368164,2013-08-19
12.506566047668457,2013-08-20
12.185482025146484,2013-08-21
12.514395713806152,2013-08-22
12.34993839263916,2013-08-23
12.42042064666748,2013-08-26
12.052352905273438,2013-08-27
12.146322250366211,2013-08-28
12.224638938903809,2013-08-29
11.950542449951172,2013-08-30
11.919219970703125,2013-09-03
12.060184478759766,2013-09-04
12.114999771118164,2013-09-05
12.177648544311523,2013-09-06
12.577046394348145,2013-09-09
12.905960083007812,2013-09-10
13.172221183776855,2013-09-11
13.117405891418457,2013-09-12
13.140902519226074,2013-09-13
13.156559944152832,2013-09-16
13.501139640808105,2013-09-17
13.634270668029785,2013-09-18
13.352347373962402,2013-09-19
13.13306713104248,2013-09-20
13.054754257202148,2013-09-23
12.984272956848145,2013-09-24
13.101740837097168,2013-09-25
13.21210765838623,2013-09-26
13.015027046203613,2013-09-27
13.180574417114258,2013-09-30
13.34611701965332,2013-10-01
13.393418312072754,2013-10-02
13.196342468261719,2013-10-03
13.28305435180664,2013-10-04
13.101743698120117,2013-10-07
13.007145881652832,2013-10-08
12.91254711151123,2013-10-09
13.23575496673584,2013-10-10
13.361882209777832,2013-10-11
13.582611083984375,2013-10-14
13.574726104736328,2013-10-15
13.566842079162598,2013-10-16
14.102900505065918,2013-10-17
14.260560989379883,2013-10-18
14.41822338104248,2013-10-21
14.536466598510742,2013-10-22
14.528586387634277,2013-10-23
14.370925903320312,2013-10-24
14.150196075439453,2013-10-25
14.079249382019043,2013-10-28
14.087135314941406,2013-10-29
14.01618766784668,2013-10-30
14.181729316711426,2013-10-31
14.536466598510742,2013-11-01
14.859681129455566,2013-11-04
14.765080451965332,2013-11-05
14.851797103881836,2013-11-06
14.591651916503906,2013-11-07
15.104053497314453,2013-11-08
15.175003051757812,2013-11-11
14.99368953704834,2013-11-12
15.017337799072266,2013-11-13
15.06463623046875,2013-11-14
14.99368953704834,2013-11-15
14.922747611999512,2013-11-18
15.009458541870117,2013-11-19
14.922747611999512,2013-11-20
14.922747611999512,2013-11-21
14.725663185119629,2013-11-22
14.512821197509766,2013-11-25
14.473406791687012,2013-11-26
14.307861328125,2013-11-27
14.363042831420898,2013-11-29
14.315746307373047,2013-12-02
14.29209041595459,2013-12-03
14.702017784118652,2013-12-04
14.812378883361816,2013-12-05
14.828142166137695,2013-12-06
15.009458541870117,2013-12-09
14.922747611999512,2013-12-10
14.709898948669434,2013-12-11
14.709898948669434,2013-12-12
14.804495811462402,2013-12-13
14.946391105651855,2013-12-16
14.930627822875977,2013-12-17
14.449758529663086,2013-12-18
14.638948440551758,2013-12-19
14.607418060302734,2013-12-20
14.836029052734375,2013-12-23
15.26171875,2013-12-24
15.245950698852539,2013-12-26
15.61857795715332,2013-12-27
15.388652801513672,2013-12-30
15.491727828979492,2013-12-31
15.222167015075684,2014-01-02
15.19045639038086,2014-01-03
14.960532188415527,2014-01-06
15.05566692352295,2014-01-07
15.238024711608887,2014-01-08
15.150811195373535,2014-01-09
15.14288330078125,2014-01-10
14.706826210021973,2014-01-13
14.706826210021973,2014-01-14
14.730619430541992,2014-01-15
14.786115646362305,2014-01-16
14.579977989196777,2014-01-17
14.246993064880371,2014-01-21
14.191498756408691,2014-01-22
13.929869651794434,2014-01-23
13.446245193481445,2014-01-24
13.065690994262695,2014-01-27
13.35903549194336,2014-01-28
13.160831451416016,2014-01-29
13.248042106628418,2014-01-30
13.081551551818848,2014-01-31
12.550357818603516,2014-02-03
12.653424263000488,2014-02-04
12.772353172302246,2014-02-05
12.843704223632812,2014-02-06
12.946768760681152,2014-02-07
12.930914878845215,2014-02-10
13.565167427062988,2014-02-11
13.795089721679688,2014-02-12
14.009148597717285,2014-02-13
14.167715072631836,2014-02-14
14.27871036529541,2014-02-18
14.270780563354492,2014-02-19
14.270780563354492,2014-02-20
14.001222610473633,2014-02-21
13.53345775604248,2014-02-24
13.422460556030273,2014-02-25
13.6206636428833,2014-02-26
13.803018569946289,2014-02-27
13.826803207397461,2014-02-28
13.644447326660156,2014-03-03
13.668237686157227,2014-03-04
13.882299423217773,2014-03-05
14.009148597717285,2014-03-06
14.04085922241211,2014-03-07
13.588953971862793,2014-03-10
13.636524200439453,2014-03-11
13.40660572052002,2014-03-12
13.105338096618652,2014-03-13
13.097405433654785,2014-03-14
13.224254608154297,2014-03-17
13.422460556030273,2014-03-18
13.58102798461914,2014-03-19
13.5413818359375,2014-03-20
14.01707649230957,2014-03-21
14.191498756408691,2014-03-24
14.35799503326416,2014-03-25
14.112217903137207,2014-03-26
14.00448989868164,2014-03-27
13.916712760925293,2014-03-28
14.196002960205078,2014-03-31
14.235904693603516,2014-04-01
14.411456108093262,2014-04-02
14.858325004577637,2014-04-03
14.618932723999023,2014-04-04
14.650853157043457,2014-04-07
14.802461624145508,2014-04-08
15.001962661743164,2014-04-09
14.706707000732422,2014-04-10
14.682769775390625,2014-04-11
15.025898933410645,2014-04-14
15.049835205078125,2014-04-15
15.081755638122559,2014-04-16
14.363577842712402,2014-04-17
14.547112464904785,2014-04-21
14.5151948928833,2014-04-22
14.802461624145508,2014-04-23
14.8822660446167,2014-04-24
14.66680908203125,2014-04-25
14.427419662475586,2014-04-28
14.499236106872559,2014-04-29
14.57903003692627,2014-04-30
14.746606826782227,2014-05-01
14.746606826782227,2014-05-02
14.283782005310059,2014-05-05
14.251863479614258,2014-05-06
14.355599403381348,2014-05-07
14.315701484680176,2014-05-08
14.05237102508545,2014-05-09
14.563074111938477,2014-05-12
14.419438362121582,2014-05-13
14.475299835205078,2014-05-14
14.427419662475586,2014-05-15
14.531150817871094,2014-05-16
14.459341049194336,2014-05-19
14.084287643432617,2014-05-20
14.092268943786621,2014-05-21
13.948633193969727,2014-05-22
14.18004322052002,2014-05-23
14.259841918945312,2014-05-27
13.940652847290039,2014-05-28
14.00448989868164,2014-05-29
13.781054496765137,2014-05-30
13.709236145019531,2014-06-02
13.709236145019531,2014-06-03
13.75711727142334,2014-06-04
13.964593887329102,2014-06-05
14.10822582244873,2014-06-06
13.876813888549805,2014-06-09
13.86883544921875,2014-06-10
14.020451545715332,2014-06-11
13.781054496765137,2014-06-12
13.980552673339844,2014-06-13
13.86883544921875,2014-06-16
14.283782005310059,2014-06-17
14.499236106872559,2014-06-18
14.427419662475586,2014-06-19
14.395496368408203,2014-06-20
14.203985214233398,2014-06-23
14.044386863708496,2014-06-24
14.203985214233398,2014-06-25
14.280288696289062,2014-06-26
14.27225399017334,2014-06-27
14.41682243347168,2014-06-30
14.344537734985352,2014-07-01
14.56138801574707,2014-07-02
14.70596694946289,2014-07-03
14.585489273071289,2014-07-07
14.609580993652344,2014-07-08
14.66580581665039,2014-07-09
14.440917015075684,2014-07-10
14.6176176071167,2014-07-11
14.384696006774902,2014-07-14
14.601553916931152,2014-07-15
14.89871883392334,2014-07-16
14.738090515136719,2014-07-17
14.922820091247559,2014-07-18
16.665685653686523,2014-07-21
17.420663833618164,2014-07-22
17.500974655151367,2014-07-23
17.4608211517334,2014-07-24
17.396570205688477,2014-07-25
17.404600143432617,2014-07-28
17.219867706298828,2014-07-29
17.25200080871582,2014-07-30
17.035137176513672,2014-07-31
16.802228927612305,2014-08-01
17.388540267944336,2014-08-04
17.219867706298828,2014-08-05
17.276090621948242,2014-08-06
17.155622482299805,2014-08-07
17.525075912475586,2014-08-08
17.348379135131836,2014-08-11
17.436723709106445,2014-08-12
17.782087326049805,2014-08-13
17.80618667602539,2014-08-14
17.75799560546875,2014-08-15
18.400522232055664,2014-08-18
18.641475677490234,2014-08-19
18.601314544677734,2014-08-20
18.577219009399414,2014-08-21
18.713760375976562,2014-08-22
18.697696685791016,2014-08-25
18.962738037109375,2014-08-26
18.866357803344727,2014-08-27
18.58524513244629,2014-08-28
18.665573120117188,2014-08-29
18.641475677490234,2014-09-02
19.195655822753906,2014-09-03
19.436609268188477,2014-09-04
19.468734741210938,2014-09-05
19.051084518432617,2014-09-08
18.986827850341797,2014-09-09
18.91455078125,2014-09-10
19.2679386138916,2014-09-11
19.083213806152344,2014-09-12
19.010936737060547,2014-09-15
19.2277889251709,2014-09-16
19.958663940429688,2014-09-17
20.038982391357422,2014-09-18
19.573139190673828,2014-09-19
19.243852615356445,2014-09-22
