NVR,Date
575.47998046875,2008-02-28
540.6799926757812,2008-02-29
540.0,2008-03-03
563.5,2008-03-04
558.25,2008-03-05
527.280029296875,2008-03-06
528.25,2008-03-07
518.0999755859375,2008-03-10
537.2000122070312,2008-03-11
539.5,2008-03-12
563.5,2008-03-13
533.1500244140625,2008-03-14
526.0,2008-03-17
566.0,2008-03-18
585.5,2008-03-19
593.0,2008-03-20
583.8699951171875,2008-03-24
588.9000244140625,2008-03-25
577.0499877929688,2008-03-26
578.3400268554688,2008-03-27
599.1300048828125,2008-03-28
597.5,2008-03-31
625.0,2008-04-01
606.9099731445312,2008-04-02
636.9500122070312,2008-04-03
635.0999755859375,2008-04-04
627.75,2008-04-07
619.7999877929688,2008-04-08
599.9099731445312,2008-04-09
626.5900268554688,2008-04-10
633.5,2008-04-11
600.5,2008-04-14
618.2000122070312,2008-04-15
649.9199829101562,2008-04-16
668.989990234375,2008-04-17
655.6500244140625,2008-04-18
676.010009765625,2008-04-21
658.0,2008-04-22
637.0,2008-04-23
663.9099731445312,2008-04-24
665.1500244140625,2008-04-25
671.6300048828125,2008-04-28
644.27001953125,2008-04-29
613.5,2008-04-30
644.0,2008-05-01
637.0,2008-05-02
637.0999755859375,2008-05-05
639.52001953125,2008-05-06
644.0499877929688,2008-05-07
625.9299926757812,2008-05-08
610.6599731445312,2008-05-09
611.0,2008-05-12
604.469970703125,2008-05-13
600.9000244140625,2008-05-14
609.989990234375,2008-05-15
601.0,2008-05-16
589.0,2008-05-19
570.9600219726562,2008-05-20
555.5,2008-05-21
543.4000244140625,2008-05-22
532.0,2008-05-23
532.5999755859375,2008-05-27
554.2999877929688,2008-05-28
560.530029296875,2008-05-29
565.3699951171875,2008-05-30
558.4299926757812,2008-06-02
580.0,2008-06-03
564.3800048828125,2008-06-04
566.0,2008-06-05
552.0,2008-06-06
554.4600219726562,2008-06-09
531.8200073242188,2008-06-10
514.5,2008-06-11
511.0299987792969,2008-06-12
522.7999877929688,2008-06-13
539.0,2008-06-16
551.5599975585938,2008-06-17
540.1500244140625,2008-06-18
550.25,2008-06-19
543.0,2008-06-20
529.75,2008-06-23
519.9099731445312,2008-06-24
524.280029296875,2008-06-25
511.0,2008-06-26
518.0,2008-06-27
500.0799865722656,2008-06-30
507.54998779296875,2008-07-01
484.54998779296875,2008-07-02
490.2300109863281,2008-07-03
491.4700012207031,2008-07-07
520.030029296875,2008-07-08
514.989990234375,2008-07-09
489.3999938964844,2008-07-10
480.1000061035156,2008-07-11
468.0,2008-07-14
482.6700134277344,2008-07-15
497.0,2008-07-16
513.969970703125,2008-07-17
524.5999755859375,2008-07-18
503.17999267578125,2008-07-21
578.4000244140625,2008-07-22
575.25,2008-07-23
535.8499755859375,2008-07-24
543.5499877929688,2008-07-25
532.7100219726562,2008-07-28
549.3800048828125,2008-07-29
542.4400024414062,2008-07-30
552.3200073242188,2008-07-31
539.1699829101562,2008-08-01
545.0700073242188,2008-08-04
568.5,2008-08-05
559.0,2008-08-06
565.5,2008-08-07
594.0,2008-08-08
601.7999877929688,2008-08-11
576.5,2008-08-12
567.010009765625,2008-08-13
585.719970703125,2008-08-14
584.5,2008-08-15
558.6199951171875,2008-08-18
544.0,2008-08-19
548.0599975585938,2008-08-20
568.3300170898438,2008-08-21
580.5,2008-08-22
560.260009765625,2008-08-25
558.6599731445312,2008-08-26
576.3099975585938,2008-08-27
591.0,2008-08-28
597.72998046875,2008-08-29
595.6099853515625,2008-09-02
575.75,2008-09-03
554.0,2008-09-04
574.0,2008-09-05
618.0599975585938,2008-09-08
565.0,2008-09-09
564.5,2008-09-10
601.02001953125,2008-09-11
609.1500244140625,2008-09-12
584.0,2008-09-15
603.0,2008-09-16
574.47998046875,2008-09-17
601.4600219726562,2008-09-18
635.0,2008-09-19
608.0,2008-09-22
581.4000244140625,2008-09-23
598.0,2008-09-24
605.0,2008-09-25
615.0,2008-09-26
605.0,2008-09-29
572.0,2008-09-30
600.0,2008-10-01
581.0,2008-10-02
574.5499877929688,2008-10-03
560.010009765625,2008-10-06
539.2000122070312,2008-10-07
548.1500244140625,2008-10-08
514.9400024414062,2008-10-09
535.0,2008-10-10
555.0,2008-10-13
534.0,2008-10-14
511.5,2008-10-15
535.0,2008-10-16
510.6000061035156,2008-10-17
553.010009765625,2008-10-20
550.2999877929688,2008-10-21
539.25,2008-10-22
510.3900146484375,2008-10-23
492.0400085449219,2008-10-24
480.0,2008-10-27
489.4700012207031,2008-10-28
492.0,2008-10-29
503.3999938964844,2008-10-30
490.2099914550781,2008-10-31
498.489990234375,2008-11-03
494.0,2008-11-04
467.94000244140625,2008-11-05
438.0799865722656,2008-11-06
427.6199951171875,2008-11-07
385.8299865722656,2008-11-10
375.3699951171875,2008-11-11
344.04998779296875,2008-11-12
390.3599853515625,2008-11-13
395.0,2008-11-14
372.7300109863281,2008-11-17
374.8999938964844,2008-11-18
338.45001220703125,2008-11-19
341.3800048828125,2008-11-20
347.17999267578125,2008-11-21
386.1600036621094,2008-11-24
409.5,2008-11-25
431.29998779296875,2008-11-26
434.25,2008-11-28
385.6400146484375,2008-12-01
402.75,2008-12-02
428.1199951171875,2008-12-03
452.70001220703125,2008-12-04
472.5,2008-12-05
464.8999938964844,2008-12-08
447.5899963378906,2008-12-09
463.32000732421875,2008-12-10
444.239990234375,2008-12-11
434.0,2008-12-12
429.92999267578125,2008-12-15
465.82000732421875,2008-12-16
469.7799987792969,2008-12-17
484.2099914550781,2008-12-18
455.0,2008-12-19
452.3999938964844,2008-12-22
441.04998779296875,2008-12-23
449.5,2008-12-24
451.9599914550781,2008-12-26
443.3500061035156,2008-12-29
446.80999755859375,2008-12-30
456.25,2008-12-31
450.94000244140625,2009-01-02
478.989990234375,2009-01-05
493.1300048828125,2009-01-06
484.30999755859375,2009-01-07
496.3599853515625,2009-01-08
484.1499938964844,2009-01-09
455.6700134277344,2009-01-12
461.5799865722656,2009-01-13
441.54998779296875,2009-01-14
439.75,2009-01-15
453.6000061035156,2009-01-16
414.0400085449219,2009-01-20
426.55999755859375,2009-01-21
433.3399963378906,2009-01-22
440.7799987792969,2009-01-23
446.29998779296875,2009-01-26
437.989990234375,2009-01-27
456.54998779296875,2009-01-28
431.55999755859375,2009-01-29
426.0899963378906,2009-01-30
400.0,2009-02-02
404.5,2009-02-03
399.0299987792969,2009-02-04
397.7300109863281,2009-02-05
414.0,2009-02-06
411.20001220703125,2009-02-09
385.0,2009-02-10
379.20001220703125,2009-02-11
379.989990234375,2009-02-12
388.2099914550781,2009-02-13
375.1400146484375,2009-02-17
356.0,2009-02-18
334.0,2009-02-19
347.54998779296875,2009-02-20
338.2200012207031,2009-02-23
365.0,2009-02-24
346.8999938964844,2009-02-25
336.3399963378906,2009-02-26
332.7699890136719,2009-02-27
326.0400085449219,2009-03-02
319.55999755859375,2009-03-03
324.6499938964844,2009-03-04
329.9599914550781,2009-03-05
320.54998779296875,2009-03-06
322.7300109863281,2009-03-09
363.25,2009-03-10
356.3999938964844,2009-03-11
386.6199951171875,2009-03-12
382.95001220703125,2009-03-13
370.75,2009-03-16
391.3699951171875,2009-03-17
421.6099853515625,2009-03-18
396.4700012207031,2009-03-19
376.9599914550781,2009-03-20
433.0,2009-03-23
422.20001220703125,2009-03-24
418.0,2009-03-25
473.0,2009-03-26
470.0,2009-03-27
438.0,2009-03-30
427.75,2009-03-31
431.0,2009-04-01
463.0,2009-04-02
474.7300109863281,2009-04-03
457.5,2009-04-06
438.8299865722656,2009-04-07
432.0799865722656,2009-04-08
464.5,2009-04-09
452.989990234375,2009-04-13
440.260009765625,2009-04-14
451.54998779296875,2009-04-15
483.0,2009-04-16
500.7799987792969,2009-04-17
456.4599914550781,2009-04-20
495.5899963378906,2009-04-21
504.0,2009-04-22
500.0,2009-04-23
518.9000244140625,2009-04-24
518.3300170898438,2009-04-27
512.0,2009-04-28
518.9000244140625,2009-04-29
505.3699951171875,2009-04-30
485.0,2009-05-01
530.47998046875,2009-05-04
522.3499755859375,2009-05-05
511.8399963378906,2009-05-06
489.3500061035156,2009-05-07
503.2200012207031,2009-05-08
491.3900146484375,2009-05-11
483.57000732421875,2009-05-12
467.1400146484375,2009-05-13
479.1499938964844,2009-05-14
481.0,2009-05-15
499.8999938964844,2009-05-18
505.2200012207031,2009-05-19
498.8500061035156,2009-05-20
492.95001220703125,2009-05-21
484.4800109863281,2009-05-22
492.8399963378906,2009-05-26
479.7300109863281,2009-05-27
480.5,2009-05-28
494.8999938964844,2009-05-29
500.8299865722656,2009-06-01
514.3200073242188,2009-06-02
495.9599914550781,2009-06-03
498.0,2009-06-04
486.010009765625,2009-06-05
491.8299865722656,2009-06-08
510.6000061035156,2009-06-09
505.80999755859375,2009-06-10
504.1700134277344,2009-06-11
504.9100036621094,2009-06-12
508.17999267578125,2009-06-15
502.6400146484375,2009-06-16
515.4099731445312,2009-06-17
493.8999938964844,2009-06-18
498.0,2009-06-19
501.0,2009-06-22
492.5,2009-06-23
493.0,2009-06-24
509.75,2009-06-25
499.0799865722656,2009-06-26
497.489990234375,2009-06-29
502.3900146484375,2009-06-30
502.5,2009-07-01
502.0,2009-07-02
488.260009765625,2009-07-06
490.0,2009-07-07
478.0,2009-07-08
496.79998779296875,2009-07-09
502.010009765625,2009-07-10
512.0,2009-07-13
519.5,2009-07-14
536.0,2009-07-15
547.8099975585938,2009-07-16
556.5700073242188,2009-07-17
554.989990234375,2009-07-20
554.3400268554688,2009-07-21
584.1699829101562,2009-07-22
593.4299926757812,2009-07-23
602.7999877929688,2009-07-24
621.0700073242188,2009-07-27
609.1199951171875,2009-07-28
610.0,2009-07-29
604.75,2009-07-30
601.1500244140625,2009-07-31
599.6799926757812,2009-08-03
610.0,2009-08-04
607.530029296875,2009-08-05
596.97998046875,2009-08-06
616.8400268554688,2009-08-07
603.6099853515625,2009-08-10
603.780029296875,2009-08-11
623.0,2009-08-12
611.0,2009-08-13
618.25,2009-08-14
610.6300048828125,2009-08-17
636.77001953125,2009-08-18
638.5599975585938,2009-08-19
643.6599731445312,2009-08-20
672.8200073242188,2009-08-21
668.0,2009-08-24
683.8400268554688,2009-08-25
693.6500244140625,2009-08-26
690.9500122070312,2009-08-27
688.5,2009-08-28
675.25,2009-08-31
660.77001953125,2009-09-01
638.5700073242188,2009-09-02
654.9299926757812,2009-09-03
659.469970703125,2009-09-04
662.7999877929688,2009-09-08
658.3099975585938,2009-09-09
669.8200073242188,2009-09-10
655.27001953125,2009-09-11
644.8300170898438,2009-09-14
659.4199829101562,2009-09-15
673.52001953125,2009-09-16
668.4500122070312,2009-09-17
670.4299926757812,2009-09-18
670.0,2009-09-21
664.0,2009-09-22
648.5800170898438,2009-09-23
652.6500244140625,2009-09-24
642.8200073242188,2009-09-25
648.6099853515625,2009-09-28
645.3300170898438,2009-09-29
637.3699951171875,2009-09-30
618.0499877929688,2009-10-01
607.0,2009-10-02
628.4400024414062,2009-10-05
633.1500244140625,2009-10-06
624.1900024414062,2009-10-07
663.7999877929688,2009-10-08
664.969970703125,2009-10-09
656.7000122070312,2009-10-12
664.0,2009-10-13
677.1199951171875,2009-10-14
662.3599853515625,2009-10-15
683.8200073242188,2009-10-16
668.3699951171875,2009-10-19
668.739990234375,2009-10-20
703.4400024414062,2009-10-21
728.0,2009-10-22
719.0,2009-10-23
703.1300048828125,2009-10-26
695.030029296875,2009-10-27
661.75,2009-10-28
681.469970703125,2009-10-29
662.27001953125,2009-10-30
673.9500122070312,2009-11-02
668.0,2009-11-03
671.6099853515625,2009-11-04
677.9500122070312,2009-11-05
673.4500122070312,2009-11-06
685.5,2009-11-09
682.0800170898438,2009-11-10
705.0,2009-11-11
688.8900146484375,2009-11-12
681.3800048828125,2009-11-13
684.5,2009-11-16
679.0,2009-11-17
669.2899780273438,2009-11-18
657.5800170898438,2009-11-19
670.1900024414062,2009-11-20
679.4299926757812,2009-11-23
675.9199829101562,2009-11-24
684.260009765625,2009-11-25
682.2000122070312,2009-11-27
673.1500244140625,2009-11-30
679.6400146484375,2009-12-01
685.4400024414062,2009-12-02
669.97998046875,2009-12-03
672.9099731445312,2009-12-04
667.8300170898438,2009-12-07
654.8900146484375,2009-12-08
639.4099731445312,2009-12-09
643.9500122070312,2009-12-10
654.530029296875,2009-12-11
659.989990234375,2009-12-14
670.010009765625,2009-12-15
700.0,2009-12-16
692.5,2009-12-17
685.5999755859375,2009-12-18
703.3400268554688,2009-12-21
725.02001953125,2009-12-22
719.5,2009-12-23
731.0,2009-12-24
711.2999877929688,2009-12-28
707.1500244140625,2009-12-29
712.0499877929688,2009-12-30
710.7100219726562,2009-12-31
712.6699829101562,2010-01-04
715.0,2010-01-05
717.2100219726562,2010-01-06
730.5,2010-01-07
724.989990234375,2010-01-08
709.9000244140625,2010-01-11
710.3300170898438,2010-01-12
715.5900268554688,2010-01-13
722.0999755859375,2010-01-14
715.0,2010-01-15
728.2999877929688,2010-01-19
724.260009765625,2010-01-20
721.5,2010-01-21
714.5900268554688,2010-01-22
711.989990234375,2010-01-25
708.6900024414062,2010-01-26
690.7000122070312,2010-01-27
673.1099853515625,2010-01-28
684.1400146484375,2010-01-29
676.5,2010-02-01
685.0,2010-02-02
673.9000244140625,2010-02-03
670.0,2010-02-04
661.5599975585938,2010-02-05
673.9000244140625,2010-02-08
679.219970703125,2010-02-09
671.0999755859375,2010-02-10
673.75,2010-02-11
691.0,2010-02-12
705.1599731445312,2010-02-16
710.0,2010-02-17
708.3900146484375,2010-02-18
710.0,2010-02-19
710.0,2010-02-22
695.2000122070312,2010-02-23
696.5499877929688,2010-02-24
695.5599975585938,2010-02-25
708.2999877929688,2010-02-26
709.8200073242188,2010-03-01
712.3200073242188,2010-03-02
716.4600219726562,2010-03-03
712.3499755859375,2010-03-04
740.1199951171875,2010-03-05
752.52001953125,2010-03-08
744.47998046875,2010-03-09
748.2000122070312,2010-03-10
742.6400146484375,2010-03-11
738.030029296875,2010-03-12
730.760009765625,2010-03-15
745.0,2010-03-16
751.25,2010-03-17
752.5,2010-03-18
747.1500244140625,2010-03-19
753.0,2010-03-22
750.0,2010-03-23
740.6500244140625,2010-03-24
745.4500122070312,2010-03-25
750.219970703125,2010-03-26
744.0,2010-03-29
747.8200073242188,2010-03-30
726.5,2010-03-31
721.5499877929688,2010-04-01
738.0,2010-04-05
727.4400024414062,2010-04-06
715.0,2010-04-07
707.0,2010-04-08
712.6699829101562,2010-04-09
722.0,2010-04-12
726.5,2010-04-13
749.4299926757812,2010-04-14
743.969970703125,2010-04-15
742.2999877929688,2010-04-16
738.969970703125,2010-04-19
740.0,2010-04-20
747.5,2010-04-21
748.75,2010-04-22
750.5,2010-04-23
728.7100219726562,2010-04-26
701.7000122070312,2010-04-27
707.8300170898438,2010-04-28
731.6799926757812,2010-04-29
718.0499877929688,2010-04-30
730.9199829101562,2010-05-03
709.989990234375,2010-05-04
705.530029296875,2010-05-05
688.5,2010-05-06
671.8200073242188,2010-05-07
703.0,2010-05-10
693.9299926757812,2010-05-11
707.0599975585938,2010-05-12
688.0999755859375,2010-05-13
682.4299926757812,2010-05-14
681.6900024414062,2010-05-17
676.0999755859375,2010-05-18
673.4000244140625,2010-05-19
655.6199951171875,2010-05-20
657.0,2010-05-21
648.8499755859375,2010-05-24
659.0700073242188,2010-05-25
670.9000244140625,2010-05-26
690.3400268554688,2010-05-27
685.280029296875,2010-05-28
671.47998046875,2010-06-01
680.4000244140625,2010-06-02
684.4000244140625,2010-06-03
660.6900024414062,2010-06-04
643.3300170898438,2010-06-07
643.8599853515625,2010-06-08
642.8300170898438,2010-06-09
669.0,2010-06-10
676.4000244140625,2010-06-11
675.02001953125,2010-06-14
685.8699951171875,2010-06-15
686.3099975585938,2010-06-16
670.989990234375,2010-06-17
673.219970703125,2010-06-18
667.1900024414062,2010-06-21
658.0,2010-06-22
661.3200073242188,2010-06-23
652.75,2010-06-24
658.7899780273438,2010-06-25
663.1400146484375,2010-06-28
645.3200073242188,2010-06-29
655.030029296875,2010-06-30
653.219970703125,2010-07-01
647.52001953125,2010-07-02
655.9500122070312,2010-07-06
672.5,2010-07-07
664.1199951171875,2010-07-08
665.77001953125,2010-07-09
660.8300170898438,2010-07-12
677.3800048828125,2010-07-13
668.3099975585938,2010-07-14
659.780029296875,2010-07-15
637.5800170898438,2010-07-16
635.0,2010-07-19
646.9199829101562,2010-07-20
633.8099975585938,2010-07-21
640.0,2010-07-22
640.0,2010-07-23
646.1799926757812,2010-07-26
634.8699951171875,2010-07-27
621.469970703125,2010-07-28
624.9000244140625,2010-07-29
626.5,2010-07-30
629.77001953125,2010-08-02
623.0599975585938,2010-08-03
622.280029296875,2010-08-04
620.9000244140625,2010-08-05
628.9500122070312,2010-08-06
627.5,2010-08-09
622.8699951171875,2010-08-10
611.5900268554688,2010-08-11
614.5900268554688,2010-08-12
616.280029296875,2010-08-13
619.3699951171875,2010-08-16
624.5499877929688,2010-08-17
632.780029296875,2010-08-18
627.9199829101562,2010-08-19
625.5700073242188,2010-08-20
621.72998046875,2010-08-23
617.4000244140625,2010-08-24
628.25,2010-08-25
623.52001953125,2010-08-26
618.6799926757812,2010-08-27
606.0399780273438,2010-08-30
604.1599731445312,2010-08-31
606.4099731445312,2010-09-01
621.010009765625,2010-09-02
624.780029296875,2010-09-03
615.75,2010-09-07
616.25,2010-09-08
620.0,2010-09-09
616.719970703125,2010-09-10
635.25,2010-09-13
640.4299926757812,2010-09-14
635.52001953125,2010-09-15
620.6300048828125,2010-09-16
622.5,2010-09-17
638.0,2010-09-20
634.719970703125,2010-09-21
648.25,2010-09-22
639.77001953125,2010-09-23
644.1900024414062,2010-09-24
639.9000244140625,2010-09-27
642.5599975585938,2010-09-28
638.9000244140625,2010-09-29
647.530029296875,2010-09-30
643.0700073242188,2010-10-01
631.4199829101562,2010-10-04
641.0499877929688,2010-10-05
639.0,2010-10-06
641.4000244140625,2010-10-07
633.6799926757812,2010-10-08
630.5700073242188,2010-10-11
632.3900146484375,2010-10-12
635.760009765625,2010-10-13
627.0,2010-10-14
626.3400268554688,2010-10-15
638.5,2010-10-18
635.0800170898438,2010-10-19
634.6799926757812,2010-10-20
631.8200073242188,2010-10-21
630.0900268554688,2010-10-22
630.3800048828125,2010-10-25
627.9600219726562,2010-10-26
625.5399780273438,2010-10-27
630.25,2010-10-28
627.4099731445312,2010-10-29
629.8200073242188,2010-11-01
637.4099731445312,2010-11-02
637.8800048828125,2010-11-03
655.5999755859375,2010-11-04
655.2100219726562,2010-11-05
656.72998046875,2010-11-08
644.6099853515625,2010-11-09
641.0900268554688,2010-11-10
644.0599975585938,2010-11-11
636.8699951171875,2010-11-12
618.780029296875,2010-11-15
617.97998046875,2010-11-16
621.8300170898438,2010-11-17
619.7999877929688,2010-11-18
619.1699829101562,2010-11-19
616.469970703125,2010-11-22
615.489990234375,2010-11-23
622.1799926757812,2010-11-24
620.5,2010-11-26
620.2000122070312,2010-11-29
619.97998046875,2010-11-30
644.9500122070312,2010-12-01
660.1500244140625,2010-12-02
666.3499755859375,2010-12-03
668.6599731445312,2010-12-06
667.9600219726562,2010-12-07
663.5499877929688,2010-12-08
663.3599853515625,2010-12-09
669.5,2010-12-10
674.8599853515625,2010-12-13
675.1799926757812,2010-12-14
673.010009765625,2010-12-15
678.4500122070312,2010-12-16
676.0,2010-12-17
688.0499877929688,2010-12-20
689.0999755859375,2010-12-21
694.3499755859375,2010-12-22
691.9099731445312,2010-12-23
692.4600219726562,2010-12-27
689.0,2010-12-28
688.010009765625,2010-12-29
691.0,2010-12-30
691.02001953125,2010-12-31
685.0,2011-01-03
684.6400146484375,2011-01-04
692.6900024414062,2011-01-05
718.4000244140625,2011-01-06
735.1500244140625,2011-01-07
749.9600219726562,2011-01-10
751.9000244140625,2011-01-11
766.02001953125,2011-01-12
777.2100219726562,2011-01-13
797.97998046875,2011-01-14
804.3200073242188,2011-01-18
797.3599853515625,2011-01-19
787.719970703125,2011-01-20
780.0,2011-01-21
778.0,2011-01-24
784.72998046875,2011-01-25
784.219970703125,2011-01-26
793.1300048828125,2011-01-27
787.3099975585938,2011-01-28
765.0,2011-01-31
771.5599975585938,2011-02-01
767.9299926757812,2011-02-02
756.4000244140625,2011-02-03
760.6099853515625,2011-02-04
765.5499877929688,2011-02-07
766.5399780273438,2011-02-08
764.5499877929688,2011-02-09
759.0,2011-02-10
760.0,2011-02-11
755.0,2011-02-14
751.0,2011-02-15
759.6799926757812,2011-02-16
760.1500244140625,2011-02-17
754.4600219726562,2011-02-18
731.7899780273438,2011-02-22
718.8300170898438,2011-02-23
714.4600219726562,2011-02-24
728.0599975585938,2011-02-25
727.8599853515625,2011-02-28
722.5700073242188,2011-03-01
739.530029296875,2011-03-02
747.780029296875,2011-03-03
746.0,2011-03-04
740.5900268554688,2011-03-07
764.9000244140625,2011-03-08
777.5,2011-03-09
763.719970703125,2011-03-10
756.7100219726562,2011-03-11
745.0,2011-03-14
754.739990234375,2011-03-15
746.1199951171875,2011-03-16
749.4000244140625,2011-03-17
753.97998046875,2011-03-18
758.4000244140625,2011-03-21
752.510009765625,2011-03-22
753.5,2011-03-23
760.0,2011-03-24
766.0,2011-03-25
769.1099853515625,2011-03-28
767.4400024414062,2011-03-29
763.8099975585938,2011-03-30
756.0,2011-03-31
756.4199829101562,2011-04-01
754.4299926757812,2011-04-04
751.5900268554688,2011-04-05
759.0399780273438,2011-04-06
759.7999877929688,2011-04-07
767.3499755859375,2011-04-08
763.97998046875,2011-04-11
758.75,2011-04-12
756.969970703125,2011-04-13
756.1799926757812,2011-04-14
761.8599853515625,2011-04-15
760.1500244140625,2011-04-18
770.1799926757812,2011-04-19
773.3099975585938,2011-04-20
725.0,2011-04-21
716.6099853515625,2011-04-25
718.5,2011-04-26
735.8300170898438,2011-04-27
735.27001953125,2011-04-28
739.3300170898438,2011-04-29
735.0,2011-05-02
736.0399780273438,2011-05-03
734.0,2011-05-04
741.4000244140625,2011-05-05
736.5,2011-05-06
733.0,2011-05-09
734.0900268554688,2011-05-10
727.219970703125,2011-05-11
728.3300170898438,2011-05-12
718.010009765625,2011-05-13
727.489990234375,2011-05-16
723.1400146484375,2011-05-17
733.4199829101562,2011-05-18
733.0399780273438,2011-05-19
737.5499877929688,2011-05-20
731.3499755859375,2011-05-23
725.469970703125,2011-05-24
732.0,2011-05-25
739.0900268554688,2011-05-26
745.1699829101562,2011-05-27
746.0,2011-05-31
734.6500244140625,2011-06-01
736.989990234375,2011-06-02
729.2000122070312,2011-06-03
719.4600219726562,2011-06-06
722.3699951171875,2011-06-07
714.02001953125,2011-06-08
711.0700073242188,2011-06-09
704.6199951171875,2011-06-10
707.469970703125,2011-06-13
710.7000122070312,2011-06-14
704.4199829101562,2011-06-15
714.5,2011-06-16
726.7999877929688,2011-06-17
719.6300048828125,2011-06-20
730.5999755859375,2011-06-21
732.97998046875,2011-06-22
733.1199951171875,2011-06-23
723.5,2011-06-24
714.4600219726562,2011-06-27
721.0,2011-06-28
727.7999877929688,2011-06-29
725.47998046875,2011-06-30
744.7100219726562,2011-07-01
742.6799926757812,2011-07-05
744.0499877929688,2011-07-06
758.3599853515625,2011-07-07
750.4099731445312,2011-07-08
726.7000122070312,2011-07-11
726.6300048828125,2011-07-12
723.8400268554688,2011-07-13
727.2000122070312,2011-07-14
710.6500244140625,2011-07-15
702.8499755859375,2011-07-18
708.7999877929688,2011-07-19
714.2000122070312,2011-07-20
719.0,2011-07-21
703.3099975585938,2011-07-22
704.239990234375,2011-07-25
696.219970703125,2011-07-26
680.8699951171875,2011-07-27
679.0,2011-07-28
680.0900268554688,2011-07-29
682.739990234375,2011-08-01
663.1099853515625,2011-08-02
649.5399780273438,2011-08-03
621.47998046875,2011-08-04
629.2899780273438,2011-08-05
592.5800170898438,2011-08-08
596.5900268554688,2011-08-09
577.280029296875,2011-08-10
588.219970703125,2011-08-11
601.8200073242188,2011-08-12
613.1799926757812,2011-08-15
620.8499755859375,2011-08-16
621.6799926757812,2011-08-17
600.0,2011-08-18
587.5,2011-08-19
597.1699829101562,2011-08-22
599.5999755859375,2011-08-23
608.0,2011-08-24
615.1199951171875,2011-08-25
616.5,2011-08-26
618.2999877929688,2011-08-29
636.75,2011-08-30
636.5,2011-08-31
644.0,2011-09-01
634.9400024414062,2011-09-02
623.3099975585938,2011-09-06
630.1699829101562,2011-09-07
633.5,2011-09-08
614.0,2011-09-09
615.8499755859375,2011-09-12
616.5,2011-09-13
631.1599731445312,2011-09-14
630.72998046875,2011-09-15
623.5,2011-09-16
642.1099853515625,2011-09-19
635.6300048828125,2011-09-20
618.4199829101562,2011-09-21
606.0,2011-09-22
609.02001953125,2011-09-23
618.4000244140625,2011-09-26
620.97998046875,2011-09-27
611.5,2011-09-28
614.1599731445312,2011-09-29
603.97998046875,2011-09-30
575.280029296875,2011-10-03
587.3699951171875,2011-10-04
603.0,2011-10-05
593.75,2011-10-06
607.7000122070312,2011-10-07
629.239990234375,2011-10-10
626.2000122070312,2011-10-11
634.9000244140625,2011-10-12
632.0,2011-10-13
634.1199951171875,2011-10-14
624.989990234375,2011-10-17
655.0,2011-10-18
649.1400146484375,2011-10-19
642.8300170898438,2011-10-20
646.75,2011-10-21
653.4600219726562,2011-10-24
633.72998046875,2011-10-25
629.75,2011-10-26
650.1599731445312,2011-10-27
652.0,2011-10-28
642.75,2011-10-31
629.02001953125,2011-11-01
632.0,2011-11-02
636.0,2011-11-03
632.7999877929688,2011-11-04
637.7999877929688,2011-11-07
642.9500122070312,2011-11-08
626.0,2011-11-09
636.6699829101562,2011-11-10
643.6400146484375,2011-11-11
638.4299926757812,2011-11-14
637.8099975585938,2011-11-15
639.6099853515625,2011-11-16
637.2999877929688,2011-11-17
630.469970703125,2011-11-18
626.3499755859375,2011-11-21
641.4099731445312,2011-11-22
625.9299926757812,2011-11-23
626.8800048828125,2011-11-25
631.75,2011-11-28
643.1599731445312,2011-11-29
669.8499755859375,2011-11-30
664.5499877929688,2011-12-01
671.239990234375,2011-12-02
682.0999755859375,2011-12-05
687.0800170898438,2011-12-06
684.0800170898438,2011-12-07
665.6400146484375,2011-12-08
676.2000122070312,2011-12-09
665.8499755859375,2011-12-12
645.1099853515625,2011-12-13
629.02001953125,2011-12-14
640.1500244140625,2011-12-15
656.2899780273438,2011-12-16
641.1799926757812,2011-12-19
660.0,2011-12-20
675.5399780273438,2011-12-21
676.010009765625,2011-12-22
675.0,2011-12-23
672.260009765625,2011-12-27
666.1300048828125,2011-12-28
685.0,2011-12-29
686.0,2011-12-30
703.1599731445312,2012-01-03
705.010009765625,2012-01-04
715.0,2012-01-05
711.6300048828125,2012-01-06
712.5599975585938,2012-01-09
711.0,2012-01-10
717.25,2012-01-11
717.25,2012-01-12
724.8300170898438,2012-01-13
723.1799926757812,2012-01-17
752.7000122070312,2012-01-18
755.0800170898438,2012-01-19
744.6900024414062,2012-01-20
738.8800048828125,2012-01-23
739.280029296875,2012-01-24
746.8400268554688,2012-01-25
700.6500244140625,2012-01-26
698.260009765625,2012-01-27
702.0,2012-01-30
693.25,2012-01-31
716.6300048828125,2012-02-01
712.5,2012-02-02
728.010009765625,2012-02-03
722.1500244140625,2012-02-06
723.0,2012-02-07
719.239990234375,2012-02-08
717.0,2012-02-09
703.6400146484375,2012-02-10
721.47998046875,2012-02-13
722.52001953125,2012-02-14
718.0700073242188,2012-02-15
715.9600219726562,2012-02-16
714.0,2012-02-17
711.4199829101562,2012-02-21
699.0700073242188,2012-02-22
698.97998046875,2012-02-23
679.530029296875,2012-02-24
693.5700073242188,2012-02-27
684.0999755859375,2012-02-28
692.0,2012-02-29
690.010009765625,2012-03-01
688.510009765625,2012-03-02
689.1400146484375,2012-03-05
671.0,2012-03-06
695.8800048828125,2012-03-07
