ALLY,Date
24.859596252441406,2018-02-26
24.638736724853516,2018-02-27
24.647571563720703,2018-02-28
24.205860137939453,2018-03-01
24.47088623046875,2018-03-02
24.6740779876709,2018-03-05
24.841928482055664,2018-03-06
25.053951263427734,2018-03-07
24.87726593017578,2018-03-08
25.26597023010254,2018-03-09
25.354310989379883,2018-03-12
25.239469528198242,2018-03-13
24.603403091430664,2018-03-14
24.2677001953125,2018-03-15
24.46205711364746,2018-03-16
24.117521286010742,2018-03-19
24.214696884155273,2018-03-20
24.2677001953125,2018-03-21
23.393110275268555,2018-03-22
22.916059494018555,2018-03-23
23.569793701171875,2018-03-26
23.163414001464844,2018-03-27
23.490285873413086,2018-03-28
23.985004425048828,2018-03-29
23.340103149414062,2018-04-02
23.613967895507812,2018-04-03
23.62279510498047,2018-04-04
24.038005828857422,2018-04-05
23.516788482666016,2018-04-06
23.658138275146484,2018-04-09
24.28536605834961,2018-04-10
24.038005828857422,2018-04-11
24.38254737854004,2018-04-12
24.07334327697754,2018-04-13
24.188190460205078,2018-04-16
24.320709228515625,2018-04-17
24.329540252685547,2018-04-18
24.400217056274414,2018-04-19
24.435548782348633,2018-04-20
24.38254737854004,2018-04-23
24.850759506225586,2018-04-24
24.66524314880371,2018-04-25
24.011505126953125,2018-04-26
23.569793701171875,2018-04-27
23.170307159423828,2018-04-30
23.365612030029297,2018-05-01
23.50765037536621,2018-05-02
23.08152961730957,2018-05-03
23.401123046875,2018-05-04
23.560914993286133,2018-05-07
23.58754539489746,2018-05-08
24.031423568725586,2018-05-09
24.271114349365234,2018-05-10
23.649690628051758,2018-05-11
23.747344970703125,2018-05-14
23.614179611206055,2018-05-15
23.640811920166016,2018-05-16
23.960407257080078,2018-05-17
23.916015625,2018-05-18
24.058059692382812,2018-05-21
24.377649307250977,2018-05-22
24.0758113861084,2018-05-23
24.013668060302734,2018-05-24
23.87162971496582,2018-05-25
23.134794235229492,2018-05-29
22.859590530395508,2018-05-30
22.770816802978516,2018-05-31
23.108163833618164,2018-06-01
23.294588088989258,2018-06-04
23.143672943115234,2018-06-05
23.534284591674805,2018-06-06
23.614179611206055,2018-06-07
23.640811920166016,2018-06-08
23.711833953857422,2018-06-11
23.76509666442871,2018-06-12
23.418874740600586,2018-06-13
23.38336181640625,2018-06-14
23.445512771606445,2018-06-15
23.418874740600586,2018-06-18
23.196941375732422,2018-06-19
23.196941375732422,2018-06-20
23.267959594726562,2018-06-21
23.454383850097656,2018-06-22
22.770816802978516,2018-06-25
22.877351760864258,2018-06-26
22.41571617126465,2018-06-27
22.824081420898438,2018-06-28
23.32122039794922,2018-06-29
23.676326751708984,2018-07-02
23.58754539489746,2018-07-03
23.791730880737305,2018-07-05
23.924894332885742,2018-07-06
24.60845947265625,2018-07-09
24.4309139251709,2018-07-10
24.30662727355957,2018-07-11
24.271114349365234,2018-07-12
24.25336265563965,2018-07-13
24.19121551513672,2018-07-16
24.45754051208496,2018-07-17
24.83928108215332,2018-07-18
24.74162483215332,2018-07-19
24.626216888427734,2018-07-20
24.821521759033203,2018-07-23
24.74162483215332,2018-07-24
24.821521759033203,2018-07-25
24.324378967285156,2018-07-26
24.19121551513672,2018-07-27
24.297754287719727,2018-07-30
23.887136459350586,2018-07-31
23.780017852783203,2018-08-01
23.53007698059082,2018-08-02
23.762165069580078,2018-08-03
23.922840118408203,2018-08-06
24.279897689819336,2018-08-07
24.449499130249023,2018-08-08
24.73514175415039,2018-08-09
24.02996063232422,2018-08-10
23.994251251220703,2018-08-13
24.315601348876953,2018-08-14
23.896059036254883,2018-08-15
24.190631866455078,2018-08-16
24.056737899780273,2018-08-17
24.4316463470459,2018-08-20
24.556617736816406,2018-08-21
24.404861450195312,2018-08-22
24.244192123413086,2018-08-23
24.297752380371094,2018-08-24
24.270973205566406,2018-08-27
24.270973205566406,2018-08-28
24.15492820739746,2018-08-29
24.074586868286133,2018-08-30
23.994251251220703,2018-08-31
24.163850784301758,2018-09-04
24.262046813964844,2018-09-05
23.896059036254883,2018-09-06
23.780017852783203,2018-09-07
23.85142707824707,2018-09-10
23.91391372680664,2018-09-11
23.69075584411621,2018-09-12
23.69968032836914,2018-09-13
24.208486557006836,2018-09-14
24.056737899780273,2018-09-17
24.02103042602539,2018-09-18
24.297752380371094,2018-09-19
24.619104385375977,2018-09-20
24.58339500427246,2018-09-21
24.369155883789062,2018-09-24
24.32453155517578,2018-09-25
23.878210067749023,2018-09-26
23.82465171813965,2018-09-27
23.61041259765625,2018-09-28
23.512226104736328,2018-10-01
23.556852340698242,2018-10-02
23.967472076416016,2018-10-03
24.137067794799805,2018-10-04
23.896059036254883,2018-10-05
23.967472076416016,2018-10-08
23.860355377197266,2018-10-09
23.458667755126953,2018-10-10
23.173015594482422,2018-10-11
23.32476806640625,2018-10-12
23.280136108398438,2018-10-15
23.29798698425293,2018-10-16
23.333696365356445,2018-10-17
22.896299362182617,2018-10-18
23.155166625976562,2018-10-19
22.601726531982422,2018-10-22
22.789182662963867,2018-10-23
21.82512664794922,2018-10-24
22.325008392333984,2018-10-25
21.744787216186523,2018-10-26
21.673377990722656,2018-10-29
22.36964225769043,2018-10-30
22.818649291992188,2018-10-31
23.123971939086914,2018-11-01
22.65700912475586,2018-11-02
22.94437026977539,2018-11-05
23.267656326293945,2018-11-06
23.52808380126953,2018-11-07
23.608909606933594,2018-11-08
23.13295555114746,2018-11-09
22.77374839782715,2018-11-12
22.953353881835938,2018-11-13
22.80967140197754,2018-11-14
22.782732009887695,2018-11-15
22.73782730102539,2018-11-16
22.432498931884766,2018-11-19
21.776947021484375,2018-11-20
22.05533218383789,2018-11-21
22.369646072387695,2018-11-23
23.150917053222656,2018-11-26
23.23174285888672,2018-11-27
23.761568069458008,2018-11-28
23.77952766418457,2018-11-29
23.959129333496094,2018-11-30
23.86932945251465,2018-12-03
22.549238204956055,2018-12-04
22.67496681213379,2018-12-06
22.23493766784668,2018-12-07
21.902666091918945,2018-12-10
21.723066329956055,2018-12-11
21.785926818847656,2018-12-12
21.004648208618164,2018-12-13
20.654422760009766,2018-12-14
20.429922103881836,2018-12-17
20.591567993164062,2018-12-18
20.286237716674805,2018-12-19
19.944988250732422,2018-12-20
19.12779426574707,2018-12-21
18.624908447265625,2018-12-24
19.81028938293457,2018-12-26
20.07969093322754,2018-12-27
20.205415725708008,2018-12-28
20.349098205566406,2018-12-31
20.546663284301758,2019-01-02
20.349098205566406,2019-01-03
21.031591415405273,2019-01-04
21.43570327758789,2019-01-07
21.633264541625977,2019-01-08
21.75898551940918,2019-01-09
21.794912338256836,2019-01-10
22.199012756347656,2019-01-11
22.19003677368164,2019-01-14
22.576183319091797,2019-01-15
23.02519416809082,2019-01-16
23.294599533081055,2019-01-17
23.47420310974121,2019-01-18
23.043153762817383,2019-01-22
22.88150978088379,2019-01-23
22.818649291992188,2019-01-24
23.141937255859375,2019-01-25
23.204797744750977,2019-01-28
22.728843688964844,2019-01-29
24.03097915649414,2019-01-30
23.55198097229004,2019-01-31
23.714658737182617,2019-02-01
23.95867347717285,2019-02-04
24.067123413085938,2019-02-05
24.01289939880371,2019-02-06
23.823110580444336,2019-02-07
23.877336502075195,2019-02-08
23.868297576904297,2019-02-11
24.229801177978516,2019-02-12
24.229801177978516,2019-02-13
24.03097915649414,2019-02-14
24.410554885864258,2019-02-15
24.573232650756836,2019-02-19
24.555150985717773,2019-02-20
24.410554885864258,2019-02-21
24.3563289642334,2019-02-22
23.89541244506836,2019-02-25
24.148462295532227,2019-02-26
24.067123413085938,2019-02-27
24.482851028442383,2019-02-28
24.428627014160156,2019-03-01
24.347288131713867,2019-03-04
24.130390167236328,2019-03-05
23.92252540588379,2019-03-06
23.615243911743164,2019-03-07
23.45256996154785,2019-03-08
23.886375427246094,2019-03-11
24.003862380981445,2019-03-12
24.265954971313477,2019-03-13
24.157501220703125,2019-03-14
24.410554885864258,2019-03-15
24.690719604492188,2019-03-18
24.274988174438477,2019-03-19
23.949636459350586,2019-03-20
24.021934509277344,2019-03-21
23.56102180480957,2019-03-22
23.60620880126953,2019-03-25
23.99481964111328,2019-03-26
24.347288131713867,2019-03-27
24.65456771850586,2019-03-28
24.844356536865234,2019-03-29
25.594478607177734,2019-04-01
25.77523422241211,2019-04-02
25.983095169067383,2019-04-03
26.01924705505371,2019-04-04
26.073474884033203,2019-04-05
26.190961837768555,2019-04-08
25.946943283081055,2019-04-09
26.353639602661133,2019-04-10
26.190961837768555,2019-04-11
26.669954299926758,2019-04-12
26.624767303466797,2019-04-15
26.453052520751953,2019-04-16
26.81455421447754,2019-04-17
26.868778228759766,2019-04-18
27.06760597229004,2019-04-22
26.89589500427246,2019-04-23
27.031457901000977,2019-04-24
26.913970947265625,2019-04-25
27.22124671936035,2019-04-26
27.0947208404541,2019-04-29
27.003829956054688,2019-04-30
27.022008895874023,2019-05-01
26.949291229248047,2019-05-02
27.185611724853516,2019-05-03
27.10380744934082,2019-05-06
26.840225219726562,2019-05-07
26.63117218017578,2019-05-08
26.712974548339844,2019-05-09
27.176523208618164,2019-05-10
26.122180938720703,2019-05-13
26.676620483398438,2019-05-14
26.494836807250977,2019-05-15
27.003829956054688,2019-05-16
26.731157302856445,2019-05-17
26.90384864807129,2019-05-20
27.04927635192871,2019-05-21
27.085628509521484,2019-05-22
26.367586135864258,2019-05-23
26.74933433532715,2019-05-24
26.640262603759766,2019-05-28
26.567550659179688,2019-05-29
26.531192779541016,2019-05-30
26.24034309387207,2019-05-31
26.267608642578125,2019-06-03
27.121990203857422,2019-06-04
27.121990203857422,2019-06-05
27.112897872924805,2019-06-06
27.131074905395508,2019-06-07
26.931114196777344,2019-06-10
27.022008895874023,2019-06-11
26.649356842041016,2019-06-12
26.7584228515625,2019-06-13
26.54936981201172,2019-06-14
26.712974548339844,2019-06-17
27.112897872924805,2019-06-18
27.040185928344727,2019-06-19
27.258325576782227,2019-06-20
27.176523208618164,2019-06-21
26.894760131835938,2019-06-24
27.121990203857422,2019-06-25
27.3128604888916,2019-06-26
27.576444625854492,2019-06-27
28.167234420776367,2019-06-28
28.5035343170166,2019-07-01
28.37628936767578,2019-07-02
28.603515625,2019-07-03
28.639877319335938,2019-07-05
28.44899559020996,2019-07-08
28.53989028930664,2019-07-09
28.53989028930664,2019-07-10
28.79439353942871,2019-07-11
29.28520393371582,2019-07-12
29.085241317749023,2019-07-15
28.81256866455078,2019-07-16
28.58534049987793,2019-07-17
30.439523696899414,2019-07-18
30.03959846496582,2019-07-19
30.175939559936523,2019-07-22
30.639488220214844,2019-07-23
30.984878540039062,2019-07-24
30.65766143798828,2019-07-25
30.65766143798828,2019-07-26
30.375898361206055,2019-07-29
30.694021224975586,2019-07-30
30.063692092895508,2019-07-31
29.616073608398438,2019-08-01
29.278072357177734,2019-08-02
28.099641799926758,2019-08-05
28.72996711730957,2019-08-06
28.821317672729492,2019-08-07
29.278072357177734,2019-08-08
29.095373153686523,2019-08-09
28.38283348083496,2019-08-12
28.620346069335938,2019-08-13
27.414506912231445,2019-08-14
27.47845458984375,2019-08-15
28.099641799926758,2019-08-16
28.300613403320312,2019-08-19
28.063098907470703,2019-08-20
28.437639236450195,2019-08-21
28.556398391723633,2019-08-22
27.49672508239746,2019-08-23
27.94434356689453,2019-08-26
27.85299301147461,2019-08-27
28.12704849243164,2019-08-28
28.702564239501953,2019-08-29
28.638612747192383,2019-08-30
28.20926284790039,2019-09-03
29.03142547607422,2019-09-04
29.716556549072266,2019-09-05
29.753097534179688,2019-09-06
31.242128372192383,2019-09-09
31.671476364135742,2019-09-10
31.771963119506836,2019-09-11
32.01860809326172,2019-09-12
31.954669952392578,2019-09-13
31.762826919555664,2019-09-16
31.89984703063965,2019-09-17
31.84504508972168,2019-09-18
31.497909545898438,2019-09-19
30.803647994995117,2019-09-20
30.84931755065918,2019-09-23
30.821908950805664,2019-09-24
30.94980239868164,2019-09-25
30.60266876220703,2019-09-26
30.648344039916992,2019-09-27
30.29207420349121,2019-09-30
29.661746978759766,2019-10-01
28.72996711730957,2019-10-02
28.79391098022461,2019-10-03
29.049694061279297,2019-10-04
28.69342803955078,2019-10-07
27.514995574951172,2019-10-08
27.816455841064453,2019-10-09
28.20926284790039,2019-10-10
28.6112117767334,2019-10-11
28.629478454589844,2019-10-14
29.250667572021484,2019-10-15
27.980886459350586,2019-10-16
27.8895320892334,2019-10-17
27.670291900634766,2019-10-18
28.03569793701172,2019-10-21
28.18185806274414,2019-10-22
28.145315170288086,2019-10-23
27.898672103881836,2019-10-24
28.154449462890625,2019-10-25
28.59293556213379,2019-10-28
28.501588821411133,2019-10-29
28.51072120666504,2019-10-30
28.134130477905273,2019-10-31
28.703611373901367,2019-11-01
29.291458129882812,2019-11-04
29.87012481689453,2019-11-05
29.300649642944336,2019-11-06
29.20879364013672,2019-11-07
28.98834991455078,2019-11-08
28.850576400756836,2019-11-11
28.611757278442383,2019-11-12
28.180057525634766,2019-11-13
28.32701873779297,2019-11-14
28.354578018188477,2019-11-15
28.180057525634766,2019-11-18
28.225984573364258,2019-11-19
28.299463272094727,2019-11-20
28.198429107666016,2019-11-21
29.603759765625,2019-11-22
29.686424255371094,2019-11-25
29.135313034057617,2019-11-26
29.576200485229492,2019-11-27
29.24553871154785,2019-11-29
28.94243049621582,2019-12-02
28.437240600585938,2019-12-03
28.538280487060547,2019-12-04
28.648502349853516,2019-12-05
29.080202102661133,2019-12-06
29.02509307861328,2019-12-09
28.82301902770996,2019-12-10
28.951610565185547,2019-12-11
29.319019317626953,2019-12-12
28.896499633789062,2019-12-13
28.77709197998047,2019-12-16
29.16286849975586,2019-12-17
28.78627586364746,2019-12-18
28.804645538330078,2019-12-19
28.299463272094727,2019-12-20
28.290279388427734,2019-12-23
28.18924331665039,2019-12-24
28.216794967651367,2019-12-26
28.097387313842773,2019-12-27
27.88613510131836,2019-12-30
28.06983184814453,2019-12-31
28.216794967651367,2020-01-02
27.913686752319336,2020-01-03
27.546283721923828,2020-01-06
27.298280715942383,2020-01-07
27.812654495239258,2020-01-08
27.766721725463867,2020-01-09
27.50954246520996,2020-01-10
27.564653396606445,2020-01-13
27.78509521484375,2020-01-14
27.85857582092285,2020-01-15
28.253536224365234,2020-01-16
27.968799591064453,2020-01-17
27.794281005859375,2020-01-21
29.67723846435547,2020-01-22
30.035457611083984,2020-01-23
29.521089553833008,2020-01-24
28.804645538330078,2020-01-27
29.16286849975586,2020-01-28
29.62212371826172,2020-01-29
29.982471466064453,2020-01-30
29.594406127929688,2020-01-31
29.538970947265625,2020-02-03
29.733003616333008,2020-02-04
30.361297607421875,2020-02-05
30.148788452148438,2020-02-06
30.093347549438477,2020-02-07
30.139545440673828,2020-02-10
30.315099716186523,2020-02-11
30.444448471069336,2020-02-12
30.54608917236328,2020-02-13
30.352054595947266,2020-02-14
29.594406127929688,2020-02-18
26.17576026916504,2020-02-19
27.164398193359375,2020-02-20
26.305116653442383,2020-02-21
25.325714111328125,2020-02-24
24.124574661254883,2020-02-25
23.995214462280273,2020-02-26
23.459321975708008,2020-02-27
23.16364860534668,2020-02-28
23.67183494567871,2020-03-02
22.757110595703125,2020-03-03
23.875102996826172,2020-03-04
22.849510192871094,2020-03-05
22.44296646118164,2020-03-06
19.45857810974121,2020-03-09
20.705921173095703,2020-03-10
19.144432067871094,2020-03-11
18.09111785888672,2020-03-12
19.005836486816406,2020-03-13
14.866501808166504,2020-03-16
14.8480224609375,2020-03-17
11.401655197143555,2020-03-18
11.900593757629395,2020-03-19
10.810319900512695,2020-03-20
11.207623481750488,2020-03-23
13.184898376464844,2020-03-24
15.125211715698242,2020-03-25
15.864377975463867,2020-03-26
14.57083511352539,2020-03-27
14.155052185058594,2020-03-30
13.332730293273926,2020-03-31
11.94679069519043,2020-04-01
11.965271949768066,2020-04-02
11.069029808044434,2020-04-03
12.78759479522705,2020-04-06
13.295771598815918,2020-04-07
14.06265640258789,2020-04-08
15.5502347946167,2020-04-09
14.552355766296387,2020-04-13
14.007219314575195,2020-04-14
13.083259582519531,2020-04-15
12.528886795043945,2020-04-16
14.201250076293945,2020-04-17
13.905583381652832,2020-04-20
13.101738929748535,2020-04-21
12.953907012939453,2020-04-22
13.212615013122559,2020-04-23
13.212615013122559,2020-04-24
14.044178009033203,2020-04-27
14.986615180969238,2020-04-28
16.649742126464844,2020-04-29
15.30506420135498,2020-04-30
14.539342880249023,2020-05-01
14.184496879577637,2020-05-04
13.951045989990234,2020-05-05
13.232015609741211,2020-05-06
14.081777572631836,2020-05-07
14.735443115234375,2020-05-08
14.128469467163086,2020-05-11
13.698919296264648,2020-05-12
13.054591178894043,2020-05-13
14.109790802001953,2020-05-14
14.231186866760254,2020-05-15
15.473145484924316,2020-05-18
14.903528213500977,2020-05-19
15.370430946350098,2020-05-20
15.062274932861328,2020-05-21
14.838162422180176,2020-05-22
15.799980163574219,2020-05-26
17.368770599365234,2020-05-27
17.15399742126465,2020-05-28
16.285560607910156,2020-05-29
17.210025787353516,2020-06-01
17.480825424194336,2020-06-02
18.8908748626709,2020-06-03
19.805999755859375,2020-06-04
21.141345977783203,2020-06-05
22.056474685668945,2020-06-08
21.402814865112305,2020-06-09
19.39512825012207,2020-06-10
17.602224349975586,2020-06-11
19.086973190307617,2020-06-12
19.563215255737305,2020-06-15
19.591224670410156,2020-06-16
18.760141372680664,2020-06-17
18.601396560668945,2020-06-18
17.938390731811523,2020-06-19
18.115812301635742,2020-06-22
18.115812301635742,2020-06-23
17.09796905517578,2020-06-24
19.14300537109375,2020-06-25
17.602224349975586,2020-06-26
18.274560928344727,2020-06-29
18.517353057861328,2020-06-30
18.02243423461914,2020-07-01
18.171842575073242,2020-07-02
18.918888092041016,2020-07-06
18.311918258666992,2020-07-07
18.36794662475586,2020-07-08
17.788982391357422,2020-07-09
18.78815460205078,2020-07-10
19.161678314208984,2020-07-13
19.44182014465332,2020-07-14
20.459665298461914,2020-07-15
20.92656707763672,2020-07-16
19.88070297241211,2020-07-17
19.834016799926758,2020-07-20
19.918058395385742,2020-07-21
20.067466735839844,2020-07-22
19.974084854125977,2020-07-23
19.77798843383789,2020-07-24
19.497844696044922,2020-07-27
19.451156616210938,2020-07-28
19.824676513671875,2020-07-29
19.334714889526367,2020-07-30
18.938974380493164,2020-07-31
19.36298179626465,2020-08-03
19.372406005859375,2020-08-04
20.050817489624023,2020-08-05
19.87179183959961,2020-08-06
20.22983741760254,2020-08-07
20.719802856445312,2020-08-10
21.134389877319336,2020-08-11
20.898828506469727,2020-08-12
21.01189613342285,2020-08-13
21.332260131835938,2020-08-14
20.672693252563477,2020-08-17
20.663270950317383,2020-08-18
20.98362922668457,2020-08-19
20.587890625,2020-08-20
20.36175537109375,2020-08-21
21.586658477783203,2020-08-24
21.209766387939453,2020-08-25
21.01189613342285,2020-08-26
21.803377151489258,2020-08-27
22.189693450927734,2020-08-28
21.558393478393555,2020-08-31
21.586658477783203,2020-09-01
22.189693450927734,2020-09-02
22.396987915039062,2020-09-03
23.782075881958008,2020-09-04
22.81157112121582,2020-09-08
22.717348098754883,2020-09-09
22.265073776245117,2020-09-10
22.528898239135742,2020-09-11
23.000019073486328,2020-09-14
23.367490768432617,2020-09-15
24.215503692626953,2020-09-16
24.582975387573242,2020-09-17
24.20608139038086,2020-09-18
23.13193130493164,2020-09-21
22.792724609375,2020-09-22
22.048357009887695,2020-09-23
22.208539962768555,2020-09-24
23.084819793701172,2020-09-25
23.499404907226562,2020-09-28
23.037710189819336,2020-09-29
23.621896743774414,2020-09-30
24.027055740356445,2020-10-01
24.959871292114258,2020-10-02
25.562902450561523,2020-10-05
25.120054244995117,2020-10-06
26.00575828552246,2020-10-07
26.297849655151367,2020-10-08
26.241315841674805,2020-10-09
26.12824821472168,2020-10-12
26.00575828552246,2020-10-13
25.807886123657227,2020-10-14
26.260162353515625,2020-10-15
26.976261138916016,2020-10-16
26.806659698486328,2020-10-19
26.787817001342773,2020-10-20
26.25074005126953,2020-10-21
27.18355369567871,2020-10-22
27.400270462036133,2020-10-23
26.825504302978516,2020-10-26
25.713665008544922,2020-10-27
25.035249710083008,2020-10-28
25.263019561767578,2020-10-29
25.319961547851562,2020-10-30
26.19306182861328,2020-11-02
27.104124069213867,2020-11-03
26.183570861816406,2020-11-04
26.857376098632812,2020-11-05
26.477766036987305,2020-11-06
28.347347259521484,2020-11-09
27.635578155517578,2020-11-10
27.303422927856445,2020-11-11
27.27495002746582,2020-11-12
28.38530921936035,2020-11-13
29.1445255279541,2020-11-16
28.954723358154297,2020-11-17
28.546642303466797,2020-11-18
28.36632537841797,2020-11-19
27.502716064453125,2020-11-20
28.337854385375977,2020-11-23
29.486177444458008,2020-11-24
29.13503646850586,2020-11-25
29.1065673828125,2020-11-27
28.138559341430664,2020-11-30
29.457704544067383,2020-12-01
29.467193603515625,2020-12-02
29.58108139038086,2020-12-03
30.463668823242188,2020-12-04
30.40673065185547,2020-12-07
30.814809799194336,2020-12-08
31.820781707763672,2020-12-09
32.731834411621094,2020-12-10
32.190895080566406,2020-12-11
31.953638076782227,2020-12-14
32.760311126708984,2020-12-15
32.59897232055664,2020-12-16
32.285797119140625,2020-12-17
31.8492431640625,2020-12-18
32.959598541259766,2020-12-21
32.45661926269531,2020-12-22
33.10196304321289,2020-12-23
32.779293060302734,2020-12-24
33.196861267089844,2020-12-28
32.988075256347656,2020-12-29
33.45309829711914,2020-12-30
33.842193603515625,2020-12-31
33.62392044067383,2021-01-04
33.984554290771484,2021-01-05
35.08541488647461,2021-01-06
35.31318664550781,2021-01-07
35.46502685546875,2021-01-08
35.569419860839844,2021-01-11
36.4140510559082,2021-01-12
37.543392181396484,2021-01-13
38.79610061645508,2021-01-14
38.79610061645508,2021-01-15
39.17571258544922,2021-01-19
39.24213790893555,2021-01-20
37.904014587402344,2021-01-21
38.53986358642578,2021-01-22
37.353580474853516,2021-01-25
36.708251953125,2021-01-26
34.59192657470703,2021-01-27
36.5943603515625,2021-01-28
36.088890075683594,2021-01-29
36.813716888427734,2021-02-01
37.91050720214844,2021-02-02
38.740238189697266,2021-02-03
39.970542907714844,2021-02-04
39.71303939819336,2021-02-05
39.8370246887207,2021-02-08
39.016822814941406,2021-02-09
39.36970138549805,2021-02-10
39.15988540649414,2021-02-11
40.06591796875,2021-02-12
40.61907958984375,2021-02-16
39.808414459228516,2021-02-17
39.42692565917969,2021-02-18
40.819358825683594,2021-02-19
40.6572265625,2021-02-22
40.33296203613281,2021-02-23
40.714447021484375,2021-02-24
39.08358383178711,2021-02-25
39.57951736450195,2021-02-26
40.92427062988281,2021-03-01
41.47743225097656,2021-03-02
41.191307067871094,2021-03-03
41.08641052246094,2021-03-04
41.94474792480469,2021-03-05
41.82076644897461,2021-03-08
42.24040603637695,2021-03-09
43.36579895019531,2021-03-10
43.527931213378906,2021-03-11
43.480255126953125,2021-03-12
44.46258544921875,2021-03-15
43.92850112915039,2021-03-16
44.60564422607422,2021-03-17
43.22274398803711,2021-03-18
43.11783218383789,2021-03-19
42.82217788696289,2021-03-22
41.61095428466797,2021-03-23
41.45835494995117,2021-03-24
43.36579895019531,2021-03-25
43.6995964050293,2021-03-26
42.688655853271484,2021-03-29
43.87127685546875,2021-03-30
43.11783218383789,2021-03-31
44.5674934387207,2021-04-01
44.748695373535156,2021-04-05
44.615177154541016,2021-04-06
44.84407424926758,2021-04-07
44.891761779785156,2021-04-08
44.96806335449219,2021-04-09
45.82640838623047,2021-04-12
44.786842346191406,2021-04-13
45.54029083251953,2021-04-14
45.43538284301758,2021-04-15
45.50214385986328,2021-04-16
45.86455535888672,2021-04-19
44.62471389770508,2021-04-20
46.18882751464844,2021-04-21
45.54029083251953,2021-04-22
46.6370735168457,2021-04-23
47.27606964111328,2021-04-26
47.895992279052734,2021-04-27
48.248863220214844,2021-04-28
49.483802795410156,2021-04-29
49.25404357910156,2021-04-30
49.196617126464844,2021-05-03
49.177467346191406,2021-05-04
50.364540100097656,2021-05-05
50.67088317871094,2021-05-06
51.79094314575195,2021-05-07
51.37929916381836,2021-05-10
50.211368560791016,2021-05-11
49.033870697021484,2021-05-12
50.498565673828125,2021-05-13
51.695213317871094,2021-05-14
51.867530822753906,2021-05-17
51.41758728027344,2021-05-18
51.0825309753418,2021-05-19
50.4698486328125,2021-05-20
50.86235046386719,2021-05-21
51.22612380981445,2021-05-24
50.814483642578125,2021-05-25
51.1686897277832,2021-05-26
52.432350158691406,2021-05-27
52.37491226196289,2021-05-28
53.753448486328125,2021-06-01
53.28436279296875,2021-06-02
52.786556243896484,2021-06-03
52.930152893066406,2021-06-04
52.681251525878906,2021-06-07
52.90143585205078,2021-06-08
52.35575866699219,2021-06-09
51.6664924621582,2021-06-10
52.45149230957031,2021-06-11
51.130393981933594,2021-06-14
51.532470703125,2021-06-15
50.69002914428711,2021-06-16
48.14356231689453,2021-06-17
47.396846771240234,2021-06-18
48.08612060546875,2021-06-21
47.24367904663086,2021-06-22
48.047828674316406,2021-06-23
48.59349822998047,2021-06-24
48.58392333984375,2021-06-25
48.0765495300293,2021-06-28
47.36812973022461,2021-06-29
47.7127685546875,2021-06-30
48.22014236450195,2021-07-01
48.39246368408203,2021-07-02
47.483009338378906,2021-07-06
47.91380310058594,2021-07-07
46.85117721557617,2021-07-08
49.091304779052734,2021-07-09
49.646549224853516,2021-07-12
49.21575164794922,2021-07-13
48.94770812988281,2021-07-14
48.84239959716797,2021-07-15
47.95209884643555,2021-07-16
45.93215560913086,2021-07-19
48.72751998901367,2021-07-20
50.278385162353516,2021-07-21
49.8858757019043,2021-07-22
49.57954025268555,2021-07-23
49.7039909362793,2021-07-26
49.15831756591797,2021-07-27
48.88069534301758,2021-07-28
49.962467193603516,2021-07-29
49.4045524597168,2021-07-30
49.17367935180664,2021-08-02
49.029396057128906,2021-08-03
48.461856842041016,2021-08-04
49.20254898071289,2021-08-05
50.0875129699707,2021-08-06
49.81817626953125,2021-08-09
51.616981506347656,2021-08-10
52.14603805541992,2021-08-11
52.22299575805664,2021-08-12
52.41537857055664,2021-08-13
51.693931579589844,2021-08-16
50.39533615112305,2021-08-17
50.31837463378906,2021-08-18
49.26026153564453,2021-08-19
49.30835723876953,2021-08-20
49.58731460571289,2021-08-23
50.17408752441406,2021-08-24
51.52078628540039,2021-08-25
50.26066589355469,2021-08-26
51.50155258178711,2021-08-27
49.92399215698242,2021-08-30
50.885921478271484,2021-08-31
50.49152374267578,2021-09-01
49.914371490478516,2021-09-02
49.115970611572266,2021-09-03
48.259857177734375,2021-09-07
47.94241714477539,2021-09-08
48.80815887451172,2021-09-09
49.08711242675781,2021-09-10
50.81858444213867,2021-09-13
49.77008056640625,2021-09-14
50.472286224365234,2021-09-15
50.558860778808594,2021-09-16
50.472286224365234,2021-09-17
49.394927978515625,2021-09-20
49.57769775390625,2021-09-21
50.193328857421875,2021-09-22
51.03020477294922,2021-09-23
50.376094818115234,2021-09-24
51.5785026550293,2021-09-27
50.0394172668457,2021-09-28
49.65464401245117,2021-09-29
49.10634994506836,2021-09-30
49.94322204589844,2021-10-01
51.13601303100586,2021-10-04
51.55925750732422,2021-10-05
51.645835876464844,2021-10-06
50.94363021850586,2021-10-07
50.98210906982422,2021-10-08
50.44343185424805,2021-10-11
50.9051513671875,2021-10-12
50.42418670654297,2021-10-13
51.19373321533203,2021-10-14
52.80977249145508,2021-10-15
52.77129364013672,2021-10-18
52.57890319824219,2021-10-19
53.685123443603516,2021-10-20
50.95325469970703,2021-10-21
48.769676208496094,2021-10-22
49.4045524597168,2021-10-25
48.442626953125,2021-10-26
45.499122619628906,2021-10-27
46.10513687133789,2021-10-28
46.16316223144531,2021-10-29
47.60394287109375,2021-11-01
47.478240966796875,2021-11-02
48.406532287597656,2021-11-03
47.536258697509766,2021-11-04
47.81667709350586,2021-11-05
