UPS,Date
43.20488357543945,2007-04-17
43.060157775878906,2007-04-18
43.41596221923828,2007-04-19
43.916534423828125,2007-04-20
43.38581848144531,2007-04-23
43.379783630371094,2007-04-24
44.025081634521484,2007-04-25
43.36774826049805,2007-04-26
43.12046432495117,2007-04-27
42.47514724731445,2007-04-30
42.179656982421875,2007-05-01
42.662109375,2007-05-02
42.75258255004883,2007-05-03
42.8731803894043,2007-05-04
42.686248779296875,2007-05-07
42.72241973876953,2007-05-08
42.75861358642578,2007-05-09
42.11330795288086,2007-05-10
42.981754302978516,2007-05-11
42.62593460083008,2007-05-14
42.505313873291016,2007-05-15
43.023956298828125,2007-05-16
42.55685043334961,2007-05-17
42.49618148803711,2007-05-18
42.65390396118164,2007-05-21
42.52650833129883,2007-05-22
42.453712463378906,2007-05-23
42.86017608642578,2007-05-24
43.121036529541016,2007-05-25
43.27876663208008,2007-05-29
43.41221618652344,2007-05-30
43.66094970703125,2007-05-31
43.89754867553711,2007-06-01
43.84296417236328,2007-06-04
43.509281158447266,2007-06-05
43.44864273071289,2007-06-06
43.22416305541992,2007-06-07
43.873294830322266,2007-06-08
43.97035217285156,2007-06-11
43.22416305541992,2007-06-12
43.76408767700195,2007-06-13
44.86214828491211,2007-06-14
44.92280960083008,2007-06-15
44.47993469238281,2007-06-18
44.28580856323242,2007-06-19
44.23121643066406,2007-06-20
44.51028823852539,2007-06-21
44.1948127746582,2007-06-22
44.461727142333984,2007-06-25
44.37682342529297,2007-06-26
44.62553024291992,2007-06-27
44.661949157714844,2007-06-28
44.28580856323242,2007-06-29
44.486000061035156,2007-07-02
44.407135009765625,2007-07-03
44.74081039428711,2007-07-05
44.7104606628418,2007-07-06
45.1351203918457,2007-07-09
44.91671371459961,2007-07-10
45.09265899658203,2007-07-11
45.3535270690918,2007-07-12
45.590110778808594,2007-07-13
45.82062530517578,2007-07-16
45.8145866394043,2007-07-17
45.62046813964844,2007-07-18
46.00869369506836,2007-07-19
45.505191802978516,2007-07-20
45.22005081176758,2007-07-23
45.30498504638672,2007-07-24
46.23318099975586,2007-07-25
45.92378234863281,2007-07-26
45.905574798583984,2007-07-27
46.60324478149414,2007-07-30
45.9359016418457,2007-07-31
46.66996765136719,2007-08-01
46.45762252807617,2007-08-02
45.602264404296875,2007-08-03
47.2159423828125,2007-08-06
47.16135787963867,2007-08-07
47.54353332519531,2007-08-08
47.3797721862793,2007-08-09
46.56074905395508,2007-08-10
46.5365104675293,2007-08-13
45.92984390258789,2007-08-14
45.03199005126953,2007-08-15
45.38993835449219,2007-08-16
46.2999153137207,2007-08-17
46.06938552856445,2007-08-20
45.8145866394043,2007-08-21
46.130043029785156,2007-08-22
46.36058044433594,2007-08-23
46.730628967285156,2007-08-24
46.36058044433594,2007-08-27
45.70536804199219,2007-08-28
46.15431213378906,2007-08-29
45.790313720703125,2007-08-30
46.02083969116211,2007-08-31
46.1967658996582,2007-09-04
45.7175178527832,2007-09-05
45.809024810791016,2007-09-06
45.22336196899414,2007-09-07
45.01593780517578,2007-09-10
45.235572814941406,2007-09-11
45.24777603149414,2007-09-12
45.375885009765625,2007-09-13
45.375885009765625,2007-09-14
45.34538650512695,2007-09-17
46.22995376586914,2007-09-18
46.345863342285156,2007-09-19
45.9188232421875,2007-09-20
46.21165084838867,2007-09-21
46.03474426269531,2007-09-24
45.99814987182617,2007-09-25
45.656497955322266,2007-09-26
45.644325256347656,2007-09-27
45.81512451171875,2007-09-28
46.30318069458008,2007-10-01
46.15064239501953,2007-10-02
46.11405563354492,2007-10-03
46.120155334472656,2007-10-04
46.61431121826172,2007-10-05
46.638702392578125,2007-10-08
46.901023864746094,2007-10-09
46.56550216674805,2007-10-10
46.6753044128418,2007-10-11
46.742431640625,2007-10-12
46.69359588623047,2007-10-15
46.24824905395508,2007-10-16
46.364173889160156,2007-10-17
46.37638854980469,2007-10-18
45.77241897583008,2007-10-19
45.809024810791016,2007-10-22
46.144561767578125,2007-10-23
46.03474426269531,2007-10-24
45.73582077026367,2007-10-25
45.73582077026367,2007-10-26
45.81512451171875,2007-10-29
45.601600646972656,2007-10-30
45.81512451171875,2007-10-31
44.89393615722656,2007-11-01
45.16237258911133,2007-11-02
45.43689727783203,2007-11-05
45.28437042236328,2007-11-06
43.72873306274414,2007-11-07
43.9605598449707,2007-11-08
43.13698196411133,2007-11-09
44.320491790771484,2007-11-12
45.144065856933594,2007-11-13
44.73533248901367,2007-11-14
44.851890563964844,2007-11-15
44.183128356933594,2007-11-16
44.152427673339844,2007-11-19
43.962223052978516,2007-11-20
43.03573226928711,2007-11-21
43.51430892944336,2007-11-23
43.170738220214844,2007-11-26
43.83339309692383,2007-11-27
45.140289306640625,2007-11-28
44.97460174560547,2007-11-29
45.20777893066406,2007-11-30
44.72920608520508,2007-12-03
44.563541412353516,2007-12-04
44.99916076660156,2007-12-05
45.299800872802734,2007-12-06
45.50841522216797,2007-12-07
46.10358428955078,2007-12-10
45.422542572021484,2007-12-11
45.428653717041016,2007-12-12
45.355045318603516,2007-12-13
44.5512580871582,2007-12-14
44.189247131347656,2007-12-17
44.471492767333984,2007-12-18
43.74747848510742,2007-12-19
43.93154525756836,2007-12-20
44.422401428222656,2007-12-21
45.072792053222656,2007-12-24
44.91325759887695,2007-12-26
44.11562728881836,2007-12-27
43.907005310058594,2007-12-28
43.391624450683594,2007-12-31
42.4344367980957,2008-01-02
42.47739791870117,2008-01-03
41.72883605957031,2008-01-04
41.624534606933594,2008-01-07
40.906654357910156,2008-01-08
40.931209564208984,2008-01-09
42.7412223815918,2008-01-10
42.698280334472656,2008-01-11
42.90074920654297,2008-01-14
42.311729431152344,2008-01-15
42.10924530029297,2008-01-16
41.21343994140625,2008-01-17
41.207305908203125,2008-01-18
41.44045639038086,2008-01-22
43.949954986572266,2008-01-23
43.69841384887695,2008-01-24
42.93143844604492,2008-01-25
43.59408950805664,2008-01-28
43.51430892944336,2008-01-29
44.189247131347656,2008-01-30
44.772125244140625,2008-01-31
45.269126892089844,2008-02-01
44.61874771118164,2008-02-04
44.023582458496094,2008-02-05
44.02971649169922,2008-02-06
44.29521560668945,2008-02-07
43.57899856567383,2008-02-08
44.09145736694336,2008-02-11
44.745967864990234,2008-02-12
45.38808059692383,2008-02-13
44.66567611694336,2008-02-14
44.71507263183594,2008-02-15
44.5977783203125,2008-02-19
44.850921630859375,2008-02-20
44.394020080566406,2008-02-21
44.38786315917969,2008-02-22
44.75212478637695,2008-02-25
44.782997131347656,2008-02-26
44.64716339111328,2008-02-27
44.301387786865234,2008-02-28
43.36906433105469,2008-02-29
43.5975227355957,2008-03-03
43.86918640136719,2008-03-04
44.64099884033203,2008-03-05
44.480445861816406,2008-03-06
44.431053161621094,2008-03-07
43.95564270019531,2008-03-10
44.943538665771484,2008-03-11
44.418724060058594,2008-03-12
43.67160415649414,2008-03-13
42.980079650878906,2008-03-14
42.980079650878906,2008-03-17
44.394020080566406,2008-03-18
43.61603546142578,2008-03-19
44.245826721191406,2008-03-20
45.29548263549805,2008-03-24
45.28312683105469,2008-03-25
44.906494140625,2008-03-26
44.96823501586914,2008-03-27
44.61628341674805,2008-03-28
45.08555603027344,2008-03-31
46.141387939453125,2008-04-01
46.00553512573242,2008-04-02
46.04875946044922,2008-04-03
45.94380187988281,2008-04-04
45.55479431152344,2008-04-07
45.264610290527344,2008-04-08
43.57282257080078,2008-04-09
44.04207229614258,2008-04-10
43.77041244506836,2008-04-11
43.375240325927734,2008-04-14
43.856834411621094,2008-04-15
44.943538665771484,2008-04-16
44.5792350769043,2008-04-17
45.19050979614258,2008-04-18
44.776851654052734,2008-04-21
44.394020080566406,2008-04-22
44.25199508666992,2008-04-23
44.931182861328125,2008-04-24
44.90031433105469,2008-04-25
44.92503356933594,2008-04-28
45.19050979614258,2008-04-29
44.70890808105469,2008-04-30
45.43130874633789,2008-05-01
45.2460823059082,2008-05-02
44.91267776489258,2008-05-05
45.27695083618164,2008-05-06
44.19642639160156,2008-05-07
43.88154602050781,2008-05-08
43.39993667602539,2008-05-09
43.48019790649414,2008-05-12
43.714820861816406,2008-05-13
44.20877456665039,2008-05-14
44.33925247192383,2008-05-15
43.97267532348633,2008-05-16
44.06584930419922,2008-05-19
43.618499755859375,2008-05-20
43.108985900878906,2008-05-21
43.09035873413086,2008-05-22
41.64260482788086,2008-05-23
42.50008010864258,2008-05-27
43.82974624633789,2008-05-28
44.48837661743164,2008-05-29
44.12799835205078,2008-05-30
44.10934829711914,2008-06-02
44.00994873046875,2008-06-03
43.95402908325195,2008-06-04
44.14664840698242,2008-06-05
42.618125915527344,2008-06-06
43.164920806884766,2008-06-09
43.48801040649414,2008-06-10
42.288818359375,2008-06-11
42.43172836303711,2008-06-12
42.44416046142578,2008-06-13
42.30125427246094,2008-06-16
41.84144592285156,2008-06-17
40.884578704833984,2008-06-18
41.53076171875,2008-06-19
41.23874282836914,2008-06-20
41.17039489746094,2008-06-23
38.685001373291016,2008-06-24
38.15065383911133,2008-06-25
37.20620346069336,2008-06-26
37.50445556640625,2008-06-27
38.194149017333984,2008-06-30
37.5914421081543,2008-07-01
36.37360763549805,2008-07-02
36.95145797729492,2008-07-03
35.97593688964844,2008-07-07
37.52930450439453,2008-07-08
36.8396110534668,2008-07-09
36.845821380615234,2008-07-10
36.031864166259766,2008-07-11
35.53478240966797,2008-07-14
35.06879425048828,2008-07-15
36.74639892578125,2008-07-16
37.13785171508789,2008-07-17
37.7840576171875,2008-07-18
36.94524383544922,2008-07-21
38.591796875,2008-07-22
39.393341064453125,2008-07-23
38.840354919433594,2008-07-24
38.86520767211914,2008-07-25
38.26870346069336,2008-07-28
39.523826599121094,2008-07-29
39.10752868652344,2008-07-30
39.19452667236328,2008-07-31
38.685001373291016,2008-08-01
38.87761688232422,2008-08-04
40.54283905029297,2008-08-05
39.95255661010742,2008-08-06
39.30636978149414,2008-08-07
40.82243728637695,2008-08-08
40.70439529418945,2008-08-11
40.34400177001953,2008-08-12
40.13895797729492,2008-08-13
40.75407791137695,2008-08-14
41.09583282470703,2008-08-15
40.57392120361328,2008-08-18
39.76613998413086,2008-08-19
39.18830871582031,2008-08-20
38.919193267822266,2008-08-21
39.75153732299805,2008-08-22
39.344749450683594,2008-08-25
39.30094909667969,2008-08-26
39.75153732299805,2008-08-27
40.489994049072266,2008-08-28
40.12701416015625,2008-08-29
40.68400573730469,2008-09-02
41.084510803222656,2008-09-03
40.15205001831055,2008-09-04
39.98307800292969,2008-09-05
41.297279357910156,2008-09-08
40.77785873413086,2008-09-09
41.735355377197266,2008-09-10
42.63025665283203,2008-09-11
42.930641174316406,2008-09-12
42.33613967895508,2008-09-15
43.06832504272461,2008-09-16
41.028175354003906,2008-09-17
41.60393142700195,2008-09-18
42.36741256713867,2008-09-19
41.22844696044922,2008-09-22
40.54631042480469,2008-09-23
39.670166015625,2008-09-24
39.907989501953125,2008-09-25
40.295997619628906,2008-09-26
39.77656555175781,2008-09-29
39.357269287109375,2008-09-30
39.926753997802734,2008-10-01
38.22455596923828,2008-10-02
38.02429962158203,2008-10-03
37.548683166503906,2008-10-06
37.04176330566406,2008-10-07
36.234466552734375,2008-10-08
33.167999267578125,2008-10-09
32.35443878173828,2008-10-10
34.82640075683594,2008-10-13
34.357032775878906,2008-10-14
32.104122161865234,2008-10-15
32.31687927246094,2008-10-16
31.62850570678711,2008-10-17
32.64857864379883,2008-10-20
31.728641510009766,2008-10-21
29.031370162963867,2008-10-22
30.12030029296875,2008-10-23
29.131515502929688,2008-10-24
27.961240768432617,2008-10-27
30.577133178710938,2008-10-28
29.851194381713867,2008-10-29
31.997730255126953,2008-10-30
33.03032302856445,2008-10-31
33.180519104003906,2008-11-03
34.532257080078125,2008-11-04
32.817535400390625,2008-11-05
31.209192276000977,2008-11-06
32.49212646484375,2008-11-07
33.543487548828125,2008-11-10
33.40581130981445,2008-11-11
32.041526794433594,2008-11-12
34.78165054321289,2008-11-13
33.55049514770508,2008-11-14
33.63887023925781,2008-11-17
34.2891845703125,2008-11-18
32.42666244506836,2008-11-19
31.069225311279297,2008-11-20
33.02644729614258,2008-11-21
34.47858428955078,2008-11-24
35.6276741027832,2008-11-25
36.23377227783203,2008-11-26
36.366363525390625,2008-11-28
33.91669464111328,2008-12-01
34.84477996826172,2008-12-02
35.81706619262695,2008-12-03
35.88021469116211,2008-12-04
36.51156997680664,2008-12-05
37.010337829589844,2008-12-08
34.41545104980469,2008-12-09
34.19449234008789,2008-12-10
32.72341537475586,2008-12-11
32.849666595458984,2008-12-12
32.73603057861328,2008-12-15
33.23480224609375,2008-12-16
33.12116241455078,2008-12-17
33.32319641113281,2008-12-18
33.67045211791992,2008-12-19
33.582061767578125,2008-12-22
33.2474365234375,2008-12-23
33.39263916015625,2008-12-24
33.5631103515625,2008-12-26
33.53786087036133,2008-12-29
34.20709991455078,2008-12-30
34.82583999633789,2008-12-31
35.425636291503906,2009-01-02
34.83845138549805,2009-01-05
34.989990234375,2009-01-06
33.72095489501953,2009-01-07
32.963321685791016,2009-01-08
32.15518569946289,2009-01-09
31.978403091430664,2009-01-12
31.403879165649414,2009-01-13
30.399999618530273,2009-01-14
30.49469757080078,2009-01-15
30.43157196044922,2009-01-16
28.998388290405273,2009-01-20
30.128511428833008,2009-01-21
30.07168197631836,2009-01-22
29.623416900634766,2009-01-23
29.655004501342773,2009-01-26
29.743375778198242,2009-01-27
29.579235076904297,2009-01-28
28.310184478759766,2009-01-29
26.826496124267578,2009-01-30
26.78230094909668,2009-02-02
28.411209106445312,2009-02-03
28.430143356323242,2009-02-04
28.985748291015625,2009-02-05
29.71812629699707,2009-02-06
29.838090896606445,2009-02-09
28.23443603515625,2009-02-10
28.60062599182129,2009-02-11
28.34807777404785,2009-02-12
28.310184478759766,2009-02-13
27.116928100585938,2009-02-17
26.97801971435547,2009-02-18
27.392765045166016,2009-02-19
27.309831619262695,2009-02-20
26.110231399536133,2009-02-23
27.545909881591797,2009-02-24
26.81852149963379,2009-02-25
26.28251838684082,2009-02-26
26.276138305664062,2009-02-27
24.834074020385742,2009-03-02
24.559709548950195,2009-03-03
25.96986198425293,2009-03-04
25.504072189331055,2009-03-05
25.12759780883789,2009-03-06
24.438467025756836,2009-03-09
26.301658630371094,2009-03-10
27.25240135192871,2009-03-11
27.609722137451172,2009-03-12
27.494869232177734,2009-03-13
28.541324615478516,2009-03-16
29.504833221435547,2009-03-17
29.6834716796875,2009-03-18
29.345298767089844,2009-03-19
28.5285701751709,2009-03-20
30.334335327148438,2009-03-23
30.142911911010742,2009-03-24
30.672515869140625,2009-03-25
32.19752502441406,2009-03-26
31.974199295043945,2009-03-27
31.0170841217041,2009-03-30
31.40630531311035,2009-03-31
31.948673248291016,2009-04-01
33.416263580322266,2009-04-02
33.658721923828125,2009-04-03
33.55024719238281,2009-04-06
32.72075653076172,2009-04-07
33.30776596069336,2009-04-08
34.13090896606445,2009-04-09
34.092613220214844,2009-04-13
34.092613220214844,2009-04-14
34.615848541259766,2009-04-15
35.68143081665039,2009-04-16
34.87107849121094,2009-04-17
33.920345306396484,2009-04-20
35.31774139404297,2009-04-21
34.93488311767578,2009-04-22
34.02880859375,2009-04-23
33.99690246582031,2009-04-24
32.67607498168945,2009-04-27
32.56760787963867,2009-04-28
33.04616928100586,2009-04-29
33.397117614746094,2009-04-30
32.963218688964844,2009-05-01
34.53289794921875,2009-05-04
35.190128326416016,2009-05-05
35.6240119934082,2009-05-06
35.6240119934082,2009-05-07
36.766170501708984,2009-05-08
35.6240119934082,2009-05-11
34.86470031738281,2009-05-12
33.441768646240234,2009-05-13
33.634857177734375,2009-05-14
33.46108627319336,2009-05-15
33.98240280151367,2009-05-18
33.351688385009766,2009-05-19
33.37742233276367,2009-05-20
31.8520565032959,2009-05-21
31.955055236816406,2009-05-22
32.91402053833008,2009-05-26
32.01941680908203,2009-05-27
31.543142318725586,2009-05-28
32.91402053833008,2009-05-29
33.82794952392578,2009-06-01
33.82794952392578,2009-06-02
32.83678436279297,2009-06-03
32.823917388916016,2009-06-04
33.158592224121094,2009-06-05
33.100669860839844,2009-06-08
33.390281677246094,2009-06-09
33.242252349853516,2009-06-10
33.325923919677734,2009-06-11
32.521427154541016,2009-06-12
31.536699295043945,2009-06-15
31.176273345947266,2009-06-16
30.9703369140625,2009-06-17
31.086181640625,2009-06-18
30.98320960998535,2009-06-19
30.146509170532227,2009-06-22
30.378219604492188,2009-06-23
30.661394119262695,2009-06-24
31.77483558654785,2009-06-25
32.09020233154297,2009-06-26
32.38627243041992,2009-06-29
32.17388153076172,2009-06-30
32.727378845214844,2009-07-01
31.279268264770508,2009-07-02
31.626819610595703,2009-07-06
30.712892532348633,2009-07-07
30.815847396850586,2009-07-08
30.90597152709961,2009-07-09
31.25994873046875,2009-07-10
31.807016372680664,2009-07-13
31.910003662109375,2009-07-14
32.521427154541016,2009-07-15
34.06607437133789,2009-07-16
33.576969146728516,2009-07-17
33.95022964477539,2009-07-20
33.6541748046875,2009-07-21
33.660606384277344,2009-07-22
34.439369201660156,2009-07-23
34.36857223510742,2009-07-24
34.883460998535156,2009-07-27
34.420066833496094,2009-07-28
34.07251739501953,2009-07-29
34.510169982910156,2009-07-30
34.5809440612793,2009-07-31
34.99931335449219,2009-08-03
34.806217193603516,2009-08-04
34.54878234863281,2009-08-05
34.26560592651367,2009-08-06
34.82552719116211,2009-08-07
34.57453536987305,2009-08-10
34.53590393066406,2009-08-11
35.09584045410156,2009-08-12
34.83196258544922,2009-08-13
34.45223617553711,2009-08-14
33.538330078125,2009-08-17
33.84724044799805,2009-08-18
33.96952819824219,2009-08-19
34.25516128540039,2009-08-20
34.80693054199219,2009-08-21
34.742008209228516,2009-08-24
35.29378128051758,2009-08-25
35.06008529663086,2009-08-26
35.021141052246094,2009-08-27
34.86534118652344,2009-08-28
34.703067779541016,2009-08-31
34.131832122802734,2009-09-01
34.24216842651367,2009-09-02
34.29410934448242,2009-09-03
34.93027877807617,2009-09-04
35.118507385253906,2009-09-08
35.981876373291016,2009-09-09
36.546627044677734,2009-09-10
38.16946792602539,2009-09-11
38.42264938354492,2009-09-14
38.487552642822266,2009-09-15
38.42913055419922,2009-09-16
38.195438385009766,2009-09-17
38.149993896484375,2009-09-18
37.98771667480469,2009-09-21
38.05911636352539,2009-09-22
37.80595779418945,2009-09-23
37.68262481689453,2009-09-24
36.877689361572266,2009-09-25
37.40998840332031,2009-09-28
36.858211517333984,2009-09-29
36.65699005126953,2009-09-30
35.83258056640625,2009-10-01
35.663787841796875,2009-10-02
36.09870910644531,2009-10-05
36.08573913574219,2009-10-06
36.11170196533203,2009-10-07
36.56610107421875,2009-10-08
36.33241271972656,2009-10-09
36.30644226074219,2009-10-12
36.17661666870117,2009-10-13
37.137351989746094,2009-10-14
37.461910247802734,2009-10-15
37.07892990112305,2009-10-16
37.40349197387695,2009-10-19
37.474891662597656,2009-10-20
37.06594467163086,2009-10-21
37.06594467163086,2009-10-22
36.157135009765625,2009-10-23
35.39116287231445,2009-10-26
35.3781852722168,2009-10-27
35.29378128051758,2009-10-28
35.663787841796875,2009-10-29
34.84587097167969,2009-10-30
35.06008529663086,2009-11-02
35.183441162109375,2009-11-03
34.72903823852539,2009-11-04
35.352203369140625,2009-11-05
35.61186981201172,2009-11-06
36.4817008972168,2009-11-09
36.90365219116211,2009-11-10
37.69560623168945,2009-11-11
37.17877960205078,2009-11-12
37.087181091308594,2009-11-13
37.77412033081055,2009-11-16
37.335784912109375,2009-11-17
37.532047271728516,2009-11-18
37.3946647644043,2009-11-19
37.623634338378906,2009-11-20
38.04888153076172,2009-11-23
37.89186096191406,2009-11-24
38.07503890991211,2009-11-25
37.57129669189453,2009-11-27
37.59748077392578,2009-11-30
37.865699768066406,2009-12-01
37.878780364990234,2009-12-02
37.66289138793945,2009-12-03
37.85914993286133,2009-12-04
37.85914993286133,2009-12-07
37.77412033081055,2009-12-08
37.78719711303711,2009-12-09
37.702152252197266,2009-12-10
37.950740814208984,2009-12-11
38.59186553955078,2009-12-14
38.761966705322266,2009-12-15
38.5984001159668,2009-12-16
38.09466552734375,2009-12-17
37.93111038208008,2009-12-18
38.34981155395508,2009-12-21
38.32364273071289,2009-12-22
37.944210052490234,2009-12-23
38.022708892822266,2009-12-24
37.918025970458984,2009-12-28
38.30402374267578,2009-12-29
38.061973571777344,2009-12-30
37.532047271728516,2009-12-31
38.061973571777344,2010-01-04
38.12738800048828,2010-01-05
37.84607696533203,2010-01-06
37.558231353759766,2010-01-07
39.363834381103516,2010-01-08
41.09749221801758,2010-01-11
40.822723388671875,2010-01-12
40.606842041015625,2010-01-13
40.69188690185547,2010-01-14
40.5152587890625,2010-01-15
40.72459411621094,2010-01-19
40.011512756347656,2010-01-20
39.056358337402344,2010-01-21
38.43486022949219,2010-01-22
38.43486022949219,2010-01-25
38.36289978027344,2010-01-26
38.82084655761719,2010-01-27
38.572242736816406,2010-01-28
37.79373550415039,2010-01-29
38.1993408203125,2010-02-01
38.34981155395508,2010-02-02
38.51337814331055,2010-02-03
37.47972106933594,2010-02-04
37.420841217041016,2010-02-05
37.04140090942383,2010-02-08
37.558231353759766,2010-02-09
37.335784912109375,2010-02-10
37.41496276855469,2010-02-11
37.038963317871094,2010-02-12
37.81733322143555,2010-02-16
37.93605422973633,2010-02-17
37.7117805480957,2010-02-18
38.13396072387695,2010-02-19
38.22629928588867,2010-02-22
38.52314758300781,2010-02-23
38.7606201171875,2010-02-24
38.53633499145508,2010-02-25
38.747440338134766,2010-02-26
38.819976806640625,2010-03-01
39.02446746826172,2010-03-02
39.037654876708984,2010-03-03
39.05085372924805,2010-03-04
39.242164611816406,2010-03-05
39.44664764404297,2010-03-08
39.76988220214844,2010-03-09
40.06012725830078,2010-03-10
41.207881927490234,2010-03-11
41.108943939208984,2010-03-12
41.35961151123047,2010-03-15
41.21448516845703,2010-03-16
41.47834396362305,2010-03-17
42.49419403076172,2010-03-18
42.43482971191406,2010-03-19
42.19075393676758,2010-03-22
42.62612533569336,2010-03-23
42.0654296875,2010-03-24
41.98627471923828,2010-03-25
41.999473571777344,2010-03-26
42.30290603637695,2010-03-29
42.56676483154297,2010-03-30
42.48759841918945,2010-03-31
42.31608963012695,2010-04-01
42.335872650146484,2010-04-05
42.362266540527344,2010-04-06
41.999473571777344,2010-04-07
42.3952522277832,2010-04-08
42.50738525390625,2010-04-09
42.71848678588867,2010-04-12
42.79762268066406,2010-04-13
43.17361831665039,2010-04-14
45.44281005859375,2010-04-15
44.9942512512207,2010-04-16
45.04701232910156,2010-04-19
44.89530563354492,2010-04-20
44.934879302978516,2010-04-21
45.02722930908203,2010-04-22
45.423011779785156,2010-04-23
45.1987419128418,2010-04-26
43.68155288696289,2010-04-27
45.060211181640625,2010-04-28
45.97710037231445,2010-04-29
45.60770797729492,2010-04-30
46.63675308227539,2010-05-03
45.47577667236328,2010-05-04
44.31480026245117,2010-05-05
42.876792907714844,2010-05-06
42.17097473144531,2010-05-07
44.51271438598633,2010-05-10
44.189476013183594,2010-05-11
45.0074462890625,2010-05-12
44.36314010620117,2010-05-13
43.6723518371582,2010-05-14
43.53951644897461,2010-05-17
43.36681365966797,2010-05-18
43.260536193847656,2010-05-19
42.131370544433594,2010-05-20
41.43394088745117,2010-05-21
40.94906997680664,2010-05-24
41.16161346435547,2010-05-25
41.154972076416016,2010-05-26
42.22435760498047,2010-05-27
41.68634033203125,2010-05-28
40.630226135253906,2010-06-01
41.57341384887695,2010-06-02
41.85239028930664,2010-06-03
40.22506332397461,2010-06-04
38.82355880737305,2010-06-07
39.1689567565918,2010-06-08
38.93648147583008,2010-06-09
40.411041259765625,2010-06-10
40.65016174316406,2010-06-11
40.57044982910156,2010-06-14
41.61992263793945,2010-06-15
41.4538688659668,2010-06-16
41.314395904541016,2010-06-17
41.51364517211914,2010-06-18
41.2944450378418,2010-06-21
40.11878967285156,2010-06-22
40.10551071166992,2010-06-23
39.912879943847656,2010-06-24
40.08557891845703,2010-06-25
39.60732650756836,2010-06-28
38.219120025634766,2010-06-29
37.78738784790039,2010-06-30
38.52466583251953,2010-07-01
37.701026916503906,2010-07-02
37.993289947509766,2010-07-06
39.50107192993164,2010-07-07
39.82653045654297,2010-07-08
39.892940521240234,2010-07-09
39.86638641357422,2010-07-12
40.71659469604492,2010-07-13
41.02212142944336,2010-07-14
40.74314498901367,2010-07-15
39.640560150146484,2010-07-16
40.15863800048828,2010-07-19
40.437618255615234,2010-07-20
39.859737396240234,2010-07-21
41.94539260864258,2010-07-22
42.2907829284668,2010-07-23
43.094486236572266,2010-07-26
42.9483642578125,2010-07-27
43.041351318359375,2010-07-28
42.769020080566406,2010-07-29
43.17418670654297,2010-07-30
44.2369384765625,2010-08-02
44.2369384765625,2010-08-03
44.75503158569336,2010-08-04
44.78158950805664,2010-08-05
44.30336380004883,2010-08-06
44.78158950805664,2010-08-09
44.64211654663086,2010-08-10
43.31367111206055,2010-08-11
43.139732360839844,2010-08-12
43.11296844482422,2010-08-13
43.25346755981445,2010-08-16
44.1700553894043,2010-08-17
44.2703971862793,2010-08-18
43.76862335205078,2010-08-19
43.554534912109375,2010-08-20
43.63481521606445,2010-08-23
42.71822738647461,2010-08-24
42.38371276855469,2010-08-25
42.43723678588867,2010-08-26
43.13302993774414,2010-08-27
42.77845001220703,2010-08-30
42.684783935546875,2010-08-31
44.28377914428711,2010-09-01
44.90599822998047,2010-09-02
45.2538948059082,2010-09-03
44.87923812866211,2010-09-07
45.20036697387695,2010-09-08
45.26059341430664,2010-09-09
45.33418273925781,2010-09-10
45.180301666259766,2010-09-13
45.12676239013672,2010-09-14
45.26728439331055,2010-09-15
44.63838577270508,2010-09-16
44.611629486083984,2010-09-17
44.7588005065918,2010-09-20
44.81902313232422,2010-09-21
45.173614501953125,2010-09-22
44.41758728027344,2010-09-23
45.00634765625,2010-09-24
44.87923812866211,2010-09-27
44.94612503051758,2010-09-28
44.65174865722656,2010-09-29
44.61831283569336,2010-09-30
44.4510498046875,2010-10-01
44.23695373535156,2010-10-04
45.41447067260742,2010-10-05
45.367645263671875,2010-10-06
45.07326126098633,2010-10-07
45.180301666259766,2010-10-08
45.05988311767578,2010-10-11
44.986289978027344,2010-10-12
45.936317443847656,2010-10-13
46.43141174316406,2010-10-14
46.37118911743164,2010-10-15
46.49829864501953,2010-10-18
45.989837646484375,2010-10-19
46.59866714477539,2010-10-20
46.55852127075195,2010-10-21
46.719093322753906,2010-10-22
46.37788391113281,2010-10-25
46.444793701171875,2010-10-26
45.48137283325195,2010-10-27
45.26728439331055,2010-10-28
45.053184509277344,2010-10-29
45.053184509277344,2010-11-01
45.69545364379883,2010-11-02
45.9162483215332,2010-11-03
46.41134262084961,2010-11-04
46.69234848022461,2010-11-05
46.48493576049805,2010-11-08
46.1571044921875,2010-11-09
45.85397720336914,2010-11-10
45.99543380737305,2010-11-11
45.887664794921875,2010-11-12
45.85397720336914,2010-11-15
45.47674560546875,2010-11-16
45.29484939575195,2010-11-17
45.921329498291016,2010-11-18
46.554542541503906,2010-11-19
46.3389778137207,2010-11-22
45.91459274291992,2010-11-23
46.877872467041016,2010-11-24
46.54780578613281,2010-11-26
47.0732307434082,2010-11-29
47.24164962768555,2010-11-30
48.12409973144531,2010-12-01
48.40702819824219,2010-12-02
48.36661148071289,2010-12-03
48.29249954223633,2010-12-06
48.29249954223633,2010-12-07
48.50807571411133,2010-12-08
49.201908111572266,2010-12-09
49.10085678100586,2010-12-10
49.02003860473633,2010-12-13
48.9055061340332,2010-12-14
48.66974639892578,2010-12-15
49.686927795410156,2010-12-16
49.21539306640625,2010-12-17
48.99981689453125,2010-12-20
49.09413146972656,2010-12-21
49.08064270019531,2010-12-22
48.99308776855469,2010-12-23
49.04698181152344,2010-12-27
