LULU,Date
66.23999786376953,2015-01-30
65.5199966430664,2015-02-02
66.48999786376953,2015-02-03
65.66000366210938,2015-02-04
65.29000091552734,2015-02-05
64.44000244140625,2015-02-06
65.43000030517578,2015-02-09
65.76000213623047,2015-02-10
65.58999633789062,2015-02-11
66.04000091552734,2015-02-12
65.9800033569336,2015-02-13
66.0,2015-02-17
66.41999816894531,2015-02-18
66.88999938964844,2015-02-19
67.37000274658203,2015-02-20
66.08000183105469,2015-02-23
66.0999984741211,2015-02-24
67.08999633789062,2015-02-25
66.4800033569336,2015-02-26
68.44000244140625,2015-02-27
67.48999786376953,2015-03-02
65.87000274658203,2015-03-03
65.5199966430664,2015-03-04
64.8499984741211,2015-03-05
62.29999923706055,2015-03-06
62.2400016784668,2015-03-09
62.08000183105469,2015-03-10
62.27000045776367,2015-03-11
62.81999969482422,2015-03-12
63.119998931884766,2015-03-13
63.61000061035156,2015-03-16
64.41999816894531,2015-03-17
64.4000015258789,2015-03-18
64.4000015258789,2015-03-19
65.73999786376953,2015-03-20
63.709999084472656,2015-03-23
63.29999923706055,2015-03-24
60.959999084472656,2015-03-25
63.970001220703125,2015-03-26
64.31999969482422,2015-03-27
64.83000183105469,2015-03-30
64.0199966430664,2015-03-31
63.099998474121094,2015-04-01
63.349998474121094,2015-04-02
64.41000366210938,2015-04-06
66.41000366210938,2015-04-07
68.70999908447266,2015-04-08
69.7699966430664,2015-04-09
68.86000061035156,2015-04-10
68.19999694824219,2015-04-13
67.6500015258789,2015-04-14
67.38999938964844,2015-04-15
67.5,2015-04-16
66.69999694824219,2015-04-17
66.19000244140625,2015-04-20
66.3499984741211,2015-04-21
65.66999816894531,2015-04-22
66.4800033569336,2015-04-23
66.94000244140625,2015-04-24
65.56999969482422,2015-04-27
64.66000366210938,2015-04-28
64.69999694824219,2015-04-29
63.63999938964844,2015-04-30
63.56999969482422,2015-05-01
64.76000213623047,2015-05-04
64.30999755859375,2015-05-05
65.04000091552734,2015-05-06
65.30999755859375,2015-05-07
65.48999786376953,2015-05-08
65.66999816894531,2015-05-11
64.69999694824219,2015-05-12
64.41000366210938,2015-05-13
65.19999694824219,2015-05-14
64.48999786376953,2015-05-15
64.58000183105469,2015-05-18
63.0,2015-05-19
61.90999984741211,2015-05-20
60.5,2015-05-21
61.15999984741211,2015-05-22
60.27000045776367,2015-05-26
61.119998931884766,2015-05-27
61.22999954223633,2015-05-28
59.790000915527344,2015-05-29
59.97999954223633,2015-06-01
59.79999923706055,2015-06-02
61.27000045776367,2015-06-03
61.349998474121094,2015-06-04
63.79999923706055,2015-06-05
61.52000045776367,2015-06-08
68.2699966430664,2015-06-09
66.7699966430664,2015-06-10
66.06999969482422,2015-06-11
66.4800033569336,2015-06-12
66.81999969482422,2015-06-15
67.26000213623047,2015-06-16
66.93000030517578,2015-06-17
66.61000061035156,2015-06-18
65.98999786376953,2015-06-19
66.33999633789062,2015-06-22
68.80000305175781,2015-06-23
67.41999816894531,2015-06-24
67.55999755859375,2015-06-25
67.08999633789062,2015-06-26
64.80000305175781,2015-06-29
65.30000305175781,2015-06-30
65.05000305175781,2015-07-01
65.18000030517578,2015-07-02
64.30000305175781,2015-07-06
65.68000030517578,2015-07-07
63.970001220703125,2015-07-08
62.459999084472656,2015-07-09
63.0,2015-07-10
64.11000061035156,2015-07-13
63.91999816894531,2015-07-14
63.41999816894531,2015-07-15
62.779998779296875,2015-07-16
62.939998626708984,2015-07-17
63.36000061035156,2015-07-20
62.77000045776367,2015-07-21
62.86000061035156,2015-07-22
62.0,2015-07-23
61.2400016784668,2015-07-24
61.16999816894531,2015-07-27
63.220001220703125,2015-07-28
63.7400016784668,2015-07-29
63.06999969482422,2015-07-30
62.86000061035156,2015-07-31
61.869998931884766,2015-08-03
62.56999969482422,2015-08-04
62.689998626708984,2015-08-05
62.27000045776367,2015-08-06
62.369998931884766,2015-08-07
63.9900016784668,2015-08-10
64.44999694824219,2015-08-11
63.02000045776367,2015-08-12
64.5,2015-08-13
65.16999816894531,2015-08-14
66.37000274658203,2015-08-17
66.69999694824219,2015-08-18
65.36000061035156,2015-08-19
62.959999084472656,2015-08-20
61.95000076293945,2015-08-21
59.06999969482422,2015-08-24
58.70000076293945,2015-08-25
60.310001373291016,2015-08-26
62.63999938964844,2015-08-27
63.16999816894531,2015-08-28
64.01000213623047,2015-08-31
63.06999969482422,2015-09-01
65.36000061035156,2015-09-02
64.94999694824219,2015-09-03
65.68000030517578,2015-09-04
65.88999938964844,2015-09-08
64.05000305175781,2015-09-09
53.540000915527344,2015-09-10
54.0099983215332,2015-09-11
53.790000915527344,2015-09-14
53.369998931884766,2015-09-15
54.650001525878906,2015-09-16
53.83000183105469,2015-09-17
52.90999984741211,2015-09-18
53.97999954223633,2015-09-21
54.720001220703125,2015-09-22
53.529998779296875,2015-09-23
52.849998474121094,2015-09-24
52.58000183105469,2015-09-25
50.369998931884766,2015-09-28
49.810001373291016,2015-09-29
50.650001525878906,2015-09-30
50.279998779296875,2015-10-01
51.119998931884766,2015-10-02
51.27000045776367,2015-10-05
51.7400016784668,2015-10-06
54.0,2015-10-07
54.209999084472656,2015-10-08
52.75,2015-10-09
51.90999984741211,2015-10-12
51.58000183105469,2015-10-13
51.540000915527344,2015-10-14
52.52000045776367,2015-10-15
53.810001373291016,2015-10-16
53.2599983215332,2015-10-19
52.93000030517578,2015-10-20
52.0,2015-10-21
52.33000183105469,2015-10-22
48.4900016784668,2015-10-23
48.29999923706055,2015-10-26
48.279998779296875,2015-10-27
49.2400016784668,2015-10-28
48.790000915527344,2015-10-29
49.16999816894531,2015-10-30
51.08000183105469,2015-11-02
52.09000015258789,2015-11-03
51.68000030517578,2015-11-04
52.08000183105469,2015-11-05
51.060001373291016,2015-11-06
50.16999816894531,2015-11-09
50.08000183105469,2015-11-10
47.56999969482422,2015-11-11
48.15999984741211,2015-11-12
45.04999923706055,2015-11-13
45.2400016784668,2015-11-16
44.09000015258789,2015-11-17
45.689998626708984,2015-11-18
47.33000183105469,2015-11-19
49.279998779296875,2015-11-20
52.77000045776367,2015-11-23
52.72999954223633,2015-11-24
52.95000076293945,2015-11-25
52.5,2015-11-27
47.81999969482422,2015-11-30
49.04999923706055,2015-12-01
49.0,2015-12-02
49.119998931884766,2015-12-03
49.18000030517578,2015-12-04
51.790000915527344,2015-12-07
52.15999984741211,2015-12-08
45.31999969482422,2015-12-09
45.95000076293945,2015-12-10
46.119998931884766,2015-12-11
47.790000915527344,2015-12-14
49.2599983215332,2015-12-15
49.970001220703125,2015-12-16
50.0,2015-12-17
50.2599983215332,2015-12-18
51.900001525878906,2015-12-21
53.150001525878906,2015-12-22
52.88999938964844,2015-12-23
53.189998626708984,2015-12-24
53.16999816894531,2015-12-28
52.369998931884766,2015-12-29
51.59000015258789,2015-12-30
52.470001220703125,2015-12-31
55.86000061035156,2016-01-04
55.59000015258789,2016-01-05
54.90999984741211,2016-01-06
54.790000915527344,2016-01-07
53.90999984741211,2016-01-08
54.72999954223633,2016-01-11
56.81999969482422,2016-01-12
55.970001220703125,2016-01-13
56.630001068115234,2016-01-14
55.709999084472656,2016-01-15
56.7400016784668,2016-01-19
55.95000076293945,2016-01-20
57.09000015258789,2016-01-21
58.029998779296875,2016-01-22
57.630001068115234,2016-01-25
58.59000015258789,2016-01-26
58.810001373291016,2016-01-27
59.599998474121094,2016-01-28
62.06999969482422,2016-01-29
60.81999969482422,2016-02-01
62.0099983215332,2016-02-02
63.02000045776367,2016-02-03
62.630001068115234,2016-02-04
60.75,2016-02-05
57.959999084472656,2016-02-08
56.880001068115234,2016-02-09
57.68000030517578,2016-02-10
57.220001220703125,2016-02-11
58.84000015258789,2016-02-12
59.79999923706055,2016-02-16
60.5099983215332,2016-02-17
60.65999984741211,2016-02-18
60.7599983215332,2016-02-19
60.5,2016-02-22
60.630001068115234,2016-02-23
60.810001373291016,2016-02-24
61.349998474121094,2016-02-25
61.560001373291016,2016-02-26
62.72999954223633,2016-02-29
62.7400016784668,2016-03-01
62.790000915527344,2016-03-02
61.779998779296875,2016-03-03
61.220001220703125,2016-03-04
62.0,2016-03-07
62.220001220703125,2016-03-08
62.130001068115234,2016-03-09
63.22999954223633,2016-03-10
64.41999816894531,2016-03-11
64.7300033569336,2016-03-14
62.97999954223633,2016-03-15
62.279998779296875,2016-03-16
62.79999923706055,2016-03-17
62.5099983215332,2016-03-18
60.209999084472656,2016-03-21
60.33000183105469,2016-03-22
60.06999969482422,2016-03-23
60.88999938964844,2016-03-24
60.52000045776367,2016-03-28
61.2400016784668,2016-03-29
67.80000305175781,2016-03-30
67.70999908447266,2016-03-31
68.69000244140625,2016-04-01
67.5999984741211,2016-04-04
66.7300033569336,2016-04-05
65.73999786376953,2016-04-06
64.98999786376953,2016-04-07
63.75,2016-04-08
61.22999954223633,2016-04-11
61.90999984741211,2016-04-12
63.25,2016-04-13
64.19999694824219,2016-04-14
64.80000305175781,2016-04-15
65.4800033569336,2016-04-18
66.4800033569336,2016-04-19
67.12999725341797,2016-04-20
66.51000213623047,2016-04-21
66.23999786376953,2016-04-22
66.0,2016-04-25
66.44999694824219,2016-04-26
65.63999938964844,2016-04-27
65.56999969482422,2016-04-28
65.55000305175781,2016-04-29
66.72000122070312,2016-05-02
65.54000091552734,2016-05-03
65.19999694824219,2016-05-04
63.40999984741211,2016-05-05
62.810001373291016,2016-05-06
64.02999877929688,2016-05-09
64.20999908447266,2016-05-10
61.9900016784668,2016-05-11
61.619998931884766,2016-05-12
61.58000183105469,2016-05-13
60.7599983215332,2016-05-16
60.900001525878906,2016-05-17
60.06999969482422,2016-05-18
61.099998474121094,2016-05-19
62.4900016784668,2016-05-20
61.939998626708984,2016-05-23
63.15999984741211,2016-05-24
63.150001525878906,2016-05-25
63.13999938964844,2016-05-26
64.69000244140625,2016-05-27
65.02999877929688,2016-05-31
66.16999816894531,2016-06-01
67.12999725341797,2016-06-02
67.23999786376953,2016-06-03
68.75,2016-06-06
68.13999938964844,2016-06-07
71.4800033569336,2016-06-08
72.31999969482422,2016-06-09
70.54000091552734,2016-06-10
70.20999908447266,2016-06-13
70.37999725341797,2016-06-14
70.7300033569336,2016-06-15
71.79000091552734,2016-06-16
71.70999908447266,2016-06-17
71.77999877929688,2016-06-20
71.87999725341797,2016-06-21
71.36000061035156,2016-06-22
71.81999969482422,2016-06-23
69.62000274658203,2016-06-24
69.0,2016-06-27
69.87000274658203,2016-06-28
71.6500015258789,2016-06-29
73.86000061035156,2016-06-30
73.95999908447266,2016-07-01
73.27999877929688,2016-07-05
74.41000366210938,2016-07-06
75.19999694824219,2016-07-07
76.72000122070312,2016-07-08
76.48999786376953,2016-07-11
76.62000274658203,2016-07-12
76.80999755859375,2016-07-13
77.41999816894531,2016-07-14
77.80000305175781,2016-07-15
77.75,2016-07-18
77.30000305175781,2016-07-19
77.16999816894531,2016-07-20
76.55000305175781,2016-07-21
76.13999938964844,2016-07-22
77.58000183105469,2016-07-25
77.18000030517578,2016-07-26
76.81999969482422,2016-07-27
77.37999725341797,2016-07-28
77.6500015258789,2016-07-29
78.33000183105469,2016-08-01
76.94999694824219,2016-08-02
77.4000015258789,2016-08-03
77.41000366210938,2016-08-04
77.80000305175781,2016-08-05
78.5199966430664,2016-08-08
77.73999786376953,2016-08-09
77.93000030517578,2016-08-10
79.72000122070312,2016-08-11
79.33999633789062,2016-08-12
80.2699966430664,2016-08-15
79.87000274658203,2016-08-16
78.54000091552734,2016-08-17
80.08999633789062,2016-08-18
80.6500015258789,2016-08-19
80.11000061035156,2016-08-22
80.23999786376953,2016-08-23
80.18000030517578,2016-08-24
80.58999633789062,2016-08-25
78.19000244140625,2016-08-26
78.26000213623047,2016-08-29
76.8499984741211,2016-08-30
76.51000213623047,2016-08-31
76.66000366210938,2016-09-01
68.56999969482422,2016-09-02
67.68000030517578,2016-09-06
68.2300033569336,2016-09-07
66.08000183105469,2016-09-08
64.80000305175781,2016-09-09
66.0,2016-09-12
65.93000030517578,2016-09-13
66.1500015258789,2016-09-14
66.05000305175781,2016-09-15
65.9800033569336,2016-09-16
65.80999755859375,2016-09-19
65.69000244140625,2016-09-20
65.4000015258789,2016-09-21
65.7300033569336,2016-09-22
65.19000244140625,2016-09-23
64.02999877929688,2016-09-26
64.5199966430664,2016-09-27
63.5099983215332,2016-09-28
60.9900016784668,2016-09-29
60.97999954223633,2016-09-30
60.29999923706055,2016-10-03
59.38999938964844,2016-10-04
59.189998626708984,2016-10-05
58.52000045776367,2016-10-06
58.290000915527344,2016-10-07
57.810001373291016,2016-10-10
56.7599983215332,2016-10-11
57.150001525878906,2016-10-12
57.599998474121094,2016-10-13
56.619998931884766,2016-10-14
54.880001068115234,2016-10-17
56.29999923706055,2016-10-18
58.58000183105469,2016-10-19
57.77000045776367,2016-10-20
57.0,2016-10-21
56.20000076293945,2016-10-24
55.11000061035156,2016-10-25
57.0099983215332,2016-10-26
57.220001220703125,2016-10-27
58.400001525878906,2016-10-28
57.25,2016-10-31
57.310001373291016,2016-11-01
57.400001525878906,2016-11-02
55.11000061035156,2016-11-03
55.84000015258789,2016-11-04
55.70000076293945,2016-11-07
56.970001220703125,2016-11-08
57.790000915527344,2016-11-09
57.060001373291016,2016-11-10
57.84000015258789,2016-11-11
57.83000183105469,2016-11-14
56.810001373291016,2016-11-15
56.66999816894531,2016-11-16
57.540000915527344,2016-11-17
54.61000061035156,2016-11-18
55.79999923706055,2016-11-21
58.2400016784668,2016-11-22
57.90999984741211,2016-11-23
57.9900016784668,2016-11-25
57.209999084472656,2016-11-28
58.31999969482422,2016-11-29
56.9900016784668,2016-11-30
56.529998779296875,2016-12-01
55.310001373291016,2016-12-02
57.119998931884766,2016-12-05
57.2400016784668,2016-12-06
59.84000015258789,2016-12-07
68.83999633789062,2016-12-08
69.30000305175781,2016-12-09
69.70999908447266,2016-12-12
68.4800033569336,2016-12-13
68.63999938964844,2016-12-14
67.30999755859375,2016-12-15
66.41999816894531,2016-12-16
66.69999694824219,2016-12-19
67.58999633789062,2016-12-20
66.97000122070312,2016-12-21
64.58000183105469,2016-12-22
64.41000366210938,2016-12-23
64.44000244140625,2016-12-27
64.4800033569336,2016-12-28
64.38999938964844,2016-12-29
64.98999786376953,2016-12-30
66.8499984741211,2017-01-03
69.41000366210938,2017-01-04
68.7300033569336,2017-01-05
68.2699966430664,2017-01-06
68.19000244140625,2017-01-09
69.9000015258789,2017-01-10
69.4000015258789,2017-01-11
68.62000274658203,2017-01-12
67.91999816894531,2017-01-13
68.77999877929688,2017-01-17
68.5,2017-01-18
66.98999786376953,2017-01-19
67.31999969482422,2017-01-20
66.86000061035156,2017-01-23
67.7699966430664,2017-01-24
68.81999969482422,2017-01-25
67.63999938964844,2017-01-26
66.81999969482422,2017-01-27
66.88999938964844,2017-01-30
67.51000213623047,2017-01-31
66.4000015258789,2017-02-01
66.5199966430664,2017-02-02
66.38999938964844,2017-02-03
66.47000122070312,2017-02-06
66.13999938964844,2017-02-07
67.16999816894531,2017-02-08
67.0,2017-02-09
67.62000274658203,2017-02-10
66.98999786376953,2017-02-13
67.76000213623047,2017-02-14
67.16000366210938,2017-02-15
65.97000122070312,2017-02-16
66.7300033569336,2017-02-17
66.72000122070312,2017-02-21
67.0,2017-02-22
64.83999633789062,2017-02-23
65.31999969482422,2017-02-24
66.43000030517578,2017-02-27
65.26000213623047,2017-02-28
65.38999938964844,2017-03-01
66.52999877929688,2017-03-02
65.69999694824219,2017-03-03
64.93000030517578,2017-03-06
65.13999938964844,2017-03-07
66.25,2017-03-08
65.0,2017-03-09
65.08000183105469,2017-03-10
63.790000915527344,2017-03-13
63.66999816894531,2017-03-14
63.939998626708984,2017-03-15
63.84000015258789,2017-03-16
64.04000091552734,2017-03-17
63.790000915527344,2017-03-20
62.93000030517578,2017-03-21
62.81999969482422,2017-03-22
63.08000183105469,2017-03-23
63.689998626708984,2017-03-24
64.11000061035156,2017-03-27
63.68000030517578,2017-03-28
66.30000305175781,2017-03-29
50.7599983215332,2017-03-30
51.869998931884766,2017-03-31
50.91999816894531,2017-04-03
49.7599983215332,2017-04-04
49.43000030517578,2017-04-05
50.779998779296875,2017-04-06
50.630001068115234,2017-04-07
52.2599983215332,2017-04-10
51.70000076293945,2017-04-11
52.08000183105469,2017-04-12
51.220001220703125,2017-04-13
52.0,2017-04-17
51.93000030517578,2017-04-18
52.20000076293945,2017-04-19
53.61000061035156,2017-04-20
53.08000183105469,2017-04-21
52.75,2017-04-24
52.459999084472656,2017-04-25
52.720001220703125,2017-04-26
52.77000045776367,2017-04-27
52.0,2017-04-28
51.59000015258789,2017-05-01
52.459999084472656,2017-05-02
52.209999084472656,2017-05-03
51.7400016784668,2017-05-04
51.95000076293945,2017-05-05
51.689998626708984,2017-05-08
52.04999923706055,2017-05-09
53.13999938964844,2017-05-10
54.619998931884766,2017-05-11
53.119998931884766,2017-05-12
51.4900016784668,2017-05-15
50.040000915527344,2017-05-16
49.13999938964844,2017-05-17
49.22999954223633,2017-05-18
49.290000915527344,2017-05-19
49.5099983215332,2017-05-22
48.79999923706055,2017-05-23
48.779998779296875,2017-05-24
48.689998626708984,2017-05-25
48.22999954223633,2017-05-26
47.90999984741211,2017-05-30
48.27000045776367,2017-05-31
48.66999816894531,2017-06-01
54.290000915527344,2017-06-02
52.900001525878906,2017-06-05
52.04999923706055,2017-06-06
52.25,2017-06-07
51.720001220703125,2017-06-08
51.70000076293945,2017-06-09
51.900001525878906,2017-06-12
52.38999938964844,2017-06-13
53.09000015258789,2017-06-14
53.130001068115234,2017-06-15
52.970001220703125,2017-06-16
53.84000015258789,2017-06-19
52.560001373291016,2017-06-20
53.290000915527344,2017-06-21
54.25,2017-06-22
55.369998931884766,2017-06-23
55.5,2017-06-26
55.040000915527344,2017-06-27
56.15999984741211,2017-06-28
59.099998474121094,2017-06-29
59.66999816894531,2017-06-30
59.9900016784668,2017-07-03
59.75,2017-07-05
57.970001220703125,2017-07-06
58.36000061035156,2017-07-07
58.68000030517578,2017-07-10
58.779998779296875,2017-07-11
58.720001220703125,2017-07-12
59.33000183105469,2017-07-13
59.810001373291016,2017-07-14
59.7400016784668,2017-07-17
59.380001068115234,2017-07-18
61.349998474121094,2017-07-19
61.11000061035156,2017-07-20
61.939998626708984,2017-07-21
62.02000045776367,2017-07-24
61.900001525878906,2017-07-25
61.470001220703125,2017-07-26
61.470001220703125,2017-07-27
61.83000183105469,2017-07-28
61.63999938964844,2017-07-31
61.61000061035156,2017-08-01
61.22999954223633,2017-08-02
60.5,2017-08-03
61.7599983215332,2017-08-04
62.5099983215332,2017-08-07
62.529998779296875,2017-08-08
61.88999938964844,2017-08-09
60.25,2017-08-10
59.7599983215332,2017-08-11
59.93000030517578,2017-08-14
59.5,2017-08-15
59.7599983215332,2017-08-16
58.959999084472656,2017-08-17
58.130001068115234,2017-08-18
59.439998626708984,2017-08-21
59.79999923706055,2017-08-22
60.34000015258789,2017-08-23
60.02000045776367,2017-08-24
60.209999084472656,2017-08-25
60.130001068115234,2017-08-28
58.31999969482422,2017-08-29
57.61000061035156,2017-08-30
57.54999923706055,2017-08-31
61.689998626708984,2017-09-01
61.560001373291016,2017-09-05
61.4900016784668,2017-09-06
61.29999923706055,2017-09-07
62.34000015258789,2017-09-08
61.88999938964844,2017-09-11
61.790000915527344,2017-09-12
61.5,2017-09-13
61.119998931884766,2017-09-14
60.599998474121094,2017-09-15
59.7599983215332,2017-09-18
58.95000076293945,2017-09-19
58.560001373291016,2017-09-20
58.599998474121094,2017-09-21
58.13999938964844,2017-09-22
57.38999938964844,2017-09-25
59.34000015258789,2017-09-26
60.130001068115234,2017-09-27
60.27000045776367,2017-09-28
62.25,2017-09-29
62.83000183105469,2017-10-02
62.220001220703125,2017-10-03
61.34000015258789,2017-10-04
61.7599983215332,2017-10-05
61.29999923706055,2017-10-06
61.95000076293945,2017-10-09
63.310001373291016,2017-10-10
62.689998626708984,2017-10-11
60.5,2017-10-12
59.16999816894531,2017-10-13
58.20000076293945,2017-10-16
58.93000030517578,2017-10-17
59.720001220703125,2017-10-18
60.09000015258789,2017-10-19
63.290000915527344,2017-10-20
63.83000183105469,2017-10-23
61.869998931884766,2017-10-24
62.06999969482422,2017-10-25
62.0099983215332,2017-10-26
62.400001525878906,2017-10-27
61.720001220703125,2017-10-30
61.5099983215332,2017-10-31
61.4900016784668,2017-11-01
60.7599983215332,2017-11-02
61.150001525878906,2017-11-03
61.790000915527344,2017-11-06
60.2400016784668,2017-11-07
61.63999938964844,2017-11-08
64.01000213623047,2017-11-09
64.87000274658203,2017-11-10
64.5999984741211,2017-11-13
64.93000030517578,2017-11-14
64.91000366210938,2017-11-15
65.70999908447266,2017-11-16
66.30999755859375,2017-11-17
66.87999725341797,2017-11-20
66.58000183105469,2017-11-21
66.80000305175781,2017-11-22
66.79000091552734,2017-11-24
66.12999725341797,2017-11-27
67.37000274658203,2017-11-28
66.87000274658203,2017-11-29
66.95999908447266,2017-11-30
67.22000122070312,2017-12-01
67.22000122070312,2017-12-04
66.36000061035156,2017-12-05
67.66000366210938,2017-12-06
72.01000213623047,2017-12-07
73.7699966430664,2017-12-08
73.63999938964844,2017-12-11
74.30999755859375,2017-12-12
74.19000244140625,2017-12-13
74.77999877929688,2017-12-14
75.81999969482422,2017-12-15
76.55000305175781,2017-12-18
76.56999969482422,2017-12-19
76.87999725341797,2017-12-20
77.73999786376953,2017-12-21
78.4800033569336,2017-12-22
79.4000015258789,2017-12-26
79.27999877929688,2017-12-27
79.61000061035156,2017-12-28
78.58999633789062,2017-12-29
79.69000244140625,2018-01-02
78.58999633789062,2018-01-03
79.8499984741211,2018-01-04
79.43000030517578,2018-01-05
79.04000091552734,2018-01-08
79.51000213623047,2018-01-09
78.86000061035156,2018-01-10
78.98999786376953,2018-01-11
78.83999633789062,2018-01-12
76.69999694824219,2018-01-16
77.91999816894531,2018-01-17
77.56999969482422,2018-01-18
79.33999633789062,2018-01-19
78.95999908447266,2018-01-22
79.69999694824219,2018-01-23
79.19999694824219,2018-01-24
78.62000274658203,2018-01-25
79.08000183105469,2018-01-26
79.95999908447266,2018-01-29
79.4800033569336,2018-01-30
78.20999908447266,2018-01-31
78.80999755859375,2018-02-01
78.62000274658203,2018-02-02
77.41000366210938,2018-02-05
78.62000274658203,2018-02-06
80.98999786376953,2018-02-07
76.66999816894531,2018-02-08
77.1500015258789,2018-02-09
76.80000305175781,2018-02-12
77.2699966430664,2018-02-13
81.22000122070312,2018-02-14
80.91999816894531,2018-02-15
81.4000015258789,2018-02-16
80.58000183105469,2018-02-20
81.16000366210938,2018-02-21
80.83000183105469,2018-02-22
81.86000061035156,2018-02-23
82.33000183105469,2018-02-26
80.45999908447266,2018-02-27
81.0999984741211,2018-02-28
81.04000091552734,2018-03-01
82.06999969482422,2018-03-02
81.12999725341797,2018-03-05
83.69000244140625,2018-03-06
81.31999969482422,2018-03-07
80.75,2018-03-08
81.0,2018-03-09
80.33000183105469,2018-03-12
79.80000305175781,2018-03-13
80.75,2018-03-14
79.61000061035156,2018-03-15
80.76000213623047,2018-03-16
80.27999877929688,2018-03-19
81.4800033569336,2018-03-20
80.69999694824219,2018-03-21
81.0999984741211,2018-03-22
79.51000213623047,2018-03-23
80.33999633789062,2018-03-26
78.70999908447266,2018-03-27
85.95999908447266,2018-03-28
89.12000274658203,2018-03-29
87.2699966430664,2018-04-02
88.66999816894531,2018-04-03
88.23999786376953,2018-04-04
91.2699966430664,2018-04-05
89.61000061035156,2018-04-06
89.63999938964844,2018-04-09
91.01000213623047,2018-04-10
91.08000183105469,2018-04-11
92.0199966430664,2018-04-12
91.70999908447266,2018-04-13
93.76000213623047,2018-04-16
94.5999984741211,2018-04-17
95.0,2018-04-18
95.29000091552734,2018-04-19
96.30999755859375,2018-04-20
96.63999938964844,2018-04-23
96.9000015258789,2018-04-24
97.8499984741211,2018-04-25
98.41999816894531,2018-04-26
99.16999816894531,2018-04-27
99.80000305175781,2018-04-30
99.69999694824219,2018-05-01
99.73999786376953,2018-05-02
99.86000061035156,2018-05-03
95.48999786376953,2018-05-04
97.16999816894531,2018-05-07
98.19999694824219,2018-05-08
98.95999908447266,2018-05-09
97.91000366210938,2018-05-10
98.54000091552734,2018-05-11
98.72000122070312,2018-05-14
98.94999694824219,2018-05-15
101.6500015258789,2018-05-16
102.0,2018-05-17
102.81999969482422,2018-05-18
103.73999786376953,2018-05-21
102.87999725341797,2018-05-22
105.2699966430664,2018-05-23
106.41000366210938,2018-05-24
106.18000030517578,2018-05-25
105.68000030517578,2018-05-29
105.62999725341797,2018-05-30
105.05000305175781,2018-05-31
122.19000244140625,2018-06-01
124.9800033569336,2018-06-04
124.05000305175781,2018-06-05
124.19000244140625,2018-06-06
122.69999694824219,2018-06-07
122.0199966430664,2018-06-08
122.37000274658203,2018-06-11
124.95999908447266,2018-06-12
125.12999725341797,2018-06-13
125.87999725341797,2018-06-14
128.3699951171875,2018-06-15
129.69000244140625,2018-06-18
128.10000610351562,2018-06-19
128.27000427246094,2018-06-20
127.70999908447266,2018-06-21
124.18000030517578,2018-06-22
124.86000061035156,2018-06-25
126.79000091552734,2018-06-26
123.87999725341797,2018-06-27
124.94000244140625,2018-06-28
124.8499984741211,2018-06-29
125.4800033569336,2018-07-02
125.2300033569336,2018-07-03
124.5199966430664,2018-07-05
128.5399932861328,2018-07-06
126.52999877929688,2018-07-09
127.37999725341797,2018-07-10
125.66000366210938,2018-07-11
125.72000122070312,2018-07-12
125.44999694824219,2018-07-13
127.26000213623047,2018-07-16
129.4499969482422,2018-07-17
128.80999755859375,2018-07-18
127.79000091552734,2018-07-19
126.44999694824219,2018-07-20
125.37000274658203,2018-07-23
122.9800033569336,2018-07-24
125.02999877929688,2018-07-25
124.48999786376953,2018-07-26
120.0,2018-07-27
118.83999633789062,2018-07-30
119.94999694824219,2018-07-31
120.55000305175781,2018-08-01
124.38999938964844,2018-08-02
126.08000183105469,2018-08-03
126.30999755859375,2018-08-06
125.58000183105469,2018-08-07
127.18000030517578,2018-08-08
128.16000366210938,2018-08-09
130.52000427246094,2018-08-10
129.94000244140625,2018-08-13
129.47000122070312,2018-08-14
126.44999694824219,2018-08-15
129.47000122070312,2018-08-16
130.19000244140625,2018-08-17
136.6699981689453,2018-08-20
135.61000061035156,2018-08-21
135.47999572753906,2018-08-22
136.1999969482422,2018-08-23
138.75999450683594,2018-08-24
138.16000366210938,2018-08-27
138.67999267578125,2018-08-28
138.6999969482422,2018-08-29
137.0,2018-08-30
154.92999267578125,2018-08-31
157.2899932861328,2018-09-04
152.74000549316406,2018-09-05
151.0,2018-09-06
150.82000732421875,2018-09-07
154.11000061035156,2018-09-10
153.22999572753906,2018-09-11
153.00999450683594,2018-09-12
154.60000610351562,2018-09-13
153.7100067138672,2018-09-14
155.3800048828125,2018-09-17
158.44000244140625,2018-09-18
155.2100067138672,2018-09-19
155.97000122070312,2018-09-20
156.99000549316406,2018-09-21
157.33999633789062,2018-09-24
158.41000366210938,2018-09-25
158.9600067138672,2018-09-26
161.24000549316406,2018-09-27
162.49000549316406,2018-09-28
161.63999938964844,2018-10-01
160.1999969482422,2018-10-02
161.52000427246094,2018-10-03
157.0399932861328,2018-10-04
153.83999633789062,2018-10-05
150.77999877929688,2018-10-08
150.25,2018-10-09
140.67999267578125,2018-10-10
140.50999450683594,2018-10-11
143.7100067138672,2018-10-12
144.4600067138672,2018-10-15
146.8300018310547,2018-10-16
143.57000732421875,2018-10-17
142.67999267578125,2018-10-18
136.77000427246094,2018-10-19
139.9499969482422,2018-10-22
137.42999267578125,2018-10-23
134.2899932861328,2018-10-24
137.22000122070312,2018-10-25
134.82000732421875,2018-10-26
135.8800048828125,2018-10-29
142.1300048828125,2018-10-30
