PCG,Date
14.642623901367188,1993-09-27
14.744309425354004,1993-09-28
14.540934562683105,1993-09-29
14.388408660888672,1993-09-30
14.591780662536621,1993-10-01
14.490099906921387,1993-10-04
14.490099906921387,1993-10-05
14.540934562683105,1993-10-06
14.490099906921387,1993-10-07
14.439252853393555,1993-10-08
14.388408660888672,1993-10-11
14.388408660888672,1993-10-12
14.439252853393555,1993-10-13
14.591780662536621,1993-10-14
14.642623901367188,1993-10-15
14.744309425354004,1993-10-18
14.591780662536621,1993-10-19
14.69345760345459,1993-10-20
14.642623901367188,1993-10-21
14.490099906921387,1993-10-22
14.591780662536621,1993-10-25
14.490099906921387,1993-10-26
14.591780662536621,1993-10-27
14.642623901367188,1993-10-28
14.744309425354004,1993-10-29
14.69345760345459,1993-11-01
14.540934562683105,1993-11-02
14.337570190429688,1993-11-03
14.08335018157959,1993-11-04
13.981667518615723,1993-11-05
13.879988670349121,1993-11-08
13.981667518615723,1993-11-09
13.930830001831055,1993-11-10
13.829143524169922,1993-11-11
13.778298377990723,1993-11-12
13.727458953857422,1993-11-15
13.930830001831055,1993-11-16
14.032514572143555,1993-11-17
13.829143524169922,1993-11-18
13.727458953857422,1993-11-19
13.829143524169922,1993-11-22
14.134196281433105,1993-11-23
14.185041427612305,1993-11-24
14.235883712768555,1993-11-26
14.185041427612305,1993-11-29
13.981667518615723,1993-11-30
13.930830001831055,1993-12-01
13.981667518615723,1993-12-02
13.930830001831055,1993-12-03
14.08335018157959,1993-12-06
14.134196281433105,1993-12-07
14.032514572143555,1993-12-08
14.020145416259766,1993-12-09
13.96859359741211,1993-12-10
14.020145416259766,1993-12-13
13.917052268981934,1993-12-14
13.917052268981934,1993-12-15
14.020145416259766,1993-12-16
14.277860641479492,1993-12-17
14.277860641479492,1993-12-20
14.329408645629883,1993-12-21
14.48404598236084,1993-12-22
14.535589218139648,1993-12-23
14.587132453918457,1993-12-27
14.690225601196289,1993-12-28
14.638679504394531,1993-12-29
14.690225601196289,1993-12-30
14.48404598236084,1993-12-31
14.123234748840332,1994-01-03
14.123234748840332,1994-01-04
13.96859359741211,1994-01-05
13.556241035461426,1994-01-06
13.504703521728516,1994-01-07
13.659329414367676,1994-01-10
13.504703521728516,1994-01-11
13.556241035461426,1994-01-12
13.504703521728516,1994-01-13
13.607784271240234,1994-01-14
13.504703521728516,1994-01-17
13.813963890075684,1994-01-18
13.659329414367676,1994-01-19
13.710872650146484,1994-01-20
13.556241035461426,1994-01-21
13.453144073486328,1994-01-24
13.504703521728516,1994-01-25
13.710872650146484,1994-01-26
13.917052268981934,1994-01-27
13.865503311157227,1994-01-28
13.96859359741211,1994-01-31
13.76241683959961,1994-02-01
13.813963890075684,1994-02-02
13.710872650146484,1994-02-03
13.350065231323242,1994-02-04
13.246973991394043,1994-02-07
13.04079818725586,1994-02-08
13.04079818725586,1994-02-09
12.834610939025879,1994-02-10
13.04079818725586,1994-02-11
12.886157989501953,1994-02-14
12.989246368408203,1994-02-15
12.834610939025879,1994-02-16
12.731526374816895,1994-02-17
12.370715141296387,1994-02-18
12.731526374816895,1994-02-22
12.731526374816895,1994-02-23
12.679984092712402,1994-02-24
12.834610939025879,1994-02-25
13.04079818725586,1994-02-28
12.78307056427002,1994-03-01
12.989246368408203,1994-03-02
12.989246368408203,1994-03-03
13.195422172546387,1994-03-04
13.298516273498535,1994-03-07
13.246973991394043,1994-03-08
13.138100624084473,1994-03-09
12.928732872009277,1994-03-10
12.928732872009277,1994-03-11
12.719351768493652,1994-03-14
12.614664077758789,1994-03-15
12.876382827758789,1994-03-16
12.928732872009277,1994-03-17
12.77170181274414,1994-03-18
12.8240385055542,1994-03-21
12.981069564819336,1994-03-22
12.876382827758789,1994-03-23
12.667009353637695,1994-03-24
12.667009353637695,1994-03-25
12.876382827758789,1994-03-28
12.667009353637695,1994-03-29
12.143586158752441,1994-03-30
12.143586158752441,1994-03-31
11.934212684631348,1994-04-04
12.19591999053955,1994-04-05
12.143586158752441,1994-04-06
12.19591999053955,1994-04-07
12.091238975524902,1994-04-08
12.143586158752441,1994-04-11
12.143586158752441,1994-04-12
11.986553192138672,1994-04-13
12.03889274597168,1994-04-14
12.03889274597168,1994-04-15
12.03889274597168,1994-04-18
12.143586158752441,1994-04-19
12.40529727935791,1994-04-20
12.248266220092773,1994-04-21
11.515466690063477,1994-04-22
11.358439445495605,1994-04-25
11.20140552520752,1994-04-26
11.096720695495605,1994-04-28
11.096720695495605,1994-04-29
10.939691543579102,1994-05-02
10.625635147094727,1994-05-03
10.730321884155273,1994-05-04
10.363916397094727,1994-05-05
9.997515678405762,1994-05-06
9.78814697265625,1994-05-09
9.78814697265625,1994-05-10
9.631115913391113,1994-05-11
9.631115913391113,1994-05-12
9.94517993927002,1994-05-13
9.840490341186523,1994-05-16
10.154549598693848,1994-05-17
10.363916397094727,1994-05-18
10.46860408782959,1994-05-19
10.46860408782959,1994-05-20
10.52094841003418,1994-05-23
10.67797565460205,1994-05-24
10.625635147094727,1994-05-25
10.730321884155273,1994-05-26
10.782660484313965,1994-05-27
10.782660484313965,1994-05-31
10.730321884155273,1994-06-01
10.625635147094727,1994-06-02
10.782660484313965,1994-06-03
10.67797565460205,1994-06-06
10.67797565460205,1994-06-07
10.625635147094727,1994-06-08
10.19437313079834,1994-06-09
10.140998840332031,1994-06-10
10.30112075805664,1994-06-13
10.46124267578125,1994-06-14
10.35449504852295,1994-06-15
10.140998840332031,1994-06-16
9.927507400512695,1994-06-17
9.820759773254395,1994-06-20
9.767383575439453,1994-06-21
10.087626457214355,1994-06-22
9.927507400512695,1994-06-23
9.874134063720703,1994-06-24
10.087626457214355,1994-06-27
10.140998840332031,1994-06-28
10.19437313079834,1994-06-29
10.140998840332031,1994-06-30
10.247747421264648,1994-07-01
10.19437313079834,1994-07-05
10.19437313079834,1994-07-06
10.35449504852295,1994-07-07
10.35449504852295,1994-07-08
10.247747421264648,1994-07-11
10.140998840332031,1994-07-12
10.19437313079834,1994-07-13
10.247747421264648,1994-07-14
10.30112075805664,1994-07-15
10.407868385314941,1994-07-18
10.35449504852295,1994-07-19
10.30112075805664,1994-07-20
10.140998840332031,1994-07-21
10.087626457214355,1994-07-22
10.140998840332031,1994-07-25
10.140998840332031,1994-07-26
10.087626457214355,1994-07-27
10.19437313079834,1994-07-28
10.30112075805664,1994-07-29
10.567986488342285,1994-08-01
10.567986488342285,1994-08-02
10.72811222076416,1994-08-03
10.567986488342285,1994-08-04
10.46124267578125,1994-08-05
10.46124267578125,1994-08-08
10.30112075805664,1994-08-09
10.407868385314941,1994-08-10
10.30112075805664,1994-08-11
10.46124267578125,1994-08-12
10.35449504852295,1994-08-15
10.46124267578125,1994-08-16
10.30112075805664,1994-08-17
10.140998840332031,1994-08-18
10.247747421264648,1994-08-19
10.19437313079834,1994-08-22
10.247747421264648,1994-08-23
10.35449504852295,1994-08-24
10.19437313079834,1994-08-25
10.407868385314941,1994-08-26
10.407868385314941,1994-08-29
10.621368408203125,1994-08-30
10.514615058898926,1994-08-31
10.30112075805664,1994-09-01
10.30112075805664,1994-09-02
10.247747421264648,1994-09-06
10.140998840332031,1994-09-07
10.087626457214355,1994-09-08
9.81074333190918,1994-09-09
9.97425651550293,1994-09-12
9.865251541137695,1994-09-13
9.81074333190918,1994-09-14
9.919751167297363,1994-09-15
9.865251541137695,1994-09-16
9.919751167297363,1994-09-19
9.701735496520996,1994-09-20
9.81074333190918,1994-09-21
9.756247520446777,1994-09-22
9.647235870361328,1994-09-23
9.701735496520996,1994-09-26
9.865251541137695,1994-09-27
9.919751167297363,1994-09-28
9.97425651550293,1994-09-29
9.919751167297363,1994-09-30
9.538225173950195,1994-10-03
9.483720779418945,1994-10-04
9.429220199584961,1994-10-05
9.538225173950195,1994-10-06
9.483720779418945,1994-10-07
9.483720779418945,1994-10-10
9.701735496520996,1994-10-11
9.756247520446777,1994-10-12
9.865251541137695,1994-10-13
9.865251541137695,1994-10-14
9.756247520446777,1994-10-17
9.756247520446777,1994-10-18
9.81074333190918,1994-10-19
9.756247520446777,1994-10-20
9.756247520446777,1994-10-21
9.592730522155762,1994-10-24
9.701735496520996,1994-10-25
9.592730522155762,1994-10-26
9.647235870361328,1994-10-27
9.865251541137695,1994-10-28
9.865251541137695,1994-10-31
9.865251541137695,1994-11-01
9.865251541137695,1994-11-02
9.919751167297363,1994-11-03
9.81074333190918,1994-11-04
9.865251541137695,1994-11-07
9.81074333190918,1994-11-08
9.701735496520996,1994-11-09
9.647235870361328,1994-11-10
9.647235870361328,1994-11-11
9.701735496520996,1994-11-14
9.647235870361328,1994-11-15
9.647235870361328,1994-11-16
9.701735496520996,1994-11-17
9.647235870361328,1994-11-18
9.756247520446777,1994-11-21
9.919751167297363,1994-11-22
10.246779441833496,1994-11-23
10.410292625427246,1994-11-25
10.410292625427246,1994-11-28
10.410292625427246,1994-11-29
10.410292625427246,1994-11-30
10.301280975341797,1994-12-01
10.51930046081543,1994-12-02
10.791817665100098,1994-12-05
10.900830268859863,1994-12-06
10.846324920654297,1994-12-07
10.628311157226562,1994-12-08
10.735101699829102,1994-12-09
10.84635066986084,1994-12-12
10.95759105682373,1994-12-13
11.01321029663086,1994-12-14
11.01321029663086,1994-12-15
10.95759105682373,1994-12-16
11.068840026855469,1994-12-19
11.01321029663086,1994-12-20
11.068840026855469,1994-12-21
11.01321029663086,1994-12-22
10.95759105682373,1994-12-23
11.01321029663086,1994-12-27
10.95759105682373,1994-12-28
10.901968955993652,1994-12-29
10.84635066986084,1994-12-30
10.84635066986084,1995-01-03
10.95759105682373,1995-01-04
10.901968955993652,1995-01-05
10.901968955993652,1995-01-06
10.901968955993652,1995-01-09
10.901968955993652,1995-01-10
10.901968955993652,1995-01-11
10.901968955993652,1995-01-12
11.01321029663086,1995-01-13
11.23570442199707,1995-01-16
11.346949577331543,1995-01-17
11.124459266662598,1995-01-18
11.01321029663086,1995-01-19
11.124459266662598,1995-01-20
11.23570442199707,1995-01-23
11.23570442199707,1995-01-24
11.180083274841309,1995-01-25
11.180083274841309,1995-01-26
11.180083274841309,1995-01-27
11.068840026855469,1995-01-30
11.23570442199707,1995-01-31
11.124459266662598,1995-02-01
11.124459266662598,1995-02-02
11.291330337524414,1995-02-03
11.180083274841309,1995-02-06
11.23570442199707,1995-02-07
11.180083274841309,1995-02-08
11.180083274841309,1995-02-09
11.180083274841309,1995-02-10
11.180083274841309,1995-02-13
11.180083274841309,1995-02-14
11.180083274841309,1995-02-15
11.23570442199707,1995-02-16
11.180083274841309,1995-02-17
11.180083274841309,1995-02-21
11.346949577331543,1995-02-22
11.291330337524414,1995-02-23
11.402567863464355,1995-02-24
11.346949577331543,1995-02-27
11.402567863464355,1995-02-28
11.346949577331543,1995-03-01
11.291330337524414,1995-03-02
11.291330337524414,1995-03-03
11.180083274841309,1995-03-06
11.124459266662598,1995-03-07
11.180083274841309,1995-03-08
11.17553997039795,1995-03-09
11.232266426086426,1995-03-10
11.118814468383789,1995-03-13
11.34572982788086,1995-03-14
11.232266426086426,1995-03-15
11.289000511169434,1995-03-16
11.232266426086426,1995-03-17
11.289000511169434,1995-03-20
11.232266426086426,1995-03-21
11.232266426086426,1995-03-22
11.289000511169434,1995-03-23
11.459187507629395,1995-03-24
11.402461051940918,1995-03-27
11.289000511169434,1995-03-28
11.34572982788086,1995-03-29
11.459187507629395,1995-03-30
11.289000511169434,1995-03-31
11.34572982788086,1995-04-03
11.62937068939209,1995-04-04
11.742831230163574,1995-04-05
11.742831230163574,1995-04-06
11.799553871154785,1995-04-07
11.799553871154785,1995-04-10
11.686101913452148,1995-04-11
11.686101913452148,1995-04-12
11.799553871154785,1995-04-13
11.686101913452148,1995-04-17
11.742831230163574,1995-04-18
11.913015365600586,1995-04-19
12.026472091674805,1995-04-20
12.026472091674805,1995-04-21
12.139928817749023,1995-04-24
12.253390312194824,1995-04-25
12.253390312194824,1995-04-26
12.253390312194824,1995-04-27
12.196656227111816,1995-04-28
12.026472091674805,1995-05-01
12.026472091674805,1995-05-02
12.08320140838623,1995-05-03
12.08320140838623,1995-05-04
12.139928817749023,1995-05-05
12.196656227111816,1995-05-08
12.139928817749023,1995-05-09
12.08320140838623,1995-05-10
12.026472091674805,1995-05-11
12.026472091674805,1995-05-12
12.253390312194824,1995-05-15
12.253390312194824,1995-05-16
12.196656227111816,1995-05-17
12.196656227111816,1995-05-18
12.08320140838623,1995-05-19
12.253390312194824,1995-05-22
12.196656227111816,1995-05-23
12.253390312194824,1995-05-24
12.93412971496582,1995-05-25
12.820673942565918,1995-05-26
12.877402305603027,1995-05-30
13.161041259765625,1995-05-31
12.93412971496582,1995-06-01
13.21777629852295,1995-06-02
13.274503707885742,1995-06-05
13.274503707885742,1995-06-06
13.21777629852295,1995-06-07
13.161041259765625,1995-06-08
13.161041259765625,1995-06-09
12.990864753723145,1995-06-12
13.33254337310791,1995-06-13
13.274820327758789,1995-06-14
13.274820327758789,1995-06-15
13.21711254119873,1995-06-16
13.274820327758789,1995-06-19
13.21711254119873,1995-06-20
13.10167407989502,1995-06-21
13.274820327758789,1995-06-22
13.390254020690918,1995-06-23
13.33254337310791,1995-06-26
13.505693435668945,1995-06-27
13.678845405578613,1995-06-28
13.621124267578125,1995-06-29
13.390254020690918,1995-06-30
13.447975158691406,1995-07-03
13.390254020690918,1995-07-05
13.621124267578125,1995-07-06
13.56340503692627,1995-07-07
13.505693435668945,1995-07-10
13.56340503692627,1995-07-11
13.56340503692627,1995-07-12
13.621124267578125,1995-07-13
13.447975158691406,1995-07-14
13.447975158691406,1995-07-17
13.56340503692627,1995-07-18
13.505693435668945,1995-07-19
13.56340503692627,1995-07-20
13.505693435668945,1995-07-21
13.505693435668945,1995-07-24
13.678845405578613,1995-07-25
13.621124267578125,1995-07-26
13.678845405578613,1995-07-27
13.621124267578125,1995-07-28
13.621124267578125,1995-07-31
13.56340503692627,1995-08-01
13.56340503692627,1995-08-02
13.505693435668945,1995-08-03
13.505693435668945,1995-08-04
13.447975158691406,1995-08-07
13.447975158691406,1995-08-08
13.390254020690918,1995-08-09
13.33254337310791,1995-08-10
13.33254337310791,1995-08-11
13.390254020690918,1995-08-14
13.33254337310791,1995-08-15
13.447975158691406,1995-08-16
13.447975158691406,1995-08-17
13.33254337310791,1995-08-18
13.33254337310791,1995-08-21
13.390254020690918,1995-08-22
13.33254337310791,1995-08-23
13.390254020690918,1995-08-24
13.447975158691406,1995-08-25
13.390254020690918,1995-08-28
13.33254337310791,1995-08-29
13.33254337310791,1995-08-30
13.274820327758789,1995-08-31
13.390254020690918,1995-09-01
13.274820327758789,1995-09-05
13.33254337310791,1995-09-06
13.274820327758789,1995-09-07
13.21711254119873,1995-09-08
13.159393310546875,1995-09-11
13.33254337310791,1995-09-12
13.50397777557373,1995-09-13
13.680122375488281,1995-09-14
13.680122375488281,1995-09-15
13.62141227722168,1995-09-18
13.50397777557373,1995-09-19
13.562699317932129,1995-09-20
13.50397777557373,1995-09-21
13.562699317932129,1995-09-22
13.562699317932129,1995-09-25
13.738837242126465,1995-09-26
13.797547340393066,1995-09-27
14.09111499786377,1995-09-28
14.09111499786377,1995-09-29
13.8562593460083,1995-10-02
13.973690032958984,1995-10-03
14.032402992248535,1995-10-04
13.973690032958984,1995-10-05
13.973690032958984,1995-10-06
14.09111499786377,1995-10-09
14.149826049804688,1995-10-10
14.09111499786377,1995-10-11
13.973690032958984,1995-10-12
13.8562593460083,1995-10-13
13.738837242126465,1995-10-16
13.680122375488281,1995-10-17
13.914973258972168,1995-10-18
14.032402992248535,1995-10-19
14.149826049804688,1995-10-20
14.149826049804688,1995-10-23
14.208536148071289,1995-10-24
14.325969696044922,1995-10-25
14.325969696044922,1995-10-26
14.09111499786377,1995-10-27
13.914973258972168,1995-10-30
13.797547340393066,1995-10-31
13.973690032958984,1995-11-01
14.032402992248535,1995-11-02
13.914973258972168,1995-11-03
13.8562593460083,1995-11-06
13.797547340393066,1995-11-07
13.914973258972168,1995-11-08
13.8562593460083,1995-11-09
13.680122375488281,1995-11-10
13.8562593460083,1995-11-13
13.738837242126465,1995-11-14
13.8562593460083,1995-11-15
13.797547340393066,1995-11-16
13.62141227722168,1995-11-17
13.445274353027344,1995-11-20
13.445274353027344,1995-11-21
13.092988014221191,1995-11-22
13.034281730651855,1995-11-24
13.151707649230957,1995-11-27
13.034281730651855,1995-11-28
12.799427032470703,1995-11-29
12.916852951049805,1995-11-30
12.975570678710938,1995-12-01
13.034281730651855,1995-12-04
13.151707649230957,1995-12-05
13.092988014221191,1995-12-06
12.916852951049805,1995-12-07
12.975570678710938,1995-12-08
13.092988014221191,1995-12-11
13.32784652709961,1995-12-12
13.442556381225586,1995-12-13
13.442556381225586,1995-12-14
13.681536674499512,1995-12-15
13.562042236328125,1995-12-18
13.681536674499512,1995-12-19
13.20357608795166,1995-12-20
13.323065757751465,1995-12-21
13.263320922851562,1995-12-22
13.263320922851562,1995-12-26
13.442556381225586,1995-12-27
13.562042236328125,1995-12-28
13.562042236328125,1995-12-29
13.502296447753906,1996-01-02
13.502296447753906,1996-01-03
13.502296447753906,1996-01-04
13.502296447753906,1996-01-05
13.442556381225586,1996-01-08
13.352938652038574,1996-01-09
13.263320922851562,1996-01-10
13.14383316040039,1996-01-11
13.14383316040039,1996-01-12
13.14383316040039,1996-01-15
13.382810592651367,1996-01-16
13.14383316040039,1996-01-17
13.14383316040039,1996-01-18
13.084087371826172,1996-01-19
13.14383316040039,1996-01-22
13.02433967590332,1996-01-23
13.263320922851562,1996-01-24
13.20357608795166,1996-01-25
13.263320922851562,1996-01-26
13.20357608795166,1996-01-29
13.084087371826172,1996-01-30
13.263320922851562,1996-01-31
13.084087371826172,1996-02-01
13.02433967590332,1996-02-02
13.084087371826172,1996-02-05
13.20357608795166,1996-02-06
13.20357608795166,1996-02-07
13.084087371826172,1996-02-08
13.084087371826172,1996-02-09
13.084087371826172,1996-02-12
12.785362243652344,1996-02-13
12.665877342224121,1996-02-14
12.785362243652344,1996-02-15
12.725619316101074,1996-02-16
12.426895141601562,1996-02-20
12.426895141601562,1996-02-21
12.307405471801758,1996-02-22
12.367152214050293,1996-02-23
12.128171920776367,1996-02-26
12.307405471801758,1996-02-27
12.187911033630371,1996-02-28
12.247665405273438,1996-02-29
12.247665405273438,1996-03-01
12.426895141601562,1996-03-04
12.486641883850098,1996-03-05
12.486641883850098,1996-03-06
12.486641883850098,1996-03-07
12.247665405273438,1996-03-08
12.187911033630371,1996-03-11
12.0684232711792,1996-03-12
12.002626419067383,1996-03-13
11.941699981689453,1996-03-14
11.758917808532715,1996-03-15
12.185409545898438,1996-03-18
12.185409545898438,1996-03-19
12.246337890625,1996-03-20
12.307259559631348,1996-03-21
12.368193626403809,1996-03-22
12.42911148071289,1996-03-25
12.42911148071289,1996-03-26
12.368193626403809,1996-03-27
11.941699981689453,1996-03-28
10.90594482421875,1996-03-29
11.02779483795166,1996-04-01
11.149650573730469,1996-04-02
11.332427978515625,1996-04-03
11.393357276916504,1996-04-04
11.271499633789062,1996-04-08
11.210579872131348,1996-04-09
11.210579872131348,1996-04-10
11.088719367980957,1996-04-11
11.149650573730469,1996-04-12
10.966864585876465,1996-04-15
11.088719367980957,1996-04-16
11.149650573730469,1996-04-17
11.02779483795166,1996-04-18
11.149650573730469,1996-04-19
11.088719367980957,1996-04-22
11.088719367980957,1996-04-23
10.966864585876465,1996-04-24
11.02779483795166,1996-04-25
10.966864585876465,1996-04-26
10.966864585876465,1996-04-29
11.088719367980957,1996-04-30
10.966864585876465,1996-05-01
10.845013618469238,1996-05-02
10.784086227416992,1996-05-03
10.966864585876465,1996-05-06
10.90594482421875,1996-05-07
11.088719367980957,1996-05-08
10.966864585876465,1996-05-09
11.088719367980957,1996-05-10
11.210579872131348,1996-05-13
11.149650573730469,1996-05-14
11.149650573730469,1996-05-15
10.966864585876465,1996-05-16
11.088719367980957,1996-05-17
10.966864585876465,1996-05-20
10.966864585876465,1996-05-21
11.02779483795166,1996-05-22
11.088719367980957,1996-05-23
11.210579872131348,1996-05-24
11.210579872131348,1996-05-28
11.332427978515625,1996-05-29
11.332427978515625,1996-05-30
11.332427978515625,1996-05-31
11.332427978515625,1996-06-03
11.271499633789062,1996-06-04
11.454285621643066,1996-06-05
11.515206336975098,1996-06-06
11.332427978515625,1996-06-07
11.393357276916504,1996-06-10
11.515206336975098,1996-06-11
11.323578834533691,1996-06-12
11.385796546936035,1996-06-13
11.385796546936035,1996-06-14
11.323578834533691,1996-06-17
11.199141502380371,1996-06-18
11.199141502380371,1996-06-19
11.074710845947266,1996-06-20
11.261360168457031,1996-06-21
11.074710845947266,1996-06-24
10.950277328491211,1996-06-25
11.199141502380371,1996-06-26
11.323578834533691,1996-06-27
11.572452545166016,1996-06-28
11.448015213012695,1996-07-01
11.448015213012695,1996-07-02
11.323578834533691,1996-07-03
11.074710845947266,1996-07-05
11.074710845947266,1996-07-08
11.074710845947266,1996-07-09
10.950277328491211,1996-07-10
10.825838088989258,1996-07-11
11.012496948242188,1996-07-12
10.888055801391602,1996-07-15
10.888055801391602,1996-07-16
10.888055801391602,1996-07-17
10.825838088989258,1996-07-18
10.514753341674805,1996-07-19
10.452536582946777,1996-07-22
10.26588249206543,1996-07-23
10.203664779663086,1996-07-24
10.110334396362305,1996-07-25
10.017013549804688,1996-07-26
9.830362319946289,1996-07-29
9.768143653869629,1996-07-30
9.830362319946289,1996-07-31
10.017013549804688,1996-08-01
10.079228401184082,1996-08-02
10.017013549804688,1996-08-05
9.954793930053711,1996-08-06
10.017013549804688,1996-08-07
10.017013549804688,1996-08-08
10.017013549804688,1996-08-09
9.954793930053711,1996-08-12
9.954793930053711,1996-08-13
9.954793930053711,1996-08-14
9.954793930053711,1996-08-15
9.954793930053711,1996-08-16
9.892583847045898,1996-08-19
9.954793930053711,1996-08-20
9.954793930053711,1996-08-21
10.079228401184082,1996-08-22
10.328103065490723,1996-08-23
10.763622283935547,1996-08-26
10.888055801391602,1996-08-27
11.261360168457031,1996-08-28
11.510229110717773,1996-08-29
11.261360168457031,1996-08-30
11.448015213012695,1996-09-03
11.323578834533691,1996-09-04
11.136932373046875,1996-09-05
11.012496948242188,1996-09-06
11.074710845947266,1996-09-09
11.074710845947266,1996-09-10
10.888055801391602,1996-09-11
10.882966041564941,1996-09-12
11.073894500732422,1996-09-13
11.20118522644043,1996-09-16
11.137535095214844,1996-09-17
11.01025104522705,1996-09-18
11.01025104522705,1996-09-19
10.946608543395996,1996-09-20
11.01025104522705,1996-09-23
11.073894500732422,1996-09-24
10.946608543395996,1996-09-25
10.882966041564941,1996-09-26
11.01025104522705,1996-09-27
11.073894500732422,1996-09-30
11.20118522644043,1996-10-01
11.392114639282227,1996-10-02
11.32846736907959,1996-10-03
11.32846736907959,1996-10-04
11.264827728271484,1996-10-07
11.32846736907959,1996-10-08
11.264827728271484,1996-10-09
11.392114639282227,1996-10-10
11.51939582824707,1996-10-11
11.837617874145508,1996-10-14
12.155827522277832,1996-10-15
12.02854061126709,1996-10-16
11.837617874145508,1996-10-17
11.646681785583496,1996-10-18
11.646681785583496,1996-10-21
11.837617874145508,1996-10-22
11.773964881896973,1996-10-23
11.837617874145508,1996-10-24
11.837617874145508,1996-10-25
11.837617874145508,1996-10-28
11.837617874145508,1996-10-29
11.837617874145508,1996-10-30
11.901254653930664,1996-10-31
11.901254653930664,1996-11-01
11.901254653930664,1996-11-04
12.02854061126709,1996-11-05
12.219470977783203,1996-11-06
12.092183113098145,1996-11-07
12.092183113098145,1996-11-08
12.092183113098145,1996-11-11
12.092183113098145,1996-11-12
12.283111572265625,1996-11-13
12.219470977783203,1996-11-14
12.155827522277832,1996-11-15
12.092183113098145,1996-11-18
12.219470977783203,1996-11-19
12.155827522277832,1996-11-20
12.092183113098145,1996-11-21
12.092183113098145,1996-11-22
12.092183113098145,1996-11-25
12.219470977783203,1996-11-26
12.219470977783203,1996-11-27
12.283111572265625,1996-11-29
12.283111572265625,1996-12-02
12.155827522277832,1996-12-03
12.283111572265625,1996-12-04
12.155827522277832,1996-12-05
12.155827522277832,1996-12-06
12.283111572265625,1996-12-09
12.02854061126709,1996-12-10
11.901254653930664,1996-12-11
11.862574577331543,1996-12-12
11.73363208770752,1996-12-13
11.604687690734863,1996-12-16
11.475749969482422,1996-12-17
11.604687690734863,1996-12-18
11.862574577331543,1996-12-19
11.798101425170898,1996-12-20
11.153397560119629,1996-12-23
11.0889253616333,1996-12-24
10.959986686706543,1996-12-26
11.024455070495605,1996-12-27
10.959986686706543,1996-12-30
10.831047058105469,1996-12-31
10.89551830291748,1997-01-02
11.024455070495605,1997-01-03
11.153397560119629,1997-01-06
11.153397560119629,1997-01-07
11.0889253616333,1997-01-08
11.346814155578613,1997-01-09
11.28233528137207,1997-01-10
11.28233528137207,1997-01-13
11.28233528137207,1997-01-14
11.411284446716309,1997-01-15
11.346814155578613,1997-01-16
11.28233528137207,1997-01-17
11.217867851257324,1997-01-20
11.0889253616333,1997-01-21
11.411284446716309,1997-01-22
11.411284446716309,1997-01-23
11.5402250289917,1997-01-24
11.669160842895508,1997-01-27
11.73363208770752,1997-01-28
11.73363208770752,1997-01-29
11.73363208770752,1997-01-30
11.798101425170898,1997-01-31
11.73363208770752,1997-02-03
11.73363208770752,1997-02-04
11.669160842895508,1997-02-05
11.73363208770752,1997-02-06
11.73363208770752,1997-02-07
11.669160842895508,1997-02-10
11.798101425170898,1997-02-11
12.055985450744629,1997-02-12
11.9915189743042,1997-02-13
11.862574577331543,1997-02-14
11.798101425170898,1997-02-18
11.73363208770752,1997-02-19
11.5402250289917,1997-02-20
11.604687690734863,1997-02-21
11.798101425170898,1997-02-24
11.73363208770752,1997-02-25
11.669160842895508,1997-02-26
11.73363208770752,1997-02-27
11.862574577331543,1997-02-28
11.669160842895508,1997-03-03
11.604687690734863,1997-03-04
11.604687690734863,1997-03-05
11.604687690734863,1997-03-06
11.604687690734863,1997-03-07
11.73363208770752,1997-03-10
11.862574577331543,1997-03-11
12.019349098205566,1997-03-12
12.019349098205566,1997-03-13
12.149995803833008,1997-03-14
12.215313911437988,1997-03-17
12.149995803833008,1997-03-18
12.34596061706543,1997-03-19
12.215313911437988,1997-03-20
12.411279678344727,1997-03-21
12.476606369018555,1997-03-24
12.411279678344727,1997-03-25
12.411279678344727,1997-03-26
12.149995803833008,1997-03-27
12.28063678741455,1997-03-31
12.28063678741455,1997-04-01
12.215313911437988,1997-04-02
12.084667205810547,1997-04-03
12.019349098205566,1997-04-04
11.954023361206055,1997-04-07
12.149995803833008,1997-04-08
12.215313911437988,1997-04-09
12.411279678344727,1997-04-10
12.215313911437988,1997-04-11
12.084667205810547,1997-04-14
12.149995803833008,1997-04-15
12.411279678344727,1997-04-16
12.411279678344727,1997-04-17
12.411279678344727,1997-04-18
12.34596061706543,1997-04-21
12.28063678741455,1997-04-22
12.34596061706543,1997-04-23
12.019349098205566,1997-04-24
12.084667205810547,1997-04-25
12.28063678741455,1997-04-28
12.607246398925781,1997-04-29
12.5419282913208,1997-04-30
12.5419282913208,1997-05-01
12.672578811645508,1997-05-02
12.803218841552734,1997-05-05
13.064513206481934,1997-05-06
12.672578811645508,1997-05-07
12.672578811645508,1997-05-08
12.5419282913208,1997-05-09
12.476606369018555,1997-05-12
12.28063678741455,1997-05-13
12.411279678344727,1997-05-14
12.28063678741455,1997-05-15
12.084667205810547,1997-05-16
12.28063678741455,1997-05-19
12.019349098205566,1997-05-20
12.019349098205566,1997-05-21
11.75805377960205,1997-05-22
11.888701438903809,1997-05-23
11.75805377960205,1997-05-27
11.888701438903809,1997-05-28
11.888701438903809,1997-05-29
12.084667205810547,1997-05-30
12.084667205810547,1997-06-02
12.215313911437988,1997-06-03
