AMP,Date
53.85478591918945,2013-02-15
54.05840301513672,2013-02-19
53.212646484375,2013-02-20
52.66444778442383,2013-02-21
53.196983337402344,2013-02-22
51.88134002685547,2013-02-25
52.17109680175781,2013-02-26
53.33794021606445,2013-02-27
53.745147705078125,2013-02-28
53.31443405151367,2013-03-01
53.93309783935547,2013-03-04
55.02946472167969,2013-03-05
55.21741485595703,2013-03-06
55.39752197265625,2013-03-07
56.45473098754883,2013-03-08
56.5487060546875,2013-03-11
56.32158660888672,2013-03-12
57.441436767578125,2013-03-13
58.310691833496094,2013-03-14
58.20890426635742,2013-03-15
58.083595275878906,2013-03-18
57.92698287963867,2013-03-19
58.63959503173828,2013-03-20
57.66856002807617,2013-03-21
57.67637634277344,2013-03-22
57.53543472290039,2013-03-25
57.70771789550781,2013-03-26
57.2065315246582,2013-03-27
57.67637634277344,2013-03-28
57.06557083129883,2013-04-01
57.50411605834961,2013-04-02
56.23545837402344,2013-04-03
56.38422775268555,2013-04-04
55.9770393371582,2013-04-05
56.64267349243164,2013-04-08
57.018550872802734,2013-04-09
58.318538665771484,2013-04-10
58.952857971191406,2013-04-11
58.522151947021484,2013-04-12
56.32943344116211,2013-04-15
57.2769889831543,2013-04-16
55.836055755615234,2013-04-17
54.50477600097656,2013-04-18
56.525203704833984,2013-04-19
56.68182373046875,2013-04-22
57.66856002807617,2013-04-23
56.89325714111328,2013-04-24
57.9348258972168,2013-04-25
57.54326248168945,2013-04-26
58.09145736694336,2013-04-29
58.36552810668945,2013-04-30
57.136051177978516,2013-05-01
58.01941680908203,2013-05-02
59.78620910644531,2013-05-03
60.448753356933594,2013-05-06
61.008731842041016,2013-05-07
60.72478485107422,2013-05-08
60.369873046875,2013-05-09
61.67917251586914,2013-05-10
62.349578857421875,2013-05-13
63.777183532714844,2013-05-14
64.3134994506836,2013-05-15
63.46170425415039,2013-05-16
64.43186950683594,2013-05-17
64.44761657714844,2013-05-20
64.30562591552734,2013-05-21
63.737754821777344,2013-05-22
63.406490325927734,2013-05-23
63.25660705566406,2013-05-24
65.08651733398438,2013-05-28
64.77100372314453,2013-05-29
66.20651245117188,2013-05-30
64.29776000976562,2013-05-31
63.911251068115234,2013-06-03
64.8183364868164,2013-06-04
62.88592529296875,2013-06-05
63.90340042114258,2013-06-06
65.52032470703125,2013-06-07
65.57551574707031,2013-06-10
65.08651733398438,2013-06-11
63.97438430786133,2013-06-12
65.45720672607422,2013-06-13
64.56594848632812,2013-06-14
65.18115234375,2013-06-17
65.772705078125,2013-06-18
64.30562591552734,2013-06-19
62.35745620727539,2013-06-20
62.436336517333984,2013-06-21
61.08761215209961,2013-06-24
62.51521682739258,2013-06-25
63.359169006347656,2013-06-26
64.43186950683594,2013-06-27
63.79295349121094,2013-06-28
64.23464965820312,2013-07-01
64.53438568115234,2013-07-02
63.98225784301758,2013-07-03
65.54395294189453,2013-07-05
65.92255401611328,2013-07-08
66.9794692993164,2013-07-09
66.69551849365234,2013-07-10
68.19410705566406,2013-07-11
68.3045425415039,2013-07-12
68.09159088134766,2013-07-15
67.3580551147461,2013-07-16
67.66567993164062,2013-07-17
68.49382019042969,2013-07-18
68.0758056640625,2013-07-19
68.90397644042969,2013-07-22
68.35975646972656,2013-07-23
68.02058410644531,2013-07-24
69.09326171875,2013-07-25
69.5507583618164,2013-07-26
69.1011734008789,2013-07-29
70.17385864257812,2013-07-30
70.19749450683594,2013-07-31
72.18092346191406,2013-08-01
72.36341094970703,2013-08-02
72.31584167480469,2013-08-05
71.29237365722656,2013-08-06
71.03849029541016,2013-08-07
71.33995819091797,2013-08-08
71.4668960571289,2013-08-09
70.85599517822266,2013-08-12
71.61763763427734,2013-08-13
71.1654281616211,2013-08-14
69.65801239013672,2013-08-15
69.99916076660156,2013-08-16
69.1819839477539,2013-08-19
69.8404769897461,2013-08-20
69.38028717041016,2013-08-21
70.63386535644531,2013-08-22
70.63386535644531,2013-08-23
70.05470275878906,2013-08-26
67.77771759033203,2013-08-27
68.34101104736328,2013-08-28
69.11058044433594,2013-08-29
68.34896850585938,2013-08-30
69.08680725097656,2013-09-03
69.41207885742188,2013-09-04
69.65007781982422,2013-09-05
69.49140167236328,2013-09-06
70.53072357177734,2013-09-09
71.97466278076172,2013-09-10
72.16507720947266,2013-09-11
71.71283721923828,2013-09-12
72.03812408447266,2013-09-13
73.43447875976562,2013-09-16
74.04536437988281,2013-09-17
74.54518127441406,2013-09-18
74.11676025390625,2013-09-19
73.16471862792969,2013-09-20
72.47447967529297,2013-09-23
72.1968002319336,2013-09-24
72.32374572753906,2013-09-25
72.6649169921875,2013-09-26
72.53794860839844,2013-09-27
72.26029205322266,2013-09-30
73.13298034667969,2013-10-01
73.11712646484375,2013-10-02
72.64108276367188,2013-10-03
73.69627380371094,2013-10-04
72.90290069580078,2013-10-07
71.28443145751953,2013-10-08
71.77631378173828,2013-10-09
74.06124114990234,2013-10-10
74.81492614746094,2013-10-11
75.0053482055664,2013-10-14
74.31511688232422,2013-10-15
76.5365219116211,2013-10-16
77.85354614257812,2013-10-17
79.13880920410156,2013-10-18
78.6072769165039,2013-10-21
79.14674377441406,2013-10-22
78.3375015258789,2013-10-23
78.96426391601562,2013-10-24
78.98807525634766,2013-10-25
78.47235870361328,2013-10-28
78.85319519042969,2013-10-29
79.96389770507812,2013-10-30
79.76556396484375,2013-10-31
80.1781234741211,2013-11-01
80.32093048095703,2013-11-04
80.34471130371094,2013-11-05
81.09050750732422,2013-11-06
80.08573150634766,2013-11-07
82.23082733154297,2013-11-08
82.8049545288086,2013-11-11
82.03146362304688,2013-11-12
83.06015014648438,2013-11-13
83.90541076660156,2013-11-14
84.10476684570312,2013-11-15
83.92933654785156,2013-11-18
83.88948822021484,2013-11-19
84.10476684570312,2013-11-20
85.15735626220703,2013-11-21
85.78736114501953,2013-11-22
85.72355651855469,2013-11-25
86.36149597167969,2013-11-26
86.5448989868164,2013-11-27
86.3216323852539,2013-11-29
86.3056869506836,2013-12-02
85.2450942993164,2013-12-03
85.33282470703125,2013-12-04
84.71080780029297,2013-12-05
86.9117202758789,2013-12-06
86.9117202758789,2013-12-09
86.26580810546875,2013-12-10
84.84638214111328,2013-12-11
84.94210052490234,2013-12-12
85.06965637207031,2013-12-13
86.919677734375,2013-12-16
86.58477783203125,2013-12-17
89.16844177246094,2013-12-18
88.38695526123047,2013-12-19
89.16045379638672,2013-12-20
90.16521453857422,2013-12-23
90.01370239257812,2013-12-24
90.75533294677734,2013-12-26
90.85897827148438,2013-12-27
90.57991027832031,2013-12-30
91.74414825439453,2013-12-31
90.8111572265625,2014-01-02
90.82710266113281,2014-01-03
90.58786010742188,2014-01-06
91.36137390136719,2014-01-07
92.34220886230469,2014-01-08
92.11096954345703,2014-01-09
91.75211334228516,2014-01-10
90.2529525756836,2014-01-13
91.07429504394531,2014-01-14
91.19390869140625,2014-01-15
90.6357192993164,2014-01-16
90.40447235107422,2014-01-17
91.01847839355469,2014-01-21
91.52084350585938,2014-01-22
88.7059097290039,2014-01-23
85.15735626220703,2014-01-24
83.66620635986328,2014-01-27
84.95803833007812,2014-01-28
83.74590301513672,2014-01-29
84.87030029296875,2014-01-30
84.24034118652344,2014-01-31
80.91505432128906,2014-02-03
82.56571960449219,2014-02-04
82.47801971435547,2014-02-05
84.24034118652344,2014-02-06
85.811279296875,2014-02-07
84.44767761230469,2014-02-10
85.4923095703125,2014-02-11
85.72465515136719,2014-02-12
86.00511932373047,2014-02-13
85.81282043457031,2014-02-14
86.53399658203125,2014-02-18
85.46824645996094,2014-02-19
85.09965515136719,2014-02-20
85.58847045898438,2014-02-21
86.76638793945312,2014-02-24
86.03720092773438,2014-02-25
85.43623352050781,2014-02-26
87.0468521118164,2014-02-27
87.33534240722656,2014-02-28
86.34166717529297,2014-03-03
88.3690185546875,2014-03-04
88.0244369506836,2014-03-05
88.81773376464844,2014-03-06
90.26813507080078,2014-03-07
89.78733825683594,2014-03-10
88.8818588256836,2014-03-11
88.8658447265625,2014-03-12
87.47154998779297,2014-03-13
86.74235534667969,2014-03-14
87.31128692626953,2014-03-17
87.58373260498047,2014-03-18
87.11898040771484,2014-03-19
89.52291107177734,2014-03-20
89.57098388671875,2014-03-21
88.72160339355469,2014-03-24
88.01644134521484,2014-03-25
87.19908905029297,2014-03-26
85.75674438476562,2014-03-27
87.19109344482422,2014-03-28
88.20073699951172,2014-03-31
89.63510131835938,2014-04-01
90.92521667480469,2014-04-02
90.76493835449219,2014-04-03
89.28252410888672,2014-04-04
86.21345520019531,2014-04-07
86.1253433227539,2014-04-08
87.54365539550781,2014-04-09
84.17013549804688,2014-04-10
81.5257797241211,2014-04-11
81.66200256347656,2014-04-14
82.82391357421875,2014-04-15
84.0018310546875,2014-04-16
84.96342468261719,2014-04-17
85.02754211425781,2014-04-21
85.5724105834961,2014-04-22
85.29198455810547,2014-04-23
84.81919860839844,2014-04-24
82.96013641357422,2014-04-25
82.9441146850586,2014-04-28
87.78407287597656,2014-04-29
89.4508056640625,2014-04-30
89.4267349243164,2014-05-01
90.01970672607422,2014-05-02
89.87549591064453,2014-05-05
88.63345336914062,2014-05-06
89.8820571899414,2014-05-07
89.68871307373047,2014-05-08
89.6001205444336,2014-05-09
90.80033874511719,2014-05-12
90.13983154296875,2014-05-13
88.98788452148438,2014-05-14
87.1834945678711,2014-05-15
87.69902801513672,2014-05-16
88.35958099365234,2014-05-19
87.32041931152344,2014-05-20
88.72206115722656,2014-05-21
89.06039428710938,2014-05-22
89.35843658447266,2014-05-23
89.7531509399414,2014-05-27
89.55979919433594,2014-05-28
90.88091278076172,2014-05-29
90.71173858642578,2014-05-30
91.78311920166016,2014-06-02
92.41145324707031,2014-06-03
92.72559356689453,2014-06-04
93.27336120605469,2014-06-05
95.0858154296875,2014-06-06
94.8683090209961,2014-06-09
94.77165222167969,2014-06-10
94.07085418701172,2014-06-11
93.29751586914062,2014-06-12
93.4828109741211,2014-06-13
93.23308563232422,2014-06-16
94.18360900878906,2014-06-17
95.21472930908203,2014-06-18
94.89249420166016,2014-06-19
95.97191619873047,2014-06-20
96.16522216796875,2014-06-23
95.45637512207031,2014-06-24
96.05245208740234,2014-06-25
95.9799575805664,2014-06-26
96.51163482666016,2014-06-27
96.66466522216797,2014-06-30
97.89717102050781,2014-07-01
97.55883026123047,2014-07-02
98.61409759521484,2014-07-03
98.2757568359375,2014-07-07
97.55076599121094,2014-07-08
97.5990982055664,2014-07-09
96.8821792602539,2014-07-10
97.51853942871094,2014-07-11
98.09048461914062,2014-07-14
98.51741027832031,2014-07-15
98.44491577148438,2014-07-16
97.23661041259766,2014-07-17
98.42076110839844,2014-07-18
98.00186157226562,2014-07-21
98.86380004882812,2014-07-22
98.78324127197266,2014-07-23
98.70270538330078,2014-07-24
98.49325561523438,2014-07-25
97.87297058105469,2014-07-28
97.34130859375,2014-07-29
99.44379425048828,2014-07-30
96.34247589111328,2014-07-31
95.23885345458984,2014-08-01
95.91552734375,2014-08-04
94.56221771240234,2014-08-05
94.61861419677734,2014-08-06
94.31096649169922,2014-08-07
95.97863006591797,2014-08-08
96.2295913696289,2014-08-11
96.3429183959961,2014-08-12
97.10388946533203,2014-08-13
97.45199584960938,2014-08-14
97.32245635986328,2014-08-15
98.39915466308594,2014-08-18
98.69060516357422,2014-08-19
99.51629638671875,2014-08-20
99.96155548095703,2014-08-21
99.72679138183594,2014-08-22
101.27301025390625,2014-08-25
102.06635284423828,2014-08-26
101.99348449707031,2014-08-27
101.36205291748047,2014-08-28
101.8072738647461,2014-08-29
103.41827392578125,2014-09-02
102.0096664428711,2014-09-03
101.68585968017578,2014-09-04
102.33348083496094,2014-09-05
102.25252532958984,2014-09-08
100.96536254882812,2014-09-09
101.67778015136719,2014-09-10
101.10299682617188,2014-09-11
101.06249237060547,2014-09-12
100.18011474609375,2014-09-15
100.99775695800781,2014-09-16
102.44683074951172,2014-09-17
103.27252960205078,2014-09-18
102.52777099609375,2014-09-19
100.99775695800781,2014-09-22
100.27728271484375,2014-09-23
101.3701400756836,2014-09-24
99.52439880371094,2014-09-25
100.49583435058594,2014-09-26
100.04248809814453,2014-09-29
99.8805923461914,2014-09-30
96.86101531982422,2014-10-01
97.07958984375,2014-10-02
98.6339340209961,2014-10-03
98.67437744140625,2014-10-06
96.39149475097656,2014-10-07
97.64629364013672,2014-10-08
94.75624084472656,2014-10-09
92.7323989868164,2014-10-10
90.4899673461914,2014-10-13
90.50614166259766,2014-10-14
88.5228042602539,2014-10-15
88.94375610351562,2014-10-16
90.91092681884766,2014-10-17
91.85807800292969,2014-10-20
94.3676528930664,2014-10-21
92.89429473876953,2014-10-22
94.3190689086914,2014-10-23
95.24195861816406,2014-10-24
95.93004608154297,2014-10-27
97.38721466064453,2014-10-28
100.18821716308594,2014-10-29
100.4715576171875,2014-10-30
102.13919830322266,2014-10-31
102.3577880859375,2014-11-03
103.60443878173828,2014-11-04
104.08208465576172,2014-11-05
104.81396484375,2014-11-06
104.94406127929688,2014-11-07
105.84674835205078,2014-11-10
106.00936889648438,2014-11-11
105.94432830810547,2014-11-12
105.74104309082031,2014-11-13
105.2124252319336,2014-11-14
104.87902069091797,2014-11-17
105.96873474121094,2014-11-18
105.72473907470703,2014-11-19
106.0906982421875,2014-11-20
106.83068084716797,2014-11-21
107.48127746582031,2014-11-24
107.48127746582031,2014-11-25
107.49754333496094,2014-11-26
107.156005859375,2014-11-28
106.26957702636719,2014-12-01
107.85535430908203,2014-12-02
108.5140609741211,2014-12-03
108.64417266845703,2014-12-04
109.90464782714844,2014-12-05
110.4901351928711,2014-12-08
110.1567153930664,2014-12-09
108.66856384277344,2014-12-10
108.8799819946289,2014-12-11
103.8625259399414,2014-12-12
102.82972717285156,2014-12-15
101.52049255371094,2014-12-16
105.12299346923828,2014-12-17
109.22969055175781,2014-12-18
109.23779296875,2014-12-19
109.6199951171875,2014-12-22
111.21391296386719,2014-12-23
110.37625122070312,2014-12-24
110.00222778320312,2014-12-26
110.03475189208984,2014-12-29
109.13206481933594,2014-12-30
107.54632568359375,2014-12-31
107.41620635986328,2015-01-02
103.96824645996094,2015-01-05
101.17082977294922,2015-01-06
102.9679946899414,2015-01-07
104.79769897460938,2015-01-08
103.83001708984375,2015-01-09
102.77281951904297,2015-01-12
103.5209732055664,2015-01-13
101.62621307373047,2015-01-14
99.91033935546875,2015-01-15
101.37411499023438,2015-01-16
101.78072357177734,2015-01-20
102.74031829833984,2015-01-21
105.90367889404297,2015-01-22
105.29378509521484,2015-01-23
106.35090637207031,2015-01-26
104.91154479980469,2015-01-27
102.78096008300781,2015-01-28
104.30164337158203,2015-01-29
101.60181427001953,2015-01-30
104.708251953125,2015-02-02
107.76592254638672,2015-02-03
107.24545288085938,2015-02-04
108.20927429199219,2015-02-05
110.0960693359375,2015-02-06
110.01438903808594,2015-02-09
111.22323608398438,2015-02-10
111.28043365478516,2015-02-11
112.3667984008789,2015-02-12
112.56282806396484,2015-02-13
112.33409881591797,2015-02-17
110.97004699707031,2015-02-18
110.96190643310547,2015-02-19
111.24776458740234,2015-02-20
110.07157135009766,2015-02-23
110.65965270996094,2015-02-24
110.52899169921875,2015-02-25
110.54530334472656,2015-02-26
109.1485824584961,2015-02-27
110.1859130859375,2015-03-02
109.83470153808594,2015-03-03
109.14044189453125,2015-03-04
109.78567504882812,2015-03-05
108.61769104003906,2015-03-06
109.56515502929688,2015-03-09
106.37965393066406,2015-03-10
106.69818115234375,2015-03-11
109.81015014648438,2015-03-12
108.92806243896484,2015-03-13
110.86383819580078,2015-03-16
110.1695785522461,2015-03-17
110.56979370117188,2015-03-18
108.9117431640625,2015-03-19
111.22323608398438,2015-03-20
110.25944519042969,2015-03-23
108.70751953125,2015-03-24
106.60018157958984,2015-03-25
106.38783264160156,2015-03-26
105.40762329101562,2015-03-27
107.01675415039062,2015-03-30
106.86974334716797,2015-03-31
106.55934143066406,2015-04-01
106.33882904052734,2015-04-02
105.71804809570312,2015-04-06
104.68070220947266,2015-04-07
105.13810729980469,2015-04-08
102.32833099365234,2015-04-09
101.71573638916016,2015-04-10
103.43101501464844,2015-04-13
104.77055358886719,2015-04-14
105.30147552490234,2015-04-15
106.81254577636719,2015-04-16
105.52201080322266,2015-04-17
106.63284301757812,2015-04-20
106.45315551757812,2015-04-21
107.50682830810547,2015-04-22
103.8720932006836,2015-04-23
104.3458251953125,2015-04-24
103.48001861572266,2015-04-27
103.84757232666016,2015-04-28
104.13346862792969,2015-04-29
102.86893463134766,2015-04-30
102.9756851196289,2015-05-01
103.45196533203125,2015-05-04
102.32701110839844,2015-05-05
101.39915466308594,2015-05-06
102.2777328491211,2015-05-07
103.74754333496094,2015-05-08
102.98389434814453,2015-05-11
102.4173355102539,2015-05-12
103.87071228027344,2015-05-13
105.34870147705078,2015-05-14
105.10238647460938,2015-05-15
105.89884185791016,2015-05-18
105.89884185791016,2015-05-19
105.4801025390625,2015-05-20
105.3404769897461,2015-05-21
105.3240966796875,2015-05-22
104.125244140625,2015-05-26
104.1827163696289,2015-05-27
104.28948974609375,2015-05-28
102.30236053466797,2015-05-29
102.30236053466797,2015-06-01
103.52584075927734,2015-06-02
104.57685089111328,2015-06-03
102.90998840332031,2015-06-04
103.96102905273438,2015-06-05
103.5668716430664,2015-06-08
103.73113250732422,2015-06-09
106.62965393066406,2015-06-10
106.4407730102539,2015-06-11
105.37334442138672,2015-06-12
105.01203155517578,2015-06-15
105.48828887939453,2015-06-16
105.3897705078125,2015-06-17
106.31761932373047,2015-06-18
104.97098541259766,2015-06-19
106.21088409423828,2015-06-22
106.54754638671875,2015-06-23
105.41439056396484,2015-06-24
104.98739624023438,2015-06-25
105.4472427368164,2015-06-26
101.64549255371094,2015-06-29
102.58154296875,2015-06-30
103.58332061767578,2015-07-01
102.8279037475586,2015-07-02
101.55519104003906,2015-07-06
101.67832946777344,2015-07-07
100.15108489990234,2015-07-08
101.07070922851562,2015-07-09
101.55519104003906,2015-07-10
103.00853729248047,2015-07-13
103.18919372558594,2015-07-14
103.40266418457031,2015-07-15
105.01203155517578,2015-07-16
104.7985610961914,2015-07-17
105.3404769897461,2015-07-20
104.8067626953125,2015-07-21
104.125244140625,2015-07-22
103.63257598876953,2015-07-23
101.85076141357422,2015-07-24
100.96395874023438,2015-07-27
102.8525161743164,2015-07-28
104.05135345458984,2015-07-29
104.48885345458984,2015-07-30
103.7376708984375,2015-07-31
103.6716079711914,2015-08-03
103.30016326904297,2015-08-04
103.32493591308594,2015-08-05
102.11148834228516,2015-08-06
101.57492065429688,2015-08-07
103.30016326904297,2015-08-10
101.88034057617188,2015-08-11
100.5843505859375,2015-08-12
100.39448547363281,2015-08-13
101.50062561035156,2015-08-14
102.47468566894531,2015-08-17
101.09614562988281,2015-08-18
99.85794830322266,2015-08-19
98.13267517089844,2015-08-20
94.79774475097656,2015-08-21
90.08428192138672,2015-08-24
88.55714416503906,2015-08-25
92.49469757080078,2015-08-26
94.89682006835938,2015-08-27
94.21990966796875,2015-08-28
93.0064697265625,2015-08-31
90.05950927734375,2015-09-01
90.4392318725586,2015-09-02
90.48876953125,2015-09-03
89.58074188232422,2015-09-04
91.68570709228516,2015-09-08
89.88615417480469,2015-09-09
90.4392318725586,2015-09-10
90.57130432128906,2015-09-11
89.9109115600586,2015-09-14
90.67036437988281,2015-09-15
91.32251739501953,2015-09-16
90.40621185302734,2015-09-17
88.66445922851562,2015-09-18
89.80362701416016,2015-09-21
88.73875427246094,2015-09-22
88.25999450683594,2015-09-23
88.2352066040039,2015-09-24
89.20101928710938,2015-09-25
85.6762466430664,2015-09-28
87.87199401855469,2015-09-29
90.08428192138672,2015-09-30
90.4804916381836,2015-10-01
89.63851928710938,2015-10-02
92.35432434082031,2015-10-05
91.64443969726562,2015-10-06
92.33782196044922,2015-10-07
92.49469757080078,2015-10-08
91.71046447753906,2015-10-09
90.66211700439453,2015-10-12
89.14322662353516,2015-10-13
88.7965316772461,2015-10-14
91.31425476074219,2015-10-15
92.09846496582031,2015-10-16
91.83428192138672,2015-10-19
92.70104217529297,2015-10-20
92.0901870727539,2015-10-21
94.17862701416016,2015-10-22
95.82132720947266,2015-10-23
95.34256744384766,2015-10-26
93.27886962890625,2015-10-27
95.73880767822266,2015-10-28
95.82180786132812,2015-10-29
95.78031921386719,2015-10-30
97.31632995605469,2015-11-02
97.80619049072266,2015-11-03
96.22034454345703,2015-11-04
97.1834716796875,2015-11-05
99.03496551513672,2015-11-06
97.46575927734375,2015-11-09
96.76834869384766,2015-11-10
96.35317993164062,2015-11-11
94.44355773925781,2015-11-12
93.39740753173828,2015-11-13
94.21109771728516,2015-11-16
93.79593658447266,2015-11-17
95.87163543701172,2015-11-18
95.45648956298828,2015-11-19
95.0579605102539,2015-11-20
94.33564758300781,2015-11-23
93.48875427246094,2015-11-24
93.83747100830078,2015-11-25
94.24429321289062,2015-11-27
93.77933502197266,2015-11-30
95.1575927734375,2015-12-01
93.82086944580078,2015-12-02
92.4094009399414,2015-12-03
95.43160247802734,2015-12-04
94.0782470703125,2015-12-07
92.63359832763672,2015-12-08
90.35862731933594,2015-12-09
90.3254165649414,2015-12-10
87.30322265625,2015-12-11
87.14546203613281,2015-12-14
87.9093246459961,2015-12-15
89.30416870117188,2015-12-16
87.26170349121094,2015-12-17
85.58455657958984,2015-12-18
87.53568267822266,2015-12-21
88.98036193847656,2015-12-22
90.23408508300781,2015-12-23
89.61970520019531,2015-12-24
89.5034408569336,2015-12-28
90.15103912353516,2015-12-29
89.08001708984375,2015-12-30
88.35767364501953,2015-12-31
86.55596160888672,2016-01-04
86.21556091308594,2016-01-05
83.28468322753906,2016-01-06
80.64443969726562,2016-01-07
78.82612609863281,2016-01-08
79.4239273071289,2016-01-11
79.83076477050781,2016-01-12
76.7255630493164,2016-01-13
78.95068359375,2016-01-14
77.07427215576172,2016-01-15
76.83348846435547,2016-01-19
76.06131744384766,2016-01-20
75.19786071777344,2016-01-21
77.42296600341797,2016-01-22
74.99027252197266,2016-01-25
76.68401336669922,2016-01-26
75.64618682861328,2016-01-27
72.16732788085938,2016-01-28
75.26426696777344,2016-01-29
72.88967895507812,2016-02-01
69.69313049316406,2016-02-02
70.42378997802734,2016-02-03
70.96343231201172,2016-02-04
68.73832702636719,2016-02-05
67.06117248535156,2016-02-08
65.73275756835938,2016-02-09
67.24835968017578,2016-02-10
63.86540222167969,2016-02-11
67.1143569946289,2016-02-12
69.433837890625,2016-02-16
71.15042877197266,2016-02-17
70.5726547241211,2016-02-18
69.24127197265625,2016-02-19
70.79036712646484,2016-02-22
69.86091613769531,2016-02-23
69.86091613769531,2016-02-24
70.64803314208984,2016-02-25
72.42322540283203,2016-02-26
70.29633331298828,2016-02-29
73.6960220336914,2016-03-01
73.59553527832031,2016-03-02
74.9771728515625,2016-03-03
75.74754333496094,2016-03-04
75.16139221191406,2016-03-07
74.37427520751953,2016-03-08
74.24031066894531,2016-03-09
74.07283020019531,2016-03-10
77.53950500488281,2016-03-11
76.89474487304688,2016-03-14
75.44609069824219,2016-03-15
76.56816101074219,2016-03-16
78.192626953125,2016-03-17
79.01324462890625,2016-03-18
78.82904052734375,2016-03-21
78.16751861572266,2016-03-22
77.6734619140625,2016-03-23
77.02034759521484,2016-03-24
78.20099639892578,2016-03-28
78.85415649414062,2016-03-29
80.02645874023438,2016-03-30
78.72016906738281,2016-03-31
79.27281951904297,2016-04-01
78.02513885498047,2016-04-04
76.9616928100586,2016-04-05
78.07540130615234,2016-04-06
76.23320770263672,2016-04-07
76.450927734375,2016-04-08
77.49762725830078,2016-04-11
78.85415649414062,2016-04-12
81.75141143798828,2016-04-13
81.34112548828125,2016-04-14
80.73821258544922,2016-04-15
80.87218475341797,2016-04-18
81.08989715576172,2016-04-19
82.6976318359375,2016-04-20
82.7562484741211,2016-04-21
83.6689682006836,2016-04-22
82.78135681152344,2016-04-25
83.93693542480469,2016-04-26
84.63192749023438,2016-04-27
82.17009735107422,2016-04-28
80.30277252197266,2016-04-29
81.9105224609375,2016-05-02
80.02645874023438,2016-05-03
79.36492156982422,2016-05-04
78.6390609741211,2016-05-05
78.70658874511719,2016-05-06
78.43647766113281,2016-05-09
80.36934661865234,2016-05-10
80.3271484375,2016-05-11
80.47061157226562,2016-05-12
79.19615173339844,2016-05-13
79.8122787475586,2016-05-16
80.2596206665039,2016-05-17
82.3190689086914,2016-05-18
81.54256439208984,2016-05-19
82.43724822998047,2016-05-20
82.3359603881836,2016-05-23
84.209716796875,2016-05-24
85.55174255371094,2016-05-25
84.54732513427734,2016-05-26
85.686767578125,2016-05-27
85.81342315673828,2016-05-31
86.38733673095703,2016-06-01
86.10880279541016,2016-06-02
84.82585906982422,2016-06-03
86.10880279541016,2016-06-06
85.88093566894531,2016-06-07
85.61925506591797,2016-06-08
84.96934509277344,2016-06-09
84.0240249633789,2016-06-10
83.43319702148438,2016-06-13
81.18804931640625,2016-06-14
81.66915893554688,2016-06-15
81.24715423583984,2016-06-16
81.61851501464844,2016-06-17
82.9605484008789,2016-06-20
83.29816436767578,2016-06-21
83.70331573486328,2016-06-22
85.84713745117188,2016-06-23
77.07760620117188,2016-06-24
72.18216705322266,2016-06-27
72.33409881591797,2016-06-28
75.09410095214844,2016-06-29
75.83685302734375,2016-06-30
75.76932525634766,2016-07-01
73.30474853515625,2016-07-05
73.70989227294922,2016-07-06
74.3429183959961,2016-07-07
76.6724624633789,2016-07-08
77.36457061767578,2016-07-11
79.86292266845703,2016-07-12
79.21302032470703,2016-07-13
80.82511138916016,2016-07-14
81.23026275634766,2016-07-15
81.71136474609375,2016-07-18
81.34841918945312,2016-07-19
81.44969940185547,2016-07-20
81.23869323730469,2016-07-21
81.93925476074219,2016-07-22
81.2809066772461,2016-07-25
81.53411102294922,2016-07-26
80.66476440429688,2016-07-27
80.64787292480469,2016-07-28
80.89263153076172,2016-07-29
80.04016876220703,2016-08-01
78.49556732177734,2016-08-02
80.02330017089844,2016-08-03
79.92120361328125,2016-08-04
82.11619567871094,2016-08-05
82.36290740966797,2016-08-08
81.89495849609375,2016-08-09
81.43556213378906,2016-08-10
81.78437805175781,2016-08-11
81.33345031738281,2016-08-12
82.39691162109375,2016-08-15
82.13319396972656,2016-08-16
82.71173095703125,2016-08-17
82.66918182373047,2016-08-18
82.53304290771484,2016-08-19
82.36290740966797,2016-08-22
83.08607482910156,2016-08-23
82.97544860839844,2016-08-24
82.88186645507812,2016-08-25
83.66455841064453,2016-08-26
84.25162506103516,2016-08-29
85.63838195800781,2016-08-30
85.99568939208984,2016-08-31
84.98329162597656,2016-09-01
86.02117919921875,2016-09-02
85.63838195800781,2016-09-06
85.72344207763672,2016-09-07
85.71492767333984,2016-09-08
84.57491302490234,2016-09-09
86.37001037597656,2016-09-12
84.43026733398438,2016-09-13
84.40473175048828,2016-09-14
85.85955047607422,2016-09-15
84.48980712890625,2016-09-16
85.04280853271484,2016-09-19
84.54086303710938,2016-09-20
85.8084945678711,2016-09-21
85.83402252197266,2016-09-22
84.77058410644531,2016-09-23
83.2562255859375,2016-09-26
83.69010162353516,2016-09-27
84.35369110107422,2016-09-28
82.88186645507812,2016-09-29
84.88116455078125,2016-09-30
85.7829818725586,2016-10-03
85.9531478881836,2016-10-04
87.79080963134766,2016-10-05
87.46751403808594,2016-10-06
86.0637435913086,2016-10-07
86.45508575439453,2016-10-10
84.8130874633789,2016-10-11
85.15339660644531,2016-10-12
83.9708480834961,2016-10-13
82.59262084960938,2016-10-14
82.01409149169922,2016-10-17
82.63514709472656,2016-10-18
83.45187377929688,2016-10-19
83.24769592285156,2016-10-20
83.00948333740234,2016-10-21
83.35828399658203,2016-10-24
82.72021484375,2016-10-25
76.67977142333984,2016-10-26
77.32635498046875,2016-10-27
75.9140853881836,2016-10-28
