GM,Date
54.694454193115234,2021-05-19
54.67475891113281,2021-05-20
55.86655044555664,2021-05-21
55.748355865478516,2021-05-24
55.90594482421875,2021-05-25
57.20608901977539,2021-05-26
58.87065887451172,2021-05-27
58.41758346557617,2021-05-28
58.75246810913086,2021-06-01
58.75246810913086,2021-06-02
62.505130767822266,2021-06-03
62.41648864746094,2021-06-04
62.27859115600586,2021-06-07
62.958213806152344,2021-06-08
61.82551574707031,2021-06-09
60.417030334472656,2021-06-10
60.564781188964844,2021-06-11
59.87531280517578,2021-06-14
59.8950080871582,2021-06-15
60.83071517944336,2021-06-16
59.17599868774414,2021-06-17
57.8758544921875,2021-06-18
58.40773010253906,2021-06-21
58.348636627197266,2021-06-22
59.21539306640625,2021-06-23
59.136600494384766,2021-06-24
59.39268112182617,2021-06-25
57.757659912109375,2021-06-28
57.94480514526367,2021-06-29
58.279685974121094,2021-06-30
58.22058868408203,2021-07-01
58.072845458984375,2021-07-02
56.59541702270508,2021-07-06
55.73851013183594,2021-07-07
55.21648025512695,2021-07-08
57.8758544921875,2021-07-09
58.082698822021484,2021-07-12
57.84630584716797,2021-07-13
57.127288818359375,2021-07-14
56.09308624267578,2021-07-15
54.625511169433594,2021-07-16
53.364768981933594,2021-07-19
55.30512619018555,2021-07-20
56.19158172607422,2021-07-21
54.802799224853516,2021-07-22
54.113338470458984,2021-07-23
54.93083953857422,2021-07-26
54.17243194580078,2021-07-27
54.655059814453125,2021-07-28
56.418128967285156,2021-07-29
55.98474884033203,2021-07-30
56.1718864440918,2021-08-02
57.009098052978516,2021-08-03
51.92673873901367,2021-08-04
53.620853424072266,2021-08-05
54.221675872802734,2021-08-06
53.13822555541992,2021-08-09
53.44356155395508,2021-08-10
53.45341491699219,2021-08-11
53.79814529418945,2021-08-12
52.84274673461914,2021-08-13
52.15327453613281,2021-08-16
49.71059036254883,2021-08-17
50.07502365112305,2021-08-18
48.34150695800781,2021-08-19
48.06571960449219,2021-08-20
47.45505142211914,2021-08-23
48.824134826660156,2021-08-24
48.95217514038086,2021-08-25
47.888431549072266,2021-08-26
49.0506706237793,2021-08-27
48.430152893066406,2021-08-30
48.272560119628906,2021-08-31
48.37105941772461,2021-09-01
48.21346664428711,2021-09-02
48.08542251586914,2021-09-03
47.9869270324707,2021-09-07
48.2331657409668,2021-09-08
47.69143295288086,2021-09-09
48.74534225463867,2021-09-10
50.05532455444336,2021-09-13
49.976531982421875,2021-09-14
51.040279388427734,2021-09-15
50.744789123535156,2021-09-16
50.557655334472656,2021-09-17
48.62714385986328,2021-09-20
48.62714385986328,2021-09-21
50.01593017578125,2021-09-22
51.138771057128906,2021-09-23
51.44410705566406,2021-09-24
52.43891143798828,2021-09-27
52.054779052734375,2021-09-28
52.133575439453125,2021-09-29
51.91688919067383,2021-09-30
52.330570220947266,2021-10-01
53.16777801513672,2021-10-04
53.522361755371094,2021-10-05
53.1185302734375,2021-10-06
55.590763092041016,2021-10-07
57.68871307373047,2021-10-08
57.21593475341797,2021-10-11
58.072845458984375,2021-10-12
56.900753021240234,2021-10-13
56.82195281982422,2021-10-14
57.127288818359375,2021-10-15
56.03399658203125,2021-10-18
55.994598388671875,2021-10-19
56.802249908447266,2021-10-20
57.53112030029297,2021-10-21
56.900753021240234,2021-10-22
56.890899658203125,2021-10-25
56.50677490234375,2021-10-26
53.44356155395508,2021-10-27
53.423866271972656,2021-10-28
53.61100769042969,2021-10-29
54.655059814453125,2021-11-01
54.75355529785156,2021-11-02
55.15738296508789,2021-11-03
57.757659912109375,2021-11-04
57.639469146728516,2021-11-05
58.70321273803711,2021-11-08
57.73796081542969,2021-11-09
58.37818145751953,2021-11-10
60.88981246948242,2021-11-11
62.44603729248047,2021-11-12
62.02250671386719,2021-11-15
61.66792297363281,2021-11-16
63.63782501220703,2021-11-17
61.39213943481445,2021-11-18
60.870113372802734,2021-11-19
63.09610366821289,2021-11-22
62.1013069152832,2021-11-23
61.25424575805664,2021-11-24
59.2646369934082,2021-11-26
58.95930480957031,2021-11-29
56.999244689941406,2021-11-30
57.1863899230957,2021-12-01
60.10184860229492,2021-12-02
58.81156539916992,2021-12-03
58.939605712890625,2021-12-06
60.60417938232422,2021-12-07
59.86545944213867,2021-12-08
58.72291946411133,2021-12-09
62.25889587402344,2021-12-10
58.240291595458984,2021-12-13
57.521270751953125,2021-12-14
57.72811508178711,2021-12-15
57.51142120361328,2021-12-16
54.33002853393555,2021-12-17
53.22687530517578,2021-12-20
53.96559143066406,2021-12-21
55.236183166503906,2021-12-22
56.05369186401367,2021-12-23
56.56586456298828,2021-12-27
56.25067901611328,2021-12-28
56.36887741088867,2021-12-29
57.255332946777344,2021-12-30
57.74781036376953,2021-12-31
60.24959182739258,2022-01-03
64.7508316040039,2022-01-04
61.795963287353516,2022-01-05
61.92401885986328,2022-01-06
61.33304214477539,2022-01-07
60.15109634399414,2022-01-10
60.53522872924805,2022-01-11
60.111698150634766,2022-01-12
60.8405647277832,2022-01-13
60.18064880371094,2022-01-14
57.9054069519043,2022-01-18
55.39377212524414,2022-01-19
53.827701568603516,2022-01-20
52.47830581665039,2022-01-21
51.84794616699219,2022-01-24
51.119075775146484,2022-01-25
51.56230545043945,2022-01-26
50.67584991455078,2022-01-27
49.48405456542969,2022-01-28
51.93659210205078,2022-01-31
53.25642776489258,2022-02-01
52.69499969482422,2022-02-02
52.31087112426758,2022-02-03
50.51826095581055,2022-02-04
49.94697952270508,2022-02-07
48.715789794921875,2022-02-08
49.95682907104492,2022-02-09
49.58254623413086,2022-02-10
48.095272064208984,2022-02-11
47.6717414855957,2022-02-14
48.92262649536133,2022-02-15
49.67119598388672,2022-02-16
48.08542251586914,2022-02-17
47.86872482299805,2022-02-18
46.0662727355957,2022-02-22
45.68213653564453,2022-02-23
45.65258026123047,2022-02-24
46.716339111328125,2022-02-25
46.017024993896484,2022-02-28
43.85012435913086,2022-03-01
45.62303161621094,2022-03-02
44.224403381347656,2022-03-03
41.762020111083984,2022-03-04
39.23069381713867,2022-03-07
39.595123291015625,2022-03-08
41.643821716308594,2022-03-09
41.22029495239258,2022-03-10
40.885414123535156,2022-03-11
40.215641021728516,2022-03-14
41.4960823059082,2022-03-15
43.19020462036133,2022-03-16
43.00305938720703,2022-03-17
44.145606994628906,2022-03-18
42.95381546020508,2022-03-21
43.88951873779297,2022-03-22
43.12125015258789,2022-03-23
43.68267822265625,2022-03-24
42.99321365356445,2022-03-25
43.554630279541016,2022-03-28
45.56393814086914,2022-03-29
44.539588928222656,2022-03-30
43.08185577392578,2022-03-31
42.31359100341797,2022-04-01
42.53028106689453,2022-04-04
40.7967643737793,2022-04-05
38.90565490722656,2022-04-06
38.137393951416016,2022-04-07
38.75791549682617,2022-04-08
39.72317123413086,2022-04-11
39.43752670288086,2022-04-12
39.61482238769531,2022-04-13
39.526180267333984,2022-04-14
40.018653869628906,2022-04-18
41.44683837890625,2022-04-19
41.092247009277344,2022-04-20
40.09744644165039,2022-04-21
39.240543365478516,2022-04-22
39.22084045410156,2022-04-25
37.46762466430664,2022-04-26
38.07829284667969,2022-04-27
38.16694259643555,2022-04-28
37.33958053588867,2022-04-29
37.87145233154297,2022-05-02
39.33903121948242,2022-05-03
40.5505256652832,2022-05-04
39.348880767822266,2022-05-05
38.98445129394531,2022-05-06
37.68431091308594,2022-05-09
38.11769485473633,2022-05-10
36.70921325683594,2022-05-11
35.024940490722656,2022-05-12
37.63506317138672,2022-05-13
36.54176712036133,2022-05-16
37.52671432495117,2022-05-17
35.29087829589844,2022-05-18
35.576515197753906,2022-05-19
34.86734390258789,2022-05-20
35.458316802978516,2022-05-23
34.680206298828125,2022-05-24
35.438621520996094,2022-05-25
36.85695266723633,2022-05-26
37.989646911621094,2022-05-27
38.09799575805664,2022-05-31
37.69416046142578,2022-06-01
38.285133361816406,2022-06-02
37.044090270996094,2022-06-03
37.26078414916992,2022-06-06
37.79266357421875,2022-06-07
37.122886657714844,2022-06-08
36.098541259765625,2022-06-09
34.48321533203125,2022-06-10
31.794288635253906,2022-06-13
32.70045471191406,2022-06-14
33.665706634521484,2022-06-15
30.947233200073242,2022-06-16
31.400310516357422,2022-06-17
32.14887237548828,2022-06-21
32.336021423339844,2022-06-22
32.49360656738281,2022-06-23
34.29607391357422,2022-06-24
34.10893630981445,2022-06-27
33.47856140136719,2022-06-28
32.94668960571289,2022-06-29
31.28211784362793,2022-06-30
31.705642700195312,2022-07-01
31.882938385009766,2022-07-05
30.799489974975586,2022-07-06
32.1685676574707,2022-07-07
31.82383918762207,2022-07-08
30.40550994873047,2022-07-11
31.05557632446289,2022-07-12
31.242717742919922,2022-07-13
31.114675521850586,2022-07-14
32.37541580200195,2022-07-15
32.12916946411133,2022-07-18
33.88239288330078,2022-07-19
34.23697280883789,2022-07-20
34.60140609741211,2022-07-21
34.14833068847656,2022-07-22
34.000587463378906,2022-07-25
32.83834457397461,2022-07-26
34.15818405151367,2022-07-27
35.202232360839844,2022-07-28
35.71440887451172,2022-07-29
36.216732025146484,2022-08-01
35.586360931396484,2022-08-02
36.74860763549805,2022-08-03
35.68485641479492,2022-08-04
35.517417907714844,2022-08-05
36.99484634399414,2022-08-08
36.06898880004883,2022-08-09
37.37897872924805,2022-08-10
37.88130569458008,2022-08-11
38.885955810546875,2022-08-12
38.80716323852539,2022-08-15
38.4033317565918,2022-08-16
37.82221221923828,2022-08-17
38.137393951416016,2022-08-18
39.10265350341797,2022-08-19
37.96995162963867,2022-08-22
37.979801177978516,2022-08-23
38.6594123840332,2022-08-24
39.782257080078125,2022-08-25
38.63971710205078,2022-08-26
38.915504455566406,2022-08-29
38.629215240478516,2022-08-30
37.72099304199219,2022-08-31
38.06651306152344,2022-09-01
37.977664947509766,2022-09-02
38.21459197998047,2022-09-06
39.59667205810547,2022-09-07
39.9816780090332,2022-09-08
40.761566162109375,2022-09-09
41.511844635009766,2022-09-12
40.01129913330078,2022-09-13
40.10015106201172,2022-09-14
40.1396369934082,2022-09-15
39.45846939086914,2022-09-16
40.86029052734375,2022-09-19
38.56011199951172,2022-09-20
37.19777297973633,2022-09-21
36.901615142822266,2022-09-22
35.02592849731445,2022-09-23
34.5915641784668,2022-09-26
34.26578140258789,2022-09-27
34.79887008666992,2022-09-28
32.8343391418457,2022-09-29
31.67931365966797,2022-09-30
32.44933319091797,2022-10-03
35.341827392578125,2022-10-04
34.39411926269531,2022-10-05
34.18680953979492,2022-10-06
33.189735412597656,2022-10-07
31.876752853393555,2022-10-10
31.67931365966797,2022-10-11
31.787906646728516,2022-10-12
32.34073257446289,2022-10-13
32.46907424926758,2022-10-14
33.14037322998047,2022-10-17
33.811668395996094,2022-10-18
33.199607849121094,2022-10-19
33.01203536987305,2022-10-20
34.55207443237305,2022-10-21
35.262855529785156,2022-10-24
36.536346435546875,2022-10-25
37.37546920776367,2022-10-26
37.671627044677734,2022-10-27
38.35279846191406,2022-10-28
38.747684478759766,2022-10-31
38.846397399902344,2022-11-01
38.02702713012695,2022-11-02
38.01715087890625,2022-11-03
38.500877380371094,2022-11-04
38.885887145996094,2022-11-07
38.55023956298828,2022-11-08
37.572906494140625,2022-11-09
39.231407165527344,2022-11-10
40.593746185302734,2022-11-11
39.41897964477539,2022-11-14
39.72500991821289,2022-11-15
37.977664947509766,2022-11-16
38.14548873901367,2022-11-17
39.261024475097656,2022-11-18
39.01422119140625,2022-11-21
39.45846939086914,2022-11-22
39.59667205810547,2022-11-23
39.942195892333984,2022-11-25
38.87601852416992,2022-11-28
39.241275787353516,2022-11-29
40.04092025756836,2022-11-30
40.0013427734375,2022-12-01
39.476959228515625,2022-12-02
38.37873077392578,2022-12-05
37.61688995361328,2022-12-06
37.55752944946289,2022-12-07
37.794986724853516,2022-12-08
37.8741340637207,2022-12-09
38.081912994384766,2022-12-12
38.358943939208984,2022-12-13
37.95328903198242,2022-12-14
37.221134185791016,2022-12-15
35.766719818115234,2022-12-16
35.044456481933594,2022-12-19
34.82678985595703,2022-12-20
35.51936721801758,2022-12-21
33.174495697021484,2022-12-22
33.471317291259766,2022-12-23
32.96672439575195,2022-12-27
32.18510055541992,2022-12-28
33.313011169433594,2022-12-29
33.28333282470703,2022-12-30
33.461421966552734,2023-01-03
34.322200775146484,2023-01-04
34.628910064697266,2023-01-05
35.529258728027344,2023-01-06
35.539154052734375,2023-01-09
36.71653747558594,2023-01-10
37.419010162353516,2023-01-11
37.923606872558594,2023-01-12
36.122901916503906,2023-01-13
36.22184371948242,2023-01-17
36.05364227294922,2023-01-18
35.35117721557617,2023-01-19
34.97520065307617,2023-01-20
36.05364227294922,2023-01-23
35.81618881225586,2023-01-24
35.934913635253906,2023-01-25
36.09321975708008,2023-01-26
37.54763412475586,2023-01-27
35.905235290527344,2023-01-30
38.903106689453125,2023-01-31
38.88331985473633,2023-02-01
41.05999755859375,2023-02-02
40.69392013549805,2023-02-03
40.90169143676758,2023-02-06
40.961055755615234,2023-02-07
41.129249572753906,2023-02-08
41.188621520996094,2023-02-09
40.91158676147461,2023-02-10
41.57447814941406,2023-02-13
41.98013687133789,2023-02-14
42.49462127685547,2023-02-15
42.643028259277344,2023-02-16
42.71228790283203,2023-02-17
40.69392013549805,2023-02-21
40.45646286010742,2023-02-22
38.8338508605957,2023-02-23
38.76459503173828,2023-02-24
38.893218994140625,2023-02-27
38.329261779785156,2023-02-28
38.309471130371094,2023-03-01
39.202003479003906,2023-03-02
40.66972351074219,2023-03-03
40.11437225341797,2023-03-06
39.4102668762207,2023-03-07
39.43009567260742,2023-03-08
37.50619125366211,2023-03-09
36.21697998046875,2023-03-10
35.46328353881836,2023-03-13
35.30461502075195,2023-03-14
34.0451545715332,2023-03-15
34.32282638549805,2023-03-16
33.103031158447266,2023-03-17
33.341041564941406,2023-03-20
34.80876159667969,2023-03-21
33.76747512817383,2023-03-22
33.460044860839844,2023-03-23
33.4302978515625,2023-03-24
34.164154052734375,2023-03-27
33.93606185913086,2023-03-28
35.40378189086914,2023-03-29
35.691383361816406,2023-03-30
36.37565231323242,2023-03-31
35.969051361083984,2023-04-03
35.443450927734375,2023-04-04
34.79884338378906,2023-04-05
34.30299377441406,2023-04-06
35.43353271484375,2023-04-10
35.11619186401367,2023-04-11
34.332740783691406,2023-04-12
34.24348831176758,2023-04-13
34.203819274902344,2023-04-14
34.84843063354492,2023-04-17
35.0368537902832,2023-04-18
34.29307556152344,2023-04-19
33.2617073059082,2023-04-20
33.27162170410156,2023-04-21
34.00548553466797,2023-04-24
32.636932373046875,2023-04-25
31.95265769958496,2023-04-26
32.448509216308594,2023-04-27
32.76585388183594,2023-04-28
33.202205657958984,2023-05-01
32.80552291870117,2023-05-02
32.21049880981445,2023-05-03
31.42705726623535,2023-05-04
32.98402786254883,2023-05-05
33.38071060180664,2023-05-08
33.00386428833008,2023-05-09
32.80552291870117,2023-05-10
32.84518814086914,2023-05-11
32.13116455078125,2023-05-12
32.101409912109375,2023-05-15
31.27829933166504,2023-05-16
32.17082977294922,2023-05-17
32.62702178955078,2023-05-18
32.389007568359375,2023-05-19
32.58734893798828,2023-05-22
33.142696380615234,2023-05-23
32.01215744018555,2023-05-24
32.14107894897461,2023-05-25
33.01377868652344,2023-05-26
33.08319854736328,2023-05-30
32.14107894897461,2023-05-31
32.83720779418945,2023-06-01
34.09022903442383,2023-06-02
33.941062927246094,2023-06-05
35.044918060302734,2023-06-06
36.019493103027344,2023-06-07
35.65153884887695,2023-06-08
36.02943420410156,2023-06-09
36.46699905395508,2023-06-12
37.44157791137695,2023-06-13
37.15318298339844,2023-06-14
37.8194694519043,2023-06-15
37.74985885620117,2023-06-16
37.1134033203125,2023-06-20
36.80511474609375,2023-06-21
36.457054138183594,2023-06-22
35.979713439941406,2023-06-23
36.49683380126953,2023-06-26
37.27251434326172,2023-06-27
37.97858428955078,2023-06-28
37.98853302001953,2023-06-29
38.34653854370117,2023-06-30
38.74432373046875,2023-07-03
39.20177459716797,2023-07-05
39.241554260253906,2023-07-06
39.39072799682617,2023-07-07
39.420555114746094,2023-07-10
39.74873352050781,2023-07-11
40.18629837036133,2023-07-12
40.275794982910156,2023-07-13
39.778568267822266,2023-07-14
38.535484313964844,2023-07-17
38.91338348388672,2023-07-18
39.0128288269043,2023-07-19
39.042659759521484,2023-07-20
38.33658981323242,2023-07-21
39.08243942260742,2023-07-24
37.710079193115234,2023-07-25
38.078033447265625,2023-07-26
38.754268646240234,2023-07-27
37.83936309814453,2023-07-28
38.157588958740234,2023-07-31
37.90896987915039,2023-08-01
37.183013916015625,2023-08-02
36.715614318847656,2023-08-03
36.367549896240234,2023-08-04
36.884674072265625,2023-08-07
36.63605880737305,2023-08-08
36.059268951416016,2023-08-09
33.97089767456055,2023-08-10
33.702388763427734,2023-08-11
33.88139343261719,2023-08-14
33.11565399169922,2023-08-15
32.63831329345703,2023-08-16
32.73775863647461,2023-08-17
32.936649322509766,2023-08-18
33.08582305908203,2023-08-21
32.747703552246094,2023-08-22
33.37421798706055,2023-08-23
32.69797897338867,2023-08-24
32.76759338378906,2023-08-25
32.936649322509766,2023-08-28
33.2747688293457,2023-08-29
33.20515823364258,2023-08-30
33.41455841064453,2023-08-31
33.44447708129883,2023-09-01
33.18521499633789,2023-09-05
32.726524353027344,2023-09-06
32.477237701416016,2023-09-07
32.85615539550781,2023-09-08
32.527095794677734,2023-09-11
33.37467575073242,2023-09-12
33.56413269042969,2023-09-13
33.56413269042969,2023-09-14
33.853309631347656,2023-09-15
33.24504470825195,2023-09-18
33.863277435302734,2023-09-19
33.105445861816406,2023-09-20
32.61683654785156,2023-09-21
32.48720932006836,2023-09-22
32.965843200683594,2023-09-25
32.16811752319336,2023-09-26
32.25786209106445,2023-09-27
33.065555572509766,2023-09-28
32.8760986328125,2023-09-29
32.377525329589844,2023-10-02
31.290626525878906,2023-10-03
30.951595306396484,2023-10-04
30.223674774169922,2023-10-05
30.811994552612305,2023-10-06
30.901737213134766,2023-10-09
31.39034080505371,2023-10-10
30.891765594482422,2023-10-11
30.233646392822266,2023-10-12
29.575525283813477,2023-10-13
29.97438621520996,2023-10-16
30.24361801147461,2023-10-17
29.396038055419922,2023-10-18
29.2464656829834,2023-10-19
29.575525283813477,2023-10-20
29.136777877807617,2023-10-23
28.47865867614746,2023-10-24
28.927377700805664,2023-10-25
28.468687057495117,2023-10-26
27.142475128173828,2023-10-27
27.28207778930664,2023-10-30
28.11968421936035,2023-10-31
27.92025375366211,2023-11-01
28.717973709106445,2023-11-02
29.685213088989258,2023-11-03
29.02709197998047,2023-11-06
28.329086303710938,2023-11-07
27.48150634765625,2023-11-08
26.574098587036133,2023-11-09
26.773529052734375,2023-11-10
26.82338523864746,2023-11-13
28.11968421936035,2023-11-14
28.05985450744629,2023-11-15
27.4017333984375,2023-11-16
27.95016860961914,2023-11-17
28.438772201538086,2023-11-20
27.820537567138672,2023-11-21
28.019969940185547,2023-11-22
28.099740982055664,2023-11-24
28.4188289642334,2023-11-27
28.80771827697754,2023-11-28
31.510000228881836,2023-11-29
31.600000381469727,2023-11-30
32.36000061035156,2023-12-01
33.06999969482422,2023-12-04
32.68000030517578,2023-12-05
32.90999984741211,2023-12-06
33.5099983215332,2023-12-07
33.75,2023-12-08
33.58000183105469,2023-12-11
33.41999816894531,2023-12-12
