TEAM,Date
162.41000366210938,2023-06-23
158.5399932861328,2023-06-26
161.8800048828125,2023-06-27
166.88999938964844,2023-06-28
161.63999938964844,2023-06-29
167.80999755859375,2023-06-30
167.58999633789062,2023-07-03
172.75999450683594,2023-07-05
165.83999633789062,2023-07-06
169.4499969482422,2023-07-07
173.49000549316406,2023-07-10
174.52000427246094,2023-07-11
175.33999633789062,2023-07-12
177.9600067138672,2023-07-13
178.97000122070312,2023-07-14
180.42999267578125,2023-07-17
187.4499969482422,2023-07-18
188.5800018310547,2023-07-19
175.63999938964844,2023-07-20
174.4199981689453,2023-07-21
173.08999633789062,2023-07-24
177.92999267578125,2023-07-25
176.64999389648438,2023-07-26
170.55999755859375,2023-07-27
174.2100067138672,2023-07-28
181.94000244140625,2023-07-31
181.64999389648438,2023-08-01
169.6999969482422,2023-08-02
169.64999389648438,2023-08-03
198.83999633789062,2023-08-04
193.52000427246094,2023-08-07
196.1300048828125,2023-08-08
192.33999633789062,2023-08-09
197.47000122070312,2023-08-10
197.66000366210938,2023-08-11
199.8699951171875,2023-08-14
193.1300048828125,2023-08-15
186.97000122070312,2023-08-16
185.33999633789062,2023-08-17
186.3000030517578,2023-08-18
184.14999389648438,2023-08-21
190.0399932861328,2023-08-22
191.69000244140625,2023-08-23
184.02000427246094,2023-08-24
191.02000427246094,2023-08-25
191.39999389648438,2023-08-28
198.89999389648438,2023-08-29
202.25999450683594,2023-08-30
204.05999755859375,2023-08-31
204.4499969482422,2023-09-01
205.91000366210938,2023-09-05
206.39999389648438,2023-09-06
206.9199981689453,2023-09-07
206.60000610351562,2023-09-08
214.02999877929688,2023-09-11
211.22000122070312,2023-09-12
208.88999938964844,2023-09-13
209.39999389648438,2023-09-14
203.02999877929688,2023-09-15
204.8800048828125,2023-09-18
205.36000061035156,2023-09-19
200.82000732421875,2023-09-20
189.9499969482422,2023-09-21
195.4600067138672,2023-09-22
196.4600067138672,2023-09-25
191.39999389648438,2023-09-26
197.52000427246094,2023-09-27
196.94000244140625,2023-09-28
201.50999450683594,2023-09-29
197.4600067138672,2023-10-02
190.6199951171875,2023-10-03
189.83999633789062,2023-10-04
187.85000610351562,2023-10-05
199.2100067138672,2023-10-06
202.5800018310547,2023-10-09
206.0,2023-10-10
199.4499969482422,2023-10-11
186.39999389648438,2023-10-12
188.30999755859375,2023-10-13
196.27000427246094,2023-10-16
197.7899932861328,2023-10-17
194.00999450683594,2023-10-18
192.39999389648438,2023-10-19
187.07000732421875,2023-10-20
185.9600067138672,2023-10-23
190.60000610351562,2023-10-24
178.58999633789062,2023-10-25
176.02000427246094,2023-10-26
176.4600067138672,2023-10-27
177.99000549316406,2023-10-30
180.63999938964844,2023-10-31
177.85000610351562,2023-11-01
181.39999389648438,2023-11-02
176.89999389648438,2023-11-03
173.5500030517578,2023-11-06
178.92999267578125,2023-11-07
174.47999572753906,2023-11-08
170.83999633789062,2023-11-09
176.2899932861328,2023-11-10
175.0399932861328,2023-11-13
186.1999969482422,2023-11-14
187.32000732421875,2023-11-15
186.5,2023-11-16
184.99000549316406,2023-11-17
186.10000610351562,2023-11-20
185.07000732421875,2023-11-21
180.5500030517578,2023-11-22
181.58999633789062,2023-11-24
180.32000732421875,2023-11-27
188.41000366210938,2023-11-28
195.5500030517578,2023-11-29
190.9499969482422,2023-11-30
195.11000061035156,2023-12-01
194.42999267578125,2023-12-04
190.6999969482422,2023-12-05
188.72000122070312,2023-12-06
187.85000610351562,2023-12-07
192.36000061035156,2023-12-08
198.58999633789062,2023-12-11
202.0,2023-12-12
215.13999938964844,2023-12-13
221.9199981689453,2023-12-14
229.55999755859375,2023-12-15
228.55999755859375,2023-12-18
233.07000732421875,2023-12-19
237.60000610351562,2023-12-20
245.02999877929688,2023-12-21
240.8000030517578,2023-12-22
245.0500030517578,2023-12-26
243.05999755859375,2023-12-27
241.22000122070312,2023-12-28
237.86000061035156,2023-12-29
226.6699981689453,2024-01-02
220.0500030517578,2024-01-03
222.82000732421875,2024-01-04
226.10000610351562,2024-01-05
235.58999633789062,2024-01-08
235.3000030517578,2024-01-09
244.2100067138672,2024-01-10
242.16000366210938,2024-01-11
237.0,2024-01-12
240.55999755859375,2024-01-16
236.97000122070312,2024-01-17
239.4199981689453,2024-01-18
242.9600067138672,2024-01-19
245.58999633789062,2024-01-22
248.4499969482422,2024-01-23
243.0800018310547,2024-01-24
244.35000610351562,2024-01-25
247.7899932861328,2024-01-26
255.6699981689453,2024-01-29
257.42999267578125,2024-01-30
249.77000427246094,2024-01-31
254.89999389648438,2024-02-01
217.38999938964844,2024-02-02
215.0500030517578,2024-02-05
211.25999450683594,2024-02-06
209.4600067138672,2024-02-07
212.2899932861328,2024-02-08
218.75999450683594,2024-02-09
216.1699981689453,2024-02-12
210.07000732421875,2024-02-13
215.88999938964844,2024-02-14
213.1199951171875,2024-02-15
207.83999633789062,2024-02-16
204.77999877929688,2024-02-20
204.11000061035156,2024-02-21
205.42999267578125,2024-02-22
204.44000244140625,2024-02-23
204.66000366210938,2024-02-26
205.82000732421875,2024-02-27
207.0500030517578,2024-02-28
207.4199981689453,2024-02-29
209.1999969482422,2024-03-01
207.60000610351562,2024-03-04
196.3300018310547,2024-03-05
198.13999938964844,2024-03-06
202.9600067138672,2024-03-07
208.8000030517578,2024-03-08
215.6300048828125,2024-03-11
217.36000061035156,2024-03-12
207.72999572753906,2024-03-13
202.6999969482422,2024-03-14
194.42999267578125,2024-03-15
197.00999450683594,2024-03-18
196.42999267578125,2024-03-19
196.22000122070312,2024-03-20
197.25999450683594,2024-03-21
192.52999877929688,2024-03-22
193.26499938964844,2024-03-25
192.0,2024-03-26
193.13999938964844,2024-03-27
195.11000061035156,2024-03-28
193.3699951171875,2024-04-01
196.02000427246094,2024-04-02
195.24000549316406,2024-04-03
192.32000732421875,2024-04-04
196.6199951171875,2024-04-05
198.5500030517578,2024-04-08
202.9199981689453,2024-04-09
