NCLH,Date
14.220000267028809,2020-07-28
14.34000015258789,2020-07-29
14.170000076293945,2020-07-30
13.640000343322754,2020-07-31
13.0600004196167,2020-08-03
13.5600004196167,2020-08-04
13.720000267028809,2020-08-05
14.239999771118164,2020-08-06
13.989999771118164,2020-08-07
15.130000114440918,2020-08-10
15.640000343322754,2020-08-11
15.229999542236328,2020-08-12
15.34000015258789,2020-08-13
15.75,2020-08-14
15.390000343322754,2020-08-17
15.199999809265137,2020-08-18
15.680000305175781,2020-08-19
15.579999923706055,2020-08-20
15.5600004196167,2020-08-21
16.739999771118164,2020-08-24
16.75,2020-08-25
15.720000267028809,2020-08-26
16.649999618530273,2020-08-27
17.690000534057617,2020-08-28
17.110000610351562,2020-08-31
16.940000534057617,2020-09-01
16.989999771118164,2020-09-02
17.6299991607666,2020-09-03
18.420000076293945,2020-09-04
18.530000686645508,2020-09-08
17.93000030517578,2020-09-09
17.93000030517578,2020-09-10
17.510000228881836,2020-09-11
17.790000915527344,2020-09-14
16.969999313354492,2020-09-15
17.5,2020-09-16
17.260000228881836,2020-09-17
16.25,2020-09-18
14.989999771118164,2020-09-21
15.329999923706055,2020-09-22
15.170000076293945,2020-09-23
14.630000114440918,2020-09-24
16.6299991607666,2020-09-25
16.68000030517578,2020-09-28
16.559999465942383,2020-09-29
17.110000610351562,2020-09-30
17.34000015258789,2020-10-01
17.270000457763672,2020-10-02
16.989999771118164,2020-10-05
17.229999542236328,2020-10-06
18.010000228881836,2020-10-07
18.200000762939453,2020-10-08
18.729999542236328,2020-10-09
18.079999923706055,2020-10-12
16.59000015258789,2020-10-13
16.479999542236328,2020-10-14
16.100000381469727,2020-10-15
16.200000762939453,2020-10-16
16.450000762939453,2020-10-19
17.079999923706055,2020-10-20
16.989999771118164,2020-10-21
17.709999084472656,2020-10-22
18.350000381469727,2020-10-23
16.799999237060547,2020-10-26
16.530000686645508,2020-10-27
15.029999732971191,2020-10-28
15.770000457763672,2020-10-29
16.6299991607666,2020-10-30
16.170000076293945,2020-11-02
16.549999237060547,2020-11-03
16.15999984741211,2020-11-04
17.25,2020-11-05
16.969999313354492,2020-11-06
21.510000228881836,2020-11-09
20.1200008392334,2020-11-10
19.520000457763672,2020-11-11
18.850000381469727,2020-11-12
20.059999465942383,2020-11-13
21.309999465942383,2020-11-16
22.059999465942383,2020-11-17
20.459999084472656,2020-11-18
21.020000457763672,2020-11-19
19.989999771118164,2020-11-20
20.889999389648438,2020-11-23
22.549999237060547,2020-11-24
23.200000762939453,2020-11-25
23.68000030517578,2020-11-27
22.8700008392334,2020-11-30
22.940000534057617,2020-12-01
23.399999618530273,2020-12-02
25.420000076293945,2020-12-03
26.299999237060547,2020-12-04
26.5,2020-12-07
28.149999618530273,2020-12-08
27.260000228881836,2020-12-09
27.440000534057617,2020-12-10
26.510000228881836,2020-12-11
25.40999984741211,2020-12-14
25.219999313354492,2020-12-15
25.459999084472656,2020-12-16
25.40999984741211,2020-12-17
25.18000030517578,2020-12-18
24.780000686645508,2020-12-21
23.079999923706055,2020-12-22
24.5,2020-12-23
24.579999923706055,2020-12-24
25.530000686645508,2020-12-28
25.389999389648438,2020-12-29
25.639999389648438,2020-12-30
25.43000030517578,2020-12-31
23.729999542236328,2021-01-04
24.239999771118164,2021-01-05
24.329999923706055,2021-01-06
24.65999984741211,2021-01-07
24.43000030517578,2021-01-08
24.139999389648438,2021-01-11
24.520000457763672,2021-01-12
24.610000610351562,2021-01-13
26.420000076293945,2021-01-14
25.3799991607666,2021-01-15
25.299999237060547,2021-01-19
25.190000534057617,2021-01-20
24.989999771118164,2021-01-21
24.59000015258789,2021-01-22
23.969999313354492,2021-01-25
23.65999984741211,2021-01-26
23.530000686645508,2021-01-27
24.15999984741211,2021-01-28
22.649999618530273,2021-01-29
22.399999618530273,2021-02-01
22.940000534057617,2021-02-02
23.610000610351562,2021-02-03
24.399999618530273,2021-02-04
24.719999313354492,2021-02-05
25.010000228881836,2021-02-08
24.079999923706055,2021-02-09
24.139999389648438,2021-02-10
23.770000457763672,2021-02-11
23.540000915527344,2021-02-12
25.190000534057617,2021-02-16
25.469999313354492,2021-02-17
25.200000762939453,2021-02-18
26.850000381469727,2021-02-19
28.559999465942383,2021-02-22
28.6200008392334,2021-02-23
31.270000457763672,2021-02-24
28.760000228881836,2021-02-25
29.559999465942383,2021-02-26
29.850000381469727,2021-03-01
31.18000030517578,2021-03-02
33.130001068115234,2021-03-03
32.900001525878906,2021-03-04
28.850000381469727,2021-03-05
29.309999465942383,2021-03-08
29.729999542236328,2021-03-09
29.540000915527344,2021-03-10
30.260000228881836,2021-03-11
30.729999542236328,2021-03-12
31.559999465942383,2021-03-15
30.100000381469727,2021-03-16
30.5,2021-03-17
28.950000762939453,2021-03-18
29.700000762939453,2021-03-19
28.649999618530273,2021-03-22
26.600000381469727,2021-03-23
25.309999465942383,2021-03-24
26.040000915527344,2021-03-25
26.81999969482422,2021-03-26
26.209999084472656,2021-03-29
27.200000762939453,2021-03-30
27.59000015258789,2021-03-31
27.719999313354492,2021-04-01
29.709999084472656,2021-04-05
31.079999923706055,2021-04-06
31.309999465942383,2021-04-07
30.6200008392334,2021-04-08
30.540000915527344,2021-04-09
29.260000228881836,2021-04-12
29.40999984741211,2021-04-13
29.209999084472656,2021-04-14
28.280000686645508,2021-04-15
28.31999969482422,2021-04-16
27.969999313354492,2021-04-19
26.75,2021-04-20
29.510000228881836,2021-04-21
29.0,2021-04-22
29.809999465942383,2021-04-23
30.219999313354492,2021-04-26
30.5,2021-04-27
30.229999542236328,2021-04-28
30.309999465942383,2021-04-29
31.049999237060547,2021-04-30
31.190000534057617,2021-05-03
30.25,2021-05-04
29.850000381469727,2021-05-05
27.809999465942383,2021-05-06
28.479999542236328,2021-05-07
27.950000762939453,2021-05-10
27.65999984741211,2021-05-11
26.110000610351562,2021-05-12
26.440000534057617,2021-05-13
28.579999923706055,2021-05-14
28.8799991607666,2021-05-17
29.229999542236328,2021-05-18
29.049999237060547,2021-05-19
29.06999969482422,2021-05-20
28.700000762939453,2021-05-21
30.049999237060547,2021-05-24
31.1200008392334,2021-05-25
31.690000534057617,2021-05-26
32.41999816894531,2021-05-27
31.899999618530273,2021-05-28
32.7599983215332,2021-06-01
33.06999969482422,2021-06-02
32.18000030517578,2021-06-03
32.119998931884766,2021-06-04
33.11000061035156,2021-06-07
33.709999084472656,2021-06-08
32.65999984741211,2021-06-09
32.4900016784668,2021-06-10
32.22999954223633,2021-06-11
31.0,2021-06-14
30.8700008392334,2021-06-15
31.68000030517578,2021-06-16
30.969999313354492,2021-06-17
30.299999237060547,2021-06-18
31.3799991607666,2021-06-21
30.84000015258789,2021-06-22
31.0,2021-06-23
30.610000610351562,2021-06-24
31.030000686645508,2021-06-25
29.139999389648438,2021-06-28
28.90999984741211,2021-06-29
29.40999984741211,2021-06-30
29.510000228881836,2021-07-01
29.0,2021-07-02
28.059999465942383,2021-07-06
27.049999237060547,2021-07-07
26.739999771118164,2021-07-08
27.489999771118164,2021-07-09
27.280000686645508,2021-07-12
26.09000015258789,2021-07-13
25.200000762939453,2021-07-14
24.450000762939453,2021-07-15
23.139999389648438,2021-07-16
21.8700008392334,2021-07-19
23.68000030517578,2021-07-20
26.079999923706055,2021-07-21
25.639999389648438,2021-07-22
24.8700008392334,2021-07-23
26.020000457763672,2021-07-26
25.450000762939453,2021-07-27
25.520000457763672,2021-07-28
25.309999465942383,2021-07-29
24.030000686645508,2021-07-30
23.579999923706055,2021-08-02
23.190000534057617,2021-08-03
22.600000381469727,2021-08-04
24.18000030517578,2021-08-05
24.889999389648438,2021-08-06
24.65999984741211,2021-08-09
25.81999969482422,2021-08-10
26.270000457763672,2021-08-11
25.81999969482422,2021-08-12
25.040000915527344,2021-08-13
24.6299991607666,2021-08-16
23.709999084472656,2021-08-17
23.899999618530273,2021-08-18
23.059999465942383,2021-08-19
23.6299991607666,2021-08-20
24.639999389648438,2021-08-23
25.780000686645508,2021-08-24
26.040000915527344,2021-08-25
25.329999923706055,2021-08-26
26.15999984741211,2021-08-27
25.3700008392334,2021-08-30
25.84000015258789,2021-08-31
25.15999984741211,2021-09-01
25.479999542236328,2021-09-02
24.6200008392334,2021-09-03
25.040000915527344,2021-09-07
24.420000076293945,2021-09-08
24.940000534057617,2021-09-09
24.59000015258789,2021-09-10
25.299999237060547,2021-09-13
24.770000457763672,2021-09-14
25.06999969482422,2021-09-15
25.059999465942383,2021-09-16
25.59000015258789,2021-09-17
25.110000610351562,2021-09-20
24.989999771118164,2021-09-21
26.010000228881836,2021-09-22
27.290000915527344,2021-09-23
28.100000381469727,2021-09-24
28.34000015258789,2021-09-27
27.93000030517578,2021-09-28
27.34000015258789,2021-09-29
26.709999084472656,2021-09-30
28.309999465942383,2021-10-01
27.469999313354492,2021-10-04
27.760000228881836,2021-10-05
27.59000015258789,2021-10-06
26.979999542236328,2021-10-07
26.350000381469727,2021-10-08
26.239999771118164,2021-10-11
27.040000915527344,2021-10-12
26.530000686645508,2021-10-13
26.600000381469727,2021-10-14
26.530000686645508,2021-10-15
26.1299991607666,2021-10-18
25.6200008392334,2021-10-19
25.600000381469727,2021-10-20
25.5,2021-10-21
25.479999542236328,2021-10-22
25.920000076293945,2021-10-25
25.90999984741211,2021-10-26
25.5,2021-10-27
25.809999465942383,2021-10-28
25.719999313354492,2021-10-29
27.06999969482422,2021-11-01
26.829999923706055,2021-11-02
27.31999969482422,2021-11-03
26.81999969482422,2021-11-04
28.920000076293945,2021-11-05
28.239999771118164,2021-11-08
27.799999237060547,2021-11-09
26.729999542236328,2021-11-10
26.299999237060547,2021-11-11
25.6299991607666,2021-11-12
25.510000228881836,2021-11-15
23.639999389648438,2021-11-16
24.0,2021-11-17
23.579999923706055,2021-11-18
23.09000015258789,2021-11-19
23.0,2021-11-22
22.559999465942383,2021-11-23
22.6299991607666,2021-11-24
20.059999465942383,2021-11-26
20.219999313354492,2021-11-29
19.510000228881836,2021-11-30
17.790000915527344,2021-12-01
19.15999984741211,2021-12-02
18.290000915527344,2021-12-03
20.030000686645508,2021-12-06
20.1200008392334,2021-12-07
21.770000457763672,2021-12-08
21.40999984741211,2021-12-09
21.540000915527344,2021-12-10
20.59000015258789,2021-12-13
20.34000015258789,2021-12-14
20.06999969482422,2021-12-15
19.34000015258789,2021-12-16
20.329999923706055,2021-12-17
20.739999771118164,2021-12-20
22.190000534057617,2021-12-21
22.6200008392334,2021-12-22
22.719999313354492,2021-12-23
22.139999389648438,2021-12-27
21.90999984741211,2021-12-28
21.579999923706055,2021-12-29
21.020000457763672,2021-12-30
20.739999771118164,2021-12-31
22.18000030517578,2022-01-03
22.469999313354492,2022-01-04
21.65999984741211,2022-01-05
21.34000015258789,2022-01-06
22.200000762939453,2022-01-07
21.709999084472656,2022-01-10
22.0,2022-01-11
22.219999313354492,2022-01-12
23.110000610351562,2022-01-13
22.959999084472656,2022-01-14
21.940000534057617,2022-01-18
21.3799991607666,2022-01-19
21.030000686645508,2022-01-20
20.059999465942383,2022-01-21
19.969999313354492,2022-01-24
20.649999618530273,2022-01-25
20.93000030517578,2022-01-26
19.850000381469727,2022-01-27
19.559999465942383,2022-01-28
20.829999923706055,2022-01-31
21.610000610351562,2022-02-01
21.309999465942383,2022-02-02
20.489999771118164,2022-02-03
20.25,2022-02-04
21.950000762939453,2022-02-07
22.75,2022-02-08
23.719999313354492,2022-02-09
22.6299991607666,2022-02-10
21.440000534057617,2022-02-11
21.09000015258789,2022-02-14
22.549999237060547,2022-02-15
22.75,2022-02-16
21.770000457763672,2022-02-17
21.200000762939453,2022-02-18
20.360000610351562,2022-02-22
19.290000915527344,2022-02-23
19.3700008392334,2022-02-24
19.649999618530273,2022-02-25
19.489999771118164,2022-02-28
18.479999542236328,2022-03-01
19.059999465942383,2022-03-02
18.559999465942383,2022-03-03
17.389999389648438,2022-03-04
15.380000114440918,2022-03-07
15.960000038146973,2022-03-08
17.309999465942383,2022-03-09
17.799999237060547,2022-03-10
17.489999771118164,2022-03-11
17.059999465942383,2022-03-14
18.25,2022-03-15
19.31999969482422,2022-03-16
19.690000534057617,2022-03-17
19.899999618530273,2022-03-18
19.6299991607666,2022-03-21
19.90999984741211,2022-03-22
19.399999618530273,2022-03-23
19.75,2022-03-24
19.860000610351562,2022-03-25
20.540000915527344,2022-03-28
21.18000030517578,2022-03-29
21.219999313354492,2022-03-30
21.8799991607666,2022-03-31
21.81999969482422,2022-04-01
21.969999313354492,2022-04-04
22.190000534057617,2022-04-05
20.68000030517578,2022-04-06
20.329999923706055,2022-04-07
19.940000534057617,2022-04-08
20.260000228881836,2022-04-11
20.200000762939453,2022-04-12
21.450000762939453,2022-04-13
21.639999389648438,2022-04-14
21.209999084472656,2022-04-18
22.18000030517578,2022-04-19
22.020000457763672,2022-04-20
21.84000015258789,2022-04-21
21.1299991607666,2022-04-22
21.239999771118164,2022-04-25
19.81999969482422,2022-04-26
19.90999984741211,2022-04-27
20.6200008392334,2022-04-28
20.030000686645508,2022-04-29
19.860000610351562,2022-05-02
20.030000686645508,2022-05-03
20.3700008392334,2022-05-04
18.959999084472656,2022-05-05
18.270000457763672,2022-05-06
15.949999809265137,2022-05-09
16.209999084472656,2022-05-10
15.420000076293945,2022-05-11
14.770000457763672,2022-05-12
16.219999313354492,2022-05-13
16.09000015258789,2022-05-16
16.969999313354492,2022-05-17
15.899999618530273,2022-05-18
15.949999809265137,2022-05-19
15.300000190734863,2022-05-20
15.100000381469727,2022-05-23
13.289999961853027,2022-05-24
13.729999542236328,2022-05-25
15.390000343322754,2022-05-26
16.200000762939453,2022-05-27
16.010000228881836,2022-05-31
15.289999961853027,2022-06-01
16.079999923706055,2022-06-02
15.630000114440918,2022-06-03
15.75,2022-06-06
15.890000343322754,2022-06-07
15.149999618530273,2022-06-08
13.760000228881836,2022-06-09
13.15999984741211,2022-06-10
11.550000190734863,2022-06-13
11.119999885559082,2022-06-14
11.729999542236328,2022-06-15
10.380000114440918,2022-06-16
11.430000305175781,2022-06-17
11.470000267028809,2022-06-21
11.470000267028809,2022-06-22
11.460000038146973,2022-06-23
13.220000267028809,2022-06-24
12.869999885559082,2022-06-27
12.760000228881836,2022-06-28
11.569999694824219,2022-06-29
11.119999885559082,2022-06-30
11.329999923706055,2022-07-01
12.460000038146973,2022-07-05
11.270000457763672,2022-07-06
11.8100004196167,2022-07-07
11.529999732971191,2022-07-08
10.960000038146973,2022-07-11
11.600000381469727,2022-07-12
11.520000457763672,2022-07-13
11.180000305175781,2022-07-14
11.800000190734863,2022-07-15
12.390000343322754,2022-07-18
12.850000381469727,2022-07-19
13.460000038146973,2022-07-20
12.479999542236328,2022-07-21
11.970000267028809,2022-07-22
11.819999694824219,2022-07-25
11.180000305175781,2022-07-26
11.5,2022-07-27
12.109999656677246,2022-07-28
12.149999618530273,2022-07-29
11.979999542236328,2022-08-01
12.470000267028809,2022-08-02
12.989999771118164,2022-08-03
12.979999542236328,2022-08-04
13.210000038146973,2022-08-05
13.529999732971191,2022-08-08
12.100000381469727,2022-08-09
13.5600004196167,2022-08-10
13.760000228881836,2022-08-11
14.15999984741211,2022-08-12
14.15999984741211,2022-08-15
14.5600004196167,2022-08-16
13.800000190734863,2022-08-17
13.8100004196167,2022-08-18
13.180000305175781,2022-08-19
12.550000190734863,2022-08-22
12.850000381469727,2022-08-23
13.930000305175781,2022-08-24
14.479999542236328,2022-08-25
13.720000267028809,2022-08-26
13.569999694824219,2022-08-29
13.4399995803833,2022-08-30
13.079999923706055,2022-08-31
13.010000228881836,2022-09-01
13.050000190734863,2022-09-02
13.319999694824219,2022-09-06
14.039999961853027,2022-09-07
14.279999732971191,2022-09-08
14.600000381469727,2022-09-09
14.800000190734863,2022-09-12
14.399999618530273,2022-09-13
15.069999694824219,2022-09-14
15.489999771118164,2022-09-15
15.3100004196167,2022-09-16
15.329999923706055,2022-09-19
15.1899995803833,2022-09-20
14.579999923706055,2022-09-21
14.390000343322754,2022-09-22
13.550000190734863,2022-09-23
13.390000343322754,2022-09-26
13.960000038146973,2022-09-27
14.640000343322754,2022-09-28
13.859999656677246,2022-09-29
11.359999656677246,2022-09-30
11.399999618530273,2022-10-03
13.319999694824219,2022-10-04
13.220000267028809,2022-10-05
13.289999961853027,2022-10-06
12.899999618530273,2022-10-07
11.90999984741211,2022-10-10
11.630000114440918,2022-10-11
12.979999542236328,2022-10-12
12.949999809265137,2022-10-13
13.029999732971191,2022-10-14
13.180000305175781,2022-10-17
14.3100004196167,2022-10-18
13.90999984741211,2022-10-19
14.229999542236328,2022-10-20
14.930000305175781,2022-10-21
15.3100004196167,2022-10-24
15.829999923706055,2022-10-25
15.899999618530273,2022-10-26
15.930000305175781,2022-10-27
16.520000457763672,2022-10-28
16.889999389648438,2022-10-31
16.790000915527344,2022-11-01
16.350000381469727,2022-11-02
16.989999771118164,2022-11-03
16.940000534057617,2022-11-04
16.670000076293945,2022-11-07
17.280000686645508,2022-11-08
15.789999961853027,2022-11-09
17.09000015258789,2022-11-10
17.860000610351562,2022-11-11
17.8700008392334,2022-11-14
18.299999237060547,2022-11-15
17.59000015258789,2022-11-16
16.399999618530273,2022-11-17
16.3700008392334,2022-11-18
16.1200008392334,2022-11-21
16.209999084472656,2022-11-22
16.31999969482422,2022-11-23
16.43000030517578,2022-11-25
15.90999984741211,2022-11-28
16.56999969482422,2022-11-29
16.440000534057617,2022-11-30
16.6200008392334,2022-12-01
16.540000915527344,2022-12-02
16.209999084472656,2022-12-05
15.829999923706055,2022-12-06
15.460000038146973,2022-12-07
15.720000267028809,2022-12-08
15.350000381469727,2022-12-09
15.460000038146973,2022-12-12
15.029999732971191,2022-12-13
15.079999923706055,2022-12-14
14.760000228881836,2022-12-15
14.319999694824219,2022-12-16
13.670000076293945,2022-12-19
13.59000015258789,2022-12-20
13.75,2022-12-21
13.069999694824219,2022-12-22
13.0,2022-12-23
12.539999961853027,2022-12-27
12.140000343322754,2022-12-28
12.470000267028809,2022-12-29
12.239999771118164,2022-12-30
11.859999656677246,2023-01-03
12.460000038146973,2023-01-04
12.760000228881836,2023-01-05
13.039999961853027,2023-01-06
13.779999732971191,2023-01-09
14.140000343322754,2023-01-10
14.579999923706055,2023-01-11
15.350000381469727,2023-01-12
15.630000114440918,2023-01-13
16.0,2023-01-17
15.529999732971191,2023-01-18
14.779999732971191,2023-01-19
15.449999809265137,2023-01-20
15.520000457763672,2023-01-23
15.430000305175781,2023-01-24
15.420000076293945,2023-01-25
15.199999809265137,2023-01-26
15.010000228881836,2023-01-27
14.84000015258789,2023-01-30
15.210000038146973,2023-01-31
16.110000610351562,2023-02-01
17.110000610351562,2023-02-02
16.56999969482422,2023-02-03
16.59000015258789,2023-02-06
17.479999542236328,2023-02-07
16.969999313354492,2023-02-08
16.920000076293945,2023-02-09
16.239999771118164,2023-02-10
16.93000030517578,2023-02-13
17.450000762939453,2023-02-14
18.110000610351562,2023-02-15
17.799999237060547,2023-02-16
17.6299991607666,2023-02-17
16.979999542236328,2023-02-21
16.84000015258789,2023-02-22
16.75,2023-02-23
16.399999618530273,2023-02-24
16.5,2023-02-27
14.819999694824219,2023-02-28
15.140000343322754,2023-03-01
15.550000190734863,2023-03-02
16.229999542236328,2023-03-03
16.31999969482422,2023-03-06
15.960000038146973,2023-03-07
15.279999732971191,2023-03-08
14.380000114440918,2023-03-09
14.0600004196167,2023-03-10
13.489999771118164,2023-03-13
13.350000381469727,2023-03-14
12.90999984741211,2023-03-15
13.109999656677246,2023-03-16
12.579999923706055,2023-03-17
12.369999885559082,2023-03-20
12.880000114440918,2023-03-21
12.470000267028809,2023-03-22
12.569999694824219,2023-03-23
12.520000457763672,2023-03-24
12.199999809265137,2023-03-27
12.449999809265137,2023-03-28
13.15999984741211,2023-03-29
13.270000457763672,2023-03-30
13.449999809265137,2023-03-31
13.350000381469727,2023-04-03
13.239999771118164,2023-04-04
12.920000076293945,2023-04-05
13.079999923706055,2023-04-06
13.350000381469727,2023-04-10
13.539999961853027,2023-04-11
12.729999542236328,2023-04-12
12.869999885559082,2023-04-13
12.640000343322754,2023-04-14
12.949999809265137,2023-04-17
13.109999656677246,2023-04-18
13.180000305175781,2023-04-19
12.640000343322754,2023-04-20
13.039999961853027,2023-04-21
13.050000190734863,2023-04-24
12.729999542236328,2023-04-25
12.460000038146973,2023-04-26
12.829999923706055,2023-04-27
13.350000381469727,2023-04-28
14.539999961853027,2023-05-01
14.369999885559082,2023-05-02
14.140000343322754,2023-05-03
13.75,2023-05-04
14.130000114440918,2023-05-05
14.260000228881836,2023-05-08
14.109999656677246,2023-05-09
14.079999923706055,2023-05-10
13.65999984741211,2023-05-11
13.239999771118164,2023-05-12
13.710000038146973,2023-05-15
13.479999542236328,2023-05-16
14.350000381469727,2023-05-17
14.529999732971191,2023-05-18
14.149999618530273,2023-05-19
14.329999923706055,2023-05-22
14.470000267028809,2023-05-23
14.229999542236328,2023-05-24
14.479999542236328,2023-05-25
14.479999542236328,2023-05-26
14.819999694824219,2023-05-30
14.850000381469727,2023-05-31
15.510000228881836,2023-06-01
15.779999732971191,2023-06-02
16.18000030517578,2023-06-05
16.75,2023-06-06
17.020000457763672,2023-06-07
16.809999465942383,2023-06-08
17.170000076293945,2023-06-09
18.40999984741211,2023-06-12
19.469999313354492,2023-06-13
19.299999237060547,2023-06-14
19.540000915527344,2023-06-15
19.1299991607666,2023-06-16
19.290000915527344,2023-06-20
19.219999313354492,2023-06-21
19.079999923706055,2023-06-22
19.399999618530273,2023-06-23
18.530000686645508,2023-06-26
19.59000015258789,2023-06-27
21.06999969482422,2023-06-28
20.899999618530273,2023-06-29
21.770000457763672,2023-06-30
21.90999984741211,2023-07-03
22.15999984741211,2023-07-05
21.739999771118164,2023-07-06
21.889999389648438,2023-07-07
22.520000457763672,2023-07-10
22.40999984741211,2023-07-11
21.799999237060547,2023-07-12
21.489999771118164,2023-07-13
20.420000076293945,2023-07-14
20.760000228881836,2023-07-17
21.149999618530273,2023-07-18
21.139999389648438,2023-07-19
20.68000030517578,2023-07-20
21.030000686645508,2023-07-21
20.809999465942383,2023-07-24
20.299999237060547,2023-07-25
20.770000457763672,2023-07-26
21.329999923706055,2023-07-27
21.540000915527344,2023-07-28
22.06999969482422,2023-07-31
19.40999984741211,2023-08-01
18.639999389648438,2023-08-02
18.280000686645508,2023-08-03
17.950000762939453,2023-08-04
18.479999542236328,2023-08-07
18.420000076293945,2023-08-08
17.899999618530273,2023-08-09
17.969999313354492,2023-08-10
17.68000030517578,2023-08-11
17.799999237060547,2023-08-14
17.649999618530273,2023-08-15
17.1200008392334,2023-08-16
16.780000686645508,2023-08-17
16.68000030517578,2023-08-18
17.010000228881836,2023-08-21
17.260000228881836,2023-08-22
17.56999969482422,2023-08-23
16.93000030517578,2023-08-24
16.8700008392334,2023-08-25
16.68000030517578,2023-08-28
16.90999984741211,2023-08-29
16.540000915527344,2023-08-30
16.56999969482422,2023-08-31
16.399999618530273,2023-09-01
16.65999984741211,2023-09-05
16.59000015258789,2023-09-06
16.489999771118164,2023-09-07
16.299999237060547,2023-09-08
16.65999984741211,2023-09-11
16.649999618530273,2023-09-12
16.350000381469727,2023-09-13
17.280000686645508,2023-09-14
17.229999542236328,2023-09-15
17.1200008392334,2023-09-18
17.34000015258789,2023-09-19
17.170000076293945,2023-09-20
16.920000076293945,2023-09-21
15.65999984741211,2023-09-22
15.180000305175781,2023-09-25
15.390000343322754,2023-09-26
16.290000915527344,2023-09-27
16.940000534057617,2023-09-28
16.479999542236328,2023-09-29
16.440000534057617,2023-10-02
15.850000381469727,2023-10-03
16.459999084472656,2023-10-04
16.440000534057617,2023-10-05
16.649999618530273,2023-10-06
16.649999618530273,2023-10-09
16.610000610351562,2023-10-10
15.65999984741211,2023-10-11
15.489999771118164,2023-10-12
14.859999656677246,2023-10-13
14.960000038146973,2023-10-16
15.140000343322754,2023-10-17
14.319999694824219,2023-10-18
13.960000038146973,2023-10-19
13.579999923706055,2023-10-20
13.920000076293945,2023-10-23
13.949999809265137,2023-10-24
13.720000267028809,2023-10-25
13.539999961853027,2023-10-26
13.359999656677246,2023-10-27
13.520000457763672,2023-10-30
13.600000381469727,2023-10-31
13.100000381469727,2023-11-01
13.069999694824219,2023-11-02
13.8100004196167,2023-11-03
13.109999656677246,2023-11-06
13.390000343322754,2023-11-07
13.4399995803833,2023-11-08
12.760000228881836,2023-11-09
13.180000305175781,2023-11-10
13.100000381469727,2023-11-13
14.029999732971191,2023-11-14
14.680000305175781,2023-11-15
14.630000114440918,2023-11-16
14.930000305175781,2023-11-17
14.619999885559082,2023-11-20
14.329999923706055,2023-11-21
14.390000343322754,2023-11-22
14.369999885559082,2023-11-24
14.380000114440918,2023-11-27
14.479999542236328,2023-11-28
14.829999923706055,2023-11-29
15.270000457763672,2023-11-30
16.420000076293945,2023-12-01
17.5,2023-12-04
17.59000015258789,2023-12-05
18.18000030517578,2023-12-06
18.770000457763672,2023-12-07
18.68000030517578,2023-12-08
18.420000076293945,2023-12-11
18.450000762939453,2023-12-12
19.219999313354492,2023-12-13
20.350000381469727,2023-12-14
20.360000610351562,2023-12-15
20.31999969482422,2023-12-18
20.690000534057617,2023-12-19
19.8700008392334,2023-12-20
20.950000762939453,2023-12-21
20.950000762939453,2023-12-22
20.350000381469727,2023-12-26
20.3799991607666,2023-12-27
20.469999313354492,2023-12-28
20.040000915527344,2023-12-29
18.31999969482422,2024-01-02
17.31999969482422,2024-01-03
17.649999618530273,2024-01-04
17.799999237060547,2024-01-05
17.760000228881836,2024-01-08
17.3799991607666,2024-01-09
17.59000015258789,2024-01-10
17.510000228881836,2024-01-11
16.75,2024-01-12
17.25,2024-01-16
17.079999923706055,2024-01-17
17.510000228881836,2024-01-18
17.760000228881836,2024-01-19
17.479999542236328,2024-01-22
17.40999984741211,2024-01-23
17.510000228881836,2024-01-24
17.75,2024-01-25
17.219999313354492,2024-01-26
17.760000228881836,2024-01-29
17.65999984741211,2024-01-30
17.799999237060547,2024-01-31
17.790000915527344,2024-02-01
17.739999771118164,2024-02-02
17.139999389648438,2024-02-05
17.440000534057617,2024-02-06
17.389999389648438,2024-02-07
17.5,2024-02-08
16.420000076293945,2024-02-09
16.639999389648438,2024-02-12
16.290000915527344,2024-02-13
16.549999237060547,2024-02-14
16.510000228881836,2024-02-15
16.260000228881836,2024-02-16
16.18000030517578,2024-02-20
16.100000381469727,2024-02-21
16.34000015258789,2024-02-22
16.170000076293945,2024-02-23
15.930000305175781,2024-02-26
19.09000015258789,2024-02-27
18.700000762939453,2024-02-28
19.389999389648438,2024-02-29
19.290000915527344,2024-03-01
19.420000076293945,2024-03-04
19.65999984741211,2024-03-05
20.030000686645508,2024-03-06
19.6299991607666,2024-03-07
19.989999771118164,2024-03-08
19.799999237060547,2024-03-11
19.559999465942383,2024-03-12
19.8700008392334,2024-03-13
19.329999923706055,2024-03-14
19.399999618530273,2024-03-15
19.649999618530273,2024-03-18
19.440000534057617,2024-03-19
20.18000030517578,2024-03-20
20.540000915527344,2024-03-21
20.700000762939453,2024-03-22
20.540000915527344,2024-03-25
20.15999984741211,2024-03-26
21.34000015258789,2024-03-27
20.93000030517578,2024-03-28
20.940000534057617,2024-04-01
19.260000228881836,2024-04-02
19.280000686645508,2024-04-03
18.829999923706055,2024-04-04
18.889999389648438,2024-04-05
19.389999389648438,2024-04-08
19.40999984741211,2024-04-09
